policy,seed,Q,rho_1,rho_2,tau_1,tau_2,offered_1,offered_2,total_offered_delay_1,total_offered_delay_2,served_rate_1,served_rate_2,arrivals_1,arrivals_2,served_1,served_2,overall_served_rate,min_served_rate,served_rate_flag,w1,w2,weight_set,weighted_utilization,weighted_offered_wait,fcfs_weighted_utilization,fcfs_weighted_offered_wait,fcfs_served_rate_1,fcfs_served_rate_2,fcfs_overall_served_rate,delta_weighted_utilization,delta_weighted_offered_wait
Strict C1 reservation,5102,28,0.7745719178082192,0.1086472602739726,0.087321764120703,10.598368808434454,9047.0,5027.0,790.0,53278.0,1.0,0.13742690058479531,9047.0,9234.0,9047.0,1269.0,0.5643017340408074,0.13742690058479531,True,1.25,1.0,"w1=1.25, w2=1",1.0768621575342465,3.3218860474725678,1.0115154109589042,5.4901315388460175,0.5761379762034713,0.5760821554770318,0.5761102267113136,0.06534674657534234,-2.1682454913734497
Strict C1 reservation,5102,32,0.775,0.0,0.007843570481661512,,9052.0,0.0,71.0,0.0,1.0,0.0,9052.0,9108.0,9052.0,0.0,0.4984581497797357,0.0,True,1.25,1.0,"w1=1.25, w2=1",0.96875,0.007843570481661512,1.0115154109589042,5.4901315388460175,0.5761379762034713,0.5760821554770318,0.5761102267113136,-0.04276541095890418,-5.482287968364356
Strict C1 reservation,5103,0,0.4509417808219178,0.4426369863013699,5.481704692208352,5.502873563218391,9292.0,9048.0,50936.0,49790.0,0.5668316831683168,0.5713969938107869,9292.0,9048.0,5267.0,5170.0,0.5690839694656489,0.5668316831683168,False,1.25,1.0,"w1=1.25, w2=1",1.0063142123287672,5.490974205100905,1.0063142123287672,5.490974205100905,0.5668316831683168,0.5713969938107869,0.5690839694656489,0.0,0.0
Strict C1 reservation,5103,4,0.4519691780821918,0.4416095890410959,5.467283684890228,5.517683465959328,9292.0,9048.0,50802.0,49924.0,0.568123116659492,0.5700707338638373,9292.0,9048.0,5279.0,5158.0,0.5690839694656489,0.568123116659492,False,1.25,1.0,"w1=1.25, w2=1",1.0065710616438357,5.489352949716885,1.0063142123287672,5.490974205100905,0.5668316831683168,0.5713969938107869,0.5690839694656489,0.00025684931506853026,-0.001621255384019804
Strict C1 reservation,5103,8,0.45402397260273974,0.43955479452054796,5.435320705983642,5.550508399646331,9292.0,9048.0,50505.0,50221.0,0.5707059836418424,0.5674182139699381,9292.0,9048.0,5303.0,5134.0,0.5690839694656489,0.5674182139699381,False,1.25,1.0,"w1=1.25, w2=1",1.0070847602739728,5.485759570246334,1.0063142123287672,5.490974205100905,0.5668316831683168,0.5713969938107869,0.5690839694656489,0.0007705479452055908,-0.005214634854570299
Strict C1 reservation,5103,12,0.4603595890410959,0.4331335616438356,5.362247094274645,5.626105216622458,9292.0,9048.0,49826.0,50905.0,0.5786698235040896,0.5591290893015031,9292.0,9048.0,5377.0,5059.0,0.5690294438386041,0.5591290893015031,False,1.25,1.0,"w1=1.25, w2=1",1.0085830479452056,5.4777863814547745,1.0063142123287672,5.490974205100905,0.5668316831683168,0.5713969938107869,0.5690839694656489,0.002268835616438425,-0.013187823646130248
Strict C1 reservation,5103,16,0.5285102739726028,0.3863013698630137,4.730299061340319,6.318520140105079,9162.0,9136.0,43339.0,57726.0,0.6737611875136433,0.4938704028021016,9162.0,9136.0,6173.0,4512.0,0.5839436003934856,0.4938704028021016,True,1.25,1.0,"w1=1.25, w2=1",1.046939212328767,5.4350608349321226,1.0063142123287672,5.490974205100905,0.5668316831683168,0.5713969938107869,0.5690839694656489,0.04062499999999991,-0.05591337016878217
Strict C1 reservation,5103,20,0.6386986301369864,0.3040239726027397,3.0306741816605247,7.6470783165801395,9226.0,9053.0,27961.0,69229.0,0.8085844352915673,0.392245664420634,9226.0,9053.0,7460.0,3551.0,0.6023852508342907,0.392245664420634,True,1.25,1.0,"w1=1.25, w2=1",1.1023972602739727,5.060855942289476,1.0063142123287672,5.490974205100905,0.5668316831683168,0.5713969938107869,0.5690839694656489,0.0960830479452055,-0.43011826281142884
Strict C1 reservation,5103,24,0.7536815068493151,0.2101027397260274,1.4459911513974317,9.291915836101882,9267.0,9030.0,13400.0,83906.0,0.9499298586381785,0.2703238598810311,9267.0,9078.0,8803.0,2454.0,0.6136276914690652,0.2703238598810311,True,1.25,1.0,"w1=1.25, w2=1",1.1522046232876713,4.882954338730216,1.0063142123287672,5.490974205100905,0.5668316831683168,0.5713969938107869,0.5690839694656489,0.1458904109589041,-0.6080198663706886
Strict C1 reservation,5103,28,0.7753424657534247,0.10582191780821917,0.05167844522968198,10.573364761343548,9056.0,5091.0,468.0,53829.0,1.0,0.13661987399137837,9056.0,9047.0,9056.0,1236.0,0.5685245539413357,0.13661987399137837,True,1.25,1.0,"w1=1.25, w2=1",1.075,3.3157028822131496,1.0063142123287672,5.490974205100905,0.5668316831683168,0.5713969938107869,0.5690839694656489,0.06868578767123279,-2.175271322887755
Strict C1 reservation,5103,32,0.7919520547945206,0.0,0.014702702702702703,,9250.0,0.0,136.0,0.0,1.0,0.0,9250.0,9092.0,9250.0,0.0,0.5043070548467997,0.0,True,1.25,1.0,"w1=1.25, w2=1",0.9899400684931507,0.014702702702702703,1.0063142123287672,5.490974205100905,0.5668316831683168,0.5713969938107869,0.5690839694656489,-0.016374143835616417,-5.476271502398202
Strict C1 reservation,5104,0,0.45993150684931505,0.4605308219178082,5.372167925366504,5.372838695557014,9004.0,9138.0,48371.0,49097.0,0.5966237227898712,0.5886408404464872,9004.0,9138.0,5372.0,5379.0,0.5926028001322897,0.5886408404464872,False,1.25,1.0,"w1=1.25, w2=1",1.035445205479452,5.37246849409111,1.035445205479452,5.37246849409111,0.5966237227898712,0.5886408404464872,0.5926028001322897,0.0,0.0
Strict C1 reservation,5104,4,0.46001712328767125,0.46044520547945206,5.352954242558862,5.391770628146203,9004.0,9138.0,48198.0,49270.0,0.5967347845402043,0.5885314073101335,9004.0,9138.0,5373.0,5378.0,0.5926028001322897,0.5885314073101335,False,1.25,1.0,"w1=1.25, w2=1",1.035466609589041,5.37034766831756,1.035445205479452,5.37246849409111,0.5966237227898712,0.5886408404464872,0.5926028001322897,2.140410958895167e-05,-0.0021208257735496616
Strict C1 reservation,5104,8,0.4636130136986301,0.45684931506849313,5.317858729453576,5.426460932370322,9004.0,9138.0,47882.0,49587.0,0.6013993780541982,0.5839352155832787,9004.0,9138.0,5415.0,5336.0,0.5926028001322897,0.5839352155832787,False,1.25,1.0,"w1=1.25, w2=1",1.0363655821917808,5.36652282646006,1.035445205479452,5.37246849409111,0.5966237227898712,0.5886408404464872,0.5926028001322897,0.0009203767123286966,-0.005945667631049645
Strict C1 reservation,5104,12,0.4683219178082192,0.4517123287671233,5.239782318969347,5.503611293499672,9004.0,9138.0,47179.0,50292.0,0.6075077743225233,0.5773692274020573,9004.0,9138.0,5470.0,5276.0,0.5923271965604674,0.5773692274020573,False,1.25,1.0,"w1=1.25, w2=1",1.0371147260273972,5.358002746040308,1.035445205479452,5.37246849409111,0.5966237227898712,0.5886408404464872,0.5926028001322897,0.0016695205479451136,-0.01446574805080214
Strict C1 reservation,5104,16,0.5243150684931507,0.39409246575342466,4.676598995852434,6.180881385661039,9162.0,9122.0,42847.0,56382.0,0.6684130102597686,0.50460425345319,9162.0,9122.0,6124.0,4603.0,0.5866878144826078,0.50460425345319,False,1.25,1.0,"w1=1.25, w2=1",1.049486301369863,5.343544193054509,1.035445205479452,5.37246849409111,0.5966237227898712,0.5886408404464872,0.5926028001322897,0.014041095890410915,-0.02892430103660093
Strict C1 reservation,5104,20,0.6369006849315069,0.30547945205479454,2.933473544387868,7.600801646625501,9034.0,9231.0,26501.0,70163.0,0.8234447642240426,0.3865236702415773,9034.0,9231.0,7439.0,3568.0,0.6026279770052012,0.3865236702415773,True,1.25,1.0,"w1=1.25, w2=1",1.1016053082191781,5.0327307720418055,1.035445205479452,5.37246849409111,0.5966237227898712,0.5886408404464872,0.5926028001322897,0.06616010273972606,-0.3397377220493043
Strict C1 reservation,5104,24,0.7487157534246576,0.20967465753424658,1.2554150632215504,9.139272970561999,9095.0,8968.0,11418.0,81961.0,0.9615173172072567,0.2729603209986625,9095.0,8972.0,8745.0,2449.0,0.6195826645264848,0.2729603209986625,True,1.25,1.0,"w1=1.25, w2=1",1.1455693493150685,4.731999950827935,1.035445205479452,5.37246849409111,0.5966237227898712,0.5886408404464872,0.5926028001322897,0.11012414383561642,-0.6404685432631751
Strict C1 reservation,5104,28,0.7601883561643835,0.10522260273972603,0.07208018921049668,10.632208293153328,8879.0,5185.0,640.0,55128.0,1.0,0.1384476737636589,8879.0,8877.0,8879.0,1229.0,0.5692723586393332,0.1384476737636589,True,1.25,1.0,"w1=1.25, w2=1",1.0554580479452054,3.4345896983188764,1.035445205479452,5.37246849409111,0.5966237227898712,0.5886408404464872,0.5926028001322897,0.0200128424657533,-1.9378787957722334
Strict C1 reservation,5104,32,0.7846746575342466,0.0,0.007637752318603383,,9165.0,0.0,70.0,0.0,1.0,0.0,9165.0,9208.0,9165.0,0.0,0.4988298046045828,0.0,True,1.25,1.0,"w1=1.25, w2=1",0.9808433219178082,0.007637752318603383,1.035445205479452,5.37246849409111,0.5966237227898712,0.5886408404464872,0.5926028001322897,-0.05460188356164386,-5.364830741772506
Strict C1 reservation,5105,0,0.4657534246575342,0.4541952054794521,5.395206304038525,5.392718392718392,9137.0,9009.0,49296.0,48583.0,0.5953814162197658,0.5888555888555889,9137.0,9009.0,5440.0,5305.0,0.5921415187920203,0.5888555888555889,False,1.25,1.0,"w1=1.25, w2=1",1.03638698630137,5.394109225290929,1.03638698630137,5.394109225290929,0.5953814162197658,0.5888555888555889,0.5921415187920203,0.0,0.0
Strict C1 reservation,5105,4,0.4674657534246575,0.4524828767123288,5.378898982160447,5.4092574092574095,9137.0,9009.0,49147.0,48732.0,0.5975703184852796,0.5866355866355867,9137.0,9009.0,5460.0,5285.0,0.5921415187920203,0.5866355866355867,False,1.25,1.0,"w1=1.25, w2=1",1.0368150684931505,5.3922859485322014,1.03638698630137,5.394109225290929,0.5953814162197658,0.5888555888555889,0.5921415187920203,0.0004280821917805877,-0.0018232767587278431
Strict C1 reservation,5105,8,0.46909246575342467,0.45085616438356163,5.348473240669804,5.44011544011544,9137.0,9009.0,48869.0,49010.0,0.5996497756375178,0.5845265845265846,9137.0,9009.0,5479.0,5266.0,0.5921415187920203,0.5845265845265846,False,1.25,1.0,"w1=1.25, w2=1",1.0372217465753424,5.388884130150145,1.03638698630137,5.394109225290929,0.5953814162197658,0.5888555888555889,0.5921415187920203,0.0008347602739724458,-0.005225095140784397
Strict C1 reservation,5105,12,0.47491438356164384,0.4446917808219178,5.279632264419393,5.510489510489511,9137.0,9009.0,48240.0,49644.0,0.6070920433402649,0.5765345765345765,9137.0,9009.0,5547.0,5194.0,0.591921084536537,0.5765345765345765,False,1.25,1.0,"w1=1.25, w2=1",1.0383347602739725,5.381431945277224,1.03638698630137,5.394109225290929,0.5953814162197658,0.5888555888555889,0.5921415187920203,0.0019477739726025955,-0.012677280013705605
Strict C1 reservation,5105,16,0.5260273972602739,0.3882705479452055,4.778320842836972,6.2202197802197805,9207.0,9100.0,43994.0,56604.0,0.6673183447376996,0.49835164835164836,9207.0,9100.0,6144.0,4535.0,0.5833287813404708,0.49835164835164836,True,1.25,1.0,"w1=1.25, w2=1",1.045804794520548,5.415005762115606,1.03638698630137,5.394109225290929,0.5953814162197658,0.5888555888555889,0.5921415187920203,0.009417808219178037,0.020896536824676737
Strict C1 reservation,5105,20,0.6367294520547945,0.3042808219178082,2.9326658598305646,7.559572357544362,9089.0,9073.0,26655.0,68588.0,0.8182418307844648,0.39171167199382784,9089.0,9073.0,7437.0,3554.0,0.6051646294460963,0.39171167199382784,True,1.25,1.0,"w1=1.25, w2=1",1.1001926369863013,4.987056045609699,1.03638698630137,5.394109225290929,0.5953814162197658,0.5888555888555889,0.5921415187920203,0.06380565068493138,-0.4070531796812302
Strict C1 reservation,5105,24,0.7535102739726027,0.20873287671232876,1.5217065065923465,9.418783422459892,9329.0,8976.0,14196.0,84543.0,0.9434022939221781,0.2701983819128893,9329.0,9023.0,8801.0,2438.0,0.6124128160418483,0.2701983819128893,True,1.25,1.0,"w1=1.25, w2=1",1.1506207191780822,4.956474336454712,1.03638698630137,5.394109225290929,0.5953814162197658,0.5888555888555889,0.5921415187920203,0.11423373287671224,-0.43763488883621715
Strict C1 reservation,5105,28,0.7781678082191781,0.10590753424657534,0.07294531851688854,10.54203187250996,9089.0,5020.0,663.0,52921.0,1.0,0.13507316007861978,9089.0,9158.0,9089.0,1237.0,0.5659012440401162,0.13507316007861978,True,1.25,1.0,"w1=1.25, w2=1",1.0786172945205479,3.281175123998474,1.03638698630137,5.394109225290929,0.5953814162197658,0.5888555888555889,0.5921415187920203,0.04223030821917795,-2.1129341012924554
Strict C1 reservation,5105,32,0.7791952054794521,0.0,0.005603779804417097,,9101.0,0.0,51.0,0.0,1.0,0.0,9101.0,9105.0,9101.0,0.0,0.49989014610567944,0.0,True,1.25,1.0,"w1=1.25, w2=1",0.9739940068493151,0.005603779804417097,1.03638698630137,5.394109225290929,0.5953814162197658,0.5888555888555889,0.5921415187920203,-0.0623929794520548,-5.388505445486512
Strict C1 reservation,5101,0,0.4657534246575342,0.4577054794520548,5.361535106846925,5.3316755083996465,9172.0,9048.0,49176.0,48241.0,0.5931094635848234,0.5908488063660478,9172.0,9048.0,5440.0,5346.0,0.59198682766191,0.5908488063660478,False,1.5,1.0,"w1=1.5, w2=1",1.156335616438356,5.3496886784179605,1.156335616438356,5.3496886784179605,0.5931094635848234,0.5908488063660478,0.59198682766191,0.0,0.0
Strict C1 reservation,5101,4,0.46678082191780823,0.4566780821917808,5.347361535106847,5.346043324491601,9172.0,9048.0,49046.0,48371.0,0.5944177932839075,0.5895225464190982,9172.0,9048.0,5452.0,5334.0,0.59198682766191,0.5895225464190982,False,1.5,1.0,"w1=1.5, w2=1",1.156849315068493,5.346838551258441,1.156335616438356,5.3496886784179605,0.5931094635848234,0.5908488063660478,0.59198682766191,0.0005136986301370605,-0.002850127159519822
Strict C1 reservation,5101,8,0.46840753424657533,0.4550513698630137,5.311382468382032,5.38262599469496,9172.0,9048.0,48716.0,48702.0,0.5964893153074575,0.587422634836428,9172.0,9048.0,5471.0,5315.0,0.59198682766191,0.587422634836428,False,1.5,1.0,"w1=1.5, w2=1",1.1576626712328766,5.3396474611944225,1.156335616438356,5.3496886784179605,0.5931094635848234,0.5908488063660478,0.59198682766191,0.0013270547945205546,-0.010041217223538013
Strict C1 reservation,5101,12,0.4750856164383562,0.4482020547945205,5.239969472307021,5.4552387267904505,9172.0,9048.0,48061.0,49359.0,0.6049934583515045,0.5785809018567639,9172.0,9048.0,5549.0,5235.0,0.5918770581778265,0.5785809018567639,False,1.5,1.0,"w1=1.5, w2=1",1.1608304794520548,5.325374901341752,1.156335616438356,5.3496886784179605,0.5931094635848234,0.5908488063660478,0.59198682766191,0.004494863013698724,-0.024313777076208076
Strict C1 reservation,5101,16,0.5315924657534247,0.3881849315068493,4.647550908090259,6.089283743516169,9085.0,9061.0,42223.0,55175.0,0.6834342322509631,0.5003862708310342,9085.0,9061.0,6209.0,4534.0,0.5920313016642786,0.5003862708310342,False,1.5,1.0,"w1=1.5, w2=1",1.1855736301369864,5.223328999272759,1.156335616438356,5.3496886784179605,0.5931094635848234,0.5908488063660478,0.59198682766191,0.029238013698630327,-0.1263596791452013
Strict C1 reservation,5101,20,0.6357876712328767,0.3026541095890411,3.1084520831067115,7.576876712328767,9193.0,9125.0,28576.0,69139.0,0.8077885347547047,0.3873972602739726,9193.0,9125.0,7426.0,3535.0,0.5983731848455072,0.3873972602739726,True,1.5,1.0,"w1=1.5, w2=1",1.2563356164383561,4.887865761853848,1.156335616438356,5.3496886784179605,0.5931094635848234,0.5908488063660478,0.59198682766191,0.10000000000000009,-0.46182291656411234
Strict C1 reservation,5101,24,0.7462328767123287,0.20779109589041095,1.1711881297752187,9.376763217400667,9031.0,9287.0,10577.0,87082.0,0.9651201417340273,0.2609958060006452,9031.0,9299.0,8716.0,2427.0,0.607910529187125,0.2609958060006452,True,1.5,1.0,"w1=1.5, w2=1",1.3271404109589042,4.5086167254253615,1.156335616438356,5.3496886784179605,0.5931094635848234,0.5908488063660478,0.59198682766191,0.1708047945205482,-0.841071952992599
Strict C1 reservation,5101,28,0.781763698630137,0.10342465753424658,0.06538166684919505,10.560570535365377,9131.0,5118.0,597.0,54049.0,1.0,0.13287867121328786,9131.0,9091.0,9131.0,1208.0,0.5673910657447042,0.13287867121328786,True,1.5,1.0,"w1=1.5, w2=1",1.276070205479452,2.9203274070530707,1.156335616438356,5.3496886784179605,0.5931094635848234,0.5908488063660478,0.59198682766191,0.1197345890410959,-2.4293612713648898
Strict C1 reservation,5101,32,0.7746575342465754,0.0,0.007957559681697613,,9048.0,0.0,72.0,0.0,1.0,0.0,9048.0,9030.0,9048.0,0.0,0.5004978426817126,0.0,True,1.5,1.0,"w1=1.5, w2=1",1.161986301369863,0.007957559681697613,1.156335616438356,5.3496886784179605,0.5931094635848234,0.5908488063660478,0.59198682766191,0.005650684931507,-5.341731118736263
Strict C1 reservation,5102,0,0.45188356164383564,0.44666095890410956,5.491321908088636,5.488626325088339,9161.0,9056.0,50306.0,49705.0,0.5761379762034713,0.5760821554770318,9161.0,9056.0,5278.0,5217.0,0.5761102267113136,0.5760821554770318,False,1.5,1.0,"w1=1.5, w2=1",1.124486301369863,5.4902511240267575,1.124486301369863,5.4902511240267575,0.5761379762034713,0.5760821554770318,0.5761102267113136,0.0,0.0
Strict C1 reservation,5102,4,0.45179794520547945,0.44674657534246576,5.474620674598843,5.505521201413427,9161.0,9056.0,50153.0,49858.0,0.5760288178146491,0.5761925795053003,9161.0,9056.0,5277.0,5218.0,0.5761102267113136,0.5760288178146491,False,1.5,1.0,"w1=1.5, w2=1",1.124443493150685,5.486895492926856,1.124486301369863,5.4902511240267575,0.5761379762034713,0.5760821554770318,0.5761102267113136,-4.280821917790334e-05,-0.003355631099901224
Strict C1 reservation,5102,8,0.4534246575342466,0.44511986301369866,5.442528108285122,5.537985865724382,9161.0,9056.0,49859.0,50152.0,0.5781028272022705,0.5740945229681979,9161.0,9056.0,5296.0,5199.0,0.5761102267113136,0.5740945229681979,False,1.5,1.0,"w1=1.5, w2=1",1.1252568493150685,5.480447417479986,1.124486301369863,5.4902511240267575,0.5761379762034713,0.5760821554770318,0.5761102267113136,0.0007705479452055908,-0.009803706546771096
Strict C1 reservation,5102,12,0.45881849315068496,0.4398972602739726,5.36786377033075,5.613626325088339,9161.0,9056.0,49175.0,50837.0,0.5849798056980678,0.5673586572438163,9161.0,9056.0,5359.0,5138.0,0.5762200142723829,0.5673586572438163,False,1.5,1.0,"w1=1.5, w2=1",1.128125,5.465489637021603,1.124486301369863,5.4902511240267575,0.5761379762034713,0.5760821554770318,0.5761102267113136,0.003638698630137105,-0.024761487005154237
Strict C1 reservation,5102,16,0.5155821917808219,0.38553082191780824,4.987412587412587,6.398267923700943,9295.0,9122.0,46358.0,58365.0,0.6478752017213556,0.49364174523130894,9295.0,9122.0,6022.0,4503.0,0.5714828690883423,0.49364174523130894,True,1.5,1.0,"w1=1.5, w2=1",1.158904109589041,5.545405276507187,1.124486301369863,5.4902511240267575,0.5761379762034713,0.5760821554770318,0.5761102267113136,0.03441780821917817,0.0551541524804291
Strict C1 reservation,5102,20,0.6389554794520548,0.30333904109589044,3.0667754214246874,7.7298850574712645,9195.0,9222.0,28199.0,71285.0,0.811636759108211,0.38418998048145736,9195.0,9222.0,7463.0,3543.0,0.5976000434381278,0.38418998048145736,True,1.5,1.0,"w1=1.5, w2=1",1.2617722602739727,4.935301657650611,1.124486301369863,5.4902511240267575,0.5761379762034713,0.5760821554770318,0.5761102267113136,0.13728595890410977,-0.5549494663761463
Strict C1 reservation,5102,24,0.7482020547945205,0.20830479452054795,1.3124246079613993,9.629491673970202,9119.0,9128.0,11968.0,87898.0,0.9583287641188727,0.26271460965338517,9119.0,9261.0,8739.0,2433.0,0.6078346028291621,0.26271460965338517,True,1.5,1.0,"w1=1.5, w2=1",1.3306078767123286,4.641220704623682,1.124486301369863,5.4902511240267575,0.5761379762034713,0.5760821554770318,0.5761102267113136,0.20612157534246567,-0.8490304194030758
Strict C1 reservation,5102,28,0.7745719178082192,0.1086472602739726,0.087321764120703,10.598368808434454,9047.0,5027.0,790.0,53278.0,1.0,0.13742690058479531,9047.0,9234.0,9047.0,1269.0,0.5643017340408074,0.13742690058479531,True,1.5,1.0,"w1=1.5, w2=1",1.2705051369863014,2.9285118967603174,1.124486301369863,5.4902511240267575,0.5761379762034713,0.5760821554770318,0.5761102267113136,0.14601883561643847,-2.56173922726644
Strict C1 reservation,5102,32,0.775,0.0,0.007843570481661512,,9052.0,0.0,71.0,0.0,1.0,0.0,9052.0,9108.0,9052.0,0.0,0.4984581497797357,0.0,True,1.5,1.0,"w1=1.5, w2=1",1.1625,0.007843570481661512,1.124486301369863,5.4902511240267575,0.5761379762034713,0.5760821554770318,0.5761102267113136,0.03801369863013715,-5.482407553545096
Strict C1 reservation,5103,0,0.4509417808219178,0.4426369863013699,5.481704692208352,5.502873563218391,9292.0,9048.0,50936.0,49790.0,0.5668316831683168,0.5713969938107869,9292.0,9048.0,5267.0,5170.0,0.5690839694656489,0.5668316831683168,False,1.5,1.0,"w1=1.5, w2=1",1.1190496575342466,5.4900374140781345,1.1190496575342466,5.4900374140781345,0.5668316831683168,0.5713969938107869,0.5690839694656489,0.0,0.0
Strict C1 reservation,5103,4,0.4519691780821918,0.4416095890410959,5.467283684890228,5.517683465959328,9292.0,9048.0,50802.0,49924.0,0.568123116659492,0.5700707338638373,9292.0,9048.0,5279.0,5158.0,0.5690839694656489,0.568123116659492,False,1.5,1.0,"w1=1.5, w2=1",1.1195633561643836,5.487122596363004,1.1190496575342466,5.4900374140781345,0.5668316831683168,0.5713969938107869,0.5690839694656489,0.0005136986301370605,-0.002914817715130802
Strict C1 reservation,5103,8,0.45402397260273974,0.43955479452054796,5.435320705983642,5.550508399646331,9292.0,9048.0,50505.0,50221.0,0.5707059836418424,0.5674182139699381,9292.0,9048.0,5303.0,5134.0,0.5690839694656489,0.5674182139699381,False,1.5,1.0,"w1=1.5, w2=1",1.1205907534246575,5.480662142173497,1.1190496575342466,5.4900374140781345,0.5668316831683168,0.5713969938107869,0.5690839694656489,0.0015410958904109595,-0.009375271904637827
Strict C1 reservation,5103,12,0.4603595890410959,0.4331335616438356,5.362247094274645,5.626105216622458,9292.0,9048.0,49826.0,50905.0,0.5786698235040896,0.5591290893015031,9292.0,9048.0,5377.0,5059.0,0.5690294438386041,0.5591290893015031,False,1.5,1.0,"w1=1.5, w2=1",1.1236729452054794,5.46610980596885,1.1190496575342466,5.4900374140781345,0.5668316831683168,0.5713969938107869,0.5690839694656489,0.0046232876712328785,-0.023927608109284293
Strict C1 reservation,5103,16,0.5285102739726028,0.3863013698630137,4.730299061340319,6.318520140105079,9162.0,9136.0,43339.0,57726.0,0.6737611875136433,0.4938704028021016,9162.0,9136.0,6173.0,4512.0,0.5839436003934856,0.4938704028021016,True,1.5,1.0,"w1=1.5, w2=1",1.179066780821918,5.364504567507321,1.1190496575342466,5.4900374140781345,0.5668316831683168,0.5713969938107869,0.5690839694656489,0.06001712328767139,-0.1255328465708132
Strict C1 reservation,5103,20,0.6386986301369864,0.3040239726027397,3.0306741816605247,7.6470783165801395,9226.0,9053.0,27961.0,69229.0,0.8085844352915673,0.392245664420634,9226.0,9053.0,7460.0,3551.0,0.6023852508342907,0.392245664420634,True,1.5,1.0,"w1=1.5, w2=1",1.2620719178082194,4.85630351214398,1.1190496575342466,5.4900374140781345,0.5668316831683168,0.5713969938107869,0.5690839694656489,0.1430222602739728,-0.6337339019341544
Strict C1 reservation,5103,24,0.7536815068493151,0.2101027397260274,1.4459911513974317,9.291915836101882,9267.0,9030.0,13400.0,83906.0,0.9499298586381785,0.2703238598810311,9267.0,9078.0,8803.0,2454.0,0.6136276914690652,0.2703238598810311,True,1.5,1.0,"w1=1.5, w2=1",1.340625,4.535705719456619,1.1190496575342466,5.4900374140781345,0.5668316831683168,0.5713969938107869,0.5690839694656489,0.2215753424657534,-0.9543316946215157
Strict C1 reservation,5103,28,0.7753424657534247,0.10582191780821917,0.05167844522968198,10.573364761343548,9056.0,5091.0,468.0,53829.0,1.0,0.13661987399137837,9056.0,9047.0,9056.0,1236.0,0.5685245539413357,0.13661987399137837,True,1.5,1.0,"w1=1.5, w2=1",1.2688356164383563,2.92,1.1190496575342466,5.4900374140781345,0.5668316831683168,0.5713969938107869,0.5690839694656489,0.14978595890410973,-2.5700374140781346
Strict C1 reservation,5103,32,0.7919520547945206,0.0,0.014702702702702703,,9250.0,0.0,136.0,0.0,1.0,0.0,9250.0,9092.0,9250.0,0.0,0.5043070548467997,0.0,True,1.5,1.0,"w1=1.5, w2=1",1.1879280821917808,0.014702702702702703,1.1190496575342466,5.4900374140781345,0.5668316831683168,0.5713969938107869,0.5690839694656489,0.06887842465753424,-5.475334711375432
Strict C1 reservation,5104,0,0.45993150684931505,0.4605308219178082,5.372167925366504,5.372838695557014,9004.0,9138.0,48371.0,49097.0,0.5966237227898712,0.5886408404464872,9004.0,9138.0,5372.0,5379.0,0.5926028001322897,0.5886408404464872,False,1.5,1.0,"w1=1.5, w2=1",1.1504280821917807,5.372438615085674,1.1504280821917807,5.372438615085674,0.5966237227898712,0.5886408404464872,0.5926028001322897,0.0,0.0
Strict C1 reservation,5104,4,0.46001712328767125,0.46044520547945206,5.352954242558862,5.391770628146203,9004.0,9138.0,48198.0,49270.0,0.5967347845402043,0.5885314073101335,9004.0,9138.0,5373.0,5378.0,0.5926028001322897,0.5885314073101335,False,1.5,1.0,"w1=1.5, w2=1",1.1504708904109588,5.368618618618618,1.1504280821917807,5.372438615085674,0.5966237227898712,0.5886408404464872,0.5926028001322897,4.2808219178125384e-05,-0.003819996467055553
Strict C1 reservation,5104,8,0.4636130136986301,0.45684931506849313,5.317858729453576,5.426460932370322,9004.0,9138.0,47882.0,49587.0,0.6013993780541982,0.5839352155832787,9004.0,9138.0,5415.0,5336.0,0.5926028001322897,0.5839352155832787,False,1.5,1.0,"w1=1.5, w2=1",1.1522688356164383,5.361685214626391,1.1504280821917807,5.372438615085674,0.5966237227898712,0.5886408404464872,0.5926028001322897,0.0018407534246576152,-0.010753400459282858
Strict C1 reservation,5104,12,0.4683219178082192,0.4517123287671233,5.239782318969347,5.503611293499672,9004.0,9138.0,47179.0,50292.0,0.6075077743225233,0.5773692274020573,9004.0,9138.0,5470.0,5276.0,0.5923271965604674,0.5773692274020573,False,1.5,1.0,"w1=1.5, w2=1",1.1541952054794522,5.346250662427133,1.1504280821917807,5.372438615085674,0.5966237227898712,0.5886408404464872,0.5926028001322897,0.003767123287671481,-0.02618795265854068
Strict C1 reservation,5104,16,0.5243150684931507,0.39409246575342466,4.676598995852434,6.180881385661039,9162.0,9122.0,42847.0,56382.0,0.6684130102597686,0.50460425345319,9162.0,9122.0,6124.0,4603.0,0.5866878144826078,0.50460425345319,False,1.5,1.0,"w1=1.5, w2=1",1.1805650684931506,5.276732998031926,1.1504280821917807,5.372438615085674,0.5966237227898712,0.5886408404464872,0.5926028001322897,0.03013698630136985,-0.09570561705374736
