scenario_id,scenario_type,scenario_label,lambda_total,Q,mean_delta,std_delta,count,strict_objective,fcfs_objective,booked_utilization,fcfs_booked_utilization,delta_booked_utilization,attended_utilization,fcfs_attended_utilization,delta_attended_utilization,class_1_served_rate,class_2_served_rate,min_class_served_rate,delta_class_1_served_rate,delta_class_2_served_rate,mean_offered_booking_delay,fcfs_mean_offered_booking_delay,delta_mean_offered_booking_delay,feasible_seed_share,sem_delta,ci_low,ci_high,feasible,classification
s006,class_1_advantaged,Class 1 advantaged,50.0,4,-0.007469699133752172,0.0034103674384171364,5,1.2858827873633127,1.293352486497065,1.0,1.0,0.0,0.8979965753424658,0.8988013698630137,-0.0008047945205479357,0.7936390576371707,0.35449535405611343,0.35449535405611343,-0.0027196188742231843,-0.0006873721991285997,5.546646632573265,5.5239780234303755,0.022668609142889727,0.0,0.001525162684110509,-0.01045901799460877,-0.004480380272895575,False,loss
s006,class_1_advantaged,Class 1 advantaged,50.0,8,-0.013998768446918275,0.00429895022158554,5,1.2793537180501464,1.293352486497065,1.0,1.0,0.0,0.8989383561643836,0.8988013698630137,0.0001369863013698458,0.7969440909653538,0.35374508329047966,0.35374508329047966,0.0005854144539598982,-0.0014376429647623868,5.532208988327778,5.5239780234303755,0.008230964897402871,0.0,0.0019225489854706101,-0.01776696445844067,-0.01023057243539588,False,loss
s006,class_1_advantaged,Class 1 advantaged,50.0,12,-0.016406623552727907,0.0052432986216784435,5,1.2769458629443369,1.293352486497065,1.0,1.0,0.0,0.8987328767123287,0.8988013698630137,-6.84931506849118e-05,0.797509212791737,0.3480262360642108,0.3480262360642108,0.0011505362803431395,-0.007156490191031284,5.5863013429519235,5.5239780234303755,0.06232331952154855,0.0,0.0023448744288807905,-0.021002577433334255,-0.011810669672121559,False,loss
s006,class_1_advantaged,Class 1 advantaged,50.0,16,-0.02415801235939541,0.004119384968347357,5,1.2691944741376695,1.293352486497065,1.0,1.0,0.0,0.8986472602739726,0.8988013698630137,-0.00015410958904109594,0.8068500963810503,0.3467078444703865,0.3467078444703865,0.010491419869656404,-0.008474881784855549,5.466739537430247,5.5239780234303755,-0.057238486000127334,0.0,0.001842244962943102,-0.02776881248676389,-0.020547212232026928,False,loss
s006,class_1_advantaged,Class 1 advantaged,50.0,20,-0.004194432657579706,0.0024821058323310826,5,1.2891580538394851,1.293352486497065,1.0,1.0,0.0,0.9151712328767123,0.8988013698630137,0.016369863013698648,0.8648908887279086,0.31050183170027507,0.31050183170027507,0.0685322122165148,-0.04468089455496702,4.938268857257883,5.5239780234303755,-0.5857091661724916,0.0,0.0011100314736881992,-0.006370094346008576,-0.002018770969150835,False,loss
s006,class_1_advantaged,Class 1 advantaged,50.0,24,0.03457838891809919,0.001239772668030861,5,1.327930875415164,1.293352486497065,1.0,1.0,0.0,0.9415068493150685,0.8988013698630137,0.04270547945205481,0.9597741631937018,0.2389016384552755,0.2389016384552755,0.16341548668230785,-0.11628108779996656,4.1953078635315375,5.5239780234303755,-1.328670159898838,0.0,0.0005544431924726571,0.03349168026085278,0.0356650975753456,False,infeasible utilization win
s006,class_1_advantaged,Class 1 advantaged,50.0,28,-0.056156514395191426,0.0064077539110224055,5,1.2371959721018733,1.293352486497065,0.9045034246575343,1.0,-0.09549657534246576,0.8761815068493151,0.8988013698630137,-0.022619863013698605,1.0,0.12398549357750029,0.12398549357750029,0.20364132348860614,-0.23119723267774175,4.796185066122538,5.5239780234303755,-0.7277929573078369,0.0,0.0028656346656272475,-0.06177315833982083,-0.05053987045056202,False,loss
s006,class_1_advantaged,Class 1 advantaged,50.0,32,-0.1717398975699044,0.011895157203570633,5,1.1216125889271604,1.293352486497065,0.781095890410959,1.0,-0.21890410958904108,0.781095890410959,0.8988013698630137,-0.11770547945205476,1.0,0.0,0.0,0.20364132348860614,-0.35518272625524205,0.008749072997816461,5.5239780234303755,-5.515228950432558,0.0,0.005319676022046047,-0.18216646257311467,-0.16131333256669414,False,loss
s007,class_1_advantaged,Class 1 advantaged,70.0,0,0.0,0.0,5,1.354139639865102,1.354139639865102,1.0,1.0,0.0,0.8851883561643836,0.8851883561643836,0.0,0.6403640659788187,0.16675400985631525,0.16675400985631525,0.0,0.0,8.290087464050247,8.290087464050247,0.0,0.0,0.0,0.0,0.0,False,loss
s007,class_1_advantaged,Class 1 advantaged,70.0,4,-0.006873853631171434,0.005477646323045698,5,1.3472657862339306,1.354139639865102,1.0,1.0,0.0,0.8813356164383561,0.8851883561643836,-0.0038527397260273988,0.6362416477394479,0.16555318134401564,0.16555318134401564,-0.0041224182393707395,-0.0012008285122996176,8.336420638199606,8.290087464050247,0.04633317414935902,0.0,0.0024496779070063905,-0.011675222328903959,-0.002072484933438908,False,loss
s007,class_1_advantaged,Class 1 advantaged,70.0,8,-0.010358335663826868,0.0021601868745099364,5,1.3437813042012752,1.354139639865102,1.0,1.0,0.0,0.896763698630137,0.8851883561643836,0.011575342465753424,0.6544066269380452,0.16412893653252617,0.16412893653252617,0.014042560959226536,-0.0026250733237891065,8.127204711286764,8.290087464050247,-0.1628827527634833,0.0,0.000966064939101405,-0.012251822944465623,-0.008464848383188114,False,loss
s007,class_1_advantaged,Class 1 advantaged,70.0,12,-0.014469677589203079,0.005950317480249954,5,1.339669962275899,1.354139639865102,1.0,1.0,0.0,0.8892465753424658,0.8851883561643836,0.004058219178082178,0.6534995761711083,0.1589152216527115,0.1589152216527115,0.013135510192289646,-0.007838788203603769,8.221208715241712,8.290087464050247,-0.06887874880853566,0.0,0.0026610628747088315,-0.01968536082363239,-0.00925399435477377,False,loss
s007,class_1_advantaged,Class 1 advantaged,70.0,16,-0.02056796357957604,0.002766939653165335,5,1.3335716762855259,1.354139639865102,1.0,1.0,0.0,0.8975856164383561,0.8851883561643836,0.012397260273972588,0.6609611699579901,0.15827238103649643,0.15827238103649643,0.020597103979171517,-0.008481628819818832,8.102928025195846,8.290087464050247,-0.18715943885440164,0.0,0.001237413030823476,-0.022993293119990054,-0.01814263403916203,False,loss
s007,class_1_advantaged,Class 1 advantaged,70.0,20,-0.02230597235517613,0.0031142424431348714,5,1.3318336675099258,1.354139639865102,1.0,1.0,0.0,0.9055650684931507,0.8851883561643836,0.020376712328767123,0.6733887553118016,0.15215159323385577,0.15215159323385577,0.03302468933298301,-0.014602416622459497,8.020592745810465,8.290087464050247,-0.26949471823978344,0.0,0.001392731560252919,-0.02503572621327185,-0.019576218497080407,False,loss
s007,class_1_advantaged,Class 1 advantaged,70.0,24,-0.018825361870875267,0.0020359568927798134,5,1.3353142779942266,1.354139639865102,1.0,1.0,0.0,0.9327568493150684,0.8851883561643836,0.04756849315068492,0.7125102657957754,0.13893556601201892,0.13893556601201892,0.07214619981695666,-0.027818443844296343,8.035271682648826,8.290087464050247,-0.254815781401421,0.0,0.0009105076023029826,-0.02060995677138911,-0.017040766970361422,False,loss
s007,class_1_advantaged,Class 1 advantaged,70.0,28,0.02337788403749208,0.006085947610563898,5,1.377517523902594,1.354139639865102,1.0,1.0,0.0,0.9699486301369863,0.8851883561643836,0.08476027397260273,0.8165028523022336,0.07720837062413846,0.07720837062413846,0.17613878632341484,-0.0895456392321768,7.203773917943766,8.290087464050247,-1.0863135461064808,0.0,0.0027217185129446582,0.01804331575212055,0.02871245232286361,False,infeasible utilization win
s007,class_1_advantaged,Class 1 advantaged,70.0,32,0.08818608458120565,0.0034185829501587506,5,1.4423257244463077,1.354139639865102,1.0,1.0,0.0,1.0,0.8851883561643836,0.11481164383561644,0.914848742485254,0.0,0.0,0.2744846765064353,-0.16675400985631525,2.7600985248968586,8.290087464050247,-5.529988939153388,0.0,0.0015288367726553483,0.08518956450680117,0.09118260465561014,False,infeasible utilization win
s008,class_1_advantaged,Class 1 advantaged,100.0,0,0.0,0.0,5,1.3428909587280091,1.3428909587280091,1.0,1.0,0.0,0.8517979452054794,0.8517979452054794,0.0,0.4298901052884346,0.11700342052345244,0.11700342052345244,0.0,0.0,10.813099323588638,10.813099323588638,0.0,0.0,0.0,0.0,0.0,False,loss
s008,class_1_advantaged,Class 1 advantaged,100.0,4,-0.006976456472977377,0.0035672936817856514,5,1.3359145022550318,1.3428909587280091,1.0,1.0,0.0,0.8507534246575343,0.8517979452054794,-0.0010445205479452158,0.4277322635578923,0.1160307980643918,0.1160307980643918,-0.002157841730542309,-0.0009726224590606459,10.79844319232001,10.813099323588638,-0.014656131268628414,0.0,0.0015953422336356438,-0.010103327250903238,-0.0038495856950515146,False,loss
s008,class_1_advantaged,Class 1 advantaged,100.0,8,-0.011626563419909707,0.0026597874015643007,5,1.3312643953080996,1.3428909587280091,1.0,1.0,0.0,0.8551369863013699,0.8517979452054794,0.003339041095890405,0.4313828734887826,0.11452012972312553,0.11452012972312553,0.0014927682003480157,-0.0024832908003269262,10.809811694544456,10.813099323588638,-0.0032876290441809174,0.0,0.0011894930871190613,-0.013957969870663067,-0.009295156969156348,False,loss
s008,class_1_advantaged,Class 1 advantaged,100.0,12,-0.01413551801496502,0.0027632930142235733,5,1.3287554407130444,1.3428909587280091,1.0,1.0,0.0,0.8544863013698631,0.8517979452054794,0.002688356164383543,0.4355865818799608,0.11248304215486919,0.11248304215486919,0.005696476591526267,-0.00452037836858325,10.796549330971317,10.813099323588638,-0.016549992617321506,0.0,0.0012357822043108405,-0.016557651135414266,-0.011713384894515773,False,loss
s008,class_1_advantaged,Class 1 advantaged,100.0,16,-0.016891215099454016,0.003320865988591459,5,1.325999743628555,1.3428909587280091,1.0,1.0,0.0,0.8538698630136986,0.8517979452054794,0.002071917808219181,0.4391270512093068,0.1073017813411501,0.1073017813411501,0.009236945920872264,-0.009701639182302357,10.80055187621737,10.813099323588638,-0.01254744737126785,0.0,0.0014851364189315086,-0.01980208248055977,-0.013980347718348258,False,loss
s008,class_1_advantaged,Class 1 advantaged,100.0,20,-0.01849714892905756,0.0024921932786770586,5,1.3243938097989516,1.3428909587280091,1.0,1.0,0.0,0.8536815068493151,0.8517979452054794,0.0018835616438356295,0.4428150657592151,0.10184891591509397,0.10184891591509397,0.0129249604707805,-0.015154504608358474,10.794595895639812,10.813099323588638,-0.018503427948825292,0.0,0.001114542716837996,-0.020681652654060034,-0.01631264520405509,False,loss
s008,class_1_advantaged,Class 1 advantaged,100.0,24,-0.006664438735897926,0.003435827823305162,5,1.3362265199921113,1.3428909587280091,1.0,1.0,0.0,0.8582020547945206,0.8517979452054794,0.006404109589041096,0.4656353540834859,0.08523337446299753,0.08523337446299753,0.035745248795051365,-0.031770046060454915,10.70390290649097,10.813099323588638,-0.10919641709766807,0.0,0.0015365489143790957,-0.009676074608080953,-0.0036528028637148983,False,loss
s008,class_1_advantaged,Class 1 advantaged,100.0,28,0.025553276122549116,0.0036679943677431852,5,1.3684442348505583,1.3428909587280091,1.0,1.0,0.0,0.8609931506849314,0.8517979452054794,0.009195205479452028,0.5046049963410512,0.04961551849851799,0.04961551849851799,0.0747148910526166,-0.06738790202493447,10.433154145730388,10.813099323588638,-0.37994517785824866,0.0,0.0016403769494720247,0.022338137301583946,0.028768414943514287,False,infeasible utilization win
s008,class_1_advantaged,Class 1 advantaged,100.0,32,0.07930809626222124,0.0031091861398518856,5,1.4221990549902306,1.3428909587280091,1.0,1.0,0.0,0.8787842465753425,0.8517979452054794,0.02698630136986302,0.5640452312529358,0.0,0.0,0.13415512596450124,-0.11700342052345244,9.632552273968315,10.813099323588638,-1.1805470496203216,0.0,0.0013904703126817967,0.07658277444936491,0.08203341807507757,False,infeasible utilization win
s009,class_1_disadvantaged,Class 1 disadvantaged,40.0,0,0.0,0.0,5,1.2087501943055576,1.2087501943055576,1.0,1.0,0.0,0.9761986301369863,0.9761986301369863,0.0,0.6660356584306946,0.8983138416282017,0.6660356584306946,0.0,0.0,3.104298006818067,3.104298006818067,0.0,1.0,0.0,0.0,0.0,True,loss
s009,class_1_disadvantaged,Class 1 disadvantaged,40.0,4,-0.0034193513725424562,0.002735018501046528,5,1.2053308429330152,1.2087501943055576,1.0,1.0,0.0,0.9760958904109589,0.9761986301369863,-0.0001027397260274121,0.6731012696672518,0.8997755568857355,0.6731012696672518,0.007065611236557112,0.0014617152575338687,3.0603843376008077,3.104298006818067,-0.0439136692172589,1.0,0.0012231374576119232,-0.005816700789461825,-0.001022001955623087,True,loss
s009,class_1_disadvantaged,Class 1 disadvantaged,40.0,8,-0.01205461465291049,0.005440689300574794,5,1.1966955796526473,1.2087501943055576,1.0,1.0,0.0,0.9735616438356164,0.9761986301369863,-0.0026369863013699034,0.6614599845978519,0.8962502276967166,0.6614599845978519,-0.004575673832842675,-0.002063613931484998,3.1441274295184902,3.104298006818067,0.039829422700423577,1.0,0.002433150224108205,-0.01682358909216257,-0.007285640213658408,True,loss
s009,class_1_disadvantaged,Class 1 disadvantaged,40.0,12,-0.01576092048098703,0.004055148563683107,5,1.1929892738245704,1.2087501943055576,1.0,1.0,0.0,0.974417808219178,0.9761986301369863,-0.0017808219178082618,0.6699748886809452,0.8889073863776537,0.6699748886809452,0.0039392302502506025,-0.009406455250548063,3.1838746761831516,3.104298006818067,0.07957666936508448,1.0,0.0018135175694512123,-0.019315414917111404,-0.012206426044862653,True,loss
s009,class_1_disadvantaged,Class 1 disadvantaged,40.0,16,0.0074926742069056475,0.005131108488158027,5,1.2162428685124633,1.2087501943055576,1.0,1.0,0.0,0.974931506849315,0.9761986301369863,-0.0012671232876712458,0.7681748066529425,0.7957940386293207,0.7681748066529425,0.10213914822224776,-0.10251980299888082,3.905935413790157,3.104298006818067,0.8016374069720902,1.0,0.0022947014758895046,0.0029950593141622184,0.011990289099649077,True,feasible win
s009,class_1_disadvantaged,Class 1 disadvantaged,40.0,20,0.03340659234036525,0.006990067158424741,5,1.2421567866459229,1.2087501943055576,0.9841780821917808,1.0,-0.015821917808219198,0.9072602739726028,0.9761986301369863,-0.06893835616438357,0.9244989477548764,0.5297021512289053,0.5297021512289053,0.2584632893241817,-0.3686116903992963,5.242262700806738,3.104298006818067,2.137964693988671,0.0,0.0031260530667053025,0.027279528329622854,0.03953365635110764,False,infeasible utilization win
s009,class_1_disadvantaged,Class 1 disadvantaged,40.0,24,-0.08806932956104027,0.013528715014719668,5,1.1206808647445174,1.2087501943055576,0.8648630136986302,1.0,-0.13513698630136986,0.8034931506849314,0.9761986301369863,-0.17270547945205483,0.933393331801563,0.34528938903334694,0.34528938903334694,0.2673576733708683,-0.5530244525948547,5.041535093269368,3.104298006818067,1.9372370864513009,0.0,0.006050225284227049,-0.09992777111812529,-0.07621088800395526,False,loss
s009,class_1_disadvantaged,Class 1 disadvantaged,40.0,28,-0.21611716112648213,0.009464446769102774,5,0.9926330331790755,1.2087501943055576,0.7385616438356164,1.0,-0.26143835616438355,0.6913356164383562,0.9761986301369863,-0.2848630136986302,0.929729096693217,0.17376363011250567,0.17376363011250567,0.26369343826252234,-0.724550211515696,3.330256240494389,3.104298006818067,0.2259582336763221,0.0,0.004232629269028411,-0.22441311449377782,-0.20782120775918644,False,loss
s009,class_1_disadvantaged,Class 1 disadvantaged,40.0,32,-0.3430322837856499,0.010388811671462456,5,0.8657179105199078,1.2087501943055576,0.6104794520547945,1.0,-0.38952054794520546,0.5798116438356165,0.9761986301369863,-0.39638698630136987,0.9303457539609683,0.0,0.0,0.26431009553027374,-0.8983138416282017,0.00035491743952964847,3.104298006818067,-3.103943089378537,0.0,0.0046460178205666525,-0.3521384787139606,-0.33392608885733926,False,loss
s010,class_1_disadvantaged,Class 1 disadvantaged,50.0,0,0.0,0.0,5,1.1699035168921812,1.1699035168921812,1.0,1.0,0.0,0.8996404109589042,0.8996404109589042,0.0,0.35390555211261654,0.7988947032694037,0.35390555211261654,0.0,0.0,5.575515255255086,5.575515255255086,0.0,0.0,0.0,0.0,0.0,False,loss
s010,class_1_disadvantaged,Class 1 disadvantaged,50.0,4,-0.005555877879403681,0.0020401815868487322,5,1.1643476390127776,1.1699035168921812,1.0,1.0,0.0,0.9006849315068493,0.8996404109589042,0.0010445205479451935,0.35989479913133804,0.794802073849108,0.35989479913133804,0.005989247018721544,-0.004092629420295824,5.540230587948597,5.575515255255086,-0.035284667306488514,0.0,0.0009123969429274312,-0.007344175887541446,-0.0037675798712659154,False,loss
s010,class_1_disadvantaged,Class 1 disadvantaged,50.0,8,-0.008468184626714859,0.0027949126375236034,5,1.1614353322654662,1.1699035168921812,1.0,1.0,0.0,0.9014554794520547,0.8996404109589042,0.0018150684931506512,0.3712385231992441,0.7867494498248786,0.3712385231992441,0.01733297108662758,-0.012145253444525151,5.60144672013281,5.575515255255086,0.025931464877724686,0.0,0.0012499229297352013,-0.010918033568995853,-0.006018335684433865,False,loss
s010,class_1_disadvantaged,Class 1 disadvantaged,50.0,12,-0.005992677021127646,0.0044687205927952875,5,1.1639108398710536,1.1699035168921812,1.0,1.0,0.0,0.9085958904109589,0.8996404109589042,0.008955479452054771,0.39778564261867755,0.765787598504531,0.39778564261867755,0.04388009050606108,-0.033107104764872664,5.7734988452787785,5.575515255255086,0.1979835900236937,0.0,0.001998472603588684,-0.009909683324161467,-0.002075670718093825,False,loss
s010,class_1_disadvantaged,Class 1 disadvantaged,50.0,16,0.03848387577005865,0.00527858279833131,5,1.20838739266224,1.1699035168921812,1.0,1.0,0.0,0.8710958904109589,0.8996404109589042,-0.028544520547945207,0.5628441530815932,0.5532398999745026,0.5523937465862614,0.2089386009689767,-0.24565480329490114,6.732683766170659,5.575515255255086,1.1571685109155738,0.8,0.0023606539923859745,0.033856993944982136,0.04311075759513516,True,feasible win
s010,class_1_disadvantaged,Class 1 disadvantaged,50.0,20,0.0918306805176436,0.0034139500916550605,5,1.2617341974098248,1.1699035168921812,1.0,1.0,0.0,0.9199143835616439,0.8996404109589042,0.02027397260273973,0.7638697956607102,0.41413351709641744,0.41413351709641744,0.4099642435480938,-0.3847611861729863,6.479979953153789,5.575515255255086,0.9044646978987029,0.0,0.0015267648953464705,0.08883822132276452,0.0948231397125227,False,infeasible utilization win
s010,class_1_disadvantaged,Class 1 disadvantaged,50.0,24,0.14757044245101264,0.004746857046024509,5,1.317473959343194,1.1699035168921812,0.995154109589041,1.0,-0.004845890410958909,0.9258219178082191,0.8996404109589042,0.02618150684931504,0.9065101280559918,0.27949039156946476,0.27949039156946476,0.5526045759433753,-0.519404311699939,5.073085830202256,5.575515255255086,-0.5024294250528291,0.0,0.00212285900687693,0.14340963879753385,0.15173124610449143,False,infeasible utilization win
s010,class_1_disadvantaged,Class 1 disadvantaged,50.0,28,0.05542385091220718,0.01963078677531337,5,1.2253273678043883,1.1699035168921812,0.8925684931506849,1.0,-0.10743150684931506,0.8378082191780821,0.8996404109589042,-0.06183219178082196,0.931635187461961,0.13951467400759526,0.13951467400759526,0.5777296353493444,-0.6593800292618085,2.897046173559519,5.575515255255086,-2.6784690816955665,0.0,0.008779154736280917,0.03821670762909658,0.07263099419531778,False,infeasible utilization win
s010,class_1_disadvantaged,Class 1 disadvantaged,50.0,32,-0.07027687539708669,0.006787140452789903,5,1.0996266414950946,1.1699035168921812,0.7664383561643835,1.0,-0.23356164383561645,0.7279109589041096,0.8996404109589042,-0.17172945205479453,0.9301629421849948,0.0,0.0,0.5762573900723783,-0.7988947032694037,0.00864997041460019,5.575515255255086,-5.566865284840485,0.0,0.003035301485055385,-0.07622606630779524,-0.06432768448637813,False,loss
s011,class_1_disadvantaged,Class 1 disadvantaged,70.0,0,0.0,0.0,5,1.0896973245938057,1.0896973245938057,1.0,1.0,0.0,0.8845719178082192,0.8845719178082192,0.0,0.16618064287224085,0.6390793348689444,0.16618064287224085,0.0,0.0,8.305568022933262,8.305568022933262,0.0,0.0,0.0,0.0,0.0,False,loss
s011,class_1_disadvantaged,Class 1 disadvantaged,70.0,4,-0.0008865033912085707,0.004612909825369949,5,1.0888108212025973,1.0896973245938057,1.0,1.0,0.0,0.8853767123287671,0.8845719178082192,0.0008047945205479134,0.17474724569397437,0.635200894261154,0.17474724569397437,0.008566602821733504,-0.003878440607790368,8.27203055053049,8.305568022933262,-0.03353747240277265,0.0,0.0020629559887207776,-0.004929897129101295,0.003156890346684153,False,loss
s011,class_1_disadvantaged,Class 1 disadvantaged,70.0,8,0.014655139109204152,0.002127948826371227,5,1.10435246370301,1.0896973245938057,1.0,1.0,0.0,0.8425513698630137,0.8845719178082192,-0.04202054794520551,0.20477170142503165,0.5672491389989456,0.20477170142503165,0.03859105855279078,-0.07183019586999881,8.382183036627097,8.305568022933262,0.07661501369383465,0.0,0.000951647645681392,0.012789909723668624,0.01652036849473968,False,infeasible utilization win
s011,class_1_disadvantaged,Class 1 disadvantaged,70.0,12,0.05976702091535944,0.002820429664522618,5,1.149464345509165,1.0896973245938057,1.0,1.0,0.0,0.8318493150684931,0.8845719178082192,-0.052722602739726045,0.2771718415970883,0.48773886134476657,0.2771718415970883,0.11099119872484745,-0.15134047352417784,8.420717831205799,8.305568022933262,0.11514980827253751,0.0,0.0012613344911259002,0.057294805312752675,0.0622392365179662,False,infeasible utilization win
s011,class_1_disadvantaged,Class 1 disadvantaged,70.0,16,0.11176240080565228,0.0028944094219099576,5,1.2014597253994581,1.0896973245938057,1.0,1.0,0.0,0.8207876712328768,0.8845719178082192,-0.0637842465753425,0.3552535763284889,0.3953016418958272,0.3552535763284889,0.18907293345624804,-0.24377769297311716,8.257703329452692,8.305568022933262,-0.047864693480569896,0.0,0.0012944192444213068,0.10922533908658652,0.11429946252471804,False,infeasible utilization win
s011,class_1_disadvantaged,Class 1 disadvantaged,70.0,20,0.17009387433233464,0.0032458932553948877,5,1.2597911989261403,1.0896973245938057,1.0,1.0,0.0,0.8149143835616439,0.8845719178082192,-0.06965753424657536,0.4478154090688329,0.29646129468988397,0.29646129468988397,0.281634766196592,-0.34261804017906045,7.320278611581881,8.305568022933262,-0.9852894113513802,0.0,0.001451607593354211,0.1672487234493604,0.17293902521530888,False,infeasible utilization win
s011,class_1_disadvantaged,Class 1 disadvantaged,70.0,24,0.23038278456855754,0.002791588508110922,5,1.3200801091623633,1.0896973245938057,1.0,1.0,0.0,0.9154623287671233,0.8845719178082192,0.03089041095890408,0.6370758757850242,0.19782518647313185,0.19782518647313185,0.47089523291278335,-0.4412541483958125,5.891299180363136,8.305568022933262,-2.4142688425701264,0.0,0.001248436333868649,0.227935849354175,0.2328297197829401,False,infeasible utilization win
s011,class_1_disadvantaged,Class 1 disadvantaged,70.0,28,0.2915609456177695,0.0018435968673438377,5,1.3812582702115752,1.0896973245938057,1.0,1.0,0.0,0.9399486301369862,0.8845719178082192,0.055376712328767085,0.7557464847478255,0.0989417322769141,0.0989417322769141,0.5895658418755846,-0.5401376025920304,4.072360804230432,8.305568022933262,-4.23320721870283,0.0,0.0008244815836972966,0.2899449617137228,0.29317692952181623,False,infeasible utilization win
