scenario_id,arrival_rate_class_1,arrival_rate_class_2,tau_1,tau_2,post_threshold_balking_rate,w1,w2,objective_name,direction,near_tie_tolerance,fcfs_mean,exact_best_q_values,exact_best_value,near_tie_q_values,near_tie_q_ranges,best_strict_q_values,best_strict_near_tie_q_values,best_strict_q_ranges,best_strict_value,best_strict_delta_vs_fcfs,composition_effect_likely,class_1_service_rate_delta_min,class_1_service_rate_delta_max,class_2_service_rate_delta_min,class_2_service_rate_delta_max,class_1_no_offer_rate_delta_min,class_1_no_offer_rate_delta_max,class_2_no_offer_rate_delta_min,class_2_no_offer_rate_delta_max
t09_05_b03_l25,25,25,9,5,0.3,0.5,1.0,Obj_util_norm,maximize,0.01,0.4882662671232876,4,0.4887343036529679,"0,2,4,6,8,10,12","0-12 [0,2,4,6,8,10,12]",4,"2,4,6,8,10,12","2-12 [2,4,6,8,10,12]",0.4887343036529679,0.0004680365296803,False,0.0019121317189945,0.0082342055640052,-0.0087862867760957,0.0011947842956072,0.0,0.0,0.0,0.0
t09_05_b03_l25,25,25,9,5,0.3,0.5,1.0,Obj_service_norm,maximize,0.01,0.625732764815267,4,0.6272772029620883,"0,2,4,6,8,10,12","0-12 [0,2,4,6,8,10,12]",4,"2,4,6,8,10,12","2-12 [2,4,6,8,10,12]",0.6272772029620883,0.0015444381468213,False,0.0019121317189945,0.0082342055640052,-0.0087862867760957,0.0011947842956072,0.0,0.0,0.0,0.0
t09_05_b03_l25,25,25,9,5,0.3,0.5,1.0,T_wait_offered,minimize,0.01,4.795216463931502,32,0.0100505019649588,32,32,32,32,32,0.0100505019649588,-4.785165961966543,False,0.3245603538001578,0.3245603538001578,-0.6008793241229793,-0.6008793241229793,0.0,0.0,1.0,1.0
t09_05_b03_l25,25,25,9,5,0.3,1.0,1.0,Obj_util_norm,maximize,0.01,0.4980714897260274,16,0.4985273972602739,"0,2,4,6,8,10,12,16","0-16 [0,2,4,6,8,10,12,16]",16,"2,4,6,8,10,12,16","2-16 [2,4,6,8,10,12,16]",0.4985273972602739,0.0004559075342465,False,0.0019121317189945,0.0266346725645804,-0.0267768304406299,0.0011947842956072,0.0,0.0,0.0,0.0
t09_05_b03_l25,25,25,9,5,0.3,1.0,1.0,Obj_service_norm,maximize,0.01,0.6381594851614106,4,0.6398787502338392,"0,2,4,6,8,10,12,16","0-16 [0,2,4,6,8,10,12,16]",4,"2,4,6,8,10,12,16","2-16 [2,4,6,8,10,12,16]",0.6398787502338392,0.0017192650724285,False,0.0019121317189945,0.0266346725645804,-0.0267768304406299,0.0011947842956072,0.0,0.0,0.0,0.0
t09_05_b03_l25,25,25,9,5,0.3,1.0,1.0,T_wait_offered,minimize,0.01,4.7954786075632105,32,0.0100505019649588,32,32,32,32,32,0.0100505019649588,-4.7854281055982515,False,0.3245603538001578,0.3245603538001578,-0.6008793241229793,-0.6008793241229793,0.0,0.0,1.0,1.0
t09_05_b03_l25,25,25,9,5,0.3,1.5,1.0,Obj_util_norm,maximize,0.01,0.5039546232876713,24,0.5333604452054794,24,24,24,24,24,0.5333604452054794,0.0294058219178081,False,0.2807941195944162,0.2807941195944162,-0.3334127491511939,-0.3334127491511939,0.0,0.0,0.0826578880366387,0.0826578880366387
t09_05_b03_l25,25,25,9,5,0.3,1.5,1.0,Obj_service_norm,maximize,0.01,0.645615517369097,24,0.6807268894652692,24,24,24,24,24,0.6807268894652692,0.0351113720961722,False,0.2807941195944162,0.2807941195944162,-0.3334127491511939,-0.3334127491511939,0.0,0.0,0.0826578880366387,0.0826578880366387
t09_05_b03_l25,25,25,9,5,0.3,1.5,1.0,T_wait_offered,minimize,0.01,4.795637314735147,32,0.0100505019649588,32,32,32,32,32,0.0100505019649588,-4.785586812770188,False,0.3245603538001578,0.3245603538001578,-0.6008793241229793,-0.6008793241229793,0.0,0.0,1.0,1.0
t09_05_b03_l25,25,25,9,5,0.3,2.0,1.0,Obj_util_norm,maximize,0.01,0.507876712328767,24,0.5694006849315068,24,24,24,24,24,0.5694006849315068,0.0615239726027397,False,0.2807941195944162,0.2807941195944162,-0.3334127491511939,-0.3334127491511939,0.0,0.0,0.0826578880366387,0.0826578880366387
t09_05_b03_l25,25,25,9,5,0.3,2.0,1.0,Obj_service_norm,maximize,0.01,0.6505862055075544,24,0.7266447021867675,24,24,24,24,24,0.7266447021867675,0.076058496679213,False,0.2807941195944162,0.2807941195944162,-0.3334127491511939,-0.3334127491511939,0.0,0.0,0.0826578880366387,0.0826578880366387
t09_05_b03_l25,25,25,9,5,0.3,2.0,1.0,T_wait_offered,minimize,0.01,4.795743712766532,32,0.0100505019649588,32,32,32,32,32,0.0100505019649588,-4.785693210801573,False,0.3245603538001578,0.3245603538001578,-0.6008793241229793,-0.6008793241229793,0.0,0.0,1.0,1.0
t09_05_b03_l50,50,50,9,5,0.3,0.5,1.0,Obj_util_norm,maximize,0.01,0.4153453196347031,2,0.4154980022831051,"0,2,4,6,8,10","0-10 [0,2,4,6,8,10]",2,"2,4,6,8,10","2-10 [2,4,6,8,10]",0.4154980022831051,0.0001526826484019,False,0.0004359849676805,0.0078099539354471,-0.0076512019454498,-0.0008955404321442,-0.0021348545253205,0.0026992094911829,-0.0024371521501568,0.0011726984104331
t09_05_b03_l50,50,50,9,5,0.3,0.5,1.0,Obj_service_norm,maximize,0.01,0.2658535042442081,0,0.2658535042442081,"0,2,4,6,8,10","0-10 [0,2,4,6,8,10]",8,"2,4,6,8,10","2-10 [2,4,6,8,10]",0.2655571758488042,-0.0002963283954039,False,0.0004359849676805,0.0078099539354471,-0.0076512019454498,-0.0008955404321442,-0.0021348545253205,0.0026992094911829,-0.0024371521501568,0.0011726984104331
t09_05_b03_l50,50,50,9,5,0.3,0.5,1.0,T_wait_offered,minimize,0.01,9.968589781665854,32,5.388059419549632,32,32,32,32,32,5.388059419549632,-4.580530362116222,False,0.3123832448870492,0.3123832448870492,-0.2600818133822297,-0.2600818133822297,-0.0963458087627033,-0.0963458087627033,0.902267574072417,0.902267574072417
t09_05_b03_l50,50,50,9,5,0.3,1.0,1.0,Obj_util_norm,maximize,0.01,0.4197923801369863,32,0.4590667808219179,32,32,32,32,32,0.4590667808219179,0.0392744006849315,False,0.3123832448870492,0.3123832448870492,-0.2600818133822297,-0.2600818133822297,-0.0963458087627033,-0.0963458087627033,0.902267574072417,0.902267574072417
t09_05_b03_l50,50,50,9,5,0.3,1.0,1.0,Obj_service_norm,maximize,0.01,0.2687393496751974,32,0.2948900654276072,32,32,32,32,32,0.2948900654276072,0.0261507157524098,False,0.3123832448870492,0.3123832448870492,-0.2600818133822297,-0.2600818133822297,-0.0963458087627033,-0.0963458087627033,0.902267574072417,0.902267574072417
t09_05_b03_l50,50,50,9,5,0.3,1.0,1.0,T_wait_offered,minimize,0.01,9.971119799386424,32,5.388059419549632,32,32,32,32,32,5.388059419549632,-4.583060379836794,False,0.3123832448870492,0.3123832448870492,-0.2600818133822297,-0.2600818133822297,-0.0963458087627033,-0.0963458087627033,0.902267574072417,0.902267574072417
t09_05_b03_l50,50,50,9,5,0.3,1.5,1.0,Obj_util_norm,maximize,0.01,0.4224606164383561,32,0.5508801369863014,32,32,32,32,32,0.5508801369863014,0.1284195205479453,False,0.3123832448870492,0.3123832448870492,-0.2600818133822297,-0.2600818133822297,-0.0963458087627033,-0.0963458087627033,0.902267574072417,0.902267574072417
t09_05_b03_l50,50,50,9,5,0.3,1.5,1.0,Obj_service_norm,maximize,0.01,0.270470856933791,32,0.3538680785131286,32,32,32,32,32,0.3538680785131286,0.0833972215793376,False,0.3123832448870492,0.3123832448870492,-0.2600818133822297,-0.2600818133822297,-0.0963458087627033,-0.0963458087627033,0.902267574072417,0.902267574072417
t09_05_b03_l50,50,50,9,5,0.3,1.5,1.0,T_wait_offered,minimize,0.01,9.97263696113819,32,5.388059419549632,32,32,32,32,32,5.388059419549632,-4.584577541588559,False,0.3123832448870492,0.3123832448870492,-0.2600818133822297,-0.2600818133822297,-0.0963458087627033,-0.0963458087627033,0.902267574072417,0.902267574072417
t09_05_b03_l50,50,50,9,5,0.3,2.0,1.0,Obj_util_norm,maximize,0.01,0.4242394406392694,32,0.6120890410958905,32,32,32,32,32,0.6120890410958905,0.187849600456621,False,0.3123832448870492,0.3123832448870492,-0.2600818133822297,-0.2600818133822297,-0.0963458087627033,-0.0963458087627033,0.902267574072417,0.902267574072417
t09_05_b03_l50,50,50,9,5,0.3,2.0,1.0,Obj_service_norm,maximize,0.01,0.2716251951061867,32,0.3931867539034763,32,32,32,32,32,0.3931867539034763,0.1215615587972895,False,0.3123832448870492,0.3123832448870492,-0.2600818133822297,-0.2600818133822297,-0.0963458087627033,-0.0963458087627033,0.902267574072417,0.902267574072417
t09_05_b03_l50,50,50,9,5,0.3,2.0,1.0,T_wait_offered,minimize,0.01,9.973648058184745,32,5.388059419549632,32,32,32,32,32,5.388059419549632,-4.585588638635113,False,0.3123832448870492,0.3123832448870492,-0.2600818133822297,-0.2600818133822297,-0.0963458087627033,-0.0963458087627033,0.902267574072417,0.902267574072417
t09_05_b05_l25,25,25,9,5,0.5,0.5,1.0,Obj_util_norm,maximize,0.01,0.4883675799086758,0,0.4883675799086758,"0,2,4,6,8,10,12","0-12 [0,2,4,6,8,10,12]",4,"2,4,6,8,10,12","2-12 [2,4,6,8,10,12]",0.4881592465753425,-0.0002083333333333,False,0.000299928850272,0.007171528731272,-0.0120083071580758,-0.000603439491155,0.0,0.0,0.0,0.0
t09_05_b05_l25,25,25,9,5,0.5,0.5,1.0,Obj_service_norm,maximize,0.01,0.6249007196599342,0,0.6249007196599342,"0,2,4,6,8,10,12","0-12 [0,2,4,6,8,10,12]",4,"2,4,6,8,10,12","2-12 [2,4,6,8,10,12]",0.6247136744648754,-0.0001870451950588,False,0.000299928850272,0.007171528731272,-0.0120083071580758,-0.000603439491155,0.0,0.0,0.0,0.0
t09_05_b05_l25,25,25,9,5,0.5,0.5,1.0,T_wait_offered,minimize,0.01,4.6628996624996315,32,0.0100505019649588,32,32,32,32,32,0.0100505019649588,-4.6528491605346725,False,0.3145642265404332,0.3145642265404332,-0.5946331927601178,-0.5946331927601178,0.0,0.0,1.0,1.0
t09_05_b05_l25,25,25,9,5,0.5,1.0,1.0,Obj_util_norm,maximize,0.01,0.4998309075342465,12,0.4999422089041095,"0,2,4,6,8,10,12,16,20","0-20 [0,2,4,6,8,10,12,16,20]",12,"2,4,6,8,10,12,16,20","2-20 [2,4,6,8,10,12,16,20]",0.4999422089041095,0.000111301369863,False,0.000299928850272,0.1287567224572805,-0.135340017800163,-0.000603439491155,0.0,0.0,0.0,0.0
t09_05_b05_l25,25,25,9,5,0.5,1.0,1.0,Obj_service_norm,maximize,0.01,0.6400344831098423,4,0.6401652163956755,"0,2,4,6,8,10,12,16,20","0-20 [0,2,4,6,8,10,12,16,20]",4,"2,4,6,8,10,12,16,20","2-20 [2,4,6,8,10,12,16,20]",0.6401652163956755,0.0001307332858331,False,0.000299928850272,0.1287567224572805,-0.135340017800163,-0.000603439491155,0.0,0.0,0.0,0.0
t09_05_b05_l25,25,25,9,5,0.5,1.0,1.0,T_wait_offered,minimize,0.01,4.663310843383355,32,0.0100505019649588,32,32,32,32,32,0.0100505019649588,-4.653260341418396,False,0.3145642265404332,0.3145642265404332,-0.5946331927601178,-0.5946331927601178,0.0,0.0,1.0,1.0
t09_05_b05_l25,25,25,9,5,0.5,1.5,1.0,Obj_util_norm,maximize,0.01,0.5067089041095889,24,0.5333082191780822,24,24,24,24,24,0.5333082191780822,0.0265993150684933,False,0.2724174827572154,0.2724174827572154,-0.3259958799278609,-0.3259958799278609,0.0,0.0,3.830362893288224e-05,3.830362893288224e-05
t09_05_b05_l25,25,25,9,5,0.5,1.5,1.0,Obj_service_norm,maximize,0.01,0.6491147411797871,24,0.682166878862972,24,24,24,24,24,0.682166878862972,0.0330521376831849,False,0.2724174827572154,0.2724174827572154,-0.3259958799278609,-0.3259958799278609,0.0,0.0,3.830362893288224e-05,3.830362893288224e-05
t09_05_b05_l25,25,25,9,5,0.5,1.5,1.0,T_wait_offered,minimize,0.01,4.663558443645269,32,0.0100505019649588,32,32,32,32,32,0.0100505019649588,-4.65350794168031,False,0.3145642265404332,0.3145642265404332,-0.5946331927601178,-0.5946331927601178,0.0,0.0,1.0,1.0
t09_05_b05_l25,25,25,9,5,0.5,2.0,1.0,Obj_util_norm,maximize,0.01,0.5112942351598173,24,0.5693336187214613,24,24,24,24,24,0.5693336187214613,0.0580393835616439,False,0.2724174827572154,0.2724174827572154,-0.3259958799278609,-0.3259958799278609,0.0,0.0,3.830362893288224e-05,3.830362893288224e-05
t09_05_b05_l25,25,25,9,5,0.5,2.0,1.0,Obj_service_norm,maximize,0.01,0.6551682465597505,24,0.7281146084219405,24,24,24,24,24,0.7281146084219405,0.07294636186219,False,0.2724174827572154,0.2724174827572154,-0.3259958799278609,-0.3259958799278609,0.0,0.0,3.830362893288224e-05,3.830362893288224e-05
t09_05_b05_l25,25,25,9,5,0.5,2.0,1.0,T_wait_offered,minimize,0.01,4.663723880793141,32,0.0100505019649588,32,32,32,32,32,0.0100505019649588,-4.653673378828182,False,0.3145642265404332,0.3145642265404332,-0.5946331927601178,-0.5946331927601178,0.0,0.0,1.0,1.0
t09_05_b05_l50,50,50,9,5,0.5,0.5,1.0,Obj_util_norm,maximize,0.01,0.411165810502283,0,0.411165810502283,"0,2,4,6,8,10","0-10 [0,2,4,6,8,10]",2,"2,4,6,8,10","2-10 [2,4,6,8,10]",0.4102397260273973,-0.0009260844748857,True,0.001081328554046,0.0061293557483479,-0.0075743296321796,-0.001270394476446,0.0,1.370313527735146e-05,0.0,2.187944426211574e-05
t09_05_b05_l50,50,50,9,5,0.5,0.5,1.0,Obj_service_norm,maximize,0.01,0.2633901297128272,0,0.2633901297128272,"0,2,4,6,8","0-8 [0,2,4,6,8]",4,"2,4,6,8,10","2-10 [2,4,6,8,10]",0.2629036429132118,-0.0004864867996153,True,0.001081328554046,0.0061293557483479,-0.0075743296321796,-0.001270394476446,0.0,1.370313527735146e-05,0.0,2.187944426211574e-05
t09_05_b05_l50,50,50,9,5,0.5,0.5,1.0,T_wait_offered,minimize,0.01,8.793067862882957,32,5.388059419549632,32,32,32,32,32,5.388059419549632,-3.405008443333325,False,0.3030226653317848,0.3030226653317848,-0.251706461807526,-0.251706461807526,0.0,0.0,1.0,1.0
t09_05_b05_l50,50,50,9,5,0.5,1.0,1.0,Obj_util_norm,maximize,0.01,0.4202054794520548,32,0.4590667808219179,32,32,32,32,32,0.4590667808219179,0.0388613013698631,False,0.3030226653317848,0.3030226653317848,-0.251706461807526,-0.251706461807526,0.0,0.0,1.0,1.0
t09_05_b05_l50,50,50,9,5,0.5,1.0,1.0,Obj_service_norm,maximize,0.01,0.2692319636654778,32,0.2948900654276072,32,32,32,32,32,0.2948900654276072,0.0256581017621294,False,0.3030226653317848,0.3030226653317848,-0.251706461807526,-0.251706461807526,0.0,0.0,1.0,1.0
t09_05_b05_l50,50,50,9,5,0.5,1.0,1.0,T_wait_offered,minimize,0.01,8.794364686705652,32,5.388059419549632,32,32,32,32,32,5.388059419549632,-3.406305267156021,False,0.3030226653317848,0.3030226653317848,-0.251706461807526,-0.251706461807526,0.0,0.0,1.0,1.0
t09_05_b05_l50,50,50,9,5,0.5,1.5,1.0,Obj_util_norm,maximize,0.01,0.4256292808219177,32,0.5508801369863014,32,32,32,32,32,0.5508801369863014,0.1252508561643837,False,0.3030226653317848,0.3030226653317848,-0.251706461807526,-0.251706461807526,0.0,0.0,1.0,1.0
t09_05_b05_l50,50,50,9,5,0.5,1.5,1.0,Obj_service_norm,maximize,0.01,0.2727370640370682,32,0.3538680785131286,32,32,32,32,32,0.3538680785131286,0.0811310144760604,False,0.3030226653317848,0.3030226653317848,-0.251706461807526,-0.251706461807526,0.0,0.0,1.0,1.0
t09_05_b05_l50,50,50,9,5,0.5,1.5,1.0,T_wait_offered,minimize,0.01,8.795141840265599,32,5.388059419549632,32,32,32,32,32,5.388059419549632,-3.407082420715967,False,0.3030226653317848,0.3030226653317848,-0.251706461807526,-0.251706461807526,0.0,0.0,1.0,1.0
t09_05_b05_l50,50,50,9,5,0.5,2.0,1.0,Obj_util_norm,maximize,0.01,0.4292451484018265,32,0.6120890410958905,32,32,32,32,32,0.6120890410958905,0.1828438926940639,False,0.3030226653317848,0.3030226653317848,-0.251706461807526,-0.251706461807526,0.0,0.0,1.0,1.0
t09_05_b05_l50,50,50,9,5,0.5,2.0,1.0,Obj_service_norm,maximize,0.01,0.2750737976181284,32,0.3931867539034763,32,32,32,32,32,0.3931867539034763,0.1181129562853478,False,0.3030226653317848,0.3030226653317848,-0.251706461807526,-0.251706461807526,0.0,0.0,1.0,1.0
t09_05_b05_l50,50,50,9,5,0.5,2.0,1.0,T_wait_offered,minimize,0.01,8.795659551072477,32,5.388059419549632,32,32,32,32,32,5.388059419549632,-3.4076001315228455,False,0.3030226653317848,0.3030226653317848,-0.251706461807526,-0.251706461807526,0.0,0.0,1.0,1.0
t09_05_b07_l25,25,25,9,5,0.7,0.5,1.0,Obj_util_norm,maximize,0.01,0.4869477739726027,0,0.4869477739726027,"0,2,4,6,8,10,12","0-12 [0,2,4,6,8,10,12]",2,"2,4,6,8,10,12","2-12 [2,4,6,8,10,12]",0.4868707191780822,-7.705479452047026e-05,False,0.000295980362904,0.0064892302080201,-0.0064027298487428,-0.0002946061007047,0.0,0.0,0.0,0.0
t09_05_b07_l25,25,25,9,5,0.7,0.5,1.0,Obj_service_norm,maximize,0.01,0.6226859108138673,0,0.6226859108138673,"0,2,4,6,8,10,12","0-12 [0,2,4,6,8,10,12]",2,"2,4,6,8,10,12","2-12 [2,4,6,8,10,12]",0.6225881668676988,-9.774394616846038e-05,False,0.000295980362904,0.0064892302080201,-0.0064027298487428,-0.0002946061007047,0.0,0.0,0.0,0.0
t09_05_b07_l25,25,25,9,5,0.7,0.5,1.0,T_wait_offered,minimize,0.01,4.595560864397996,32,0.0100505019649588,32,32,32,32,32,0.0100505019649588,-4.585510362433037,False,0.3097313517933261,0.3097313517933261,-0.5888945421174642,-0.5888945421174642,0.0,0.0,1.0,1.0
t09_05_b07_l25,25,25,9,5,0.7,1.0,1.0,Obj_util_norm,maximize,0.01,0.4999422089041096,20,0.5000556506849315,"0,2,4,6,8,10,12,16,20,24","0-24 [0,2,4,6,8,10,12,16,20,24]",20,"2,4,6,8,10,12,16,20,24","2-24 [2,4,6,8,10,12,16,20,24]",0.5000556506849315,0.0001134417808218,False,0.000295980362904,0.2717408354000042,-0.2736465350909675,-0.0002946061007047,0.0,0.0,0.0,0.0
t09_05_b07_l25,25,25,9,5,0.7,1.0,1.0,Obj_service_norm,maximize,0.01,0.6395815951620689,8,0.6402443750235474,"0,2,4,6,8,10,12,16,20,24","0-24 [0,2,4,6,8,10,12,16,20,24]",8,"2,4,6,8,10,12,16,20,24","2-24 [2,4,6,8,10,12,16,20,24]",0.6402443750235474,0.0006627798614784,False,0.000295980362904,0.2717408354000042,-0.2736465350909675,-0.0002946061007047,0.0,0.0,0.0,0.0
t09_05_b07_l25,25,25,9,5,0.7,1.0,1.0,T_wait_offered,minimize,0.01,4.594588106232255,32,0.0100505019649588,32,32,32,32,32,0.0100505019649588,-4.584537604267296,False,0.3097313517933261,0.3097313517933261,-0.5888945421174642,-0.5888945421174642,0.0,0.0,1.0,1.0
t09_05_b07_l25,25,25,9,5,0.7,1.5,1.0,Obj_util_norm,maximize,0.01,0.5077388698630138,24,0.5479135273972602,24,24,24,24,24,0.5479135273972602,0.0401746575342464,False,0.2717408354000042,0.2717408354000042,-0.2736465350909675,-0.2736465350909675,0.0,0.0,0.0,0.0
t09_05_b07_l25,25,25,9,5,0.7,1.5,1.0,Obj_service_norm,maximize,0.01,0.64971900577099,24,0.7033048929746054,24,24,24,24,24,0.7033048929746054,0.0535858872036154,False,0.2717408354000042,0.2717408354000042,-0.2736465350909675,-0.2736465350909675,0.0,0.0,0.0,0.0
t09_05_b07_l25,25,25,9,5,0.7,1.5,1.0,T_wait_offered,minimize,0.01,4.59400558175583,32,0.0100505019649588,32,32,32,32,32,0.0100505019649588,-4.583955079790871,False,0.3097313517933261,0.3097313517933261,-0.5888945421174642,-0.5888945421174642,0.0,0.0,1.0,1.0
t09_05_b07_l25,25,25,9,5,0.7,2.0,1.0,Obj_util_norm,maximize,0.01,0.5129366438356164,24,0.5814055365296802,24,24,24,24,24,0.5814055365296802,0.0684688926940637,False,0.2717408354000042,0.2717408354000042,-0.2736465350909675,-0.2736465350909675,0.0,0.0,0.0,0.0
t09_05_b07_l25,25,25,9,5,0.7,2.0,1.0,Obj_service_norm,maximize,0.01,0.6564772795102705,24,0.7464223247466175,24,24,24,24,24,0.7464223247466175,0.089945045236347,False,0.2717408354000042,0.2717408354000042,-0.2736465350909675,-0.2736465350909675,0.0,0.0,0.0,0.0
t09_05_b07_l25,25,25,9,5,0.7,2.0,1.0,T_wait_offered,minimize,0.01,4.593617702886563,32,0.0100505019649588,32,32,32,32,32,0.0100505019649588,-4.583567200921604,False,0.3097313517933261,0.3097313517933261,-0.5888945421174642,-0.5888945421174642,0.0,0.0,1.0,1.0
t09_05_b07_l50,50,50,9,5,0.7,0.5,1.0,Obj_util_norm,maximize,0.01,0.3896532534246575,0,0.3896532534246575,"0,2,4,6,8,10","0-10 [0,2,4,6,8,10]",6,"2,4,6,8,10","2-10 [2,4,6,8,10]",0.3890981735159817,-0.0005550799086758,False,-0.0024535741676698,0.0065721991539582,-0.0065974596255283,-0.0007424651093023,0.0,0.0,0.0,0.0
t09_05_b07_l50,50,50,9,5,0.7,0.5,1.0,Obj_service_norm,maximize,0.01,0.2495241122571303,0,0.2495241122571303,"0,2,4,6,8,10","0-10 [0,2,4,6,8,10]",4,"2,4,6,8,10","2-10 [2,4,6,8,10]",0.2492674712680544,-0.0002566409890758,False,-0.0024535741676698,0.0065721991539582,-0.0065974596255283,-0.0007424651093023,0.0,0.0,0.0,0.0
t09_05_b07_l50,50,50,9,5,0.7,0.5,1.0,T_wait_offered,minimize,0.01,8.075426817492822,32,5.388059419549632,32,32,32,32,32,5.388059419549632,-2.6873673979431905,False,0.261003747326558,0.261003747326558,-0.2098979766213674,-0.2098979766213674,0.0,0.0,1.0,1.0
t09_05_b07_l50,50,50,9,5,0.7,1.0,1.0,Obj_util_norm,maximize,0.01,0.4204516267123288,32,0.4590667808219179,32,32,32,32,32,0.4590667808219179,0.0386151541095891,False,0.261003747326558,0.261003747326558,-0.2098979766213674,-0.2098979766213674,0.0,0.0,1.0,1.0
t09_05_b07_l50,50,50,9,5,0.7,1.0,1.0,Obj_service_norm,maximize,0.01,0.2693371800750118,32,0.2948900654276072,32,32,32,32,32,0.2948900654276072,0.0255528853525954,False,0.261003747326558,0.261003747326558,-0.2098979766213674,-0.2098979766213674,0.0,0.0,1.0,1.0
t09_05_b07_l50,50,50,9,5,0.7,1.0,1.0,T_wait_offered,minimize,0.01,8.076470824874018,32,5.388059419549632,32,32,32,32,32,5.388059419549632,-2.688411405324387,False,0.261003747326558,0.261003747326558,-0.2098979766213674,-0.2098979766213674,0.0,0.0,1.0,1.0
t09_05_b07_l50,50,50,9,5,0.7,1.5,1.0,Obj_util_norm,maximize,0.01,0.4389306506849315,32,0.5508801369863014,32,32,32,32,32,0.5508801369863014,0.1119494863013699,False,0.261003747326558,0.261003747326558,-0.2098979766213674,-0.2098979766213674,0.0,0.0,1.0,1.0
t09_05_b07_l50,50,50,9,5,0.7,1.5,1.0,Obj_service_norm,maximize,0.01,0.2812250207657408,32,0.3538680785131286,32,32,32,32,32,0.3538680785131286,0.0726430577473878,False,0.261003747326558,0.261003747326558,-0.2098979766213674,-0.2098979766213674,0.0,0.0,1.0,1.0
t09_05_b07_l50,50,50,9,5,0.7,1.5,1.0,T_wait_offered,minimize,0.01,8.077097419690284,32,5.388059419549632,32,32,32,32,32,5.388059419549632,-2.689038000140653,False,0.261003747326558,0.261003747326558,-0.2098979766213674,-0.2098979766213674,0.0,0.0,1.0,1.0
t09_05_b07_l50,50,50,9,5,0.7,2.0,1.0,Obj_util_norm,maximize,0.01,0.4512500000000001,32,0.6120890410958905,32,32,32,32,32,0.6120890410958905,0.1608390410958903,False,0.261003747326558,0.261003747326558,-0.2098979766213674,-0.2098979766213674,0.0,0.0,1.0,1.0
t09_05_b07_l50,50,50,9,5,0.7,2.0,1.0,Obj_service_norm,maximize,0.01,0.2891502478928933,32,0.3931867539034763,32,32,32,32,32,0.3931867539034763,0.1040365060105829,False,0.261003747326558,0.261003747326558,-0.2098979766213674,-0.2098979766213674,0.0,0.0,1.0,1.0
t09_05_b07_l50,50,50,9,5,0.7,2.0,1.0,T_wait_offered,minimize,0.01,8.077515228062536,32,5.388059419549632,32,32,32,32,32,5.388059419549632,-2.6894558085129043,False,0.261003747326558,0.261003747326558,-0.2098979766213674,-0.2098979766213674,0.0,0.0,1.0,1.0
t09_09_b03_l25,25,25,9,9,0.3,0.5,1.0,Obj_util_norm,maximize,0.01,0.4575827625570776,0,0.4575827625570776,"0,2,4,6,8,10,12","0-12 [0,2,4,6,8,10,12]",2,"2,4,6,8,10,12","2-12 [2,4,6,8,10,12]",0.4574728881278538,-0.0001098744292237,False,0.000423051746691,0.0122074151255499,-0.0111263805824541,-0.0004224721346655,0.0,0.0,0.0,0.0
t09_09_b03_l25,25,25,9,9,0.3,0.5,1.0,Obj_service_norm,maximize,0.01,0.5864272280052739,0,0.5864272280052739,"0,2,4,6,8,10,12","0-12 [0,2,4,6,8,10,12]",2,"2,4,6,8,10,12","2-12 [2,4,6,8,10,12]",0.5862865971643939,-0.00014063084088,False,0.000423051746691,0.0122074151255499,-0.0111263805824541,-0.0004224721346655,0.0,0.0,0.0,0.0
t09_09_b03_l25,25,25,9,9,0.3,0.5,1.0,T_wait_offered,minimize,0.01,5.408598204065391,32,0.0100505019649588,32,32,32,32,32,0.0100505019649588,-5.398547702100432,False,0.4121533949735825,0.4121533949735825,-0.5857175394947022,-0.5857175394947022,0.0,0.0,1.0,1.0
t09_09_b03_l25,25,25,9,9,0.3,1.0,1.0,Obj_util_norm,maximize,0.01,0.4576519691780822,24,0.4794349315068492,24,24,24,24,24,0.4794349315068492,0.021782962328767,False,0.3719885864490856,0.3719885864490856,-0.3176226592155986,-0.3176226592155986,0.0,0.0,0.1271008508165416,0.1271008508165416
t09_09_b03_l25,25,25,9,9,0.3,1.0,1.0,Obj_service_norm,maximize,0.01,0.5867820722605599,24,0.6139650358773034,24,24,24,24,24,0.6139650358773034,0.0271829636167435,False,0.3719885864490856,0.3719885864490856,-0.3176226592155986,-0.3176226592155986,0.0,0.0,0.1271008508165416,0.1271008508165416
t09_09_b03_l25,25,25,9,9,0.3,1.0,1.0,T_wait_offered,minimize,0.01,5.40737412028397,32,0.0100505019649588,32,32,32,32,32,0.0100505019649588,-5.397323618319011,False,0.4121533949735825,0.4121533949735825,-0.5857175394947022,-0.5857175394947022,0.0,0.0,1.0,1.0
t09_09_b03_l25,25,25,9,9,0.3,1.5,1.0,Obj_util_norm,maximize,0.01,0.4576934931506849,24,0.5334392123287671,24,24,24,24,24,0.5334392123287671,0.0757457191780821,False,0.3719885864490856,0.3719885864490856,-0.3176226592155986,-0.3176226592155986,0.0,0.0,0.1271008508165416,0.1271008508165416
t09_09_b03_l25,25,25,9,9,0.3,1.5,1.0,Obj_service_norm,maximize,0.01,0.5869949788137314,24,0.6831390669969433,24,24,24,24,24,0.6831390669969433,0.0961440881832118,False,0.3719885864490856,0.3719885864490856,-0.3176226592155986,-0.3176226592155986,0.0,0.0,0.1271008508165416,0.1271008508165416
