analysis_family,scenario_id,arrival_rate_class_1,arrival_rate_class_2,tau_1,tau_2,balk_high_class_1,balk_high_class_2,cancel_prob_class_1,cancel_prob_class_2,no_show_threshold_1,no_show_threshold_2,no_show_high_class_1,no_show_high_class_2,w1,w2,Q,Obj_util_norm_mean,Obj_util_norm_ci95_low,Obj_util_norm_ci95_high,Obj_util_norm_n,delta_Obj_util_norm_mean,delta_Obj_util_norm_ci95_low,delta_Obj_util_norm_ci95_high,delta_Obj_util_norm_n,Obj_service_norm_mean,Obj_service_norm_ci95_low,Obj_service_norm_ci95_high,Obj_service_norm_n,delta_Obj_service_norm_mean,delta_Obj_service_norm_ci95_low,delta_Obj_service_norm_ci95_high,delta_Obj_service_norm_n,T_wait_offered_mean,T_wait_offered_ci95_low,T_wait_offered_ci95_high,T_wait_offered_n,delta_T_wait_offered_mean,delta_T_wait_offered_ci95_low,delta_T_wait_offered_ci95_high,delta_T_wait_offered_n,class_1_service_rate_mean,class_1_service_rate_ci95_low,class_1_service_rate_ci95_high,class_1_service_rate_n,delta_class_1_service_rate_mean,delta_class_1_service_rate_ci95_low,delta_class_1_service_rate_ci95_high,delta_class_1_service_rate_n,class_2_service_rate_mean,class_2_service_rate_ci95_low,class_2_service_rate_ci95_high,class_2_service_rate_n,delta_class_2_service_rate_mean,delta_class_2_service_rate_ci95_low,delta_class_2_service_rate_ci95_high,delta_class_2_service_rate_n,class_1_no_offer_rate_mean,class_1_no_offer_rate_ci95_low,class_1_no_offer_rate_ci95_high,class_1_no_offer_rate_n,delta_class_1_no_offer_rate_mean,delta_class_1_no_offer_rate_ci95_low,delta_class_1_no_offer_rate_ci95_high,delta_class_1_no_offer_rate_n,class_2_no_offer_rate_mean,class_2_no_offer_rate_ci95_low,class_2_no_offer_rate_ci95_high,class_2_no_offer_rate_n,delta_class_2_no_offer_rate_mean,delta_class_2_no_offer_rate_ci95_low,delta_class_2_no_offer_rate_ci95_high,delta_class_2_no_offer_rate_n
class1_balk_surface,class1_balk_surface__bt09_09__bh60_50__c10_10__nt06_06__nh30_30,25,25,9,9,0.6,0.5,0.1,0.1,6,6,0.3,0.3,1.0,1.0,14,0.45720034246575336,0.45529714255136977,0.45899191994863014,20,-0.0001840753424657532,-0.0005051904965753465,0.00011986301369862638,20,0.5865739041418252,0.5835306932837607,0.589453142788557,20,-6.263685166993382e-05,-0.0004136041500671021,0.00029787771337940166,20,5.419251104677544,5.388482200494487,5.449622593700618,20,0.0035254610889644323,0.001380853057985514,0.006766353633755542,20,0.6127143446595992,0.6088775543999138,0.6161571154799507,20,0.02590113284392174,0.024219907693464316,0.027427296986737303,20,0.5604334636240512,0.5571960091682018,0.563742372843772,20,-0.026026406547261644,-0.027419234762604317,-0.02462771301801036,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
class1_balk_surface,class1_balk_surface__bt09_09__bh60_50__c10_10__nt06_06__nh30_30,25,25,9,9,0.6,0.5,0.1,0.1,6,6,0.3,0.3,1.0,1.0,15,0.45743578767123283,0.4554194135273972,0.45943926583904104,20,5.136986301369495e-05,-0.0017893835616438424,0.0018878424657534198,20,0.5861595535396551,0.5825068294786007,0.5898837792286993,20,-0.00047698745384006644,-0.004701109043627874,0.0033824443170075717,20,5.435153399495959,5.393729107114664,5.474738489238788,20,0.01942775590737784,-0.016612928181854714,0.056024452012848544,20,0.6338666965975042,0.6304481996843007,0.6373075380606332,20,0.047053484781826777,0.04272852043640088,0.051428289400114645,20,0.5384524104818058,0.5333096134757124,0.5437168211410526,20,-0.04800745968950694,-0.05281968490407619,-0.04346643370002728,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
class1_balk_surface,class1_balk_surface__bt09_09__bh60_50__c10_10__nt06_06__nh30_30,25,25,9,9,0.6,0.5,0.1,0.1,6,6,0.3,0.3,1.0,1.0,16,0.4607512842465754,0.45905163741438354,0.4625450556506849,20,0.0033668664383561643,0.0011256421232876696,0.005593000856164387,20,0.5928718345264905,0.5887481146639859,0.5971030635441471,20,0.006235293532995329,0.0015115664862868357,0.01082478716490728,20,5.411461406524846,5.358593136308028,5.461188801000122,20,-0.004264237063734822,-0.05251166631823506,0.04504317093142965,20,0.6787449687421383,0.6742163332908682,0.6830587671014063,20,0.09193175692646086,0.08718112028043108,0.09639189802763568,20,0.5069987003108426,0.5015359823622396,0.5129244688836389,20,-0.07946116986047022,-0.08537709557416365,-0.07313539120075992,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
class1_balk_surface,class1_balk_surface__bt09_09__bh60_50__c10_10__nt06_06__nh30_30,25,25,9,9,0.6,0.5,0.1,0.1,6,6,0.3,0.3,1.0,1.0,17,0.46291095890410966,0.46218750000000003,0.4637071917808219,20,0.005526541095890414,0.0036728916952054854,0.007500321061643838,20,0.5924464008835667,0.5902654726550551,0.594800605640771,20,0.005809859890071595,0.00270774966538436,0.009386880500009884,20,5.480096676354046,5.449569751754965,5.50992194118044,20,0.06437103276546478,0.02854579012074653,0.09812949632429374,20,0.7140921278452821,0.7111904156391254,0.7170395493216776,20,0.12727891602960473,0.12391057172934909,0.13052067528334524,20,0.4708006739218513,0.46749785885551765,0.4740803854659028,20,-0.11565919624946155,-0.12022742960225817,-0.11097739687294111,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
class1_balk_surface,class1_balk_surface__bt09_09__bh60_50__c10_10__nt06_06__nh30_30,25,25,9,9,0.6,0.5,0.1,0.1,6,6,0.3,0.3,1.0,1.0,18,0.46547731164383566,0.4647752033390411,0.4661494541952056,20,0.008092893835616441,0.006502514982876712,0.009664008989726025,20,0.5959546612060546,0.5938103602158238,0.5980767641906944,20,0.009318120212559478,0.0062577013589533515,0.012282372426950666,20,5.46544031106311,5.4376665366831,5.492536770476643,20,0.0497146674745292,0.02498192081350426,0.07880744624544968,20,0.7493009801180985,0.7462163134532893,0.7524527654576187,20,0.16248776830242107,0.15856865129169748,0.16651541012934795,20,0.44260834229401064,0.439941250551227,0.44526880563309923,20,-0.14385152787730215,-0.14766387740048756,-0.14032198242977367,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
class1_balk_surface,class1_balk_surface__bt09_09__bh60_50__c10_10__nt06_06__nh30_30,25,25,9,9,0.6,0.5,0.1,0.1,6,6,0.3,0.3,1.0,1.0,19,0.46824272260273975,0.4676541095890411,0.4688249678938357,20,0.01085830479452054,0.008856967037671219,0.012962328767123277,20,0.5990736939906689,0.5973443784433021,0.6008202979470155,20,0.012437152997173656,0.009067583577503804,0.015919354823305455,20,5.404837209420267,5.380813637473258,5.427424661424587,20,-0.010888434168314198,-0.03786846667235426,0.01567647786414891,20,0.7822370393932626,0.779512330896158,0.784934613324811,20,0.19542382757758525,0.19164764585496782,0.19910076069818344,20,0.4159103485880748,0.41405340831349846,0.41804636068654133,20,-0.170549521583238,-0.1749244245704828,-0.1659573103124926,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
class1_balk_surface,class1_balk_surface__bt09_09__bh60_50__c10_10__nt06_06__nh30_30,25,25,9,9,0.6,0.5,0.1,0.1,6,6,0.3,0.3,1.0,1.0,20,0.47055222602739716,0.47003210616438357,0.4711087328767123,20,0.013167808219178085,0.011155768407534248,0.015192744006849312,20,0.6025905822425173,0.5997197266134136,0.6053334323906269,20,0.015954041249022183,0.011976773129925832,0.02012370551965854,20,5.324758921360923,5.290545890090911,5.358264479570996,20,-0.09096672222765859,-0.12922544894012128,-0.05391504623525127,20,0.8177030860491967,0.8130086141239692,0.8223521788720471,20,0.23088987423351925,0.22608896884289442,0.23587589375446652,20,0.3874780784358379,0.38464921757559295,0.3904855524010519,20,-0.19898179173547492,-0.2039360312654515,-0.19392134354195167,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
class1_balk_surface,class1_balk_surface__bt09_09__bh60_50__c10_10__nt06_06__nh30_30,25,25,9,9,0.6,0.5,0.1,0.1,6,6,0.3,0.3,1.0,1.0,21,0.47267765410958906,0.47219606164383565,0.473148598030822,20,0.015293236301369865,0.013601937071917817,0.017142658390410973,20,0.6079392221911057,0.6059333075019634,0.6099526380311351,20,0.02130268119761052,0.017893208931757828,0.024541822671400763,20,5.207907635083577,5.183150909265429,5.23087190919735,20,-0.20781800850500365,-0.23487648634369607,-0.17805152671990673,20,0.8554068072173194,0.8525959277485887,0.8586048359268665,20,0.2685935954016422,0.264270640055837,0.272726823861907,20,0.36047163716489167,0.3582173001218353,0.3626943592003072,20,-0.22598823300642118,-0.22898454143772784,-0.2228766744755356,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
class1_balk_surface,class1_balk_surface__bt09_09__bh60_50__c10_10__nt06_06__nh30_30,25,25,9,9,0.6,0.5,0.1,0.1,6,6,0.3,0.3,1.0,1.0,22,0.47554366438356155,0.4751391267123288,0.47599957191780823,20,0.018159246575342472,0.01652595248287671,0.019841716609589045,20,0.6102300884382761,0.608219413060344,0.6121752200185554,20,0.023593547444780916,0.019831538594912903,0.027445813490294693,20,5.169186796150416,5.146392015259481,5.19286638665972,20,-0.24653884743816482,-0.2814528061084978,-0.21120267833354014,20,0.8894230329676356,0.8861258301781707,0.8926399242171547,20,0.30260982115195817,0.2979870554105282,0.3073122526748004,20,0.3310371439089165,0.329718796570162,0.3324956451324512,20,-0.25542272626239637,-0.25910234935956156,-0.2518124844013511,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
class1_balk_surface,class1_balk_surface__bt09_09__bh60_50__c10_10__nt06_06__nh30_30,25,25,9,9,0.6,0.5,0.1,0.1,6,6,0.3,0.3,1.0,1.0,23,0.47756207191780825,0.47709754922945197,0.4780137521404111,20,0.020177654109589042,0.018362532106164387,0.02202279537671233,20,0.611654450906234,0.6092683074537647,0.614009239887715,20,0.025017909912738723,0.020962831910874634,0.02924124337305992,20,5.1912392060874035,5.160618096671335,5.218987241609397,20,-0.22448643750117703,-0.2599672984202132,-0.18681605315578556,20,0.9246824763022566,0.9204963822075938,0.9288700048431997,20,0.33786926448657917,0.332478095937587,0.34325367540235374,20,0.29862642551021107,0.2972363041379752,0.3000116060785045,20,-0.2878334446611018,-0.2914671145776415,-0.28430740784170827,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,2.186899311052593e-05,0.0,5.476334454519739e-05,20,2.186899311052593e-05,0.0,5.476334454519739e-05,20
class1_balk_surface,class1_balk_surface__bt09_09__bh60_50__c10_10__nt06_06__nh30_30,25,25,9,9,0.6,0.5,0.1,0.1,6,6,0.3,0.3,1.0,1.0,24,0.4788591609589041,0.4782684075342466,0.4794264233732878,20,0.02147474315068494,0.01975165881849316,0.023283497431506865,20,0.6141101099765636,0.6119300116846447,0.6164394891965143,20,0.027473568983068485,0.022849729247390413,0.032182701251329195,20,5.317121782292459,5.275178271947478,5.353638186409659,20,-0.09860386129612202,-0.150177217711152,-0.04810279227369152,20,0.9604339281460748,0.9564611082253478,0.9645733562422619,20,0.3736207163303974,0.3678337893820911,0.3797322066904577,20,0.2677862918070524,0.26666322013446736,0.2691000286718831,20,-0.31867357836426047,-0.32271223302589735,-0.31448352093265874,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.004613986508752893,0.0033829038484134767,0.005993303311408749,20,0.004613986508752893,0.0033829038484134767,0.005993303311408749,20
class1_balk_surface,class1_balk_surface__bt09_09__bh60_50__c10_10__nt06_06__nh30_30,25,25,9,9,0.6,0.5,0.1,0.1,6,6,0.3,0.3,1.0,1.0,25,0.47828553082191777,0.47740790881849315,0.4791481164383562,20,0.020901113013698628,0.01903676155821918,0.022889982876712327,20,0.6115413267406493,0.6104590811125526,0.6126014540321609,20,0.02490478574715414,0.021798101709707262,0.028074873118776954,20,5.313591991479385,5.2880577267587405,5.340876113572579,20,-0.10213365210919649,-0.13638837588725786,-0.06594294444504838,20,0.9866906652465932,0.9849242118657732,0.9885440529228429,20,0.3998774534309157,0.39634862664047926,0.4034170455863003,20,0.23639198823470534,0.23544221330603826,0.23733278059025606,20,-0.3500678819366075,-0.3534098614384176,-0.3467405397698606,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.05433736200206649,0.0496096685602579,0.058871159857793884,20,0.05433736200206649,0.0496096685602579,0.058871159857793884,20
class1_balk_surface,class1_balk_surface__bt09_09__bh60_50__c10_10__nt06_06__nh30_30,25,25,9,9,0.6,0.5,0.1,0.1,6,6,0.3,0.3,1.0,1.0,26,0.4682598458904109,0.4661427654109589,0.47025262200342477,20,0.010875428082191782,0.008229719606164391,0.013645440924657531,20,0.6000074778552551,0.5989838647207018,0.6010208576793987,20,0.013370936861759969,0.01024988624647973,0.016790271686322703,20,4.949696063927621,4.930922105315133,4.969253520624899,20,-0.4660295796609596,-0.5031249696806847,-0.42988124539093137,20,0.9975736652061279,0.996327662583399,0.9985815251734604,20,0.4107604533904506,0.40762824757839683,0.4139950863562439,20,0.20244129050438225,0.20101792189160891,0.20392553106160263,20,-0.38401857966693065,-0.38805575081512694,-0.37973929616475827,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.16956228661479278,0.162975130276521,0.1760686918035795,20,0.16956228661479278,0.162975130276521,0.1760686918035795,20
class1_balk_surface,class1_balk_surface__bt09_09__bh60_50__c10_10__nt06_06__nh30_30,25,25,9,9,0.6,0.5,0.1,0.1,6,6,0.3,0.3,1.0,1.0,27,0.4571147260273973,0.45508775684931513,0.45912034460616447,20,-0.0002696917808219207,-0.0032428831335616515,0.0027291309931506795,20,0.5843588230443411,0.583816523279256,0.5848894791965847,20,-0.002277717949154129,-0.005176994674205703,0.0008538732286212054,20,4.424652326348666,4.407718732563492,4.441440159044821,20,-0.9910733172399147,-1.0285907842018456,-0.9528589005612367,20,0.9998371448104783,0.9997022279215454,0.9999402443302206,20,0.4130239329948007,0.4100782266844627,0.41617728462493947,20,0.1688805012782039,0.16781719051060076,0.1699074068972017,20,-0.41757936889310904,-0.42117513787638666,-0.41394263375549006,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.30016363828861164,0.2951656435097703,0.304680954700798,20,0.30016363828861164,0.2951656435097703,0.304680954700798,20
class1_balk_surface,class1_balk_surface__bt09_09__bh60_50__c10_10__nt06_06__nh30_30,25,25,9,9,0.6,0.5,0.1,0.1,6,6,0.3,0.3,1.0,1.0,28,0.4428017979452055,0.4410336044520547,0.44462125428082183,20,-0.01458261986301369,-0.016840806934931497,-0.012392872431506849,20,0.5672650246028466,0.5668734265972469,0.5676629495557328,20,-0.019371516390648706,-0.022258391236269572,-0.016310850536302494,20,3.8389602483604355,3.8170498024514874,3.860642624446582,20,-1.5767653952281442,-1.615049464457912,-1.5381607076407078,20,0.9999945367132866,0.99998361013986,1.0,20,0.4131813248976092,0.41024221702002883,0.41628200871062465,20,0.13453551249240608,0.13375511687276367,0.13533025701512785,20,-0.45192435767890676,-0.4554156630631003,-0.448371530023742,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.44108275913512546,0.43556182139966027,0.4464176342708843,20,0.44108275913512546,0.43556182139966027,0.4464176342708843,20
class1_balk_surface,class1_balk_surface__bt09_09__bh60_50__c10_10__nt06_06__nh30_30,25,25,9,9,0.6,0.5,0.1,0.1,6,6,0.3,0.3,1.0,1.0,29,0.43078553082191784,0.4292571168664383,0.4324400684931507,20,-0.026598886986301373,-0.028803617294520543,-0.02442192851027398,20,0.5507588975845685,0.5504838650742095,0.5510391933958526,20,-0.03587764340892661,-0.03891176649717222,-0.03276758385208126,20,3.159181457838313,3.1372642698262196,3.180999096055618,20,-2.2565441857502675,-2.2979120091084857,-2.215579267504866,20,1.0,1.0,1.0,20,0.4131867881843226,0.41024737576789316,0.4162914075446154,20,0.10151779516913706,0.10096773014841896,0.10207838679170517,20,-0.4849420750021759,-0.4885008837399752,-0.4813202985903417,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.5781147010219156,0.5740773860817372,0.5819703697797073,20,0.5781147010219156,0.5740773860817372,0.5819703697797073,20
class1_balk_surface,class1_balk_surface__bt09_09__bh60_50__c10_10__nt06_06__nh30_30,25,25,9,9,0.6,0.5,0.1,0.1,6,6,0.3,0.3,1.0,1.0,30,0.4172024828767123,0.4148671875,0.4194221425513699,20,-0.040181934931506846,-0.043583101455479445,-0.03675936429794521,20,0.5335783584919576,0.5332592806017435,0.5338891925831107,20,-0.0530581825015376,-0.05597767274640126,-0.04992909993354218,20,2.3222240857568166,2.3049219471000417,2.3407464795924864,20,-3.0935015578317637,-3.1345794177945336,-3.0514926375232623,20,1.0,1.0,1.0,20,0.4131867881843226,0.41024737576789316,0.4162914075446154,20,0.06715671698391508,0.06651856120348704,0.06777838516622137,20,-0.5193031531873977,-0.5228058892616089,-0.5156422104973669,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.7215231459568198,0.7186478207090126,0.7242154676216933,20,0.7215231459568198,0.7186478207090126,0.7242154676216933,20
class1_balk_surface,class1_balk_surface__bt09_09__bh60_50__c10_10__nt06_06__nh30_30,25,25,9,9,0.6,0.5,0.1,0.1,6,6,0.3,0.3,1.0,1.0,31,0.40311215753424656,0.40153039383561645,0.4047410637842465,20,-0.054272260273972604,-0.056960669948630145,-0.05152397260273974,20,0.5167341337960066,0.5165827118997072,0.5168853536452487,20,-0.0699024071974885,-0.07285722475190842,-0.0667659299631219,20,1.3234881051595757,1.3050884690571318,1.3424440786165424,20,-4.092237538429005,-4.126626796794424,-4.0582017115125835,20,1.0,1.0,1.0,20,0.4131867881843226,0.41024737576789316,0.4162914075446154,20,0.0334682675920133,0.033165423799414236,0.03377070729049739,20,-0.5529916025792996,-0.556500340011974,-0.5494702125532974,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.859612803326861,0.8574055722878793,0.8616663333714389,20,0.859612803326861,0.8574055722878793,0.8616663333714389,20
class1_balk_surface,class1_balk_surface__bt09_09__bh60_50__c10_10__nt06_06__nh30_30,25,25,9,9,0.6,0.5,0.1,0.1,6,6,0.3,0.3,1.0,1.0,32,0.38979880136986295,0.38836900684931513,0.3910552761130137,20,-0.06758561643835617,-0.06977525684931507,-0.06533599101027397,20,0.5,0.5,0.5,20,-0.08663654099349513,-0.0895723292162219,-0.08354188333841493,20,0.011342008499469676,0.009522982822897904,0.013260162619243523,20,-5.404383635089111,-5.43385589930712,-5.374866287725024,20,1.0,1.0,1.0,20,0.4131867881843226,0.41024737576789316,0.4162914075446154,20,0.0,0.0,0.0,20,-0.586459870171313,-0.5898706628208943,-0.5829403595647514,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,1.0,1.0,1.0,20,1.0,1.0,1.0,20
class1_balk_surface,class1_balk_surface__bt09_09__bh60_50__c10_10__nt06_06__nh30_30,25,25,9,9,0.6,0.5,0.1,0.1,6,6,0.3,0.3,1.1,1.0,0,0.45738584474885846,0.4555381604696673,0.45914568554305285,20,0.0,0.0,0.0,20,0.5866449538897895,0.583557607121544,0.5895470174821533,20,0.0,0.0,0.0,20,5.415639228893413,5.3862261549020225,5.444623003364234,20,0.0,0.0,0.0,20,0.5868132118156775,0.5837085924553846,0.589752624232107,20,0.0,0.0,0.0,20,0.586459870171313,0.5829403595647514,0.5898706628208943,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
class1_balk_surface,class1_balk_surface__bt09_09__bh60_50__c10_10__nt06_06__nh30_30,25,25,9,9,0.6,0.5,0.1,0.1,6,6,0.3,0.3,1.1,1.0,1,0.4573980756686236,0.45555119659165044,0.4591579572325506,20,1.2230919765171543e-05,6.727005870837965e-06,1.8346379647757384e-05,20,0.5866614638123802,0.5835733219779007,0.5895615669676039,20,1.65099225906018e-05,9.027162494387036e-06,2.4648599350459157e-05,20,5.41552684154362,5.386117035001619,5.444491823059051,20,-0.00011238734979306386,-0.0001267601085222436,-9.859451644893879e-05,20,0.5871425162597577,0.5840788747777195,0.5900453028047715,20,0.00032930444408023064,0.00018086191245375485,0.0004921234778982179,20,0.586132306120265,0.5826010289095519,0.5895643347913446,20,-0.0003275640510479516,-0.0004905134285031523,-0.00018026374282988265,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
class1_balk_surface,class1_balk_surface__bt09_09__bh60_50__c10_10__nt06_06__nh30_30,25,25,9,9,0.6,0.5,0.1,0.1,6,6,0.3,0.3,1.1,1.0,2,0.4574086757990868,0.45556137373613836,0.4591679967791911,20,2.283105022830301e-05,1.549249836921833e-05,3.0174698303988573e-05,20,0.5866758447920242,0.5835938717424177,0.5895768962506126,20,3.089090223458157e-05,2.06440304014692e-05,4.1446618639476997e-05,20,5.415371768280531,5.385967452012541,5.444315965404377,20,-0.00026746061288198677,-0.0002929628356333513,-0.0002419925157122649,20,0.5874287783935414,0.5843447278735241,0.5902904828685079,20,0.0006155665778638908,0.00041874532970469127,0.0008165019266411193,20,0.5858476178303551,0.5823244483646609,0.5892833995057702,20,-0.0006122523409576808,-0.0008111577543477328,-0.0004179169879623741,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
class1_balk_surface,class1_balk_surface__bt09_09__bh60_50__c10_10__nt06_06__nh30_30,25,25,9,9,0.6,0.5,0.1,0.1,6,6,0.3,0.3,1.1,1.0,3,0.45742009132420103,0.4555717700179387,0.4591809717465753,20,3.4246575342469776e-05,2.5888780169608316e-05,4.2400521852573104e-05,20,0.5866904395704078,0.5836042288008225,0.5895962692035417,20,4.548568061824576e-05,3.307859682718794e-05,5.8314744072840984e-05,20,5.4151816938734685,5.38577271738976,5.44412080959691,20,-0.00045753501994476585,-0.000488039690820784,-0.00042645447933646884,20,0.5877362232580493,0.5846458571493165,0.5906114305306357,20,0.0009230114423719405,0.0006979257489581185,0.0011414474005337317,20,0.5855400775140022,0.5820116585330144,0.5889580192187982,20,-0.0009197926573108028,-0.0011354714842633222,-0.0006967500238892665,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
class1_balk_surface,class1_balk_surface__bt09_09__bh60_50__c10_10__nt06_06__nh30_30,25,25,9,9,0.6,0.5,0.1,0.1,6,6,0.3,0.3,1.1,1.0,4,0.4574376223091977,0.4555896985078278,0.4591978606082844,20,5.177756033920566e-05,4.2400521852578586e-05,6.135844748857707e-05,20,0.586713431629054,0.5836281035039871,0.5896184247127296,20,6.847773926445533e-05,5.409438878532249e-05,8.430910104932938e-05,20,5.4149399636076865,5.385558522782236,5.443862169426602,20,-0.0006992652857266357,-0.0007410227355545752,-0.0006564572460625917,20,0.5882089002875361,0.585122052287231,0.5910786578903539,20,0.0013956884718588746,0.0011395661893252342,0.0016556394305228814,20,0.5850684161047235,0.5815141531371355,0.5885091031464266,20,-0.001391454066589387,-0.0016448045668709858,-0.0011427823406413668,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
class1_balk_surface,class1_balk_surface__bt09_09__bh60_50__c10_10__nt06_06__nh30_30,25,25,9,9,0.6,0.5,0.1,0.1,6,6,0.3,0.3,1.1,1.0,5,0.4574561725375082,0.45561168358610565,0.4592159980430529,20,7.032778864971279e-05,6.013535551206414e-05,8.113176777561924e-05,20,0.5867371440435527,0.5836452898576491,0.5896442051155961,20,9.219015376317196e-05,7.619165812640091e-05,0.00011064053497373119,20,5.414648485086074,5.385268996203874,5.443560290554471,20,-0.0009907438073383456,-0.0010362709225576903,-0.0009461983419755282,20,0.5887086605635881,0.5856070030627217,0.5916082283145776,20,0.0018954487479105997,0.0016167497378131227,0.0021911726262967167,20,0.5845684758715138,0.5810149970414504,0.5880141866026312,20,-0.0018913942997989762,-0.002180086496865581,-0.0016178351346289386,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
class1_balk_surface,class1_balk_surface__bt09_09__bh60_50__c10_10__nt06_06__nh30_30,25,25,9,9,0.6,0.5,0.1,0.1,6,6,0.3,0.3,1.1,1.0,6,0.4574824690150033,0.45563027968036524,0.45924540321265506,20,9.662426614482078e-05,8.316515818656272e-05,0.00011068982387476036,20,0.5867699396536284,0.5836813184995356,0.5896808054760326,20,0.00012498576383895843,0.00010544271538419178,0.00014767761990405458,20,5.414280793754076,5.384918307872941,5.443165118116914,20,-0.0013584351393371107,-0.0014131096305632718,-0.0013015850136920315,20,0.5894170197655371,0.5862147974823968,0.5923994982885084,20,0.0026038079498597044,0.0022397644442724352,0.0029827029879126382,20,0.5838581515305289,0.58033603004736,0.5872718557530751,20,-0.002601718640783901,-0.002979819817074647,-0.0022406001325818224,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
class1_balk_surface,class1_balk_surface__bt09_09__bh60_50__c10_10__nt06_06__nh30_30,25,25,9,9,0.6,0.5,0.1,0.1,6,6,0.3,0.3,1.1,1.0,7,0.4575069308545337,0.45565476190476195,0.45926824445531644,20,0.00012108610567515554,0.00010355512067842798,0.00013882093933464688,20,0.5868027415146779,0.583712880633805,0.5897160686556774,20,0.00015778762488841692,0.00013127748000602154,0.0001883762044598819,20,5.4138473610481155,5.38450568064627,5.442697503204139,20,-0.001791867845296391,-0.0018668936396774817,-0.0017137108797948563,20,0.5900773290645736,0.586851726445522,0.5931175017757044,20,0.003264117248896042,0.0027918467396826135,0.003750068895380181,20,0.5832006952097928,0.5796133919139005,0.586666784859647,20,-0.003259174961519945,-0.0037312069176345386,-0.0027935255551805164,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
class1_balk_surface,class1_balk_surface__bt09_09__bh60_50__c10_10__nt06_06__nh30_30,25,25,9,9,0.6,0.5,0.1,0.1,6,6,0.3,0.3,1.1,1.0,8,0.4575397504892368,0.4556896811806915,0.4593014819797782,20,0.00015390574037834614,0.00013515166340509732,0.0001738829093281131,20,0.5868459853197967,0.5837584671275601,0.5897622907496997,20,0.0002010314300070759,0.00017002532693187008,0.00023798568382661964,20,5.413332927388721,5.3839937432015965,5.4421882328501265,20,-0.0023063015046925093,-0.0023983478648706923,-0.002209375983400601,20,0.5909627831035673,0.5876717827531566,0.594011265978515,20,0.004149571287889881,0.003640456698133335,0.004694731672069033,20,0.5823175077576489,0.5787805178073069,0.5857927382439946,20,-0.004142362413663997,-0.004675350583144932,-0.0036372060804762134,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20,0.0,0.0,0.0,20
