background_id,source_scenario_ids,scenario_type,rho,class1_share,slots_per_day,lambda_total,lambda_class1,lambda_class2,horizon_class1,horizon_class2,cancel_class1,cancel_class2,balk_threshold_class1,balk_threshold_class2,balk_low_class1,balk_low_class2,balk_high_class1,balk_high_class2,noshow_threshold_class1,noshow_threshold_class2,noshow_low_class1,noshow_low_class2,noshow_high_class1,noshow_high_class2,gap_magnitude_focal,n_paired_seeds,mean_class2_low_regime_offer_share,mean_class2_high_regime_offer_share,exposure_active,pre_minus_post_absolute_served_gap,pre_minus_post_absolute_served_gap_ci_low,pre_minus_post_absolute_served_gap_ci_high,failure_component,classification
H7B0092,S060,sobol_symmetric,4.0,0.5,32,128.0,64.0,64.0,7,7,0.1,0.1,4,4,0.0,0.0,0.5,0.5,4,4,0.0,0.0,0.0,0.0,0.3,100,0.1835462392209795,0.8164537607790204,True,-0.044747003109006395,-0.0458175677935816,-0.04367643842443119,pre_minus_post_gap_effect,reversed
H7B0092,S060,sobol_symmetric,4.0,0.5,32,128.0,64.0,64.0,7,7,0.1,0.1,4,4,0.0,0.0,0.5,0.5,4,4,0.0,0.0,0.0,0.0,0.5,100,0.2048057626575584,0.7951942373424415,True,-0.051438830190256,-0.05241970793714039,-0.05045795244337162,pre_minus_post_gap_effect,reversed
H7B0110,S078,sobol_symmetric,2.0,0.7,16,32.0,22.4,9.6,14,14,0.0,0.0,4,4,0.3,0.3,0.5,0.5,6,6,0.0,0.0,0.1,0.1,0.05,100,0.014307746760303353,0.9856922532396968,True,-0.0376533940332987,-0.03982768044763852,-0.03547910761895887,pre_minus_post_gap_effect,reversed
H7B0110,S078,sobol_symmetric,2.0,0.7,16,32.0,22.4,9.6,14,14,0.0,0.0,4,4,0.3,0.3,0.5,0.5,6,6,0.0,0.0,0.1,0.1,0.1,100,0.012968511545162414,0.9870314884548376,True,-0.07806636546979367,-0.08042709323449616,-0.07570563770509119,pre_minus_post_gap_effect,reversed
H7B0110,S078,sobol_symmetric,2.0,0.7,16,32.0,22.4,9.6,14,14,0.0,0.0,4,4,0.3,0.3,0.5,0.5,6,6,0.0,0.0,0.1,0.1,0.2,100,0.01641314391098848,0.9835868560890114,True,-0.15121030396222013,-0.15380943419949958,-0.14861117372494068,pre_minus_post_gap_effect,reversed
H7B0117,S085,sobol_symmetric,4.0,0.1,16,64.0,6.4,57.6,7,7,0.1,0.1,4,4,0.3,0.3,0.7,0.7,4,4,0.0,0.0,0.1,0.1,0.05,100,0.16429690644086542,0.8357030935591345,True,-0.011735653382723836,-0.013921177185318713,-0.009550129580128958,pre_minus_post_gap_effect,reversed
H7B0117,S085,sobol_symmetric,4.0,0.1,16,64.0,6.4,57.6,7,7,0.1,0.1,4,4,0.3,0.3,0.7,0.7,4,4,0.0,0.0,0.1,0.1,0.1,100,0.17982414226060808,0.8201758577393918,True,-0.020841780109126934,-0.023226734682280387,-0.01845682553597348,pre_minus_post_gap_effect,reversed
H7B0117,S085,sobol_symmetric,4.0,0.1,16,64.0,6.4,57.6,7,7,0.1,0.1,4,4,0.3,0.3,0.7,0.7,4,4,0.0,0.0,0.1,0.1,0.2,100,0.2233086098023276,0.7766913901976724,True,-0.019361640464055436,-0.021711855616172924,-0.017011425311937948,pre_minus_post_gap_effect,reversed
H7B0117,S085,sobol_symmetric,4.0,0.1,16,64.0,6.4,57.6,7,7,0.1,0.1,4,4,0.3,0.3,0.7,0.7,4,4,0.0,0.0,0.1,0.1,0.3,100,0.29450055856568497,0.705499441434315,True,0.011091690972004535,0.008284797585916165,0.013898584358092906,,supported
H7B0120,S088,sobol_symmetric,2.0,0.5,64,128.0,64.0,64.0,28,28,0.0,0.0,6,6,0.0,0.0,0.7,0.7,9,9,0.0,0.0,0.5,0.5,0.05,100,0.27826176605871394,0.7217382339412859,True,-0.02258458150438907,-0.02387748043244114,-0.021291682576337,pre_minus_post_gap_effect,reversed
