background_id,source_scenario_ids,scenario_type,rho,class1_share,slots_per_day,horizon_class1,horizon_class2,cancel_class1_focal,cancel_class2_background,average_utilization,booked_slot_utilization,overall_percent_serviced,mean_accepted_booking_delay,mean_offered_booking_delay,class_1_percent_serviced,class_2_percent_serviced,overall_balking_rate,class_1_balking_rate,class_2_balking_rate,class_1_slot_utilization,class_2_slot_utilization,class_1_booked_slot_utilization,class_2_booked_slot_utilization,class_1_mean_offered_booking_delay,class_2_mean_offered_booking_delay,access_advantage_class_1,balking_rate_gap_class_1,delay_advantage_class_1,seed,class_1_arrivals,class_2_arrivals,class_1_served,class_2_served,class_1_no_offer_rate,class_2_no_offer_rate,overall_no_offer_rate,class_1_mean_accepted_booking_delay,class_2_mean_accepted_booking_delay,class_1_no_show_rate_per_arrival,class_2_no_show_rate_per_arrival,class_1_cancel_rate_per_arrival,class_2_cancel_rate_per_arrival,total_arrivals,total_offered
H1B0133,S101,sobol_symmetric,3.1,0.1,64,7,7,0.1,0.0,0.5337756849315068,1.0,0.17156107227390324,4.8330709313887965,4.958592502889855,0.11613264306702113,0.17760717937760412,0.6678593053338471,0.6695116832237302,0.6676790647273393,0.03553082191780822,0.49815924657534244,0.06797945205479453,0.9321061643835616,4.958723940114734,4.958578165778911,-0.061474536310582986,0.0018326184963909364,-0.00014577433582285693,1006,7147,65521,830,11637,0.0,0.0,0.0,4.814987298899238,4.835032607697253,0.10605848607807472,0.15471375589505654,0.10829718763117392,0.0,72668,72668
H1B0133,S101,sobol_symmetric,3.1,0.1,64,7,7,0.1,0.0,0.5261558219178082,1.0,0.16966879721092387,4.852750809061488,4.970905619656346,0.11029104581534606,0.17621849126741523,0.6665559890429152,0.6769252193287842,0.6654122056496828,0.033904109589041095,0.4910958904109589,0.0672945205479452,0.9324486301369863,4.965742932739173,4.971475092548501,-0.06592744545206917,0.011513013679101403,0.0057321598093285075,1007,7181,65101,792,11472,0.0,0.0,0.0,4.834482758620689,4.854696538426223,0.10861996936359838,0.15836930308290195,0.10416376549227127,0.0,72282,72282
H1B0133,S101,sobol_symmetric,3.1,0.1,64,7,7,0.1,0.0,0.5282534246575342,1.0,0.17071991156556585,4.812812564579459,4.942669614481138,0.11965693733573109,0.17638660751293347,0.6656763852425038,0.6698021856411676,0.665218525966749,0.0370291095890411,0.4918664383561644,0.06733732876712328,0.9335616438356165,4.940379028911329,4.942923811424449,-0.05672967017720239,0.004583659674418539,0.0025447825131195145,1008,7229,65141,865,11490,0.0,0.0,0.0,4.806032677000419,4.8135546588407925,0.09793885737999723,0.15839486652031748,0.11260201964310416,0.0,72370,72370
H1B0133,S101,sobol_symmetric,3.1,0.1,64,7,7,0.1,0.0,0.5291095890410958,1.0,0.17139768254144258,4.819790762105612,4.94785718245828,0.11847361895577903,0.17731818952364808,0.6648139934578922,0.6617991458878634,0.6651512583026399,0.036815068493150686,0.4925513698630137,0.07016267123287671,0.9301369863013699,4.94930431188869,4.947695295042303,-0.058844570567869056,-0.003352112414776509,-0.0016090168463867016,1009,7259,64889,860,11506,0.0,0.0,0.0,4.827291242362525,4.818943298969073,0.10731505717040915,0.15753055217371204,0.11241217798594848,0.0,72148,72148
H1B0133,S101,sobol_symmetric,3.1,0.1,64,7,7,0.1,0.0,0.5235445205479452,1.0,0.16813891411431245,4.857574003638168,4.98164506453122,0.12047012732615084,0.17333780958630265,0.6671895209004101,0.6555197985168603,0.6684622545055012,0.03685787671232877,0.48625856164383563,0.0699486301369863,0.9300513698630137,4.976213795998321,4.982237414353512,-0.052867682260151816,-0.012942455988640966,0.006023618355190941,1010,7147,65531,861,11359,0.0,0.0,0.0,4.854995938261576,4.857866151155298,0.10815726878410521,0.15819993590819612,0.11585280537288373,0.0,72678,72678
H1B0133,S101,sobol_symmetric,3.1,0.1,64,7,7,0.1,0.0,0.5366010273972602,1.0,0.17467097025515457,4.796231103748188,4.934458387823812,0.11806896551724137,0.18102061026180602,0.6640835860764073,0.6675862068965517,0.6636906603948752,0.03664383561643836,0.5008133561643836,0.06904965753424658,0.9304366438356164,4.9351724137931035,4.934378288048524,-0.06295164474456465,0.00389554650167645,-0.000794125744579155,1011,7250,64628,856,11699,0.0,0.0,0.0,4.797925311203319,4.7960432482171615,0.10441379310344828,0.1552887293433187,0.10993103448275862,0.0,71878,71878
H1B0133,S101,sobol_symmetric,3.1,0.1,64,7,7,0.1,0.0,0.5296660958904109,1.0,0.17152844242852983,4.841271154880622,4.967514183069091,0.12122060470324748,0.17706200249426474,0.6647802144452305,0.6606942889137738,0.6652296417188871,0.037071917808219175,0.4922945205479452,0.0696917808219178,0.9307791095890411,4.964165733482643,4.967882492417127,-0.05584139779101725,-0.004535352805113302,0.003716758934483977,1012,7144,64949,866,11500,0.0,0.0,0.0,4.839521452145214,4.841466219013015,0.10666293393057111,0.15770835578684814,0.11142217245240761,0.0,72093,72093
H1B0133,S101,sobol_symmetric,3.1,0.1,64,7,7,0.1,0.0,0.5319777397260274,1.0,0.17167772825742,4.8413981838537135,4.962813737529839,0.11679135494596841,0.1777488315071642,0.6672277951788942,0.6758104738154613,0.6662784460960846,0.03608732876712329,0.49653253424657534,0.06832191780821918,0.9322345890410959,4.961762261014131,4.962930043674814,-0.06095747656119578,0.009532027719376779,0.0011677826606826258,1013,7218,65255,843,11599,0.0,0.0,0.0,4.832905982905983,4.842310694769711,0.10432252701579385,0.1559727223967512,0.10307564422277639,0.0,72473,72473
H1B0133,S101,sobol_symmetric,3.1,0.1,64,7,7,0.1,0.0,0.5366010273972602,1.0,0.1735240759462117,4.802754570270494,4.935714384633495,0.1188118811881188,0.17965104639881732,0.6651663920009971,0.6655665566556656,0.6651215793769346,0.036986301369863014,0.49940068493150686,0.06913527397260275,0.9309075342465754,4.937156215621562,4.9355529205229685,-0.060839165210698515,0.0004449772787309403,-0.0016032950985938044,1014,7272,64937,864,11666,0.0,0.0,0.0,4.808388157894737,4.802124528648947,0.10327282728272827,0.15522737422424812,0.11234873487348734,0.0,72209,72209
H1B0133,S101,sobol_symmetric,3.1,0.1,64,7,7,0.1,0.0,0.5276541095890411,1.0,0.16863223718493733,4.827046499109768,4.953032006801788,0.11372978898328309,0.1747379007680117,0.6688105098598502,0.6662099205261716,0.6690997196147751,0.03553082191780822,0.4908818493150685,0.06909246575342466,0.9295804794520548,4.955878322828172,4.952715469950018,-0.06100811178472862,-0.0028897990886035396,-0.003162852878154432,1015,7298,65624,830,11467,0.0,0.0,0.0,4.838669950738916,4.825742574257426,0.10742669224445053,0.15616237961721322,0.11263359824609483,0.0,72922,72922
H1B0133,S101,sobol_symmetric,3.1,0.1,64,7,7,0.1,0.0,0.5303510273972603,1.0,0.1701517521473066,4.857456503728252,4.976921599297494,0.1214591681636037,0.17551984157209233,0.6687796712494168,0.6704435539588227,0.6685962373371924,0.03762842465753425,0.493236301369863,0.06832191780821918,0.931292808219178,4.97789139146055,4.9768146850483665,-0.05406067340848862,0.0018473166216302905,-0.0010767064121832703,1016,7237,65645,879,11522,0.0,0.0,0.0,4.859538784067086,4.857228223396921,0.09907420201741053,0.15588392109071522,0.10902307586016305,0.0,72882,72882
H1B0133,S101,sobol_symmetric,3.1,0.1,64,7,7,0.1,0.0,0.5255565068493151,1.0,0.16929829404295257,4.822608047072474,4.950242919450119,0.1160677406030566,0.17522894966942276,0.6669105062662176,0.674514663362247,0.6660632928868367,0.03608732876712329,0.4889982876712329,0.06806506849315068,0.9318921232876712,4.944926338978384,4.950835263618095,-0.05916120906636617,0.008451370475410225,0.005908924639711266,1017,7263,65189,843,11423,0.0,0.0,0.0,4.799492385786802,4.825118287473012,0.10285006195786865,0.15870775744374052,0.10656753407682776,0.0,72452,72452
H1B0133,S101,sobol_symmetric,3.1,0.1,64,7,7,0.1,0.0,0.5324058219178082,1.0,0.17211551747961862,4.834821243200598,4.9600525079452815,0.12081575246132208,0.1777045663499847,0.6672239878402653,0.6694796061884669,0.6669782408826234,0.0367722602739726,0.4964469178082192,0.06853595890410959,0.9303510273972603,4.954430379746835,4.9606650321789765,-0.05688881388866261,0.0025013653058435503,0.006234652432141274,1018,7110,65260,859,11597,0.0,0.0,0.0,4.826808510638298,4.835687663921226,0.10436005625879044,0.15531719276739198,0.10534458509142053,0.0,72370,72370
H1B0133,S101,sobol_symmetric,3.1,0.1,64,7,7,0.1,0.0,0.5339897260273972,1.0,0.17144466270141073,4.8277757117474485,4.9507548180606875,0.11657813810455689,0.17742402315484804,0.6675641148916881,0.6691361476097288,0.6673927945768908,0.03570205479452055,0.4985873287671233,0.06669520547945205,0.9346746575342466,4.946044171093095,4.951268184934115,-0.06084588505029115,0.0017433530328380131,0.005224013841020003,1019,7154,65645,834,11647,0.0,0.0,0.0,4.821715251373046,4.828432719611615,0.10120212468549064,0.1551831822682611,0.11308358960022365,0.0,72799,72799
H1B0133,S101,sobol_symmetric,3.1,0.1,64,7,7,0.3,0.0,0.5367722602739726,1.0,0.17192539423301265,4.745458151527171,4.918257551843872,0.05664819944598338,0.18460460368965464,0.6540082071833441,0.6491689750692521,0.6545404688999589,0.017508561643835616,0.51875,0.029580479452054796,0.9707619863013699,4.92174515235457,4.91787395457246,-0.12795640424367127,-0.005371493830706786,-0.0038711977821099808,1000,7220,65643,409,12118,0.0,0.0,0.0,4.759573628108962,4.743881465802355,0.03905817174515235,0.16085492741038648,0.2551246537396122,0.0,72863,72863
H1B0133,S101,sobol_symmetric,3.1,0.1,64,7,7,0.3,0.0,0.5434931506849315,1.0,0.17526370217166495,4.710063866079575,4.896835573940021,0.051901193449902856,0.1888730690916885,0.6524095139607032,0.6475159589231196,0.6529493715457984,0.01601027397260274,0.528125,0.029965753424657533,0.9704195205479452,4.900360810435748,4.896446669422374,-0.13697187564178565,-0.005433412622678713,-0.003914141013374284,1001,7206,65319,374,12337,0.0,0.0,0.0,4.724409448818897,4.708456482420927,0.045240077713016934,0.1581775593625132,0.2553427699139606,0.0,72525,72525
H1B0133,S101,sobol_symmetric,3.1,0.1,64,7,7,0.3,0.0,0.5445205479452054,1.0,0.17647546992351207,4.712793422568217,4.900814672402108,0.05421437439646848,0.1900999231360492,0.6517655845862321,0.6538832942474824,0.6515295926210607,0.0168236301369863,0.5293664383561644,0.02988013698630137,0.9703767123287671,4.898606704373017,4.901060722521137,-0.13588554873958072,0.002353701626421678,0.002454018148120518,1002,7249,65050,393,12366,0.0,0.0,0.0,4.717815862893583,4.712237515440268,0.04207476893364602,0.15837048424289007,0.2498275624224031,0.0,72299,72299
H1B0133,S101,sobol_symmetric,3.1,0.1,64,7,7,0.3,0.0,0.542208904109589,1.0,0.17590495379698465,4.706987108069393,4.893198082401168,0.05568477219865919,0.1894951744617669,0.65077468213715,0.6578191271035709,0.6499783469438258,0.01742294520547945,0.524486301369863,0.030779109589041096,0.9687928082191781,4.900396771104118,4.892384310814155,-0.1338104022631077,0.007840780159745098,-0.008012460289963386,1003,7309,64656,407,12252,0.0,0.0,0.0,4.7109156337465015,4.706552958331492,0.04268709809823505,0.16052647859440733,0.2438090025995348,0.0,71965,71965
H1B0133,S101,sobol_symmetric,3.1,0.1,64,7,7,0.3,0.0,0.540068493150685,1.0,0.17481549176809427,4.724938291265228,4.901092510281228,0.051057827926657265,0.18828785947888038,0.6521967903183373,0.6543018335684062,0.6519676334658908,0.015496575342465754,0.5249571917808219,0.02910958904109589,0.9703339041095891,4.90197461212976,4.900996483901181,-0.13723003155222313,0.0023342001025153936,-0.0009781282285796777,1004,7090,65129,362,12263,0.0,0.0,0.0,4.726642186862505,4.724754047734592,0.044851904090267986,0.15974450705522886,0.24978843441466855,0.0,72219,72219
H1B0133,S101,sobol_symmetric,3.1,0.1,64,7,7,0.3,0.0,0.5405821917808219,1.0,0.17367378384327536,4.72080552907531,4.903711754347348,0.05400959561343386,0.18702307586438915,0.6536429672022892,0.6503084304318026,0.6540149557292065,0.016866438356164384,0.5235445205479452,0.030907534246575344,0.9685359589041096,4.906648389307745,4.903384154267276,-0.1330134802509553,-0.0037065252974038954,-0.003264235040468577,1005,7295,65393,394,12230,0.0,0.0,0.0,4.731869854958839,4.719558011049724,0.04496230294722413,0.15896196840640436,0.2507196710075394,0.0,72688,72688
H1B0133,S101,sobol_symmetric,3.1,0.1,64,7,7,0.3,0.0,0.5392979452054795,1.0,0.17546201660339578,4.705863695833168,4.892981797449696,0.05911262798634812,0.188657335727999,0.6492567407840029,0.6487372013651878,0.6493156623521397,0.018535958904109587,0.5216181506849316,0.031378424657534244,0.9696061643835616,4.887372013651877,4.893618009537375,-0.1295447077416509,-0.000578460986951912,0.0062459958854983455,1006,7325,64588,433,12185,0.0,0.0,0.0,4.683637776914108,4.708388520971303,0.040955631399317405,0.16202700191986127,0.25119453924914675,0.0,71913,71913
H1B0133,S101,sobol_symmetric,3.1,0.1,64,7,7,0.3,0.0,0.5357020547945206,1.0,0.17194439479148046,4.751463035948883,4.920675952534822,0.04850174216027875,0.18545582133268246,0.6546124547967055,0.6664808362369338,0.6533134000488162,0.014897260273972602,0.5204195205479452,0.027054794520547945,0.9728595890410959,4.926968641114983,4.919987185745668,-0.1369540791724037,0.013167436188117554,-0.00698145536931527,1007,7175,65552,348,12157,0.0,0.0,0.0,4.7613873798579185,4.750418023409311,0.03958188153310105,0.16123077861850135,0.2454355400696864,0.0,72727,72727
H1B0133,S101,sobol_symmetric,3.1,0.1,64,7,7,0.3,0.0,0.5428082191780822,1.0,0.17491607840970314,4.704133084527733,4.893119120308334,0.05451778054517781,0.1882692366716798,0.6520603959165067,0.6463262764632628,0.6526963567723519,0.016866438356164384,0.5251712328767123,0.030136986301369864,0.9687928082191781,4.895115538951155,4.892897701114146,-0.133751456126502,-0.006370080309089143,-0.002217837837009462,1008,7227,65162,394,12268,0.0,0.0,0.0,4.715571205007825,4.702841235473466,0.042894700428947004,0.1590344065559682,0.2562612425626124,0.0,72389,72389
H1B0133,S101,sobol_symmetric,3.1,0.1,64,7,7,0.3,0.0,0.5371147260273973,1.0,0.17409352407750492,4.70904100871087,4.89412026912201,0.05299860529986053,0.18752998344140268,0.6497931437964033,0.6511854951185495,0.6496386511707083,0.016267123287671232,0.51875,0.030008561643835616,0.9691780821917808,4.890655509065551,4.894504712236339,-0.13453137814154215,0.0015468439478412144,0.0038492031707875185,1009,7170,64619,380,12118,0.0,0.0,0.0,4.702518992403038,4.70976148409894,0.04476987447698745,0.162831365387889,0.2510460251046025,0.0,71789,71789
H1B0133,S101,sobol_symmetric,3.1,0.1,64,7,7,0.3,0.0,0.5435359589041096,1.0,0.17464924346629987,4.712748278863654,4.899779917469051,0.053214774281805745,0.1882244991588928,0.6523521320495186,0.6437756497948016,0.6533109038079217,0.016652397260273972,0.5268835616438357,0.02928082191780822,0.9704623287671232,4.907387140902872,4.898929499923535,-0.13500972487708707,-0.009535254013120054,-0.0084576409793371,1010,7310,65390,389,12308,0.0,0.0,0.0,4.733870967741935,4.710322011468902,0.04035567715458276,0.1584645970331855,0.26265389876880985,0.0,72700,72700
H1B0133,S101,sobol_symmetric,3.1,0.1,64,7,7,0.3,0.0,0.5409246575342466,1.0,0.17432749344737206,4.711019371228962,4.896427093392192,0.05303867403314917,0.18778544061302682,0.6524762036142916,0.6483425414364641,0.6529348659003832,0.01643835616438356,0.5245291095890411,0.03009417808219178,0.9694349315068493,4.8918508287292815,4.896934865900383,-0.13474676657987766,-0.004592324463919106,0.005084037171101841,1011,7240,65250,384,12253,0.0,0.0,0.0,4.701099764336214,4.712134593305661,0.044060773480662986,0.15927969348659005,0.25455801104972375,0.0,72490,72490
H1B0133,S101,sobol_symmetric,3.1,0.1,64,7,7,0.3,0.0,0.5401969178082192,1.0,0.17466856518793977,4.715421303656598,4.8950467948629335,0.05139602722600361,0.18829254812858853,0.6521835298671496,0.6556466175857758,0.6518007921643281,0.015839041095890412,0.525042808219178,0.028981164383561644,0.9709332191780822,4.900402833726907,4.894454849703706,-0.13689652090258492,0.003845825421447735,-0.005947984023200625,1012,7199,65138,370,12265,0.0,0.0,0.0,4.7281161758773695,4.714033772761342,0.04264481177941381,0.15990665970708343,0.25031254340880676,0.0,72337,72337
H1B0133,S101,sobol_symmetric,3.1,0.1,64,7,7,0.3,0.0,0.5407106164383562,1.0,0.1744504733957145,4.7064056232874,4.893665909971762,0.0520136518771331,0.18826537685423372,0.6514451027074912,0.6584300341296928,0.6506569725350052,0.016309931506849316,0.5232020547945205,0.028809931506849316,0.970847602739726,4.8932423208191125,4.89371370477056,-0.1362517249771006,0.0077730615946876025,0.0004713839514476348,1013,7325,64919,381,12222,0.0,0.0,0.0,4.7026378896882495,4.706821288416597,0.039863481228668944,0.1610776506107611,0.24969283276450513,0.0,72244,72244
H1B0133,S101,sobol_symmetric,3.1,0.1,64,7,7,0.3,0.0,0.5404965753424658,1.0,0.1739418171790983,4.720606325145828,4.899862126016821,0.056598639455782314,0.18717397974838906,0.6525437749896594,0.6496598639455783,0.6528689782141761,0.01780821917808219,0.5222602739726028,0.03142123287671233,0.9685787671232877,4.8986394557823125,4.9,-0.13057534029260676,-0.0032091142685978236,0.0013605442176878313,1014,7350,65180,416,12200,0.0,0.0,0.0,4.716504854368932,4.72107310174136,0.04326530612244898,0.1599570420374348,0.25047619047619046,0.0,72530,72530
H1B0133,S101,sobol_symmetric,3.1,0.1,64,7,7,0.3,0.0,0.5464897260273973,1.0,0.17662355626253545,4.711211688105447,4.895649768310395,0.05130674002751032,0.19063437139561706,0.6515941628051732,0.6541953232462173,0.6513033448673587,0.015967465753424656,0.5306506849315068,0.02949486301369863,0.9706335616438356,4.88404401650619,4.896947327950788,-0.13932763136810675,0.002891978378858573,0.012903311444598664,1015,7270,65025,373,12396,0.0,0.0,0.0,4.670644391408114,4.715709623357149,0.04346629986244842,0.15806228373702422,0.25103163686382396,0.0,72295,72295
H1B0133,S101,sobol_symmetric,3.1,0.1,64,7,7,0.3,0.0,0.5517123287671233,1.0,0.17750802595863704,4.71409843880348,4.90034032820315,0.05081495685522531,0.1916784116673816,0.6531545806522727,0.660183536501849,0.6523684049267725,0.015881849315068492,0.5356164383561643,0.028210616438356165,0.9714041095890411,4.904807560608136,4.899840676512041,-0.14086345481215629,0.007815131575076517,-0.0049668840960945815,1016,7301,65276,371,12512,0.0,0.0,0.0,4.71906489318823,4.713555438039838,0.03944665114367895,0.15595318340584594,0.2495548554992467,0.0,72577,72577
H1B0133,S101,sobol_symmetric,3.1,0.1,64,7,7,0.3,0.0,0.5392123287671233,1.0,0.1737624377251211,4.724791418355185,4.90316170077697,0.055287467254928994,0.18694025272972642,0.6526407308759195,0.6528333103543361,0.6526193105140473,0.01716609589041096,0.521832191780822,0.03026541095890411,0.9696917808219178,4.905142699572591,4.902941356888725,-0.13165278547479742,0.00021399984028880326,-0.002201342683865626,1017,7253,65208,401,12190,0.0,0.0,0.0,4.737490071485306,4.723379834010242,0.04218943885288846,0.16044043675622624,0.2496897835378464,0.0,72461,72461
H1B0133,S101,sobol_symmetric,3.1,0.1,64,7,7,0.3,0.0,0.5457619863013699,1.0,0.17684271860823242,4.708095011121703,4.894382708342004,0.053816584294343765,0.19067240767319474,0.6507262662837641,0.6543108182317408,0.6503233174375357,0.01678082191780822,0.5288955479452054,0.029751712328767124,0.9699486301369863,4.890307523338825,4.894840810531352,-0.13685582337885097,0.003987500794205068,0.004533287192526991,1018,7284,64797,392,12355,0.0,0.0,0.0,4.702938840349484,4.708668020125342,0.04159802306425041,0.15900427488926958,0.250274574409665,0.0,72081,72081
H1B0133,S101,sobol_symmetric,3.1,0.1,64,7,7,0.3,0.0,0.5412243150684931,1.0,0.1748779036788002,4.721598598837672,4.903402094660967,0.05488397943587606,0.18814726037921392,0.6524301664383846,0.6601361678477143,0.6515780092805998,0.016909246575342467,0.5241866438356164,0.029195205479452056,0.9707191780821918,4.910240377935251,4.902645892873606,-0.13326328094333786,0.008558158567114504,-0.007594485061645173,1019,7197,65082,395,12245,0.0,0.0,0.0,4.731807031888798,4.72049744222967,0.03987772683062387,0.16027473034018622,0.24510212588578575,0.0,72279,72279
H1B0133,S101,sobol_symmetric,3.1,0.1,64,7,7,0.5,0.0,0.5561215753424658,1.0,0.17992849422133533,4.678836946790705,4.876042792605526,0.01879751209398756,0.1978837771651239,0.6439815969623902,0.6416033172080166,0.6442466154296363,0.0058219178082191785,0.55,0.01091609589041096,0.9887842465753425,4.877816171389081,4.8758451799713525,-0.17908626507113634,-0.0026432982216197942,-0.001970991417728385,1000,7235,64927,136,12848,0.0,0.0,0.0,4.699575780948708,4.676508788639709,0.016447823082239115,0.15786960740523973,0.32315134761575676,0.0,72162,72162
H1B0133,S101,sobol_symmetric,3.1,0.1,64,7,7,0.5,0.0,0.5496575342465754,1.0,0.17746081764657104,4.661916042095452,4.870414904497332,0.02184130494885264,0.19474815724815725,0.6440970782541394,0.6303566491567597,0.6456234643734644,0.006763698630136986,0.5428938356164383,0.011601027397260273,0.9878852739726027,4.856649156759746,4.871944103194103,-0.1729068522993046,-0.015266815216704699,0.01529494643435747,1001,7234,65120,158,12682,0.0,0.0,0.0,4.641361256544503,4.664297785674048,0.015620680121647775,0.15962837837837837,0.3321813657727398,0.0,72354,72354
H1B0133,S101,sobol_symmetric,3.1,0.1,64,7,7,0.5,0.0,0.5415667808219178,1.0,0.1746919875416885,4.688076608665187,4.884099115239382,0.020813098376578326,0.19166092877362098,0.6459717207353711,0.6452060496739281,0.646056154846607,0.006421232876712328,0.5362157534246575,0.010102739726027397,0.9902397260273973,4.8864992368530595,4.883834442659322,-0.17084783039704265,-0.0008501051726788056,-0.002664794193737663,1002,7207,65355,150,12526,0.0,0.0,0.0,4.703167774736019,4.686408438526716,0.01193284306923824,0.16228291637977202,0.3220480088802553,0.0,72562,72562
H1B0133,S101,sobol_symmetric,3.1,0.1,64,7,7,0.5,0.0,0.5485873287671232,1.0,0.1765111405250386,4.7005078125,4.889725347452019,0.020150083379655365,0.19373354558256292,0.6470328700639753,0.6561978877153974,0.6460233882324129,0.0062071917808219175,0.5418236301369863,0.009974315068493151,0.9899828767123288,4.888410227904392,4.889870201432682,-0.17358346220290755,0.010174499482984545,0.0014599735282905257,1003,7196,65332,145,12657,0.0,0.0,0.0,4.694017784963622,4.701202110179019,0.012229016120066704,0.16024306618502418,0.3114230127848805,0.0,72528,72528
H1B0133,S101,sobol_symmetric,3.1,0.1,64,7,7,0.5,0.0,0.5467893835616439,1.0,0.1766849068366004,4.7003267465380425,4.893717531343077,0.015352697095435684,0.19464244476945577,0.6438595276026875,0.6431535269709544,0.643938110999923,0.004751712328767124,0.5412243150684931,0.009032534246575342,0.9900684931506849,4.892531120331951,4.89384958817643,-0.1792897476740201,-0.0007845840289686379,0.0013184678444790876,1004,7230,64955,111,12643,0.0,0.0,0.0,4.699612403100775,4.7004064337599445,0.013831258644536652,0.1614194442306212,0.3276625172890733,0.0,72185,72185
H1B0133,S101,sobol_symmetric,3.1,0.1,64,7,7,0.5,0.0,0.5470462328767123,1.0,0.17569870015664074,4.683106796116505,4.885858363791256,0.019136807817589578,0.19333435254548234,0.646184286460194,0.6425081433224755,0.6465983794526831,0.006035958904109589,0.5413527397260274,0.01014554794520548,0.989554794520548,4.882600434310532,4.886225347806146,-0.17419754472789276,-0.004090236130207536,0.0036249134956145568,1005,7368,65410,141,12646,0.0,0.0,0.0,4.673120728929385,4.6842446790102095,0.013029315960912053,0.16006726800183457,0.3253257328990228,0.0,72778,72778
H1B0133,S101,sobol_symmetric,3.1,0.1,64,7,7,0.5,0.0,0.5472174657534247,1.0,0.17573308038107807,4.708753749659122,4.896935703385986,0.019172413793103447,0.19306469591241546,0.6471178565045848,0.6513103448275862,0.6466537386816509,0.0059503424657534245,0.5412671232876712,0.009803082191780822,0.990625,4.900551724137931,4.896535401810936,-0.173892282119312,0.004656606145935327,-0.004016322326995336,1006,7250,65491,139,12644,0.0,0.0,0.0,4.717563291139241,4.707791365973812,0.012413793103448275,0.16028156540593363,0.31710344827586207,0.0,72741,72741
H1B0133,S101,sobol_symmetric,3.1,0.1,64,7,7,0.5,0.0,0.5509417808219178,1.0,0.17889538119087367,4.686936849085306,4.883597662771286,0.019696754995040384,0.19622664794903044,0.6433361157484697,0.6438996740824713,0.6432747635869984,0.0059503424657534245,0.5445205479452054,0.010017123287671233,0.9898972602739726,4.884511832223325,4.883498141091897,-0.17652989295399005,0.0006249104954728635,-0.0010136911314280184,1007,7057,64823,139,12720,0.0,0.0,0.0,4.692797453243136,4.686299948105864,0.013461810967833356,0.1604985884639711,0.32294175995465496,0.0,71880,71880
H1B0133,S101,sobol_symmetric,3.1,0.1,64,7,7,0.5,0.0,0.5457619863013699,1.0,0.17634286662609946,4.679998446782899,4.880013276539249,0.0220708446866485,0.19377231867996553,0.6438430049233833,0.635149863760218,0.644825144686615,0.006934931506849315,0.5389126712328767,0.011429794520547945,0.9877996575342466,4.880108991825613,4.880002462750893,-0.17170147399331703,-0.009675280926397023,-0.00010652907471975226,1008,7340,64968,162,12589,0.0,0.0,0.0,4.683345780433159,4.679609967497291,0.01430517711171662,0.16140253663341952,0.3284741144414169,0.0,72308,72308
H1B0133,S101,sobol_symmetric,3.1,0.1,64,7,7,0.5,0.0,0.5476027397260274,1.0,0.17686407297353327,4.705100728675525,4.893151820883146,0.01982651796778191,0.1943864069317274,0.645318222652201,0.6473908853091009,0.6450869538499355,0.0061643835616438354,0.5416523972602739,0.01074486301369863,0.9889554794520548,4.896323833126807,4.892797886068949,-0.1745598889639455,0.002303931459165409,-0.0035259470578585805,1009,7263,65092,144,12653,0.0,0.0,0.0,4.710659898477157,4.704484460219894,0.014732204323282391,0.16052663921833712,0.3180503923998348,0.0,72355,72355
H1B0133,S101,sobol_symmetric,3.1,0.1,64,7,7,0.5,0.0,0.5488441780821918,1.0,0.176654759113416,4.6986061361158695,4.888859771319807,0.017585484996510817,0.1940983807279072,0.6457525895480187,0.6456385205861829,0.645765098411338,0.0053938356164383566,0.5428938356164383,0.009246575342465754,0.9907962328767124,4.888625261688765,4.888885487771281,-0.1765128957313964,-0.0001265778251551275,0.0002602260825161906,1010,7165,65338,126,12682,0.0,0.0,0.0,4.70145726664041,4.698293367898034,0.01256106071179344,0.16013652086075483,0.3242149337055129,0.0,72503,72503
H1B0133,S101,sobol_symmetric,3.1,0.1,64,7,7,0.5,0.0,0.5470034246575343,1.0,0.17783916598414704,4.676143434971998,4.875730527367881,0.019732303021940113,0.19552400061737923,0.6430723100628843,0.6420587829446668,0.6431856768019756,0.006121575342465753,0.5422945205479452,0.010488013698630137,0.9896404109589041,4.875810680281496,4.875721561969439,-0.1757916975954391,-0.0011268938573087972,-8.911831205615783e-05,1011,7247,64790,143,12668,0.0,0.0,0.0,4.678488820354665,4.675880266459036,0.014074789568097143,0.16129032258064516,0.324134124465296,0.0,72037,72037
H1B0133,S101,sobol_symmetric,3.1,0.1,64,7,7,0.5,0.0,0.5480736301369863,1.0,0.17801885610038018,4.673220391669257,4.875040037879315,0.018085395703018765,0.19626704730578873,0.6415948305875472,0.646042969812347,0.6410873039268925,0.0056934931506849315,0.5415239726027398,0.009503424657534247,0.9902825342465753,4.87734566222464,4.874776969264425,-0.17818165160276997,0.0049556658854544855,-0.002568692960214669,1012,7354,64453,133,12650,0.0,0.0,0.0,4.675374567806378,4.672977996801107,0.012102257274952406,0.16264564876731882,0.3237693772096818,0.0,71807,71807
