comparison,n_paired_seeds,delta_average_utilization,delta_average_utilization_ci_low,delta_average_utilization_ci_high,average_utilization_status,delta_weighted_utilization,delta_weighted_utilization_ci_low,delta_weighted_utilization_ci_high,weighted_utilization_status,background_id,variant
both_flexible_vs_horizon_only,10,-0.0008287671232875326,-0.0018631849315067497,0.00028082191780808284,inconclusive,0.0977471162015207,0.09625343709540762,0.09955011277281907,supported,BG00356,release
both_flexible_vs_baseline,10,-0.015890410958903655,-0.01832899543378944,-0.013707534246574971,contradicted,0.0785128976264288,0.06946711160619201,0.08947998674681801,supported,BG00357,release
both_flexible_vs_reservation_only,10,-0.0005388127853878322,-0.0030593607305933685,0.0016164383561648077,inconclusive,0.003166642095143757,-0.0022510824038089843,0.007217395813767898,inconclusive,BG00357,release
both_flexible_vs_horizon_only,10,-0.014420091324200746,-0.016557077625570692,-0.012035844748858271,contradicted,0.07227833664804692,0.06415743960785628,0.08160769119484429,supported,BG00357,release
both_flexible_vs_baseline,10,0.0014465753424654614,0.0002136986301370311,0.0028330136986299075,inconclusive,0.0015243741536199896,-0.0005133746552609234,0.0037866036182337016,inconclusive,BG00358,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00358,release
both_flexible_vs_horizon_only,10,0.0014465753424654614,0.00024109589041077713,0.0028713698630134558,inconclusive,0.0015243741536199896,-0.000538458453053125,0.0038435383605389447,inconclusive,BG00358,release
both_flexible_vs_baseline,10,0.0033972602739727907,0.0017313698630138147,0.0049260273972603396,inconclusive,0.21928870387953733,0.21753818505291952,0.22134129850135895,supported,BG00359,release
both_flexible_vs_reservation_only,10,0.0011835616438356177,-0.0007946575342466136,0.003320547945205465,inconclusive,0.0016998848986790826,0.0004040381093114307,0.003033350718400682,inconclusive,BG00359,release
both_flexible_vs_horizon_only,10,-5.479452055068279e-06,-0.001775479452054947,0.00191246575342434,inconclusive,0.1455952879406282,0.14323394912289314,0.14791008778518122,supported,BG00359,release
both_flexible_vs_baseline,10,0.0010228310502279792,0.00012785388127845937,0.0022650684931501373,inconclusive,0.0012428065084397534,7.523751375871039e-05,0.0024757382576345585,inconclusive,BG00360,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00360,release
both_flexible_vs_horizon_only,10,0.0010228310502279792,0.00012785388127846132,0.002264840182647922,inconclusive,0.0012428065084397534,7.662364906031228e-05,0.002491133589414958,inconclusive,BG00360,release
both_flexible_vs_baseline,10,-0.00046575342465757783,-0.0030867579908676413,0.002200913242009184,inconclusive,0.004662975319511898,0.00021691319439501482,0.009258318474712864,inconclusive,BG00361,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00361,release
both_flexible_vs_horizon_only,10,-0.00046575342465757783,-0.003059589041096014,0.0020456621004565365,inconclusive,0.004662975319511898,4.636963543682428e-05,0.00926473347156632,inconclusive,BG00361,release
both_flexible_vs_baseline,10,-0.0032602739726027784,-0.008812785388127789,0.002374885844748758,inconclusive,0.0007907292288400036,-0.0005502182609083017,0.0022673924316009937,inconclusive,BG00362,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00362,release
both_flexible_vs_horizon_only,10,-0.0032602739726027784,-0.008768264840182624,0.0023296803652966907,inconclusive,0.0007907292288400036,-0.0005525043127493784,0.0021937034277479278,inconclusive,BG00362,release
both_flexible_vs_baseline,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00363,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00363,release
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00363,release
both_flexible_vs_baseline,10,0.027515981735158856,0.02586278538812666,0.028977397260273083,supported,0.33973318578924383,0.3378792874470744,0.3416781544995465,supported,BG00364,release
both_flexible_vs_reservation_only,10,-0.0014977168949773078,-0.003415753424657766,0.0007490867579904955,inconclusive,0.0013113132062112065,-0.0014676790407309045,0.0033589444695289153,inconclusive,BG00364,release
both_flexible_vs_horizon_only,10,-0.0008127853881279235,-0.0027488584474887673,0.0012146118721461274,inconclusive,0.32756752939816813,0.32340210216535636,0.33207678006141345,supported,BG00364,release
both_flexible_vs_baseline,10,0.029397260273971482,0.02760730593607206,0.03093173515981641,supported,0.10456253910235906,0.10226716584999707,0.10698873053582415,supported,BG00365,release
both_flexible_vs_reservation_only,10,0.020100456621003716,0.01773515981735081,0.02226484018264748,supported,0.00914337437482981,0.005795878781673194,0.012444713500615568,supported,BG00365,release
both_flexible_vs_horizon_only,10,-0.00026484018264829603,-0.001470319634703221,0.0010502283105024658,inconclusive,0.09469370839310827,0.09249128538577862,0.0966475622439436,supported,BG00365,release
both_flexible_vs_baseline,10,0.029269406392692876,0.02748835616438264,0.030904109589039906,supported,0.01039133210710797,0.008647306566754586,0.012135932488381993,supported,BG00366,release
both_flexible_vs_reservation_only,10,0.029269406392692876,0.027460730593606205,0.030922374429222545,supported,0.01039133210710797,0.008673771841298653,0.012094455727899953,supported,BG00366,release
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00366,release
both_flexible_vs_baseline,10,-0.00023287671232876672,-0.0006986301369863001,0.0,inconclusive,4.552864471832896e-05,0.0,0.00013658593415498687,inconclusive,BG00367,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00367,release
both_flexible_vs_horizon_only,10,-0.00023287671232876672,-0.0006986301369863001,0.0,inconclusive,4.552864471832896e-05,0.0,0.00013658593415498687,inconclusive,BG00367,release
both_flexible_vs_baseline,10,-0.0027671232876713024,-0.0038794520547945966,-0.001599863013698689,inconclusive,0.1640213613808376,0.15958586990594947,0.16902672593604487,supported,BG00368,release
both_flexible_vs_reservation_only,10,-0.001150684931506718,-0.0025698630136982152,0.00041095890410969613,inconclusive,0.0014763417543736334,-0.0011637682250217783,0.004201094441339443,inconclusive,BG00368,release
both_flexible_vs_horizon_only,10,-0.0028438356164380506,-0.003994657534246169,-0.0017368493150683557,inconclusive,0.16272535407393626,0.15871209885302087,0.16690276139102359,supported,BG00368,release
both_flexible_vs_baseline,10,0.0028493150684932413,0.0005916438356164858,0.0047890410958904344,inconclusive,0.00039288404922283027,-0.0011875901914559007,0.0020044010555353765,inconclusive,BG00369,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00369,release
both_flexible_vs_horizon_only,10,0.0028493150684932413,0.0005915068493151913,0.004920547945205558,inconclusive,0.00039288404922283027,-0.0012195163502315097,0.0020553065657583306,inconclusive,BG00369,release
both_flexible_vs_baseline,10,0.0002465753424657602,0.0,0.0007397260273972805,inconclusive,0.0001430568409620747,0.0,0.00042917052288622416,inconclusive,BG00370,release
both_flexible_vs_reservation_only,10,0.0002465753424657602,0.0,0.0007397260273972805,inconclusive,0.0001430568409620747,0.0,0.00042917052288622416,inconclusive,BG00370,release
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00370,release
both_flexible_vs_baseline,10,-0.004821917808219389,-0.00810291095890444,-0.0014520547945207152,inconclusive,0.0028794516610939347,-0.0009278038644651052,0.006148538054333122,inconclusive,BG00371,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00371,release
both_flexible_vs_horizon_only,10,-0.004424657534246567,-0.007657534246575149,-0.0012465753424657712,inconclusive,0.002084616831678332,-0.0014274535635983624,0.005170508090480554,inconclusive,BG00371,release
both_flexible_vs_baseline,10,0.00019178082191780854,-0.001876712328767205,0.002479452054794662,inconclusive,0.0005998494063098825,-0.001458346500941836,0.0028867069253726793,inconclusive,BG00372,release
both_flexible_vs_reservation_only,10,0.0014383561643836807,-0.001671232876712152,0.004849315068493146,inconclusive,0.00034271435774914095,-0.0013368773763767084,0.002337955058562502,inconclusive,BG00372,release
both_flexible_vs_horizon_only,10,0.00019178082191780854,-0.0019863013698630983,0.002356164383561556,inconclusive,0.0005998494063098825,-0.001431595513462518,0.0028252511535473705,inconclusive,BG00372,release
both_flexible_vs_baseline,10,-0.0010958904109586332,-0.002178082191780541,8.25342465758784e-05,inconclusive,0.0032543906957275158,-0.0009410500346370765,0.007090849064020953,inconclusive,BG00373,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00373,release
both_flexible_vs_horizon_only,10,-0.0010958904109586332,-0.0021917808219172837,8.219178082207207e-05,inconclusive,0.0032543906957275158,-0.0010720599063728943,0.007180616101516055,inconclusive,BG00373,release
both_flexible_vs_baseline,10,-0.016471232876712018,-0.019167123287670697,-0.013956164383561386,contradicted,0.025853776941274977,0.022259859117665048,0.029532193927319025,supported,BG00374,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00374,release
both_flexible_vs_horizon_only,10,-0.016493150684931214,-0.01911808219178058,-0.013857534246575175,contradicted,0.024572455236438796,0.019782515010291057,0.028962163506909208,supported,BG00374,release
both_flexible_vs_baseline,10,-0.002493150684931655,-0.0068776255707764695,0.001726027397260188,inconclusive,0.0016354137406771718,-0.001871203834133037,0.004279396299171319,inconclusive,BG00375,release
both_flexible_vs_reservation_only,10,0.00013698630136965706,-0.002894977168949834,0.0030869863013696834,inconclusive,0.000750833252036387,-0.0020019192992257596,0.0038412546787692406,inconclusive,BG00375,release
both_flexible_vs_horizon_only,10,-0.002493150684931655,-0.006885844748858439,0.0016714611872145932,inconclusive,0.0016354137406771718,-0.0019611332631464073,0.004271595341312541,inconclusive,BG00375,release
both_flexible_vs_baseline,10,-0.0013534246575343301,-0.0033095890410959616,0.0008549315068492119,inconclusive,8.979047286983289e-06,-0.0010172652507047298,0.0010425992334870287,inconclusive,BG00376,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00376,release
both_flexible_vs_horizon_only,10,-0.0013534246575343301,-0.003348219178082312,0.0008605479452053935,inconclusive,8.979047286983289e-06,-0.0010093085207819152,0.0010561269053596355,inconclusive,BG00376,release
both_flexible_vs_baseline,10,0.05712328767123111,0.05436986301369713,0.0599178082191762,supported,0.006726676669152503,0.0051484672328044765,0.008613276303525444,supported,BG00377,release
both_flexible_vs_reservation_only,10,0.00857534246575321,0.007232876712328684,0.009835616438356287,supported,0.0012511864854454825,-0.0005748295131209816,0.0029980383826067993,inconclusive,BG00377,release
both_flexible_vs_horizon_only,10,0.03946575342465628,0.03795890410958814,0.040753767123286246,supported,0.00234202650819586,0.0005460292764908027,0.004175583001208139,inconclusive,BG00377,release
both_flexible_vs_baseline,10,-4.1095890410991486e-05,-0.0012602739726027324,0.0011232876712327978,inconclusive,0.000768597862449405,0.00011216039211419116,0.0015440190303786276,inconclusive,BG00378,release
both_flexible_vs_reservation_only,10,-4.1095890410991486e-05,-0.0012328767123287565,0.0011506849315067742,inconclusive,0.000768597862449405,0.00012395114025012254,0.001522772469091959,inconclusive,BG00378,release
both_flexible_vs_horizon_only,10,-4.1095890410991486e-05,-0.0012332191780823295,0.0011506849315067735,inconclusive,0.000768597862449405,0.00015025605911254126,0.0015226815541723227,inconclusive,BG00378,release
both_flexible_vs_baseline,10,-0.03426027397260335,-0.038821917808219496,-0.029999657534247104,contradicted,0.13636229095955804,0.1336591063246592,0.13909036400806543,supported,BG00379,release
both_flexible_vs_reservation_only,10,-0.0002465753424659156,-0.0056712328767124735,0.005575342465753242,inconclusive,0.0006992409367236052,-0.0028070279770803703,0.004076386432972319,inconclusive,BG00379,release
both_flexible_vs_horizon_only,10,-0.03426027397260335,-0.03880821917808271,-0.02991780821917863,contradicted,0.13636229095955804,0.13359913336531043,0.13905847206312658,supported,BG00379,release
both_flexible_vs_baseline,10,0.00035068493150690604,-0.0017536986301373411,0.0022356164383563262,inconclusive,0.0949825911779337,0.09280681676372571,0.09716945638917449,supported,BG00380,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00380,release
both_flexible_vs_horizon_only,10,-0.00030136986301383396,-0.002010958904109683,0.0013153424657534407,inconclusive,0.09429002919160337,0.09235089243551305,0.09608863911053993,supported,BG00380,release
both_flexible_vs_baseline,10,0.030780821917807767,0.026602739726026968,0.03565856164383541,supported,0.040546853751698704,0.03280495930031127,0.04791640144630115,supported,BG00381,release
both_flexible_vs_reservation_only,10,0.022917808219177715,0.018684931506849356,0.026712328767122123,supported,0.031039688996553683,0.025999825438892368,0.03584278171838366,supported,BG00381,release
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00381,release
both_flexible_vs_baseline,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00382,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00382,release
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00382,release
both_flexible_vs_baseline,10,-0.0001917808219175865,-0.001046575342465461,0.0006905479452056117,inconclusive,0.001422362810560196,-0.0008641945932049435,0.004107551001425375,inconclusive,BG00383,release
both_flexible_vs_reservation_only,10,-0.0001917808219175865,-0.0010191780821914409,0.0007232876712329775,inconclusive,0.001422362810560196,-0.0008751963627325355,0.004130120560329376,inconclusive,BG00383,release
both_flexible_vs_horizon_only,10,-0.0001917808219175865,-0.0010794520547943165,0.0007013698630138343,inconclusive,0.001422362810560196,-0.0008239433538722379,0.004186701200391749,inconclusive,BG00383,release
both_flexible_vs_baseline,10,0.015397260273971836,0.012643493150684198,0.018109931506848722,supported,0.17585750556415836,0.1725445034642103,0.17942329182718142,supported,BG00384,release
both_flexible_vs_reservation_only,10,0.0033698630136980044,0.00017808219178060247,0.006561643835615243,inconclusive,0.001747311195613188,-0.0011688746985151358,0.004669863955979088,inconclusive,BG00384,release
both_flexible_vs_horizon_only,10,0.0020136986301364625,-0.0006164383561648418,0.004438356164382947,inconclusive,0.16607608363532722,0.16374765353602544,0.16831369585657846,supported,BG00384,release
both_flexible_vs_baseline,10,-0.01815068493150679,-0.0216027397260275,-0.01467123287671232,contradicted,0.009648260637603245,0.004409911750934966,0.015397189727744214,supported,BG00385,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00385,release
both_flexible_vs_horizon_only,10,-0.01815068493150679,-0.02145890410958892,-0.014760102739725901,contradicted,0.009648260637603245,0.004478222535866938,0.01531036357788928,supported,BG00385,release
both_flexible_vs_baseline,10,6.575342465786616e-05,-0.0018302739726024694,0.0018246575342471124,inconclusive,0.000281765240106957,-0.0024013321608184084,0.0026418209628213192,inconclusive,BG00386,release
both_flexible_vs_reservation_only,10,6.575342465786616e-05,-0.0017427397260271079,0.001846712328767708,inconclusive,0.000281765240106957,-0.002309607293468213,0.002662402199404532,inconclusive,BG00386,release
both_flexible_vs_horizon_only,10,6.575342465786616e-05,-0.0018027397260271868,0.0018849315068497755,inconclusive,0.000281765240106957,-0.0024033651810612014,0.002545440022802189,inconclusive,BG00386,release
both_flexible_vs_baseline,10,-0.00032876712328768767,-0.0029260273972602445,0.0019397260273971817,inconclusive,0.0007663848744776658,0.0,0.0022250537269449034,inconclusive,BG00387,release
both_flexible_vs_reservation_only,10,-0.0003287671232877432,-0.0029260273972603005,0.001945342465753308,inconclusive,0.0007179781991480283,-0.0001247791512673338,0.0021665740258764404,inconclusive,BG00387,release
both_flexible_vs_horizon_only,10,-0.00032876712328768767,-0.0029260273972602445,0.0019397260273971817,inconclusive,0.0007663848744776658,0.0,0.0022250537269449034,inconclusive,BG00387,release
both_flexible_vs_baseline,10,-0.009657534246575472,-0.01291815068493173,-0.006383561643835927,contradicted,0.05969140918451499,0.050990663056778934,0.06848904942003549,supported,BG00388,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00388,release
both_flexible_vs_horizon_only,10,-0.010863013698630197,-0.013890753424657414,-0.00802739726027423,contradicted,0.05578118157751322,0.045584180673809864,0.06557358942558095,supported,BG00388,release
both_flexible_vs_baseline,10,0.004321917808219322,0.0012465753424660043,0.008000342465753377,inconclusive,0.0015144804123970123,-0.0013131243321194415,0.0043403016015591935,inconclusive,BG00389,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00389,release
both_flexible_vs_horizon_only,10,0.004321917808219322,0.0013424657534248587,0.007924828767123315,inconclusive,0.0015144804123970123,-0.0011879862740666704,0.004337917187557431,inconclusive,BG00389,release
both_flexible_vs_baseline,10,0.022757990867578827,0.0213881278538803,0.024219406392693297,supported,0.16708338786721605,0.16292177724311055,0.1713635109558201,supported,BG00390,release
both_flexible_vs_reservation_only,10,-0.0007031963470322644,-0.002821917808219599,0.0013700913242007205,inconclusive,0.0021855938455574543,-0.0012019645076629564,0.005508863074013283,inconclusive,BG00390,release
both_flexible_vs_horizon_only,10,0.022757990867578827,0.021369863013697678,0.02421917808219069,supported,0.16708338786721605,0.16313708744952796,0.17120293951998083,supported,BG00390,release
both_flexible_vs_baseline,10,-0.0157534246575343,-0.017945547945205653,-0.01335616438356195,contradicted,0.1605871181563104,0.15375728677694916,0.16741493764300633,supported,BG00391,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00391,release
both_flexible_vs_horizon_only,10,-0.01201369863013676,-0.014698972602739469,-0.009054794520547901,contradicted,0.11121453124132749,0.10392492609367081,0.11807056638314728,supported,BG00391,release
both_flexible_vs_baseline,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00392,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00392,release
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00392,release
both_flexible_vs_baseline,10,0.0011575342465754202,-0.0022945205479451007,0.004301369863013627,inconclusive,0.003939832665046272,0.0004613158824401468,0.007049823877952625,inconclusive,BG00393,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00393,release
both_flexible_vs_horizon_only,10,0.0011575342465754202,-0.002404280821917738,0.0042809931506849865,inconclusive,0.003939832665046272,0.0007494172376442088,0.0070648721153080025,inconclusive,BG00393,release
both_flexible_vs_baseline,10,-0.0006940639269406246,-0.0020547945205479203,5.479452054794054e-05,inconclusive,0.00015698654658179433,-0.00013404743402715383,0.0005473899084779625,inconclusive,BG00394,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00394,release
both_flexible_vs_horizon_only,10,-0.0006940639269406246,-0.0020639269406391714,5.479452054788558e-05,inconclusive,0.00015698654658179433,-0.00014157388378593954,0.0005165825681537528,inconclusive,BG00394,release
both_flexible_vs_baseline,10,0.0020602739726028885,-0.00028520547945213047,0.004592191780822219,inconclusive,0.0024144614980243563,-0.00035143922924632336,0.005050130399156268,inconclusive,BG00395,release
both_flexible_vs_reservation_only,10,0.0020602739726028885,-0.0003780821917806754,0.004520547945205758,inconclusive,0.0024144614980243563,-0.0003129342545406002,0.005197070565310279,inconclusive,BG00395,release
both_flexible_vs_horizon_only,10,0.0008273972602739876,-0.001413972602739815,0.0034301369863015056,inconclusive,8.370842143428092e-05,-0.0017642507275703145,0.0021360622077238258,inconclusive,BG00395,release
both_flexible_vs_baseline,10,-0.012241095890410659,-0.013857671232876328,-0.010706849315068276,contradicted,0.03008876176759282,0.02723993567174288,0.03283601378421454,supported,BG00396,release
both_flexible_vs_reservation_only,10,0.00028493150684941735,-0.0015506849315067902,0.0020931506849317036,inconclusive,0.000577046059294839,-0.0023278244202614862,0.0032480847334318487,inconclusive,BG00396,release
both_flexible_vs_horizon_only,10,-0.011238356164383267,-0.012986301369862669,-0.009506849315068275,contradicted,0.02935646300863066,0.026559051388309114,0.03158732247839277,supported,BG00396,release
both_flexible_vs_baseline,10,-0.007561643835616161,-0.010479452054794247,-0.005013356164383406,contradicted,0.0680990907011849,0.062101724819051275,0.07422114090490657,supported,BG00397,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00397,release
both_flexible_vs_horizon_only,10,-0.007561643835616161,-0.010370205479451935,-0.005054794520547621,contradicted,0.0680990907011849,0.062110099944904164,0.07432661380482825,supported,BG00397,release
both_flexible_vs_baseline,10,-0.0015835616438359846,-0.006077123287671711,0.0028164383561640974,inconclusive,0.0029457482878830765,-0.00475084630252484,0.010221808080865988,inconclusive,BG00398,release
both_flexible_vs_reservation_only,10,-0.001238356164383969,-0.0060223287671237295,0.003052465753424399,inconclusive,0.0014323680499415791,-0.00501113308018805,0.00717785185535581,inconclusive,BG00398,release
both_flexible_vs_horizon_only,10,-0.0015835616438359846,-0.005934383561644174,0.002794520547944947,inconclusive,0.0029457482878830765,-0.00448983505342302,0.010142204669558933,inconclusive,BG00398,release
both_flexible_vs_baseline,10,-0.0018630136986302558,-0.006342465753424948,0.0025619863013700652,inconclusive,0.0018431880903474252,-0.004796533017380118,0.009250515582928618,inconclusive,BG00399,release
both_flexible_vs_reservation_only,10,-0.0018630136986302558,-0.006383904109589393,0.0026849315068492676,inconclusive,0.0018431880903474252,-0.004890551895285839,0.00920735961527524,inconclusive,BG00399,release
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00399,release
both_flexible_vs_baseline,10,0.0,0.0,0.0,inconclusive,5.770944708993752e-07,0.0,1.7312834126981258e-06,inconclusive,BG00400,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00400,release
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,5.770944708993752e-07,0.0,1.7312834126981258e-06,inconclusive,BG00400,release
both_flexible_vs_baseline,10,0.025802739726026924,0.023545205479451797,0.02839479452054747,supported,0.26301217768768154,0.2595177227950346,0.266134200680395,supported,BG00401,release
both_flexible_vs_reservation_only,10,-0.0011068493150685143,-0.0027453424657536566,0.0005479452054794945,inconclusive,0.002591654249805575,7.985156251221782e-06,0.0050823630864868,inconclusive,BG00401,release
both_flexible_vs_horizon_only,10,0.003315068493150497,0.0018136986301364615,0.0049645205479451745,inconclusive,0.2132150573843436,0.2110572534408828,0.21528193666560444,supported,BG00401,release
both_flexible_vs_baseline,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00402,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00402,release
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00402,release
both_flexible_vs_baseline,10,0.0014703196347033431,-0.001625570776255527,0.004639269406392836,inconclusive,0.10905732890068465,0.10475577822162188,0.11341676146680188,supported,BG00403,release
both_flexible_vs_reservation_only,10,0.00035616438356183,-0.0023013698630133124,0.0025296803652967415,inconclusive,0.0016189565359438663,-0.0009739598283502944,0.00448012821793066,inconclusive,BG00403,release
both_flexible_vs_horizon_only,10,0.002027397260273833,-0.00042009132420086276,0.004584474885844694,inconclusive,0.10672836012265714,0.10430034729163898,0.10886996117493089,supported,BG00403,release
both_flexible_vs_baseline,10,-0.0021552511415525166,-0.006182648401826482,0.001954337899543313,inconclusive,0.0034482984403374052,0.0009237757309448697,0.005912405394496644,inconclusive,BG00404,release
both_flexible_vs_reservation_only,10,-0.003981735159817279,-0.00821050228310496,-0.0004746575342461962,inconclusive,0.0014867545347457712,-0.0013110204512509016,0.004425820819469546,inconclusive,BG00404,release
both_flexible_vs_horizon_only,10,-0.0021552511415525166,-0.006255707762557261,0.001890410958904299,inconclusive,0.0034482984403374052,0.0008636177109376293,0.0059329698957515,inconclusive,BG00404,release
both_flexible_vs_baseline,10,0.016041095890411007,0.01406164383561652,0.01769863013698638,supported,0.003524468433219169,0.0012119351827210901,0.005452143908736018,inconclusive,BG00405,release
both_flexible_vs_reservation_only,10,0.016041095890411007,0.014082020547945185,0.017630308219178027,supported,0.003512716285727696,0.0012310184055379242,0.005470592217380483,inconclusive,BG00405,release
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00405,release
both_flexible_vs_baseline,10,-0.0011095890410953379,-0.0025547945205476766,0.00017140410958970323,inconclusive,0.06617656009587829,0.0611584183830874,0.0709453974439952,supported,BG00406,release
both_flexible_vs_reservation_only,10,0.0017054794520553252,0.00036986301369917624,0.0030753424657540052,inconclusive,0.0024618022505839996,-0.002420513655439924,0.006783164655777406,inconclusive,BG00406,release
both_flexible_vs_horizon_only,10,-0.0011095890410953379,-0.0025616438356152794,0.00020547945205510787,inconclusive,0.06617656009587829,0.060866146472596416,0.07098655161624016,supported,BG00406,release
both_flexible_vs_baseline,10,-0.049506849315068734,-0.052273972602739915,-0.046827397260274274,contradicted,0.04754117902030876,0.04566517862838435,0.049066902527295064,supported,BG00407,release
both_flexible_vs_reservation_only,10,0.003035616438356048,0.00024643835616419365,0.0056439726027395325,inconclusive,0.00021879913216882874,-0.0015240743908999346,0.0018969185092902342,inconclusive,BG00407,release
both_flexible_vs_horizon_only,10,-0.09588493150684976,-0.09921671232876748,-0.09296986301369911,contradicted,0.03950741112887902,0.0370858543318938,0.04147461397427282,supported,BG00407,release
both_flexible_vs_baseline,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00408,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00408,release
both_flexible_vs_horizon_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00408,release
both_flexible_vs_baseline,10,-0.025198630136986488,-0.027397260273972327,-0.02291078767123279,contradicted,0.06323349829024563,0.05550620957078825,0.07121901621211711,supported,BG00409,release
both_flexible_vs_reservation_only,10,-0.008965753424657696,-0.011109760273973202,-0.006616438356164275,contradicted,0.0004270038407782284,-0.004912580163876187,0.0060829382691328536,inconclusive,BG00409,release
both_flexible_vs_horizon_only,10,-0.026068493150684945,-0.028267294520547888,-0.023582020547945236,contradicted,0.058641930576872836,0.05156090192023679,0.06493245473723316,supported,BG00409,release
both_flexible_vs_baseline,10,0.055506849315067386,0.05323835616438248,0.05773712328767041,supported,0.13216545544119698,0.1305426875370269,0.1339236346874225,supported,BG00410,release
both_flexible_vs_reservation_only,10,0.00096986301369838,-0.0012383561643838188,0.0032657534246572618,inconclusive,0.001377347749667379,-0.0002709458185824206,0.0032529387609407366,inconclusive,BG00410,release
both_flexible_vs_horizon_only,10,0.055506849315067386,0.05327123287671132,0.0577590410958893,supported,0.13216545544119698,0.13056719821396884,0.13387572603838424,supported,BG00410,release
both_flexible_vs_baseline,10,0.003141552511415624,-0.00015547945205498533,0.0069497716894979114,inconclusive,0.10299564679420041,0.09622718291636538,0.11071026216603935,supported,BG00411,release
both_flexible_vs_reservation_only,10,0.0,0.0,0.0,inconclusive,0.0,0.0,0.0,inconclusive,BG00411,release
