background_id,variant,baseline_horizon_days,baseline_Q,baseline_window,baseline_average_utilization,baseline_weighted_utilization,baseline_n_seeds,horizon_only_horizon_days,horizon_only_Q,horizon_only_window,horizon_only_average_utilization,horizon_only_weighted_utilization,horizon_only_n_seeds,reservation_only_horizon_days,reservation_only_Q,reservation_only_window,reservation_only_average_utilization,reservation_only_weighted_utilization,reservation_only_n_seeds,both_flexible_horizon_days,both_flexible_Q,both_flexible_window,both_flexible_average_utilization,both_flexible_weighted_utilization,both_flexible_n_seeds,horizon_days,rho,class1_share,slots_per_day,noshow_threshold_1,noshow_threshold_2
BG00426,release,14,0,-1,0.6094155251141545,0.728490296855867,10,2,0,-1,0.6094155251141545,0.728490296855867,10,14,25,2,0.6098173515981729,0.7286171326650882,10,6,25,2,0.6098173515981729,0.7286171326650882,10,14,0.8,0.5,30,20,4
BG00427,release,14,0,-1,0.8163150684931505,0.7208926551999676,10,2,0,-1,0.8163150684931505,0.7208926551999676,10,14,40,2,0.815602739726027,0.7222283811576246,10,6,40,2,0.815602739726027,0.7222283811576246,10,14,1.2,0.9,40,4,4
BG00428,release,14,0,-1,0.6302465753424651,0.704659322854925,10,2,0,-1,0.6302465753424651,0.704659322854925,10,14,27,3,0.630721461187214,0.7049822502954368,10,6,27,3,0.630721461187214,0.7049822502954368,10,14,0.8,0.3,30,14,7
BG00429,release,14,0,-1,0.664904109589041,0.8202848734197674,10,2,0,-1,0.664904109589041,0.8202848734197674,10,14,50,14,0.6663780821917806,0.8222362718836607,10,2,50,2,0.6663780821917806,0.8222362718836607,10,14,0.8,0.7,50,7,14
BG00430,release,14,0,-1,0.8122945205479452,0.6620421583764322,10,2,0,-1,0.8114726027397259,0.6673899886581773,10,14,0,-1,0.8122945205479452,0.6620421583764322,10,2,0,-1,0.8114726027397259,0.6673899886581773,10,14,1.2,0.9,40,7,4
BG00431,release,14,0,-1,0.8835000000000001,0.7109184864469235,10,2,0,-1,0.8825616438356164,0.7109256437674877,10,14,39,7,0.8695684931506854,0.7178887712303007,10,10,39,7,0.8695684931506854,0.7178887712303007,10,14,1.2,0.3,40,4,7
BG00432,release,14,0,-1,0.5673287671232877,0.7134294243981454,10,2,0,-1,0.5673287671232877,0.7134294243981454,10,14,20,9,0.5673698630136985,0.7141857960682253,10,10,20,9,0.5673698630136985,0.7141857960682253,10,14,0.8,0.7,20,20,4
BG00433,release,14,0,-1,0.8821552511415532,0.30134122706611877,10,2,0,-1,0.9147488584474883,0.3066955314371659,10,14,6,11,0.8839817351598181,0.30293727633821577,10,2,0,-1,0.9147488584474883,0.3066955314371659,10,14,3.0,0.7,30,7,4
BG00434,release,14,0,-1,0.8229520547945205,0.6498361769694138,10,6,0,-1,0.8229520547945205,0.6498361769694138,10,14,35,5,0.8207328767123288,0.6565438256073904,10,6,35,5,0.8207328767123288,0.6565438256073904,10,14,1.2,0.5,40,4,7
BG00435,release,14,0,-1,0.928821917808218,0.6824158342041101,10,6,0,-1,0.928821917808218,0.6824158342041101,10,14,47,3,0.9243178082191769,0.6882763228214059,10,2,46,2,0.9204876712328753,0.6889830510252543,10,14,1.2,0.3,50,7,4
BG00436,release,14,0,-1,0.950210045662099,0.6745357789325391,10,6,0,-1,0.950210045662099,0.6745357789325391,10,14,14,5,0.9503013698630124,0.674587780796168,10,2,16,2,0.9509223744292227,0.6751217374299515,10,14,1.4,0.7,30,14,20
BG00437,release,14,0,-1,0.8598767123287668,0.31563431011837795,10,6,0,-1,0.9002191780821907,0.32091993427423804,10,14,18,14,0.8950136986301358,0.5914632975607581,10,14,18,14,0.8950136986301358,0.5914632975607581,10,14,3.0,0.1,20,14,7
BG00438,release,14,0,-1,0.9340821917808217,0.2848642936092483,10,2,0,-1,0.9339109589041096,0.2992810330175494,10,14,19,11,0.9360753424657533,0.2881379641971413,10,2,31,2,0.9347260273972602,0.30033693365957836,10,14,3.0,0.9,40,7,22
BG00439,release,14,0,-1,0.642,0.8520223566427454,10,2,0,-1,0.642,0.8520223566427454,10,14,20,2,0.6401095890410959,0.8570912954672897,10,6,20,2,0.6401095890410959,0.8570912954672897,10,14,0.8,0.3,20,4,14
BG00440,release,14,0,-1,0.8748036529680376,0.5379475155331799,10,6,0,-1,0.8748036529680376,0.5379475155331799,10,14,19,3,0.8766575342465763,0.5411038365621046,10,6,19,3,0.8766575342465763,0.5411038365621046,10,14,1.6,0.9,30,22,22
BG00441,release,14,0,-1,0.7972785388127868,0.6770311161247602,10,2,0,-1,0.799424657534248,0.6795068138624383,10,14,27,13,0.7968858447488598,0.6893386048107464,10,2,28,2,0.7976803652968051,0.6900253473674874,10,14,1.2,0.5,30,4,14
BG00442,release,14,0,-1,0.9272876712328758,0.6289393150618683,10,2,0,-1,0.9280639269406386,0.6385945648708536,10,14,30,14,0.9177808219178081,0.6816673202721039,10,2,30,2,0.9177808219178081,0.6816673202721039,10,14,1.4,0.5,30,7,14
BG00443,release,14,0,-1,0.8647287671232874,0.5401417461729351,10,6,0,-1,0.8647287671232874,0.5401417461729351,10,14,49,7,0.8938849315068484,0.5499407783993299,10,10,49,7,0.8938849315068484,0.5499407783993299,10,14,1.6,0.7,50,7,7
BG00444,release,14,0,-1,0.86637808219178,0.8616723630832105,10,2,0,-1,0.86637808219178,0.8616723630832105,10,14,36,3,0.8665643835616432,0.8620105588185734,10,2,39,2,0.8660054794520541,0.862092063497031,10,14,1.0,0.5,50,7,4
BG00445,release,14,0,-1,0.9046232876712328,0.4492924662258373,10,2,0,-1,0.9036643835616438,0.4537686514606901,10,14,40,13,0.9076369863013698,0.6253383936252314,10,18,39,17,0.9074520547945205,0.6258246107475871,10,14,2.0,0.1,40,20,20
BG00446,release,14,0,-1,0.8630136986301371,0.8560026863554917,10,2,0,-1,0.8630136986301371,0.8560026863554917,10,14,25,2,0.8617899543378996,0.8573532672582204,10,6,25,2,0.8617899543378996,0.8573532672582204,10,14,1.0,0.5,30,14,7
BG00447,release,14,0,-1,0.7889863013698627,0.6662950227247585,10,2,0,-1,0.7889863013698627,0.6662950227247585,10,14,17,3,0.7856301369863009,0.6695777114574614,10,6,17,3,0.7856301369863009,0.6695777114574614,10,14,1.0,0.3,20,22,4
BG00448,release,14,0,-1,0.8135890410958908,0.27249395167788404,10,2,0,-1,0.8417534246575344,0.2824096882219652,10,14,0,-1,0.8135890410958908,0.27249395167788404,10,2,0,-1,0.8417534246575344,0.2824096882219652,10,14,3.0,0.7,20,4,4
BG00449,release,14,0,-1,0.7322739726027397,0.8336008741670359,10,2,0,-1,0.7322739726027397,0.8336008741670359,10,14,37,5,0.7283698630136988,0.8362000393907035,10,6,37,5,0.7283698630136988,0.8362000393907035,10,14,1.0,0.1,40,22,7
BG00450,release,14,0,-1,0.9251095890410962,0.7786698558775224,10,2,0,-1,0.9249657534246574,0.7794810625303464,10,14,39,14,0.921123287671233,0.8055225431089024,10,26,40,23,0.9187808219178082,0.8077468681540312,10,14,1.2,0.5,40,4,7
BG00451,release,14,0,-1,0.47172602739726033,0.7298480583450851,10,2,0,-1,0.47172602739726033,0.7298480583450851,10,14,0,-1,0.47172602739726033,0.7298480583450851,10,2,0,-1,0.47172602739726033,0.7298480583450851,10,14,0.8,0.1,20,14,7
BG00452,release,14,0,-1,0.6298520547945203,0.7887413907881815,10,2,0,-1,0.6298520547945203,0.7887413907881815,10,14,50,13,0.6312054794520547,0.7901173720195089,10,26,50,25,0.6309095890410958,0.7905096202318594,10,14,0.8,0.7,50,4,20
BG00453,release,14,0,-1,0.9163356164383559,0.7844678564052198,10,6,0,-1,0.9163356164383559,0.7844678564052198,10,14,40,6,0.9095068493150686,0.7941337212622191,10,10,40,6,0.9095068493150686,0.7941337212622191,10,14,1.2,0.5,40,7,7
BG00454,release,14,0,-1,0.831031963470321,0.3211644217171591,10,6,0,-1,0.8337716894977186,0.32174867098164806,10,14,30,14,0.830922374429225,0.44970655082221117,10,2,30,2,0.8325662100456634,0.451751560547459,10,14,3.0,0.3,30,4,4
BG00455,release,14,0,-1,0.8309657534246575,0.6275978011802412,10,6,0,-1,0.8309657534246575,0.6275978011802412,10,14,40,14,0.8309589041095892,0.6518490481469701,10,22,40,21,0.8322191780821916,0.6519342259772801,10,14,1.4,0.3,40,4,4
BG00456,release,14,0,-1,0.8572712328767119,0.6594850976235737,10,6,0,-1,0.8572712328767119,0.6594850976235737,10,14,50,13,0.8654301369863011,0.7097797847021082,10,14,50,13,0.8654301369863011,0.7097797847021082,10,14,1.6,0.3,50,14,14
BG00457,release,14,0,-1,0.7667328767123288,0.3487517306882094,10,2,0,-1,0.8094657534246575,0.40617720243000316,10,14,2,7,0.7685,0.3504756345214156,10,2,0,-1,0.8094657534246575,0.40617720243000316,10,14,2.0,0.9,40,7,4
BG00458,release,14,0,-1,0.7627616438356166,0.5463027487508507,10,2,0,-1,0.7649150684931507,0.5470304554869891,10,14,22,5,0.7624000000000002,0.547655680464154,10,6,22,5,0.7624000000000002,0.547655680464154,10,14,1.4,0.7,50,22,22
BG00459,release,14,0,-1,0.8437260273972604,0.8271822908256625,10,2,0,-1,0.8437260273972604,0.8271822908256625,10,14,30,2,0.8431712328767125,0.827636361557515,10,2,33,2,0.8416917808219176,0.8288297661831427,10,14,1.0,0.5,40,14,14
BG00460,release,14,0,-1,0.8769657534246578,0.46450368334588743,10,2,0,-1,0.8753630136986305,0.4754980536153541,10,14,40,14,0.8658767123287671,0.5553091268031084,10,26,40,23,0.8675684931506847,0.5563162677471116,10,14,1.6,0.3,40,4,20
BG00461,release,14,0,-1,0.904394520547944,0.46693584319111225,10,2,0,-1,0.9039999999999994,0.4670254408415396,10,14,50,14,0.9076328767123277,0.7072455797149122,10,2,50,2,0.9076328767123277,0.7072455797149122,10,14,2.0,0.1,50,14,22
BG00462,release,14,0,-1,0.7675890410958911,0.7495131957543498,10,2,0,-1,0.7675890410958911,0.7495131957543498,10,14,25,3,0.7652420091324209,0.749786734834753,10,2,23,2,0.769159817351599,0.7501466843456938,10,14,1.2,0.3,30,20,4
BG00463,release,14,0,-1,0.6838520547945205,0.8547918706358268,10,2,0,-1,0.6838520547945205,0.8547918706358268,10,14,45,2,0.6839068493150685,0.8552232474629686,10,2,49,2,0.6827671232876712,0.8557597698707224,10,14,0.8,0.5,50,22,7
BG00464,release,14,0,-1,0.9266027397260276,0.2512458449054195,10,2,0,-1,0.9380342465753426,0.2776882446040878,10,14,40,14,0.9225068493150687,0.43682683019363394,10,6,40,6,0.9225068493150687,0.43682683019363394,10,14,3.0,0.3,40,14,7
BG00465,release,14,0,-1,0.8989041095890414,0.6079513333141542,10,2,0,-1,0.8987305936073066,0.6209273030658345,10,14,30,14,0.8985205479452061,0.6815651437022482,10,2,30,2,0.8985205479452061,0.6815651437022482,10,14,1.4,0.5,30,4,4
BG00466,release,14,0,-1,0.8140730593607319,0.617420091149069,10,6,0,-1,0.8140730593607319,0.617420091149069,10,14,1,7,0.8140730593607319,0.6174415411705191,10,6,1,6,0.8140730593607319,0.6174415411705191,10,14,1.4,0.9,30,20,14
BG00467,release,14,0,-1,0.8630479452054793,0.2606944065360447,10,2,0,-1,0.904657534246575,0.30131705263512465,10,14,1,11,0.8627534246575342,0.2615590841616971,10,2,0,-1,0.904657534246575,0.30131705263512465,10,14,3.0,0.9,40,7,7
BG00468,release,14,0,-1,0.8205369863013703,0.21531493005593633,10,2,0,-1,0.8569589041095889,0.24926648020935754,10,14,50,14,0.7544109589041096,0.2883692260835407,10,10,49,10,0.7539232876712328,0.2885630181968458,10,14,3.0,0.5,50,4,7
BG00469,release,14,0,-1,0.7393260273972604,0.7452043710092213,10,2,0,-1,0.7393260273972604,0.7452043710092213,10,14,48,3,0.7379835616438356,0.7458893867510867,10,2,45,2,0.7399397260273974,0.7461670693195901,10,14,1.0,0.5,50,4,7
BG00470,release,14,0,-1,0.6960136986301371,0.6640761218460488,10,2,0,-1,0.6960136986301371,0.6640761218460488,10,14,29,3,0.6962260273972605,0.6650487856503245,10,2,33,2,0.6941986301369865,0.6655800607668795,10,14,1.0,0.3,40,4,20
BG00471,release,14,0,-1,0.9365388127853869,0.5504580040078615,10,6,0,-1,0.9365388127853869,0.5504580040078615,10,14,0,-1,0.9365388127853869,0.5504580040078615,10,6,0,-1,0.9365388127853869,0.5504580040078615,10,14,1.6,0.9,30,7,7
BG00472,release,14,0,-1,0.8047561643835618,0.2671033099480525,10,2,0,-1,0.8997150684931497,0.299236581121419,10,14,19,9,0.8128164383561645,0.26884751920445843,10,2,25,2,0.8997643835616429,0.29938809973390035,10,14,3.0,0.7,50,7,4
BG00473,release,14,0,-1,0.5704383561643834,0.6283319510381755,10,2,0,-1,0.5704383561643834,0.6283319510381755,10,14,40,13,0.5695890410958904,0.6315211028292537,10,2,36,2,0.5674041095890412,0.6330540590539722,10,14,1.0,0.1,40,4,4
BG00474,release,14,0,-1,0.8914520547945198,0.4184943201719751,10,2,0,-1,0.8925205479452046,0.4401132923205185,10,14,20,14,0.8868493150684922,0.5264478787996603,10,22,20,19,0.884027397260273,0.5314376444068276,10,14,1.6,0.1,20,14,4
BG00475,release,14,0,-1,0.9168219178082188,0.6576171849703591,10,6,0,-1,0.9168219178082188,0.6576171849703591,10,14,30,13,0.9213789954337896,0.7047705667573481,10,18,30,13,0.9211780821917805,0.7047823948547884,10,14,1.6,0.3,30,22,7
BG00476,release,14,0,-1,0.8094109589041099,0.5886132564079054,10,2,0,-1,0.8113561643835621,0.5893604451596977,10,14,0,-1,0.8094109589041099,0.5886132564079054,10,2,15,2,0.811424657534247,0.5894510332253599,10,14,1.4,0.9,20,7,4
BG00477,release,14,0,-1,0.862191780821918,0.8020297813333828,10,2,0,-1,0.862191780821918,0.8020297813333828,10,14,0,-1,0.862191780821918,0.8020297813333828,10,2,0,-1,0.862191780821918,0.8020297813333828,10,14,1.0,0.9,30,4,20
BG00478,release,14,0,-1,0.7987123287671237,0.5789151739329673,10,2,0,-1,0.7976164383561647,0.5882963396875681,10,14,20,14,0.7876301369863017,0.647106053920166,10,22,20,20,0.7845068493150686,0.6478217396330043,10,14,1.4,0.3,20,22,4
BG00479,release,14,0,-1,0.8507214611872161,0.6236826800068442,10,2,0,-1,0.8512420091324213,0.6279070805232083,10,14,28,14,0.8636621004566223,0.682779656320666,10,6,28,6,0.8639178082191792,0.6833374222939914,10,14,1.4,0.5,30,4,14
BG00480,release,14,0,-1,0.8932164383561634,0.71324813884713,10,2,0,-1,0.8926136986301361,0.7134744468045726,10,14,45,3,0.8921315068493142,0.7154141976878068,10,6,45,3,0.8921315068493142,0.7154141976878068,10,14,1.2,0.5,50,14,7
BG00481,release,18,0,-1,0.7204383561643835,0.9006044558197928,10,2,0,-1,0.7204383561643835,0.9006044558197928,10,18,26,3,0.719972602739726,0.9052674311393046,10,6,26,3,0.719972602739726,0.9052674311393046,10,18,0.8,0.1,30,4,4
BG00482,release,18,0,-1,0.7221917808219177,0.9009992169055734,10,2,0,-1,0.7221917808219177,0.9009992169055734,10,18,30,3,0.718931506849315,0.9017899461344134,10,6,30,3,0.718931506849315,0.9017899461344134,10,18,0.8,0.5,30,4,4
BG00483,release,18,0,-1,0.7195799086757988,0.9023747156127591,10,2,0,-1,0.7195799086757988,0.9023747156127591,10,18,0,-1,0.7195799086757988,0.9023747156127591,10,2,0,-1,0.7195799086757988,0.9023747156127591,10,18,0.8,0.9,30,4,4
BG00484,release,18,0,-1,0.919141552511415,0.30663410356135834,10,2,0,-1,0.9490684931506836,0.31914348233394574,10,18,30,18,0.9497534246575329,0.6453996985259026,10,10,29,10,0.9482557077625557,0.6467110117321138,10,18,3.0,0.1,30,4,4
BG00485,release,18,0,-1,0.9208584474885839,0.3068057239120737,10,2,0,-1,0.9496986301369847,0.3163212790991426,10,18,30,18,0.9293333333333328,0.40187161311742103,10,2,30,2,0.9494337899543364,0.41101498749225096,10,18,3.0,0.5,30,4,4
BG00486,release,18,0,-1,0.9188949771689492,0.3072341079901991,10,2,0,-1,0.9496073059360715,0.316555967855176,10,18,0,-1,0.9188949771689492,0.3072341079901991,10,2,0,-1,0.9496073059360715,0.316555967855176,10,18,3.0,0.9,30,4,4
BG00487,release,18,0,-1,0.9262191780821896,0.7531556937102373,10,6,0,-1,0.9262191780821896,0.7531556937102373,10,18,0,-1,0.9262191780821896,0.7531556937102373,10,2,18,2,0.9273287671232854,0.7564229021656349,10,18,1.2,0.9,20,7,4
BG00488,release,18,0,-1,0.8450547945205482,0.5288180680690159,10,2,0,-1,0.8464109589041096,0.529856115830223,10,18,40,18,0.8328493150684931,0.5734159608768052,10,22,39,22,0.8308835616438357,0.5744645842915344,10,18,1.6,0.5,40,7,4
BG00489,release,18,0,-1,0.8870301369863007,0.2744113277081307,10,2,0,-1,0.9151890410958895,0.3048235233171821,10,18,50,18,0.9339232876712312,0.5212516331208815,10,6,49,6,0.9338739726027383,0.521330825806832,10,18,3.0,0.3,50,4,14
BG00490,release,18,0,-1,0.7055890410958905,0.3610283929235211,10,10,0,-1,0.7055890410958905,0.3610283929235211,10,18,5,6,0.7061780821917809,0.36288292100222524,10,6,7,6,0.7095342465753425,0.363757715068734,10,18,2.0,0.9,20,14,4
BG00491,release,18,0,-1,0.6554849315068491,0.7527072761912066,10,2,0,-1,0.6554849315068491,0.7527072761912066,10,18,50,4,0.6552767123287669,0.7543328426779305,10,6,50,4,0.6552767123287669,0.7543328426779305,10,18,1.0,0.1,50,4,7
BG00492,release,18,0,-1,0.9153242009132414,0.7552439627019096,10,2,0,-1,0.9172146118721457,0.7552680291068621,10,18,25,3,0.9154703196347029,0.756316768527314,10,2,22,2,0.9148949771689494,0.7565602409429611,10,18,1.2,0.7,30,7,7
BG00493,release,18,0,-1,0.8705068493150682,0.28989106546228155,10,6,0,-1,0.8736849315068488,0.2921906024356306,10,18,6,7,0.8723287671232874,0.2919730798212419,10,6,0,-1,0.8736849315068488,0.2921906024356306,10,18,3.0,0.9,20,7,4
BG00494,release,18,0,-1,0.7009771689497702,0.30924282484777865,10,2,0,-1,0.7007031963470307,0.3308829383179278,10,18,30,18,0.7003378995433776,0.43946421541445746,10,22,29,22,0.7021004566210032,0.43995189787026073,10,18,2.0,0.3,30,14,7
BG00495,release,18,0,-1,0.8091726027397261,0.5123905186277936,10,6,0,-1,0.8091726027397261,0.5123905186277936,10,18,50,18,0.8097534246575343,0.5731378836836114,10,2,50,2,0.8097534246575343,0.5731378836836114,10,18,1.6,0.1,50,20,4
BG00496,release,18,0,-1,0.6673835616438357,0.7071603931122816,10,2,0,-1,0.6673835616438357,0.7071603931122816,10,18,20,3,0.6673287671232876,0.7111199261450635,10,6,20,3,0.6673287671232876,0.7111199261450635,10,18,0.8,0.1,20,7,20
BG00497,release,18,0,-1,0.9092876712328752,0.7515486898593132,10,2,0,-1,0.9101643835616418,0.7549095247572091,10,18,20,3,0.9055479452054775,0.7538777182943632,10,2,0,-1,0.9101643835616418,0.7549095247572091,10,18,1.2,0.7,20,4,4
BG00498,release,18,0,-1,0.9323904109589041,0.5122827966120138,10,6,0,-1,0.9323904109589041,0.5122827966120138,10,18,40,13,0.9267602739726024,0.6002318710531797,10,22,40,21,0.9264452054794521,0.6007843981143722,10,18,2.0,0.3,40,4,22
BG00499,release,18,0,-1,0.6475342465753423,0.8412624780941828,10,2,0,-1,0.6475342465753423,0.8412624780941828,10,18,50,18,0.6511616438356164,0.8413980132828026,10,2,50,2,0.6511616438356164,0.8413980132828026,10,18,0.8,0.5,50,14,14
BG00500,release,18,0,-1,0.7827534246575344,0.6130041387854968,10,6,0,-1,0.7827534246575344,0.6130041387854968,10,18,12,3,0.7844520547945208,0.6146568607205147,10,6,12,3,0.7844520547945208,0.6146568607205147,10,18,1.2,0.5,20,4,4
BG00501,release,18,0,-1,0.8601095890410972,0.44788297796037585,10,6,0,-1,0.8601095890410972,0.44788297796037585,10,18,30,18,0.829680365296805,0.4922217526376788,10,10,29,10,0.8324931506849331,0.4927184467508436,10,18,2.0,0.5,30,22,7
BG00502,release,18,0,-1,0.8004748858447496,0.7517744096242416,10,2,0,-1,0.8004748858447496,0.7517744096242416,10,18,28,5,0.8023926940639277,0.7555480081215821,10,6,28,5,0.8023926940639277,0.7555480081215821,10,18,1.0,0.3,30,7,22
BG00503,release,18,0,-1,0.7421575342465756,0.7417294886113672,10,2,0,-1,0.7421575342465756,0.7417294886113672,10,18,0,-1,0.7421575342465756,0.7417294886113672,10,2,31,2,0.7432123287671234,0.7420887644729638,10,18,1.0,0.7,40,7,20
BG00504,release,18,0,-1,0.7632876712328772,0.37256256325891907,10,2,0,-1,0.9152785388127853,0.45078866211742097,10,18,30,18,0.9367123287671222,0.44926138174375946,10,2,29,2,0.9409132420091311,0.4532775497013353,10,18,2.0,0.7,30,4,4
BG00505,release,18,0,-1,0.8989753424657525,0.6434119165260287,10,6,0,-1,0.8989753424657525,0.6434119165260287,10,18,0,-1,0.8989753424657525,0.6434119165260287,10,6,0,-1,0.8989753424657525,0.6434119165260287,10,18,1.4,0.7,50,14,7
BG00506,release,18,0,-1,0.7643561643835617,0.32042277161071003,10,10,0,-1,0.7643561643835617,0.32042277161071003,10,18,19,13,0.8001232876712331,0.43254008808353495,10,18,19,13,0.8001232876712331,0.43254008808353495,10,18,3.0,0.1,20,4,4
BG00507,release,18,0,-1,0.8659890410958899,0.5435518059408142,10,6,0,-1,0.8659890410958899,0.5435518059408142,10,18,20,3,0.8659232876712327,0.5451780181758513,10,6,20,3,0.8659232876712327,0.5451780181758513,10,18,1.6,0.7,50,20,4
BG00508,release,18,0,-1,0.7265890410958905,0.4921624317497721,10,6,0,-1,0.7265890410958905,0.4921624317497721,10,18,20,13,0.7398493150684933,0.6253301660395489,10,26,20,20,0.7396438356164382,0.6303839194040006,10,18,2.0,0.1,20,4,4
BG00509,release,18,0,-1,0.9248082191780822,0.5735837819636441,10,6,0,-1,0.9248082191780822,0.5735837819636441,10,18,40,18,0.9178082191780822,0.6242616247272464,10,6,40,6,0.9178082191780822,0.6242616247272464,10,18,1.6,0.5,40,4,4
BG00510,release,18,0,-1,0.9500821917808192,0.26587541707831946,10,2,0,-1,0.9500136986301342,0.30220806466614875,10,18,20,18,0.9488356164383532,0.38772635851261966,10,2,20,2,0.9496575342465725,0.38833149118848304,10,18,3.0,0.5,20,22,14
BG00511,release,18,0,-1,0.58713698630137,0.7033506660515314,10,2,0,-1,0.58713698630137,0.7033506660515314,10,18,35,2,0.5872123287671235,0.7033955347034169,10,2,35,2,0.587691780821918,0.7035909596421377,10,18,1.0,0.3,40,4,14
BG00512,release,18,0,-1,0.8394383561643828,0.8350945245488747,10,2,0,-1,0.8388356164383554,0.8351813478703976,10,18,0,-1,0.8394383561643828,0.8350945245488747,10,2,18,2,0.8339315068493143,0.8358302132115482,10,18,1.0,0.7,20,7,20
BG00513,release,18,0,-1,0.8409383561643835,0.43144665743841315,10,6,0,-1,0.8422397260273975,0.43193965597343953,10,18,11,7,0.8433356164383563,0.43319006134955107,10,6,15,5,0.8436369863013697,0.4336921969889951,10,18,2.0,0.7,40,7,22
BG00514,release,18,0,-1,0.5087534246575343,0.634938422272183,10,2,0,-1,0.5087534246575343,0.634938422272183,10,18,0,-1,0.5087534246575343,0.634938422272183,10,2,0,-1,0.5087534246575343,0.634938422272183,10,18,0.8,0.9,20,4,14
BG00515,release,18,0,-1,0.7549246575342466,0.5141941378829713,10,2,0,-1,0.7625410958904111,0.5568805744765064,10,18,40,18,0.7847945205479451,0.6757912769502961,10,2,40,2,0.7847945205479451,0.6757912769502961,10,18,1.4,0.3,40,22,4
BG00516,release,18,0,-1,0.6390547945205478,0.7277283655295645,10,2,0,-1,0.6390547945205478,0.7277283655295645,10,18,15,2,0.6391232876712327,0.7281470170974232,10,2,15,2,0.6392191780821916,0.7283068828008681,10,18,0.8,0.3,20,20,4
BG00517,release,18,0,-1,0.8464589041095891,0.28165129190400584,10,2,0,-1,0.8694863013698629,0.28884568166442504,10,18,37,18,0.8871164383561642,0.2870306690245058,10,2,24,2,0.8697739726027397,0.28885502447859857,10,18,3.0,0.7,40,7,14
BG00518,release,18,0,-1,0.6543561643835607,0.6382342076806516,10,2,0,-1,0.6543561643835607,0.6382342076806516,10,18,22,3,0.6554246575342455,0.6395201965902618,10,2,24,2,0.652757990867579,0.6407221956914213,10,18,1.0,0.3,30,4,4
BG00519,release,18,0,-1,0.8993150684931495,0.6650266006247201,10,6,0,-1,0.8993150684931495,0.6650266006247201,10,18,0,-1,0.8993150684931495,0.6650266006247201,10,6,0,-1,0.8993150684931495,0.6650266006247201,10,18,1.4,0.9,20,22,20
BG00520,release,18,0,-1,0.9498812785388114,0.6380628521121742,10,6,0,-1,0.9498812785388114,0.6380628521121742,10,18,30,18,0.949105022831049,0.6778074355407053,10,26,30,21,0.9497077625570762,0.6791685108781935,10,18,1.6,0.5,30,4,4
BG00521,release,18,0,-1,0.8115561643835616,0.6301153195806078,10,6,0,-1,0.8115561643835616,0.6301153195806078,10,18,0,-1,0.8115561643835616,0.6301153195806078,10,6,0,-1,0.8115561643835616,0.6301153195806078,10,18,1.4,0.9,50,4,4
BG00522,release,18,0,-1,0.7842027397260276,0.23076302379957045,10,2,0,-1,0.8913589041095884,0.3412701070826928,10,18,50,18,0.8862958904109581,0.5098818512794651,10,2,50,2,0.8862958904109581,0.5098818512794651,10,18,2.0,0.1,50,22,4
BG00523,release,18,0,-1,0.8961095890410951,0.5849700559493626,10,6,0,-1,0.8978356164383552,0.5869970875516367,10,18,20,18,0.8995068493150672,0.6427947697649999,10,22,20,21,0.9000821917808206,0.6453136946658544,10,18,1.6,0.5,20,14,4
BG00524,release,18,0,-1,0.8964383561643825,0.3245067194894292,10,2,0,-1,0.8986164383561629,0.36091201884528007,10,18,20,18,0.8995616438356153,0.5089926724759083,10,10,18,10,0.8995068493150666,0.509101496373996,10,18,2.0,0.1,20,4,14
BG00525,release,18,0,-1,0.8136931506849315,0.22853982501482412,10,2,0,-1,0.949671232876711,0.3091641402966676,10,18,49,18,0.9469698630136973,0.6080364928493323,10,26,49,26,0.9475506849315056,0.6085602461864346,10,18,3.0,0.1,50,22,4
BG00526,release,18,0,-1,0.8461205479452051,0.5154610883708279,10,2,0,-1,0.8442465753424656,0.531677790908315,10,18,50,18,0.8292657534246575,0.5957388380886088,10,2,50,2,0.8292657534246575,0.5957388380886088,10,18,1.4,0.3,50,4,14
BG00527,release,18,0,-1,0.7556027397260273,0.5682287518493747,10,6,0,-1,0.7556027397260273,0.5682287518493747,10,18,40,17,0.7645205479452054,0.6076824736506403,10,18,40,17,0.7645205479452054,0.6076824736506403,10,18,1.4,0.5,40,4,14
BG00528,release,18,0,-1,0.8956027397260253,0.7880104568180991,10,6,0,-1,0.8956027397260253,0.7880104568180991,10,18,15,3,0.894109589041094,0.789890067789043,10,6,15,3,0.894109589041094,0.789890067789043,10,18,1.2,0.5,20,20,14
BG00529,release,18,0,-1,0.8726095890410959,0.3356770270418249,10,10,0,-1,0.8726095890410959,0.3356770270418249,10,18,40,17,0.9083013698630138,0.4802436991578663,10,22,39,19,0.9082054794520552,0.4829545184353334,10,18,3.0,0.1,40,22,4
BG00530,release,18,0,-1,0.5004657534246574,0.5868972122026659,10,2,0,-1,0.5004657534246574,0.5868972122026659,10,18,20,3,0.49309589041095886,0.5902905166614116,10,6,20,3,0.49309589041095886,0.5902905166614116,10,18,0.8,0.1,20,7,4
BG00531,release,18,0,-1,0.738427397260274,0.23975300286379783,10,2,0,-1,0.8017205479452052,0.2638674053430427,10,18,5,18,0.7384109589041095,0.23975875053774548,10,2,0,-1,0.8017205479452052,0.2638674053430427,10,18,3.0,0.9,50,4,7
