background_id,source_scenario_ids,scenario_type,rho,class1_share,slots_per_day,lambda_total,lambda_class1,lambda_class2,horizon_class1,horizon_class2,cancel_class1,cancel_class2,balk_threshold_class1,balk_threshold_class2,balk_low_class1,balk_low_class2,balk_high_class1,balk_high_class2,noshow_threshold_class1,noshow_threshold_class2,noshow_low_class1,noshow_low_class2,noshow_high_class1,noshow_high_class2,valid_h6_thresholds,n_transitions,n_exposed_transitions,spearman_bucket_mass_vs_jump,median_bucket_mass,largest_jump_lower_threshold,largest_jump_higher_threshold,largest_jump_bucket_delay,largest_jump_bucket_mass,largest_absolute_served_rate_jump,largest_jump_material,largest_jump_in_upper_mass_half,failure_component,classification
H6B0148,S116;X109,sobol_symmetric,4.0,0.7,32,128.0,89.6,38.400000000000006,21,21,0.1,0.1,0,12,0.3,0.3,0.3,0.3,12,12,0.0,0.0,0.5,0.5,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,0,0,,,,,,,,,,no_within_class_balking_step,inactive
H6B0149,S117,sobol_symmetric,4.0,0.5,64,256.0,128.0,128.0,21,21,0.1,0.1,0,9,0.0,0.0,0.5,0.5,6,6,0.7,0.7,0.7,0.7,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,19,19,-0.6491228070175438,0.04156217425300453,0.0,1.0,1.0,0.02934637726647229,0.002711749051187395,False,False,spearman_below_support_threshold;largest_jump_not_in_upper_mass_half;largest_jump_not_material_and_precise,inconclusive
H6B0150,S118,sobol_symmetric,1.25,0.5,16,20.0,10.0,10.0,7,7,0.5,0.5,0,4,0.1,0.1,0.5,0.5,4,4,0.0,0.0,0.7,0.7,0;1;2;3;4;5,5,2,1.0,0.0012887942553998792,0.0,1.0,1.0,0.6287975257554519,0.0972245508540732,True,True,,supported
H6B0151,S119,sobol_symmetric,0.8,0.1,32,25.6,2.5600000000000005,23.040000000000003,28,28,0.3,0.3,0,4,0.0,0.0,0.0,0.0,9,9,0.0,0.0,0.3,0.3,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,0,0,,,,,,,,,,no_within_class_balking_step,inactive
H6B0152,S120,sobol_symmetric,2.0,0.9,32,64.0,57.6,6.399999999999999,14,14,0.0,0.0,0,12,0.5,0.5,0.5,0.5,4,4,0.3,0.3,0.7,0.7,0;1;2;3;4;5;6;7;8;9;10;11;12,0,0,,,,,,,,,,no_within_class_balking_step,inactive
H6B0153,S121,sobol_symmetric,3.1,0.3,32,99.2,29.76,69.44,7,7,0.3,0.3,0,4,0.1,0.1,0.1,0.1,4,4,0.5,0.5,0.7,0.7,0;1;2;3;4;5,0,0,,,,,,,,,,no_within_class_balking_step,inactive
H6B0154,S122,sobol_symmetric,0.8,0.7,32,25.6,17.919999999999998,7.6800000000000015,21,21,0.0,0.0,0,4,0.1,0.1,0.7,0.7,12,12,0.3,0.3,0.3,0.3,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,19,0,,,,,,,,,,all_reclassified_bucket_masses_below_1pct,inactive
H6B0155,S123,sobol_symmetric,1.25,0.1,64,80.0,8.0,72.0,14,14,0.1,0.1,0,6,0.0,0.0,0.1,0.1,9,9,0.0,0.0,0.1,0.1,0;1;2;3;4;5;6;7;8;9;10;11;12,12,4,1.0,0.0,2.0,3.0,3.0,0.4711806333866142,0.034986438300048536,True,True,,supported
H6B0156,S124,sobol_symmetric,3.1,0.9,16,49.6,44.64,4.959999999999999,28,28,0.5,0.5,0,9,0.5,0.5,0.5,0.5,4,4,0.5,0.5,0.5,0.5,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,0,0,,,,,,,,,,no_within_class_balking_step,inactive
H6B0157,S125,sobol_symmetric,4.0,0.1,32,128.0,12.8,115.2,28,28,0.5,0.5,0,12,0.0,0.0,0.5,0.5,9,9,0.0,0.0,0.1,0.1,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,26,8,0.9506875296348982,0.0,0.0,1.0,1.0,0.12760068648031514,0.05757754282497701,True,True,,supported
H6B0158,S126,sobol_symmetric,2.0,0.9,64,128.0,115.2,12.799999999999995,14,14,0.1,0.1,0,4,0.7,0.7,0.7,0.7,4,4,0.3,0.3,0.3,0.3,0;1;2;3;4;5;6;7;8;9;10;11;12,0,0,,,,,,,,,,no_within_class_balking_step,inactive
H6B0159,S127,sobol_symmetric,1.25,0.3,16,20.0,6.0,14.0,21,21,0.0,0.0,0,6,0.1,0.1,0.3,0.3,6,6,0.5,0.5,0.7,0.7,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,19,8,0.9627450980392157,0.002396392229582365,5.0,6.0,6.0,0.5141737673577089,0.017401360270807874,True,True,,supported
H6B0160,S128,sobol_symmetric,3.1,0.5,64,198.4,99.2,99.2,7,7,0.3,0.3,0,4,0.3,0.3,0.5,0.5,4,4,0.0,0.0,0.3,0.3,0;1;2;3;4;5,5,5,-0.7,0.16465136543988435,0.0,1.0,1.0,0.14932243369484552,0.016053460452222886,True,False,bucket_mass_jump_relationship_reversed,reversed
H6B0161,S129,sobol_symmetric,3.1,0.3,32,99.2,29.76,69.44,21,21,0.0,0.0,0,4,0.0,0.0,0.1,0.1,12,12,0.0,0.0,0.3,0.3,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,19,0,,,,,,,,,,all_reclassified_bucket_masses_below_1pct,inactive
H6B0162,S130,sobol_symmetric,1.25,0.7,64,80.0,56.0,24.000000000000004,7,7,0.3,0.3,0,4,0.5,0.5,0.5,0.5,4,4,0.3,0.3,0.7,0.7,0;1;2;3;4;5,0,0,,,,,,,,,,no_within_class_balking_step,inactive
H6B0163,S131,sobol_symmetric,2.0,0.3,16,32.0,9.6,22.4,28,28,0.5,0.5,0,9,0.1,0.1,0.1,0.1,4,4,0.7,0.7,0.7,0.7,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,0,0,,,,,,,,,,no_within_class_balking_step,inactive
H6B0164,S132,sobol_symmetric,4.0,0.7,64,256.0,179.2,76.80000000000001,14,14,0.1,0.1,0,6,0.1,0.1,0.7,0.7,9,9,0.0,0.0,0.7,0.7,0;1;2;3;4;5;6;7;8;9;10;11;12,12,12,-0.1398601398601399,0.2114129186208888,8.0,9.0,9.0,0.4003839207555746,0.04858332621142343,True,True,spearman_below_support_threshold,inconclusive
H6B0165,S133,sobol_symmetric,3.1,0.5,32,99.2,49.6,49.6,14,14,0.1,0.1,0,4,0.1,0.1,0.3,0.3,4,4,0.5,0.5,0.5,0.5,0;1;2;3;4;5;6;7;8;9;10;11;12,12,12,-0.5734265734265735,0.04542555790631393,3.0,4.0,4.0,0.03887463212403533,0.002744176005088568,False,False,spearman_below_support_threshold;largest_jump_not_in_upper_mass_half;largest_jump_not_material_and_precise,inconclusive
H6B0166,S134,sobol_symmetric,1.25,0.5,32,40.0,20.0,20.0,28,28,0.5,0.5,0,12,0.3,0.3,0.5,0.5,9,9,0.0,0.0,0.5,0.5,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,26,1,0.9999999999999999,0.0,0.0,1.0,1.0,0.045543474169669286,0.007317924909112356,True,True,,supported
H6B0167,S135,sobol_symmetric,0.8,0.1,64,51.2,5.120000000000001,46.080000000000005,7,7,0.3,0.3,0,4,0.0,0.0,0.5,0.5,4,4,0.0,0.0,0.0,0.0,0;1;2;3;4;5,5,0,,,,,,,,,,all_reclassified_bucket_masses_below_1pct,inactive
H6B0168,S136,sobol_symmetric,3.1,0.9,16,49.6,44.64,4.959999999999999,21,21,0.0,0.0,0,6,0.7,0.7,0.7,0.7,6,6,0.3,0.3,0.5,0.5,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,0,0,,,,,,,,,,no_within_class_balking_step,inactive
H6B0169,S137,sobol_symmetric,2.0,0.3,64,128.0,38.4,89.6,28,28,0.3,0.3,0,6,0.1,0.1,0.1,0.1,4,4,0.5,0.5,0.7,0.7,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,0,0,,,,,,,,,,no_within_class_balking_step,inactive
H6B0170,S138,sobol_symmetric,0.8,0.7,16,12.8,8.959999999999999,3.8400000000000007,14,14,0.0,0.0,0,9,0.3,0.3,0.3,0.3,9,9,0.0,0.0,0.3,0.3,0;1;2;3;4;5;6;7;8;9;10;11;12,0,0,,,,,,,,,,no_within_class_balking_step,inactive
H6B0171,S139,sobol_symmetric,1.25,0.1,32,40.0,4.0,36.0,21,21,0.1,0.1,0,12,0.0,0.0,0.3,0.3,12,12,0.0,0.0,0.1,0.1,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,19,5,0.939538162483508,0.0,2.0,3.0,3.0,0.49572440653702265,0.09633743311142132,True,True,,supported
H6B0172,S140,sobol_symmetric,4.0,0.9,32,128.0,115.2,12.799999999999995,7,7,0.5,0.5,0,4,0.5,0.5,0.7,0.7,4,4,0.3,0.3,0.3,0.3,0;1;2;3;4;5,5,4,0.6,0.3884960223106191,0.0,1.0,1.0,0.41985125296202497,0.0058252756064345575,True,True,,supported
H6B0173,S141,sobol_symmetric,4.0,0.1,16,64.0,6.4,57.6,7,7,0.5,0.5,0,4,0.0,0.0,0.0,0.0,4,4,0.0,0.0,0.1,0.1,0;1;2;3;4;5,0,0,,,,,,,,,,no_within_class_balking_step,inactive
H6B0174,S142,sobol_symmetric,2.0,0.9,64,128.0,115.2,12.799999999999995,21,21,0.1,0.1,0,9,0.3,0.3,0.7,0.7,6,6,0.3,0.3,0.7,0.7,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,19,6,1.0,0.0,1.0,2.0,2.0,0.5277953657074319,0.0039682102660053425,False,True,largest_jump_not_material_and_precise,inconclusive
H6B0175,S143,sobol_symmetric,0.8,0.5,16,12.8,6.4,6.4,14,14,0.0,0.0,0,12,0.0,0.0,0.5,0.5,4,4,0.5,0.5,0.7,0.7,0;1;2;3;4;5;6;7;8;9;10;11;12,12,1,1.0,0.0,0.0,1.0,1.0,0.04601345342945492,0.010860161816451563,True,True,,supported
H6B0176,S144,sobol_symmetric,3.1,0.5,32,99.2,49.6,49.6,28,28,0.3,0.3,0,4,0.1,0.1,0.5,0.5,9,9,0.3,0.3,0.3,0.3,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,26,7,0.9703476482617587,0.0,0.0,1.0,1.0,0.12259444403357875,0.02013870547974799,True,True,,supported
H6B0177,S145,sobol_symmetric,3.1,0.3,16,49.6,14.88,34.72,7,7,0.1,0.1,0,4,0.5,0.5,0.5,0.5,4,4,0.0,0.0,0.5,0.5,0;1;2;3;4;5,0,0,,,,,,,,,,no_within_class_balking_step,inactive
H6B0178,S146,sobol_symmetric,0.8,0.5,64,51.2,25.6,25.6,21,21,0.5,0.5,0,6,0.0,0.0,0.1,0.1,9,9,0.5,0.5,0.7,0.7,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,19,0,,,,,,,,,,all_reclassified_bucket_masses_below_1pct,inactive
H6B0179,S147,sobol_symmetric,2.0,0.1,32,64.0,6.4,57.6,14,14,0.3,0.3,0,4,0.3,0.3,0.3,0.3,12,12,0.3,0.3,0.5,0.5,0;1;2;3;4;5;6;7;8;9;10;11;12,0,0,,,,,,,,,,no_within_class_balking_step,inactive
H6B0180,S148,sobol_symmetric,4.0,0.9,32,128.0,115.2,12.799999999999995,28,28,0.0,0.0,0,12,0.1,0.1,0.1,0.1,6,6,0.0,0.0,0.0,0.0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,0,0,,,,,,,,,,no_within_class_balking_step,inactive
H6B0181,S149,sobol_symmetric,4.0,0.1,64,256.0,25.6,230.4,28,28,0.0,0.0,0,9,0.3,0.3,0.5,0.5,12,12,0.3,0.3,0.7,0.7,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,26,0,,,,,,,,,,all_reclassified_bucket_masses_below_1pct,inactive
H6B0182,S150,sobol_symmetric,1.25,0.9,16,20.0,18.0,2.0,14,14,0.3,0.3,0,6,0.1,0.1,0.5,0.5,6,6,0.0,0.0,0.1,0.1,0;1;2;3;4;5;6;7;8;9;10;11;12,12,3,0.9879518072289155,0.0,0.0,1.0,1.0,0.527967411575291,0.02761514956309921,True,True,,supported
H6B0183,S151,sobol_symmetric,0.8,0.3,64,51.2,15.36,35.84,21,21,0.5,0.5,0,4,0.7,0.7,0.7,0.7,4,4,0.3,0.3,0.3,0.3,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,0,0,,,,,,,,,,no_within_class_balking_step,inactive
H6B0184,S152,sobol_symmetric,2.0,0.7,16,32.0,22.4,9.6,7,7,0.1,0.1,0,4,0.0,0.0,0.5,0.5,4,4,0.7,0.7,0.7,0.7,0;1;2;3;4;5,5,5,0.8999999999999998,0.12013586206380544,3.0,4.0,4.0,0.37438557426429026,0.017322608064882304,True,True,,supported
H6B0185,S153,sobol_symmetric,2.0,0.1,64,128.0,12.8,115.2,14,14,0.5,0.5,0,12,0.3,0.3,0.5,0.5,12,12,0.3,0.3,0.7,0.7,0;1;2;3;4;5;6;7;8;9;10;11;12,12,2,0.9879518072289155,0.0,0.0,1.0,1.0,0.4597645257836363,0.05639534362560246,True,True,,supported
H6B0186,S154,sobol_symmetric,0.8,0.9,32,25.6,23.040000000000003,2.56,28,28,0.1,0.1,0,4,0.1,0.1,0.3,0.3,6,6,0.0,0.0,0.3,0.3,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,26,0,,,,,,,,,,all_reclassified_bucket_masses_below_1pct,inactive
H6B0187,S155,sobol_symmetric,1.25,0.5,64,80.0,40.0,40.0,7,7,0.0,0.0,0,4,0.5,0.5,0.7,0.7,4,4,0.0,0.0,0.7,0.7,0;1;2;3;4;5,5,0,,,,,,,,,,all_reclassified_bucket_masses_below_1pct,inactive
H6B0188,S156;X097,sobol_symmetric,3.1,0.5,16,49.6,24.8,24.8,21,21,0.3,0.3,0,9,0.0,0.0,0.1,0.1,9,9,0.7,0.7,0.7,0.7,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,19,9,0.6336991048741369,0.009563209429686196,9.0,10.0,10.0,0.009563209429686196,0.0019518408895045866,False,True,largest_jump_not_material_and_precise,inconclusive
H6B0189,S157,sobol_symmetric,4.0,0.3,32,128.0,38.4,89.6,21,21,0.3,0.3,0,12,0.3,0.3,0.7,0.7,4,4,0.0,0.0,0.7,0.7,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,19,8,0.8851282051282052,0.0,0.0,1.0,1.0,0.11799927045073792,0.03605355102053121,True,True,,supported
H6B0190,S158,sobol_symmetric,1.25,0.7,32,40.0,28.0,12.000000000000002,7,7,0.0,0.0,0,4,0.0,0.0,0.0,0.0,4,4,0.5,0.5,0.5,0.5,0;1;2;3;4;5,0,0,,,,,,,,,,no_within_class_balking_step,inactive
H6B0191,S159,sobol_symmetric,0.8,0.3,16,12.8,3.84,8.959999999999999,28,28,0.1,0.1,0,6,0.1,0.1,0.5,0.5,12,12,0.3,0.3,0.5,0.5,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,26,1,1.0,0.0,0.0,1.0,1.0,0.017152914533367692,0.00851901922930703,True,True,,supported
H6B0192,S160,sobol_symmetric,3.1,0.7,64,198.4,138.88,59.52000000000001,14,14,0.5,0.5,0,9,0.0,0.0,0.7,0.7,6,6,0.0,0.0,0.0,0.0,0;1;2;3;4;5;6;7;8;9;10;11;12,12,6,0.9022556390977443,0.03393778388423014,0.0,1.0,1.0,0.24224929554657043,0.06650987793377305,True,True,,supported
H6B0193,S161,sobol_symmetric,3.1,0.3,32,99.2,29.76,69.44,7,7,0.0,0.0,0,4,0.3,0.3,0.3,0.3,4,4,0.5,0.5,0.7,0.7,0;1;2;3;4;5,0,0,,,,,,,,,,no_within_class_balking_step,inactive
H6B0194,S162,sobol_symmetric,1.25,0.7,32,40.0,28.0,12.000000000000002,21,21,0.3,0.3,0,6,0.1,0.1,0.1,0.1,12,12,0.0,0.0,0.5,0.5,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,0,0,,,,,,,,,,no_within_class_balking_step,inactive
H6B0195,S163,sobol_symmetric,2.0,0.3,64,128.0,38.4,89.6,14,14,0.5,0.5,0,4,0.5,0.5,0.5,0.5,9,9,0.0,0.0,0.0,0.0,0;1;2;3;4;5;6;7;8;9;10;11;12,0,0,,,,,,,,,,no_within_class_balking_step,inactive
H6B0196,S164,sobol_symmetric,4.0,0.7,16,64.0,44.8,19.200000000000003,28,28,0.1,0.1,0,12,0.0,0.0,0.1,0.1,4,4,0.3,0.3,0.3,0.3,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,26,26,0.08307692307692308,0.02804175168945002,18.0,19.0,19.0,0.028043177963478428,0.0012444732660670463,False,True,spearman_below_support_threshold;largest_jump_not_material_and_precise,inconclusive
H6B0197,S165,sobol_symmetric,3.1,0.1,16,49.6,4.960000000000001,44.64,28,28,0.1,0.1,0,9,0.7,0.7,0.7,0.7,9,9,0.0,0.0,0.1,0.1,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,0,0,,,,,,,,,,no_within_class_balking_step,inactive
H6B0198,S166,sobol_symmetric,1.25,0.9,32,40.0,36.0,3.999999999999999,14,14,0.5,0.5,0,6,0.0,0.0,0.5,0.5,4,4,0.3,0.3,0.7,0.7,0;1;2;3;4;5;6;7;8;9;10;11;12,12,2,0.9999999999999999,0.0,0.0,1.0,1.0,0.58421944026747,0.012743704934778999,True,True,,supported
H6B0199,S167,sobol_symmetric,0.8,0.5,16,12.8,6.4,6.4,21,21,0.3,0.3,0,4,0.3,0.3,0.7,0.7,6,6,0.7,0.7,0.7,0.7,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,19,0,,,,,,,,,,all_reclassified_bucket_masses_below_1pct,inactive
H6B0200,S168,sobol_symmetric,2.0,0.5,64,128.0,64.0,64.0,7,7,0.0,0.0,0,4,0.1,0.1,0.5,0.5,4,4,0.0,0.0,0.7,0.7,0;1;2;3;4;5,5,2,0.22360679774997896,0.0,1.0,2.0,2.0,0.0,0.001901808445867409,False,True,spearman_below_support_threshold;largest_jump_not_material_and_precise,inconclusive
H6B0201,S169,sobol_symmetric,2.0,0.1,16,32.0,3.2,28.8,14,14,0.3,0.3,0,12,0.5,0.5,0.7,0.7,9,9,0.0,0.0,0.3,0.3,0;1;2;3;4;5;6;7;8;9;10;11;12,12,2,0.9999999999999999,0.0,0.0,1.0,1.0,0.4827130025978881,0.07911994402479276,True,True,,supported
H6B0202,S170,sobol_symmetric,0.8,0.9,64,51.2,46.080000000000005,5.119999999999999,28,28,0.0,0.0,0,4,0.0,0.0,0.3,0.3,4,4,0.3,0.3,0.5,0.5,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,26,0,,,,,,,,,,all_reclassified_bucket_masses_below_1pct,inactive
H6B0203,S171,sobol_symmetric,1.25,0.3,32,40.0,12.0,28.0,7,7,0.1,0.1,0,4,0.3,0.3,0.3,0.3,4,4,0.7,0.7,0.7,0.7,0;1;2;3;4;5,0,0,,,,,,,,,,no_within_class_balking_step,inactive
H6B0204,S172,sobol_symmetric,4.0,0.7,64,256.0,179.2,76.80000000000001,21,21,0.5,0.5,0,9,0.1,0.1,0.3,0.3,12,12,0.0,0.0,0.7,0.7,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,19,7,0.9217391304347826,0.0,0.0,1.0,1.0,0.15183347540748943,0.009542224479400934,True,True,,supported
H6B0205,S173,sobol_symmetric,4.0,0.5,64,256.0,128.0,128.0,21,21,0.5,0.5,0,12,0.1,0.1,0.7,0.7,6,6,0.5,0.5,0.5,0.5,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,19,7,0.9260869565217391,0.0,0.0,1.0,1.0,0.17380251906535066,0.030987580466537944,True,True,,supported
H6B0206,S174,sobol_symmetric,2.0,0.7,16,32.0,22.4,9.6,7,7,0.1,0.1,0,4,0.0,0.0,0.7,0.7,4,4,0.0,0.0,0.5,0.5,0;1;2;3;4;5,5,5,0.8999999999999998,0.44608442748895083,4.0,5.0,5.0,0.5031229150110593,0.07574382732141918,True,True,,supported
H6B0207,S175,sobol_symmetric,0.8,0.1,32,25.6,2.5600000000000005,23.040000000000003,28,28,0.0,0.0,0,6,0.3,0.3,0.7,0.7,9,9,0.0,0.0,0.0,0.0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,26,0,,,,,,,,,,all_reclassified_bucket_masses_below_1pct,inactive
H6B0208,S176,sobol_symmetric,3.1,0.9,32,99.2,89.28,9.919999999999998,14,14,0.3,0.3,0,9,0.0,0.0,0.0,0.0,4,4,0.3,0.3,0.5,0.5,0;1;2;3;4;5;6;7;8;9;10;11;12,0,0,,,,,,,,,,no_within_class_balking_step,inactive
H6B0209,S177,sobol_symmetric,3.1,0.1,64,198.4,19.840000000000003,178.56,21,21,0.1,0.1,0,4,0.0,0.0,0.7,0.7,9,9,0.3,0.3,0.7,0.7,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,19,6,0.9906323185011711,0.0,4.0,5.0,5.0,0.7878513994281506,0.22758168752315414,True,True,,supported
H6B0210,S178,sobol_symmetric,0.8,0.9,16,12.8,11.52,1.2799999999999998,7,7,0.5,0.5,0,4,0.1,0.1,0.7,0.7,4,4,0.0,0.0,0.3,0.3,0;1;2;3;4;5,5,1,1.0,0.0,0.0,1.0,1.0,0.01918968542744651,0.009074289761885318,True,True,,supported
H6B0211,S179,sobol_symmetric,2.0,0.5,64,128.0,64.0,64.0,28,28,0.3,0.3,0,9,0.0,0.0,0.1,0.1,6,6,0.0,0.0,0.7,0.7,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,26,5,0.986206896551724,0.0,0.0,1.0,1.0,0.15340210035985963,0.008434557270476964,True,True,,supported
H6B0212,S180,sobol_symmetric,4.0,0.5,16,64.0,32.0,32.0,14,14,0.0,0.0,0,6,0.5,0.5,0.7,0.7,12,12,0.7,0.7,0.7,0.7,0;1;2;3;4;5;6;7;8;9;10;11;12,12,1,0.26618950766208666,0.0,11.0,12.0,12.0,0.047709329804344294,0.0011174151865178089,False,True,spearman_below_support_threshold;largest_jump_not_material_and_precise,inconclusive
H6B0213,S181,sobol_symmetric,4.0,0.3,16,64.0,19.2,44.8,14,14,0.0,0.0,0,4,0.0,0.0,0.5,0.5,6,6,0.0,0.0,0.5,0.5,0;1;2;3;4;5;6;7;8;9;10;11;12,12,0,,,,,,,,,,all_reclassified_bucket_masses_below_1pct,inactive
H6B0214,S182,sobol_symmetric,1.25,0.7,64,80.0,56.0,24.000000000000004,28,28,0.3,0.3,0,12,0.7,0.7,0.7,0.7,12,12,0.5,0.5,0.5,0.5,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,0,0,,,,,,,,,,no_within_class_balking_step,inactive
H6B0215,S183,sobol_symmetric,0.8,0.1,32,25.6,2.5600000000000005,23.040000000000003,7,7,0.5,0.5,0,4,0.1,0.1,0.5,0.5,4,4,0.3,0.3,0.5,0.5,0;1;2;3;4;5,5,0,,,,,,,,,,all_reclassified_bucket_masses_below_1pct,inactive
H6B0216,S184,sobol_symmetric,2.0,0.9,32,64.0,57.6,6.399999999999999,21,21,0.1,0.1,0,6,0.3,0.3,0.5,0.5,4,4,0.0,0.0,0.0,0.0,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,19,6,0.9859484777517564,0.0,3.0,4.0,4.0,0.4896225452261939,0.005130082632540384,True,True,,supported
H6B0217,S185,sobol_symmetric,3.1,0.5,32,99.2,49.6,49.6,28,28,0.5,0.5,0,6,0.0,0.0,0.3,0.3,6,6,0.0,0.0,0.3,0.3,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,26,6,0.9787114845938374,0.0,0.0,1.0,1.0,0.1756889903203517,0.029789365921953987,True,True,,supported
H6B0218,S186,sobol_symmetric,0.8,0.5,32,25.6,12.8,12.8,14,14,0.1,0.1,0,9,0.5,0.5,0.7,0.7,12,12,0.5,0.5,0.7,0.7,0;1;2;3;4;5;6;7;8;9;10;11;12,12,0,,,,,,,,,,all_reclassified_bucket_masses_below_1pct,inactive
H6B0219,S187,sobol_symmetric,1.25,0.1,16,20.0,2.0,18.0,21,21,0.0,0.0,0,12,0.1,0.1,0.1,0.1,9,9,0.3,0.3,0.3,0.3,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,0,0,,,,,,,,,,no_within_class_balking_step,inactive
H6B0220,S188,sobol_symmetric,3.1,0.9,64,198.4,178.56,19.84,7,7,0.3,0.3,0,4,0.3,0.3,0.3,0.3,4,4,0.0,0.0,0.1,0.1,0;1;2;3;4;5,0,0,,,,,,,,,,no_within_class_balking_step,inactive
H6B0221,S189,sobol_symmetric,4.0,0.3,64,256.0,76.8,179.2,7,7,0.3,0.3,0,4,0.0,0.0,0.7,0.7,4,4,0.5,0.5,0.5,0.5,0;1;2;3;4;5,5,5,-0.3,0.08553527035883444,0.0,1.0,1.0,0.08466722299986709,0.024401464902891044,True,False,spearman_below_support_threshold;largest_jump_not_in_upper_mass_half,inconclusive
H6B0222,S190,sobol_symmetric,2.0,0.7,16,32.0,22.4,9.6,21,21,0.0,0.0,0,9,0.1,0.1,0.5,0.5,4,4,0.0,0.0,0.1,0.1,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19,19,11,0.016192184299674943,0.0931494455028075,18.0,19.0,19.0,0.3357005121414698,0.006849765185738904,True,True,spearman_below_support_threshold,inconclusive
H6B0223,S191,sobol_symmetric,1.25,0.3,64,80.0,24.0,56.0,14,14,0.1,0.1,0,12,0.0,0.0,0.0,0.0,6,6,0.3,0.3,0.3,0.3,0;1;2;3;4;5;6;7;8;9;10;11;12,0,0,,,,,,,,,,no_within_class_balking_step,inactive
H6B0224,S192,sobol_symmetric,3.1,0.7,16,49.6,34.72,14.880000000000004,28,28,0.5,0.5,0,4,0.3,0.3,0.7,0.7,12,12,0.5,0.5,0.7,0.7,0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26,26,4,0.9956678700361011,0.0,0.0,1.0,1.0,0.40030003559794014,0.024652832779819583,True,True,,supported
H6B0225,S193,sobol_symmetric,3.1,0.5,64,198.4,99.2,99.2,14,14,0.3,0.3,0,6,0.7,0.7,0.7,0.7,12,12,0.3,0.3,0.3,0.3,0;1;2;3;4;5;6;7;8;9;10;11;12,0,0,,,,,,,,,,no_within_class_balking_step,inactive
