h1,h2,tau1,tau2,balk_high,arrival_rate,weight_regime,w1,w2,obj_service_rate_mean,obj_service_rate_std,obj_service_rate_se,obj_service_rate_ci95,obj_slot_util_mean,obj_slot_util_std,obj_slot_util_se,obj_slot_util_ci95,c1_served_rate_mean,c1_served_rate_std,c1_served_rate_se,c1_served_rate_ci95,c2_served_rate_mean,c2_served_rate_std,c2_served_rate_se,c2_served_rate_ci95
7,9,9,9,0.3,50,w1=0.5,0.5,1.0,0.4631986643128801,0.0027936504121209176,0.0005100484495007434,0.000999694961021457,0.7235901826484018,0.002836724626417172,0.0005179126891063668,0.001015108870648479,0.1497468133840698,0.002862408629224961,0.0005226019250079842,0.001024299773015649,0.3883252576208452,0.002935833737521794,0.0005360074543751292,0.0010505746105752532
7,9,9,9,0.5,25,w1=0.5,0.5,1.0,0.9589715163070053,0.008756076734685666,0.0015986335809445057,0.003133321818651231,0.7474600456621004,0.001944809963926231,0.000355072095767735,0.0006959413077047606,0.6185354092482415,0.009006958229406904,0.0016444380655843173,0.0032230986085452617,0.6497038116828846,0.005475549510042583,0.000999693993795561,0.0019594002278392995
7,9,9,9,0.5,50,w1=0.5,0.5,1.0,0.4631986643128801,0.0027936504121209176,0.0005100484495007434,0.000999694961021457,0.7235901826484018,0.002836724626417172,0.0005179126891063668,0.001015108870648479,0.1497468133840698,0.002862408629224961,0.0005226019250079842,0.001024299773015649,0.3883252576208452,0.002935833737521794,0.0005360074543751292,0.0010505746105752532
7,9,9,9,0.7,25,w1=0.5,0.5,1.0,0.9589715163070053,0.008756076734685666,0.0015986335809445057,0.003133321818651231,0.7474600456621004,0.001944809963926231,0.000355072095767735,0.0006959413077047606,0.6185354092482415,0.009006958229406904,0.0016444380655843173,0.0032230986085452617,0.6497038116828846,0.005475549510042583,0.000999693993795561,0.0019594002278392995
7,9,9,9,0.7,50,w1=0.5,0.5,1.0,0.4631986643128801,0.0027936504121209176,0.0005100484495007434,0.000999694961021457,0.7235901826484018,0.002836724626417172,0.0005179126891063668,0.001015108870648479,0.1497468133840698,0.002862408629224961,0.0005226019250079842,0.001024299773015649,0.3883252576208452,0.002935833737521794,0.0005360074543751292,0.0010505746105752532
7,9,12,12,0.3,25,w1=0.5,0.5,1.0,0.9589715163070053,0.008756076734685666,0.0015986335809445057,0.003133321818651231,0.7474600456621004,0.001944809963926231,0.000355072095767735,0.0006959413077047606,0.6185354092482415,0.009006958229406904,0.0016444380655843173,0.0032230986085452617,0.6497038116828846,0.005475549510042583,0.000999693993795561,0.0019594002278392995
7,9,12,12,0.3,50,w1=0.5,0.5,1.0,0.4631986643128801,0.0027936504121209176,0.0005100484495007434,0.000999694961021457,0.7235901826484018,0.002836724626417172,0.0005179126891063668,0.001015108870648479,0.1497468133840698,0.002862408629224961,0.0005226019250079842,0.001024299773015649,0.3883252576208452,0.002935833737521794,0.0005360074543751292,0.0010505746105752532
7,9,12,12,0.5,25,w1=0.5,0.5,1.0,0.9589715163070053,0.008756076734685666,0.0015986335809445057,0.003133321818651231,0.7474600456621004,0.001944809963926231,0.000355072095767735,0.0006959413077047606,0.6185354092482415,0.009006958229406904,0.0016444380655843173,0.0032230986085452617,0.6497038116828846,0.005475549510042583,0.000999693993795561,0.0019594002278392995
7,9,12,12,0.5,50,w1=0.5,0.5,1.0,0.4631986643128801,0.0027936504121209176,0.0005100484495007434,0.000999694961021457,0.7235901826484018,0.002836724626417172,0.0005179126891063668,0.001015108870648479,0.1497468133840698,0.002862408629224961,0.0005226019250079842,0.001024299773015649,0.3883252576208452,0.002935833737521794,0.0005360074543751292,0.0010505746105752532
7,9,12,12,0.7,25,w1=0.5,0.5,1.0,0.9589715163070053,0.008756076734685666,0.0015986335809445057,0.003133321818651231,0.7474600456621004,0.001944809963926231,0.000355072095767735,0.0006959413077047606,0.6185354092482415,0.009006958229406904,0.0016444380655843173,0.0032230986085452617,0.6497038116828846,0.005475549510042583,0.000999693993795561,0.0019594002278392995
7,9,12,12,0.7,50,w1=0.5,0.5,1.0,0.4631986643128801,0.0027936504121209176,0.0005100484495007434,0.000999694961021457,0.7235901826484018,0.002836724626417172,0.0005179126891063668,0.001015108870648479,0.1497468133840698,0.002862408629224961,0.0005226019250079842,0.001024299773015649,0.3883252576208452,0.002935833737521794,0.0005360074543751292,0.0010505746105752532
7,10,5,9,0.3,25,w1=0.5,0.5,1.0,0.9798273243343639,0.007197069213048699,0.0013139990519709089,0.002575438141862981,0.7646147260273973,0.0030098019384932223,0.0005495121384451715,0.0010770437913525362,0.6015659180125239,0.008647890957215482,0.0015788816507039543,0.0030946080353797503,0.6790443653281019,0.00544259677688819,0.0009936776753688577,0.001947608243722961
7,10,5,9,0.3,50,w1=0.5,0.5,1.0,0.46405588642560447,0.0033490875153586856,0.0006114569264069605,0.0011984555757576425,0.7252582762557078,0.0037101541950562778,0.0006773783814849151,0.0013276616277104337,0.14635636546929487,0.0020935368032931104,0.0003822257773769641,0.0007491625236588496,0.39087770369095703,0.003446132135425344,0.000629174768905303,0.0012331825470543937
7,10,5,9,0.5,25,w1=0.5,0.5,1.0,0.9840383749482038,0.007035494920661114,0.0012844997570863703,0.0025176195238892857,0.7696518264840183,0.003145626945184311,0.0005743102784578379,0.0011256481457773623,0.5902878826066486,0.00899118274701,0.0016415578697295471,0.0032174534246699124,0.6888944336448795,0.004801899240317101,0.0008767028442628657,0.0017183375747552168
7,10,5,9,0.5,50,w1=0.5,0.5,1.0,0.4663143236762492,0.003337937210099376,0.0006094211685024297,0.0011944654902647622,0.7297303082191781,0.00417150135566724,0.0007616084637207761,0.001492752588892721,0.14301173532267594,0.0026636524852761876,0.0004863141838468218,0.0009531758003397707,0.39480845601491127,0.0038319120100971113,0.0006996082154350506,0.0013712321022526992
7,10,5,9,0.7,25,w1=0.5,0.5,1.0,0.9868291826653937,0.005376419611083144,0.00098159543320113,0.0019239270490742147,0.7702340182648402,0.0028223737044850146,0.0005152925812186207,0.0010099734591884966,0.5872114376844448,0.008245675417468776,0.001505447476004492,0.0029506770529688043,0.6932234638231712,0.004333079242241639,0.000791108414811046,0.0015505724930296502
7,10,5,9,0.7,50,w1=0.5,0.5,1.0,0.46903598139600505,0.00206925763570043,0.00037779302812097757,0.000740474335117116,0.7314083904109588,0.0035262797629423146,0.0006438076567458252,0.0012618630072218173,0.14069107039187548,0.0023759478152192972,0.0004337867379502418,0.0008502220063824738,0.39869044620006727,0.002565378554358004,0.00046837190092062394,0.0009180089258044229
7,10,5,12,0.3,25,w1=0.5,0.5,1.0,0.9798273243343639,0.007197069213048699,0.0013139990519709089,0.002575438141862981,0.7646147260273973,0.0030098019384932223,0.0005495121384451715,0.0010770437913525362,0.6015659180125239,0.008647890957215482,0.0015788816507039543,0.0030946080353797503,0.6790443653281019,0.00544259677688819,0.0009936776753688577,0.001947608243722961
7,10,5,12,0.3,50,w1=0.5,0.5,1.0,0.46405588642560447,0.0033490875153586856,0.0006114569264069605,0.0011984555757576425,0.7252582762557078,0.0037101541950562778,0.0006773783814849151,0.0013276616277104337,0.14635636546929487,0.0020935368032931104,0.0003822257773769641,0.0007491625236588496,0.39087770369095703,0.003446132135425344,0.000629174768905303,0.0012331825470543937
7,10,5,12,0.5,25,w1=0.5,0.5,1.0,0.9840383749482038,0.007035494920661114,0.0012844997570863703,0.0025176195238892857,0.7696518264840183,0.003145626945184311,0.0005743102784578379,0.0011256481457773623,0.5902878826066486,0.00899118274701,0.0016415578697295471,0.0032174534246699124,0.6888944336448795,0.004801899240317101,0.0008767028442628657,0.0017183375747552168
7,10,5,12,0.5,50,w1=0.5,0.5,1.0,0.4663143236762492,0.003337937210099376,0.0006094211685024297,0.0011944654902647622,0.7297303082191781,0.00417150135566724,0.0007616084637207761,0.001492752588892721,0.14301173532267594,0.0026636524852761876,0.0004863141838468218,0.0009531758003397707,0.39480845601491127,0.0038319120100971113,0.0006996082154350506,0.0013712321022526992
7,10,5,12,0.7,25,w1=0.5,0.5,1.0,0.9868291826653937,0.005376419611083144,0.00098159543320113,0.0019239270490742147,0.7702340182648402,0.0028223737044850146,0.0005152925812186207,0.0010099734591884966,0.5872114376844448,0.008245675417468776,0.001505447476004492,0.0029506770529688043,0.6932234638231712,0.004333079242241639,0.000791108414811046,0.0015505724930296502
7,10,5,12,0.7,50,w1=0.5,0.5,1.0,0.46903598139600505,0.00206925763570043,0.00037779302812097757,0.000740474335117116,0.7314083904109588,0.0035262797629423146,0.0006438076567458252,0.0012618630072218173,0.14069107039187548,0.0023759478152192972,0.0004337867379502418,0.0008502220063824738,0.39869044620006727,0.002565378554358004,0.00046837190092062394,0.0009180089258044229
7,10,9,5,0.3,25,w1=0.5,0.5,1.0,0.945293824749424,0.008719642018539498,0.0015919815423079875,0.0031202838229236556,0.7362314497716895,0.0030757778841501385,0.0005615576430081808,0.0011006529802960344,0.6763970925228039,0.0045574458890632,0.0008320719726830338,0.0016308610664587462,0.607095278488022,0.00840788305553177,0.0015350624034600705,0.003008722310781738
7,10,9,5,0.3,50,w1=0.5,0.5,1.0,0.46035216756614794,0.0029784623009462947,0.0005437903296356754,0.0010658290460859236,0.7206321347031963,0.003445710621176293,0.0006290978112844645,0.0012330317101175504,0.19222286684809148,0.004146606132030188,0.0007570632385340597,0.001483843947526757,0.3642407341421022,0.002833532455843396,0.000517329881162813,0.0010139665670791135
7,10,9,5,0.5,25,w1=0.5,0.5,1.0,0.9363888009389526,0.007514118842491382,0.0013718841299357129,0.0026888928946739972,0.7320704908675799,0.0028568388027179047,0.0005215850184682159,0.001022306636197703,0.6865025022285298,0.004723367840371985,0.0008623650378553989,0.0016902354741965817,0.5931375498246877,0.007410501256668649,0.0013529662335659332,0.002651813817789229
7,10,9,5,0.5,50,w1=0.5,0.5,1.0,0.4537817153418483,0.0025515696134796816,0.0004658507447825198,0.0009130674597737388,0.7083732876712329,0.003100743582872037,0.0005661157351261347,0.001109586840847224,0.2784942769670369,0.004164011525382139,0.0007602410140544311,0.001490072387546685,0.31453457685832986,0.0025884356523534578,0.00047258153181486295,0.0009262598023571314
7,10,9,5,0.7,25,w1=0.5,0.5,1.0,0.935849914050843,0.008481166744587328,0.0015484421133243782,0.0030349465421157813,0.7303039383561643,0.002949096457505208,0.0005384288846780593,0.0010553206139689963,0.6932203901039241,0.004813887910758557,0.0008788916660079593,0.0017226276653756001,0.5892397189988808,0.009101467522697566,0.0016616930228607065,0.003256918324806985
7,10,9,5,0.7,50,w1=0.5,0.5,1.0,0.4349021830127935,0.0023882709526007336,0.00043603662472459107,0.0008546317844601985,0.6799229452054795,0.0025776290050894056,0.00047060851698902203,0.0009223926932984831,0.3679352242904589,0.003696135563129108,0.0006748189411742908,0.00132264512470161,0.25093457086756404,0.0027560581393635884,0.0005031850709083847,0.000986242738980434
7,10,9,9,0.3,25,w1=0.5,0.5,1.0,0.9589715163070053,0.008756076734685666,0.0015986335809445057,0.003133321818651231,0.7474600456621004,0.001944809963926231,0.000355072095767735,0.0006959413077047606,0.6185354092482415,0.009006958229406904,0.0016444380655843173,0.0032230986085452617,0.6497038116828846,0.005475549510042583,0.000999693993795561,0.0019594002278392995
7,10,9,9,0.3,50,w1=0.5,0.5,1.0,0.4621069729147216,0.0034410951158424224,0.0006282551391559158,0.001231380072745595,0.7230208333333333,0.00321178106993154,0.0005863883139231939,0.0011493210952894602,0.14952166255893792,0.0020749586840161944,0.0003788338923756346,0.0007425144290562439,0.38734614163525266,0.003595350561787166,0.0006564182016099007,0.0012865796751554055
7,10,9,9,0.5,25,w1=0.5,0.5,1.0,0.9589715163070053,0.008756076734685666,0.0015986335809445057,0.003133321818651231,0.7474600456621004,0.001944809963926231,0.000355072095767735,0.0006959413077047606,0.6185354092482415,0.009006958229406904,0.0016444380655843173,0.0032230986085452617,0.6497038116828846,0.005475549510042583,0.000999693993795561,0.0019594002278392995
7,10,9,9,0.5,50,w1=0.5,0.5,1.0,0.4621069729147216,0.0034410951158424224,0.0006282551391559158,0.001231380072745595,0.7230208333333333,0.00321178106993154,0.0005863883139231939,0.0011493210952894602,0.14952166255893792,0.0020749586840161944,0.0003788338923756346,0.0007425144290562439,0.38734614163525266,0.003595350561787166,0.0006564182016099007,0.0012865796751554055
7,10,9,9,0.7,25,w1=0.5,0.5,1.0,0.9589715163070053,0.008756076734685666,0.0015986335809445057,0.003133321818651231,0.7474600456621004,0.001944809963926231,0.000355072095767735,0.0006959413077047606,0.6185354092482415,0.009006958229406904,0.0016444380655843173,0.0032230986085452617,0.6497038116828846,0.005475549510042583,0.000999693993795561,0.0019594002278392995
7,10,9,9,0.7,50,w1=0.5,0.5,1.0,0.4621069729147216,0.0034410951158424224,0.0006282551391559158,0.001231380072745595,0.7230208333333333,0.00321178106993154,0.0005863883139231939,0.0011493210952894602,0.14952166255893792,0.0020749586840161944,0.0003788338923756346,0.0007425144290562439,0.38734614163525266,0.003595350561787166,0.0006564182016099007,0.0012865796751554055
7,10,12,12,0.3,25,w1=0.5,0.5,1.0,0.9589715163070053,0.008756076734685666,0.0015986335809445057,0.003133321818651231,0.7474600456621004,0.001944809963926231,0.000355072095767735,0.0006959413077047606,0.6185354092482415,0.009006958229406904,0.0016444380655843173,0.0032230986085452617,0.6497038116828846,0.005475549510042583,0.000999693993795561,0.0019594002278392995
7,10,12,12,0.3,50,w1=0.5,0.5,1.0,0.4621069729147216,0.0034410951158424224,0.0006282551391559158,0.001231380072745595,0.7230208333333333,0.00321178106993154,0.0005863883139231939,0.0011493210952894602,0.14952166255893792,0.0020749586840161944,0.0003788338923756346,0.0007425144290562439,0.38734614163525266,0.003595350561787166,0.0006564182016099007,0.0012865796751554055
7,10,12,12,0.5,25,w1=0.5,0.5,1.0,0.9589715163070053,0.008756076734685666,0.0015986335809445057,0.003133321818651231,0.7474600456621004,0.001944809963926231,0.000355072095767735,0.0006959413077047606,0.6185354092482415,0.009006958229406904,0.0016444380655843173,0.0032230986085452617,0.6497038116828846,0.005475549510042583,0.000999693993795561,0.0019594002278392995
7,10,12,12,0.5,50,w1=0.5,0.5,1.0,0.4621069729147216,0.0034410951158424224,0.0006282551391559158,0.001231380072745595,0.7230208333333333,0.00321178106993154,0.0005863883139231939,0.0011493210952894602,0.14952166255893792,0.0020749586840161944,0.0003788338923756346,0.0007425144290562439,0.38734614163525266,0.003595350561787166,0.0006564182016099007,0.0012865796751554055
7,10,12,12,0.7,25,w1=0.5,0.5,1.0,0.9589715163070053,0.008756076734685666,0.0015986335809445057,0.003133321818651231,0.7474600456621004,0.001944809963926231,0.000355072095767735,0.0006959413077047606,0.6185354092482415,0.009006958229406904,0.0016444380655843173,0.0032230986085452617,0.6497038116828846,0.005475549510042583,0.000999693993795561,0.0019594002278392995
7,10,12,12,0.7,50,w1=0.5,0.5,1.0,0.4621069729147216,0.0034410951158424224,0.0006282551391559158,0.001231380072745595,0.7230208333333333,0.00321178106993154,0.0005863883139231939,0.0011493210952894602,0.14952166255893792,0.0020749586840161944,0.0003788338923756346,0.0007425144290562439,0.38734614163525266,0.003595350561787166,0.0006564182016099007,0.0012865796751554055
7,11,5,9,0.3,25,w1=0.5,0.5,1.0,0.9798273243343639,0.007197069213048699,0.0013139990519709089,0.002575438141862981,0.7646147260273973,0.0030098019384932223,0.0005495121384451715,0.0010770437913525362,0.6015659180125239,0.008647890957215482,0.0015788816507039543,0.0030946080353797503,0.6790443653281019,0.00544259677688819,0.0009936776753688577,0.001947608243722961
7,11,5,9,0.3,50,w1=0.5,0.5,1.0,0.4643937913998713,0.0030687172732685878,0.0005602685577249835,0.0010981263731409678,0.7269092465753424,0.0031659644955673574,0.0005780233901609021,0.001132925844715368,0.14645654527187968,0.0028563952681331414,0.000521504040502513,0.0010221479193849256,0.39116551876393146,0.0036837972083859486,0.0006725662761025144,0.0013182299011609282
7,11,5,9,0.5,25,w1=0.5,0.5,1.0,0.9840383749482038,0.007035494920661114,0.0012844997570863703,0.0025176195238892857,0.7696518264840183,0.003145626945184311,0.0005743102784578379,0.0011256481457773623,0.5902878826066486,0.00899118274701,0.0016415578697295471,0.0032174534246699124,0.6888944336448795,0.004801899240317101,0.0008767028442628657,0.0017183375747552168
7,11,5,9,0.5,50,w1=0.5,0.5,1.0,0.4652213879344946,0.00396545862384872,0.0007239903797117791,0.0014190211442350871,0.7276512557077626,0.004434005447086284,0.000809534934489979,0.0015866884716003588,0.1439654103748052,0.0023567305664948133,0.0004302781644103794,0.0008433452022443436,0.39323868274709195,0.004232951662336601,0.0007728277034302491,0.0015147422987232882
7,11,5,9,0.7,25,w1=0.5,0.5,1.0,0.9868291826653937,0.005376419611083144,0.00098159543320113,0.0019239270490742147,0.7702340182648402,0.0028223737044850146,0.0005152925812186207,0.0010099734591884966,0.5872114376844448,0.008245675417468776,0.001505447476004492,0.0029506770529688043,0.6932234638231712,0.004333079242241639,0.000791108414811046,0.0015505724930296502
7,11,5,9,0.7,50,w1=0.5,0.5,1.0,0.46856701759976743,0.0037957183304069856,0.0006930001838332511,0.001358280360313172,0.731265696347032,0.0033082116623640145,0.000603994050826145,0.0011838283396192442,0.139396291779509,0.0022296339336479055,0.0004070736001459782,0.0007978642562861172,0.39886887171001295,0.003747622298470731,0.0006842190899605926,0.0013410694163227615
7,11,5,12,0.3,25,w1=0.5,0.5,1.0,0.9798273243343639,0.007197069213048699,0.0013139990519709089,0.002575438141862981,0.7646147260273973,0.0030098019384932223,0.0005495121384451715,0.0010770437913525362,0.6015659180125239,0.008647890957215482,0.0015788816507039543,0.0030946080353797503,0.6790443653281019,0.00544259677688819,0.0009936776753688577,0.001947608243722961
7,11,5,12,0.3,50,w1=0.5,0.5,1.0,0.4662270027508052,0.004458945695498753,0.0008140883800384095,0.0015956132248752825,0.7267579908675799,0.0042577159447457595,0.0007773490221288906,0.0015236040833726257,0.1463217105343223,0.003043460754205887,0.0005556573693200834,0.0010890884438673634,0.3930661474836441,0.005104873001999445,0.0009320180321314037,0.0018267553429775513
7,11,5,12,0.5,25,w1=0.5,0.5,1.0,0.9840383749482038,0.007035494920661114,0.0012844997570863703,0.0025176195238892857,0.7696518264840183,0.003145626945184311,0.0005743102784578379,0.0011256481457773623,0.5902878826066486,0.00899118274701,0.0016415578697295471,0.0032174534246699124,0.6888944336448795,0.004801899240317101,0.0008767028442628657,0.0017183375747552168
7,11,5,12,0.5,50,w1=0.5,0.5,1.0,0.46527276499959197,0.004035342788456345,0.0007367494241677793,0.0014440288713688475,0.7276612442922374,0.003525274901503457,0.0006436241949867487,0.0012615034221740275,0.14329935005177688,0.0022915032123361203,0.0004183693333306812,0.0008200038933281351,0.39362308997370354,0.004355704682311225,0.0007952392361109104,0.0015586689027773843
7,11,5,12,0.7,25,w1=0.5,0.5,1.0,0.9868291826653937,0.005376419611083144,0.00098159543320113,0.0019239270490742147,0.7702340182648402,0.0028223737044850146,0.0005152925812186207,0.0010099734591884966,0.5872114376844448,0.008245675417468776,0.001505447476004492,0.0029506770529688043,0.6932234638231712,0.004333079242241639,0.000791108414811046,0.0015505724930296502
7,11,5,12,0.7,50,w1=0.5,0.5,1.0,0.46799695036510314,0.0031644069745513583,0.0005777390270294851,0.0011323684929777907,0.7310944634703197,0.003359445759637646,0.0006133480744228724,0.0012021622258688298,0.13955239429650892,0.002472233244087148,0.00045136597173356873,0.0008846773045977947,0.39822075321684863,0.0031405187807194753,0.000573377659489559,0.0011238202125995356
7,11,9,5,0.3,25,w1=0.5,0.5,1.0,0.945293824749424,0.008719642018539498,0.0015919815423079875,0.0031202838229236556,0.7362314497716895,0.0030757778841501385,0.0005615576430081808,0.0011006529802960344,0.6763970925228039,0.0045574458890632,0.0008320719726830338,0.0016308610664587462,0.607095278488022,0.00840788305553177,0.0015350624034600705,0.003008722310781738
7,11,9,5,0.3,50,w1=0.5,0.5,1.0,0.46035216756614794,0.0029784623009462947,0.0005437903296356754,0.0010658290460859236,0.7206321347031963,0.003445710621176293,0.0006290978112844645,0.0012330317101175504,0.19222286684809148,0.004146606132030188,0.0007570632385340597,0.001483843947526757,0.3642407341421022,0.002833532455843396,0.000517329881162813,0.0010139665670791135
7,11,9,5,0.5,25,w1=0.5,0.5,1.0,0.9363888009389526,0.007514118842491382,0.0013718841299357129,0.0026888928946739972,0.7320704908675799,0.0028568388027179047,0.0005215850184682159,0.001022306636197703,0.6865025022285298,0.004723367840371985,0.0008623650378553989,0.0016902354741965817,0.5931375498246877,0.007410501256668649,0.0013529662335659332,0.002651813817789229
7,11,9,5,0.5,50,w1=0.5,0.5,1.0,0.4537817153418483,0.0025515696134796816,0.0004658507447825198,0.0009130674597737388,0.7083732876712329,0.003100743582872037,0.0005661157351261347,0.001109586840847224,0.2784942769670369,0.004164011525382139,0.0007602410140544311,0.001490072387546685,0.31453457685832986,0.0025884356523534578,0.00047258153181486295,0.0009262598023571314
7,11,9,5,0.7,25,w1=0.5,0.5,1.0,0.935849914050843,0.008481166744587328,0.0015484421133243782,0.0030349465421157813,0.7303039383561643,0.002949096457505208,0.0005384288846780593,0.0010553206139689963,0.6932203901039241,0.004813887910758557,0.0008788916660079593,0.0017226276653756001,0.5892397189988808,0.009101467522697566,0.0016616930228607065,0.003256918324806985
7,11,9,5,0.7,50,w1=0.5,0.5,1.0,0.4349021830127935,0.0023882709526007336,0.00043603662472459107,0.0008546317844601985,0.6799229452054795,0.0025776290050894056,0.00047060851698902203,0.0009223926932984831,0.3679352242904589,0.003696135563129108,0.0006748189411742908,0.00132264512470161,0.25093457086756404,0.0027560581393635884,0.0005031850709083847,0.000986242738980434
7,11,9,9,0.3,25,w1=0.5,0.5,1.0,0.9589715163070053,0.008756076734685666,0.0015986335809445057,0.003133321818651231,0.7474600456621004,0.001944809963926231,0.000355072095767735,0.0006959413077047606,0.6185354092482415,0.009006958229406904,0.0016444380655843173,0.0032230986085452617,0.6497038116828846,0.005475549510042583,0.000999693993795561,0.0019594002278392995
7,11,9,9,0.3,50,w1=0.5,0.5,1.0,0.4629854757685362,0.003362251576116831,0.0006138603440821621,0.0012031662744010378,0.7233961187214611,0.004372580782777481,0.0007983203764136077,0.001564707937770671,0.14962929783578557,0.002263836927081583,0.0004133181838252536,0.000810103640297497,0.3881708268506434,0.0033820384754437174,0.0006174729211169686,0.0012102469253892584
7,11,9,9,0.5,25,w1=0.5,0.5,1.0,0.9589715163070053,0.008756076734685666,0.0015986335809445057,0.003133321818651231,0.7474600456621004,0.001944809963926231,0.000355072095767735,0.0006959413077047606,0.6185354092482415,0.009006958229406904,0.0016444380655843173,0.0032230986085452617,0.6497038116828846,0.005475549510042583,0.000999693993795561,0.0019594002278392995
7,11,9,9,0.5,50,w1=0.5,0.5,1.0,0.4631246165403083,0.0036018336032073934,0.0006576018376189337,0.00128889960173311,0.7242565639269406,0.0033466682834562976,0.0006110152371120359,0.0011975898647395903,0.1496142763205763,0.0029580456955896907,0.0005400627845351778,0.0010585230576889485,0.38831747838002006,0.0038224147411483234,0.0006978742592890691,0.0013678335482065753
7,11,9,9,0.7,25,w1=0.5,0.5,1.0,0.9589715163070053,0.008756076734685666,0.0015986335809445057,0.003133321818651231,0.7474600456621004,0.001944809963926231,0.000355072095767735,0.0006959413077047606,0.6185354092482415,0.009006958229406904,0.0016444380655843173,0.0032230986085452617,0.6497038116828846,0.005475549510042583,0.000999693993795561,0.0019594002278392995
7,11,9,9,0.7,50,w1=0.5,0.5,1.0,0.46307450252650617,0.003582434330062668,0.0006540600311187436,0.0012819576609927373,0.7227297374429223,0.0036619644252324016,0.0006685801734937422,0.0013104171400477346,0.1499576298356424,0.0026265112427467595,0.0004795331517311091,0.0009398849773929738,0.3880956876086849,0.003541228687773987,0.0006465369445260772,0.0012672124112711113
7,11,12,12,0.3,25,w1=0.5,0.5,1.0,0.9589715163070053,0.008756076734685666,0.0015986335809445057,0.003133321818651231,0.7474600456621004,0.001944809963926231,0.000355072095767735,0.0006959413077047606,0.6185354092482415,0.009006958229406904,0.0016444380655843173,0.0032230986085452617,0.6497038116828846,0.005475549510042583,0.000999693993795561,0.0019594002278392995
7,11,12,12,0.3,50,w1=0.5,0.5,1.0,0.4648661461893203,0.0025534294256663904,0.0004661902984783143,0.000913732985017496,0.7255351027397261,0.0035946556844430257,0.0006562913349445392,0.0012863310164912968,0.14889305007259385,0.002391560230997131,0.0004366371620497982,0.0008558088376176044,0.3904196211530234,0.0029251048031373452,0.0005340486279150108,0.001046735310713421
7,11,12,12,0.5,25,w1=0.5,0.5,1.0,0.9589715163070053,0.008756076734685666,0.0015986335809445057,0.003133321818651231,0.7474600456621004,0.001944809963926231,0.000355072095767735,0.0006959413077047606,0.6185354092482415,0.009006958229406904,0.0016444380655843173,0.0032230986085452617,0.6497038116828846,0.005475549510042583,0.000999693993795561,0.0019594002278392995
7,11,12,12,0.5,50,w1=0.5,0.5,1.0,0.4648661461893203,0.0025534294256663904,0.0004661902984783143,0.000913732985017496,0.7255351027397261,0.0035946556844430257,0.0006562913349445392,0.0012863310164912968,0.14889305007259385,0.002391560230997131,0.0004366371620497982,0.0008558088376176044,0.3904196211530234,0.0029251048031373452,0.0005340486279150108,0.001046735310713421
7,11,12,12,0.7,25,w1=0.5,0.5,1.0,0.9589715163070053,0.008756076734685666,0.0015986335809445057,0.003133321818651231,0.7474600456621004,0.001944809963926231,0.000355072095767735,0.0006959413077047606,0.6185354092482415,0.009006958229406904,0.0016444380655843173,0.0032230986085452617,0.6497038116828846,0.005475549510042583,0.000999693993795561,0.0019594002278392995
7,11,12,12,0.7,50,w1=0.5,0.5,1.0,0.4648661461893203,0.0025534294256663904,0.0004661902984783143,0.000913732985017496,0.7255351027397261,0.0035946556844430257,0.0006562913349445392,0.0012863310164912968,0.14889305007259385,0.002391560230997131,0.0004366371620497982,0.0008558088376176044,0.3904196211530234,0.0029251048031373452,0.0005340486279150108,0.001046735310713421
7,12,5,9,0.3,25,w1=0.5,0.5,1.0,0.9798273243343639,0.007197069213048699,0.0013139990519709089,0.002575438141862981,0.7646147260273973,0.0030098019384932223,0.0005495121384451715,0.0010770437913525362,0.6015659180125239,0.008647890957215482,0.0015788816507039543,0.0030946080353797503,0.6790443653281019,0.00544259677688819,0.0009936776753688577,0.001947608243722961
7,12,5,9,0.3,50,w1=0.5,0.5,1.0,0.46439040801154163,0.0030616027541262407,0.0005589696301849616,0.0010955804751625246,0.7269192351598174,0.0031759779905167337,0.0005798515958486478,0.0011365091278633496,0.14646742368592597,0.0028476729228385585,0.0005199115654117822,0.001019026668207093,0.3911566961685786,0.0036655773226257904,0.0006692397952938457,0.0013117099987759375
7,12,5,9,0.5,25,w1=0.5,0.5,1.0,0.9840383749482038,0.007035494920661114,0.0012844997570863703,0.0025176195238892857,0.7696518264840183,0.003145626945184311,0.0005743102784578379,0.0011256481457773623,0.5902878826066486,0.00899118274701,0.0016415578697295471,0.0032174534246699124,0.6888944336448795,0.004801899240317101,0.0008767028442628657,0.0017183375747552168
7,12,5,9,0.5,50,w1=0.5,0.5,1.0,0.4652213879344946,0.00396545862384872,0.0007239903797117791,0.0014190211442350871,0.7276512557077626,0.004434005447086284,0.000809534934489979,0.0015866884716003588,0.1439654103748052,0.0023567305664948133,0.0004302781644103794,0.0008433452022443436,0.39323868274709195,0.004232951662336601,0.0007728277034302491,0.0015147422987232882
7,12,5,9,0.7,25,w1=0.5,0.5,1.0,0.9868291826653937,0.005376419611083144,0.00098159543320113,0.0019239270490742147,0.7702340182648402,0.0028223737044850146,0.0005152925812186207,0.0010099734591884966,0.5872114376844448,0.008245675417468776,0.001505447476004492,0.0029506770529688043,0.6932234638231712,0.004333079242241639,0.000791108414811046,0.0015505724930296502
