h1,h2,tau1,tau2,balk_high,arrival_rate,mean,std,n,se,ci95,metric
12,13,5,12,0.5,50,0.26913420519479236,0.0014943957332768873,30,0.00027283808431840823,0.0005347626452640802,overall_percent_serviced
12,13,5,12,0.7,25,0.6398726970606374,0.004408742752839017,30,0.0008049226186557843,0.001577648332565337,overall_percent_serviced
12,13,5,12,0.7,50,0.2688511059206335,0.0017483733845315313,30,0.00031920784721652454,0.0006256473805443881,overall_percent_serviced
12,13,9,5,0.3,25,0.6380006048665273,0.005633919031969543,30,0.0010286081803224626,0.0020160720334320265,overall_percent_serviced
12,13,9,5,0.3,50,0.26931185855320194,0.002190545550573578,30,0.0003999370704305741,0.0007838766580439252,overall_percent_serviced
12,13,9,5,0.5,25,0.639277740961904,0.005395327597344638,30,0.0009850475433986028,0.0019306931850612615,overall_percent_serviced
12,13,9,5,0.5,50,0.26897112931238126,0.0014754803621849753,30,0.0002693846258415345,0.0005279938666494076,overall_percent_serviced
12,13,9,5,0.7,25,0.6409653969002317,0.004453804985343473,30,0.0008131498190671954,0.0015937736453717028,overall_percent_serviced
12,13,9,5,0.7,50,0.2692297893755478,0.002074731541862537,30,0.0003787924220818618,0.000742433147280449,overall_percent_serviced
12,13,9,9,0.3,25,0.5800027062712413,0.011543194320508564,30,0.002107489305002686,0.004130679037805265,overall_percent_serviced
12,13,9,9,0.3,50,0.26896590728096215,0.0015458189651706658,30,0.0002822266390144221,0.0005531642124682673,overall_percent_serviced
12,13,9,9,0.5,25,0.5800027062712413,0.011543194320508564,30,0.002107489305002686,0.004130679037805265,overall_percent_serviced
12,13,9,9,0.5,50,0.26860406611657167,0.002095100525204885,30,0.0003825112726318788,0.0007497220943584825,overall_percent_serviced
12,13,9,9,0.7,25,0.5799606567775913,0.01163193906205808,30,0.0021236918039382316,0.004162435935718934,overall_percent_serviced
12,13,9,9,0.7,50,0.2689732713089781,0.0016597365118103087,30,0.0003030250423444819,0.0005939290829951845,overall_percent_serviced
12,13,12,12,0.3,25,0.5800027062712413,0.011543194320508564,30,0.002107489305002686,0.004130679037805265,overall_percent_serviced
12,13,12,12,0.3,50,0.26824658640876287,0.0017915507321991774,30,0.00032709091631346216,0.0006410981959743858,overall_percent_serviced
12,13,12,12,0.5,25,0.5800027062712413,0.011543194320508564,30,0.002107489305002686,0.004130679037805265,overall_percent_serviced
12,13,12,12,0.5,50,0.26824658640876287,0.0017915507321991774,30,0.00032709091631346216,0.0006410981959743858,overall_percent_serviced
12,13,12,12,0.7,25,0.5800027062712413,0.011543194320508564,30,0.002107489305002686,0.004130679037805265,overall_percent_serviced
12,13,12,12,0.7,50,0.26824658640876287,0.0017915507321991774,30,0.00032709091631346216,0.0006410981959743858,overall_percent_serviced
12,14,5,9,0.3,25,0.6371588917940963,0.006653790312106077,30,0.001214810348949946,0.002381028283941894,overall_percent_serviced
12,14,5,9,0.3,50,0.26879059538143496,0.002102305821626354,30,0.0003838267737597287,0.0007523004765690682,overall_percent_serviced
12,14,5,9,0.5,25,0.6412300067979142,0.005167712860160578,30,0.0009434909680731628,0.0018492422974233991,overall_percent_serviced
12,14,5,9,0.5,50,0.26947452077702505,0.0018852156870021782,30,0.0003441917191778973,0.0006746157695886786,overall_percent_serviced
12,14,5,9,0.7,25,0.6398726970606374,0.004408742752839017,30,0.0008049226186557843,0.001577648332565337,overall_percent_serviced
12,14,5,9,0.7,50,0.26905619967363725,0.0020179262236013637,30,0.0003684212373492269,0.0007221056252044847,overall_percent_serviced
12,14,5,12,0.3,25,0.6371588917940963,0.006653790312106077,30,0.001214810348949946,0.002381028283941894,overall_percent_serviced
12,14,5,12,0.3,50,0.26881306445770287,0.001242646125134965,30,0.00022687510457760254,0.000444675204972101,overall_percent_serviced
12,14,5,12,0.5,25,0.6412300067979142,0.005167712860160578,30,0.0009434909680731628,0.0018492422974233991,overall_percent_serviced
12,14,5,12,0.5,50,0.26866473524711443,0.0016605593191550399,30,0.0003031752657255453,0.0005942235208220687,overall_percent_serviced
12,14,5,12,0.7,25,0.6398726970606374,0.004408742752839017,30,0.0008049226186557843,0.001577648332565337,overall_percent_serviced
12,14,5,12,0.7,50,0.2688637055176828,0.0017291904834273208,30,0.00031570554466546887,0.000618782867544319,overall_percent_serviced
12,14,9,5,0.3,25,0.6380006048665273,0.005633919031969543,30,0.0010286081803224626,0.0020160720334320265,overall_percent_serviced
12,14,9,5,0.3,50,0.2693563544113209,0.0022638380677933554,30,0.00041331839208977675,0.0008101040484959624,overall_percent_serviced
12,14,9,5,0.5,25,0.639277740961904,0.005395327597344638,30,0.0009850475433986028,0.0019306931850612615,overall_percent_serviced
12,14,9,5,0.5,50,0.26897112931238126,0.0014754803621849753,30,0.0002693846258415345,0.0005279938666494076,overall_percent_serviced
12,14,9,5,0.7,25,0.6409653969002317,0.004453804985343473,30,0.0008131498190671954,0.0015937736453717028,overall_percent_serviced
12,14,9,5,0.7,50,0.2692297893755478,0.002074731541862537,30,0.0003787924220818618,0.000742433147280449,overall_percent_serviced
12,14,9,9,0.3,25,0.5800027062712413,0.011543194320508564,30,0.002107489305002686,0.004130679037805265,overall_percent_serviced
12,14,9,9,0.3,50,0.268949410044614,0.0019733035286410563,30,0.0003602742851470827,0.0007061375988882821,overall_percent_serviced
12,14,9,9,0.5,25,0.5800027062712413,0.011543194320508564,30,0.002107489305002686,0.004130679037805265,overall_percent_serviced
12,14,9,9,0.5,50,0.26860406611657167,0.002095100525204885,30,0.0003825112726318788,0.0007497220943584825,overall_percent_serviced
12,14,9,9,0.7,25,0.5799606567775913,0.01163193906205808,30,0.0021236918039382316,0.004162435935718934,overall_percent_serviced
12,14,9,9,0.7,50,0.2689732713089781,0.0016597365118103087,30,0.0003030250423444819,0.0005939290829951845,overall_percent_serviced
12,14,12,12,0.3,25,0.5800027062712413,0.011543194320508564,30,0.002107489305002686,0.004130679037805265,overall_percent_serviced
12,14,12,12,0.3,50,0.26927204979848823,0.0015457675659697428,30,0.00028221725484716103,0.0005531458195004356,overall_percent_serviced
12,14,12,12,0.5,25,0.5800027062712413,0.011543194320508564,30,0.002107489305002686,0.004130679037805265,overall_percent_serviced
12,14,12,12,0.5,50,0.2693411911470337,0.002001664284638025,30,0.000365452227082896,0.0007162863650824762,overall_percent_serviced
12,14,12,12,0.7,25,0.5800027062712413,0.011543194320508564,30,0.002107489305002686,0.004130679037805265,overall_percent_serviced
12,14,12,12,0.7,50,0.26858587267411155,0.0017413120982910665,30,0.0003179186386302234,0.0006231205317152378,overall_percent_serviced
13,2,5,9,0.3,25,0.6400569467480225,0.0052578364981675845,30,0.0009599452179067853,0.0018814926270972992,overall_percent_serviced
13,2,5,9,0.3,50,0.32013826698962305,0.001415939772300009,30,0.0002585140511191478,0.0005066875401935297,overall_percent_serviced
13,2,5,9,0.5,25,0.6400569467480225,0.0052578364981675845,30,0.0009599452179067853,0.0018814926270972992,overall_percent_serviced
13,2,5,9,0.5,50,0.31967820988276513,0.0014754358381378508,30,0.00026937649689988066,0.0005279779339237661,overall_percent_serviced
13,2,5,9,0.7,25,0.6400569467480225,0.0052578364981675845,30,0.0009599452179067853,0.0018814926270972992,overall_percent_serviced
13,2,5,9,0.7,50,0.32061251871060753,0.0017133591809814566,30,0.0003128151575107067,0.0006131177087209852,overall_percent_serviced
13,2,5,12,0.3,25,0.6400569467480225,0.0052578364981675845,30,0.0009599452179067853,0.0018814926270972992,overall_percent_serviced
13,2,5,12,0.3,50,0.32013826698962305,0.001415939772300009,30,0.0002585140511191478,0.0005066875401935297,overall_percent_serviced
13,2,5,12,0.5,25,0.6400569467480225,0.0052578364981675845,30,0.0009599452179067853,0.0018814926270972992,overall_percent_serviced
13,2,5,12,0.5,50,0.31967820988276513,0.0014754358381378508,30,0.00026937649689988066,0.0005279779339237661,overall_percent_serviced
13,2,5,12,0.7,25,0.6400569467480225,0.0052578364981675845,30,0.0009599452179067853,0.0018814926270972992,overall_percent_serviced
13,2,5,12,0.7,50,0.32061251871060753,0.0017133591809814566,30,0.0003128151575107067,0.0006131177087209852,overall_percent_serviced
13,2,9,5,0.3,25,0.6400569467480225,0.0052578364981675845,30,0.0009599452179067853,0.0018814926270972992,overall_percent_serviced
13,2,9,5,0.3,50,0.27842000467932115,0.004373647210973119,30,0.0007985150786731779,0.0015650895541994285,overall_percent_serviced
13,2,9,5,0.5,25,0.6400569467480225,0.0052578364981675845,30,0.0009599452179067853,0.0018814926270972992,overall_percent_serviced
13,2,9,5,0.5,50,0.27812012367768735,0.004567841911960308,30,0.000833970018099396,0.001634581235474816,overall_percent_serviced
13,2,9,5,0.7,25,0.6400569467480225,0.0052578364981675845,30,0.0009599452179067853,0.0018814926270972992,overall_percent_serviced
13,2,9,5,0.7,50,0.27845272184388825,0.004346212568673932,30,0.0007935062211917278,0.0015552721935357865,overall_percent_serviced
13,2,9,9,0.3,25,0.6400569467480225,0.0052578364981675845,30,0.0009599452179067853,0.0018814926270972992,overall_percent_serviced
13,2,9,9,0.3,50,0.27842000467932115,0.004373647210973119,30,0.0007985150786731779,0.0015650895541994285,overall_percent_serviced
13,2,9,9,0.5,25,0.6400569467480225,0.0052578364981675845,30,0.0009599452179067853,0.0018814926270972992,overall_percent_serviced
13,2,9,9,0.5,50,0.27812012367768735,0.004567841911960308,30,0.000833970018099396,0.001634581235474816,overall_percent_serviced
13,2,9,9,0.7,25,0.6400569467480225,0.0052578364981675845,30,0.0009599452179067853,0.0018814926270972992,overall_percent_serviced
13,2,9,9,0.7,50,0.27845272184388825,0.004346212568673932,30,0.0007935062211917278,0.0015552721935357865,overall_percent_serviced
13,2,12,12,0.3,25,0.6400569467480225,0.0052578364981675845,30,0.0009599452179067853,0.0018814926270972992,overall_percent_serviced
13,2,12,12,0.3,50,0.27815942435584595,0.0045593373662141815,30,0.0008324173075838999,0.0016315379228644437,overall_percent_serviced
13,2,12,12,0.5,25,0.6400569467480225,0.0052578364981675845,30,0.0009599452179067853,0.0018814926270972992,overall_percent_serviced
13,2,12,12,0.5,50,0.27815942435584595,0.0045593373662141815,30,0.0008324173075838999,0.0016315379228644437,overall_percent_serviced
13,2,12,12,0.7,25,0.6400569467480225,0.0052578364981675845,30,0.0009599452179067853,0.0018814926270972992,overall_percent_serviced
13,2,12,12,0.7,50,0.27815942435584595,0.0045593373662141815,30,0.0008324173075838999,0.0016315379228644437,overall_percent_serviced
13,3,5,9,0.3,25,0.6403126755662559,0.005324279738117111,30,0.0009720760383448134,0.0019052690351558342,overall_percent_serviced
13,3,5,9,0.3,50,0.3195415725980052,0.0017432332902253959,30,0.00031826939868346643,0.0006238080214195942,overall_percent_serviced
13,3,5,9,0.5,25,0.6403126755662559,0.005324279738117111,30,0.0009720760383448134,0.0019052690351558342,overall_percent_serviced
13,3,5,9,0.5,50,0.31995817938009485,0.0017115630135281865,30,0.0003124872237003025,0.0006124749584525929,overall_percent_serviced
13,3,5,9,0.7,25,0.6403126755662559,0.005324279738117111,30,0.0009720760383448134,0.0019052690351558342,overall_percent_serviced
13,3,5,9,0.7,50,0.3200322059946706,0.0016263792127217452,30,0.00029693486062173094,0.0005819923268185926,overall_percent_serviced
13,3,5,12,0.3,25,0.6403126755662559,0.005324279738117111,30,0.0009720760383448134,0.0019052690351558342,overall_percent_serviced
13,3,5,12,0.3,50,0.3195415725980052,0.0017432332902253959,30,0.00031826939868346643,0.0006238080214195942,overall_percent_serviced
13,3,5,12,0.5,25,0.6403126755662559,0.005324279738117111,30,0.0009720760383448134,0.0019052690351558342,overall_percent_serviced
13,3,5,12,0.5,50,0.31995817938009485,0.0017115630135281865,30,0.0003124872237003025,0.0006124749584525929,overall_percent_serviced
13,3,5,12,0.7,25,0.6403126755662559,0.005324279738117111,30,0.0009720760383448134,0.0019052690351558342,overall_percent_serviced
13,3,5,12,0.7,50,0.3200322059946706,0.0016263792127217452,30,0.00029693486062173094,0.0005819923268185926,overall_percent_serviced
13,3,9,5,0.3,25,0.6403126755662559,0.005324279738117111,30,0.0009720760383448134,0.0019052690351558342,overall_percent_serviced
13,3,9,5,0.3,50,0.2715418767204076,0.0030783457830350284,30,0.0005620264750563963,0.0011015718911105367,overall_percent_serviced
13,3,9,5,0.5,25,0.6403126755662559,0.005324279738117111,30,0.0009720760383448134,0.0019052690351558342,overall_percent_serviced
13,3,9,5,0.5,50,0.2714867565966619,0.0028426039130608816,30,0.0005189860950786329,0.0010172127463541206,overall_percent_serviced
13,3,9,5,0.7,25,0.6403126755662559,0.005324279738117111,30,0.0009720760383448134,0.0019052690351558342,overall_percent_serviced
13,3,9,5,0.7,50,0.2716192114669111,0.00298212003406074,30,0.0005444581372810471,0.0010671379490708524,overall_percent_serviced
13,3,9,9,0.3,25,0.6403126755662559,0.005324279738117111,30,0.0009720760383448134,0.0019052690351558342,overall_percent_serviced
13,3,9,9,0.3,50,0.2715418767204076,0.0030783457830350284,30,0.0005620264750563963,0.0011015718911105367,overall_percent_serviced
13,3,9,9,0.5,25,0.6403126755662559,0.005324279738117111,30,0.0009720760383448134,0.0019052690351558342,overall_percent_serviced
13,3,9,9,0.5,50,0.2714867565966619,0.0028426039130608816,30,0.0005189860950786329,0.0010172127463541206,overall_percent_serviced
13,3,9,9,0.7,25,0.6403126755662559,0.005324279738117111,30,0.0009720760383448134,0.0019052690351558342,overall_percent_serviced
13,3,9,9,0.7,50,0.2716192114669111,0.00298212003406074,30,0.0005444581372810471,0.0010671379490708524,overall_percent_serviced
13,3,12,12,0.3,25,0.6403126755662559,0.005324279738117111,30,0.0009720760383448134,0.0019052690351558342,overall_percent_serviced
13,3,12,12,0.3,50,0.2715345503778458,0.003068873279421159,30,0.0005602970404212745,0.0010981821992256979,overall_percent_serviced
13,3,12,12,0.5,25,0.6403126755662559,0.005324279738117111,30,0.0009720760383448134,0.0019052690351558342,overall_percent_serviced
13,3,12,12,0.5,50,0.2715345503778458,0.003068873279421159,30,0.0005602970404212745,0.0010981821992256979,overall_percent_serviced
13,3,12,12,0.7,25,0.6403126755662559,0.005324279738117111,30,0.0009720760383448134,0.0019052690351558342,overall_percent_serviced
13,3,12,12,0.7,50,0.2715345503778458,0.003068873279421159,30,0.0005602970404212745,0.0010981821992256979,overall_percent_serviced
13,4,5,9,0.3,25,0.6394728327968856,0.004279506756380186,30,0.0007813274618217311,0.0015314018251705928,overall_percent_serviced
13,4,5,9,0.3,50,0.32010033353100265,0.002284973938433975,30,0.0004171772564639029,0.0008176674226692498,overall_percent_serviced
13,4,5,9,0.5,25,0.6394728327968856,0.004279506756380186,30,0.0007813274618217311,0.0015314018251705928,overall_percent_serviced
13,4,5,9,0.5,50,0.3202297261384025,0.0014926209031398978,30,0.00027251404615115187,0.0005341275304562576,overall_percent_serviced
13,4,5,9,0.7,25,0.6394728327968856,0.004279506756380186,30,0.0007813274618217311,0.0015314018251705928,overall_percent_serviced
13,4,5,9,0.7,50,0.31988823522624055,0.0013898065861370143,30,0.0002537428059321631,0.0004973358996270398,overall_percent_serviced
13,4,5,12,0.3,25,0.6394728327968856,0.004279506756380186,30,0.0007813274618217311,0.0015314018251705928,overall_percent_serviced
13,4,5,12,0.3,50,0.32010033353100265,0.002284973938433975,30,0.0004171772564639029,0.0008176674226692498,overall_percent_serviced
13,4,5,12,0.5,25,0.6394728327968856,0.004279506756380186,30,0.0007813274618217311,0.0015314018251705928,overall_percent_serviced
13,4,5,12,0.5,50,0.3202297261384025,0.0014926209031398978,30,0.00027251404615115187,0.0005341275304562576,overall_percent_serviced
13,4,5,12,0.7,25,0.6394728327968856,0.004279506756380186,30,0.0007813274618217311,0.0015314018251705928,overall_percent_serviced
13,4,5,12,0.7,50,0.31988823522624055,0.0013898065861370143,30,0.0002537428059321631,0.0004973358996270398,overall_percent_serviced
13,4,9,5,0.3,25,0.6394728327968856,0.004279506756380186,30,0.0007813274618217311,0.0015314018251705928,overall_percent_serviced
13,4,9,5,0.3,50,0.2692826843951587,0.0016799808098052326,30,0.00030672112856870736,0.0006011734119946664,overall_percent_serviced
13,4,9,5,0.5,25,0.6394728327968856,0.004279506756380186,30,0.0007813274618217311,0.0015314018251705928,overall_percent_serviced
13,4,9,5,0.5,50,0.26918864625849204,0.002200310824345735,30,0.0004017199573389821,0.0007873711163844049,overall_percent_serviced
13,4,9,5,0.7,25,0.6394728327968856,0.004279506756380186,30,0.0007813274618217311,0.0015314018251705928,overall_percent_serviced
13,4,9,5,0.7,50,0.26938775063351134,0.0015879070884570524,30,0.0002899108438567596,0.0005682252539592488,overall_percent_serviced
13,4,9,9,0.3,25,0.6394728327968856,0.004279506756380186,30,0.0007813274618217311,0.0015314018251705928,overall_percent_serviced
13,4,9,9,0.3,50,0.2692826843951587,0.0016799808098052326,30,0.00030672112856870736,0.0006011734119946664,overall_percent_serviced
13,4,9,9,0.5,25,0.6394728327968856,0.004279506756380186,30,0.0007813274618217311,0.0015314018251705928,overall_percent_serviced
13,4,9,9,0.5,50,0.26918864625849204,0.002200310824345735,30,0.0004017199573389821,0.0007873711163844049,overall_percent_serviced
13,4,9,9,0.7,25,0.6394728327968856,0.004279506756380186,30,0.0007813274618217311,0.0015314018251705928,overall_percent_serviced
13,4,9,9,0.7,50,0.26938775063351134,0.0015879070884570524,30,0.0002899108438567596,0.0005682252539592488,overall_percent_serviced
13,4,12,12,0.3,25,0.6394728327968856,0.004279506756380186,30,0.0007813274618217311,0.0015314018251705928,overall_percent_serviced
13,4,12,12,0.3,50,0.26890295497499167,0.0022994291850630465,30,0.0004198164113482506,0.0008228401662425712,overall_percent_serviced
13,4,12,12,0.5,25,0.6394728327968856,0.004279506756380186,30,0.0007813274618217311,0.0015314018251705928,overall_percent_serviced
13,4,12,12,0.5,50,0.26890295497499167,0.0022994291850630465,30,0.0004198164113482506,0.0008228401662425712,overall_percent_serviced
13,4,12,12,0.7,25,0.6394728327968856,0.004279506756380186,30,0.0007813274618217311,0.0015314018251705928,overall_percent_serviced
13,4,12,12,0.7,50,0.26890295497499167,0.0022994291850630465,30,0.0004198164113482506,0.0008228401662425712,overall_percent_serviced
13,5,5,9,0.3,25,0.640389497815228,0.004212521023971227,30,0.0007690975962646006,0.001507431288678617,overall_percent_serviced
13,5,5,9,0.3,50,0.31886805557265024,0.0016449362827439667,30,0.00030032290257252215,0.0005886328890421434,overall_percent_serviced
13,5,5,9,0.5,25,0.640389497815228,0.004212521023971227,30,0.0007690975962646006,0.001507431288678617,overall_percent_serviced
13,5,5,9,0.5,50,0.32027482408174346,0.0019788729500723238,30,0.0003612911177304687,0.0007081305907517186,overall_percent_serviced
13,5,5,9,0.7,25,0.640389497815228,0.004212521023971227,30,0.0007690975962646006,0.001507431288678617,overall_percent_serviced
13,5,5,9,0.7,50,0.3200163293917409,0.001966956955232018,30,0.0003591155646740851,0.0007038665067612068,overall_percent_serviced
13,5,5,12,0.3,25,0.640389497815228,0.004212521023971227,30,0.0007690975962646006,0.001507431288678617,overall_percent_serviced
13,5,5,12,0.3,50,0.31886805557265024,0.0016449362827439667,30,0.00030032290257252215,0.0005886328890421434,overall_percent_serviced
13,5,5,12,0.5,25,0.640389497815228,0.004212521023971227,30,0.0007690975962646006,0.001507431288678617,overall_percent_serviced
13,5,5,12,0.5,50,0.32027482408174346,0.0019788729500723238,30,0.0003612911177304687,0.0007081305907517186,overall_percent_serviced
13,5,5,12,0.7,25,0.640389497815228,0.004212521023971227,30,0.0007690975962646006,0.001507431288678617,overall_percent_serviced
13,5,5,12,0.7,50,0.3200163293917409,0.001966956955232018,30,0.0003591155646740851,0.0007038665067612068,overall_percent_serviced
13,5,9,5,0.3,25,0.640389497815228,0.004212521023971227,30,0.0007690975962646006,0.001507431288678617,overall_percent_serviced
13,5,9,5,0.3,50,0.2688534299240125,0.0019916410312519717,30,0.0003636222397565188,0.0007126995899227769,overall_percent_serviced
13,5,9,5,0.5,25,0.640389497815228,0.004212521023971227,30,0.0007690975962646006,0.001507431288678617,overall_percent_serviced
13,5,9,5,0.5,50,0.2689311943561095,0.0014966320917008018,30,0.0002732463856368898,0.000535562915848304,overall_percent_serviced
13,5,9,5,0.7,25,0.640389497815228,0.004212521023971227,30,0.0007690975962646006,0.001507431288678617,overall_percent_serviced
13,5,9,5,0.7,50,0.26928917606479846,0.00151788290305643,30,0.000277126235218478,0.0005431674210282168,overall_percent_serviced
13,5,9,9,0.3,25,0.640389497815228,0.004212521023971227,30,0.0007690975962646006,0.001507431288678617,overall_percent_serviced
13,5,9,9,0.3,50,0.2688534299240125,0.0019916410312519717,30,0.0003636222397565188,0.0007126995899227769,overall_percent_serviced
13,5,9,9,0.5,25,0.640389497815228,0.004212521023971227,30,0.0007690975962646006,0.001507431288678617,overall_percent_serviced
13,5,9,9,0.5,50,0.2689311943561095,0.0014966320917008018,30,0.0002732463856368898,0.000535562915848304,overall_percent_serviced
13,5,9,9,0.7,25,0.640389497815228,0.004212521023971227,30,0.0007690975962646006,0.001507431288678617,overall_percent_serviced
13,5,9,9,0.7,50,0.26928917606479846,0.00151788290305643,30,0.000277126235218478,0.0005431674210282168,overall_percent_serviced
13,5,12,12,0.3,25,0.640389497815228,0.004212521023971227,30,0.0007690975962646006,0.001507431288678617,overall_percent_serviced
13,5,12,12,0.3,50,0.2688177541126627,0.0017169974902813245,30,0.0003134794188689462,0.0006144196609831346,overall_percent_serviced
13,5,12,12,0.5,25,0.640389497815228,0.004212521023971227,30,0.0007690975962646006,0.001507431288678617,overall_percent_serviced
13,5,12,12,0.5,50,0.2688177541126627,0.0017169974902813245,30,0.0003134794188689462,0.0006144196609831346,overall_percent_serviced
13,5,12,12,0.7,25,0.640389497815228,0.004212521023971227,30,0.0007690975962646006,0.001507431288678617,overall_percent_serviced
13,5,12,12,0.7,50,0.2688177541126627,0.0017169974902813245,30,0.0003134794188689462,0.0006144196609831346,overall_percent_serviced
13,6,5,9,0.3,25,0.638618594977437,0.0039727542128588375,30,0.0007253223659354885,0.0014216318372335575,overall_percent_serviced
13,6,5,9,0.3,50,0.3176923678676901,0.0024341418617851067,30,0.0004444114686224417,0.0008710464784999857,overall_percent_serviced
13,6,5,9,0.5,25,0.6393752160610411,0.003951763309985088,30,0.0007214899689333709,0.0014141203391094068,overall_percent_serviced
13,6,5,9,0.5,50,0.31997094048239316,0.0014954969305423073,30,0.0002730391345125861,0.0005351567036446687,overall_percent_serviced
13,6,5,9,0.7,25,0.6402521861900198,0.005462780782162217,30,0.0009973627536986537,0.0019548309972493615,overall_percent_serviced
13,6,5,9,0.7,50,0.3205312360160706,0.0019456277755866517,30,0.00035522140706580274,0.0006962339578489734,overall_percent_serviced
13,6,5,12,0.3,25,0.638618594977437,0.0039727542128588375,30,0.0007253223659354885,0.0014216318372335575,overall_percent_serviced
13,6,5,12,0.3,50,0.3176923678676901,0.0024341418617851067,30,0.0004444114686224417,0.0008710464784999857,overall_percent_serviced
13,6,5,12,0.5,25,0.6393752160610411,0.003951763309985088,30,0.0007214899689333709,0.0014141203391094068,overall_percent_serviced
13,6,5,12,0.5,50,0.31997094048239316,0.0014954969305423073,30,0.0002730391345125861,0.0005351567036446687,overall_percent_serviced
13,6,5,12,0.7,25,0.6402521861900198,0.005462780782162217,30,0.0009973627536986537,0.0019548309972493615,overall_percent_serviced
13,6,5,12,0.7,50,0.3205312360160706,0.0019456277755866517,30,0.00035522140706580274,0.0006962339578489734,overall_percent_serviced
13,6,9,5,0.3,25,0.6399924899106545,0.004371298834035831,30,0.0007980863256658187,0.0015642491983050046,overall_percent_serviced
13,6,9,5,0.3,50,0.26883974804699,0.0016344954445105511,30,0.0002984166750326208,0.0005848966830639368,overall_percent_serviced
13,6,9,5,0.5,25,0.6399924899106545,0.004371298834035831,30,0.0007980863256658187,0.0015642491983050046,overall_percent_serviced
13,6,9,5,0.5,50,0.26936757809686085,0.0019904474404076767,30,0.0003634043208799015,0.000712272468924607,overall_percent_serviced
13,6,9,5,0.7,25,0.6399924899106545,0.004371298834035831,30,0.0007980863256658187,0.0015642491983050046,overall_percent_serviced
13,6,9,5,0.7,50,0.26893222557856156,0.0019629930469392386,30,0.0003583918573448061,0.00070244804039582,overall_percent_serviced
13,6,9,9,0.3,25,0.6399924899106545,0.004371298834035831,30,0.0007980863256658187,0.0015642491983050046,overall_percent_serviced
13,6,9,9,0.3,50,0.26883974804699,0.0016344954445105511,30,0.0002984166750326208,0.0005848966830639368,overall_percent_serviced
13,6,9,9,0.5,25,0.6399924899106545,0.004371298834035831,30,0.0007980863256658187,0.0015642491983050046,overall_percent_serviced
13,6,9,9,0.5,50,0.26936757809686085,0.0019904474404076767,30,0.0003634043208799015,0.000712272468924607,overall_percent_serviced
13,6,9,9,0.7,25,0.6399924899106545,0.004371298834035831,30,0.0007980863256658187,0.0015642491983050046,overall_percent_serviced
13,6,9,9,0.7,50,0.26893222557856156,0.0019629930469392386,30,0.0003583918573448061,0.00070244804039582,overall_percent_serviced
13,6,12,12,0.3,25,0.6399924899106545,0.004371298834035831,30,0.0007980863256658187,0.0015642491983050046,overall_percent_serviced
13,6,12,12,0.3,50,0.2689470198237806,0.0021107070295956322,30,0.00038536061746475067,0.0007553068102309113,overall_percent_serviced
13,6,12,12,0.5,25,0.6399924899106545,0.004371298834035831,30,0.0007980863256658187,0.0015642491983050046,overall_percent_serviced
13,6,12,12,0.5,50,0.2689470198237806,0.0021107070295956322,30,0.00038536061746475067,0.0007553068102309113,overall_percent_serviced
13,6,12,12,0.7,25,0.6399924899106545,0.004371298834035831,30,0.0007980863256658187,0.0015642491983050046,overall_percent_serviced
13,6,12,12,0.7,50,0.2689470198237806,0.0021107070295956322,30,0.00038536061746475067,0.0007553068102309113,overall_percent_serviced
13,7,5,9,0.3,25,0.6390277790309553,0.005763873519351592,30,0.0010523345150518521,0.00206257564950163,overall_percent_serviced
13,7,5,9,0.3,50,0.27862245910244204,0.0024883953656007845,30,0.00045431675791028815,0.0008904608455041648,overall_percent_serviced
13,7,5,9,0.5,25,0.6414733442095224,0.004448228943122231,30,0.0008121317776984701,0.0015917782842890013,overall_percent_serviced
13,7,5,9,0.5,50,0.29648957191564285,0.002131710449785542,30,0.00038919529980567497,0.0007628227876191229,overall_percent_serviced
13,7,5,9,0.7,25,0.6392791108198351,0.0046221282831335805,30,0.0008438813081182957,0.0016540073639118597,overall_percent_serviced
13,7,5,9,0.7,50,0.30961086384673064,0.001819088887782828,30,0.0003321186726485462,0.0006509525983911505,overall_percent_serviced
13,7,5,12,0.3,25,0.6390277790309553,0.005763873519351592,30,0.0010523345150518521,0.00206257564950163,overall_percent_serviced
13,7,5,12,0.3,50,0.27862245910244204,0.0024883953656007845,30,0.00045431675791028815,0.0008904608455041648,overall_percent_serviced
13,7,5,12,0.5,25,0.6414733442095224,0.004448228943122231,30,0.0008121317776984701,0.0015917782842890013,overall_percent_serviced
13,7,5,12,0.5,50,0.29648957191564285,0.002131710449785542,30,0.00038919529980567497,0.0007628227876191229,overall_percent_serviced
13,7,5,12,0.7,25,0.6392791108198351,0.0046221282831335805,30,0.0008438813081182957,0.0016540073639118597,overall_percent_serviced
13,7,5,12,0.7,50,0.30961086384673064,0.001819088887782828,30,0.0003321186726485462,0.0006509525983911505,overall_percent_serviced
13,7,9,5,0.3,25,0.6402518438592356,0.004537557325193516,30,0.0008284408343270977,0.0016237440352811115,overall_percent_serviced
13,7,9,5,0.3,50,0.26824205935220125,0.0018802459079590556,30,0.000343284365815319,0.0006728373569980252,overall_percent_serviced
13,7,9,5,0.5,25,0.6398555482408713,0.004927810325581886,30,0.0008996909581426919,0.001763394277959676,overall_percent_serviced
13,7,9,5,0.5,50,0.26945953141809925,0.002248620124291532,30,0.0004105399884448475,0.000804658377351901,overall_percent_serviced
13,7,9,5,0.7,25,0.6408260968091409,0.004351441436096891,30,0.0007944608774043141,0.0015571433197124557,overall_percent_serviced
