h1,h2,tau1,tau2,balk_high,arrival_rate,class_id,mean,std,n,se,ci95
7,9,9,5,0.5,50,2,0.0,0.0,30,0.0,0.0
7,9,9,5,0.7,25,1,3.276026255777982e-05,0.00010001039372296385,30,1.8259316209013457e-05,3.578825976966637e-05
7,9,9,5,0.7,25,2,0.0,0.0,30,0.0,0.0
7,9,9,5,0.7,50,1,0.4392554145576397,0.006537594350770828,30,0.0011935959659118414,0.002339448093187209
7,9,9,5,0.7,50,2,0.0,0.0,30,0.0,0.0
7,9,9,9,0.3,25,1,0.08443238646613146,0.013209699393209026,30,0.002411750111840963,0.004727030219208287
7,9,9,9,0.3,25,2,0.0,0.0,30,0.0,0.0
7,9,9,9,0.3,50,1,0.80804426620356,0.003550866514707251,30,0.000648296562931637,0.0012706612633460084
7,9,9,9,0.3,50,2,0.10769855679890604,0.005954517315771217,30,0.0010871411509676692,0.0021307966558966316
7,9,9,9,0.5,25,1,0.08443238646613146,0.013209699393209026,30,0.002411750111840963,0.004727030219208287
7,9,9,9,0.5,25,2,0.0,0.0,30,0.0,0.0
7,9,9,9,0.5,50,1,0.80804426620356,0.003550866514707251,30,0.000648296562931637,0.0012706612633460084
7,9,9,9,0.5,50,2,0.10769855679890604,0.005954517315771217,30,0.0010871411509676692,0.0021307966558966316
7,9,9,9,0.7,25,1,0.08443238646613146,0.013209699393209026,30,0.002411750111840963,0.004727030219208287
7,9,9,9,0.7,25,2,0.0,0.0,30,0.0,0.0
7,9,9,9,0.7,50,1,0.80804426620356,0.003550866514707251,30,0.000648296562931637,0.0012706612633460084
7,9,9,9,0.7,50,2,0.10769855679890604,0.005954517315771217,30,0.0010871411509676692,0.0021307966558966316
7,9,12,12,0.3,25,1,0.08443238646613146,0.013209699393209026,30,0.002411750111840963,0.004727030219208287
7,9,12,12,0.3,25,2,0.0,0.0,30,0.0,0.0
7,9,12,12,0.3,50,1,0.80804426620356,0.003550866514707251,30,0.000648296562931637,0.0012706612633460084
7,9,12,12,0.3,50,2,0.10769855679890604,0.005954517315771217,30,0.0010871411509676692,0.0021307966558966316
7,9,12,12,0.5,25,1,0.08443238646613146,0.013209699393209026,30,0.002411750111840963,0.004727030219208287
7,9,12,12,0.5,25,2,0.0,0.0,30,0.0,0.0
7,9,12,12,0.5,50,1,0.80804426620356,0.003550866514707251,30,0.000648296562931637,0.0012706612633460084
7,9,12,12,0.5,50,2,0.10769855679890604,0.005954517315771217,30,0.0010871411509676692,0.0021307966558966316
7,9,12,12,0.7,25,1,0.08443238646613146,0.013209699393209026,30,0.002411750111840963,0.004727030219208287
7,9,12,12,0.7,25,2,0.0,0.0,30,0.0,0.0
7,9,12,12,0.7,50,1,0.80804426620356,0.003550866514707251,30,0.000648296562931637,0.0012706612633460084
7,9,12,12,0.7,50,2,0.10769855679890604,0.005954517315771217,30,0.0010871411509676692,0.0021307966558966316
7,10,5,9,0.3,25,1,0.010702419949344406,0.0034618904461295053,30,0.000632051829652251,0.0012388215861184118
7,10,5,9,0.3,25,2,0.0,0.0,30,0.0,0.0
7,10,5,9,0.3,50,1,0.802754677032691,0.003056076717126371,30,0.000557960718478816,0.0010936030082184793
7,10,5,9,0.3,50,2,0.04668970799829498,0.00475853328391223,30,0.0008687853400792878,0.001702819266555404
7,10,5,9,0.5,25,1,0.0007613115947590534,0.000834973986747606,30,0.00015244469582389447,0.00029879160381483317
7,10,5,9,0.5,25,2,0.0,0.0,30,0.0,0.0
7,10,5,9,0.5,50,1,0.7977472568291641,0.002603766484273966,30,0.0004753805459709238,0.0009317458701030107
7,10,5,9,0.5,50,2,0.043074450523404376,0.0047754414372945106,30,0.0008718723324170319,0.0017088697715373826
7,10,5,9,0.7,25,1,2.9345931156151528e-05,0.00010407517090760226,30,1.9001439594099725e-05,3.724282160443546e-05
7,10,5,9,0.7,25,2,0.0,0.0,30,0.0,0.0
7,10,5,9,0.7,50,1,0.7892237150457859,0.003992541373064734,30,0.0007289349906000679,0.0014287125815761331
7,10,5,9,0.7,50,2,0.037111617749917995,0.005462183481965308,30,0.000997253702101504,0.0019546172561189477
7,10,5,12,0.3,25,1,0.010702419949344406,0.0034618904461295053,30,0.000632051829652251,0.0012388215861184118
7,10,5,12,0.3,25,2,0.0,0.0,30,0.0,0.0
7,10,5,12,0.3,50,1,0.802754677032691,0.003056076717126371,30,0.000557960718478816,0.0010936030082184793
7,10,5,12,0.3,50,2,0.04668970799829498,0.00475853328391223,30,0.0008687853400792878,0.001702819266555404
7,10,5,12,0.5,25,1,0.0007613115947590534,0.000834973986747606,30,0.00015244469582389447,0.00029879160381483317
7,10,5,12,0.5,25,2,0.0,0.0,30,0.0,0.0
7,10,5,12,0.5,50,1,0.7977472568291641,0.002603766484273966,30,0.0004753805459709238,0.0009317458701030107
7,10,5,12,0.5,50,2,0.043074450523404376,0.0047754414372945106,30,0.0008718723324170319,0.0017088697715373826
7,10,5,12,0.7,25,1,2.9345931156151528e-05,0.00010407517090760226,30,1.9001439594099725e-05,3.724282160443546e-05
7,10,5,12,0.7,25,2,0.0,0.0,30,0.0,0.0
7,10,5,12,0.7,50,1,0.7892237150457859,0.003992541373064734,30,0.0007289349906000679,0.0014287125815761331
7,10,5,12,0.7,50,2,0.037111617749917995,0.005462183481965308,30,0.000997253702101504,0.0019546172561189477
7,10,9,5,0.3,25,1,0.007993425638738451,0.0034287706379589355,30,0.000626005007640496,0.0012269698149753722
7,10,9,5,0.3,25,2,0.0,0.0,30,0.0,0.0
7,10,9,5,0.3,50,1,0.7369376125063198,0.006532254101135081,30,0.0011926209741824388,0.00233753710939758
7,10,9,5,0.3,50,2,0.0,0.0,30,0.0,0.0
7,10,9,5,0.5,25,1,0.0009079685926975149,0.000772126920547326,30,0.00014097044388025653,0.0002763020700053028
7,10,9,5,0.5,25,2,0.0,0.0,30,0.0,0.0
7,10,9,5,0.5,50,1,0.5899781806650989,0.006553239158483008,30,0.0011964523039424385,0.002345046515727179
7,10,9,5,0.5,50,2,0.0,0.0,30,0.0,0.0
7,10,9,5,0.7,25,1,3.276026255777982e-05,0.00010001039372296385,30,1.8259316209013457e-05,3.578825976966637e-05
7,10,9,5,0.7,25,2,0.0,0.0,30,0.0,0.0
7,10,9,5,0.7,50,1,0.4392554145576397,0.006537594350770828,30,0.0011935959659118414,0.002339448093187209
7,10,9,5,0.7,50,2,0.0,0.0,30,0.0,0.0
7,10,9,9,0.3,25,1,0.08443238646613146,0.013209699393209026,30,0.002411750111840963,0.004727030219208287
7,10,9,9,0.3,25,2,0.0,0.0,30,0.0,0.0
7,10,9,9,0.3,50,1,0.808250820072109,0.0023107546031243455,30,0.00042188414033003386,0.0008268929150468664
7,10,9,9,0.3,50,2,0.05143261994255707,0.005158895107747651,30,0.0009418810741054777,0.0018460869052467363
7,10,9,9,0.5,25,1,0.08443238646613146,0.013209699393209026,30,0.002411750111840963,0.004727030219208287
7,10,9,9,0.5,25,2,0.0,0.0,30,0.0,0.0
7,10,9,9,0.5,50,1,0.808250820072109,0.0023107546031243455,30,0.00042188414033003386,0.0008268929150468664
7,10,9,9,0.5,50,2,0.05143261994255707,0.005158895107747651,30,0.0009418810741054777,0.0018460869052467363
7,10,9,9,0.7,25,1,0.08443238646613146,0.013209699393209026,30,0.002411750111840963,0.004727030219208287
7,10,9,9,0.7,25,2,0.0,0.0,30,0.0,0.0
7,10,9,9,0.7,50,1,0.808250820072109,0.0023107546031243455,30,0.00042188414033003386,0.0008268929150468664
7,10,9,9,0.7,50,2,0.05143261994255707,0.005158895107747651,30,0.0009418810741054777,0.0018460869052467363
7,10,12,12,0.3,25,1,0.08443238646613146,0.013209699393209026,30,0.002411750111840963,0.004727030219208287
7,10,12,12,0.3,25,2,0.0,0.0,30,0.0,0.0
7,10,12,12,0.3,50,1,0.808250820072109,0.0023107546031243455,30,0.00042188414033003386,0.0008268929150468664
7,10,12,12,0.3,50,2,0.05143261994255707,0.005158895107747651,30,0.0009418810741054777,0.0018460869052467363
7,10,12,12,0.5,25,1,0.08443238646613146,0.013209699393209026,30,0.002411750111840963,0.004727030219208287
7,10,12,12,0.5,25,2,0.0,0.0,30,0.0,0.0
7,10,12,12,0.5,50,1,0.808250820072109,0.0023107546031243455,30,0.00042188414033003386,0.0008268929150468664
7,10,12,12,0.5,50,2,0.05143261994255707,0.005158895107747651,30,0.0009418810741054777,0.0018460869052467363
7,10,12,12,0.7,25,1,0.08443238646613146,0.013209699393209026,30,0.002411750111840963,0.004727030219208287
7,10,12,12,0.7,25,2,0.0,0.0,30,0.0,0.0
7,10,12,12,0.7,50,1,0.808250820072109,0.0023107546031243455,30,0.00042188414033003386,0.0008268929150468664
7,10,12,12,0.7,50,2,0.05143261994255707,0.005158895107747651,30,0.0009418810741054777,0.0018460869052467363
7,11,5,9,0.3,25,1,0.010702419949344406,0.0034618904461295053,30,0.000632051829652251,0.0012388215861184118
7,11,5,9,0.3,25,2,0.0,0.0,30,0.0,0.0
7,11,5,9,0.3,50,1,0.8028368305964253,0.0038308363284459373,30,0.0006994118237333698,0.0013708471745174048
7,11,5,9,0.3,50,2,3.6848699240916797e-06,2.018286378897362e-05,30,3.6848699240916797e-06,7.222345051219692e-06
7,11,5,9,0.5,25,1,0.0007613115947590534,0.000834973986747606,30,0.00015244469582389447,0.00029879160381483317
7,11,5,9,0.5,25,2,0.0,0.0,30,0.0,0.0
7,11,5,9,0.5,50,1,0.797364762723922,0.0036933778751955942,30,0.0006743154585450423,0.001321658298748283
7,11,5,9,0.5,50,2,0.0,0.0,30,0.0,0.0
7,11,5,9,0.7,25,1,2.9345931156151528e-05,0.00010407517090760226,30,1.9001439594099725e-05,3.724282160443546e-05
7,11,5,9,0.7,25,2,0.0,0.0,30,0.0,0.0
7,11,5,9,0.7,50,1,0.7914876084630663,0.0033231893534821076,30,0.0006067285905877199,0.0011891880375519308
7,11,5,9,0.7,50,2,0.0,0.0,30,0.0,0.0
7,11,5,12,0.3,25,1,0.010702419949344406,0.0034618904461295053,30,0.000632051829652251,0.0012388215861184118
7,11,5,12,0.3,25,2,0.0,0.0,30,0.0,0.0
7,11,5,12,0.3,50,1,0.8023938918391811,0.003847137648548238,30,0.000702388023979084,0.0013766805269990047
7,11,5,12,0.3,50,2,0.008284772376458435,0.0032728301616202675,30,0.000597534302134233,0.0011711672321830968
7,11,5,12,0.5,25,1,0.0007613115947590534,0.000834973986747606,30,0.00015244469582389447,0.00029879160381483317
7,11,5,12,0.5,25,2,0.0,0.0,30,0.0,0.0
7,11,5,12,0.5,50,1,0.7977515556074798,0.0030853042651903025,30,0.0005632969142705432,0.0011040619519702647
7,11,5,12,0.5,50,2,0.007802574465693926,0.002723630921370641,30,0.0004972646979844265,0.000974638808049476
7,11,5,12,0.7,25,1,2.9345931156151528e-05,0.00010407517090760226,30,1.9001439594099725e-05,3.724282160443546e-05
7,11,5,12,0.7,25,2,0.0,0.0,30,0.0,0.0
7,11,5,12,0.7,50,1,0.7908453315982601,0.003644877037234359,30,0.0006654604575419519,0.0013043024967822256
7,11,5,12,0.7,50,2,0.005332462227621863,0.002545518583629438,30,0.0004647459829341479,0.0009109021265509299
7,11,9,5,0.3,25,1,0.007993425638738451,0.0034287706379589355,30,0.000626005007640496,0.0012269698149753722
7,11,9,5,0.3,25,2,0.0,0.0,30,0.0,0.0
7,11,9,5,0.3,50,1,0.7369376125063198,0.006532254101135081,30,0.0011926209741824388,0.00233753710939758
7,11,9,5,0.3,50,2,0.0,0.0,30,0.0,0.0
7,11,9,5,0.5,25,1,0.0009079685926975149,0.000772126920547326,30,0.00014097044388025653,0.0002763020700053028
7,11,9,5,0.5,25,2,0.0,0.0,30,0.0,0.0
7,11,9,5,0.5,50,1,0.5899781806650989,0.006553239158483008,30,0.0011964523039424385,0.002345046515727179
7,11,9,5,0.5,50,2,0.0,0.0,30,0.0,0.0
7,11,9,5,0.7,25,1,3.276026255777982e-05,0.00010001039372296385,30,1.8259316209013457e-05,3.578825976966637e-05
7,11,9,5,0.7,25,2,0.0,0.0,30,0.0,0.0
7,11,9,5,0.7,50,1,0.4392554145576397,0.006537594350770828,30,0.0011935959659118414,0.002339448093187209
7,11,9,5,0.7,50,2,0.0,0.0,30,0.0,0.0
7,11,9,9,0.3,25,1,0.08443238646613146,0.013209699393209026,30,0.002411750111840963,0.004727030219208287
7,11,9,9,0.3,25,2,0.0,0.0,30,0.0,0.0
7,11,9,9,0.3,50,1,0.8083842273331504,0.0031466333892710093,30,0.0005744940291675554,0.0011260082971684085
7,11,9,9,0.3,50,2,0.0,0.0,30,0.0,0.0
7,11,9,9,0.5,25,1,0.08443238646613146,0.013209699393209026,30,0.002411750111840963,0.004727030219208287
7,11,9,9,0.5,25,2,0.0,0.0,30,0.0,0.0
7,11,9,9,0.5,50,1,0.8085442504285337,0.0035263588445522596,30,0.0006438220950063753,0.0012618913062124957
7,11,9,9,0.5,50,2,0.0,0.0,30,0.0,0.0
7,11,9,9,0.7,25,1,0.08443238646613146,0.013209699393209026,30,0.002411750111840963,0.004727030219208287
7,11,9,9,0.7,25,2,0.0,0.0,30,0.0,0.0
7,11,9,9,0.7,50,1,0.8079796175930688,0.00365308623207715,30,0.0006669592446067358,0.001307240119429202
7,11,9,9,0.7,50,2,0.0,0.0,30,0.0,0.0
7,11,12,12,0.3,25,1,0.08443238646613146,0.013209699393209026,30,0.002411750111840963,0.004727030219208287
7,11,12,12,0.3,25,2,0.0,0.0,30,0.0,0.0
7,11,12,12,0.3,50,1,0.8090648197369296,0.0029079055054844895,30,0.0005309084801491058,0.0010405806210922472
7,11,12,12,0.3,50,2,0.009669005296086833,0.0036845751790535327,30,0.0006727083134637521,0.001318508294388954
7,11,12,12,0.5,25,1,0.08443238646613146,0.013209699393209026,30,0.002411750111840963,0.004727030219208287
7,11,12,12,0.5,25,2,0.0,0.0,30,0.0,0.0
7,11,12,12,0.5,50,1,0.8090648197369296,0.0029079055054844895,30,0.0005309084801491058,0.0010405806210922472
7,11,12,12,0.5,50,2,0.009669005296086833,0.0036845751790535327,30,0.0006727083134637521,0.001318508294388954
7,11,12,12,0.7,25,1,0.08443238646613146,0.013209699393209026,30,0.002411750111840963,0.004727030219208287
7,11,12,12,0.7,25,2,0.0,0.0,30,0.0,0.0
7,11,12,12,0.7,50,1,0.8090648197369296,0.0029079055054844895,30,0.0005309084801491058,0.0010405806210922472
7,11,12,12,0.7,50,2,0.009669005296086833,0.0036845751790535327,30,0.0006727083134637521,0.001318508294388954
7,12,5,9,0.3,25,1,0.010702419949344406,0.0034618904461295053,30,0.000632051829652251,0.0012388215861184118
7,12,5,9,0.3,25,2,0.0,0.0,30,0.0,0.0
7,12,5,9,0.3,50,1,0.8028274028647974,0.003826581780731968,30,0.0006986350531483955,0.0013693247041708552
7,12,5,9,0.3,50,2,0.0,0.0,30,0.0,0.0
7,12,5,9,0.5,25,1,0.0007613115947590534,0.000834973986747606,30,0.00015244469582389447,0.00029879160381483317
7,12,5,9,0.5,25,2,0.0,0.0,30,0.0,0.0
7,12,5,9,0.5,50,1,0.797364762723922,0.0036933778751955942,30,0.0006743154585450423,0.001321658298748283
7,12,5,9,0.5,50,2,0.0,0.0,30,0.0,0.0
7,12,5,9,0.7,25,1,2.9345931156151528e-05,0.00010407517090760226,30,1.9001439594099725e-05,3.724282160443546e-05
7,12,5,9,0.7,25,2,0.0,0.0,30,0.0,0.0
7,12,5,9,0.7,50,1,0.7914876084630663,0.0033231893534821076,30,0.0006067285905877199,0.0011891880375519308
7,12,5,9,0.7,50,2,0.0,0.0,30,0.0,0.0
7,12,5,12,0.3,25,1,0.010702419949344406,0.0034618904461295053,30,0.000632051829652251,0.0012388215861184118
7,12,5,12,0.3,25,2,0.0,0.0,30,0.0,0.0
7,12,5,12,0.3,50,1,0.801955045492572,0.003188737901977627,30,0.0005821812262949478,0.0011410752035380977
7,12,5,12,0.3,50,2,0.0002342329395423252,0.0004517737963605914,30,8.248223305214708e-05,0.00016166517678220828
7,12,5,12,0.5,25,1,0.0007613115947590534,0.000834973986747606,30,0.00015244469582389447,0.00029879160381483317
7,12,5,12,0.5,25,2,0.0,0.0,30,0.0,0.0
7,12,5,12,0.5,50,1,0.7967459302636252,0.004198778459299683,30,0.0007665885587084078,0.0015025135750684792
7,12,5,12,0.5,50,2,0.0002052248148590777,0.0004353516564488995,30,7.948397422810056e-05,0.0001557885894870771
7,12,5,12,0.7,25,1,2.9345931156151528e-05,0.00010407517090760226,30,1.9001439594099725e-05,3.724282160443546e-05
7,12,5,12,0.7,25,2,0.0,0.0,30,0.0,0.0
7,12,5,12,0.7,50,1,0.7909796260067611,0.003661296967718707,30,0.0006684583129815999,0.0013101782934439358
7,12,5,12,0.7,50,2,0.00014298332856147857,0.0003499713177193849,30,6.389572839823818e-05,0.00012523562766054682
7,12,9,5,0.3,25,1,0.007993425638738451,0.0034287706379589355,30,0.000626005007640496,0.0012269698149753722
7,12,9,5,0.3,25,2,0.0,0.0,30,0.0,0.0
7,12,9,5,0.3,50,1,0.7369376125063198,0.006532254101135081,30,0.0011926209741824388,0.00233753710939758
7,12,9,5,0.3,50,2,0.0,0.0,30,0.0,0.0
7,12,9,5,0.5,25,1,0.0009079685926975149,0.000772126920547326,30,0.00014097044388025653,0.0002763020700053028
7,12,9,5,0.5,25,2,0.0,0.0,30,0.0,0.0
7,12,9,5,0.5,50,1,0.5899781806650989,0.006553239158483008,30,0.0011964523039424385,0.002345046515727179
7,12,9,5,0.5,50,2,0.0,0.0,30,0.0,0.0
7,12,9,5,0.7,25,1,3.276026255777982e-05,0.00010001039372296385,30,1.8259316209013457e-05,3.578825976966637e-05
7,12,9,5,0.7,25,2,0.0,0.0,30,0.0,0.0
7,12,9,5,0.7,50,1,0.4392554145576397,0.006537594350770828,30,0.0011935959659118414,0.002339448093187209
7,12,9,5,0.7,50,2,0.0,0.0,30,0.0,0.0
7,12,9,9,0.3,25,1,0.08443238646613146,0.013209699393209026,30,0.002411750111840963,0.004727030219208287
7,12,9,9,0.3,25,2,0.0,0.0,30,0.0,0.0
7,12,9,9,0.3,50,1,0.8083842273331504,0.0031466333892710093,30,0.0005744940291675554,0.0011260082971684085
7,12,9,9,0.3,50,2,0.0,0.0,30,0.0,0.0
7,12,9,9,0.5,25,1,0.08443238646613146,0.013209699393209026,30,0.002411750111840963,0.004727030219208287
7,12,9,9,0.5,25,2,0.0,0.0,30,0.0,0.0
7,12,9,9,0.5,50,1,0.8085442504285337,0.0035263588445522596,30,0.0006438220950063753,0.0012618913062124957
7,12,9,9,0.5,50,2,0.0,0.0,30,0.0,0.0
7,12,9,9,0.7,25,1,0.08443238646613146,0.013209699393209026,30,0.002411750111840963,0.004727030219208287
7,12,9,9,0.7,25,2,0.0,0.0,30,0.0,0.0
7,12,9,9,0.7,50,1,0.8079796175930688,0.00365308623207715,30,0.0006669592446067358,0.001307240119429202
7,12,9,9,0.7,50,2,0.0,0.0,30,0.0,0.0
7,12,12,12,0.3,25,1,0.08443238646613146,0.013209699393209026,30,0.002411750111840963,0.004727030219208287
7,12,12,12,0.3,25,2,0.0,0.0,30,0.0,0.0
7,12,12,12,0.3,50,1,0.8079028368369144,0.003303987449818153,30,0.0006032228186597902,0.0011823167245731887
7,12,12,12,0.3,50,2,0.0003748788651939873,0.0004991311510730961,30,9.112846353208454e-05,0.0001786117885228857
7,12,12,12,0.5,25,1,0.08443238646613146,0.013209699393209026,30,0.002411750111840963,0.004727030219208287
7,12,12,12,0.5,25,2,0.0,0.0,30,0.0,0.0
7,12,12,12,0.5,50,1,0.8079028368369144,0.003303987449818153,30,0.0006032228186597902,0.0011823167245731887
7,12,12,12,0.5,50,2,0.0003748788651939873,0.0004991311510730961,30,9.112846353208454e-05,0.0001786117885228857
7,12,12,12,0.7,25,1,0.08443238646613146,0.013209699393209026,30,0.002411750111840963,0.004727030219208287
7,12,12,12,0.7,25,2,0.0,0.0,30,0.0,0.0
7,12,12,12,0.7,50,1,0.8079028368369144,0.003303987449818153,30,0.0006032228186597902,0.0011823167245731887
7,12,12,12,0.7,50,2,0.0003748788651939873,0.0004991311510730961,30,9.112846353208454e-05,0.0001786117885228857
7,13,5,9,0.3,25,1,0.010702419949344406,0.0034618904461295053,30,0.000632051829652251,0.0012388215861184118
7,13,5,9,0.3,25,2,0.0,0.0,30,0.0,0.0
7,13,5,9,0.3,50,1,0.8028274028647974,0.003826581780731968,30,0.0006986350531483955,0.0013693247041708552
7,13,5,9,0.3,50,2,0.0,0.0,30,0.0,0.0
7,13,5,9,0.5,25,1,0.0007613115947590534,0.000834973986747606,30,0.00015244469582389447,0.00029879160381483317
7,13,5,9,0.5,25,2,0.0,0.0,30,0.0,0.0
7,13,5,9,0.5,50,1,0.797364762723922,0.0036933778751955942,30,0.0006743154585450423,0.001321658298748283
7,13,5,9,0.5,50,2,0.0,0.0,30,0.0,0.0
7,13,5,9,0.7,25,1,2.9345931156151528e-05,0.00010407517090760226,30,1.9001439594099725e-05,3.724282160443546e-05
7,13,5,9,0.7,25,2,0.0,0.0,30,0.0,0.0
7,13,5,9,0.7,50,1,0.7914876084630663,0.0033231893534821076,30,0.0006067285905877199,0.0011891880375519308
7,13,5,9,0.7,50,2,0.0,0.0,30,0.0,0.0
7,13,5,12,0.3,25,1,0.010702419949344406,0.0034618904461295053,30,0.000632051829652251,0.0012388215861184118
7,13,5,12,0.3,25,2,0.0,0.0,30,0.0,0.0
7,13,5,12,0.3,50,1,0.8020607771569542,0.0030331281379240454,30,0.0005537709003148801,0.001085390964617165
7,13,5,12,0.3,50,2,0.0,0.0,30,0.0,0.0
7,13,5,12,0.5,25,1,0.0007613115947590534,0.000834973986747606,30,0.00015244469582389447,0.00029879160381483317
7,13,5,12,0.5,25,2,0.0,0.0,30,0.0,0.0
7,13,5,12,0.5,50,1,0.7964194702052076,0.004315297952010342,30,0.0007878620102239701,0.0015442095400389814
7,13,5,12,0.5,50,2,0.0,0.0,30,0.0,0.0
7,13,5,12,0.7,25,1,2.9345931156151528e-05,0.00010407517090760226,30,1.9001439594099725e-05,3.724282160443546e-05
7,13,5,12,0.7,25,2,0.0,0.0,30,0.0,0.0
7,13,5,12,0.7,50,1,0.7909771134812172,0.0036061852588064524,30,0.0006583963375969664,0.0012904568216900543
7,13,5,12,0.7,50,2,0.0,0.0,30,0.0,0.0
7,13,9,5,0.3,25,1,0.007993425638738451,0.0034287706379589355,30,0.000626005007640496,0.0012269698149753722
7,13,9,5,0.3,25,2,0.0,0.0,30,0.0,0.0
7,13,9,5,0.3,50,1,0.7369376125063198,0.006532254101135081,30,0.0011926209741824388,0.00233753710939758
7,13,9,5,0.3,50,2,0.0,0.0,30,0.0,0.0
7,13,9,5,0.5,25,1,0.0009079685926975149,0.000772126920547326,30,0.00014097044388025653,0.0002763020700053028
7,13,9,5,0.5,25,2,0.0,0.0,30,0.0,0.0
7,13,9,5,0.5,50,1,0.5899781806650989,0.006553239158483008,30,0.0011964523039424385,0.002345046515727179
7,13,9,5,0.5,50,2,0.0,0.0,30,0.0,0.0
7,13,9,5,0.7,25,1,3.276026255777982e-05,0.00010001039372296385,30,1.8259316209013457e-05,3.578825976966637e-05
7,13,9,5,0.7,25,2,0.0,0.0,30,0.0,0.0
7,13,9,5,0.7,50,1,0.4392554145576397,0.006537594350770828,30,0.0011935959659118414,0.002339448093187209
7,13,9,5,0.7,50,2,0.0,0.0,30,0.0,0.0
7,13,9,9,0.3,25,1,0.08443238646613146,0.013209699393209026,30,0.002411750111840963,0.004727030219208287
7,13,9,9,0.3,25,2,0.0,0.0,30,0.0,0.0
7,13,9,9,0.3,50,1,0.8083842273331504,0.0031466333892710093,30,0.0005744940291675554,0.0011260082971684085
7,13,9,9,0.3,50,2,0.0,0.0,30,0.0,0.0
7,13,9,9,0.5,25,1,0.08443238646613146,0.013209699393209026,30,0.002411750111840963,0.004727030219208287
7,13,9,9,0.5,25,2,0.0,0.0,30,0.0,0.0
7,13,9,9,0.5,50,1,0.8085442504285337,0.0035263588445522596,30,0.0006438220950063753,0.0012618913062124957
7,13,9,9,0.5,50,2,0.0,0.0,30,0.0,0.0
7,13,9,9,0.7,25,1,0.08443238646613146,0.013209699393209026,30,0.002411750111840963,0.004727030219208287
7,13,9,9,0.7,25,2,0.0,0.0,30,0.0,0.0
7,13,9,9,0.7,50,1,0.8079796175930688,0.00365308623207715,30,0.0006669592446067358,0.001307240119429202
7,13,9,9,0.7,50,2,0.0,0.0,30,0.0,0.0
7,13,12,12,0.3,25,1,0.08443238646613146,0.013209699393209026,30,0.002411750111840963,0.004727030219208287
7,13,12,12,0.3,25,2,0.0,0.0,30,0.0,0.0
7,13,12,12,0.3,50,1,0.8089869408134704,0.0031536263023180114,30,0.0005757707545737271,0.0011285106789645052
7,13,12,12,0.3,50,2,0.0,0.0,30,0.0,0.0
7,13,12,12,0.5,25,1,0.08443238646613146,0.013209699393209026,30,0.002411750111840963,0.004727030219208287
7,13,12,12,0.5,25,2,0.0,0.0,30,0.0,0.0
7,13,12,12,0.5,50,1,0.8089869408134704,0.0031536263023180114,30,0.0005757707545737271,0.0011285106789645052
7,13,12,12,0.5,50,2,0.0,0.0,30,0.0,0.0
7,13,12,12,0.7,25,1,0.08443238646613146,0.013209699393209026,30,0.002411750111840963,0.004727030219208287
7,13,12,12,0.7,25,2,0.0,0.0,30,0.0,0.0
7,13,12,12,0.7,50,1,0.8089869408134704,0.0031536263023180114,30,0.0005757707545737271,0.0011285106789645052
7,13,12,12,0.7,50,2,0.0,0.0,30,0.0,0.0
7,14,5,9,0.3,25,1,0.010702419949344406,0.0034618904461295053,30,0.000632051829652251,0.0012388215861184118
7,14,5,9,0.3,25,2,0.0,0.0,30,0.0,0.0
7,14,5,9,0.3,50,1,0.8028274028647974,0.003826581780731968,30,0.0006986350531483955,0.0013693247041708552
7,14,5,9,0.3,50,2,0.0,0.0,30,0.0,0.0
7,14,5,9,0.5,25,1,0.0007613115947590534,0.000834973986747606,30,0.00015244469582389447,0.00029879160381483317
7,14,5,9,0.5,25,2,0.0,0.0,30,0.0,0.0
7,14,5,9,0.5,50,1,0.797364762723922,0.0036933778751955942,30,0.0006743154585450423,0.001321658298748283
7,14,5,9,0.5,50,2,0.0,0.0,30,0.0,0.0
7,14,5,9,0.7,25,1,2.9345931156151528e-05,0.00010407517090760226,30,1.9001439594099725e-05,3.724282160443546e-05
7,14,5,9,0.7,25,2,0.0,0.0,30,0.0,0.0
7,14,5,9,0.7,50,1,0.7914876084630663,0.0033231893534821076,30,0.0006067285905877199,0.0011891880375519308
7,14,5,9,0.7,50,2,0.0,0.0,30,0.0,0.0
7,14,5,12,0.3,25,1,0.010702419949344406,0.0034618904461295053,30,0.000632051829652251,0.0012388215861184118
7,14,5,12,0.3,25,2,0.0,0.0,30,0.0,0.0
7,14,5,12,0.3,50,1,0.8020607771569542,0.0030331281379240454,30,0.0005537709003148801,0.001085390964617165
7,14,5,12,0.3,50,2,0.0,0.0,30,0.0,0.0
7,14,5,12,0.5,25,1,0.0007613115947590534,0.000834973986747606,30,0.00015244469582389447,0.00029879160381483317
7,14,5,12,0.5,25,2,0.0,0.0,30,0.0,0.0
7,14,5,12,0.5,50,1,0.7964194702052076,0.004315297952010342,30,0.0007878620102239701,0.0015442095400389814
7,14,5,12,0.5,50,2,0.0,0.0,30,0.0,0.0
7,14,5,12,0.7,25,1,2.9345931156151528e-05,0.00010407517090760226,30,1.9001439594099725e-05,3.724282160443546e-05
7,14,5,12,0.7,25,2,0.0,0.0,30,0.0,0.0
7,14,5,12,0.7,50,1,0.7909771134812172,0.0036061852588064524,30,0.0006583963375969664,0.0012904568216900543
7,14,5,12,0.7,50,2,0.0,0.0,30,0.0,0.0
