h1,h2,tau1,tau2,balk_high,arrival_rate,class_id,mean,std,n,se,ci95,metric
10,8,5,12,0.5,50,2,0.0,0.0,30,0.0,0.0,balking_rate
10,8,5,12,0.7,25,1,0.17719036570208407,0.011707615018380618,30,0.002137508280051108,0.004189516228900171,balking_rate
10,8,5,12,0.7,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,8,5,12,0.7,50,1,0.5874210040211262,0.003641815376616387,30,0.0006649014773473224,0.0013032068956007519,balking_rate
10,8,5,12,0.7,50,2,0.0,0.0,30,0.0,0.0,balking_rate
10,8,9,5,0.3,25,1,0.0,0.0,30,0.0,0.0,balking_rate
10,8,9,5,0.3,25,2,0.1290045753420863,0.009107618665257533,30,0.0016628160627055477,0.0032591194829028735,balking_rate
10,8,9,5,0.3,50,1,0.0,0.0,30,0.0,0.0,balking_rate
10,8,9,5,0.3,50,2,0.09487339593881726,0.005471764039584685,30,0.0009990028646087075,0.0019580456146330665,balking_rate
10,8,9,5,0.5,25,1,0.0,0.0,30,0.0,0.0,balking_rate
10,8,9,5,0.5,25,2,0.1615624780398644,0.011168188221792785,30,0.0020390228718464723,0.003996484828819086,balking_rate
10,8,9,5,0.5,50,1,0.0,0.0,30,0.0,0.0,balking_rate
10,8,9,5,0.5,50,2,0.17519199510897607,0.007734686969348776,30,0.0014121541761178645,0.0027678221851910145,balking_rate
10,8,9,5,0.7,25,1,0.0,0.0,30,0.0,0.0,balking_rate
10,8,9,5,0.7,25,2,0.17581978725297734,0.012428009586083533,30,0.0022690337317294645,0.00444730611418975,balking_rate
10,8,9,5,0.7,50,1,0.0,0.0,30,0.0,0.0,balking_rate
10,8,9,5,0.7,50,2,0.2677908563204233,0.00855757510226775,30,0.001562392307018875,0.003062288921756995,balking_rate
10,8,9,9,0.3,25,1,0.0,0.0,30,0.0,0.0,balking_rate
10,8,9,9,0.3,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,8,9,9,0.3,50,1,0.0,0.0,30,0.0,0.0,balking_rate
10,8,9,9,0.3,50,2,0.0,0.0,30,0.0,0.0,balking_rate
10,8,9,9,0.5,25,1,0.0,0.0,30,0.0,0.0,balking_rate
10,8,9,9,0.5,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,8,9,9,0.5,50,1,0.0,0.0,30,0.0,0.0,balking_rate
10,8,9,9,0.5,50,2,0.0,0.0,30,0.0,0.0,balking_rate
10,8,9,9,0.7,25,1,0.0,0.0,30,0.0,0.0,balking_rate
10,8,9,9,0.7,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,8,9,9,0.7,50,1,0.0,0.0,30,0.0,0.0,balking_rate
10,8,9,9,0.7,50,2,0.0,0.0,30,0.0,0.0,balking_rate
10,8,12,12,0.3,25,1,0.0,0.0,30,0.0,0.0,balking_rate
10,8,12,12,0.3,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,8,12,12,0.3,50,1,0.0,0.0,30,0.0,0.0,balking_rate
10,8,12,12,0.3,50,2,0.0,0.0,30,0.0,0.0,balking_rate
10,8,12,12,0.5,25,1,0.0,0.0,30,0.0,0.0,balking_rate
10,8,12,12,0.5,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,8,12,12,0.5,50,1,0.0,0.0,30,0.0,0.0,balking_rate
10,8,12,12,0.5,50,2,0.0,0.0,30,0.0,0.0,balking_rate
10,8,12,12,0.7,25,1,0.0,0.0,30,0.0,0.0,balking_rate
10,8,12,12,0.7,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,8,12,12,0.7,50,1,0.0,0.0,30,0.0,0.0,balking_rate
10,8,12,12,0.7,50,2,0.0,0.0,30,0.0,0.0,balking_rate
10,9,5,9,0.3,25,1,0.13080527527670385,0.009809261971498257,30,0.0017909180180890644,0.003510199315454566,balking_rate
10,9,5,9,0.3,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,9,5,9,0.3,50,1,0.2513309630784564,0.003260670061578648,30,0.0005953141817694615,0.0011668157962681444,balking_rate
10,9,5,9,0.3,50,2,0.0,0.0,30,0.0,0.0,balking_rate
10,9,5,9,0.5,25,1,0.15797288813493485,0.013152573454880315,30,0.0024013203901605347,0.004706587964714648,balking_rate
10,9,5,9,0.5,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,9,5,9,0.5,50,1,0.4187084501672855,0.003395165324879265,30,0.0006198695449652431,0.0012149443081318765,balking_rate
10,9,5,9,0.5,50,2,0.0,0.0,30,0.0,0.0,balking_rate
10,9,5,9,0.7,25,1,0.17719036570208407,0.011707615018380618,30,0.002137508280051108,0.004189516228900171,balking_rate
10,9,5,9,0.7,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,9,5,9,0.7,50,1,0.5873233758397933,0.0028002044578023244,30,0.0005112450490549521,0.001002040296147706,balking_rate
10,9,5,9,0.7,50,2,0.0,0.0,30,0.0,0.0,balking_rate
10,9,5,12,0.3,25,1,0.13080527527670385,0.009809261971498257,30,0.0017909180180890644,0.003510199315454566,balking_rate
10,9,5,12,0.3,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,9,5,12,0.3,50,1,0.2513309630784564,0.003260670061578648,30,0.0005953141817694615,0.0011668157962681444,balking_rate
10,9,5,12,0.3,50,2,0.0,0.0,30,0.0,0.0,balking_rate
10,9,5,12,0.5,25,1,0.15797288813493485,0.013152573454880315,30,0.0024013203901605347,0.004706587964714648,balking_rate
10,9,5,12,0.5,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,9,5,12,0.5,50,1,0.4187084501672855,0.003395165324879265,30,0.0006198695449652431,0.0012149443081318765,balking_rate
10,9,5,12,0.5,50,2,0.0,0.0,30,0.0,0.0,balking_rate
10,9,5,12,0.7,25,1,0.17719036570208407,0.011707615018380618,30,0.002137508280051108,0.004189516228900171,balking_rate
10,9,5,12,0.7,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,9,5,12,0.7,50,1,0.5873233758397933,0.0028002044578023244,30,0.0005112450490549521,0.001002040296147706,balking_rate
10,9,5,12,0.7,50,2,0.0,0.0,30,0.0,0.0,balking_rate
10,9,9,5,0.3,25,1,0.0,0.0,30,0.0,0.0,balking_rate
10,9,9,5,0.3,25,2,0.1296741243246008,0.010133296852824858,30,0.0018500784227294272,0.0036261537085496773,balking_rate
10,9,9,5,0.3,50,1,0.0,0.0,30,0.0,0.0,balking_rate
10,9,9,5,0.3,50,2,0.13427183330251483,0.005745751529012301,30,0.0010490259074199455,0.0020560907785430933,balking_rate
10,9,9,5,0.5,25,1,0.0,0.0,30,0.0,0.0,balking_rate
10,9,9,5,0.5,25,2,0.1615624780398644,0.011168188221792785,30,0.0020390228718464723,0.003996484828819086,balking_rate
10,9,9,5,0.5,50,1,0.0,0.0,30,0.0,0.0,balking_rate
10,9,9,5,0.5,50,2,0.2394599472809132,0.006671919601785522,30,0.0012181202892529385,0.0023875157669357595,balking_rate
10,9,9,5,0.7,25,1,0.0,0.0,30,0.0,0.0,balking_rate
10,9,9,5,0.7,25,2,0.17581978725297734,0.012428009586083533,30,0.0022690337317294645,0.00444730611418975,balking_rate
10,9,9,5,0.7,50,1,0.0,0.0,30,0.0,0.0,balking_rate
10,9,9,5,0.7,50,2,0.37901817497322615,0.008456358990099359,30,0.0015439128577463416,0.0030260692011828292,balking_rate
10,9,9,9,0.3,25,1,0.0,0.0,30,0.0,0.0,balking_rate
10,9,9,9,0.3,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,9,9,9,0.3,50,1,0.0,0.0,30,0.0,0.0,balking_rate
10,9,9,9,0.3,50,2,0.0,0.0,30,0.0,0.0,balking_rate
10,9,9,9,0.5,25,1,0.0,0.0,30,0.0,0.0,balking_rate
10,9,9,9,0.5,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,9,9,9,0.5,50,1,0.0,0.0,30,0.0,0.0,balking_rate
10,9,9,9,0.5,50,2,0.0,0.0,30,0.0,0.0,balking_rate
10,9,9,9,0.7,25,1,0.0,0.0,30,0.0,0.0,balking_rate
10,9,9,9,0.7,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,9,9,9,0.7,50,1,0.0,0.0,30,0.0,0.0,balking_rate
10,9,9,9,0.7,50,2,0.0,0.0,30,0.0,0.0,balking_rate
10,9,12,12,0.3,25,1,0.0,0.0,30,0.0,0.0,balking_rate
10,9,12,12,0.3,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,9,12,12,0.3,50,1,0.0,0.0,30,0.0,0.0,balking_rate
10,9,12,12,0.3,50,2,0.0,0.0,30,0.0,0.0,balking_rate
10,9,12,12,0.5,25,1,0.0,0.0,30,0.0,0.0,balking_rate
10,9,12,12,0.5,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,9,12,12,0.5,50,1,0.0,0.0,30,0.0,0.0,balking_rate
10,9,12,12,0.5,50,2,0.0,0.0,30,0.0,0.0,balking_rate
10,9,12,12,0.7,25,1,0.0,0.0,30,0.0,0.0,balking_rate
10,9,12,12,0.7,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,9,12,12,0.7,50,1,0.0,0.0,30,0.0,0.0,balking_rate
10,9,12,12,0.7,50,2,0.0,0.0,30,0.0,0.0,balking_rate
10,10,5,9,0.3,25,1,0.13080527527670385,0.009809261971498257,30,0.0017909180180890644,0.003510199315454566,balking_rate
10,10,5,9,0.3,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,10,5,9,0.3,50,1,0.22625250001534006,0.00427701838985521,30,0.0007808731503293745,0.001530511374645574,balking_rate
10,10,5,9,0.3,50,2,0.0,0.0,30,0.0,0.0,balking_rate
10,10,5,9,0.5,25,1,0.15797288813493485,0.013152573454880315,30,0.0024013203901605347,0.004706587964714648,balking_rate
10,10,5,9,0.5,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,10,5,9,0.5,50,1,0.38634764310405617,0.004471708474868754,30,0.00081641853409088,0.0016001803268181247,balking_rate
10,10,5,9,0.5,50,2,0.0,0.0,30,0.0,0.0,balking_rate
10,10,5,9,0.7,25,1,0.17719036570208407,0.011707615018380618,30,0.002137508280051108,0.004189516228900171,balking_rate
10,10,5,9,0.7,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,10,5,9,0.7,50,1,0.5584924532428499,0.004140130106719512,30,0.0007558808834855159,0.001481526531631611,balking_rate
10,10,5,9,0.7,50,2,0.0,0.0,30,0.0,0.0,balking_rate
10,10,5,12,0.3,25,1,0.13080527527670385,0.009809261971498257,30,0.0017909180180890644,0.003510199315454566,balking_rate
10,10,5,12,0.3,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,10,5,12,0.3,50,1,0.22625250001534006,0.00427701838985521,30,0.0007808731503293745,0.001530511374645574,balking_rate
10,10,5,12,0.3,50,2,0.0,0.0,30,0.0,0.0,balking_rate
10,10,5,12,0.5,25,1,0.15797288813493485,0.013152573454880315,30,0.0024013203901605347,0.004706587964714648,balking_rate
10,10,5,12,0.5,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,10,5,12,0.5,50,1,0.38634764310405617,0.004471708474868754,30,0.00081641853409088,0.0016001803268181247,balking_rate
10,10,5,12,0.5,50,2,0.0,0.0,30,0.0,0.0,balking_rate
10,10,5,12,0.7,25,1,0.17719036570208407,0.011707615018380618,30,0.002137508280051108,0.004189516228900171,balking_rate
10,10,5,12,0.7,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,10,5,12,0.7,50,1,0.5584924532428499,0.004140130106719512,30,0.0007558808834855159,0.001481526531631611,balking_rate
10,10,5,12,0.7,50,2,0.0,0.0,30,0.0,0.0,balking_rate
10,10,9,5,0.3,25,1,0.0,0.0,30,0.0,0.0,balking_rate
10,10,9,5,0.3,25,2,0.1296741243246008,0.010133296852824858,30,0.0018500784227294272,0.0036261537085496773,balking_rate
10,10,9,5,0.3,50,1,0.0,0.0,30,0.0,0.0,balking_rate
10,10,9,5,0.3,50,2,0.22642286854223706,0.0033358587931315497,30,0.0006090417032167031,0.0011937217383047381,balking_rate
10,10,9,5,0.5,25,1,0.0,0.0,30,0.0,0.0,balking_rate
10,10,9,5,0.5,25,2,0.1615624780398644,0.011168188221792785,30,0.0020390228718464723,0.003996484828819086,balking_rate
10,10,9,5,0.5,50,1,0.0,0.0,30,0.0,0.0,balking_rate
10,10,9,5,0.5,50,2,0.3883599091166699,0.004883378221886962,30,0.0008915788029856524,0.0017474944538518786,balking_rate
10,10,9,5,0.7,25,1,0.0,0.0,30,0.0,0.0,balking_rate
10,10,9,5,0.7,25,2,0.17581978725297734,0.012428009586083533,30,0.0022690337317294645,0.00444730611418975,balking_rate
10,10,9,5,0.7,50,1,0.0,0.0,30,0.0,0.0,balking_rate
10,10,9,5,0.7,50,2,0.5607991089347188,0.0050986971663541086,30,0.0009308904839666053,0.0018245453485745463,balking_rate
10,10,9,9,0.3,25,1,0.0,0.0,30,0.0,0.0,balking_rate
10,10,9,9,0.3,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,10,9,9,0.3,50,1,0.0,0.0,30,0.0,0.0,balking_rate
10,10,9,9,0.3,50,2,0.0,0.0,30,0.0,0.0,balking_rate
10,10,9,9,0.5,25,1,0.0,0.0,30,0.0,0.0,balking_rate
10,10,9,9,0.5,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,10,9,9,0.5,50,1,0.0,0.0,30,0.0,0.0,balking_rate
10,10,9,9,0.5,50,2,0.0,0.0,30,0.0,0.0,balking_rate
10,10,9,9,0.7,25,1,0.0,0.0,30,0.0,0.0,balking_rate
10,10,9,9,0.7,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,10,9,9,0.7,50,1,0.0,0.0,30,0.0,0.0,balking_rate
10,10,9,9,0.7,50,2,0.0,0.0,30,0.0,0.0,balking_rate
10,10,12,12,0.3,25,1,0.0,0.0,30,0.0,0.0,balking_rate
10,10,12,12,0.3,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,10,12,12,0.3,50,1,0.0,0.0,30,0.0,0.0,balking_rate
10,10,12,12,0.3,50,2,0.0,0.0,30,0.0,0.0,balking_rate
10,10,12,12,0.5,25,1,0.0,0.0,30,0.0,0.0,balking_rate
10,10,12,12,0.5,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,10,12,12,0.5,50,1,0.0,0.0,30,0.0,0.0,balking_rate
10,10,12,12,0.5,50,2,0.0,0.0,30,0.0,0.0,balking_rate
10,10,12,12,0.7,25,1,0.0,0.0,30,0.0,0.0,balking_rate
10,10,12,12,0.7,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,10,12,12,0.7,50,1,0.0,0.0,30,0.0,0.0,balking_rate
10,10,12,12,0.7,50,2,0.0,0.0,30,0.0,0.0,balking_rate
10,11,5,9,0.3,25,1,0.13080527527670385,0.009809261971498257,30,0.0017909180180890644,0.003510199315454566,balking_rate
10,11,5,9,0.3,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,11,5,9,0.3,50,1,0.18997608503784316,0.004411677658363341,30,0.0008054584566423906,0.0015786985750190854,balking_rate
10,11,5,9,0.3,50,2,0.16727180205999048,0.0027485844623844047,30,0.0005018205704187161,0.0009835683180206836,balking_rate
10,11,5,9,0.5,25,1,0.15797288813493485,0.013152573454880315,30,0.0024013203901605347,0.004706587964714648,balking_rate
10,11,5,9,0.5,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,11,5,9,0.5,50,1,0.36407387585851914,0.005107770443917272,30,0.0009325470302305553,0.0018277921792518882,balking_rate
10,11,5,9,0.5,50,2,0.20330213445099923,0.003382920053868412,30,0.000617633874580107,0.0012105623941770097,balking_rate
10,11,5,9,0.7,25,1,0.17719036570208407,0.011707615018380618,30,0.002137508280051108,0.004189516228900171,balking_rate
10,11,5,9,0.7,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,11,5,9,0.7,50,1,0.548628147935452,0.004511045153014915,30,0.0008236003960768709,0.001614256776310667,balking_rate
10,11,5,9,0.7,50,2,0.17881843750412107,0.00574996610255634,30,0.0010497953797533903,0.0020575989443166447,balking_rate
10,11,5,12,0.3,25,1,0.13080527527670385,0.009809261971498257,30,0.0017909180180890644,0.003510199315454566,balking_rate
10,11,5,12,0.3,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,11,5,12,0.3,50,1,0.15861461693629691,0.005448865382166014,30,0.0009948221608737779,0.0019498514353126046,balking_rate
10,11,5,12,0.3,50,2,0.0,0.0,30,0.0,0.0,balking_rate
10,11,5,12,0.5,25,1,0.15797288813493485,0.013152573454880315,30,0.0024013203901605347,0.004706587964714648,balking_rate
10,11,5,12,0.5,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,11,5,12,0.5,50,1,0.28450610009205696,0.006374512909198025,30,0.0011638215044918797,0.002281090148804084,balking_rate
10,11,5,12,0.5,50,2,0.0,0.0,30,0.0,0.0,balking_rate
10,11,5,12,0.7,25,1,0.17719036570208407,0.011707615018380618,30,0.002137508280051108,0.004189516228900171,balking_rate
10,11,5,12,0.7,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,11,5,12,0.7,50,1,0.4415561115797678,0.0075083449138820734,30,0.0013708299596207985,0.002686826720856765,balking_rate
10,11,5,12,0.7,50,2,0.0,0.0,30,0.0,0.0,balking_rate
10,11,9,5,0.3,25,1,0.0,0.0,30,0.0,0.0,balking_rate
10,11,9,5,0.3,25,2,0.1296741243246008,0.010133296852824858,30,0.0018500784227294272,0.0036261537085496773,balking_rate
10,11,9,5,0.3,50,1,0.0,0.0,30,0.0,0.0,balking_rate
10,11,9,5,0.3,50,2,0.25223459648954133,0.0036695364700425315,30,0.0006699626334100582,0.0013131267614837142,balking_rate
10,11,9,5,0.5,25,1,0.0,0.0,30,0.0,0.0,balking_rate
10,11,9,5,0.5,25,2,0.1615624780398644,0.011168188221792785,30,0.0020390228718464723,0.003996484828819086,balking_rate
10,11,9,5,0.5,50,1,0.0,0.0,30,0.0,0.0,balking_rate
10,11,9,5,0.5,50,2,0.4194989158053792,0.003014654402862124,30,0.0005503980731766173,0.00107878022342617,balking_rate
10,11,9,5,0.7,25,1,0.0,0.0,30,0.0,0.0,balking_rate
10,11,9,5,0.7,25,2,0.17581978725297734,0.012428009586083533,30,0.0022690337317294645,0.00444730611418975,balking_rate
10,11,9,5,0.7,50,1,0.0,0.0,30,0.0,0.0,balking_rate
10,11,9,5,0.7,50,2,0.5882919247047317,0.002688151784463933,30,0.0004907871234495538,0.0009619427619611254,balking_rate
10,11,9,9,0.3,25,1,0.0,0.0,30,0.0,0.0,balking_rate
10,11,9,9,0.3,25,2,7.181586412436666e-06,3.933516876764162e-05,30,7.181586412436667e-06,1.4075909368375867e-05,balking_rate
10,11,9,9,0.3,50,1,0.0,0.0,30,0.0,0.0,balking_rate
10,11,9,9,0.3,50,2,0.18518699151290186,0.002464821537581921,30,0.0004500127854527286,0.000882025059487348,balking_rate
10,11,9,9,0.5,25,1,0.0,0.0,30,0.0,0.0,balking_rate
10,11,9,9,0.5,25,2,7.181586412436666e-06,3.933516876764162e-05,30,7.181586412436667e-06,1.4075909368375867e-05,balking_rate
10,11,9,9,0.5,50,1,0.0,0.0,30,0.0,0.0,balking_rate
10,11,9,9,0.5,50,2,0.273626606579045,0.00332404063264492,30,0.0006068840121877886,0.0011894926638880655,balking_rate
10,11,9,9,0.7,25,1,0.0,0.0,30,0.0,0.0,balking_rate
10,11,9,9,0.7,25,2,3.5911800617666665e-06,1.9669703278923996e-05,30,3.5911800617666677e-06,7.038712921062668e-06,balking_rate
10,11,9,9,0.7,50,1,0.0,0.0,30,0.0,0.0,balking_rate
10,11,9,9,0.7,50,2,0.3423250038727558,0.005064266434547147,30,0.0009246043211392441,0.0018122244694329184,balking_rate
10,11,12,12,0.3,25,1,0.0,0.0,30,0.0,0.0,balking_rate
10,11,12,12,0.3,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,11,12,12,0.3,50,1,0.0,0.0,30,0.0,0.0,balking_rate
10,11,12,12,0.3,50,2,0.0,0.0,30,0.0,0.0,balking_rate
10,11,12,12,0.5,25,1,0.0,0.0,30,0.0,0.0,balking_rate
10,11,12,12,0.5,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,11,12,12,0.5,50,1,0.0,0.0,30,0.0,0.0,balking_rate
10,11,12,12,0.5,50,2,0.0,0.0,30,0.0,0.0,balking_rate
10,11,12,12,0.7,25,1,0.0,0.0,30,0.0,0.0,balking_rate
10,11,12,12,0.7,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,11,12,12,0.7,50,1,0.0,0.0,30,0.0,0.0,balking_rate
10,11,12,12,0.7,50,2,0.0,0.0,30,0.0,0.0,balking_rate
10,12,5,9,0.3,25,1,0.13080527527670385,0.009809261971498257,30,0.0017909180180890644,0.003510199315454566,balking_rate
10,12,5,9,0.3,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,12,5,9,0.3,50,1,0.1929191037030415,0.004984797528610662,30,0.0009100953503386877,0.001783786886663828,balking_rate
10,12,5,9,0.3,50,2,0.16571236195416209,0.0033615450196528168,30,0.0006137313451109982,0.0012029134364175565,balking_rate
10,12,5,9,0.5,25,1,0.15797288813493485,0.013152573454880315,30,0.0024013203901605347,0.004706587964714648,balking_rate
10,12,5,9,0.5,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,12,5,9,0.5,50,1,0.36407387585851914,0.005107770443917272,30,0.0009325470302305553,0.0018277921792518882,balking_rate
10,12,5,9,0.5,50,2,0.20330213445099923,0.003382920053868412,30,0.000617633874580107,0.0012105623941770097,balking_rate
10,12,5,9,0.7,25,1,0.17719036570208407,0.011707615018380618,30,0.002137508280051108,0.004189516228900171,balking_rate
10,12,5,9,0.7,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,12,5,9,0.7,50,1,0.548628147935452,0.004511045153014915,30,0.0008236003960768709,0.001614256776310667,balking_rate
10,12,5,9,0.7,50,2,0.17881843750412107,0.00574996610255634,30,0.0010497953797533903,0.0020575989443166447,balking_rate
10,12,5,12,0.3,25,1,0.13080527527670385,0.009809261971498257,30,0.0017909180180890644,0.003510199315454566,balking_rate
10,12,5,12,0.3,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,12,5,12,0.3,50,1,0.14734254850222347,0.005062043750684146,30,0.000924198516442588,0.0018114290922274724,balking_rate
10,12,5,12,0.3,50,2,0.0,0.0,30,0.0,0.0,balking_rate
10,12,5,12,0.5,25,1,0.15797288813493485,0.013152573454880315,30,0.0024013203901605347,0.004706587964714648,balking_rate
10,12,5,12,0.5,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,12,5,12,0.5,50,1,0.26540178766824546,0.008056421203524494,30,0.0014708945419777612,0.002882953302276412,balking_rate
10,12,5,12,0.5,50,2,0.0,0.0,30,0.0,0.0,balking_rate
10,12,5,12,0.7,25,1,0.17719036570208407,0.011707615018380618,30,0.002137508280051108,0.004189516228900171,balking_rate
10,12,5,12,0.7,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,12,5,12,0.7,50,1,0.41674566003068303,0.013353939077975132,30,0.0024380845548522398,0.00477864572751039,balking_rate
10,12,5,12,0.7,50,2,0.0,0.0,30,0.0,0.0,balking_rate
10,12,9,5,0.3,25,1,0.0,0.0,30,0.0,0.0,balking_rate
10,12,9,5,0.3,25,2,0.1296741243246008,0.010133296852824858,30,0.0018500784227294272,0.0036261537085496773,balking_rate
10,12,9,5,0.3,50,1,0.0,0.0,30,0.0,0.0,balking_rate
10,12,9,5,0.3,50,2,0.2520517964728034,0.0028728825514865385,30,0.0005245141928373914,0.001028047817961287,balking_rate
10,12,9,5,0.5,25,1,0.0,0.0,30,0.0,0.0,balking_rate
10,12,9,5,0.5,25,2,0.1615624780398644,0.011168188221792785,30,0.0020390228718464723,0.003996484828819086,balking_rate
10,12,9,5,0.5,50,1,0.0,0.0,30,0.0,0.0,balking_rate
10,12,9,5,0.5,50,2,0.4194989158053792,0.003014654402862124,30,0.0005503980731766173,0.00107878022342617,balking_rate
10,12,9,5,0.7,25,1,0.0,0.0,30,0.0,0.0,balking_rate
10,12,9,5,0.7,25,2,0.17581978725297734,0.012428009586083533,30,0.0022690337317294645,0.00444730611418975,balking_rate
10,12,9,5,0.7,50,1,0.0,0.0,30,0.0,0.0,balking_rate
10,12,9,5,0.7,50,2,0.5882919247047317,0.002688151784463933,30,0.0004907871234495538,0.0009619427619611254,balking_rate
10,12,9,9,0.3,25,1,0.0,0.0,30,0.0,0.0,balking_rate
10,12,9,9,0.3,25,2,7.181586412436666e-06,3.933516876764162e-05,30,7.181586412436667e-06,1.4075909368375867e-05,balking_rate
10,12,9,9,0.3,50,1,0.0,0.0,30,0.0,0.0,balking_rate
10,12,9,9,0.3,50,2,0.18583236361062505,0.0027836955113868748,30,0.0005082309416041568,0.0009961326455441473,balking_rate
10,12,9,9,0.5,25,1,0.0,0.0,30,0.0,0.0,balking_rate
10,12,9,9,0.5,25,2,7.181586412436666e-06,3.933516876764162e-05,30,7.181586412436667e-06,1.4075909368375867e-05,balking_rate
10,12,9,9,0.5,50,1,0.0,0.0,30,0.0,0.0,balking_rate
10,12,9,9,0.5,50,2,0.273626606579045,0.00332404063264492,30,0.0006068840121877886,0.0011894926638880655,balking_rate
10,12,9,9,0.7,25,1,0.0,0.0,30,0.0,0.0,balking_rate
10,12,9,9,0.7,25,2,3.5911800617666665e-06,1.9669703278923996e-05,30,3.5911800617666677e-06,7.038712921062668e-06,balking_rate
10,12,9,9,0.7,50,1,0.0,0.0,30,0.0,0.0,balking_rate
10,12,9,9,0.7,50,2,0.3423250038727558,0.005064266434547147,30,0.0009246043211392441,0.0018122244694329184,balking_rate
10,12,12,12,0.3,25,1,0.0,0.0,30,0.0,0.0,balking_rate
10,12,12,12,0.3,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,12,12,12,0.3,50,1,0.0,0.0,30,0.0,0.0,balking_rate
10,12,12,12,0.3,50,2,0.0,0.0,30,0.0,0.0,balking_rate
10,12,12,12,0.5,25,1,0.0,0.0,30,0.0,0.0,balking_rate
10,12,12,12,0.5,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,12,12,12,0.5,50,1,0.0,0.0,30,0.0,0.0,balking_rate
10,12,12,12,0.5,50,2,0.0,0.0,30,0.0,0.0,balking_rate
10,12,12,12,0.7,25,1,0.0,0.0,30,0.0,0.0,balking_rate
10,12,12,12,0.7,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,12,12,12,0.7,50,1,0.0,0.0,30,0.0,0.0,balking_rate
10,12,12,12,0.7,50,2,0.0,0.0,30,0.0,0.0,balking_rate
10,13,5,9,0.3,25,1,0.13080527527670385,0.009809261971498257,30,0.0017909180180890644,0.003510199315454566,balking_rate
10,13,5,9,0.3,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,13,5,9,0.3,50,1,0.1929191037030415,0.004984797528610662,30,0.0009100953503386877,0.001783786886663828,balking_rate
10,13,5,9,0.3,50,2,0.16571236195416209,0.0033615450196528168,30,0.0006137313451109982,0.0012029134364175565,balking_rate
10,13,5,9,0.5,25,1,0.15797288813493485,0.013152573454880315,30,0.0024013203901605347,0.004706587964714648,balking_rate
10,13,5,9,0.5,25,2,0.0,0.0,30,0.0,0.0,balking_rate
10,13,5,9,0.5,50,1,0.36407387585851914,0.005107770443917272,30,0.0009325470302305553,0.0018277921792518882,balking_rate
10,13,5,9,0.5,50,2,0.20330213445099923,0.003382920053868412,30,0.000617633874580107,0.0012105623941770097,balking_rate
10,13,5,9,0.7,25,1,0.17719036570208407,0.011707615018380618,30,0.002137508280051108,0.004189516228900171,balking_rate
10,13,5,9,0.7,25,2,0.0,0.0,30,0.0,0.0,balking_rate
