gap_magnitude,gap_location,class2_low,class2_high,class2_step,seed,class_id,arrivals,booked,balked,offered,no_offer,canceled,no_show,served,mean_accepted_booking_delay,mean_offered_booking_delay,percent_serviced,slot_utilization,balking_rate,total_booking_delay,total_offered_booking_delay
0.25,pre-threshold,0.25,0.5,0.25,33,2,18139,10597,7542,18139,0,5264,895,4438,8.270925733698217,8.77198302001213,0.24466618887480016,0.37996575342465755,0.41578918352720656,87647.0,159115.0
0.25,pre-threshold,0.25,0.5,0.25,34,1,18139,12071,6068,18139,0,5673,988,5410,7.785187639797862,8.694194828821875,0.29825238436518,0.4631849315068493,0.3345278129996141,93975.0,157704.0
0.25,pre-threshold,0.25,0.5,0.25,34,2,18177,10626,7551,18177,0,5335,867,4421,8.201675136457744,8.717005006326676,0.24321945315508608,0.37851027397260273,0.41541508499752433,87151.0,158449.0
0.25,pre-threshold,0.25,0.5,0.25,35,1,18370,12261,6109,18370,0,5914,967,5378,7.893809640322975,8.800598802395209,0.29275993467610234,0.46044520547945206,0.3325530756668481,96786.0,161667.0
0.25,pre-threshold,0.25,0.5,0.25,35,2,18174,10612,7562,18174,0,5282,906,4423,8.221258952129665,8.756795422031473,0.24336964894904808,0.37868150684931506,0.41608891823484095,87244.0,159146.0
0.25,pre-threshold,0.25,0.5,0.25,36,1,18373,12299,6074,18373,0,5917,995,5382,7.777705504512562,8.680890437054373,0.29292984270396777,0.4607876712328767,0.3305938061285582,95658.0,159494.0
0.25,pre-threshold,0.25,0.5,0.25,36,2,18256,10718,7538,18256,0,5411,904,4400,8.14872177645083,8.654195880806311,0.24101665205959685,0.3767123287671233,0.41290534618755476,87338.0,157991.0
0.25,pre-threshold,0.25,0.5,0.25,37,1,18216,12199,6017,18216,0,5861,980,5355,7.860562341175506,8.766963109354414,0.2939723320158103,0.4584760273972603,0.3303140096618358,95891.0,159699.0
0.25,pre-threshold,0.25,0.5,0.25,37,2,18255,10710,7545,18255,0,5374,891,4444,8.166853408029878,8.692139139961654,0.2434401533826349,0.3804794520547945,0.4133114215283484,87467.0,158675.0
0.25,pre-threshold,0.25,0.5,0.25,38,1,18536,12293,6243,18536,0,5900,1001,5380,7.901651346294639,8.82385627967199,0.2902460077686664,0.4606164383561644,0.3368040569702201,97135.0,163559.0
0.25,pre-threshold,0.25,0.5,0.25,38,2,18401,10686,7715,18401,0,5392,878,4410,8.29047351675089,8.843486767023531,0.23966088799521765,0.3775684931506849,0.4192706918102277,88592.0,162729.0
0.25,pre-threshold,0.25,0.5,0.25,39,1,18263,12253,6010,18263,0,5923,929,5401,7.777850322370032,8.690850353173083,0.29573454525543447,0.4624143835616438,0.32908065487597876,95302.0,158721.0
0.25,pre-threshold,0.25,0.5,0.25,39,2,18226,10646,7580,18226,0,5301,909,4436,8.21820402028931,8.717985295731372,0.2433885657851421,0.3797945205479452,0.41588938878525183,87491.0,158894.0
0.25,pre-threshold,0.25,0.5,0.25,40,1,18359,12186,6173,18359,0,5910,1045,5224,7.9886755292959135,8.93033389618171,0.2845470886213846,0.44726027397260276,0.3362383572089983,97350.0,163952.0
0.25,pre-threshold,0.25,0.5,0.25,40,2,18441,10898,7543,18441,0,5482,901,4509,8.34621031381905,8.86871644704734,0.2445095168374817,0.3860445205479452,0.40903421723333877,90957.0,163548.0
0.25,pre-threshold,0.25,0.5,0.25,41,1,18211,12206,6005,18211,0,5832,983,5390,7.705390791414058,8.60188896820603,0.2959749601888968,0.461472602739726,0.3297457580583164,94052.0,156649.0
0.25,pre-threshold,0.25,0.5,0.25,41,2,18342,10604,7738,18342,0,5313,884,4406,8.082704639758582,8.617817031948533,0.24021371715189183,0.3772260273972603,0.42187329625994985,85709.0,158068.0
0.25,pre-threshold,0.25,0.5,0.25,42,1,18291,12288,6003,18291,0,5869,1007,5407,7.846761067708333,8.742332294571101,0.2956098627740419,0.46292808219178083,0.32819419386583565,96421.0,159906.0
0.25,pre-threshold,0.25,0.5,0.25,42,2,17961,10492,7469,17961,0,5242,837,4406,8.192718261532596,8.716942263793776,0.24530928122042203,0.3772260273972603,0.41584544290406994,85958.0,156565.0
0.25,pre-threshold,0.25,0.5,0.25,43,1,18239,12165,6074,18239,0,5801,954,5410,7.766378956021373,8.682932178299248,0.29661713909753823,0.4631849315068493,0.3330226437852952,94478.0,158368.0
0.25,pre-threshold,0.25,0.5,0.25,43,2,18283,10639,7644,18283,0,5322,897,4419,8.1284895196917,8.67516271946617,0.24169993983481924,0.3783390410958904,0.41809331072581085,86479.0,158608.0
0.25,pre-threshold,0.25,0.5,0.25,44,1,18225,12194,6031,18225,0,5868,1040,5280,7.774479252091193,8.670123456790124,0.2897119341563786,0.4520547945205479,0.3309190672153635,94802.0,158013.0
0.25,pre-threshold,0.25,0.5,0.25,44,2,18127,10686,7441,18127,0,5337,903,4440,8.140370578326783,8.659072102388702,0.24493848954598113,0.3801369863013699,0.4104926352954157,86988.0,156963.0
0.25,pre-threshold,0.25,0.5,0.25,45,1,18181,12214,5967,18181,0,5854,961,5399,7.847633862780416,8.749133711016995,0.29695836312634066,0.4622431506849315,0.3281997689896045,95851.0,159068.0
0.25,pre-threshold,0.25,0.5,0.25,45,2,18316,10600,7716,18316,0,5279,859,4462,8.236603773584905,8.772330203101113,0.24361214238916795,0.38202054794520546,0.42127101987333476,87308.0,160674.0
0.25,pre-threshold,0.25,0.5,0.25,46,1,18147,12167,5980,18147,0,5824,983,5360,7.802087614037972,8.71290020389045,0.29536562517220477,0.4589041095890411,0.32953105196451205,94928.0,158113.0
0.25,pre-threshold,0.25,0.5,0.25,46,2,18335,10736,7599,18335,0,5396,864,4476,8.210040983606557,8.749331878920097,0.24412326152167985,0.3832191780821918,0.4144532315244069,88143.0,160419.0
0.25,pre-threshold,0.25,0.5,0.25,47,1,18116,12127,5989,18116,0,5801,948,5370,7.693246474808279,8.60841245308015,0.2964230514462354,0.4597602739726027,0.3305917421064253,93296.0,155950.0
0.25,pre-threshold,0.25,0.5,0.25,47,2,18153,10685,7468,18153,0,5322,899,4461,8.104164716892841,8.636644080868177,0.24574450504048917,0.3819349315068493,0.4113920564094089,86593.0,156781.0
0.25,pre-threshold,0.25,0.5,0.25,48,1,18284,12193,6091,18284,0,5805,1036,5351,7.845239071598458,8.756070881645154,0.2926602493983811,0.4581335616438356,0.33313279369940935,95657.0,160096.0
0.25,pre-threshold,0.25,0.5,0.25,48,2,17950,10416,7534,17950,0,5127,857,4432,8.198828725038403,8.73715877437326,0.24690807799442896,0.37945205479452054,0.41972144846796655,85399.0,156832.0
0.25,pre-threshold,0.25,0.5,0.25,49,1,18467,12351,6116,18467,0,5983,1002,5361,7.9245405230345725,8.852601938593166,0.2903016191043483,0.45898972602739724,0.3311853576650241,97876.0,163481.0
0.25,pre-threshold,0.25,0.5,0.25,49,2,18328,10759,7569,18328,0,5452,901,4398,8.365275583232643,8.863814927979048,0.23996071584460935,0.37654109589041096,0.4129746835443038,90002.0,162456.0
0.25,pre-threshold,0.25,0.5,0.25,50,1,18291,12154,6137,18291,0,5820,921,5410,7.861938456475235,8.80575146246788,0.2957738778634301,0.4631849315068493,0.335520201191843,95554.0,161066.0
0.25,pre-threshold,0.25,0.5,0.25,50,2,18477,10819,7658,18477,0,5461,893,4459,8.290877160550883,8.80424311305948,0.2413270552578882,0.381763698630137,0.4144612220598582,89699.0,162676.0
0.25,post-threshold,0.0,0.25,0.25,1,1,18090,11136,6003,17139,951,5726,829,4568,8.961476293103448,10.170546706342261,0.2525152017689331,0.3910958904109589,0.350253807106599,99795.0,174313.0
0.25,post-threshold,0.0,0.25,0.25,1,2,18252,14257,3005,17262,990,7986,1098,5157,9.667391456828225,10.139555092109836,0.28254437869822485,0.44152397260273973,0.1740817981693894,137828.0,175029.0
0.25,post-threshold,0.0,0.25,0.25,2,1,18213,11193,6095,17288,925,5790,823,4571,8.955775931385688,10.178563165201295,0.25097457859770494,0.3913527397260274,0.3525566867191115,100242.0,175967.0
0.25,post-threshold,0.0,0.25,0.25,2,2,18158,14277,2955,17232,926,8017,1056,5186,9.670308888421937,10.145078922934076,0.2856041414252671,0.4440068493150685,0.171483286908078,138063.0,174820.0
0.25,post-threshold,0.0,0.25,0.25,3,1,18263,11397,5777,17174,1089,5977,826,4590,9.003421953145565,10.147723302666822,0.25132782127799375,0.3929794520547945,0.3363805752882264,102612.0,174277.0
0.25,post-threshold,0.0,0.25,0.25,3,2,18158,14170,2960,17130,1028,7912,1018,5221,9.64213126323218,10.115936952714536,0.28753166648309286,0.44700342465753423,0.1727962638645651,136629.0,173286.0
0.25,post-threshold,0.0,0.25,0.25,4,1,18230,11284,5886,17170,1060,5931,796,4547,8.96712158808933,10.150844496214328,0.2494240263302249,0.38929794520547945,0.3428072218986605,101185.0,174290.0
0.25,post-threshold,0.0,0.25,0.25,4,2,18429,14438,2970,17408,1021,8129,1058,5231,9.666989887796094,10.140969669117647,0.28384611210592003,0.4478595890410959,0.17061121323529413,139572.0,176534.0
0.25,post-threshold,0.0,0.25,0.25,5,1,18094,11133,5858,16991,1103,5823,755,4538,9.01895266325339,10.194750161850392,0.25080137062009505,0.38852739726027397,0.3447707609911129,100408.0,173219.0
0.25,post-threshold,0.0,0.25,0.25,5,2,18619,14439,3033,17472,1147,8040,1069,5307,9.685712306946465,10.1632326007326,0.28503141951769695,0.45436643835616436,0.17359203296703296,139852.0,177572.0
0.25,post-threshold,0.0,0.25,0.25,6,1,18224,11255,6014,17269,955,5863,772,4607,8.950422034651266,10.1730268110487,0.25279850746268656,0.39443493150684933,0.3482540969367074,100737.0,175678.0
0.25,post-threshold,0.0,0.25,0.25,6,2,18115,14175,2986,17161,954,7882,1038,5231,9.690229276895943,10.168696462910086,0.2887662158432239,0.4478595890410959,0.17399918419672514,137359.0,174505.0
0.25,post-threshold,0.0,0.25,0.25,7,1,18072,11047,5904,16951,1121,5700,821,4515,8.992577170272472,10.19804141348593,0.2498339973439575,0.3865582191780822,0.34829803551412897,99341.0,172867.0
0.25,post-threshold,0.0,0.25,0.25,7,2,18458,14272,3014,17286,1172,7918,1088,5243,9.758758408071749,10.223244243896795,0.2840502763029581,0.44888698630136986,0.1743607543676964,139277.0,176719.0
0.25,post-threshold,0.0,0.25,0.25,8,1,18241,11248,5931,17179,1062,5909,798,4531,8.9499466571835,10.161126957331625,0.2483964694918042,0.3879280821917808,0.34524710402235287,100669.0,174558.0
0.25,post-threshold,0.0,0.25,0.25,8,2,18211,14152,3013,17165,1046,7800,1095,5231,9.693188241944602,10.180483542091466,0.2872439734226566,0.4478595890410959,0.17553160501019516,137178.0,174748.0
0.25,post-threshold,0.0,0.25,0.25,9,1,18307,11346,6000,17346,961,5961,823,4549,9.011105235325225,10.191859794765364,0.24848418637679576,0.3894691780821918,0.3459010722933241,102240.0,176788.0
0.25,post-threshold,0.0,0.25,0.25,9,2,18119,14209,2998,17207,912,7900,1076,5213,9.664015764656204,10.142965072354274,0.28770903471494014,0.44631849315068495,0.1742314174463881,137316.0,174530.0
0.25,post-threshold,0.0,0.25,0.25,10,1,18278,11187,5976,17163,1115,5855,771,4542,9.001340842048807,10.202878284682166,0.2484954590217748,0.38886986301369864,0.3481908757210278,100698.0,175112.0
0.25,post-threshold,0.0,0.25,0.25,10,2,18352,14304,3036,17340,1012,7945,1075,5264,9.66484899328859,10.15121107266436,0.2868352223190933,0.4506849315068493,0.1750865051903114,138246.0,176022.0
0.25,post-threshold,0.0,0.25,0.25,11,1,18335,11257,5908,17165,1170,5727,820,4697,8.96384471884161,10.162365278182348,0.256176711208072,0.4021404109589041,0.34418875618992134,100906.0,174437.0
0.25,post-threshold,0.0,0.25,0.25,11,2,18366,14151,3010,17161,1205,8009,1011,5120,9.717687795915483,10.195501427655731,0.278775999128825,0.4383561643835616,0.17539770409649788,137515.0,174965.0
0.25,post-threshold,0.0,0.25,0.25,12,1,18106,11099,5998,17097,1009,5737,818,4531,8.961167672763311,10.175059952038369,0.2502485363967745,0.3879280821917808,0.350821781599111,99460.0,173963.0
0.25,post-threshold,0.0,0.25,0.25,12,2,18251,14262,2965,17227,1024,7949,1103,5190,9.643458140513252,10.106809078771695,0.2843679798367213,0.4443493150684932,0.1721135426946073,137535.0,174110.0
0.25,post-threshold,0.0,0.25,0.25,13,1,18353,11173,6108,17281,1072,5825,776,4565,8.929204331871476,10.174353336033795,0.24873317713725276,0.3908390410958904,0.3534517678375094,99766.0,175823.0
0.25,post-threshold,0.0,0.25,0.25,13,2,18416,14418,2986,17404,1012,8088,1086,5218,9.724372312387294,10.194150769937945,0.28334057341442226,0.44674657534246576,0.17156975407952194,140206.0,177419.0
0.25,post-threshold,0.0,0.25,0.25,14,1,18117,11268,6007,17275,842,5856,750,4644,8.884274050408235,10.10124457308249,0.2563338301043219,0.3976027397260274,0.34772793053545586,100108.0,174499.0
0.25,post-threshold,0.0,0.25,0.25,14,2,18098,14220,3003,17223,875,7951,1100,5152,9.697398030942335,10.166986007083551,0.28467233948502596,0.4410958904109589,0.17435986761888173,137897.0,175106.0
0.25,post-threshold,0.0,0.25,0.25,15,1,18488,11267,6111,17378,1110,5897,814,4546,8.937605396290051,10.145413741512257,0.24588922544353095,0.3892123287671233,0.3516515134077569,100700.0,176307.0
0.25,post-threshold,0.0,0.25,0.25,15,2,18349,14358,3037,17395,954,8053,1057,5226,9.701629753447556,10.174073009485484,0.2848111613711919,0.44743150684931504,0.17459039954009772,139296.0,176978.0
0.25,post-threshold,0.0,0.25,0.25,16,1,18322,11262,6029,17291,1031,5814,780,4654,8.970076362990588,10.178474350818345,0.25401157078921516,0.39845890410958906,0.34867850326759586,101021.0,175996.0
0.25,post-threshold,0.0,0.25,0.25,16,2,18286,14173,3030,17203,1083,7937,1045,5173,9.768291822479362,10.240481311399174,0.28289401728097996,0.44289383561643836,0.17613206998779282,138446.0,176167.0
0.25,post-threshold,0.0,0.25,0.25,17,1,18224,11213,6131,17344,880,5883,767,4556,8.934896994559885,10.158037361623617,0.25,0.3900684931506849,0.3534940036900369,100187.0,176181.0
0.25,post-threshold,0.0,0.25,0.25,17,2,18275,14355,3063,17418,857,8005,1047,5288,9.61783350748868,10.102709840394994,0.28935704514363886,0.45273972602739726,0.17585256631071305,138064.0,175969.0
0.25,post-threshold,0.0,0.25,0.25,18,1,18333,11357,5889,17246,1087,5910,785,4652,8.898564761820904,10.101008929606865,0.2537500681830579,0.3982876712328767,0.3414704859097762,101061.0,174202.0
0.25,post-threshold,0.0,0.25,0.25,18,2,18451,14293,3069,17362,1089,8045,1033,5197,9.701462254250332,10.179011634604308,0.2816649504091919,0.4449486301369863,0.17676534961409976,138663.0,176728.0
0.25,post-threshold,0.0,0.25,0.25,19,1,18153,11178,5882,17060,1093,5796,815,4551,8.976829486491322,10.176553341148887,0.2507023632457445,0.3896404109589041,0.3447831184056272,100343.0,173612.0
0.25,post-threshold,0.0,0.25,0.25,19,2,18470,14304,3067,17371,1099,8011,1046,5227,9.67743288590604,10.168326521213517,0.2829994585814835,0.44751712328767124,0.17655863220309712,138426.0,176634.0
0.25,post-threshold,0.0,0.25,0.25,20,1,18183,11195,5902,17097,1086,5817,785,4586,8.945511389012951,10.151956483593613,0.2522136061156025,0.39263698630136984,0.3452067614201322,100145.0,173568.0
0.25,post-threshold,0.0,0.25,0.25,20,2,18192,14206,2961,17167,1025,7912,1046,5234,9.724341827396875,10.193103046542786,0.28770888302550574,0.4481164383561644,0.1724820877264519,138144.0,174985.0
0.25,post-threshold,0.0,0.25,0.25,21,1,18248,11263,5919,17182,1066,5883,780,4593,8.902690224629318,10.120765917820975,0.25169881630863655,0.39323630136986304,0.34448841811197767,100271.0,173895.0
0.25,post-threshold,0.0,0.25,0.25,21,2,18250,14411,2847,17258,992,8125,1061,5210,9.676982860315038,10.127013558929193,0.2854794520547945,0.4460616438356164,0.16496697183914708,139455.0,174772.0
0.25,post-threshold,0.0,0.25,0.25,22,1,18311,11334,6008,17342,969,5934,811,4580,8.987383095112053,10.189597508937839,0.2501228769592049,0.3921232876712329,0.3464421635336178,101863.0,176708.0
0.25,post-threshold,0.0,0.25,0.25,22,2,18333,14295,3051,17346,987,8026,1052,5194,9.688772298006295,10.170298627925746,0.2833142420771287,0.4446917808219178,0.1758906952611553,138501.0,176414.0
0.25,post-threshold,0.0,0.25,0.25,23,1,18299,11210,6067,17277,1022,5901,774,4521,8.908831400535236,10.14655322104532,0.24706268102082082,0.3870719178082192,0.3511605024020374,99868.0,175302.0
0.25,post-threshold,0.0,0.25,0.25,23,2,18453,14509,2974,17483,970,8144,1141,5204,9.699979323178717,10.170165303437624,0.28201376469950684,0.44554794520547947,0.17010810501630155,140737.0,177805.0
0.25,post-threshold,0.0,0.25,0.25,24,1,17999,11209,5816,17025,974,5828,810,4547,8.994557944508877,10.16287812041116,0.25262514584143564,0.38929794520547945,0.34161527165932454,100820.0,173023.0
0.25,post-threshold,0.0,0.25,0.25,24,2,18205,14378,2872,17250,955,8066,1083,5217,9.643969954096537,10.105217391304349,0.2865696237297446,0.44666095890410956,0.1664927536231884,138661.0,174315.0
0.25,post-threshold,0.0,0.25,0.25,25,1,18373,11340,6178,17518,855,5905,761,4659,8.893915343915344,10.1281538988469,0.2535786208022642,0.3988869863013699,0.3526658294325836,100857.0,177425.0
0.25,post-threshold,0.0,0.25,0.25,25,2,18157,14290,3045,17335,822,8036,1047,5198,9.684884534639608,10.170233631381597,0.2862807732554937,0.44503424657534246,0.1756561869051053,138397.0,176301.0
0.25,post-threshold,0.0,0.25,0.25,26,1,18531,11348,6148,17496,1035,5936,778,4615,8.922893902009164,10.152034750800183,0.24904214559386972,0.3951198630136986,0.3513946044810242,101257.0,177620.0
0.25,post-threshold,0.0,0.25,0.25,26,2,18233,14210,3046,17256,977,7923,1035,5235,9.672976776917663,10.154554937413074,0.28711676630285743,0.4482020547945205,0.17651831247102456,137453.0,175227.0
0.25,post-threshold,0.0,0.25,0.25,27,1,18449,11341,6114,17455,994,5843,840,4642,8.91014901684155,10.13113720996849,0.25161255352593637,0.39743150684931505,0.3502721283299914,101050.0,176839.0
0.25,post-threshold,0.0,0.25,0.25,27,2,17888,14027,2882,16909,979,7826,1049,5134,9.663719968631924,10.131527588858004,0.28700805008944547,0.43955479452054796,0.17044177656869122,135553.0,171314.0
0.25,post-threshold,0.0,0.25,0.25,28,1,18329,11350,6005,17355,974,5938,790,4609,9.00590308370044,10.184615384615384,0.2514594358666594,0.39460616438356166,0.3460097954479977,102217.0,176754.0
0.25,post-threshold,0.0,0.25,0.25,28,2,18450,14272,3077,17349,1101,8006,1035,5214,9.699761771300448,10.181047899014352,0.28260162601626015,0.4464041095890411,0.17735892558648914,138435.0,176631.0
0.25,post-threshold,0.0,0.25,0.25,29,1,18395,11358,6117,17475,920,5973,798,4576,9.016023947878148,10.204291845493563,0.24876325088339224,0.3917808219178082,0.3500429184549356,102404.0,178320.0
0.25,post-threshold,0.0,0.25,0.25,29,2,18300,14340,2972,17312,988,8022,1071,5225,9.675871687587168,10.143195471349353,0.2855191256830601,0.4473458904109589,0.1716728280961183,138752.0,175599.0
0.25,post-threshold,0.0,0.25,0.25,30,1,18371,11296,6020,17316,1055,5812,834,4639,8.985304532577903,10.18133518133518,0.25251755484187033,0.3971746575342466,0.34765534765534767,101498.0,176300.0
0.25,post-threshold,0.0,0.25,0.25,30,2,18231,14191,2928,17119,1112,8002,1076,5101,9.771827214431681,10.22770021613412,0.27979814601502934,0.4367294520547945,0.17103802792219172,138672.0,175088.0
0.25,post-threshold,0.0,0.25,0.25,31,1,18409,11210,6024,17234,1175,5819,791,4588,8.999197145405887,10.202622722525241,0.24922592210331904,0.3928082191780822,0.3495416038064291,100881.0,175832.0
0.25,post-threshold,0.0,0.25,0.25,31,2,18367,14176,3062,17238,1129,7865,1057,5233,9.727003386004515,10.21342383107089,0.28491315947079,0.44803082191780824,0.1776308156398654,137890.0,176059.0
0.25,post-threshold,0.0,0.25,0.25,32,1,18358,11300,5953,17253,1105,5898,802,4583,8.991592920353982,10.187039935083753,0.24964593092929513,0.39238013698630136,0.34504144206804616,101605.0,175757.0
0.25,post-threshold,0.0,0.25,0.25,32,2,18364,14281,2965,17246,1118,7995,1013,5252,9.647293606890274,10.127159921141134,0.285994336745807,0.44965753424657534,0.17192392438826395,137773.0,174653.0
0.25,post-threshold,0.0,0.25,0.25,33,1,18281,11237,5943,17180,1101,5789,783,4645,8.930408472012102,10.153084982537834,0.2540889448060828,0.3976883561643836,0.3459254947613504,100351.0,174430.0
0.25,post-threshold,0.0,0.25,0.25,33,2,18252,14187,3003,17190,1062,7942,1101,5131,9.729611616268414,10.212972658522396,0.28111987727372345,0.43929794520547943,0.17469458987783595,138034.0,175561.0
0.25,post-threshold,0.0,0.25,0.25,34,1,18169,11099,6032,17131,1038,5748,788,4553,8.924948193530948,10.161870293619753,0.2505916671253233,0.38981164383561645,0.35211020956161343,99058.0,174083.0
0.25,post-threshold,0.0,0.25,0.25,34,2,18246,14203,2988,17191,1055,7861,1062,5258,9.703442934591283,10.183119073934035,0.28817275019182287,0.45017123287671235,0.17381187830841718,137818.0,175058.0
0.25,post-threshold,0.0,0.25,0.25,35,1,18262,11186,5972,17158,1104,5756,816,4600,8.961112104416234,10.171406923883902,0.2518891687657431,0.3938356164383562,0.3480592143606481,100239.0,174521.0
0.25,post-threshold,0.0,0.25,0.25,35,2,18250,14239,2904,17143,1107,7986,1006,5229,9.739799143198258,10.20019833168057,0.2865205479452055,0.44768835616438357,0.16939858834509713,138685.0,174862.0
0.25,post-threshold,0.0,0.25,0.25,36,1,18113,11246,6031,17277,836,5891,765,4582,8.876667259470034,10.090524975400822,0.25296748191906365,0.3922945205479452,0.349076807316085,99827.0,174334.0
0.25,post-threshold,0.0,0.25,0.25,36,2,18232,14417,3056,17473,759,8090,1040,5264,9.589443018658528,10.07239741315172,0.28872312417727075,0.4506849315068493,0.17489841469696102,138251.0,175995.0
0.25,post-threshold,0.0,0.25,0.25,37,1,18098,11109,6071,17180,918,5719,816,4568,8.89909082725718,10.144528521536671,0.25240358050613326,0.3910958904109589,0.3533760186263097,98860.0,174283.0
0.25,post-threshold,0.0,0.25,0.25,37,2,18328,14395,2999,17394,934,8109,1061,5205,9.690934352205627,10.153271242957342,0.2839917066783064,0.4456335616438356,0.172415775554789,139501.0,176606.0
0.25,post-threshold,0.0,0.25,0.25,38,1,18518,11452,6015,17467,1051,5987,851,4597,8.967953195948306,10.143585046086907,0.24824495085862405,0.39357876712328765,0.34436365718211487,102701.0,177178.0
0.25,post-threshold,0.0,0.25,0.25,38,2,17932,14027,2933,16960,972,7826,1049,5137,9.693377058529977,10.15813679245283,0.2864711130939103,0.43981164383561644,0.172936320754717,135969.0,172282.0
0.25,post-threshold,0.0,0.25,0.25,39,1,18247,11245,6074,17319,928,5905,773,4556,8.973855046687417,10.181650210751197,0.24968487970625308,0.3900684931506849,0.3507130896703043,100911.0,176336.0
0.25,post-threshold,0.0,0.25,0.25,39,2,18227,14178,3119,17297,930,7855,1144,5158,9.684863873606997,10.179453084349888,0.2829867778570253,0.4416095890410959,0.1803202867549286,137312.0,176074.0
0.25,post-threshold,0.0,0.25,0.25,40,1,18153,11251,5858,17109,1044,5879,799,4555,8.937783308150387,10.135951838213806,0.2509227124993114,0.3899828767123288,0.34239289262961015,100559.0,173416.0
0.25,post-threshold,0.0,0.25,0.25,40,2,18109,14149,2898,17047,1062,7843,1064,5222,9.67446462647537,10.14096321933478,0.2883649014302281,0.4470890410958904,0.1700005866134804,136884.0,172873.0
0.25,post-threshold,0.0,0.25,0.25,41,1,18346,11282,6002,17284,1062,5866,785,4613,8.918454174791703,10.137873177505208,0.2514444565572877,0.3949486301369863,0.34725757926405926,100618.0,175223.0
0.25,post-threshold,0.0,0.25,0.25,41,2,18511,14335,3123,17458,1053,8051,1056,5205,9.700104638995466,10.192691029900333,0.28118416076927233,0.4456335616438356,0.17888647038606942,139051.0,177944.0
0.25,post-threshold,0.0,0.25,0.25,42,1,18414,11246,6017,17263,1151,5865,791,4583,9.022319046772186,10.210508022939234,0.2488867166286521,0.39238013698630136,0.34854891965475293,101465.0,176264.0
0.25,post-threshold,0.0,0.25,0.25,42,2,18303,14020,3038,17058,1245,7720,1106,5183,9.750998573466477,10.226638527377183,0.2831776211550019,0.44375,0.17809825301911128,136709.0,174446.0
0.25,post-threshold,0.0,0.25,0.25,43,1,18223,11357,5832,17189,1034,5949,829,4567,8.998943382935634,10.167781720867996,0.2506173516984031,0.39101027397260274,0.3392867531560882,102201.0,174774.0
0.25,post-threshold,0.0,0.25,0.25,43,2,18210,14248,2946,17194,1016,7992,1043,5197,9.718065693430656,10.190124462021636,0.285392641405821,0.4449486301369863,0.17133883912992903,138463.0,175209.0
0.25,post-threshold,0.0,0.25,0.25,44,1,18325,11437,6083,17520,805,5958,763,4700,8.910815773367142,10.11912100456621,0.25648021828103684,0.4023972602739726,0.34720319634703195,101913.0,177287.0
0.25,post-threshold,0.0,0.25,0.25,44,2,18021,14233,3018,17251,770,8017,1097,5096,9.669078901145227,10.15048402991131,0.2827811997114478,0.4363013698630137,0.17494637992000464,137620.0,175106.0
0.25,post-threshold,0.0,0.25,0.25,45,1,18485,11366,6030,17396,1089,5978,783,4588,9.028770015836706,10.220338008737642,0.2482012442520963,0.3928082191780822,0.3466314095194298,102621.0,177793.0
0.25,post-threshold,0.0,0.25,0.25,45,2,18221,14202,2918,17120,1101,7906,1048,5233,9.701661737783411,10.176869158878505,0.2871960924208331,0.44803082191780824,0.17044392523364485,137783.0,174228.0
0.25,post-threshold,0.0,0.25,0.25,46,1,18134,11197,5931,17128,1006,5786,800,4599,8.970259891042243,10.163650163475012,0.25361199955883973,0.39375,0.34627510509107895,100440.0,174083.0
0.25,post-threshold,0.0,0.25,0.25,46,2,18449,14339,3086,17425,1024,8040,1050,5233,9.679963735267453,10.16958393113343,0.28364681012521004,0.44803082191780824,0.17710186513629841,138801.0,177205.0
0.25,post-threshold,0.0,0.25,0.25,47,1,18176,11173,6051,17224,952,5805,787,4565,8.92070169157791,10.144507663725035,0.2511553697183099,0.3908390410958904,0.35131212261960054,99671.0,174729.0
0.25,post-threshold,0.0,0.25,0.25,47,2,18265,14321,2968,17289,976,8016,1059,5231,9.69136233503247,10.153739371854936,0.2863947440459896,0.4478595890410959,0.17166984788015502,138790.0,175548.0
0.25,post-threshold,0.0,0.25,0.25,48,1,18336,11291,5855,17146,1190,5854,801,4614,9.001682756177486,10.182024962090283,0.25163612565445026,0.3950342465753425,0.34147906217193513,101638.0,174581.0
0.25,post-threshold,0.0,0.25,0.25,48,2,18366,14172,2948,17120,1246,7926,1011,5216,9.686988427885971,10.162908878504673,0.28400304911249047,0.4465753424657534,0.172196261682243,137284.0,173989.0
0.25,post-threshold,0.0,0.25,0.25,49,1,18287,11240,6187,17427,860,5817,799,4615,8.920729537366547,10.157571584323177,0.25236506808115056,0.3951198630136986,0.35502381362253976,100269.0,177016.0
0.25,post-threshold,0.0,0.25,0.25,49,2,18311,14303,3156,17459,852,8000,1063,5216,9.689995105921835,10.175496878400825,0.2848560974277757,0.4465753424657534,0.18076636691677644,138596.0,177654.0
0.25,post-threshold,0.0,0.25,0.25,50,1,18327,11241,6152,17393,934,5856,752,4619,8.965661418023307,10.181739780371414,0.25203252032520324,0.3954623287671233,0.35370551371241304,100783.0,177091.0
0.25,post-threshold,0.0,0.25,0.25,50,2,18104,14247,2961,17208,896,7947,1042,5244,9.684705552046045,10.15242910274291,0.28965974370304903,0.448972602739726,0.17207112970711297,137978.0,174703.0
0.3,pre-threshold,0.3,0.5,0.2,1,1,18428,12322,6106,18428,0,5766,993,5557,7.680977114104853,8.588886477100065,0.30155198610809636,0.47577054794520546,0.3313436075537226,94645.0,158276.0
