scenario,seed,class_id,arrivals,booked,balked,offered,no_offer,canceled,no_show,served,mean_accepted_booking_delay,mean_offered_booking_delay,percent_serviced,slot_utilization,balking_rate,total_booking_delay,total_offered_booking_delay
"B: Post-threshold gap
(0.30 gap above threshold)",30,2,18122,14446,2284,16730,1392,8101,1105,5220,9.751557524574277,10.122773460848775,0.28804767685685906,0.4469178082191781,0.13652121936640765,140871.0,169354.0
"B: Post-threshold gap
(0.30 gap above threshold)",31,1,18390,11082,5717,16799,1591,5712,754,4603,8.969229380978163,10.170248229061254,0.25029907558455683,0.39409246575342466,0.34031787606405145,99397.0,170850.0
"B: Post-threshold gap
(0.30 gap above threshold)",31,2,18278,14426,2271,16697,1581,8112,1131,5169,9.808817413004299,10.17296520332994,0.2827989933253091,0.4425513698630137,0.13601245732766365,141502.0,169858.0
"B: Post-threshold gap
(0.30 gap above threshold)",32,1,18255,10970,5725,16695,1560,5744,750,4467,8.939562443026436,10.148547469302187,0.2447000821692687,0.3824486301369863,0.34291704103024856,98067.0,169430.0
"B: Post-threshold gap
(0.30 gap above threshold)",32,2,18461,14615,2275,16890,1571,8146,1105,5345,9.726719124187479,10.099467140319716,0.2895292779372732,0.4576198630136986,0.13469508584961515,142156.0,170580.0
"B: Post-threshold gap
(0.30 gap above threshold)",33,1,18488,10941,6010,16951,1537,5662,756,4508,8.970935015080888,10.214087664444575,0.2438338381652964,0.38595890410958905,0.35455135390242465,98151.0,173139.0
"B: Post-threshold gap
(0.30 gap above threshold)",33,2,18394,14500,2302,16802,1592,8076,1128,5265,9.770620689655173,10.135995714795857,0.2862346417309992,0.4507705479452055,0.13700749910724913,141674.0,170305.0
"B: Post-threshold gap
(0.30 gap above threshold)",34,1,18300,11005,5770,16775,1525,5650,791,4542,8.902589731940028,10.136929955290611,0.2481967213114754,0.38886986301369864,0.34396423248882263,97973.0,170047.0
"B: Post-threshold gap
(0.30 gap above threshold)",34,2,18296,14483,2291,16774,1522,8146,1113,5200,9.825519574673756,10.189519494455705,0.28421512898994317,0.4452054794520548,0.13658042208179325,142303.0,170919.0
"B: Post-threshold gap
(0.30 gap above threshold)",35,1,18083,10998,5666,16664,1419,5679,809,4501,8.934442625931988,10.142402784445512,0.2489078139689211,0.3853595890410959,0.3400144023043687,98261.0,169013.0
"B: Post-threshold gap
(0.30 gap above threshold)",35,2,18395,14640,2295,16935,1460,8288,1104,5225,9.76318306010929,10.131502804842043,0.2840445773307964,0.4473458904109589,0.1355181576616475,142933.0,171577.0
"B: Post-threshold gap
(0.30 gap above threshold)",36,1,17969,11060,5631,16691,1278,5795,796,4460,8.895569620253164,10.08297885087772,0.2482052423618454,0.3818493150684932,0.33736744353244263,98385.0,168295.0
"B: Post-threshold gap
(0.30 gap above threshold)",36,2,18269,14800,2257,17057,1212,8381,1123,5278,9.707162162162161,10.068300404526001,0.2889047019541299,0.45188356164383564,0.13232104121475055,143666.0,171735.0
"B: Post-threshold gap
(0.30 gap above threshold)",37,1,18318,11245,5873,17118,1200,5898,769,4565,8.87229879946643,10.099719593410445,0.24920842886778033,0.3908390410958904,0.3430891459282627,99769.0,172887.0
"B: Post-threshold gap
(0.30 gap above threshold)",37,2,18078,14543,2300,16843,1235,8200,1080,5245,9.71759609434092,10.09131389894912,0.2901316517313862,0.4490582191780822,0.13655524550258266,141323.0,169968.0
"B: Post-threshold gap
(0.30 gap above threshold)",38,1,18216,10930,5809,16739,1477,5685,792,4445,8.887740164684354,10.117390525120975,0.24401624945103206,0.3805650684931507,0.34703387299121813,97143.0,169355.0
"B: Post-threshold gap
(0.30 gap above threshold)",38,2,18506,14680,2342,17022,1484,8240,1095,5323,9.77125340599455,10.138174127599576,0.28763644223495083,0.45573630136986304,0.1375866525672659,143442.0,172572.0
"B: Post-threshold gap
(0.30 gap above threshold)",39,1,18287,11084,5830,16914,1373,5769,712,4591,8.87351136773728,10.112687714319499,0.25105266035981844,0.3930650684931507,0.34468487643372353,98354.0,171046.0
"B: Post-threshold gap
(0.30 gap above threshold)",39,2,18215,14549,2312,16861,1354,8196,1077,5255,9.734139803422917,10.110610284087539,0.2884984902552841,0.4499143835616438,0.13712116719055809,141622.0,170475.0
"B: Post-threshold gap
(0.30 gap above threshold)",40,1,18076,10881,5518,16399,1677,5571,757,4539,8.951566951566951,10.13726446734557,0.25110643947776057,0.38861301369863016,0.33648393194706994,97402.0,166241.0
"B: Post-threshold gap
(0.30 gap above threshold)",40,2,18365,14521,2272,16793,1572,8156,1047,5296,9.749948350664555,10.12380158399333,0.2883746256466104,0.4534246575342466,0.13529446793306735,141579.0,170009.0
"B: Post-threshold gap
(0.30 gap above threshold)",41,1,18183,10952,5899,16851,1332,5688,757,4497,8.922662527392257,10.1642632484719,0.24731892426992247,0.38501712328767124,0.3500682452079995,97721.0,171278.0
"B: Post-threshold gap
(0.30 gap above threshold)",41,2,18479,14706,2414,17120,1359,8294,1098,5293,9.757377940976472,10.137967289719626,0.28643324855241087,0.45316780821917807,0.14100467289719626,143492.0,173562.0
"B: Post-threshold gap
(0.30 gap above threshold)",42,1,18215,10942,5719,16661,1554,5535,857,4542,8.949734966185341,10.163255506872337,0.2493549272577546,0.38886986301369864,0.34325670728047536,97928.0,169330.0
"B: Post-threshold gap
(0.30 gap above threshold)",42,2,18396,14455,2391,16846,1550,8169,1064,5192,9.780560359737116,10.164549447940164,0.2822352685366384,0.44452054794520546,0.14193280303929717,141378.0,171232.0
"B: Post-threshold gap
(0.30 gap above threshold)",43,1,18184,11031,5756,16787,1397,5733,780,4507,8.992203789321005,10.183534878179543,0.2478552573691157,0.38587328767123286,0.34288437481384404,99193.0,170951.0
"B: Post-threshold gap
(0.30 gap above threshold)",43,2,18436,14518,2417,16935,1501,8116,1038,5341,9.722689075630251,10.117212872748745,0.2897049251464526,0.457277397260274,0.14272217301446707,141154.0,171335.0
"B: Post-threshold gap
(0.30 gap above threshold)",44,1,18220,11048,5833,16881,1339,5763,768,4500,8.875724112961622,10.119305728333629,0.24698133918770582,0.3852739726027397,0.345536401871927,98059.0,170824.0
"B: Post-threshold gap
(0.30 gap above threshold)",44,2,18511,14710,2417,17127,1384,8295,1079,5306,9.730795377294358,10.119402113621767,0.286640375992653,0.4542808219178082,0.14112220470601974,143140.0,173315.0
"B: Post-threshold gap
(0.30 gap above threshold)",45,1,18017,10985,5691,16676,1341,5683,800,4498,8.887847064178425,10.114176061405614,0.24965310540045513,0.3851027397260274,0.34126888942192374,97633.0,168664.0
"B: Post-threshold gap
(0.30 gap above threshold)",45,2,18344,14626,2334,16960,1384,8250,1081,5276,9.802133187474361,10.168632075471699,0.28761447884866986,0.4517123287671233,0.13761792452830188,143366.0,172460.0
"B: Post-threshold gap
(0.30 gap above threshold)",46,1,18339,11026,5903,16929,1410,5656,814,4545,8.896698712134954,10.137692716640085,0.24783248814002945,0.3891267123287671,0.3486915943056294,98095.0,171621.0
"B: Post-threshold gap
(0.30 gap above threshold)",46,2,18317,14555,2302,16857,1460,8213,1085,5237,9.782617657162486,10.145933440113899,0.2859092646175684,0.44837328767123286,0.136560479326096,142386.0,171030.0
"B: Post-threshold gap
(0.30 gap above threshold)",47,1,18209,10962,5817,16779,1430,5662,786,4506,8.91470534573983,10.152869658501698,0.24746004722939205,0.3857876712328767,0.34668335419274093,97723.0,170355.0
"B: Post-threshold gap
(0.30 gap above threshold)",47,2,18272,14582,2312,16894,1378,8211,1081,5274,9.80050747496914,10.17260565881378,0.288638353765324,0.45154109589041097,0.13685332070557593,142911.0,171856.0
"B: Post-threshold gap
(0.30 gap above threshold)",48,1,18239,10965,5837,16802,1437,5695,730,4527,8.910168718650251,10.15712415188668,0.24820439717089754,0.38758561643835615,0.34739911915248184,97700.0,170660.0
"B: Post-threshold gap
(0.30 gap above threshold)",48,2,18318,14551,2287,16838,1480,8136,1090,5300,9.789842622500172,10.15720394346122,0.2893328966044328,0.4537671232876712,0.13582373203468345,142452.0,171027.0
"B: Post-threshold gap
(0.30 gap above threshold)",49,1,18236,11042,5724,16766,1470,5814,755,4463,8.932439775403006,10.135571990934034,0.24473568765080062,0.38210616438356165,0.3414052248598354,98632.0,169933.0
"B: Post-threshold gap
(0.30 gap above threshold)",49,2,18460,14631,2349,16980,1480,8166,1041,5395,9.722028569475771,10.101413427561837,0.29225352112676056,0.4619006849315068,0.138339222614841,142243.0,171522.0
"B: Post-threshold gap
(0.30 gap above threshold)",50,1,18274,10987,5744,16731,1543,5724,711,4544,8.889505779557659,10.123064969218815,0.24865929736237277,0.38904109589041097,0.3433148048532664,97669.0,169369.0
"B: Post-threshold gap
(0.30 gap above threshold)",50,2,18532,14619,2353,16972,1560,8206,1081,5314,9.77542923592585,10.149186896064105,0.28674724800345347,0.45496575342465756,0.13864011312750413,142907.0,172252.0
"B: Post-threshold gap
(0.30 gap above threshold)",51,1,18172,11000,5753,16753,1419,5635,780,4574,8.894,10.112457470303827,0.2517059211974466,0.3916095890410959,0.3434011818778726,97834.0,169414.0
"B: Post-threshold gap
(0.30 gap above threshold)",51,2,18240,14468,2286,16754,1486,8144,1029,5272,9.742258777992811,10.108451713023756,0.28903508771929826,0.45136986301369864,0.13644502805300227,140951.0,169357.0
"B: Post-threshold gap
(0.30 gap above threshold)",52,1,18012,10964,5796,16760,1252,5649,760,4543,8.923841663626414,10.13747016706444,0.25222074172773706,0.3889554794520548,0.3458233890214797,97841.0,169904.0
"B: Post-threshold gap
(0.30 gap above threshold)",52,2,18189,14668,2282,16950,1239,8294,1130,5221,9.788246523043359,10.14023598820059,0.2870416185606685,0.44700342465753423,0.13463126843657816,143574.0,171877.0
"B: Post-threshold gap
(0.30 gap above threshold)",53,1,18004,10918,5798,16716,1288,5615,737,4547,8.937259571350063,10.148480497726728,0.25255498778049323,0.38929794520547945,0.3468533141899976,97577.0,169642.0
"B: Post-threshold gap
(0.30 gap above threshold)",53,2,18224,14697,2262,16959,1265,8306,1107,5255,9.766142750221134,10.129547732767263,0.28835601404741,0.4499143835616438,0.13338050592605696,143533.0,171787.0
"B: Post-threshold gap
(0.30 gap above threshold)",54,1,18224,11054,5654,16708,1516,5688,766,4582,8.910077799891441,10.112939909025616,0.2514266900790167,0.3922945205479452,0.3384007661000718,98492.0,168967.0
"B: Post-threshold gap
(0.30 gap above threshold)",54,2,18338,14521,2327,16848,1490,8200,1068,5232,9.75614627091798,10.127374169040836,0.28530919402333954,0.44794520547945205,0.1381172839506173,141669.0,170626.0
"B: Post-threshold gap
(0.30 gap above threshold)",55,1,18277,11138,5625,16763,1514,5844,798,4488,8.910217274196444,10.100638310564936,0.2455545220769273,0.38424657534246576,0.33556046053808986,99242.0,169317.0
"B: Post-threshold gap
(0.30 gap above threshold)",55,2,18226,14394,2329,16723,1503,8008,1071,5291,9.750729470612756,10.126412724989535,0.29029957203994294,0.45299657534246573,0.13926926986784668,140352.0,169344.0
"B: Post-threshold gap
(0.30 gap above threshold)",56,1,18592,11191,5812,17003,1589,5854,732,4592,8.906800107229023,10.127859789448921,0.2469879518072289,0.39315068493150684,0.3418220314062224,99676.0,172204.0
"B: Post-threshold gap
(0.30 gap above threshold)",56,2,18445,14516,2408,16924,1521,8160,1067,5269,9.809313860567649,10.187130701961712,0.28566007047980485,0.45111301369863016,0.14228314819191681,142392.0,172407.0
"B: Post-threshold gap
(0.30 gap above threshold)",57,1,18338,10968,5850,16818,1520,5680,726,4546,8.922228300510577,10.15465572600785,0.24790053440942306,0.3892123287671233,0.34784159828754907,97859.0,170781.0
"B: Post-threshold gap
(0.30 gap above threshold)",57,2,18315,14412,2336,16748,1567,8014,1125,5252,9.79947266167083,10.173990924289468,0.28675948675948676,0.44965753424657534,0.13947934081681396,141230.0,170394.0
"B: Post-threshold gap
(0.30 gap above threshold)",58,1,18240,10950,5897,16847,1393,5688,723,4526,8.908949771689498,10.148631803881997,0.2481359649122807,0.3875,0.35003264676203477,97553.0,170974.0
"B: Post-threshold gap
(0.30 gap above threshold)",58,2,18296,14604,2288,16892,1404,8184,1138,5253,9.775130101342098,10.142730286526167,0.2871119370354176,0.4497431506849315,0.13544873312810798,142756.0,171331.0
"B: Post-threshold gap
(0.30 gap above threshold)",59,1,18346,11120,5918,17038,1308,5780,768,4557,8.887859712230215,10.113041436788356,0.24839202005886843,0.3901541095890411,0.3473412372344172,98833.0,172306.0
"B: Post-threshold gap
(0.30 gap above threshold)",59,2,18253,14640,2289,16929,1324,8278,1101,5237,9.75983606557377,10.12835961958769,0.2869117405358023,0.44837328767123286,0.13521176679071417,142884.0,171463.0
"B: Post-threshold gap
(0.30 gap above threshold)",60,1,18288,11125,5752,16877,1411,5797,723,4591,8.891325842696629,10.123955679326894,0.2510389326334208,0.3930650684931507,0.3408188659121882,98916.0,170862.0
"B: Post-threshold gap
(0.30 gap above threshold)",60,2,18138,14457,2299,16756,1382,8109,1039,5297,9.720066403818219,10.098173788493673,0.29203881354063294,0.45351027397260274,0.1372045834328002,140523.0,169205.0
"B: Post-threshold gap
(0.30 gap above threshold)",61,1,18276,10985,5817,16802,1474,5610,772,4584,8.897587619481111,10.14045946911082,0.2508207485226527,0.39246575342465756,0.34620878466849186,97740.0,170380.0
"B: Post-threshold gap
(0.30 gap above threshold)",61,2,18183,14510,2202,16712,1471,8166,1096,5229,9.782150241212957,10.136548587841073,0.2875763075400099,0.44768835616438357,0.13176160842508378,141939.0,169402.0
"B: Post-threshold gap
(0.30 gap above threshold)",62,1,18398,11050,5827,16877,1521,5733,788,4524,8.922081447963802,10.135924631154825,0.24589629307533428,0.3873287671232877,0.34526278367008356,98589.0,171064.0
"B: Post-threshold gap
(0.30 gap above threshold)",62,2,18494,14512,2419,16931,1563,8154,1109,5223,9.787003858875414,10.165081802610596,0.2824159186763275,0.44717465753424657,0.14287401807335656,142029.0,172105.0
"B: Post-threshold gap
(0.30 gap above threshold)",63,1,18321,11001,5832,16833,1488,5741,723,4529,8.915734933187892,10.158557595199905,0.24720266361006496,0.3877568493150685,0.34646230618428087,98082.0,170999.0
"B: Post-threshold gap
(0.30 gap above threshold)",63,2,18369,14578,2378,16956,1413,8148,1063,5348,9.773425709973933,10.152276480301959,0.29114268604714466,0.45787671232876714,0.14024534088228355,142477.0,172142.0
"B: Post-threshold gap
(0.30 gap above threshold)",64,1,17988,11000,5776,16776,1212,5647,798,4540,8.856545454545454,10.098116356700048,0.25239048254391816,0.3886986301369863,0.3443013829279924,97422.0,169406.0
"B: Post-threshold gap
(0.30 gap above threshold)",64,2,18226,14672,2379,17051,1175,8336,1074,5239,9.837309160305344,10.19998827048267,0.28744650499286734,0.4485445205479452,0.13952260864465427,144333.0,173920.0
"B: Post-threshold gap
(0.30 gap above threshold)",65,1,18154,10984,5776,16760,1394,5674,802,4500,8.885287691187182,10.117541766109785,0.24787925526054863,0.3852739726027397,0.34463007159904535,97596.0,169570.0
"B: Post-threshold gap
(0.30 gap above threshold)",65,2,18449,14680,2330,17010,1439,8279,1077,5295,9.754223433242506,10.121399176954732,0.2870074258767413,0.4533390410958904,0.1369782480893592,143192.0,172165.0
"B: Post-threshold gap
(0.30 gap above threshold)",66,1,17913,10934,5792,16726,1187,5651,745,4528,8.914304005853301,10.14683725935669,0.25277731256629266,0.38767123287671235,0.34628721750567976,97469.0,169716.0
"B: Post-threshold gap
(0.30 gap above threshold)",66,2,18115,14581,2328,16909,1206,8180,1079,5299,9.752143200054865,10.12549529836182,0.2925200110405741,0.4536815068493151,0.13767815955999763,142196.0,171212.0
"B: Post-threshold gap
(0.30 gap above threshold)",67,1,18108,11188,5648,16836,1272,5857,748,4568,8.934304612084377,10.123544784984556,0.2522641926220455,0.3910958904109589,0.33547160845806606,99957.0,170440.0
"B: Post-threshold gap
(0.30 gap above threshold)",67,2,18090,14439,2347,16786,1304,8079,1095,5250,9.689105893759956,10.077207196473251,0.2902155887230514,0.449486301369863,0.13981889669963066,139901.0,169156.0
"B: Post-threshold gap
(0.30 gap above threshold)",68,1,18208,10914,5702,16616,1592,5619,837,4445,8.955836540223567,10.148411169956669,0.24412346221441125,0.3805650684931507,0.3431632161771786,97744.0,168626.0
"B: Post-threshold gap
(0.30 gap above threshold)",68,2,18493,14511,2338,16849,1644,8120,1110,5264,9.803804010750465,10.177755356400974,0.2846482452819986,0.4506849315068493,0.1387619443290403,142263.0,171485.0
"B: Post-threshold gap
(0.30 gap above threshold)",69,1,18511,11309,5831,17140,1371,5882,769,4645,8.887611636749492,10.10565927654609,0.2509318783426071,0.3976883561643836,0.34019836639439904,100510.0,173211.0
"B: Post-threshold gap
(0.30 gap above threshold)",69,2,18085,14328,2384,16712,1373,8067,1080,5160,9.79138749302066,10.182024892292963,0.28531932540779653,0.4417808219178082,0.14265198659645764,140291.0,170162.0
"B: Post-threshold gap
(0.30 gap above threshold)",70,1,18080,10909,5900,16809,1271,5622,755,4526,8.875882299019159,10.132012612291035,0.25033185840707967,0.3875,0.35100243916949253,96827.0,170309.0
"B: Post-threshold gap
(0.30 gap above threshold)",70,2,18284,14674,2376,17050,1234,8296,1097,5263,9.729930489300804,10.111554252199413,0.2878472981842048,0.45059931506849316,0.1393548387096774,142777.0,172402.0
"B: Post-threshold gap
(0.30 gap above threshold)",71,1,18269,11117,5686,16803,1466,5778,762,4559,8.876315552757038,10.100755817413557,0.2495484153484044,0.3903253424657534,0.33839195381777065,98678.0,169723.0
"B: Post-threshold gap
(0.30 gap above threshold)",71,2,18316,14533,2348,16881,1435,8173,1068,5274,9.800935801279845,10.174930395118773,0.28794496614981435,0.45154109589041097,0.1390912860612523,142437.0,171763.0
"B: Post-threshold gap
(0.30 gap above threshold)",72,1,18361,11107,5745,16852,1509,5794,778,4522,8.91401818672909,10.129124139568004,0.2462828821959588,0.38715753424657534,0.3409090909090909,99008.0,170696.0
"B: Post-threshold gap
(0.30 gap above threshold)",72,2,18237,14509,2227,16736,1501,8138,1064,5284,9.745123716314012,10.108329349904398,0.2897406371662006,0.4523972602739726,0.13306644359464628,141392.0,169173.0
"B: Post-threshold gap
(0.30 gap above threshold)",73,1,18271,11003,5928,16931,1340,5681,725,4586,8.809506498227757,10.087236430216763,0.25099885063762245,0.39263698630136984,0.35012698600200814,96931.0,170787.0
"B: Post-threshold gap
(0.30 gap above threshold)",73,2,18278,14657,2309,16966,1312,8306,1078,5252,9.799413249641809,10.162324649298597,0.28733997155049784,0.44965753424657534,0.13609572085347166,143630.0,172414.0
"B: Post-threshold gap
(0.30 gap above threshold)",74,1,18191,11141,5797,16938,1253,5798,720,4611,8.892469257696796,10.109753217617191,0.2534769941179704,0.394777397260274,0.3422481993151494,99071.0,171239.0
"B: Post-threshold gap
(0.30 gap above threshold)",74,2,18281,14708,2245,16953,1328,8361,1096,5224,9.788074517269512,10.141744823924968,0.28576117280236313,0.44726027397260276,0.13242493953872472,143963.0,171933.0
"B: Post-threshold gap
(0.30 gap above threshold)",75,1,18178,10988,5881,16869,1309,5673,756,4541,8.9197306152166,10.161064674847353,0.24980745956650896,0.38878424657534244,0.34862766020511,98010.0,171407.0
"B: Post-threshold gap
(0.30 gap above threshold)",75,2,18417,14656,2406,17062,1355,8271,1053,5314,9.769173034934498,10.155374516469347,0.28853776402237064,0.45496575342465756,0.14101512132223654,143177.0,173271.0
"B: Post-threshold gap
(0.30 gap above threshold)",76,1,18120,10926,5648,16574,1546,5618,757,4541,8.94810543657331,10.153795100760227,0.25060706401766003,0.38878424657534244,0.34077470737299387,97767.0,168289.0
"B: Post-threshold gap
(0.30 gap above threshold)",76,2,18407,14505,2242,16747,1660,8133,1089,5262,9.767459496725268,10.127664656356362,0.28586950616613244,0.45051369863013696,0.13387472383113394,141677.0,169608.0
"B: Post-threshold gap
(0.30 gap above threshold)",77,1,18219,11065,5637,16702,1517,5704,845,4498,8.967374604609128,10.158064902406897,0.24688511992974368,0.3851027397260274,0.337504490480182,99224.0,169660.0
"B: Post-threshold gap
(0.30 gap above threshold)",77,2,18245,14396,2381,16777,1468,8062,1148,5159,9.750833564879134,10.13965548071765,0.28276240065771446,0.44169520547945207,0.14192048638016333,140373.0,170113.0
"B: Post-threshold gap
(0.30 gap above threshold)",78,1,18279,11154,5867,17021,1258,5807,788,4545,8.95436614667384,10.174960343105575,0.24864598719842443,0.3891267123287671,0.34469185124258267,99877.0,173188.0
"B: Post-threshold gap
(0.30 gap above threshold)",78,2,18176,14553,2359,16912,1264,8203,1053,5275,9.778190063904349,10.151076158940397,0.2902178697183099,0.4516267123287671,0.13948675496688742,142302.0,171675.0
"B: Post-threshold gap
(0.30 gap above threshold)",79,1,18271,11034,5738,16772,1499,5653,755,4609,8.901395686061266,10.117338421178154,0.25225767609873573,0.39460616438356166,0.3421178154066301,98218.0,169688.0
"B: Post-threshold gap
(0.30 gap above threshold)",79,2,18342,14529,2354,16883,1459,8227,1036,5252,9.815128363961731,10.177989693774803,0.2863373677897721,0.44965753424657534,0.13943019605520346,142604.0,171835.0
"B: Post-threshold gap
(0.30 gap above threshold)",80,1,18145,11014,5721,16735,1410,5630,809,4565,8.908480116215726,10.131819539886466,0.25158445852852024,0.3908390410958904,0.34185838063937857,98118.0,169556.0
"B: Post-threshold gap
(0.30 gap above threshold)",80,2,18137,14319,2374,16693,1444,8010,1094,5184,9.782387038200993,10.163721320313904,0.2858245575343221,0.4438356164383562,0.14221529982627448,140074.0,169663.0
"B: Post-threshold gap
(0.30 gap above threshold)",81,1,18004,11040,5701,16741,1263,5766,738,4520,8.932789855072464,10.137865121557851,0.25105532103976896,0.386986301369863,0.3405411863090616,98618.0,169718.0
"B: Post-threshold gap
(0.30 gap above threshold)",81,2,18328,14575,2383,16958,1370,8173,1076,5304,9.783533447684391,10.159747611746669,0.28939327804452203,0.4541095890410959,0.14052364665644534,142595.0,172289.0
"B: Post-threshold gap
(0.30 gap above threshold)",82,1,18179,11070,5942,17012,1167,5676,792,4587,8.875338753387535,10.131319068892546,0.25232411023708673,0.39272260273972603,0.34928285915824125,98250.0,172354.0
"B: Post-threshold gap
(0.30 gap above threshold)",82,2,17851,14423,2256,16679,1172,8134,1073,5204,9.763918740899951,10.1301037232448,0.2915242843538177,0.44554794520547947,0.13525990766832544,140825.0,168960.0
"B: Post-threshold gap
(0.30 gap above threshold)",83,1,18419,11154,5699,16853,1566,5766,782,4599,8.824457593688363,10.05381831127989,0.24968782235734838,0.39375,0.3381593781522578,98428.0,169437.0
"B: Post-threshold gap
(0.30 gap above threshold)",83,2,18139,14420,2250,16670,1469,8137,1060,5203,9.815742024965326,10.17372525494901,0.2868405093996361,0.4454623287671233,0.1349730053989202,141543.0,169596.0
"B: Post-threshold gap
(0.30 gap above threshold)",84,1,18385,11025,5758,16783,1602,5732,769,4511,8.981043083900227,10.178096883751415,0.24536306771824856,0.3862157534246575,0.34308526485133767,99016.0,170819.0
"B: Post-threshold gap
(0.30 gap above threshold)",84,2,18422,14597,2236,16833,1589,8196,1146,5221,9.750702199082003,10.111091308738787,0.283411138855716,0.44700342465753423,0.1328343135507634,142331.0,170200.0
"B: Post-threshold gap
(0.30 gap above threshold)",85,1,18318,11187,5691,16878,1440,5775,768,4630,8.873245731652812,10.083718450053324,0.25275685118462715,0.3964041095890411,0.33718450053323856,99265.0,170193.0
"B: Post-threshold gap
(0.30 gap above threshold)",85,2,18226,14418,2315,16733,1493,8156,1070,5172,9.803370786516854,10.170561166557103,0.2837704378360584,0.4428082191780822,0.13834936950935278,141345.0,170184.0
"B: Post-threshold gap
(0.30 gap above threshold)",86,1,18148,11032,5647,16679,1469,5704,796,4519,8.893854242204496,10.10971880808202,0.24900815516861363,0.38690068493150687,0.33856945860063553,98117.0,168620.0
"B: Post-threshold gap
(0.30 gap above threshold)",86,2,18320,14614,2246,16860,1460,8245,1097,5252,9.736074996578623,10.105871886120996,0.2866812227074236,0.44965753424657534,0.133214709371293,142283.0,170385.0
"B: Post-threshold gap
(0.30 gap above threshold)",87,1,18235,11007,5877,16884,1351,5702,773,4520,8.90151721631689,10.146825396825397,0.24787496572525364,0.386986301369863,0.34808102345415776,97979.0,171319.0
"B: Post-threshold gap
(0.30 gap above threshold)",87,2,18218,14638,2263,16901,1317,8267,1059,5295,9.745525344992485,10.113839417785929,0.2906466132396531,0.4533390410958904,0.13389740252056093,142655.0,170934.0
"B: Post-threshold gap
(0.30 gap above threshold)",88,1,18408,11067,5768,16835,1573,5741,760,4557,8.890665943796874,10.124086724086725,0.24755541069100392,0.3901541095890411,0.34261954261954264,98393.0,170439.0
"B: Post-threshold gap
(0.30 gap above threshold)",88,2,18523,14617,2386,17003,1520,8244,1069,5276,9.77040432373264,10.15097335764277,0.28483506991308105,0.4517123287671233,0.14032817738046227,142814.0,172597.0
"B: Post-threshold gap
(0.30 gap above threshold)",89,1,18144,11142,5853,16995,1149,5800,797,4531,8.892568659127626,10.111915269196823,0.24972442680776014,0.3879280821917808,0.3443954104148279,99081.0,171852.0
"B: Post-threshold gap
(0.30 gap above threshold)",89,2,17959,14452,2365,16817,1142,8136,1092,5212,9.732978134514253,10.111375393946602,0.29021660448800046,0.44623287671232875,0.14063150383540465,140661.0,170043.0
"B: Post-threshold gap
(0.30 gap above threshold)",90,1,18271,11089,5734,16823,1448,5690,753,4636,8.963116602038056,10.172680259168995,0.2537354277269991,0.3969178082191781,0.3408428936574927,99392.0,171135.0
"B: Post-threshold gap
(0.30 gap above threshold)",90,2,18116,14311,2401,16712,1404,8018,1079,5186,9.77995947173503,10.172450933460986,0.2862662839478914,0.4440068493150685,0.1436692197223552,139961.0,170002.0
"B: Post-threshold gap
(0.30 gap above threshold)",91,1,18230,11064,5662,16726,1504,5659,757,4639,8.89117859725235,10.107736458208777,0.25447065277015907,0.3971746575342466,0.3385148870022719,98372.0,169062.0
"B: Post-threshold gap
(0.30 gap above threshold)",91,2,18256,14502,2330,16832,1424,8221,1081,5181,9.790235829540753,10.161537547528518,0.2837971078001753,0.4435787671232877,0.13842680608365018,141978.0,171039.0
"B: Post-threshold gap
(0.30 gap above threshold)",92,1,18104,11013,5682,16695,1409,5618,738,4638,8.883955325524381,10.093680742737346,0.2561864781263809,0.39708904109589044,0.3403414195867026,97839.0,168514.0
"B: Post-threshold gap
(0.30 gap above threshold)",92,2,18405,14549,2334,16883,1522,8251,1104,5175,9.789951199395148,10.160516495883433,0.28117359413202936,0.4430650684931507,0.13824557246934788,142434.0,171540.0
"B: Post-threshold gap
(0.30 gap above threshold)",93,1,18079,10962,5813,16775,1304,5631,772,4546,8.911694946177704,10.148375558867363,0.25145196083854193,0.3892123287671233,0.34652757078986585,97690.0,170239.0
"B: Post-threshold gap
(0.30 gap above threshold)",93,2,18372,14666,2287,16953,1419,8305,1078,5262,9.785149324969316,10.145696926797617,0.28641410842586545,0.45051369863013696,0.13490237716038458,143509.0,172000.0
"B: Post-threshold gap
(0.30 gap above threshold)",94,1,18663,11213,5995,17208,1455,5800,726,4676,8.85356282885936,10.118317061831705,0.25054921502437977,0.40034246575342464,0.3483844723384472,99275.0,174116.0
"B: Post-threshold gap
(0.30 gap above threshold)",94,2,18239,14468,2327,16795,1444,8192,1082,5169,9.791539950235002,10.166537660017863,0.28340369537803606,0.4425513698630137,0.13855314081571896,141664.0,170747.0
"B: Post-threshold gap
(0.30 gap above threshold)",95,1,18163,10958,5709,16667,1496,5686,773,4491,8.92799780981931,10.140457190856182,0.24726091504707373,0.38450342465753423,0.3425331493370133,97833.0,169011.0
"B: Post-threshold gap
(0.30 gap above threshold)",95,2,18377,14478,2286,16764,1613,8053,1083,5318,9.775383340240365,10.142865664519208,0.2893834684660173,0.4553082191780822,0.13636363636363635,141528.0,170035.0
"B: Post-threshold gap
(0.30 gap above threshold)",96,1,18283,11100,5879,16979,1304,5811,743,4534,8.92081081081081,10.148006360798634,0.2479899360061259,0.3881849315068493,0.3462512515460274,99021.0,172303.0
