background_id,n_paired_seeds,class_1_standby_joined_on_arm,class_2_standby_joined_on_arm,class_1_standby_recalled_on_arm,class_2_standby_recalled_on_arm,class_1_standby_expired_on_arm,class_2_standby_expired_on_arm,class_1_standby_recall_rate_on_arm,class_2_standby_recall_rate_on_arm,class_1_mean_standby_wait_days_on_arm,class_2_mean_standby_wait_days_on_arm,class_1_mean_original_offered_delay_recalled_on_arm,class_2_mean_original_offered_delay_recalled_on_arm,delta_utilization,delta_utilization_ci_low,delta_utilization_ci_high,utilization_status,delta_class_1_no_show_rate,delta_class_1_no_show_rate_ci_low,delta_class_1_no_show_rate_ci_high,class_1_no_show_rate_status,delta_class_2_no_show_rate,delta_class_2_no_show_rate_ci_low,delta_class_2_no_show_rate_ci_high,class_2_no_show_rate_status,delta_mean_accepted_delay,delta_mean_accepted_delay_ci_low,delta_mean_accepted_delay_ci_high,delta_class_1_served_rate,delta_class_1_served_rate_ci_low,delta_class_1_served_rate_ci_high,delta_class_2_served_rate,delta_class_2_served_rate_ci_low,delta_class_2_served_rate_ci_high,delta_overall_served_rate,delta_overall_served_rate_ci_low,delta_overall_served_rate_ci_high,delta_mean_offered_delay,delta_mean_offered_delay_ci_low,delta_mean_offered_delay_ci_high,horizon_days,rho,class1_share,slots_per_day,condition_satisfied
BG00222,20,349.2,211.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4246575342344874e-06,-0.0028119863013698998,0.0031336472602741692,inconclusive,4.2418946902253455e-06,-0.003534917116188687,0.0035747427402800925,inconclusive,0.0006003893743693648,-0.00031709782601668053,0.0015365051957926935,inconclusive,0.004130774347827214,-0.003860745024894696,0.013024589627668148,0.001930875498510526,-0.0016141747717129617,0.005639109364579951,-0.0013184933280245502,-0.0027811000374562836,2.6150023887332954e-05,-0.0003808176760107085,-0.0015785989467715276,0.00084082362466313,0.004186344471761955,-0.003853015878526834,0.012852345534566215,14,1.0,0.3,40,False
BG00223,20,333.0,3047.2,2.75,0.0,0.0,0.0,0.008598509788064734,0.0,0.75,0.0,1.3066071428571429,0.0,-0.001372602739726053,-0.003904246575342471,0.000959041095890302,inconclusive,0.0006509859945464574,-0.0016622561200401323,0.002888956520100828,inconclusive,0.0004182141115829558,-0.00025088609095667727,0.001099655442789232,inconclusive,-0.0028366902048216234,-0.029182848417783926,0.022246119296982683,0.00012143717604701788,-0.0026913169767443924,0.0031851817099092915,-0.0003598800320794973,-0.0016270051489521234,0.000923906034880961,-0.00020339512080303905,-0.0012391349160721296,0.0008363518341420942,-0.0029614028882193554,-0.02854799145076854,0.02069565796085485,14,3.0,0.3,50,False
BG00224,20,426.65,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.47945205480016e-05,-0.003767123287671312,0.0038801369863012834,inconclusive,-0.00048597130173207365,-0.0015956854223121925,0.0005985379961828711,inconclusive,0.002394155370973726,-0.002807172888406319,0.007371147876538921,inconclusive,0.000101134066654495,-0.00029379535420558084,0.0005135859359649454,-0.0003350827107458265,-0.0014542660124293694,0.0008587232989805293,-0.003177110529406818,-0.010139196972529059,0.0034077001961073127,-0.0006404292264357237,-0.001859028760301759,0.0006062593007112402,9.813142859298333e-05,-0.00031848761230609103,0.0005103452263895498,14,0.8,0.9,40,False
BG00225,20,76.8,364.65,23.4,0.0,0.0,0.0,0.30056175386918044,0.0,37.013801981036025,0.0,0.6492480601629538,0.0,-0.000324200913242001,-0.002182762557077467,0.001461415525114181,inconclusive,-0.00031690722272529893,-0.0035484401829982567,0.0031921106721318187,inconclusive,0.00033516878367361726,-0.0016734700427395136,0.002461974942587505,inconclusive,0.018839526935746743,-0.004431218969780429,0.04141507323946126,0.0033226983104394483,-0.002917564118681122,0.010139006528065198,-0.0021668953523517496,-0.005493843299391113,0.0009412419967172182,-0.0005290126418467045,-0.00395708841890484,0.003037783345362165,0.019060367278832646,-0.003501397315958399,0.04213900337144907,14,1.2,0.3,30,False
BG00226,20,3023.75,582.95,0.0,4.65,0.0,0.0,0.0,0.00791627989941189,0.0,1.25,0.0,2.8383968386685776,0.0009698630136986408,-0.0009974657534247968,0.0031343150684931182,inconclusive,-0.0001659932512927162,-0.0011634393050188802,0.00081758195610876,inconclusive,-0.0007484790740173348,-0.0017658639335286373,0.0002533423835624831,inconclusive,-0.009748517932036637,-0.022822147646538483,0.004446467487637921,-6.696106603347185e-05,-0.001313850913237495,0.0011347831111842483,0.0007640810249044325,-0.001028912729750308,0.0026497073710062572,0.00016870184261301297,-0.0006906552117547624,0.0010026527355593514,-0.030163483274887513,-0.044556736059413495,-0.015069798421814922,14,3.0,0.7,50,False
BG00227,20,28.7,532.05,10.2,0.0,0.0,0.0,0.3727916656986676,0.0,4.0024999999999995,0.0,5.710705568586002,0.0,0.0015821917808218455,-0.0006575342465754433,0.0035892123287670093,inconclusive,-0.0014556378177417652,-0.005326496908008608,0.002502025970600511,inconclusive,-0.0006436922199025807,-0.0019489684015771792,0.0006243557470754689,inconclusive,4.4679780591394545e-05,-0.05647386339066233,0.05253542823130038,0.006146396252727319,0.0009382276154208968,0.011641900739264886,0.00030928940414368946,-0.001762681714753834,0.0024514093036261085,0.0008422137110414895,-0.0013211745199851871,0.0029212371655010978,-0.00036309337015949517,-0.05694625227554486,0.05243433421098347,14,2.0,0.1,20,False
BG00228,20,42.15,617.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006643835616437999,-0.0048904109589039575,0.0035821917808219203,inconclusive,0.002026304956587204,0.0002762853675649167,0.004024511393367378,inconclusive,0.0006782731717396694,-0.0016203848204374364,0.002948665441423461,inconclusive,-0.0005631170509143546,-0.0046909293544885105,0.003816421318282268,-0.0015505896253883878,-0.004676381554810852,0.0015672106235034963,-0.00024575766050775606,-0.003089293792697488,0.002915846807745799,-3.132132713526969e-05,-0.0019666405609466775,0.0020285926100206734,-0.0006447175662090598,-0.004663395777828772,0.003600666590189823,14,1.0,0.3,20,False
BG00229,20,88.15,396.5,0.3,0.0,0.0,0.0,0.0034902597402597354,0.0,30.8,0.0,0.15,0.0,-0.0014712328767124082,-0.0034329452054795533,0.00036465753424646174,inconclusive,0.0025632775785071906,-0.0004075307385428499,0.005178888823511706,inconclusive,0.0011826092369516621,-0.0007034324860677293,0.003153710930215579,inconclusive,-0.004598485993861212,-0.021722427618958595,0.012198862981848994,-0.0027821954980825126,-0.008409960999740115,0.002884510576821772,-0.000992762515792317,-0.004184738484033085,0.0021842775974186407,-0.0011562941542064497,-0.004376189035956386,0.0020854119897500433,-0.005098228398044824,-0.022231131771338168,0.011709455181330009,14,1.2,0.1,50,False
BG00230,20,57.15,1060.8,3.65,0.0,0.0,0.0,0.06838095867615393,0.0,2.0,0.0,1.7976347921084763,0.0,0.0010657534246571066,-0.002701438356164563,0.004863630136985844,inconclusive,0.0011943520738076194,-0.000925236207198605,0.0034638701701472834,inconclusive,-0.0010179265920845406,-0.003399725386707025,0.0012236984290527166,inconclusive,-0.008933732083224632,-0.038007128136439944,0.020303750349009893,0.0004033519503147509,-0.006346678449224101,0.007141152983406469,0.0011211783285066446,-0.0027256163422585797,0.0048623585833494016,0.0010329927940649019,-0.002383747687172707,0.004635451699492396,-0.008977860310408304,-0.03653445954307196,0.01976135742666487,14,1.6,0.1,50,False
BG00231,20,3264.85,1039.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009691780821916407,7.876712328762359e-05,0.001818493150684998,inconclusive,-0.0003840000814701901,-0.0010283464791453441,0.00023642780361900537,inconclusive,-0.0007877212147366003,-0.0018194693999990508,0.00021682355619113391,inconclusive,-0.007499747952136271,-0.024802755781040083,0.010912102266698177,-0.00023152506734279156,-0.003182065629153553,0.002970875153824953,0.0019091313066044225,-0.0006986568162674273,0.004611531613374452,0.0004374928919912008,-0.0016934750461215593,0.0026063756143537282,-0.006432884183572141,-0.02407367492183711,0.012273115682271,14,2.0,0.7,40,False
BG00232,20,179.6,1063.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043493150684932315,-0.003167979452054748,0.003965839041095972,inconclusive,-0.0006108349676263245,-0.0019064784772358555,0.0007306503490956199,inconclusive,-0.0002803081226156495,-0.0031609331852560014,0.002440024453010526,inconclusive,0.00804145755640267,-0.06300014287110191,0.0820060518177227,0.0003923830610946644,-0.001697104979421916,0.0022734082667518894,-0.0013014156364354796,-0.004176040564991726,0.0018276049895060858,0.0001411250237113748,-0.002443182049036025,0.002961379592524779,0.007861762367936906,-0.0624200453406852,0.07851817942110446,14,1.2,0.5,40,False
BG00233,20,400.55,22.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00044292237442920547,-0.006333333333333318,0.005255821917808195,inconclusive,-4.126910880173154e-05,-0.0013163746919315153,0.0010914559741967017,inconclusive,0.00123579133481099,-0.0022551571471118603,0.00472475269836643,inconclusive,-0.00032039648306728954,-0.017527794028350238,0.017733468662068205,0.0004816362457465917,-0.0006495178584160305,0.0017395883617020566,-0.0031721464959744037,-0.007703555078491828,0.001462779292784273,0.00019120710014173815,-0.0007843829579579749,0.0012881111252549672,-0.00015103772506474614,-0.017483971549100308,0.018087757611736647,14,1.0,0.9,30,False
BG00234,20,207.4,733.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003383561643835581,-0.0063609589041096915,-0.0005114155251140382,inconclusive,0.0014043872482836512,-0.0010908311341902017,0.003957825256722794,inconclusive,0.0007657432213679354,-0.000518378464892954,0.0021174068308135586,inconclusive,-9.058092566579501e-05,-0.00026985300585994964,7.371868300254703e-05,0.0024114399442824617,-0.002490924691660768,0.00677534388627622,-0.001660113525570639,-0.004493983718783687,0.0011000491551738819,-0.00041085990101769607,-0.0022379834277267835,0.0014137413299676108,-5.4962721102730005e-05,-0.00020158725735320147,9.059460436231741e-05,14,0.8,0.3,30,False
BG00235,20,2548.65,93.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.19178082191685e-05,-0.002280993150685235,0.002013698630136875,inconclusive,0.0004456368939607297,-0.0011605142941570228,0.0021583334910744664,inconclusive,-0.00141147206592764,-0.003600887069401605,0.0007992302517647731,inconclusive,-0.04319893136167419,-0.0688555246634682,-0.015687038257016565,0.0005724915484507237,-0.0016478832358959047,0.00268046529390279,0.004156030399904975,-0.0017902211079212453,0.010775321103559707,0.0008855246526240257,-0.0013968126906212348,0.0028890966512024243,-0.043684132460079426,-0.06888949098083573,-0.015688569258949406,14,1.6,0.9,40,False
BG00236,20,2539.2,134.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00015753424657539706,-0.002623287671232928,0.002630308219177947,inconclusive,-0.0005871259593140984,-0.002159066961850031,0.0009779269910833387,inconclusive,0.006658801078142205,0.0008098817435159961,0.012487855579035066,contradicted,-0.00018197011786519007,-0.0007418307524930516,0.0003383760858227205,0.0004441942713463154,-0.0008629382401235516,0.0017186885883840816,-0.0034991782024763997,-0.01011520795992822,0.003380163819767342,-3.002281449435984e-05,-0.001419891639367366,0.0012711975939268187,-0.00011294772479581992,-0.00056805519192322,0.00034307904732425995,14,1.2,0.9,40,False
BG00237,20,71.9,167.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004143835616438335,-8.236301369865814e-05,0.008212328767123075,inconclusive,-0.0021027253507076246,-0.0064741808432256754,0.002124520616319418,inconclusive,-0.0005583060815377766,-0.0031079998793733872,0.0021402428525756283,inconclusive,0.00065479846759883,-0.0014855209570438558,0.0027888366014611945,0.0013221113780698458,-0.005208286345504764,0.008387519021480222,0.00016517531039656475,-0.0028525949130114065,0.002954065042289283,-0.00012188516949704353,-0.0025474483818619035,0.0023655304336270893,0.0005381328187411846,-0.0014985718675078457,0.002609515187467619,14,0.8,0.3,20,False
BG00238,20,741.2,39.25,0.0,3.15,0.0,0.0,0.0,0.07727685901946983,0.0,2.0,0.0,1.3810897435897438,-0.0003356164383561511,-0.0011575342465752992,0.0005480308219180675,inconclusive,0.00020978177279564608,-0.00023430906555672954,0.000688638211791206,inconclusive,-0.0014424292370968095,-0.007417731147481473,0.004275468356950444,inconclusive,0.029248505291542104,-0.010899925773613985,0.0741248698657085,-0.0021163262967685225,-0.005321892638929353,0.0006336573836220216,-0.0042163863615424235,-0.011464805840679115,0.002787703382990469,-0.0022957378220298586,-0.005836655795046904,0.0008679267107324661,0.02947241160455798,-0.010160655752252418,0.07688783094025675,14,1.4,0.9,40,False
BG00239,20,182.1,1583.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012273972602741435,-0.004405547945205622,0.002142534246575063,inconclusive,-0.0034833243428230008,-0.005758829979496472,-0.001446184420672367,inconclusive,0.000819290259589503,-0.0007017484129746525,0.002483849646573392,inconclusive,-0.018448444720249233,-0.051467735311553096,0.009195292344711163,-0.0007399677508644787,-0.005915758649292041,0.004563336369252939,-0.0009634944437521386,-0.002365417288301037,0.00031895816452314033,-0.0008706374994201516,-0.001804509110619589,4.649549117863363e-05,-0.01866517991331784,-0.05021462942322949,0.009509096962050868,14,1.2,0.1,50,False
BG00240,20,69.65,1226.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007260273972603704,-0.004296803652968165,0.003210502283104949,inconclusive,0.0004066838124173716,-0.005484158601000971,0.00594157144855926,inconclusive,-0.0011166327449763647,-0.003286006382596613,0.0010770822236977878,inconclusive,-0.0006051422162169199,-0.0014833047853052607,0.0001931166930164353,-0.002207344744816869,-0.007600773476316842,0.0037260937240253256,0.0026519574555333323,0.000340837486131489,0.0049346634390198445,0.001107757983400004,-0.0010150738271651478,0.0031486980809080243,-0.0006586813170591199,-0.0014894858925631582,0.000124078771224128,14,1.0,0.3,30,False
BG00241,20,17.5,156.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005552511415525324,0.0023332191780823463,0.009479566210045868,supported,0.0006499234336121943,-0.003415391831758491,0.004576046037960933,inconclusive,0.00012798718071648023,-0.0011913526018632794,0.001465741834096485,inconclusive,0.00062670980346506,-0.001251057082220945,0.002438214381228312,0.0005867509193819065,-0.0038372596271143084,0.00462281683474475,0.0005346928446575861,-0.00040062614792336584,0.0016003618643498961,0.0005377740502161887,-0.0003375986262372803,0.001565685788992278,0.00049349231201643,-0.0013998394783987231,0.0023764585585666982,21,0.8,0.1,30,False
BG00242,20,93.85,88.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013013698630135017,-0.003689611872146417,0.006000228310502009,inconclusive,-0.0005268004635315196,-0.0023047282918110773,0.0011043101058967936,inconclusive,0.0014362520603355996,-0.000492933351842274,0.0032385255756870466,inconclusive,0.0006238984554078747,-0.0009853368513690884,0.002337538664607889,-0.0009236746886260528,-0.0028184452914891823,0.0008375554163443389,-0.0015900016004473105,-0.004055637545121779,0.0009412897143279142,-0.0012571720158225997,-0.002001629447022306,-0.0005812290550689243,0.000673907450264015,-0.0009532803615695239,0.002279679616183836,21,0.8,0.5,30,False
BG00243,20,157.35,18.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004470319634703251,9.566210045667552e-05,0.008456621004566279,inconclusive,-0.00033863621163959004,-0.0013267394770500808,0.0007378382753708306,inconclusive,-0.002426381839573144,-0.006911859712033261,0.0022404406979953176,inconclusive,0.0010713870710895202,-0.0008085988485115121,0.003094768525210136,0.0002917442255507163,-0.0007185701836015121,0.001273654204300868,0.0006747740286595361,-0.004828415783877865,0.0055769718581289195,0.00032641393007034616,-0.0007656116741033569,0.0013513897200247659,0.0011933097547859248,-0.0006704301666638329,0.0033004923321137323,21,0.8,0.9,30,False
BG00244,20,116.25,1024.3,41.25,38.65,0.0,0.0,0.36444882475250895,0.03711236869068305,3.750746268656717,1.251056338028169,11.09175776247778,3.721001702627948,-0.0006210045662101427,-0.0020867579908676456,0.0008401826484016412,inconclusive,0.0009873723486225297,-0.0005005131376143357,0.0025934478349879213,inconclusive,0.000160982989728105,-0.0003373065559547947,0.0006987082235727495,inconclusive,0.08150442424707434,0.012759851844412811,0.15187662789909168,0.00799332799323831,0.001709929348992917,0.014730568324904604,-0.0019479263303038424,-0.003801622898335309,-0.00018518236159056266,-0.0009606689662816026,-0.002585133269613081,0.0005826960519540757,0.0375875571330746,-0.032072038685444705,0.11070684309112509,21,3.0,0.1,30,True
BG00245,20,557.4,568.15,48.75,18.1,0.0,0.0,0.08711427229977217,0.03138924383023624,1.75,1.5031559934318555,4.949900449184954,4.428196887118751,0.000506849315068475,-0.0009635844748858845,0.001972602739725866,inconclusive,-0.0006287971866577206,-0.001395328129994496,0.00012450914419748926,inconclusive,0.00015652928634709,-0.0005703656434907068,0.0009069790285682633,inconclusive,0.045077710845953425,0.006167655303701337,0.08004499562055312,0.001332642595635042,-0.00035794015886299443,0.0031854723497626463,-0.001129448721399337,-0.0029754343705611164,0.0006181847768185753,0.00010018739685630218,-0.0007168163041565827,0.0010055759967093042,-0.00199486478532247,-0.04137816655478817,0.031549710527636984,21,3.0,0.5,30,True
BG00246,20,1006.75,112.05,8.6,45.6,0.0,0.0,0.008529719821942916,0.41105175036914643,0.5,3.751052631578948,1.50455938697318,10.984064033728915,0.0003652968036530202,-0.0014430365296804679,0.00222842465753426,inconclusive,-0.00036976666874256013,-0.001008239389786201,0.00028172484669532666,inconclusive,0.0009121292176944302,-0.0007744967892945575,0.002647518858376834,inconclusive,0.046814232988772984,-0.0032947463552984078,0.0965006619953482,-0.001632153777551218,-0.0026713256038913553,-0.000579937141659744,0.009376241307140135,0.0015337333458137511,0.016785548031040504,-0.0005187815916158439,-0.0013789671819323171,0.00033530136018227586,0.003284492122728899,-0.0469506095625611,0.05094354872738981,21,3.0,0.9,30,True
BG00247,20,666.05,558.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7671232876757e-05,-0.0026234589041094062,0.0026097602739726298,inconclusive,0.00032463728622596986,-0.0015637273162326924,0.002275409279456404,inconclusive,-5.854499830923593e-05,-0.0034017102338329322,0.0035174401471292013,inconclusive,-0.014521495213175717,-0.039124887627317174,0.009262079727660032,0.0013667334790208653,-0.000821466482883216,0.003677533300036328,0.0006783442874962215,-0.00334804313218777,0.004674869044475578,0.001126677963979744,-0.0011502940688958468,0.0035108489274913164,-0.015192352665975961,-0.04010447222125452,0.011497010348349098,21,1.6,0.7,40,False
BG00248,20,148.6,293.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004965753424658826,-0.004924743150685019,0.004093236301369687,inconclusive,-0.0008935817516544612,-0.00378445764919075,0.0017344483486642413,inconclusive,-0.0001771352876729651,-0.0028972108052524753,0.002446968357728235,inconclusive,-0.008565351879640543,-0.024152668639739614,0.007023798561248458,0.0019180547876750664,-0.0007363466074595779,0.004587331040242937,0.0006178574226610555,-0.0023124675098646734,0.00346984058582222,0.0012425941168870691,-0.0002186975452792014,0.0027076773326925666,-0.008674050880222967,-0.024313517701983072,0.006302956183560345,21,1.0,0.5,40,False
BG00249,20,3555.7,263.25,0.0,1.9,0.0,0.0,0.0,0.0075098814229248995,0.0,0.25,0.0,0.4394736842105263,0.0009086757990866112,-0.0013244292237447274,0.002840182648401732,inconclusive,-0.0005623350997314896,-0.0014216895205765498,0.0003361178182723802,inconclusive,0.0010979304151636754,0.0003135348415230852,0.0019637058560368495,inconclusive,-0.007136474002561055,-0.06828699002568571,0.05088080610991204,-0.0006830385205079947,-0.00206696415193928,0.0006765370207889459,0.001298067978387693,-0.0028370961627830573,0.005344389886027439,-0.000564850034570244,-0.0017229582779981001,0.000523933698880688,-0.014694030596312847,-0.0755428301648231,0.043119189641581394,21,3.0,0.9,30,True
BG00250,20,1101.8,631.05,0.0,1.85,0.0,0.0,0.0,0.0029023036232868745,0.0,0.5,0.0,1.032758620689655,0.0009616438356165047,-0.0009616438356165127,0.00290691780821941,inconclusive,-0.00019495298860994025,-0.0010750172874762853,0.0006489496649279254,inconclusive,-0.00043244805583062505,-0.001199906641848062,0.0003619603213240998,inconclusive,-0.010009214253240195,-0.062810870556734,0.03312730975876163,-0.0034964624974141516,-0.00592767389803913,-0.0008509849659116452,0.0012223743097648926,-0.00044535492070837675,0.002921252409827059,-0.00019942974240762522,-0.0018288281482201334,0.0015292925691231824,-0.009459204643718078,-0.06575274019627574,0.03463504039873165,21,2.5,0.3,50,True
BG00251,20,213.9,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002356164383561665,-0.005277482876712517,0.0006953767123288149,inconclusive,-5.928570554213086e-05,-0.0015308222402371653,0.0015925425306678328,inconclusive,-0.0006711744076068144,-0.0044385656937806425,0.0032581808141972195,inconclusive,-0.00047648469003700497,-0.0015572163485426185,0.0006822131549825826,-0.0007263006034916141,-0.0019111321423265356,0.00047116333806237305,0.0013068478450850018,-0.0044108735323770566,0.007020367974507467,-0.0005141995662733823,-0.0016349368792234404,0.0005972898430033669,-0.00046781560115526,-0.0015516801825507661,0.0006307327704276837,21,0.8,0.9,40,False
BG00252,20,209.6,944.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007579908675798108,-0.004484132420091254,0.0028812785388128634,inconclusive,0.00090009816713474,-0.004055907418170812,0.005591225923277653,inconclusive,-4.053676861172223e-05,-0.0019007241613316463,0.0016985959953881595,inconclusive,0.002697349168973638,-0.020487384639079564,0.025626466356853783,0.00324236200493655,-0.004285491060742876,0.009817606882105227,0.0005702122111371555,-0.0011985947220799291,0.002348239726257492,0.0008556605764653002,-0.0008357869363650305,0.002655779443627757,0.0029998686207166206,-0.020613908617835058,0.025552326306577458,21,1.2,0.1,30,False
BG00253,20,2090.45,58.6,0.0,1.55,0.0,0.0,0.0,0.024318259798187736,0.0,1.25,0.0,0.9348484848484849,-0.0006780821917809265,-0.0020993150684929765,0.0007774828767123162,inconclusive,0.00010237702950619508,-0.00035959486666682915,0.0005246643248008029,inconclusive,0.001495277488530279,-0.002844974576671617,0.006393794339465615,inconclusive,0.0033629997429428737,-0.013725919757703946,0.01998121681050614,6.658580543183467e-05,-0.0014026595140057992,0.00141912336871992,-0.005264348099591723,-0.009926705870150243,-0.0009900736333785538,-0.0004499601458254454,-0.0018752988914954333,0.0009601388078350368,0.0044842881014864,-0.012373631224076658,0.02145710258436296,21,2.0,0.9,40,True
BG00254,20,2179.25,2203.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007726027397262969,-0.002101506849315329,0.0005263013698628429,inconclusive,-1.2775558409881122e-05,-0.0009273163392023127,0.0008161859665585635,inconclusive,0.0006000771422090257,-6.258316128339363e-05,0.00122824785070121,inconclusive,-0.0023392560765535643,-0.033228578728633676,0.02887372700328298,8.197566272827168e-05,-0.0008872042885047284,0.0010582588477986298,-0.00045707116749444385,-0.0016961557633518004,0.0007173236690723771,-0.00011612490821904243,-0.000880128347819257,0.0006330540589190692,-0.004294207364124958,-0.03584307461209109,0.02643974820011463,21,3.0,0.5,50,True
BG00255,20,514.15,218.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013863013698633853,-0.005843904109589547,0.0029015753424652753,inconclusive,9.523663332551696e-05,-0.0012917010862615523,0.0014119700422018132,inconclusive,0.0012137400338655888,-0.0002951921605233733,0.0026568058239355764,inconclusive,0.004317255883062524,-0.003131085501040146,0.011362438715713971,0.0006778152377875379,-0.0005445392694666169,0.0018828687652557405,-5.2772878310347604e-05,-0.0018423363454228093,0.0019930721170241033,0.00038498919848561355,-0.00046861794375535783,0.0010751059993814255,0.004362346885110955,-0.0034760319928365166,0.011332465973606778,21,1.0,0.7,50,False
BG00256,20,32.15,279.4,1.25,0.0,0.0,0.0,0.038029846421327146,0.0,1.25,0.0,0.6144444444444445,0.0,0.0010000000000000009,-0.0008310502283104392,0.0028542237442923373,inconclusive,-0.0004647485631575899,-0.0050701201177246035,0.004106054638562981,inconclusive,-0.0006985853858909402,-0.0025026078605382947,0.0010487713752363704,inconclusive,-0.0033270527416348838,-0.022359217311952014,0.014982049260381781,0.011157234738218507,0.0037185288047773325,0.01830660009223049,-0.00022197220078786772,-0.0036903910982577642,0.0033874691605870213,0.0006942097089067733,-0.002394958294374672,0.00395071244626588,-0.0029537378735421615,-0.022560820755107576,0.014259966840175277,21,1.4,0.1,30,False
BG00257,20,412.6,702.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011678082191778406,-0.0022809075342468473,0.004243407534246511,inconclusive,0.00039773266946405985,-0.0010394300359069175,0.0018563312628634729,inconclusive,-0.0013153807704117284,-0.0031152532696449506,0.0005486520151221716,inconclusive,0.0008078127594061301,-0.0010178429455443185,0.0027188946780650337,-0.0002558663069475442,-0.001865686015368855,0.0012863481279860563,0.002954722843357782,-0.0013388316410100965,0.007526717304684778,0.0009396209282901746,-0.0003311021695824809,0.002264975170466341,0.0009197955974537947,-0.0008696470645500989,0.0028014662756157224,21,1.0,0.7,40,False
BG00258,20,664.95,74.2,0.0,6.05,0.0,0.0,0.0,0.08515686057687302,0.0,1.75,0.0,2.2034834834834833,-0.0005342465753424508,-0.0034522260273971983,0.002431849315068482,inconclusive,-6.716541230976439e-05,-0.0015083762313479467,0.0013286177112936976,inconclusive,0.0018182272598738652,-0.0006086384632041236,0.004182806415713727,inconclusive,-0.011133773344574615,-0.05442028816465927,0.02373349981033584,-0.0011490144034018185,-0.0035257170875214795,0.0011896958253725977,0.005686732951628831,-0.002503217381188973,0.013852859379518431,-0.00037169618782579016,-0.0023496385626537654,0.0017454529434365235,-0.011912061906602522,-0.0533317261482173,0.023284006951747635,21,2.5,0.9,20,True
BG00259,20,267.25,173.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.945205479453765e-05,-0.0030384246575342173,0.0028908219178082123,inconclusive,-0.0003247652875343638,-0.0008791008141562286,0.0001987420185683671,inconclusive,-0.0006373309960398599,-0.003552701541575842,0.0024805738321516087,inconclusive,-0.000316975790739385,-0.0008823137582272659,0.0001642529294504477,0.0003809368559921922,-0.00028586495125459174,0.001072834128801651,0.001057205667018446,-0.005287383263329121,0.007210032839775061,0.0003733089900045894,-0.0007040252425168846,0.0014378341091385856,-0.0003304997917631,-0.0008717558028967876,0.00013521176191421696,21,0.8,0.9,50,False
BG00260,20,110.2,513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022904109589040656,-0.0011863698630137937,0.005874178082191576,inconclusive,-0.001249105382118205,-0.0032919511676414346,0.0008436665946403383,inconclusive,-8.466119299048031e-05,-0.0010534843180146317,0.0009362591152472905,inconclusive,0.004745729354171479,-0.0026150143721267844,0.012019607495426833,0.0007721953019214078,-0.002119424193011813,0.0037044811158405294,-0.00015820763711580922,-0.0017574739698237932,0.0015848346730303051,8.979324532659149e-05,-0.0010701809195596801,0.0012359433553780735,0.00456338585996417,-0.0029043974224745805,0.011961213986131038,21,1.0,0.3,50,False
