class1_xi_high,seed,average_utilization,overall_percent_serviced,total_served,total_value,mean_accepted_booking_delay,mean_offered_booking_delay,overall_balking_rate,total_arrivals,total_booked,total_offered,total_balked,total_no_offer,total_canceled,total_no_show,total_unresolved_booked
0.3,39,0.8403253424657534,0.2685742422584528,9818,10949.0,8.360324747088328,9.318907976802713,0.3564394353868038,36556,23526,36556,13030,0,11841,1858,9
0.3,40,0.8395547945205479,0.267365375692568,9796,10917.0,8.42068877224427,9.39943775758072,0.36043560140833536,36639,23433,36639,13206,0,11740,1877,20
0.3,41,0.8445205479452055,0.2698190789473684,9843,10992.0,8.2776740237691,9.236842105263158,0.3541666666666667,36480,23560,36480,12920,0,11884,1819,14
0.3,42,0.8384417808219178,0.2704709844845674,9797,10932.0,8.240453102205441,9.20214234443156,0.3565788747170228,36222,23306,36222,12916,0,11640,1864,5
0.3,43,0.8388698630136986,0.2685131756106944,9772,10928.0,8.36220071319409,9.313109663946364,0.352732668370291,36393,23556,36393,12837,0,11877,1880,27
0.3,44,0.8446917808219178,0.2697181559973782,9876,10994.0,8.272516346762286,9.232220887043916,0.3526054183963295,36616,23705,36616,12911,0,12014,1808,7
0.3,45,0.83125,0.26541554959785524,9702,10842.0,8.403370690392677,9.368413853477048,0.36045302839634513,36554,23378,36554,13176,0,11683,1968,25
0.3,46,0.8465753424657534,0.2716921976843321,9879,11026.0,8.31191494768944,9.274002365171475,0.3507054261433954,36361,23609,36361,12752,0,11935,1782,13
0.3,47,0.8392123287671233,0.2679906862073689,9783,10936.0,8.318397425038116,9.279824681550473,0.3531844952746199,36505,23612,36505,12893,0,11933,1875,21
0.3,48,0.8397260273972603,0.266041581736649,9789,10940.0,8.493397663788725,9.469058295964125,0.357847533632287,36795,23628,36795,13167,0,11958,1872,9
0.3,49,0.8428082191780822,0.2697256748617423,9852,10985.0,8.296247447243022,9.260964792202815,0.3565131687017467,36526,23504,36526,13022,0,11813,1824,15
0.3,50,0.8444349315068493,0.26918252713093743,9872,10987.0,8.29129587253157,9.25710312482958,0.3565468724436931,36674,23598,36674,13076,0,11895,1824,7
0.3,51,0.8373287671232876,0.26810938314270827,9775,10904.0,8.371081986681936,9.332647631586164,0.35332839628075374,36459,23577,36459,12882,0,11881,1900,21
0.3,52,0.8430650684931507,0.26984693037801066,9837,10969.0,8.385363357215967,9.353431722170406,0.3567784056619301,36454,23448,36454,13006,0,11781,1822,8
0.3,53,0.8368150684931507,0.267544700309411,9771,10899.0,8.436068904219749,9.398975931655759,0.3530571452041291,36521,23627,36521,12894,0,11942,1901,13
0.3,54,0.8361301369863013,0.267846331663823,9733,10876.0,8.28230114972005,9.22692498211239,0.3561285706423028,36338,23397,36338,12941,0,11728,1914,22
0.3,55,0.8361301369863013,0.2688397211583501,9757,10890.0,8.263566221919094,9.207450472542915,0.35362191056126524,36293,23459,36293,12834,0,11795,1902,5
0.3,56,0.8443493150684932,0.26937995083310573,9862,10995.0,8.340553856608903,9.314640808522261,0.3568970226714013,36610,23544,36610,13066,0,11879,1791,12
0.3,57,0.8358732876712329,0.2672276739213859,9749,10891.0,8.350006358357,9.316183323282715,0.3533523381393564,36482,23591,36482,12891,0,11909,1913,20
0.3,58,0.8392123287671233,0.2690029615004936,9810,10928.0,8.337129551227774,9.291652956016234,0.3523088735329604,36468,23620,36468,12848,0,11931,1864,15
0.3,59,0.8456335616438356,0.2699337820828545,9865,11016.0,8.356836062088028,9.329475181962458,0.3565643298856236,36546,23515,36546,13031,0,11843,1797,10
0.3,60,0.8466609589041096,0.2696083778771681,9886,11029.0,8.369389225617768,9.341878477146286,0.3565779426202684,36668,23593,36668,13075,0,11895,1797,15
0.3,61,0.8433219178082192,0.26660524105037803,9838,10998.0,8.407668724539079,9.381561475298772,0.35473293406682743,36901,23811,36901,13090,0,12142,1816,15
0.3,62,0.8423801369863013,0.26942806199423947,9822,10986.0,8.33343286128647,9.297846660266082,0.3569057742422164,36455,23444,36455,13011,0,11771,1837,14
0.3,63,0.833904109589041,0.26372227788458935,9739,10876.0,8.552171341669483,9.55934360529665,0.3589861626364104,36929,23672,36929,13257,0,11998,1926,9
0.3,64,0.8413527397260274,0.27205739771184795,9821,10955.0,8.248182717536238,9.198038726834538,0.3559655392116125,36099,23249,36099,12850,0,11574,1851,3
0.3,65,0.8446917808219178,0.2698265010125335,9860,10997.0,8.289563292755597,9.258313490434354,0.3569805950132742,36542,23494,36537,13043,5,11800,1819,15
0.3,66,0.8405821917808219,0.26650021710811983,9820,10944.0,8.465754577983583,9.449305254016501,0.3553245766391663,36848,23755,36848,13093,0,12069,1838,28
0.3,67,0.8404965753424658,0.26916543372239576,9824,10959.0,8.329250138233167,9.29228998849252,0.35582771658721024,36498,23511,36498,12987,0,11808,1870,9
0.3,68,0.8381849315068494,0.2680285838970107,9827,10914.0,8.37523705170888,9.346225180013091,0.35279838533711544,36664,23729,36664,12935,0,12019,1874,9
0.3,69,0.836986301369863,0.2692857928909431,9788,10888.0,8.30839811392889,9.264856388246946,0.3523440079234071,36348,23541,36348,12807,0,11828,1911,14
0.3,70,0.8345890410958904,0.2671759905802459,9757,10882.0,8.260444254592056,9.220241518113859,0.3589638270489334,36519,23410,36519,13109,0,11723,1910,20
0.3,71,0.8434931506849315,0.2733514956076949,9833,10966.0,8.2935519876363,9.245107305682197,0.35244078727899475,35972,23294,35972,12678,0,11627,1823,11
0.3,72,0.8414383561643836,0.2658296352419093,9824,10962.0,8.418411811989678,9.39725619655807,0.3604015586102392,36956,23637,36956,13319,0,11958,1839,16
0.3,73,0.845291095890411,0.2709255339619011,9856,10989.0,8.193516699410608,9.150279007119492,0.3563869265235438,36379,23414,36379,12965,0,11733,1807,18
0.3,74,0.84375,0.2694668200997315,9835,10978.0,8.281859006947975,9.243958573072497,0.3532796317606444,36498,23604,36498,12894,0,11922,1833,14
0.3,75,0.8417808219178082,0.26756153343498146,9827,10965.0,8.482754279959718,9.455401873230233,0.3511217599651492,36728,23832,36728,12896,0,12168,1826,11
0.3,76,0.8393835616438357,0.26709360948358085,9801,10955.0,8.496641759717908,9.472462188309034,0.35081073715765093,36695,23822,36695,12873,0,12137,1871,13
0.3,77,0.8410102739726028,0.26800010929857637,9808,10967.0,8.352461799660441,9.321064568134,0.3562313850862093,36597,23560,36597,13037,0,11880,1851,21
0.3,78,0.8401541095890411,0.2674386920980926,9815,10953.0,8.398652631578948,9.36408719346049,0.3528610354223433,36700,23750,36700,12950,0,12054,1865,16
0.3,79,0.8387842465753425,0.2661483253588517,9790,10926.0,8.360218699669408,9.339821661591996,0.3585798173118747,36784,23594,36784,13190,0,11913,1878,13
0.3,80,0.841181506849315,0.2692919868276619,9813,10938.0,8.406961405897622,9.364983534577387,0.3550768386388584,36440,23501,36440,12939,0,11806,1874,8
0.3,81,0.842722602739726,0.27230475558137607,9843,10961.0,8.311279872999528,9.26994798583444,0.35516268260292166,36147,23307,36144,12837,3,11640,1822,2
0.3,82,0.8417808219178082,0.2712504826521044,9835,10971.0,8.213627598028712,9.15588283964918,0.3564178939820178,36258,23335,36258,12923,0,11634,1851,15
0.3,83,0.8414383561643836,0.2699400011008972,9808,10949.0,8.322682210781602,9.28218748279848,0.353140309352122,36334,23503,36334,12831,0,11836,1845,14
0.3,84,0.8460616438356164,0.2706469845799265,9864,11009.0,8.392929634641407,9.34857048784503,0.3511496460516929,36446,23648,36446,12798,0,11982,1801,1
0.3,85,0.8376712328767123,0.2691312486236512,9777,10933.0,8.27933293627159,9.21963774499009,0.35295089187403655,36328,23506,36328,12822,0,11852,1867,10
0.3,86,0.8396404109589041,0.269239219994507,9803,10925.0,8.3607708014293,9.316781104092282,0.3543531996704202,36410,23508,36410,12902,0,11822,1866,17
0.3,87,0.8434075342465753,0.268591426071741,9824,10968.0,8.39400219947551,9.354904855643044,0.3536198600174978,36576,23642,36576,12934,0,11977,1839,2
0.3,88,0.8386130136986302,0.2681347504166553,9814,10924.0,8.239524252941674,9.203764924455616,0.35449851096964563,36601,23626,36601,12975,0,11914,1875,23
0.3,89,0.8351027397260274,0.27009200753796697,9746,10868.0,8.240403606698154,9.173844363152643,0.35456157853896464,36084,23290,36084,12794,0,11621,1921,2
0.3,90,0.8384417808219178,0.26890017849787173,9792,10906.0,8.413075081238242,9.380667307428258,0.3577371962103529,36415,23388,36415,13027,0,11711,1871,14
0.3,91,0.8407534246575342,0.2681685051870911,9797,10957.0,8.349879088710704,9.309747351709413,0.3548025073221471,36533,23571,36533,12962,0,11906,1859,9
0.3,92,0.8402397260273973,0.2669791780224572,9796,10947.0,8.44774296782887,9.414940586503871,0.35277444674588465,36692,23748,36692,12944,0,12071,1869,12
0.3,93,0.8373287671232876,0.2696805869697137,9777,10903.0,8.213418803418804,9.164643901362608,0.35455398025045515,36254,23400,36254,12854,0,11721,1898,4
0.3,94,0.8391267123287671,0.26929735374130964,9800,10920.0,8.303676688859674,9.25379901624028,0.3520101123904262,36391,23581,36391,12810,0,11894,1877,10
0.3,95,0.8418664383561644,0.2696687796712494,9827,10952.0,8.407911581462832,9.36099448423479,0.35693312477703687,36441,23434,36441,13007,0,11739,1850,18
0.3,96,0.8415239726027397,0.26748791346862966,9793,10937.0,8.38999448381211,9.359400180273688,0.356286362022343,36611,23567,36611,13044,0,11922,1843,9
0.3,97,0.8394691780821918,0.2679338164911801,9797,10934.0,8.334443306010929,9.294461917133871,0.3593873923150554,36565,23424,36565,13141,0,11743,1866,18
0.3,98,0.8392123287671233,0.26759023963712875,9793,10934.0,8.336739019840596,9.304888378828865,0.35546629505150695,36597,23588,36597,13009,0,11908,1879,8
0.3,99,0.8435787671232877,0.2706504087418458,9833,10970.0,8.252285505815701,9.200242217390107,0.35870193498665054,36331,23299,36331,13032,0,11632,1820,14
0.3,100,0.8416952054794521,0.2688983699814025,9832,10959.0,8.37964107591969,9.333278634722678,0.3584126463187835,36564,23459,36564,13105,0,11777,1841,9
0.4,1,0.8116438356164384,0.25825253295565964,9482,10554.0,8.373185784209406,9.338707920252752,0.3600882449068526,36716,23495,36716,13221,0,11815,2196,2
0.4,2,0.8077054794520548,0.25889718804920914,9428,10541.0,8.423729532535845,9.382222100175747,0.35264718804920914,36416,23574,36416,12842,0,11902,2237,7
0.4,3,0.8168664383561643,0.2622279621894922,9543,10638.0,8.355521485456327,9.318586502528028,0.35477577489558143,36392,23481,36392,12911,0,11786,2136,16
0.4,4,0.8107020547945205,0.2569268836501074,9449,10560.0,8.392910147139888,9.355004486499714,0.35875683171547434,36777,23583,36777,13194,0,11913,2213,8
0.4,5,0.8127568493150685,0.2620012683706951,9502,10589.0,8.25201862690648,9.195136074116967,0.35459232911462213,36267,23407,36267,12860,0,11723,2172,10
0.4,6,0.8177226027397261,0.26260625567384666,9546,10634.0,8.379796264855688,9.330142224422987,0.35187477648482846,36351,23560,36351,12791,0,11863,2122,29
0.4,7,0.8148972602739726,0.26159258953849535,9517,10622.0,8.408399710354816,9.361644814601028,0.35469063522168165,36381,23477,36381,12904,0,11793,2148,19
0.4,8,0.8144691780821918,0.26144060796299357,9495,10603.0,8.32797552357149,9.291067790076546,0.3610330965361529,36318,23206,36318,13112,0,11515,2174,22
0.4,9,0.8107876712328768,0.25851900393184796,9468,10564.0,8.276792141254182,9.222012887723897,0.35514962865880295,36624,23617,36624,13007,0,11923,2214,12
0.4,10,0.8190068493150685,0.2614857456140351,9539,10656.0,8.310518670426386,9.283991228070175,0.3583881578947368,36480,23406,36480,13074,0,11743,2119,5
0.4,11,0.8056506849315068,0.25578042543931234,9403,10508.0,8.518009780990857,9.502148958163321,0.36034492138621405,36762,23515,36762,13247,0,11844,2255,13
0.4,12,0.8183219178082192,0.26389732266077837,9561,10681.0,8.35020934803042,9.307673199006349,0.35396080596191004,36230,23406,36230,12824,0,11748,2095,2
0.4,13,0.8207191780821917,0.26316078539063575,9583,10673.0,8.27007486631016,9.231607853906358,0.35809419195386516,36415,23375,36415,13040,0,11698,2080,14
0.4,14,0.8130993150684932,0.25957563312799453,9481,10591.0,8.336116198832901,9.310965092402464,0.3572347707049966,36525,23477,36525,13048,0,11806,2185,5
0.4,15,0.8113869863013699,0.2587624641442426,9472,10558.0,8.35183859146624,9.31217046851523,0.35142740062832944,36605,23741,36605,12864,0,12070,2188,11
0.4,16,0.8170376712328767,0.2592381262906206,9541,10654.0,8.426293139819425,9.410634713618085,0.3559939137050321,36804,23702,36804,13102,0,12037,2117,7
0.4,17,0.8134417808219178,0.26079309681497154,9490,10617.0,8.182179657103767,9.133391959108522,0.3572508175547556,36389,23389,36389,13000,0,11704,2177,18
0.4,18,0.8230308219178082,0.2632788769394959,9621,10706.0,8.186201906707526,9.149002544947049,0.35703144241031115,36543,23496,36543,13047,0,11802,2060,13
0.4,19,0.8202054794520548,0.25915500581914636,9575,10697.0,8.455068053089864,9.431320540233306,0.3596773757003275,36947,23658,36947,13289,0,11974,2092,17
0.4,20,0.8161815068493151,0.261770761839396,9535,10640.0,8.321171941830624,9.279231297185998,0.3581331503088538,36425,23380,36425,13045,0,11693,2143,9
0.4,21,0.8141267123287671,0.2614337668062596,9489,10599.0,8.354588134869825,9.310750495922417,0.3544743222393652,36296,23430,36296,12866,0,11771,2170,0
0.4,22,0.8104452054794521,0.2591730558598028,9465,10568.0,8.350851911502925,9.303203723986856,0.3539430449069003,36520,23594,36520,12926,0,11902,2206,21
0.4,23,0.8168664383561643,0.25964136575779906,9513,10640.0,8.388963604269984,9.347826086956522,0.3505827124102732,36639,23794,36639,12845,0,12147,2128,6
0.4,24,0.8209760273972603,0.2616472772953192,9581,10684.0,8.410423452768729,9.381779452728166,0.35444317002567044,36618,23639,36618,12979,0,11963,2074,21
0.4,25,0.8097602739726028,0.2573185330286212,9458,10555.0,8.343934189882543,9.311894656654696,0.35839046686255305,36756,23583,36756,13173,0,11887,2226,12
0.4,26,0.8195205479452055,0.2640011029918654,9574,10692.0,8.263442923542707,9.208382738177306,0.35334344409209983,36265,23451,36265,12814,0,11762,2106,9
0.4,27,0.8137842465753424,0.25741605998044115,9476,10600.0,8.479319969550875,9.465554710420514,0.35765511246332715,36812,23646,36812,13166,0,11997,2161,12
0.4,28,0.8220890410958904,0.2625263100347156,9604,10680.0,8.317740362186692,9.284777082251319,0.3554656534455895,36583,23579,36583,13004,0,11885,2080,10
0.4,29,0.8103595890410958,0.2581852965291063,9447,10547.0,8.330947816826411,9.292402295709211,0.35843126537305275,36590,23475,36590,13115,0,11804,2211,13
0.4,30,0.8116438356164384,0.2604919609729284,9478,10581.0,8.420452117430878,9.381998076130273,0.35685035041912877,36385,23401,36385,12984,0,11715,2190,18
0.4,31,0.8142979452054795,0.261624541771175,9492,10609.0,8.36072178646436,9.318817011658995,0.3569361373721783,36281,23331,36281,12950,0,11673,2161,5
0.4,32,0.8122431506849315,0.25909613175028723,9471,10593.0,8.434784460725847,9.394266017398916,0.35777206324889205,36554,23476,36554,13078,0,11793,2201,11
0.4,33,0.8116438356164384,0.25684410646387834,9457,10562.0,8.39309964352402,9.359125475285172,0.3600217273221076,36820,23564,36820,13256,0,11891,2198,18
0.4,34,0.8100171232876713,0.25658607979184733,9467,10557.0,8.498249462184164,9.471731352992194,0.35746422376409365,36896,23707,36896,13189,0,12007,2216,17
0.4,35,0.8146404109589042,0.2594438543453986,9526,10627.0,8.426070368800339,9.400250565133318,0.35751831576653864,36717,23590,36717,13127,0,11894,2154,16
0.4,36,0.813013698630137,0.26165338919976844,9492,10587.0,8.071263778518329,9.006753590429197,0.3547978057722524,36277,23406,36277,12871,0,11718,2181,15
0.4,37,0.8096746575342466,0.2568136735414798,9451,10550.0,8.382881355932204,9.364256406075922,0.35871307844895517,36801,23600,36801,13201,0,11927,2209,13
0.4,38,0.8142979452054795,0.2587132463144126,9494,10619.0,8.384599003364709,9.362018693626181,0.3601929313022863,36697,23479,36697,13218,0,11816,2165,4
0.4,39,0.8136130136986301,0.260039391618339,9506,10609.0,8.360324747088328,9.318907976802713,0.3564394353868038,36556,23526,36556,13030,0,11841,2170,9
0.4,40,0.8107020547945205,0.25819481972761266,9460,10549.0,8.42068877224427,9.39943775758072,0.36043560140833536,36639,23433,36639,13206,0,11740,2213,20
0.4,41,0.8190924657534246,0.2615679824561403,9542,10667.0,8.2776740237691,9.236842105263158,0.3541666666666667,36480,23560,36480,12920,0,11884,2120,14
0.4,42,0.8116438356164384,0.26188504223952297,9486,10589.0,8.240453102205441,9.20214234443156,0.3565788747170228,36222,23306,36222,12916,0,11640,2175,5
0.4,43,0.8131849315068493,0.2603247877339049,9474,10601.0,8.36220071319409,9.313109663946364,0.352732668370291,36393,23556,36393,12837,0,11877,2178,27
0.4,44,0.821917808219178,0.26237164081275943,9607,10704.0,8.272516346762286,9.232220887043916,0.3526054183963295,36616,23705,36616,12911,0,12014,2077,7
0.4,45,0.8045376712328767,0.2568802319855556,9390,10498.0,8.403370690392677,9.368413853477048,0.36045302839634513,36554,23378,36554,13176,0,11683,2280,25
0.4,46,0.8179794520547945,0.26269904568081187,9552,10665.0,8.31191494768944,9.274002365171475,0.3507054261433954,36361,23609,36361,12752,0,11935,2109,13
0.4,47,0.8125856164383561,0.2594986988083824,9473,10588.0,8.318397425038116,9.279824681550473,0.3531844952746199,36505,23612,36505,12893,0,11933,2185,21
0.4,48,0.8101883561643836,0.25661095257507816,9442,10571.0,8.493397663788725,9.469058295964125,0.357847533632287,36795,23628,36795,13167,0,11958,2219,9
0.4,49,0.8171232876712329,0.2613207030608334,9545,10647.0,8.296247447243022,9.260964792202815,0.3565131687017467,36526,23504,36526,13022,0,11813,2131,15
0.4,50,0.8195205479452055,0.26122048317609203,9580,10674.0,8.29129587253157,9.25710312482958,0.3565468724436931,36674,23598,36674,13076,0,11895,2116,7
0.4,51,0.8103595890410958,0.25952439726816423,9462,10567.0,8.371081986681936,9.332647631586164,0.35332839628075374,36459,23577,36459,12882,0,11881,2213,21
0.4,52,0.8132705479452055,0.2603006528775992,9489,10597.0,8.385363357215967,9.353431722170406,0.3567784056619301,36454,23448,36454,13006,0,11781,2170,8
0.4,53,0.8092465753424658,0.258700473700063,9448,10548.0,8.436068904219749,9.398975931655759,0.3530571452041291,36521,23627,36521,12894,0,11942,2224,13
0.4,54,0.8079623287671233,0.25901260388573943,9412,10525.0,8.28230114972005,9.22692498211239,0.3561285706423028,36338,23397,36338,12941,0,11728,2235,22
0.4,55,0.8116438356164384,0.2610420742291902,9474,10576.0,8.263566221919094,9.207450472542915,0.35362191056126524,36293,23459,36293,12834,0,11795,2185,5
0.4,56,0.8194349315068493,0.26140398798142583,9570,10683.0,8.340553856608903,9.314640808522261,0.3568970226714013,36610,23544,36610,13066,0,11879,2083,12
0.4,57,0.813013698630137,0.2599638177731484,9484,10598.0,8.350006358357,9.316183323282715,0.3533523381393564,36482,23591,36482,12891,0,11909,2178,20
0.4,58,0.8158390410958904,0.2617088954700011,9544,10636.0,8.337129551227774,9.291652956016234,0.3523088735329604,36468,23620,36468,12848,0,11931,2130,15
0.4,59,0.8175513698630137,0.26098615443550593,9538,10656.0,8.356836062088028,9.329475181962458,0.3565643298856236,36546,23515,36546,13031,0,11843,2124,10
0.4,60,0.8214897260273972,0.2616177593542053,9593,10706.0,8.369389225617768,9.341878477146286,0.3565779426202684,36668,23593,36668,13075,0,11895,2090,15
0.4,61,0.8155821917808219,0.2580146879488361,9521,10646.0,8.407668724539079,9.381561475298772,0.35473293406682743,36901,23811,36901,13090,0,12142,2133,15
0.4,62,0.8149828767123287,0.2607324098203264,9505,10640.0,8.33343286128647,9.297846660266082,0.3569057742422164,36455,23444,36455,13011,0,11771,2154,14
0.4,63,0.807791095890411,0.2555173440927185,9436,10553.0,8.552171341669483,9.55934360529665,0.3589861626364104,36929,23672,36929,13257,0,11998,2229,9
0.4,64,0.8154109589041096,0.26369151500041554,9519,10626.0,8.248182717536238,9.198038726834538,0.3559655392116125,36099,23249,36099,12850,0,11574,2153,3
0.4,65,0.8184075342465753,0.2615073066608286,9556,10660.0,8.289563292755597,9.258313490434354,0.3569805950132742,36542,23494,36537,13043,5,11800,2123,15
0.4,66,0.8122431506849315,0.25749023013460703,9488,10591.0,8.465754577983583,9.449305254016501,0.3553245766391663,36848,23755,36848,13093,0,12069,2170,28
0.4,67,0.8138698630136987,0.260617020110691,9512,10623.0,8.329250138233167,9.29228998849252,0.35582771658721024,36498,23511,36498,12987,0,11808,2182,9
0.4,68,0.8101027397260274,0.25886428103862097,9491,10559.0,8.37523705170888,9.346225180013091,0.35279838533711544,36664,23729,36664,12935,0,12019,2210,9
0.4,69,0.809931506849315,0.260564542753384,9471,10547.0,8.30839811392889,9.264856388246946,0.3523440079234071,36348,23541,36348,12807,0,11828,2228,14
0.4,70,0.8077054794520548,0.25855034365672663,9442,10544.0,8.260444254592056,9.220241518113859,0.3589638270489334,36519,23410,36519,13109,0,11723,2225,20
0.4,71,0.8196061643835616,0.26573446013566104,9559,10671.0,8.2935519876363,9.245107305682197,0.35244078727899475,35972,23294,35972,12678,0,11627,2097,11
0.4,72,0.8154965753424658,0.2577389327849334,9525,10641.0,8.418411811989678,9.39725619655807,0.3604015586102392,36956,23637,36956,13319,0,11958,2138,16
0.4,73,0.819777397260274,0.26262404134253275,9554,10659.0,8.193516699410608,9.150279007119492,0.3563869265235438,36379,23414,36379,12965,0,11733,2109,18
0.4,74,0.819263698630137,0.2616033755274262,9548,10665.0,8.281859006947975,9.243958573072497,0.3532796317606444,36498,23604,36498,12894,0,11922,2120,14
0.4,75,0.8111301369863013,0.25778697451535615,9468,10583.0,8.482754279959718,9.455401873230233,0.3511217599651492,36728,23832,36728,12896,0,12168,2185,11
0.4,76,0.8137842465753424,0.25905436707998364,9506,10630.0,8.496641759717908,9.472462188309034,0.35081073715765093,36695,23822,36695,12873,0,12137,2166,13
0.4,77,0.8138698630136987,0.25939284640817556,9493,10628.0,8.352461799660441,9.321064568134,0.3562313850862093,36597,23560,36597,13037,0,11880,2166,21
0.4,78,0.8162671232876713,0.2595640326975477,9526,10641.0,8.398652631578948,9.36408719346049,0.3528610354223433,36700,23750,36700,12950,0,12054,2154,16
0.4,79,0.8141267123287671,0.25823727707699,9499,10599.0,8.360218699669408,9.339821661591996,0.3585798173118747,36784,23594,36784,13190,0,11913,2169,13
0.4,80,0.813527397260274,0.2604829857299671,9492,10588.0,8.406961405897622,9.364983534577387,0.3550768386388584,36440,23501,36440,12939,0,11806,2195,8
0.4,81,0.8175513698630137,0.2641159708966166,9547,10634.0,8.311279872999528,9.26994798583444,0.35516268260292166,36147,23307,36144,12837,3,11640,2118,2
0.4,82,0.8160958904109589,0.2628937062165591,9532,10630.0,8.213627598028712,9.15588283964918,0.3564178939820178,36258,23335,36258,12923,0,11634,2154,15
0.4,83,0.8121575342465753,0.26049980734298456,9465,10581.0,8.322682210781602,9.28218748279848,0.353140309352122,36334,23503,36334,12831,0,11836,2188,14
0.4,84,0.8196061643835616,0.2622784393349064,9559,10684.0,8.392929634641407,9.34857048784503,0.3511496460516929,36446,23648,36446,12798,0,11982,2106,1
0.4,85,0.8078767123287671,0.2597445496586655,9436,10557.0,8.27933293627159,9.21963774499009,0.35295089187403655,36328,23506,36328,12822,0,11852,2208,10
0.4,86,0.8168664383561643,0.26204339467179344,9541,10636.0,8.3607708014293,9.316781104092282,0.3543531996704202,36410,23508,36410,12902,0,11822,2128,17
0.4,87,0.8184931506849316,0.2607720909886264,9538,10651.0,8.39400219947551,9.354904855643044,0.3536198600174978,36576,23642,36576,12934,0,11977,2125,2
0.4,88,0.8142979452054795,0.26023879128985544,9525,10617.0,8.239524252941674,9.203764924455616,0.35449851096964563,36601,23626,36601,12975,0,11914,2164,23
0.4,89,0.8087328767123287,0.2616117947012526,9440,10534.0,8.240403606698154,9.173844363152643,0.35456157853896464,36084,23290,36084,12794,0,11621,2227,2
0.4,90,0.8142123287671232,0.2609913497185226,9504,10598.0,8.413075081238242,9.380667307428258,0.3577371962103529,36415,23388,36415,13027,0,11711,2159,14
0.4,91,0.8125,0.25921769359209484,9470,10598.0,8.349879088710704,9.309747351709413,0.3548025073221471,36533,23571,36533,12962,0,11906,2186,9
0.4,92,0.8112157534246576,0.25787637632181404,9462,10586.0,8.44774296782887,9.414940586503871,0.35277444674588465,36692,23748,36692,12944,0,12071,2203,12
0.4,93,0.8112157534246576,0.261295305345617,9473,10566.0,8.213418803418804,9.164643901362608,0.35455398025045515,36254,23400,36254,12854,0,11721,2202,4
0.4,94,0.8142123287671232,0.2612184331290704,9506,10603.0,8.303676688859674,9.25379901624028,0.3520101123904262,36391,23581,36391,12810,0,11894,2171,10
0.4,95,0.8154109589041096,0.26116187810433306,9517,10620.0,8.407911581462832,9.36099448423479,0.35693312477703687,36441,23434,36441,13007,0,11739,2160,18
0.4,96,0.8149828767123287,0.2590205129605856,9483,10596.0,8.38999448381211,9.359400180273688,0.356286362022343,36611,23567,36611,13044,0,11922,2153,9
0.4,97,0.8118150684931507,0.2590181867906468,9471,10579.0,8.334443306010929,9.294461917133871,0.3593873923150554,36565,23424,36565,13141,0,11743,2192,18
0.4,98,0.8123287671232877,0.25887367817034185,9474,10594.0,8.336739019840596,9.304888378828865,0.35546629505150695,36597,23588,36597,13009,0,11908,2198,8
0.4,99,0.81875,0.26269576945308415,9544,10660.0,8.252285505815701,9.200242217390107,0.35870193498665054,36331,23299,36331,13032,0,11632,2109,14
0.4,100,0.8153253424657534,0.2605568318564708,9527,10624.0,8.37964107591969,9.333278634722678,0.3584126463187835,36564,23459,36564,13105,0,11777,2146,9
0.5,1,0.7845034246575342,0.24950975051748556,9161,10204.0,8.373185784209406,9.338707920252752,0.3600882449068526,36716,23495,36716,13221,0,11815,2517,2
0.5,2,0.7813356164383561,0.25038444639718804,9118,10203.0,8.423729532535845,9.382222100175747,0.35264718804920914,36416,23574,36416,12842,0,11902,2547,7
0.5,3,0.7897260273972603,0.25351725653989887,9226,10297.0,8.355521485456327,9.318586502528028,0.35477577489558143,36392,23481,36392,12911,0,11786,2453,16
0.5,4,0.7830479452054795,0.24822579329472225,9129,10217.0,8.392910147139888,9.355004486499714,0.35875683171547434,36777,23583,36777,13194,0,11913,2533,8
0.5,5,0.7862157534246575,0.25359141919651473,9197,10254.0,8.25201862690648,9.195136074116967,0.35459232911462213,36267,23407,36267,12860,0,11723,2477,10
0.5,6,0.7921232876712329,0.2543808973618332,9247,10317.0,8.379796264855688,9.330142224422987,0.35187477648482846,36351,23560,36351,12791,0,11863,2421,29
0.5,7,0.788527397260274,0.2530716582831698,9207,10295.0,8.408399710354816,9.361644814601028,0.35469063522168165,36381,23477,36381,12904,0,11793,2458,19
0.5,8,0.7866438356164384,0.25246434275015145,9169,10254.0,8.32797552357149,9.291067790076546,0.3610330965361529,36318,23206,36318,13112,0,11515,2500,22
0.5,9,0.7848458904109589,0.25013652249890783,9161,10236.0,8.276792141254182,9.222012887723897,0.35514962865880295,36624,23617,36624,13007,0,11923,2521,12
0.5,10,0.790667808219178,0.25241228070175437,9208,10305.0,8.310518670426386,9.283991228070175,0.3583881578947368,36480,23406,36480,13074,0,11743,2450,5
0.5,11,0.7771404109589041,0.24688537076328818,9076,10148.0,8.518009780990857,9.502148958163321,0.36034492138621405,36762,23515,36762,13247,0,11844,2582,13
0.5,12,0.7892123287671233,0.254568037537952,9223,10319.0,8.35020934803042,9.307673199006349,0.35396080596191004,36230,23406,36230,12824,0,11748,2433,2
0.5,13,0.7940924657534246,0.2546203487573802,9272,10334.0,8.27007486631016,9.231607853906358,0.35809419195386516,36415,23375,36415,13040,0,11698,2391,14
0.5,14,0.7831335616438356,0.24999315537303218,9131,10218.0,8.336116198832901,9.310965092402464,0.3572347707049966,36525,23477,36525,13048,0,11806,2535,5
