seed,step_index,gap_index,within_step,post_gap,served_base,served_step_up,served_gap_up,delta_step,delta_gap,abs_delta_step,abs_delta_gap,effect_difference,gap_effect_larger
48,3,0,0.3,0.0,0.2525158608619558,0.2584717971141233,0.24252528013118338,0.005955936252167504,-0.009990580730772441,0.005955936252167504,0.009990580730772441,0.004034644478604937,True
48,3,1,0.3,0.1,0.24252528013118338,0.2503247456159342,0.23180474991791616,0.007799465484750828,-0.010720530213267215,0.007799465484750828,0.010720530213267215,0.002921064728516387,True
48,3,2,0.3,0.2,0.23180474991791616,0.24469767188266725,0.22611638825199257,0.012892921964751086,-0.005688361665923597,0.012892921964751086,0.005688361665923597,-0.007204560298827489,False
48,3,3,0.3,0.3,0.22611638825199257,0.23955733969838341,0.22281916366657437,0.013440951446390847,-0.0032972245854182014,0.013440951446390847,0.0032972245854182014,-0.010143726860972646,False
48,3,4,0.3,0.4,0.22281916366657437,0.23540748898678415,0.22011136586963642,0.012588325320209787,-0.002707797796937944,0.012588325320209787,0.002707797796937944,-0.009880527523271843,False
48,4,0,0.4,0.0,0.2584717971141233,0.26784368608031006,0.2503247456159342,0.009371888966186737,-0.008147051498189117,0.009371888966186737,0.008147051498189117,-0.0012248374679976193,False
48,4,1,0.4,0.1,0.2503247456159342,0.2625131063407097,0.24469767188266725,0.012188360724775471,-0.005627073733266957,0.012188360724775471,0.005627073733266957,-0.006561286991508514,False
48,4,2,0.4,0.2,0.24469767188266725,0.2552568827227401,0.23955733969838341,0.010559210840072858,-0.005140332184283836,0.010559210840072858,0.005140332184283836,-0.005418878655789022,False
48,4,3,0.4,0.3,0.23955733969838341,0.24820439717089754,0.23540748898678415,0.008647057472514125,-0.004149850711599262,0.008647057472514125,0.004149850711599262,-0.0044972067609148625,False
48,4,4,0.4,0.4,0.23540748898678415,0.24276403004860805,0.22913812941756617,0.007356541061823901,-0.00626935956921798,0.007356541061823901,0.00626935956921798,-0.001087181492605921,False
49,0,0,0.0,0.0,0.1990526487722546,0.22443478739204575,0.20112802540795094,0.02538213861979116,0.0020753766356963466,0.02538213861979116,0.0020753766356963466,-0.023306761984094815,False
49,0,1,0.0,0.1,0.20112802540795094,0.21602806555939263,0.19314948566425913,0.014900040151441696,-0.00797853974369181,0.014900040151441696,0.00797853974369181,-0.0069215004077498865,False
49,0,2,0.0,0.2,0.19314948566425913,0.21018861662702584,0.18982663985652953,0.017039130962766713,-0.0033228458077295964,0.017039130962766713,0.0033228458077295964,-0.013716285155037117,False
49,0,3,0.0,0.3,0.18982663985652953,0.19952884457349476,0.18399116754071212,0.00970220471696523,-0.005835472315817408,0.00970220471696523,0.005835472315817408,-0.003866732401147821,False
49,0,4,0.0,0.4,0.18399116754071212,0.1990521327014218,0.1786644951140065,0.015060965160709677,-0.00532667242670562,0.015060965160709677,0.00532667242670562,-0.009734292734004057,False
49,1,0,0.1,0.0,0.22443478739204575,0.23253275109170304,0.21602806555939263,0.00809796369965729,-0.008406721832653119,0.00809796369965729,0.008406721832653119,0.0003087581329958289,True
49,1,1,0.1,0.1,0.21602806555939263,0.22480535146397632,0.21018861662702584,0.008777285904583682,-0.005839448932366792,0.008777285904583682,0.005839448932366792,-0.0029378369722168896,False
49,1,2,0.1,0.2,0.21018861662702584,0.224861787727845,0.19952884457349476,0.014673171100819143,-0.01065977205353108,0.014673171100819143,0.01065977205353108,-0.004013399047288063,False
49,1,3,0.1,0.3,0.19952884457349476,0.21524539196091494,0.1990521327014218,0.015716547387420177,-0.0004767118720729602,0.015716547387420177,0.0004767118720729602,-0.015239835515347216,False
49,1,4,0.1,0.4,0.1990521327014218,0.21407301202161685,0.19083342459752492,0.015020879320195052,-0.008218708103896882,0.015020879320195052,0.008218708103896882,-0.0068021712162981696,False
49,2,0,0.2,0.0,0.23253275109170304,0.24642955610697545,0.22480535146397632,0.013896805015272407,-0.007727399627726728,0.013896805015272407,0.007727399627726728,-0.006169405387545679,False
49,2,1,0.2,0.1,0.22480535146397632,0.24029695944101753,0.224861787727845,0.015491607977041216,5.6436263868669956e-05,0.015491607977041216,5.6436263868669956e-05,-0.015435171713172546,False
49,2,2,0.2,0.2,0.224861787727845,0.23275104372665348,0.21524539196091494,0.007889255998808492,-0.009616395766930047,0.007889255998808492,0.009616395766930047,0.001727139768121555,True
49,2,3,0.2,0.3,0.21524539196091494,0.22524548795874705,0.21407301202161685,0.010000095997832109,-0.001172379939298085,0.010000095997832109,0.001172379939298085,-0.008827716058534024,False
49,2,4,0.2,0.4,0.21407301202161685,0.2265731967796703,0.204056951239624,0.01250018475805345,-0.010016060781992853,0.01250018475805345,0.010016060781992853,-0.002484123976060598,False
49,3,0,0.3,0.0,0.24642955610697545,0.2619217081850534,0.24029695944101753,0.015492152078077942,-0.006132596665957918,0.015492152078077942,0.006132596665957918,-0.009359555412120024,False
49,3,1,0.3,0.1,0.24029695944101753,0.2476589181447615,0.23275104372665348,0.007361958703743954,-0.007545915714364054,0.007361958703743954,0.007545915714364054,0.0001839570106201005,True
49,3,2,0.3,0.2,0.23275104372665348,0.2437431394072448,0.22524548795874705,0.010992095680591313,-0.00750555576790643,0.010992095680591313,0.00750555576790643,-0.003486539912684883,False
49,3,3,0.3,0.3,0.22524548795874705,0.24136786188579018,0.2265731967796703,0.016122373927043132,0.0013277088209232568,0.016122373927043132,0.0013277088209232568,-0.014794665106119875,False
49,3,4,0.3,0.4,0.2265731967796703,0.23096048862223664,0.21853584248885022,0.004387291842566338,-0.008037354290820087,0.004387291842566338,0.008037354290820087,0.003650062448253749,True
49,4,0,0.4,0.0,0.2619217081850534,0.27075399847677073,0.2476589181447615,0.008832290291717337,-0.014262790040291906,0.008832290291717337,0.014262790040291906,0.005430499748574569,True
49,4,1,0.4,0.1,0.2476589181447615,0.26322155030236394,0.2437431394072448,0.015562632157602452,-0.003915778737516695,0.015562632157602452,0.003915778737516695,-0.011646853420085757,False
49,4,2,0.4,0.2,0.2437431394072448,0.2554591188014816,0.24136786188579018,0.011715979394236797,-0.0023752775214546107,0.011715979394236797,0.0023752775214546107,-0.009340701872782187,False
49,4,3,0.4,0.3,0.24136786188579018,0.24473568765080062,0.23096048862223664,0.003367825765010435,-0.010407373263553538,0.003367825765010435,0.010407373263553538,0.007039547498543103,True
49,4,4,0.4,0.4,0.23096048862223664,0.24272588055130168,0.22244675040961223,0.011765391929065033,-0.008513738212624411,0.011765391929065033,0.008513738212624411,-0.0032516537164406223,False
50,0,0,0.0,0.0,0.20275482093663913,0.22746216275499012,0.19773265092730175,0.024707341818350992,-0.0050221700093373844,0.024707341818350992,0.0050221700093373844,-0.019685171809013607,False
50,0,1,0.0,0.1,0.19773265092730175,0.2162816281628163,0.1905075807514832,0.018548977235514547,-0.007225070175818554,0.018548977235514547,0.007225070175818554,-0.011323907059695992,False
50,0,2,0.0,0.2,0.1905075807514832,0.21263448275862068,0.1905821081755547,0.02212690200713749,7.45274240715188e-05,0.02212690200713749,7.45274240715188e-05,-0.02205237458306597,False
50,0,3,0.0,0.3,0.1905821081755547,0.20695738464082916,0.18264395782643958,0.016375276465274452,-0.00793815034911513,0.016375276465274452,0.00793815034911513,-0.008437126116159321,False
50,0,4,0.0,0.4,0.18264395782643958,0.20251489080079418,0.17776071937712468,0.019870932974354605,-0.004883238449314903,0.019870932974354605,0.004883238449314903,-0.014987694525039702,False
50,1,0,0.1,0.0,0.22746216275499012,0.23607484769364664,0.2162816281628163,0.008612684938656523,-0.01118053459217383,0.008612684938656523,0.01118053459217383,0.0025678496535173068,True
50,1,1,0.1,0.1,0.2162816281628163,0.2263763124270874,0.21263448275862068,0.010094684264271098,-0.003647145404195612,0.010094684264271098,0.003647145404195612,-0.006447538860075486,False
50,1,2,0.1,0.2,0.21263448275862068,0.22568646756372387,0.20695738464082916,0.013051984805103195,-0.005677098117791518,0.013051984805103195,0.005677098117791518,-0.007374886687311677,False
50,1,3,0.1,0.3,0.20695738464082916,0.2157802004184561,0.20251489080079418,0.008822815777626947,-0.004442493840034978,0.008822815777626947,0.004442493840034978,-0.004380321937591969,False
50,1,4,0.1,0.4,0.20251489080079418,0.20998419532399587,0.1978551105274677,0.007469304523201686,-0.004659780273326475,0.007469304523201686,0.004659780273326475,-0.0028095242498752115,False
50,2,0,0.2,0.0,0.23607484769364664,0.24719470140675462,0.2263763124270874,0.011119853713107974,-0.009698535266559255,0.011119853713107974,0.009698535266559255,-0.0014213184465487194,False
50,2,1,0.2,0.1,0.2263763124270874,0.2396338473274124,0.22568646756372387,0.013257534900325024,-0.0006898448633635146,0.013257534900325024,0.0006898448633635146,-0.01256769003696151,False
50,2,2,0.2,0.2,0.22568646756372387,0.23593426923495484,0.2157802004184561,0.01024780167123096,-0.009906267145267766,0.01024780167123096,0.009906267145267766,-0.0003415345259631941,False
50,2,3,0.2,0.3,0.2157802004184561,0.2306221663844431,0.20998419532399587,0.014841965965986997,-0.005796005094460238,0.014841965965986997,0.005796005094460238,-0.00904596087152676,False
50,2,4,0.2,0.4,0.20998419532399587,0.22268634045784963,0.20928076776269153,0.01270214513385376,-0.0007034275613043428,0.01270214513385376,0.0007034275613043428,-0.011998717572549417,False
50,3,0,0.3,0.0,0.24719470140675462,0.2574344827586207,0.2396338473274124,0.010239781351866067,-0.007560854079342205,0.010239781351866067,0.007560854079342205,-0.002678927272523862,False
50,3,1,0.3,0.1,0.2396338473274124,0.2518978985586973,0.23593426923495484,0.012264051231284906,-0.0036995780924575783,0.012264051231284906,0.0036995780924575783,-0.008564473138827328,False
50,3,2,0.3,0.2,0.23593426923495484,0.2509381898454746,0.2306221663844431,0.015003920610519778,-0.00531210285051173,0.015003920610519778,0.00531210285051173,-0.009691817760008048,False
50,3,3,0.3,0.3,0.2306221663844431,0.24174746704434033,0.22268634045784963,0.011125300659897225,-0.007935825926593476,0.011125300659897225,0.007935825926593476,-0.0031894747333037488,False
50,3,4,0.3,0.4,0.22268634045784963,0.2327368536612142,0.2196259119082881,0.010050513203364558,-0.003060428549561539,0.010050513203364558,0.003060428549561539,-0.006990084653803019,False
50,4,0,0.4,0.0,0.2574344827586207,0.27036254267598764,0.2518978985586973,0.012928059917366952,-0.005536584199923367,0.012928059917366952,0.005536584199923367,-0.007391475717443585,False
50,4,1,0.4,0.1,0.2518978985586973,0.25835384194695105,0.2509381898454746,0.0064559433882537265,-0.0009597087132227067,0.0064559433882537265,0.0009597087132227067,-0.00549623467503102,False
50,4,2,0.4,0.2,0.2509381898454746,0.254955347418863,0.24174746704434033,0.004017157573388386,-0.009190722801134282,0.004017157573388386,0.009190722801134282,0.0051735652277458966,True
50,4,3,0.4,0.3,0.24174746704434033,0.24865929736237277,0.2327368536612142,0.006911830318032441,-0.009010613383126143,0.006911830318032441,0.009010613383126143,0.002098783065093701,True
50,4,4,0.4,0.4,0.2327368536612142,0.24605729877216917,0.2297304685364387,0.013320445110954982,-0.003006385124775496,0.013320445110954982,0.003006385124775496,-0.010314059986179486,False
51,0,0,0.0,0.0,0.20350013672409079,0.22275720847860978,0.19965315412963364,0.01925707175451899,-0.003846982594457149,0.01925707175451899,0.003846982594457149,-0.01541008916006184,False
51,0,1,0.0,0.1,0.19965315412963364,0.2103856433753341,0.19295634920634921,0.010732489245700472,-0.006696804923284422,0.010732489245700472,0.006696804923284422,-0.00403568432241605,False
51,0,2,0.0,0.2,0.19295634920634921,0.20970223052411824,0.18609136496390588,0.016745881317769024,-0.006864984242443334,0.016745881317769024,0.006864984242443334,-0.00988089707532569,False
51,0,3,0.0,0.3,0.18609136496390588,0.20473838983521056,0.18258906447882825,0.01864702487130468,-0.0035023004850776307,0.01864702487130468,0.0035023004850776307,-0.015144724386227049,False
51,0,4,0.0,0.4,0.18258906447882825,0.19780641623251988,0.1827610677438725,0.015217351753691627,0.00017200326504424046,0.015217351753691627,0.00017200326504424046,-0.015045348488647386,False
51,1,0,0.1,0.0,0.22275720847860978,0.24012376374385325,0.2103856433753341,0.017366555265243472,-0.012371565103275667,0.017366555265243472,0.012371565103275667,-0.004994990161967805,False
51,1,1,0.1,0.1,0.2103856433753341,0.22843407335385946,0.20970223052411824,0.01804842997852535,-0.0006834128512158699,0.01804842997852535,0.0006834128512158699,-0.01736501712730948,False
51,1,2,0.1,0.2,0.20970223052411824,0.2200304314748397,0.20473838983521056,0.010328200950721456,-0.004963840688907678,0.010328200950721456,0.004963840688907678,-0.0053643602618137776,False
51,1,3,0.1,0.3,0.20473838983521056,0.21230417754569192,0.19780641623251988,0.007565787710481359,-0.006931973602690683,0.007565787710481359,0.006931973602690683,-0.0006338141077906756,False
51,1,4,0.1,0.4,0.19780641623251988,0.2078642429567796,0.1921698523023458,0.010057826724259727,-0.005636563930174088,0.010057826724259727,0.005636563930174088,-0.00442126279408564,False
51,2,0,0.2,0.0,0.24012376374385325,0.2460593993695039,0.22843407335385946,0.005935635625650665,-0.01168969038999379,0.005935635625650665,0.01168969038999379,0.005754054764343125,True
51,2,1,0.2,0.1,0.22843407335385946,0.24621733149931224,0.2200304314748397,0.017783258145452785,-0.008403641879019763,0.017783258145452785,0.008403641879019763,-0.009379616266433022,False
51,2,2,0.2,0.2,0.2200304314748397,0.23547349744954535,0.21230417754569192,0.015443065974705655,-0.007726253929147775,0.015443065974705655,0.007726253929147775,-0.00771681204555788,False
51,2,3,0.2,0.3,0.21230417754569192,0.22801911142841452,0.2078642429567796,0.015714933882722604,-0.004439934588912314,0.015714933882722604,0.004439934588912314,-0.01127499929381029,False
51,2,4,0.2,0.4,0.2078642429567796,0.22116396256714105,0.21362430281041858,0.013299719610361443,0.005760059853638977,0.013299719610361443,0.005760059853638977,-0.007539659756722467,False
51,3,0,0.3,0.0,0.2460593993695039,0.2645514223194748,0.24621733149931224,0.018492022949970904,0.00015793212980833027,0.018492022949970904,0.00015793212980833027,-0.018334090820162574,False
51,3,1,0.3,0.1,0.24621733149931224,0.24873716347488203,0.23547349744954535,0.0025198319755697918,-0.010743834049766893,0.0025198319755697918,0.010743834049766893,0.008224002074197101,True
51,3,2,0.3,0.2,0.23547349744954535,0.24441279579316388,0.22801911142841452,0.008939298343618535,-0.007454386021130827,0.008939298343618535,0.007454386021130827,-0.001484912322487708,False
51,3,3,0.3,0.3,0.22801911142841452,0.23897099069512862,0.22116396256714105,0.010951879266714093,-0.0068551488612734746,0.010951879266714093,0.0068551488612734746,-0.004096730405440618,False
51,3,4,0.3,0.4,0.22116396256714105,0.23847837985769021,0.2212418479750096,0.017314417290549167,7.788540786854425e-05,0.017314417290549167,7.788540786854425e-05,-0.017236531882680622,False
51,4,0,0.4,0.0,0.2645514223194748,0.2695824611655833,0.24873716347488203,0.005031038846108504,-0.015814258844592782,0.005031038846108504,0.015814258844592782,0.010783219998484278,True
51,4,1,0.4,0.1,0.24873716347488203,0.2571116571116571,0.24441279579316388,0.008374493636775088,-0.00432436768171815,0.008374493636775088,0.00432436768171815,-0.004050125955056938,False
51,4,2,0.4,0.2,0.24441279579316388,0.25281451524756804,0.23897099069512862,0.008401719454404155,-0.005441805098035268,0.008401719454404155,0.005441805098035268,-0.0029599143563688868,False
51,4,3,0.4,0.3,0.23897099069512862,0.2517059211974466,0.23847837985769021,0.012734930502317998,-0.0004926108374384008,0.012734930502317998,0.0004926108374384008,-0.012242319664879597,False
51,4,4,0.4,0.4,0.23847837985769021,0.24147405850977857,0.2309559269678416,0.002995678652088357,-0.007522452889848624,0.002995678652088357,0.007522452889848624,0.004526774237760267,True
52,0,0,0.0,0.0,0.19884899972595232,0.22274592436508817,0.20087336244541484,0.02389692463913584,0.002024362719462519,0.02389692463913584,0.002024362719462519,-0.021872561919673322,False
52,0,1,0.0,0.1,0.20087336244541484,0.2158712844286883,0.19082468596395413,0.01499792198327346,-0.010048676481460711,0.01499792198327346,0.010048676481460711,-0.004949245501812749,False
52,0,2,0.0,0.2,0.19082468596395413,0.2060238329506942,0.19067609368095448,0.015199146986740075,-0.00014859228299965443,0.015199146986740075,0.00014859228299965443,-0.01505055470374042,False
52,0,3,0.0,0.3,0.19067609368095448,0.201133300324586,0.1836734693877551,0.010457206643631534,-0.0070026242931993665,0.010457206643631534,0.0070026242931993665,-0.003454582350432167,False
52,0,4,0.0,0.4,0.1836734693877551,0.19663874746811189,0.17993744169456183,0.012965278080356774,-0.0037360276931932834,0.012965278080356774,0.0037360276931932834,-0.00922925038716349,False
52,1,0,0.1,0.0,0.22274592436508817,0.23753809316499783,0.2158712844286883,0.01479216879990966,-0.006874639936399862,0.01479216879990966,0.006874639936399862,-0.007917528863509798,False
52,1,1,0.1,0.1,0.2158712844286883,0.23135755258126195,0.2060238329506942,0.015486268152573646,-0.009847451477994096,0.015486268152573646,0.009847451477994096,-0.00563881667457955,False
52,1,2,0.1,0.2,0.2060238329506942,0.2209984108718286,0.201133300324586,0.01497457792113438,-0.004890532626108196,0.01497457792113438,0.004890532626108196,-0.010084045295026184,False
52,1,3,0.1,0.3,0.201133300324586,0.2179221628692903,0.19663874746811189,0.016788862544704297,-0.004494552856474127,0.016788862544704297,0.004494552856474127,-0.01229430968823017,False
52,1,4,0.1,0.4,0.19663874746811189,0.20689655172413793,0.19069869715793525,0.010257804256026043,-0.005940050310176637,0.010257804256026043,0.005940050310176637,-0.004317753945849406,False
52,2,0,0.2,0.0,0.23753809316499783,0.24340915319265552,0.23135755258126195,0.005871060027657693,-0.006180540583735877,0.005871060027657693,0.006180540583735877,0.00030948055607818437,True
52,2,1,0.2,0.1,0.23135755258126195,0.23904229673460442,0.2209984108718286,0.007684744153342471,-0.010359141709433362,0.007684744153342471,0.010359141709433362,0.0026743975560908906,True
52,2,2,0.2,0.2,0.2209984108718286,0.23414902392081385,0.2179221628692903,0.013150613048985266,-0.003076248002538279,0.013150613048985266,0.003076248002538279,-0.010074365046446987,False
52,2,3,0.2,0.3,0.2179221628692903,0.22610773240660295,0.20689655172413793,0.008185569537312642,-0.01102561114515238,0.008185569537312642,0.01102561114515238,0.0028400416078397384,True
52,2,4,0.2,0.4,0.20689655172413793,0.22058175407668576,0.20978142076502732,0.013685202352547832,0.0028848690408893873,0.013685202352547832,0.0028848690408893873,-0.010800333311658444,False
52,3,0,0.3,0.0,0.24340915319265552,0.2581739833019122,0.23904229673460442,0.014764830109256694,-0.004366856458051099,0.014764830109256694,0.004366856458051099,-0.010397973651205594,False
52,3,1,0.3,0.1,0.23904229673460442,0.24862425709883337,0.23414902392081385,0.009581960364228953,-0.004893272813790567,0.009581960364228953,0.004893272813790567,-0.004688687550438386,False
52,3,2,0.3,0.2,0.23414902392081385,0.24554749340369394,0.22610773240660295,0.011398469482880091,-0.008041291514210902,0.011398469482880091,0.008041291514210902,-0.0033571779686691894,False
52,3,3,0.3,0.3,0.22610773240660295,0.24017323611644098,0.22058175407668576,0.014065503709838029,-0.005525978329917192,0.014065503709838029,0.005525978329917192,-0.008539525379920837,False
52,3,4,0.3,0.4,0.22058175407668576,0.23339907955292571,0.2182524484324561,0.012817325476239955,-0.0023293056442296733,0.012817325476239955,0.0023293056442296733,-0.010488019832010281,False
52,4,0,0.4,0.0,0.2581739833019122,0.2738206381459718,0.24862425709883337,0.015646654844059582,-0.00954972620307884,0.015646654844059582,0.00954972620307884,-0.006096928640980742,False
52,4,1,0.4,0.1,0.24862425709883337,0.2631695318113979,0.24554749340369394,0.014545274712564532,-0.0030767636951394284,0.014545274712564532,0.0030767636951394284,-0.011468511017425104,False
52,4,2,0.4,0.2,0.24554749340369394,0.25490412775598165,0.24017323611644098,0.009356634352287702,-0.005374257287252965,0.009356634352287702,0.005374257287252965,-0.003982377065034737,False
52,4,3,0.4,0.3,0.24017323611644098,0.25222074172773706,0.23339907955292571,0.012047505611296083,-0.006774156563515266,0.012047505611296083,0.006774156563515266,-0.005273349047780818,False
52,4,4,0.4,0.4,0.23339907955292571,0.25153609831029183,0.2312079078861612,0.01813701875736612,-0.0021911716667645242,0.01813701875736612,0.0021911716667645242,-0.015945847090601595,False
53,0,0,0.0,0.0,0.2053738575046801,0.2196717736219399,0.19559182767044192,0.014297916117259807,-0.009782029834238176,0.014297916117259807,0.009782029834238176,-0.004515886283021631,False
53,0,1,0.0,0.1,0.19559182767044192,0.21449354927257755,0.19100937672366244,0.01890172160213563,-0.004582450946779476,0.01890172160213563,0.004582450946779476,-0.014319270655356153,False
53,0,2,0.0,0.2,0.19100937672366244,0.21054076310732914,0.18876712328767123,0.019531386383666693,-0.002242253435991215,0.019531386383666693,0.002242253435991215,-0.01728913294767548,False
53,0,3,0.0,0.3,0.18876712328767123,0.20611775024668347,0.1843701742775204,0.01735062695901224,-0.004396949010150836,0.01735062695901224,0.004396949010150836,-0.012953677948861403,False
53,0,4,0.0,0.4,0.1843701742775204,0.20183940962661087,0.1717937368595773,0.01746923534909048,-0.012576437417943093,0.01746923534909048,0.012576437417943093,-0.004892797931147386,False
53,1,0,0.1,0.0,0.2196717736219399,0.23846153846153847,0.21449354927257755,0.01878976483959857,-0.005178224349362354,0.01878976483959857,0.005178224349362354,-0.013611540490236218,False
53,1,1,0.1,0.1,0.21449354927257755,0.23070170625994404,0.21054076310732914,0.016208156987366495,-0.003952786165248412,0.016208156987366495,0.003952786165248412,-0.012255370822118083,False
53,1,2,0.1,0.2,0.21054076310732914,0.21825484154929578,0.20611775024668347,0.007714078441966643,-0.00442301286064567,0.007714078441966643,0.00442301286064567,-0.0032910655813209733,False
53,1,3,0.1,0.3,0.20611775024668347,0.21491706678306416,0.20183940962661087,0.008799316536380691,-0.004278340620072596,0.008799316536380691,0.004278340620072596,-0.004520975916308095,False
53,1,4,0.1,0.4,0.20183940962661087,0.20657276995305165,0.1971637442972572,0.004733360326440783,-0.004675665329353679,0.004733360326440783,0.004675665329353679,-5.769499708710435e-05,False
53,2,0,0.2,0.0,0.23846153846153847,0.2500812303693274,0.23070170625994404,0.011619691907788915,-0.00775983220159443,0.011619691907788915,0.00775983220159443,-0.003859859706194485,False
53,2,1,0.2,0.1,0.23070170625994404,0.24243253598992828,0.21825484154929578,0.011730829729984238,-0.012446864710648264,0.011730829729984238,0.012446864710648264,0.0007160349806640265,True
53,2,2,0.2,0.2,0.21825484154929578,0.2362230630037835,0.21491706678306416,0.01796822145448773,-0.0033377747662316215,0.01796822145448773,0.0033377747662316215,-0.01463044668825611,False
53,2,3,0.2,0.3,0.21491706678306416,0.22461706783369803,0.20657276995305165,0.009700001050633872,-0.008344296830012504,0.009700001050633872,0.008344296830012504,-0.0013557042206213676,False
53,2,4,0.2,0.4,0.20657276995305165,0.2244920134738672,0.20522161505768063,0.01791924352081556,-0.0013511548953710206,0.01791924352081556,0.0013511548953710206,-0.016568088625444538,False
53,3,0,0.3,0.0,0.2500812303693274,0.256315532134514,0.24243253598992828,0.006234301765186634,-0.007648694379399107,0.006234301765186634,0.007648694379399107,0.001414392614212473,True
53,3,1,0.3,0.1,0.24243253598992828,0.24679962639415418,0.2362230630037835,0.004367090404225893,-0.006209472986144771,0.004367090404225893,0.006209472986144771,0.0018423825819188777,True
53,3,2,0.3,0.2,0.2362230630037835,0.24813245623815364,0.22461706783369803,0.011909393234370125,-0.011605995170085481,0.011909393234370125,0.011605995170085481,-0.00030339806428464344,False
53,3,3,0.3,0.3,0.22461706783369803,0.23781018720069655,0.2244920134738672,0.013193119366998518,-0.00012505435983081736,0.013193119366998518,0.00012505435983081736,-0.0130680650071677,False
53,3,4,0.3,0.4,0.2244920134738672,0.23095619510578358,0.22608020411559154,0.006464181631916366,0.0015881906417243297,0.006464181631916366,0.0015881906417243297,-0.004875990990192036,False
53,4,0,0.4,0.0,0.256315532134514,0.2703350585671479,0.24679962639415418,0.014019526432633878,-0.009515905740359848,0.014019526432633878,0.009515905740359848,-0.00450362069227403,False
53,4,1,0.4,0.1,0.24679962639415418,0.2632123787730195,0.24813245623815364,0.01641275237886533,0.0013328298439994613,0.01641275237886533,0.0013328298439994613,-0.01507992253486587,False
53,4,2,0.4,0.2,0.24813245623815364,0.25493112947658403,0.23781018720069655,0.006798673238430392,-0.010322269037457088,0.006798673238430392,0.010322269037457088,0.0035235957990266964,True
53,4,3,0.4,0.3,0.23781018720069655,0.25255498778049323,0.23095619510578358,0.014744800579796685,-0.00685399209491297,0.014744800579796685,0.00685399209491297,-0.007890808484883716,False
53,4,4,0.4,0.4,0.23095619510578358,0.24311527157940568,0.23343240863055922,0.012159076473622105,0.0024762135247756445,0.012159076473622105,0.0024762135247756445,-0.00968286294884646,False
54,0,0,0.0,0.0,0.20213527048593913,0.2199395770392749,0.19992246774104225,0.017804306553335786,-0.00221280274489688,0.017804306553335786,0.00221280274489688,-0.015591503808438906,False
54,0,1,0.0,0.1,0.19992246774104225,0.21621175434734757,0.1935606678631642,0.016289286606305325,-0.006361799877878049,0.016289286606305325,0.006361799877878049,-0.009927486728427276,False
54,0,2,0.0,0.2,0.1935606678631642,0.20764847687924612,0.18805212014134276,0.01408780901608192,-0.0055085477218214385,0.01408780901608192,0.0055085477218214385,-0.008579261294260482,False
54,0,3,0.0,0.3,0.18805212014134276,0.20164835164835165,0.18652219580960805,0.013596231507008893,-0.001529924331734711,0.013596231507008893,0.001529924331734711,-0.012066307175274182,False
54,0,4,0.0,0.4,0.18652219580960805,0.196903725205612,0.18089430894308944,0.010381529396003952,-0.0056278868665186055,0.010381529396003952,0.0056278868665186055,-0.004753642529485347,False
54,1,0,0.1,0.0,0.2199395770392749,0.23309305012931272,0.21621175434734757,0.01315347309003781,-0.0037278226919273405,0.01315347309003781,0.0037278226919273405,-0.009425650398110469,False
54,1,1,0.1,0.1,0.21621175434734757,0.22851454485123326,0.20764847687924612,0.012302790503885691,-0.008563277468101455,0.012302790503885691,0.008563277468101455,-0.0037395130357842365,False
54,1,2,0.1,0.2,0.20764847687924612,0.22492820852661807,0.20164835164835165,0.017279731647371954,-0.006000125230894465,0.017279731647371954,0.006000125230894465,-0.011279606416477489,False
54,1,3,0.1,0.3,0.20164835164835165,0.21329429624810237,0.196903725205612,0.011645944599750713,-0.004744626442739652,0.011645944599750713,0.004744626442739652,-0.0069013181570110604,False
54,1,4,0.1,0.4,0.196903725205612,0.20764845868614754,0.19390702490598943,0.010744733480535534,-0.002996700299622568,0.010744733480535534,0.002996700299622568,-0.0077480331809129666,False
54,2,0,0.2,0.0,0.23309305012931272,0.25452406297271557,0.22851454485123326,0.021431012843402847,-0.004578505278079459,0.021431012843402847,0.004578505278079459,-0.016852507565323388,False
54,2,1,0.2,0.1,0.22851454485123326,0.23713560070671377,0.22492820852661807,0.008621055855480508,-0.0035863363246151914,0.008621055855480508,0.0035863363246151914,-0.005034719530865317,False
54,2,2,0.2,0.2,0.22492820852661807,0.23416570200099224,0.21329429624810237,0.009237493474374164,-0.011633912278515707,0.009237493474374164,0.011633912278515707,0.0023964188041415424,True
54,2,3,0.2,0.3,0.21329429624810237,0.22791404384632083,0.20764845868614754,0.014619747598218463,-0.005645837561954831,0.014619747598218463,0.005645837561954831,-0.008973910036263633,False
54,2,4,0.2,0.4,0.20764845868614754,0.22536850271528316,0.20192627034207905,0.01772004402913563,-0.005722188344068485,0.01772004402913563,0.005722188344068485,-0.011997855685067144,False
54,3,0,0.3,0.0,0.25452406297271557,0.25882996172772005,0.23713560070671377,0.004305898755004478,-0.017388462266001797,0.004305898755004478,0.017388462266001797,0.01308256351099732,True
54,3,1,0.3,0.1,0.23713560070671377,0.2567649825687566,0.23416570200099224,0.0196293818620428,-0.0029698987057215354,0.0196293818620428,0.0029698987057215354,-0.016659483156321264,False
54,3,2,0.3,0.2,0.23416570200099224,0.24920980926430517,0.22791404384632083,0.015044107263312928,-0.006251658154671408,0.015044107263312928,0.006251658154671408,-0.00879244910864152,False
