background_id,design_note,patient_characteristic,class2_reference,contrast_level,profile_id,clinic_context_id,clinic_block,horizon_days,rho,class1_share,slots_per_day,lambda_1,lambda_2,cancel_1,cancel_2,balk_threshold_1,balk_low_1,balk_high_1,balk_threshold_2,balk_low_2,balk_high_2,noshow_threshold_1,noshow_low_1,noshow_high_1,noshow_threshold_2,noshow_low_2,noshow_high_2,cap_thresholds_to_horizon
PCF_JT_LOW_MILD_C110,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C110,fully_crossed_confirmatory,14,2.0,0.7,30,42.0,18.000000000000004,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C111,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C111,fully_crossed_confirmatory,22,2.0,0.7,30,42.0,18.000000000000004,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C112,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C112,fully_crossed_confirmatory,10,2.0,0.7,50,70.0,30.000000000000004,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C113,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C113,fully_crossed_confirmatory,14,2.0,0.7,50,70.0,30.000000000000004,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C114,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C114,fully_crossed_confirmatory,22,2.0,0.7,50,70.0,30.000000000000004,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C115,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C115,fully_crossed_confirmatory,10,2.0,0.9,30,54.0,5.999999999999998,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C116,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C116,fully_crossed_confirmatory,14,2.0,0.9,30,54.0,5.999999999999998,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C117,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C117,fully_crossed_confirmatory,22,2.0,0.9,30,54.0,5.999999999999998,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C118,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C118,fully_crossed_confirmatory,10,2.0,0.9,50,90.0,9.999999999999998,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C119,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C119,fully_crossed_confirmatory,14,2.0,0.9,50,90.0,9.999999999999998,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C120,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C120,fully_crossed_confirmatory,22,2.0,0.9,50,90.0,9.999999999999998,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C121,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C121,fully_crossed_confirmatory,10,2.5,0.1,30,7.5,67.5,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C122,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C122,fully_crossed_confirmatory,14,2.5,0.1,30,7.5,67.5,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C123,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C123,fully_crossed_confirmatory,22,2.5,0.1,30,7.5,67.5,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C124,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C124,fully_crossed_confirmatory,10,2.5,0.1,50,12.5,112.5,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C125,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C125,fully_crossed_confirmatory,14,2.5,0.1,50,12.5,112.5,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C126,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C126,fully_crossed_confirmatory,22,2.5,0.1,50,12.5,112.5,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C127,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C127,fully_crossed_confirmatory,10,2.5,0.3,30,22.5,52.5,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C128,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C128,fully_crossed_confirmatory,14,2.5,0.3,30,22.5,52.5,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C129,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C129,fully_crossed_confirmatory,22,2.5,0.3,30,22.5,52.5,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C130,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C130,fully_crossed_confirmatory,10,2.5,0.3,50,37.5,87.5,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C131,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C131,fully_crossed_confirmatory,14,2.5,0.3,50,37.5,87.5,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C132,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C132,fully_crossed_confirmatory,22,2.5,0.3,50,37.5,87.5,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C133,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C133,fully_crossed_confirmatory,10,2.5,0.5,30,37.5,37.5,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C134,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C134,fully_crossed_confirmatory,14,2.5,0.5,30,37.5,37.5,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C135,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C135,fully_crossed_confirmatory,22,2.5,0.5,30,37.5,37.5,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C136,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C136,fully_crossed_confirmatory,10,2.5,0.5,50,62.5,62.5,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C137,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C137,fully_crossed_confirmatory,14,2.5,0.5,50,62.5,62.5,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C138,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C138,fully_crossed_confirmatory,22,2.5,0.5,50,62.5,62.5,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C139,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C139,fully_crossed_confirmatory,10,2.5,0.7,30,52.5,22.500000000000004,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C140,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C140,fully_crossed_confirmatory,14,2.5,0.7,30,52.5,22.500000000000004,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C141,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C141,fully_crossed_confirmatory,22,2.5,0.7,30,52.5,22.500000000000004,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C142,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C142,fully_crossed_confirmatory,10,2.5,0.7,50,87.5,37.50000000000001,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C143,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C143,fully_crossed_confirmatory,14,2.5,0.7,50,87.5,37.50000000000001,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C144,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C144,fully_crossed_confirmatory,22,2.5,0.7,50,87.5,37.50000000000001,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C145,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C145,fully_crossed_confirmatory,10,2.5,0.9,30,67.5,7.499999999999998,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C146,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C146,fully_crossed_confirmatory,14,2.5,0.9,30,67.5,7.499999999999998,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C147,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C147,fully_crossed_confirmatory,22,2.5,0.9,30,67.5,7.499999999999998,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C148,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C148,fully_crossed_confirmatory,10,2.5,0.9,50,112.5,12.499999999999996,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C149,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C149,fully_crossed_confirmatory,14,2.5,0.9,50,112.5,12.499999999999996,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C150,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C150,fully_crossed_confirmatory,22,2.5,0.9,50,112.5,12.499999999999996,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C151,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C151,fully_crossed_confirmatory,10,3.0,0.1,30,9.0,81.0,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C152,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C152,fully_crossed_confirmatory,14,3.0,0.1,30,9.0,81.0,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C153,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C153,fully_crossed_confirmatory,22,3.0,0.1,30,9.0,81.0,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C154,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C154,fully_crossed_confirmatory,10,3.0,0.1,50,15.0,135.0,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C155,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C155,fully_crossed_confirmatory,14,3.0,0.1,50,15.0,135.0,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C156,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C156,fully_crossed_confirmatory,22,3.0,0.1,50,15.0,135.0,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C157,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C157,fully_crossed_confirmatory,10,3.0,0.3,30,27.0,62.99999999999999,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C158,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C158,fully_crossed_confirmatory,14,3.0,0.3,30,27.0,62.99999999999999,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C159,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C159,fully_crossed_confirmatory,22,3.0,0.3,30,27.0,62.99999999999999,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C160,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C160,fully_crossed_confirmatory,10,3.0,0.3,50,45.0,105.0,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C161,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C161,fully_crossed_confirmatory,14,3.0,0.3,50,45.0,105.0,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C162,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C162,fully_crossed_confirmatory,22,3.0,0.3,50,45.0,105.0,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C163,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C163,fully_crossed_confirmatory,10,3.0,0.5,30,45.0,45.0,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C164,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C164,fully_crossed_confirmatory,14,3.0,0.5,30,45.0,45.0,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C165,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C165,fully_crossed_confirmatory,22,3.0,0.5,30,45.0,45.0,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C166,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C166,fully_crossed_confirmatory,10,3.0,0.5,50,75.0,75.0,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C167,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C167,fully_crossed_confirmatory,14,3.0,0.5,50,75.0,75.0,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C168,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C168,fully_crossed_confirmatory,22,3.0,0.5,50,75.0,75.0,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C169,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C169,fully_crossed_confirmatory,10,3.0,0.7,30,62.99999999999999,27.000000000000004,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C170,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C170,fully_crossed_confirmatory,14,3.0,0.7,30,62.99999999999999,27.000000000000004,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C171,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C171,fully_crossed_confirmatory,22,3.0,0.7,30,62.99999999999999,27.000000000000004,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C172,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C172,fully_crossed_confirmatory,10,3.0,0.7,50,105.0,45.00000000000001,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C173,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C173,fully_crossed_confirmatory,14,3.0,0.7,50,105.0,45.00000000000001,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C174,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C174,fully_crossed_confirmatory,22,3.0,0.7,50,105.0,45.00000000000001,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C175,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C175,fully_crossed_confirmatory,10,3.0,0.9,30,81.0,8.999999999999998,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C176,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C176,fully_crossed_confirmatory,14,3.0,0.9,30,81.0,8.999999999999998,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C177,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C177,fully_crossed_confirmatory,22,3.0,0.9,30,81.0,8.999999999999998,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C178,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C178,fully_crossed_confirmatory,10,3.0,0.9,50,135.0,14.999999999999996,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C179,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C179,fully_crossed_confirmatory,14,3.0,0.9,50,135.0,14.999999999999996,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_MILD_C180,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,mild,JT_LOW_MILD,C180,fully_crossed_confirmatory,22,3.0,0.9,50,135.0,14.999999999999996,0.2,0.2,6,0.05,0.2,16,0.05,0.15,5,0.05,0.2,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C001,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C001,fully_crossed_confirmatory,10,1.2,0.1,30,3.6,32.4,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C002,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C002,fully_crossed_confirmatory,14,1.2,0.1,30,3.6,32.4,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C003,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C003,fully_crossed_confirmatory,22,1.2,0.1,30,3.6,32.4,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C004,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C004,fully_crossed_confirmatory,10,1.2,0.1,50,6.0,54.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C005,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C005,fully_crossed_confirmatory,14,1.2,0.1,50,6.0,54.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C006,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C006,fully_crossed_confirmatory,22,1.2,0.1,50,6.0,54.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C007,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C007,fully_crossed_confirmatory,10,1.2,0.3,30,10.799999999999999,25.2,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C008,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C008,fully_crossed_confirmatory,14,1.2,0.3,30,10.799999999999999,25.2,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C009,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C009,fully_crossed_confirmatory,22,1.2,0.3,30,10.799999999999999,25.2,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C010,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C010,fully_crossed_confirmatory,10,1.2,0.3,50,18.0,42.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C011,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C011,fully_crossed_confirmatory,14,1.2,0.3,50,18.0,42.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C012,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C012,fully_crossed_confirmatory,22,1.2,0.3,50,18.0,42.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C013,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C013,fully_crossed_confirmatory,10,1.2,0.5,30,18.0,18.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C014,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C014,fully_crossed_confirmatory,14,1.2,0.5,30,18.0,18.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C015,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C015,fully_crossed_confirmatory,22,1.2,0.5,30,18.0,18.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C016,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C016,fully_crossed_confirmatory,10,1.2,0.5,50,30.0,30.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C017,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C017,fully_crossed_confirmatory,14,1.2,0.5,50,30.0,30.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C018,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C018,fully_crossed_confirmatory,22,1.2,0.5,50,30.0,30.0,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C019,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C019,fully_crossed_confirmatory,10,1.2,0.7,30,25.2,10.8,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PCF_JT_LOW_STRONG_C020,patient_characteristics_full_confirmatory,joint_delay_sensitivity,low,strong,JT_LOW_STRONG,C020,fully_crossed_confirmatory,14,1.2,0.7,30,25.2,10.8,0.2,0.2,4,0.05,0.25,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
