weight_set,w1,w2,Q,rho_1,rho_2,tau_1,tau_2,weighted_utilization,weighted_offered_wait,fcfs_weighted_utilization,fcfs_weighted_offered_wait,delta_weighted_utilization,delta_weighted_offered_wait,served_rate_1,served_rate_2,overall_served_rate,fcfs_served_rate_1,fcfs_served_rate_2,fcfs_overall_served_rate,min_served_rate,served_rate_flag
"w1=2, w2=1",2.0,1.0,12,0.5102739726027398,0.4905479452054794,5.297898984060231,5.541814214498086,1.5110958904109588,5.378667027330516,1.5042123287671232,5.419503432342053,0.006883561643835678,-0.04083640501153703,0.59664858104329,0.5717944904677434,0.5842749594771636,0.5856168523932497,0.5831648769911885,0.5843850685526365,0.5717944904677434,False
"w1=2, w2=1",2.0,1.0,16,0.5400856164383562,0.4605993150684931,4.7640364791065135,6.2414345946406025,1.5407705479452054,5.2539182635068835,1.5042123287671232,5.419503432342053,0.03655821917808226,-0.16558516883516958,0.668160395296686,0.4981708641338566,0.583494873393837,0.5856168523932497,0.5831648769911885,0.5843850685526365,0.4981708641338566,True
"w1=2, w2=1",2.0,1.0,20,0.6375,0.3628253424657534,3.014408218082071,7.622842818110007,1.6378253424657534,4.549945549100348,1.5042123287671232,5.419503432342053,0.13361301369863013,-0.8695578832417039,0.813939264832598,0.3884136494822938,0.6012302171138446,0.5856168523932497,0.5831648769911885,0.5843850685526365,0.3884136494822938,True
"w1=2, w2=1",2.0,1.0,24,0.7500684931506849,0.24931506849315072,1.3413450917895893,9.371245424098928,1.7494520547945207,4.0012234792946755,1.5042123287671232,5.419503432342053,0.2452397260273973,-1.4182799530473769,0.9556596751241028,0.26743859568932266,0.6122736608107371,0.5856168523932497,0.5831648769911885,0.5843850685526365,0.26743859568932266,True
"w1=2, w2=1",2.0,1.0,28,0.7740068493150685,0.12513698630136988,0.06988147678539305,10.581308854161334,1.6731506849315068,2.3785568074035517,1.5042123287671232,5.419503432342053,0.16893835616438357,-3.0409466249385013,1.0,0.13608925592634805,0.5670781912812594,0.5856168523932497,0.5831648769911885,0.5843850685526365,0.13608925592634805,True
"w1=2, w2=1",2.0,1.0,32,0.781095890410959,0.0,0.008749072997816461,,1.562191780821918,0.008749072997816461,1.5042123287671232,5.419503432342053,0.05797945205479458,-5.410754359344236,1.0,0.0,0.5003965996037021,0.5856168523932497,0.5831648769911885,0.5843850685526365,0.0,True
"w1=3, w2=1",3.0,1.0,0,0.5033732876712329,0.4974657534246575,5.420387187309788,5.417746496996356,2.007585616438356,5.419724067567737,2.007585616438356,5.419724067567737,0.0,0.0,0.5856168523932497,0.5831648769911885,0.5843850685526365,0.5856168523932497,0.5831648769911885,0.5843850685526365,0.5822518148626945,False
"w1=3, w2=1",3.0,1.0,4,0.5040410958904109,0.49679794520547943,5.404223823863045,5.434055205853594,2.008921232876712,5.411624640951435,2.007585616438356,5.419724067567737,0.001335616438356091,-0.008099426616301742,0.5865749661567066,0.5821905707467911,0.5843850685526365,0.5856168523932497,0.5831648769911885,0.5843850685526365,0.5817682949677919,False
"w1=3, w2=1",3.0,1.0,8,0.5057534246575343,0.4950856164383562,5.371112650554835,5.467539326510287,2.012345890410959,5.39503982694181,2.007585616438356,5.419724067567737,0.004760273972602746,-0.024684240625926713,0.5892694559686573,0.5794794343768854,0.5843850685526365,0.5856168523932497,0.5831648769911885,0.5843850685526365,0.5794794343768854,False
"w1=3, w2=1",3.0,1.0,12,0.5102739726027398,0.4905479452054794,5.297898984060231,5.541814214498086,2.0213698630136987,5.358425796272684,2.007585616438356,5.419724067567737,0.013784246575342518,-0.061298271295052054,0.59664858104329,0.5717944904677434,0.5842749594771636,0.5856168523932497,0.5831648769911885,0.5843850685526365,0.5717944904677434,False
