scenario_id,lambda_total,class_1_share,class_1_balk_step,class_2_balk_step,class_1_balk_threshold,class_2_balk_threshold,class_1_no_show_step,class_2_no_show_step,class_1_no_show_threshold,class_2_no_show_threshold,class_1_cancel_prob,class_2_cancel_prob,average_utilization,overall_percent_serviced,mean_accepted_booking_delay,mean_offered_booking_delay,class_1_percent_serviced,class_2_percent_serviced,overall_balking_rate,class_1_balking_rate,class_2_balking_rate,class_1_slot_utilization,class_2_slot_utilization,class_1_mean_offered_booking_delay,class_2_mean_offered_booking_delay,access_advantage_class_1,balking_rate_gap_class_1,delay_advantage_class_1,total_arrivals,total_booked,served_rate,balked_rate,no_offer_rate,canceled_rate,no_show_rate,unresolved_booked_rate,lost_after_booking_rate,balk_step_mean,balk_step_gap_c1_minus_c2,balk_threshold_mean,balk_threshold_gap_c1_minus_c2,no_show_step_mean,no_show_step_gap_c1_minus_c2,no_show_threshold_mean,no_show_threshold_gap_c1_minus_c2,cancel_prob_mean,cancel_prob_gap_c1_minus_c2
68,93.52227332817876,0.8211658476309119,0.7330465288171611,0.6958986474266092,9,4,0.8383413995119003,0.6983889298121071,11,12,0.18695394840827104,0.23288235272175228,1.0,0.3419540673407813,6.282705240662983,6.636848763550731,0.3679380828816785,0.22258976729320917,0.14297144105684967,0.061969833996108455,0.5150852181443597,0.8832619863013699,0.11630993150684932,6.640530063491651,6.619809556477318,0.14534831558846928,-0.45311538414825125,-0.020720507014333034,34142.5,29260.5,0.3419540673407813,0.14297144105684967,0.0,0.5150744916023691,0.0,0.0,0.5150744916023691,0.7144725881218852,0.03714788139055192,6.5,5,0.7683651646620038,0.13995246969979325,11.5,-1,0.20991815056501167,-0.04592840431348125
69,41.54723087881545,0.7480068422568277,0.2502115153243193,0.6047626690221412,10,1,0.8497333006619159,0.1497448823855152,13,3,0.0839321495982617,0.11625180163732485,0.9998715753424657,0.7689698542290961,2.2534351250945015,2.273608983256193,0.8963446886154228,0.3884750083212563,0.1402042489301772,0.0,0.5590249968472258,0.8732448630136986,0.1267123287671233,2.275763465568368,2.2672837489826705,0.5078696802941665,-0.5590249968472258,-0.00847971658569735,15188.5,13059.0,0.7689698542290961,0.1402042489301772,0.0,0.09072699791542826,9.88989252983451e-05,0.0,0.09082589684072662,0.4274870921732302,-0.35455115369782186,5.5,9,0.49973909152371554,0.6999884182764007,8.0,10,0.10009197561779327,-0.032319652039063146
70,151.37824796862046,0.7962871182230353,0.9661860586882445,0.3824467132948569,5,2,0.8510843185141432,0.4400969664352773,13,2,0.10994451726491464,0.025011048148650083,0.7773972602739726,0.16461163664086773,4.97839324108275,5.7123708867255365,0.12314474649794493,0.32704835617989597,0.7291231059673586,0.8199002292556368,0.37351377470441827,0.463527397260274,0.31425513698630136,5.711460465080858,5.715936429069238,-0.20390360968195104,0.44638645455121845,0.00447596398838046,55187.5,14949.0,0.16461163664086773,0.7291231059673586,0.0,0.05927080899048338,0.04699444840129032,0.0,0.1062652573917737,0.6743163859915506,0.5837393453933876,3.5,3,0.6455906424747102,0.41098735207886594,7.5,11,0.06747778270678235,0.08493346911626455
71,59.80210511284797,0.12462062135093,0.048471997106364406,0.44719671254974946,6,1,0.48787200835512734,0.8233702675900634,10,5,0.26553314244499376,0.10223015829364465,1.0,0.5354870329162489,2.2948904743229988,2.359008066042498,0.6743890175303353,0.515385517276209,0.3570428208876262,0.0,0.4087385078662876,0.15907534246575344,0.8397688356164383,2.357641012116768,2.35919929041074,0.1590035002541264,-0.4087385078662876,0.0015582782939720374,21787.0,14008.0,0.5354870329162489,0.3570428208876262,0.0,0.10747014619612491,0.0,0.0,0.10747014619612491,0.24783435482805694,-0.39872471544338506,3.5,5,0.6556211379725954,-0.33549825923493604,7.5,5,0.1838816503693192,0.1633029841513491
72,156.95757170723826,0.5508300359271439,0.9133820547059223,0.4042454070027274,10,11,0.026164481230198655,0.8959306656808732,9,6,0.2728377870183576,0.17300191930743222,0.8001284246575342,0.1629682681214033,7.557509067664459,9.06454842904613,0.15087681364096647,0.1777847509675396,0.3640838337761292,0.5405064482100703,0.14786678035842415,0.4079623287671233,0.3922517123287671,9.075837235443618,9.050653681025835,-0.026907937326573136,0.3926396678516462,-0.025183554417784748,57352.0,36471.0,0.1629682681214033,0.3640838337761292,0.0,0.43227824701382633,0.040495288228755824,0.00017436285988536312,0.4729478981024675,0.6588137308543248,0.5091366477031949,10.5,-1,0.46104757345553593,-0.8697661844506746,7.5,3,0.22291985316289492,0.09983586771092537
73,78.56212701527566,0.3374905027279287,0.349494414782341,0.3067452390295835,0,7,0.36877398251465277,0.7635761381823737,10,11,0.28187761559860597,0.18845040769088403,1.0,0.40618741521961355,4.83110699840288,4.850539959942065,0.23531366647815105,0.49435957715603285,0.1247792334564334,0.35150094856102265,0.007801542748985979,0.19717465753424657,0.8029109589041097,4.845023230279956,4.853314777551185,-0.25904591067788185,0.3436994058120367,0.008291547271229494,28758.0,25169.5,0.40618741521961355,0.1247792334564334,0.0,0.4690333513239531,0.0,0.0,0.4690333513239531,0.32811982690596225,0.042749175752757496,3.5,-7,0.5661750603485132,-0.3948021556677209,10.5,-1,0.23516401164474499,0.09342720790772194
74,47.496913360999,0.12276440589811283,0.22513460482616166,0.8848548259200096,5,13,0.4360890224534748,0.7136250878861273,9,12,0.1341533854317253,0.07678920911845374,1.0,0.6719420743275046,5.537528725198143,5.556341009484798,0.4762253558589783,0.6990315426758088,0.017803863753315108,0.14640325848070113,0.0,0.08617294520547945,0.9138270547945205,5.549189208432072,5.557354859220513,-0.2228061868168305,0.14640325848070113,0.008165650788441337,17382.5,17073.0,0.6719420743275046,0.017803863753315108,0.0,0.31025406191918015,0.0,0.0,0.31025406191918015,0.5549947153730856,-0.659720221093848,9.0,-8,0.5748570551698011,-0.2775360654326525,10.5,-3,0.10547129727508953,0.057364176313271564
75,45.7723118072941,0.5522979955353593,0.06915808082018116,0.08977413548637592,12,2,0.10685193242164115,0.7744604744179557,5,6,0.037094376965959915,0.2568321973631232,0.9998715753424658,0.7094073634467535,3.542594309295349,3.5556666466401285,0.9090630864020579,0.4626737915443934,0.033048927710955744,0.0,0.073894035364826,0.7082619863013699,0.291652397260274,3.5607459352079154,3.5493953641325127,0.44638929485766454,-0.073894035364826,-0.011350571075402494,16463.5,15919.5,0.7094073634467535,0.033048927710955744,0.0,0.2574527445271323,9.096431515850451e-05,0.0,0.2575437088422907,0.07946610815327854,-0.02061605466619476,7.0,10,0.44065620341979844,-0.6676085419963146,5.5,-1,0.14696328716454155,-0.21973782039716327
76,44.317767493399685,0.39826853653595007,0.1208648301350227,0.6572707169449075,1,1,0.6384556862363163,0.715627218475429,10,1,0.04097152316028655,0.17286266311966283,0.9037243150684932,0.6512458599356008,1.4234221040328157,1.56914658367743,0.9104646635874885,0.47980026012780086,0.2527449098328566,0.06915556341739612,0.3741506864480133,0.5030821917808219,0.40085616438356164,1.574402813821884,1.565646462051967,0.4306644034596876,-0.30499512303061715,-0.00875635176991707,16212.0,12114.5,0.6512458599356008,0.2527449098328566,0.0,0.02664689786466934,0.06936233236687331,0.0,0.09600923023154265,0.3890677735399651,-0.5364058868098848,1.0,0,0.6770414523558727,-0.07717153223911266,5.5,9,0.10691709313997469,-0.1318911399593763
77,77.48257720040942,0.2327016359219507,0.1311746650589377,0.8503920113976553,6,7,0.7656459720075122,0.7675155634253463,11,6,0.2876879011004243,0.10033941881187242,0.7035530821917808,0.29044486524004964,5.632983576642336,6.1556172919479355,0.22851489571645606,0.3092444564963669,0.22538904155808973,0.08906918251304084,0.2667595621940744,0.12893835616438354,0.5747431506849314,6.143140900944882,6.15945068328123,-0.08072956077991081,-0.17769037968103357,0.016309782336348277,28298.5,21920.0,0.29044486524004964,0.22538904155808973,0.0,0.36168481616510206,0.12248127703675854,0.0,0.4841660932018606,0.4907833382282965,-0.7192173463387176,6.5,-1,0.7665807677164292,-0.00186959141783416,8.5,5,0.19401365995614836,0.1873484822885519
78,42.97353431100967,0.4541296912989683,0.19606116080242653,0.4956179112555089,7,12,0.9475515619731307,0.06882027607652519,12,10,0.18564731753009392,0.09372749393770928,1.0,0.7371035213669288,3.204422981154039,3.204422981154039,0.652060178776187,0.8091590453542188,0.0,0.0,0.0,0.40513698630136985,0.5934503424657533,3.1997968287566128,3.2083319331458515,-0.15709886657803174,0.0,0.008535104389238324,15823.5,15823.5,0.7371035213669288,0.0,0.0,0.2628964786330712,0.0,0.0,0.2628964786330712,0.3458395360289677,-0.2995567504530824,9.5,-5,0.5081859190248279,0.8787312858966055,11.0,2,0.1396874057339016,0.09191982359238464
79,108.11822855753728,0.7253840199429145,0.6624954447490512,0.5144914728337016,6,10,0.8023077030994045,0.42954220241426977,10,13,0.11639380811642167,0.12595118416865744,0.9871575342465754,0.2920527172364569,7.308012982260467,8.131891207252615,0.25018351100531266,0.40445982216566323,0.3869917104638635,0.518606886647659,0.033616949963454205,0.6157962328767124,0.37076198630136986,8.119601718985685,8.164883538453616,-0.1542763111603505,0.4849899366842048,0.045281819467930084,39457.5,24187.0,0.2920527172364569,0.3869917104638635,0.0,0.31718473040886164,0.0037708418908179624,0.0,0.32095557229967964,0.5884934587913764,0.14800397191534964,8.0,-4,0.6159249527568371,0.3727655006851347,11.5,-3,0.12117249614253955,-0.009557376052235778
80,72.06010193515796,0.32258773955778164,0.06604580278850636,0.020002408907591307,4,1,0.1205758376536461,0.09927094724312002,7,10,0.26163137185391677,0.024128218905484767,0.9363013698630137,0.41418226567006833,10.709796521290539,10.726286582087873,0.08704699046598001,0.5697827032678555,0.03264555982637246,0.060395012162066095,0.019518135469070975,0.06318493150684931,0.8694777397260274,10.712374568182565,10.732882704727412,-0.48273571280187555,0.040876876692995126,0.020508136544846067,26302.0,19972.5,0.41418226567006833,0.02562939181070051,0.21500357939769152,0.31507415517359005,0.02794381572322692,0.0021667922247226284,0.3451847631215396,0.04302410584804883,0.04604339388091505,2.5,3,0.10992339244838306,0.02130489041052608,8.5,-3,0.14287979537970077,0.237503152948432
81,50.72122942373984,0.5045008153755943,0.8098439683507251,0.9787950390624255,4,4,0.6853054222860899,0.6595257586285236,9,3,0.17623061900265896,0.1074115132763885,0.7858304794520548,0.49237145227406715,3.3802010710277584,3.5582510466475545,0.5746689080849601,0.408981557233324,0.10994190151855868,0.10004565916511075,0.11997210446489343,0.4619006849315068,0.32440068493150687,3.5634144696077126,3.55296816043259,0.1656873508516361,-0.01992644529978268,-0.01044630917512257,18653.0,16602.0,0.49237145227406715,0.10994190151855868,0.0,0.2632608514956115,0.13442579471176264,0.0,0.39768664620737415,0.8943195037065753,-0.16895107071170035,4.0,0,0.6724155904573068,0.025779663657566343,6.0,6,0.14182106613952372,0.06881910572627047
82,119.23752557267586,0.4490832708314393,0.7980908401044174,0.3106829012080604,0,0,0.9398952822337823,0.6876365628282617,7,3,0.21069194342043066,0.09718697818733459,0.5495719178082192,0.1471346648879841,6.000316224486427,6.012028491725783,0.06240067276430808,0.21635609172680736,0.5281463145087925,0.796865793011846,0.30862095903604925,0.10483732876712329,0.4449914383561644,6.008257871043666,6.015120064475843,-0.1539554189624993,0.48824483397579677,0.006862193432176866,43649.0,20596.0,0.1471346648879841,0.5281463145087925,0.0,0.20395210103981126,0.12076691956341215,0.0,0.32471902060322344,0.5543868706562389,0.48740793889635703,0.0,0,0.813765922531022,0.2522587194055206,5.0,4,0.15393946080388263,0.11350496523309607
83,162.92224869183454,0.2997821633941977,0.601097928031592,0.497363887975684,6,8,0.948929799136218,0.7341128843064356,7,4,0.017649306645086404,0.03521014261005079,0.3108304794520548,0.06107989754254828,11.264118124565854,11.941105512674937,0.04302565167390749,0.0688769801741259,0.4805027575853784,0.5587005540740666,0.4467685851168508,0.06596746575342466,0.24456335616438357,11.9580996083973,11.933820430304728,-0.025851328500218408,0.11193196895721577,-0.02427917809257174,59382.5,15919.0,0.06107989754254828,0.24798056388181278,0.48393882386337816,0.07141305228643763,0.13442569172569369,0.0011619707001294648,0.20700071471226078,0.5492309080036379,0.10373404005590803,7.0,-2,0.8415213417213268,0.21481691482978238,5.5,3,0.026429724627568596,-0.017560835964964383
84,61.0272527627708,0.22539598699627517,0.7996439605544988,0.6433017636592021,3,2,0.22308768652073285,0.018570922392976197,1,8,0.19256441286084056,0.28098187637051014,0.9391695205479452,0.49161778919307575,2.199867636453076,2.4234803897267625,0.6019307419272433,0.4595742561534165,0.2791926613770801,0.0002969121140142518,0.3602181119929143,0.25873287671232875,0.6800085616438356,2.4213759665014907,2.424088414003876,0.14235648577382667,-0.3599211998789001,0.0027124475023849737,22303.5,16076.5,0.49161778919307575,0.2791926613770801,0.0,0.19742978186576676,0.03175976756407747,0.0,0.2291895494298442,0.7214728621068505,0.15634219689529671,2.5,1,0.12082930445685452,0.20451676412775666,4.5,-7,0.23677314461567533,-0.08841746350966959
85,164.12390786034433,0.6925849182817867,0.5623112023173487,0.9887136659960348,3,0,0.6123089014254797,0.9151387331415741,11,8,0.22148943407223812,0.23111732238902574,1.0,0.19482502019792766,3.9906000823040535,4.458482707128393,0.2786674292964588,0.005272467095891474,0.6212122343312223,0.4587435918688041,0.9885303370847071,0.9923373287671233,0.008304794520547946,4.4605387939134005,4.453837598497109,0.27339496220056736,-0.529786745215903,-0.006701195416291217,59990.0,22723.5,0.19482502019792766,0.6212122343312223,0.0,0.18396274547085006,0.0,0.0,0.18396274547085006,0.7755124341566917,-0.42640246367868617,1.5,3,0.7637238172835269,-0.30282983171609446,9.5,3,0.22630337823063193,-0.009627888316787625
86,123.44526941555156,0.15529500994298306,0.15087840872949632,0.8187228253891864,7,1,0.7354071728000702,0.705137552811733,10,11,0.16900831503903618,0.19329709260213093,1.0,0.2589002017945529,2.4445193568890495,2.5985604762437626,0.7474592294292551,0.1690727363116126,0.6591544600039374,0.0,0.7803443562937233,0.44867294520547946,0.5520119863013699,2.6004334332270163,2.5982126350029975,0.5783864931176426,-0.7803443562937233,-0.002220798224018772,45145.0,15387.5,0.2589002017945529,0.6591544600039374,0.0,0.08194533820150963,0.0,0.0,0.08194533820150963,0.48480061705934135,-0.6678444166596901,4.0,6,0.7202723628059016,0.030269619988337215,10.5,-1,0.18115270382058357,-0.02428877756309475
87,54.67584836018977,0.7523748015928,0.7288189143287777,0.12690198133877717,12,0,0.9207171147432194,0.5547106195844009,11,5,0.2794996262345581,0.04014456050542737,0.9997859589041096,0.5854829912394963,3.2766002053688306,3.276449876153322,0.5130674673521787,0.8039061463832873,0.0312616883341915,0.0,0.1255486365601189,0.6580479452054795,0.34186643835616437,3.2823224620376386,3.2587592552778553,-0.29083867903110866,-0.1255486365601189,-0.023563206759783295,19948.5,19325.0,0.5854829912394963,0.0312616883341915,0.0,0.3831301657074915,0.00012515471882068178,0.0,0.3832553204263121,0.4278604478337774,0.6019169329900005,6.0,12,0.7377138671638102,0.36600649515881845,8.0,6,0.15982209336999273,0.23935506572913073
88,45.546543234212514,0.4059177009051884,0.4611332453233121,0.06294052297531194,10,3,0.9028080672524978,0.6037475318945292,0,11,0.018192746670110616,0.26956727726956475,0.4995719178082192,0.35089275502044304,3.157201726558652,3.173389134498551,0.0960854415368276,0.5251394247363909,0.017480064931312954,0.0,0.02943011922258966,0.055607876712328766,0.4444349315068493,3.180430772953451,3.1685075985959403,-0.4290539831995632,-0.02943011922258966,-0.01192317435751078,16645.0,16354.0,0.35089275502044304,0.017480064931312954,0.0,0.27979989175611936,0.3518272882921246,0.0,0.631627180048244,0.26203688414931203,0.3981927223480002,6.5,7,0.7532777995735136,0.2990605353579686,5.5,-11,0.14388001196983768,-0.25137453059945414
89,136.48536304614436,0.8911742512382119,0.7279284233835568,0.3505157010556421,9,4,0.7107626502515194,0.6254592386320869,12,11,0.2630658702732355,0.2867769210835284,1.0,0.23566609245481104,6.18636766611101,7.059271024880866,0.23929193423719466,0.20571712456124303,0.2388120708854062,0.2369456386607386,0.2542025707823996,0.9060787671232877,0.09426369863013699,7.05778892360623,7.0716431208284485,0.033574809675951625,-0.017256932121660976,0.013854197222218811,49580.0,37739.0,0.23566609245481104,0.2388120708854062,0.0,0.5255218366597827,0.0,0.0,0.5255218366597827,0.5392220622195995,0.3774127223279147,6.5,5,0.6681109444418032,0.08530341161943256,11.5,1,0.274921395678382,-0.0237110508102929
90,165.64715648833385,0.6516140945842046,0.2613771490879857,0.9598628365952663,6,2,0.09487051128710988,0.918530077910862,12,7,0.020156047950267108,0.037530944148966634,0.9107448630136987,0.17532468997513478,11.73867706695076,12.03767728440695,0.26447360277905363,0.009035358097038752,0.48874565669426306,0.24345344695314147,0.9461278842879092,0.888013698630137,0.016267123287671235,12.025492055495677,12.060389902692204,0.2554382446820149,-0.7026744373347678,0.034897847196528,60242.5,14559.0,0.17532468997513478,0.2310402924828786,0.5272866398339078,0.04770699169152941,0.017280244785687387,0.0013611412308621004,0.06634837770807889,0.610619992841626,-0.6984856875072806,4.0,4,0.506700294598986,-0.8236595666237522,9.5,5,0.02884349604961687,-0.017374896198699526
91,81.5190568677271,0.6478495117008445,0.02428097434085208,0.6489908115630992,13,11,0.4239037656594957,0.8207717375288428,3,11,0.0834352520339592,0.24744095093645413,0.7256849315068492,0.28343297955365676,8.942137227439499,9.343847432600501,0.34630170461310483,0.1666524440799941,0.11461080011769012,0.0,0.3274958776945197,0.5752568493150685,0.1490154109589041,9.341038920168096,9.349147080301048,0.1796492605331107,-0.3274958776945197,0.008108160132953124,29847.5,26208.5,0.28343297955365676,0.11365852344227627,0.008251100433635125,0.48674901190602377,0.10690367209653809,0.0010047125678700251,0.5946573965704318,0.33663589295197566,-0.6247098372222472,12.0,2,0.6223377515941693,-0.3968679718693471,7.0,-8,0.16543810148520666,-0.16400569890249495
92,166.1818508823017,0.6629075696907463,0.7608015047186253,0.8501955816232512,3,7,0.7873657405197524,0.9189295028055594,7,11,0.0375502586877704,0.13561550089095983,0.6087328767123288,0.11729063936428355,6.669698853854307,7.515789055374112,0.09849887564359441,0.1544841654121521,0.7168358955238183,0.7329045577139905,0.6850226478010906,0.3392551369863014,0.2688356164383562,7.517282540017223,7.512848227219257,-0.0559852897685577,0.04788190991289992,-0.004434312797966022,60562.5,17148.5,0.11729063936428355,0.7168358955238183,0.0,0.09021043225846107,0.07566303285343702,0.0,0.1658734651118981,0.8054985431709383,-0.08939407690462586,5.0,-4,0.8531476216626559,-0.13156376228580702,9.0,-4,0.08658287978936512,-0.09806524220318943
93,92.15664303117791,0.7659607101073316,0.9065567176539928,0.12582564224037163,0,12,0.03453404676209293,0.6848619861754277,13,11,0.2779434736212929,0.09628870981584405,1.0,0.34632101796119774,0.8437064798439834,0.9623692352090287,0.1462948534133367,0.9974773255038376,0.6525959411894348,0.8530646743779072,0.0,0.322902397260274,0.6762842465753425,0.9619822185191114,0.9636338533833793,-0.8511824720905008,0.8530646743779072,0.0016516348642678924,33698.5,11707.0,0.34632101796119774,0.6525959411894348,0.0,0.0010830408493674875,0.0,0.0,0.0010830408493674875,0.5161911799471822,0.7807310754136212,6.0,-12,0.3596980164687603,-0.6503279394133348,12.0,2,0.18711609171856847,0.18165476380544887
94,44.56190861247795,0.7350784316292178,0.3621074853694828,0.06105103669817791,6,11,0.42310406656924404,0.047937782661448436,1,10,0.232422859788315,0.12251750634334725,0.763013698630137,0.5512281804656424,2.5062577846179535,2.5062577846179535,0.4538833381796293,0.8218982392762224,0.0,0.0,0.0,0.4618150684931507,0.30064212328767126,2.504365086431944,2.511555583733439,-0.36801490109659313,0.0,0.007190497301494458,16156.0,16156.0,0.5512281804656424,0.0,0.0,0.2777252085874569,0.1710466109469007,0.0,0.44877181953435763,0.21157926103383035,0.3010564486713049,8.5,-5,0.23552092461534624,0.3751662839077956,5.5,-9,0.17747018306583112,0.10990535344496775
95,147.04891949207916,0.302451793779311,0.09092030677020091,0.2450267714809684,1,10,0.19956611065781615,0.7531375623066473,1,2,0.1262888681074021,0.030417555776284654,0.3928938356164383,0.08480826413911159,10.563437392354732,10.856540025126723,0.09513340625743971,0.08032008094047532,0.1515041281772468,0.09033943493496867,0.1781164743716755,0.1327054794520548,0.25774828767123287,10.88607975604825,10.843676603327415,0.014813325316964401,-0.08777703943670681,-0.04240315272083617,53775.5,19289.5,0.08480826413911159,0.06405968813443734,0.5772393012563268,0.14132494437129417,0.13145224298555885,0.0011155591132712048,0.2738927464701242,0.16797353912558466,-0.1541064647107675,5.5,-9,0.4763518364822317,-0.5535714516488311,1.5,-1,0.07835321194184339,0.09587131233111745
96,112.37935906187853,0.7452630060246425,0.5561918662153319,0.24182442873581955,3,8,0.2618134647062135,0.0983005051563105,2,2,0.19781195866983248,0.01919093264964473,0.8795376712328766,0.25111357167400716,8.372198737290752,8.864552792274297,0.11174881293135278,0.6575928954843999,0.42511169814984917,0.5146685281084186,0.16389395359965803,0.2917808219178082,0.5886986301369863,8.856690521146707,8.887580775848752,-0.5458440825530472,0.35077457450876054,0.03089025470204465,40954.0,23544.0,0.25111357167400716,0.42511169814984917,0.0,0.2893818449509974,0.03417296555721263,0.0002199196679336314,0.32377473017614367,0.3990081474755757,0.31436743747951235,5.5,-5,0.180056984931262,0.16351295954990297,2.0,0,0.1085014456597386,0.17862102602018776
97,166.00510847358166,0.329300276100586,0.007346619219406159,0.1696647201697955,3,5,0.7050269467413205,0.7918508092545804,6,3,0.06209887026900893,0.09745877266504768,0.46665239726027397,0.08980705002407949,9.772079714599567,9.933887629448087,0.13178004596825985,0.06928021876555088,0.09386537683757672,0.006118645866120759,0.13723004430114635,0.2241010273972603,0.2408818493150685,9.987653215340318,9.907296590278431,0.062499827202708975,-0.13111139843502562,-0.0803566250618859,60476.5,23284.0,0.08980705002407949,0.03988265891179958,0.5751072880244894,0.1918748854794513,0.10262511344737246,0.0007030041128077457,0.29520300303963154,0.08850566969460083,-0.16231810095038934,4.0,-2,0.7484388779979505,-0.08682386251325991,4.5,3,0.0797788214670283,-0.035359902396038756
98,74.36560718443722,0.27040953533185896,0.8565913074592989,0.5406823398447876,4,1,0.2138570780303275,0.057323915129364855,13,4,0.1737436399959017,0.160365491336422,0.9992722602739725,0.4273854383524701,3.2030826672796975,3.330086027965468,0.6421570663443785,0.34799851678501037,0.3751610130304181,0.029148678155821714,0.5030740608458941,0.405179794520548,0.5939640410958904,3.3170399668138373,3.334881854446895,0.29415854955936815,-0.47392538269007245,0.017841887633058162,27306.0,17062.0,0.4273854383524701,0.3751610130304181,0.0,0.19716072675224589,0.0002928218648659061,0.0,0.19745354861711178,0.6986368236520433,0.31590896761451126,2.5,3,0.13559049657984618,0.15653316290096264,8.5,9,0.16705456566616184,0.0133781486594797
99,130.03985109609198,0.15481116996547872,0.35305382069525737,0.04503093085203558,7,2,0.408926710556222,0.4305568216334118,1,7,0.19720594566816116,0.2289103141629718,0.8845890410958904,0.2173167767966335,8.161282220276178,8.296508987910801,0.1786480622603083,0.2243607407280599,0.064223554953564,0.20265549515524306,0.039043339620024486,0.1120291095890411,0.772431506849315,8.277505446722952,8.29997108390743,-0.045712678467751594,0.16361215553521857,0.02246563718447714,47537.5,42603.0,0.2173167767966335,0.06151523329144623,0.042271748369333104,0.6504986573192186,0.02823993540883777,0.000157648814530778,0.6788962415425872,0.19904237577364647,0.3080228898432218,4.5,5,0.4197417660948169,-0.021630111077189818,4.0,-6,0.2130581299155665,-0.03170436849481065
100,104.23288253035359,0.5095050469373154,0.9876852106050372,0.7327127083005369,13,3,0.9181309332462975,0.05181956310495761,4,5,0.1168567254602811,0.23373360524800652,0.5165239726027397,0.15751143417781138,7.341589659492399,7.711777963458077,0.1788223701379043,0.13536474045056646,0.3140868139452223,0.0,0.6402289897442939,0.2986729452054795,0.21772260273972605,7.730736861246443,7.692226923385909,0.04345762968733788,-0.6402289897442939,-0.03850993786053447,38292.5,26265.5,0.15751143417781138,0.3140868139452223,0.0,0.3806680505149441,0.14773370136202213,0.0,0.5284017518769664,0.860198959452787,0.2549725023045003,8.0,10,0.48497524817562754,0.8663113701413399,4.5,-1,0.1752951653541438,-0.11687687978772542
101,113.85635658390774,0.7867082965602213,0.9862609649286201,0.32374630633905,8,10,0.8497258110980003,0.9164422493137117,1,4,0.21574083351365522,0.20630260957913074,0.4009417808219178,0.11300515367871619,5.772666467755392,6.678349363595796,0.09092351281132077,0.19461311866302264,0.2806288616052628,0.35656237165307614,0.0,0.25419520547945207,0.14721746575342465,6.678504528465876,6.67777470715678,-0.10368960585170187,0.35656237165307614,-0.0007298213090956018,41489.0,29846.0,0.11300515367871619,0.2806288616052628,0.0,0.43786250252779607,0.16850348218822497,0.0,0.606365984716021,0.6550036356338351,0.6625146585895701,9.0,-2,0.883084030205856,-0.06671643821571138,2.5,-3,0.21102172154639298,0.009438223934524481
102,118.99996171021209,0.3976854503479129,0.1632699089602404,0.6065284137336399,8,2,0.7441184359638283,0.9118804579495533,2,2,0.287107908854385,0.1326363584594178,0.46840753424657533,0.125872220177044,5.597050482394215,5.880502160506299,0.14072821225593624,0.1161665202805046,0.3329194146771127,0.009796588644957844,0.5439249011588457,0.20680650684931506,0.26138698630136986,5.879812990792525,5.881027963206403,0.024561691975431635,-0.5341283125138879,0.001214972413878801,43445.5,28982.0,0.125872220177044,0.3329194146771127,0.0,0.3981790775953475,0.14302928755049577,0.0,0.5412083651458433,0.38489916134694013,-0.44325850477339945,5.0,6,0.8279994469566908,-0.16776202198572499,2.0,0,0.20987213365690138,0.15447155039496718
103,152.30414599230642,0.8774224816023599,0.9014186216557809,0.5255811081137808,10,0,0.2580721818074505,0.2800558566220783,9,6,0.1484265291004582,0.21026543967310019,0.9426369863013698,0.19859691612787544,7.3552725997909185,8.990994304297743,0.21400659431919433,0.08804613702874006,0.4844110406848932,0.477998007174119,0.5304081298076426,0.890625,0.051070205479452055,8.990321759181237,8.995931229095284,0.1259604572904543,-0.05241012263352357,0.005609469914046095,55384.0,28555.0,0.19859691612787544,0.4844110406848932,0.0,0.3048139419561583,0.012141911961191538,3.618926988148014e-05,0.3169920431872313,0.7134998648847808,0.3758375135420001,5.0,10,0.2690640192147644,-0.021983674814627818,7.5,3,0.17934598438677918,-0.061838910572641986
104,69.55738638920008,0.4402840348675029,0.043178298410885274,0.7975377124674904,4,6,0.2708410958187121,0.8372033446152618,11,1,0.27360880201126303,0.15564484021339026,0.5534246575342465,0.254224376568861,4.563409772385216,4.709972785749184,0.36974970838274984,0.16221400748292827,0.0650796394824513,0.02724059057001074,0.09521415077882239,0.356763698630137,0.19657534246575342,4.70619208501885,4.7130109067381065,0.20753570089982157,-0.06797356020881165,0.006818821719256629,25422.5,23768.0,0.254224376568861,0.0650796394824513,0.0,0.47593694849422524,0.20475903545446256,0.0,0.6806959839486877,0.42035800543918783,-0.7543594140566051,5.0,-2,0.5540222202169869,-0.5663622487965497,6.0,10,0.21462682111232664,0.11796396179787277
105,153.44735111802686,0.6811682807728369,0.36953980819003807,0.3108282701130065,10,5,0.11454146018761746,0.6045527856682104,7,11,0.1295082056273357,0.04165396629113197,0.8356592465753425,0.1732203032572207,9.620501148273492,10.308714691974947,0.15399258703854923,0.21416555295689943,0.24641938371210625,0.24249808394295735,0.2547673830307025,0.5047945205479452,0.32966609589041096,10.307589215579561,10.31117005991225,-0.060172965918350196,-0.012269299087745156,0.003580844332690347,56266.5,24808.0,0.1732203032572207,0.14417982552876485,0.41491843706387166,0.23314047427258727,0.03389226845698747,0.0006486914205679569,0.26768143415014267,0.3401840391515223,0.058711538077031555,7.5,5,0.3595471229279139,-0.4900113254805929,9.0,-4,0.08558108595923383,0.08785423933620373
