background_id,selection_objective,comparison,first_policy,second_policy,n_paired_seeds,delta_average_utilization,delta_average_utilization_ci_low,delta_average_utilization_ci_high,average_utilization_status,delta_priority_weighted_utilization,delta_priority_weighted_utilization_ci_low,delta_priority_weighted_utilization_ci_high,priority_weighted_utilization_status,delta_class_1_percent_serviced,delta_class_1_percent_serviced_ci_low,delta_class_1_percent_serviced_ci_high,class_1_percent_serviced_status,delta_class_2_percent_serviced,delta_class_2_percent_serviced_ci_low,delta_class_2_percent_serviced_ci_high,class_2_percent_serviced_status,delta_class_1_slot_utilization,delta_class_1_slot_utilization_ci_low,delta_class_1_slot_utilization_ci_high,class_1_slot_utilization_status,delta_class_2_slot_utilization,delta_class_2_slot_utilization_ci_low,delta_class_2_slot_utilization_ci_high,class_2_slot_utilization_status,reservation_outcome,target_objective_practical_tie,baseline_equivalent,policy,average_optimal_horizon_days,average_optimal_Q,average_optimal_window,priority_optimal_horizon_days,priority_optimal_Q,priority_optimal_window,same_policy_cell,design_note,patient_characteristic,class2_reference,contrast_level,profile_id,clinic_context_id,clinic_block,native_horizon_days,rho,class1_share,slots_per_day,lambda_1,lambda_2,cancel_1,cancel_2,balk_threshold_1,balk_low_1,balk_high_1,balk_threshold_2,balk_low_2,balk_high_2,noshow_threshold_1,noshow_low_1,noshow_high_1,noshow_threshold_2,noshow_low_2,noshow_high_2,cap_thresholds_to_horizon
PCF_CN_LOW_STRONG_C137,priority_weighted_utilization,priority_optimal_minus_average_optimal,reservation_only,reservation_only,10,0.0005369863013699794,-0.0007179452054791796,0.0017316438356161552,supported_neutral,0.1292630136986302,0.1282382191780822,0.1304305479452055,meaningful_gain,0.2046757690936834,0.2022848138544608,0.20701512523269086,meaningful_gain,-0.20454556607621632,-0.206336692320261,-0.202521497907409,meaningful_harm,0.2582520547945205,0.25656424657534244,0.26007150684931507,meaningful_gain,-0.25797808219178087,-0.26014808219178076,-0.25573561643835613,meaningful_harm,priority_tradeoff,False,False,reservation_only,14,40,11,14,50,14,False,patient_characteristics_full_confirmatory,cancellation_propensity,low,strong,CN_LOW_STRONG,C137,fully_crossed_confirmatory,14,2.5,0.5,50,62.5,62.5,0.3,0.1,16,0.05,0.15,16,0.05,0.15,14,0.05,0.15,14,0.05,0.15,False
PCF_CN_LOW_STRONG_C137,priority_weighted_utilization,priority_optimal_minus_average_optimal,both_flexible,both_flexible,10,2.191780821935163e-05,-0.0011506849315066187,0.0013212328767125425,supported_neutral,0.18546301369863014,0.18432589041095893,0.1865480136986301,meaningful_gain,0.294749568656003,0.2925966489711403,0.2965533107031995,meaningful_gain,-0.2959759765795253,-0.2979475215047375,-0.29385777723227724,meaningful_harm,0.3709534246575342,0.3694026027397261,0.37251506849315075,meaningful_gain,-0.3709808219178083,-0.37291520547945217,-0.369495890410959,meaningful_harm,priority_tradeoff,False,False,both_flexible,4,25,4,4,50,4,False,patient_characteristics_full_confirmatory,cancellation_propensity,low,strong,CN_LOW_STRONG,C137,fully_crossed_confirmatory,14,2.5,0.5,50,62.5,62.5,0.3,0.1,16,0.05,0.15,16,0.05,0.15,14,0.05,0.15,14,0.05,0.15,False
PCF_CN_LOW_STRONG_C138,priority_weighted_utilization,priority_optimal_minus_average_optimal,baseline,baseline,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,no_demonstrated_priority_benefit,True,True,baseline,22,0,-1,22,0,-1,True,patient_characteristics_full_confirmatory,cancellation_propensity,low,strong,CN_LOW_STRONG,C138,fully_crossed_confirmatory,22,2.5,0.5,50,62.5,62.5,0.3,0.1,16,0.05,0.15,16,0.05,0.15,14,0.05,0.15,14,0.05,0.15,False
PCF_CN_LOW_STRONG_C138,priority_weighted_utilization,priority_optimal_minus_average_optimal,horizon_only,horizon_only,10,-0.00024109589041093615,-0.0012054794520547185,0.0007508219178086584,supported_neutral,0.0553835616438356,0.05393972602739724,0.056997465753424646,meaningful_gain,0.09008233203477295,0.08759176209425922,0.09266969808484721,meaningful_gain,-0.09059275926826882,-0.09274469498817625,-0.08859204179568189,meaningful_harm,0.11139726027397256,0.10888164383561641,0.11408780821917808,meaningful_gain,-0.11202739726027397,-0.11465767123287673,-0.10940821917808222,meaningful_harm,priority_tradeoff,False,False,horizon_only,6,0,-1,2,0,-1,False,patient_characteristics_full_confirmatory,cancellation_propensity,low,strong,CN_LOW_STRONG,C138,fully_crossed_confirmatory,22,2.5,0.5,50,62.5,62.5,0.3,0.1,16,0.05,0.15,16,0.05,0.15,14,0.05,0.15,14,0.05,0.15,False
PCF_CN_LOW_STRONG_C138,priority_weighted_utilization,priority_optimal_minus_average_optimal,reservation_only,reservation_only,10,-0.0001643835616441658,-0.0013700000000006008,0.001024794520548094,supported_neutral,0.1177068493150685,0.11617253424657538,0.11919746575342467,meaningful_gain,0.18643429273384396,0.18389411190059066,0.18859078754775413,meaningful_gain,-0.18885059112859565,-0.19054290698767087,-0.18706054819095788,meaningful_harm,0.23575890410958905,0.23348493150684932,0.23802219178082193,meaningful_gain,-0.2361041095890411,-0.23825767123287667,-0.23383534246575347,meaningful_harm,priority_tradeoff,False,False,reservation_only,22,35,13,22,50,22,False,patient_characteristics_full_confirmatory,cancellation_propensity,low,strong,CN_LOW_STRONG,C138,fully_crossed_confirmatory,22,2.5,0.5,50,62.5,62.5,0.3,0.1,16,0.05,0.15,16,0.05,0.15,14,0.05,0.15,14,0.05,0.15,False
PCF_CN_LOW_STRONG_C138,priority_weighted_utilization,priority_optimal_minus_average_optimal,both_flexible,both_flexible,10,2.191780821935163e-05,-0.001161643835616268,0.0013589041095890986,supported_neutral,0.18546301369863014,0.18440541095890411,0.18656726027397255,meaningful_gain,0.294749568656003,0.2926090143362998,0.2965998752767038,meaningful_gain,-0.2959759765795253,-0.29789930588575847,-0.293941181586588,meaningful_harm,0.3709534246575342,0.3695450684931507,0.3723780821917808,meaningful_gain,-0.3709808219178083,-0.3727671232876713,-0.3694573972602741,meaningful_harm,priority_tradeoff,False,False,both_flexible,4,25,4,4,50,4,False,patient_characteristics_full_confirmatory,cancellation_propensity,low,strong,CN_LOW_STRONG,C138,fully_crossed_confirmatory,22,2.5,0.5,50,62.5,62.5,0.3,0.1,16,0.05,0.15,16,0.05,0.15,14,0.05,0.15,14,0.05,0.15,False
PCF_CN_LOW_STRONG_C139,priority_weighted_utilization,priority_optimal_minus_average_optimal,baseline,baseline,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,no_demonstrated_priority_benefit,True,True,baseline,10,0,-1,10,0,-1,True,patient_characteristics_full_confirmatory,cancellation_propensity,low,strong,CN_LOW_STRONG,C139,fully_crossed_confirmatory,10,2.5,0.7,30,52.5,22.500000000000004,0.3,0.1,16,0.05,0.15,16,0.05,0.15,14,0.05,0.15,14,0.05,0.15,False
PCF_CN_LOW_STRONG_C139,priority_weighted_utilization,priority_optimal_minus_average_optimal,horizon_only,horizon_only,10,-0.001698630136986423,-0.0034979452054796755,0.00010981735159819221,supported_neutral,0.05851598173515984,0.05525468036529683,0.06166678082191781,meaningful_gain,0.06793565503846336,0.06421582444658397,0.0716099551234524,meaningful_gain,-0.16411217305888426,-0.1693658802539338,-0.15906783010375394,meaningful_harm,0.11894977168949772,0.11358904109589041,0.12413744292237446,meaningful_gain,-0.1208675799086758,-0.12515159817351598,-0.11651118721461187,meaningful_harm,priority_tradeoff,False,False,horizon_only,10,0,-1,2,0,-1,False,patient_characteristics_full_confirmatory,cancellation_propensity,low,strong,CN_LOW_STRONG,C139,fully_crossed_confirmatory,10,2.5,0.7,30,52.5,22.500000000000004,0.3,0.1,16,0.05,0.15,16,0.05,0.15,14,0.05,0.15,14,0.05,0.15,False
PCF_CN_LOW_STRONG_C139,priority_weighted_utilization,priority_optimal_minus_average_optimal,reservation_only,reservation_only,10,-0.0028219178082192096,-0.003899771689497753,-0.0017168949771690246,supported_neutral,0.1791050228310502,0.17702271689497714,0.18089954337899544,meaningful_gain,0.20590368558561742,0.20254705117184646,0.20874508002060796,meaningful_gain,-0.4848492915166106,-0.4876566596489954,-0.4818676291119242,meaningful_harm,0.36097716894977167,0.3570678082191781,0.3641196347031964,meaningful_gain,-0.363744292237443,-0.36700479452054796,-0.35979817351598176,meaningful_harm,priority_tradeoff,False,False,reservation_only,10,5,7,10,30,10,False,patient_characteristics_full_confirmatory,cancellation_propensity,low,strong,CN_LOW_STRONG,C139,fully_crossed_confirmatory,10,2.5,0.7,30,52.5,22.500000000000004,0.3,0.1,16,0.05,0.15,16,0.05,0.15,14,0.05,0.15,14,0.05,0.15,False
PCF_CN_LOW_STRONG_C139,priority_weighted_utilization,priority_optimal_minus_average_optimal,both_flexible,both_flexible,10,-0.0007853881278540919,-0.002584474885844904,0.0011057077625569382,supported_neutral,0.038625570776255724,0.03705468036529682,0.04005022831050231,meaningful_gain,0.043595464756134544,0.04056283022341553,0.04681287056906154,meaningful_gain,-0.10541101517970183,-0.10956087260966196,-0.10176367273188897,meaningful_harm,0.07814611872146118,0.07616415525114154,0.0800280821917808,meaningful_gain,-0.07904109589041095,-0.08140684931506847,-0.07671141552511415,meaningful_harm,priority_tradeoff,False,False,both_flexible,6,27,6,6,30,6,False,patient_characteristics_full_confirmatory,cancellation_propensity,low,strong,CN_LOW_STRONG,C139,fully_crossed_confirmatory,10,2.5,0.7,30,52.5,22.500000000000004,0.3,0.1,16,0.05,0.15,16,0.05,0.15,14,0.05,0.15,14,0.05,0.15,False
PCF_CN_LOW_STRONG_C140,priority_weighted_utilization,priority_optimal_minus_average_optimal,baseline,baseline,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,no_demonstrated_priority_benefit,True,True,baseline,14,0,-1,14,0,-1,True,patient_characteristics_full_confirmatory,cancellation_propensity,low,strong,CN_LOW_STRONG,C140,fully_crossed_confirmatory,14,2.5,0.7,30,52.5,22.500000000000004,0.3,0.1,16,0.05,0.15,16,0.05,0.15,14,0.05,0.15,14,0.05,0.15,False
PCF_CN_LOW_STRONG_C140,priority_weighted_utilization,priority_optimal_minus_average_optimal,horizon_only,horizon_only,10,-0.001698630136986423,-0.0035162100456625194,0.0001554794520548365,supported_neutral,0.05851598173515984,0.05531894977168951,0.06161723744292239,meaningful_gain,0.06793565503846336,0.06442299551587938,0.07176492549851106,meaningful_gain,-0.16411217305888426,-0.1692425243425721,-0.1587996134809935,meaningful_harm,0.11894977168949772,0.11357009132420093,0.12411940639269407,meaningful_gain,-0.1208675799086758,-0.12527899543378998,-0.1164271689497717,meaningful_harm,priority_tradeoff,False,False,horizon_only,10,0,-1,2,0,-1,False,patient_characteristics_full_confirmatory,cancellation_propensity,low,strong,CN_LOW_STRONG,C140,fully_crossed_confirmatory,14,2.5,0.7,30,52.5,22.500000000000004,0.3,0.1,16,0.05,0.15,16,0.05,0.15,14,0.05,0.15,14,0.05,0.15,False
PCF_CN_LOW_STRONG_C140,priority_weighted_utilization,priority_optimal_minus_average_optimal,reservation_only,reservation_only,10,-0.0028219178082192096,-0.003918036529680185,-0.0017260273972601878,supported_neutral,0.1791050228310502,0.1769400684931507,0.18085856164383562,meaningful_gain,0.20590368558561742,0.20258835428102678,0.208591795675807,meaningful_gain,-0.4848492915166106,-0.4876413323402099,-0.4817586128796294,meaningful_harm,0.36097716894977167,0.35707671232876714,0.3641552511415525,meaningful_gain,-0.363744292237443,-0.3672146118721461,-0.3597716894977169,meaningful_harm,priority_tradeoff,False,False,reservation_only,14,5,7,14,30,14,False,patient_characteristics_full_confirmatory,cancellation_propensity,low,strong,CN_LOW_STRONG,C140,fully_crossed_confirmatory,14,2.5,0.7,30,52.5,22.500000000000004,0.3,0.1,16,0.05,0.15,16,0.05,0.15,14,0.05,0.15,14,0.05,0.15,False
PCF_CN_LOW_STRONG_C140,priority_weighted_utilization,priority_optimal_minus_average_optimal,both_flexible,both_flexible,10,-0.0007853881278540919,-0.002602739726027626,0.0011872146118717182,supported_neutral,0.038625570776255724,0.037050228310502274,0.04004577625570782,meaningful_gain,0.043595464756134544,0.04074075894357552,0.04679330650077909,meaningful_gain,-0.10541101517970183,-0.10948390360334387,-0.10174746602305972,meaningful_harm,0.07814611872146118,0.07610936073059361,0.0799454337899543,meaningful_gain,-0.07904109589041095,-0.08138059360730593,-0.0767488584474886,meaningful_harm,priority_tradeoff,False,False,both_flexible,6,27,6,6,30,6,False,patient_characteristics_full_confirmatory,cancellation_propensity,low,strong,CN_LOW_STRONG,C140,fully_crossed_confirmatory,14,2.5,0.7,30,52.5,22.500000000000004,0.3,0.1,16,0.05,0.15,16,0.05,0.15,14,0.05,0.15,14,0.05,0.15,False
PCF_CN_LOW_STRONG_C141,priority_weighted_utilization,priority_optimal_minus_average_optimal,baseline,baseline,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,no_demonstrated_priority_benefit,True,True,baseline,22,0,-1,22,0,-1,True,patient_characteristics_full_confirmatory,cancellation_propensity,low,strong,CN_LOW_STRONG,C141,fully_crossed_confirmatory,22,2.5,0.7,30,52.5,22.500000000000004,0.3,0.1,16,0.05,0.15,16,0.05,0.15,14,0.05,0.15,14,0.05,0.15,False
PCF_CN_LOW_STRONG_C141,priority_weighted_utilization,priority_optimal_minus_average_optimal,horizon_only,horizon_only,10,-0.001698630136986423,-0.0035892694063930195,7.305936073068842e-05,supported_neutral,0.05851598173515984,0.05528276255707766,0.06166210045662103,meaningful_gain,0.06793565503846336,0.0641101259645424,0.0717551373472787,meaningful_gain,-0.16411217305888426,-0.16910842079454194,-0.15896115950768974,meaningful_harm,0.11894977168949772,0.1134513698630137,0.1237815068493151,meaningful_gain,-0.1208675799086758,-0.12483150684931507,-0.11629931506849314,meaningful_harm,priority_tradeoff,False,False,horizon_only,10,0,-1,2,0,-1,False,patient_characteristics_full_confirmatory,cancellation_propensity,low,strong,CN_LOW_STRONG,C141,fully_crossed_confirmatory,22,2.5,0.7,30,52.5,22.500000000000004,0.3,0.1,16,0.05,0.15,16,0.05,0.15,14,0.05,0.15,14,0.05,0.15,False
PCF_CN_LOW_STRONG_C141,priority_weighted_utilization,priority_optimal_minus_average_optimal,reservation_only,reservation_only,10,-0.0028219178082192096,-0.003890639269406302,-0.0016986301369862897,supported_neutral,0.1791050228310502,0.17712773972602738,0.18088584474885844,meaningful_gain,0.20590368558561742,0.20268217156627924,0.20893492551873194,meaningful_gain,-0.4848492915166106,-0.4874708101412695,-0.481846241903766,meaningful_harm,0.36097716894977167,0.35715890410958895,0.3641646118721461,meaningful_gain,-0.363744292237443,-0.3670776255707763,-0.3597522831050229,meaningful_harm,priority_tradeoff,False,False,reservation_only,22,5,7,22,30,22,False,patient_characteristics_full_confirmatory,cancellation_propensity,low,strong,CN_LOW_STRONG,C141,fully_crossed_confirmatory,22,2.5,0.7,30,52.5,22.500000000000004,0.3,0.1,16,0.05,0.15,16,0.05,0.15,14,0.05,0.15,14,0.05,0.15,False
PCF_CN_LOW_STRONG_C141,priority_weighted_utilization,priority_optimal_minus_average_optimal,both_flexible,both_flexible,10,-0.0007853881278540919,-0.0025847031963473024,0.0010504566210045065,supported_neutral,0.038625570776255724,0.037136643835616455,0.04006415525114154,meaningful_gain,0.043595464756134544,0.04070862424871862,0.047015199373951586,meaningful_gain,-0.10541101517970183,-0.109395148423326,-0.1019711624899742,meaningful_harm,0.07814611872146118,0.07635593607305938,0.08007305936073059,meaningful_gain,-0.07904109589041095,-0.08135159817351598,-0.07686735159817351,meaningful_harm,priority_tradeoff,False,False,both_flexible,6,27,6,6,30,6,False,patient_characteristics_full_confirmatory,cancellation_propensity,low,strong,CN_LOW_STRONG,C141,fully_crossed_confirmatory,22,2.5,0.7,30,52.5,22.500000000000004,0.3,0.1,16,0.05,0.15,16,0.05,0.15,14,0.05,0.15,14,0.05,0.15,False
PCF_CN_LOW_STRONG_C142,priority_weighted_utilization,priority_optimal_minus_average_optimal,baseline,baseline,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,no_demonstrated_priority_benefit,True,True,baseline,10,0,-1,10,0,-1,True,patient_characteristics_full_confirmatory,cancellation_propensity,low,strong,CN_LOW_STRONG,C142,fully_crossed_confirmatory,10,2.5,0.7,50,87.5,37.50000000000001,0.3,0.1,16,0.05,0.15,16,0.05,0.15,14,0.05,0.15,14,0.05,0.15,False
PCF_CN_LOW_STRONG_C142,priority_weighted_utilization,priority_optimal_minus_average_optimal,horizon_only,horizon_only,10,-0.0003123287671233377,-0.0012823287671235699,0.0005972602739724808,supported_neutral,0.051660273972602734,0.050089999999999975,0.053455000000000016,meaningful_gain,0.05915435537520135,0.057868470595468055,0.06043826468141847,meaningful_gain,-0.14051287951673613,-0.14484615479443586,-0.13653101470096485,meaningful_harm,0.10386301369863013,0.10118890410958904,0.1069371232876712,meaningful_gain,-0.1044054794520548,-0.10712356164383562,-0.10193958904109587,meaningful_harm,priority_tradeoff,False,False,horizon_only,6,0,-1,2,0,-1,False,patient_characteristics_full_confirmatory,cancellation_propensity,low,strong,CN_LOW_STRONG,C142,fully_crossed_confirmatory,10,2.5,0.7,50,87.5,37.50000000000001,0.3,0.1,16,0.05,0.15,16,0.05,0.15,14,0.05,0.15,14,0.05,0.15,False
PCF_CN_LOW_STRONG_C142,priority_weighted_utilization,priority_optimal_minus_average_optimal,reservation_only,reservation_only,10,0.0008164383561642397,-0.0013369863013698545,0.0027836986301370465,supported_neutral,0.17194794520547946,0.16923712328767127,0.17423575342465755,meaningful_gain,0.19610290182068366,0.19379162975837375,0.19851480649975567,meaningful_gain,-0.45740926423588124,-0.4610182801667187,-0.4540275313524637,meaningful_harm,0.34352328767123286,0.34014726027397263,0.34656,meaningful_gain,-0.34315068493150686,-0.3461757534246577,-0.340542191780822,meaningful_harm,priority_tradeoff,False,False,reservation_only,10,27,3,10,50,10,False,patient_characteristics_full_confirmatory,cancellation_propensity,low,strong,CN_LOW_STRONG,C142,fully_crossed_confirmatory,10,2.5,0.7,50,87.5,37.50000000000001,0.3,0.1,16,0.05,0.15,16,0.05,0.15,14,0.05,0.15,14,0.05,0.15,False
PCF_CN_LOW_STRONG_C142,priority_weighted_utilization,priority_optimal_minus_average_optimal,both_flexible,both_flexible,10,0.0007506849315069064,-0.000882191780821667,0.0024220547945208375,supported_neutral,0.13986849315068492,0.13752876712328774,0.1419649315068493,meaningful_gain,0.15854763728914606,0.1568382323581627,0.16063355810300983,meaningful_gain,-0.368781266020426,-0.37100446710474844,-0.36615152635311193,meaningful_harm,0.27863013698630135,0.27547835616438354,0.2815672602739726,meaningful_gain,-0.2775232876712329,-0.27963835616438354,-0.275539589041096,meaningful_harm,priority_tradeoff,False,False,both_flexible,4,25,3,2,50,2,False,patient_characteristics_full_confirmatory,cancellation_propensity,low,strong,CN_LOW_STRONG,C142,fully_crossed_confirmatory,10,2.5,0.7,50,87.5,37.50000000000001,0.3,0.1,16,0.05,0.15,16,0.05,0.15,14,0.05,0.15,14,0.05,0.15,False
PCF_CN_LOW_STRONG_C143,priority_weighted_utilization,priority_optimal_minus_average_optimal,baseline,baseline,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,no_demonstrated_priority_benefit,True,True,baseline,14,0,-1,14,0,-1,True,patient_characteristics_full_confirmatory,cancellation_propensity,low,strong,CN_LOW_STRONG,C143,fully_crossed_confirmatory,14,2.5,0.7,50,87.5,37.50000000000001,0.3,0.1,16,0.05,0.15,16,0.05,0.15,14,0.05,0.15,14,0.05,0.15,False
PCF_CN_LOW_STRONG_C143,priority_weighted_utilization,priority_optimal_minus_average_optimal,horizon_only,horizon_only,10,-0.0003123287671233377,-0.001260410958904716,0.0005808219178083627,supported_neutral,0.051660273972602734,0.050068424657534215,0.053378150684931513,meaningful_gain,0.05915435537520135,0.05789513809863059,0.060402578356036365,meaningful_gain,-0.14051287951673613,-0.1444903803338897,-0.13648629207702379,meaningful_harm,0.10386301369863013,0.10128205479452057,0.10661958904109586,meaningful_gain,-0.1044054794520548,-0.10678904109589041,-0.10206575342465754,meaningful_harm,priority_tradeoff,False,False,horizon_only,6,0,-1,2,0,-1,False,patient_characteristics_full_confirmatory,cancellation_propensity,low,strong,CN_LOW_STRONG,C143,fully_crossed_confirmatory,14,2.5,0.7,50,87.5,37.50000000000001,0.3,0.1,16,0.05,0.15,16,0.05,0.15,14,0.05,0.15,14,0.05,0.15,False
PCF_CN_LOW_STRONG_C143,priority_weighted_utilization,priority_optimal_minus_average_optimal,reservation_only,reservation_only,10,0.0008164383561642397,-0.0013597260273973749,0.002871369863013775,supported_neutral,0.17194794520547946,0.16922438356164382,0.17424972602739733,meaningful_gain,0.19610290182068366,0.19383772265600815,0.1984780579239067,meaningful_gain,-0.45740926423588124,-0.4609492069264131,-0.4541681087582442,meaningful_harm,0.34352328767123286,0.3400382191780821,0.34640561643835616,meaningful_gain,-0.34315068493150686,-0.346093287671233,-0.34049794520547955,meaningful_harm,priority_tradeoff,False,False,reservation_only,14,27,3,14,50,14,False,patient_characteristics_full_confirmatory,cancellation_propensity,low,strong,CN_LOW_STRONG,C143,fully_crossed_confirmatory,14,2.5,0.7,50,87.5,37.50000000000001,0.3,0.1,16,0.05,0.15,16,0.05,0.15,14,0.05,0.15,14,0.05,0.15,False
PCF_CN_LOW_STRONG_C143,priority_weighted_utilization,priority_optimal_minus_average_optimal,both_flexible,both_flexible,10,0.0007506849315069064,-0.0009316438356163445,0.002345479452054909,supported_neutral,0.13986849315068492,0.13752863013698635,0.14204116438356162,meaningful_gain,0.15854763728914606,0.15678021558269534,0.1606647671694584,meaningful_gain,-0.368781266020426,-0.3710016069042364,-0.3664452753427572,meaningful_harm,0.27863013698630135,0.27540260273972605,0.2816331506849315,meaningful_gain,-0.2775232876712329,-0.2797646575342465,-0.27546821917808223,meaningful_harm,priority_tradeoff,False,False,both_flexible,4,25,3,2,50,2,False,patient_characteristics_full_confirmatory,cancellation_propensity,low,strong,CN_LOW_STRONG,C143,fully_crossed_confirmatory,14,2.5,0.7,50,87.5,37.50000000000001,0.3,0.1,16,0.05,0.15,16,0.05,0.15,14,0.05,0.15,14,0.05,0.15,False
PCF_CN_LOW_STRONG_C144,priority_weighted_utilization,priority_optimal_minus_average_optimal,baseline,baseline,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,no_demonstrated_priority_benefit,True,True,baseline,22,0,-1,22,0,-1,True,patient_characteristics_full_confirmatory,cancellation_propensity,low,strong,CN_LOW_STRONG,C144,fully_crossed_confirmatory,22,2.5,0.7,50,87.5,37.50000000000001,0.3,0.1,16,0.05,0.15,16,0.05,0.15,14,0.05,0.15,14,0.05,0.15,False
PCF_CN_LOW_STRONG_C144,priority_weighted_utilization,priority_optimal_minus_average_optimal,horizon_only,horizon_only,10,-0.0003123287671233377,-0.0012000000000003896,0.0005973972602739089,supported_neutral,0.051660273972602734,0.05006301369863012,0.05340561643835617,meaningful_gain,0.05915435537520135,0.05796085025108974,0.060314363385492314,meaningful_gain,-0.14051287951673613,-0.14453363705814717,-0.13670725037241205,meaningful_harm,0.10386301369863013,0.10128205479452057,0.10677273972602737,meaningful_gain,-0.1044054794520548,-0.10697547945205477,-0.10200493150684933,meaningful_harm,priority_tradeoff,False,False,horizon_only,6,0,-1,2,0,-1,False,patient_characteristics_full_confirmatory,cancellation_propensity,low,strong,CN_LOW_STRONG,C144,fully_crossed_confirmatory,22,2.5,0.7,50,87.5,37.50000000000001,0.3,0.1,16,0.05,0.15,16,0.05,0.15,14,0.05,0.15,14,0.05,0.15,False
PCF_CN_LOW_STRONG_C144,priority_weighted_utilization,priority_optimal_minus_average_optimal,reservation_only,reservation_only,10,0.0008164383561642397,-0.0011783561643836464,0.0027727397260272797,supported_neutral,0.17194794520547946,0.16936417808219179,0.17436226027397259,meaningful_gain,0.19610290182068366,0.19368093769748898,0.19845808641262483,meaningful_gain,-0.45740926423588124,-0.46080411520179515,-0.454229297160683,meaningful_harm,0.34352328767123286,0.34013698630136996,0.3466630136986301,meaningful_gain,-0.34315068493150686,-0.34613739726027404,-0.3404327397260274,meaningful_harm,priority_tradeoff,False,False,reservation_only,22,27,3,22,50,22,False,patient_characteristics_full_confirmatory,cancellation_propensity,low,strong,CN_LOW_STRONG,C144,fully_crossed_confirmatory,22,2.5,0.7,50,87.5,37.50000000000001,0.3,0.1,16,0.05,0.15,16,0.05,0.15,14,0.05,0.15,14,0.05,0.15,False
PCF_CN_LOW_STRONG_C144,priority_weighted_utilization,priority_optimal_minus_average_optimal,both_flexible,both_flexible,10,0.0007506849315069064,-0.0008768493150687656,0.0023506849315068274,supported_neutral,0.13986849315068492,0.13762452054794522,0.14192075342465754,meaningful_gain,0.15854763728914606,0.1568479431495164,0.1606474396214334,meaningful_gain,-0.368781266020426,-0.3710605768193301,-0.36639107072761146,meaningful_harm,0.27863013698630135,0.2755449315068493,0.28152328767123286,meaningful_gain,-0.2775232876712329,-0.2796768493150684,-0.27550095890410964,meaningful_harm,priority_tradeoff,False,False,both_flexible,4,25,3,2,50,2,False,patient_characteristics_full_confirmatory,cancellation_propensity,low,strong,CN_LOW_STRONG,C144,fully_crossed_confirmatory,22,2.5,0.7,50,87.5,37.50000000000001,0.3,0.1,16,0.05,0.15,16,0.05,0.15,14,0.05,0.15,14,0.05,0.15,False
PCF_CN_LOW_STRONG_C145,priority_weighted_utilization,priority_optimal_minus_average_optimal,baseline,baseline,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,no_demonstrated_priority_benefit,True,True,baseline,10,0,-1,10,0,-1,True,patient_characteristics_full_confirmatory,cancellation_propensity,low,strong,CN_LOW_STRONG,C145,fully_crossed_confirmatory,10,2.5,0.9,30,67.5,7.499999999999998,0.3,0.1,16,0.05,0.15,16,0.05,0.15,14,0.05,0.15,14,0.05,0.15,False
