background_id,selection_objective,comparison,n_paired_seeds,increment_average_utilization,increment_average_utilization_ci_low,increment_average_utilization_ci_high,increment_average_utilization_status,increment_priority_weighted_utilization,increment_priority_weighted_utilization_ci_low,increment_priority_weighted_utilization_ci_high,increment_priority_weighted_utilization_status,increment_class_1_percent_serviced,increment_class_1_percent_serviced_ci_low,increment_class_1_percent_serviced_ci_high,increment_class_1_percent_serviced_status,increment_class_2_percent_serviced,increment_class_2_percent_serviced_ci_low,increment_class_2_percent_serviced_ci_high,increment_class_2_percent_serviced_status,design_note,patient_characteristic,class2_reference,contrast_level,profile_id,clinic_context_id,clinic_block,native_horizon_days,rho,class1_share,slots_per_day,lambda_1,lambda_2,cancel_1,cancel_2,balk_threshold_1,balk_low_1,balk_high_1,balk_threshold_2,balk_low_2,balk_high_2,noshow_threshold_1,noshow_low_1,noshow_high_1,noshow_threshold_2,noshow_low_2,noshow_high_2,cap_thresholds_to_horizon
PCF_BK_MODERATE_MILD_C149,priority_weighted_utilization,horizon_only_vs_baseline,10,0.00044383561643829283,-0.001473972602739737,0.0024602739726026007,supported_neutral,0.0005972602739726218,-0.0012631506849315028,0.002586780821917812,supported_neutral,8.028529465031742e-06,-0.0016238921751134158,0.0014615544744096967,supported_neutral,-0.004928377329092404,-0.011109121598062837,0.00128946428977968,uncertain,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,mild,BK_MODERATE_MILD,C149,fully_crossed_confirmatory,14,2.5,0.9,50,112.5,12.499999999999996,0.2,0.2,6,0.05,0.2,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_MILD_C149,priority_weighted_utilization,reservation_only_vs_baseline,10,-0.00016986301369898983,-0.0028767123287673146,0.0024226027397253385,supported_neutral,6.575342465752199e-05,-0.00296993150684943,0.003047191780821913,supported_neutral,-0.00046851263593249983,-0.0034404377568385035,0.0022557215072685505,supported_neutral,-0.004722158554081285,-0.011131577470300339,0.002019696672988469,uncertain,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,mild,BK_MODERATE_MILD,C149,fully_crossed_confirmatory,14,2.5,0.9,50,112.5,12.499999999999996,0.2,0.2,6,0.05,0.2,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_MILD_C149,priority_weighted_utilization,both_flexible_vs_horizon_only,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,mild,BK_MODERATE_MILD,C149,fully_crossed_confirmatory,14,2.5,0.9,50,112.5,12.499999999999996,0.2,0.2,6,0.05,0.2,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_MILD_C149,priority_weighted_utilization,both_flexible_vs_reservation_only,10,0.0006136986301372826,-0.0009426027397260353,0.002219315068493406,supported_neutral,0.0005315068493150999,-0.00100863013698628,0.002126164383561692,supported_neutral,0.00047654116539753153,-0.0018417624364768926,0.0025352662260228367,supported_neutral,-0.00020621877501111608,-0.003422645135620254,0.003364380365904549,supported_neutral,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,mild,BK_MODERATE_MILD,C149,fully_crossed_confirmatory,14,2.5,0.9,50,112.5,12.499999999999996,0.2,0.2,6,0.05,0.2,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_MILD_C150,average_utilization,horizon_only_vs_baseline,10,0.00044383561643829283,-0.0014575342465753983,0.002400684931506588,supported_neutral,0.0005972602739726218,-0.0013482191780821893,0.0025234931506849306,supported_neutral,8.028529465031742e-06,-0.0017613779361312777,0.0015135522111844573,supported_neutral,-0.004928377329092404,-0.011155788003347785,0.0011020514770948213,uncertain,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,mild,BK_MODERATE_MILD,C150,fully_crossed_confirmatory,22,2.5,0.9,50,112.5,12.499999999999996,0.2,0.2,6,0.05,0.2,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_MILD_C150,average_utilization,reservation_only_vs_baseline,10,6.575342465781064e-05,-0.0021208219178077085,0.0022246575342468387,supported_neutral,0.008071232876712343,0.005800000000000005,0.010035753424657535,meaningful_gain,0.006293278423838189,0.004965911457407142,0.007499350227778615,meaningful_gain,-0.06972855511278284,-0.07839226591592326,-0.05979252767196458,meaningful_harm,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,mild,BK_MODERATE_MILD,C150,fully_crossed_confirmatory,22,2.5,0.9,50,112.5,12.499999999999996,0.2,0.2,6,0.05,0.2,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_MILD_C150,average_utilization,both_flexible_vs_horizon_only,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,mild,BK_MODERATE_MILD,C150,fully_crossed_confirmatory,22,2.5,0.9,50,112.5,12.499999999999996,0.2,0.2,6,0.05,0.2,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_MILD_C150,average_utilization,both_flexible_vs_reservation_only,10,0.0003780821917804822,-0.0015345205479459648,0.002120547945205387,supported_neutral,-0.00747397260273972,-0.009432945205479427,-0.005511575342465735,meaningful_harm,-0.006285249894373157,-0.008495535225223786,-0.00426719191457542,meaningful_harm,0.06480017778369043,0.05844722513553281,0.07138441387133687,meaningful_gain,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,mild,BK_MODERATE_MILD,C150,fully_crossed_confirmatory,22,2.5,0.9,50,112.5,12.499999999999996,0.2,0.2,6,0.05,0.2,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_MILD_C150,priority_weighted_utilization,horizon_only_vs_baseline,10,0.00044383561643829283,-0.0014794520547943613,0.0024441095890409353,supported_neutral,0.0005972602739726218,-0.0013371917808219125,0.002583972602739759,supported_neutral,8.028529465031742e-06,-0.0016379040122369887,0.0014581156278982161,supported_neutral,-0.004928377329092404,-0.010991701141507696,0.0010146679591898368,uncertain,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,mild,BK_MODERATE_MILD,C150,fully_crossed_confirmatory,22,2.5,0.9,50,112.5,12.499999999999996,0.2,0.2,6,0.05,0.2,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_MILD_C150,priority_weighted_utilization,reservation_only_vs_baseline,10,-0.00016986301369898983,-0.0028331506849314726,0.0024991780821908205,supported_neutral,6.575342465752199e-05,-0.003211575342465815,0.003101986301369876,supported_neutral,-0.00046851263593249983,-0.003282709089559099,0.002308804245626278,supported_neutral,-0.004722158554081285,-0.011228768069940564,0.0018369985604340083,uncertain,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,mild,BK_MODERATE_MILD,C150,fully_crossed_confirmatory,22,2.5,0.9,50,112.5,12.499999999999996,0.2,0.2,6,0.05,0.2,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_MILD_C150,priority_weighted_utilization,both_flexible_vs_horizon_only,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,mild,BK_MODERATE_MILD,C150,fully_crossed_confirmatory,22,2.5,0.9,50,112.5,12.499999999999996,0.2,0.2,6,0.05,0.2,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_MILD_C150,priority_weighted_utilization,both_flexible_vs_reservation_only,10,0.0006136986301372826,-0.0008330136986298744,0.0021808219178086007,supported_neutral,0.0005315068493150999,-0.0009206849315068426,0.002104315068493277,supported_neutral,0.00047654116539753153,-0.00168205016821948,0.002514560565868759,supported_neutral,-0.00020621877501111608,-0.0034553735949430717,0.0032831698050972543,supported_neutral,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,mild,BK_MODERATE_MILD,C150,fully_crossed_confirmatory,22,2.5,0.9,50,112.5,12.499999999999996,0.2,0.2,6,0.05,0.2,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_MILD_C151,average_utilization,horizon_only_vs_baseline,10,0.0009041095890407469,-0.000411415525114332,0.002210273972602599,supported_neutral,0.0012283105022831253,-0.0011097031963470127,0.0031917808219178116,supported_neutral,0.006225630174333785,-0.0022732522166578673,0.014747929241977374,uncertain,-0.0012984899312869281,-0.0027778411069658087,0.00018076144112975592,supported_neutral,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,mild,BK_MODERATE_MILD,C151,fully_crossed_confirmatory,10,3.0,0.1,30,9.0,81.0,0.2,0.2,6,0.05,0.2,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_MILD_C151,average_utilization,reservation_only_vs_baseline,10,0.0009041095890407469,-0.0003933789954343109,0.00212831050228266,supported_neutral,0.0012283105022831253,-0.0010049086757990574,0.003100456621004577,supported_neutral,0.006225630174333785,-0.001875956330842927,0.014601502093690313,uncertain,-0.0012984899312869281,-0.0026656465534153967,9.194970074564971e-05,supported_neutral,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,mild,BK_MODERATE_MILD,C151,fully_crossed_confirmatory,10,3.0,0.1,30,9.0,81.0,0.2,0.2,6,0.05,0.2,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_MILD_C151,average_utilization,both_flexible_vs_horizon_only,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,mild,BK_MODERATE_MILD,C151,fully_crossed_confirmatory,10,3.0,0.1,30,9.0,81.0,0.2,0.2,6,0.05,0.2,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_MILD_C151,average_utilization,both_flexible_vs_reservation_only,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,mild,BK_MODERATE_MILD,C151,fully_crossed_confirmatory,10,3.0,0.1,30,9.0,81.0,0.2,0.2,6,0.05,0.2,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_MILD_C151,priority_weighted_utilization,horizon_only_vs_baseline,10,0.0009041095890407469,-0.0003746575342465974,0.0021917808219171163,supported_neutral,0.0012283105022831253,-0.00084520547945203,0.003201027397260303,supported_neutral,0.006225630174333785,-0.0020404554976931597,0.014974745739507928,uncertain,-0.0012984899312869281,-0.0027061194359694974,4.819014720323993e-05,supported_neutral,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,mild,BK_MODERATE_MILD,C151,fully_crossed_confirmatory,10,3.0,0.1,30,9.0,81.0,0.2,0.2,6,0.05,0.2,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_MILD_C151,priority_weighted_utilization,reservation_only_vs_baseline,10,0.0009041095890407469,-0.0004018264840186539,0.0021920091324194903,supported_neutral,0.0012283105022831253,-0.0011052511415524787,0.0031601598173516166,supported_neutral,0.006225630174333785,-0.0022938634745823094,0.014743957656983907,uncertain,-0.0012984899312869281,-0.0027120067689053082,0.00015490567211383458,supported_neutral,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,mild,BK_MODERATE_MILD,C151,fully_crossed_confirmatory,10,3.0,0.1,30,9.0,81.0,0.2,0.2,6,0.05,0.2,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_MILD_C151,priority_weighted_utilization,both_flexible_vs_horizon_only,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,mild,BK_MODERATE_MILD,C151,fully_crossed_confirmatory,10,3.0,0.1,30,9.0,81.0,0.2,0.2,6,0.05,0.2,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_MILD_C151,priority_weighted_utilization,both_flexible_vs_reservation_only,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,mild,BK_MODERATE_MILD,C151,fully_crossed_confirmatory,10,3.0,0.1,30,9.0,81.0,0.2,0.2,6,0.05,0.2,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_MILD_C152,average_utilization,horizon_only_vs_baseline,10,-0.0006301369863012995,-0.0022100456621000713,0.0006668949771686423,supported_neutral,0.0006894977168949934,-0.0006486301369862851,0.001986301369863031,supported_neutral,0.00832503253902132,0.002662782798966649,0.0132273550038516,meaningful_gain,-1.989876672200408e-05,-0.0014724179922923342,0.0017317262638468767,supported_neutral,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,mild,BK_MODERATE_MILD,C152,fully_crossed_confirmatory,14,3.0,0.1,30,9.0,81.0,0.2,0.2,6,0.05,0.2,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_MILD_C152,average_utilization,reservation_only_vs_baseline,10,-0.0006301369863012995,-0.0021920091324200332,0.0006484018264838154,supported_neutral,0.0006894977168949934,-0.0007263698630136782,0.0019727168949771777,supported_neutral,0.00832503253902132,0.0027034456468215096,0.013081115696913323,meaningful_gain,-1.989876672200408e-05,-0.0015008668413858397,0.001572267595253633,supported_neutral,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,mild,BK_MODERATE_MILD,C152,fully_crossed_confirmatory,14,3.0,0.1,30,9.0,81.0,0.2,0.2,6,0.05,0.2,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_MILD_C152,average_utilization,both_flexible_vs_horizon_only,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,mild,BK_MODERATE_MILD,C152,fully_crossed_confirmatory,14,3.0,0.1,30,9.0,81.0,0.2,0.2,6,0.05,0.2,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_MILD_C152,average_utilization,both_flexible_vs_reservation_only,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,mild,BK_MODERATE_MILD,C152,fully_crossed_confirmatory,14,3.0,0.1,30,9.0,81.0,0.2,0.2,6,0.05,0.2,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_MILD_C152,priority_weighted_utilization,horizon_only_vs_baseline,10,-0.0006301369863012995,-0.0021826484018261376,0.0006942922374429088,supported_neutral,0.0006894977168949934,-0.0006165525114155033,0.0019500000000000188,supported_neutral,0.00832503253902132,0.002504283042991887,0.013332435565412987,meaningful_gain,-1.989876672200408e-05,-0.0015213889095370007,0.0015195749762250451,supported_neutral,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,mild,BK_MODERATE_MILD,C152,fully_crossed_confirmatory,14,3.0,0.1,30,9.0,81.0,0.2,0.2,6,0.05,0.2,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_MILD_C152,priority_weighted_utilization,reservation_only_vs_baseline,10,-0.0006301369863012995,-0.0022374429223739173,0.0006212328767123686,supported_neutral,0.0006894977168949934,-0.0006849315068492956,0.0019086757990867788,supported_neutral,0.00832503253902132,0.0030370837380381526,0.013197119437415281,meaningful_gain,-1.989876672200408e-05,-0.0014865762668939287,0.001594691700991313,supported_neutral,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,mild,BK_MODERATE_MILD,C152,fully_crossed_confirmatory,14,3.0,0.1,30,9.0,81.0,0.2,0.2,6,0.05,0.2,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_MILD_C152,priority_weighted_utilization,both_flexible_vs_horizon_only,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,mild,BK_MODERATE_MILD,C152,fully_crossed_confirmatory,14,3.0,0.1,30,9.0,81.0,0.2,0.2,6,0.05,0.2,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_MILD_C152,priority_weighted_utilization,both_flexible_vs_reservation_only,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,mild,BK_MODERATE_MILD,C152,fully_crossed_confirmatory,14,3.0,0.1,30,9.0,81.0,0.2,0.2,6,0.05,0.2,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_MILD_C153,average_utilization,horizon_only_vs_baseline,10,-0.0006301369863012995,-0.0021643835616434,0.0006577625570776964,supported_neutral,0.0006894977168949934,-0.0005848173515981569,0.0019545662100456827,supported_neutral,0.00832503253902132,0.0031217966582819914,0.013137267389488606,meaningful_gain,-1.989876672200408e-05,-0.001441672603802295,0.0016722806854187985,supported_neutral,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,mild,BK_MODERATE_MILD,C153,fully_crossed_confirmatory,22,3.0,0.1,30,9.0,81.0,0.2,0.2,6,0.05,0.2,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_MILD_C153,average_utilization,reservation_only_vs_baseline,10,-0.0006301369863012995,-0.0021739726027395516,0.0006757990867577229,supported_neutral,0.0006894977168949934,-0.000644178082191773,0.0019957762557077717,supported_neutral,0.00832503253902132,0.0024471610231497293,0.013349340362540494,meaningful_gain,-1.989876672200408e-05,-0.0015550158357290709,0.0016960141984826533,supported_neutral,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,mild,BK_MODERATE_MILD,C153,fully_crossed_confirmatory,22,3.0,0.1,30,9.0,81.0,0.2,0.2,6,0.05,0.2,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_MILD_C153,average_utilization,both_flexible_vs_horizon_only,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,mild,BK_MODERATE_MILD,C153,fully_crossed_confirmatory,22,3.0,0.1,30,9.0,81.0,0.2,0.2,6,0.05,0.2,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_MILD_C153,average_utilization,both_flexible_vs_reservation_only,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,mild,BK_MODERATE_MILD,C153,fully_crossed_confirmatory,22,3.0,0.1,30,9.0,81.0,0.2,0.2,6,0.05,0.2,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_MILD_C153,priority_weighted_utilization,horizon_only_vs_baseline,10,-0.0006301369863012995,-0.0021369863013693756,0.000666666666666405,supported_neutral,0.0006894977168949934,-0.0006850456621004372,0.0020091324200913314,supported_neutral,0.00832503253902132,0.002972812804616416,0.01315783625666228,meaningful_gain,-1.989876672200408e-05,-0.0014853780069732413,0.0016414065206820495,supported_neutral,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,mild,BK_MODERATE_MILD,C153,fully_crossed_confirmatory,22,3.0,0.1,30,9.0,81.0,0.2,0.2,6,0.05,0.2,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_MILD_C153,priority_weighted_utilization,reservation_only_vs_baseline,10,-0.0006301369863012995,-0.00215525114155233,0.0006942922374426301,supported_neutral,0.0006894977168949934,-0.000662328767123278,0.0020092465753424934,supported_neutral,0.00832503253902132,0.002823616783873057,0.013285597028948933,meaningful_gain,-1.989876672200408e-05,-0.0015088883214764216,0.0015991625735673508,supported_neutral,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,mild,BK_MODERATE_MILD,C153,fully_crossed_confirmatory,22,3.0,0.1,30,9.0,81.0,0.2,0.2,6,0.05,0.2,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_MILD_C153,priority_weighted_utilization,both_flexible_vs_horizon_only,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,mild,BK_MODERATE_MILD,C153,fully_crossed_confirmatory,22,3.0,0.1,30,9.0,81.0,0.2,0.2,6,0.05,0.2,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_MILD_C153,priority_weighted_utilization,both_flexible_vs_reservation_only,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,mild,BK_MODERATE_MILD,C153,fully_crossed_confirmatory,22,3.0,0.1,30,9.0,81.0,0.2,0.2,6,0.05,0.2,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_MILD_C154,average_utilization,horizon_only_vs_baseline,10,-0.0005041095890412018,-0.0018467123287668693,0.0010579452054792508,supported_neutral,0.0017232876712328538,0.0006984246575342123,0.0028247260273972404,supported_neutral,0.013353290275700725,0.006916909038256677,0.020243444320184736,meaningful_gain,-0.0011154407114440546,-0.0028736488004445044,0.0005263026249484392,supported_neutral,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,mild,BK_MODERATE_MILD,C154,fully_crossed_confirmatory,10,3.0,0.1,50,15.0,135.0,0.2,0.2,6,0.05,0.2,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_MILD_C154,average_utilization,reservation_only_vs_baseline,10,-0.0005041095890412018,-0.0018412328767124953,0.0010356164383558272,supported_neutral,0.0017232876712328538,0.0007095205479451744,0.0027564383561643705,supported_neutral,0.013353290275700725,0.007135025424032192,0.020139906573260046,meaningful_gain,-0.0011154407114440546,-0.002850127443700048,0.0005586060359520748,supported_neutral,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,mild,BK_MODERATE_MILD,C154,fully_crossed_confirmatory,10,3.0,0.1,50,15.0,135.0,0.2,0.2,6,0.05,0.2,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_MILD_C154,average_utilization,both_flexible_vs_horizon_only,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,mild,BK_MODERATE_MILD,C154,fully_crossed_confirmatory,10,3.0,0.1,50,15.0,135.0,0.2,0.2,6,0.05,0.2,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_MILD_C154,average_utilization,both_flexible_vs_reservation_only,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,mild,BK_MODERATE_MILD,C154,fully_crossed_confirmatory,10,3.0,0.1,50,15.0,135.0,0.2,0.2,6,0.05,0.2,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_MILD_C154,priority_weighted_utilization,horizon_only_vs_baseline,10,-0.0005041095890412018,-0.0019289041095892905,0.0010083561643832934,supported_neutral,0.0017232876712328538,0.0007065753424657079,0.002742534246575334,supported_neutral,0.013353290275700725,0.0072668512842388394,0.020075128315748723,meaningful_gain,-0.0011154407114440546,-0.002959370799846951,0.0005315971215617604,supported_neutral,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,mild,BK_MODERATE_MILD,C154,fully_crossed_confirmatory,10,3.0,0.1,50,15.0,135.0,0.2,0.2,6,0.05,0.2,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_MILD_C154,priority_weighted_utilization,reservation_only_vs_baseline,10,-0.0005041095890412018,-0.0018246575342466794,0.0010302739726028185,supported_neutral,0.0017232876712328538,0.0007260273972602424,0.002781164383561641,supported_neutral,0.013353290275700725,0.007095979750440934,0.01994278672120791,meaningful_gain,-0.0011154407114440546,-0.002787849096833123,0.0005664673415459597,supported_neutral,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,mild,BK_MODERATE_MILD,C154,fully_crossed_confirmatory,10,3.0,0.1,50,15.0,135.0,0.2,0.2,6,0.05,0.2,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_MILD_C154,priority_weighted_utilization,both_flexible_vs_horizon_only,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,mild,BK_MODERATE_MILD,C154,fully_crossed_confirmatory,10,3.0,0.1,50,15.0,135.0,0.2,0.2,6,0.05,0.2,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_MILD_C154,priority_weighted_utilization,both_flexible_vs_reservation_only,10,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,0.0,0.0,0.0,supported_neutral,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,mild,BK_MODERATE_MILD,C154,fully_crossed_confirmatory,10,3.0,0.1,50,15.0,135.0,0.2,0.2,6,0.05,0.2,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
PCF_BK_MODERATE_MILD_C155,average_utilization,horizon_only_vs_baseline,10,-0.0007780821917811598,-0.002213698630137137,0.0003945205479445058,supported_neutral,-0.000183561643835628,-0.001646643835616457,0.0012385616438356224,supported_neutral,0.005438422751799621,-0.001130741680821602,0.012271889852261039,uncertain,0.0003254894037906242,-0.001258277619956268,0.0022013721351869173,supported_neutral,patient_characteristics_full_confirmatory,balking_sensitivity,moderate,mild,BK_MODERATE_MILD,C155,fully_crossed_confirmatory,14,3.0,0.1,50,15.0,135.0,0.2,0.2,6,0.05,0.2,9,0.05,0.2,3,0.05,0.1,3,0.05,0.1,False
