background_id,source_scenario_ids,scenario_type,rho,class1_share,slots_per_day,lambda_total,lambda_class1,lambda_class2,horizon_class1,horizon_class2,cancel_class1,cancel_class2,balk_threshold_class1,balk_threshold_class2,balk_low_class1,balk_low_class2,balk_high_class1,balk_high_class2,noshow_threshold_class1,noshow_threshold_class2,noshow_low_class1,noshow_low_class2,noshow_high_class1,noshow_high_class2,start_within_step,start_post_gap,baseline_class1_low,baseline_class1_high,baseline_class2_low,baseline_class2_high,n_paired_seeds,mean_class1_low_regime_offer_share,mean_class1_high_regime_offer_share,mean_class2_high_regime_offer_share,exposure_active,delta_step_effect,delta_step_effect_ci_low,delta_step_effect_ci_high,absolute_step_effect,delta_gap_effect,delta_gap_effect_ci_low,delta_gap_effect_ci_high,absolute_gap_effect,absolute_effect_difference,absolute_effect_difference_ci_low,absolute_effect_difference_ci_high,share_seeds_gap_effect_larger,failure_component,classification
H8B0287,X040,asymmetric_stress,3.1,0.5,32,99.2,49.6,49.6,14,21,0.1,0.1,12,12,0.3,0.0,0.5,0.4,6,6,0.5,0.5,0.5,0.5,0.2,0.1,0.3,0.5,0.0,0.4,20,0.5273337624373564,0.4726662375626436,0.4816527387066804,True,0.007698691184308469,0.00593001890404552,0.009467363464571419,0.007894467354559688,-0.004460325020917859,-0.006255854190064049,-0.002664795851771669,0.004594122368339608,-0.00330034498622008,-0.006282536499595846,-0.0003181534728443143,0.3,within_class_effect_larger,reversed
H8B0293,X048,asymmetric_stress,4.0,0.3,32,128.0,38.4,89.6,14,14,0.0,0.5,6,6,0.2,0.0,0.5,0.3,4,4,0.7,0.7,0.7,0.7,0.3,0.2,0.2,0.5,0.0,0.3,20,0.34280603557241796,0.657193964427582,0.6414922769635484,True,0.00737343303717729,0.0053267317612385665,0.009420134313116014,0.00737343303717729,0.00012330082037077805,-0.0017087074998073722,0.001955309140548928,0.0030709796647947402,-0.0043024533723825505,-0.006413423738313422,-0.0021914830064516783,0.15,within_class_effect_larger,reversed
H8B0294,X049,asymmetric_stress,4.0,0.3,16,64.0,19.2,44.8,14,21,0.3,0.3,6,6,0.2,0.0,0.5,0.2,6,6,0.0,0.0,0.7,0.7,0.3,0.3,0.2,0.5,0.0,0.2,20,0.47129940390749,0.52870059609251,0.5213870345615153,True,0.01840688024057976,0.015546684657802338,0.021267075823357184,0.01840688024057976,0.0001954125608276125,-0.0022619254387838666,0.0026527505604390916,0.004211362589474033,-0.01419551765110573,-0.016944785392109078,-0.011446249910102381,0.0,within_class_effect_larger,reversed
H8B0296,X051,asymmetric_stress,1.25,0.1,16,20.0,2.0,18.0,14,21,0.5,0.0,12,12,0.1,0.0,0.5,0.5,9,9,0.3,0.3,0.5,0.3,0.4,0.0,0.1,0.5,0.0,0.5,20,0.810201678178224,0.1897983218217759,0.21308168974200176,True,-7.517637457122514e-05,-0.0017363779906675563,0.0015860252415251061,0.0028080380672631145,-3.9570637016640055e-05,-0.0006941035475572088,0.0006149622735239288,0.0008798878886236997,-0.0019281501786394147,-0.003111513137299864,-0.0007447872199789656,0.2,absolute_effect_difference_inconclusive,inconclusive
H8B0297,X052,asymmetric_stress,4.0,0.7,32,128.0,89.6,38.400000000000006,21,14,0.1,0.1,12,12,0.1,0.0,0.5,0.4,12,12,0.0,0.0,0.5,0.5,0.4,0.1,0.1,0.5,0.0,0.4,20,0.3118697799836407,0.6881302200163593,0.3358670235241879,True,0.005946948011389959,0.004715912219820877,0.007177983802959041,0.005946948011389959,-0.0007985296088911797,-0.0019218553193681561,0.00032479610158579666,0.002012879484237712,-0.003934068527152247,-0.005170189782623864,-0.00269794727168063,0.05,within_class_effect_larger,reversed
H8B0299,X055,asymmetric_stress,4.0,0.3,64,256.0,76.8,179.2,7,7,0.3,0.3,4,4,0.1,0.0,0.5,0.2,4,4,0.5,0.5,0.5,0.7,0.4,0.3,0.1,0.5,0.0,0.2,20,0.39889514528519926,0.6011048547148008,0.5858447002830482,True,0.006167512047555427,0.00521767352826386,0.0071173505668469935,0.006167512047555427,-0.0023224384398893546,-0.003835241783224122,-0.0008096350965545872,0.003248145496073476,-0.002919366551481951,-0.004662678886607366,-0.001176054216356536,0.2,within_class_effect_larger,reversed
H8B0305,X062,asymmetric_stress,4.0,0.5,16,64.0,32.0,32.0,14,14,0.0,0.3,4,4,0.5,0.0,0.5,0.1,4,12,0.5,0.5,0.5,0.5,0.0,0.4,0.5,0.5,0.0,0.1,20,0.10532016898006709,0.8946798310199329,0.8846644299422131,True,0.0027966476812223084,0.000997453147777759,0.004595842214666858,0.004048065225772729,-0.0036874990548732096,-0.004668302318992281,-0.002706695790754138,0.0037931841322946984,-0.00025488109347803075,-0.0018170352922846993,0.001307273105328638,0.45,absolute_effect_difference_inconclusive,inconclusive
H8B0307,X064,asymmetric_stress,4.0,0.7,16,64.0,44.8,19.200000000000003,7,7,0.3,0.5,4,4,0.4,0.0,0.5,0.4,4,4,0.7,0.3,0.7,0.7,0.1,0.1,0.4,0.5,0.0,0.4,20,0.4995148845112441,0.500485115488756,0.4703262572745556,True,0.0037168376056594303,0.0024450572543173073,0.004988617957001553,0.00393333782005615,-9.362321589927447e-05,-0.001345471986063663,0.001158225554265114,0.001925517170577136,-0.002007820649479014,-0.003411200995143386,-0.0006044403038146418,0.2,absolute_effect_difference_inconclusive,inconclusive
H8B0312,X071,asymmetric_stress,1.25,0.3,16,20.0,6.0,14.0,21,21,0.0,0.0,6,6,0.3,0.0,0.5,0.4,6,6,0.7,0.5,0.7,0.5,0.2,0.1,0.3,0.5,0.0,0.4,20,0.6573441007292915,0.3426558992707084,0.3515685222203822,True,0.016895085336305703,0.012200207442401568,0.021589963230209838,0.017214773804498013,-0.005057100816007109,-0.010265698545706591,0.00015149691369237273,0.00984618207484667,-0.007368591729651343,-0.013677632768601348,-0.0010595506907013375,0.25,within_class_effect_larger,reversed
H8B0313,X073,asymmetric_stress,4.0,0.7,32,128.0,89.6,38.400000000000006,28,7,0.1,0.1,4,4,0.3,0.0,0.5,0.3,4,4,0.3,0.3,0.7,0.7,0.2,0.2,0.3,0.5,0.0,0.3,20,0.1217097871411716,0.8782902128588284,0.4118579326924546,True,0.002499102328904458,0.0013907056945507803,0.0036074989632581354,0.0028917110768005585,-0.00017586471528372726,-0.001070808969334909,0.0007190795387674544,0.001504750624959994,-0.0013869604518405645,-0.002447255687401003,-0.00032666521628012604,0.3,absolute_effect_difference_inconclusive,inconclusive
H8B0317,X077,asymmetric_stress,4.0,0.5,16,64.0,32.0,32.0,7,7,0.5,0.0,4,4,0.2,0.0,0.5,0.4,4,4,0.0,0.0,0.3,0.7,0.3,0.1,0.2,0.5,0.0,0.4,20,0.17616462982420358,0.8238353701757963,0.82346174747291,True,0.0038184134394933047,0.002885503315459064,0.004751323563527545,0.0038184134394933047,-0.003906319501015695,-0.005119284647958446,-0.002693354354072945,0.003906319501015695,8.79060615223897e-05,-0.0018296223223763172,0.0020054344454210967,0.5,absolute_effect_difference_inconclusive,inconclusive
H8B0318,X079,asymmetric_stress,3.1,0.5,64,198.4,99.2,99.2,28,7,0.3,0.3,4,4,0.2,0.0,0.5,0.3,4,4,0.0,0.0,0.3,0.3,0.3,0.2,0.2,0.5,0.0,0.3,20,0.4232748704228019,0.5767251295771981,0.5654775027515437,True,0.013059410330928774,0.011959541945171471,0.014159278716686078,0.013059410330928774,-0.003963938173151357,-0.0054624687560694656,-0.0024654075902332487,0.004368359396546969,-0.008691050934381805,-0.01063100691253853,-0.00675109495622508,0.0,within_class_effect_larger,reversed
H8B0319,X080,asymmetric_stress,2.0,0.5,32,64.0,32.0,32.0,14,28,0.1,0.1,9,9,0.2,0.0,0.5,0.2,9,9,0.0,0.0,0.7,0.7,0.3,0.3,0.2,0.5,0.0,0.2,20,0.9021613536213753,0.09783864637862454,0.056961937844600775,True,0.01748777795272557,0.013515533031407224,0.02146002287404392,0.01748777795272557,0.0024598473574462625,-0.0022975806707929143,0.007217275385685439,0.007707777206890179,-0.009780000745835394,-0.015039532530744873,-0.004520468960925914,0.2,within_class_effect_larger,reversed
H8B0322,X085,asymmetric_stress,2.0,0.3,16,32.0,9.6,22.4,14,21,0.1,0.1,4,9,0.1,0.0,0.5,0.4,6,6,0.0,0.0,0.3,0.3,0.4,0.1,0.1,0.5,0.0,0.4,20,0.20520475441588718,0.7947952455841127,0.03462743408495484,True,0.01062324876749553,0.006199058146149561,0.0150474393888415,0.012418333167440909,-0.0012768153619172884,-0.005578554046135158,0.003024923322300581,0.007442163376657129,-0.0049761697907837795,-0.00911443412650263,-0.0008379054550649283,0.35,within_class_effect_larger,reversed
H8B0324,X088,asymmetric_stress,4.0,0.7,32,128.0,89.6,38.400000000000006,21,14,0.1,0.5,9,12,0.1,0.0,0.5,0.2,12,12,0.0,0.0,0.5,0.5,0.4,0.3,0.1,0.5,0.0,0.2,20,0.3610314888807221,0.6389685111192779,0.14864954538484487,True,-0.005021901189650513,-0.0077400066385300325,-0.002303795740770993,0.005790710567997631,-0.00015518595840972315,-0.0019340123714501195,0.0016236404546306734,0.0027830824985960096,-0.0030076280694016216,-0.005244559367192677,-0.0007706967716105671,0.3,within_class_effect_larger,reversed
H8B0326,X091,asymmetric_stress,2.0,0.3,64,128.0,38.4,89.6,14,14,0.5,0.1,4,4,0.5,0.0,0.5,0.5,9,4,0.0,0.0,0.0,0.3,0.0,0.0,0.5,0.5,0.0,0.5,20,0.7226089856750653,0.27739101432493474,0.29120936845199064,True,0.018892812018163486,0.017192310930820937,0.020593313105506036,0.018892812018163486,-0.002891034178681127,-0.004460726138776472,-0.001321342218585782,0.0035182264696378062,-0.01537458554852568,-0.017984236948098982,-0.012764934148952377,0.0,within_class_effect_larger,reversed
H8B0335,X100,asymmetric_stress,3.1,0.5,32,99.2,49.6,49.6,21,21,0.0,0.1,12,12,0.4,0.0,0.5,0.1,6,6,0.5,0.5,0.5,0.5,0.1,0.4,0.4,0.5,0.0,0.1,20,0.22566455090806645,0.7743354490919335,0.7555443193756649,True,0.0049032377695677936,0.0031798520470926964,0.006626623492042891,0.0052629656852987445,-0.00615239059591188,-0.00796181282918694,-0.00434296836263682,0.006318868841489541,0.0010559031561907975,-0.0015304037250280414,0.003642210037409636,0.55,absolute_effect_difference_inconclusive,inconclusive
H8B0336,X102,asymmetric_stress,4.0,0.3,32,128.0,38.4,89.6,28,14,0.1,0.5,4,6,0.3,0.0,0.5,0.5,12,12,0.3,0.3,0.7,0.7,0.2,0.0,0.3,0.5,0.0,0.5,20,0.3680454825155884,0.6319545174844116,0.3454220841629782,True,0.016458556764959255,0.013838522489694558,0.01907859104022395,0.016458556764959255,0.0005161358961534607,-0.0021380538237917553,0.003170325616098677,0.004441364015658436,-0.01201719274930082,-0.014880669046345208,-0.009153716452256433,0.05,within_class_effect_larger,reversed
H8B0337,X103,asymmetric_stress,3.1,0.7,64,198.4,138.88,59.52000000000001,14,14,0.1,0.5,4,4,0.3,0.0,0.5,0.4,9,9,0.0,0.0,0.5,0.7,0.2,0.1,0.3,0.5,0.0,0.4,20,0.28397758361926223,0.7160224163807378,0.6951263469689513,True,0.007965812644265635,0.006628133408386809,0.00930349188014446,0.007965812644265635,-0.0013768195556437795,-0.002283884458834459,-0.00046975465245309986,0.0017394829063229172,-0.006226329737942718,-0.007877856243044745,-0.004574803232840691,0.05,within_class_effect_larger,reversed
H8B0339,X105,asymmetric_stress,4.0,0.1,16,64.0,6.4,57.6,14,21,0.1,0.1,4,4,0.3,0.0,0.5,0.2,4,12,0.0,0.3,0.3,0.3,0.2,0.3,0.3,0.5,0.0,0.2,20,0.2612821632990958,0.7387178367009042,0.8846897738255795,True,0.007082441974890613,0.0025864625552794772,0.01157842139450175,0.009445770163260406,-0.008058972344689299,-0.011975956362117707,-0.004141988327260892,0.009431780366166213,-1.3989797094192403e-05,-0.005169287334660665,0.00514130774047228,0.5,absolute_effect_difference_inconclusive,inconclusive
H8B0343,X109,asymmetric_stress,4.0,0.7,32,128.0,89.6,38.400000000000006,21,21,0.1,0.1,6,12,0.2,0.0,0.5,0.3,12,12,0.0,0.0,0.5,0.5,0.3,0.2,0.2,0.5,0.0,0.3,20,0.16813540726561366,0.8318645927343862,0.5941399660443898,True,0.0037884137518361507,0.0028676644206645473,0.004709163083007754,0.0037884137518361507,-0.001832527467053996,-0.0031448253036171726,-0.0005202296304908196,0.002712803349180848,-0.0010756104026553026,-0.0024246628729765653,0.0002734420676659599,0.25,absolute_effect_difference_inconclusive,inconclusive
H8B0344,X111,asymmetric_stress,4.0,0.5,32,128.0,64.0,64.0,14,14,0.3,0.3,4,6,0.2,0.0,0.5,0.2,6,12,0.7,0.7,0.7,0.7,0.3,0.3,0.2,0.5,0.0,0.2,20,0.3247094091263757,0.6752905908736243,0.46703121207832476,True,0.0024675114140854815,0.0015844847632764626,0.0033505380648945005,0.0024675114140854815,-0.0009114131268095685,-0.001896334685500539,7.350843188140208e-05,0.0018496394331269008,-0.0006178719809585807,-0.001907751316542569,0.0006720073546254075,0.4,absolute_effect_difference_inconclusive,inconclusive
H8B0348,X115,asymmetric_stress,2.0,0.9,32,64.0,57.6,6.399999999999999,14,7,0.3,0.3,4,4,0.1,0.0,0.5,0.3,4,4,0.0,0.0,0.5,0.5,0.4,0.2,0.1,0.5,0.0,0.3,20,0.9399094279992013,0.060090572000798814,0.021323220547291643,True,0.0002574430819899193,-0.0022354495563241595,0.002750335720303998,0.004172231915340654,0.0002286829950239766,-0.0016128532297535378,0.002070219219801491,0.0032048991714268725,-0.0009673327439137819,-0.002689317609429285,0.0007546521216017213,0.4,absolute_effect_difference_inconclusive,inconclusive
H8B0351,X119,asymmetric_stress,4.0,0.7,32,128.0,89.6,38.400000000000006,7,7,0.1,0.3,4,4,0.5,0.0,0.5,0.5,4,4,0.3,0.3,0.7,0.7,0.0,0.0,0.5,0.5,0.0,0.5,20,0.27365242498035214,0.7263475750196478,0.7062909526624608,True,0.00484096293090038,0.0038470938587521738,0.005834832003048586,0.00484096293090038,0.0004707307910922699,-0.00036724734809267444,0.0013087089302772142,0.0014425995027861301,-0.0033983634281142504,-0.004533168567194719,-0.0022635582890337814,0.1,within_class_effect_larger,reversed
H8B0355,X123,asymmetric_stress,3.1,0.3,32,99.2,29.76,69.44,14,14,0.5,0.0,9,9,0.5,0.0,0.5,0.1,6,6,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.5,0.0,0.1,20,0.03580500035845596,0.9641949996415441,0.9637004104893755,True,0.00010446805087273918,-1.8029079459181178e-05,0.00022696518120465955,0.00021382805284483915,-0.0001321941471551911,-0.000222709300957256,-4.167899335312624e-05,0.00016908196660400112,-4.4746086240838074e-05,-0.00016253253105174778,7.304035857007162e-05,0.4,absolute_effect_difference_inconclusive,inconclusive
H8B0358,X126,asymmetric_stress,3.1,0.1,16,49.6,4.960000000000001,44.64,28,28,0.1,0.1,9,12,0.4,0.0,0.5,0.3,9,9,0.0,0.0,0.1,0.1,0.1,0.2,0.4,0.5,0.0,0.3,20,0.29823385687865733,0.7017661431213427,0.5951907243547014,True,0.015484664058709019,0.007771578765508598,0.02319774935190944,0.01881653884389032,-0.005469306865578695,-0.011647697361391903,0.0007090836302345131,0.011417798361978036,-0.007398740481912282,-0.014874657158682712,7.717619485814956e-05,0.35,absolute_effect_difference_inconclusive,inconclusive
