background_id,source_scenario_ids,scenario_type,rho,class1_share,slots_per_day,lambda_total,lambda_class1,lambda_class2,horizon_class1,horizon_class2,cancel_class1,cancel_class2,balk_threshold_class1,balk_threshold_class2,balk_low_class1,balk_low_class2,balk_high_class1,balk_high_class2,noshow_threshold_class1,noshow_threshold_class2,noshow_low_class1,noshow_low_class2,noshow_high_class1,noshow_high_class2,start_within_step,start_post_gap,baseline_class1_low,baseline_class1_high,baseline_class2_low,baseline_class2_high,n_paired_seeds,mean_class1_low_regime_offer_share,mean_class1_high_regime_offer_share,mean_class2_high_regime_offer_share,exposure_active,delta_step_effect,delta_step_effect_ci_low,delta_step_effect_ci_high,absolute_step_effect,delta_gap_effect,delta_gap_effect_ci_low,delta_gap_effect_ci_high,absolute_gap_effect,absolute_effect_difference,absolute_effect_difference_ci_low,absolute_effect_difference_ci_high,share_seeds_gap_effect_larger,failure_component,classification
H8B0244,S213,sobol_symmetric,4.0,0.3,32,128.0,38.4,89.6,7,7,0.3,0.3,4,4,0.2,0.0,0.5,0.2,4,4,0.0,0.0,0.0,0.0,0.3,0.3,0.2,0.5,0.0,0.2,20,0.4069359311097899,0.59306406889021,0.5782432444488829,True,0.015333167928900007,0.01316570947957165,0.017500626378228364,0.015333167928900007,-0.003518000556711272,-0.005763309384279883,-0.001272691729142661,0.004645762090566401,-0.010687405838333604,-0.014198432235262886,-0.007176379441404323,0.1,within_class_effect_larger,reversed
H8B0245,S214,sobol_symmetric,1.25,0.5,64,80.0,40.0,40.0,21,21,0.0,0.0,4,4,0.2,0.0,0.5,0.1,6,6,0.3,0.3,0.5,0.5,0.3,0.4,0.2,0.5,0.0,0.1,20,0.46095866879373587,0.5390413312062641,0.5639128796580732,True,0.0008287933475961601,-0.0048563048457016585,0.006513891540893978,0.00988948127859612,-0.03768435687646785,-0.042188824162561596,-0.03317988959037411,0.03768435687646785,0.027794875597871728,0.02128372218949193,0.03430602900625153,1.0,,supported
H8B0246,S215,sobol_symmetric,0.8,0.1,16,12.8,1.2800000000000002,11.52,14,14,0.1,0.1,6,6,0.1,0.0,0.5,0.5,4,4,0.5,0.5,0.5,0.5,0.4,0.0,0.1,0.5,0.0,0.5,20,1.0,0.0,0.0,False,0.05092253515205734,0.0318306981825371,0.07001437212157757,0.055288466111128844,0.0,0.0,0.0,0.0,-0.055288466111128844,-0.0713378463957409,-0.03923908582651679,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0247,S216,sobol_symmetric,2.0,0.9,64,128.0,115.2,12.799999999999995,28,28,0.5,0.5,9,9,0.1,0.0,0.5,0.4,9,9,0.0,0.0,0.5,0.5,0.4,0.1,0.1,0.5,0.0,0.4,20,1.0,0.0,0.0,False,0.005788088839084141,0.0044712922823262865,0.0071048853958419955,0.005788088839084141,0.0,0.0,0.0,0.0,-0.005788088839084141,-0.0071048853958419955,-0.0044712922823262865,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0248,S217,sobol_symmetric,2.0,0.3,16,32.0,9.6,22.4,21,21,0.1,0.1,9,9,0.1,0.0,0.5,0.3,12,12,0.0,0.0,0.1,0.1,0.4,0.2,0.1,0.5,0.0,0.3,20,0.7828182511071773,0.21718174889282277,0.20793650097028832,True,0.03004181180817726,0.024619208054624336,0.03546441556173018,0.03004181180817726,-0.007462092978055554,-0.012401148723209339,-0.0025230372329017696,0.010658936788940879,-0.01938287501923638,-0.026235891549571178,-0.012529858488901584,0.1,within_class_effect_larger,reversed
H8B0249,S218,sobol_symmetric,0.8,0.7,64,51.2,35.84,15.360000000000005,7,7,0.5,0.5,4,4,0.1,0.0,0.5,0.2,4,4,0.3,0.3,0.3,0.3,0.4,0.3,0.1,0.5,0.0,0.2,20,1.0,0.0,0.0,False,0.07044574814942303,0.06858555945547033,0.07230593684337573,0.07044574814942303,0.0,0.0,0.0,0.0,-0.07044574814942303,-0.07230593684337573,-0.06858555945547033,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0250,S219,sobol_symmetric,1.25,0.3,16,20.0,6.0,14.0,28,28,0.3,0.3,4,4,0.1,0.0,0.5,0.1,4,4,0.5,0.5,0.7,0.7,0.4,0.4,0.1,0.5,0.0,0.1,20,1.0,0.0,0.0,False,0.032742751568701,0.02682869447310251,0.0386568086642995,0.032742751568701,0.0,0.0,0.0,0.0,-0.032742751568701,-0.0386568086642995,-0.02682869447310251,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0251,S220,sobol_symmetric,3.1,0.7,64,198.4,138.88,59.52000000000001,14,14,0.0,0.0,12,12,0.5,0.0,0.5,0.5,9,9,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.5,20,0.0,1.0,1.0,False,-0.0004886276745564341,-0.0011835786488265507,0.00020632329971368248,0.0010168994874158329,-0.009178745108686086,-0.010329139707657928,-0.008028350509714245,0.009178745108686086,0.008161845621270253,0.006942658486399116,0.00938103275614139,1.0,insufficient_offer_exposure:class1_pre_threshold,inactive
H8B0252,S221,sobol_symmetric,4.0,0.1,64,256.0,25.6,230.4,14,14,0.0,0.0,9,9,0.5,0.0,0.5,0.4,4,4,0.5,0.5,0.7,0.7,0.0,0.1,0.5,0.5,0.0,0.4,20,0.0,1.0,1.0,False,0.0005940105457356091,-0.0004448196427259837,0.001632840734197202,0.0016355391519355395,-0.008525360144342613,-0.010329683401213716,-0.006721036887471512,0.008618504591659264,0.006982965439723721,0.005254534389344762,0.008711396490102679,1.0,insufficient_offer_exposure:class1_pre_threshold,inactive
H8B0253,S222;X087,sobol_symmetric,1.25,0.9,16,20.0,18.0,2.0,28,28,0.3,0.3,6,6,0.5,0.0,0.5,0.3,9,9,0.3,0.3,0.3,0.3,0.0,0.2,0.5,0.5,0.0,0.3,20,1.0,0.0,0.0,False,0.07004342624772471,0.0671540384483653,0.07293281404708411,0.07004342624772471,0.0,0.0,0.0,0.0,-0.07004342624772471,-0.07293281404708411,-0.0671540384483653,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0254,S223,sobol_symmetric,1.25,0.5,32,40.0,20.0,20.0,7,7,0.5,0.5,4,4,0.5,0.0,0.5,0.2,4,4,0.0,0.0,0.1,0.1,0.0,0.3,0.5,0.5,0.0,0.2,20,1.0,0.0,0.0,False,0.09149572221577806,0.08774203298480554,0.09524941144675059,0.09149572221577806,0.0,0.0,0.0,0.0,-0.09149572221577806,-0.09524941144675059,-0.08774203298480554,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0255,S224,sobol_symmetric,3.1,0.5,32,99.2,49.6,49.6,21,21,0.1,0.1,12,12,0.5,0.0,0.5,0.1,6,6,0.5,0.5,0.5,0.5,0.0,0.4,0.5,0.5,0.0,0.1,20,0.5204050119189412,0.4795949880810588,0.460908044140017,True,0.009381129232907976,0.007768875667104555,0.010993382798711397,0.009381129232907976,-0.0020653500523426446,-0.0034354711477807727,-0.0006952289569045163,0.0029574868758299065,-0.006423642357078069,-0.00850509994597196,-0.004342184768184177,0.05,within_class_effect_larger,reversed
H8B0256,X001,asymmetric_stress,4.0,0.3,32,128.0,38.4,89.6,21,21,0.1,0.3,12,12,0.4,0.0,0.5,0.5,12,4,0.0,0.0,0.7,0.7,0.1,0.0,0.4,0.5,0.0,0.5,20,0.9528286849112554,0.04717131508874463,0.01951624953682919,True,0.030327419153913626,0.02811777055580261,0.03253706775202464,0.030327419153913626,-9.04444804092852e-05,-0.002117893820316636,0.0019370048594980656,0.0030935084162005467,-0.027233910737713075,-0.029530612778741094,-0.024937208696685056,0.0,within_class_effect_larger,reversed
H8B0257,X002,asymmetric_stress,1.25,0.5,64,80.0,40.0,40.0,21,21,0.0,0.0,4,4,0.4,0.0,0.5,0.4,4,6,0.3,0.3,0.5,0.5,0.1,0.1,0.4,0.5,0.0,0.4,20,0.924787404415708,0.07521259558429197,0.00465861611975873,False,0.03469663248513295,0.03209394158848817,0.03729932338177774,0.03469663248513295,-0.0005854551121513202,-0.0013830377477275417,0.0002121275234249014,0.0007007225764406683,-0.033995909908692286,-0.03689840832137931,-0.03109341149600526,0.0,insufficient_offer_exposure:class2_post_threshold,inactive
H8B0258,X003,asymmetric_stress,1.25,0.1,32,40.0,4.0,36.0,14,14,0.3,0.0,4,9,0.4,0.0,0.5,0.3,6,6,0.0,0.0,0.7,0.7,0.1,0.2,0.4,0.5,0.0,0.3,20,0.011083037026683538,0.9889169629733164,0.4433449942466625,True,0.00045211210224560007,-0.0018129279070019924,0.0027171521114931927,0.004095884152372479,-0.0020651391425579356,-0.0038024783255232886,-0.0003277999595925826,0.003441934970507865,-0.000653949181864615,-0.002114471112434438,0.0008065727487052085,0.45,absolute_effect_difference_inconclusive,inconclusive
H8B0259,X005,asymmetric_stress,4.0,0.5,32,128.0,64.0,64.0,21,28,0.1,0.1,4,4,0.4,0.0,0.5,0.2,4,4,0.0,0.0,0.7,0.7,0.1,0.3,0.4,0.5,0.0,0.2,20,0.12140808817349717,0.8785919118265028,0.874783648326995,True,0.006526795810310712,0.005363705002014139,0.007689886618607285,0.006526795810310712,-0.0026653301959063957,-0.0040585736821818885,-0.001272086709630903,0.003219514447868056,-0.0033072813624426566,-0.005186307171764274,-0.0014282555531210388,0.2,within_class_effect_larger,reversed
H8B0260,X006,asymmetric_stress,2.0,0.1,32,64.0,6.4,57.6,7,21,0.1,0.1,4,4,0.4,0.0,0.5,0.1,4,4,0.0,0.0,0.5,0.5,0.1,0.4,0.4,0.5,0.0,0.1,20,0.6289454487363979,0.371054551263602,0.7912698494595897,True,0.016241524050291417,0.010227986638437998,0.022255061462144836,0.016792028628458727,-0.0005632196837212833,-0.004890233442562222,0.0037637940751196557,0.007732768340703795,-0.009059260287754934,-0.015124830394863925,-0.002993690180645943,0.25,within_class_effect_larger,reversed
H8B0261,X007,asymmetric_stress,2.0,0.5,32,64.0,32.0,32.0,14,28,0.1,0.1,9,9,0.3,0.0,0.5,0.5,9,9,0.0,0.0,0.5,0.7,0.2,0.0,0.3,0.5,0.0,0.5,20,0.9774720169729783,0.022527983027021765,0.0051495346818550055,False,0.029764239829442353,0.0266375488735788,0.03289093078530591,0.029764239829442353,-0.002883894421064073,-0.005545773571248925,-0.00022201527087922042,0.004608578165912094,-0.02515566166353026,-0.029734637826872516,-0.020576685500188006,0.0,insufficient_offer_exposure:class2_post_threshold,inactive
H8B0262,X008,asymmetric_stress,3.1,0.1,32,99.2,9.920000000000002,89.28,14,14,0.1,0.1,9,9,0.3,0.0,0.5,0.4,6,6,0.0,0.3,0.3,0.3,0.2,0.1,0.3,0.5,0.0,0.4,20,0.30311307937066145,0.6968869206293384,0.6837434890860854,True,0.018875145260078344,0.013270544381898083,0.024479746138258603,0.01955613161112821,-0.005617440668109859,-0.009128073414418247,-0.0021068079218014703,0.007578132681803513,-0.011977998929324699,-0.017774059452190988,-0.00618193840645841,0.1,within_class_effect_larger,reversed
H8B0263,X009,asymmetric_stress,0.8,0.1,16,12.8,1.2800000000000002,11.52,28,28,0.1,0.5,4,4,0.3,0.0,0.5,0.3,12,12,0.3,0.3,0.7,0.7,0.2,0.2,0.3,0.5,0.0,0.3,20,1.0,0.0,0.0,False,0.06853784774337061,0.04929448730671764,0.08778120818002358,0.06853784774337061,0.0,0.0,0.0,0.0,-0.06853784774337061,-0.08778120818002358,-0.04929448730671764,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0264,X011,asymmetric_stress,0.8,0.9,32,25.6,23.040000000000003,2.56,21,21,0.0,0.0,9,9,0.3,0.0,0.5,0.2,9,9,0.5,0.5,0.5,0.7,0.2,0.3,0.3,0.5,0.0,0.2,20,1.0,0.0,0.0,False,0.048274056492781825,0.04525870417762166,0.05128940880794199,0.048274056492781825,0.0,0.0,0.0,0.0,-0.048274056492781825,-0.05128940880794199,-0.04525870417762166,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0265,X013,asymmetric_stress,0.8,0.5,32,25.6,12.8,12.8,14,21,0.3,0.3,9,9,0.3,0.0,0.5,0.1,4,4,0.5,0.5,0.7,0.7,0.2,0.4,0.3,0.5,0.0,0.1,20,1.0,0.0,0.0,False,0.05404847932760143,0.05024853778279921,0.05784842087240365,0.05404847932760143,0.0,0.0,0.0,0.0,-0.05404847932760143,-0.05784842087240365,-0.05024853778279921,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0266,X014,asymmetric_stress,2.0,0.7,16,32.0,22.4,9.6,21,28,0.1,0.1,6,9,0.2,0.0,0.5,0.5,12,12,0.5,0.5,0.7,0.7,0.3,0.0,0.2,0.5,0.0,0.5,20,0.5425918518019739,0.45740814819802617,0.0,False,0.0009397637453530977,-0.002094478490010796,0.003974005980716992,0.00472074659794276,0.0,0.0,0.0,0.0,-0.00472074659794276,-0.006787625842666866,-0.002653867353218654,0.0,insufficient_offer_exposure:class2_post_threshold,inactive
H8B0267,X015,asymmetric_stress,1.25,0.5,16,20.0,10.0,10.0,14,14,0.5,0.5,9,9,0.2,0.0,0.5,0.4,12,12,0.3,0.5,0.5,0.5,0.3,0.1,0.2,0.5,0.0,0.4,20,1.0,0.0,0.0,False,0.030742438201301524,0.023678218991540025,0.037806657411063024,0.030742438201301524,0.0,0.0,0.0,0.0,-0.030742438201301524,-0.037806657411063024,-0.023678218991540025,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0268,X016,asymmetric_stress,1.25,0.3,16,20.0,6.0,14.0,28,28,0.3,0.3,6,4,0.2,0.0,0.5,0.3,4,6,0.5,0.5,0.7,0.7,0.3,0.2,0.2,0.5,0.0,0.3,20,1.0,0.0,0.0,False,0.032293588932463424,0.025902065620236323,0.038685112244690525,0.032293588932463424,0.0,0.0,0.0,0.0,-0.032293588932463424,-0.038685112244690525,-0.025902065620236323,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0269,X017,asymmetric_stress,2.0,0.5,32,64.0,32.0,32.0,14,14,0.1,0.1,9,12,0.2,0.0,0.5,0.2,6,6,0.0,0.0,0.3,0.3,0.3,0.3,0.2,0.5,0.0,0.2,20,0.869221354568199,0.13077864543180107,0.0,False,0.01615657483285027,0.013698315840280981,0.018614833825419563,0.01615657483285027,0.0,0.0,0.0,0.0,-0.01615657483285027,-0.018614833825419563,-0.013698315840280981,0.0,insufficient_offer_exposure:class2_post_threshold,inactive
H8B0270,X018,asymmetric_stress,1.25,0.9,64,80.0,72.0,7.999999999999998,7,7,0.5,0.5,4,4,0.2,0.0,0.5,0.1,4,4,0.5,0.7,0.7,0.7,0.3,0.4,0.2,0.5,0.0,0.1,20,1.0,0.0,0.0,False,0.007887643945872708,0.005125971007025194,0.010649316884720223,0.00800263590487793,0.0,0.0,0.0,0.0,-0.00800263590487793,-0.010686948683845739,-0.005318323125910122,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0271,X019,asymmetric_stress,1.25,0.1,64,80.0,8.0,72.0,14,14,0.1,0.3,6,6,0.1,0.0,0.5,0.5,9,9,0.0,0.0,0.1,0.1,0.4,0.0,0.1,0.5,0.0,0.5,20,1.0,0.0,0.0,False,0.08806349084620553,0.08423603026879596,0.0918909514236151,0.08806349084620553,0.0,0.0,0.0,0.0,-0.08806349084620553,-0.0918909514236151,-0.08423603026879596,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0272,X021,asymmetric_stress,3.1,0.9,16,49.6,44.64,4.959999999999999,28,21,0.3,0.3,4,4,0.1,0.0,0.5,0.4,6,6,0.3,0.3,0.7,0.3,0.4,0.1,0.1,0.5,0.0,0.4,20,0.4455455128162285,0.5544544871837715,0.5273416285655133,True,0.0015826374396342283,0.00011663705318659592,0.0030486378260818608,0.002681618489790087,-0.0012983398015934899,-0.002917695946889411,0.00032101634370243167,0.0030513582069659566,0.0003697397171758696,-0.0008678032041039362,0.0016072826384556753,0.6,absolute_effect_difference_inconclusive,inconclusive
H8B0273,X022,asymmetric_stress,0.8,0.5,32,25.6,12.8,12.8,7,7,0.1,0.1,4,4,0.1,0.0,0.5,0.3,4,4,0.0,0.0,0.0,0.7,0.4,0.2,0.1,0.5,0.0,0.3,20,1.0,0.0,0.0,False,0.10086827144661861,0.0994815812344189,0.10225496165881832,0.10086827144661861,0.0,0.0,0.0,0.0,-0.10086827144661861,-0.10225496165881832,-0.0994815812344189,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0274,X023,asymmetric_stress,3.1,0.9,32,99.2,89.28,9.919999999999998,21,21,0.1,0.1,4,6,0.1,0.0,0.5,0.2,9,9,0.5,0.5,0.7,0.7,0.4,0.3,0.1,0.5,0.0,0.2,20,0.13583943058546583,0.864160569414534,0.7405801762638898,True,-0.001293868080018913,-0.0027592335481136042,0.00017149738807577817,0.0026480763007578276,-0.004125035559525282,-0.005732972551728867,-0.0025170985673216976,0.004192268933229655,0.0015441926324718275,-0.000295953948801159,0.003384339213744814,0.6,absolute_effect_difference_inconclusive,inconclusive
H8B0275,X024,asymmetric_stress,0.8,0.5,32,25.6,12.8,12.8,14,14,0.1,0.1,9,9,0.1,0.0,0.5,0.1,12,12,0.5,0.5,0.7,0.5,0.4,0.4,0.1,0.5,0.0,0.1,20,1.0,0.0,0.0,False,0.051388645191546733,0.04720220911408706,0.055575081269006406,0.051388645191546733,0.0,0.0,0.0,0.0,-0.051388645191546733,-0.055575081269006406,-0.04720220911408706,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0276,X025,asymmetric_stress,1.25,0.1,32,40.0,4.0,36.0,14,21,0.0,0.0,4,6,0.5,0.0,0.5,0.5,12,12,0.5,0.3,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.5,20,0.0002898074742875975,0.9997101925257124,0.37387937233591806,False,0.0008858158774872934,-0.005412978319949286,0.007184610074923874,0.008633514931790263,-0.001325275737376018,-0.008654139782034507,0.00600358830728247,0.013412324817095183,0.004778809885304922,-0.0012964602113091795,0.010854079981919023,0.75,insufficient_offer_exposure:class1_pre_threshold,inactive
H8B0277,X026,asymmetric_stress,3.1,0.7,32,99.2,69.44,29.760000000000005,28,14,0.0,0.0,6,6,0.5,0.0,0.5,0.4,6,6,0.0,0.0,0.1,0.1,0.0,0.1,0.5,0.5,0.0,0.4,20,0.0,1.0,1.0,False,-0.0014557421031938995,-0.0036195309427465164,0.0007080467363587174,0.0037718760375940103,-0.0011970719370461235,-0.00290210277477579,0.0005079589006835431,0.0030125659937856432,-0.0007593100438083672,-0.002347812418276962,0.0008291923306602275,0.5,insufficient_offer_exposure:class1_pre_threshold,inactive
H8B0278,X027,asymmetric_stress,4.0,0.7,32,128.0,89.6,38.400000000000006,21,7,0.1,0.1,4,4,0.5,0.0,0.5,0.3,4,4,0.3,0.3,0.7,0.7,0.0,0.2,0.5,0.5,0.0,0.3,20,0.1470534290645344,0.8529465709354656,0.37389083274180634,True,0.005090635663294884,0.0041322638290105,0.006049007497579268,0.005090635663294884,-0.0006925813520392461,-0.0016647140082852337,0.00027955130420674146,0.0016817005920582947,-0.003408935071236589,-0.004639702322359737,-0.0021781678201134415,0.1,within_class_effect_larger,reversed
H8B0279,X028,asymmetric_stress,3.1,0.9,64,198.4,178.56,19.84,28,14,0.1,0.1,12,12,0.5,0.0,0.5,0.2,9,9,0.0,0.0,0.1,0.7,0.0,0.3,0.5,0.5,0.0,0.2,20,0.9997152911541415,0.00028470884585846416,0.0,False,-0.0028638516896158234,-0.003570395822788326,-0.002157307556443321,0.0028638516896158234,0.0,0.0,0.0,0.0,-0.0028638516896158234,-0.003570395822788326,-0.002157307556443321,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0280,X030,asymmetric_stress,4.0,0.9,64,256.0,230.4,25.599999999999994,14,14,0.1,0.1,9,9,0.5,0.0,0.5,0.1,6,6,0.3,0.0,0.3,0.3,0.0,0.4,0.5,0.5,0.0,0.1,20,0.3916789545051159,0.6083210454948841,0.5849072693552304,True,0.003056463642946229,0.0024165145070504995,0.0036964127788419584,0.003056463642946229,-0.0006371609929545705,-0.0012380786440689211,-3.624334184021969e-05,0.0011354835541195082,-0.0019209800888267208,-0.0028721998235525428,-0.0009697603541008987,0.3,absolute_effect_difference_inconclusive,inconclusive
H8B0281,X032,asymmetric_stress,0.8,0.7,32,25.6,17.919999999999998,7.6800000000000015,14,14,0.5,0.5,12,12,0.4,0.0,0.5,0.5,12,12,0.5,0.5,0.5,0.7,0.1,0.0,0.4,0.5,0.0,0.5,20,1.0,0.0,0.0,False,0.047659516407581405,0.04517695134784594,0.05014208146731687,0.047659516407581405,0.0,0.0,0.0,0.0,-0.047659516407581405,-0.05014208146731687,-0.04517695134784594,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0282,X033,asymmetric_stress,1.25,0.3,64,80.0,24.0,56.0,14,14,0.1,0.1,12,12,0.4,0.0,0.5,0.4,6,6,0.3,0.3,0.7,0.3,0.1,0.1,0.4,0.5,0.0,0.4,20,1.0,0.0,0.0,False,0.05091967292324636,0.047581286113355575,0.054258059733137146,0.05091967292324636,0.0,0.0,0.0,0.0,-0.05091967292324636,-0.054258059733137146,-0.047581286113355575,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0283,X034,asymmetric_stress,1.25,0.9,16,20.0,18.0,2.0,28,28,0.0,0.0,4,4,0.4,0.0,0.5,0.3,6,9,0.0,0.5,0.5,0.5,0.1,0.2,0.4,0.5,0.0,0.3,20,1.0,0.0,0.0,False,0.10167989693567939,0.09880557166388287,0.1045542222074759,0.10167989693567939,0.0,0.0,0.0,0.0,-0.10167989693567939,-0.1045542222074759,-0.09880557166388287,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0284,X035,asymmetric_stress,0.8,0.1,16,12.8,1.2800000000000002,11.52,28,28,0.5,0.5,4,4,0.4,0.0,0.5,0.2,6,12,0.3,0.3,0.7,0.7,0.1,0.3,0.4,0.5,0.0,0.2,20,1.0,0.0,0.0,False,0.07038060083204171,0.054373342546058905,0.08638785911802452,0.07157209019374385,0.0,0.0,0.0,0.0,-0.07157209019374385,-0.0863110029019681,-0.056833177485519595,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0285,X037,asymmetric_stress,3.1,0.1,64,198.4,19.840000000000003,178.56,14,14,0.3,0.3,12,12,0.4,0.0,0.5,0.1,4,4,0.5,0.5,0.7,0.5,0.1,0.4,0.4,0.5,0.0,0.1,20,1.0,0.0,0.0,False,0.01360433669388087,0.011723358362885768,0.01548531502487597,0.01360433669388087,0.0,0.0,0.0,0.0,-0.01360433669388087,-0.01548531502487597,-0.011723358362885768,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0286,X038,asymmetric_stress,0.8,0.1,64,51.2,5.120000000000001,46.080000000000005,28,28,0.1,0.5,6,12,0.3,0.0,0.5,0.5,12,12,0.0,0.0,0.1,0.1,0.2,0.0,0.3,0.5,0.0,0.5,20,1.0,0.0,0.0,False,0.09926505936394633,0.09521133961105387,0.1033187791168388,0.09926505936394633,0.0,0.0,0.0,0.0,-0.09926505936394633,-0.1033187791168388,-0.09521133961105387,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0287,X040,asymmetric_stress,3.1,0.5,32,99.2,49.6,49.6,14,21,0.1,0.1,12,12,0.3,0.0,0.5,0.4,6,6,0.5,0.5,0.5,0.5,0.2,0.1,0.3,0.5,0.0,0.4,20,0.5273337624373564,0.4726662375626436,0.4816527387066804,True,0.007698691184308469,0.00593001890404552,0.009467363464571419,0.007894467354559688,-0.004460325020917859,-0.006255854190064049,-0.002664795851771669,0.004594122368339608,-0.00330034498622008,-0.006282536499595846,-0.0003181534728443143,0.3,within_class_effect_larger,reversed
H8B0288,X041,asymmetric_stress,0.8,0.9,64,51.2,46.080000000000005,5.119999999999999,28,28,0.0,0.0,4,4,0.3,0.0,0.5,0.3,4,12,0.3,0.3,0.3,0.5,0.2,0.2,0.3,0.5,0.0,0.3,20,1.0,0.0,0.0,False,0.06932229922061489,0.06743092517991528,0.0712136732613145,0.06932229922061489,0.0,0.0,0.0,0.0,-0.06932229922061489,-0.0712136732613145,-0.06743092517991528,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0289,X042,asymmetric_stress,0.8,0.5,16,12.8,6.4,6.4,21,21,0.3,0.3,4,9,0.3,0.0,0.5,0.2,9,6,0.7,0.7,0.7,0.7,0.2,0.3,0.3,0.5,0.0,0.2,20,1.0,0.0,0.0,False,0.033802136365557414,0.029534904354794105,0.038069368376320724,0.033802136365557414,0.0,0.0,0.0,0.0,-0.033802136365557414,-0.038069368376320724,-0.029534904354794105,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0290,X044,asymmetric_stress,4.0,0.3,32,128.0,38.4,89.6,28,21,0.0,0.0,9,9,0.3,0.0,0.5,0.1,4,4,0.0,0.0,0.7,0.0,0.2,0.4,0.3,0.5,0.0,0.1,20,0.0,1.0,1.0,False,-0.0007764625084827059,-0.0018536845851960782,0.00030075956823066635,0.0019133830427423865,-0.0005182023477698361,-0.0025299925757032707,0.0014935878801635985,0.0029803634312464884,0.0010669803885041019,-0.0004749483878751927,0.0026089091648833964,0.45,insufficient_offer_exposure:class1_pre_threshold,inactive
H8B0291,X046,asymmetric_stress,2.0,0.5,32,64.0,32.0,32.0,28,28,0.1,0.1,6,9,0.2,0.0,0.5,0.5,9,9,0.0,0.0,0.7,0.7,0.3,0.0,0.2,0.5,0.0,0.5,20,0.3673550663254795,0.6326449336745205,7.66764286743175e-05,False,0.00922635023442217,0.006661371513053111,0.01179132895579123,0.009458031187746806,2.784960553407767e-05,-0.00016838960729295227,0.0002240888183611076,0.00012650801367415087,-0.009331523174072657,-0.011572562985238937,-0.007090483362906376,0.0,insufficient_offer_exposure:class2_post_threshold,inactive
H8B0292,X047,asymmetric_stress,1.25,0.3,16,20.0,6.0,14.0,28,21,0.1,0.1,12,12,0.2,0.0,0.5,0.4,4,4,0.5,0.5,0.5,0.5,0.3,0.1,0.2,0.5,0.0,0.4,20,1.0,0.0,0.0,False,0.03417507158986812,0.02872210035672989,0.03962804282300635,0.03417507158986812,0.0,0.0,0.0,0.0,-0.03417507158986812,-0.03962804282300635,-0.02872210035672989,0.0,"insufficient_offer_exposure:class1_post_threshold,class2_post_threshold",inactive
H8B0293,X048,asymmetric_stress,4.0,0.3,32,128.0,38.4,89.6,14,14,0.0,0.5,6,6,0.2,0.0,0.5,0.3,4,4,0.7,0.7,0.7,0.7,0.3,0.2,0.2,0.5,0.0,0.3,20,0.34280603557241796,0.657193964427582,0.6414922769635484,True,0.00737343303717729,0.0053267317612385665,0.009420134313116014,0.00737343303717729,0.00012330082037077805,-0.0017087074998073722,0.001955309140548928,0.0030709796647947402,-0.0043024533723825505,-0.006413423738313422,-0.0021914830064516783,0.15,within_class_effect_larger,reversed
