background_id,variant,baseline_horizon_days,baseline_Q,baseline_window,baseline_average_utilization,baseline_weighted_utilization,baseline_n_seeds,horizon_only_horizon_days,horizon_only_Q,horizon_only_window,horizon_only_average_utilization,horizon_only_weighted_utilization,horizon_only_n_seeds,reservation_only_horizon_days,reservation_only_Q,reservation_only_window,reservation_only_average_utilization,reservation_only_weighted_utilization,reservation_only_n_seeds,both_flexible_horizon_days,both_flexible_Q,both_flexible_window,both_flexible_average_utilization,both_flexible_weighted_utilization,both_flexible_n_seeds,horizon_days,rho,class1_share,slots_per_day,noshow_threshold_1,noshow_threshold_2
BG00202,strict,6,0,-1,0.8980109589041086,0.23884429065407162,10,2,0,-1,0.9041808219178072,0.2911398191407567,10,6,19,6,0.8267397260273972,0.6687755736453204,10,2,18,2,0.8431561643835612,0.669271607820133,10,6,3.0,0.1,50,4,14
BG00203,strict,6,0,-1,0.7208949771689496,0.900164784294222,10,2,0,-1,0.7208949771689496,0.900164784294222,10,6,12,1,0.722283105022831,0.9014947041965327,10,2,12,1,0.722283105022831,0.9014947041965327,10,6,0.8,0.5,30,4,20
BG00204,strict,6,0,-1,0.8889589041095876,0.6380641039959662,10,2,0,-1,0.8893972602739717,0.6381903837110041,10,6,0,-1,0.8889589041095876,0.6380641039959662,10,2,0,-1,0.8893972602739717,0.6381903837110041,10,6,1.2,0.1,20,4,7
BG00205,strict,6,0,-1,0.9499360730593592,0.629115296016107,10,2,0,-1,0.9497990867579892,0.631824755186464,10,6,11,3,0.949844748858446,0.6295276368778984,10,2,19,2,0.9496621004566193,0.6334543812977929,10,6,1.4,0.9,30,20,14
BG00206,strict,6,0,-1,0.9055205479452054,0.30693761864462343,10,6,0,-1,0.9055205479452054,0.30693761864462343,10,6,0,-1,0.9055205479452054,0.30693761864462343,10,6,0,-1,0.9055205479452054,0.30693761864462343,10,6,3.0,0.9,40,7,14
BG00207,strict,6,0,-1,0.8584219178082186,0.28720175353671495,10,2,0,-1,0.8998575342465746,0.30059412709362177,10,6,40,5,0.867583561643835,0.2885512395876094,10,2,0,-1,0.8998575342465746,0.30059412709362177,10,6,3.0,0.7,50,4,7
BG00208,strict,6,0,-1,0.7820136986301371,0.5500223494370857,10,2,0,-1,0.8174794520547944,0.561106079260249,10,6,4,6,0.7384109589041093,0.7290413253932391,10,2,5,2,0.7435753424657536,0.7374014562437325,10,6,1.6,0.1,20,7,4
BG00209,strict,6,0,-1,0.8946027397260277,0.8244360873885845,10,2,0,-1,0.8961187214611874,0.8284397759083701,10,6,3,1,0.8829497716894984,0.8329381491434852,10,6,3,1,0.8829497716894984,0.8329381491434852,10,6,1.2,0.1,30,22,20
BG00210,strict,6,0,-1,0.5774794520547946,0.7420673899840162,10,2,0,-1,0.5774794520547946,0.7420673899840162,10,6,5,1,0.5741780821917809,0.750365478148647,10,2,5,1,0.5741780821917809,0.750365478148647,10,6,0.8,0.1,20,14,4
BG00211,strict,6,0,-1,0.9492273972602725,0.5854700658930239,10,2,0,-1,0.9491561643835607,0.5887364251190437,10,6,29,6,0.9490356164383549,0.5864451674266147,10,2,0,-1,0.9491561643835607,0.5887364251190437,10,6,1.6,0.7,50,14,4
BG00212,strict,6,0,-1,0.8261712328767121,0.3404756476926731,10,2,0,-1,0.8383630136986302,0.41348795226686297,10,6,23,6,0.8359041095890412,0.6344046491649707,10,2,24,2,0.824623287671233,0.6354588312830349,10,6,2.0,0.3,40,7,7
BG00213,strict,6,0,-1,0.646155251141552,0.7819994527249536,10,2,0,-1,0.646155251141552,0.7819994527249536,10,6,12,1,0.6496712328767119,0.7834208788553816,10,2,12,1,0.6496712328767119,0.7834208788553816,10,6,0.8,0.5,30,14,4
BG00214,strict,6,0,-1,0.6949205479452053,0.867956741689954,10,2,0,-1,0.6949205479452053,0.867956741689954,10,6,33,1,0.6944876712328767,0.8694827460276169,10,2,33,1,0.6944876712328767,0.8694827460276169,10,6,0.8,0.7,50,4,14
BG00215,strict,6,0,-1,0.9043082191780822,0.5987931069192314,10,2,0,-1,0.9048972602739725,0.6100707033866664,10,6,7,3,0.8596027397260274,0.7567356512087873,10,6,7,3,0.8596027397260274,0.7567356512087873,10,6,1.4,0.1,40,14,7
BG00216,strict,6,0,-1,0.9054082191780809,0.4635118728264593,10,6,0,-1,0.9054082191780809,0.4635118728264593,10,6,0,-1,0.9054082191780809,0.4635118728264593,10,6,0,-1,0.9054082191780809,0.4635118728264593,10,6,2.0,0.9,50,20,4
BG00217,strict,6,0,-1,0.922208219178081,0.4711574345448752,10,6,0,-1,0.922208219178081,0.4711574345448752,10,6,40,6,0.8943068493150678,0.532920087049255,10,6,40,6,0.8943068493150678,0.532920087049255,10,6,2.0,0.5,50,14,20
BG00218,strict,6,0,-1,0.8451050228310516,0.5330935685002248,10,6,0,-1,0.8451050228310516,0.5330935685002248,10,6,0,-1,0.8451050228310516,0.5330935685002248,10,6,0,-1,0.8451050228310516,0.5330935685002248,10,6,1.6,0.7,30,14,14
BG00219,strict,6,0,-1,0.7592739726027399,0.249746291369734,10,2,0,-1,0.9506164383561615,0.29767397437376625,10,6,0,-1,0.7592739726027399,0.249746291369734,10,2,0,-1,0.9506164383561615,0.29767397437376625,10,6,3.0,0.9,20,4,7
BG00220,strict,6,0,-1,0.7770502283105032,0.3015571935824847,10,2,0,-1,0.9165022831050225,0.37278672985171346,10,6,14,6,0.722794520547945,0.4581627488255616,10,2,13,2,0.861406392694065,0.4865428620697608,10,6,2.0,0.3,30,4,4
BG00221,strict,6,0,-1,0.8813767123287672,0.7124842463679101,10,2,0,-1,0.8813767123287672,0.7124842463679101,10,6,5,2,0.8739520547945206,0.7201339397202049,10,2,5,2,0.8739520547945206,0.7201339397202049,10,6,1.2,0.1,40,7,14
BG00222,strict,6,0,-1,0.8113424657534246,0.6503749944376004,10,2,0,-1,0.8138219178082193,0.6529174323299541,10,6,8,5,0.7757465753424657,0.7128158928557683,10,6,8,5,0.7757465753424657,0.7128158928557683,10,6,1.6,0.1,40,14,14
BG00223,strict,6,0,-1,0.8407671232876718,0.42855107705690737,10,6,0,-1,0.8407671232876718,0.42855107705690737,10,6,10,5,0.8395890410958904,0.42952644001827067,10,6,10,5,0.8395890410958904,0.42952644001827067,10,6,2.0,0.7,20,4,4
BG00224,strict,6,0,-1,0.7980091324200924,0.24075470967227153,10,2,0,-1,0.9225570776255705,0.30072848439744837,10,6,30,6,0.94973515981735,0.42070449800757875,10,2,30,2,0.9494337899543366,0.4221526505639478,10,6,3.0,0.5,30,4,4
BG00225,strict,6,0,-1,0.9152328767123278,0.4576445656673302,10,2,0,-1,0.9157863013698618,0.45810246376387287,10,6,0,-1,0.9152328767123278,0.4576445656673302,10,2,0,-1,0.9157863013698618,0.45810246376387287,10,6,2.0,0.7,50,14,20
BG00226,strict,6,0,-1,0.6713607305936069,0.8081265767299215,10,2,0,-1,0.6713607305936069,0.8081265767299215,10,6,25,2,0.6722009132420086,0.8095923483535457,10,2,25,2,0.6722009132420086,0.8095923483535457,10,6,0.8,0.9,30,4,4
BG00227,strict,6,0,-1,0.5402136986301369,0.6891555555832448,10,2,0,-1,0.5402136986301369,0.6891555555832448,10,6,30,1,0.541117808219178,0.690067951043215,10,2,30,1,0.541117808219178,0.690067951043215,10,6,0.8,0.5,50,7,14
BG00228,strict,6,0,-1,0.8990342465753425,0.57424645778221,10,2,0,-1,0.9008904109589041,0.5748622436007398,10,6,25,2,0.9003493150684931,0.5764918687823771,10,6,25,2,0.9003493150684931,0.5764918687823771,10,6,1.6,0.9,40,22,7
BG00229,strict,6,0,-1,0.5710136986301363,0.5943184933590127,10,2,0,-1,0.5710136986301363,0.5943184933590127,10,6,23,1,0.5713789954337891,0.5963570115650189,10,2,23,1,0.5713789954337891,0.5963570115650189,10,6,1.0,0.9,30,4,4
BG00230,strict,6,0,-1,0.9471780821917797,0.8371032276479295,10,6,0,-1,0.9471780821917797,0.8371032276479295,10,6,6,1,0.9291178082191769,0.847412456018457,10,2,6,1,0.9282684931506837,0.849592950998993,10,6,1.2,0.1,50,7,7
BG00231,strict,6,0,-1,0.9118264840182647,0.5997580485225599,10,2,0,-1,0.913552511415525,0.629275936061261,10,6,13,5,0.8769863013698636,0.7508809495403671,10,10,14,7,0.8489863013698639,0.750940302492089,10,6,1.4,0.3,30,7,20
BG00232,strict,6,0,-1,0.8562557077625585,0.28390034042031453,10,2,0,-1,0.9328584474885837,0.3122209220898246,10,6,30,6,0.9055616438356162,0.2872768673168329,10,2,3,1,0.9343105022831042,0.3132801897652267,10,6,3.0,0.7,30,4,4
BG00233,strict,6,0,-1,0.5860438356164381,0.6969226980719913,10,2,0,-1,0.5860438356164381,0.6969226980719913,10,6,0,-1,0.5860438356164381,0.6969226980719913,10,2,0,-1,0.5860438356164381,0.6969226980719913,10,6,0.8,0.3,50,20,20
BG00234,strict,6,0,-1,0.7210958904109581,0.23541455881658507,10,2,0,-1,0.7574611872146122,0.25207417035716223,10,6,0,-1,0.7210958904109581,0.23541455881658507,10,2,0,-1,0.7574611872146122,0.25207417035716223,10,6,3.0,0.7,30,14,4
BG00235,strict,6,0,-1,0.8516438356164382,0.5419500120037147,10,6,0,-1,0.8516438356164382,0.5419500120037147,10,6,4,5,0.8535547945205477,0.5438901941278805,10,6,4,5,0.8535547945205477,0.5438901941278805,10,6,1.6,0.7,40,20,4
BG00236,strict,6,0,-1,0.8845936073059362,0.7377237515523088,10,2,0,-1,0.8854703196347034,0.7386123670235375,10,6,10,1,0.8846210045662103,0.7377797883868124,10,2,10,1,0.8855068493150686,0.7386932239126451,10,6,1.2,0.9,30,7,22
BG00237,strict,6,0,-1,0.8839543378995443,0.34503656135594063,10,14,0,-1,0.8790319634703204,0.3606541875792465,10,6,23,5,0.8550958904109593,0.5063050179159096,10,2,22,2,0.8724748858447494,0.5069283946414509,10,6,3.0,0.3,30,4,14
BG00238,strict,6,0,-1,0.8080273972602745,0.24549252684363906,10,2,0,-1,0.8424794520547948,0.25033897435644703,10,6,18,6,0.6351232876712328,0.4237455869837768,10,18,17,9,0.670835616438356,0.42454644838852246,10,6,3.0,0.3,20,7,4
BG00239,strict,6,0,-1,0.9032397260273974,0.310635976080902,10,10,0,-1,0.9047808219178085,0.311812746595519,10,6,16,6,0.8093424657534246,0.6680700823035037,10,6,16,6,0.8093424657534246,0.6680700823035037,10,6,3.0,0.1,40,22,14
BG00240,strict,6,0,-1,0.9203219178082194,0.6295012776884392,10,6,0,-1,0.9203219178082194,0.6295012776884392,10,6,20,4,0.9029999999999999,0.64795807676531,10,2,19,2,0.9145958904109588,0.6481254720180198,10,6,1.4,0.5,40,14,4
BG00241,strict,10,0,-1,0.7204383561643835,0.9006044558197928,10,2,0,-1,0.7204383561643835,0.9006044558197928,10,10,0,-1,0.7204383561643835,0.9006044558197928,10,2,0,-1,0.7204383561643835,0.9006044558197928,10,10,0.8,0.1,30,4,4
BG00242,strict,10,0,-1,0.7221917808219177,0.9009992169055734,10,2,0,-1,0.7221917808219177,0.9009992169055734,10,10,11,1,0.7258538812785388,0.9017358697858805,10,2,11,1,0.7258538812785388,0.9017358697858805,10,10,0.8,0.5,30,4,4
BG00243,strict,10,0,-1,0.7195799086757988,0.9023747156127591,10,2,0,-1,0.7195799086757988,0.9023747156127591,10,10,21,1,0.7206210045662098,0.9034612162326262,10,2,21,1,0.7206210045662098,0.9034612162326262,10,10,0.8,0.9,30,4,4
BG00244,strict,10,0,-1,0.9204109589041092,0.30319024841202047,10,2,0,-1,0.9490684931506836,0.31914348233394574,10,10,10,10,0.8796986301369868,0.6711277295730816,10,2,11,2,0.8661369863013707,0.6715115675912645,10,10,3.0,0.1,30,4,4
BG00245,strict,10,0,-1,0.920273972602739,0.3062535299639202,10,2,0,-1,0.9496986301369847,0.3163212790991426,10,10,30,10,0.939068493150684,0.41671729193449825,10,2,30,2,0.9499999999999984,0.42179604928781034,10,10,3.0,0.5,30,4,4
BG00246,strict,10,0,-1,0.9216986301369859,0.30680890483356027,10,2,0,-1,0.9496073059360715,0.316555967855176,10,10,0,-1,0.9216986301369859,0.30680890483356027,10,2,0,-1,0.9496073059360715,0.316555967855176,10,10,3.0,0.9,30,4,4
BG00247,strict,10,0,-1,0.7707602739726028,0.547758644842965,10,6,0,-1,0.7707602739726028,0.547758644842965,10,10,33,1,0.7738904109589042,0.5497974957684071,10,6,33,1,0.7738904109589042,0.5497974957684071,10,10,1.4,0.7,40,4,4
BG00248,strict,10,0,-1,0.45018082191780817,0.5640087576893412,10,2,0,-1,0.45018082191780817,0.5640087576893412,10,10,10,1,0.44888219178082195,0.5648605499172078,10,2,10,1,0.44888219178082195,0.5648605499172078,10,10,0.8,0.1,50,20,14
BG00249,strict,10,0,-1,0.7874383561643838,0.40454592770530623,10,10,0,-1,0.7874383561643838,0.40454592770530623,10,10,19,9,0.7135753424657536,0.44606464700465187,10,6,18,6,0.7165479452054794,0.44625730935079433,10,10,2.0,0.5,20,7,4
BG00250,strict,10,0,-1,0.7383972602739726,0.4418105806774733,10,6,0,-1,0.7383972602739726,0.4418105806774733,10,10,0,-1,0.7383972602739726,0.4418105806774733,10,6,0,-1,0.7383972602739726,0.4418105806774733,10,10,2.0,0.9,20,7,20
BG00251,strict,10,0,-1,0.9491506849315055,0.4656531321260987,10,6,0,-1,0.9504767123287656,0.4658544052870856,10,10,30,9,0.9066246575342456,0.6595119550132799,10,2,29,2,0.9062082191780811,0.6598232855578384,10,10,2.0,0.3,50,14,14
BG00252,strict,10,0,-1,0.8700753424657532,0.539500135258098,10,6,0,-1,0.8700753424657532,0.539500135258098,10,10,28,3,0.8292328767123287,0.5725585777470326,10,6,28,3,0.8292328767123287,0.5725585777470326,10,10,1.6,0.5,40,22,4
BG00253,strict,10,0,-1,0.7838812785388138,0.5854283510520369,10,6,0,-1,0.7838812785388138,0.5854283510520369,10,10,0,-1,0.7838812785388138,0.5854283510520369,10,2,1,1,0.7841552511415537,0.5896756534662637,10,10,1.2,0.1,30,7,14
BG00254,strict,10,0,-1,0.9007260273972589,0.5883598097868525,10,2,0,-1,0.9007123287671218,0.6186577448396845,10,10,8,5,0.9001643835616427,0.5950902972082506,10,2,10,2,0.9016027397260258,0.6203504931829044,10,10,1.4,0.9,20,14,20
BG00255,strict,10,0,-1,0.9201369863013701,0.5586252204972063,10,6,0,-1,0.9201369863013701,0.5586252204972063,10,10,20,4,0.8943424657534248,0.6040356540734559,10,6,20,6,0.8947876712328767,0.6046625708097043,10,10,2.0,0.3,40,22,4
BG00256,strict,10,0,-1,0.8734410958904105,0.2410847692363899,10,2,0,-1,0.8574246575342462,0.2659054046066329,10,10,50,10,0.8011780821917807,0.3565258373185835,10,2,50,2,0.8001369863013699,0.356709437175858,10,10,3.0,0.5,50,20,14
BG00257,strict,10,0,-1,0.8187342465753421,0.8183172171488682,10,2,0,-1,0.8187342465753421,0.8183172171488682,10,10,26,3,0.8184219178082188,0.8186822578547609,10,2,26,2,0.8184219178082188,0.8186822578547609,10,10,1.0,0.7,50,7,14
BG00258,strict,10,0,-1,0.7244840182648391,0.6165752376342162,10,2,0,-1,0.7273242009132412,0.6211697646457986,10,10,7,3,0.662438356164382,0.7375984303207224,10,2,7,2,0.6639908675799069,0.7424860892923487,10,10,1.4,0.1,30,14,14
BG00259,strict,10,0,-1,0.7408584474885852,0.6813432984166393,10,2,0,-1,0.7414246575342471,0.682110056109617,10,10,1,1,0.739570776255708,0.6854544384072064,10,2,5,1,0.7186575342465743,0.687161317889817,10,10,1.0,0.1,30,4,20
BG00260,strict,10,0,-1,0.6290068493150685,0.7793741958656341,10,2,0,-1,0.6290068493150685,0.7793741958656341,10,10,30,2,0.6288698630136985,0.7796928498003888,10,6,30,2,0.6288698630136985,0.7796928498003888,10,10,0.8,0.7,40,7,4
BG00261,strict,10,0,-1,0.8982557077625575,0.33403605364740196,10,10,0,-1,0.8982557077625575,0.33403605364740196,10,10,20,10,0.883269406392694,0.48270130437268205,10,2,20,2,0.9062100456621,0.48602976756424965,10,10,3.0,0.3,30,4,7
BG00262,strict,10,0,-1,0.7118136986301369,0.8504745209218274,10,2,0,-1,0.7118136986301369,0.8504745209218274,10,10,0,-1,0.7118136986301369,0.8504745209218274,10,2,0,-1,0.7118136986301369,0.8504745209218274,10,10,0.8,0.9,50,7,7
BG00263,strict,10,0,-1,0.8876273972602731,0.886250198771048,10,2,0,-1,0.8876273972602731,0.886250198771048,10,10,12,3,0.8872164383561634,0.8875903035897993,10,2,12,2,0.8872164383561634,0.8875903035897993,10,10,1.0,0.3,50,7,4
BG00264,strict,10,0,-1,0.8690136986301367,0.30446620436086935,10,2,0,-1,0.9440410958904082,0.32360568308611887,10,10,0,-1,0.8690136986301367,0.30446620436086935,10,2,0,-1,0.9440410958904082,0.32360568308611887,10,10,3.0,0.9,20,4,14
BG00265,strict,10,0,-1,0.8533561643835617,0.3599773832724082,10,2,0,-1,0.9040684931506835,0.43825554808625355,10,10,5,10,0.7796027397260274,0.6184803887799305,10,2,5,2,0.82286301369863,0.62631362793713,10,10,2.0,0.1,20,7,4
BG00266,strict,10,0,-1,0.9494794520547929,0.5518335311313065,10,6,0,-1,0.9494794520547929,0.5518335311313065,10,10,9,5,0.8447488584474897,0.7235323792828388,10,10,9,5,0.8447488584474897,0.7235323792828388,10,10,2.0,0.1,30,14,7
BG00267,strict,10,0,-1,0.8570739726027392,0.5239204824831717,10,6,0,-1,0.8570739726027392,0.5239204824831717,10,10,35,3,0.8652821917808217,0.529636943749834,10,2,47,2,0.8873150684931501,0.5338234564242642,10,10,1.6,0.7,50,7,4
BG00268,strict,10,0,-1,0.5406301369863014,0.7217547567977598,10,2,0,-1,0.5406301369863014,0.7217547567977598,10,10,0,-1,0.5406301369863014,0.7217547567977598,10,2,0,-1,0.5406301369863014,0.7217547567977598,10,10,0.8,0.3,40,22,7
BG00269,strict,10,0,-1,0.9354977168949761,0.6852423979231892,10,6,0,-1,0.9354977168949761,0.6852423979231892,10,10,13,1,0.9310593607305926,0.6863683639696557,10,2,15,2,0.9295799086757981,0.6883684695499273,10,10,1.4,0.5,30,14,22
BG00270,strict,10,0,-1,0.9489808219178071,0.7683431580049157,10,6,0,-1,0.9489808219178071,0.7683431580049157,10,10,7,1,0.9124876712328754,0.8112567176216411,10,6,7,1,0.9124876712328754,0.8112567176216411,10,10,1.2,0.1,50,4,14
BG00271,strict,10,0,-1,0.899417808219178,0.6406436079713912,10,2,0,-1,0.8989383561643838,0.6427219229391411,10,10,25,4,0.8925890410958907,0.6906308387098667,10,2,26,2,0.8835958904109591,0.6926357386235356,10,10,1.4,0.5,40,20,4
BG00272,strict,10,0,-1,0.7318287671232877,0.7730522710318698,10,2,0,-1,0.7318287671232877,0.7730522710318698,10,10,0,-1,0.7318287671232877,0.7730522710318698,10,2,0,-1,0.7318287671232877,0.7730522710318698,10,10,1.0,0.9,40,4,7
BG00273,strict,10,0,-1,0.703986301369863,0.8403096371255794,10,2,0,-1,0.703986301369863,0.8403096371255794,10,10,17,3,0.70672602739726,0.841103166670538,10,6,17,3,0.70672602739726,0.841103166670538,10,10,0.8,0.9,20,20,14
BG00274,strict,10,0,-1,0.6365643835616436,0.6568935566812332,10,2,0,-1,0.6365643835616436,0.6568935566812332,10,10,40,1,0.6353479452054793,0.6582713357336438,10,2,40,1,0.6353479452054793,0.6582713357336438,10,10,1.0,0.9,50,4,4
BG00275,strict,10,0,-1,0.9360657534246564,0.5868627420223473,10,2,0,-1,0.9502849315068482,0.5934488430211704,10,10,38,10,0.9240164383561631,0.6790836171703641,10,2,37,2,0.9396657534246564,0.6841263979538355,10,10,1.6,0.5,50,22,4
BG00276,strict,10,0,-1,0.9496821917808205,0.4946645173937719,10,6,0,-1,0.9496821917808205,0.4946645173937719,10,10,15,3,0.9496821917808205,0.4946720753927156,10,6,15,3,0.9496821917808205,0.4946720753927156,10,10,2.0,0.9,50,20,20
BG00277,strict,10,0,-1,0.6396164383561644,0.7282695711118713,10,2,0,-1,0.6396164383561644,0.7282695711118713,10,10,0,-1,0.6396164383561644,0.7282695711118713,10,2,0,-1,0.6396164383561644,0.7282695711118713,10,10,0.8,0.3,40,4,4
BG00278,strict,10,0,-1,0.9491095890410934,0.42886028244689645,10,2,0,-1,0.9491506849315041,0.532513281199802,10,10,5,6,0.8428493150684935,0.7297957168375889,10,10,5,6,0.8428493150684935,0.7297957168375889,10,10,1.6,0.1,20,22,7
BG00279,strict,10,0,-1,0.7201917808219177,0.7298687798740248,10,2,0,-1,0.7201917808219177,0.7298687798740248,10,10,0,-1,0.7201917808219177,0.7298687798740248,10,2,0,-1,0.7201917808219177,0.7298687798740248,10,10,1.0,0.9,40,7,4
BG00280,strict,10,0,-1,0.7087123287671221,0.4372766196762967,10,6,0,-1,0.7087123287671221,0.4372766196762967,10,10,5,2,0.6723835616438338,0.5010785055851745,10,2,6,2,0.6538995433789936,0.5080263953448241,10,10,1.6,0.1,30,4,14
BG00281,strict,10,0,-1,0.9050136986301369,0.4515968584209369,10,2,0,-1,0.9048561643835618,0.45309541967872696,10,10,0,-1,0.9050136986301369,0.4515968584209369,10,2,0,-1,0.9048561643835618,0.45309541967872696,10,10,2.0,0.9,40,7,4
BG00282,strict,10,0,-1,0.8997397260273962,0.7433832843066326,10,2,0,-1,0.8996438356164367,0.7469764655029371,10,10,0,-1,0.8997397260273962,0.7433832843066326,10,2,15,2,0.8995890410958889,0.7509806513834774,10,10,1.2,0.9,20,4,20
BG00283,strict,10,0,-1,0.9223105022831046,0.6499428910271856,10,2,0,-1,0.9240547945205474,0.6562799402059041,10,10,20,4,0.902401826484018,0.7134036828631487,10,2,20,2,0.8969497716894976,0.7137948003320002,10,10,1.4,0.5,30,14,4
BG00284,strict,10,0,-1,0.7211917808219179,0.9024673987698109,10,2,0,-1,0.7211917808219179,0.9024673987698109,10,10,0,-1,0.7211917808219179,0.9024673987698109,10,2,0,-1,0.7211917808219179,0.9024673987698109,10,10,0.8,0.1,40,20,22
BG00285,strict,10,0,-1,0.8372328767123305,0.40986209862616646,10,2,0,-1,0.8441369863013716,0.4405438605183716,10,10,20,10,0.800748858447489,0.6569524861903852,10,14,20,13,0.7997716894977176,0.6587542378106234,10,10,2.0,0.3,30,4,14
BG00286,strict,10,0,-1,0.8886246575342452,0.7205486977962595,10,2,0,-1,0.8886246575342452,0.7205486977962595,10,10,20,1,0.8826301369863007,0.7225138489409535,10,2,20,1,0.8826301369863007,0.7225138489409535,10,10,1.2,0.5,50,20,7
BG00287,strict,10,0,-1,0.9215616438356145,0.683799430245676,10,6,0,-1,0.9215616438356145,0.683799430245676,10,10,5,1,0.9221917808219157,0.6947340546679605,10,2,13,2,0.8950684931506834,0.7008848786992796,10,10,1.4,0.5,20,14,7
BG00288,strict,10,0,-1,0.8527999999999996,0.36274768368970267,10,10,0,-1,0.8527999999999996,0.36274768368970267,10,10,18,7,0.8128164383561642,0.664419566424016,10,2,18,2,0.8440219178082188,0.6693585454642339,10,10,3.0,0.1,50,4,4
BG00289,strict,10,0,-1,0.8001780821917809,0.5008788030893552,10,2,0,-1,0.8020821917808219,0.5014594057866468,10,10,30,5,0.7776095890410959,0.5672582982791334,10,10,30,5,0.7776095890410959,0.5672582982791334,10,10,1.6,0.5,40,14,14
BG00290,strict,10,0,-1,0.765767123287671,0.7861846819484197,10,2,0,-1,0.765767123287671,0.7861846819484197,10,10,15,2,0.7677534246575339,0.7861951305694224,10,2,15,2,0.7677534246575339,0.7861951305694224,10,10,1.0,0.9,20,7,14
BG00291,strict,10,0,-1,0.8771835616438353,0.2661096452300608,10,2,0,-1,0.8730739726027392,0.28585323970614257,10,10,50,10,0.8016383561643836,0.35612417349208186,10,6,50,6,0.8016383561643836,0.35612417349208186,10,10,3.0,0.5,50,7,14
BG00292,strict,10,0,-1,0.8338356164383564,0.8293899757460934,10,2,0,-1,0.8338356164383564,0.8293899757460934,10,10,0,-1,0.8338356164383564,0.8293899757460934,10,2,0,-1,0.8338356164383564,0.8293899757460934,10,10,1.0,0.7,30,7,7
BG00293,strict,10,0,-1,0.9011598173515978,0.7542704361744488,10,6,0,-1,0.9011598173515978,0.7542704361744488,10,10,15,2,0.897607305936073,0.7552664384738736,10,2,15,2,0.8974703196347029,0.755410607061594,10,10,1.2,0.7,30,7,14
BG00294,strict,10,0,-1,0.8698721461187227,0.43254443724736447,10,2,0,-1,0.8701643835616449,0.4327343862384156,10,10,5,4,0.8698995433789966,0.43255482972224096,10,2,19,2,0.8719543378995441,0.43335421285984443,10,10,2.0,0.7,30,7,14
BG00295,strict,10,0,-1,0.8850776255707771,0.6275179678032279,10,6,0,-1,0.8850776255707771,0.6275179678032279,10,10,6,1,0.8850136986301378,0.6288428012128118,10,2,9,1,0.886401826484019,0.6290922562496041,10,10,1.4,0.9,30,7,14
BG00296,strict,10,0,-1,0.9050520547945196,0.6677723222768349,10,6,0,-1,0.9050520547945196,0.6677723222768349,10,10,10,2,0.8394191780821918,0.7595126679483795,10,6,10,2,0.8394191780821918,0.7595126679483795,10,10,1.4,0.1,50,14,14
BG00297,strict,10,0,-1,0.588931506849315,0.7505025279601665,10,2,0,-1,0.588931506849315,0.7505025279601665,10,10,8,1,0.5857328767123288,0.7562868222437256,10,2,8,1,0.5857328767123288,0.7562868222437256,10,10,1.0,0.1,40,4,4
BG00298,strict,10,0,-1,0.6406575342465752,0.7899475510034084,10,2,0,-1,0.6406575342465752,0.7899475510034084,10,10,11,1,0.6417945205479453,0.7903002038709898,10,2,11,1,0.6417945205479453,0.7903002038709898,10,10,0.8,0.7,20,4,4
BG00299,strict,10,0,-1,0.8003287671232879,0.29163204456248415,10,2,0,-1,0.8315890410958906,0.295406227440716,10,10,20,10,0.9495890410958877,0.4238579590616955,10,18,20,16,0.9490684931506822,0.4239068743371502,10,10,3.0,0.5,20,4,14
BG00300,strict,10,0,-1,0.789689497716896,0.38177098807973814,10,2,0,-1,0.7903013698630149,0.38545585235041246,10,10,0,-1,0.789689497716896,0.38177098807973814,10,2,0,-1,0.7903013698630149,0.38545585235041246,10,10,2.0,0.9,30,4,20
BG00301,strict,10,0,-1,0.6291301369863015,0.7769278463900403,10,2,0,-1,0.6291301369863015,0.7769278463900403,10,10,19,1,0.6288493150684933,0.7775730467455311,10,2,19,1,0.6288493150684933,0.7775730467455311,10,10,0.8,0.5,40,14,20
BG00302,strict,10,0,-1,0.7245388127853885,0.6711727645287212,10,2,0,-1,0.7245388127853885,0.6711727645287212,10,10,5,1,0.7248949771689501,0.6718462399413327,10,2,5,1,0.7248949771689501,0.6718462399413327,10,10,1.0,0.5,30,4,7
BG00303,strict,10,0,-1,0.9285205479452033,0.6843676117587303,10,2,0,-1,0.9295890410958878,0.6921321248714812,10,10,7,5,0.8666301369863006,0.7039682090018973,10,2,7,2,0.86645205479452,0.7093699110441106,10,10,1.2,0.3,20,7,20
BG00304,strict,10,0,-1,0.8438904109589032,0.8456429583695908,10,2,0,-1,0.8447671232876702,0.8458843571068595,10,10,5,1,0.8439452054794512,0.8456576320126773,10,2,5,1,0.8448082191780811,0.8458874716678866,10,10,1.0,0.7,20,7,4
BG00305,strict,10,0,-1,0.8663287671232887,0.5337487383714327,10,6,0,-1,0.8663287671232887,0.5337487383714327,10,10,17,3,0.8579086757990876,0.5702460389451788,10,6,17,3,0.8579086757990876,0.5702460389451788,10,10,1.6,0.5,30,7,7
BG00306,strict,10,0,-1,0.785917808219179,0.6178428624576682,10,6,0,-1,0.785917808219179,0.6178428624576682,10,10,11,1,0.7675981735159823,0.6268370794191843,10,2,11,1,0.7667488584474894,0.627397958043547,10,10,1.4,0.3,30,7,7
