class1_balk_threshold,seed,class_id,arrivals,booked,balked,offered,no_offer,canceled,no_show,served,mean_accepted_booking_delay,mean_offered_booking_delay,percent_serviced,slot_utilization,balking_rate,total_booking_delay,total_offered_booking_delay
8,29,2,18364,11966,6398,18364,0,6041,941,4980,8.281213438074545,9.222881725114354,0.27118274885645827,0.4263698630136986,0.34839904160313656,99093.0,169369.0
8,30,1,18325,11487,6838,18325,0,5858,893,4730,8.353007747888919,9.315470668485675,0.25811732605729876,0.4049657534246575,0.3731514324693042,95951.0,170706.0
8,30,2,18437,12014,6423,18437,0,5975,945,5092,8.321874479773598,9.277593968649997,0.27618376091555025,0.43595890410958904,0.3483755491674351,99979.0,171051.0
8,31,1,18154,11467,6687,18154,0,5600,945,4916,8.173192639748844,9.120469318056626,0.2707943153024127,0.4208904109589041,0.3683485733171753,93722.0,165573.0
8,31,2,18109,11699,6410,18109,0,5883,876,4939,8.198649457218565,9.137390247943012,0.272737312938318,0.4228595890410959,0.3539676403998012,95916.0,165469.0
8,32,1,18036,11351,6685,18036,0,5580,940,4831,8.209761254515021,9.15530051009093,0.2678531825238412,0.4136130136986301,0.3706475937014859,93189.0,165125.0
8,32,2,18346,11855,6491,18346,0,5942,901,5011,8.273724167018136,9.19295759293579,0.2731385588139104,0.4290239726027397,0.35381009484356263,98085.0,168654.0
8,33,1,18000,11255,6745,18000,0,5542,890,4819,8.203198578409596,9.160722222222223,0.2677222222222222,0.4125856164383562,0.37472222222222223,92327.0,164893.0
8,33,2,18251,11881,6370,18251,0,5934,1000,4942,8.280279437757764,9.184154292915457,0.2707796833050244,0.42311643835616436,0.34902197139882746,98378.0,167620.0
8,34,1,18290,11311,6979,18290,0,5667,864,4778,8.275218813544337,9.260470202296338,0.2612356478950246,0.40907534246575344,0.3815746309458721,93601.0,169374.0
8,34,2,18575,12051,6524,18575,0,6032,983,5035,8.345531491162559,9.269125168236878,0.27106325706594886,0.4310787671232877,0.3512247644683715,100572.0,172174.0
8,35,1,18237,11507,6730,18237,0,5754,896,4853,8.340922916485617,9.324011624718977,0.26610736414980535,0.41549657534246576,0.3690299939683062,95979.0,170042.0
8,35,2,18390,11999,6391,18390,0,6048,933,5008,8.422535211267606,9.366829798803698,0.2723219140837412,0.42876712328767125,0.3475258292550299,101062.0,172256.0
8,36,1,18181,11499,6682,18181,0,5752,884,4856,8.086094442995043,9.0067653044387,0.26709201914086134,0.41575342465753423,0.36752653869424123,92982.0,163752.0
8,36,2,18139,11789,6350,18139,0,5834,988,4965,8.042666892866231,8.959038535751695,0.2737196096807983,0.4250856164383562,0.3500744252715144,94815.0,162508.0
8,37,1,18199,11488,6711,18199,0,5775,921,4786,8.26149025069638,9.207538875762404,0.2629814824990384,0.40976027397260273,0.3687565250837958,94908.0,167568.0
8,37,2,18293,11959,6334,18293,0,5968,934,5047,8.256877665356635,9.188596730989996,0.27589788443666974,0.43210616438356164,0.34625266495380747,98744.0,168087.0
8,38,1,18176,11343,6833,18176,0,5598,880,4865,8.172088512739133,9.12037852112676,0.2676606514084507,0.4165239726027397,0.3759352992957746,92696.0,165772.0
8,38,2,18192,11789,6403,18192,0,5868,988,4932,8.22699126304182,9.139401934916446,0.2711081794195251,0.42226027397260274,0.3519678979771328,96988.0,166264.0
8,39,1,18305,11530,6775,18305,0,5685,858,4978,8.192454466608847,9.172958208139853,0.27194755531275605,0.4261986301369863,0.3701174542474734,94459.0,167911.0
8,39,2,18069,11819,6250,18069,0,5965,938,4908,8.330315593535833,9.242736177984392,0.2716254358293209,0.4202054794520548,0.3458962864574686,98456.0,167007.0
8,40,1,18166,11365,6801,18166,0,5630,962,4769,8.38416190057193,9.332269074094462,0.26252339535395797,0.40830479452054796,0.3743807112187603,95286.0,169530.0
8,40,2,18389,11881,6508,18389,0,5947,973,4959,8.408214796734281,9.354070368154876,0.269672086573495,0.4245719178082192,0.3539072271466638,99898.0,172012.0
8,41,1,18046,11287,6759,18046,0,5590,915,4776,8.110126694427217,9.062506926742769,0.26465698769810486,0.4089041095890411,0.3745428349772803,91539.0,163542.0
8,41,2,18182,11898,6284,18182,0,5891,1013,4984,8.152042360060515,9.058629413705862,0.2741172588274117,0.4267123287671233,0.34561654383456164,96993.0,164704.0
8,42,1,18358,11597,6761,18358,0,5842,931,4820,8.390100888160731,9.344209608889857,0.2625558339688419,0.4126712328767123,0.3682863056977884,97300.0,171541.0
8,42,2,18292,11874,6418,18292,0,5955,996,4920,8.416540340239179,9.358681390771922,0.2689700415482178,0.4212328767123288,0.3508637655805817,99938.0,171189.0
8,43,1,18313,11416,6897,18313,0,5619,927,4866,8.176156271899089,9.16168841806367,0.26571288155954786,0.4166095890410959,0.37661770327090044,93339.0,167778.0
8,43,2,18359,11885,6474,18359,0,6016,973,4889,8.263020614219604,9.195653358026036,0.266299907402364,0.4185787671232877,0.35263358570728254,98206.0,168823.0
8,44,1,18238,11362,6876,18238,0,5604,924,4828,8.193451857067418,9.150180940892641,0.26472200899221404,0.41335616438356165,0.3770150235771466,93094.0,166881.0
8,44,2,18434,11957,6477,18434,0,6026,976,4949,8.25441164171615,9.16990343929695,0.2684713030270153,0.42371575342465756,0.35136161440815883,98698.0,169038.0
8,45,1,18412,11690,6722,18412,0,5849,918,4917,8.359281437125748,9.31387138822507,0.26705409515533346,0.42097602739726026,0.36508798609602433,97720.0,171487.0
8,45,2,18374,11898,6476,18374,0,6063,949,4877,8.430744662968566,9.370305866985959,0.2654294111244149,0.4175513698630137,0.352454555349951,100309.0,172170.0
8,46,1,18316,11442,6874,18316,0,5688,927,4820,8.156790770844259,9.139659314260756,0.2631578947368421,0.4126712328767123,0.3753002839047827,93330.0,167402.0
8,46,2,18309,11882,6427,18309,0,5970,962,4938,8.280171688267968,9.192255175050521,0.2697034245453056,0.42277397260273974,0.3510295483095745,98385.0,168301.0
8,47,1,18327,11423,6904,18327,0,5661,898,4855,8.240654819224371,9.203743111256616,0.2649096960768265,0.4156678082191781,0.3767119550390135,94133.0,168677.0
8,47,2,18371,11920,6451,18371,0,5995,967,4944,8.313338926174497,9.228621196450929,0.26911980839366395,0.4232876712328767,0.35115127102498506,99095.0,169539.0
8,48,1,18184,11433,6751,18184,0,5679,895,4854,8.341642613487274,9.29300483941927,0.26693796744390674,0.4155821917808219,0.37126044874615044,95370.0,168984.0
8,48,2,18321,11826,6495,18321,0,5904,965,4953,8.34627092846271,9.292014628022487,0.27034550515801536,0.4240582191780822,0.3545112166366465,98703.0,170239.0
8,49,1,18274,11438,6836,18274,0,5695,928,4811,8.147578247945445,9.10490314107475,0.2632702199846777,0.41190068493150683,0.37408339717631606,93192.0,166383.0
8,49,2,18202,11828,6374,18202,0,5909,937,4981,8.214152857625972,9.128941874519283,0.27365124711570155,0.4264554794520548,0.3501812987583782,97157.0,166165.0
8,50,1,18247,11426,6821,18247,0,5762,856,4803,8.101610362331524,9.060831917575491,0.2632213514550337,0.41121575342465755,0.37381487367786487,92569.0,165333.0
8,50,2,18382,11938,6444,18382,0,5933,956,5048,8.167029653208242,9.077575889457078,0.2746164726362746,0.4321917808219178,0.3505603307583506,97498.0,166864.0
8,51,1,18372,11594,6778,18372,0,5794,919,4875,8.2804899085734,9.227574569997822,0.2653494448073155,0.4173801369863014,0.3689309819290224,96004.0,169529.0
8,51,2,18262,11804,6458,18262,0,5915,942,4930,8.306167400881057,9.249972620742525,0.26995947869893766,0.4220890410958904,0.35363048954112364,98046.0,168923.0
8,52,1,18437,11530,6907,18437,0,5752,912,4865,8.258282740676496,9.207300536963714,0.2638715626186473,0.4165239726027397,0.3746271085317568,95218.0,169755.0
8,52,2,18312,11798,6514,18312,0,5892,972,4932,8.278606543481946,9.216961555264307,0.26933158584534733,0.42226027397260274,0.35572302315421583,97671.0,168781.0
8,53,1,18289,11439,6850,18289,0,5653,891,4893,8.106040737826733,9.078845207501777,0.26753786429001036,0.41892123287671235,0.37454207447099347,92725.0,166043.0
8,53,2,18217,11767,6450,18217,0,5870,972,4923,8.23931333389989,9.14931108305429,0.2702420815721579,0.42148972602739726,0.35406488444859197,96952.0,166673.0
8,54,1,18192,11408,6784,18192,0,5660,846,4901,8.215725806451612,9.177825417766051,0.2694041336851363,0.41960616438356163,0.3729111697449428,93725.0,166963.0
8,54,2,18076,11841,6235,18076,0,5905,1030,4904,8.29043155138924,9.195507855720292,0.2712989599468909,0.41986301369863016,0.3449325071918566,98167.0,166218.0
8,55,1,18128,11545,6583,18128,0,5789,884,4869,8.12178432221741,9.066361429832304,0.268590026478376,0.4168664383561644,0.36313989408649605,93766.0,164355.0
8,55,2,18102,11779,6323,18102,0,5874,894,5005,8.175227099074624,9.092531212020772,0.27648878576952823,0.4285102739726027,0.3492984200640813,96296.0,164593.0
8,56,1,18319,11471,6848,18319,0,5648,895,4921,8.1627582599599,9.130356460505487,0.26862820022927014,0.4213184931506849,0.3738195316338228,93635.0,167259.0
8,56,2,18182,11813,6369,18182,0,5967,890,4952,8.182934055701345,9.10889891101089,0.27235727642723573,0.42397260273972603,0.35029149708502916,96665.0,165618.0
8,57,1,18225,11523,6702,18225,0,5698,918,4896,8.201683589343054,9.143868312757201,0.268641975308642,0.4191780821917808,0.3677366255144033,94508.0,166647.0
8,57,2,18109,11763,6346,18109,0,5906,905,4942,8.242030094363683,9.164779943674416,0.2729029764205644,0.42311643835616436,0.3504334861118781,96951.0,165965.0
8,58,1,18463,11573,6890,18463,0,5739,951,4876,8.29128143091679,9.253100796186969,0.26409575908573907,0.4174657534246575,0.37317879001245735,95955.0,170840.0
8,58,2,18295,11857,6438,18295,0,6002,897,4957,8.315172471957494,9.260071057666028,0.2709483465427712,0.42440068493150684,0.3518994260726975,98593.0,169413.0
8,59,1,18390,11623,6767,18390,0,5859,918,4845,8.217499784909231,9.164709081022295,0.2634584013050571,0.4148116438356164,0.36797172376291465,95512.0,168539.0
8,59,2,18237,11884,6353,18237,0,5975,962,4947,8.195725345001684,9.139112792674233,0.27126172067774307,0.4235445205479452,0.34835773427647093,97398.0,166670.0
8,60,1,18302,11542,6760,18302,0,5710,907,4918,8.226910414139663,9.186099879794558,0.26871380177029836,0.42106164383561645,0.36935854005026775,94955.0,168124.0
8,60,2,18096,11800,6296,18096,0,5963,954,4880,8.350508474576271,9.254697170645446,0.2696728558797524,0.4178082191780822,0.347922192749779,98536.0,167473.0
8,61,1,18378,11546,6832,18378,0,5739,898,4906,8.251775506668976,9.195342257046468,0.2669496136685167,0.42003424657534244,0.3717488301229731,95275.0,168992.0
8,61,2,18168,11690,6478,18168,0,5836,978,4874,8.239777587681779,9.191270365477763,0.2682738881549978,0.4172945205479452,0.35656098634962574,96323.0,166987.0
8,62,1,18216,11424,6792,18216,0,5686,878,4857,8.240983893557424,9.187307861220905,0.2666337285902503,0.4158390410958904,0.37285902503293805,94145.0,167356.0
8,62,2,18389,11850,6539,18389,0,5897,990,4958,8.228945147679324,9.174941541138724,0.26961770623742454,0.42448630136986304,0.35559301756484857,97513.0,168718.0
8,63,1,18321,11411,6910,18321,0,5767,864,4774,8.408377880992026,9.367774684787948,0.26057529610829105,0.4087328767123288,0.3771628186234376,95948.0,171627.0
8,63,2,18560,12081,6479,18560,0,6035,1020,5019,8.435063322572635,9.357435344827586,0.27042025862068964,0.42970890410958906,0.3490840517241379,101904.0,173674.0
8,64,1,18340,11539,6801,18340,0,5755,915,4869,8.182338157552648,9.14907306434024,0.26548527808069794,0.4168664383561644,0.3708287895310796,94416.0,167794.0
8,64,2,18185,11833,6352,18185,0,5952,978,4903,8.268739964506043,9.194500962331592,0.26961781688204567,0.41977739726027397,0.349298872697278,97844.0,167202.0
8,65,1,18264,11471,6793,18264,0,5655,930,4872,8.221863830529161,9.185665790626368,0.266754270696452,0.41712328767123286,0.371933858957512,94313.0,167767.0
8,65,2,18186,11864,6322,18186,0,5969,935,4954,8.241149696561026,9.169251072253381,0.27240734631034863,0.42414383561643837,0.34763004508962936,97773.0,166752.0
8,66,1,18324,11658,6666,18324,0,5885,870,4899,8.28349631154572,9.237120716000874,0.26735428945645057,0.4194349315068493,0.36378519973804846,96569.0,169261.0
8,66,2,18336,11805,6531,18336,0,5896,953,4949,8.32816603134265,9.291066753926701,0.2699061954624782,0.42371575342465756,0.356184554973822,98314.0,170361.0
8,67,1,18290,11499,6791,18290,0,5731,918,4844,8.214714322984607,9.149808638600328,0.2648441771459814,0.4147260273972603,0.3712957900492072,94461.0,167350.0
8,67,2,18244,11769,6475,18244,0,5857,938,4966,8.175036111819185,9.129631659723744,0.27219907914930935,0.4251712328767123,0.3549112036834028,96212.0,166561.0
8,68,1,18135,11327,6808,18135,0,5643,888,4795,8.124746181689767,9.096222773642129,0.26440584505100634,0.4105308219178082,0.3754066721808657,92029.0,164960.0
8,68,2,18107,11883,6224,18107,0,5911,997,4975,8.17832197256585,9.094162478599436,0.2747556193737229,0.4259417808219178,0.3437344673330756,97183.0,164668.0
8,69,1,18110,11336,6774,18110,0,5550,891,4890,8.117501764290756,9.05472114853672,0.2700165654334622,0.4186643835616438,0.37404748757592493,92020.0,163981.0
8,69,2,18092,11766,6326,18092,0,5873,910,4979,8.097144314125446,9.008622595622375,0.2752045102807871,0.4262842465753425,0.3496573070970595,95271.0,162984.0
8,70,1,18359,11460,6899,18359,0,5812,875,4766,8.207766143106458,9.15687128928591,0.2596001960891116,0.40804794520547943,0.37578299471648785,94061.0,168111.0
8,70,2,18327,11882,6445,18327,0,5850,977,5050,8.195589968018853,9.130463250941235,0.27554973536312544,0.4323630136986301,0.35166693948818684,97380.0,167334.0
8,71,1,18358,11564,6794,18358,0,5776,921,4867,8.216966447595988,9.196862403311908,0.26511602571086174,0.41669520547945205,0.3700838871336747,95021.0,168836.0
8,71,2,18229,11798,6431,18229,0,5936,919,4943,8.30064417697915,9.232322124087991,0.2711613363322179,0.42320205479452055,0.3527895112183883,97931.0,168296.0
8,72,1,18350,11544,6806,18350,0,5774,895,4873,8.278499653499653,9.22850136239782,0.265558583106267,0.41720890410958905,0.3708991825613079,95567.0,169343.0
8,72,2,18241,11816,6425,18241,0,5911,973,4930,8.2968855788761,9.229263746505126,0.2702702702702703,0.4220890410958904,0.3522284962447234,98036.0,168351.0
8,73,1,18256,11495,6761,18256,0,5728,903,4853,8.16981296215746,9.137105609114812,0.26583041191936896,0.41549657534246576,0.3703439964943032,93912.0,166807.0
8,73,2,18340,11975,6365,18340,0,6049,910,5010,8.269394572025051,9.184351145038168,0.27317339149400216,0.4289383561643836,0.34705561613958563,99026.0,168441.0
8,74,1,18327,11496,6831,18327,0,5755,887,4850,8.147007654836464,9.124570306105745,0.264636874556665,0.4152397260273973,0.37272876084465545,93658.0,167226.0
8,74,2,18417,11962,6455,18417,0,6015,907,5028,8.239592041464638,9.166096541239073,0.2730086333279036,0.43047945205479454,0.3504913938209263,98562.0,168812.0
8,75,1,18055,11314,6741,18055,0,5609,924,4778,8.149460844970832,9.118305178620881,0.26463583494876763,0.40907534246575344,0.3733591802824702,92203.0,164631.0
8,75,2,18295,11927,6368,18295,0,5945,938,5036,8.209859981554457,9.123203060945613,0.27526646624760864,0.4311643835616438,0.34807324405575296,97919.0,166909.0
8,76,1,18252,11356,6896,18252,0,5650,956,4743,8.335593518844664,9.283201840894149,0.259861932938856,0.40607876712328766,0.37782160859083935,94659.0,169437.0
8,76,2,18446,12023,6423,18446,0,6058,962,4996,8.27048157697746,9.211373739564133,0.27084462756153094,0.42773972602739724,0.3482055730239618,99436.0,169913.0
8,77,1,18132,11258,6874,18132,0,5613,899,4734,8.308136436311957,9.259210236046767,0.2610853739245533,0.4053082191780822,0.3791087579969115,93533.0,167888.0
8,77,2,18419,12031,6388,18419,0,5986,991,5047,8.278197988529632,9.199467940713394,0.27401053260220426,0.43210616438356164,0.34681578804495355,99595.0,169445.0
8,78,1,18298,11418,6880,18298,0,5665,869,4878,8.129094412331407,9.100666739534375,0.26658651218712426,0.41763698630136986,0.3759973767624877,92818.0,166524.0
8,78,2,18182,11979,6203,18182,0,6036,978,4960,8.228900576008014,9.110933890661093,0.2727972720272797,0.4246575342465753,0.34116158838411614,98574.0,165655.0
8,79,1,18402,11657,6745,18402,0,5862,927,4865,8.318864201767179,9.258341484621237,0.2643734376698185,0.4165239726027397,0.36653624606021085,96973.0,170372.0
8,79,2,18243,11822,6421,18243,0,5944,951,4918,8.31627474200643,9.266403552047361,0.26958285369730856,0.42106164383561645,0.35197061886751085,98315.0,169047.0
8,80,1,18055,11481,6574,18055,0,5684,948,4840,8.274366344395087,9.191415120465246,0.2680697867626696,0.4143835616438356,0.36410966491276653,94998.0,165951.0
8,80,2,18193,11725,6468,18193,0,5834,909,4971,8.259701492537314,9.19414060352883,0.27323695927004893,0.42559931506849313,0.3555213543670643,96845.0,167269.0
8,81,1,18015,11291,6724,18015,0,5657,887,4742,8.221858117084404,9.18834304746045,0.2632250902026089,0.4059931506849315,0.37324451845684153,92833.0,165528.0
8,81,2,18363,12028,6335,18363,0,5995,949,5081,8.300881277020286,9.198605892283396,0.2766977073462942,0.4350171232876712,0.34498720252682025,99843.0,168914.0
8,82,1,18231,11298,6933,18231,0,5617,884,4793,8.241193131527703,9.232570895727058,0.26290384509900716,0.4103595890410959,0.38028632548955077,93109.0,168319.0
8,82,2,18477,12002,6475,18477,0,6000,951,5044,8.295534077653725,9.22676841478595,0.2729880391838502,0.43184931506849317,0.35043567678735726,99563.0,170483.0
8,83,1,18342,11445,6897,18342,0,5611,936,4894,8.147051114023592,9.098680623705157,0.2668193217751608,0.4190068493150685,0.3760222440300949,93243.0,166888.0
8,83,2,18192,11610,6582,18192,0,5783,963,4858,8.18139534883721,9.116864555848725,0.2670404573438874,0.41592465753424657,0.3618073878627968,94986.0,165854.0
8,84,1,18369,11456,6913,18369,0,5728,862,4861,8.19596717877095,9.158854591975611,0.26463062768795254,0.41618150684931504,0.3763405737928031,93893.0,168239.0
8,84,2,18176,11914,6262,18176,0,5957,1008,4942,8.230485143528622,9.138149207746478,0.2718970070422535,0.42311643835616436,0.34452024647887325,98058.0,166095.0
8,85,1,18340,11364,6976,18340,0,5635,922,4798,8.236800422386484,9.207906215921483,0.26161395856052344,0.41078767123287674,0.38037077426390403,93603.0,168873.0
8,85,2,18292,11883,6409,18292,0,5930,957,4984,8.280063956913237,9.197846052919308,0.2724688388366499,0.4267123287671233,0.3503717472118959,98392.0,168247.0
8,86,1,18238,11458,6780,18238,0,5692,883,4873,8.170012218537266,9.131264393025551,0.267189384800965,0.41720890410958905,0.3717512885184779,93612.0,166536.0
8,86,2,18008,11838,6170,18008,0,5910,956,4966,8.211015374218618,9.122278987116838,0.27576632607729895,0.4251712328767123,0.3426254997778765,97202.0,164274.0
8,87,1,18095,11412,6683,18095,0,5652,936,4818,8.203645285664214,9.139817629179332,0.2662613981762918,0.4125,0.3693285437966289,93620.0,165385.0
8,87,2,18369,11865,6504,18369,0,5954,959,4947,8.208175305520438,9.155207142468289,0.26931242854809734,0.4235445205479452,0.35407479993467256,97390.0,168172.0
8,88,1,18296,11608,6688,18296,0,5844,905,4855,8.26921088904204,9.24311324879755,0.2653585483165719,0.4156678082191781,0.3655443812855269,95989.0,169112.0
8,88,2,18426,12128,6298,18426,0,6194,969,4961,8.351335751978892,9.275426028438076,0.269239118636709,0.4247431506849315,0.3417996309562575,101285.0,170909.0
8,89,1,18147,11403,6744,18147,0,5623,856,4921,8.179338770498992,9.132473687110817,0.27117429878216787,0.4213184931506849,0.3716316746569681,93269.0,165727.0
8,89,2,18203,11845,6358,18203,0,5938,940,4959,8.190375685943437,9.116464319068285,0.272427621820579,0.4245719178082192,0.3492830852057353,97015.0,165947.0
8,90,1,18245,11438,6807,18245,0,5667,926,4842,8.240251792271376,9.197807618525623,0.26538777747328035,0.41455479452054794,0.373088517402028,94252.0,167814.0
8,90,2,17976,11739,6237,17976,0,5822,949,4963,8.272425249169435,9.194203382287494,0.27609034267912774,0.42491438356164385,0.3469626168224299,97110.0,165275.0
8,91,1,18350,11691,6659,18350,0,5824,843,5014,8.212727739286631,9.16125340599455,0.2732425068119891,0.4292808219178082,0.36288828337874657,96015.0,168109.0
8,91,2,18127,11800,6327,18127,0,5972,935,4888,8.294661016949153,9.224582115076958,0.26965300380647655,0.4184931506849315,0.34903734760302313,97877.0,167214.0
8,92,1,18241,11374,6863,18237,4,5671,904,4794,8.332688588007738,9.29281131765093,0.26281453867660765,0.41044520547945207,0.3763228601195372,94776.0,169473.0
8,92,2,18381,11895,6485,18380,1,5929,992,4971,8.37410676754939,9.301033732317737,0.2704423045536151,0.42559931506849313,0.352829162132753,99610.0,170953.0
8,93,1,18235,11479,6756,18235,0,5757,919,4803,8.249760432093387,9.187057855771867,0.2633945708801755,0.41121575342465755,0.3704962983273924,94699.0,167526.0
8,93,2,18200,11977,6223,18200,0,6019,948,5010,8.200384069466477,9.123351648351647,0.2752747252747253,0.4289383561643836,0.34192307692307694,98216.0,166045.0
8,94,1,18252,11503,6749,18252,0,5758,882,4858,8.25558549943493,9.230714442252903,0.2661626123164585,0.41592465753424657,0.36976769669077364,94964.0,168479.0
8,94,2,18294,11937,6357,18294,0,6007,1011,4916,8.356706040043562,9.276648081338143,0.2687219853503881,0.4208904109589041,0.34749098064939327,99754.0,169707.0
8,95,1,18105,11368,6737,18105,0,5588,918,4852,8.187983814215341,9.139685169842585,0.267992267329467,0.41541095890410956,0.37210715272024303,93081.0,165474.0
8,95,2,18225,11781,6444,18225,0,5873,996,4901,8.251167133520076,9.173168724279835,0.26891632373113855,0.41960616438356163,0.35358024691358025,97207.0,167181.0
8,96,1,18266,11484,6782,18266,0,5774,867,4837,8.18634622082898,9.128763823497207,0.2648089346326508,0.41412671232876713,0.37129092302638783,94012.0,166746.0
8,96,2,18088,11743,6345,18088,0,5794,916,5030,8.147577280081752,9.08453118089341,0.27808491817779746,0.4306506849315068,0.35078505086245027,95677.0,164321.0
8,97,1,18231,11390,6841,18231,0,5705,881,4794,8.218349429323968,9.16203170424003,0.26295869672535793,0.41044520547945207,0.3752399758652844,93607.0,167033.0
8,97,2,18141,11936,6205,18141,0,5944,963,5026,8.182305630026809,9.083291990518715,0.27705198169891404,0.4303082191780822,0.3420428862796979,97664.0,164780.0
8,98,1,18172,11370,6802,18172,0,5599,874,4890,8.15391380826737,9.095806735637245,0.2690953114681928,0.4186643835616438,0.3743121285494167,92710.0,165289.0
8,98,2,18129,11789,6340,18129,0,5886,945,4953,8.171600644668759,9.08527773181091,0.2732086711898064,0.4240582191780822,0.349715924761432,96335.0,164707.0
8,99,1,18078,11417,6661,18078,0,5682,974,4757,8.235876324778838,9.16273924106649,0.26313751521185974,0.40727739726027395,0.36845890032083195,94029.0,165644.0
8,99,2,18012,11681,6331,18012,0,5750,936,4993,8.22592243814742,9.155562958027982,0.27720408616477904,0.42748287671232876,0.3514878969575838,96087.0,164910.0
8,100,1,18210,11345,6865,18210,0,5619,943,4775,8.261084178052005,9.213948380010983,0.26221856123009335,0.4088184931506849,0.3769906644700714,93722.0,167786.0
8,100,2,18304,11835,6469,18304,0,5874,960,4990,8.252049007182087,9.190395541958042,0.272618006993007,0.4272260273972603,0.3534200174825175,97663.0,168221.0
9,1,1,18446,11801,6645,18446,0,5912,908,4980,8.34454707228201,9.323105280277566,0.2699772308359536,0.4263698630136986,0.3602407025913477,98474.0,171974.0
9,1,2,18270,11694,6576,18270,0,5903,954,4836,8.402086540106037,9.354460864805693,0.26469622331691295,0.41404109589041094,0.35993431855500824,98254.0,170906.0
9,2,1,18207,11790,6417,18207,0,5923,930,4935,8.43952502120441,9.388367111550503,0.2710495963091119,0.4225171232876712,0.3524468610973801,99502.0,170934.0
9,2,2,18209,11784,6425,18209,0,5979,957,4843,8.407926001357774,9.376077763743204,0.2659673787687407,0.4146404109589041,0.352847492997968,99079.0,170729.0
9,3,1,18242,11798,6444,18242,0,5986,901,4899,8.36963892185116,9.324909549391514,0.2685560793772613,0.4194349315068493,0.35325074005043305,98745.0,170105.0
9,3,2,18150,11683,6467,18150,0,5800,902,4977,8.341265086022426,9.312231404958677,0.27421487603305783,0.42611301369863014,0.3563085399449036,97451.0,169017.0
9,4,1,18258,11638,6620,18258,0,5916,907,4812,8.375837772813199,9.352831635447474,0.26355570161025305,0.41198630136986303,0.36258078650454595,97478.0,170764.0
9,4,2,18519,11945,6574,18519,0,5997,981,4962,8.409543742151527,9.357146714185431,0.26794103353312815,0.42482876712328765,0.3549867703439711,100452.0,173285.0
9,5,1,17997,11646,6351,17997,0,5798,931,4911,8.2136355830328,9.16008223592821,0.2728788131355226,0.4204623287671233,0.3528921486914486,95656.0,164854.0
9,5,2,18270,11761,6509,18270,0,5925,947,4885,8.290026358302866,9.229666119321292,0.2673782156540777,0.418236301369863,0.3562671045429666,97499.0,168626.0
9,6,1,18243,11797,6446,18243,0,5887,920,4983,8.381961515639569,9.336951159348791,0.27314586416707776,0.42662671232876714,0.35334100750972974,98882.0,170334.0
9,6,2,18108,11763,6345,18108,0,5976,882,4883,8.37762475558956,9.323282527059863,0.26965981886459023,0.41806506849315067,0.3503976143141153,98546.0,168826.0
9,7,1,18204,11758,6446,18204,0,5908,901,4939,8.407637353291376,9.360195561415074,0.271313996923753,0.4228595890410959,0.3540980004394639,98857.0,170393.0
9,7,2,18177,11719,6458,18177,0,5885,940,4885,8.409164604488437,9.363096220498432,0.26874621774770313,0.418236301369863,0.35528415029982946,98547.0,170193.0
9,8,1,18210,11609,6601,18210,0,5780,900,4917,8.321819278146267,9.288248215266337,0.2700164744645799,0.42097602739726026,0.3624931356397584,96608.0,169139.0
9,8,2,18108,11597,6511,18108,0,5735,937,4915,8.334138139173925,9.293903247183565,0.2714269935939916,0.4208047945205479,0.3595648332228849,96651.0,168294.0
9,9,1,18127,11716,6411,18127,0,5901,947,4863,8.29540798907477,9.22949191813317,0.26827384564461854,0.4163527397260274,0.353671319026866,97189.0,167303.0
9,9,2,18497,11901,6596,18497,0,6022,963,4909,8.258465675153348,9.214683462183057,0.2653943882791804,0.42029109589041097,0.35659836730280586,98284.0,170444.0
9,10,1,18264,11764,6500,18264,0,6017,893,4850,8.37529751785107,9.320575996495839,0.2655497152869032,0.4152397260273973,0.3558913710030661,98527.0,170231.0
9,10,2,18216,11642,6574,18216,0,5726,913,5002,8.245060986084866,9.247310057092665,0.2745937637241985,0.42825342465753424,0.3608915239350022,95989.0,168449.0
9,11,1,18545,11901,6644,18545,0,6001,995,4900,8.532224182841778,9.509086007009977,0.2642221623078997,0.4195205479452055,0.3582636829334052,101542.0,176346.0
9,11,2,18217,11614,6603,18217,0,5843,933,4830,8.503444119166524,9.495087006642148,0.265136959982434,0.413527397260274,0.3624636328703958,98759.0,172972.0
9,12,1,18028,11616,6412,18028,0,5818,899,4899,8.360020661157025,9.320002218770801,0.27174395384956734,0.4194349315068493,0.35566895939649434,97110.0,168021.0
9,12,2,18202,11790,6412,18202,0,5930,890,4968,8.340542832909245,9.295462037138776,0.2729370398857268,0.42534246575342466,0.352268981430612,98335.0,169196.0
9,13,1,18266,11796,6470,18266,0,5931,918,4938,8.279671074940659,9.230975583050476,0.27033833351582176,0.42277397260273974,0.3542100076645133,97667.0,168613.0
9,13,2,18149,11579,6570,18149,0,5767,871,4936,8.26029881682356,9.232244200782413,0.2719709074880159,0.4226027397260274,0.36200341616618,95646.0,167556.0
9,14,1,18294,11799,6495,18294,0,5961,915,4920,8.315196203068057,9.291516344156554,0.26894063627418824,0.4212328767123288,0.3550344375204985,98111.0,169979.0
9,14,2,18231,11678,6553,18231,0,5845,949,4882,8.357252954272992,9.330481048763096,0.2677856398442214,0.41797945205479453,0.35944270747627666,97596.0,170104.0
