class1_balk_threshold,seed,average_utilization,overall_percent_serviced,total_served,total_value,mean_accepted_booking_delay,mean_offered_booking_delay,overall_balking_rate,total_arrivals,total_booked,total_offered,total_balked,total_no_offer,total_canceled,total_no_show,total_unresolved_booked
6,48,0.844263698630137,0.2705976051851038,9853,10999.0,8.120632424877709,8.995523453806438,0.37119630890915084,36412,22896,36412,13516,0,11218,1821,4
6,49,0.8392979452054794,0.2707597173144876,9808,10937.0,7.954129645029982,8.817827959363958,0.3692855565371025,36224,22847,36224,13377,0,11164,1872,3
6,50,0.8393835616438357,0.26804997402881436,9805,10938.0,8.067448935245546,8.943902238989585,0.3709505453948987,36579,23010,36579,13569,0,11325,1874,6
6,51,0.8408390410958904,0.2687919003967711,9823,10947.0,8.071012096423289,8.96300451498153,0.37113148173484745,36545,22982,36545,13563,0,11291,1857,11
6,52,0.8412671232876713,0.27037800687285224,9835,10956.0,7.948977366883258,8.797030927835051,0.36959450171821306,36375,22931,36375,13444,0,11250,1841,5
6,53,0.8392123287671233,0.26724561690971654,9786,10923.0,8.050204828728319,8.926101917089955,0.37336828881970613,36618,22946,36618,13672,0,11268,1890,2
6,54,0.8416095890410958,0.2695997807017544,9835,10973.0,8.092362654119288,8.973327850877194,0.3708059210526316,36480,22953,36480,13527,0,11282,1832,4
6,55,0.8369006849315068,0.26574300461831024,9782,10918.0,8.156417574814046,9.040912795436023,0.371801140994295,36810,23124,36810,13686,0,11453,1889,0
6,56,0.8422945205479452,0.26928659455018483,9833,10963.0,8.077738208981152,8.953854580309462,0.3694098315760646,36515,23026,36515,13489,0,11342,1836,15
6,57,0.8456335616438356,0.2723246217331499,9899,10997.0,7.987207379688452,8.862503438789545,0.36775790921595597,36350,22982,36350,13368,0,11282,1801,0
6,58,0.842208904109589,0.27205171413574963,9848,10961.0,7.976241616622102,8.829580927649936,0.36978922069670433,36199,22813,36199,13386,0,11123,1839,3
6,59,0.8384417808219178,0.2706132244627734,9810,10928.0,7.933581599123768,8.797357314280985,0.37036219690491295,36251,22825,36251,13426,0,11124,1887,4
6,60,0.8388698630136986,0.26875669146512204,9790,10939.0,8.100651451745113,8.975018530211107,0.36368627666291486,36427,23179,36427,13248,0,11494,1879,16
6,61,0.8379280821917808,0.2691429985427951,9789,10921.0,8.015791551519937,8.894476368535372,0.37320942509141897,36371,22797,36371,13574,0,11115,1887,6
6,62,0.8388698630136986,0.2671397379912664,9788,10896.0,8.046847314058516,8.92742903930131,0.36847707423580783,36640,23139,36640,13501,0,11440,1902,9
6,63,0.834332191780822,0.2676737160120846,9746,10877.0,8.090339265363374,8.955204614117001,0.37341389728096674,36410,22814,36410,13596,0,11122,1935,11
6,64,0.8311643835616438,0.2672656120817946,9698,10830.0,7.985211267605634,8.858347572066362,0.3738631979275754,36286,22720,36286,13566,0,11045,1974,3
6,65,0.8440924657534247,0.2682926829268293,9845,10974.0,8.151854564252789,9.026216105736477,0.36740700367897533,36695,23213,36695,13482,0,11526,1828,14
6,66,0.8460616438356164,0.2728125603598135,9887,11026.0,8.049910170457036,8.916696559145718,0.3702988328136641,36241,22821,36241,13420,0,11140,1785,9
6,67,0.8395547945205479,0.2686714320926793,9810,10943.0,7.9633091639730935,8.832854051981487,0.37299044176046886,36513,22894,36513,13619,0,11208,1875,1
6,68,0.8380993150684931,0.2675336739433349,9792,10924.0,7.99327275904246,8.868664790579492,0.3745526078522445,36601,22892,36601,13709,0,11208,1889,3
6,69,0.8416952054794521,0.26940363955272967,9830,10962.0,8.047354002696004,8.91695900021925,0.36973799605349705,36488,22997,36488,13491,0,11315,1850,2
6,70,0.8435787671232877,0.2691552062868369,9864,10996.0,7.987436097391907,8.87450884086444,0.3701702685003274,36648,23082,36648,13566,0,11417,1797,4
6,71,0.8408390410958904,0.26903567217789476,9812,10936.0,7.987152503727089,8.879328781771818,0.3746812535987497,36471,22806,36471,13665,0,11139,1853,2
6,72,0.8391267123287671,0.2662482338876209,9799,10916.0,8.060686244740381,8.943212694272361,0.3736278665362461,36804,23053,36804,13751,0,11373,1877,4
6,73,0.8414383561643836,0.2709483329653345,9817,10942.0,7.944386011043913,8.800149039523074,0.3702252152793111,36232,22818,36232,13414,0,11150,1847,4
6,74,0.8415239726027397,0.27076389080190627,9829,10956.0,8.093197573656846,8.94997382992204,0.364204842841795,36301,23080,36301,13221,0,11399,1845,7
6,75,0.8436643835616439,0.2723060374548363,9873,10990.0,7.921071053552677,8.76931351187357,0.36961138538764926,36257,22856,36257,13401,0,11158,1821,4
6,76,0.8373287671232876,0.2681314461268378,9775,10899.0,8.08982792419952,8.960253456221198,0.37033684441518544,36456,22955,36456,13501,0,11255,1901,24
6,77,0.8413527397260274,0.27107438016528923,9840,10951.0,8.026068413264863,8.89831955922865,0.36699724517906335,36300,22978,36300,13322,0,11286,1850,2
6,78,0.8399828767123287,0.2688618310749526,9782,10940.0,7.938309415470774,8.820877882527554,0.3717945194184097,36383,22856,36383,13527,0,11201,1868,5
6,79,0.8433219178082192,0.2697404446391414,9852,10979.0,8.095538647760678,8.97278501807031,0.36666301609900337,36524,23132,36524,13392,0,11434,1840,6
6,80,0.839041095890411,0.2699366216588592,9796,10923.0,8.095026758908759,8.968365941030587,0.3666850372003307,36290,22983,36290,13307,0,11291,1887,9
6,81,0.8389554794520548,0.2686640740537876,9810,10913.0,8.129620801733477,9.006545434627814,0.36805061072465356,36514,23075,36514,13439,0,11390,1871,4
6,82,0.8428082191780822,0.2689208750990085,9846,10977.0,7.995465643529822,8.868134269248628,0.3735558408215661,36613,22936,36613,13677,0,11254,1825,11
6,83,0.8446917808219178,0.26761827079934747,9843,11002.0,8.17193119285931,9.061908646003262,0.37251223491027735,36780,23079,36780,13701,0,11412,1818,6
6,84,0.8372431506849315,0.2688641670100261,9788,10893.0,8.071291782729805,8.958357368493338,0.3688779013871721,36405,22976,36405,13429,0,11273,1907,8
6,85,0.8418664383561644,0.26934050257873365,9818,10962.0,8.056681746998434,8.939811258641502,0.36936244924832656,36452,22988,36452,13464,0,11308,1854,8
6,86,0.8424657534246576,0.2677637314734089,9828,10947.0,8.059129981766086,8.93477550130776,0.3724389712292938,36704,23034,36704,13670,0,11338,1853,15
6,87,0.8391267123287671,0.2690374845530688,9797,10936.0,8.003714223290364,8.876616778799946,0.3715501853631745,36415,22885,36415,13530,0,11216,1869,3
6,88,0.8453767123287671,0.2687902940616414,9881,11023.0,8.087870064022686,8.972389216833056,0.3669105845869264,36761,23273,36761,13488,0,11574,1812,6
6,89,0.8382705479452055,0.2681234919938583,9779,10919.0,8.000955856795272,8.876041895152445,0.3689405571397236,36472,23016,36472,13456,0,11338,1894,5
6,90,0.8482876712328767,0.271355681132386,9892,11050.0,8.082298408256078,8.959730070774127,0.3726888681626159,36454,22868,36454,13586,0,11206,1770,0
6,91,0.8394691780821918,0.26952383572194866,9798,10921.0,8.018148503620976,8.888014744312711,0.36946056721591064,36353,22922,36353,13431,0,11244,1870,10
6,92,0.8412671232876713,0.26670107854057434,9817,10970.0,8.131126341652658,9.01230677280013,0.3697465293814013,36809,23199,36809,13610,0,11532,1846,4
6,93,0.8342465753424657,0.26948627103631534,9736,10872.0,7.9756805488368006,8.824263728963684,0.37059898139946856,36128,22739,36128,13389,0,11070,1931,2
6,94,0.8368150684931507,0.2685452198511439,9778,10881.0,7.992683140553803,8.865233033973249,0.3731564637060229,36411,22824,36411,13587,0,11127,1918,1
6,95,0.8424657534246576,0.2700663850331925,9845,10966.0,8.094841494789168,8.978520875624074,0.3709057990892632,36454,22933,36454,13521,0,11243,1844,1
6,96,0.8450342465753424,0.27158218970875386,9875,10997.0,8.057488258827622,8.927312230136685,0.36756414840075907,36361,22996,36361,13365,0,11309,1809,3
6,97,0.833304794520548,0.2686353368960388,9752,10854.0,8.100620955046352,8.97132389400033,0.37006225552311167,36302,22868,36302,13434,0,11173,1942,1
6,98,0.8388698630136986,0.2703694506525398,9799,10937.0,8.055385423046635,8.91965345032144,0.36931269486521534,36243,22858,36243,13385,0,11175,1874,10
6,99,0.8399828767123287,0.2711677118152435,9816,10936.0,7.938086221321943,8.804359236442995,0.3726622282383491,36199,22709,36199,13490,0,11014,1874,5
6,100,0.8404965753424658,0.26956211589113255,9825,10950.0,8.008065570911628,8.879719051799825,0.37069249341527655,36448,22937,36448,13511,0,11241,1864,7
7,1,0.842722602739726,0.27180308848310725,9839,10961.0,8.073721294363256,8.985441586784166,0.3648443327163734,36199,22992,36199,13207,0,11319,1829,5
7,2,0.8429794520547945,0.2689355658135533,9846,10954.0,8.180021482277121,9.088989647920023,0.3642621070170167,36611,23275,36611,13336,0,11589,1826,14
7,3,0.8404965753424658,0.2680142037694619,9812,10945.0,8.19832306639288,9.101229172357279,0.3614859328052445,36610,23376,36610,13234,0,11693,1857,14
7,4,0.8376712328767123,0.26675019065257655,9794,10908.0,8.295020463847203,9.203780368231833,0.3611504521189672,36716,23456,36716,13260,0,11777,1883,2
7,5,0.8415239726027397,0.26872030149106996,9840,10964.0,8.080142089759141,9.00731880495931,0.36959965044513626,36618,23084,36618,13534,0,11404,1837,3
7,6,0.8375856164383562,0.26676118548409083,9784,10906.0,8.271105775414826,9.185729476238514,0.3640973907353382,36677,23323,36677,13354,0,11640,1889,10
7,7,0.8426369863013699,0.2681382848099539,9827,10942.0,8.236377722303521,9.177658326284483,0.366040001091435,36649,23234,36649,13415,0,11564,1835,8
7,8,0.8408390410958904,0.26822157434402333,9844,10965.0,8.26504879523275,9.189313642680036,0.36900901882782483,36701,23158,36701,13543,0,11449,1842,23
7,9,0.8441780821917808,0.26916664388990624,9848,10988.0,8.137078361263086,9.054035586410473,0.3655396725612923,36587,23213,36587,13374,0,11534,1818,13
7,10,0.8450342465753424,0.27242864241152764,9869,11002.0,8.038826499521198,8.947330646496992,0.36581460829238666,36226,22974,36226,13252,0,11282,1810,13
7,11,0.8460616438356164,0.26859582800728876,9876,11025.0,8.29047803450798,9.224509777258016,0.3679186271043542,36769,23241,36769,13528,0,11567,1782,16
7,12,0.843236301369863,0.2703125858374993,9841,10966.0,8.04616187081631,8.96352249629182,0.3680711970554304,36406,23006,36406,13400,0,11331,1833,1
7,13,0.8416095890410958,0.269325590313921,9832,10954.0,8.119331016507385,9.02166767106777,0.36941872568892786,36506,23020,36506,13486,0,11345,1836,7
7,14,0.8425513698630137,0.2692877524143986,9815,10965.0,8.212330541404024,9.113092625109745,0.36451931518876207,36448,23162,36448,13286,0,11516,1828,3
7,15,0.842722602739726,0.26764633714114344,9817,10963.0,8.196274887604368,9.117724038278034,0.36325963085144086,36679,23355,36679,13324,0,11697,1836,5
7,16,0.8400684931506849,0.2700593021652186,9791,10934.0,8.161668330367606,9.064791063301614,0.36447386567370016,36255,23041,36255,13214,0,11346,1873,31
7,17,0.8403253424657534,0.2667736844969255,9805,10935.0,8.01263366678165,8.915383359634326,0.36899385100941395,36754,23192,36754,13562,0,11504,1871,12
7,18,0.8391267123287671,0.26987759153065727,9789,10940.0,8.004424778761061,8.90772496691663,0.3644684605205117,36272,23052,36272,13220,0,11366,1880,17
7,19,0.8415239726027397,0.26944200351493847,9812,10967.0,8.157935550577287,9.077685632688928,0.36258787346221444,36416,23212,36416,13204,0,11531,1855,14
7,20,0.8387842465753425,0.2685474584635631,9795,10928.0,8.166703013913725,9.07687667927839,0.3714152547019795,36474,22927,36474,13547,0,11243,1884,5
7,21,0.8446061643835616,0.26862056766538767,9871,10985.0,8.195495844636783,9.119519960813127,0.36803004326883826,36747,23223,36747,13524,0,11551,1801,0
7,22,0.8398972602739726,0.2686922929395326,9807,10930.0,8.09942556040254,9.013890791528535,0.3656538535302337,36499,23153,36499,13346,0,11470,1868,8
7,23,0.8335616438356165,0.26470428206104796,9730,10866.0,8.212905156931498,9.129577234887643,0.3637847543391915,36758,23386,36758,13372,0,11712,1938,6
7,24,0.8415239726027397,0.26991709218689947,9832,10976.0,8.10207522697795,9.005929830340966,0.36501400098830505,36426,23130,36426,13296,0,11442,1843,13
7,25,0.836472602739726,0.268418879867896,9753,10879.0,8.023587779615283,8.930755469932572,0.3676069905050227,36335,22978,36335,13357,0,11310,1904,11
7,26,0.8397260273972603,0.26605405112358027,9815,10934.0,8.187793427230046,9.100620747607818,0.36488574449052613,36891,23430,36891,13461,0,11732,1867,16
7,27,0.8355308219178083,0.26752326826455813,9744,10861.0,8.276023798149998,9.175795513823683,0.3677895835049282,36423,23027,36423,13396,0,11350,1914,19
7,28,0.8407534246575342,0.2685842770572267,9795,10932.0,8.177041961664653,9.090268447174312,0.3648304039046862,36469,23164,36469,13305,0,11498,1854,17
7,29,0.839041095890411,0.271292064810968,9795,10919.0,8.065737919024816,8.954022988505747,0.3638000276969949,36105,22970,36105,13135,0,11285,1882,8
7,30,0.8410102739726028,0.26822340570804315,9821,10942.0,8.263659493725473,9.187054485866447,0.3666803222722928,36615,23189,36615,13426,0,11487,1869,12
7,31,0.8370719178082192,0.2684307421756931,9769,10903.0,8.229047371160854,9.149534251092243,0.36658148545049873,36393,23052,36393,13341,0,11379,1900,4
7,32,0.8419520547945205,0.26747546346782985,9811,10935.0,8.245758708070266,9.171701199563795,0.36523991275899675,36680,23283,36680,13397,0,11617,1847,8
7,33,0.8402397260273973,0.2677736138085729,9789,10922.0,8.222592656737097,9.130125557348798,0.36821949284678723,36557,23096,36557,13461,0,11442,1859,6
7,34,0.8419520547945205,0.2687752428774151,9849,10975.0,8.214436543848308,9.140650583997381,0.3667448968453226,36644,23205,36644,13439,0,11515,1831,10
7,35,0.8370719178082192,0.26745205479452056,9762,10910.0,8.118911423123592,9.042301369863013,0.3677808219178082,36500,23076,36500,13424,0,11395,1903,16
7,36,0.8446917808219178,0.2712284275136935,9854,10976.0,8.00038809831824,8.897800776196636,0.3617021276595745,36331,23190,36331,13141,0,11500,1826,10
7,37,0.8450342465753424,0.2709145839055205,9864,10998.0,8.087499459879878,8.99239219994507,0.3643779181543532,36410,23143,36410,13267,0,11465,1808,6
7,38,0.8360445205479452,0.2660500246291938,9722,10874.0,8.181971102005607,9.089102950030103,0.3655246018280335,36542,23185,36542,13357,0,11524,1926,13
7,39,0.8452054794520548,0.26948787209080244,9877,11012.0,8.197974335865414,9.123789255409129,0.3642465417041827,36651,23301,36651,13350,0,11604,1817,3
7,40,0.8388698630136986,0.2673634800644052,9797,10928.0,8.325126344434366,9.244848947957317,0.3682012935622083,36643,23151,36643,13492,0,11471,1875,8
7,41,0.8415239726027397,0.2705357879963675,9831,10942.0,8.013002773925104,8.907895098929524,0.3650898483722722,36339,23072,36339,13267,0,11379,1848,14
7,42,0.836472602739726,0.2686747983149316,9758,10897.0,8.083518204358606,8.984718742256119,0.36702552383050197,36319,22989,36319,13330,0,11338,1889,4
7,43,0.8355308219178083,0.2663472070098576,9727,10891.0,8.226357931183726,9.150876232201533,0.3673329682365827,36520,23105,36520,13415,0,11432,1929,17
7,44,0.8404109589041096,0.26921596657136576,9793,10946.0,8.05854272447164,8.9503243897075,0.3665328788212008,36376,23043,36376,13333,0,11384,1862,4
7,45,0.8413527397260274,0.2676017976303963,9825,10946.0,8.193413328729282,9.125262154432793,0.3689772572518044,36715,23168,36715,13547,0,11468,1850,25
7,46,0.8368150684931507,0.2660478031251701,9773,10898.0,8.191394340189806,9.113763815538737,0.3660641367670278,36734,23287,36734,13447,0,11594,1902,18
7,47,0.835445205479452,0.2681769561997751,9778,10887.0,8.14504176483187,9.047914209703519,0.35972683140890266,36461,23345,36461,13116,0,11651,1905,11
7,48,0.8370719178082192,0.2683636763050224,9773,10936.0,8.232046348739678,9.145371667078562,0.3648845319493643,36417,23129,36417,13288,0,11465,1885,6
7,49,0.8464897260273972,0.27060371771672975,9870,11011.0,8.174655908875177,9.078466853100839,0.364561057191424,36474,23177,36474,13297,0,11493,1791,23
7,50,0.8457191780821918,0.26949619486647935,9880,11030.0,8.143085221143474,9.067128556231417,0.36785685060418427,36661,23175,36661,13486,0,11500,1793,2
7,51,0.8459760273972603,0.27092299679267523,9883,11020.0,8.195024530022142,9.099235176402862,0.3685956303626744,36479,23033,36479,13446,0,11337,1795,18
7,52,0.8396404109589041,0.26892785598638896,9800,10958.0,8.230379311826109,9.136583223539745,0.36102876592007027,36441,23279,36432,13153,9,11591,1871,17
7,53,0.8408390410958904,0.2696101327032448,9813,10939.0,8.099475532053226,9.01241860592906,0.36612907657224497,36397,23071,36397,13326,0,11387,1856,15
7,54,0.8394691780821918,0.2706333443672073,9811,10953.0,8.120951722946714,9.026867483173342,0.3611938651660598,36252,23158,36252,13094,0,11473,1866,8
7,55,0.834931506849315,0.26890408692294965,9751,10875.0,8.146453287197232,9.04798411560311,0.36241795819314987,36262,23120,36262,13142,0,11442,1916,11
7,56,0.8472602739726027,0.27289048473967686,9880,11021.0,8.084012838306732,8.979781798094185,0.3631818809556691,36205,23056,36205,13149,0,11391,1779,6
7,57,0.8452054794520548,0.26823561420214936,9859,10990.0,8.20079024514594,9.122976465786968,0.359624540878792,36755,23537,36755,13218,0,11849,1814,15
7,58,0.834931506849315,0.26951179010295584,9738,10867.0,8.171229316468855,9.06495627144913,0.36106498394774716,36132,23086,36132,13046,0,11411,1923,14
7,59,0.8365582191780822,0.26883938393839385,9775,10902.0,8.100915055248619,9.005858085808581,0.3628162816281628,36360,23168,36360,13192,0,11488,1891,14
7,60,0.8404109589041096,0.269989529949854,9799,10941.0,8.083507125477928,8.981787623298617,0.3658455943131096,36294,23016,36294,13278,0,11346,1866,5
7,61,0.8366438356164384,0.265033346944331,9736,10910.0,8.184888774149133,9.10788076766027,0.36733360555328703,36735,23241,36735,13494,0,11582,1915,8
7,62,0.8373287671232876,0.2680316426244765,9792,10906.0,8.153408110440035,9.065338187392221,0.3655051597186106,36533,23180,36533,13353,0,11485,1902,1
7,63,0.8416952054794521,0.27290665036267125,9820,10961.0,8.011440751696536,8.904260345162994,0.3611427618597671,35983,22988,35983,12995,0,11299,1862,7
7,64,0.8457191780821918,0.27086198360745917,9848,11008.0,8.042764728867278,8.951372462731724,0.3664943066175257,36358,23033,36358,13325,0,11364,1818,3
7,65,0.8455479452054795,0.2680546519193234,9888,11010.0,8.290686253576462,9.228882021253524,0.36518651051832574,36888,23417,36888,13471,0,11710,1806,13
7,66,0.8423801369863013,0.27121633913067444,9840,10972.0,8.084505815219758,8.985970618229928,0.36724456327003113,36281,22957,36281,13324,0,11269,1841,7
7,67,0.8481164383561643,0.2730830714955074,9908,11033.0,8.06451891518397,8.965244473843779,0.361777189791081,36282,23156,36282,13126,0,11475,1768,5
7,68,0.8464897260273972,0.26939031712242784,9871,11005.0,8.117664838723606,9.026581518476066,0.36796572239506575,36642,23159,36642,13483,0,11484,1795,9
7,69,0.8407534246575342,0.2715165916061117,9827,10958.0,8.13110417208778,9.026331058491973,0.36291548089409553,36193,23058,36193,13135,0,11362,1862,7
7,70,0.8451198630136987,0.2692192069088027,9851,10988.0,8.133674753699927,9.045666967287039,0.3703096389822634,36591,23041,36591,13550,0,11357,1821,12
7,71,0.8417808219178082,0.26778642632800764,9805,10980.0,8.167134406977246,9.088297145978425,0.3674450361873549,36615,23161,36615,13454,0,11489,1856,11
7,72,0.8379280821917808,0.26644163763066203,9788,10900.0,8.202105172339415,9.123012848432056,0.36898410278745647,36736,23181,36736,13555,0,11485,1898,10
7,73,0.8422945205479452,0.26777844278796453,9843,10959.0,8.203414613168194,9.119021709559824,0.3674030143098101,36758,23253,36758,13505,0,11546,1849,15
7,74,0.8417808219178082,0.269394130381169,9831,10951.0,8.121172919361793,9.032636396021156,0.36453566437398954,36493,23190,36493,13303,0,11534,1825,0
7,75,0.841181506849315,0.27095049068254495,9829,10960.0,8.12808988764045,9.027511302238395,0.362112691586724,36276,23140,36276,13136,0,11447,1853,11
7,76,0.8428082191780822,0.26766396904547807,9823,10942.0,8.296199382292382,9.217904346641232,0.36470908843166644,36699,23312,36695,13383,4,11646,1841,2
7,77,0.8376712328767123,0.26843851998134893,9787,10912.0,8.277930797039078,9.190734797992265,0.3626813681121259,36459,23236,36459,13223,0,11535,1898,16
7,78,0.836472602739726,0.26775253216534356,9781,10908.0,8.177236546115244,9.083985765124556,0.36720503695592666,36530,23116,36530,13414,0,11420,1913,2
7,79,0.8392123287671233,0.266284409902443,9799,10933.0,8.225177456597965,9.143753906356151,0.36449360036957523,36799,23386,36799,13413,0,11707,1875,5
7,80,0.8397260273972603,0.2681036834924966,9826,10942.0,8.248125484788417,9.168130968622101,0.3668212824010914,36650,23206,36650,13444,0,11499,1859,22
7,81,0.8386986301369863,0.2685370741482966,9782,10919.0,8.146076685917755,9.066983281631757,0.3678041013533917,36427,23029,36427,13398,0,11358,1880,9
7,82,0.8378424657534247,0.26931445726719366,9778,10909.0,8.065311606136778,8.965543834522268,0.36447517007739555,36307,23074,36307,13233,0,11383,1899,14
7,83,0.8404109589041096,0.27038792153405333,9814,10951.0,8.129804142962609,9.028019616486665,0.3655774741018294,36296,23027,36296,13269,0,11353,1854,6
7,84,0.8454623287671232,0.27110121991427627,9867,11013.0,8.122112068965517,9.032860753929004,0.3625673150895703,36396,23200,36396,13196,0,11539,1792,2
7,85,0.8345890410958904,0.2657025920873124,9738,10885.0,8.241681034482758,9.152742155525239,0.3669849931787176,36650,23200,36650,13450,0,11534,1917,11
7,86,0.848458904109589,0.27252735169608006,9914,11030.0,8.045171608887353,8.958546374182198,0.3640661938534279,36378,23134,36378,13244,0,11443,1772,5
7,87,0.8426369863013699,0.2697301600373329,9826,10976.0,8.151682247016758,9.07315600208625,0.36278788876993606,36429,23213,36429,13216,0,11551,1834,2
7,88,0.8381849315068494,0.26592594604873543,9789,10925.0,8.240756553667492,9.167911765504876,0.3637228002499253,36811,23422,36811,13389,0,11736,1885,12
7,89,0.8464897260273972,0.2704767642467892,9877,11015.0,8.121536008274791,9.040994605252349,0.36459731084152586,36517,23203,36517,13314,0,11532,1784,10
7,90,0.8446917808219178,0.269104892816233,9867,11014.0,8.240274008013442,9.170894016254842,0.36696121747668137,36666,23211,36666,13455,0,11532,1805,7
7,91,0.8402397260273973,0.2656610325836295,9792,10951.0,8.25512831516608,9.18549065357172,0.36780704848205326,36859,23302,36859,13557,0,11640,1859,11
7,92,0.8409246575342466,0.2695886049894338,9823,10938.0,8.180685897158673,9.089359716771414,0.36539780991848947,36437,23123,36437,13314,0,11432,1862,6
7,93,0.8441780821917808,0.2714266023432116,9846,10981.0,7.9859681132977105,8.88328049620951,0.3654307374224673,36275,23019,36275,13256,0,11338,1824,11
7,94,0.835445205479452,0.2651449354033221,9769,10886.0,8.229816061398619,9.154163500162849,0.36697969818695036,36844,23323,36844,13521,0,11633,1914,7
7,95,0.8419520547945205,0.26967646494808645,9844,10984.0,8.18752688172043,9.102238172205023,0.36306604936580555,36503,23250,36503,13253,0,11545,1839,22
7,96,0.8404109589041096,0.27049768263076585,9805,10923.0,8.033716675378987,8.935527477378063,0.3666960935775767,36248,22956,36248,13292,0,11272,1868,11
7,97,0.8422945205479452,0.27089923802712296,9848,10964.0,8.176740362566521,9.094572662503783,0.36420653041014495,36353,23113,36353,13240,0,11410,1840,15
7,98,0.8374143835616439,0.26901777104284336,9764,10911.0,8.089096791116551,8.988262846122055,0.3697754511640722,36295,22874,36295,13421,0,11178,1919,13
7,99,0.8406678082191781,0.2687383740015319,9824,10936.0,8.293314379253898,9.209869788817157,0.3649742860269176,36556,23214,36556,13342,0,11517,1860,13
7,100,0.8376712328767123,0.2668158986678314,9774,10915.0,8.16250323025239,9.078155710853899,0.36618257261410786,36632,23218,36632,13414,0,11545,1899,0
8,1,0.8439212328767123,0.26862333269687133,9848,10985.0,8.282192836050841,9.225171162816071,0.3626196775865361,36661,23367,36661,13294,0,11687,1820,12
8,2,0.8425513698630137,0.2677137490813077,9835,10975.0,8.318955249276842,9.273892805618313,0.3601001714892343,36737,23508,36737,13229,0,11804,1859,10
8,3,0.8409246575342466,0.2683992138021402,9832,10947.0,8.323449216087253,9.265887748416684,0.3592487442673073,36632,23472,36632,13160,0,11761,1868,11
8,4,0.8375856164383562,0.2689727232732072,9782,10890.0,8.265076181127567,9.182220633523977,0.3557248130224373,36368,23431,36368,12937,0,11749,1895,5
8,5,0.8436643835616439,0.26888234010041473,9854,10979.0,8.166110255093306,9.105135341628465,0.362475442043222,36648,23364,36648,13284,0,11687,1814,9
8,6,0.8408390410958904,0.2691070986890923,9792,10962.0,8.234470916505687,9.174842663588644,0.35979882925220547,36387,23295,36387,13092,0,11642,1856,5
8,7,0.8417808219178082,0.27044128975459447,9830,10947.0,8.300253687061959,9.24344476544229,0.36010455358371163,36348,23257,36345,13088,3,11577,1835,15
8,8,0.8422945205479452,0.2681896246217594,9838,10964.0,8.353221444821221,9.292287980808549,0.36491017637597795,36683,23297,36683,13386,0,11628,1823,8
8,9,0.8395547945205479,0.26851775787946003,9806,10937.0,8.14187209101879,9.080150058873462,0.364604726306854,36519,23204,36519,13315,0,11523,1861,14
8,10,0.8394691780821918,0.27016451266223923,9804,10941.0,8.149971874864782,9.071950177739811,0.3631403455592604,36289,23111,36289,13178,0,11432,1860,15
8,11,0.8396404109589041,0.27117425917735516,9810,10950.0,8.271049795214486,9.199795252061314,0.3582258867799236,36176,23195,36142,12947,34,11526,1859,0
8,12,0.8393835616438357,0.26857927247769386,9783,10933.0,8.197179465130278,9.145010295126973,0.3614824982841455,36425,23258,36425,13167,0,11575,1884,16
8,13,0.8379280821917808,0.2673050615595075,9770,10909.0,8.269324758842444,9.211518467852256,0.36183310533515733,36550,23325,36550,13225,0,11631,1905,19
8,14,0.8381849315068494,0.2686673812075741,9776,10895.0,8.188737597182252,9.127105834501332,0.3601835820485338,36387,23281,36387,13106,0,11616,1886,3
8,15,0.8386130136986302,0.26722184300341295,9787,10931.0,8.315196680357369,9.26673037542662,0.35516723549488055,36625,23617,36625,13008,0,11938,1881,11
8,16,0.8409246575342466,0.2692107498013862,9827,10965.0,8.278496189089664,9.215680902939484,0.36021696846834506,36503,23354,36503,13149,0,11681,1836,10
8,17,0.8393835616438357,0.2691990544774889,9794,10931.0,8.072012389228254,9.01407289318894,0.3610576658787312,36382,23246,36382,13136,0,11579,1872,1
8,18,0.8369006849315068,0.2685315070000275,9763,10899.0,8.08673909294706,9.016062931484996,0.36199356382539816,36357,23196,36357,13161,0,11499,1918,16
8,19,0.8402397260273973,0.26935740547659554,9817,10951.0,8.314945176842015,9.258162761345552,0.3568841573835263,36446,23439,36446,13007,0,11764,1855,3
8,20,0.8438356164383561,0.2696243860948775,9827,10984.0,8.274528301886793,9.214667873899087,0.3601668175707191,36447,23320,36447,13127,0,11662,1825,6
8,21,0.8438356164383561,0.27023609927713493,9832,10962.0,8.198848005502063,9.147898743918864,0.36058049088860183,36383,23264,36383,13119,0,11603,1829,0
8,22,0.8414383561643836,0.2710618662098312,9810,10935.0,8.126251988135666,9.044651985300213,0.3572158824017021,36191,23263,36191,12928,0,11589,1857,7
8,23,0.8392979452054794,0.2691281994886317,9789,10924.0,8.189805470863572,9.12506529568636,0.35977235861765594,36373,23287,36373,13086,0,11620,1873,5
8,24,0.8439212328767123,0.2694655026136457,9846,10983.0,8.282692637720954,9.234790224144065,0.36210624264484526,36539,23308,36539,13231,0,11624,1819,19
8,25,0.8352739726027397,0.26887052341597795,9760,10897.0,8.213658662535503,9.151900826446282,0.35983471074380163,36300,23238,36300,13062,0,11559,1910,9
8,26,0.8441780821917808,0.2693840777547232,9867,10984.0,8.215475527769451,9.161543081795347,0.3624276509773943,36628,23353,36628,13275,0,11656,1821,9
8,27,0.8393835616438357,0.26493964464939646,9767,10920.0,8.381138820325134,9.350088159500881,0.3625932456259325,36865,23498,36865,13367,0,11840,1882,9
