class1_no_show_threshold,class1_high_no_show,seed,average_utilization,overall_percent_serviced,total_served,total_value,mean_accepted_booking_delay,mean_offered_booking_delay,overall_balking_rate,total_arrivals,total_booked,total_offered,total_balked,total_no_offer,total_canceled,total_no_show,total_unresolved_booked,class1_high_delay_exposure_share,class1_no_show_slot_loss,class1_served_rate
9,0.3,7,0.8637842465753425,0.2773700557983563,10091,11247.0,8.408399710354816,9.361644814601028,0.35469063522168165,36381,23477,36381,12904,0,11793,1574,19,0.5592787889096785,0.05428082191780822,0.28598110305427377
9,0.3,8,0.8639554794520548,0.2774381849220772,10076,11244.0,8.32797552357149,9.291067790076546,0.3610330965361529,36318,23206,36318,13112,0,11515,1593,22,0.5548281505728314,0.056164383561643834,0.28341570565623286
9,0.3,9,0.858304794520548,0.2738368283093054,10029,11179.0,8.276792141254182,9.222012887723897,0.35514962865880295,36624,23617,36624,13007,0,11923,1653,12,0.5471150563332196,0.059075342465753425,0.2824515915485188
9,0.3,10,0.8683219178082192,0.27730263157894736,10116,11294.0,8.310518670426386,9.283991228070175,0.3583881578947368,36480,23406,36480,13074,0,11743,1542,5,0.5608636518191091,0.053852739726027395,0.28000438020148927
9,0.3,11,0.85625,0.27180240465698274,9992,11150.0,8.518009780990857,9.502148958163321,0.36034492138621405,36762,23515,36762,13247,0,11844,1666,13,0.5644903789597513,0.06275684931506849,0.2783499595578323
9,0.3,12,0.8650684931506849,0.27863648909743305,10095,11278.0,8.35020934803042,9.307673199006349,0.35396080596191004,36230,23406,36230,12824,0,11748,1561,2,0.5557851239669421,0.057448630136986305,0.284390947415132
9,0.3,13,0.8659246575342465,0.27766030481944254,10111,11274.0,8.27007486631016,9.231607853906358,0.35809419195386516,36415,23375,36415,13040,0,11698,1552,14,0.5541709053916581,0.058304794520547945,0.2833132596080149
9,0.3,14,0.8621575342465754,0.2754551676933607,10061,11215.0,8.336116198832901,9.310965092402464,0.3572347707049966,36525,23477,36525,13048,0,11806,1605,5,0.5453004491906094,0.056164383561643834,0.2830982835902482
9,0.3,15,0.8627568493150685,0.275208304876383,10074,11222.0,8.35183859146624,9.31217046851523,0.35142740062832944,36605,23741,36605,12864,0,12070,1586,11,0.5488785442234447,0.05419520547945206,0.2815070746956236
9,0.3,16,0.8619006849315068,0.2734757091620476,10065,11231.0,8.426293139819425,9.410634713618085,0.3559939137050321,36804,23702,36804,13102,0,12037,1593,7,0.5554534057668199,0.05410958904109589,0.28135483172816794
9,0.3,17,0.8620719178082191,0.2763197669625436,10055,11239.0,8.182179657103767,9.133391959108522,0.3572508175547556,36389,23389,36389,13000,0,11704,1612,18,0.5438294946717085,0.05727739726027397,0.2836812669583033
9,0.3,18,0.8708047945205479,0.27854855923159016,10179,11315.0,8.186201906707526,9.149002544947049,0.35703144241031115,36543,23496,36543,13047,0,11802,1502,13,0.541286771030449,0.05402397260273972,0.2864385297845374
9,0.3,19,0.865154109589041,0.27325628603134217,10096,11269.0,8.455068053089864,9.431320540233306,0.3596773757003275,36947,23658,36947,13289,0,11974,1571,17,0.56001694197374,0.0547945205479452,0.2788089924337271
9,0.3,20,0.8622431506849315,0.2767330130404942,10080,11237.0,8.321171941830624,9.279231297185998,0.3581331503088538,36425,23380,36425,13045,0,11693,1598,9,0.5536881419234361,0.05856164383561644,0.28183556405353727
9,0.3,21,0.8648116438356165,0.2778267577694512,10084,11246.0,8.354588134869825,9.310750495922417,0.3544743222393652,36296,23430,36296,12866,0,11771,1575,0,0.5547451518791832,0.056164383561643834,0.28229137978518315
9,0.3,22,0.8602739726027397,0.27519167579408543,10050,11205.0,8.350851911502925,9.303203723986856,0.3539430449069003,36520,23594,36520,12926,0,11902,1621,21,0.552415210688592,0.05873287671232877,0.2818511597229856
9,0.3,23,0.864041095890411,0.27476186577144573,10067,11246.0,8.388963604269984,9.347826086956522,0.3505827124102732,36639,23794,36639,12845,0,12147,1574,6,0.5466338816347295,0.05727739726027397,0.28559648158328754
9,0.3,24,0.8701198630136986,0.2773499371893604,10156,11327.0,8.410423452768729,9.381779452728166,0.35444317002567044,36618,23639,36618,12979,0,11963,1499,21,0.5527408286028975,0.05402397260273972,0.28459076856321525
9,0.3,25,0.8587328767123288,0.27282620524540213,10028,11188.0,8.343934189882543,9.311894656654696,0.35839046686255305,36756,23583,36756,13173,0,11887,1656,12,0.5487493619193466,0.0586472602739726,0.2782518888949285
9,0.3,26,0.8656678082191781,0.27880876878533023,10111,11282.0,8.263442923542707,9.208382738177306,0.35334344409209983,36265,23451,36265,12814,0,11762,1569,9,0.5550502016648073,0.05402397260273972,0.28442600276625174
9,0.3,27,0.863013698630137,0.27295447136803214,10048,11225.0,8.479319969550875,9.465554710420514,0.35765511246332715,36812,23646,36812,13166,0,11997,1589,12,0.5593895718524798,0.05761986301369863,0.2794357913081364
9,0.3,28,0.8680650684931507,0.27706858376841703,10136,11280.0,8.317740362186692,9.284777082251319,0.3554656534455895,36583,23579,36583,13004,0,11885,1548,10,0.5496649916247907,0.05368150684931507,0.2860237179834299
9,0.3,29,0.8564212328767123,0.27286143755124354,9984,11143.0,8.330947816826411,9.292402295709211,0.35843126537305275,36590,23475,36590,13115,0,11804,1674,13,0.5561306745863386,0.06386986301369862,0.27615359441474857
9,0.3,30,0.8590753424657535,0.27593788649168616,10040,11198.0,8.420452117430878,9.381998076130273,0.35685035041912877,36385,23401,36385,12984,0,11715,1628,18,0.559993201903467,0.061986301369863016,0.28797398589065254
9,0.3,31,0.865582191780822,0.27821724869766545,10094,11278.0,8.36072178646436,9.318817011658995,0.3569361373721783,36281,23331,36281,12950,0,11673,1559,5,0.552201795639162,0.05650684931506849,0.28748553479914035
9,0.3,32,0.864041095890411,0.27542813371997593,10068,11253.0,8.434784460725847,9.394266017398916,0.35777206324889205,36554,23476,36554,13078,0,11793,1604,11,0.560677566155402,0.06035958904109589,0.28435374149659864
9,0.3,33,0.8601883561643836,0.2723248234655079,10027,11190.0,8.39309964352402,9.359125475285172,0.3600217273221076,36820,23564,36820,13256,0,11891,1628,18,0.55995599559956,0.058304794520547945,0.2787613014996481
9,0.3,34,0.8602739726027397,0.2723601474414571,10049,11203.0,8.498249462184164,9.471731352992194,0.35746422376409365,36896,23707,36896,13189,0,12007,1634,17,0.5575533523777516,0.061472602739726025,0.28027756695218475
9,0.3,35,0.8627568493150685,0.2748045864313533,10090,11257.0,8.426070368800339,9.400250565133318,0.35751831576653864,36717,23590,36717,13127,0,11894,1590,16,0.5514605978260869,0.056678082191780825,0.28217605248769817
9,0.3,36,0.8623287671232877,0.27761391515285166,10071,11214.0,8.071263778518329,9.006753590429197,0.3547978057722524,36277,23406,36277,12871,0,11718,1602,15,0.547395388556789,0.059075342465753425,0.2836604921205419
9,0.3,37,0.8619006849315068,0.2734980027716638,10065,11235.0,8.382881355932204,9.364256406075922,0.35871307844895517,36801,23600,36801,13201,0,11927,1595,13,0.554245483077445,0.057448630136986305,0.2785477471601717
9,0.3,38,0.866181506849315,0.27484535520614767,10086,11278.0,8.384599003364709,9.362018693626181,0.3601929313022863,36697,23479,36697,13218,0,11816,1573,4,0.5526271329616489,0.05710616438356164,0.28349451265891557
9,0.3,39,0.8607876712328767,0.2751668672721304,10059,11217.0,8.360324747088328,9.318907976802713,0.3564394353868038,36556,23526,36556,13030,0,11841,1617,9,0.5560609889647039,0.05958904109589041,0.2802224766890234
9,0.3,40,0.8634417808219178,0.2749256256993914,10073,11227.0,8.42068877224427,9.39943775758072,0.36043560140833536,36639,23433,36639,13206,0,11740,1600,20,0.562017149163766,0.05650684931506849,0.28164368748310353
9,0.3,41,0.865582191780822,0.2766447368421053,10092,11267.0,8.2776740237691,9.236842105263158,0.3541666666666667,36480,23560,36480,12920,0,11884,1570,14,0.5421522756273925,0.05428082191780822,0.28221395755852113
9,0.3,42,0.8597602739726027,0.2772348296615317,10042,11208.0,8.240453102205441,9.20214234443156,0.3565788747170228,36222,23306,36222,12916,0,11640,1619,5,0.5496535796766744,0.05933219178082192,0.28057237204182717
9,0.3,43,0.8617294520547946,0.27593218476080567,10042,11231.0,8.36220071319409,9.313109663946364,0.352732668370291,36393,23556,36393,12837,0,11877,1610,27,0.5559327788151417,0.06087328767123288,0.2805957025883387
9,0.3,44,0.8654965753424657,0.2764638409438497,10123,11267.0,8.272516346762286,9.232220887043916,0.3526054183963295,36616,23705,36616,12911,0,12014,1561,7,0.545120320855615,0.056164383561643834,0.2826487482388642
9,0.3,45,0.852568493150685,0.27217267604092577,9949,11121.0,8.403370690392677,9.368413853477048,0.36045302839634513,36554,23378,36554,13176,0,11683,1721,25,0.5629673691366417,0.06113013698630137,0.2799716373950038
9,0.3,46,0.8669520547945205,0.278100162261764,10112,11295.0,8.31191494768944,9.274002365171475,0.3507054261433954,36361,23609,36361,12752,0,11935,1549,13,0.5480327031170158,0.05496575342465754,0.2845779938135219
9,0.3,47,0.8621575342465754,0.275441720312286,10055,11240.0,8.318397425038116,9.279824681550473,0.3531844952746199,36505,23612,36505,12893,0,11933,1603,21,0.5425295225055622,0.059075342465753425,0.28187475904609793
9,0.3,48,0.8627568493150685,0.2734338904742492,10061,11244.0,8.493397663788725,9.469058295964125,0.357847533632287,36795,23628,36795,13167,0,11958,1600,9,0.5551455170678521,0.057534246575342465,0.2824846592744106
9,0.3,49,0.8649828767123288,0.2769260252970487,10115,11273.0,8.296247447243022,9.260964792202815,0.3565131687017467,36526,23504,36526,13022,0,11813,1561,15,0.549673922249513,0.053767123287671234,0.2850614731802851
9,0.3,50,0.8678082191780822,0.27670829470469543,10148,11299.0,8.29129587253157,9.25710312482958,0.3565468724436931,36674,23598,36674,13076,0,11895,1548,7,0.5426690301342112,0.055308219178082194,0.2853194602503658
9,0.4,1,0.8407534246575342,0.2677034535352435,9829,10950.0,8.373185784209406,9.338707920252752,0.3600882449068526,36716,23495,36716,13221,0,11815,1849,2,0.552834505550377,0.07662671232876712,0.2706819906754852
9,0.4,2,0.836986301369863,0.26828866432337434,9770,10915.0,8.423729532535845,9.382222100175747,0.35264718804920914,36416,23574,36416,12842,0,11902,1895,7,0.5586938083121289,0.08030821917808219,0.27061020486626025
9,0.4,3,0.8482020547945206,0.2723125961749835,9910,11056.0,8.355521485456327,9.318586502528028,0.35477577489558143,36392,23481,36392,12911,0,11786,1769,16,0.5508560773012375,0.07422945205479452,0.27041991009757704
9,0.4,4,0.8387842465753425,0.26589988307909834,9779,10939.0,8.392910147139888,9.355004486499714,0.35875683171547434,36777,23583,36777,13194,0,11913,1883,8,0.5554218937961849,0.07722602739726027,0.26382955416803594
9,0.4,5,0.8398972602739726,0.2707419968566465,9819,10948.0,8.25201862690648,9.195136074116967,0.35459232911462213,36267,23407,36267,12860,0,11723,1855,10,0.5438777262579426,0.07773972602739726,0.27415680391176306
9,0.4,6,0.845291095890411,0.2715193529751589,9870,11001.0,8.379796264855688,9.330142224422987,0.35187477648482846,36351,23560,36351,12791,0,11863,1798,29,0.5575146223616173,0.07842465753424657,0.2733651263498328
9,0.4,7,0.8445205479452055,0.27110304829443943,9863,11007.0,8.408399710354816,9.361644814601028,0.35469063522168165,36381,23477,36381,12904,0,11793,1802,19,0.5592787889096785,0.0738013698630137,0.2734563832124808
9,0.4,8,0.8431506849315068,0.2706646841786442,9830,10980.0,8.32797552357149,9.291067790076546,0.3610330965361529,36318,23206,36318,13112,0,11515,1839,22,0.5548281505728314,0.07722602739726027,0.2699066447007139
9,0.4,9,0.8401541095890411,0.26810288335517696,9819,10954.0,8.276792141254182,9.222012887723897,0.35514962865880295,36624,23617,36624,13007,0,11923,1863,12,0.5471150563332196,0.07705479452054795,0.27086666298891154
9,0.4,10,0.8495719178082192,0.27129934210526313,9897,11059.0,8.310518670426386,9.283991228070175,0.3583881578947368,36480,23406,36480,13074,0,11743,1761,5,0.5608636518191091,0.07260273972602739,0.2680135786246167
9,0.4,11,0.8357876712328767,0.2653011261628856,9753,10896.0,8.518009780990857,9.502148958163321,0.36034492138621405,36762,23515,36762,13247,0,11844,1905,13,0.5644903789597513,0.08321917808219179,0.2654623887840388
9,0.4,12,0.8454623287671232,0.27256417333701355,9875,11034.0,8.35020934803042,9.307673199006349,0.35396080596191004,36230,23406,36230,12824,0,11748,1781,2,0.5557851239669421,0.07628424657534247,0.2721877080097626
9,0.4,13,0.8477739726027397,0.2718934505011671,9901,11045.0,8.27007486631016,9.231607853906358,0.35809419195386516,36415,23375,36415,13040,0,11698,1762,14,0.5541709053916581,0.07628424657534247,0.27181648965290706
9,0.4,14,0.8431506849315068,0.2692950034223135,9836,10980.0,8.336116198832901,9.310965092402464,0.3572347707049966,36525,23477,36525,13048,0,11806,1830,5,0.5453004491906094,0.07542808219178082,0.27079916912648955
9,0.4,15,0.8418664383561644,0.26862450484906436,9833,10965.0,8.35183859146624,9.31217046851523,0.35142740062832944,36605,23741,36605,12864,0,12070,1827,11,0.5488785442234447,0.07482876712328768,0.26829000767796424
9,0.4,16,0.844263698630137,0.26787849146831866,9859,11010.0,8.426293139819425,9.410634713618085,0.3559939137050321,36804,23702,36804,13102,0,12037,1799,7,0.5554534057668199,0.07174657534246576,0.27020885185585974
9,0.4,17,0.8434931506849315,0.27027398389623236,9835,11009.0,8.182179657103767,9.133391959108522,0.3572508175547556,36389,23389,36389,13000,0,11704,1832,18,0.5438294946717085,0.07611301369863013,0.2714989755800432
9,0.4,18,0.8523972602739726,0.2726924445174178,9965,11089.0,8.186201906707526,9.149002544947049,0.35703144241031115,36543,23496,36543,13047,0,11802,1716,13,0.541286771030449,0.0723458904109589,0.27464594698848294
9,0.4,19,0.8476883561643835,0.26789725823476873,9898,11058.0,8.455068053089864,9.431320540233306,0.3596773757003275,36947,23658,36947,13289,0,11974,1769,17,0.56001694197374,0.07174657534246576,0.26803113602961187
9,0.4,20,0.843236301369863,0.27052848318462597,9854,10994.0,8.321171941830624,9.279231297185998,0.3581331503088538,36425,23380,36425,13045,0,11693,1824,9,0.5536881419234361,0.0779109589041096,0.2694892105981972
9,0.4,21,0.8460616438356164,0.2717379325545515,9863,11008.0,8.354588134869825,9.310750495922417,0.3544743222393652,36296,23430,36296,12866,0,11771,1796,0,0.5547451518791832,0.07508561643835616,0.2701184246763977
9,0.4,22,0.8391267123287671,0.2684830230010953,9805,10946.0,8.350851911502925,9.303203723986856,0.3539430449069003,36520,23594,36520,12926,0,11902,1866,21,0.552415210688592,0.07970890410958904,0.2683851819281082
9,0.4,23,0.8461472602739726,0.26905756161467287,9858,11026.0,8.388963604269984,9.347826086956522,0.3505827124102732,36639,23794,36639,12845,0,12147,1783,6,0.5466338816347295,0.07517123287671233,0.274106652006597
9,0.4,24,0.8489726027397261,0.2704953847834398,9905,11056.0,8.410423452768729,9.381779452728166,0.35444317002567044,36618,23639,36618,12979,0,11963,1750,21,0.5527408286028975,0.07551369863013699,0.27097684004989964
9,0.4,25,0.8385273972602739,0.2663782783763195,9791,10933.0,8.343934189882543,9.311894656654696,0.35839046686255305,36756,23583,36756,13173,0,11887,1893,12,0.5487493619193466,0.07893835616438356,0.26536935369897263
9,0.4,26,0.8476883561643835,0.27296291189852473,9899,11057.0,8.263442923542707,9.208382738177306,0.35334344409209983,36265,23451,36265,12814,0,11762,1781,9,0.5550502016648073,0.07217465753424658,0.27269709543568466
9,0.4,27,0.8428082191780822,0.2665435184179072,9812,10980.0,8.479319969550875,9.465554710420514,0.35765511246332715,36812,23646,36812,13166,0,11997,1825,12,0.5593895718524798,0.07782534246575343,0.2665831608757216
9,0.4,28,0.8505993150684932,0.27146488806276137,9931,11055.0,8.317740362186692,9.284777082251319,0.3554656534455895,36583,23579,36583,13004,0,11885,1753,10,0.5496649916247907,0.07123287671232877,0.27492283532788214
9,0.4,29,0.8360445205479452,0.2663022683793386,9744,10883.0,8.330947816826411,9.292402295709211,0.35843126537305275,36590,23475,36590,13115,0,11804,1914,13,0.5561306745863386,0.08441780821917808,0.2630631613395876
9,0.4,30,0.8398116438356165,0.26978150336677204,9816,10955.0,8.420452117430878,9.381998076130273,0.35685035041912877,36385,23401,36385,12984,0,11715,1852,18,0.559993201903467,0.08116438356164384,0.27562830687830686
9,0.4,31,0.8439212328767123,0.2712714644028555,9842,11003.0,8.36072178646436,9.318817011658995,0.3569361373721783,36281,23331,36281,12950,0,11673,1811,5,0.552201795639162,0.07808219178082192,0.27359894197387996
9,0.4,32,0.8423801369863013,0.26853422334081084,9816,10980.0,8.434784460725847,9.394266017398916,0.35777206324889205,36554,23476,36554,13078,0,11793,1856,11,0.560677566155402,0.08193493150684932,0.2706394557823129
9,0.4,33,0.8401541095890411,0.26596958174904944,9793,10935.0,8.39309964352402,9.359125475285172,0.3600217273221076,36820,23564,36820,13256,0,11891,1862,18,0.55995599559956,0.0783390410958904,0.26609279410968545
9,0.4,34,0.8413527397260274,0.2665058542931483,9833,10970.0,8.498249462184164,9.471731352992194,0.35746422376409365,36896,23707,36896,13189,0,12007,1850,17,0.5575533523777516,0.07996575342465753,0.2685677111568904
9,0.4,35,0.8441780821917808,0.2688672821853637,9872,11023.0,8.426070368800339,9.400250565133318,0.35751831576653864,36717,23590,36717,13127,0,11894,1808,16,0.5514605978260869,0.07534246575342465,0.27025697102241664
9,0.4,36,0.8413527397260274,0.2708051933732117,9824,10954.0,8.071263778518329,9.006753590429197,0.3547978057722524,36277,23406,36277,12871,0,11718,1849,15,0.547395388556789,0.08022260273972602,0.2700027647221454
9,0.4,37,0.8410958904109589,0.2667590554604494,9817,10963.0,8.382881355932204,9.364256406075922,0.35871307844895517,36801,23600,36801,13201,0,11927,1843,13,0.554245483077445,0.07868150684931507,0.26506875373661615
9,0.4,38,0.8452054794520548,0.2682508106929722,9844,11017.0,8.384599003364709,9.362018693626181,0.3601929313022863,36697,23479,36697,13218,0,11816,1815,4,0.5526271329616489,0.07782534246575343,0.27034662610018473
9,0.4,39,0.842722602739726,0.2694769668453879,9851,10991.0,8.360324747088328,9.318907976802713,0.3564394353868038,36556,23526,36556,13030,0,11841,1825,9,0.5560609889647039,0.0773972602739726,0.2688805278368504
9,0.4,40,0.8419520547945205,0.26804770872567485,9821,10956.0,8.42068877224427,9.39943775758072,0.36043560140833536,36639,23433,36639,13206,0,11740,1852,20,0.562017149163766,0.07808219178082192,0.2680183833468505
9,0.4,41,0.8471746575342466,0.2706688596491228,9874,11035.0,8.2776740237691,9.236842105263158,0.3541666666666667,36480,23560,36480,12920,0,11884,1788,14,0.5421522756273925,0.07294520547945206,0.27029096477794795
9,0.4,42,0.8410102739726028,0.2712163878306002,9824,10971.0,8.240453102205441,9.20214234443156,0.3565788747170228,36222,23306,36222,12916,0,11640,1837,5,0.5496535796766744,0.07799657534246575,0.2685745734727573
9,0.4,43,0.842722602739726,0.26977715494737997,9818,10993.0,8.36220071319409,9.313109663946364,0.352732668370291,36393,23556,36393,12837,0,11877,1834,27,0.5559327788151417,0.0800513698630137,0.26828598120569325
9,0.4,44,0.8490582191780822,0.2711383001966354,9928,11062.0,8.272516346762286,9.232220887043916,0.3526054183963295,36616,23705,36616,12911,0,12014,1756,7,0.545120320855615,0.07285958904109589,0.2720819334561613
9,0.4,45,0.8331335616438356,0.2659626853422334,9722,10877.0,8.403370690392677,9.368413853477048,0.36045302839634513,36554,23378,36554,13176,0,11683,1948,25,0.5629673691366417,0.08056506849315069,0.26759026944474745
9,0.4,46,0.8470034246575342,0.2718297076538049,9884,11052.0,8.31191494768944,9.274002365171475,0.3507054261433954,36361,23609,36361,12752,0,11935,1777,13,0.5480327031170158,0.07448630136986302,0.2719840919133893
9,0.4,47,0.8425513698630137,0.26914121353239284,9825,10990.0,8.318397425038116,9.279824681550473,0.3531844952746199,36505,23612,36505,12893,0,11933,1833,21,0.5425295225055622,0.07876712328767123,0.2692074681940849
9,0.4,48,0.8410102739726028,0.2664764234270961,9805,10974.0,8.493397663788725,9.469058295964125,0.357847533632287,36795,23628,36795,13167,0,11958,1856,9,0.5551455170678521,0.07945205479452055,0.2687049197976101
9,0.4,49,0.8460616438356164,0.2707112741608717,9888,11031.0,8.296247447243022,9.260964792202815,0.3565131687017467,36526,23504,36526,13022,0,11813,1788,15,0.549673922249513,0.07320205479452055,0.2727124360787727
9,0.4,50,0.8508561643835616,0.27125483994110267,9948,11091.0,8.29129587253157,9.25710312482958,0.3565468724436931,36674,23598,36674,13076,0,11895,1748,7,0.5426690301342112,0.07243150684931507,0.27448111418197585
9,0.5,1,0.8209760273972603,0.2613302102625558,9595,10698.0,8.373185784209406,9.338707920252752,0.3600882449068526,36716,23495,36716,13221,0,11815,2083,2,0.552834505550377,0.09666095890410958,0.2579963135639163
9,0.5,2,0.8184931506849316,0.26224736379613356,9550,10681.0,8.423729532535845,9.382222100175747,0.35264718804920914,36416,23574,36416,12842,0,11902,2115,7,0.5586938083121289,0.09914383561643836,0.25852694018783984
9,0.5,3,0.8276541095890411,0.26569026159595516,9669,10799.0,8.355521485456327,9.318586502528028,0.35477577489558143,36392,23481,36392,12911,0,11786,2010,16,0.5508560773012375,0.09486301369863014,0.2572086394035742
9,0.5,4,0.8190924657534246,0.25970035620088644,9551,10694.0,8.392910147139888,9.355004486499714,0.35875683171547434,36777,23583,36777,13194,0,11913,2111,8,0.5554218937961849,0.09674657534246575,0.25134187753313614
9,0.5,5,0.8214041095890411,0.2649516089006535,9609,10721.0,8.25201862690648,9.195136074116967,0.35459232911462213,36267,23407,36267,12860,0,11723,2065,10,0.5438777262579426,0.09571917808219178,0.2624881924765239
9,0.5,6,0.8274828767123288,0.2657698550246211,9661,10783.0,8.379796264855688,9.330142224422987,0.35187477648482846,36351,23560,36351,12791,0,11863,2007,29,0.5575146223616173,0.09631849315068493,0.2619086773008825
9,0.5,7,0.8246575342465754,0.26464363266540225,9628,10766.0,8.408399710354816,9.361644814601028,0.35469063522168165,36381,23477,36381,12904,0,11793,2037,19,0.5592787889096785,0.09392123287671234,0.260547132498352
9,0.5,8,0.823458904109589,0.264331736329093,9600,10737.0,8.32797552357149,9.291067790076546,0.3610330965361529,36318,23206,36318,13112,0,11515,2069,22,0.5548281505728314,0.09691780821917809,0.25727622185612303
9,0.5,9,0.8212328767123288,0.2619866754041066,9595,10719.0,8.276792141254182,9.222012887723897,0.35514962865880295,36624,23617,36624,13007,0,11923,2087,12,0.5471150563332196,0.09623287671232876,0.2585094058586639
9,0.5,10,0.8274828767123288,0.26428179824561404,9641,10790.0,8.310518670426386,9.283991228070175,0.3583881578947368,36480,23406,36480,13074,0,11743,2017,5,0.5608636518191091,0.09452054794520548,0.2539969338589575
9,0.5,11,0.8144691780821918,0.2585278276481149,9504,10634.0,8.518009780990857,9.502148958163321,0.36034492138621405,36762,23515,36762,13247,0,11844,2154,13,0.5644903789597513,0.10453767123287672,0.2520355891075762
9,0.5,12,0.8244006849315069,0.26571901738890424,9627,10773.0,8.35020934803042,9.307673199006349,0.35396080596191004,36230,23406,36230,12824,0,11748,2029,2,0.5557851239669421,0.09751712328767123,0.2584313290437098
9,0.5,13,0.8273116438356164,0.2653302210627489,9662,10789.0,8.27007486631016,9.231607853906358,0.35809419195386516,36415,23375,36415,13040,0,11698,2001,14,0.5541709053916581,0.09674657534246575,0.25873207051352237
9,0.5,14,0.8214041095890411,0.2623408624229979,9582,10711.0,8.336116198832901,9.310965092402464,0.3572347707049966,36525,23477,36525,13048,0,11806,2084,5,0.5453004491906094,0.09717465753424658,0.25691483546517985
9,0.5,15,0.8232020547945206,0.2626963529572463,9616,10737.0,8.35183859146624,9.31217046851523,0.35142740062832944,36605,23741,36605,12864,0,12070,2044,11,0.5488785442234447,0.09340753424657534,0.2563891631018976
9,0.5,16,0.8216609589041096,0.2607053581132486,9595,10731.0,8.426293139819425,9.410634713618085,0.3559939137050321,36804,23702,36804,13102,0,12037,2063,7,0.5554534057668199,0.09434931506849314,0.2559246834758143
9,0.5,17,0.8269691780821918,0.26502514496138946,9644,10800.0,8.182179657103767,9.133391959108522,0.3572508175547556,36389,23389,36389,13000,0,11704,2023,18,0.5438294946717085,0.09246575342465753,0.2609225317016446
9,0.5,18,0.8321061643835617,0.26604274416440904,9722,10824.0,8.186201906707526,9.149002544947049,0.35703144241031115,36543,23496,36543,13047,0,11802,1959,13,0.541286771030449,0.09315068493150686,0.2612553039069819
9,0.5,19,0.8269691780821918,0.26132026957533766,9655,10803.0,8.455068053089864,9.431320540233306,0.3596773757003275,36947,23658,36947,13289,0,11974,2012,17,0.56001694197374,0.0925513698630137,0.2548037668063796
9,0.5,20,0.8243150684931507,0.2645984900480439,9638,10766.0,8.321171941830624,9.279231297185998,0.3581331503088538,36425,23380,36425,13045,0,11693,2040,9,0.5536881419234361,0.0964041095890411,0.25768915596831465
9,0.5,21,0.8263698630136986,0.26562155609433546,9641,10765.0,8.354588134869825,9.310750495922417,0.3544743222393652,36296,23430,36296,12866,0,11771,2018,0,0.5547451518791832,0.09409246575342466,0.2578903883227761
9,0.5,22,0.8212328767123288,0.2627327491785323,9595,10720.0,8.350851911502925,9.303203723986856,0.3539430449069003,36520,23594,36520,12926,0,11902,2076,21,0.552415210688592,0.09768835616438357,0.25684291524678465
9,0.5,23,0.8278253424657535,0.2632986708152515,9647,10798.0,8.388963604269984,9.347826086956522,0.3505827124102732,36639,23794,36639,12845,0,12147,1994,6,0.5466338816347295,0.09323630136986301,0.26250687190764155
9,0.5,24,0.8286815068493151,0.2639412310885357,9665,10807.0,8.410423452768729,9.381779452728166,0.35444317002567044,36618,23639,36618,12979,0,11963,1990,21,0.5527408286028975,0.09606164383561644,0.2579595378857732
9,0.5,25,0.8171232876712329,0.259467841984982,9537,10663.0,8.343934189882543,9.311894656654696,0.35839046686255305,36756,23583,36756,13173,0,11887,2147,12,0.5487493619193466,0.10068493150684932,0.25156275479697776
9,0.5,26,0.8281678082191781,0.26670343306218114,9672,10811.0,8.263442923542707,9.208382738177306,0.35334344409209983,36265,23451,36265,12814,0,11762,2008,9,0.5550502016648073,0.0916095890410959,0.2601383125864454
9,0.5,27,0.8235445205479452,0.26067586656525044,9596,10740.0,8.479319969550875,9.465554710420514,0.35765511246332715,36812,23646,36812,13166,0,11997,2041,12,0.5593895718524798,0.09631849315068493,0.25481973641215555
9,0.5,28,0.830736301369863,0.2651504797310226,9700,10811.0,8.317740362186692,9.284777082251319,0.3554656534455895,36583,23579,36583,13004,0,11885,1984,10,0.5496649916247907,0.09101027397260274,0.2624140358477284
9,0.5,29,0.8170376712328767,0.2602896966384258,9524,10648.0,8.330947816826411,9.292402295709211,0.35843126537305275,36590,23475,36590,13115,0,11804,2134,13,0.5561306745863386,0.10325342465753425,0.2510635976873568
9,0.5,30,0.8200342465753425,0.263515184828913,9588,10711.0,8.420452117430878,9.381998076130273,0.35685035041912877,36385,23401,36385,12984,0,11715,2080,18,0.559993201903467,0.10068493150684932,0.2630621693121693
9,0.5,31,0.8240582191780822,0.2649596207381274,9613,10751.0,8.36072178646436,9.318817011658995,0.3569361373721783,36281,23331,36281,12950,0,11673,2040,5,0.552201795639162,0.09768835616438357,0.26097977627156005
9,0.5,32,0.8205479452054795,0.26150352902555124,9559,10712.0,8.434784460725847,9.394266017398916,0.35777206324889205,36554,23476,36554,13078,0,11793,2113,11,0.560677566155402,0.10393835616438356,0.2566530612244898
9,0.5,33,0.8218321917808219,0.26037479630635524,9587,10701.0,8.39309964352402,9.359125475285172,0.3600217273221076,36820,23564,36820,13256,0,11891,2068,18,0.55995599559956,0.09597602739726027,0.25494017649288075
9,0.5,34,0.8236301369863014,0.2607599739809193,9621,10743.0,8.498249462184164,9.471731352992194,0.35746422376409365,36896,23707,36896,13189,0,12007,2062,17,0.5575533523777516,0.09811643835616439,0.25707470454299036
