class1_balk_threshold,seed,average_utilization,overall_percent_serviced,total_served,total_value
8,85,0.8380993150684931,0.2670342869622188,9782,10927.0
8,86,0.8428082191780822,0.2714506428295536,9839,10951.0
8,87,0.8389554794520548,0.2677983764809127,9765,10924.0
8,88,0.8404965753424658,0.2673057023037961,9816,10943.0
8,89,0.8455479452054795,0.2718019257221458,9880,10996.0
8,90,0.8391267123287671,0.2706993180751498,9805,10928.0
8,91,0.8488013698630137,0.2714587274172766,9902,11030.0
8,92,0.838013698630137,0.2666430014745235,9765,10920.0
8,93,0.8395547945205479,0.2693289419514203,9813,10934.0
8,94,0.8376712328767123,0.26744376949597765,9774,10918.0
8,95,0.8365582191780822,0.26845582163501236,9753,10877.0
8,96,0.8468321917808219,0.271414424822578,9867,11017.0
8,97,0.8428938356164384,0.26998790278236007,9820,10950.0
8,98,0.8434075342465753,0.27114955510867467,9843,10953.0
8,99,0.8367294520547945,0.27015793848711556,9750,10887.0
8,100,0.8365582191780822,0.2674316700443665,9765,10901.0
9,1,0.8404965753424658,0.2673493844645386,9816,10913.0
9,2,0.8380993150684931,0.2685083479789104,9778,10914.0
9,3,0.8454623287671232,0.2713783249065729,9876,11005.0
9,4,0.8382705479452055,0.26576392854229547,9774,10907.0
9,5,0.8383561643835616,0.2701078115090854,9796,10912.0
9,6,0.8448630136986301,0.2714093147368711,9866,10981.0
9,7,0.8412671232876713,0.27003106016876943,9824,10957.0
9,8,0.8428938356164384,0.27071975329037945,9832,10972.0
9,9,0.8368150684931507,0.2668195718654434,9772,10893.0
9,10,0.8455479452054795,0.2700657894736842,9852,10996.0
9,11,0.8337328767123288,0.2646754801153365,9730,10858.0
9,12,0.8453767123287671,0.27234336185481645,9867,11016.0
9,13,0.8457191780821918,0.2711519978031031,9874,11000.0
9,14,0.8401541095890411,0.26836413415468857,9802,10930.0
9,15,0.8406678082191781,0.26802349405818876,9811,10924.0
9,16,0.8419520547945205,0.26717204651668297,9833,10970.0
9,17,0.8391267123287671,0.2690923081150897,9792,10941.0
9,18,0.8490582191780822,0.2715704786142353,9924,11031.0
9,19,0.8441780821917808,0.2666251657780063,9851,10996.0
9,20,0.8423801369863013,0.270308853809197,9846,10977.0
9,21,0.8409246575342466,0.27013996032620674,9805,10942.0
9,22,0.8385273972602739,0.2680996714129244,9791,10916.0
9,23,0.8428938356164384,0.2679385354403777,9817,10966.0
9,24,0.8495719178082192,0.27082309246818503,9917,11051.0
9,25,0.8375,0.2661878332789204,9784,10910.0
9,26,0.8436643835616439,0.271804770439818,9857,10996.0
9,27,0.8424657534246576,0.2665706834727806,9813,10955.0
9,28,0.8459760273972603,0.2701528032146079,9883,10988.0
9,29,0.8371575342465754,0.2667942060672315,9762,10892.0
9,30,0.8382705479452055,0.2690944070358664,9791,10922.0
9,31,0.8425513698630137,0.27066508640886416,9820,10971.0
9,32,0.8417808219178082,0.26850686655359196,9815,10965.0
9,33,0.8377568493150684,0.26512764801738187,9762,10893.0
9,34,0.8367294520547945,0.2649338681699913,9775,10891.0
9,35,0.8392123287671233,0.26731486777242147,9815,10946.0
9,36,0.8398116438356165,0.270336576894451,9807,10923.0
9,37,0.8385273972602739,0.2660525529197576,9791,10928.0
9,38,0.8428938356164384,0.26770580701419733,9824,10977.0
9,39,0.8403253424657534,0.2685742422584528,9818,10949.0
9,40,0.8395547945205479,0.267365375692568,9796,10917.0
9,41,0.8445205479452055,0.2698190789473684,9843,10992.0
9,42,0.8384417808219178,0.2704709844845674,9797,10932.0
9,43,0.8388698630136986,0.2685131756106944,9772,10928.0
9,44,0.8446917808219178,0.2697181559973782,9876,10994.0
9,45,0.83125,0.26541554959785524,9702,10842.0
9,46,0.8465753424657534,0.2716921976843321,9879,11026.0
9,47,0.8392123287671233,0.2679906862073689,9783,10936.0
9,48,0.8397260273972603,0.266041581736649,9789,10940.0
9,49,0.8428082191780822,0.2697256748617423,9852,10985.0
9,50,0.8444349315068493,0.26918252713093743,9872,10987.0
9,51,0.8373287671232876,0.26810938314270827,9775,10904.0
9,52,0.8430650684931507,0.26984693037801066,9837,10969.0
9,53,0.8368150684931507,0.267544700309411,9771,10899.0
9,54,0.8361301369863013,0.267846331663823,9733,10876.0
9,55,0.8361301369863013,0.2688397211583501,9757,10890.0
9,56,0.8443493150684932,0.26937995083310573,9862,10995.0
9,57,0.8358732876712329,0.2672276739213859,9749,10891.0
9,58,0.8392123287671233,0.2690029615004936,9810,10928.0
9,59,0.8456335616438356,0.2699337820828545,9865,11016.0
9,60,0.8466609589041096,0.2696083778771681,9886,11029.0
9,61,0.8433219178082192,0.26660524105037803,9838,10998.0
9,62,0.8423801369863013,0.26942806199423947,9822,10986.0
9,63,0.833904109589041,0.26372227788458935,9739,10876.0
9,64,0.8413527397260274,0.27205739771184795,9821,10955.0
9,65,0.8446917808219178,0.2698265010125335,9860,10997.0
9,66,0.8405821917808219,0.26650021710811983,9820,10944.0
9,67,0.8404965753424658,0.26916543372239576,9824,10959.0
9,68,0.8381849315068494,0.2680285838970107,9827,10914.0
9,69,0.836986301369863,0.2692857928909431,9788,10888.0
9,70,0.8345890410958904,0.2671759905802459,9757,10882.0
9,71,0.8434931506849315,0.2733514956076949,9833,10966.0
9,72,0.8414383561643836,0.2658296352419093,9824,10962.0
9,73,0.845291095890411,0.2709255339619011,9856,10989.0
9,74,0.84375,0.2694668200997315,9835,10978.0
9,75,0.8417808219178082,0.26756153343498146,9827,10965.0
9,76,0.8393835616438357,0.26709360948358085,9801,10955.0
9,77,0.8410102739726028,0.26800010929857637,9808,10967.0
9,78,0.8401541095890411,0.2674386920980926,9815,10953.0
9,79,0.8387842465753425,0.2661483253588517,9790,10926.0
9,80,0.841181506849315,0.2692919868276619,9813,10938.0
9,81,0.842722602739726,0.27230475558137607,9843,10961.0
9,82,0.8417808219178082,0.2712504826521044,9835,10971.0
9,83,0.8414383561643836,0.2699400011008972,9808,10949.0
9,84,0.8460616438356164,0.2706469845799265,9864,11009.0
9,85,0.8376712328767123,0.2691312486236512,9777,10933.0
9,86,0.8396404109589041,0.269239219994507,9803,10925.0
9,87,0.8434075342465753,0.268591426071741,9824,10968.0
9,88,0.8386130136986302,0.2681347504166553,9814,10924.0
9,89,0.8351027397260274,0.27009200753796697,9746,10868.0
9,90,0.8384417808219178,0.26890017849787173,9792,10906.0
9,91,0.8407534246575342,0.2681685051870911,9797,10957.0
9,92,0.8402397260273973,0.2669791780224572,9796,10947.0
9,93,0.8373287671232876,0.2696805869697137,9777,10903.0
9,94,0.8391267123287671,0.26929735374130964,9800,10920.0
9,95,0.8418664383561644,0.2696687796712494,9827,10952.0
9,96,0.8415239726027397,0.26748791346862966,9793,10937.0
9,97,0.8394691780821918,0.2679338164911801,9797,10934.0
9,98,0.8392123287671233,0.26759023963712875,9793,10934.0
9,99,0.8435787671232877,0.2706504087418458,9833,10970.0
9,100,0.8416952054794521,0.2688983699814025,9832,10959.0
10,1,0.8357876712328767,0.26912790537373515,9761,10903.0
10,2,0.8357876712328767,0.2691182961818583,9755,10891.0
10,3,0.8464041095890411,0.27229334510539677,9869,11046.0
10,4,0.8433219178082192,0.27160391441366727,9825,10954.0
10,5,0.8449486301369863,0.2702695299660348,9867,10998.0
10,6,0.8408390410958904,0.26824403704816807,9818,10944.0
10,7,0.8425513698630137,0.2697056810403833,9851,10952.0
10,8,0.8386986301369863,0.26975604383501295,9797,10916.0
10,9,0.8413527397260274,0.26855578370978783,9809,10946.0
10,10,0.8371575342465754,0.266998659260678,9758,10905.0
10,11,0.8376712328767123,0.26620546900533826,9774,10909.0
10,12,0.8441780821917808,0.2712046500096416,9845,10965.0
10,13,0.8368150684931507,0.2679673993578661,9765,10894.0
10,14,0.8475171232876713,0.27372030640745554,9898,11024.0
10,15,0.8449486301369863,0.27172744562970313,9858,11011.0
10,16,0.834332191780822,0.2670103940981269,9736,10870.0
10,17,0.8440068493150685,0.2694901832282024,9869,10982.0
10,18,0.8453767123287671,0.2699102942785253,9869,10985.0
10,19,0.8445205479452055,0.2691508557056154,9845,11009.0
10,20,0.8366438356164384,0.26792866941015087,9766,10904.0
10,21,0.8422945205479452,0.2674545256508006,9822,10946.0
10,22,0.8440924657534247,0.2707869186126468,9845,11008.0
10,23,0.8430650684931507,0.27073754921124354,9834,10975.0
10,24,0.8391267123287671,0.268145106091718,9794,10925.0
10,25,0.843236301369863,0.26975379722542087,9839,10970.0
10,26,0.8426369863013699,0.2704357615530355,9849,10961.0
10,27,0.8362157534246575,0.2671875,9747,10896.0
10,28,0.8372431506849315,0.2673858284963312,9766,10911.0
10,29,0.8401541095890411,0.2679526355996944,9821,10937.0
10,30,0.8370719178082192,0.267907129919315,9762,10895.0
10,31,0.8375856164383562,0.2681769561997751,9778,10906.0
10,32,0.8403253424657534,0.2681123706259241,9792,10948.0
10,33,0.8344178082191781,0.2649530670159354,9710,10868.0
10,34,0.8445205479452055,0.27098921654929575,9851,10995.0
10,35,0.8404109589041096,0.26532993271109184,9779,10939.0
10,36,0.8398972602739726,0.2671603997059384,9812,10941.0
10,37,0.8479452054794521,0.27105875907409943,9895,11020.0
10,38,0.8433219178082192,0.26834192791465444,9835,10974.0
10,39,0.8440068493150685,0.2703007002608815,9843,11006.0
10,40,0.8403253424657534,0.27023308291367404,9820,10957.0
10,41,0.8488013698630137,0.27007895453307923,9920,11022.0
10,42,0.8404109589041096,0.2684734452770333,9817,10964.0
10,43,0.8424657534246576,0.27137587402962066,9858,10980.0
10,44,0.8412671232876713,0.26780991848196517,9823,10975.0
10,45,0.8454623287671232,0.2708763241161095,9845,11002.0
10,46,0.8372431506849315,0.2679912304741025,9779,10888.0
10,47,0.8418664383561644,0.26717245880241475,9825,10967.0
10,48,0.8434931506849315,0.27064987792499934,9866,10995.0
10,49,0.8416095890410958,0.2657187652051684,9830,10971.0
10,50,0.836472602739726,0.26757475265162933,9763,10920.0
10,51,0.8374143835616439,0.2666284403669725,9765,10911.0
10,52,0.8387842465753425,0.27043070127001656,9795,10928.0
10,53,0.8461472602739726,0.2705178845731841,9862,11014.0
10,54,0.8433219178082192,0.2714179289793891,9837,10955.0
10,55,0.8418664383561644,0.26766507828454733,9830,10948.0
10,56,0.8375,0.2683141372770005,9761,10910.0
10,57,0.8360445205479452,0.26844160844930964,9760,10895.0
10,58,0.8456335616438356,0.2711552713199572,9879,10999.0
10,59,0.8420376712328768,0.2698369117566306,9828,10977.0
10,60,0.8416952054794521,0.27075463894786184,9820,10968.0
10,61,0.8403253424657534,0.2660202589242186,9822,10927.0
10,62,0.8395547945205479,0.26895549400828145,9808,10938.0
10,63,0.8470890410958904,0.26906549173194083,9893,11017.0
10,64,0.8361301369863013,0.2676728869374314,9754,10898.0
10,65,0.8360445205479452,0.26785909937547936,9779,10908.0
10,66,0.8333904109589041,0.2668425101659523,9712,10874.0
10,67,0.8389554794520548,0.26955253453684846,9795,10925.0
10,68,0.8428082191780822,0.26656748715174466,9855,10962.0
10,69,0.8389554794520548,0.2706149207490802,9783,10932.0
10,70,0.8412671232876713,0.2683160196828868,9815,10956.0
10,71,0.8373287671232876,0.2669508895630073,9768,10908.0
10,72,0.8422945205479452,0.26975761069477616,9827,10959.0
10,73,0.8473458904109589,0.27518365983971504,9889,11033.0
10,74,0.8407534246575342,0.2695277083276094,9810,10923.0
10,75,0.8465753424657534,0.2719491385479165,9881,11007.0
10,76,0.8462328767123287,0.270139193336256,9859,11000.0
10,77,0.8435787671232877,0.27084710288609826,9835,10966.0
10,78,0.8453767123287671,0.2688830005190264,9843,10989.0
10,79,0.8341609589041096,0.2675700189649012,9735,10878.0
10,80,0.844263698630137,0.2710644842359662,9870,10994.0
10,81,0.8419520547945205,0.2667663449775724,9813,10953.0
10,82,0.8413527397260274,0.2681003192970008,9824,10962.0
10,83,0.8429794520547945,0.2696764980502005,9820,10990.0
10,84,0.8417808219178082,0.2720665742024965,9808,10942.0
10,85,0.846318493150685,0.2734691611613834,9852,10997.0
10,86,0.8431506849315068,0.2699512515747385,9857,10986.0
10,87,0.8388698630136986,0.2691081051358188,9788,10916.0
10,88,0.8401541095890411,0.26817522642077324,9801,10947.0
10,89,0.8475171232876713,0.2705187130663165,9888,11015.0
10,90,0.8401541095890411,0.2719862481978485,9810,10943.0
10,91,0.8482020547945206,0.26879091625241086,9895,11042.0
10,92,0.8393835616438357,0.2687994722955145,9780,10926.0
10,93,0.8384417808219178,0.2681984992057841,9793,10911.0
10,94,0.8418664383561644,0.2703818937746083,9820,10941.0
10,95,0.8366438356164384,0.26798175723940876,9754,10922.0
10,96,0.8420376712328768,0.26890641257324355,9821,10975.0
10,97,0.838013698630137,0.2686215401479857,9802,10899.0
10,98,0.8375856164383562,0.2658699912891986,9767,10921.0
10,99,0.8381849315068494,0.2648934726557199,9760,10918.0
10,100,0.8434075342465753,0.27017601669549934,9839,10989.0
11,1,0.8398972602739726,0.2692117005453644,9774,10954.0
11,2,0.839041095890411,0.2694214876033058,9780,10911.0
11,3,0.830222602739726,0.2658578761013367,9686,10831.0
11,4,0.8363869863013699,0.26350692940666953,9735,10884.0
11,5,0.8413527397260274,0.2679738562091503,9799,10958.0
11,6,0.8401541095890411,0.27047687382713326,9801,10936.0
11,7,0.8367294520547945,0.2674724551882914,9759,10893.0
11,8,0.8439212328767123,0.2665619413899572,9842,10974.0
11,9,0.8366438356164384,0.26838730979831055,9754,10887.0
11,10,0.8462328767123287,0.26660905260883655,9872,11001.0
11,11,0.8363869863013699,0.2648122467846752,9739,10882.0
11,12,0.8422945205479452,0.26700772831174485,9812,10963.0
11,13,0.8388698630136986,0.26733322406162924,9786,10925.0
11,14,0.8381849315068494,0.2669364098638526,9764,10920.0
11,15,0.8422945205479452,0.2695019892989436,9822,10979.0
11,16,0.8392123287671233,0.2695625809652435,9780,10948.0
11,17,0.8363013698630137,0.26636803146595284,9752,10905.0
11,18,0.8405821917808219,0.26474800702607754,9797,10920.0
11,19,0.8445205479452055,0.26804292172776295,9842,10992.0
11,20,0.841181506849315,0.26840608248550485,9814,10955.0
11,21,0.8412671232876713,0.2704236214399824,9818,10945.0
11,22,0.838013698630137,0.26609887260120657,9748,10894.0
11,23,0.839041095890411,0.26681773506606965,9773,10936.0
11,24,0.8436643835616439,0.2714994487320838,9850,10984.0
11,25,0.8398972602739726,0.2700242718446602,9790,10924.0
11,26,0.8357876712328767,0.26781893004115226,9762,10894.0
11,27,0.8372431506849315,0.2680098684210526,9777,10886.0
11,28,0.8459760273972603,0.26988737566108567,9849,11008.0
11,29,0.8428082191780822,0.26983646274984857,9801,10942.0
11,30,0.8394691780821918,0.26934421258648733,9771,10934.0
11,31,0.8347602739726028,0.2670103940981269,9736,10878.0
11,32,0.8395547945205479,0.2677012343651641,9781,10930.0
11,33,0.8433219178082192,0.2677270619048918,9813,10982.0
11,34,0.8382705479452055,0.2647321549413962,9780,10911.0
11,35,0.8398116438356165,0.27020778863354894,9818,10925.0
11,36,0.8422945205479452,0.27138112371990036,9805,10952.0
11,37,0.8482876712328767,0.2700319419039559,9891,11036.0
11,38,0.8398116438356165,0.26859060771960713,9763,10940.0
11,39,0.8422945205479452,0.27015862524785195,9810,10956.0
11,40,0.8408390410958904,0.26984607759451495,9800,10938.0
11,41,0.8391267123287671,0.2686345646437995,9774,10927.0
11,42,0.8367294520547945,0.26685447036621723,9757,10897.0
11,43,0.836986301369863,0.26681975997156837,9760,10905.0
11,44,0.8370719178082192,0.26507169237453837,9761,10927.0
11,45,0.8392123287671233,0.266635708041958,9761,10912.0
11,46,0.8440924657534247,0.2700633797020331,9843,10989.0
11,47,0.8391267123287671,0.26727620087336246,9793,10933.0
11,48,0.8402397260273973,0.26809372604839593,9794,10948.0
11,49,0.8428082191780822,0.26816160624164553,9830,10979.0
11,50,0.8482020547945206,0.2717379385964912,9913,11048.0
11,51,0.8369006849315068,0.268169943627114,9752,10905.0
11,52,0.8417808219178082,0.2687154809427462,9828,10965.0
11,53,0.8421232876712329,0.26881249143952884,9813,10957.0
11,54,0.8388698630136986,0.2669016778706892,9767,10914.0
11,55,0.8446917808219178,0.27253331855587265,9836,10986.0
11,56,0.8419520547945205,0.26942706618373397,9819,10959.0
11,57,0.8375856164383562,0.26941948288218753,9774,10917.0
11,58,0.8439212328767123,0.27008683227082875,9829,10984.0
11,59,0.8356164383561644,0.26852234244651857,9753,10895.0
11,60,0.8367294520547945,0.2687223458927639,9778,10905.0
11,61,0.8398972602739726,0.2691821131950938,9788,10918.0
11,62,0.8388698630136986,0.2681201151789387,9777,10890.0
11,63,0.8416952054794521,0.26869472358369156,9813,10965.0
11,64,0.8398116438356165,0.2690457207269128,9786,10929.0
11,65,0.8480308219178082,0.2689164607824505,9905,11047.0
11,66,0.8414383561643836,0.2701815372730784,9793,10939.0
11,67,0.8386986301369863,0.26659581425768475,9783,10926.0
11,68,0.8383561643835616,0.26782627781283436,9762,10914.0
11,69,0.8378424657534247,0.2667792547395947,9794,10913.0
11,70,0.8384417808219178,0.2704235482889313,9775,10920.0
11,71,0.8375,0.2660195233680537,9756,10910.0
11,72,0.846318493150685,0.27038344691682403,9879,11002.0
11,73,0.8452054794520548,0.2712264798791375,9874,11008.0
11,74,0.8418664383561644,0.27036914782417343,9829,10955.0
11,75,0.8371575342465754,0.26685063249637986,9767,10894.0
11,76,0.8430650684931507,0.27043368328477985,9840,10964.0
11,77,0.8394691780821918,0.2678688704028021,9789,10932.0
11,78,0.8449486301369863,0.2694600951807888,9852,11004.0
11,79,0.8374143835616439,0.26699625795525933,9775,10908.0
11,80,0.8421232876712329,0.2683753210557954,9822,10952.0
11,81,0.842208904109589,0.2694293403635964,9811,10954.0
11,82,0.8357020547945205,0.2664080004371824,9750,10900.0
11,83,0.8414383561643836,0.2685598488375277,9807,10959.0
11,84,0.8406678082191781,0.2728408081705151,9831,10943.0
11,85,0.8485445205479452,0.27011856192327705,9865,11022.0
11,86,0.8413527397260274,0.2668222270457999,9834,10952.0
11,87,0.8404109589041096,0.26760331936570536,9771,10961.0
11,88,0.8374143835616439,0.27037784350037314,9782,10891.0
11,89,0.8428082191780822,0.2687842278203724,9816,10970.0
11,90,0.8386986301369863,0.2714952232837147,9776,10913.0
11,91,0.8410102739726028,0.268902505744611,9830,10950.0
11,92,0.8395547945205479,0.2671322566564819,9792,10937.0
11,93,0.844777397260274,0.2710886409847777,9866,11000.0
11,94,0.8398116438356165,0.2695205763020618,9765,10944.0
11,95,0.8416952054794521,0.2696626128970269,9823,10972.0
11,96,0.8371575342465754,0.2668982684574774,9757,10888.0
11,97,0.8361301369863013,0.26690682822990014,9780,10900.0
11,98,0.8385273972602739,0.2666848344461098,9786,10922.0
11,99,0.839041095890411,0.2691683402569534,9784,10915.0
11,100,0.8434075342465753,0.26593216677468134,9848,10973.0
12,1,0.8412671232876713,0.26782594452937325,9811,10946.0
12,2,0.8413527397260274,0.26959152798789715,9801,10959.0
12,3,0.8420376712328768,0.26943788120226386,9807,10978.0
12,4,0.8399828767123287,0.2676844922707161,9801,10945.0
12,5,0.842722602739726,0.2690760854696178,9835,10943.0
12,6,0.8386986301369863,0.27060420533562346,9768,10936.0
12,7,0.8450342465753424,0.2709015378689923,9847,11003.0
12,8,0.8407534246575342,0.2694487235915493,9795,10948.0
12,9,0.8400684931506849,0.2691186179577465,9783,10947.0
12,10,0.8357876712328767,0.2641044392080388,9751,10896.0
12,11,0.8420376712328768,0.2688946719627448,9816,10960.0
12,12,0.8410102739726028,0.2698749380199438,9797,10954.0
12,13,0.8357876712328767,0.2662353615592499,9753,10903.0
12,14,0.8378424657534247,0.26754445871008276,9794,10906.0
12,15,0.845291095890411,0.2729435193892792,9868,11008.0
12,16,0.8409246575342466,0.2711141868512111,9794,10965.0
12,17,0.8424657534246576,0.270524083611027,9823,10982.0
12,18,0.8380993150684931,0.2697206642168375,9762,10919.0
12,19,0.8372431506849315,0.26702489308038163,9740,10898.0
12,20,0.8480308219178082,0.2706378088488795,9891,11052.0
12,21,0.8453767123287671,0.2711383903996477,9851,10991.0
12,22,0.844263698630137,0.2702228557331213,9858,11014.0
12,23,0.8389554794520548,0.2658755001497047,9768,10924.0
12,24,0.8401541095890411,0.26517303893714317,9800,10957.0
12,25,0.8428082191780822,0.27279795623680997,9824,10981.0
12,26,0.8418664383561644,0.2697081792026305,9843,10951.0
12,27,0.8445205479452055,0.2709904751417717,9844,10996.0
12,28,0.8455479452054795,0.2679528694658358,9847,11001.0
12,29,0.8321061643835617,0.26746550871214203,9732,10837.0
12,30,0.8460616438356164,0.2695516590529857,9854,11022.0
12,31,0.8381849315068494,0.26816271596121627,9763,10917.0
12,32,0.8443493150684932,0.2734409675987572,9857,10981.0
12,33,0.8344178082191781,0.2668351787235212,9712,10847.0
12,34,0.834332191780822,0.2671095615889313,9730,10883.0
12,35,0.8434931506849315,0.2690351165080407,9837,10972.0
12,36,0.839041095890411,0.2691260212923991,9783,10915.0
12,37,0.8333904109589041,0.26556345733041575,9709,10870.0
12,38,0.8436643835616439,0.2679277167543405,9830,10975.0
12,39,0.8389554794520548,0.2663866233872508,9766,10924.0
12,40,0.8407534246575342,0.26819399639127345,9810,10937.0
12,41,0.8397260273972603,0.269240287057659,9792,10922.0
12,42,0.8357876712328767,0.26935104469351046,9733,10888.0
12,43,0.8355308219178083,0.2671264745326655,9760,10899.0
12,44,0.8399828767123287,0.26847939417219996,9785,10937.0
12,45,0.8443493150684932,0.26836458930472523,9831,10964.0
12,46,0.8404109589041096,0.26728977055970354,9809,10943.0
12,47,0.8431506849315068,0.2700948714423209,9822,10963.0
12,48,0.8416952054794521,0.26884463462804475,9801,10975.0
12,49,0.8440924657534247,0.2707663561673948,9854,10994.0
12,50,0.8461472602739726,0.26987780152337115,9850,11015.0
12,51,0.8396404109589041,0.26910426488323647,9818,10943.0
12,52,0.8348458904109589,0.2666593539187188,9724,10872.0
12,53,0.8338184931506849,0.2664400646912091,9720,10852.0
12,54,0.8417808219178082,0.26837016952866105,9799,10965.0
12,55,0.838013698630137,0.2676264911559029,9759,10908.0
12,56,0.8381849315068494,0.2697333885895842,9763,10880.0
12,57,0.8380993150684931,0.26982942135965277,9760,10915.0
12,58,0.841181506849315,0.2680169700287396,9792,10942.0
12,59,0.8468321917808219,0.27125195317854106,9895,11024.0
12,60,0.8438356164383561,0.27067772786153294,9821,10985.0
12,61,0.8458047945205479,0.26882657228423634,9874,10997.0
12,62,0.836472602739726,0.26940399546848665,9750,10882.0
12,63,0.8434931506849315,0.2697119341563786,9831,10990.0
12,64,0.8417808219178082,0.26822276822276825,9825,10953.0
12,65,0.8424657534246576,0.2691180899707034,9829,10976.0
12,66,0.8396404109589041,0.2677018973153262,9792,10934.0
12,67,0.844777397260274,0.26786443446304614,9840,11009.0
12,68,0.8400684931506849,0.26842856358746364,9781,10940.0
12,69,0.8434931506849315,0.2702754609306409,9851,10992.0
12,70,0.8425513698630137,0.26930144537999506,9819,10987.0
12,71,0.8359589041095891,0.26903329100645945,9746,10885.0
12,72,0.8415239726027397,0.2693130692417426,9817,10941.0
12,73,0.8400684931506849,0.2674612048981373,9807,10941.0
12,74,0.8428082191780822,0.26878162176945164,9828,10978.0
12,75,0.8488013698630137,0.27251426523692696,9886,11058.0
12,76,0.8383561643835616,0.27067086997400586,9788,10931.0
12,77,0.843236301369863,0.26878517951800646,9837,10986.0
12,78,0.8398972602739726,0.26850989203704717,9799,10934.0
12,79,0.8352739726027397,0.26837465564738294,9742,10867.0
12,80,0.8408390410958904,0.2674774528559716,9787,10941.0
12,81,0.8351883561643836,0.2681961807940651,9761,10887.0
12,82,0.8440068493150685,0.2706493935143164,9840,10994.0
12,83,0.8404109589041096,0.2694148058519415,9797,10958.0
12,84,0.8329623287671233,0.2664835164835165,9700,10839.0
12,85,0.8440068493150685,0.2706147958481319,9829,10970.0
12,86,0.8452054794520548,0.2719759786231784,9873,10997.0
12,87,0.8368150684931507,0.2672288694795061,9760,10917.0
12,88,0.8387842465753425,0.26847202787609403,9785,10931.0
12,89,0.8458904109589042,0.27122466378812465,9862,11004.0
12,90,0.839041095890411,0.26701385101974046,9793,10921.0
12,91,0.8380993150684931,0.2676785665360695,9770,10918.0
12,92,0.8397260273972603,0.2661944974121493,9772,10924.0
12,93,0.8474315068493151,0.27296587926509186,9880,11025.0
12,94,0.8410102739726028,0.2697154807110231,9802,10949.0
12,95,0.8462328767123287,0.27143523472439435,9893,11015.0
12,96,0.8468321917808219,0.27101852106668134,9848,11027.0
12,97,0.8398116438356165,0.2664997414473505,9792,10918.0
12,98,0.8357876712328767,0.26689613724526035,9770,10896.0
12,99,0.8435787671232877,0.2686261107313739,9825,10992.0
12,100,0.8393835616438357,0.269366391184573,9778,10945.0
13,1,0.8407534246575342,0.26771997922532326,9794,10958.0
13,2,0.8458904109589042,0.2711384683026023,9867,11035.0
13,3,0.8382705479452055,0.264892578125,9765,10940.0
13,4,0.8359589041095891,0.26350931257264887,9748,10895.0
13,5,0.8377568493150684,0.26631946338005125,9767,10914.0
13,6,0.848458904109589,0.27276735278719244,9899,11047.0
13,7,0.8425513698630137,0.2698569585152239,9829,10968.0
13,8,0.8365582191780822,0.26795269324698845,9765,10900.0
13,9,0.8361301369863013,0.26738202124165117,9768,10891.0
13,10,0.8413527397260274,0.2679000874508089,9803,10943.0
13,11,0.8375,0.2680834685068595,9751,10898.0
13,12,0.8363869863013699,0.26772129301584685,9748,10884.0
13,13,0.844777397260274,0.2722788647010196,9881,11002.0
13,14,0.8393835616438357,0.27000911073686534,9780,10934.0
13,15,0.835445205479452,0.2672700762056728,9715,10883.0
13,16,0.8401541095890411,0.26996699669966995,9816,10955.0
13,17,0.8428938356164384,0.2707189939049615,9816,10982.0
13,18,0.8443493150684932,0.2700944328538487,9839,10984.0
13,19,0.8381849315068494,0.2675566032564004,9761,10908.0
13,20,0.8348458904109589,0.2662900394910048,9710,10866.0
13,21,0.8419520547945205,0.2695879840154334,9782,10955.0
13,22,0.8403253424657534,0.2684331797235023,9786,10949.0
13,23,0.8386130136986302,0.266732229689122,9764,10922.0
13,24,0.8346746575342465,0.26945181255526085,9752,10882.0
13,25,0.8409246575342466,0.26997275504306906,9810,10951.0
13,26,0.8425513698630137,0.27014400351764317,9830,10968.0
13,27,0.8398116438356165,0.2683968462549277,9804,10931.0
13,28,0.8444349315068493,0.2691349916536683,9835,10972.0
13,29,0.8409246575342466,0.2716777408637874,9813,10946.0
13,30,0.8417808219178082,0.26673927842069434,9796,10968.0
13,31,0.8388698630136986,0.26751278754889357,9780,10939.0
13,32,0.842722602739726,0.26868322540098916,9833,10969.0
13,33,0.8342465753424657,0.26713382797471835,9721,10851.0
13,34,0.839041095890411,0.2661384736856435,9775,10937.0
13,35,0.8398116438356165,0.2673643368490081,9785,10918.0
13,36,0.8426369863013699,0.2709666740233944,9822,10975.0
13,37,0.8458047945205479,0.27015411568257097,9869,10990.0
13,38,0.8363013698630137,0.26752554664322603,9739,10908.0
13,39,0.8359589041095891,0.26630732187807815,9733,10893.0
13,40,0.841181506849315,0.2675822229488542,9820,10952.0
13,41,0.8404965753424658,0.2689802984090347,9789,10962.0
13,42,0.8361301369863013,0.2671418779986292,9744,10898.0
13,43,0.8417808219178082,0.2685808039376538,9822,10952.0
13,44,0.8383561643835616,0.26701327130934466,9758,10896.0
13,45,0.8410102739726028,0.27021505673191065,9788,10931.0
13,46,0.8379280821917808,0.2702127659574468,9779,10899.0
13,47,0.8422945205479452,0.2692908637372879,9824,10958.0
13,48,0.839041095890411,0.2689346020570926,9779,10932.0
13,49,0.842722602739726,0.2679742132867133,9810,10964.0
13,50,0.8384417808219178,0.26560674004620194,9773,10918.0
13,51,0.8394691780821918,0.268011843403882,9776,10926.0
13,52,0.844263698630137,0.2697733135737417,9830,10975.0
