class1_balk_threshold,seed,class_id,arrivals,booked,balked,offered,no_offer,canceled,no_show,served,mean_accepted_booking_delay,mean_offered_booking_delay,percent_serviced
11,73,2,18394,11942,6441,18383,11,6216,836,4880,8.743928990118908,9.849970081053147,0.2653039034467761
11,74,1,18095,12881,5203,18084,11,6868,982,5022,8.924540020184768,9.857940721079407,0.2775352307267201
11,74,2,18259,11793,6461,18254,5,6120,855,4807,8.717883490206054,9.838994193053578,0.26326742976066597
11,75,1,18445,12998,5423,18421,24,6958,990,5034,8.989459916910294,9.93735410672602,0.27291949037679586
11,75,2,18156,11747,6395,18142,14,6109,894,4733,8.844130416276496,9.939367214199097,0.26068517294558274
11,76,1,18200,12892,5244,18136,64,6885,957,5029,9.037852932050884,9.95980370533745,0.2763186813186813
11,76,2,18186,11683,6453,18136,50,5982,867,4811,8.83351878798254,9.942379797088664,0.2645441548443858
11,77,1,18317,12973,5322,18295,22,6912,1007,5045,9.011022893702306,9.944028423066412,0.2754271987770923
11,77,2,18227,11660,6537,18197,30,6043,863,4744,8.811492281303602,9.933395614661757,0.26027322104570144
11,78,1,18160,12784,5355,18139,21,6756,972,5038,8.995150187734668,9.940349523126963,0.2774229074889868
11,78,2,18402,11816,6564,18380,22,6152,836,4814,8.839201083276913,9.935364526659413,0.2616019997826323
11,79,1,18385,12917,5453,18370,15,6829,997,5076,8.994348532941085,9.946924333151879,0.2760946423714985
11,79,2,18226,11689,6526,18215,11,6092,887,4699,8.844554709555993,9.96003293988471,0.2578185010424668
11,80,1,18269,12736,5512,18248,21,6730,958,5036,9.078910175879397,10.037045155633495,0.27565821884065905
11,80,2,18329,11747,6557,18304,25,6059,896,4786,8.910019579467098,10.017209353146853,0.26111626384418135
11,81,1,18205,12789,5400,18189,16,6749,987,5042,9.015091093908827,9.976194403210732,0.27695687997802804
11,81,2,18209,11845,6343,18188,21,6206,861,4769,8.88560574081891,9.97184957114581,0.261903454335768
11,82,1,18289,12794,5495,18289,0,6758,992,5035,8.914413006096607,9.893269178194544,0.27530209415495654
11,82,2,18309,11889,6420,18309,0,6234,931,4715,8.844646311716714,9.925446501720465,0.2575236222622754
11,83,1,18259,12923,5320,18243,16,6925,995,4988,8.990946374680801,9.931535383434742,0.273180349416726
11,83,2,18258,11761,6480,18241,17,6093,838,4819,8.81158064790409,9.93350145277123,0.2639390951911491
11,84,1,18059,12982,5069,18051,8,6882,1017,5071,8.929979972269296,9.83480139604454,0.2808018162688964
11,84,2,17973,11562,6408,17970,3,5945,844,4760,8.747535028541774,9.852142459654981,0.26484170700495185
11,85,1,18374,12969,5402,18371,3,6954,946,5059,9.001850566736064,9.947362691198084,0.2753347120931751
11,85,2,18147,11671,6474,18145,2,6015,834,4806,8.792305715020136,9.917332598511987,0.2648371631674657
11,86,1,18454,12917,5491,18408,46,6832,981,5090,8.98598745838817,9.948935245545416,0.2758209602254254
11,86,2,18402,11761,6600,18361,41,6155,858,4744,8.873225065895758,9.986438647132509,0.2577980654276709
11,87,1,18274,13005,5254,18259,15,7035,964,4996,9.031680123029604,9.954323895065448,0.27339389296267924
11,87,2,18239,11690,6533,18223,16,6022,883,4775,8.803678357570574,9.946496186138397,0.26180163386150557
11,88,1,18354,13065,5289,18354,0,6864,1054,5136,8.932567929582856,9.837692056227525,0.2798300098071265
11,88,2,17825,11488,6337,17825,0,5976,849,4646,8.727628830083566,9.822833099579242,0.26064516129032256
11,89,1,18081,12829,5250,18079,2,6849,977,4992,9.019720944734585,9.94977598318491,0.2760909241745479
11,89,2,18439,11876,6560,18436,3,6196,848,4824,8.785870663523072,9.922434367541767,0.26161939367644665
11,90,1,18105,12922,5161,18083,22,6796,1025,5083,8.993576845689521,9.905214842669912,0.28075117370892017
11,90,2,17903,11571,6302,17873,30,6004,860,4693,8.773399014778326,9.875510546634588,0.26213483773669216
11,91,1,18253,12939,5314,18253,0,6910,1002,5021,8.979673854239122,9.920670574700049,0.27507806935846163
11,91,2,18303,11870,6433,18303,0,6190,857,4809,8.818786857624263,9.909577664863683,0.26274381248975576
11,92,1,18411,12920,5450,18370,41,6806,1033,5071,8.950077399380804,9.923843222645617,0.275433164955733
11,92,2,18245,11839,6357,18196,49,6251,850,4721,8.90353915026607,9.97977577489558,0.2587558235132913
11,93,1,18295,12932,5341,18273,22,6873,979,5065,9.012913702443552,9.94554807639687,0.27685159879748567
11,93,2,18099,11760,6321,18081,18,6109,835,4801,8.79404761904762,9.885681101708975,0.265263274214045
11,94,1,18083,12882,5194,18076,7,6843,989,5040,8.957848160223568,9.869716751493693,0.2787148150196317
11,94,2,18148,11666,6475,18141,7,6044,879,4725,8.77301560089148,9.873435863513588,0.2603592682389244
11,95,1,18258,12912,5346,18258,0,6830,987,5083,9.009216232961586,9.944188848723847,0.2783985102420857
11,95,2,18169,11645,6524,18169,0,6042,854,4740,8.892056676685273,9.991689140844295,0.2608839231658319
11,96,1,18217,12870,5347,18217,0,6861,1028,4976,8.982905982905983,9.932864906406104,0.2731514519404951
11,96,2,18340,11882,6458,18340,0,6235,856,4781,8.81568759468103,9.92093784078517,0.26068702290076334
11,97,1,18451,12891,5498,18389,62,6853,1027,4993,9.091536731052672,10.033715808363695,0.27060863909815186
11,97,2,18191,11690,6448,18138,53,6019,873,4787,8.916082121471343,10.00854559488367,0.2631521081853664
11,98,1,18205,12772,5426,18198,7,6831,992,4938,9.004071406201065,9.94823606989779,0.2712441636912936
11,98,2,18490,11839,6646,18485,5,6111,874,4848,8.799898640087845,9.916364619962131,0.2621957815035154
11,99,1,18020,12707,5303,18010,10,6677,984,5036,8.988825057055166,9.933092726263187,0.2794672586015538
11,99,2,18329,11733,6584,18317,12,6085,891,4748,8.873604363760334,9.972266200797074,0.2590430465382727
11,100,1,18439,12740,5669,18409,30,6828,949,4945,9.022605965463109,10.024227280134717,0.26818157166874557
11,100,2,18593,12048,6513,18561,32,6264,863,4903,8.945966135458168,10.028931630838855,0.2637013929973646
12,1,1,18103,13761,4085,17846,257,7537,1034,5170,9.444226437032192,10.258153087526617,0.2855880240844059
12,1,2,18529,11659,6608,18267,262,6180,827,4641,9.12050776224376,10.327366288936334,0.2504722327162826
12,2,1,18389,13835,4257,18092,297,7616,1020,5180,9.454644018792916,10.288856953349546,0.28169014084507044
12,2,2,17966,11496,6165,17661,305,6039,826,4621,9.0678496868476,10.255081818696564,0.25720805966826227
12,3,1,18268,13806,4224,18030,238,7519,1039,5232,9.423946110386789,10.261730449251248,0.28640245237573897
12,3,2,18130,11500,6401,17901,229,6103,804,4575,9.136869565217392,10.344450030724541,0.2523441809156095
12,4,1,18201,13766,4186,17952,249,7642,1042,5061,9.495641435420602,10.312778520499108,0.27806164496456237
12,4,2,18413,11750,6409,18159,254,6173,823,4740,9.02663829787234,10.245883583897792,0.25742681800901535
12,5,1,18121,13642,4235,17877,244,7509,987,5134,9.44319014807213,10.285786205739218,0.2833176976988025
12,5,2,18430,11801,6360,18161,269,6250,831,4701,9.133209050080502,10.307802433786685,0.2550732501356484
12,6,1,17984,13804,4017,17821,163,7599,1044,5140,9.443132425383947,10.244879636384042,0.28580960854092524
12,6,2,18113,11569,6361,17930,183,6098,835,4628,9.075978909153774,10.266201896263246,0.25550709435212277
12,7,1,18072,13663,4158,17821,251,7543,983,5126,9.46754007172656,10.29173447056843,0.283643204957946
12,7,2,18277,11606,6413,18019,258,6044,827,4721,9.165690160261933,10.346689605416504,0.2583027849209389
12,8,1,18153,13670,4225,17895,258,7515,1024,5113,9.532479882955377,10.351159541771445,0.2816614333718945
12,8,2,18199,11551,6349,17900,299,6020,832,4682,9.063717427062592,10.268324022346368,0.257266882795758
12,9,1,18131,13833,4127,17960,171,7658,1039,5124,9.440468445022772,10.258407572383074,0.2826098946555623
12,9,2,18221,11710,6323,18033,188,6218,825,4659,8.994790777113579,10.210891144013752,0.255693979474233
12,10,1,18478,13738,4438,18176,302,7464,1070,5188,9.415344300480418,10.290602992957746,0.28076631670094165
12,10,2,18443,11618,6535,18153,290,6217,824,4563,9.17688070235841,10.368754475844213,0.247410941820745
12,11,1,18150,13554,4226,17780,370,7394,1045,5095,9.46672568983326,10.30652418447694,0.2807162534435262
12,11,2,18355,11658,6366,18024,331,6132,795,4721,9.141876822782638,10.325676875277408,0.2572051212203759
12,12,1,18058,13724,4065,17789,269,7617,1022,5067,9.47886913436316,10.283489797065602,0.28059585779156054
12,12,2,18244,11662,6295,17957,287,6102,814,4730,9.016120734007888,10.233613632566687,0.2592633194474896
12,13,1,18439,13916,4271,18187,252,7634,1074,5192,9.435182523713712,10.272337383845604,0.28157709203319053
12,13,2,18194,11490,6455,17945,249,6089,824,4561,9.08485639686684,10.303315686820842,0.2506870396834121
12,14,1,18291,13733,4288,18021,270,7525,1066,5121,9.468506517148475,10.308806392542035,0.27997375758569787
12,14,2,18316,11650,6390,18040,276,6146,811,4673,9.146609442060086,10.339467849223947,0.2551321249181044
12,15,1,18137,13938,4047,17985,152,7708,1011,5198,9.458171904146937,10.255157075340561,0.28659646027457686
12,15,2,18017,11460,6394,17854,163,6004,774,4670,8.984642233856894,10.21944662260558,0.25919964477993007
12,16,1,18034,13759,4074,17833,201,7549,1026,5164,9.526855149356784,10.320305052430886,0.28634800931573695
12,16,2,18091,11455,6422,17877,214,5990,824,4630,9.074465298996072,10.287128712871286,0.2559283621690343
12,17,1,18125,13748,4172,17920,205,7562,1009,5159,9.39147512365435,10.231584821428571,0.2846344827586207
12,17,2,18186,11735,6210,17945,241,6247,811,4664,9.088453344695356,10.269880189467818,0.25646101396678767
12,18,1,18205,13966,4029,17995,210,7692,1067,5186,9.43233567234713,10.231119755487635,0.28486679483658334
12,18,2,17988,11524,6234,17758,230,6115,819,4576,9.013797292606734,10.213593873183918,0.2543918167667334
12,19,1,18243,13769,4189,17958,285,7535,1102,5112,9.500399448035441,10.316739057801536,0.28021706956092746
12,19,2,18233,11549,6391,17940,293,6118,795,4628,9.0948134037579,10.301895206243032,0.2538254812702243
12,20,1,18243,13720,4256,17976,267,7518,949,5240,9.423032069970846,10.26991544281264,0.2872334594090884
12,20,2,18304,11644,6399,18043,261,6181,800,4651,9.139041566472002,10.324114615086183,0.25409746503496505
12,21,1,18286,13882,4163,18045,241,7630,1005,5228,9.402895836334823,10.232751454696592,0.285901782784644
12,21,2,18046,11644,6173,17817,229,6215,802,4623,9.081501202335968,10.26502778245496,0.25617865454948463
12,22,1,18193,13799,4192,17991,202,7619,1012,5147,9.485180085513443,10.304152076038019,0.28291100972901667
12,22,2,18288,11655,6442,18097,191,6155,776,4711,9.041870441870442,10.268331767696303,0.25760061242344706
12,23,1,18454,13932,4269,18201,253,7695,1036,5189,9.452268159632501,10.284379979122026,0.28118565080741303
12,23,2,18285,11663,6346,18009,276,6234,835,4579,9.092600531595645,10.279526903215059,0.25042384468143286
12,24,1,18729,13872,4469,18341,388,7610,1030,5213,9.494305074971164,10.348508805408647,0.2783384056810294
12,24,2,18228,11520,6300,17820,408,6113,809,4587,9.18767361111111,10.356565656565657,0.25164581961816984
12,25,1,18109,13942,3993,17935,174,7656,1047,5217,9.409840768899727,10.209144131586283,0.2880887956264841
12,25,2,17903,11514,6218,17732,171,6122,776,4607,9.023449713392392,10.228513422061809,0.257331173546333
12,26,1,18299,13811,4196,18007,292,7631,990,5171,9.469408442545797,10.292108624423836,0.28258374774577844
12,26,2,18196,11587,6309,17896,300,6049,845,4672,9.045654612928281,10.25324094769781,0.25675972741261816
12,27,1,18159,13769,4116,17885,274,7455,1039,5255,9.464594378676738,10.278221973720996,0.2893881821686216
12,27,2,18167,11547,6384,17931,236,6165,779,4589,9.056724690395773,10.273381294964029,0.2526008697088127
12,28,1,18318,13768,4291,18059,259,7571,1012,5160,9.431653108657757,10.27952821307935,0.28169014084507044
12,28,2,18431,11749,6434,18183,248,6259,790,4687,9.08911396714614,10.299510531815432,0.2542998209538278
12,29,1,18220,13783,4214,17997,223,7558,1083,5128,9.48879053906987,10.310940712340946,0.2814489571899012
12,29,2,18166,11550,6438,17988,178,6068,866,4604,9.101471861471861,10.321547698465643,0.25344049322910933
12,30,1,18424,13758,4400,18158,266,7537,1033,5170,9.43959877889228,10.302346073356096,0.28061224489795916
12,30,2,18133,11661,6193,17854,279,6178,776,4684,9.1300917588543,10.302397221911056,0.2583135719406607
12,31,1,18009,13565,4172,17737,272,7400,1018,5127,9.47674161444895,10.305463156114337,0.2846909878394136
12,31,2,18398,11678,6418,18096,302,6166,863,4636,9.137009761945539,10.325375773651636,0.25198391129470593
12,32,1,18031,13796,4042,17838,193,7533,1009,5235,9.459481008988112,10.261744590200696,0.290333314846653
12,32,2,18017,11454,6360,17814,203,6025,802,4622,9.085210406844771,10.288312563152576,0.25653549425542543
12,33,1,18251,13663,4315,17978,273,7512,1103,5035,9.511600673351387,10.348870842140395,0.27587529450441073
12,33,2,18146,11542,6357,17899,247,6033,820,4677,9.119043493328713,10.318118330632997,0.257742753223851
12,34,1,18179,13522,4406,17928,251,7379,1062,5063,9.500665582014495,10.36066488174922,0.27850816876615875
12,34,2,18248,11655,6356,18011,237,6119,856,4667,9.177863577863578,10.359280439731275,0.2557540552389303
12,35,1,18284,13782,4260,18042,242,7589,1023,5156,9.457117979973878,10.293648154306618,0.28199518704878584
12,35,2,18280,11601,6415,18016,264,6116,796,4681,9.100594776312386,10.297568827708703,0.2560722100656455
12,36,1,18098,13943,3965,17908,190,7750,1108,5073,9.45836620526429,10.242517310699128,0.28030721626699084
12,36,2,18253,11717,6333,18050,203,6214,779,4710,8.995562003925919,10.200886426592797,0.2580397742836794
12,37,1,18009,13495,4231,17726,283,7360,1057,5056,9.456020748425344,10.301929369288052,0.2807485146315731
12,37,2,18551,11818,6442,18260,291,6254,893,4653,9.117701810797088,10.291511500547646,0.2508220581100749
12,38,1,18326,13748,4290,18038,288,7529,1004,5197,9.482688391038696,10.319214990575452,0.28358616173742224
12,38,2,18363,11537,6517,18054,309,6091,803,4633,9.164687527086764,10.366456186994572,0.2523008223057235
12,39,1,18177,13734,4171,17905,272,7575,1006,5137,9.446119120431048,10.274001675509634,0.28260989162127964
12,39,2,18484,11638,6559,18197,287,6141,855,4629,9.11178896717649,10.32994449634555,0.2504328067517853
12,40,1,18312,13621,4373,17994,318,7418,1040,5145,9.489978709345863,10.343003223296654,0.2809633027522936
12,40,2,18266,11530,6439,17969,297,6051,800,4665,9.132263660017346,10.347153430908786,0.25539253257418154
12,41,1,18236,13945,4062,18007,229,7681,1043,5203,9.500681247759053,10.290053867940246,0.2853147620092125
12,41,2,18133,11475,6414,17889,244,6042,828,4589,9.063877995642702,10.27111632847001,0.2530745050460486
12,42,1,18069,13674,4200,17874,195,7494,1052,5115,9.497440397835307,10.320465480586327,0.2830815208367923
12,42,2,18066,11600,6265,17865,201,6110,862,4618,9.08603448275862,10.275062972292192,0.25561828849773055
12,43,1,18260,13628,4325,17953,307,7463,1068,5074,9.484590548869974,10.331476633431738,0.2778751369112815
12,43,2,18277,11653,6275,17928,349,6110,837,4686,9.074143997253927,10.283188308790718,0.25638780981561526
12,44,1,18185,13865,4118,17983,202,7744,1050,5060,9.433609808871259,10.250291942390035,0.27825130602144627
12,44,2,18261,11698,6355,18053,208,6130,828,4725,9.047016584031459,10.250540076441588,0.25874815179891575
12,45,1,18385,13795,4406,18201,184,7600,1041,5140,9.501993475897065,10.348772045492005,0.2795757410932826
12,45,2,18248,11612,6426,18038,210,6126,776,4691,9.106097140888735,10.312839560926932,0.25706926786497153
12,46,1,18268,13664,4322,17986,282,7534,1027,5079,9.493340163934427,10.335983542755477,0.2780271513028246
12,46,2,18430,11656,6457,18113,317,6078,833,4730,9.07258064516129,10.295202340860156,0.2566467715680955
12,47,1,18221,13821,4164,17985,236,7578,1032,5197,9.45995224658129,10.279566305254379,0.28522035014543656
12,47,2,18144,11557,6370,17927,217,6126,796,4625,9.066193648870815,10.280415016455626,0.2549052028218695
12,48,1,18166,13632,4246,17878,288,7421,1009,5179,9.470657276995306,10.308871238393555,0.2850930309369151
12,48,2,18290,11518,6435,17953,337,6053,832,4622,9.146900503559646,10.349468055478193,0.2527063969382176
12,49,1,18212,13839,4088,17927,285,7570,970,5277,9.437170315774262,10.249623472973727,0.2897540083461454
12,49,2,18181,11630,6295,17925,256,6212,826,4577,9.122184006878761,10.292217573221757,0.2517463285847863
12,50,1,18253,13731,4297,18028,225,7615,977,5123,9.470176971815599,10.311515420457066,0.28066619185887254
12,50,2,18245,11707,6319,18026,219,6141,819,4727,9.077987528828906,10.274880727837568,0.2590846807344478
12,51,1,18331,13697,4346,18043,288,7489,1036,5153,9.493100678980799,10.337804134567422,0.2811085047187824
12,51,2,18153,11493,6401,17894,259,6001,812,4665,9.099886887670756,10.311836369732871,0.25698231697240126
12,52,1,18480,13872,4371,18243,237,7574,1063,5213,9.42257785467128,10.279723729649728,0.2820887445887446
12,52,2,17986,11404,6323,17727,259,6007,868,4511,9.161697649947387,10.353866982568963,0.25080618258645615
12,53,1,18267,13646,4351,17997,270,7471,1092,5067,9.481166642239485,10.331888648108018,0.27738544917063557
12,53,2,18214,11546,6374,17920,294,6017,857,4653,9.129655291875974,10.320089285714285,0.2554628307895026
12,54,1,18267,13678,4302,17980,287,7464,995,5201,9.436174879368329,10.288876529477196,0.28472108173208516
12,54,2,18246,11714,6250,17964,282,6263,839,4598,9.1314666211371,10.293865508795369,0.2520004384522635
12,55,1,18317,13875,4165,18040,277,7671,1049,5133,9.452108108108108,10.271230598669623,0.28023147895397715
12,55,2,18148,11624,6251,17875,273,6142,846,4626,9.073898830006883,10.26081118881119,0.25490412166629933
12,56,1,17993,13732,4045,17777,216,7559,1012,5144,9.500364113020682,10.296675479552231,0.28588895681653975
12,56,2,18202,11541,6446,17987,215,6031,872,4619,9.085261242526645,10.29588035803636,0.2537633227117899
12,57,1,18014,13644,4184,17828,186,7467,1055,5103,9.472515391380826,10.30037020417321,0.2832796713667148
12,57,2,18157,11651,6336,17987,170,6164,821,4657,9.12685606385718,10.298938121976983,0.25648510216445447
12,58,1,18197,13721,4178,17899,298,7520,1035,5151,9.452007871146417,10.280183250460919,0.28306863768753093
12,58,2,18338,11690,6364,18054,284,6215,820,4641,9.14448246364414,10.322255455854659,0.2530810339186389
12,59,1,18140,13823,4097,17920,220,7578,973,5253,9.367720465890184,10.198158482142857,0.2895810363836825
12,59,2,18339,11637,6429,18066,273,6179,803,4642,9.08387041333677,10.283349939112144,0.2531217623643601
12,60,1,18159,13749,4140,17889,270,7536,995,5204,9.46359735253473,10.282016881882722,0.286579657470125
12,60,2,18124,11566,6234,17800,324,6113,823,4617,9.163755836071243,10.328258426966292,0.2547450893842419
12,61,1,18450,13895,4232,18127,323,7625,980,5278,9.399280316660668,10.239918353836819,0.28607046070460707
12,61,2,18280,11506,6442,17948,332,6080,808,4596,9.123413871023814,10.326053042121686,0.2514223194748359
12,62,1,18077,13830,4030,17860,217,7600,1092,5122,9.441648590021693,10.244568868980963,0.28334347513414837
12,62,2,18114,11529,6387,17916,198,6084,807,4628,9.093069650446699,10.292308551015852,0.25549298884840455
12,63,1,18350,13816,4234,18050,300,7634,1027,5144,9.45917776491025,10.289750692520776,0.2803269754768392
12,63,2,18100,11630,6189,17819,281,6139,790,4687,9.08263112639725,10.257253493462034,0.2589502762430939
12,64,1,18370,13755,4396,18151,219,7570,1006,5165,9.42057433660487,10.287477273979395,0.28116494284158955
12,64,2,18260,11610,6403,18013,247,6105,824,4660,9.068303186907839,10.285793593515795,0.2552026286966046
12,65,1,18322,13796,4303,18099,223,7590,1020,5167,9.483690924905769,10.319686170506658,0.28201069752210456
12,65,2,18201,11635,6305,17940,261,6130,826,4662,9.068070477009025,10.26984392419175,0.25613977253997033
12,66,1,18231,13618,4265,17883,348,7512,1003,5087,9.432956381260096,10.283677235363195,0.27903022324611926
12,66,2,18347,11725,6305,18030,317,6157,851,4705,9.16358208955224,10.326344980587908,0.2564451953997929
12,67,1,18306,13736,4299,18035,271,7580,983,5157,9.432513104251601,10.282894372054338,0.28171091445427726
12,67,2,18429,11702,6472,18174,255,6163,839,4683,9.112715775081183,10.31512050181578,0.25411036952629007
12,68,1,18138,13710,4181,17891,247,7480,1034,5179,9.474835886214443,10.298641775194232,0.28553313485500054
12,68,2,18300,11536,6501,18037,263,6105,822,4602,9.045943134535367,10.28463713477851,0.2514754098360656
12,69,1,18335,13836,4228,18064,271,7538,989,5297,9.42736339982654,10.263562887511071,0.2889010089991819
12,69,2,18113,11513,6335,17848,265,6106,836,4554,9.169460609745505,10.348050201703272,0.25142163087285374
12,70,1,18104,13760,4212,17972,132,7552,1043,5149,9.388008720930232,10.23453149343423,0.28441228457799383
12,70,2,18357,11782,6451,18233,124,6316,776,4670,9.04668137837379,10.2561289968738,0.2543988669172523
12,71,1,17963,13790,4003,17793,170,7514,1042,5221,9.405656272661348,10.214297757545102,0.2906530089628681
12,71,2,18263,11567,6524,18091,172,6166,856,4525,9.11014091812916,10.321541097783427,0.24776871269780432
12,72,1,18149,13802,4126,17928,221,7586,1020,5178,9.42725691928706,10.249497991967871,0.28530497548074274
12,72,2,18303,11595,6456,18051,252,6121,822,4639,9.048555411815437,10.271840895241262,0.2534557176419166
12,73,1,18342,13796,4235,18031,311,7546,1039,5196,9.518048709770948,10.335866008540846,0.2832842656198888
12,73,2,18325,11619,6425,18044,281,6179,812,4611,9.08279542129271,10.291066282420749,0.25162346521145973
12,74,1,18122,13536,4351,17887,235,7450,1006,5063,9.426787825059101,10.295969139598592,0.2793841739322371
12,74,2,18443,11917,6269,18186,257,6325,813,4765,9.10539565326844,10.276036511602332,0.2583636067884834
12,75,1,18083,13754,4126,17880,203,7590,965,5178,9.464882943143813,10.280648769574944,0.2863462920975502
12,75,2,18194,11705,6289,17994,200,6191,790,4708,9.05877829987185,10.249583194398133,0.2587666263603386
12,76,1,17984,13487,4226,17713,271,7435,1011,5021,9.50582041966338,10.339468187207135,0.279192615658363
12,76,2,18178,11727,6194,17921,257,6080,868,4767,9.112475483925984,10.284080129457061,0.2622400704147871
12,77,1,18304,13637,4288,17925,379,7433,1028,5162,9.474811175478477,10.31810320781032,0.28201486013986016
12,77,2,18294,11704,6263,17967,327,6237,777,4675,9.148410799726589,10.319084989146768,0.25554826719142887
12,78,1,18252,13882,4134,18016,236,7665,1052,5149,9.431998271142486,10.250721580817052,0.282106070567609
12,78,2,18242,11638,6418,18056,186,6167,814,4650,9.072778827977316,10.281346920691183,0.25490626027847824
12,79,1,18212,13861,4051,17912,300,7579,1117,5157,9.457903470168098,10.25898838767307,0.2831649461893257
12,79,2,18088,11604,6200,17804,284,6198,795,4585,9.042916235780766,10.23404852842058,0.2534829721362229
12,80,1,18251,13580,4352,17932,319,7478,992,5095,9.46038291605302,10.319428953825563,0.279162785600789
12,80,2,18339,11666,6323,17989,350,6091,869,4692,9.137064975141437,10.320418033242538,0.2558481923769017
12,81,1,18173,13715,4238,17953,220,7557,1061,5080,9.49945315348159,10.325795131732859,0.27953557475375557
12,81,2,18222,11727,6262,17989,233,6176,852,4681,9.052954719877206,10.243037411751626,0.2568872791131599
12,82,1,18148,13903,4070,17973,175,7676,1011,5192,9.45076602172193,10.254492850386692,0.28609213136433764
12,82,2,18209,11564,6435,17999,210,6104,797,4648,9.056208924247665,10.278737707650425,0.25525838870888024
12,83,1,18348,13896,4227,18123,225,7631,1072,5175,9.461571675302245,10.28687303426585,0.2820470896010464
12,83,2,18016,11505,6308,17813,203,6096,779,4622,9.087005649717515,10.294167181272105,0.25654973357015987
12,84,1,18307,13753,4239,17992,315,7486,1062,5188,9.454664436850141,10.289962205424633,0.28338886764625554
12,84,2,18093,11390,6435,17825,268,5976,891,4512,9.18235294117647,10.370995792426367,0.24937821256839662
12,85,1,18154,13784,4185,17969,185,7688,997,5078,9.467208357515961,10.289999443486003,0.2797179684917924
12,85,2,18167,11725,6216,17941,226,6142,816,4751,9.055778251599147,10.238225294019285,0.2615181372818847
12,86,1,18170,13813,4180,17993,177,7534,1015,5248,9.457178020705133,10.28022008558884,0.28882773802971934
12,86,2,18131,11565,6366,17931,200,6137,787,4625,9.15322092520536,10.335954492220177,0.2550879708786057
12,87,1,18288,13844,4161,18005,283,7743,1041,5037,9.503900606761052,10.31185781727298,0.2754265091863517
12,87,2,18235,11596,6360,17956,279,6014,849,4723,9.051397033459814,10.263087547337937,0.25900740334521527
12,88,1,18142,13795,4100,17895,247,7647,1027,5105,9.48474084813338,10.290136909751327,0.28139124683055894
12,88,2,18305,11676,6348,18024,281,6130,852,4680,9.049331963001027,10.253772747447847,0.2556678503141218
12,89,1,18215,13834,4174,18008,207,7617,1020,5179,9.417594332803239,10.247945357618836,0.284326104858633
12,89,2,18146,11669,6267,17936,210,6200,775,4683,9.051332590624732,10.244201605709188,0.25807340460707595
12,90,1,18370,13716,4348,18064,306,7460,1039,5201,9.467993584135316,10.318146589902568,0.28312465977136636
12,90,2,18306,11597,6417,18014,292,6161,832,4592,9.172803311201173,10.358609970023315,0.2508467169234131
12,91,1,18244,13711,4249,17960,284,7572,1052,5072,9.432572387134417,10.276559020044543,0.27800920850690636
12,91,2,18255,11645,6316,17961,294,6096,832,4698,9.121082009446114,10.304660096876566,0.257354149548069
12,92,1,18424,13784,4388,18172,252,7526,1069,5171,9.527423099245501,10.365947611710324,0.28066652192792013
12,92,2,18286,11651,6363,18014,272,6224,816,4601,9.032615226160845,10.252414788497836,0.2516132560428743
12,93,1,18090,13875,4018,17893,197,7631,990,5234,9.409441441441441,10.215726820544347,0.28933112216694307
12,93,2,18105,11581,6337,17918,187,6143,779,4646,9.054485795699852,10.252371916508539,0.25661419497376414
12,94,1,18156,13816,4194,18010,146,7520,1066,5211,9.479226983207875,10.299111604664075,0.2870125578321216
12,94,2,18186,11513,6459,17972,214,6107,793,4591,9.108486059237384,10.323781437792121,0.252446937204443
12,95,1,18323,13837,4219,18056,267,7683,987,5153,9.51528510515285,10.329530350022154,0.2812312394258582
12,95,2,18124,11543,6303,17846,278,6000,788,4740,9.063155158970805,10.268239381373977,0.2615316707128669
12,96,1,17999,13667,4110,17777,222,7457,971,5221,9.427672495792786,10.253586094391629,0.29007167064836936
12,96,2,18338,11704,6397,18101,237,6254,806,4627,9.132860560492139,10.306226175349428,0.2523175918857018
12,97,1,18335,13436,4515,17951,384,7256,1028,5134,9.474992557308722,10.36159545429224,0.2800109080992637
12,97,2,18408,11756,6295,18051,357,6243,846,4658,9.118067369853692,10.299484793086256,0.25304215558452847
12,98,1,18345,13756,4371,18127,218,7479,1049,5218,9.448386158767084,10.304793953770618,0.2844371763423276
12,98,2,18261,11565,6503,18068,193,6152,848,4552,9.142931258106355,10.347520478193491,0.24927440994469088
12,99,1,18181,13646,4290,17936,245,7524,980,5126,9.447970101128536,10.297557983942909,0.2819426874209339
12,99,2,18394,11702,6434,18136,258,6159,828,4699,9.143308836096393,10.341916629907367,0.255463738175492
12,100,1,18252,13844,4203,18047,205,7635,1036,5155,9.462221901184629,10.286141741009587,0.2824348016655709
12,100,2,18048,11494,6354,17848,200,6030,826,4623,9.106925352357752,10.311183325862842,0.25615026595744683
13,1,1,18460,15405,0,15405,3055,8707,1169,5509,9.923141837065888,9.923141837065888,0.2984290357529794
13,1,2,18123,10173,4970,15143,2980,5202,679,4285,8.708640519020937,9.971604041471307,0.2364398830215748
13,2,1,18290,15427,0,15427,2863,8881,1084,5434,9.98424839566993,9.98424839566993,0.29710224166211047
13,2,2,18101,10348,5074,15422,2679,5215,690,4433,8.583591032083495,9.878485280767734,0.24490359648638196
13,3,1,18522,15369,0,15369,3153,8671,1162,5510,9.996356301646172,9.996356301646172,0.2974840729942771
13,3,2,18342,10220,4948,15168,3174,5243,716,4255,8.71624266144814,9.953652426160337,0.23198124522952787
