class1_high_balk,seed,average_utilization,overall_percent_serviced,total_served
0.3,27,0.8418664383561644,0.2671601981383703,9816
0.3,28,0.8409246575342466,0.2694478865482583,9785
0.3,29,0.8392123287671233,0.26873952811272556,9784
0.3,30,0.8404109589041096,0.27249450335365005,9791
0.3,31,0.8391267123287671,0.2715251982036924,9795
0.3,32,0.844777397260274,0.26996875171317364,9849
0.3,33,0.8386130136986302,0.26790791776027995,9799
0.3,34,0.8416095890410958,0.26680471921746,9792
0.3,35,0.8351027397260274,0.26753025770508,9748
0.3,36,0.8418664383561644,0.26863960250075075,9840
0.3,37,0.8389554794520548,0.2704485852311939,9797
0.3,38,0.8387842465753425,0.2680485865482164,9776
0.3,39,0.8456335616438356,0.2691086289969339,9830
0.3,40,0.8433219178082192,0.2688813485113835,9826
0.3,41,0.8347602739726028,0.2684917156011358,9739
0.3,42,0.8398972602739726,0.2693121547720465,9800
0.3,43,0.8426369863013699,0.27083735421434285,9823
0.3,44,0.8328767123287671,0.26632641861486117,9706
0.3,45,0.8376712328767123,0.2675562374989725,9765
0.3,46,0.8363869863013699,0.26469155844155845,9783
0.3,47,0.8424657534246576,0.2675253090293885,9804
0.3,48,0.8424657534246576,0.2706511845988361,9813
0.3,49,0.8412671232876713,0.2681979764834564,9808
0.3,50,0.8440068493150685,0.26891902955544034,9854
0.3,51,0.8357020547945205,0.2698381912889283,9739
0.3,52,0.8369006849315068,0.2678149552222405,9749
0.3,53,0.8433219178082192,0.26967614771825127,9851
0.3,54,0.8433219178082192,0.2664026689088394,9822
0.3,55,0.8340753424657534,0.26772390628011344,9724
0.3,56,0.8436643835616439,0.26922235590068905,9846
0.3,57,0.8392979452054794,0.2679523103126202,9754
0.3,58,0.843236301369863,0.2680091683038638,9822
0.3,59,0.8396404109589041,0.2690374845530688,9797
0.3,60,0.8404965753424658,0.2662327050877002,9775
0.3,61,0.8344178082191781,0.26523043359694576,9726
0.3,62,0.8408390410958904,0.2703253712428024,9812
0.3,63,0.8431506849315068,0.26920755131160135,9811
0.3,64,0.8451198630136987,0.26876109821062694,9838
0.3,65,0.8360445205479452,0.2656845659514214,9757
0.3,66,0.8398116438356165,0.2671903553991763,9796
0.3,67,0.8381849315068494,0.2678204108499493,9765
0.3,68,0.8439212328767123,0.2698782627769248,9843
0.3,69,0.839041095890411,0.266212719596895,9774
0.3,70,0.8410102739726028,0.2684819567840298,9791
0.3,71,0.8394691780821918,0.26947989305697195,9777
0.3,72,0.8418664383561644,0.2663500678426052,9815
0.3,73,0.8409246575342466,0.26958980835758606,9819
0.3,74,0.8413527397260274,0.2674018671179778,9796
0.3,75,0.839041095890411,0.2676252699488806,9790
0.3,76,0.842208904109589,0.267411748671119,9810
0.3,77,0.8395547945205479,0.2679955096788325,9788
0.3,78,0.8405821917808219,0.26658677415840504,9788
0.3,79,0.84375,0.2721976808393153,9859
0.3,80,0.8392123287671233,0.2706409334734281,9788
0.3,81,0.8454623287671232,0.26940477488280823,9885
0.3,82,0.8389554794520548,0.2690089001208658,9793
0.3,83,0.8410958904109589,0.2686440445868595,9809
