class1_high_balk,seed,class_id,arrivals,booked,balked,offered,no_offer,canceled,no_show,served,mean_accepted_booking_delay,mean_offered_booking_delay,percent_serviced
0.4,100,2,18382,11782,6484,18266,116,6204,825,4734,8.885418434900696,9.971531807730209,0.25753454466325754
0.5,1,1,18446,11801,6645,18446,0,5912,908,4980,8.34454707228201,9.323105280277566,0.2699772308359536
0.5,1,2,18270,11694,6576,18270,0,5903,954,4836,8.402086540106037,9.354460864805693,0.26469622331691295
0.5,2,1,18207,11790,6417,18207,0,5923,930,4935,8.43952502120441,9.388367111550503,0.2710495963091119
0.5,2,2,18209,11784,6425,18209,0,5979,957,4843,8.407926001357774,9.376077763743204,0.2659673787687407
0.5,3,1,18242,11798,6444,18242,0,5986,901,4899,8.36963892185116,9.324909549391514,0.2685560793772613
0.5,3,2,18150,11683,6467,18150,0,5800,902,4977,8.341265086022426,9.312231404958677,0.27421487603305783
0.5,4,1,18258,11638,6620,18258,0,5916,907,4812,8.375837772813199,9.352831635447474,0.26355570161025305
0.5,4,2,18519,11945,6574,18519,0,5997,981,4962,8.409543742151527,9.357146714185431,0.26794103353312815
0.5,5,1,17997,11646,6351,17997,0,5798,931,4911,8.2136355830328,9.16008223592821,0.2728788131355226
0.5,5,2,18270,11761,6509,18270,0,5925,947,4885,8.290026358302866,9.229666119321292,0.2673782156540777
0.5,6,1,18243,11797,6446,18243,0,5887,920,4983,8.381961515639569,9.336951159348791,0.27314586416707776
0.5,6,2,18108,11763,6345,18108,0,5976,882,4883,8.37762475558956,9.323282527059863,0.26965981886459023
0.5,7,1,18204,11758,6446,18204,0,5908,901,4939,8.407637353291376,9.360195561415074,0.271313996923753
0.5,7,2,18177,11719,6458,18177,0,5885,940,4885,8.409164604488437,9.363096220498432,0.26874621774770313
0.5,8,1,18210,11609,6601,18210,0,5780,900,4917,8.321819278146267,9.288248215266337,0.2700164744645799
0.5,8,2,18108,11597,6511,18108,0,5735,937,4915,8.334138139173925,9.293903247183565,0.2714269935939916
0.5,9,1,18127,11716,6411,18127,0,5901,947,4863,8.29540798907477,9.22949191813317,0.26827384564461854
0.5,9,2,18497,11901,6596,18497,0,6022,963,4909,8.258465675153348,9.214683462183057,0.2653943882791804
0.5,10,1,18264,11764,6500,18264,0,6017,893,4850,8.37529751785107,9.320575996495839,0.2655497152869032
0.5,10,2,18216,11642,6574,18216,0,5726,913,5002,8.245060986084866,9.247310057092665,0.2745937637241985
0.5,11,1,18545,11901,6644,18545,0,6001,995,4900,8.532224182841778,9.509086007009977,0.2642221623078997
0.5,11,2,18217,11614,6603,18217,0,5843,933,4830,8.503444119166524,9.495087006642148,0.265136959982434
0.5,12,1,18028,11616,6412,18028,0,5818,899,4899,8.360020661157025,9.320002218770801,0.27174395384956734
0.5,12,2,18202,11790,6412,18202,0,5930,890,4968,8.340542832909245,9.295462037138776,0.2729370398857268
0.5,13,1,18266,11796,6470,18266,0,5931,918,4938,8.279671074940659,9.230975583050476,0.27033833351582176
0.5,13,2,18149,11579,6570,18149,0,5767,871,4936,8.26029881682356,9.232244200782413,0.2719709074880159
0.5,14,1,18294,11799,6495,18294,0,5961,915,4920,8.315196203068057,9.291516344156554,0.26894063627418824
0.5,14,2,18231,11678,6553,18231,0,5845,949,4882,8.357252954272992,9.330481048763096,0.2677856398442214
0.5,15,1,18234,11815,6419,18234,0,6041,896,4870,8.354295387219636,9.315564330371833,0.26708347043983766
0.5,15,2,18371,11926,6445,18371,0,6029,953,4941,8.349404662082843,9.308801916063361,0.26895650753905614
0.5,16,1,18482,11965,6517,18482,0,6128,864,4968,8.422147931466778,9.400551888323774,0.2688020776972189
0.5,16,2,18322,11737,6585,18322,0,5909,961,4865,8.430518871943427,9.420805588909507,0.26552778080995526
0.5,17,1,18059,11636,6423,18059,0,5831,932,4860,8.167067720866276,9.118943463093194,0.26911789135611053
0.5,17,2,18330,11753,6577,18330,0,5873,943,4932,8.197141155449673,9.147626841243863,0.2690671031096563
0.5,18,1,18147,11626,6521,18147,0,5792,886,4943,8.181231722002408,9.150493194467405,0.2723866203780239
0.5,18,2,18396,11870,6526,18396,0,6010,871,4981,8.191069924178601,9.147532072189607,0.27076538377908244
0.5,19,1,18371,11805,6566,18371,0,6032,885,4877,8.47445997458704,9.440422404877252,0.2654727559740896
0.5,19,2,18576,11853,6723,18576,0,5942,931,4974,8.43575466126719,9.422319121447028,0.26776485788113696
0.5,20,1,18305,11781,6524,18305,0,5932,918,4925,8.33698327815975,9.28604206500956,0.2690521715378312
0.5,20,2,18120,11599,6521,18120,0,5761,914,4921,8.305112509699113,9.272350993377483,0.2715783664459161
0.5,21,1,18155,11654,6501,18155,0,5873,935,4846,8.382615411017676,9.337813274580006,0.26692371247590196
0.5,21,2,18141,11776,6365,18141,0,5898,919,4959,8.326851222826088,9.283666832037925,0.2733586902596329
0.5,22,1,18194,11676,6518,18194,0,5852,945,4869,8.33958547447756,9.304880729910959,0.2676156974826866
0.5,22,2,18326,11918,6408,18326,0,6050,935,4922,8.361889578788388,9.301538797337116,0.26858015933646184
0.5,23,1,18190,11794,6396,18190,0,5927,919,4945,8.349075801254875,9.327707531610775,0.2718526663001649
0.5,23,2,18449,12000,6449,18449,0,6220,905,4872,8.428166666666666,9.367662203913492,0.26407935389452003
0.5,24,1,18437,11803,6634,18437,0,5917,870,5008,8.430737947979328,9.406899170146987,0.27162770515810597
0.5,24,2,18181,11836,6345,18181,0,6046,868,4909,8.3901655964853,9.356306033771519,0.2700071503217645
0.5,25,1,18397,11754,6643,18397,0,5942,929,4875,8.338182746299132,9.31939990215796,0.26498885687883894
0.5,25,2,18359,11829,6530,18359,0,5945,971,4909,8.349649167300703,9.304373876572798,0.26738929135573836
0.5,26,1,18075,11653,6422,18075,0,5877,885,4887,8.324894876855746,9.25399723374827,0.2703734439834025
0.5,26,2,18190,11798,6392,18190,0,5885,938,4970,8.202746228174266,9.163056624518967,0.2732270478284772
0.5,27,1,18362,11795,6567,18362,0,5987,908,4896,8.474947011445527,9.46313037795447,0.266637621174164
0.5,27,2,18450,11851,6599,18450,0,6010,916,4917,8.483672263943971,9.467967479674797,0.2665040650406504
0.5,28,1,18467,11940,6527,18467,0,6023,880,5029,8.307621440536014,9.277413765094494,0.272323604267071
0.5,28,2,18116,11639,6477,18116,0,5862,921,4854,8.328120972592147,9.292283064694193,0.2679399425921837
0.5,29,1,18334,11785,6549,18334,0,5964,968,4841,8.344251166737378,9.30047998254609,0.2640449438202247
0.5,29,2,18256,11690,6566,18256,0,5840,928,4921,8.317536355859708,9.28429009640666,0.2695552147239264
0.5,30,1,18144,11768,6376,18144,0,5811,973,4976,8.421397008837525,9.36766975308642,0.2742504409171076
0.5,30,2,18241,11633,6608,18241,0,5904,904,4815,8.41949626063784,9.396250205580834,0.2639657913491585
0.5,31,1,18147,11695,6452,18147,0,5815,934,4943,8.340829414279607,9.301592549732739,0.2723866203780239
0.5,31,2,18134,11636,6498,18134,0,5858,899,4877,8.380715022344448,9.336053821550678,0.26894231829712145
0.5,32,1,18375,11866,6509,18375,0,5930,958,4972,8.451879319062868,9.394122448979592,0.27058503401360545
0.5,32,2,18179,11610,6569,18179,0,5863,899,4843,8.417312661498707,9.394411133725727,0.2664062929754112
0.5,33,1,18471,11817,6654,18471,0,5977,946,4884,8.428958280443428,9.381246277949218,0.26441448757511776
0.5,33,2,18349,11747,6602,18349,0,5914,947,4878,8.35702732612582,9.336857594419314,0.2658455501662216
0.5,34,1,18446,11902,6544,18446,0,6004,992,4896,8.49957990253739,9.466767862951317,0.2654233980266725
0.5,34,2,18450,11805,6645,18450,0,6003,916,4879,8.496908089792461,9.47669376693767,0.2644444444444444
0.5,35,1,18290,11776,6514,18290,0,5945,937,4886,8.40319293478261,9.381137233460908,0.26714051394204485
0.5,35,2,18427,11814,6613,18427,0,5949,928,4929,8.448874217030642,9.419221794106473,0.26748792532696586
0.5,36,1,18085,11710,6375,18085,0,5879,954,4866,8.12399658411614,9.036328448990876,0.2690627591927011
0.5,36,2,18192,11696,6496,18192,0,5839,912,4941,8.018467852257182,8.977352682497802,0.27160290237467016
0.5,37,1,18399,11789,6610,18399,0,5985,945,4851,8.392993468487573,9.372791999565194,0.26365563345834014
0.5,37,2,18402,11811,6591,18402,0,5942,924,4940,8.37278807890949,9.355722204108249,0.2684490816215629
0.5,38,1,18406,11838,6568,18406,0,5952,929,4956,8.367376245987497,9.340649788112572,0.2692600239052483
0.5,38,2,18291,11641,6650,18291,0,5864,906,4868,8.402113220513701,9.383521950686129,0.26614181838062434
0.5,39,1,18339,11871,6468,18339,0,6030,937,4898,8.380675595990228,9.32335459948743,0.267081084028573
0.5,39,2,18217,11655,6562,18217,0,5811,921,4920,8.33959673959674,9.314431574902564,0.2700774002305539
0.5,40,1,18495,11779,6716,18495,0,5899,937,4932,8.42083368707021,9.408056231413896,0.26666666666666666
0.5,40,2,18144,11654,6490,18144,0,5841,940,4864,8.420542303071906,9.390652557319225,0.26807760141093473
0.5,41,1,18284,11755,6529,18284,0,5952,883,4911,8.251127179923436,9.227521330124699,0.26859549332749943
0.5,41,2,18196,11805,6391,18196,0,5932,936,4932,8.304108428631936,9.246207957792922,0.27104858210595734
0.5,42,1,18170,11691,6479,18170,0,5898,938,4853,8.253870498674194,9.210842047330765,0.2670886075949367
0.5,42,2,18052,11615,6437,18052,0,5742,926,4944,8.226947912182522,9.193385774429427,0.27387547086195435
0.5,43,1,18197,11782,6415,18197,0,5959,981,4836,8.388813444236972,9.331098532725175,0.2657580919931857
0.5,43,2,18196,11774,6422,18196,0,5918,899,4936,8.335569899779175,9.29511980655089,0.27126841063970103
0.5,44,1,18454,11968,6486,18454,0,6094,903,4969,8.26821524064171,9.228568332068928,0.26926411618077384
0.5,44,2,18162,11737,6425,18162,0,5920,905,4907,8.276902104455994,9.235932166061007,0.2701794956502588
0.5,45,1,18334,11768,6566,18334,0,5905,961,4886,8.416553365057784,9.371059234209666,0.2664994000218174
0.5,45,2,18220,11610,6610,18220,0,5778,1007,4816,8.390008613264428,9.365751920965971,0.26432491767288696
0.5,46,1,18104,11742,6362,18104,0,5941,875,4919,8.310509282916028,9.272094564737074,0.27170790985417587
0.5,46,2,18257,11867,6390,18257,0,5994,907,4960,8.313305806016684,9.275894177575724,0.2716766171879279
0.5,47,1,18157,11686,6471,18157,0,5870,962,4846,8.291032004107478,9.270749573167373,0.2668943107341521
0.5,47,2,18348,11926,6422,18348,0,6063,913,4937,8.345212141539493,9.28880531938086,0.26907564857205146
0.5,48,1,18578,11923,6655,18578,0,5999,944,4976,8.453996477396629,9.446603509527398,0.26784368608031006
0.5,48,2,18217,11705,6512,18217,0,5959,928,4813,8.533532678342588,9.49195806115167,0.2642037657133447
0.5,49,1,18382,11807,6575,18382,0,5933,891,4977,8.279410519183536,9.254760091393754,0.27075399847677073
0.5,49,2,18144,11697,6447,18144,0,5880,933,4875,8.313242711806446,9.267250881834215,0.26868386243386244
0.5,50,1,18453,11847,6606,18453,0,5932,922,4989,8.255760952139783,9.23817265485287,0.27036254267598764
0.5,50,2,18221,11751,6470,18221,0,5963,902,4883,8.32712109607693,9.27627462817628,0.26798748696558916
0.5,51,1,18154,11724,6430,18154,0,5879,944,4894,8.392784032753326,9.348132642943703,0.2695824611655833
0.5,51,2,18305,11853,6452,18305,0,6002,956,4881,8.349616130937315,9.317290357825732,0.2666484567058181
0.5,52,1,18209,11712,6497,18209,0,5797,924,4986,8.369193989071038,9.34428030095008,0.2738206381459718
0.5,52,2,18245,11736,6509,18245,0,5984,898,4851,8.40149965916837,9.36256508632502,0.2658810633050151
0.5,53,1,18355,11893,6462,18355,0,5960,964,4962,8.434457243756832,9.392971942250067,0.2703350585671479
0.5,53,2,18166,11734,6432,18166,0,5982,937,4809,8.43770240327254,9.405042386876582,0.26472531102058794
0.5,54,1,18234,11731,6503,18234,0,5855,947,4922,8.280453499275424,9.226993528572995,0.269935285729955
0.5,54,2,18104,11666,6438,18104,0,5873,967,4811,8.284159094805418,9.226855943437915,0.2657423773751657
0.5,55,1,18316,11716,6600,18316,0,5885,938,4888,8.265705018777739,9.226250272985368,0.26687049574142824
0.5,55,2,17977,11743,6234,17977,0,5910,964,4869,8.261432342672231,9.188296156199588,0.2708460811036324
0.5,56,1,18178,11592,6586,18178,0,5888,867,4832,8.331349206349206,9.321817581692155,0.2658158213224777
0.5,56,2,18432,11952,6480,18432,0,5991,924,5030,8.3494812583668,9.307562934027779,0.2728949652777778
0.5,57,1,18317,11827,6490,18317,0,6022,954,4842,8.389278768918576,9.344434132226892,0.26434459791450565
0.5,57,2,18165,11764,6401,18165,0,5887,959,4907,8.310523631417885,9.287696118909992,0.2701348747591522
0.5,58,1,18128,11776,6352,18128,0,5961,918,4893,8.349354619565217,9.293468667255075,0.2699139452780229
0.5,58,2,18340,11844,6496,18340,0,5970,946,4917,8.324974670719351,9.289858233369683,0.26810250817884407
0.5,59,1,18219,11723,6496,18219,0,5932,891,4897,8.396570843640706,9.35281848619573,0.2687853339919864
0.5,59,2,18327,11792,6535,18327,0,5911,906,4968,8.317333785617368,9.306269438533311,0.27107546243247665
0.5,60,1,18331,11892,6439,18331,0,6091,883,4912,8.328372014799866,9.300201843871038,0.26796137690251487
0.5,60,2,18337,11701,6636,18337,0,5804,914,4974,8.411075976412272,9.383541473523477,0.27125483994110267
0.5,61,1,18386,11859,6527,18386,0,6062,899,4890,8.406526688590944,9.380343739802024,0.2659632328945937
0.5,61,2,18515,11952,6563,18515,0,6080,917,4948,8.40880187416332,9.382770726438023,0.2672427761274642
0.5,62,1,18320,11810,6510,18320,0,5906,928,4970,8.336917866215073,9.296615720524018,0.2712882096069869
0.5,62,2,18135,11634,6501,18135,0,5865,909,4852,8.329895134949286,9.299090157154673,0.26754893851668043
0.5,63,1,18603,11858,6745,18603,0,6032,970,4853,8.551948051948052,9.572972101273988,0.26087190238133634
0.5,63,2,18326,11814,6512,18326,0,5966,956,4886,8.552395463009988,9.545509112736003,0.2666157372039725
0.5,64,1,18160,11693,6467,18160,0,5748,942,5002,8.260839818694945,9.204240088105728,0.27544052863436125
0.5,64,2,17939,11556,6383,17939,0,5826,909,4819,8.235375562478366,9.191760967723953,0.2686325882156196
0.5,65,1,18294,11704,6586,18290,4,5814,912,4967,8.275119617224881,9.26369600874795,0.27150978462884007
0.5,65,2,18248,11790,6457,18247,1,5986,907,4893,8.3039016115352,9.252918287937744,0.26813897413415166
0.5,66,1,18269,11786,6483,18269,0,5966,910,4900,8.462922110979127,9.446110898242924,0.2682139142810225
0.5,66,2,18579,11969,6610,18579,0,6103,928,4920,8.468543737989807,9.452446310350396,0.26481511383820444
0.5,67,1,18143,11652,6491,18143,0,5832,942,4874,8.360624785444559,9.316926638372927,0.26864355398776385
0.5,67,2,18355,11859,6496,18355,0,5976,928,4950,8.298423138544566,9.267937891582674,0.2696812857532008
0.5,68,1,18520,11991,6529,18520,0,6064,917,5007,8.384204820281878,9.350917926565876,0.2703563714902808
0.5,68,2,18144,11738,6406,18144,0,5955,957,4820,8.366075992502982,9.341435185185185,0.265652557319224
0.5,69,1,18263,11823,6440,18263,0,5961,938,4920,8.324367757760298,9.2710945627772,0.2693971417620325
0.5,69,2,18085,11718,6367,18085,0,5867,973,4868,8.292285372930534,9.25855681504009,0.2691733480785181
0.5,70,1,18124,11519,6605,18124,0,5784,926,4803,8.216425036895563,9.207901125579342,0.26500772456411387
0.5,70,2,18395,11891,6504,18395,0,5939,984,4954,8.303086367841225,9.232400108725198,0.26931231312856757
0.5,71,1,17918,11647,6271,17918,0,5767,915,4961,8.274663003348502,9.22619712021431,0.2768724187967407
0.5,71,2,18054,11647,6407,18054,0,5860,908,4872,8.3124409719241,9.26387504154204,0.2698570953805251
0.5,72,1,18549,11884,6665,18549,0,6006,918,4951,8.417704476607202,9.393821769367621,0.26691465847215484
0.5,72,2,18407,11753,6654,18407,0,5952,921,4873,8.41912703139624,9.400717118487531,0.26473624164719944
0.5,73,1,18191,11769,6422,18191,0,5864,920,4976,8.191180219219985,9.141608487713704,0.2735418613600132
0.5,73,2,18188,11645,6543,18188,0,5869,887,4880,8.195878059252898,9.158950956674731,0.2683087750164944
0.5,74,1,18151,11752,6399,18151,0,5871,920,4958,8.251786929884275,9.219657319155969,0.27315299432538154
0.5,74,2,18347,11852,6495,18347,0,6051,913,4877,8.311677354033074,9.268000218019294,0.2658200250722189
0.5,75,1,18285,11831,6454,18285,0,6010,907,4910,8.479841095427266,9.462236806125238,0.2685261143013399
0.5,75,2,18443,12001,6442,18443,0,6158,919,4917,8.485626197816849,9.448625494767663,0.2666052160711381
0.5,76,1,18433,11897,6536,18433,0,6037,896,4959,8.451122131629823,9.453317419844844,0.269028373026637
0.5,76,2,18262,11925,6337,18262,0,6100,975,4842,8.542054507337527,9.49178622275764,0.26514072938341915
0.5,77,1,18421,11908,6513,18421,0,6031,933,4937,8.367484044339939,9.322240920688344,0.2680093371695348
0.5,77,2,18176,11652,6524,18176,0,5849,918,4871,8.33710950909715,9.31987235915493,0.2679907570422535
0.5,78,1,18397,11868,6529,18397,0,6025,945,4892,8.40428041793057,9.374463227700168,0.265912920584878
0.5,78,2,18303,11882,6421,18303,0,6029,920,4923,8.393031476182461,9.353657870294487,0.2689722996230126
0.5,79,1,18495,11869,6626,18495,0,6065,950,4846,8.37585306260005,9.35323060286564,0.26201676128683427
0.5,79,2,18289,11725,6564,18289,0,5848,928,4944,8.344392324093816,9.326261687353053,0.27032642572037835
0.5,80,1,18195,11646,6549,18195,0,5785,938,4920,8.36853855400996,9.35377851057983,0.27040395713107995
0.5,80,2,18245,11855,6390,18245,0,6021,936,4893,8.444706874736399,9.376157851466155,0.2681830638531104
0.5,81,1,18068,11659,6408,18067,1,5753,918,4987,8.297538382365554,9.258316267227542,0.2760128403807837
0.5,81,2,18079,11648,6429,18077,2,5887,904,4856,8.325034340659341,9.28157326990098,0.2685989269317993
0.5,82,1,18095,11601,6494,18095,0,5789,945,4858,8.246530471511077,9.187399834208344,0.26847195357833653
0.5,82,2,18163,11734,6429,18163,0,5845,906,4977,8.181097664905403,9.124483840775202,0.2740186092605847
0.5,83,1,18234,11796,6438,18234,0,5908,947,4933,8.272889114954221,9.248327300647142,0.2705385543490183
0.5,83,2,18100,11707,6393,18100,0,5928,898,4875,8.372853848125054,9.316298342541437,0.26933701657458564
0.5,84,1,18282,11916,6366,18282,0,6060,915,4940,8.419184290030211,9.357893009517559,0.2702111366371294
0.5,84,2,18164,11732,6432,18164,0,5922,886,4924,8.366263211728606,9.339187403655583,0.2710856639506717
0.5,85,1,18259,11864,6395,18259,0,5996,917,4945,8.272252191503709,9.209430965551235,0.27082534640451283
0.5,85,2,18069,11642,6427,18069,0,5856,950,4832,8.286548702971999,9.229951851236924,0.2674193369859981
0.5,86,1,18207,11735,6472,18207,0,5934,949,4846,8.368811248402215,9.326412918108419,0.26616136650738725
0.5,86,2,18203,11773,6430,18203,0,5888,917,4957,8.352756306803704,9.307147173542823,0.272317749821458
0.5,87,1,18427,11853,6574,18427,0,6046,901,4904,8.438116932422172,9.396483421066913,0.2661312204916698
0.5,87,2,18149,11789,6360,18149,0,5931,938,4920,8.349647976927644,9.312689404374897,0.2710893162157695
0.5,88,1,18262,11794,6468,18262,0,5899,949,4936,8.218416143801933,9.190395356477932,0.27028802978863214
0.5,88,2,18339,11832,6507,18339,0,6015,926,4878,8.260564570655848,9.217078357598561,0.26599051202355634
0.5,89,1,18126,11672,6454,18126,0,5843,929,4898,8.200222755311858,9.153260509764978,0.2702195740924639
0.5,89,2,17958,11618,6340,17958,0,5778,992,4848,8.28077121707695,9.194620781824257,0.26996324757768125
0.5,90,1,18269,11715,6554,18269,0,5866,957,4887,8.4183525394793,9.386720674366414,0.2675023263451749
0.5,90,2,18146,11673,6473,18146,0,5845,914,4905,8.407778634455582,9.37457290863,0.2703075057863992
0.5,91,1,18360,11881,6479,18360,0,6091,924,4860,8.399882164800943,9.338779956427015,0.2647058823529412
0.5,91,2,18173,11690,6483,18173,0,5815,935,4937,8.299059024807528,9.280416001760853,0.27166675837781323
0.5,92,1,18496,11968,6528,18496,0,6055,962,4945,8.459224598930481,9.420307093425606,0.2673551038062284
0.5,92,2,18196,11780,6416,18196,0,6016,907,4851,8.436078098471986,9.40948560123104,0.26659705429764785
0.5,93,1,18015,11718,6297,18015,0,5850,962,4903,8.24637310121181,9.175020815986677,0.27216208714959755
0.5,93,2,18239,11682,6557,18239,0,5871,936,4874,8.180362951549393,9.154394429519161,0.26722956302428863
0.5,94,1,18164,11832,6332,18164,0,5965,944,4915,8.325050709939148,9.255505395287381,0.2705901783748073
0.5,94,2,18227,11749,6478,18227,0,5929,933,4885,8.282151672482765,9.252098535140176,0.26800899764086245
0.5,95,1,18329,11764,6565,18329,0,5856,922,4976,8.418310098605916,9.369032680451744,0.2714823503737247
0.5,95,2,18112,11670,6442,18112,0,5883,928,4851,8.397429305912597,9.352859982332156,0.26783348056537104
0.5,96,1,18188,11769,6419,18188,0,5919,955,4889,8.38193559350837,9.345282603914669,0.26880360677369697
0.5,96,2,18423,11798,6625,18423,0,6003,888,4904,8.39803356501102,9.373337675731422,0.2661890028768387
0.5,97,1,18336,11672,6664,18336,0,5810,942,4913,8.34201507882111,9.309827661431065,0.26794284467713786
0.5,97,2,18229,11752,6477,18229,0,5933,924,4884,8.326923076923077,9.279005979483241,0.2679247353118657
0.5,98,1,18265,11711,6554,18265,0,5916,938,4853,8.314661429425326,9.301998357514371,0.2656994251300301
0.5,98,2,18332,11877,6455,18332,0,5992,941,4940,8.358508040751031,9.30776783766092,0.2694741435740781
0.5,99,1,18121,11551,6570,18121,0,5771,906,4866,8.275473984936369,9.226587936648087,0.2685282269190442
0.5,99,2,18210,11748,6462,18210,0,5861,914,4967,8.229485869935308,9.174025260845688,0.2727622185612301
0.5,100,1,18213,11691,6522,18213,0,5775,898,5011,8.361731246257806,9.318948004172844,0.27513314665348926
0.5,100,2,18351,11768,6583,18351,0,6002,943,4821,8.397433718558803,9.347501498555937,0.2627104789929704
0.6,1,1,18004,10395,7609,18004,0,4892,857,4643,7.637710437710438,8.761275272161742,0.25788713619195736
0.6,1,2,18255,11932,6323,18255,0,5757,1039,5129,7.951977874622863,8.764009860312242,0.2809641194193372
0.6,2,1,18177,10555,7622,18177,0,5045,883,4626,7.630506868782567,8.719040545744623,0.25449744182208284
0.6,2,2,18105,11831,6274,18105,0,5664,1025,5142,7.845913278674669,8.670256835128418,0.284009942004971
0.6,3,1,18368,10524,7844,18368,0,4963,873,4686,7.662770809578107,8.793662891986063,0.2551175958188153
0.6,3,2,18293,11937,6356,18293,0,5822,999,5114,7.949317248890006,8.76958399387744,0.2795604876182146
0.6,4,1,18222,10619,7603,18222,0,5130,846,4641,7.637159807891515,8.727966194709692,0.254692130391834
0.6,4,2,18358,11929,6429,18358,0,5737,1007,5183,7.844245116941906,8.685695609543524,0.2823292297635908
0.6,5,1,18210,10596,7614,18210,0,5031,866,4699,7.664118535296338,8.777484898407469,0.2580450302031851
0.6,5,2,18284,11907,6377,18284,0,5806,1006,5092,7.963046947173932,8.785386129949682,0.2784948588930212
0.6,6,1,18243,10609,7634,18243,0,4953,840,4813,7.5427467244792155,8.672367483418297,0.26382722139998904
0.6,6,2,18145,11891,6254,18145,0,5871,990,5022,7.904465562189891,8.712317442821714,0.2767704601818683
0.6,7,1,18155,10462,7693,18155,0,4973,859,4627,7.671573312942076,8.804957312035253,0.25486091985678877
0.6,7,2,18306,11808,6498,18306,0,5626,1043,5136,8.0,8.82934556975855,0.2805637495902983
0.6,8,1,18564,10630,7934,18564,0,4956,903,4766,7.774129821260583,8.885100193923723,0.25673346261581553
0.6,8,2,18213,11844,6369,18213,0,5827,991,5023,8.005234718000676,8.837094383132927,0.2757920166913743
0.6,9,1,18359,10703,7656,18359,0,5043,851,4809,7.646360833411193,8.75739419358353,0.2619423715888665
0.6,9,2,18315,11866,6449,18315,0,5839,1029,4997,7.964689027473454,8.792574392574393,0.27283647283647283
0.6,10,1,18365,10585,7780,18365,0,4993,883,4706,7.714690599905527,8.84138306561394,0.2562482983936836
0.6,10,2,18364,12010,6354,18364,0,5929,1025,5052,8.00849292256453,8.830320191679373,0.2751034632977565
0.6,11,1,18129,10429,7700,18129,0,4873,799,4749,7.7062997411065295,8.816095758177505,0.2619559821280821
0.6,11,2,18124,11860,6264,18124,0,5718,1027,5107,7.998903878583474,8.801202824983447,0.2817810637828294
0.6,12,1,18251,10628,7623,18251,0,5020,856,4749,7.682818968761762,8.797764506054463,0.2602049202783409
0.6,12,2,18528,12102,6426,18528,0,6052,976,5071,7.9586845149562055,8.789561744386875,0.27369386873920554
0.6,13,1,18175,10454,7721,18175,0,4848,868,4738,7.5922135067916585,8.702173314993123,0.26068775790921594
0.6,13,2,18379,11904,6475,18379,0,5825,1008,5066,7.874327956989247,8.695304423526851,0.27564067685945914
0.6,14,1,18060,10585,7475,18060,0,4967,826,4792,7.613320736891828,8.711627906976744,0.2653377630121816
0.6,14,2,18315,11881,6434,18315,0,5833,1054,4994,7.930813904553489,8.74993174993175,0.2726726726726727
0.6,15,1,18080,10547,7533,18080,0,4995,844,4708,7.658955153124111,8.761891592920353,0.26039823008849555
0.6,15,2,18333,11994,6339,18333,0,5900,996,5098,7.889694847423712,8.719467626684121,0.2780777832324224
0.6,16,1,18063,10457,7606,18063,0,4891,826,4738,7.578177297504064,8.696063776781266,0.2623041576703759
0.6,16,2,18073,11764,6309,18073,0,5657,1009,5097,7.908449506970419,8.720964975377635,0.2820229070989874
0.6,17,1,18107,10566,7541,18107,0,5006,850,4708,7.543157296990346,8.634064174076324,0.2600099409068316
0.6,17,2,18355,11975,6380,18355,0,5850,1014,5111,7.756659707724426,8.591283029147371,0.2784527376736584
0.6,18,1,18243,10581,7662,18243,0,4922,870,4789,7.500330781589642,8.648632352135065,0.26251164830345886
0.6,18,2,18164,11825,6339,18164,0,5834,989,5002,7.893361522198732,8.707663510240035,0.27537987227482935
0.6,19,1,18237,10574,7663,18237,0,4999,899,4673,7.660960847361452,8.777704666337666,0.25623731973460545
0.6,19,2,18180,11910,6270,18180,0,5797,1048,5059,7.960117548278757,8.773652365236524,0.2782728272827283
0.6,20,1,18102,10611,7491,18102,0,5082,816,4709,7.674394496277448,8.773726660037564,0.26013700143630536
0.6,20,2,18274,11971,6303,18274,0,5840,968,5159,7.921393367304319,8.747674291342891,0.28231366969464816
0.6,21,1,18354,10666,7688,18354,0,5100,880,4684,7.742171385711607,8.851857905633649,0.25520322545494173
0.6,21,2,18369,11952,6417,18369,0,5839,976,5135,7.99154953145917,8.82595677500136,0.2795470629865534
0.6,22,1,18306,10634,7672,18306,0,5065,839,4728,7.596953169080308,8.705342510652246,0.2582759750901344
0.6,22,2,18344,11868,6476,18344,0,5741,1003,5123,7.849764071452646,8.690307457479285,0.2792738770170083
0.6,23,1,18339,10654,7685,18339,0,5064,851,4736,7.634034165571617,8.748677681443917,0.25824745078793826
0.6,23,2,18503,11945,6558,18503,0,5839,1021,5080,7.918459606529929,8.761552180727449,0.2745500729611414
0.6,24,1,18257,10609,7648,18257,0,5001,854,4754,7.59675747007258,8.72279125814756,0.26039327381278415
0.6,24,2,18076,11877,6199,18076,0,5802,957,5118,7.896691083606972,8.715091834476654,0.28313786235892896
0.6,25,1,18246,10691,7555,18246,0,5086,829,4771,7.599569731549902,8.703167817603859,0.26148196865066314
0.6,25,2,18273,11950,6323,18273,0,5881,1024,5044,7.854644351464435,8.689268319378318,0.27603568105948667
0.6,26,1,18225,10547,7678,18225,0,4960,850,4736,7.603963212287854,8.728669410150891,0.2598628257887517
0.6,26,2,18448,11983,6465,18448,0,5904,991,5086,7.904614871067346,8.73411751951431,0.2756938421509107
