background_id,source_scenario_ids,scenario_type,rho,class1_share,slots_per_day,lambda_total,lambda_class1,lambda_class2,horizon_class1,horizon_class2,cancel_class1,cancel_class2,balk_threshold_class1,balk_threshold_class2,balk_low_class1,balk_low_class2,balk_high_class1,balk_high_class2,noshow_threshold_class1,noshow_threshold_class2,noshow_low_class1,noshow_low_class2,noshow_high_class1,noshow_high_class2,valid_h3_thresholds,noshow_high_low_focal,noshow_high_high_focal,n_exposed_thresholds,failure_component,classification,lowest_exposed_threshold,highest_exposed_threshold,n_gradient_paired_seeds,lowest_threshold_delta_utilization,highest_threshold_delta_utilization,low_minus_high_utilization_loss,low_minus_high_utilization_loss_ci_low,low_minus_high_utilization_loss_ci_high,spearman_threshold_vs_loss_magnitude,utilization_direction_component,threshold_gradient_component
H3B0165,S133,sobol_symmetric,3.1,0.5,32,99.2,49.6,49.6,14,14,0.1,0.1,4,4,0.1,0.1,0.3,0.3,0,4,0.5,0.5,0.5,0.5,4;6;9;12,0.5,0.7,4,,supported,4.0,12.0,20.0,-0.06595890410958904,-0.019833047945205497,0.04612585616438356,0.04506428698495155,0.04718742534381557,-1.0,supported,supported
H3B0166,S134,sobol_symmetric,1.25,0.5,32,40.0,20.0,20.0,28,28,0.5,0.5,12,12,0.3,0.3,0.5,0.5,0,9,0.0,0.0,0.0,0.5,4;6;9;12,0.0,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0167,S135,sobol_symmetric,0.8,0.1,64,51.2,5.120000000000001,46.080000000000005,7,7,0.3,0.3,4,4,0.0,0.0,0.5,0.5,0,4,0.0,0.0,0.0,0.0,4,0.0,0.7,0,fewer_than_two_valid_thresholds,inactive,,,,,,,,,,,
H3B0168,S136,sobol_symmetric,3.1,0.9,16,49.6,44.64,4.959999999999999,21,21,0.0,0.0,6,6,0.7,0.7,0.7,0.7,0,6,0.3,0.3,0.3,0.5,4;6;9;12,0.3,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0169,S137,sobol_symmetric,2.0,0.3,64,128.0,38.4,89.6,28,28,0.3,0.3,6,6,0.1,0.1,0.1,0.1,0,4,0.5,0.5,0.5,0.7,4;6;9;12,0.5,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0170,S138,sobol_symmetric,0.8,0.7,16,12.8,8.959999999999999,3.8400000000000007,14,14,0.0,0.0,9,9,0.3,0.3,0.3,0.3,0,9,0.0,0.0,0.0,0.3,4;6;9;12,0.0,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0171,S139,sobol_symmetric,1.25,0.1,32,40.0,4.0,36.0,21,21,0.1,0.1,12,12,0.0,0.0,0.3,0.3,0,12,0.0,0.0,0.0,0.1,4;6;9;12,0.0,0.7,1,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0172,S140,sobol_symmetric,4.0,0.9,32,128.0,115.2,12.799999999999995,7,7,0.5,0.5,4,4,0.5,0.5,0.7,0.7,0,4,0.3,0.3,0.3,0.3,4,0.3,0.7,0,fewer_than_two_valid_thresholds,inactive,,,,,,,,,,,
H3B0173,S141,sobol_symmetric,4.0,0.1,16,64.0,6.4,57.6,7,7,0.5,0.5,4,4,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.1,4,0.0,0.7,0,fewer_than_two_valid_thresholds,inactive,,,,,,,,,,,
H3B0174,S142,sobol_symmetric,2.0,0.9,64,128.0,115.2,12.799999999999995,21,21,0.1,0.1,9,9,0.3,0.3,0.7,0.7,0,6,0.3,0.3,0.3,0.7,4;6;9;12,0.3,0.7,1,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0175,S143,sobol_symmetric,0.8,0.5,16,12.8,6.4,6.4,14,14,0.0,0.0,12,12,0.0,0.0,0.5,0.5,0,4,0.5,0.5,0.5,0.7,4;6;9;12,0.5,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0176,S144,sobol_symmetric,3.1,0.5,32,99.2,49.6,49.6,28,28,0.3,0.3,4,4,0.1,0.1,0.5,0.5,0,9,0.3,0.3,0.3,0.3,4;6;9;12,0.3,0.7,1,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0177,S145,sobol_symmetric,3.1,0.3,16,49.6,14.88,34.72,7,7,0.1,0.1,4,4,0.5,0.5,0.5,0.5,0,4,0.0,0.0,0.0,0.5,4,0.0,0.7,0,fewer_than_two_valid_thresholds,inactive,,,,,,,,,,,
H3B0178,S146,sobol_symmetric,0.8,0.5,64,51.2,25.6,25.6,21,21,0.5,0.5,6,6,0.0,0.0,0.1,0.1,0,9,0.5,0.5,0.5,0.7,4;6;9;12,0.5,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0179,S147,sobol_symmetric,2.0,0.1,32,64.0,6.4,57.6,14,14,0.3,0.3,4,4,0.3,0.3,0.3,0.3,0,12,0.3,0.3,0.3,0.5,4;6;9;12,0.3,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0180,S148,sobol_symmetric,4.0,0.9,32,128.0,115.2,12.799999999999995,28,28,0.0,0.0,12,12,0.1,0.1,0.1,0.1,0,6,0.0,0.0,0.0,0.0,4;6;9;12,0.0,0.7,4,spearman_pattern;threshold_gradient,inconclusive,4.0,12.0,20.0,-0.6302354452054795,-0.6302354452054795,0.0,0.0,0.0,,supported,inconclusive
H3B0181,S149,sobol_symmetric,4.0,0.1,64,256.0,25.6,230.4,28,28,0.0,0.0,9,9,0.3,0.3,0.5,0.5,0,12,0.3,0.3,0.3,0.7,4;6;9;12,0.3,0.7,4,spearman_pattern;threshold_gradient,inconclusive,4.0,12.0,20.0,-0.039606164383561654,-0.039606164383561654,0.0,0.0,0.0,,supported,inconclusive
H3B0182,S150,sobol_symmetric,1.25,0.9,16,20.0,18.0,2.0,14,14,0.3,0.3,6,6,0.1,0.1,0.5,0.5,0,6,0.0,0.0,0.0,0.1,4;6;9;12,0.0,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0183,S151,sobol_symmetric,0.8,0.3,64,51.2,15.36,35.84,21,21,0.5,0.5,4,4,0.7,0.7,0.7,0.7,0,4,0.3,0.3,0.3,0.3,4;6;9;12,0.3,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0184,S152,sobol_symmetric,2.0,0.7,16,32.0,22.4,9.6,7,7,0.1,0.1,4,4,0.0,0.0,0.5,0.5,0,4,0.7,0.7,0.7,0.7,4,0.7,0.7,0,fewer_than_two_valid_thresholds;no_valid_post_threshold_increase,inactive,,,,,,,,,,,
H3B0185,S153,sobol_symmetric,2.0,0.1,64,128.0,12.8,115.2,14,14,0.5,0.5,12,12,0.3,0.3,0.5,0.5,0,12,0.3,0.3,0.3,0.7,4;6;9;12,0.3,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0186,S154,sobol_symmetric,0.8,0.9,32,25.6,23.040000000000003,2.56,28,28,0.1,0.1,4,4,0.1,0.1,0.3,0.3,0,6,0.0,0.0,0.0,0.3,4;6;9;12,0.0,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0187,S155,sobol_symmetric,1.25,0.5,64,80.0,40.0,40.0,7,7,0.0,0.0,4,4,0.5,0.5,0.7,0.7,0,4,0.0,0.0,0.0,0.7,4,0.0,0.7,0,fewer_than_two_valid_thresholds,inactive,,,,,,,,,,,
H3B0188,S156,sobol_symmetric,3.1,0.5,16,49.6,24.8,24.8,21,21,0.3,0.3,9,9,0.0,0.0,0.1,0.1,0,9,0.7,0.7,0.7,0.7,4;6;9;12,0.7,0.7,0,no_valid_post_threshold_increase,inactive,,,,,,,,,,,
H3B0189,S157,sobol_symmetric,4.0,0.3,32,128.0,38.4,89.6,21,21,0.3,0.3,12,12,0.3,0.3,0.7,0.7,0,4,0.0,0.0,0.0,0.7,4;6;9;12,0.0,0.7,2,,supported,4.0,6.0,20.0,-0.05014126712328767,-0.019306506849315074,0.030834760273972594,0.029913819281011597,0.03175570126693359,-0.9999999999999999,supported,supported
H3B0190,S158,sobol_symmetric,1.25,0.7,32,40.0,28.0,12.000000000000002,7,7,0.0,0.0,4,4,0.0,0.0,0.0,0.0,0,4,0.5,0.5,0.5,0.5,4,0.5,0.7,0,fewer_than_two_valid_thresholds,inactive,,,,,,,,,,,
H3B0191,S159,sobol_symmetric,0.8,0.3,16,12.8,3.84,8.959999999999999,28,28,0.1,0.1,6,6,0.1,0.1,0.5,0.5,0,12,0.3,0.3,0.3,0.5,4;6;9;12,0.3,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0192,S160,sobol_symmetric,3.1,0.7,64,198.4,138.88,59.52000000000001,14,14,0.5,0.5,9,9,0.0,0.0,0.7,0.7,0,6,0.0,0.0,0.0,0.0,4;6;9;12,0.0,0.7,1,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0193,S161,sobol_symmetric,3.1,0.3,32,99.2,29.76,69.44,7,7,0.0,0.0,4,4,0.3,0.3,0.3,0.3,0,4,0.5,0.5,0.5,0.7,4,0.5,0.7,0,fewer_than_two_valid_thresholds,inactive,,,,,,,,,,,
H3B0194,S162,sobol_symmetric,1.25,0.7,32,40.0,28.0,12.000000000000002,21,21,0.3,0.3,6,6,0.1,0.1,0.1,0.1,0,12,0.0,0.0,0.0,0.5,4;6;9;12,0.0,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0195,S163,sobol_symmetric,2.0,0.3,64,128.0,38.4,89.6,14,14,0.5,0.5,4,4,0.5,0.5,0.5,0.5,0,9,0.0,0.0,0.0,0.0,4;6;9;12,0.0,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0196,S164,sobol_symmetric,4.0,0.7,16,64.0,44.8,19.200000000000003,28,28,0.1,0.1,12,12,0.0,0.0,0.1,0.1,0,4,0.3,0.3,0.3,0.3,4;6;9;12,0.3,0.7,4,,supported,4.0,12.0,20.0,-0.18314212328767127,-0.07839041095890412,0.1047517123287671,0.10280480621467197,0.10669861844286221,-1.0,supported,supported
H3B0197,S165,sobol_symmetric,3.1,0.1,16,49.6,4.960000000000001,44.64,28,28,0.1,0.1,9,9,0.7,0.7,0.7,0.7,0,9,0.0,0.0,0.0,0.1,4;6;9;12,0.0,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0198,S166,sobol_symmetric,1.25,0.9,32,40.0,36.0,3.999999999999999,14,14,0.5,0.5,6,6,0.0,0.0,0.5,0.5,0,4,0.3,0.3,0.3,0.7,4;6;9;12,0.3,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0199,S167,sobol_symmetric,0.8,0.5,16,12.8,6.4,6.4,21,21,0.3,0.3,4,4,0.3,0.3,0.7,0.7,0,6,0.7,0.7,0.7,0.7,4;6;9;12,0.7,0.7,0,no_valid_post_threshold_increase,inactive,,,,,,,,,,,
H3B0200,S168,sobol_symmetric,2.0,0.5,64,128.0,64.0,64.0,7,7,0.0,0.0,4,4,0.1,0.1,0.5,0.5,0,4,0.0,0.0,0.0,0.7,4,0.0,0.7,0,fewer_than_two_valid_thresholds,inactive,,,,,,,,,,,
H3B0201,S169,sobol_symmetric,2.0,0.1,16,32.0,3.2,28.8,14,14,0.3,0.3,12,12,0.5,0.5,0.7,0.7,0,9,0.0,0.0,0.0,0.3,4;6;9;12,0.0,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0202,S170,sobol_symmetric,0.8,0.9,64,51.2,46.080000000000005,5.119999999999999,28,28,0.0,0.0,4,4,0.0,0.0,0.3,0.3,0,4,0.3,0.3,0.3,0.5,4;6;9;12,0.3,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0203,S171,sobol_symmetric,1.25,0.3,32,40.0,12.0,28.0,7,7,0.1,0.1,4,4,0.3,0.3,0.3,0.3,0,4,0.7,0.7,0.7,0.7,4,0.7,0.7,0,fewer_than_two_valid_thresholds;no_valid_post_threshold_increase,inactive,,,,,,,,,,,
H3B0204,S172,sobol_symmetric,4.0,0.7,64,256.0,179.2,76.80000000000001,21,21,0.5,0.5,9,9,0.1,0.1,0.3,0.3,0,12,0.0,0.0,0.0,0.7,4;6;9;12,0.0,0.7,1,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0205,S173,sobol_symmetric,4.0,0.5,64,256.0,128.0,128.0,21,21,0.5,0.5,12,12,0.1,0.1,0.7,0.7,0,6,0.5,0.5,0.5,0.5,4;6;9;12,0.5,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0206,S174,sobol_symmetric,2.0,0.7,16,32.0,22.4,9.6,7,7,0.1,0.1,4,4,0.0,0.0,0.7,0.7,0,4,0.0,0.0,0.0,0.5,4,0.0,0.7,0,fewer_than_two_valid_thresholds,inactive,,,,,,,,,,,
H3B0207,S175,sobol_symmetric,0.8,0.1,32,25.6,2.5600000000000005,23.040000000000003,28,28,0.0,0.0,6,6,0.3,0.3,0.7,0.7,0,9,0.0,0.0,0.0,0.0,4;6;9;12,0.0,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0208,S176,sobol_symmetric,3.1,0.9,32,99.2,89.28,9.919999999999998,14,14,0.3,0.3,9,9,0.0,0.0,0.0,0.0,0,4,0.3,0.3,0.3,0.5,4;6;9;12,0.3,0.7,2,,supported,4.0,6.0,20.0,-0.08728595890410959,-0.0421275684931507,0.04515839041095889,0.04431362111656801,0.04600315970534977,-0.9999999999999999,supported,supported
H3B0209,S177,sobol_symmetric,3.1,0.1,64,198.4,19.840000000000003,178.56,21,21,0.1,0.1,4,4,0.0,0.0,0.7,0.7,0,9,0.3,0.3,0.3,0.7,4;6;9;12,0.3,0.7,1,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0210,S178,sobol_symmetric,0.8,0.9,16,12.8,11.52,1.2799999999999998,7,7,0.5,0.5,4,4,0.1,0.1,0.7,0.7,0,4,0.0,0.0,0.0,0.3,4,0.0,0.7,0,fewer_than_two_valid_thresholds,inactive,,,,,,,,,,,
H3B0211,S179,sobol_symmetric,2.0,0.5,64,128.0,64.0,64.0,28,28,0.3,0.3,9,9,0.0,0.0,0.1,0.1,0,6,0.0,0.0,0.0,0.7,4;6;9;12,0.0,0.7,1,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0212,S180,sobol_symmetric,4.0,0.5,16,64.0,32.0,32.0,14,14,0.0,0.0,6,6,0.5,0.5,0.7,0.7,0,12,0.7,0.7,0.7,0.7,4;6;9;12,0.7,0.7,0,no_valid_post_threshold_increase,inactive,,,,,,,,,,,
H3B0213,S181,sobol_symmetric,4.0,0.3,16,64.0,19.2,44.8,14,14,0.0,0.0,4,4,0.0,0.0,0.5,0.5,0,6,0.0,0.0,0.0,0.5,4;6;9;12,0.0,0.7,4,spearman_pattern;threshold_gradient,inconclusive,4.0,12.0,20.0,-0.20987157534246575,-0.20987157534246575,0.0,0.0,0.0,,supported,inconclusive
H3B0214,S182,sobol_symmetric,1.25,0.7,64,80.0,56.0,24.000000000000004,28,28,0.3,0.3,12,12,0.7,0.7,0.7,0.7,0,12,0.5,0.5,0.5,0.5,4;6;9;12,0.5,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0215,S183,sobol_symmetric,0.8,0.1,32,25.6,2.5600000000000005,23.040000000000003,7,7,0.5,0.5,4,4,0.1,0.1,0.5,0.5,0,4,0.3,0.3,0.3,0.5,4,0.3,0.7,0,fewer_than_two_valid_thresholds,inactive,,,,,,,,,,,
H3B0216,S184,sobol_symmetric,2.0,0.9,32,64.0,57.6,6.399999999999999,21,21,0.1,0.1,6,6,0.3,0.3,0.5,0.5,0,4,0.0,0.0,0.0,0.0,4;6;9;12,0.0,0.7,1,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0217,S185,sobol_symmetric,3.1,0.5,32,99.2,49.6,49.6,28,28,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0,6,0.0,0.0,0.0,0.3,4;6;9;12,0.0,0.7,1,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0218,S186,sobol_symmetric,0.8,0.5,32,25.6,12.8,12.8,14,14,0.1,0.1,9,9,0.5,0.5,0.7,0.7,0,12,0.5,0.5,0.5,0.7,4;6;9;12,0.5,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0219,S187,sobol_symmetric,1.25,0.1,16,20.0,2.0,18.0,21,21,0.0,0.0,12,12,0.1,0.1,0.1,0.1,0,9,0.3,0.3,0.3,0.3,4;6;9;12,0.3,0.7,4,,supported,4.0,12.0,20.0,-0.03974315068493152,-0.031232876712328755,0.008510273972602761,0.007668920189654735,0.009351627755550788,-1.0,supported,supported
H3B0220,S188,sobol_symmetric,3.1,0.9,64,198.4,178.56,19.84,7,7,0.3,0.3,4,4,0.3,0.3,0.3,0.3,0,4,0.0,0.0,0.0,0.1,4,0.0,0.7,0,fewer_than_two_valid_thresholds,inactive,,,,,,,,,,,
H3B0221,S189,sobol_symmetric,4.0,0.3,64,256.0,76.8,179.2,7,7,0.3,0.3,4,4,0.0,0.0,0.7,0.7,0,4,0.5,0.5,0.5,0.5,4,0.5,0.7,0,fewer_than_two_valid_thresholds,inactive,,,,,,,,,,,
H3B0222,S190,sobol_symmetric,2.0,0.7,16,32.0,22.4,9.6,21,21,0.0,0.0,9,9,0.1,0.1,0.5,0.5,0,4,0.0,0.0,0.0,0.1,4;6;9;12,0.0,0.7,4,,supported,4.0,12.0,20.0,-0.4913698630136987,-0.21880136986301374,0.272568493150685,0.1993368973690376,0.3458000889323324,-0.9486832980505139,supported,supported
H3B0223,S191;X033,sobol_symmetric,1.25,0.3,64,80.0,24.0,56.0,14,14,0.1,0.1,12,12,0.0,0.0,0.0,0.0,0,6,0.3,0.3,0.3,0.3,4;6;9;12,0.3,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0224,S192,sobol_symmetric,3.1,0.7,16,49.6,34.72,14.880000000000004,28,28,0.5,0.5,4,4,0.3,0.3,0.7,0.7,0,12,0.5,0.5,0.5,0.7,4;6;9;12,0.5,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0225,S193,sobol_symmetric,3.1,0.5,64,198.4,99.2,99.2,14,14,0.3,0.3,6,6,0.7,0.7,0.7,0.7,0,12,0.3,0.3,0.3,0.3,4;6;9;12,0.3,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0226,S194,sobol_symmetric,1.25,0.5,16,20.0,10.0,10.0,28,28,0.0,0.0,9,9,0.0,0.0,0.5,0.5,0,6,0.0,0.0,0.0,0.0,4;6;9;12,0.0,0.7,3,,supported,4.0,9.0,20.0,-0.349041095890411,-0.08489726027397262,0.2641438356164384,0.2607290850986487,0.26755858613422806,-1.0,supported,supported
H3B0227,S195,sobol_symmetric,2.0,0.1,32,64.0,6.4,57.6,7,7,0.1,0.1,4,4,0.3,0.3,0.5,0.5,0,4,0.0,0.0,0.0,0.5,4,0.0,0.7,0,fewer_than_two_valid_thresholds,inactive,,,,,,,,,,,
H3B0228,S196,sobol_symmetric,4.0,0.9,16,64.0,57.6,6.399999999999999,21,21,0.5,0.5,4,4,0.1,0.1,0.5,0.5,0,9,0.5,0.5,0.5,0.5,4;6;9;12,0.5,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0229,S197,sobol_symmetric,4.0,0.3,16,64.0,19.2,44.8,21,21,0.5,0.5,6,6,0.3,0.3,0.3,0.3,0,4,0.0,0.0,0.0,0.7,4;6;9;12,0.0,0.7,1,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0230,S198,sobol_symmetric,1.25,0.9,64,80.0,72.0,7.999999999999998,7,7,0.1,0.1,4,4,0.1,0.1,0.1,0.1,0,4,0.7,0.7,0.7,0.7,4,0.7,0.7,0,fewer_than_two_valid_thresholds;no_valid_post_threshold_increase,inactive,,,,,,,,,,,
H3B0231,S199,sobol_symmetric,0.8,0.3,32,25.6,7.68,17.919999999999998,28,28,0.0,0.0,12,12,0.5,0.5,0.5,0.5,0,12,0.3,0.3,0.3,0.7,4;6;9;12,0.3,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0232,S200,sobol_symmetric,3.1,0.7,32,99.2,69.44,29.760000000000005,14,14,0.3,0.3,4,4,0.0,0.0,0.1,0.1,0,6,0.0,0.0,0.0,0.1,4;6;9;12,0.0,0.7,2,,supported,4.0,6.0,20.0,-0.11791952054794523,-0.054580479452054784,0.06333904109589043,0.0627030070484751,0.06397507514330576,-0.9999999999999999,supported,supported
H3B0233,S201,sobol_symmetric,2.0,0.1,32,64.0,6.4,57.6,7,7,0.0,0.0,4,4,0.1,0.1,0.7,0.7,0,4,0.0,0.0,0.0,0.7,4,0.0,0.7,0,fewer_than_two_valid_thresholds,inactive,,,,,,,,,,,
H3B0234,S202,sobol_symmetric,0.8,0.9,32,25.6,23.040000000000003,2.56,21,21,0.3,0.3,12,12,0.0,0.0,0.7,0.7,0,9,0.7,0.7,0.7,0.7,4;6;9;12,0.7,0.7,0,no_valid_post_threshold_increase,inactive,,,,,,,,,,,
H3B0235,S203,sobol_symmetric,1.25,0.5,16,20.0,10.0,10.0,14,14,0.5,0.5,9,9,0.3,0.3,0.7,0.7,0,12,0.3,0.3,0.3,0.5,4;6;9;12,0.3,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0236,S204,sobol_symmetric,4.0,0.7,64,256.0,179.2,76.80000000000001,28,28,0.1,0.1,6,6,0.0,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.3,4;6;9;12,0.0,0.7,4,,supported,4.0,12.0,20.0,-0.32062714041095886,-0.1378831335616438,0.18274400684931508,0.18175958221300878,0.18372843148562137,-1.0,supported,supported
H3B0237,S205,sobol_symmetric,4.0,0.3,64,256.0,76.8,179.2,28,28,0.1,0.1,4,4,0.5,0.5,0.7,0.7,0,12,0.3,0.3,0.3,0.5,4;6;9;12,0.3,0.7,1,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0238,S206,sobol_symmetric,2.0,0.7,32,64.0,44.8,19.200000000000003,14,14,0.5,0.5,12,12,0.0,0.0,0.3,0.3,0,6,0.0,0.0,0.0,0.0,4;6;9;12,0.0,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0239,S207,sobol_symmetric,0.8,0.1,64,51.2,5.120000000000001,46.080000000000005,21,21,0.3,0.3,9,9,0.3,0.3,0.5,0.5,0,4,0.0,0.0,0.0,0.5,4;6;9;12,0.0,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0240,S208,sobol_symmetric,3.1,0.9,16,49.6,44.64,4.959999999999999,7,7,0.0,0.0,4,4,0.1,0.1,0.3,0.3,0,4,0.5,0.5,0.5,0.5,4,0.5,0.7,0,fewer_than_two_valid_thresholds,inactive,,,,,,,,,,,
H3B0241,S209,sobol_symmetric,3.1,0.1,32,99.2,9.920000000000002,89.28,28,28,0.5,0.5,12,12,0.0,0.0,0.5,0.5,0,4,0.7,0.7,0.7,0.7,4;6;9;12,0.7,0.7,0,no_valid_post_threshold_increase,inactive,,,,,,,,,,,
H3B0242,S210,sobol_symmetric,0.8,0.9,32,25.6,23.040000000000003,2.56,14,14,0.1,0.1,4,4,0.7,0.7,0.7,0.7,0,9,0.0,0.0,0.0,0.7,4;6;9;12,0.0,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0243,S211,sobol_symmetric,2.0,0.3,64,128.0,38.4,89.6,21,21,0.0,0.0,6,6,0.1,0.1,0.3,0.3,0,12,0.0,0.0,0.0,0.3,4;6;9;12,0.0,0.7,4,threshold_gradient,inconclusive,4.0,12.0,20.0,-0.21025684931506844,-0.20706763698630137,0.00318921232876711,0.002763438920725004,0.0036149857368092163,-0.7745966692414834,supported,inconclusive
H3B0244,S212,sobol_symmetric,4.0,0.7,16,64.0,44.8,19.200000000000003,7,7,0.3,0.3,4,4,0.3,0.3,0.5,0.5,0,4,0.3,0.3,0.3,0.7,4,0.3,0.7,0,fewer_than_two_valid_thresholds,inactive,,,,,,,,,,,
H3B0245,S213,sobol_symmetric,4.0,0.3,32,128.0,38.4,89.6,7,7,0.3,0.3,4,4,0.1,0.1,0.1,0.1,0,4,0.0,0.0,0.0,0.0,4,0.0,0.7,0,fewer_than_two_valid_thresholds,inactive,,,,,,,,,,,
H3B0246,S214;X002,sobol_symmetric,1.25,0.5,64,80.0,40.0,40.0,21,21,0.0,0.0,4,4,0.1,0.1,0.7,0.7,0,6,0.3,0.3,0.3,0.5,4;6;9;12,0.3,0.7,1,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0247,S215,sobol_symmetric,0.8,0.1,16,12.8,1.2800000000000002,11.52,14,14,0.1,0.1,6,6,0.0,0.0,0.1,0.1,0,4,0.5,0.5,0.5,0.5,4;6;9;12,0.5,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0248,S216,sobol_symmetric,2.0,0.9,64,128.0,115.2,12.799999999999995,28,28,0.5,0.5,9,9,0.5,0.5,0.5,0.5,0,9,0.0,0.0,0.0,0.5,4;6;9;12,0.0,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0249,S217,sobol_symmetric,2.0,0.3,16,32.0,9.6,22.4,21,21,0.1,0.1,9,9,0.0,0.0,0.5,0.5,0,12,0.0,0.0,0.0,0.1,4;6;9;12,0.0,0.7,3,,supported,4.0,9.0,20.0,-0.13880993150684934,-0.016104452054794504,0.12270547945205482,0.1208458587531394,0.12456510015097023,-1.0,supported,supported
H3B0250,S218,sobol_symmetric,0.8,0.7,64,51.2,35.84,15.360000000000005,7,7,0.5,0.5,4,4,0.1,0.1,0.5,0.5,0,4,0.3,0.3,0.3,0.3,4,0.3,0.7,0,fewer_than_two_valid_thresholds,inactive,,,,,,,,,,,
H3B0251,S219,sobol_symmetric,1.25,0.3,16,20.0,6.0,14.0,28,28,0.3,0.3,4,4,0.0,0.0,0.0,0.0,0,4,0.5,0.5,0.5,0.7,4;6;9;12,0.5,0.7,0,insufficient_realized_post_threshold_exposure,inactive,,,,,,,,,,,
H3B0252,S220,sobol_symmetric,3.1,0.7,64,198.4,138.88,59.52000000000001,14,14,0.0,0.0,12,12,0.5,0.5,0.5,0.5,0,9,0.0,0.0,0.0,0.5,4;6;9;12,0.0,0.7,4,,supported,4.0,12.0,20.0,-0.4891181506849315,-0.4825984589041096,0.006519691780821915,0.005589075190336389,0.0074503083713074415,-0.7745966692414834,supported,supported
H3B0253,S221,sobol_symmetric,4.0,0.1,64,256.0,25.6,230.4,14,14,0.0,0.0,9,9,0.0,0.0,0.3,0.3,0,4,0.5,0.5,0.5,0.7,4;6;9;12,0.5,0.7,4,spearman_pattern;threshold_gradient,inconclusive,4.0,12.0,20.0,-0.020143407534246587,-0.020143407534246587,0.0,0.0,0.0,,supported,inconclusive
