sweep,point,low,high,step,label,seed,class_id,arrivals,booked,balked,offered,no_offer,canceled,no_show,served,mean_accepted_booking_delay,mean_offered_booking_delay,percent_serviced,slot_utilization,balking_rate,total_booking_delay,total_offered_booking_delay
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,11,2,18079,13615,4464,18079,0,6256,1190,6169,7.4030113845023875,8.045798993307152,0.34122462525582165,0.5281678082191781,0.24691631174290612,100792.0,145460.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,12,1,18438,8339,10099,18438,0,3858,694,3787,7.389615061758005,8.037314242325632,0.20539104024297647,0.32422945205479453,0.5477275192537151,61622.0,148192.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,12,2,18074,13449,4625,18074,0,6250,1106,6093,7.375492601680422,8.049297333185791,0.3371140865331415,0.5216609589041096,0.2558924421821401,99193.0,145483.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,13,1,18397,8214,10183,18397,0,3851,683,3680,7.400535670805941,8.0470728923194,0.2000326140131543,0.3150684931506849,0.5535141599173778,60788.0,148042.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,13,2,18292,13558,4734,18292,0,6247,1207,6104,7.398215075969907,8.073201399518915,0.3336977913842117,0.5226027397260274,0.258801661928712,100305.0,147675.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,14,1,18105,7998,10107,18105,0,3741,705,3552,7.451237809452363,8.065617232808616,0.19618889809444906,0.3041095890410959,0.5582435791217896,59595.0,146028.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,14,2,18246,13724,4522,18246,0,6309,1158,6257,7.410886039055669,8.055464211333991,0.34292447659761044,0.5357020547945206,0.2478351419489203,101707.0,146980.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,15,1,18235,8101,10134,18235,0,3848,633,3620,7.388470559190224,8.071675349602414,0.19851933095695093,0.3099315068493151,0.5557444474910885,59854.0,147187.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,15,2,18279,13702,4577,18279,0,6287,1155,6260,7.43168880455408,8.07691886864708,0.3424695005197221,0.535958904109589,0.2503966300125827,101829.0,147638.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,16,1,18167,8005,10162,18167,0,3663,739,3603,7.495690193628982,8.159905322838114,0.19832663620850993,0.30847602739726027,0.5593658831948037,60003.0,148241.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,16,2,18377,13605,4772,18377,0,6252,1198,6155,7.4601984564498345,8.12281656418349,0.33492953147956683,0.5269691780821918,0.25967241660771617,101496.0,149273.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,17,1,18214,8206,10008,18214,0,3796,669,3741,7.342676090665367,8.020149335675853,0.20539145712089601,0.32029109589041094,0.549467442626551,60254.0,146079.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,17,2,18165,13732,4433,18165,0,6463,1142,6127,7.360471890474804,8.005945499587119,0.3372969997247454,0.5245719178082192,0.24404073768235618,101074.0,145428.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,18,1,18160,8225,9935,18160,0,3854,684,3687,7.343343465045593,7.979570484581497,0.20302863436123347,0.31566780821917806,0.5470814977973568,60399.0,144909.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,18,2,18196,13781,4415,18196,0,6482,1135,6164,7.328858573398157,7.978676632226863,0.3387557704990108,0.5277397260273973,0.24263574411958672,100999.0,145180.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,19,1,18175,8043,10132,18175,0,3765,719,3559,7.4516971279373365,8.119449793672628,0.195818431911967,0.30470890410958906,0.5574690508940853,59934.0,147571.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,19,2,18476,13646,4830,18476,0,6250,1152,6244,7.452073867800088,8.120588872050227,0.33795193764884174,0.5345890410958904,0.2614202208270188,101691.0,150036.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,20,1,18209,8079,10130,18209,0,3777,683,3619,7.424928827825226,8.10659563951892,0.19874787193146246,0.3098458904109589,0.5563183041353177,59986.0,147613.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,20,2,18574,13649,4925,18574,0,6272,1197,6180,7.413290350941461,8.102562722084635,0.3327231614084204,0.5291095890410958,0.2651555938408528,101184.0,150497.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,21,1,18325,8206,10119,18325,0,3787,686,3733,7.411893736290519,8.071541609822647,0.20371077762619372,0.31960616438356165,0.5521964529331514,60822.0,147911.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,21,2,18214,13527,4687,18214,0,6276,1208,6043,7.426184667701634,8.093115186120567,0.33177775337652354,0.5173801369863014,0.25732952673767434,100454.0,147408.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,22,1,18202,8227,9975,18202,0,3809,735,3683,7.436975811352863,8.054884078672673,0.2023404021536095,0.31532534246575344,0.5480167014613778,61184.0,146615.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,22,2,18181,13554,4627,18181,0,6294,1171,6089,7.386749299099897,8.054287442934932,0.3349100709531929,0.5213184931506849,0.25449645234035534,100120.0,146435.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,23,1,18187,8164,10023,18187,0,3817,705,3642,7.405560999510044,8.075768406004288,0.20025292791554408,0.31181506849315066,0.5511079342387419,60459.0,146874.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,23,2,18488,13751,4737,18488,0,6414,1223,6114,7.388117227837975,8.059768498485504,0.3307009952401558,0.5234589041095891,0.2562202509736045,101594.0,149009.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,24,1,18252,8132,10120,18252,0,3797,706,3629,7.389940973930153,8.081141792680254,0.19882752575060267,0.31070205479452057,0.554459785229016,60095.0,147497.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,24,2,18372,13653,4719,18372,0,6308,1220,6125,7.442100637222588,8.101622033529283,0.3333877639886784,0.5244006849315068,0.2568582625734814,101607.0,148843.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,25,1,18255,8234,10021,18255,0,3869,704,3661,7.404906485304833,8.008162147356888,0.2005477951246234,0.3134417808219178,0.5489454943851,60972.0,146189.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,25,2,18110,13669,4441,18110,0,6367,1098,6204,7.381008120564782,8.02457205963556,0.34257316399779125,0.5311643835616439,0.24522363335173938,100891.0,145325.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,26,1,18264,8153,10111,18264,0,3801,683,3669,7.408193303078622,8.050919842312746,0.20088699080157688,0.3141267123287671,0.5536027157249234,60399.0,147042.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,26,2,18275,13598,4677,18275,0,6274,1153,6171,7.4146197970289744,8.077592339261287,0.33767441860465114,0.5283390410958904,0.2559233926128591,100824.0,147618.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,27,1,18082,8078,10004,18082,0,3682,652,3744,7.389576627878188,8.07388563212034,0.20705674151089482,0.32054794520547947,0.5532573830328503,59693.0,145992.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,27,2,18075,13574,4501,18075,0,6298,1139,6137,7.434654486518344,8.075961272475796,0.33952973720608576,0.5254280821917808,0.2490179806362379,100918.0,145973.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,28,1,18230,8115,10115,18230,0,3776,662,3677,7.419839802834257,8.05447065277016,0.20170049369171694,0.31481164383561644,0.5548546352166758,60212.0,146833.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,28,2,18200,13697,4503,18200,0,6376,1176,6145,7.3767248302548,8.027747252747252,0.33763736263736266,0.5261130136986302,0.2474175824175824,101039.0,146105.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,29,1,18246,8206,10040,18246,0,3780,711,3715,7.417986838898367,8.092787460265264,0.20360626986736818,0.3180650684931507,0.5502575907048121,60872.0,147661.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,29,2,18395,13618,4777,18395,0,6362,1210,6046,7.433396974592451,8.10356075020386,0.3286762707257407,0.5176369863013699,0.2596901331883664,101228.0,149065.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,30,1,18295,8119,10176,18295,0,3744,709,3666,7.455474812168986,8.143372506149221,0.20038261820169445,0.3138698630136986,0.5562175457775348,60531.0,148983.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,30,2,18201,13477,4724,18201,0,6171,1187,6119,7.436669882021222,8.10400527443547,0.33619031921323006,0.5238869863013699,0.25954617878138564,100224.0,147501.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,31,1,18328,8194,10134,18328,0,3793,699,3702,7.44898706370515,8.121071584460934,0.20198603230030554,0.31695205479452054,0.5529244871235268,61037.0,148843.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,31,2,18293,13537,4756,18293,0,6270,1178,6089,7.448622294452242,8.115836658831247,0.3328595637675614,0.5213184931506849,0.25999016017055704,100832.0,148463.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,32,1,18254,8086,10168,18254,0,3775,655,3656,7.430497155577542,8.137175413607975,0.20028486906979293,0.313013698630137,0.5570285964720061,60083.0,148536.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,32,2,18259,13640,4619,18259,0,6256,1210,6174,7.436656891495601,8.087573251547182,0.3381346185442795,0.5285958904109589,0.2529711375212224,101436.0,147671.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,33,1,18338,8236,10102,18338,0,3775,736,3725,7.454225352112676,8.10999018431672,0.203130112335042,0.3189212328767123,0.5508779583378777,61393.0,148721.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,33,2,18069,13340,4729,18069,0,6135,1206,5999,7.461469265367317,8.127843267474681,0.33200509159333663,0.5136130136986301,0.26171896618517904,99536.0,146862.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,34,1,18379,8157,10222,18379,0,3790,697,3670,7.451268848841486,8.107677240328636,0.1996844224386528,0.3142123287671233,0.5561782469122368,60780.0,149011.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,34,2,18203,13574,4629,18203,0,6254,1144,6176,7.387726536024753,8.054496511564029,0.3392847332857221,0.5287671232876713,0.2542987419656101,100281.0,146616.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,35,1,18357,8125,10232,18357,0,3762,696,3667,7.403076923076923,8.090265293893337,0.19976030941875034,0.3139554794520548,0.5573895516696628,60150.0,148513.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,35,2,18237,13609,4628,18237,0,6295,1148,6166,7.449849364391212,8.101771124636727,0.33810385480067995,0.5279109589041096,0.2537698086308055,101385.0,147752.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,36,1,18100,8215,9885,18100,0,3920,693,3602,7.415094339622642,8.039944751381215,0.19900552486187845,0.3083904109589041,0.5461325966850828,60915.0,145523.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,36,2,18425,13841,4584,18425,0,6451,1160,6230,7.339281843797414,8.003093622795115,0.33812754409769336,0.5333904109589042,0.24879240162822253,101583.0,147457.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,37,1,18000,8106,9894,18000,0,3789,661,3656,7.374043918085369,8.036055555555556,0.2031111111111111,0.313013698630137,0.5496666666666666,59774.0,144649.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,37,2,18160,13682,4478,18160,0,6326,1171,6185,7.395410027773718,8.03920704845815,0.34058370044052866,0.5295376712328768,0.24658590308370043,101184.0,145992.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,38,1,18284,8159,10125,18284,0,3720,709,3730,7.369162887608776,8.08028877707285,0.20400350032815576,0.3193493150684932,0.553762852767447,60125.0,147740.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,38,2,18056,13461,4595,18056,0,6232,1202,6027,7.46422999777134,8.110489587948605,0.3337948604342047,0.5160102739726027,0.25448604342046965,100476.0,146443.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,39,1,18336,8290,10046,18336,0,3854,686,3750,7.358866103739445,8.053501308900524,0.20451570680628273,0.3210616438356164,0.5478839441535777,61005.0,147669.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,39,2,18294,13601,4693,18294,0,6355,1128,6118,7.469009631644732,8.124193724718486,0.3344265879523341,0.5238013698630137,0.2565321963485296,101586.0,148624.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,40,1,18340,8137,10203,18340,0,3739,713,3685,7.446847732579575,8.117339149400218,0.20092693565976008,0.3154965753424658,0.5563249727371865,60595.0,148872.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,40,2,17997,13431,4566,17997,0,6140,1165,6126,7.424986970441516,8.079402122575985,0.34039006501083513,0.524486301369863,0.2537089514919153,99725.0,145405.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,41,1,18151,8139,10012,18151,0,3840,690,3609,7.4534955154195845,8.07707564321525,0.19883202027436506,0.30898972602739727,0.5515949534460911,60664.0,146607.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,41,2,18390,13625,4765,18390,0,6258,1190,6177,7.37805504587156,8.058346927678086,0.3358890701468189,0.5288527397260274,0.25910821098423054,100526.0,148193.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,42,1,18328,8226,10102,18328,0,3851,689,3686,7.426209579382446,8.045722391968573,0.201113051069402,0.3155821917808219,0.5511785246617198,61088.0,147462.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,42,2,17898,13486,4412,17898,0,6183,1141,6162,7.386623164763458,8.032796960554252,0.3442842775729132,0.5275684931506849,0.24650798971952173,99616.0,143771.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,43,1,18127,8104,10023,18127,0,3747,667,3690,7.359822309970385,8.028576157113697,0.20356374469024108,0.3159246575342466,0.5529320902521101,59644.0,145534.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,43,2,18078,13654,4424,18078,0,6335,1184,6135,7.42068258385821,8.053601062064388,0.3393627613674079,0.5252568493150684,0.2447173359884943,101322.0,145593.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,44,1,18274,8098,10176,18274,0,3789,646,3663,7.396147196838726,8.078034365765568,0.20044872496443034,0.31361301369863015,0.5568567363467222,59894.0,147618.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,44,2,18355,13783,4572,18355,0,6401,1204,6178,7.428861641152144,8.073712884772542,0.33658403704712614,0.5289383561643836,0.24908744211386544,102392.0,148193.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,45,1,18322,8194,10128,18322,0,3788,707,3699,7.393214547229681,8.059600480296911,0.20188844012662374,0.31669520547945207,0.5527780809955245,60580.0,147668.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,45,2,18346,13599,4747,18346,0,6324,1152,6123,7.443414956982131,8.107162324212362,0.33375122642537886,0.5242294520547945,0.2587485010356481,101223.0,148734.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,46,1,18126,8076,10050,18126,0,3745,700,3629,7.447127290737989,8.099360035308397,0.20020964360587,0.31070205479452057,0.5544521681562397,60143.0,146809.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,46,2,18294,13668,4626,18294,0,6320,1199,6148,7.446590576529119,8.094566524543566,0.3360664698808353,0.5263698630136986,0.252869793374877,101780.0,148082.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,47,1,18096,8203,9893,18096,0,3812,725,3666,7.394611727416799,8.065097259062776,0.2025862068965517,0.3138698630136986,0.5466954022988506,60658.0,145946.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,47,2,17995,13617,4378,17995,0,6341,1185,6091,7.376367775574649,8.016171158655181,0.33848291191997776,0.5214897260273973,0.2432898027229786,100444.0,144251.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,48,1,18548,8218,10330,18548,0,3777,732,3709,7.425651009978097,8.101951692904896,0.19996765149881388,0.3175513698630137,0.5569333620875566,61024.0,150275.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,48,2,18262,13508,4754,18262,0,6269,1136,6103,7.4352235712170565,8.106450553061,0.33419121673420216,0.5225171232876712,0.2603219800679006,100435.0,148040.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,49,1,18376,8247,10129,18376,0,3805,735,3707,7.465987631866133,8.117762298650414,0.20173051806704398,0.31738013698630135,0.5512080975185024,61572.0,149172.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,49,2,18286,13504,4782,18286,0,6266,1165,6073,7.415062203791469,8.09214699770316,0.33211199825002735,0.5199486301369863,0.26151153888220496,100133.0,147973.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,50,1,18577,8280,10297,18577,0,3863,696,3721,7.425845410628019,8.103138289282446,0.20030144802713032,0.3185787671232877,0.5542875598858804,61486.0,150532.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,50,2,18378,13492,4886,18378,0,6228,1167,6097,7.431514971835162,8.117695070192621,0.33175535966916964,0.5220034246575342,0.2658613559690935,100266.0,149187.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,51,1,18320,8207,10113,18320,0,3819,710,3678,7.429755087120751,8.094759825327511,0.20076419213973798,0.3148972602739726,0.5520196506550218,60976.0,148296.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,51,2,18179,13599,4580,18179,0,6304,1138,6157,7.397455695271711,8.055283568953188,0.3386874965619671,0.5271404109589041,0.25193905055283566,100598.0,146437.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,52,1,18356,8258,10098,18356,0,3801,757,3700,7.4181399854686365,8.056439311396819,0.20156896927435172,0.3167808219178082,0.5501198518195686,61259.0,147884.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,52,2,18001,13418,4583,18001,0,6192,1172,6054,7.439782381875093,8.094105883006499,0.33631464918615633,0.5183219178082191,0.2545969668351758,99827.0,145702.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,53,1,18144,8042,10102,18144,0,3661,707,3674,7.373538920666501,8.050485008818342,0.20249118165784832,0.31455479452054796,0.5567680776014109,59298.0,146068.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,53,2,18189,13529,4660,18189,0,6239,1161,6129,7.453396407716757,8.107977348947166,0.33696190004948046,0.5247431506849315,0.256198801473418,100837.0,147476.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,54,1,17884,8005,9879,17884,0,3646,699,3660,7.418613366645847,8.082364124356967,0.20465220308655782,0.3133561643835616,0.5523932006262581,59386.0,144545.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,54,2,18454,13687,4767,18454,0,6370,1181,6136,7.426390005114342,8.092391893356455,0.3325024384957191,0.5253424657534247,0.25831797984176874,101645.0,149337.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,55,1,18228,8176,10052,18228,0,3840,683,3653,7.475660469667319,8.120364274742155,0.20040596883914857,0.3127568493150685,0.5514592933947773,61121.0,148018.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,55,2,18218,13513,4705,18218,0,6169,1163,6181,7.408125508769333,8.079756284992865,0.33927983313206717,0.5291952054794521,0.25826106048962566,100106.0,147197.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,56,1,18335,8159,10176,18335,0,3840,674,3645,7.450545409976713,8.073302427052086,0.19880010908099263,0.3120719178082192,0.5550040905372239,60789.0,148024.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,56,2,18199,13620,4579,18199,0,6255,1215,6150,7.391850220264317,8.049673058959284,0.33793065553052365,0.526541095890411,0.2516072311665476,100677.0,146496.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,57,1,18162,8162,10000,18162,0,3775,717,3670,7.384219554030874,8.078460521968946,0.20207025657967184,0.3142123287671233,0.5506001541680432,60270.0,146721.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,57,2,18238,13652,4586,18238,0,6354,1157,6141,7.4160562554937,8.06925101436561,0.3367145520342143,0.5257705479452055,0.2514530101984867,101244.0,147167.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,58,1,18097,8148,9949,18097,0,3830,699,3619,7.45446735395189,8.083881306293861,0.19997789688898712,0.3098458904109589,0.549759628667735,60739.0,146294.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,58,2,18376,13717,4659,18376,0,6351,1108,6258,7.383830283589706,8.048922507618633,0.3405528950805398,0.5357876712328767,0.2535372224640836,101284.0,147907.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,59,1,18345,8122,10223,18345,0,3722,675,3725,7.352006894853484,8.043826655764514,0.2030526028890706,0.3189212328767123,0.5572635595530118,59713.0,147564.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,59,2,18475,13758,4717,18475,0,6487,1163,6108,7.4243349324029655,8.085196211096076,0.3306089309878214,0.522945205479452,0.2553179972936401,102144.0,149374.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,60,1,18235,8188,10047,18235,0,3784,655,3749,7.387640449438202,8.066026871401151,0.2055936386070743,0.3209760273972603,0.5509734027968193,60490.0,147084.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,60,2,18233,13589,4644,18233,0,6313,1171,6105,7.429685775259401,8.086875445620578,0.33483244666264467,0.5226883561643836,0.25470301102396753,100962.0,147448.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,61,1,18273,8125,10148,18273,0,3735,706,3683,7.450953846153846,8.111640124774256,0.201554205658622,0.31532534246575344,0.5553548952005691,60539.0,148224.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,61,2,18361,13676,4685,18361,0,6391,1151,6131,7.410573267037146,8.073144164261207,0.33391427482163283,0.5249143835616439,0.2551603943140352,101347.0,148231.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,62,1,18318,8187,10131,18318,0,3771,670,3746,7.450348112861854,8.088110055682934,0.20449830767551042,0.3207191780821918,0.5530625614150017,60996.0,148158.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,62,2,18034,13478,4556,18034,0,6211,1146,6121,7.398278676361478,8.058001552622823,0.33941443939225907,0.5240582191780822,0.25263391371853167,99714.0,145318.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,63,1,18119,8125,9994,18119,0,3725,726,3674,7.393476923076923,8.069650642971466,0.20277057232739112,0.31455479452054796,0.5515756940228489,60072.0,146214.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,63,2,18323,13668,4655,18323,0,6382,1145,6141,7.40342405618964,8.066746711783004,0.33515254052284016,0.5257705479452055,0.25405228401462643,101190.0,147807.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,64,1,18379,8176,10203,18379,0,3720,728,3728,7.366682974559687,8.01855378421024,0.20284019805212472,0.31917808219178084,0.5551444583492029,60230.0,147373.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,64,2,18256,13648,4608,18256,0,6415,1163,6070,7.406726260257913,8.063595530236634,0.3324934268185802,0.5196917808219178,0.25241016652059595,101087.0,147209.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,65,1,18244,8100,10144,18244,0,3772,663,3665,7.449259259259259,8.101348388511292,0.20088796316597238,0.3137842465753425,0.5560184170138127,60339.0,147801.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,65,2,18387,13631,4756,18387,0,6260,1150,6221,7.439512875064192,8.105618099744385,0.33833686843965843,0.5326198630136987,0.2586610104965465,101408.0,149038.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,66,1,18175,8132,10043,18175,0,3764,683,3685,7.412075750122971,8.069160935350757,0.20275103163686384,0.3154965753424658,0.5525722145804677,60275.0,146657.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,66,2,18334,13693,4641,18334,0,6365,1192,6136,7.4102826261593515,8.06785207810625,0.3346787389549471,0.5253424657534247,0.25313624959092396,101469.0,147916.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,67,1,18259,8176,10083,18259,0,3830,697,3649,7.390166340508806,8.03313434470672,0.19984665096664658,0.31241438356164386,0.552220822608029,60422.0,146677.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,67,2,18283,13722,4561,18283,0,6400,1134,6188,7.341203906136132,8.006454083027949,0.3384564896351802,0.5297945205479452,0.24946671771591095,100736.0,146382.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,68,1,18261,8219,10042,18261,0,3809,723,3687,7.434359411120575,8.079842286840808,0.2019057006735666,0.31566780821917806,0.5499151196539073,61103.0,147546.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,68,2,18318,13616,4702,18318,0,6311,1150,6155,7.415467097532315,8.081886668850311,0.3360082978491102,0.5269691780821918,0.25668741128944206,100969.0,148044.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,69,1,18151,8110,10041,18151,0,3712,690,3708,7.427003699136868,8.086772078673352,0.20428626521954713,0.31746575342465755,0.5531926615613465,60233.0,146783.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,69,2,18382,13623,4759,18382,0,6323,1200,6100,7.4316229905307205,8.1003155260581,0.33184637145033186,0.5222602739726028,0.2588945707757589,101241.0,148900.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,70,1,18496,8355,10141,18496,0,3912,702,3741,7.390424895272292,8.017517301038062,0.2022599480968858,0.32029109589041094,0.5482807093425606,61747.0,148292.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,70,2,17975,13541,4434,17975,0,6308,1125,6108,7.378923270068681,8.026592489568845,0.3398052851182197,0.522945205479452,0.2466759388038943,99918.0,144278.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,71,1,18245,8168,10077,18245,0,3779,734,3655,7.411606268364348,8.053822965195945,0.20032885722115648,0.3129280821917808,0.5523157029323102,60538.0,146942.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,71,2,18190,13529,4661,18190,0,6253,1180,6096,7.446522285460862,8.105002748763056,0.33512919186366136,0.5219178082191781,0.25623969213853764,100744.0,147430.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,72,1,18415,8237,10178,18415,0,3798,690,3749,7.388126745174214,8.067227803421124,0.20358403475427642,0.3209760273972603,0.552701601954928,60856.0,148558.0
fixed_step,5,0.4,0.7,0.29999999999999993,b₁=0.70,72,2,18208,13662,4546,18208,0,6416,1146,6100,7.405211535646318,8.0583809314587,0.33501757469244287,0.5222602739726028,0.24967047451669597,101170.0,146727.0
