background_id,policy,point_type,comparison,lhs_horizon_days,lhs_Q,lhs_window,rhs_horizon_days,rhs_Q,rhs_window,n_eval_seeds,delta_average_utilization,delta_average_utilization_ci_low,delta_average_utilization_ci_high,delta_priority_weighted_utilization,delta_priority_weighted_utilization_ci_low,delta_priority_weighted_utilization_ci_high,delta_class_1_percent_serviced,delta_class_1_percent_serviced_ci_low,delta_class_1_percent_serviced_ci_high,delta_class_2_percent_serviced,delta_class_2_percent_serviced_ci_low,delta_class_2_percent_serviced_ci_high,utilization_status,access_status,c1_supported_gain,c2_supported_gain,c1_supported_neutral,c2_supported_neutral,utilization_within_0_5pp_budget_mean,utilization_budget_supported_by_ci,rho,class1_share,capacity,noshow_level,balk_level
PBF_NS_MEDIUM_BK_HIGH_C017,horizon_only,avg_util_optimum,vs_baseline,5,0,-1,100,0,-1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Supported neutral,Both neutral,False,False,True,True,True,True,1.4,0.7,30,medium,high
PBF_NS_MEDIUM_BK_HIGH_C017,horizon_only,access_recovery,vs_avg_util_optimum,5,0,-1,5,0,-1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Supported neutral,Both neutral,False,False,True,True,True,True,1.4,0.7,30,medium,high
PBF_NS_MEDIUM_BK_HIGH_C017,horizon_only,access_recovery,vs_baseline,5,0,-1,100,0,-1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Supported neutral,Both neutral,False,False,True,True,True,True,1.4,0.7,30,medium,high
PBF_NS_MEDIUM_BK_HIGH_C017,reservation_only,avg_util_optimum,vs_baseline,100,30,11,100,0,-1,10,0.0003105022831049964,0.0,0.0009315068493149891,0.05617808219178082,0.054839954337899545,0.05782203196347032,0.11561710544044371,0.11337851614038313,0.11796516971157764,-0.2630858739352531,-0.27236097387104186,-0.25142262706867025,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.4,0.7,30,medium,high
PBF_NS_MEDIUM_BK_HIGH_C017,reservation_only,access_recovery,vs_avg_util_optimum,100,30,19,100,30,11,10,0.0005936073059363611,-0.0006757990867576024,0.0021372146118724747,0.005858447488584495,0.003465753424657558,0.008105022831050223,0.004885690924629616,0.0018659153372713245,0.007495973846384265,-0.022841787621867275,-0.03071256398250014,-0.014034113098256598,Supported neutral,Uncertain / mixed,False,False,False,False,True,True,1.4,0.7,30,medium,high
PBF_NS_MEDIUM_BK_HIGH_C017,reservation_only,access_recovery,vs_baseline,100,30,19,100,0,-1,10,0.0009041095890413575,-0.000347031963470169,0.0023378995433791217,0.06203652968036531,0.06024646118721462,0.06390878995433792,0.12050279636507333,0.1166548871832615,0.1243802146513563,-0.2859276615571204,-0.29220884552227794,-0.2783138897678857,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.4,0.7,30,medium,high
PBF_NS_MEDIUM_BK_HIGH_C017,both_flexible,avg_util_optimum,vs_baseline,12,30,11,100,0,-1,10,0.0003105022831049964,0.0,0.0009315068493149891,0.05617808219178082,0.05482648401826486,0.057707762557077616,0.11561710544044371,0.11335805611221172,0.11800390412498118,-0.2630858739352531,-0.27263134694652913,-0.25178185669842973,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.4,0.7,30,medium,high
PBF_NS_MEDIUM_BK_HIGH_C017,both_flexible,access_recovery,vs_avg_util_optimum,3,30,3,12,30,11,10,0.0007579908675801495,-0.0009776255707758946,0.0023198630136985767,0.005465753424657538,0.003493036529680392,0.007219406392694072,0.005556307734667832,0.0018900579386823834,0.00965865158880115,-0.024296911476421372,-0.03495322296038155,-0.013938218127716258,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.4,0.7,30,medium,high
PBF_NS_MEDIUM_BK_HIGH_C017,both_flexible,access_recovery,vs_baseline,3,30,3,100,0,-1,10,0.0010684931506851458,-0.000813242009132094,0.0027034246575344573,0.06164383561643836,0.05994965753424657,0.06347990867579908,0.12117341317511157,0.11636479244261741,0.1267188025416871,-0.2873827854116745,-0.2960655041500609,-0.2792436924976131,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.4,0.7,30,medium,high
PBF_NS_MEDIUM_BK_HIGH_C018,horizon_only,avg_util_optimum,vs_baseline,4,0,-1,100,0,-1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Supported neutral,Both neutral,False,False,True,True,True,True,1.4,0.7,50,medium,high
PBF_NS_MEDIUM_BK_HIGH_C018,horizon_only,access_recovery,vs_avg_util_optimum,4,0,-1,4,0,-1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Supported neutral,Both neutral,False,False,True,True,True,True,1.4,0.7,50,medium,high
PBF_NS_MEDIUM_BK_HIGH_C018,horizon_only,access_recovery,vs_baseline,4,0,-1,100,0,-1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Supported neutral,Both neutral,False,False,True,True,True,True,1.4,0.7,50,medium,high
PBF_NS_MEDIUM_BK_HIGH_C018,reservation_only,avg_util_optimum,vs_baseline,100,0,-1,100,0,-1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Supported neutral,Both neutral,False,False,True,True,True,True,1.4,0.7,50,medium,high
PBF_NS_MEDIUM_BK_HIGH_C018,reservation_only,access_recovery,vs_avg_util_optimum,100,50,16,100,0,-1,10,-5.4794520548018255e-05,-0.0008109589041098153,0.001326027397260421,0.05873698630136988,0.05735335616438357,0.05995897260273974,0.1198629334474983,0.11687881937354694,0.12254643111954189,-0.28316948029437,-0.29009618001025533,-0.27503282870191725,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.4,0.7,50,medium,high
PBF_NS_MEDIUM_BK_HIGH_C018,reservation_only,access_recovery,vs_baseline,100,50,16,100,0,-1,10,-5.4794520548018255e-05,-0.0008109589041098153,0.0013260273972603555,0.05873698630136988,0.057413561643835626,0.060057602739726046,0.1198629334474983,0.11690492198650818,0.12259767592927076,-0.28316948029437,-0.2905274092675846,-0.2748796162235581,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.4,0.7,50,medium,high
PBF_NS_MEDIUM_BK_HIGH_C018,both_flexible,avg_util_optimum,vs_baseline,3,46,3,100,0,-1,10,0.0007178082191779955,-0.0006630136986301886,0.0018193150684930857,0.04889315068493153,0.04513390410958906,0.05236171232876713,0.10184061604003825,0.09838062667165083,0.10530552620985147,-0.23363332697827568,-0.2414120588698842,-0.22683563332120774,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.4,0.7,50,medium,high
PBF_NS_MEDIUM_BK_HIGH_C018,both_flexible,access_recovery,vs_avg_util_optimum,16,50,15,3,46,3,10,-0.0008109589041094378,-0.002060410958903813,0.0006249315068493998,0.009624657534246595,0.006873630136986317,0.012170068493150719,0.01763695319610318,0.015971906663081747,0.019094166916934944,-0.048777205517479674,-0.057170873073533336,-0.039429220188871975,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.4,0.7,50,medium,high
PBF_NS_MEDIUM_BK_HIGH_C018,both_flexible,access_recovery,vs_baseline,16,50,15,100,0,-1,10,-9.315068493144229e-05,-0.0008328767123287007,0.001271232876712459,0.058517808219178125,0.05718061643835621,0.05978664383561645,0.11947756923614143,0.116453969915928,0.12212638296791013,-0.2824105324957554,-0.28924592086103773,-0.27454075237161113,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.4,0.7,50,medium,high
PBF_NS_MEDIUM_BK_HIGH_C019,horizon_only,avg_util_optimum,vs_baseline,2,0,-1,100,0,-1,10,-0.00013698630137010115,-0.0016347031963470122,0.001534246575342202,-0.00026027397260276476,-0.0019086757990867899,0.001785730593607315,0.0015888832087915471,-0.0016541452531211866,0.0050636073123262685,-0.0029126743533109734,-0.009288071157210507,0.0028229447557905187,Supported neutral,Uncertain / mixed,False,False,False,False,True,True,1.4,0.8999999999999999,30,medium,high
PBF_NS_MEDIUM_BK_HIGH_C019,horizon_only,access_recovery,vs_avg_util_optimum,3,0,-1,2,0,-1,10,0.0006118721461187748,-0.0005844748858445911,0.0019271689497719186,0.0006484018264840352,-0.0014658675799087298,0.002753538812785417,-0.004481894628421257,-0.008042899491804966,-0.0002263315664430684,5.715578823126677e-05,-0.005803275794980038,0.005315180541485997,Supported neutral,Uncertain / mixed,False,False,False,False,True,True,1.4,0.8999999999999999,30,medium,high
PBF_NS_MEDIUM_BK_HIGH_C019,horizon_only,access_recovery,vs_baseline,3,0,-1,100,0,-1,10,0.00047488584474867366,-0.0007216894977171359,0.0016440639269407343,0.0003881278538812705,-0.001242237442922412,0.0019453196347032024,-0.0028930114196297095,-0.006557259255091734,0.00040552227515155867,-0.0028555185650797066,-0.01253969773392755,0.00558789354594815,Supported neutral,Uncertain / mixed,False,False,False,False,True,True,1.4,0.8999999999999999,30,medium,high
PBF_NS_MEDIUM_BK_HIGH_C019,reservation_only,avg_util_optimum,vs_baseline,100,30,26,100,0,-1,10,0.0005479452054792389,-0.0005205479452057099,0.0018084474885842047,0.036589041095890375,0.03528767123287668,0.0381917808219178,0.0573054136210953,0.05042964005604132,0.06316984816493638,-0.5056992248206823,-0.5164786390469233,-0.49610247194338236,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.4,0.8999999999999999,30,medium,high
PBF_NS_MEDIUM_BK_HIGH_C019,reservation_only,access_recovery,vs_avg_util_optimum,100,30,25,100,30,26,10,3.6529680365293694e-05,-9.132420091317872e-06,9.132420091324533e-05,-3.1963470319607e-05,-0.00010045662100449686,2.7397260273975822e-05,-7.1981263130938e-05,-0.00016495054956868288,2.20821749577732e-05,0.0008493058980528767,-0.0002770562922507162,0.0019730045992322567,Supported neutral,Both neutral,False,False,True,True,True,True,1.4,0.8999999999999999,30,medium,high
PBF_NS_MEDIUM_BK_HIGH_C019,reservation_only,access_recovery,vs_baseline,100,30,25,100,0,-1,10,0.0005844748858445326,-0.00046575342465773607,0.0017990867579906337,0.03655707762557077,0.0353377853881278,0.03824680365296803,0.05723343235796437,0.05049802325439864,0.06299622185877639,-0.5048499189226294,-0.5157876813484072,-0.49475284618833487,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.4,0.8999999999999999,30,medium,high
PBF_NS_MEDIUM_BK_HIGH_C019,both_flexible,avg_util_optimum,vs_baseline,2,27,2,100,0,-1,10,-0.0002100456621005553,-0.0015618721461189023,0.001315753424657515,0.006648401826484018,0.005178082191780841,0.008438470319634694,0.010097479881220228,0.004801357080764901,0.016063950255359696,-0.09537679272242175,-0.10439830950707,-0.0858367349771751,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.4,0.8999999999999999,30,medium,high
PBF_NS_MEDIUM_BK_HIGH_C019,both_flexible,access_recovery,vs_avg_util_optimum,26,30,25,2,27,2,10,0.0007945205479450879,-0.00030159817351556984,0.001780821917807976,0.029908675799086747,0.028954223744292195,0.030849429223744264,0.04713595247674414,0.04131859718267885,0.05313418386402797,-0.40947312620020765,-0.4189857452224493,-0.4000331165128109,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.4,0.8999999999999999,30,medium,high
PBF_NS_MEDIUM_BK_HIGH_C019,both_flexible,access_recovery,vs_baseline,26,30,25,100,0,-1,10,0.0005844748858445326,-0.0004477168949776841,0.0017808219178079307,0.03655707762557077,0.035278082191780705,0.03822397260273982,0.05723343235796437,0.05034285261967005,0.06308323224823384,-0.5048499189226294,-0.5153827185969758,-0.49489649783724454,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.4,0.8999999999999999,30,medium,high
PBF_NS_MEDIUM_BK_HIGH_C020,horizon_only,avg_util_optimum,vs_baseline,2,0,-1,100,0,-1,10,-0.001276712328767371,-0.002460410958904416,-0.00016986301369899896,-0.0005917808219177867,-0.0018279452054794244,0.0007151369863014227,-0.0021381717103486574,-0.007247843185346717,0.0034887604361904037,-0.008124337898487322,-0.015064348057502773,-9.942782145360244e-06,Supported neutral,Uncertain / mixed,False,False,False,False,True,True,1.4,0.9,50,medium,high
PBF_NS_MEDIUM_BK_HIGH_C020,horizon_only,access_recovery,vs_avg_util_optimum,4,0,-1,2,0,-1,10,0.001276712328767371,7.123287671255669e-05,0.0024657534246576556,0.0005917808219177867,-0.0007152739726027824,0.0019453424657533984,0.0021381717103486574,-0.0033940749930559374,0.007314105641399355,0.008124337898487322,0.00047560968948753694,0.014879300970145604,Supported neutral,Uncertain / mixed,False,True,False,False,True,True,1.4,0.9,50,medium,high
PBF_NS_MEDIUM_BK_HIGH_C020,horizon_only,access_recovery,vs_baseline,4,0,-1,100,0,-1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Supported neutral,Both neutral,False,False,True,True,True,True,1.4,0.9,50,medium,high
PBF_NS_MEDIUM_BK_HIGH_C020,reservation_only,avg_util_optimum,vs_baseline,100,49,26,100,0,-1,10,-0.0006520547945206623,-0.0016987671232878015,0.0006084931506848943,0.028205479452054826,0.027454794520547977,0.029150753424657595,0.04818497814139132,0.04396323819190551,0.05208343079703587,-0.4214223580154884,-0.43079843965743486,-0.411477674661007,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.4,0.9,50,medium,high
PBF_NS_MEDIUM_BK_HIGH_C020,reservation_only,access_recovery,vs_avg_util_optimum,100,50,26,100,49,26,10,-0.0005808219178081497,-0.002060547945205183,0.0007397260273973191,0.006394520547945171,0.0049806849315067745,0.007780890410958939,0.008837838901506157,0.0043967745258669585,0.012654707478992786,-0.09025115258437373,-0.09603960574071904,-0.08493927272828175,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.4,0.9,50,medium,high
PBF_NS_MEDIUM_BK_HIGH_C020,reservation_only,access_recovery,vs_baseline,100,50,26,100,0,-1,10,-0.001232876712328812,-0.0021645205479452704,-0.0003505479452055567,0.0346,0.03334794520547946,0.03590684931506847,0.05702281704289748,0.053666281564547925,0.06072947698975432,-0.5116735105998621,-0.5193537310082286,-0.5026483461338563,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.4,0.9,50,medium,high
PBF_NS_MEDIUM_BK_HIGH_C020,both_flexible,avg_util_optimum,vs_baseline,24,49,23,100,0,-1,10,-0.0006410958904110476,-0.0018027397260273609,0.000750684931506829,0.0284904109589041,0.027221780821917795,0.03015397260273972,0.04735701797511911,0.04414904924716153,0.050354709831134825,-0.42306743117444945,-0.43159328614016323,-0.41345691974021226,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.4,0.9,50,medium,high
PBF_NS_MEDIUM_BK_HIGH_C020,both_flexible,access_recovery,vs_avg_util_optimum,26,50,25,24,49,23,10,-0.0005643835616437776,-0.0020109589041094836,0.0007397260273973258,0.006120547945205501,0.004142397260273966,0.007846643835616476,0.009652712569623745,0.005119727440888353,0.013895151665554198,-0.08820843158470419,-0.09424769793257215,-0.08232185808349851,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.4,0.9,50,medium,high
PBF_NS_MEDIUM_BK_HIGH_C020,both_flexible,access_recovery,vs_baseline,26,50,25,100,0,-1,10,-0.0012054794520548252,-0.002120547945205521,-0.0003175342465753751,0.034610958904109604,0.03332568493150684,0.0357480136986302,0.057009730544742857,0.053546743043242695,0.06081284467881927,-0.5112758627591537,-0.5189087069342615,-0.502622852424267,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.4,0.9,50,medium,high
PBF_NS_MEDIUM_BK_HIGH_C021,horizon_only,avg_util_optimum,vs_baseline,6,0,-1,100,0,-1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Supported neutral,Both neutral,False,False,True,True,True,True,1.7,0.1,30,medium,high
PBF_NS_MEDIUM_BK_HIGH_C021,horizon_only,access_recovery,vs_avg_util_optimum,4,0,-1,6,0,-1,10,0.0024109589041096946,0.0003557077625572247,0.004374657534246386,0.0023470319634702917,0.001182648401826436,0.003525114155251141,0.014418056345151397,0.005315093165200978,0.022807848490719002,0.0029106502179904515,-0.0005058414437239377,0.006874201030472476,Supported neutral,Uncertain / mixed,True,False,False,False,True,True,1.7,0.1,30,medium,high
PBF_NS_MEDIUM_BK_HIGH_C021,horizon_only,access_recovery,vs_baseline,4,0,-1,100,0,-1,10,0.0024109589041096946,0.0004107305936073716,0.004246803652967885,0.0023470319634702917,0.001168835616438312,0.0035068493150684724,0.014418056345151397,0.005931527461685192,0.022765922558778337,0.0029106502179904515,-0.00030460955038352306,0.006684704880924981,Supported neutral,Uncertain / mixed,True,False,False,False,True,True,1.7,0.1,30,medium,high
PBF_NS_MEDIUM_BK_HIGH_C021,horizon_only,c1_win_c2_neutral_if_better,vs_avg_util_optimum,4,0,-1,6,0,-1,10,0.0024109589041096946,0.00041050228310516136,0.004383561643835223,0.0023470319634702917,0.001196232876712277,0.003566210045662088,0.014418056345151397,0.006025030114677339,0.022247634442423465,0.0029106502179904515,-0.00043337840990592566,0.006665765119813238,Supported neutral,Uncertain / mixed,True,False,False,False,True,True,1.7,0.1,30,medium,high
PBF_NS_MEDIUM_BK_HIGH_C021,horizon_only,c1_win_c2_neutral_if_better,vs_baseline,4,0,-1,100,0,-1,10,0.0024109589041096946,0.0003650684931509876,0.004301369863013596,0.0023470319634702917,0.0011821917808218698,0.0035570776255707593,0.014418056345151397,0.006222786559095919,0.022755903467789884,0.0029106502179904515,-0.00035839912730557946,0.006751593347289932,Supported neutral,Uncertain / mixed,True,False,False,False,True,True,1.7,0.1,30,medium,high
PBF_NS_MEDIUM_BK_HIGH_C021,reservation_only,avg_util_optimum,vs_baseline,100,28,7,100,0,-1,10,0.0008767123287670708,0.0007397260273972247,0.0009954337899543034,0.0220821917808219,0.021159817351598175,0.023027511415525104,0.25629915134391557,0.24766841742562468,0.2652496014589693,-0.027626868233464573,-0.028649420079294875,-0.02670355913041288,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.7,0.1,30,medium,high
PBF_NS_MEDIUM_BK_HIGH_C021,reservation_only,access_recovery,vs_avg_util_optimum,100,30,23,100,28,7,10,0.0006849315068492845,-0.0006301369863012033,0.0021280821917808957,0.002050228310502289,0.0007577625570776336,0.0035159817351598246,0.016186930031951385,0.010608859129598087,0.023539356259829253,0.003116789608261827,0.00033521561278964247,0.00592092452012927,Supported neutral,Uncertain / mixed,True,False,False,False,True,True,1.7,0.1,30,medium,high
PBF_NS_MEDIUM_BK_HIGH_C021,reservation_only,access_recovery,vs_baseline,100,30,23,100,0,-1,10,0.0015616438356163553,0.00023721461187176218,0.003141780821917789,0.024132420091324193,0.022803652968036537,0.025552511415525093,0.2724860813758669,0.26441899277663355,0.2803137612198169,-0.02451007862520275,-0.02707980784435654,-0.021894906105151293,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.7,0.1,30,medium,high
PBF_NS_MEDIUM_BK_HIGH_C021,both_flexible,avg_util_optimum,vs_baseline,6,24,6,100,0,-1,10,0.0014520547945206074,7.283105022866527e-05,0.002776484018264689,0.02312328767123286,0.021675684931506824,0.024735616438356145,0.25738302549840897,0.244571092094192,0.26987342152891364,-0.02482489804046798,-0.02877085533336156,-0.02143354350044994,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.7,0.1,30,medium,high
PBF_NS_MEDIUM_BK_HIGH_C021,both_flexible,access_recovery,vs_avg_util_optimum,20,30,19,6,24,6,10,-0.0006392694063926729,-0.0023105022831050766,0.0009589041095890361,0.0011826484018264694,-0.00012785388127856177,0.0023972602739725907,0.016143154038247287,0.009897087721686973,0.02250986204723818,-0.0036924353404021782,-0.007212722682072936,-0.0002390231631821923,Supported neutral,Uncertain / mixed,True,False,False,False,True,True,1.7,0.1,30,medium,high
PBF_NS_MEDIUM_BK_HIGH_C021,both_flexible,access_recovery,vs_baseline,20,30,19,100,0,-1,10,0.0008127853881279345,-0.0006394977168951954,0.002200913242009125,0.02430593607305933,0.023365296803652947,0.025634817351598126,0.27352617953665614,0.26200142420316974,0.2842728877354292,-0.028517333380870157,-0.03220489967900295,-0.025211063750768703,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.7,0.1,30,medium,high
PBF_NS_MEDIUM_BK_HIGH_C022,horizon_only,avg_util_optimum,vs_baseline,3,0,-1,100,0,-1,10,0.0006246575342466309,-0.0008767123287662718,0.0020712328767119297,-6.8493150684934e-05,-0.001106917808219166,0.0009452739726027445,-0.00032508519328096065,-0.009365023712052804,0.008486118573256731,-0.0009041148068477445,-0.004584104935621074,0.002819159778467017,Supported neutral,Uncertain / mixed,False,False,False,True,True,True,1.7,0.1,50,medium,high
PBF_NS_MEDIUM_BK_HIGH_C022,horizon_only,access_recovery,vs_avg_util_optimum,2,0,-1,3,0,-1,10,0.001473972602739737,7.123287671234519e-05,0.0028827397260270354,0.001246575342465761,0.00041630136986301386,0.0020740410958904,0.0044407305164005815,-0.0027574998184357142,0.010938782876060035,0.003571086539940993,0.00015913744568260668,0.007105540002795597,Supported neutral,Uncertain / mixed,False,False,False,False,True,True,1.7,0.1,50,medium,high
PBF_NS_MEDIUM_BK_HIGH_C022,horizon_only,access_recovery,vs_baseline,2,0,-1,100,0,-1,10,0.002098630136986368,0.0012324657534245412,0.00297534246575354,0.0011780821917808271,0.0001258904109589279,0.002077054794520528,0.004115645323119621,-0.006586534387209234,0.0158461312633557,0.0026669717330932486,4.230889006862944e-05,0.00502297603704482,Supported neutral,Uncertain / mixed,False,False,False,False,True,True,1.7,0.1,50,medium,high
PBF_NS_MEDIUM_BK_HIGH_C022,reservation_only,avg_util_optimum,vs_baseline,100,45,19,100,0,-1,10,0.0005753424657530925,-0.0012823287671232238,0.0023126027397253066,0.02281643835616438,0.021482191780821936,0.02398102739726027,0.2621986202826804,0.2542901471911543,0.26969343038136645,-0.02933103468440119,-0.03286274880446596,-0.02580736129210935,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.7,0.1,50,medium,high
PBF_NS_MEDIUM_BK_HIGH_C022,reservation_only,access_recovery,vs_avg_util_optimum,100,50,22,100,45,19,10,-5.47945205477296e-05,-0.001699041095890491,0.0017479452054798103,0.0008301369863013775,-0.00044986301369860757,0.002249452054794511,0.01022844608208845,0.005957403036387828,0.014573200415396117,-0.0007413069657897786,-0.004533798514997816,0.002545244370592849,Supported neutral,C1 win / C2 neutral,True,False,False,True,True,True,1.7,0.1,50,medium,high
PBF_NS_MEDIUM_BK_HIGH_C022,reservation_only,access_recovery,vs_baseline,100,50,22,100,0,-1,10,0.000520547945205363,-0.0007179452054794411,0.001780821917807743,0.02364657534246576,0.02245753424657535,0.02501650684931507,0.2724270663647689,0.264611111888204,0.27952815924387775,-0.03007234165019097,-0.03170450821550117,-0.028379571636773335,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.7,0.1,50,medium,high
PBF_NS_MEDIUM_BK_HIGH_C022,reservation_only,c1_win_c2_neutral_if_better,vs_avg_util_optimum,100,4,4,100,45,19,10,-9.863013698602208e-05,-0.0017698630136978287,0.0016549315068492257,-0.01992054794520547,-0.0209808219178082,-0.018846575342465765,-0.23108362802601548,-0.23646513885329853,-0.22645804801339933,0.02618444202015483,0.022501230564270287,0.029833113056306152,Supported neutral,C2 gain / C1 harm,False,True,False,False,True,True,1.7,0.1,50,medium,high
PBF_NS_MEDIUM_BK_HIGH_C022,reservation_only,c1_win_c2_neutral_if_better,vs_baseline,100,4,4,100,0,-1,10,0.0004767123287670705,0.00037246575342447216,0.0005972602739724895,0.0028958904109589122,0.0024766438356164646,0.003298698630136986,0.03111499225666493,0.026568224188025933,0.035141754601249485,-0.0031465926642463616,-0.0035866566174561063,-0.002703196703341378,Supported neutral,C1 win / C2 neutral,True,False,False,True,True,True,1.7,0.1,50,medium,high
PBF_NS_MEDIUM_BK_HIGH_C022,both_flexible,avg_util_optimum,vs_baseline,7,30,7,100,0,-1,10,0.002049315068493118,0.0010739726027402315,0.0030028767123284356,0.020876712328767144,0.019353356164383582,0.022501506849315078,0.23554173959080876,0.22693774215999202,0.24391400189521692,-0.022636151434339235,-0.025740492831605826,-0.019306167169900825,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.7,0.1,50,medium,high
PBF_NS_MEDIUM_BK_HIGH_C022,both_flexible,access_recovery,vs_avg_util_optimum,24,50,22,7,30,7,10,-0.0015287671232877553,-0.002646575342465807,-0.00032849315068534096,0.0027698630136986147,0.0012819863013698624,0.0039918493150684735,0.036885326773960045,0.030771865050547582,0.04358604350797965,-0.0074361902158517346,-0.01070963221740181,-0.004332591759059733,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.7,0.1,50,medium,high
PBF_NS_MEDIUM_BK_HIGH_C022,both_flexible,access_recovery,vs_baseline,24,50,22,100,0,-1,10,0.000520547945205363,-0.0007506849315070252,0.0017095890410952891,0.02364657534246576,0.022468424657534247,0.02491787671232877,0.2724270663647689,0.26474970330547387,0.27937049886109755,-0.03007234165019097,-0.03174086888846729,-0.028427745209480076,Supported neutral,C1 gain / C2 harm,True,False,False,False,True,True,1.7,0.1,50,medium,high
PBF_NS_MEDIUM_BK_HIGH_C022,both_flexible,c1_win_c2_neutral_if_better,vs_avg_util_optimum,3,4,3,7,30,7,10,0.00019178082191770863,-0.0007782191780824262,0.0010302739726028632,-0.016843835616438353,-0.018060273972602715,-0.015605410958904109,-0.20034694295912994,-0.20502293948834602,-0.19579239615504318,0.019493612509285406,0.015883054923347233,0.023207273384687664,Supported neutral,C2 gain / C1 harm,False,True,False,False,True,True,1.7,0.1,50,medium,high
PBF_NS_MEDIUM_BK_HIGH_C022,both_flexible,c1_win_c2_neutral_if_better,vs_baseline,3,4,3,100,0,-1,10,0.002241095890410827,0.0008053424657528538,0.003649452054793806,0.004032876712328793,0.0028052739726027714,0.005052054794520566,0.03519479663167887,0.02703524860292896,0.044465297109886254,-0.003142538925053828,-0.005887333800356732,-0.0002457524655895,Supported neutral,Uncertain / mixed,True,False,False,False,True,True,1.7,0.1,50,medium,high
PBF_NS_MEDIUM_BK_HIGH_C023,horizon_only,avg_util_optimum,vs_baseline,4,0,-1,100,0,-1,10,0.002136986301369581,0.0009223744292236316,0.0033242009132417377,0.0006757990867580111,-0.0010963470319634216,0.003073401826484012,0.003614725420368481,-0.002229339667073885,0.008897452094313273,0.0024233969917038523,-0.0026137816958852456,0.008086682820683224,Supported neutral,Uncertain / mixed,False,False,False,False,True,True,1.7,0.3,30,medium,high
PBF_NS_MEDIUM_BK_HIGH_C023,horizon_only,access_recovery,vs_avg_util_optimum,4,0,-1,4,0,-1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Supported neutral,Both neutral,False,False,True,True,True,True,1.7,0.3,30,medium,high
PBF_NS_MEDIUM_BK_HIGH_C023,horizon_only,access_recovery,vs_baseline,4,0,-1,100,0,-1,10,0.002136986301369581,0.0009130136986297868,0.003278538812784881,0.0006757990867580111,-0.0011188356164383193,0.0028312785388127765,0.003614725420368481,-0.002306978548721719,0.008583160848546168,0.0024233969917038523,-0.0028197371685713115,0.008263156552784364,Supported neutral,Uncertain / mixed,False,False,False,False,True,True,1.7,0.3,30,medium,high
