background_id,policy,candidate_type,candidate_exists,utilization_tolerance,win_threshold,neutral_band,avg_opt_horizon_days,avg_opt_Q,avg_opt_window,avg_opt_average_utilization,avg_opt_class_1_percent_serviced,avg_opt_class_2_percent_serviced,baseline_average_utilization,baseline_class_1_percent_serviced,baseline_class_2_percent_serviced,n_feasible_cells,selected_horizon_days,selected_Q,selected_window,search_average_utilization,search_class_1_percent_serviced,search_class_2_percent_serviced,delta_utilization_vs_avg_opt,delta_sr1_vs_avg_opt,delta_sr2_vs_avg_opt,delta_utilization_vs_baseline,delta_sr1_vs_baseline,delta_sr2_vs_baseline,same_as_avg_utilization_optimum,genuinely_active_reservation
PBF_NS_HIGH_BK_LOW_C045,both_flexible,best_win_win,False,0.005,0.005,0.005,2,30,2,0.9517260273972588,0.6675459202933545,0.0890231260168269,0.9096438356164385,0.34448103814233033,0.3819579727368125,243,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_LOW_C045,both_flexible,c1_win_c2_neutral_if_better,True,0.005,0.005,0.005,2,30,2,0.9517260273972588,0.6675459202933545,0.0890231260168269,0.9096438356164385,0.34448103814233033,0.3819579727368125,243,3.0,10.0,3.0,0.9492602739726014,0.3831189933198251,0.3775662523150384,-0.00246575342465738,-0.2844269269735294,0.2885431262982115,0.03961643835616291,0.03863795517749474,-0.0043917204217741035,False,True
PBF_NS_HIGH_BK_LOW_C046,horizon_only,access_recovery,True,0.005,0.005,0.005,3,0,-1,0.9507397260273958,0.37579990016505616,0.38039220536793905,0.9087561643835602,0.3430584246616003,0.3829339011363909,3,4.0,0.0,-1.0,0.9501041095890399,0.3810237588399297,0.3789643063630056,-0.0006356164383558571,0.005223858674873572,-0.0014278990049334528,0.041347945205479686,0.037965334178329424,-0.003969594773385321,False,False
PBF_NS_HIGH_BK_LOW_C046,horizon_only,best_win_win,False,0.005,0.005,0.005,3,0,-1,0.9507397260273958,0.37579990016505616,0.38039220536793905,0.9087561643835602,0.3430584246616003,0.3829339011363909,3,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_LOW_C046,horizon_only,c1_win_c2_neutral_if_better,True,0.005,0.005,0.005,3,0,-1,0.9507397260273958,0.37579990016505616,0.38039220536793905,0.9087561643835602,0.3430584246616003,0.3829339011363909,3,4.0,0.0,-1.0,0.9501041095890399,0.3810237588399297,0.3789643063630056,-0.0006356164383558571,0.005223858674873572,-0.0014278990049334528,0.041347945205479686,0.037965334178329424,-0.003969594773385321,False,False
PBF_NS_HIGH_BK_LOW_C046,reservation_only,access_recovery,True,0.005,0.005,0.005,100,45,25,0.9514849315068483,0.626707361715108,0.13670862645063941,0.9087561643835602,0.3430584246616003,0.3829339011363909,49,100.0,50.0,26.0,0.9486465753424642,0.680138982484808,0.08024354142314938,-0.0028383561643841038,0.05343162076969998,-0.056465085027490036,0.039890410958904,0.33708055782320767,-0.30269035971324154,False,True
PBF_NS_HIGH_BK_LOW_C046,reservation_only,best_win_win,False,0.005,0.005,0.005,100,45,25,0.9514849315068483,0.626707361715108,0.13670862645063941,0.9087561643835602,0.3430584246616003,0.3829339011363909,49,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_LOW_C046,reservation_only,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,100,45,25,0.9514849315068483,0.626707361715108,0.13670862645063941,0.9087561643835602,0.3430584246616003,0.3829339011363909,49,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_LOW_C046,both_flexible,access_recovery,True,0.005,0.005,0.005,5,46,5,0.9516493150684919,0.637060480325647,0.12489055809472852,0.9087561643835602,0.3430584246616003,0.3829339011363909,319,4.0,50.0,4.0,0.9508164383561629,0.6870625238935908,0.07640857196501125,-0.0008328767123290115,0.0500020435679438,-0.04848198612971727,0.0420602739726027,0.3440040992319905,-0.30652532917137965,False,True
PBF_NS_HIGH_BK_LOW_C046,both_flexible,best_win_win,False,0.005,0.005,0.005,5,46,5,0.9516493150684919,0.637060480325647,0.12489055809472852,0.9087561643835602,0.3430584246616003,0.3829339011363909,319,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_LOW_C046,both_flexible,c1_win_c2_neutral_if_better,True,0.005,0.005,0.005,5,46,5,0.9516493150684919,0.637060480325647,0.12489055809472852,0.9087561643835602,0.3430584246616003,0.3829339011363909,319,4.0,4.0,2.0,0.9501041095890399,0.3820470768885168,0.3779362588958815,-0.0015452054794520276,-0.2550134034371302,0.25304570080115296,0.041347945205479686,0.0389886522269165,-0.0049976422405094145,False,True
PBF_NS_HIGH_BK_LOW_C047,horizon_only,access_recovery,True,0.005,0.005,0.005,4,0,-1,0.9512328767123271,0.3802410232942556,0.38274163922675236,0.8923287671232881,0.34715383414926226,0.38520637061673535,3,2.0,0.0,-1.0,0.9498812785388114,0.38160892235076066,0.37775346121475184,-0.0013515981735157112,0.0013678990565050841,-0.0049881780120005215,0.05755251141552331,0.034455088201498396,-0.00745290940198351,False,False
PBF_NS_HIGH_BK_LOW_C047,horizon_only,best_win_win,False,0.005,0.005,0.005,4,0,-1,0.9512328767123271,0.3802410232942556,0.38274163922675236,0.8923287671232881,0.34715383414926226,0.38520637061673535,3,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_LOW_C047,horizon_only,c1_win_c2_neutral_if_better,True,0.005,0.005,0.005,4,0,-1,0.9512328767123271,0.3802410232942556,0.38274163922675236,0.8923287671232881,0.34715383414926226,0.38520637061673535,3,4.0,0.0,-1.0,0.9512328767123271,0.3802410232942556,0.38274163922675236,0.0,0.0,0.0,0.05890410958903902,0.03308718914499331,-0.002464731389982988,True,False
PBF_NS_HIGH_BK_LOW_C047,reservation_only,access_recovery,True,0.005,0.005,0.005,100,25,4,0.9067579908675801,0.3793131337749272,0.3215563847375648,0.8923287671232881,0.34715383414926226,0.38520637061673535,24,100.0,21.0,5.0,0.905680365296804,0.3907929183225652,0.29420811898603094,-0.001077625570776175,0.011479784547637983,-0.027348265751533873,0.013351598173515833,0.04363908417330292,-0.09099825163070441,False,True
PBF_NS_HIGH_BK_LOW_C047,reservation_only,best_win_win,False,0.005,0.005,0.005,100,25,4,0.9067579908675801,0.3793131337749272,0.3215563847375648,0.8923287671232881,0.34715383414926226,0.38520637061673535,24,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_LOW_C047,reservation_only,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,100,25,4,0.9067579908675801,0.3793131337749272,0.3215563847375648,0.8923287671232881,0.34715383414926226,0.38520637061673535,24,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_LOW_C047,both_flexible,access_recovery,True,0.005,0.005,0.005,4,30,3,0.9516529680365281,0.3941474229829836,0.3501066401050452,0.8923287671232881,0.34715383414926226,0.38520637061673535,61,3.0,30.0,3.0,0.9499908675799075,0.5105130379564773,0.07684339850363814,-0.0016621004566206299,0.11636561497349368,-0.2732632416014071,0.05766210045661935,0.16335920380721503,-0.3083629721130972,False,True
PBF_NS_HIGH_BK_LOW_C047,both_flexible,best_win_win,False,0.005,0.005,0.005,4,30,3,0.9516529680365281,0.3941474229829836,0.3501066401050452,0.8923287671232881,0.34715383414926226,0.38520637061673535,61,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_LOW_C047,both_flexible,c1_win_c2_neutral_if_better,True,0.005,0.005,0.005,4,30,3,0.9516529680365281,0.3941474229829836,0.3501066401050452,0.8923287671232881,0.34715383414926226,0.38520637061673535,61,4.0,4.0,3.0,0.9512328767123271,0.38123144805247705,0.38041452334276504,-0.0004200913242009552,-0.012915974930506557,0.030307883237719824,0.05890410958903902,0.03407761390321479,-0.004791847273970307,False,True
PBF_NS_HIGH_BK_LOW_C048,horizon_only,access_recovery,True,0.005,0.005,0.005,3,0,-1,0.9500273972602729,0.38108063628955263,0.37809645945260784,0.8935123287671223,0.34542784050529174,0.3849003631492177,3,2.0,0.0,-1.0,0.9493917808219164,0.3813103109268809,0.3752396404818464,-0.0006356164383564122,0.00022967463732825877,-0.0028568189707614544,0.055879452054794165,0.03588247042158915,-0.009660722667371335,False,False
PBF_NS_HIGH_BK_LOW_C048,horizon_only,best_win_win,False,0.005,0.005,0.005,3,0,-1,0.9500273972602729,0.38108063628955263,0.37809645945260784,0.8935123287671223,0.34542784050529174,0.3849003631492177,3,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_LOW_C048,horizon_only,c1_win_c2_neutral_if_better,True,0.005,0.005,0.005,3,0,-1,0.9500273972602729,0.38108063628955263,0.37809645945260784,0.8935123287671223,0.34542784050529174,0.3849003631492177,3,4.0,0.0,-1.0,0.9499178082191767,0.3784304229448038,0.3799327004555397,-0.00010958904109614753,-0.002650213344748853,0.0018362410029318377,0.05640547945205443,0.03300258243951204,-0.004967662693678043,False,False
PBF_NS_HIGH_BK_LOW_C048,reservation_only,access_recovery,True,0.005,0.005,0.005,100,30,4,0.9073972602739714,0.3796956732542571,0.32424649012543666,0.8935123287671223,0.34542784050529174,0.3849003631492177,31,100.0,35.0,5.0,0.9029589041095882,0.3895330783309914,0.29495263620556134,-0.00443835616438315,0.009837405076734251,-0.029293853919875323,0.009446575342465957,0.04410523782569964,-0.08994772694365638,False,True
PBF_NS_HIGH_BK_LOW_C048,reservation_only,best_win_win,False,0.005,0.005,0.005,100,30,4,0.9073972602739714,0.3796956732542571,0.32424649012543666,0.8935123287671223,0.34542784050529174,0.3849003631492177,31,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_LOW_C048,reservation_only,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,100,30,4,0.9073972602739714,0.3796956732542571,0.32424649012543666,0.8935123287671223,0.34542784050529174,0.3849003631492177,31,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_LOW_C048,both_flexible,access_recovery,True,0.005,0.005,0.005,4,42,4,0.9510684931506838,0.4412240505097754,0.23418618540317876,0.8935123287671223,0.34542784050529174,0.3849003631492177,91,3.0,50.0,3.0,0.9503890410958891,0.5125796724894034,0.07575838931888487,-0.0006794520547946936,0.07135562197962797,-0.1584277960842939,0.05687671232876679,0.16715183198411165,-0.3091419738303328,False,True
PBF_NS_HIGH_BK_LOW_C048,both_flexible,best_win_win,False,0.005,0.005,0.005,4,42,4,0.9510684931506838,0.4412240505097754,0.23418618540317876,0.8935123287671223,0.34542784050529174,0.3849003631492177,91,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_LOW_C048,both_flexible,c1_win_c2_neutral_if_better,True,0.005,0.005,0.005,4,42,4,0.9510684931506838,0.4412240505097754,0.23418618540317876,0.8935123287671223,0.34542784050529174,0.3849003631492177,91,4.0,5.0,4.0,0.9499178082191767,0.3784304229448038,0.3799327004555397,-0.001150684931507051,-0.06279362756497164,0.14574651505236091,0.05640547945205443,0.03300258243951204,-0.004967662693678043,False,True
PBF_NS_HIGH_BK_LOW_C049,horizon_only,access_recovery,True,0.005,0.005,0.005,3,0,-1,0.951214611872145,0.3803589234578451,0.381558987726187,0.876529680365298,0.3468798673409366,0.38333174732631303,3,3.0,0.0,-1.0,0.951214611872145,0.3803589234578451,0.381558987726187,0.0,0.0,0.0,0.07468493150684696,0.03347905611690849,-0.001772759600126017,True,False
PBF_NS_HIGH_BK_LOW_C049,horizon_only,best_win_win,False,0.005,0.005,0.005,3,0,-1,0.951214611872145,0.3803589234578451,0.381558987726187,0.876529680365298,0.3468798673409366,0.38333174732631303,3,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_LOW_C049,horizon_only,c1_win_c2_neutral_if_better,True,0.005,0.005,0.005,3,0,-1,0.951214611872145,0.3803589234578451,0.381558987726187,0.876529680365298,0.3468798673409366,0.38333174732631303,3,3.0,0.0,-1.0,0.951214611872145,0.3803589234578451,0.381558987726187,0.0,0.0,0.0,0.07468493150684696,0.03347905611690849,-0.001772759600126017,True,False
PBF_NS_HIGH_BK_LOW_C049,reservation_only,access_recovery,True,0.005,0.005,0.005,100,18,5,0.8818630136986311,0.355106327138924,0.3225913458665047,0.876529680365298,0.3468798673409366,0.38333174732631303,76,100.0,29.0,7.0,0.8779360730593618,0.36427577431147184,0.2459885095604945,-0.0039269406392692385,0.009169447172547862,-0.07660283630601017,0.0014063926940638405,0.017395906970535224,-0.13734323776581853,False,True
PBF_NS_HIGH_BK_LOW_C049,reservation_only,best_win_win,False,0.005,0.005,0.005,100,18,5,0.8818630136986311,0.355106327138924,0.3225913458665047,0.876529680365298,0.3468798673409366,0.38333174732631303,76,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_LOW_C049,reservation_only,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,100,18,5,0.8818630136986311,0.355106327138924,0.3225913458665047,0.876529680365298,0.3468798673409366,0.38333174732631303,76,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_LOW_C049,both_flexible,access_recovery,True,0.005,0.005,0.005,3,0,-1,0.951214611872145,0.3803589234578451,0.381558987726187,0.876529680365298,0.3468798673409366,0.38333174732631303,58,4.0,30.0,4.0,0.950136986301368,0.41456739215943517,0.07929128906187444,-0.0010776255707769522,0.034208468701590056,-0.3022676986643126,0.07360730593607001,0.06768752481849855,-0.3040404582644386,False,True
PBF_NS_HIGH_BK_LOW_C049,both_flexible,best_win_win,False,0.005,0.005,0.005,3,0,-1,0.951214611872145,0.3803589234578451,0.381558987726187,0.876529680365298,0.3468798673409366,0.38333174732631303,58,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_LOW_C049,both_flexible,c1_win_c2_neutral_if_better,True,0.005,0.005,0.005,3,0,-1,0.951214611872145,0.3803589234578451,0.381558987726187,0.876529680365298,0.3468798673409366,0.38333174732631303,58,3.0,5.0,2.0,0.951214611872145,0.38064318583904344,0.37898857173314254,0.0,0.00028426238119833025,-0.0025704159930444725,0.07468493150684696,0.03376331849810682,-0.00434317559317049,False,True
PBF_NS_HIGH_BK_LOW_C050,horizon_only,access_recovery,True,0.005,0.005,0.005,3,0,-1,0.9497205479452038,0.3786139412296605,0.3811971031146198,0.8762739726027393,0.345443440616358,0.38878625688600615,3,2.0,0.0,-1.0,0.9494356164383551,0.38046588780795243,0.3840098638079616,-0.00028493150684871793,0.0018519465782919076,0.002812760693341798,0.07316164383561574,0.03502244719159442,-0.004776393078044561,False,False
PBF_NS_HIGH_BK_LOW_C050,horizon_only,best_win_win,False,0.005,0.005,0.005,3,0,-1,0.9497205479452038,0.3786139412296605,0.3811971031146198,0.8762739726027393,0.345443440616358,0.38878625688600615,3,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_LOW_C050,horizon_only,c1_win_c2_neutral_if_better,True,0.005,0.005,0.005,3,0,-1,0.9497205479452038,0.3786139412296605,0.3811971031146198,0.8762739726027393,0.345443440616358,0.38878625688600615,3,2.0,0.0,-1.0,0.9494356164383551,0.38046588780795243,0.3840098638079616,-0.00028493150684871793,0.0018519465782919076,0.002812760693341798,0.07316164383561574,0.03502244719159442,-0.004776393078044561,False,False
PBF_NS_HIGH_BK_LOW_C050,reservation_only,access_recovery,True,0.005,0.005,0.005,100,40,4,0.8810739726027389,0.3538257899338021,0.33259171393739095,0.8762739726027393,0.345443440616358,0.38878625688600615,165,100.0,50.0,7.0,0.8768328767123281,0.3627438662185245,0.24725449994655815,-0.004241095890410773,0.00891807628472241,-0.0853372139908328,0.0005589041095888092,0.01730042560216649,-0.141531756939448,False,True
PBF_NS_HIGH_BK_LOW_C050,reservation_only,best_win_win,False,0.005,0.005,0.005,100,40,4,0.8810739726027389,0.3538257899338021,0.33259171393739095,0.8762739726027393,0.345443440616358,0.38878625688600615,165,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_LOW_C050,reservation_only,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,100,40,4,0.8810739726027389,0.3538257899338021,0.33259171393739095,0.8762739726027393,0.345443440616358,0.38878625688600615,165,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_LOW_C050,both_flexible,access_recovery,True,0.005,0.005,0.005,4,49,4,0.9504767123287656,0.4073769107806454,0.13193772368104476,0.8762739726027393,0.345443440616358,0.38878625688600615,72,3.0,50.0,3.0,0.9502904109589025,0.41486329903495545,0.07361387330299128,-0.00018630136986308443,0.007486388254310028,-0.058323850378053474,0.07401643835616323,0.06941985841859744,-0.31517238358301486,False,True
PBF_NS_HIGH_BK_LOW_C050,both_flexible,best_win_win,False,0.005,0.005,0.005,4,49,4,0.9504767123287656,0.4073769107806454,0.13193772368104476,0.8762739726027393,0.345443440616358,0.38878625688600615,72,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_LOW_C050,both_flexible,c1_win_c2_neutral_if_better,True,0.005,0.005,0.005,4,49,4,0.9504767123287656,0.4073769107806454,0.13193772368104476,0.8762739726027393,0.345443440616358,0.38878625688600615,72,2.0,39.0,2.0,0.9494356164383551,0.38049033148252176,0.3837910619107417,-0.0010410958904105705,-0.02688657929812366,0.2518533382296969,0.07316164383561574,0.03504689086616375,-0.004995194975264461,False,True
PBF_NS_HIGH_BK_LOW_C051,horizon_only,access_recovery,True,0.005,0.005,0.005,4,0,-1,0.9503378995433774,0.31141758212002424,0.317098170641242,0.9416986301369853,0.28398940699026953,0.31775854370981144,3,2.0,0.0,-1.0,0.9480182648401811,0.3236162257585197,0.3166279837147846,-0.002319634703196294,0.012198643638495488,-0.00047018692645739435,0.006319634703195853,0.039626818768250194,-0.0011305599950268141,False,False
PBF_NS_HIGH_BK_LOW_C051,horizon_only,best_win_win,False,0.005,0.005,0.005,4,0,-1,0.9503378995433774,0.31141758212002424,0.317098170641242,0.9416986301369853,0.28398940699026953,0.31775854370981144,3,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_LOW_C051,horizon_only,c1_win_c2_neutral_if_better,True,0.005,0.005,0.005,4,0,-1,0.9503378995433774,0.31141758212002424,0.317098170641242,0.9416986301369853,0.28398940699026953,0.31775854370981144,3,2.0,0.0,-1.0,0.9480182648401811,0.3236162257585197,0.3166279837147846,-0.002319634703196294,0.012198643638495488,-0.00047018692645739435,0.006319634703195853,0.039626818768250194,-0.0011305599950268141,False,False
PBF_NS_HIGH_BK_LOW_C051,reservation_only,access_recovery,True,0.005,0.005,0.005,100,29,26,0.9505022831050212,0.7739199712268059,0.2654591674448255,0.9416986301369853,0.28398940699026953,0.31775854370981144,117,100.0,30.0,19.0,0.9477077625570764,0.7775642863059427,0.26474491406306866,-0.002794520547944712,0.0036443150791367618,-0.0007142533817568464,0.006009132420091157,0.4935748793156731,-0.05301362964674278,False,True
PBF_NS_HIGH_BK_LOW_C051,reservation_only,best_win_win,False,0.005,0.005,0.005,100,29,26,0.9505022831050212,0.7739199712268059,0.2654591674448255,0.9416986301369853,0.28398940699026953,0.31775854370981144,117,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_LOW_C051,reservation_only,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,100,29,26,0.9505022831050212,0.7739199712268059,0.2654591674448255,0.9416986301369853,0.28398940699026953,0.31775854370981144,117,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_LOW_C051,both_flexible,access_recovery,True,0.005,0.005,0.005,10,20,5,0.9520913242009117,0.7554272876688074,0.26726512675533154,0.9416986301369853,0.28398940699026953,0.31775854370981144,843,20.0,30.0,19.0,0.9501187214611859,0.7814914200597066,0.26505322915710194,-0.0019726027397257706,0.02606413239089922,-0.002211897598229595,0.00842009132420063,0.4975020130694371,-0.05270531455270949,False,True
PBF_NS_HIGH_BK_LOW_C051,both_flexible,best_win_win,False,0.005,0.005,0.005,10,20,5,0.9520913242009117,0.7554272876688074,0.26726512675533154,0.9416986301369853,0.28398940699026953,0.31775854370981144,843,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_LOW_C051,both_flexible,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,10,20,5,0.9520913242009117,0.7554272876688074,0.26726512675533154,0.9416986301369853,0.28398940699026953,0.31775854370981144,843,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_LOW_C052,horizon_only,access_recovery,True,0.005,0.005,0.005,2,0,-1,0.9504109589041082,0.3180182915450914,0.3170805776324041,0.9416109589041082,0.28599162858559807,0.31720273338622196,3,2.0,0.0,-1.0,0.9504109589041082,0.3180182915450914,0.3170805776324041,0.0,0.0,0.0,0.00880000000000003,0.03202666295949336,-0.00012215575381785415,True,False
PBF_NS_HIGH_BK_LOW_C052,horizon_only,best_win_win,False,0.005,0.005,0.005,2,0,-1,0.9504109589041082,0.3180182915450914,0.3170805776324041,0.9416109589041082,0.28599162858559807,0.31720273338622196,3,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_LOW_C052,horizon_only,c1_win_c2_neutral_if_better,True,0.005,0.005,0.005,2,0,-1,0.9504109589041082,0.3180182915450914,0.3170805776324041,0.9416109589041082,0.28599162858559807,0.31720273338622196,3,2.0,0.0,-1.0,0.9504109589041082,0.3180182915450914,0.3170805776324041,0.0,0.0,0.0,0.00880000000000003,0.03202666295949336,-0.00012215575381785415,True,False
PBF_NS_HIGH_BK_LOW_C052,reservation_only,access_recovery,True,0.005,0.005,0.005,100,16,3,0.9510027397260259,0.7240381190570767,0.2713262568491762,0.9416109589041082,0.28599162858559807,0.31720273338622196,200,100.0,45.0,26.0,0.9494575342465741,0.776412436434585,0.2664965949699036,-0.0015452054794518055,0.052374317377508306,-0.00482966187927264,0.007846575342465911,0.49042080784898695,-0.05070613841631838,False,True
PBF_NS_HIGH_BK_LOW_C052,reservation_only,best_win_win,False,0.005,0.005,0.005,100,16,3,0.9510027397260259,0.7240381190570767,0.2713262568491762,0.9416109589041082,0.28599162858559807,0.31720273338622196,200,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_LOW_C052,reservation_only,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,100,16,3,0.9510027397260259,0.7240381190570767,0.2713262568491762,0.9416109589041082,0.28599162858559807,0.31720273338622196,200,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_LOW_C052,both_flexible,access_recovery,True,0.005,0.005,0.005,9,35,7,0.9517698630136977,0.760012183060329,0.2683760351916859,0.9416109589041082,0.28599162858559807,0.31720273338622196,1505,23.0,50.0,19.0,0.9491506849315055,0.7794063677318499,0.2657791539905247,-0.002619178082192253,0.019394184671520875,-0.002596881201161194,0.0075397260273972755,0.49341473914625184,-0.05142357939569725,False,True
PBF_NS_HIGH_BK_LOW_C052,both_flexible,best_win_win,False,0.005,0.005,0.005,9,35,7,0.9517698630136977,0.760012183060329,0.2683760351916859,0.9416109589041082,0.28599162858559807,0.31720273338622196,1505,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_LOW_C052,both_flexible,c1_win_c2_neutral_if_better,True,0.005,0.005,0.005,9,35,7,0.9517698630136977,0.760012183060329,0.2683760351916859,0.9416109589041082,0.28599162858559807,0.31720273338622196,1505,3.0,4.0,2.0,0.9498191780821905,0.3497565762343924,0.31309028701351793,-0.001950684931507185,-0.41025560682593665,0.04471425182183203,0.008208219178082343,0.06376494764879431,-0.004112446372704026,False,True
PBF_NS_HIGH_BK_LOW_C053,horizon_only,access_recovery,True,0.005,0.005,0.005,4,0,-1,0.9494429223744273,0.3178402203607759,0.3174648592229021,0.925223744292237,0.2847853391478853,0.3178541998068019,3,4.0,0.0,-1.0,0.9494429223744273,0.3178402203607759,0.3174648592229021,0.0,0.0,0.0,0.024219178082190318,0.03305488121289063,-0.00038934058389983317,True,False
PBF_NS_HIGH_BK_LOW_C053,horizon_only,best_win_win,False,0.005,0.005,0.005,4,0,-1,0.9494429223744273,0.3178402203607759,0.3174648592229021,0.925223744292237,0.2847853391478853,0.3178541998068019,3,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_LOW_C053,horizon_only,c1_win_c2_neutral_if_better,True,0.005,0.005,0.005,4,0,-1,0.9494429223744273,0.3178402203607759,0.3174648592229021,0.925223744292237,0.2847853391478853,0.3178541998068019,3,4.0,0.0,-1.0,0.9494429223744273,0.3178402203607759,0.3174648592229021,0.0,0.0,0.0,0.024219178082190318,0.03305488121289063,-0.00038934058389983317,True,False
PBF_NS_HIGH_BK_LOW_C053,reservation_only,access_recovery,True,0.005,0.005,0.005,100,21,9,0.9504474885844736,0.6513148593084053,0.17235686002022374,0.925223744292237,0.2847853391478853,0.3178541998068019,80,100.0,30.0,25.0,0.9489497716894961,0.7486622642630105,0.13127369352306012,-0.0014977168949774633,0.09734740495460525,-0.04108316649716362,0.023726027397259153,0.46387692511512524,-0.1865805062837418,False,True
PBF_NS_HIGH_BK_LOW_C053,reservation_only,best_win_win,False,0.005,0.005,0.005,100,21,9,0.9504474885844736,0.6513148593084053,0.17235686002022374,0.925223744292237,0.2847853391478853,0.3178541998068019,80,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_LOW_C053,reservation_only,c1_win_c2_neutral_if_better,False,0.005,0.005,0.005,100,21,9,0.9504474885844736,0.6513148593084053,0.17235686002022374,0.925223744292237,0.2847853391478853,0.3178541998068019,80,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_LOW_C053,both_flexible,access_recovery,True,0.005,0.005,0.005,15,25,9,0.9516529680365282,0.716764321236676,0.14760624888140017,0.925223744292237,0.2847853391478853,0.3178541998068019,422,22.0,30.0,20.0,0.950210045662099,0.7509235195898162,0.13081522231420362,-0.001442922374429223,0.034159198353140185,-0.016791026567196554,0.02498630136986202,0.4661381804419309,-0.1870389774925983,False,True
PBF_NS_HIGH_BK_LOW_C053,both_flexible,best_win_win,False,0.005,0.005,0.005,15,25,9,0.9516529680365282,0.716764321236676,0.14760624888140017,0.925223744292237,0.2847853391478853,0.3178541998068019,422,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_LOW_C053,both_flexible,c1_win_c2_neutral_if_better,True,0.005,0.005,0.005,15,25,9,0.9516529680365282,0.716764321236676,0.14760624888140017,0.925223744292237,0.2847853391478853,0.3178541998068019,422,4.0,3.0,3.0,0.9494429223744273,0.3249889992863778,0.31437707149962335,-0.0022100456621009235,-0.3917753219502982,0.16677082261822318,0.024219178082190318,0.040203660138492525,-0.0034771283071785564,False,True
PBF_NS_HIGH_BK_LOW_C054,horizon_only,access_recovery,True,0.005,0.005,0.005,2,0,-1,0.9505424657534235,0.31671353262631446,0.31687839492032366,0.9246575342465742,0.28367058556258423,0.31834674739235214,3,4.0,0.0,-1.0,0.950060273972602,0.3167615924016276,0.318257999560896,-0.00048219178082153924,4.805977531313621e-05,0.0013796046405723517,0.0254027397260278,0.03309100683904337,-8.87478314561263e-05,False,False
PBF_NS_HIGH_BK_LOW_C054,horizon_only,best_win_win,False,0.005,0.005,0.005,2,0,-1,0.9505424657534235,0.31671353262631446,0.31687839492032366,0.9246575342465742,0.28367058556258423,0.31834674739235214,3,,,,,,,,,,,,,False,False
PBF_NS_HIGH_BK_LOW_C054,horizon_only,c1_win_c2_neutral_if_better,True,0.005,0.005,0.005,2,0,-1,0.9505424657534235,0.31671353262631446,0.31687839492032366,0.9246575342465742,0.28367058556258423,0.31834674739235214,3,4.0,0.0,-1.0,0.950060273972602,0.3167615924016276,0.318257999560896,-0.00048219178082153924,4.805977531313621e-05,0.0013796046405723517,0.0254027397260278,0.03309100683904337,-8.87478314561263e-05,False,False
PBF_NS_HIGH_BK_LOW_C054,reservation_only,access_recovery,True,0.005,0.005,0.005,100,42,25,0.950334246575341,0.7321039183954321,0.1394920077824428,0.9246575342465742,0.28367058556258423,0.31834674739235214,102,100.0,50.0,25.0,0.9488986301369853,0.7488320319170977,0.13180860251695162,-0.001435616438355769,0.01672811352166559,-0.007683405265491189,0.024241095890411124,0.46516144635451345,-0.18653814487540052,False,True
