average_utilization,booked_slot_utilization,overall_percent_serviced,mean_accepted_booking_delay,mean_offered_booking_delay,class_1_percent_serviced,class_2_percent_serviced,overall_balking_rate,class_1_balking_rate,class_2_balking_rate,class_1_slot_utilization,class_2_slot_utilization,class_1_booked_slot_utilization,class_2_booked_slot_utilization,class_1_mean_offered_booking_delay,class_2_mean_offered_booking_delay,access_advantage_class_1,balking_rate_gap_class_1,delay_advantage_class_1,seed,reserved_slot_fill_rate,class_1_no_show_rate,class_2_no_show_rate,class_1_no_offer_rate,class_2_no_offer_rate,class_1_standby_joined,class_2_standby_joined,class_1_standby_recalled,class_2_standby_recalled,class_1_standby_expired,class_2_standby_expired,class_1_standby_recall_rate,class_2_standby_recall_rate,class_1_mean_standby_wait_days,class_2_mean_standby_wait_days,class_1_mean_original_offered_delay_recalled,class_2_mean_original_offered_delay_recalled,stage,background_id,arm,source_background_id,standby_prob
0.7278538812785389,0.7629223744292237,0.9080551441266947,0.010653579123773042,0.010460251046025104,0.915929203539823,0.9071510224819002,0.02905625290562529,0.03355704697986577,0.028534370946822308,0.07561643835616438,0.6522374429223744,0.0789041095890411,0.6840182648401827,0.010067114093959731,0.010505836575875487,0.00877818105792283,0.005022676033043464,0.00043872248191575633,1001,0.0,0.03982300884955752,0.04420170201956052,0.0,0.0,10,163,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,screen,BG00001,on,BG00001,0.4
0.7284931506849311,0.7671232876712328,0.9045243224855426,0.010238095238095239,0.010167533217793184,0.8944381384790011,0.9056437389770723,0.029462738301559793,0.0338389731621937,0.028981790202616056,0.07196347031963471,0.6565296803652968,0.07561643835616438,0.6915068493150685,0.009334889148191364,0.010259040779687098,-0.011205600498071178,0.004857182959577641,0.000924151631495734,1002,0.0,0.04540295119182747,0.04824892920131015,0.0,0.0,24,140,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,screen,BG00001,on,BG00001,0.4
0.7189954337899539,0.7572602739726028,0.9001829407729247,0.007959479015918957,0.007950426750847657,0.8985005767012687,0.9003680670135804,0.03051560855840056,0.03305785123966942,0.030236179600311445,0.07114155251141553,0.6478538812785388,0.0747945205479452,0.6824657534246575,0.004722550177095631,0.008305216714248637,-0.0018674903123117037,0.0028216716393579776,0.003582666537153005,1003,0.0,0.0461361014994233,0.04810255108516309,0.0,0.0,20,173,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,screen,BG00001,on,BG00001,0.4
0.7254794520547941,0.7650228310502283,0.9020097649596912,0.006088098364569655,0.005905511811023622,0.8935939196525515,0.9029926451940147,0.02999073645206114,0.028921023359288096,0.03011503166602042,0.07515981735159817,0.6503196347031963,0.07972602739726027,0.6852968036529681,0.006674082313681869,0.0058162078324932144,-0.009398725541463149,-0.0011940083067323234,-0.0008578744811886547,1004,0.0,0.05428881650380022,0.048567080902865836,0.0,0.0,22,149,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,screen,BG00001,on,BG00001,0.4
0.7238356164383559,0.7662100456621005,0.9007841800204569,0.010846245530393326,0.010549501507071644,0.9046538024971623,0.9003536246526901,0.027359146765592396,0.02433371958285052,0.027695478552106145,0.07278538812785389,0.6510502283105023,0.07689497716894977,0.6893150684931507,0.010428736964078795,0.010562926703593972,0.0043001778444722305,-0.003361758969255623,0.00013418973951517636,1005,0.0,0.0510783200908059,0.052917403384693106,0.0,0.0,18,155,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,screen,BG00001,on,BG00001,0.4
0.7232876712328768,0.7641095890410959,0.900511654349062,0.010995577865423689,0.011126564673157162,0.899888765294772,0.9005825734549139,0.030250347705146036,0.02727272727272727,0.030588538977800724,0.07388127853881278,0.649406392694064,0.07817351598173516,0.6859360730593608,0.007954545454545454,0.011486835312338668,-0.0006938081601418622,-0.003315811705073453,0.003532289857793214,1006,0.0,0.05228031145717464,0.05065856129685917,0.0,0.0,19,148,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,screen,BG00001,on,BG00001,0.4
0.7273059360730592,0.7651141552511416,0.9050215860031811,0.005847255369928401,0.005900046274872744,0.9068684516880093,0.9048218557220193,0.03054141601110597,0.025,0.03113787801127627,0.07114155251141553,0.6563470319634703,0.0747945205479452,0.6905022831050228,0.004761904761904762,0.00602255253716043,0.0020465959659899946,-0.0061378780112762675,0.001260647775255668,1007,0.0,0.046565774155995346,0.04708548407402745,0.0,0.0,19,139,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,screen,BG00001,on,BG00001,0.4
0.7354337899543381,0.7756164383561643,0.8999664692075556,0.010598210080075365,0.010516689529035207,0.9017857142857143,0.8997640044714942,0.029263831732967534,0.028538812785388126,0.02934451219512195,0.07378995433789955,0.6615525114155251,0.07771689497716895,0.6978082191780822,0.00684931506849315,0.01092479674796748,0.0020217098142201184,-0.0008056994097338233,0.00407548167947433,1008,0.0,0.04799107142857143,0.04931064464041734,0.0,0.0,20,179,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,screen,BG00001,on,BG00001,0.4
0.713698630136986,0.7496803652968037,0.9043045591298311,0.006943598489462785,0.006739181839678411,0.8876013904982619,0.9061576038051163,0.029439583825963584,0.027218934911242602,0.029686063312754498,0.06995433789954338,0.6437442922374429,0.07506849315068494,0.6746118721461187,0.005917159763313609,0.0068304216471824514,-0.01855621330685442,-0.0024671284015118956,0.0009132618838688421,1009,0.0,0.06488991888760139,0.04345031495050778,0.0,0.0,18,166,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,screen,BG00001,on,BG00001,0.4
0.7255707762557079,0.7629223744292237,0.8997734994337486,0.006703375628441465,0.006587310759274241,0.9094159713945172,0.8987611062445251,0.034554489772333295,0.03515151515151515,0.034491568727644355,0.06968036529680366,0.6558904109589041,0.07269406392694064,0.6902283105022831,0.0024242424242424242,0.007026060296371998,0.010654865149992143,0.0006599464238707942,0.004601817872129574,1010,0.0,0.03933253873659118,0.047052934551370294,0.0,0.0,14,163,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,screen,BG00001,on,BG00001,0.4
