background_id,source_scenario_ids,scenario_type,target_loss_share,balk_probability,noshow_probability,estimated_balk_loss_share,estimated_noshow_loss_share,estimated_match_gap,balk_target_error,noshow_target_error,balk_attainable,noshow_attainable,calibration_valid,n_calibration_seeds,rho,class1_share,slots_per_day,lambda_total,lambda_class1,lambda_class2,horizon_class1,horizon_class2,cancel_class1,cancel_class2,balk_threshold_class1,balk_threshold_class2,balk_low_class1,balk_low_class2,balk_high_class1,balk_high_class2,noshow_threshold_class1,noshow_threshold_class2,noshow_low_class1,noshow_low_class2,noshow_high_class1,noshow_high_class2
H2B0200,S168,sobol_symmetric,0.2,0.2473135077700514,0.2996868366409242,0.1976110168380801,0.1985047743191344,0.0008937574810543025,0.0023889831619199053,0.0014952256808656028,True,True,True,3,2.0,0.5,64,128.0,64.0,64.0,7,7,0.0,0.0,0,4,0.0,0.1,0.0,0.5,0,4,0.0,0.0,0.0,0.7
H2B0201,S169,sobol_symmetric,0.05,0.05630701555066649,0.05988209365696712,0.05023938645195867,0.051054626835944326,0.0008152403839856576,0.0002393864519586661,0.0010546268359443237,True,True,True,3,2.0,0.1,16,32.0,3.2,28.8,14,14,0.3,0.3,0,12,0.0,0.5,0.0,0.7,0,9,0.0,0.0,0.0,0.3
H2B0201,S169,sobol_symmetric,0.1,0.1,0.11868124065142246,0.10291934878745763,0.10097760409651757,0.0019417446909400643,0.002919348787457629,0.0009776040965175647,True,True,True,3,2.0,0.1,16,32.0,3.2,28.8,14,14,0.3,0.3,0,12,0.0,0.5,0.0,0.7,0,9,0.0,0.0,0.0,0.3
H2B0201,S169,sobol_symmetric,0.2,0.2,0.23133783607381503,0.20051153570634786,0.20143438337431627,0.0009228476679684072,0.0005115357063478487,0.001434383374316256,True,True,True,3,2.0,0.1,16,32.0,3.2,28.8,14,14,0.3,0.3,0,12,0.0,0.5,0.0,0.7,0,9,0.0,0.0,0.0,0.3
H2B0202,S170,sobol_symmetric,0.05,0.05,0.05,0.049814187618266614,0.051530594564839334,0.0017164069465727197,0.00018581238173338843,0.0015305945648393313,True,True,True,3,0.8,0.9,64,51.2,46.080000000000005,5.119999999999999,28,28,0.0,0.0,0,4,0.0,0.0,0.0,0.3,0,4,0.0,0.3,0.0,0.5
H2B0202,S170,sobol_symmetric,0.1,0.1,0.1,0.09870088792021896,0.10226351051315015,0.0035626225929311917,0.001299112079781048,0.0022635105131501437,True,True,True,3,0.8,0.9,64,51.2,46.080000000000005,5.119999999999999,28,28,0.0,0.0,0,4,0.0,0.0,0.0,0.3,0,4,0.0,0.3,0.0,0.5
H2B0202,S170,sobol_symmetric,0.2,0.2,0.2,0.19956882434323978,0.20052846505532387,0.0009596407120840977,0.0004311756567602354,0.0005284650553238623,True,True,True,3,0.8,0.9,64,51.2,46.080000000000005,5.119999999999999,28,28,0.0,0.0,0,4,0.0,0.0,0.0,0.3,0,4,0.0,0.3,0.0,0.5
H2B0203,S171,sobol_symmetric,0.05,0.05,0.050186944608056554,0.04953564355089932,0.04883839867178985,0.0006972448791094724,0.00046435644910067936,0.0011616013282101517,True,True,True,3,1.25,0.3,32,40.0,12.0,28.0,7,7,0.1,0.1,0,4,0.0,0.3,0.0,0.3,0,4,0.0,0.7,0.0,0.7
H2B0203,S171,sobol_symmetric,0.1,0.1,0.10037388921611311,0.0991986629043014,0.09822102961637845,0.000977633287922955,0.000801337095698601,0.001778970383621556,True,True,True,3,1.25,0.3,32,40.0,12.0,28.0,7,7,0.1,0.1,0,4,0.0,0.3,0.0,0.3,0,4,0.0,0.7,0.0,0.7
H2B0203,S171,sobol_symmetric,0.2,0.2,0.2043921953492912,0.19817362817312897,0.20011331913102134,0.0019396909578923704,0.0018263718268710372,0.00011331913102133329,True,True,True,3,1.25,0.3,32,40.0,12.0,28.0,7,7,0.1,0.1,0,4,0.0,0.3,0.0,0.3,0,4,0.0,0.7,0.0,0.7
H2B0204,S172,sobol_symmetric,0.05,0.05,0.19436193511307764,0.048874037210710396,0.05077476414706325,0.0019007269363528548,0.001125962789289607,0.0007747641470632477,True,True,True,3,4.0,0.7,64,256.0,179.2,76.80000000000001,21,21,0.5,0.5,0,9,0.0,0.1,0.0,0.3,0,12,0.0,0.0,0.0,0.7
H2B0204,S172,sobol_symmetric,0.1,0.1,0.3887238702261553,0.0994774036681046,0.10038304319206921,0.0009056395239646076,0.0005225963318954002,0.00038304319206920734,True,True,True,3,4.0,0.7,64,256.0,179.2,76.80000000000001,21,21,0.5,0.5,0,9,0.0,0.1,0.0,0.3,0,12,0.0,0.0,0.0,0.7
H2B0204,S172,sobol_symmetric,0.2,0.2,0.7774477404523106,0.2003151814749736,0.19983308841417227,0.0004820930608013252,0.00031518147497358595,0.00016691158582773924,True,True,True,3,4.0,0.7,64,256.0,179.2,76.80000000000001,21,21,0.5,0.5,0,9,0.0,0.1,0.0,0.3,0,12,0.0,0.0,0.0,0.7
H2B0205,S173,sobol_symmetric,0.05,0.05,0.1905109737061672,0.049696158588315074,0.050181021975320074,0.00048486338700499954,0.00030384141168492834,0.0001810219753200712,True,True,True,3,4.0,0.5,64,256.0,128.0,128.0,21,21,0.5,0.5,0,12,0.0,0.1,0.0,0.7,0,6,0.0,0.5,0.0,0.5
H2B0205,S173,sobol_symmetric,0.1,0.1,0.3810219474123344,0.10162567453676781,0.09945788124264555,0.0021677932941222555,0.0016256745367678044,0.0005421187573544511,True,True,True,3,4.0,0.5,64,256.0,128.0,128.0,21,21,0.5,0.5,0,12,0.0,0.1,0.0,0.7,0,6,0.0,0.5,0.0,0.5
H2B0205,S173,sobol_symmetric,0.2,0.2,0.7620438948246688,0.20051858450276924,0.19933483713891068,0.0011837473638585672,0.0005185845027692315,0.0006651628610893356,True,True,True,3,4.0,0.5,64,256.0,128.0,128.0,21,21,0.5,0.5,0,12,0.0,0.1,0.0,0.7,0,6,0.0,0.5,0.0,0.5
H2B0206,S174,sobol_symmetric,0.05,0.05300063024814948,0.08497492850678823,0.04901942564128372,0.050466109314126255,0.0014466836728425359,0.0009805743587162838,0.00046610931412625206,True,True,True,3,2.0,0.7,16,32.0,22.4,9.6,7,7,0.1,0.1,0,4,0.0,0.0,0.0,0.7,0,4,0.0,0.0,0.0,0.5
H2B0206,S174,sobol_symmetric,0.1,0.1,0.16535776174549874,0.0975614986855921,0.10031337031130787,0.002751871625715774,0.002438501314407912,0.00031337031130786175,True,True,True,3,2.0,0.7,16,32.0,22.4,9.6,7,7,0.1,0.1,0,4,0.0,0.0,0.0,0.7,0,4,0.0,0.0,0.0,0.5
H2B0206,S174,sobol_symmetric,0.2,0.2,0.3398997140271529,0.20004618454522605,0.20161328318984806,0.0015670986446220114,4.6184545226035656e-05,0.001613283189848047,True,True,True,3,2.0,0.7,16,32.0,22.4,9.6,7,7,0.1,0.1,0,4,0.0,0.0,0.0,0.7,0,4,0.0,0.0,0.0,0.5
H2B0207,S175,sobol_symmetric,0.05,0.0621043438238587,0.0484690085176897,0.053291468118134726,0.05187622356211269,0.001415244556022037,0.003291468118134723,0.001876223562112686,True,True,True,3,0.8,0.1,32,25.6,2.5600000000000005,23.040000000000003,28,28,0.0,0.0,0,6,0.0,0.3,0.0,0.7,0,9,0.0,0.0,0.0,0.0
H2B0207,S175,sobol_symmetric,0.1,0.10505915761703499,0.09194157484030836,0.09367478374269844,0.10044912079512382,0.006774337052425375,0.0063252162573015636,0.0004491207951238113,True,True,True,3,0.8,0.1,32,25.6,2.5600000000000005,23.040000000000003,28,28,0.0,0.0,0,6,0.0,0.3,0.0,0.7,0,9,0.0,0.0,0.0,0.0
H2B0207,S175,sobol_symmetric,0.2,0.2127049367828901,0.19541605836609025,0.19191690317119128,0.20083460586477975,0.008917702693588464,0.008083096828808728,0.0008346058647797361,True,True,True,3,0.8,0.1,32,25.6,2.5600000000000005,23.040000000000003,28,28,0.0,0.0,0,6,0.0,0.3,0.0,0.7,0,9,0.0,0.0,0.0,0.0
H2B0208,S176,sobol_symmetric,0.05,0.05,0.1548601424697596,0.05049809614406405,0.04882934150145965,0.0016687546426044017,0.0004980961440640488,0.0011706584985403529,True,True,True,3,3.1,0.9,32,99.2,89.28,9.919999999999998,14,14,0.3,0.3,0,9,0.0,0.0,0.0,0.0,0,4,0.0,0.3,0.0,0.5
H2B0208,S176,sobol_symmetric,0.1,0.1,0.3097202849395192,0.10040535314067367,0.09912140060991025,0.0012839525307634242,0.00040535314067366435,0.0008785993900897598,True,True,True,3,3.1,0.9,32,99.2,89.28,9.919999999999998,14,14,0.3,0.3,0,9,0.0,0.0,0.0,0.0,0,4,0.0,0.3,0.0,0.5
H2B0208,S176,sobol_symmetric,0.2,0.2,0.6194405698790384,0.20081649178792862,0.19813779999219863,0.0026786917957299927,0.0008164917879286138,0.001862200007801379,True,True,True,3,3.1,0.9,32,99.2,89.28,9.919999999999998,14,14,0.3,0.3,0,9,0.0,0.0,0.0,0.0,0,4,0.0,0.3,0.0,0.5
H2B0209,S177,sobol_symmetric,0.05,0.05,0.0746417393307662,0.048081226364208696,0.048675590963081584,0.0005943645988728888,0.001918773635791307,0.0013244090369184183,True,True,True,3,3.1,0.1,64,198.4,19.840000000000003,178.56,21,21,0.1,0.1,0,4,0.0,0.0,0.0,0.7,0,9,0.0,0.3,0.0,0.7
H2B0209,S177,sobol_symmetric,0.1,0.1,0.1492834786615324,0.09969682249324913,0.09871068326422598,0.0009861392290231447,0.00030317750675087907,0.0012893167357740237,True,True,True,3,3.1,0.1,64,198.4,19.840000000000003,178.56,21,21,0.1,0.1,0,4,0.0,0.0,0.0,0.7,0,9,0.0,0.3,0.0,0.7
H2B0209,S177,sobol_symmetric,0.2,0.1959663110977688,0.2985669573230648,0.19931845135968593,0.20223073910500214,0.002912287745316211,0.0006815486403140836,0.0022307391050021275,True,True,True,3,3.1,0.1,64,198.4,19.840000000000003,178.56,21,21,0.1,0.1,0,4,0.0,0.0,0.0,0.7,0,9,0.0,0.3,0.0,0.7
H2B0210,S178,sobol_symmetric,0.05,0.05,0.05000390533468718,0.049962046055545835,0.05163869078310431,0.0016766447275584767,3.795394445416794e-05,0.0016386907831043088,True,True,True,3,0.8,0.9,16,12.8,11.52,1.2799999999999998,7,7,0.5,0.5,0,4,0.0,0.1,0.0,0.7,0,4,0.0,0.0,0.0,0.3
H2B0210,S178,sobol_symmetric,0.1,0.1,0.10000781066937436,0.10007558826343947,0.1016503101093349,0.0015747218458954243,7.558826343946612e-05,0.0016503101093348904,True,True,True,3,0.8,0.9,16,12.8,11.52,1.2799999999999998,7,7,0.5,0.5,0,4,0.0,0.1,0.0,0.7,0,4,0.0,0.0,0.0,0.3
H2B0210,S178,sobol_symmetric,0.2,0.2,0.20001562133874873,0.20003583511818354,0.20082096273657693,0.0007851276183933886,3.583511818353036e-05,0.000820962736576919,True,True,True,3,0.8,0.9,16,12.8,11.52,1.2799999999999998,7,7,0.5,0.5,0,4,0.0,0.1,0.0,0.7,0,4,0.0,0.0,0.0,0.3
H2B0211,S179,sobol_symmetric,0.05,0.05,0.10055612106974901,0.05016986104914172,0.05015671575115969,1.314529798203401e-05,0.0001698610491417188,0.00015671575115968478,True,True,True,3,2.0,0.5,64,128.0,64.0,64.0,28,28,0.3,0.3,0,9,0.0,0.0,0.0,0.1,0,6,0.0,0.0,0.0,0.7
H2B0211,S179,sobol_symmetric,0.1,0.1,0.20111224213949802,0.09952549327544574,0.10021739244267625,0.000691899167230503,0.00047450672455426335,0.0002173924426762397,True,True,True,3,2.0,0.5,64,128.0,64.0,64.0,28,28,0.3,0.3,0,9,0.0,0.0,0.0,0.1,0,6,0.0,0.0,0.0,0.7
H2B0211,S179,sobol_symmetric,0.2,0.2,0.40222448427899604,0.2006156848064189,0.1998225520804773,0.0007931327259415866,0.0006156848064188813,0.00017744791952270522,True,True,True,3,2.0,0.5,64,128.0,64.0,64.0,28,28,0.3,0.3,0,9,0.0,0.0,0.0,0.1,0,6,0.0,0.0,0.0,0.7
H2B0212,S180,sobol_symmetric,0.05,0.11854473578442803,0.13054856671219045,0.05069781994450693,0.048230876492012235,0.0024669434524946937,0.0006978199445069264,0.0017691235079877674,True,True,True,3,4.0,0.5,16,64.0,32.0,32.0,14,14,0.0,0.0,0,6,0.0,0.5,0.0,0.7,0,12,0.0,0.7,0.0,0.7
H2B0212,S180,sobol_symmetric,0.1,0.21348378141320243,0.2610971334243809,0.09954048165188406,0.0983688773789911,0.0011716042728929649,0.00045951834811594483,0.0016311226210089097,True,True,True,3,4.0,0.5,16,64.0,32.0,32.0,14,14,0.0,0.0,0,6,0.0,0.5,0.0,0.7,0,12,0.0,0.7,0.0,0.7
H2B0212,S180,sobol_symmetric,0.2,0.34668314580918197,0.5221942668487618,0.18317152686932714,0.19814845095072844,0.014976924081401305,0.016828473130672872,0.001851549049271567,True,True,True,3,4.0,0.5,16,64.0,32.0,32.0,14,14,0.0,0.0,0,6,0.0,0.5,0.0,0.7,0,12,0.0,0.7,0.0,0.7
H2B0213,S181,sobol_symmetric,0.05,0.11759977330000802,0.130664172442204,0.04870391670330023,0.049469545007679715,0.0007656283043794843,0.0012960832966997723,0.0005304549923202881,True,True,True,3,4.0,0.3,16,64.0,19.2,44.8,14,14,0.0,0.0,0,4,0.0,0.0,0.0,0.5,0,6,0.0,0.0,0.0,0.5
H2B0213,S181,sobol_symmetric,0.1,0.2257489536611335,0.261328344884408,0.092506814889521,0.09956319859440337,0.00705638370488236,0.007493185110479,0.00043680140559664016,True,True,True,3,4.0,0.3,16,64.0,19.2,44.8,14,14,0.0,0.0,0,4,0.0,0.0,0.0,0.5,0,6,0.0,0.0,0.0,0.5
H2B0213,S181,sobol_symmetric,0.2,0.4088238111355211,0.522656689768816,0.19454490900444846,0.20202685649137678,0.00748194748692832,0.005455090995551554,0.002026856491376766,True,True,True,3,4.0,0.3,16,64.0,19.2,44.8,14,14,0.0,0.0,0,4,0.0,0.0,0.0,0.5,0,6,0.0,0.0,0.0,0.5
H2B0214,S182,sobol_symmetric,0.05,0.05,0.05005387217431609,0.04929930346398295,0.050747993077968324,0.0014486896139853725,0.0007006965360170508,0.0007479930779683217,True,True,True,3,1.25,0.7,64,80.0,56.0,24.000000000000004,28,28,0.3,0.3,0,12,0.0,0.7,0.0,0.7,0,12,0.0,0.5,0.0,0.5
H2B0214,S182,sobol_symmetric,0.1,0.1,0.10010774434863218,0.09977671475465816,0.1007258069859767,0.0009490922313185463,0.00022328524534184768,0.0007258069859766986,True,True,True,3,1.25,0.7,64,80.0,56.0,24.000000000000004,28,28,0.3,0.3,0,12,0.0,0.7,0.0,0.7,0,12,0.0,0.5,0.0,0.5
H2B0214,S182,sobol_symmetric,0.2,0.2,0.20021548869726435,0.2001137418999374,0.2012023161971552,0.0010885742972178147,0.00011374189993737516,0.00120231619715519,True,True,True,3,1.25,0.7,64,80.0,56.0,24.000000000000004,28,28,0.3,0.3,0,12,0.0,0.7,0.0,0.7,0,12,0.0,0.5,0.0,0.5
H2B0215,S183,sobol_symmetric,0.05,0.05,0.04163233758661371,0.04874402192061602,0.05190195618612104,0.003157934265505022,0.0012559780793839834,0.0019019561861210385,True,True,True,3,0.8,0.1,32,25.6,2.5600000000000005,23.040000000000003,7,7,0.5,0.5,0,4,0.0,0.1,0.0,0.5,0,4,0.0,0.3,0.0,0.5
H2B0215,S183,sobol_symmetric,0.1,0.09906581966473643,0.09267380526566003,0.09714513325106737,0.10014705594965899,0.003001922698591619,0.0028548667489326357,0.0001470559496589835,True,True,True,3,0.8,0.1,32,25.6,2.5600000000000005,23.040000000000003,7,7,0.5,0.5,0,4,0.0,0.1,0.0,0.5,0,4,0.0,0.3,0.0,0.5
H2B0215,S183,sobol_symmetric,0.2,0.22517441234052343,0.18693740867023872,0.20422557239534814,0.19948799124504113,0.0047375811503070075,0.004225572395348126,0.0005120087549588814,True,True,True,3,0.8,0.1,32,25.6,2.5600000000000005,23.040000000000003,7,7,0.5,0.5,0,4,0.0,0.1,0.0,0.5,0,4,0.0,0.3,0.0,0.5
H2B0216,S184,sobol_symmetric,0.05,0.05,0.09550622624743399,0.049936389841070544,0.05000294046626797,6.65506251974271e-05,6.361015892945854e-05,2.9404662679685667e-06,True,True,True,3,2.0,0.9,32,64.0,57.6,6.399999999999999,21,21,0.1,0.1,0,6,0.0,0.3,0.0,0.5,0,4,0.0,0.0,0.0,0.0
H2B0216,S184,sobol_symmetric,0.1,0.1,0.19101245249486798,0.09891554685743213,0.09941854260951748,0.0005029957520853445,0.0010844531425678733,0.0005814573904825288,True,True,True,3,2.0,0.9,32,64.0,57.6,6.399999999999999,21,21,0.1,0.1,0,6,0.0,0.3,0.0,0.5,0,4,0.0,0.0,0.0,0.0
H2B0216,S184,sobol_symmetric,0.2,0.2,0.38202490498973596,0.19948839681530997,0.19877465992670543,0.0007137368886045437,0.0005116031846900404,0.001225340073294584,True,True,True,3,2.0,0.9,32,64.0,57.6,6.399999999999999,21,21,0.1,0.1,0,6,0.0,0.3,0.0,0.5,0,4,0.0,0.0,0.0,0.0
H2B0217,S185,sobol_symmetric,0.05,0.05,0.15366846044959875,0.0498015950445152,0.0517176866590377,0.001916091614522497,0.00019840495548480164,0.0017176866590376955,True,True,True,3,3.1,0.5,32,99.2,49.6,49.6,28,28,0.5,0.5,0,6,0.0,0.0,0.0,0.3,0,6,0.0,0.0,0.0,0.3
H2B0217,S185,sobol_symmetric,0.1,0.1,0.3073369208991975,0.10010678252838064,0.10087776537775643,0.0007709828493757953,0.00010678252838063063,0.0008777653777564259,True,True,True,3,3.1,0.5,32,99.2,49.6,49.6,28,28,0.5,0.5,0,6,0.0,0.0,0.0,0.3,0,6,0.0,0.0,0.0,0.3
H2B0217,S185,sobol_symmetric,0.2,0.2,0.614673841798395,0.19948014132967684,0.19974687010912331,0.00026672877944647344,0.00051985867032317,0.00025312989087669657,True,True,True,3,3.1,0.5,32,99.2,49.6,49.6,28,28,0.5,0.5,0,6,0.0,0.0,0.0,0.3,0,6,0.0,0.0,0.0,0.3
H2B0218,S186,sobol_symmetric,0.05,0.05,0.05,0.04922801759795207,0.050762487591976956,0.0015344699940248868,0.0007719824020479341,0.0007624875919769528,True,True,True,3,0.8,0.5,32,25.6,12.8,12.8,14,14,0.1,0.1,0,9,0.0,0.5,0.0,0.7,0,12,0.0,0.5,0.0,0.7
H2B0218,S186,sobol_symmetric,0.1,0.1,0.1,0.10079004606271967,0.09940243496909047,0.0013876110936291985,0.0007900460627196654,0.0005975650309095332,True,True,True,3,0.8,0.5,32,25.6,12.8,12.8,14,14,0.1,0.1,0,9,0.0,0.5,0.0,0.7,0,12,0.0,0.5,0.0,0.7
H2B0218,S186,sobol_symmetric,0.2,0.2,0.19577777452025638,0.1981534959743534,0.1997886392114676,0.0016351432371142227,0.0018465040256466225,0.0002113607885323998,True,True,True,3,0.8,0.5,32,25.6,12.8,12.8,14,14,0.1,0.1,0,9,0.0,0.5,0.0,0.7,0,12,0.0,0.5,0.0,0.7
H2B0219,S187,sobol_symmetric,0.05,0.05,0.052998837267797194,0.049838346374672444,0.050230880854907844,0.0003925344802354,0.00016165362532755828,0.00023088085490784171,True,True,True,3,1.25,0.1,16,20.0,2.0,18.0,21,21,0.0,0.0,0,12,0.0,0.1,0.0,0.1,0,9,0.0,0.3,0.0,0.3
H2B0219,S187,sobol_symmetric,0.1,0.1,0.112173608210115,0.09714640252580116,0.10179032821093019,0.00464392568512903,0.0028535974741988462,0.0017903282109301838,True,True,True,3,1.25,0.1,16,20.0,2.0,18.0,21,21,0.0,0.0,0,12,0.0,0.1,0.0,0.1,0,9,0.0,0.3,0.0,0.3
H2B0219,S187,sobol_symmetric,0.2,0.2039348801893745,0.2239260134831767,0.20362070314889738,0.20268206062835017,0.000938642520547206,0.0036207031488973695,0.0026820606283501636,True,True,True,3,1.25,0.1,16,20.0,2.0,18.0,21,21,0.0,0.0,0,12,0.0,0.1,0.0,0.1,0,9,0.0,0.3,0.0,0.3
H2B0220,S188,sobol_symmetric,0.05,0.05766019810802663,0.15009368154492855,0.050654604771592976,0.050165631313422575,0.0004889734581704011,0.0006546047715929731,0.00016563131342257204,True,True,True,3,3.1,0.9,64,198.4,178.56,19.84,7,7,0.3,0.3,0,4,0.0,0.3,0.0,0.3,0,4,0.0,0.0,0.0,0.1
H2B0220,S188,sobol_symmetric,0.1,0.11020066518355316,0.3001873630898571,0.10118827802587178,0.09964907612748168,0.0015392018983901024,0.0011882780258717779,0.00035092387251832446,True,True,True,3,3.1,0.9,64,198.4,178.56,19.84,7,7,0.3,0.3,0,4,0.0,0.3,0.0,0.3,0,4,0.0,0.0,0.0,0.1
H2B0220,S188,sobol_symmetric,0.2,0.20348608857166403,0.6003747261797142,0.201060095903117,0.19974052738770653,0.0013195685154104575,0.001060095903116981,0.0002594726122934765,True,True,True,3,3.1,0.9,64,198.4,178.56,19.84,7,7,0.3,0.3,0,4,0.0,0.3,0.0,0.3,0,4,0.0,0.0,0.0,0.1
H2B0221,S189,sobol_symmetric,0.05,0.05370696870782242,0.1617663853059321,0.050192555820590866,0.049579104329103264,0.0006134514914876016,0.00019255582059086312,0.00042089567089673846,True,True,True,3,4.0,0.3,64,256.0,76.8,179.2,7,7,0.3,0.3,0,4,0.0,0.0,0.0,0.7,0,4,0.0,0.5,0.0,0.5
H2B0221,S189,sobol_symmetric,0.1,0.10099910226579163,0.3235327706118642,0.09599063414364878,0.10083486568130917,0.004844231537660393,0.004009365856351227,0.0008348656813091659,True,True,True,3,4.0,0.3,64,256.0,76.8,179.2,7,7,0.3,0.3,0,4,0.0,0.0,0.0,0.7,0,4,0.0,0.5,0.0,0.5
H2B0221,S189,sobol_symmetric,0.2,0.20336335437925523,0.6470655412237284,0.20218401354072565,0.2002055804733803,0.001978433067345353,0.0021840135407256434,0.00020558047338029017,True,True,True,3,4.0,0.3,64,256.0,76.8,179.2,7,7,0.3,0.3,0,4,0.0,0.0,0.0,0.7,0,4,0.0,0.5,0.0,0.5
H2B0222,S190;X057,sobol_symmetric,0.05,0.08161008538787866,0.08784823203026872,0.04920768574848835,0.05043439779553932,0.001226712047050972,0.0007923142515116541,0.000434397795539318,True,True,True,3,2.0,0.7,16,32.0,22.4,9.6,21,21,0.0,0.0,0,9,0.0,0.1,0.0,0.5,0,4,0.0,0.0,0.0,0.1
H2B0222,S190;X057,sobol_symmetric,0.1,0.1504438934069731,0.17569646406053743,0.10286678457428693,0.10156536739851825,0.0013014171757686765,0.002866784574286921,0.0015653673985182442,True,True,True,3,2.0,0.7,16,32.0,22.4,9.6,21,21,0.0,0.0,0,9,0.0,0.1,0.0,0.5,0,4,0.0,0.0,0.0,0.1
H2B0222,S190;X057,sobol_symmetric,0.2,0.2530544472857758,0.35139292812107487,0.18628266659904016,0.20106823662684015,0.014785570027799982,0.013717333400959847,0.0010682366268401355,True,True,True,3,2.0,0.7,16,32.0,22.4,9.6,21,21,0.0,0.0,0,9,0.0,0.1,0.0,0.5,0,4,0.0,0.0,0.0,0.1
H2B0223,S191;X033,sobol_symmetric,0.05,0.05,0.06216500763635299,0.05011157956923126,0.04991028821128929,0.00020129135794197395,0.00011157956923125989,8.971178871071406e-05,True,True,True,3,1.25,0.3,64,80.0,24.0,56.0,14,14,0.1,0.1,0,12,0.0,0.0,0.0,0.0,0,6,0.0,0.3,0.0,0.3
H2B0223,S191;X033,sobol_symmetric,0.1,0.1,0.12433001527270598,0.09997701476061827,0.10138218893534882,0.0014051741747305585,2.2985239381739797e-05,0.0013821889353488187,True,True,True,3,1.25,0.3,64,80.0,24.0,56.0,14,14,0.1,0.1,0,12,0.0,0.0,0.0,0.0,0,6,0.0,0.3,0.0,0.3
H2B0223,S191;X033,sobol_symmetric,0.2,0.2,0.2447471538057197,0.19956969338051322,0.1996575448213149,8.785144080167284e-05,0.0004303066194867866,0.00034245517868511377,True,True,True,3,1.25,0.3,64,80.0,24.0,56.0,14,14,0.1,0.1,0,12,0.0,0.0,0.0,0.0,0,6,0.0,0.3,0.0,0.3
H2B0224,S192;X066,sobol_symmetric,0.05,0.05,0.14063549534008354,0.05208995882959457,0.05031311026715916,0.0017768485624354152,0.0020899588295945695,0.0003131102671591543,True,True,True,3,3.1,0.7,16,49.6,34.72,14.880000000000004,28,28,0.5,0.5,0,4,0.0,0.3,0.0,0.7,0,12,0.0,0.5,0.0,0.7
H2B0224,S192;X066,sobol_symmetric,0.1,0.1,0.2812709906801671,0.09948183747527407,0.10047162745217031,0.0009897899768962354,0.0005181625247259319,0.00047162745217030344,True,True,True,3,3.1,0.7,16,49.6,34.72,14.880000000000004,28,28,0.5,0.5,0,4,0.0,0.3,0.0,0.7,0,12,0.0,0.5,0.0,0.7
H2B0224,S192;X066,sobol_symmetric,0.2,0.2,0.5625419813603342,0.19946334205620195,0.20150680768338916,0.002043465627187213,0.0005366579437980634,0.0015068076833891497,True,True,True,3,3.1,0.7,16,49.6,34.72,14.880000000000004,28,28,0.5,0.5,0,4,0.0,0.3,0.0,0.7,0,12,0.0,0.5,0.0,0.7
H2B0225,S193,sobol_symmetric,0.05,0.05,0.1010892967670994,0.04979960158660091,0.05060719063308742,0.0008075890464865065,0.0002003984133990902,0.0006071906330874163,True,True,True,3,3.1,0.5,64,198.4,99.2,99.2,14,14,0.3,0.3,0,6,0.0,0.7,0.0,0.7,0,12,0.0,0.3,0.0,0.3
H2B0225,S193,sobol_symmetric,0.1,0.1,0.2021785935341988,0.10071511716934219,0.10080511456223783,8.999739289564102e-05,0.0007151171693421804,0.0008051145622378214,True,True,True,3,3.1,0.5,64,198.4,99.2,99.2,14,14,0.3,0.3,0,6,0.0,0.7,0.0,0.7,0,12,0.0,0.3,0.0,0.3
H2B0225,S193,sobol_symmetric,0.2,0.2,0.4043571870683976,0.1991583431076973,0.2015013840112867,0.0023430409035893884,0.0008416568923027001,0.0015013840112866883,True,True,True,3,3.1,0.5,64,198.4,99.2,99.2,14,14,0.3,0.3,0,6,0.0,0.7,0.0,0.7,0,12,0.0,0.3,0.0,0.3
H2B0226,S194,sobol_symmetric,0.05,0.05,0.050022409189006314,0.04917932708462339,0.05040914455958829,0.0012298174749649018,0.0008206729153766162,0.0004091445595882856,True,True,True,3,1.25,0.5,16,20.0,10.0,10.0,28,28,0.0,0.0,0,9,0.0,0.0,0.0,0.5,0,6,0.0,0.0,0.0,0.0
H2B0226,S194,sobol_symmetric,0.1,0.1,0.10004481837801263,0.10042225167235136,0.10106051878533173,0.000638267112980373,0.00042225167235135364,0.0010605187853317266,True,True,True,3,1.25,0.5,16,20.0,10.0,10.0,28,28,0.0,0.0,0,9,0.0,0.0,0.0,0.5,0,6,0.0,0.0,0.0,0.0
H2B0226,S194,sobol_symmetric,0.2,0.207255549514677,0.19749094023861624,0.19920738985048514,0.19990581317857245,0.0006984233280873109,0.0007926101495148719,9.418682142756096e-05,True,True,True,3,1.25,0.5,16,20.0,10.0,10.0,28,28,0.0,0.0,0,9,0.0,0.0,0.0,0.5,0,6,0.0,0.0,0.0,0.0
H2B0227,S195,sobol_symmetric,0.05,0.05,0.06776972346622427,0.05121863469480922,0.05089419013065475,0.00032444456415447326,0.0012186346948092203,0.000894190130654747,True,True,True,3,2.0,0.1,32,64.0,6.4,57.6,7,7,0.1,0.1,0,4,0.0,0.3,0.0,0.5,0,4,0.0,0.0,0.0,0.5
H2B0227,S195,sobol_symmetric,0.1,0.10562788798245282,0.13553944693244854,0.10384895236619929,0.10207604797917903,0.0017729043870202549,0.003848952366199282,0.002076047979179027,True,True,True,3,2.0,0.1,32,64.0,6.4,57.6,7,7,0.1,0.1,0,4,0.0,0.3,0.0,0.5,0,4,0.0,0.0,0.0,0.5
