background_id,source_scenario_ids,scenario_type,demand_regime,rho,class1_share,slots_per_day,lambda_total,lambda_class1,lambda_class2,horizon_class1,horizon_class2,cancel_class1,cancel_class2,balk_threshold_class1,balk_threshold_class2,balk_low_class1,balk_low_class2,balk_high_class1,balk_high_class2,noshow_threshold_class1,noshow_threshold_class2,noshow_low_class1,noshow_low_class2,noshow_high_class1,noshow_high_class2,exposure_active,n_complete_seeds,curve_shape,peak_level,trough_level,spearman_level_vs_delay,delay_range,max_exposure_increase,mean_delay_level_0_0,mean_delay_level_0_1,mean_delay_level_0_3,mean_delay_level_0_5,mean_delay_level_0_7,max_exposure_increase_ci_low,max_exposure_increase_ci_high,n_exposure_paired_seeds,high_minus_low_delay,high_minus_low_delay_ci_low,high_minus_low_delay_ci_high,endpoint_n_paired_seeds,failure_component,classification,hump_rise_from_low,hump_rise_from_low_ci_low,hump_rise_from_low_ci_high,hump_fall_to_high,hump_fall_to_high_ci_low,hump_fall_to_high_ci_high,hump_n_paired_seeds,u_drop_from_low,u_drop_from_low_ci_low,u_drop_from_low_ci_high,u_rebound_to_high,u_rebound_to_high_ci_low,u_rebound_to_high_ci_high,u_n_paired_seeds
H4B0149,S118,sobol_symmetric,low,1.25,0.5,16,20.0,10.0,10.0,7,7,0.5,0.5,4,4,0.0,0.0,0.0,0.0,4,4,0.0,0.0,0.7,0.7,False,20,flat,0.0,0.0,,0.0,0.0,1.4015553582257878,1.4015553582257878,1.4015553582257878,1.4015553582257878,1.4015553582257878,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0150,S119,sobol_symmetric,low,0.8,0.1,32,25.6,2.5600000000000005,23.040000000000003,28,28,0.3,0.3,4,4,0.0,0.0,0.0,0.0,9,9,0.0,0.0,0.3,0.3,False,20,flat,0.0,0.0,,0.0,0.0,0.014886503041564974,0.014886503041564974,0.014886503041564974,0.014886503041564974,0.014886503041564974,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0151,S120,sobol_symmetric,boundary,2.0,0.9,32,64.0,57.6,6.399999999999999,14,14,0.0,0.0,12,12,0.0,0.0,0.0,0.0,4,4,0.3,0.3,0.7,0.7,True,20,decreasing,0.0,0.7,-0.9746794344808964,0.2867608153354091,0.4996344359738276,13.0,13.0,12.999195338560648,12.944344219798253,12.713239184664591,0.49812565483226656,0.5011432171153887,20,-0.286760815335406,-0.2894530254948936,-0.28406860517591837,20.0,outside_heavy_oversubscription_scope,inactive,,,,,,,,,,,,,,
H4B0152,S121;X012,sobol_symmetric,high,3.1,0.3,32,99.2,29.76,69.44,7,7,0.3,0.3,4,4,0.0,0.0,0.0,0.0,4,4,0.5,0.5,0.7,0.7,True,20,irregular,0.3,0.7,-0.6,0.4757911340549992,0.342278730715984,4.199429051329169,4.275243621908969,4.38340092195425,4.067192609650894,3.9076097878992506,0.3402241661927003,0.34433329523926776,20,-0.2918192634299174,-0.2969351050739288,-0.28670342178590597,20.0,active_but_irregular_curve,inconclusive,0.18397187062508177,0.1786593280904247,0.18928441315973885,0.4757911340549992,0.4695371731599459,0.48204509495005243,20.0,,,,,,,
H4B0153,S122;X043,sobol_symmetric,low,0.8,0.7,32,25.6,17.919999999999998,7.6800000000000015,21,21,0.0,0.0,4,4,0.0,0.0,0.0,0.0,12,12,0.3,0.3,0.3,0.3,False,20,flat,0.0,0.0,,0.0,0.0,0.01391922900048729,0.01391922900048729,0.01391922900048729,0.01391922900048729,0.01391922900048729,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0154,S123,sobol_symmetric,low,1.25,0.1,64,80.0,8.0,72.0,14,14,0.1,0.1,6,6,0.0,0.0,0.0,0.0,9,9,0.0,0.0,0.1,0.1,False,20,flat,0.0,0.0,,0.0,0.0,3.1280340807954325,3.1280340807954325,3.1280340807954325,3.1280340807954325,3.1280340807954325,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0155,S124,sobol_symmetric,high,3.1,0.9,16,49.6,44.64,4.959999999999999,28,28,0.5,0.5,9,9,0.0,0.0,0.0,0.0,4,4,0.5,0.5,0.5,0.5,False,20,flat,0.0,0.0,,0.0,0.0,3.47733742165183,3.47733742165183,3.47733742165183,3.47733742165183,3.47733742165183,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0156,S125;X020;X072,sobol_symmetric,high,4.0,0.1,32,128.0,12.8,115.2,28,28,0.5,0.5,12,12,0.0,0.0,0.0,0.0,9,9,0.0,0.0,0.1,0.1,False,20,flat,0.0,0.0,,0.0,0.0,4.396115463600934,4.396115463600934,4.396115463600934,4.396115463600934,4.396115463600934,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0157,S126,sobol_symmetric,boundary,2.0,0.9,64,128.0,115.2,12.799999999999995,14,14,0.1,0.1,4,4,0.0,0.0,0.0,0.0,4,4,0.3,0.3,0.3,0.3,True,20,decreasing,0.0,0.7,-0.9999999999999999,4.079373952725663,0.3351582441082754,8.257926010914382,7.358337169272202,5.379519190333896,4.337830233085713,4.1785520581887186,0.33372745910999413,0.33658902910655664,20,-4.079373952725662,-4.1115403940942405,-4.047207511357084,20.0,outside_heavy_oversubscription_scope,inactive,,,,,,,,,,,,,,
H4B0158,S127,sobol_symmetric,low,1.25,0.3,16,20.0,6.0,14.0,21,21,0.0,0.0,6,6,0.0,0.0,0.0,0.0,6,6,0.5,0.5,0.7,0.7,True,20,decreasing,0.0,0.7,-0.9999999999999999,12.565893268192161,0.20140839804595806,18.834161992331257,17.80429768766582,6.6800912731624305,6.386184821729934,6.268268724139096,0.19643633154289852,0.2063804645490176,20,-12.565893268192168,-12.727686993651323,-12.404099542733013,20.0,outside_heavy_oversubscription_scope,inactive,,,,,,,,,,,,,,
H4B0159,S128,sobol_symmetric,high,3.1,0.5,64,198.4,99.2,99.2,7,7,0.3,0.3,4,4,0.0,0.0,0.0,0.0,4,4,0.0,0.0,0.3,0.3,True,20,irregular,0.3,0.7,-0.6,0.5105409992298027,0.34235843913783526,4.198916546297413,4.28159529412426,4.418405922199385,4.037548691033921,3.9078649229695825,0.3412703714445797,0.3434465068310908,20,-0.2910516233278317,-0.2945567564493367,-0.28754649020632667,20.0,active_but_irregular_curve,inconclusive,0.2194893759019715,0.21603735288995982,0.2229413989139832,0.5105409992298032,0.5049342622961992,0.5161477361634073,20.0,,,,,,,
H4B0160,S129,sobol_symmetric,high,3.1,0.3,32,99.2,29.76,69.44,21,21,0.0,0.0,4,4,0.0,0.0,0.0,0.0,12,12,0.0,0.0,0.3,0.3,True,20,decreasing,0.0,0.7,-0.8944271909999157,14.927027099929958,0.6775842844736335,20.0,20.0,20.0,19.9978874075798,5.072972900070041,0.6769344767264146,0.6782340922208524,20,-14.927027099929958,-14.945943851194551,-14.908110348665366,20.0,active_but_decreasing_curve,inconclusive,,,,,,,,,,,,,,
H4B0161,S130,sobol_symmetric,low,1.25,0.7,64,80.0,56.0,24.000000000000004,7,7,0.3,0.3,4,4,0.0,0.0,0.0,0.0,4,4,0.3,0.3,0.7,0.7,False,20,flat,0.0,0.0,,0.0,0.0,1.6816888123045288,1.6816888123045288,1.6816888123045288,1.6816888123045288,1.6816888123045288,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0162,S131,sobol_symmetric,boundary,2.0,0.3,16,32.0,9.6,22.4,28,28,0.5,0.5,9,9,0.0,0.0,0.0,0.0,4,4,0.7,0.7,0.7,0.7,False,20,flat,0.0,0.0,,0.0,0.0,2.29747170703222,2.29747170703222,2.29747170703222,2.29747170703222,2.29747170703222,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0163,S132,sobol_symmetric,high,4.0,0.7,64,256.0,179.2,76.80000000000001,14,14,0.1,0.1,6,6,0.0,0.0,0.0,0.0,9,9,0.0,0.0,0.7,0.7,True,20,hump,0.5,0.7,0.0,3.640380028000312,0.5927528202095457,9.45269792243399,9.614024984575007,9.986676069752187,10.345319203409742,6.7049391754094305,0.5919674710151096,0.5935381694039817,20,,,,,,supported,0.8926212809757532,0.8858018242984058,0.8994407376531006,3.640380028000311,3.6195311908569643,3.6612288651436575,20.0,,,,,,,
H4B0164,S133,sobol_symmetric,high,3.1,0.5,32,99.2,49.6,49.6,14,14,0.1,0.1,4,4,0.0,0.0,0.0,0.0,4,4,0.5,0.5,0.5,0.5,True,20,hump,0.3,0.7,-0.6,5.129592267651788,0.5556712029680557,9.45260305527162,9.577057564924468,9.73598023338101,7.233535994064828,4.606387965729222,0.5542055277982617,0.5571368781378497,20,,,,,,supported,0.2833771781093882,0.26997689122911644,0.2967774649896599,5.1295922676517876,5.117758352256313,5.141426183047262,20.0,,,,,,,
H4B0165,S134,sobol_symmetric,low,1.25,0.5,32,40.0,20.0,20.0,28,28,0.5,0.5,12,12,0.0,0.0,0.0,0.0,9,9,0.0,0.0,0.5,0.5,False,20,flat,0.0,0.0,,0.0,0.0,1.404104871703916,1.404104871703916,1.404104871703916,1.404104871703916,1.404104871703916,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0166,S135,sobol_symmetric,low,0.8,0.1,64,51.2,5.120000000000001,46.080000000000005,7,7,0.3,0.3,4,4,0.0,0.0,0.0,0.0,4,4,0.0,0.0,0.0,0.0,False,20,flat,0.0,0.0,,0.0,0.0,0.0029181825890947253,0.0029181825890947253,0.0029181825890947253,0.0029181825890947253,0.0029181825890947253,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0167,S136,sobol_symmetric,high,3.1,0.9,16,49.6,44.64,4.959999999999999,21,21,0.0,0.0,6,6,0.0,0.0,0.0,0.0,6,6,0.3,0.3,0.5,0.5,True,20,decreasing,0.0,0.7,-0.9746794344808964,12.765328038912447,0.6770104412808627,20.0,20.0,19.999993978805396,19.99459562635223,7.234671961087554,0.6760282690528675,0.677992613508858,20,-12.765328038912447,-12.809060798653986,-12.721595279170907,20.0,active_but_decreasing_curve,inconclusive,,,,,,,,,,,,,,
H4B0168,S137,sobol_symmetric,boundary,2.0,0.3,64,128.0,38.4,89.6,28,28,0.3,0.3,6,6,0.0,0.0,0.0,0.0,4,4,0.5,0.5,0.7,0.7,False,20,flat,0.0,0.0,,0.0,0.0,3.2707664620229933,3.2707664620229933,3.2707664620229933,3.2707664620229933,3.2707664620229933,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0169,S138,sobol_symmetric,low,0.8,0.7,16,12.8,8.959999999999999,3.8400000000000007,14,14,0.0,0.0,9,9,0.0,0.0,0.0,0.0,9,9,0.0,0.0,0.3,0.3,False,20,flat,0.0,0.0,,0.0,0.0,0.04989969947273594,0.04989969947273594,0.04989969947273594,0.04989969947273594,0.04989969947273594,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0170,S139;X004,sobol_symmetric,low,1.25,0.1,32,40.0,4.0,36.0,21,21,0.1,0.1,12,12,0.0,0.0,0.0,0.0,12,12,0.0,0.0,0.1,0.1,False,20,flat,0.0,0.0,,0.0,0.0,3.160640480224339,3.160640480224339,3.160640480224339,3.160640480224339,3.160640480224339,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0171,S140,sobol_symmetric,high,4.0,0.9,32,128.0,115.2,12.799999999999995,7,7,0.5,0.5,4,4,0.0,0.0,0.0,0.0,4,4,0.3,0.3,0.3,0.3,True,20,irregular,0.3,0.7,-0.6,0.2971879104247397,0.3077633688336864,3.847084957894583,3.913183055774026,3.985472468882738,3.798029397820941,3.6882845584579984,0.30605427023376186,0.3094724674336109,20,-0.1588003994365847,-0.16373750776646928,-0.1538632911067001,20.0,active_but_irregular_curve,inconclusive,0.13838751098815566,0.13283089381569316,0.14394412816061816,0.29718791042474035,0.2894520571195883,0.3049237637298924,20.0,,,,,,,
H4B0172,S141,sobol_symmetric,high,4.0,0.1,16,64.0,6.4,57.6,7,7,0.5,0.5,4,4,0.0,0.0,0.0,0.0,4,4,0.0,0.0,0.1,0.1,True,20,irregular,0.3,0.7,-0.6,0.26044846750868933,0.3081428247988634,3.824131604812284,3.8860770913898754,3.951888518219863,3.81666250019671,3.6914400507111735,0.30620362296323644,0.31008202663449036,20,-0.13269155410111058,-0.13994908949753196,-0.1254340187046892,20.0,active_but_irregular_curve,inconclusive,0.12775691340758005,0.12036281771895942,0.13515100909620067,0.2604484675086906,0.25438510032493145,0.26651183469244977,20.0,,,,,,,
H4B0173,S142,sobol_symmetric,boundary,2.0,0.9,64,128.0,115.2,12.799999999999995,21,21,0.1,0.1,9,9,0.0,0.0,0.0,0.0,6,6,0.3,0.3,0.7,0.7,True,20,decreasing,0.0,0.7,-0.9999999999999999,0.9211149901609019,0.09788971865973642,8.257926010914382,7.773560387872658,7.465413780665353,7.371039018195054,7.33681102075348,0.09575398965314257,0.10002544766633027,20,-0.9211149901609037,-0.9519897495415897,-0.8902402307802177,20.0,outside_heavy_oversubscription_scope,inactive,,,,,,,,,,,,,,
H4B0174,S143,sobol_symmetric,low,0.8,0.5,16,12.8,6.4,6.4,14,14,0.0,0.0,12,12,0.0,0.0,0.0,0.0,4,4,0.5,0.5,0.7,0.7,False,20,flat,0.0,0.0,,0.0,0.0,0.04937595667332953,0.04937595667332953,0.04937595667332953,0.04937595667332953,0.04937595667332953,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0175,S144,sobol_symmetric,high,3.1,0.5,32,99.2,49.6,49.6,28,28,0.3,0.3,4,4,0.0,0.0,0.0,0.0,9,9,0.3,0.3,0.3,0.3,True,20,decreasing,0.0,0.7,-0.9999999999999999,1.4092444816067222,0.3438721038164761,5.322153488293669,5.079593730859768,4.577287380240724,4.065763901594503,3.9129090066869465,0.3421507762788231,0.34559343135412907,20,-1.4092444816067213,-1.4240711469481873,-1.3944178162652554,20.0,active_but_decreasing_curve,inconclusive,,,,,,,,,,,,,,
H4B0176,S145,sobol_symmetric,high,3.1,0.3,16,49.6,14.88,34.72,7,7,0.1,0.1,4,4,0.0,0.0,0.0,0.0,4,4,0.0,0.0,0.5,0.5,True,20,hump,0.5,0.7,0.0,0.7124995223573443,0.5545897699853282,4.996171954981662,5.064257204497801,5.214500615254546,5.340975658622114,4.62847613626477,0.552391641650453,0.5567878983202034,20,,,,,,supported,0.3448037036404515,0.33638498589685817,0.3532224213840448,0.7124995223573445,0.7051988229405695,0.7198002217741195,20.0,,,,,,,
H4B0177,S146,sobol_symmetric,low,0.8,0.5,64,51.2,25.6,25.6,21,21,0.5,0.5,6,6,0.0,0.0,0.0,0.0,9,9,0.5,0.5,0.7,0.7,False,20,flat,0.0,0.0,,0.0,0.0,0.0027649388680958953,0.0027649388680958953,0.0027649388680958953,0.0027649388680958953,0.0027649388680958953,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0178,S147,sobol_symmetric,boundary,2.0,0.1,32,64.0,6.4,57.6,14,14,0.3,0.3,4,4,0.0,0.0,0.0,0.0,12,12,0.3,0.3,0.5,0.5,True,20,flat,0.0,0.7,-0.9999999999999999,0.14123094477062592,0.05577166175603082,3.2842726109238614,3.236102146962524,3.1946849770376056,3.1605045201542747,3.1430416661532354,0.05400064085578462,0.057542682656277024,20,-0.14123094477062612,-0.15527046430486707,-0.12719142523638516,20.0,outside_heavy_oversubscription_scope,inactive,,,,,,,,,,,,,,
H4B0179,S148,sobol_symmetric,high,4.0,0.9,32,128.0,115.2,12.799999999999995,28,28,0.0,0.0,12,12,0.0,0.0,0.0,0.0,6,6,0.0,0.0,0.0,0.0,True,20,irregular,0.0,0.7,-0.7071067811865475,0.6324834973712541,0.5985913585441285,27.0,27.0,27.0,27.0,26.367516502628746,0.5952576933287627,0.6019250237594943,20,-0.6324834973712526,-0.6843443370847452,-0.5806226576577601,20.0,active_but_irregular_curve,inconclusive,,,,,,,,,,,,,,
H4B0180,S149,sobol_symmetric,high,4.0,0.1,64,256.0,25.6,230.4,28,28,0.0,0.0,9,9,0.0,0.0,0.0,0.0,12,12,0.3,0.3,0.7,0.7,True,20,irregular,0.0,0.7,-0.7071067811865475,1.087090320686201,0.6026914495618952,27.0,27.0,27.0,27.0,25.9129096793138,0.6003816841621096,0.6050012149616809,20,-1.0870903206861984,-1.1649288421484592,-1.0092517992239376,20.0,active_but_irregular_curve,inconclusive,,,,,,,,,,,,,,
H4B0181,S150,sobol_symmetric,low,1.25,0.9,16,20.0,18.0,2.0,14,14,0.3,0.3,6,6,0.0,0.0,0.0,0.0,6,6,0.0,0.0,0.1,0.1,False,20,flat,0.0,0.0,,0.0,0.0,1.6975510385491155,1.6975510385491155,1.6975510385491155,1.6975510385491155,1.6975510385491155,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0182,S151,sobol_symmetric,low,0.8,0.3,64,51.2,15.36,35.84,21,21,0.5,0.5,4,4,0.0,0.0,0.0,0.0,4,4,0.3,0.3,0.3,0.3,False,20,flat,0.0,0.0,,0.0,0.0,0.002973278990429355,0.002973278990429355,0.002973278990429355,0.002973278990429355,0.002973278990429355,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0183,S152,sobol_symmetric,boundary,2.0,0.7,16,32.0,22.4,9.6,7,7,0.1,0.1,4,4,0.0,0.0,0.0,0.0,4,4,0.7,0.7,0.7,0.7,True,20,decreasing,0.1,0.7,-0.8999999999999998,0.8544148505527032,0.33552394644414846,4.979183153466395,5.0320417271189495,4.950334922245741,4.358434499772084,4.177626876566246,0.33188915853235357,0.33915873435594335,20,-0.8015562769001494,-0.8126424733981151,-0.7904700804021837,20.0,outside_heavy_oversubscription_scope,inactive,0.05285857365255477,0.04533933663744088,0.06037781066766867,0.8544148505527043,0.8448950138799012,0.8639346872255074,20.0,,,,,,,
H4B0184,S153,sobol_symmetric,boundary,2.0,0.1,64,128.0,12.8,115.2,14,14,0.5,0.5,12,12,0.0,0.0,0.0,0.0,12,12,0.3,0.3,0.7,0.7,False,20,flat,0.0,0.0,,0.0,0.0,2.272748745055036,2.272748745055036,2.272748745055036,2.272748745055036,2.272748745055036,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0185,S154,sobol_symmetric,low,0.8,0.9,32,25.6,23.040000000000003,2.56,28,28,0.1,0.1,4,4,0.0,0.0,0.0,0.0,6,6,0.0,0.0,0.3,0.3,False,20,flat,0.0,0.0,,0.0,0.0,0.015402128776141694,0.015402128776141694,0.015402128776141694,0.015402128776141694,0.015402128776141694,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0186,S155,sobol_symmetric,low,1.25,0.5,64,80.0,40.0,40.0,7,7,0.0,0.0,4,4,0.0,0.0,0.0,0.0,4,4,0.0,0.0,0.7,0.7,True,20,decreasing,0.0,0.7,-0.9999999999999999,1.7123778685542401,0.2003456969209727,5.9981785102739735,5.9821344133245145,4.6750781835632065,4.397756392385025,4.285800641719733,0.1987019164854339,0.20198947735651152,20,-1.7123778685542395,-1.715167747457845,-1.7095879896506339,20.0,outside_heavy_oversubscription_scope,inactive,,,,,,,,,,,,,,
H4B0187,S156,sobol_symmetric,high,3.1,0.5,16,49.6,24.8,24.8,21,21,0.3,0.3,9,9,0.0,0.0,0.0,0.0,9,9,0.7,0.7,0.7,0.7,True,20,flat,0.0,0.3,-0.3,0.03193564964491724,0.00534893335983513,5.3438462558163895,5.316820427430064,5.311910606171472,5.3122255819629824,5.318057467778749,0.004437764094542955,0.006260102625127304,20,-0.025788788037642084,-0.04554239346822114,-0.006035182607063028,20.0,active_but_flat_curve,inconclusive,,,,,,,,0.03193564964491839,0.008069487332553159,0.05580181195728363,0.006146861607276311,-0.015332942505799871,0.027626665720352495,20.0
H4B0188,S157,sobol_symmetric,high,4.0,0.3,32,128.0,38.4,89.6,21,21,0.3,0.3,12,12,0.0,0.0,0.0,0.0,4,4,0.0,0.0,0.7,0.7,False,20,flat,0.7,0.0,0.9999999999999999,0.020818577866174692,0.0018927394283582398,6.880879291241689,6.883695221460792,6.888380922519204,6.889172292951825,6.901697869107863,0.0015401884788998213,0.002245290377816658,20,0.02081857786617678,-0.0008357296286588753,0.04247288536101244,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0189,S158,sobol_symmetric,low,1.25,0.7,32,40.0,28.0,12.000000000000002,7,7,0.0,0.0,4,4,0.0,0.0,0.0,0.0,4,4,0.5,0.5,0.5,0.5,True,20,decreasing,0.0,0.7,-0.9999999999999999,1.7091570112628753,0.19764316555525807,5.9877926753079755,5.941582268419488,4.67337159837423,4.396014814802376,4.2786356640451,0.19434958271639785,0.2009367483941183,20,-1.7091570112628758,-1.7142383281402152,-1.7040756943855364,20.0,outside_heavy_oversubscription_scope,inactive,,,,,,,,,,,,,,
H4B0190,S159,sobol_symmetric,low,0.8,0.3,16,12.8,3.84,8.959999999999999,28,28,0.1,0.1,6,6,0.0,0.0,0.0,0.0,12,12,0.3,0.3,0.5,0.5,False,20,flat,0.0,0.0,,0.0,0.0,0.04792038447039888,0.04792038447039888,0.04792038447039888,0.04792038447039888,0.04792038447039888,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0191,S160;X117,sobol_symmetric,high,3.1,0.7,64,198.4,138.88,59.52000000000001,14,14,0.5,0.5,9,9,0.0,0.0,0.0,0.0,6,6,0.0,0.0,0.0,0.0,False,20,flat,0.0,0.0,,0.0,0.0,3.462705625449851,3.462705625449851,3.462705625449851,3.462705625449851,3.462705625449851,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0192,S161;X029,sobol_symmetric,high,3.1,0.3,32,99.2,29.76,69.44,7,7,0.0,0.0,4,4,0.0,0.0,0.0,0.0,4,4,0.5,0.5,0.7,0.7,True,20,decreasing,0.0,0.7,-0.8944271909999157,0.9281021186944711,0.6771882038866293,6.0,6.0,6.0,5.9996927328451966,5.071897881305529,0.6764771913842013,0.6778992163890573,20,-0.9281021186944717,-0.9478913648085098,-0.9083128725804336,20.0,active_but_decreasing_curve,inconclusive,,,,,,,,,,,,,,
H4B0193,S162,sobol_symmetric,low,1.25,0.7,32,40.0,28.0,12.000000000000002,21,21,0.3,0.3,6,6,0.0,0.0,0.0,0.0,12,12,0.0,0.0,0.5,0.5,False,20,flat,0.0,0.0,,0.0,0.0,1.6821042918867577,1.6821042918867577,1.6821042918867577,1.6821042918867577,1.6821042918867577,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0194,S163,sobol_symmetric,boundary,2.0,0.3,64,128.0,38.4,89.6,14,14,0.5,0.5,4,4,0.0,0.0,0.0,0.0,9,9,0.0,0.0,0.0,0.0,False,20,flat,0.0,0.0,,0.0,0.0,2.2693702749714597,2.2693702749714597,2.2693702749714597,2.2693702749714597,2.2693702749714597,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0195,S164,sobol_symmetric,high,4.0,0.7,16,64.0,44.8,19.200000000000003,28,28,0.1,0.1,12,12,0.0,0.0,0.0,0.0,4,4,0.3,0.3,0.3,0.3,True,20,decreasing,0.1,0.7,-0.8999999999999998,6.2830539293699115,0.4527741219162677,17.147968168322983,17.32221348566997,15.932044272708486,13.384930760097808,11.039159556300058,0.45024880874890577,0.45529943508362963,20,-6.108808612022918,-6.1337571723220465,-6.08386005172379,20.0,active_but_decreasing_curve,inconclusive,0.17424531734698512,0.14044016008923477,0.20805047460473547,6.2830539293699035,6.250017623010102,6.316090235729705,20.0,,,,,,,
H4B0196,S165,sobol_symmetric,high,3.1,0.1,16,49.6,4.960000000000001,44.64,28,28,0.1,0.1,9,9,0.0,0.0,0.0,0.0,9,9,0.0,0.0,0.1,0.1,True,20,decreasing,0.0,0.7,-0.9999999999999999,6.1368680382567184,0.4000654313194377,14.542788566548401,13.600242948639345,11.616366408959292,9.274424471652578,8.405920528291682,0.3976024535638293,0.40252840907504617,20,-6.136868038256717,-6.235698462668983,-6.03803761384445,20.0,active_but_decreasing_curve,inconclusive,,,,,,,,,,,,,,
H4B0197,S166,sobol_symmetric,low,1.25,0.9,32,40.0,36.0,3.999999999999999,14,14,0.5,0.5,6,6,0.0,0.0,0.0,0.0,4,4,0.3,0.3,0.7,0.7,False,20,flat,0.0,0.0,,0.0,0.0,1.4021419082872923,1.4021419082872923,1.4021419082872923,1.4021419082872923,1.4021419082872923,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0198,S167,sobol_symmetric,low,0.8,0.5,16,12.8,6.4,6.4,21,21,0.3,0.3,4,4,0.0,0.0,0.0,0.0,6,6,0.7,0.7,0.7,0.7,False,20,flat,0.0,0.0,,0.0,0.0,0.04937595667332953,0.04937595667332953,0.04937595667332953,0.04937595667332953,0.04937595667332953,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0199,S168,sobol_symmetric,boundary,2.0,0.5,64,128.0,64.0,64.0,7,7,0.0,0.0,4,4,0.0,0.0,0.0,0.0,4,4,0.0,0.0,0.7,0.7,True,20,decreasing,0.0,0.7,-0.9746794344808964,1.2860232265454572,0.5005403907992814,6.0,6.0,5.999932706567457,5.427975277962386,4.713976773454543,0.4992333884739863,0.5018473931245764,20,-1.2860232265454568,-1.28807339939585,-1.2839730536950635,20.0,outside_heavy_oversubscription_scope,inactive,,,,,,,,,,,,,,
H4B0200,S169,sobol_symmetric,boundary,2.0,0.1,16,32.0,3.2,28.8,14,14,0.3,0.3,12,12,0.0,0.0,0.0,0.0,9,9,0.0,0.0,0.3,0.3,False,20,flat,0.0,0.0,,0.0,0.0,3.28074301084292,3.28074301084292,3.28074301084292,3.28074301084292,3.28074301084292,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
H4B0201,S170,sobol_symmetric,low,0.8,0.9,64,51.2,46.080000000000005,5.119999999999999,28,28,0.0,0.0,4,4,0.0,0.0,0.0,0.0,4,4,0.3,0.3,0.5,0.5,False,20,flat,0.0,0.0,,0.0,0.0,0.002441541500208955,0.002441541500208955,0.002441541500208955,0.002441541500208955,0.002441541500208955,0.0,0.0,20,0.0,0.0,0.0,20.0,insufficient_realized_balking_exposure,inactive,,,,,,,,,,,,,,
