background_id,source_scenario_ids,scenario_type,rho,class1_share,slots_per_day,lambda_total,lambda_class1,lambda_class2,horizon_class1,horizon_class2,cancel_class1,cancel_class2,balk_threshold_class1,balk_threshold_class2,balk_low_class1,balk_low_class2,balk_high_class1,balk_high_class2,noshow_threshold_class1,noshow_threshold_class2,noshow_low_class1,noshow_low_class2,noshow_high_class1,noshow_high_class2,balk_step_class1_focal,balk_high_class1_focal,is_primary_step,n_paired_seeds,estimated_post_threshold_offer_share,estimated_post_threshold_offer_share_ci_low,estimated_post_threshold_offer_share_ci_high,delta_class1_accepted_delay,delta_class1_accepted_delay_ci_low,delta_class1_accepted_delay_ci_high,delta_class1_offered_delay,delta_class1_offered_delay_ci_low,delta_class1_offered_delay_ci_high,selection_gap,selection_gap_ci_low,selection_gap_ci_high,delta_class1_served_rate,delta_class1_served_rate_ci_low,delta_class1_served_rate_ci_high,accepted_delay_component,selection_gap_component,served_rate_component,strong_selection_evidence,failure_component,classification
H5B0044,S012,sobol_symmetric,4.0,0.7,16,64.0,44.8,19.200000000000003,7,7,0.0,0.0,4,4,0.1,0.1,0.1,0.5,4,4,0.3,0.3,0.5,0.5,0.3,0.4,True,20,1.0,1.0,1.0,-2.2999080036800736e-05,-7.113670778308661e-05,2.513854770948513e-05,-3.476084538376334e-05,-0.00010751613092354804,3.7994440156021354e-05,-1.1761765346962606e-05,-3.6379423140461416e-05,1.2855892446536208e-05,-0.013484309953774662,-0.014758674035477561,-0.012209945872071762,inconclusive,inconclusive,supported,False,accepted_delay;selection_gap,inconclusive
H5B0044,S012,sobol_symmetric,4.0,0.7,16,64.0,44.8,19.200000000000003,7,7,0.0,0.0,4,4,0.1,0.1,0.1,0.5,4,4,0.3,0.3,0.5,0.5,0.5,0.6,False,20,1.0,1.0,1.0,-0.0010241857001136,-0.0014032465486581507,-0.0006451248515690494,-0.001016589894881248,-0.0014648947074694305,-0.0005682850822930653,7.5958052323521486e-06,-0.00020409566521802926,0.00021928727568273356,-0.028746380417107514,-0.030184060903043573,-0.027308699931171455,inconclusive,inconclusive,supported,False,accepted_delay;selection_gap,inconclusive
H5B0045,S013,sobol_symmetric,4.0,0.5,16,64.0,32.0,32.0,7,7,0.0,0.0,4,4,0.3,0.3,0.3,0.3,4,4,0.0,0.0,0.3,0.3,0.1,0.4,True,20,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011504697166110254,-0.012900098537786377,-0.01010929579443413,inconclusive,inconclusive,supported,False,accepted_delay;selection_gap,inconclusive
H5B0045,S013,sobol_symmetric,4.0,0.5,16,64.0,32.0,32.0,7,7,0.0,0.0,4,4,0.3,0.3,0.3,0.3,4,4,0.0,0.0,0.3,0.3,0.3,0.6,True,20,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.046659906263622174,-0.04843097388147778,-0.044888838645766566,inconclusive,inconclusive,supported,False,accepted_delay;selection_gap,inconclusive
H5B0046,S014,sobol_symmetric,2.0,0.5,64,128.0,64.0,64.0,21,21,0.3,0.3,6,6,0.1,0.1,0.1,0.1,6,6,0.3,0.3,0.7,0.7,0.1,0.2,True,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,inconclusive,False,insufficient_post_threshold_offer_exposure,inactive
H5B0046,S014,sobol_symmetric,2.0,0.5,64,128.0,64.0,64.0,21,21,0.3,0.3,6,6,0.1,0.1,0.1,0.1,6,6,0.3,0.3,0.7,0.7,0.3,0.4,True,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,inconclusive,False,insufficient_post_threshold_offer_exposure,inactive
H5B0046,S014,sobol_symmetric,2.0,0.5,64,128.0,64.0,64.0,21,21,0.3,0.3,6,6,0.1,0.1,0.1,0.1,6,6,0.3,0.3,0.7,0.7,0.5,0.6,False,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,inconclusive,False,insufficient_post_threshold_offer_exposure,inactive
H5B0047,S015,sobol_symmetric,0.8,0.1,16,12.8,1.2800000000000002,11.52,14,14,0.5,0.5,4,4,0.5,0.5,0.5,0.5,4,4,0.7,0.7,0.7,0.7,0.1,0.6,True,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,inconclusive,False,insufficient_post_threshold_offer_exposure,inactive
H5B0048,S016,sobol_symmetric,3.1,0.9,64,198.4,178.56,19.84,28,28,0.1,0.1,12,12,0.0,0.0,0.0,0.1,9,9,0.0,0.0,0.7,0.7,0.1,0.1,True,20,0.6129983156131315,0.6095239563054103,0.6164726749208526,-0.9386403403121587,-0.9926057435328415,-0.8846749370914759,-0.6370608334259027,-0.6911208911862686,-0.5830007756655368,0.3015795068862559,0.2997881746167092,0.3033708391558026,-0.0012316456753471746,-0.0024734746612225726,1.0183310528223341e-05,supported,supported,inconclusive,False,served_rate,inconclusive
H5B0048,S016,sobol_symmetric,3.1,0.9,64,198.4,178.56,19.84,28,28,0.1,0.1,12,12,0.0,0.0,0.0,0.1,9,9,0.0,0.0,0.7,0.7,0.3,0.3,True,20,0.6132828275095019,0.6107011964788841,0.6158644585401197,-2.9385340911568645,-2.9827680349539993,-2.8943001473597296,-2.105075487074063,-2.149378963484507,-2.0607720106636194,0.8334586040828015,0.8300248789371873,0.8368923292284156,-0.0014414564807676473,-0.002372878507264821,-0.0005100344542704736,supported,supported,inconclusive,False,served_rate,inconclusive
H5B0048,S016,sobol_symmetric,3.1,0.9,64,198.4,178.56,19.84,28,28,0.1,0.1,12,12,0.0,0.0,0.0,0.1,9,9,0.0,0.0,0.7,0.7,0.5,0.5,False,20,0.6085473709312372,0.6058814189949694,0.6112133228675051,-4.900869804238647,-4.944038284481189,-4.857701323996106,-3.7377100531269876,-3.78157219272899,-3.6938479135249853,1.1631597511116607,1.1584851778861918,1.1678343243371296,-0.002892964427149744,-0.003906361593495582,-0.001879567260803906,supported,supported,inconclusive,False,served_rate,inconclusive
H5B0049,S017,sobol_symmetric,3.1,0.1,32,99.2,9.920000000000002,89.28,7,7,0.3,0.3,4,4,0.0,0.0,0.0,0.7,4,4,0.0,0.0,0.5,0.5,0.1,0.1,True,20,0.5150097701978182,0.498398020577168,0.5316215198184685,-0.06622719200952236,-0.08109030110732168,-0.05136408291172303,-0.008034961689569098,-0.022412756218398028,0.006342832839259833,0.05819223031995326,0.05618887308190833,0.0601955875579982,-0.0036866260244227842,-0.008770968216173326,0.001397716167327757,inconclusive,inconclusive,inconclusive,False,accepted_delay;selection_gap;served_rate,inconclusive
H5B0049,S017,sobol_symmetric,3.1,0.1,32,99.2,9.920000000000002,89.28,7,7,0.3,0.3,4,4,0.0,0.0,0.0,0.7,4,4,0.0,0.0,0.5,0.5,0.3,0.3,True,20,0.5137745185054235,0.5042065452250357,0.5233424917858114,-0.19898351789941474,-0.21963940332234075,-0.17832763247648872,-0.004561056798076257,-0.02397128970288233,0.014849176106729816,0.19442246110133848,0.19081884183271824,0.19802608036995872,-0.01555523572210398,-0.02044469761595133,-0.010665773828256632,inconclusive,inconclusive,supported,False,accepted_delay;selection_gap,inconclusive
H5B0049,S017,sobol_symmetric,3.1,0.1,32,99.2,9.920000000000002,89.28,7,7,0.3,0.3,4,4,0.0,0.0,0.0,0.7,4,4,0.0,0.0,0.5,0.5,0.5,0.5,False,20,0.49862584382232944,0.4927827619376974,0.5044689257069616,-0.384325192793088,-0.40051674368817985,-0.3681336418979962,-0.023838319601743874,-0.03672232880525364,-0.01095431039823411,0.36048687319134415,0.3544585663515442,0.3665151800311441,-0.025112685751202103,-0.031455648361923876,-0.01876972314048033,supported,supported,supported,True,,supported
H5B0050,S018,sobol_symmetric,0.8,0.9,32,25.6,23.040000000000003,2.56,21,21,0.0,0.0,9,9,0.1,0.1,0.1,0.5,9,9,0.5,0.5,0.5,0.5,0.1,0.2,True,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,inconclusive,False,insufficient_post_threshold_offer_exposure,inactive
H5B0050,S018,sobol_symmetric,0.8,0.9,32,25.6,23.040000000000003,2.56,21,21,0.0,0.0,9,9,0.1,0.1,0.1,0.5,9,9,0.5,0.5,0.5,0.5,0.3,0.4,True,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,inconclusive,False,insufficient_post_threshold_offer_exposure,inactive
H5B0050,S018,sobol_symmetric,0.8,0.9,32,25.6,23.040000000000003,2.56,21,21,0.0,0.0,9,9,0.1,0.1,0.1,0.5,9,9,0.5,0.5,0.5,0.5,0.5,0.6,False,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,inconclusive,False,insufficient_post_threshold_offer_exposure,inactive
H5B0051,S019,sobol_symmetric,2.0,0.5,16,32.0,16.0,16.0,14,14,0.1,0.1,12,12,0.0,0.0,0.0,0.0,12,12,0.3,0.3,0.5,0.5,0.1,0.1,True,20,0.023150323490236657,0.017432143161836534,0.02886850381863678,-0.008679442804541405,-0.07234391224924597,0.054985026640163165,0.0023201026021256953,-0.061903547552419745,0.06654375275667114,0.010999545406667099,0.008456073544049418,0.01354301726928478,-0.001758911363497373,-0.005482149101501109,0.001964326374506363,inconclusive,inconclusive,inconclusive,False,accepted_delay;selection_gap;served_rate,inconclusive
H5B0051,S019,sobol_symmetric,2.0,0.5,16,32.0,16.0,16.0,14,14,0.1,0.1,12,12,0.0,0.0,0.0,0.0,12,12,0.3,0.3,0.5,0.5,0.3,0.3,True,20,0.02350107677811783,0.018320559107062394,0.028681594449173266,-0.029873296695678155,-0.09747773281397973,0.037731139422623426,0.0039049915216771147,-0.06485365240903591,0.07266363545239014,0.03377828821735527,0.026516712346033686,0.04103986408867685,-0.0014933159552504489,-0.005721981406230809,0.0027353494957299113,inconclusive,inconclusive,inconclusive,False,accepted_delay;selection_gap;served_rate,inconclusive
H5B0051,S019,sobol_symmetric,2.0,0.5,16,32.0,16.0,16.0,14,14,0.1,0.1,12,12,0.0,0.0,0.0,0.0,12,12,0.3,0.3,0.5,0.5,0.5,0.5,False,20,0.01715488734623496,0.012946791830879363,0.02136298286159056,-0.04910496527502546,-0.10886851249091518,0.010658581940864262,-0.007874294756542666,-0.06853304344958656,0.05278445393650123,0.041230670518482795,0.03167006893245718,0.050791272104508414,-0.0006361031942523576,-0.0049800711589691096,0.003707864770464394,inconclusive,inconclusive,inconclusive,False,accepted_delay;selection_gap;served_rate,inconclusive
H5B0052,S020,sobol_symmetric,4.0,0.5,64,256.0,128.0,128.0,28,28,0.5,0.5,4,4,0.3,0.3,0.3,0.7,6,6,0.0,0.0,0.0,0.0,0.1,0.4,True,20,0.16374616151795313,0.14531700018392252,0.18217532285198373,-0.047212804919129915,-0.0541354385067235,-0.04029017133153633,-0.0002911245685846664,-0.00642737437787534,0.005845125240706007,0.046921680350545246,0.044374507774331814,0.04946885292675868,-0.001148304516384216,-0.002183058106423983,-0.00011355092634444887,inconclusive,inconclusive,inconclusive,False,accepted_delay;selection_gap;served_rate,inconclusive
H5B0052,S020,sobol_symmetric,4.0,0.5,64,256.0,128.0,128.0,28,28,0.5,0.5,4,4,0.3,0.3,0.3,0.7,6,6,0.0,0.0,0.0,0.0,0.3,0.6,True,20,0.14641040477738004,0.14061414847704326,0.15220666107771683,-0.1485811742317562,-0.1546583163850955,-0.14250403207841691,-0.022048863721142852,-0.02778846257687997,-0.016309264865405734,0.12653231051061337,0.1230902906485217,0.12997433037270503,-0.001684081957694139,-0.002661851727767675,-0.0007063121876206033,inconclusive,inconclusive,inconclusive,False,accepted_delay;selection_gap;served_rate,inconclusive
H5B0053,S021,sobol_symmetric,4.0,0.3,32,128.0,38.4,89.6,28,28,0.5,0.5,6,6,0.0,0.0,0.0,0.3,12,12,0.3,0.3,0.7,0.7,0.1,0.1,True,20,0.19717016510580238,0.19193332879708982,0.20240700141451493,-0.056966559789134764,-0.06804076570097227,-0.04589235387729726,-0.0025749628735456387,-0.013958233303473058,0.00880830755638178,0.054391596915589126,0.052980645422799774,0.05580254840837848,0.0008499673209669933,-0.0012434663226204704,0.002943400964554457,inconclusive,inconclusive,inconclusive,False,accepted_delay;selection_gap;served_rate,inconclusive
H5B0053,S021,sobol_symmetric,4.0,0.3,32,128.0,38.4,89.6,28,28,0.5,0.5,6,6,0.0,0.0,0.0,0.3,12,12,0.3,0.3,0.7,0.7,0.3,0.3,True,20,0.19192165326383978,0.18775980200061443,0.19608350452706513,-0.18691295284886497,-0.19588536868579343,-0.17794053701193652,-0.021766606601198425,-0.032649585399269904,-0.010883627803126945,0.16514634624766655,0.1620498011849297,0.1682428913104034,-0.0011141724985983925,-0.00275369987940158,0.0005253548822047949,inconclusive,inconclusive,inconclusive,False,accepted_delay;selection_gap;served_rate,inconclusive
H5B0053,S021,sobol_symmetric,4.0,0.3,32,128.0,38.4,89.6,28,28,0.5,0.5,6,6,0.0,0.0,0.0,0.3,12,12,0.3,0.3,0.7,0.7,0.5,0.5,False,20,0.18481813348412987,0.18068389393134318,0.18895237303691656,-0.3083370057742022,-0.31940725758044647,-0.29726675396795793,-0.0324316346868482,-0.046791010964454455,-0.01807225840924194,0.275905371087354,0.2703946764919525,0.28141606568275557,-0.000244509649292253,-0.002101307534224364,0.001612288235639858,supported,supported,inconclusive,False,served_rate,inconclusive
H5B0055,S023,sobol_symmetric,0.8,0.3,64,51.2,15.36,35.84,21,21,0.0,0.0,12,12,0.1,0.1,0.1,0.1,4,4,0.0,0.0,0.7,0.7,0.1,0.2,True,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,inconclusive,False,insufficient_post_threshold_offer_exposure,inactive
H5B0055,S023,sobol_symmetric,0.8,0.3,64,51.2,15.36,35.84,21,21,0.0,0.0,12,12,0.1,0.1,0.1,0.1,4,4,0.0,0.0,0.7,0.7,0.3,0.4,True,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,inconclusive,False,insufficient_post_threshold_offer_exposure,inactive
H5B0055,S023,sobol_symmetric,0.8,0.3,64,51.2,15.36,35.84,21,21,0.0,0.0,12,12,0.1,0.1,0.1,0.1,4,4,0.0,0.0,0.7,0.7,0.5,0.6,False,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,inconclusive,False,insufficient_post_threshold_offer_exposure,inactive
H5B0056,S024,sobol_symmetric,2.0,0.7,16,32.0,22.4,9.6,7,7,0.3,0.3,4,4,0.3,0.3,0.3,0.3,4,4,0.7,0.7,0.7,0.7,0.1,0.4,True,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,inconclusive,False,insufficient_post_threshold_offer_exposure,inactive
H5B0056,S024,sobol_symmetric,2.0,0.7,16,32.0,22.4,9.6,7,7,0.3,0.3,4,4,0.3,0.3,0.3,0.3,4,4,0.7,0.7,0.7,0.7,0.3,0.6,True,20,0.0,0.0,0.0,0.000822319596992549,-0.0008988150999242019,0.0025434542939093,0.0010742156459906172,-0.0011741435406895048,0.0033225748326707392,0.0002518960489980682,-0.0002753284407653024,0.0007791205387614388,3.8230567476954525e-05,-4.178692986599125e-05,0.0001182480648199003,inconclusive,inconclusive,inconclusive,False,insufficient_post_threshold_offer_exposure,inactive
H5B0057,S025,sobol_symmetric,2.0,0.3,64,128.0,38.4,89.6,14,14,0.0,0.0,4,4,0.0,0.0,0.0,0.5,12,12,0.3,0.3,0.7,0.7,0.1,0.1,True,20,0.9951059355538321,0.9914308772278538,0.9987809938798103,-0.04001967485422364,-0.05314956262583421,-0.026889787082613074,-0.0398896858462547,-0.05310944648381541,-0.02666992520869399,0.00012998900796894474,-0.00014310647574011462,0.0004030844916780041,-0.00543699573791772,-0.008958740205577267,-0.0019152512702581737,inconclusive,inconclusive,supported,False,accepted_delay;selection_gap,inconclusive
H5B0057,S025,sobol_symmetric,2.0,0.3,64,128.0,38.4,89.6,14,14,0.0,0.0,4,4,0.0,0.0,0.0,0.5,12,12,0.3,0.3,0.7,0.7,0.3,0.3,True,20,1.0,1.0,1.0,-0.40918098670648534,-0.4513523332364907,-0.36700964017647997,-0.4111891388300912,-0.45323507130717633,-0.3691432063530061,-0.0020081521236059,-0.00418464979638797,0.00016834554917617055,-0.0058631937930879565,-0.009465362210520098,-0.002261025375655815,supported,inconclusive,supported,False,selection_gap,inconclusive
H5B0057,S025,sobol_symmetric,2.0,0.3,64,128.0,38.4,89.6,14,14,0.0,0.0,4,4,0.0,0.0,0.0,0.5,12,12,0.3,0.3,0.7,0.7,0.5,0.5,False,20,1.0,1.0,1.0,-6.645967332620555,-6.907590853839517,-6.3843438114015925,-6.638646938445618,-6.898049199921892,-6.379244676969344,0.00732039417493624,0.0037001268444677134,0.010940661505404767,0.11991182864407968,0.11762802405898833,0.12219563322917103,supported,inconclusive,reversed,False,selection_gap;served_rate,reversed
H5B0059,S027,sobol_symmetric,1.25,0.1,64,80.0,8.0,72.0,7,7,0.5,0.5,4,4,0.1,0.1,0.1,0.3,4,4,0.3,0.3,0.3,0.3,0.1,0.2,True,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,inconclusive,False,insufficient_post_threshold_offer_exposure,inactive
H5B0059,S027,sobol_symmetric,1.25,0.1,64,80.0,8.0,72.0,7,7,0.5,0.5,4,4,0.1,0.1,0.1,0.3,4,4,0.3,0.3,0.3,0.3,0.3,0.4,True,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,inconclusive,False,insufficient_post_threshold_offer_exposure,inactive
H5B0059,S027,sobol_symmetric,1.25,0.1,64,80.0,8.0,72.0,7,7,0.5,0.5,4,4,0.1,0.1,0.1,0.3,4,4,0.3,0.3,0.3,0.3,0.5,0.6,False,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,inconclusive,False,insufficient_post_threshold_offer_exposure,inactive
H5B0060,S028,sobol_symmetric,3.1,0.9,32,99.2,89.28,9.919999999999998,21,21,0.1,0.1,6,6,0.3,0.3,0.3,0.5,9,9,0.5,0.5,0.7,0.7,0.1,0.4,True,20,0.7236447991295024,0.6996734391316632,0.7476161591273416,-1.2641876189957912,-1.3261085835155677,-1.2022666544760148,-1.0585414805860391,-1.120516987421426,-0.9965659737506523,0.20564613840975218,0.19868067801758224,0.21261159880192212,0.005141227935278346,0.0033244866543109567,0.006957969216245735,supported,inconclusive,reversed,False,selection_gap;served_rate,reversed
H5B0060,S028,sobol_symmetric,3.1,0.9,32,99.2,89.28,9.919999999999998,21,21,0.1,0.1,6,6,0.3,0.3,0.3,0.5,9,9,0.5,0.5,0.7,0.7,0.3,0.6,True,20,0.6442141416078011,0.6340398865841873,0.6543883966314149,-3.4465337487540495,-3.4833436641929865,-3.4097238333151125,-3.033500207519804,-3.0718260568379905,-2.9951743582016177,0.41303354123424646,0.4066184533887707,0.41944862907972225,0.022456088363355487,0.021079254358609797,0.023832922368101177,supported,supported,reversed,False,served_rate,reversed
H5B0061,S029,sobol_symmetric,4.0,0.1,16,64.0,6.4,57.6,21,21,0.1,0.1,4,4,0.0,0.0,0.0,0.7,4,4,0.0,0.0,0.3,0.3,0.1,0.1,True,20,0.9205593553258709,0.8958592410931455,0.9452594695585962,-0.3463490808123908,-0.4371195910666236,-0.25557857055815797,-0.2911383214453342,-0.38055169547953255,-0.20172494741113584,0.05521075936705659,0.05132264302354006,0.05909887571057312,-0.01904351130196421,-0.025773309390265352,-0.012313713213663067,supported,inconclusive,supported,False,selection_gap,inconclusive
H5B0061,S029,sobol_symmetric,4.0,0.1,16,64.0,6.4,57.6,21,21,0.1,0.1,4,4,0.0,0.0,0.0,0.7,4,4,0.0,0.0,0.3,0.3,0.3,0.3,True,20,0.8913587273437968,0.8752186078066978,0.9074988468808959,-0.9408989489237133,-1.017176091350853,-0.8646218064965735,-0.7717983907649324,-0.8451370201198746,-0.6984597614099902,0.16910055815878078,0.1590719496195646,0.17912916669799694,-0.06714304656684852,-0.07436385778551428,-0.059922235348182765,supported,inconclusive,supported,False,selection_gap,inconclusive
H5B0061,S029,sobol_symmetric,4.0,0.1,16,64.0,6.4,57.6,21,21,0.1,0.1,4,4,0.0,0.0,0.0,0.7,4,4,0.0,0.0,0.3,0.3,0.5,0.5,False,20,0.9024536635316732,0.8921235210565708,0.9127838060067757,-1.666281355359213,-1.728063290793086,-1.6044994199253402,-1.3470554593658524,-1.4118348096161402,-1.2822761091155646,0.3192258959933609,0.30703375362186175,0.33141803836486,-0.12828476747602743,-0.13493642383453763,-0.12163311111751723,supported,supported,supported,False,,supported
H5B0062,S030,sobol_symmetric,1.25,0.9,64,80.0,72.0,7.999999999999998,7,7,0.5,0.5,4,4,0.1,0.1,0.1,0.7,4,4,0.5,0.5,0.7,0.7,0.1,0.2,True,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,inconclusive,False,insufficient_post_threshold_offer_exposure,inactive
H5B0062,S030,sobol_symmetric,1.25,0.9,64,80.0,72.0,7.999999999999998,7,7,0.5,0.5,4,4,0.1,0.1,0.1,0.7,4,4,0.5,0.5,0.7,0.7,0.3,0.4,True,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,inconclusive,False,insufficient_post_threshold_offer_exposure,inactive
H5B0062,S030,sobol_symmetric,1.25,0.9,64,80.0,72.0,7.999999999999998,7,7,0.5,0.5,4,4,0.1,0.1,0.1,0.7,4,4,0.5,0.5,0.7,0.7,0.5,0.6,False,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,inconclusive,False,insufficient_post_threshold_offer_exposure,inactive
H5B0063,S031,sobol_symmetric,1.25,0.3,32,40.0,12.0,28.0,28,28,0.3,0.3,9,9,0.0,0.0,0.0,0.1,12,12,0.3,0.3,0.3,0.3,0.1,0.1,True,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,inconclusive,False,insufficient_post_threshold_offer_exposure,inactive
H5B0063,S031,sobol_symmetric,1.25,0.3,32,40.0,12.0,28.0,28,28,0.3,0.3,9,9,0.0,0.0,0.0,0.1,12,12,0.3,0.3,0.3,0.3,0.3,0.3,True,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,inconclusive,False,insufficient_post_threshold_offer_exposure,inactive
H5B0063,S031,sobol_symmetric,1.25,0.3,32,40.0,12.0,28.0,28,28,0.3,0.3,9,9,0.0,0.0,0.0,0.1,12,12,0.3,0.3,0.3,0.3,0.5,0.5,False,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,inconclusive,False,insufficient_post_threshold_offer_exposure,inactive
H5B0064,S032,sobol_symmetric,3.1,0.7,32,99.2,69.44,29.760000000000005,14,14,0.0,0.0,6,6,0.5,0.5,0.5,0.7,6,6,0.0,0.0,0.1,0.1,0.1,0.6,True,20,1.0,1.0,1.0,-0.20905235116380333,-0.24859256140496072,-0.16951214092264594,-0.20861521583183693,-0.25004203067489295,-0.1671884009887809,0.0004371353319664095,-0.002432439066629,0.003306709730561819,-0.013781202496867314,-0.015534640251328578,-0.01202776474240605,inconclusive,inconclusive,supported,False,accepted_delay;selection_gap,inconclusive
H5B0065,S033,sobol_symmetric,3.1,0.1,64,198.4,19.840000000000003,178.56,7,7,0.5,0.5,4,4,0.0,0.0,0.0,0.0,4,4,0.5,0.5,0.5,0.5,0.1,0.1,True,20,0.3417608672499137,0.3295129352632987,0.3540087992365287,-0.06911037461960672,-0.08562552611856444,-0.05259522312064899,-0.006773254462338718,-0.022453574038489466,0.008907065113812028,0.062337120157268,0.05988662348923956,0.06478761682529645,-0.0022520917822572914,-0.005027123115864665,0.000522939551350082,inconclusive,inconclusive,inconclusive,False,accepted_delay;selection_gap;served_rate,inconclusive
H5B0065,S033,sobol_symmetric,3.1,0.1,64,198.4,19.840000000000003,178.56,7,7,0.5,0.5,4,4,0.0,0.0,0.0,0.0,4,4,0.5,0.5,0.5,0.5,0.3,0.3,True,20,0.34439382841987576,0.3390294661894252,0.3497581906503263,-0.22941037293198133,-0.24523169376974965,-0.213589052094213,-0.026467535193244473,-0.04239322309390611,-0.01054184729258283,0.20294283773873686,0.19995334193917685,0.20593233353829687,-0.000543464163907241,-0.0031661648959701973,0.002079236568155715,inconclusive,inconclusive,inconclusive,False,accepted_delay;selection_gap;served_rate,inconclusive
H5B0065,S033,sobol_symmetric,3.1,0.1,64,198.4,19.840000000000003,178.56,7,7,0.5,0.5,4,4,0.0,0.0,0.0,0.0,4,4,0.5,0.5,0.5,0.5,0.5,0.5,False,20,0.3450615541822103,0.34031510692847683,0.34980800143594376,-0.3954952941325317,-0.41139422855427915,-0.37959635971078426,-0.03394689132047597,-0.048953009091259464,-0.01894077354969248,0.3615484028120557,0.35650511540333835,0.36659169022077304,-0.005886616113594234,-0.008598443542605359,-0.003174788684583108,supported,supported,supported,True,,supported
H5B0066,S034,sobol_symmetric,1.25,0.9,16,20.0,18.0,2.0,21,21,0.1,0.1,9,9,0.5,0.5,0.5,0.5,12,12,0.0,0.0,0.5,0.5,0.1,0.6,True,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inconclusive,inconclusive,inconclusive,False,insufficient_post_threshold_offer_exposure,inactive
H5B0067,S035,sobol_symmetric,1.25,0.3,32,40.0,12.0,28.0,14,14,0.0,0.0,12,12,0.0,0.0,0.0,0.5,9,9,0.0,0.0,0.0,0.0,0.1,0.1,True,20,0.5086888723928339,0.48896715524605155,0.5284105895396162,-0.07001690143294255,-0.08649251773334547,-0.053541285132539626,-0.03804237919699736,-0.05416247273414875,-0.021922285659845962,0.03197452223594519,0.030524436062503345,0.03342460840938704,-0.050488207199528255,-0.052258782976079866,-0.048717631422976644,inconclusive,inconclusive,supported,False,accepted_delay;selection_gap,inconclusive
H5B0067,S035,sobol_symmetric,1.25,0.3,32,40.0,12.0,28.0,14,14,0.0,0.0,12,12,0.0,0.0,0.0,0.5,9,9,0.0,0.0,0.0,0.0,0.3,0.3,True,20,0.4343861288555343,0.4217859490253735,0.4469863086856951,-0.20191938459322226,-0.21367003051322087,-0.19016873867322365,-0.10265605285573294,-0.11365397893510099,-0.0916581267763649,0.09926333173748932,0.09530438117461354,0.10322228230036509,-0.12850494789355002,-0.13167071490384868,-0.12533918088325136,inconclusive,inconclusive,supported,False,accepted_delay;selection_gap,inconclusive
