background_id,source_scenario_ids,scenario_type,rho,class1_share,slots_per_day,lambda_total,lambda_class1,lambda_class2,horizon_class1,horizon_class2,cancel_class1,cancel_class2,balk_threshold_class1,balk_threshold_class2,balk_low_class1,balk_low_class2,balk_high_class1,balk_high_class2,noshow_threshold_class1,noshow_threshold_class2,noshow_low_class1,noshow_low_class2,noshow_high_class1,noshow_high_class2,valid_h5_steps,n_active_primary_comparisons,n_supported_primary_comparisons,n_reversed_primary_comparisons,n_strong_selection_primary_comparisons,failure_component,classification
H5B0296,X040,asymmetric_stress,3.1,0.5,32,99.2,49.6,49.6,14,21,0.1,0.1,12,12,0.3,0.3,0.3,0.3,6,6,0.5,0.5,0.5,0.5,0.0;0.1;0.3,2,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0297,X041,asymmetric_stress,0.8,0.9,64,51.2,46.080000000000005,5.119999999999999,28,28,0.0,0.0,4,4,0.0,0.0,0.0,0.3,4,12,0.3,0.3,0.3,0.5,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0298,X042,asymmetric_stress,0.8,0.5,16,12.8,6.4,6.4,21,21,0.3,0.3,4,9,0.3,0.3,0.3,0.7,9,6,0.7,0.7,0.7,0.7,0.0;0.1;0.3,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0299,X043,asymmetric_stress,0.8,0.7,32,25.6,17.919999999999998,7.6800000000000015,21,21,0.0,0.0,4,4,0.5,0.1,0.5,0.7,12,12,0.3,0.3,0.3,0.3,0.0;0.1,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0300,X044,asymmetric_stress,4.0,0.3,32,128.0,38.4,89.6,28,21,0.0,0.0,9,9,0.0,0.0,0.0,0.0,4,4,0.0,0.0,0.7,0.0,0.0;0.1;0.3;0.5,2,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0301,X045,asymmetric_stress,3.1,0.1,32,99.2,9.920000000000002,89.28,28,28,0.5,0.5,12,12,0.0,0.3,0.0,0.5,4,4,0.7,0.7,0.7,0.7,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0302,X046,asymmetric_stress,2.0,0.5,32,64.0,32.0,32.0,28,28,0.1,0.1,6,9,0.1,0.1,0.1,0.5,9,9,0.0,0.0,0.7,0.7,0.0;0.1;0.3;0.5,2,1,0,0.0,,supported
H5B0303,X047,asymmetric_stress,1.25,0.3,16,20.0,6.0,14.0,28,21,0.1,0.1,12,12,0.0,0.1,0.0,0.3,4,4,0.5,0.5,0.5,0.5,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0304,X048,asymmetric_stress,4.0,0.3,32,128.0,38.4,89.6,14,14,0.0,0.5,6,6,0.3,0.7,0.3,0.7,4,4,0.7,0.7,0.7,0.7,0.0;0.1;0.3,1,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0305,X049,asymmetric_stress,4.0,0.3,16,64.0,19.2,44.8,14,21,0.3,0.3,6,6,0.0,0.7,0.0,0.7,6,6,0.0,0.0,0.7,0.7,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0306,X050,asymmetric_stress,3.1,0.9,16,49.6,44.64,4.959999999999999,21,28,0.5,0.5,9,9,0.5,0.5,0.5,0.5,4,12,0.5,0.5,0.7,0.5,0.0;0.1,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0307,X051,asymmetric_stress,1.25,0.1,16,20.0,2.0,18.0,14,21,0.5,0.0,12,12,0.1,0.1,0.1,0.1,9,9,0.3,0.3,0.5,0.3,0.0;0.1;0.3;0.5,2,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0308,X052,asymmetric_stress,4.0,0.7,32,128.0,89.6,38.400000000000006,21,14,0.1,0.1,12,12,0.3,0.3,0.3,0.7,12,12,0.0,0.0,0.5,0.5,0.0;0.1;0.3,2,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0309,X053,asymmetric_stress,0.8,0.9,32,25.6,23.040000000000003,2.56,14,14,0.5,0.5,6,6,0.0,0.0,0.0,0.7,9,9,0.0,0.0,0.7,0.7,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0310,X054,asymmetric_stress,1.25,0.5,16,20.0,10.0,10.0,21,21,0.0,0.0,6,6,0.0,0.0,0.0,0.1,9,9,0.0,0.3,0.0,0.3,0.0;0.1;0.3;0.5,2,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0311,X055,asymmetric_stress,4.0,0.3,64,256.0,76.8,179.2,7,7,0.3,0.3,4,4,0.0,0.0,0.0,0.7,4,4,0.5,0.5,0.5,0.7,0.0;0.1;0.3;0.5,2,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0312,X056,asymmetric_stress,1.25,0.1,64,80.0,8.0,72.0,7,14,0.0,0.0,4,4,0.7,0.7,0.7,0.7,4,4,0.0,0.0,0.3,0.3,0.0,0,0,0,,no_valid_low_to_moderate_step_increase,inactive
H5B0313,X058,asymmetric_stress,3.1,0.9,64,198.4,178.56,19.84,28,28,0.1,0.1,12,12,0.0,0.0,0.0,0.1,9,6,0.0,0.0,0.7,0.7,0.0;0.1;0.3;0.5,2,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0314,X059,asymmetric_stress,4.0,0.1,32,128.0,12.8,115.2,28,28,0.5,0.5,12,12,0.0,0.0,0.0,0.5,6,9,0.0,0.0,0.1,0.1,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0315,X060,asymmetric_stress,1.25,0.1,64,80.0,8.0,72.0,14,14,0.1,0.1,6,9,0.0,0.0,0.0,0.5,6,6,0.0,0.0,0.3,0.3,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0316,X061,asymmetric_stress,2.0,0.9,64,128.0,115.2,12.799999999999995,14,28,0.5,0.5,9,4,0.5,0.3,0.5,0.5,9,9,0.0,0.0,0.5,0.5,0.0;0.1,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0317,X062,asymmetric_stress,4.0,0.5,16,64.0,32.0,32.0,14,14,0.0,0.3,4,4,0.0,0.0,0.0,0.1,4,12,0.5,0.5,0.5,0.5,0.0;0.1;0.3;0.5,2,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0318,X063,asymmetric_stress,0.8,0.3,64,51.2,15.36,35.84,21,21,0.0,0.3,12,6,0.1,0.1,0.1,0.1,4,4,0.0,0.0,0.7,0.7,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0319,X064,asymmetric_stress,4.0,0.7,16,64.0,44.8,19.200000000000003,7,7,0.3,0.5,4,4,0.3,0.3,0.3,0.5,4,4,0.7,0.3,0.7,0.7,0.0;0.1;0.3,2,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0320,X065,asymmetric_stress,1.25,0.1,32,40.0,4.0,36.0,14,14,0.3,0.3,4,4,0.1,0.3,0.1,0.3,6,6,0.0,0.0,0.7,0.7,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0321,X066,asymmetric_stress,3.1,0.7,16,49.6,34.72,14.880000000000004,28,28,0.5,0.5,4,4,0.1,0.3,0.1,0.7,12,12,0.5,0.5,0.7,0.7,0.0;0.1;0.3;0.5,2,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0322,X067,asymmetric_stress,3.1,0.9,16,49.6,44.64,4.959999999999999,21,21,0.3,0.3,9,4,0.0,0.0,0.0,0.3,6,6,0.3,0.3,0.7,0.7,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0323,X068,asymmetric_stress,2.0,0.9,64,128.0,115.2,12.799999999999995,28,21,0.5,0.5,9,9,0.5,0.5,0.5,0.5,9,9,0.0,0.0,0.5,0.5,0.0;0.1,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0324,X069,asymmetric_stress,0.8,0.9,16,12.8,11.52,1.2799999999999998,7,7,0.5,0.5,4,4,0.1,0.1,0.1,0.7,4,4,0.3,0.0,0.3,0.5,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0325,X070,asymmetric_stress,4.0,0.3,16,64.0,19.2,44.8,14,14,0.0,0.5,4,12,0.1,0.0,0.1,0.5,6,6,0.0,0.0,0.5,0.5,0.0;0.1;0.3;0.5,2,0,1,0.0,one_or_more_primary_comparisons_reversed,reversed
H5B0326,X071,asymmetric_stress,1.25,0.3,16,20.0,6.0,14.0,21,21,0.0,0.0,6,6,0.1,0.3,0.1,0.3,6,6,0.7,0.5,0.7,0.5,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0327,X072,asymmetric_stress,4.0,0.1,32,128.0,12.8,115.2,28,28,0.5,0.5,12,12,0.3,0.0,0.3,0.5,9,9,0.0,0.0,0.1,0.1,0.0;0.1;0.3,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0328,X073,asymmetric_stress,4.0,0.7,32,128.0,89.6,38.400000000000006,28,7,0.1,0.1,4,4,0.0,0.0,0.0,0.3,4,4,0.3,0.3,0.7,0.7,0.0;0.1;0.3;0.5,2,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0329,X074,asymmetric_stress,2.0,0.7,32,64.0,44.8,19.200000000000003,14,28,0.5,0.5,12,12,0.0,0.0,0.0,0.3,6,6,0.0,0.0,0.0,0.0,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0330,X075,asymmetric_stress,3.1,0.7,64,198.4,138.88,59.52000000000001,14,14,0.0,0.0,12,12,0.5,0.1,0.5,0.5,9,9,0.0,0.5,0.5,0.5,0.0;0.1,1,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0331,X076,asymmetric_stress,0.8,0.9,16,12.8,11.52,1.2799999999999998,7,14,0.1,0.1,4,4,0.1,0.0,0.1,0.1,4,4,0.0,0.0,0.0,0.0,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0332,X077,asymmetric_stress,4.0,0.5,16,64.0,32.0,32.0,7,7,0.5,0.0,4,4,0.3,0.3,0.3,0.3,4,4,0.0,0.0,0.3,0.7,0.0;0.1;0.3,2,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0333,X078,asymmetric_stress,0.8,0.1,16,12.8,1.2800000000000002,11.52,14,14,0.5,0.5,4,4,0.5,0.3,0.5,0.5,4,4,0.7,0.7,0.7,0.7,0.0;0.1,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0334,X079,asymmetric_stress,3.1,0.5,64,198.4,99.2,99.2,28,7,0.3,0.3,4,4,0.3,0.3,0.3,0.5,4,4,0.0,0.0,0.3,0.3,0.0;0.1;0.3,2,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0335,X080,asymmetric_stress,2.0,0.5,32,64.0,32.0,32.0,14,28,0.1,0.1,9,9,0.1,0.1,0.1,0.5,9,9,0.0,0.0,0.7,0.7,0.0;0.1;0.3;0.5,2,0,1,0.0,one_or_more_primary_comparisons_reversed,reversed
H5B0336,X081,asymmetric_stress,1.25,0.9,16,20.0,18.0,2.0,21,21,0.1,0.1,9,9,0.5,0.1,0.5,0.5,12,12,0.0,0.0,0.5,0.5,0.0;0.1,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0337,X082,asymmetric_stress,4.0,0.3,32,128.0,38.4,89.6,28,21,0.3,0.3,12,12,0.3,0.3,0.3,0.7,4,4,0.0,0.0,0.7,0.7,0.0;0.1;0.3,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0338,X083,asymmetric_stress,0.8,0.5,32,25.6,12.8,12.8,7,7,0.1,0.1,4,4,0.0,0.3,0.0,0.5,4,4,0.0,0.0,0.0,0.0,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0339,X084,asymmetric_stress,2.0,0.7,16,32.0,22.4,9.6,28,28,0.5,0.5,12,12,0.3,0.3,0.3,0.3,12,12,0.3,0.0,0.3,0.3,0.0;0.1;0.3,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0340,X085,asymmetric_stress,2.0,0.3,16,32.0,9.6,22.4,14,21,0.1,0.1,4,9,0.0,0.0,0.0,0.5,6,6,0.0,0.0,0.3,0.3,0.0;0.1;0.3;0.5,2,1,0,0.0,,supported
H5B0341,X086,asymmetric_stress,1.25,0.5,64,80.0,40.0,40.0,7,7,0.0,0.0,4,4,0.5,0.5,0.5,0.7,4,4,0.0,0.5,0.7,0.7,0.0;0.1,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0342,X087,asymmetric_stress,1.25,0.9,16,20.0,18.0,2.0,28,28,0.3,0.3,6,6,0.5,0.0,0.5,0.7,9,9,0.3,0.3,0.3,0.3,0.0;0.1,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0343,X088,asymmetric_stress,4.0,0.7,32,128.0,89.6,38.400000000000006,21,14,0.1,0.5,9,12,0.3,0.3,0.3,0.3,12,12,0.0,0.0,0.5,0.5,0.0;0.1;0.3,2,0,2,0.0,one_or_more_primary_comparisons_reversed,reversed
H5B0344,X089,asymmetric_stress,4.0,0.3,64,256.0,76.8,179.2,28,28,0.1,0.1,4,4,0.0,0.5,0.0,0.7,12,12,0.3,0.3,0.5,0.5,0.0;0.1;0.3;0.5,2,1,0,0.0,,supported
H5B0345,X090,asymmetric_stress,1.25,0.9,32,40.0,36.0,3.999999999999999,14,14,0.5,0.5,6,6,0.0,0.0,0.0,0.5,4,4,0.0,0.3,0.7,0.7,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0346,X091,asymmetric_stress,2.0,0.3,64,128.0,38.4,89.6,14,14,0.5,0.1,4,4,0.5,0.5,0.5,0.5,9,4,0.0,0.0,0.0,0.3,0.0;0.1,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0347,X092,asymmetric_stress,1.25,0.5,32,40.0,20.0,20.0,14,28,0.5,0.5,12,12,0.3,0.3,0.3,0.3,9,9,0.0,0.0,0.5,0.5,0.0;0.1;0.3,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0348,X093,asymmetric_stress,1.25,0.9,16,20.0,18.0,2.0,14,14,0.3,0.3,6,9,0.1,0.1,0.1,0.5,6,6,0.0,0.0,0.1,0.1,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0349,X094,asymmetric_stress,0.8,0.9,16,12.8,11.52,1.2799999999999998,7,7,0.1,0.1,4,4,0.1,0.1,0.1,0.1,4,4,0.0,0.0,0.0,0.3,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0350,X095,asymmetric_stress,2.0,0.7,32,64.0,44.8,19.200000000000003,14,14,0.5,0.5,12,9,0.3,0.0,0.3,0.3,6,6,0.0,0.0,0.0,0.0,0.0;0.1;0.3,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0351,X096,asymmetric_stress,3.1,0.3,16,49.6,14.88,34.72,28,21,0.5,0.5,12,12,0.1,0.1,0.1,0.7,12,9,0.0,0.0,0.3,0.3,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0352,X097,asymmetric_stress,3.1,0.5,16,49.6,24.8,24.8,21,21,0.3,0.3,4,9,0.0,0.0,0.0,0.1,9,9,0.7,0.7,0.7,0.7,0.0;0.1;0.3;0.5,2,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0353,X098,asymmetric_stress,0.8,0.5,16,12.8,6.4,6.4,28,14,0.0,0.0,12,12,0.0,0.0,0.0,0.5,4,4,0.5,0.5,0.7,0.7,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0354,X099,asymmetric_stress,2.0,0.5,32,64.0,32.0,32.0,14,14,0.1,0.1,6,9,0.1,0.0,0.1,0.5,6,6,0.0,0.0,0.3,0.3,0.0;0.1;0.3;0.5,2,1,0,0.0,,supported
H5B0355,X100,asymmetric_stress,3.1,0.5,32,99.2,49.6,49.6,21,21,0.0,0.1,12,12,0.1,0.3,0.1,0.3,6,6,0.5,0.5,0.5,0.5,0.0;0.1;0.3;0.5,2,1,0,1.0,,supported
H5B0356,X102,asymmetric_stress,4.0,0.3,32,128.0,38.4,89.6,28,14,0.1,0.5,4,6,0.0,0.0,0.0,0.3,12,12,0.3,0.3,0.7,0.7,0.0;0.1;0.3;0.5,2,1,0,0.0,,supported
H5B0357,X103,asymmetric_stress,3.1,0.7,64,198.4,138.88,59.52000000000001,14,14,0.1,0.5,4,4,0.1,0.1,0.1,0.1,9,9,0.0,0.0,0.5,0.7,0.0;0.1;0.3;0.5,2,0,2,0.0,one_or_more_primary_comparisons_reversed,reversed
H5B0358,X104,asymmetric_stress,3.1,0.5,32,99.2,49.6,49.6,28,21,0.5,0.5,6,12,0.0,0.0,0.0,0.3,12,6,0.0,0.0,0.3,0.3,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0359,X105,asymmetric_stress,4.0,0.1,16,64.0,6.4,57.6,14,21,0.1,0.1,4,4,0.0,0.0,0.0,0.7,4,12,0.0,0.3,0.3,0.3,0.0;0.1;0.3;0.5,2,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0360,X106,asymmetric_stress,0.8,0.5,64,51.2,25.6,25.6,14,28,0.1,0.1,9,9,0.0,0.0,0.0,0.5,6,6,0.0,0.0,0.3,0.3,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0361,X107,asymmetric_stress,2.0,0.3,64,128.0,38.4,89.6,14,14,0.5,0.5,4,6,0.5,0.3,0.5,0.5,9,9,0.0,0.0,0.0,0.5,0.0;0.1,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0362,X108,asymmetric_stress,0.8,0.5,32,25.6,12.8,12.8,28,7,0.0,0.0,4,4,0.0,0.0,0.0,0.0,4,4,0.0,0.0,0.7,0.0,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0363,X109,asymmetric_stress,4.0,0.7,32,128.0,89.6,38.400000000000006,21,21,0.1,0.1,6,12,0.3,0.3,0.3,0.3,12,12,0.0,0.0,0.5,0.5,0.0;0.1;0.3,2,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0364,X110,asymmetric_stress,2.0,0.1,16,32.0,3.2,28.8,21,21,0.3,0.3,6,6,0.5,0.5,0.5,0.7,12,12,0.0,0.0,0.0,0.0,0.0;0.1,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0365,X111,asymmetric_stress,4.0,0.5,32,128.0,64.0,64.0,14,14,0.3,0.3,4,6,0.0,0.7,0.0,0.7,6,12,0.7,0.7,0.7,0.7,0.0;0.1;0.3;0.5,2,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0366,X112,asymmetric_stress,0.8,0.7,16,12.8,8.959999999999999,3.8400000000000007,28,14,0.3,0.3,12,12,0.1,0.1,0.1,0.3,9,9,0.0,0.0,0.7,0.7,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0367,X113,asymmetric_stress,2.0,0.7,16,32.0,22.4,9.6,21,21,0.5,0.0,6,6,0.0,0.0,0.0,0.0,4,9,0.0,0.0,0.5,0.3,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0368,X114,asymmetric_stress,0.8,0.1,64,51.2,5.120000000000001,46.080000000000005,21,21,0.3,0.3,9,9,0.3,0.3,0.3,0.5,4,4,0.3,0.0,0.5,0.5,0.0;0.1;0.3,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0369,X115,asymmetric_stress,2.0,0.9,32,64.0,57.6,6.399999999999999,14,7,0.3,0.3,4,4,0.3,0.5,0.3,0.5,4,4,0.0,0.0,0.5,0.5,0.0;0.1;0.3,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0370,X116,asymmetric_stress,2.0,0.3,16,32.0,9.6,22.4,28,28,0.5,0.3,9,9,0.1,0.1,0.1,0.1,4,4,0.7,0.7,0.7,0.7,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0371,X118,asymmetric_stress,4.0,0.5,16,64.0,32.0,32.0,14,14,0.0,0.0,6,6,0.5,0.5,0.5,0.7,12,12,0.7,0.3,0.7,0.7,0.0;0.1,1,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0372,X119,asymmetric_stress,4.0,0.7,32,128.0,89.6,38.400000000000006,7,7,0.1,0.3,4,4,0.1,0.0,0.1,0.3,4,4,0.3,0.3,0.7,0.7,0.0;0.1;0.3;0.5,2,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0373,X120,asymmetric_stress,3.1,0.5,32,99.2,49.6,49.6,14,21,0.0,0.0,4,4,0.5,0.5,0.5,0.7,4,4,0.3,0.5,0.5,0.5,0.0;0.1,1,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0374,X121,asymmetric_stress,0.8,0.3,32,25.6,7.68,17.919999999999998,28,14,0.1,0.1,9,9,0.0,0.0,0.0,0.5,6,4,0.3,0.0,0.3,0.3,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0375,X122,asymmetric_stress,2.0,0.7,64,128.0,89.6,38.400000000000006,28,28,0.1,0.0,9,9,0.0,0.0,0.0,0.5,9,12,0.7,0.7,0.7,0.7,0.0;0.1;0.3;0.5,2,1,0,0.0,,supported
H5B0376,X123,asymmetric_stress,3.1,0.3,32,99.2,29.76,69.44,14,14,0.5,0.0,9,9,0.0,0.0,0.0,0.5,6,6,0.0,0.0,0.0,0.0,0.0;0.1;0.3;0.5,2,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0377,X124,asymmetric_stress,3.1,0.9,64,198.4,178.56,19.84,14,28,0.1,0.1,12,12,0.0,0.1,0.0,0.1,9,9,0.0,0.0,0.7,0.7,0.0;0.1;0.3;0.5,2,0,0,0.0,no_primary_comparison_met_all_support_criteria,inconclusive
H5B0378,X125,asymmetric_stress,1.25,0.7,16,20.0,14.0,6.000000000000001,14,28,0.1,0.1,9,9,0.0,0.0,0.0,0.5,6,6,0.0,0.0,0.3,0.3,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0379,X126,asymmetric_stress,3.1,0.1,16,49.6,4.960000000000001,44.64,28,28,0.1,0.1,9,12,0.7,0.7,0.7,0.7,9,9,0.0,0.0,0.1,0.1,0.0,0,0,0,,no_valid_low_to_moderate_step_increase,inactive
H5B0380,X127,asymmetric_stress,0.8,0.1,32,25.6,2.5600000000000005,23.040000000000003,28,28,0.3,0.3,4,4,0.0,0.0,0.0,0.7,9,9,0.0,0.0,0.5,0.3,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
H5B0381,X128,asymmetric_stress,0.8,0.7,32,25.6,17.919999999999998,7.6800000000000015,28,21,0.0,0.0,4,4,0.1,0.1,0.1,0.7,12,12,0.3,0.3,0.3,0.3,0.0;0.1;0.3;0.5,0,0,0,0.0,no_active_low_to_moderate_comparison,inactive
