background_id,source_scenario_ids,scenario_type,rho,class1_share,slots_per_day,horizon_class1,horizon_class2,baseline_equal_noshow_high,h9_arm,class1_noshow_high_focal,class2_noshow_high_focal,served_rate_gap,absolute_served_rate_gap,seed,average_utilization,booked_slot_utilization,overall_percent_serviced,mean_accepted_booking_delay,mean_offered_booking_delay,class_1_percent_serviced,class_2_percent_serviced,overall_balking_rate,class_1_balking_rate,class_2_balking_rate,class_1_slot_utilization,class_2_slot_utilization,class_1_booked_slot_utilization,class_2_booked_slot_utilization,class_1_mean_offered_booking_delay,class_2_mean_offered_booking_delay,access_advantage_class_1,balking_rate_gap_class_1,delay_advantage_class_1,class_1_arrivals,class_2_arrivals,class_1_offered,class_2_offered,class_1_booked,class_2_booked,class_1_balked,class_2_balked,class_1_canceled,class_2_canceled,class_1_no_show,class_2_no_show,class_1_served,class_2_served,class_1_no_offer_rate,class_2_no_offer_rate,overall_no_offer_rate,class_1_mean_accepted_booking_delay,class_2_mean_accepted_booking_delay,class_1_balk_rate_per_arrival,class_2_balk_rate_per_arrival,class_1_no_show_rate_per_arrival,class_2_no_show_rate_per_arrival,class_1_cancel_rate_per_arrival,class_2_cancel_rate_per_arrival,total_arrivals,total_offered
H9B0280,X027,asymmetric_stress,4.0,0.7,32,21,7,0.5,baseline,0.5,0.5,0.09359696519245597,0.09359696519245597,2004,0.5678082191780822,1.0,0.14110665186576724,9.738938053097344,10.137856574610751,0.16898753420492552,0.07539056901246954,0.26156381406978063,0.2719671632715111,0.1131830008673027,0.47585616438356165,0.09006849315068494,0.858304794520548,0.1382705479452055,10.591061112800244,3.6738941890719863,0.09359696519245597,0.1587841624042084,-6.917166923728257,32890,13954,32890,2306,23945,2045,8945,261,13884,430,4467,563,5558,1052,0.0,0.834742726100043,0.24865511057979678,10.276299853831699,3.4469437652811736,0.2719671632715111,0.01870431417514691,0.135816357555488,0.040346853948688546,0.42213438735177866,0.030815536763652,46844,35196
H9B0280,X027,asymmetric_stress,4.0,0.7,32,21,7,0.5,baseline,0.5,0.5,0.09314449621008576,0.09314449621008576,2005,0.5529965753424657,1.0,0.13887575744552838,9.605880766118155,9.99882810266964,0.1668663410438362,0.07372184483375045,0.2583033213285314,0.26771726108192795,0.13234689683518291,0.46506849315068494,0.08827054794520547,0.8599315068493151,0.13955479452054795,10.459005314410346,3.841759145088368,0.09314449621008576,0.13537036424674503,-6.617246169321978,32553,13985,32553,2433,23838,2111,8715,322,13770,481,4612,599,5432,1031,0.0,0.8260278870218091,0.24822725514633204,10.138476382246832,3.5916627190904786,0.26771726108192795,0.023024669288523418,0.14167665038552515,0.04283160529138363,0.42300248824993086,0.03439399356453343,46538,34986
H9B0280,X027,asymmetric_stress,4.0,0.7,32,21,7,0.5,baseline,0.5,0.5,0.09655452577270959,0.09655452577270959,2006,0.572945205479452,1.0,0.143874951422773,9.47819537255205,9.877875903855497,0.17236310180080852,0.07580857602809893,0.26008173997542083,0.2703969128996692,0.11596063329054343,0.48184931506849316,0.0886986301369863,0.8631849315068493,0.13518835616438357,10.318265343623668,3.7248609328198543,0.09655452577270959,0.1544362796091258,-6.593404410803814,32652,13666,32652,2337,23823,2066,8829,271,13718,487,4454,543,5628,1036,0.0,0.8289916581296649,0.2445917353944471,9.996935734374343,3.4966118102613746,0.2703969128996692,0.019830235621249817,0.13640818326595613,0.03973364554368506,0.4201274041406346,0.03563588467730133,46318,34989
H9B0280,X027,asymmetric_stress,4.0,0.7,32,21,7,0.5,baseline,0.5,0.5,0.0916379839327242,0.0916379839327242,2007,0.5689212328767124,1.0,0.1414434396860604,9.554658361210443,9.951819187250091,0.1688734666544912,0.07723548272176702,0.2624847573944361,0.2723343378078105,0.12821576763485476,0.475,0.09280821917808219,0.856763698630137,0.14169520547945205,10.408029708093629,3.732780082987552,0.0916379839327242,0.14411857017295576,-6.675249625106077,32853,14035,32853,2410,23906,2101,8947,309,13863,446,4459,571,5548,1084,0.0,0.8282864267901674,0.24793124040266165,10.089098970969632,3.4735840076154214,0.2723343378078105,0.022016387602422516,0.13572580890634037,0.04068400427502672,0.421970596292576,0.031777698610616315,46888,35263
H9B0280,X027,asymmetric_stress,4.0,0.7,32,21,7,0.5,baseline,0.5,0.5,0.09488747138462204,0.09488747138462204,2008,0.5618150684931507,1.0,0.14068938873626374,9.596695108296977,9.99595130157101,0.16905461670340435,0.07416714531878231,0.26151170415989505,0.27097109968160665,0.13325031133250312,0.47277397260273973,0.08844178082191781,0.8555650684931507,0.14178082191780822,10.453557433259858,3.7911996679119966,0.09488747138462204,0.13772078834910353,-6.662357765347862,32664,13928,32664,2409,23813,2088,8851,321,13787,432,4471,623,5522,1033,0.0,0.8270390580126364,0.24723128434065933,10.128963171376979,3.5263409961685825,0.27097109968160665,0.023047099368179207,0.136878520695567,0.04473004020677771,0.4220854763654176,0.031016657093624354,46592,35073
H9B0280,X027,asymmetric_stress,4.0,0.7,32,21,7,0.5,baseline,0.5,0.5,0.09499600056138337,0.09499600056138337,2009,0.56875,1.0,0.14213317367318137,9.565634758471798,9.978727039726612,0.170784727963014,0.07578872740163063,0.2613128292752385,0.2712715471051101,0.12876935615321924,0.47756849315068495,0.09152397260273973,0.8582191780821918,0.14066780821917807,10.445424206239858,3.767318663406683,0.09499600056138337,0.14250219095189084,-6.678105542833175,32661,14105,32661,2454,23801,2138,8860,316,13744,495,4446,574,5578,1069,0.0,0.8260191421481744,0.2491339862293119,10.109785303138523,3.5079513564078577,0.2712715471051101,0.02240340304856434,0.13612565445026178,0.040694789081885854,0.420807691130094,0.03509393831974477,46766,35115
H9B0280,X027,asymmetric_stress,4.0,0.7,32,21,7,0.5,baseline,0.5,0.5,0.0955532505591811,0.0955532505591811,2010,0.5642979452054795,1.0,0.1408357237658946,9.581660566364862,9.985668699071173,0.16949515334984558,0.07394190279066448,0.2604991737420936,0.2706785310216188,0.12150313152400835,0.47457191780821917,0.0886986301369863,0.8568493150684932,0.13981164383561645,10.444485215423661,3.720668058455115,0.0955532505591811,0.14917539949761047,-6.723817156968547,32703,14011,32703,2395,23851,2104,8852,291,13817,471,4465,597,5543,1036,0.0,0.8290628791663692,0.2486620713276534,10.120288457507023,3.4757604562737643,0.2706785310216188,0.02076939547498394,0.13653181665290645,0.04260937834558561,0.4224994648808978,0.03361644422239669,46714,35098
H9B0280,X027,asymmetric_stress,4.0,0.7,32,21,7,0.5,baseline,0.5,0.5,0.0916662037685933,0.0916662037685933,2011,0.5673801369863014,1.0,0.14073931870053966,9.596738210631587,10.007535687880338,0.16837155332987266,0.07670534956127936,0.2607063641016891,0.27151974106079574,0.11419114604882086,0.4720890410958904,0.09280821917808219,0.8530821917808219,0.14460616438356164,10.47448777061895,3.6805957798924287,0.0916662037685933,0.15732859501197488,-6.793891990726522,32749,14132,32749,2417,23857,2141,8892,276,13860,452,4450,605,5514,1084,0.0,0.8289697141239739,0.24988801433416521,10.148719453409901,3.4460532461466604,0.27151974106079574,0.019530144353240873,0.1358820116644783,0.042810642513444665,0.42321902958868973,0.03198414944806114,46881,35166
H9B0280,X027,asymmetric_stress,4.0,0.7,32,21,7,0.5,baseline,0.5,0.5,0.09189614638574903,0.09189614638574903,2012,0.5628424657534247,1.0,0.14098868476530568,9.672069486990578,10.06275037198123,0.1684986183604544,0.07660247197470538,0.2620750829804281,0.2710776788455634,0.13877207737594618,0.46986301369863015,0.09126712328767124,0.8538527397260274,0.143236301369863,10.523180841264967,3.7565180824222035,0.09189614638574903,0.1323056014696172,-6.766662758842763,32570,13916,32570,2378,23741,2048,8829,330,13725,375,4485,607,5488,1066,0.0,0.829117562517965,0.24820376027190982,10.206225517038035,3.47998046875,0.2710776788455634,0.023713710836447254,0.13770340804421247,0.04361885599310147,0.421400061406202,0.02694739867778097,46486,34948
H9B0280,X027,asymmetric_stress,4.0,0.7,32,21,7,0.5,baseline,0.5,0.5,0.09733890348637173,0.09733890348637173,2013,0.5709760273972603,1.0,0.1427777064887292,9.48106629685273,9.887812384236172,0.1720992868729532,0.07476038338658147,0.26027982788590315,0.2698864505861109,0.1305785123966942,0.48142123287671235,0.09015410958904109,0.8580479452054794,0.13955479452054795,10.3413215805099,3.7648760330578512,0.09733890348637173,0.13930793818941667,-6.57644554745205,32673,14085,32673,2420,23855,2104,8818,316,13794,474,4399,577,5623,1053,0.0,0.8281860134895279,0.24947602549296377,10.008509746384405,3.5009505703422055,0.2698864505861109,0.022435214767483138,0.1346371621828421,0.04096556620518282,0.42218345422826187,0.033652822151224705,46758,35093
H9B0280,X027,asymmetric_stress,4.0,0.7,32,21,7,0.5,baseline,0.5,0.5,0.10092631851540554,0.10092631851540554,2014,0.5788527397260274,1.0,0.14517620245543872,9.538043058878,9.936122086697589,0.17545691906005223,0.07453060054464669,0.25791673824657846,0.2679465519889418,0.12020244622522143,0.48904109589041095,0.08904109589041095,0.858304794520548,0.13964041095890412,10.383812010443863,3.7891185153943483,0.10092631851540554,0.14774410576372038,-6.5946934950495155,32555,13954,32555,2371,23832,2086,8723,285,13780,455,4313,591,5712,1040,0.0,0.8300845635660026,0.2490485712442753,10.061471970459886,3.558005752636625,0.2679465519889418,0.020424251110792605,0.13248348947934266,0.04235344704027519,0.42328367378282905,0.03260713773828293,46509,34926
