seed,average_utilization,overall_percent_serviced,mean_offered_booking_delay,mean_accepted_booking_delay,served_rate,booked_rate,balked_rate,no_offer_rate,canceled_rate,no_show_rate,unresolved_booked_rate,decomposition_sum,scenario,b_high
1022,0.8443493150684932,0.27075881802674295,9.259285753590492,8.298446793034103,0.27075881802674295,0.6430143619655533,0.3569856380344467,0.0,0.32193363781434,0.049909205964892976,0.00041270015957739503,1.0,A_baseline,0.5
1023,0.8416095890410958,0.2679631301113208,9.34471157791089,8.380029806259314,0.2679631301113208,0.6423511391920352,0.35764886080796476,0.0,0.3234594239763683,0.05084653045595033,8.205464839583163e-05,1.0,A_baseline,0.5
1024,0.8396404109589041,0.2682105608934877,9.31496537187594,8.352044058462191,0.2682105608934877,0.6461635323423941,0.35383646765760585,0.0,0.32583285428813885,0.0515178889162629,0.0006022282445046673,0.9999999999999998,A_baseline,0.5
1025,0.8366438356164384,0.2690356729337818,9.209737001709213,8.258738277919864,0.2690356729337818,0.6467442245134256,0.3532557754865744,0.0,0.32510889342228594,0.05224127474223962,0.0003583834151182665,0.9999999999999999,A_baseline,0.5
1026,0.8422945205479452,0.26884312007011396,9.35421231375986,8.385288152780126,0.26884312007011396,0.648225241016652,0.3517747589833479,0.0,0.32879601226993865,0.050202673093777385,0.0003834355828220859,0.9999999999999999,A_baseline,0.5
1027,0.8431506849315068,0.27002991793154557,9.287404276342876,8.330302901567611,0.27002991793154557,0.6460900831663602,0.3539099168336398,0.0,0.32530947218181316,0.05044876897318365,0.00030192407981774764,1.0,A_baseline,0.5
1028,0.8444349315068493,0.2690520446096654,9.28572600043735,8.315639366592883,0.2690520446096654,0.6421386398425541,0.35786136015744585,0.0,0.32279138421167725,0.04944784605291931,0.0008473649682921496,0.9999999999999999,A_baseline,0.5
1029,0.8450342465753424,0.27089796030416996,9.275674636945123,8.315093127809892,0.27089796030416996,0.6411453043072446,0.35885469569275535,0.0,0.32053147390671755,0.04944134845032531,0.0002745216460317896,1.0,A_baseline,0.5
1030,0.8383561643835616,0.26841396741668727,9.274897662023681,8.314401019541206,0.26841396741668727,0.6467210637654881,0.35327893623451195,0.0,0.32665732575070744,0.0515948240336273,5.494656446605676e-05,0.9999999999999999,A_baseline,0.5
1001,0.8398116438356165,0.2660759906506496,9.411269027648338,9.411269027648338,0.2660759906506496,0.699896722291678,0.0,0.300103277708322,0.3825895526444529,0.05025275860194597,0.000978420394629559,1.0,B_no_balking,0.0
1002,0.8410102739726028,0.2668085570836062,9.42499029879705,9.42499029879705,0.2668085570836062,0.7031761624099542,0.0,0.2968238375900458,0.3844138834315652,0.05080768391180965,0.00114603798297315,1.0,B_no_balking,0.0
