class1_cancel_prob,seed,class_id,arrivals,booked,balked,offered,no_offer,canceled,no_show,served,mean_accepted_booking_delay,mean_offered_booking_delay,percent_serviced,slot_utilization,balking_rate,total_booking_delay,total_offered_booking_delay
0.05,84,1,18258,10774,7071,17845,413,3821,1410,5517,9.798960460367551,10.803698514990193,0.3021689122576405,0.4723458904109589,0.3962454469038946,105574.0,192792.0
0.05,84,2,18308,10747,7175,17922,386,6008,830,3893,9.735088862008002,10.772570025666779,0.2126392833733887,0.33330479452054795,0.40034594353308783,104623.0,193066.0
0.05,85,1,18336,10750,7015,17765,571,3814,1354,5557,9.835162790697675,10.841204615817619,0.3030650087260035,0.47577054794520546,0.39487756825218123,105728.0,192594.0
0.05,85,2,18342,10831,7008,17839,503,6096,862,3860,9.767611485550734,10.799203991255116,0.2104459709955294,0.3304794520547945,0.3928471326868098,105793.0,192647.0
0.05,86,1,18343,10925,6953,17878,465,3875,1439,5588,9.834599542334097,10.837341984562032,0.30463937196750807,0.47842465753424657,0.38891374874146994,107443.0,193750.0
0.05,86,2,18131,10739,6947,17686,445,6119,819,3787,9.81506657975603,10.843039692412077,0.20886878826319563,0.32422945205479453,0.3927965622526292,105404.0,191770.0
0.05,87,1,18380,10886,7057,17943,437,3834,1449,5579,9.802866066507441,10.79579780415761,0.30353645266594126,0.4776541095890411,0.39330100874993035,106714.0,193709.0
0.05,87,2,18185,10652,7089,17741,444,6009,791,3838,9.751502065339842,10.783664956879544,0.21105306571350013,0.3285958904109589,0.39958288709768336,103873.0,191313.0
0.05,88,1,18257,10809,6943,17752,505,3757,1459,5559,9.80997317050606,10.802444794952681,0.3044859505942926,0.4759417808219178,0.3911108607480847,106036.0,191765.0
0.05,88,2,18110,10733,6908,17641,469,6084,799,3829,9.72216528463617,10.749844113145514,0.21143014908890115,0.3278253424657534,0.3915877784706082,104348.0,189638.0
0.05,89,1,18022,10779,6711,17490,532,3792,1506,5460,9.829947119398831,10.81978273299028,0.3029630451670181,0.4674657534246575,0.383704974271012,105957.0,189238.0
0.05,89,2,18185,10803,6828,17631,554,6112,844,3834,9.843932241044154,10.839884294708185,0.21083310420676382,0.32825342465753427,0.38727241790028927,106344.0,191118.0
0.05,90,1,18408,10731,7044,17775,633,3772,1426,5503,9.902432205759016,10.910323488045007,0.29894611038678837,0.4711472602739726,0.3962869198312236,106263.0,193931.0
0.05,90,2,18442,10826,6987,17813,629,6101,837,3875,9.876408645852576,10.888115421321507,0.21011820843726278,0.331763698630137,0.39224162128782347,106922.0,193950.0
0.05,91,1,18174,10706,7065,17771,403,3718,1427,5540,9.754810386699047,10.774576557312475,0.3048310773632662,0.4743150684931507,0.39755781891846265,104435.0,191475.0
0.05,91,2,18034,10779,6891,17670,364,6066,858,3839,9.781983486408757,10.772835314091681,0.2128756792724853,0.3286815068493151,0.3899830220713073,105440.0,190356.0
0.05,92,1,18220,10741,6948,17689,531,3774,1372,5575,9.788753374918537,10.817457176776529,0.30598243688254667,0.4773116438356164,0.3927864774718752,105141.0,191350.0
0.05,92,2,18375,10844,7026,17870,505,6142,824,3870,9.859092585761712,10.864353665360941,0.21061224489795918,0.3313356164383562,0.3931729155008394,106912.0,194146.0
0.05,93,1,17983,10699,7072,17771,212,3721,1428,5515,9.71511356201514,10.74086995667098,0.3066785297225157,0.4721746575342466,0.39795171909290417,103942.0,190876.0
0.05,93,2,18358,10924,7191,18115,243,6195,854,3864,9.80483339436104,10.79022909191278,0.21048044449286415,0.3308219178082192,0.39696384211979024,107108.0,195465.0
0.05,94,1,18085,10793,6930,17723,362,3733,1441,5599,9.79820253868248,10.802460080121875,0.3095935858446226,0.4793664383561644,0.3910173221237939,105752.0,191452.0
0.05,94,2,18091,10645,7032,17677,414,6032,816,3787,9.820103334899013,10.8392826837133,0.20933060637886242,0.32422945205479453,0.3978050574192453,104535.0,191606.0
0.05,95,1,18392,10863,6987,17850,542,3735,1457,5641,9.836509251587959,10.861736694677871,0.3067094388864724,0.4829623287671233,0.3914285714285714,106854.0,193882.0
0.05,95,2,18286,10681,7049,17730,556,6110,778,3777,9.920044939612396,10.922504230118443,0.20655146013343542,0.32337328767123286,0.3975747320924986,105956.0,193656.0
0.05,96,1,18204,10756,7061,17817,387,3755,1410,5571,9.755485310524358,10.778357748217994,0.30603164139749506,0.4769691780821918,0.3963068979064938,104930.0,192038.0
0.05,96,2,18312,10800,7156,17956,356,6134,826,3826,9.808703703703705,10.8126531521497,0.20893403232852775,0.3275684931506849,0.39852973936288705,105934.0,194152.0
0.05,97,1,18365,10855,6972,17827,538,3669,1431,5717,9.83371718102257,10.833959724014136,0.311298665940648,0.48946917808219176,0.39109216357210974,106745.0,193137.0
0.05,97,2,18148,10577,7017,17594,554,6058,800,3707,9.812423182376856,10.84420825281346,0.20426493277496144,0.31738013698630135,0.398829146299875,103786.0,190793.0
0.05,98,1,18394,10798,7119,17917,477,3797,1453,5532,9.86738284867568,10.861025841379695,0.30075024464499295,0.47363013698630135,0.397332142657811,106548.0,194597.0
0.05,98,2,18206,10688,7032,17720,486,6010,816,3854,9.806231287425149,10.818510158013543,0.2116884543557069,0.32996575342465756,0.39683972911963883,104809.0,191704.0
0.05,99,1,18249,10702,6882,17584,665,3698,1434,5543,9.89656139039432,10.881653776160146,0.3037426708312784,0.47457191780821917,0.39137852593266603,105913.0,191343.0
0.05,99,2,18686,10827,7139,17966,720,6154,757,3901,9.866444998614575,10.881164421685407,0.2087659210103821,0.33398972602739724,0.39736168317933873,106824.0,195491.0
0.05,100,1,18551,10927,6904,17831,720,3814,1473,5612,9.880204996796925,10.857944030060008,0.3025173845075737,0.48047945205479453,0.38719084740059445,107961.0,193608.0
0.05,100,2,18092,10551,6901,17452,640,5987,788,3765,9.9110036963321,10.906027962411185,0.2081030289630776,0.3223458904109589,0.3954274581709833,104571.0,190332.0
0.1,1,1,18446,11801,6645,18446,0,5912,908,4980,8.34454707228201,9.323105280277566,0.2699772308359536,0.4263698630136986,0.3602407025913477,98474.0,171974.0
0.1,1,2,18270,11694,6576,18270,0,5903,954,4836,8.402086540106037,9.354460864805693,0.26469622331691295,0.41404109589041094,0.35993431855500824,98254.0,170906.0
0.1,2,1,18207,11790,6417,18207,0,5923,930,4935,8.43952502120441,9.388367111550503,0.2710495963091119,0.4225171232876712,0.3524468610973801,99502.0,170934.0
0.1,2,2,18209,11784,6425,18209,0,5979,957,4843,8.407926001357774,9.376077763743204,0.2659673787687407,0.4146404109589041,0.352847492997968,99079.0,170729.0
0.1,3,1,18242,11798,6444,18242,0,5986,901,4899,8.36963892185116,9.324909549391514,0.2685560793772613,0.4194349315068493,0.35325074005043305,98745.0,170105.0
0.1,3,2,18150,11683,6467,18150,0,5800,902,4977,8.341265086022426,9.312231404958677,0.27421487603305783,0.42611301369863014,0.3563085399449036,97451.0,169017.0
0.1,4,1,18258,11638,6620,18258,0,5916,907,4812,8.375837772813199,9.352831635447474,0.26355570161025305,0.41198630136986303,0.36258078650454595,97478.0,170764.0
0.1,4,2,18519,11945,6574,18519,0,5997,981,4962,8.409543742151527,9.357146714185431,0.26794103353312815,0.42482876712328765,0.3549867703439711,100452.0,173285.0
0.1,5,1,17997,11646,6351,17997,0,5798,931,4911,8.2136355830328,9.16008223592821,0.2728788131355226,0.4204623287671233,0.3528921486914486,95656.0,164854.0
0.1,5,2,18270,11761,6509,18270,0,5925,947,4885,8.290026358302866,9.229666119321292,0.2673782156540777,0.418236301369863,0.3562671045429666,97499.0,168626.0
0.1,6,1,18243,11797,6446,18243,0,5887,920,4983,8.381961515639569,9.336951159348791,0.27314586416707776,0.42662671232876714,0.35334100750972974,98882.0,170334.0
0.1,6,2,18108,11763,6345,18108,0,5976,882,4883,8.37762475558956,9.323282527059863,0.26965981886459023,0.41806506849315067,0.3503976143141153,98546.0,168826.0
0.1,7,1,18204,11758,6446,18204,0,5908,901,4939,8.407637353291376,9.360195561415074,0.271313996923753,0.4228595890410959,0.3540980004394639,98857.0,170393.0
0.1,7,2,18177,11719,6458,18177,0,5885,940,4885,8.409164604488437,9.363096220498432,0.26874621774770313,0.418236301369863,0.35528415029982946,98547.0,170193.0
0.1,8,1,18210,11609,6601,18210,0,5780,900,4917,8.321819278146267,9.288248215266337,0.2700164744645799,0.42097602739726026,0.3624931356397584,96608.0,169139.0
0.1,8,2,18108,11597,6511,18108,0,5735,937,4915,8.334138139173925,9.293903247183565,0.2714269935939916,0.4208047945205479,0.3595648332228849,96651.0,168294.0
0.1,9,1,18127,11716,6411,18127,0,5901,947,4863,8.29540798907477,9.22949191813317,0.26827384564461854,0.4163527397260274,0.353671319026866,97189.0,167303.0
0.1,9,2,18497,11901,6596,18497,0,6022,963,4909,8.258465675153348,9.214683462183057,0.2653943882791804,0.42029109589041097,0.35659836730280586,98284.0,170444.0
0.1,10,1,18264,11764,6500,18264,0,6017,893,4850,8.37529751785107,9.320575996495839,0.2655497152869032,0.4152397260273973,0.3558913710030661,98527.0,170231.0
0.1,10,2,18216,11642,6574,18216,0,5726,913,5002,8.245060986084866,9.247310057092665,0.2745937637241985,0.42825342465753424,0.3608915239350022,95989.0,168449.0
0.1,11,1,18545,11901,6644,18545,0,6001,995,4900,8.532224182841778,9.509086007009977,0.2642221623078997,0.4195205479452055,0.3582636829334052,101542.0,176346.0
0.1,11,2,18217,11614,6603,18217,0,5843,933,4830,8.503444119166524,9.495087006642148,0.265136959982434,0.413527397260274,0.3624636328703958,98759.0,172972.0
0.1,12,1,18028,11616,6412,18028,0,5818,899,4899,8.360020661157025,9.320002218770801,0.27174395384956734,0.4194349315068493,0.35566895939649434,97110.0,168021.0
0.1,12,2,18202,11790,6412,18202,0,5930,890,4968,8.340542832909245,9.295462037138776,0.2729370398857268,0.42534246575342466,0.352268981430612,98335.0,169196.0
0.1,13,1,18266,11796,6470,18266,0,5931,918,4938,8.279671074940659,9.230975583050476,0.27033833351582176,0.42277397260273974,0.3542100076645133,97667.0,168613.0
0.1,13,2,18149,11579,6570,18149,0,5767,871,4936,8.26029881682356,9.232244200782413,0.2719709074880159,0.4226027397260274,0.36200341616618,95646.0,167556.0
0.1,14,1,18294,11799,6495,18294,0,5961,915,4920,8.315196203068057,9.291516344156554,0.26894063627418824,0.4212328767123288,0.3550344375204985,98111.0,169979.0
0.1,14,2,18231,11678,6553,18231,0,5845,949,4882,8.357252954272992,9.330481048763096,0.2677856398442214,0.41797945205479453,0.35944270747627666,97596.0,170104.0
0.1,15,1,18234,11815,6419,18234,0,6041,896,4870,8.354295387219636,9.315564330371833,0.26708347043983766,0.4169520547945205,0.3520346605242953,98706.0,169860.0
0.1,15,2,18371,11926,6445,18371,0,6029,953,4941,8.349404662082843,9.308801916063361,0.26895650753905614,0.4230308219178082,0.35082466931576944,99575.0,171012.0
0.1,16,1,18482,11965,6517,18482,0,6128,864,4968,8.422147931466778,9.400551888323774,0.2688020776972189,0.42534246575342466,0.3526133535331674,100771.0,173741.0
0.1,16,2,18322,11737,6585,18322,0,5909,961,4865,8.430518871943427,9.420805588909507,0.26552778080995526,0.4165239726027397,0.35940399519703087,98949.0,172608.0
0.1,17,1,18059,11636,6423,18059,0,5831,932,4860,8.167067720866276,9.118943463093194,0.26911789135611053,0.4160958904109589,0.35566753419347696,95032.0,164679.0
0.1,17,2,18330,11753,6577,18330,0,5873,943,4932,8.197141155449673,9.147626841243863,0.2690671031096563,0.42226027397260274,0.35881069285324607,96341.0,167676.0
0.1,18,1,18147,11626,6521,18147,0,5792,886,4943,8.181231722002408,9.150493194467405,0.2723866203780239,0.42320205479452055,0.35934314211715435,95115.0,166054.0
0.1,18,2,18396,11870,6526,18396,0,6010,871,4981,8.191069924178601,9.147532072189607,0.27076538377908244,0.4264554794520548,0.3547510328332246,97228.0,168278.0
0.1,19,1,18371,11805,6566,18371,0,6032,885,4877,8.47445997458704,9.440422404877252,0.2654727559740896,0.4175513698630137,0.35741113711828426,100041.0,173430.0
0.1,19,2,18576,11853,6723,18576,0,5942,931,4974,8.43575466126719,9.422319121447028,0.26776485788113696,0.42585616438356166,0.36191860465116277,99989.0,175029.0
0.1,20,1,18305,11781,6524,18305,0,5932,918,4925,8.33698327815975,9.28604206500956,0.2690521715378312,0.4216609589041096,0.35640535372848947,98218.0,169981.0
0.1,20,2,18120,11599,6521,18120,0,5761,914,4921,8.305112509699113,9.272350993377483,0.2715783664459161,0.4213184931506849,0.359878587196468,96331.0,168015.0
0.1,21,1,18155,11654,6501,18155,0,5873,935,4846,8.382615411017676,9.337813274580006,0.26692371247590196,0.4148972602739726,0.3580831726797026,97691.0,169528.0
0.1,21,2,18141,11776,6365,18141,0,5898,919,4959,8.326851222826088,9.283666832037925,0.2733586902596329,0.4245719178082192,0.35086268673171267,98057.0,168415.0
0.1,22,1,18194,11676,6518,18194,0,5852,945,4869,8.33958547447756,9.304880729910959,0.2676156974826866,0.4168664383561644,0.3582499725184127,97373.0,169293.0
0.1,22,2,18326,11918,6408,18326,0,6050,935,4922,8.361889578788388,9.301538797337116,0.26858015933646184,0.4214041095890411,0.34966713958310597,99657.0,170460.0
0.1,23,1,18190,11794,6396,18190,0,5927,919,4945,8.349075801254875,9.327707531610775,0.2718526663001649,0.4233732876712329,0.35162177020340846,98469.0,169671.0
0.1,23,2,18449,12000,6449,18449,0,6220,905,4872,8.428166666666666,9.367662203913492,0.26407935389452003,0.41712328767123286,0.34955824163911325,101138.0,172824.0
0.1,24,1,18437,11803,6634,18437,0,5917,870,5008,8.430737947979328,9.406899170146987,0.27162770515810597,0.42876712328767125,0.3598199273200629,99508.0,173435.0
0.1,24,2,18181,11836,6345,18181,0,6046,868,4909,8.3901655964853,9.356306033771519,0.2700071503217645,0.42029109589041097,0.34899070458170617,99306.0,170107.0
0.1,25,1,18397,11754,6643,18397,0,5942,929,4875,8.338182746299132,9.31939990215796,0.26498885687883894,0.4173801369863014,0.36109148230689786,98007.0,171449.0
0.1,25,2,18359,11829,6530,18359,0,5945,971,4909,8.349649167300703,9.304373876572798,0.26738929135573836,0.42029109589041097,0.35568386077673075,98768.0,170819.0
0.1,26,1,18075,11653,6422,18075,0,5877,885,4887,8.324894876855746,9.25399723374827,0.2703734439834025,0.41840753424657534,0.35529737206085754,97010.0,167266.0
0.1,26,2,18190,11798,6392,18190,0,5885,938,4970,8.202746228174266,9.163056624518967,0.2732270478284772,0.425513698630137,0.3514018691588785,96776.0,166676.0
0.1,27,1,18362,11795,6567,18362,0,5987,908,4896,8.474947011445527,9.46313037795447,0.266637621174164,0.4191780821917808,0.3576407798714737,99962.0,173762.0
0.1,27,2,18450,11851,6599,18450,0,6010,916,4917,8.483672263943971,9.467967479674797,0.2665040650406504,0.42097602739726026,0.3576693766937669,100540.0,174684.0
0.1,28,1,18467,11940,6527,18467,0,6023,880,5029,8.307621440536014,9.277413765094494,0.272323604267071,0.4305650684931507,0.3534412736232198,99193.0,171326.0
0.1,28,2,18116,11639,6477,18116,0,5862,921,4854,8.328120972592147,9.292283064694193,0.2679399425921837,0.4155821917808219,0.3575292559063811,96931.0,168339.0
0.1,29,1,18334,11785,6549,18334,0,5964,968,4841,8.344251166737378,9.30047998254609,0.2640449438202247,0.4144691780821918,0.3572051925384531,98337.0,170515.0
0.1,29,2,18256,11690,6566,18256,0,5840,928,4921,8.317536355859708,9.28429009640666,0.2695552147239264,0.4213184931506849,0.35966257668711654,97232.0,169494.0
0.1,30,1,18144,11768,6376,18144,0,5811,973,4976,8.421397008837525,9.36766975308642,0.2742504409171076,0.426027397260274,0.3514109347442681,99103.0,169967.0
0.1,30,2,18241,11633,6608,18241,0,5904,904,4815,8.41949626063784,9.396250205580834,0.2639657913491585,0.4122431506849315,0.36226084096266653,97944.0,171397.0
0.1,31,1,18147,11695,6452,18147,0,5815,934,4943,8.340829414279607,9.301592549732739,0.2723866203780239,0.42320205479452055,0.3555408607483331,97546.0,168796.0
0.1,31,2,18134,11636,6498,18134,0,5858,899,4877,8.380715022344448,9.336053821550678,0.26894231829712145,0.4175513698630137,0.35833241424947615,97518.0,169300.0
0.1,32,1,18375,11866,6509,18375,0,5930,958,4972,8.451879319062868,9.394122448979592,0.27058503401360545,0.42568493150684933,0.3542312925170068,100290.0,172617.0
0.1,32,2,18179,11610,6569,18179,0,5863,899,4843,8.417312661498707,9.394411133725727,0.2664062929754112,0.4146404109589041,0.361351009406458,97725.0,170781.0
0.1,33,1,18471,11817,6654,18471,0,5977,946,4884,8.428958280443428,9.381246277949218,0.26441448757511776,0.41815068493150687,0.3602403768068865,99605.0,173281.0
0.1,33,2,18349,11747,6602,18349,0,5914,947,4878,8.35702732612582,9.336857594419314,0.2658455501662216,0.41763698630136986,0.3598016240667066,98170.0,171322.0
0.1,34,1,18446,11902,6544,18446,0,6004,992,4896,8.49957990253739,9.466767862951317,0.2654233980266725,0.4191780821917808,0.3547652607611406,101162.0,174624.0
0.1,34,2,18450,11805,6645,18450,0,6003,916,4879,8.496908089792461,9.47669376693767,0.2644444444444444,0.417722602739726,0.36016260162601627,100306.0,174845.0
0.1,35,1,18290,11776,6514,18290,0,5945,937,4886,8.40319293478261,9.381137233460908,0.26714051394204485,0.4183219178082192,0.35615090213231276,98956.0,171581.0
0.1,35,2,18427,11814,6613,18427,0,5949,928,4929,8.448874217030642,9.419221794106473,0.26748792532696586,0.42200342465753427,0.3588755630325067,99815.0,173568.0
0.1,36,1,18085,11710,6375,18085,0,5879,954,4866,8.12399658411614,9.036328448990876,0.2690627591927011,0.4166095890410959,0.35250207354160906,95132.0,163422.0
0.1,36,2,18192,11696,6496,18192,0,5839,912,4941,8.018467852257182,8.977352682497802,0.27160290237467016,0.4230308219178082,0.357080035180299,93784.0,163316.0
0.1,37,1,18399,11789,6610,18399,0,5985,945,4851,8.392993468487573,9.372791999565194,0.26365563345834014,0.4153253424657534,0.3592586553617044,98945.0,172450.0
0.1,37,2,18402,11811,6591,18402,0,5942,924,4940,8.37278807890949,9.355722204108249,0.2684490816215629,0.4229452054794521,0.35816759047929575,98891.0,172164.0
0.1,38,1,18406,11838,6568,18406,0,5952,929,4956,8.367376245987497,9.340649788112572,0.2692600239052483,0.4243150684931507,0.35684016081712483,99053.0,171924.0
0.1,38,2,18291,11641,6650,18291,0,5864,906,4868,8.402113220513701,9.383521950686129,0.26614181838062434,0.41678082191780824,0.36356678147722926,97809.0,171634.0
0.1,39,1,18339,11871,6468,18339,0,6030,937,4898,8.380675595990228,9.32335459948743,0.267081084028573,0.41934931506849316,0.35269098642237856,99487.0,170981.0
0.1,39,2,18217,11655,6562,18217,0,5811,921,4920,8.33959673959674,9.314431574902564,0.2700774002305539,0.4212328767123288,0.3602129878684745,97198.0,169681.0
0.1,40,1,18495,11779,6716,18495,0,5899,937,4932,8.42083368707021,9.408056231413896,0.26666666666666666,0.42226027397260274,0.363125168964585,99189.0,174002.0
0.1,40,2,18144,11654,6490,18144,0,5841,940,4864,8.420542303071906,9.390652557319225,0.26807760141093473,0.41643835616438357,0.3576940035273369,98133.0,170384.0
0.1,41,1,18284,11755,6529,18284,0,5952,883,4911,8.251127179923436,9.227521330124699,0.26859549332749943,0.4204623287671233,0.3570881645154233,96992.0,168716.0
0.1,41,2,18196,11805,6391,18196,0,5932,936,4932,8.304108428631936,9.246207957792922,0.27104858210595734,0.42226027397260274,0.3512310397889646,98030.0,168244.0
0.1,42,1,18170,11691,6479,18170,0,5898,938,4853,8.253870498674194,9.210842047330765,0.2670886075949367,0.41549657534246576,0.3565767749036874,96496.0,167361.0
0.1,42,2,18052,11615,6437,18052,0,5742,926,4944,8.226947912182522,9.193385774429427,0.27387547086195435,0.4232876712328767,0.3565809882561489,95556.0,165959.0
0.1,43,1,18197,11782,6415,18197,0,5959,981,4836,8.388813444236972,9.331098532725175,0.2657580919931857,0.41404109589041094,0.3525306369181733,98837.0,169798.0
0.1,43,2,18196,11774,6422,18196,0,5918,899,4936,8.335569899779175,9.29511980655089,0.27126841063970103,0.4226027397260274,0.3529347109254781,98143.0,169134.0
0.1,44,1,18454,11968,6486,18454,0,6094,903,4969,8.26821524064171,9.228568332068928,0.26926411618077384,0.4254280821917808,0.35146851631082693,98954.0,170304.0
0.1,44,2,18162,11737,6425,18162,0,5920,905,4907,8.276902104455994,9.235932166061007,0.2701794956502588,0.42011986301369864,0.35376059905296775,97146.0,167743.0
0.1,45,1,18334,11768,6566,18334,0,5905,961,4886,8.416553365057784,9.371059234209666,0.2664994000218174,0.4183219178082192,0.3581324315479437,99046.0,171809.0
0.1,45,2,18220,11610,6610,18220,0,5778,1007,4816,8.390008613264428,9.365751920965971,0.26432491767288696,0.4123287671232877,0.362788144895719,97408.0,170644.0
0.1,46,1,18104,11742,6362,18104,0,5941,875,4919,8.310509282916028,9.272094564737074,0.27170790985417587,0.4211472602739726,0.3514140521431728,97582.0,167862.0
0.1,46,2,18257,11867,6390,18257,0,5994,907,4960,8.313305806016684,9.275894177575724,0.2716766171879279,0.4246575342465753,0.35000273867557646,98654.0,169350.0
0.1,47,1,18157,11686,6471,18157,0,5870,962,4846,8.291032004107478,9.270749573167373,0.2668943107341521,0.4148972602739726,0.35639147436250485,96889.0,168329.0
0.1,47,2,18348,11926,6422,18348,0,6063,913,4937,8.345212141539493,9.28880531938086,0.26907564857205146,0.42268835616438355,0.3500109003706126,99525.0,170431.0
0.1,48,1,18578,11923,6655,18578,0,5999,944,4976,8.453996477396629,9.446603509527398,0.26784368608031006,0.426027397260274,0.3582193992894822,100797.0,175499.0
0.1,48,2,18217,11705,6512,18217,0,5959,928,4813,8.533532678342588,9.49195806115167,0.2642037657133447,0.41207191780821917,0.35746829884174125,99885.0,172915.0
0.1,49,1,18382,11807,6575,18382,0,5933,891,4977,8.279410519183536,9.254760091393754,0.27075399847677073,0.42611301369863014,0.35768686758785767,97755.0,170121.0
0.1,49,2,18144,11697,6447,18144,0,5880,933,4875,8.313242711806446,9.267250881834215,0.26868386243386244,0.4173801369863014,0.35532407407407407,97240.0,168145.0
0.1,50,1,18453,11847,6606,18453,0,5932,922,4989,8.255760952139783,9.23817265485287,0.27036254267598764,0.4271404109589041,0.3579905706389205,97806.0,170472.0
0.1,50,2,18221,11751,6470,18221,0,5963,902,4883,8.32712109607693,9.27627462817628,0.26798748696558916,0.41806506849315067,0.35508479227265244,97852.0,169023.0
0.1,51,1,18154,11724,6430,18154,0,5879,944,4894,8.392784032753326,9.348132642943703,0.2695824611655833,0.4190068493150685,0.35419191362785063,98397.0,169706.0
0.1,51,2,18305,11853,6452,18305,0,6002,956,4881,8.349616130937315,9.317290357825732,0.2666484567058181,0.41789383561643834,0.3524720021851953,98968.0,170553.0
0.1,52,1,18209,11712,6497,18209,0,5797,924,4986,8.369193989071038,9.34428030095008,0.2738206381459718,0.4268835616438356,0.356801581635455,98020.0,170150.0
0.1,52,2,18245,11736,6509,18245,0,5984,898,4851,8.40149965916837,9.36256508632502,0.2658810633050151,0.4153253424657534,0.35675527541792273,98600.0,170820.0
0.1,53,1,18355,11893,6462,18355,0,5960,964,4962,8.434457243756832,9.392971942250067,0.2703350585671479,0.42482876712328765,0.3520566603105421,100311.0,172408.0
0.1,53,2,18166,11734,6432,18166,0,5982,937,4809,8.43770240327254,9.405042386876582,0.26472531102058794,0.4117294520547945,0.35406803919409885,99008.0,170852.0
0.1,54,1,18234,11731,6503,18234,0,5855,947,4922,8.280453499275424,9.226993528572995,0.269935285729955,0.4214041095890411,0.35664143906986945,97138.0,168245.0
0.1,54,2,18104,11666,6438,18104,0,5873,967,4811,8.284159094805418,9.226855943437915,0.2657423773751657,0.41190068493150683,0.35561201944321696,96643.0,167043.0
0.1,55,1,18316,11716,6600,18316,0,5885,938,4888,8.265705018777739,9.226250272985368,0.26687049574142824,0.4184931506849315,0.3603406857392444,96841.0,168988.0
0.1,55,2,17977,11743,6234,17977,0,5910,964,4869,8.261432342672231,9.188296156199588,0.2708460811036324,0.4168664383561644,0.34677643655782386,97014.0,165178.0
0.1,56,1,18178,11592,6586,18178,0,5888,867,4832,8.331349206349206,9.321817581692155,0.2658158213224777,0.4136986301369863,0.36230608427769834,96577.0,169452.0
0.1,56,2,18432,11952,6480,18432,0,5991,924,5030,8.3494812583668,9.307562934027779,0.2728949652777778,0.4306506849315068,0.3515625,99793.0,171557.0
0.1,57,1,18317,11827,6490,18317,0,6022,954,4842,8.389278768918576,9.344434132226892,0.26434459791450565,0.41455479452054794,0.3543156630452585,99220.0,171162.0
0.1,57,2,18165,11764,6401,18165,0,5887,959,4907,8.310523631417885,9.287696118909992,0.2701348747591522,0.42011986301369864,0.3523809523809524,97765.0,168711.0
0.1,58,1,18128,11776,6352,18128,0,5961,918,4893,8.349354619565217,9.293468667255075,0.2699139452780229,0.41892123287671235,0.3503971756398941,98322.0,168472.0
0.1,58,2,18340,11844,6496,18340,0,5970,946,4917,8.324974670719351,9.289858233369683,0.26810250817884407,0.42097602739726026,0.35419847328244275,98601.0,170376.0
0.1,59,1,18219,11723,6496,18219,0,5932,891,4897,8.396570843640706,9.35281848619573,0.2687853339919864,0.41926369863013696,0.35655085350458315,98433.0,170399.0
0.1,59,2,18327,11792,6535,18327,0,5911,906,4968,8.317333785617368,9.306269438533311,0.27107546243247665,0.42534246575342466,0.356577726851094,98078.0,170556.0
0.1,60,1,18331,11892,6439,18331,0,6091,883,4912,8.328372014799866,9.300201843871038,0.26796137690251487,0.42054794520547945,0.3512628880039278,99041.0,170482.0
0.1,60,2,18337,11701,6636,18337,0,5804,914,4974,8.411075976412272,9.383541473523477,0.27125483994110267,0.42585616438356166,0.36189125811201395,98418.0,172066.0
0.1,61,1,18386,11859,6527,18386,0,6062,899,4890,8.406526688590944,9.380343739802024,0.2659632328945937,0.4186643835616438,0.35499836832372456,99693.0,172467.0
0.1,61,2,18515,11952,6563,18515,0,6080,917,4948,8.40880187416332,9.382770726438023,0.2672427761274642,0.42363013698630136,0.3544693491763435,100502.0,173722.0
0.1,62,1,18320,11810,6510,18320,0,5906,928,4970,8.336917866215073,9.296615720524018,0.2712882096069869,0.425513698630137,0.35534934497816595,98459.0,170314.0
0.1,62,2,18135,11634,6501,18135,0,5865,909,4852,8.329895134949286,9.299090157154673,0.26754893851668043,0.41541095890410956,0.3584780810587262,96910.0,168639.0
0.1,63,1,18603,11858,6745,18603,0,6032,970,4853,8.551948051948052,9.572972101273988,0.26087190238133634,0.41549657534246576,0.36257592861366444,101409.0,178086.0
0.1,63,2,18326,11814,6512,18326,0,5966,956,4886,8.552395463009988,9.545509112736003,0.2666157372039725,0.4183219178082192,0.3553421368547419,101038.0,174931.0
0.1,64,1,18160,11693,6467,18160,0,5748,942,5002,8.260839818694945,9.204240088105728,0.27544052863436125,0.42825342465753424,0.35611233480176213,96594.0,167149.0
0.1,64,2,17939,11556,6383,17939,0,5826,909,4819,8.235375562478366,9.191760967723953,0.2686325882156196,0.4125856164383562,0.35581693516918445,95168.0,164891.0
0.1,65,1,18294,11704,6586,18290,4,5814,912,4967,8.275119617224881,9.26369600874795,0.27150978462884007,0.4252568493150685,0.3600874794969929,96852.0,169433.0
0.1,65,2,18248,11790,6457,18247,1,5986,907,4893,8.3039016115352,9.252918287937744,0.26813897413415166,0.41892123287671235,0.3538663889954513,97903.0,168838.0
0.1,66,1,18269,11786,6483,18269,0,5966,910,4900,8.462922110979127,9.446110898242924,0.2682139142810225,0.4195205479452055,0.3548634298538508,99744.0,172571.0
0.1,66,2,18579,11969,6610,18579,0,6103,928,4920,8.468543737989807,9.452446310350396,0.26481511383820444,0.4212328767123288,0.35577802895742505,101360.0,175617.0
0.1,67,1,18143,11652,6491,18143,0,5832,942,4874,8.360624785444559,9.316926638372927,0.26864355398776385,0.4172945205479452,0.3577688364658546,97418.0,169037.0
