class1_cancel_prob,seed,average_utilization,overall_percent_serviced,total_served,total_value,mean_accepted_booking_delay,mean_offered_booking_delay,overall_balking_rate,total_arrivals,total_booked,total_offered,total_balked,total_no_offer,total_canceled,total_no_show,total_unresolved_booked
0.15,43,0.8634417808219178,0.2739822816457416,10082,11230.0,7.5437168282852465,8.419805424207837,0.3190119028208055,36798,25059,36798,11739,0,13387,1590,0
0.15,44,0.864041095890411,0.2788026068706506,10096,11248.0,7.48180793689125,8.34356014580802,0.3138738539710593,36212,24846,36212,11366,0,13152,1596,2
0.15,45,0.8644691780821918,0.27673111202522965,10091,11245.0,7.52545359875035,8.392869875222816,0.3153160564925271,36465,24967,36465,11498,0,13298,1578,0
0.15,46,0.8642123287671233,0.2771110805986544,10091,11227.0,7.488330847676247,8.365179184402033,0.31871481532335577,36415,24809,36415,11606,0,13133,1585,0
0.15,47,0.8606164383561644,0.27634975558850994,10063,11202.0,7.560012849857447,8.428626352501785,0.31611468116658425,36414,24903,36414,11511,0,13224,1616,0
0.15,48,0.8511986301369863,0.27215501669494774,9944,11111.0,7.604090872342145,8.486315616618315,0.3229514478077618,36538,24738,36538,11800,0,13066,1726,2
0.15,49,0.8588184931506849,0.27384657384657385,10031,11190.0,7.531748251748252,8.408544908544908,0.31681681681681684,36630,25025,36630,11605,0,13345,1649,0
0.15,50,0.8620719178082191,0.2728012366772435,10059,11206.0,7.568223479716266,8.449895587557291,0.3194478344588181,36873,25094,36873,11779,0,13391,1633,11
0.15,51,0.8619006849315068,0.27639213529492646,10051,11205.0,7.549232376818583,8.416829368898666,0.3157706586003025,36365,24882,36365,11483,0,13197,1630,4
0.15,52,0.8641267123287671,0.2743399002697621,10068,11213.0,7.547715026940731,8.429766478650645,0.317283849696177,36699,25055,36699,11644,0,13380,1607,0
0.15,53,0.8582191780821918,0.275808894396255,10016,11171.0,7.523338559884212,8.388957730965165,0.3150764147046675,36315,24873,36315,11442,0,13195,1657,5
0.15,54,0.861986301369863,0.27422781500245136,10068,11219.0,7.5714686773080935,8.45881680013074,0.3208585280819306,36714,24934,36714,11780,0,13243,1618,5
0.15,55,0.8638698630136986,0.27817805383022776,10077,11224.0,7.502186910637615,8.358978605935128,0.3120496894409938,36225,24921,36225,11304,0,13247,1597,0
0.15,56,0.8632705479452055,0.27521983723851656,10078,11250.0,7.585969132090599,8.456933748429734,0.3187776503359004,36618,24945,36618,11673,0,13275,1589,3
0.15,57,0.8660958904109589,0.27629569012547733,10129,11270.0,7.543742284872377,8.417894162575013,0.3149754500818331,36660,25113,36660,11547,0,13422,1552,10
0.15,58,0.8619006849315068,0.27684702004943695,10080,11222.0,7.531873870255072,8.400933809393024,0.31625926943147487,36410,24895,36410,11515,0,13205,1605,5
0.15,59,0.8630993150684931,0.27486932486795657,10044,11223.0,7.543087291143279,8.412358720341533,0.31372978298349796,36541,25077,36541,11464,0,13415,1618,0
0.15,60,0.8577910958904109,0.27234655861637613,10015,11165.0,7.6101573105485905,8.486525439860767,0.31890245560601527,36773,25046,36773,11727,0,13359,1666,6
0.15,61,0.8664383561643836,0.27949779249448126,10129,11275.0,7.480918784574682,8.343432671081677,0.311644591611479,36240,24946,36240,11294,0,13266,1548,3
0.15,62,0.8569349315068493,0.27310246808975863,9992,11159.0,7.5602171569997205,8.436821821958619,0.31530324978817614,36587,25051,36587,11536,0,13389,1670,0
0.15,63,0.8580479452054794,0.2738722985710773,10024,11176.0,7.566434406535319,8.436764022840906,0.3177235594655884,36601,24972,36601,11629,0,13297,1651,0
0.15,64,0.8633561643835617,0.27739434102345534,10088,11224.0,7.51887965972473,8.384771908598454,0.31473588693045895,36367,24921,36367,11446,0,13230,1600,3
0.15,65,0.8595890410958904,0.27569335642230836,10030,11207.0,7.621567206249496,8.49385668343366,0.31739094582336935,36381,24834,36381,11547,0,13147,1651,6
0.15,66,0.8619006849315068,0.2747949699289229,10052,11215.0,7.620077250826265,8.497402952433024,0.31347731000546747,36580,25113,36580,11467,0,13429,1622,10
0.15,67,0.8605308219178082,0.2756776034236805,10049,11180.0,7.507895791583167,8.379595083946011,0.3155382420717656,36452,24950,36452,11502,0,13257,1644,0
0.15,68,0.8656678082191781,0.2744109113587679,10120,11252.0,7.593052899936265,8.466661243526126,0.3192873993329537,36879,25104,36879,11775,0,13423,1553,8
0.15,69,0.8668664383561644,0.27685577580314424,10126,11264.0,7.575048107761385,8.454217361585783,0.3180041011619959,36575,24944,36575,11631,0,13255,1555,8
0.15,70,0.8587328767123288,0.275320970042796,10036,11159.0,7.51929189297928,8.383353451113793,0.31814440908592123,36452,24855,36452,11597,0,13187,1632,0
0.15,71,0.8621575342465754,0.27515512669819314,10066,11222.0,7.525605815831987,8.40701965393762,0.3231828991608124,36583,24760,36583,11823,0,13082,1608,4
0.15,72,0.8631849315068493,0.27705129259533406,10106,11242.0,7.5175867318323855,8.39043781012693,0.3156783726731913,36477,24962,36477,11515,0,13278,1578,0
0.15,73,0.8613013698630136,0.2737509179427204,10065,11201.0,7.59194716320522,8.462969510702532,0.31639785677373733,36767,25134,36767,11633,0,13460,1609,0
0.15,74,0.8635273972602739,0.2755400202080887,10090,11235.0,7.585840849229787,8.448455719708349,0.3157104235506158,36619,25058,36619,11561,0,13380,1587,1
0.15,75,0.8599315068493151,0.2759767020165943,10045,11207.0,7.491806562762931,8.353480960492334,0.314275509643387,36398,24959,36398,11439,0,13275,1637,2
0.15,76,0.8584760273972603,0.27260883725979806,10044,11175.0,7.639982397183549,8.523043100640539,0.32157203343828034,36844,24996,36844,11848,0,13301,1644,7
0.15,77,0.861986301369863,0.27451783860569307,10049,11205.0,7.535745772220887,8.422990766541004,0.3183084740206524,36606,24954,36606,11652,0,13289,1613,3
0.15,78,0.8613869863013699,0.2766215174540249,10048,11204.0,7.4710671242716895,8.336471754212091,0.3101530668428587,36324,25058,36324,11266,0,13369,1638,3
0.15,79,0.8660958904109589,0.2768754621894771,10109,11283.0,7.526566948710751,8.398838706143355,0.3170003560570787,36511,24937,36511,11574,0,13257,1569,2
0.15,80,0.8580479452054794,0.2750356476911265,10030,11188.0,7.628338906571049,8.506965010420094,0.31937589119227816,36468,24821,36468,11647,0,13134,1657,0
0.15,81,0.8610445205479452,0.2754422048539696,10044,11214.0,7.563528373063649,8.437213766625531,0.31665981077745786,36465,24918,36465,11547,0,13247,1627,0
0.15,82,0.8619006849315068,0.27777012317782246,10080,11224.0,7.513730342460286,8.368624100967235,0.309597949791948,36289,25054,36289,11235,0,13356,1617,1
0.15,83,0.8617294520547946,0.2758847375917607,10072,11224.0,7.530102672685869,8.406568423359264,0.3143694532705161,36508,25031,36508,11477,0,13347,1612,0
0.15,84,0.8589897260273973,0.27608020022552876,10038,11189.0,7.528895127331061,8.397123133199482,0.3142000605077147,36359,24935,36359,11424,0,13257,1638,2
0.15,85,0.8616438356164383,0.2745354476595281,10076,11215.0,7.544360481388189,8.427933082665795,0.31853849926434524,36702,25011,36702,11691,0,13320,1612,3
0.15,86,0.861472602739726,0.27371141030871754,10063,11214.0,7.603953646898432,8.498490412076704,0.3216646266829865,36765,24939,36765,11826,0,13257,1617,2
0.15,87,0.8646404109589041,0.27829876434245365,10090,11245.0,7.525133603889581,8.385756840247131,0.31357568402471314,36256,24887,36256,11369,0,13215,1579,3
0.15,88,0.8626712328767123,0.2768651796505878,10079,11226.0,7.5672528611875425,8.433441380068125,0.3111471266893748,36404,25077,36404,11327,0,13396,1602,0
0.15,89,0.8613013698630136,0.27660979636763894,10052,11193.0,7.537956175139206,8.404678040726472,0.3130709961474959,36340,24963,36340,11377,0,13285,1626,0
0.15,90,0.8663527397260274,0.27545773594145334,10125,11269.0,7.630267818058816,8.514759093506,0.31634790652120687,36757,25129,36757,11628,0,13445,1557,2
0.15,91,0.8583904109589041,0.27387890229554845,10010,11176.0,7.5510302252866195,8.42821965033243,0.3174642261074174,36549,24946,36549,11603,0,13276,1660,0
0.15,92,0.8601027397260274,0.273700555737169,10047,11194.0,7.595774478812372,8.468589953143729,0.319194725945298,36708,24991,36708,11717,0,13321,1622,1
0.15,93,0.8654109589041096,0.2773231546572935,10099,11261.0,7.472339577520924,8.336472978910368,0.3110171353251318,36416,25090,36416,11326,0,13412,1579,0
0.15,94,0.8690068493150684,0.279448587073164,10156,11306.0,7.521975387565926,8.387227251465207,0.3113391849874804,36343,25028,36343,11315,0,13335,1527,10
0.15,95,0.8619006849315068,0.2780581988691215,10081,11212.0,7.544873341375151,8.403530547510687,0.31402565163425733,36255,24870,36255,11385,0,13168,1621,0
0.15,96,0.8601883561643836,0.274618205703651,10034,11198.0,7.530975580416215,8.412584158957797,0.3174503256883245,36538,24939,36538,11599,0,13276,1629,0
0.15,97,0.8596746575342465,0.27481375985977213,10034,11183.0,7.556089551043294,8.421724364592462,0.3161426380368098,36512,24969,36512,11543,0,13285,1643,7
0.15,98,0.8540239726027398,0.27340772626326326,9972,11134.0,7.555533279871692,8.42801524415321,0.3162065089244098,36473,24940,36473,11533,0,13272,1695,1
0.15,99,0.8622431506849315,0.2770610403543036,10072,11222.0,7.609031013980395,8.473330949302671,0.31526971639204465,36353,24892,36353,11461,0,13207,1606,7
0.15,100,0.861986301369863,0.2766696054661671,10042,11202.0,7.459177556647884,8.315709720079347,0.31058518845051797,36296,25023,36296,11273,0,13367,1614,0
0.2,1,0.8758561643835616,0.27957929244638713,10234,11384.0,7.193270321361059,7.994071848108182,0.27742111733369756,36605,26450,36605,10155,0,14757,1459,0
0.2,2,0.8728595890410958,0.2798012790601927,10194,11361.0,7.21327603754382,7.996980759201823,0.27184146241045204,36433,26529,36433,9904,0,14849,1486,0
0.2,3,0.8779965753424658,0.280351394117968,10276,11433.0,7.19043158998951,7.981939215365308,0.2717847983848966,36654,26692,36654,9962,0,15002,1413,1
0.2,4,0.8799657534246575,0.2829668815782223,10270,11440.0,7.189084853531148,7.9770209952058195,0.27200088168843334,36294,26422,36294,9872,0,14743,1409,0
0.2,5,0.8751712328767123,0.2806130857550953,10216,11402.0,7.180673377823021,7.969153436246772,0.27146624182827006,36406,26523,36406,9883,0,14851,1456,0
0.2,6,0.8720890410958904,0.2787478413420685,10169,11322.0,7.190052613649268,7.988679038403553,0.27581480770812206,36481,26419,36481,10062,0,14752,1498,0
0.2,7,0.8797945205479452,0.2818725646232369,10272,11413.0,7.187688026474127,7.9695955216508425,0.27029251962021844,36442,26592,36442,9850,0,14915,1404,1
0.2,8,0.8747431506849315,0.2824530857032308,10220,11366.0,7.191968882278916,7.991238979631318,0.2752673907636183,36183,26223,36183,9960,0,14539,1464,0
0.2,9,0.8731164383561644,0.27728830151737643,10197,11351.0,7.1763557890786265,7.972589329417524,0.27543916897808235,36774,26645,36774,10129,0,14978,1470,0
0.2,10,0.8754280821917808,0.28055342044581094,10220,11370.0,7.177367606537576,7.965822993301856,0.27272976831009116,36428,26493,36428,9935,0,14815,1458,0
0.2,11,0.8738013698630137,0.27784134248665143,10199,11371.0,7.2262765476728426,8.021602920344339,0.2765609676364825,36708,26556,36708,10152,0,14879,1478,0
0.2,12,0.8798801369863014,0.2829455227172475,10263,11411.0,7.145217883418223,7.92600352889281,0.269271063078959,36272,26505,36272,9767,0,14826,1416,0
0.2,13,0.879708904109589,0.2818528580445103,10271,11432.0,7.150544959128065,7.950797179001674,0.27488268708323044,36441,26424,36441,10017,0,14736,1417,0
0.2,14,0.8766267123287671,0.2790272893323519,10235,11390.0,7.169428753133066,7.967340039802623,0.271257599302091,36681,26731,36681,9950,0,15057,1439,0
0.2,15,0.8786815068493151,0.2794750313129663,10264,11406.0,7.1939273382375015,7.990633338779067,0.27451941403910035,36726,26644,36726,10082,0,14957,1422,1
0.2,16,0.8755993150684932,0.2789268052785443,10209,11396.0,7.210365508656784,8.008141854047704,0.2756755279910385,36601,26511,36601,10090,0,14842,1460,0
0.2,17,0.8821917808219178,0.28183733209312506,10302,11473.0,7.175008448165809,7.962082455612398,0.2713867534812464,36553,26633,36553,9920,0,14950,1381,0
0.2,18,0.8784246575342466,0.2800196447573054,10263,11411.0,7.175430030796965,7.977926932416578,0.2735259610924668,36651,26626,36651,10025,0,14932,1430,1
0.2,19,0.8767123287671232,0.28078358208955223,10234,11400.0,7.182037553728979,7.9740726514486395,0.2723331870061457,36448,26522,36448,9926,0,14846,1442,0
0.2,20,0.8750856164383561,0.27838817852176995,10211,11380.0,7.205453584107561,8.01136890318711,0.27811554295373375,36679,26478,36679,10201,0,14807,1459,1
0.2,21,0.8719178082191781,0.2794775402683643,10185,11349.0,7.169431235256674,7.949866915457015,0.2671569300002744,36443,26707,36443,9736,0,15029,1493,0
0.2,22,0.8747431506849315,0.27952433023510115,10225,11392.0,7.13941896365733,7.915937670858392,0.2650902132312739,36580,26883,36580,9697,0,15210,1448,0
0.2,23,0.877568493150685,0.28232051812043546,10244,11383.0,7.179759721546465,7.952680170869505,0.26363511092738046,36285,26719,36285,9566,0,15035,1440,0
0.2,24,0.874486301369863,0.27794125660726937,10201,11387.0,7.2106135986733,8.013051059887745,0.27709661598822954,36702,26532,36702,10170,0,14867,1464,0
0.2,25,0.8763698630136987,0.2816093531300601,10261,11406.0,7.160547883686988,7.9423937206685515,0.2666520295304224,36437,26721,36437,9716,0,15017,1443,0
0.2,26,0.8722602739726028,0.2819372306332191,10205,11354.0,7.159609242908134,7.9310973588241795,0.2646977566581943,36196,26615,36196,9581,0,14918,1492,0
0.2,27,0.8736301369863013,0.2797001942172498,10225,11358.0,7.217902794012292,8.010859753262029,0.27453018573734167,36557,26521,36557,10036,0,14817,1479,0
0.2,28,0.8814212328767124,0.281036648642744,10291,11456.0,7.194731926022791,7.979709432519526,0.26907531814954394,36618,26765,36618,9853,0,15085,1389,0
0.2,29,0.8789383561643835,0.2831736592886246,10286,11442.0,7.173380562987527,7.960246668869067,0.26943618544213194,36324,26537,36324,9787,0,14837,1414,0
0.2,30,0.8733732876712329,0.2787337484977603,10205,11367.0,7.205588291199391,8.011362394843221,0.2815197203102808,36612,26305,36612,10307,0,14620,1480,0
0.2,31,0.8738013698630137,0.27948640566270677,10187,11369.0,7.2205135974547385,8.010398090482592,0.2756454223709841,36449,26402,36449,10047,0,14729,1486,0
0.2,32,0.8762842465753424,0.28093406593406595,10226,11392.0,7.168850787416443,7.963516483516483,0.27255494505494504,36400,26479,36400,9921,0,14800,1453,0
0.2,33,0.8769691780821918,0.2815913280325749,10235,11384.0,7.171782851958264,7.9659394172834075,0.27223704844966573,36347,26452,36347,9895,0,14790,1427,0
0.2,34,0.8793664383561643,0.2814351547070441,10260,11433.0,7.177240570498998,7.979180381830151,0.2749341672152732,36456,26433,36456,10023,0,14750,1423,0
0.2,35,0.8781678082191781,0.2834758620689655,10276,11424.0,7.157962458371178,7.9466758620689655,0.27106206896551727,36250,26424,36250,9826,0,14732,1414,2
0.2,36,0.8791095890410959,0.282940284098745,10258,11440.0,7.134482888445465,7.913032685146876,0.2673838091297752,36255,26561,36255,9694,0,14894,1409,0
0.2,37,0.8747431506849315,0.27785778333288047,10226,11379.0,7.173558967462363,7.967339619052795,0.2726408173246746,36803,26769,36803,10034,0,15086,1457,0
0.2,38,0.8730308219178082,0.27811392750068137,10204,11364.0,7.2146010186757215,8.01019351321886,0.2775960752248569,36690,26505,36690,10185,0,14815,1486,0
0.2,39,0.8758561643835616,0.28033083200964015,10236,11396.0,7.199909747292419,7.9892096182286245,0.27173139069945773,36514,26592,36514,9922,0,14917,1438,1
0.2,40,0.8779109589041096,0.2814721299777698,10256,11416.0,7.187826086956521,7.977989406372643,0.27408952438455414,36437,26450,36437,9987,0,14765,1429,0
0.2,41,0.8795376712328767,0.2833393068842877,10277,11454.0,7.160995257095536,7.942957183424775,0.2675691323646991,36271,26566,36271,9705,0,14877,1412,0
0.2,42,0.8753424657534247,0.28100263852242746,10224,11390.0,7.152334615674738,7.942584652594547,0.2712730870712401,36384,26514,36384,9870,0,14839,1451,0
0.2,43,0.8720034246575342,0.28095369349503857,10193,11344.0,7.183031351026239,7.958103638368247,0.2667585446527012,36280,26602,36280,9678,0,14916,1493,0
0.2,44,0.8786815068493151,0.2825794032723773,10276,11429.0,7.153608325164015,7.939887254227966,0.270672349786883,36365,26522,36365,9843,0,14837,1409,0
0.2,45,0.8719178082191781,0.27880379764152236,10190,11358.0,7.208441778884237,8.000738734301896,0.2746449971271444,36549,26511,36549,10038,0,14815,1502,4
0.2,46,0.8736301369863013,0.2781386462882096,10191,11379.0,7.231855600030209,8.032751091703057,0.27723799126637555,36640,26482,36640,10158,0,14810,1481,0
0.2,47,0.8738013698630137,0.27978819720705644,10198,11366.0,7.211453414286785,7.9885319213147135,0.2679634557875388,36449,26682,36449,9767,0,15013,1471,0
0.2,48,0.8782534246575342,0.2804160394142603,10245,11429.0,7.159674318670135,7.959846722321062,0.27387436704529905,36535,26529,36535,10006,0,14865,1419,0
0.2,49,0.8781678082191781,0.2799737934046735,10256,11415.0,7.177623427820537,7.972237388075999,0.27290347237388074,36632,26635,36632,9997,0,14956,1423,0
0.2,50,0.8769691780821918,0.28343799275222,10246,11419.0,7.1646965519845915,7.938587512794268,0.26750394201775984,36149,26479,36149,9670,0,14803,1430,0
0.2,51,0.8771404109589042,0.28226872246696033,10252,11406.0,7.177853993140618,7.958562775330397,0.26946585903083703,36320,26533,36320,9787,0,14834,1447,0
0.2,52,0.8784246575342466,0.2832290259435913,10273,11417.0,7.153476219327477,7.948939924457556,0.2719252295222078,36271,26408,36271,9863,0,14707,1428,0
0.2,53,0.8781678082191781,0.2824907011985122,10253,11419.0,7.186979304105251,7.969417275106764,0.26912797906047664,36295,26527,36295,9768,0,14848,1426,0
0.2,54,0.8721746575342466,0.2820065853186132,10192,11356.0,7.153544790175545,7.9266484048587476,0.26548794997371405,36141,26546,36141,9595,0,14873,1481,0
0.2,55,0.8709760273972603,0.28072984238275317,10170,11335.0,7.174461040671207,7.949457586882712,0.26632070003036407,36227,26579,36227,9648,0,14911,1498,0
0.2,56,0.8778253424657534,0.2814010989010989,10243,11432.0,7.160752830688833,7.956565934065934,0.27453296703296703,36400,26407,36400,9993,0,14734,1430,0
0.2,57,0.8790239726027397,0.282928036971831,10285,11399.0,7.175401553427343,7.95942451584507,0.27041153169014087,36352,26522,36352,9830,0,14820,1417,0
0.2,58,0.8784246575342466,0.28517766214975376,10249,11411.0,7.133803082256302,7.897409499429589,0.2615543003422466,35939,26539,35939,9400,0,14861,1429,0
0.2,59,0.8799657534246575,0.2802124472286531,10288,11448.0,7.19929479725421,8.00043578918698,0.27389350401743157,36715,26659,36715,10056,0,14973,1398,0
0.2,60,0.8763698630136987,0.27933280641029135,10249,11401.0,7.223576928884191,8.03003461339293,0.27797007440516747,36691,26492,36691,10199,0,14796,1446,1
0.2,61,0.8743150684931507,0.28000877770463023,10208,11383.0,7.212934050637673,7.992429229756419,0.27087447882378757,36456,26581,36456,9875,0,14908,1464,1
0.2,62,0.8784246575342466,0.2803224924842853,10257,11426.0,7.154667468701831,7.956846132823176,0.2730527466520907,36590,26599,36590,9991,0,14923,1419,0
0.2,63,0.873458904109589,0.2786182413981431,10203,11373.0,7.18364879670558,7.983042053522666,0.277198252321136,36620,26469,36620,10151,0,14784,1482,0
0.2,64,0.881763698630137,0.2828288372348308,10306,11451.0,7.145319084888621,7.933505310244518,0.2706715332473449,36439,26576,36439,9863,0,14888,1381,1
0.2,65,0.876541095890411,0.2846981021978938,10246,11395.0,7.149780569007264,7.926810970018617,0.2655533635277446,35989,26432,35989,9557,0,14735,1450,1
0.2,66,0.8764554794520548,0.2786108918705604,10237,11424.0,7.199758645397292,7.999755055384699,0.278311515118526,36743,26517,36743,10226,0,14849,1431,0
0.2,67,0.8728595890410958,0.2821628512831883,10181,11349.0,7.15934065934066,7.929965079541045,0.2635663211573638,36082,26572,36082,9510,0,14887,1504,0
0.2,68,0.8751712328767123,0.28276967285587973,10234,11390.0,7.129376521250702,7.900475243147657,0.26212975243147657,36192,26705,36192,9487,0,15002,1469,0
0.2,69,0.8786815068493151,0.2813107926678905,10267,11423.0,7.196252168011462,7.99293092582952,0.27331013507959556,36497,26522,36497,9975,0,14826,1429,0
0.2,70,0.8791095890410959,0.28359858532272325,10264,11438.0,7.163945578231292,7.941534040671971,0.26889920424403185,36192,26460,36192,9732,0,14787,1409,0
0.2,71,0.8715753424657534,0.27648256208440763,10187,11366.0,7.240481491264481,8.057538336273579,0.28074365585561134,36845,26501,36845,10344,0,14816,1497,1
0.2,72,0.8699486301369863,0.28086164043082024,10170,11319.0,7.188184220460551,7.9706710853355425,0.26843413421706713,36210,26490,36210,9720,0,14798,1522,0
0.2,73,0.8755993150684932,0.27970954925332236,10208,11398.0,7.17212404385998,7.968488834086862,0.27280449376626936,36495,26539,36495,9956,0,14889,1442,0
0.2,74,0.8821061643835616,0.2831692967504261,10300,11469.0,7.14735696050458,7.929839995601253,0.2677187001704514,36374,26636,36374,9738,0,14966,1370,0
0.2,75,0.8794520547945206,0.2815850815850816,10268,11438.0,7.161687434319171,7.951158645276292,0.26932675167969283,36465,26644,36465,9821,0,14968,1408,0
0.2,76,0.8733732876712329,0.2813973365684193,10206,11355.0,7.186173026067246,7.972814249083239,0.2701756320824947,36269,26470,36269,9799,0,14783,1481,0
0.2,77,0.8793664383561643,0.2815805337863758,10276,11435.0,7.170468638430606,7.96015783416452,0.27086644379898067,36494,26609,36494,9885,0,14926,1407,0
0.2,78,0.875513698630137,0.2813808684152524,10213,11389.0,7.183173750141922,7.968646682830064,0.27201344500771435,36296,26423,36296,9873,0,14736,1474,0
0.2,79,0.8731164383561644,0.27948064754704577,10203,11366.0,7.159151895385313,7.956391924836333,0.27523488646013095,36507,26459,36507,10048,0,14768,1488,0
0.2,80,0.8714041095890411,0.276690584909763,10180,11340.0,7.241846481714046,8.054903239834747,0.28579582517938684,36792,26277,36792,10515,0,14590,1506,1
0.2,81,0.8749143835616439,0.27916962967014936,10207,11384.0,7.178932721597533,7.975384278759368,0.272714840544828,36562,26591,36562,9971,0,14949,1435,0
0.2,82,0.8761130136986301,0.28009297238173364,10243,11390.0,7.161175054539983,7.958107738583538,0.27301066447908123,36570,26586,36570,9984,0,14897,1446,0
0.2,83,0.8737157534246576,0.2775587875492728,10210,11373.0,7.224949487390556,8.01900231072448,0.273453853472883,36785,26726,36785,10059,0,15056,1459,1
0.2,84,0.8731164383561644,0.2830654786687762,10198,11353.0,7.156465158507982,7.928387043051045,0.2662725178338468,36027,26434,36027,9593,0,14762,1474,0
0.2,85,0.8768835616438356,0.28240676938342385,10246,11420.0,7.1734282593136705,7.952619828560404,0.2682946997050798,36281,26547,36281,9734,0,14873,1428,0
0.2,86,0.8757705479452055,0.2803571917714411,10235,11395.0,7.179034202199789,7.96951269619525,0.27279699783603145,36507,26548,36507,9959,0,14868,1445,0
0.2,87,0.8769691780821918,0.28103661044837513,10248,11417.0,7.200158706166868,7.989304812834225,0.2742629919100507,36465,26464,36465,10001,0,14785,1431,0
0.2,88,0.8799657534246575,0.2823080722164298,10289,11444.0,7.154840155363011,7.931707183229984,0.2653240410470285,36446,26776,36446,9670,0,15081,1406,0
0.2,89,0.8780821917808219,0.2801210567930856,10274,11407.0,7.16285158587672,7.953513100853396,0.2710417973116667,36677,26736,36677,9941,0,15028,1431,3
0.2,90,0.8697773972602739,0.27669082783802934,10154,11323.0,7.227219338460956,8.033680309553654,0.2808054934873835,36698,26393,36698,10305,0,14708,1531,0
0.2,91,0.8770547945205479,0.28075900079519595,10239,11401.0,7.1882220131702725,7.974910197702158,0.2712989114042063,36469,26575,36469,9894,0,14880,1450,6
0.2,92,0.8707191780821918,0.2770850953537228,10156,11326.0,7.202330067708136,8.008403132076502,0.27872206913485936,36653,26437,36653,10216,0,14771,1510,0
0.2,93,0.8790239726027397,0.28236037124498875,10283,11424.0,7.172901768912307,7.955241913339558,0.27041572848591355,36418,26570,36418,9848,0,14858,1428,1
0.2,94,0.8800513698630137,0.2822902064264314,10270,11451.0,7.177301235587937,7.959896649349935,0.26810697891756685,36381,26627,36381,9754,0,14962,1395,0
0.2,95,0.8781678082191781,0.2786524186312097,10248,11420.0,7.207229186997973,8.007477499524159,0.27557984609946434,36777,26642,36777,10135,0,14968,1426,0
0.2,96,0.8787671232876713,0.28206184434558135,10271,11411.0,7.179742145260691,7.969681990443236,0.27365848300104356,36414,26449,36414,9965,0,14750,1422,6
0.2,97,0.8743150684931507,0.28185285501077884,10198,11344.0,7.1778835259460685,7.957133381239291,0.2681996572881543,36182,26478,36182,9704,0,14811,1466,3
0.2,98,0.8767979452054795,0.2808526961858834,10250,11414.0,7.188642124777723,7.983642042963613,0.2757836475230162,36496,26431,36496,10065,0,14741,1440,0
0.2,99,0.8728595890410958,0.2799012887304634,10208,11363.0,7.211113203993219,8.000493556347683,0.2721414861530025,36470,26545,36470,9925,0,14859,1478,0
0.2,100,0.8756849315068493,0.28151734382306826,10234,11405.0,7.174741977857009,7.953538910131213,0.26704811157263497,36353,26645,36353,9708,0,14957,1454,0
0.25,1,0.8874143835616438,0.2863498203923736,10363,11531.0,6.9850939262239145,7.688145896656535,0.23069908814589665,36190,27841,36190,8349,0,16156,1322,0
0.25,2,0.8907534246575343,0.28472146218671335,10406,11588.0,6.9401080543115095,7.649310495786363,0.23021779577541862,36548,28134,36548,8414,0,16456,1272,0
0.25,3,0.8840753424657535,0.2826681246582832,10340,11492.0,6.998815973592623,7.720749043193002,0.23808091853471844,36580,27871,36580,8709,0,16181,1350,0
0.25,4,0.8893835616438356,0.2861270880920274,10397,11548.0,6.960875756496974,7.659080276302391,0.22695874728238435,36337,28090,36337,8247,0,16381,1311,1
0.25,5,0.8726883561643836,0.2790716768384466,10197,11368.0,7.0231166224643395,7.734968116259339,0.23637756917266484,36539,27902,36539,8637,0,16223,1482,0
0.25,6,0.885445205479452,0.28425110132158593,10324,11505.0,6.982163920363155,7.683342511013216,0.2297081497797357,36320,27977,36320,8343,0,16306,1347,0
0.25,7,0.8809075342465753,0.28111001857314544,10292,11456.0,7.040469460049379,7.751229105211406,0.23667103681852944,36612,27947,36612,8665,0,16261,1393,1
0.25,8,0.8839897260273972,0.28337403616606754,10327,11479.0,6.98561562958457,7.6942897127020276,0.23313119117526,36443,27947,36443,8496,0,16270,1350,0
0.25,9,0.8841609589041096,0.2812278694775835,10325,11501.0,6.985926085088097,7.715884948521,0.23941820558914856,36714,27924,36714,8790,0,16236,1363,0
0.25,10,0.8830479452054795,0.28358537255980204,10314,11476.0,6.948216135138031,7.655045367060764,0.23010723123453394,36370,28001,36370,8369,0,16318,1369,0
0.25,11,0.8801369863013698,0.27968847861013535,10271,11434.0,7.015414258188825,7.731149415897394,0.2368270566130218,36723,28026,36723,8697,0,16355,1400,0
0.25,12,0.8920376712328767,0.2871742603713294,10425,11604.0,6.963321012226329,7.653132058839733,0.22494628395129745,36302,28136,36302,8166,0,16461,1250,0
0.25,13,0.8786815068493151,0.28302303130602674,10261,11428.0,6.9600829816152805,7.659081505999173,0.228851192938905,36255,27958,36255,8297,0,16286,1411,0
0.25,14,0.8804794520547945,0.2808063677890533,10266,11453.0,7.001818117001177,7.707322410350392,0.23271971334008043,36559,28051,36559,8508,0,16396,1389,0
0.25,15,0.8790239726027397,0.2814662273476112,10251,11419.0,7.002859287322635,7.703185063152114,0.23176825919824273,36420,27979,36420,8441,0,16321,1407,0
0.25,16,0.8872431506849315,0.28393773849068,10343,11539.0,7.009114304096076,7.710571828588685,0.23194333873225903,36427,27978,36427,8449,0,16330,1305,0
0.25,17,0.8821061643835616,0.28027785344592754,10289,11482.0,6.978407557354926,7.6905747752655955,0.2329610460365023,36710,28158,36710,8552,0,16485,1384,0
