class1_low_balk,seed,average_utilization,overall_percent_serviced,total_served,total_value,mean_accepted_booking_delay,mean_offered_booking_delay,overall_balking_rate,total_arrivals,total_booked,total_offered,total_balked,total_no_offer,total_canceled,total_no_show,total_unresolved_booked
0.1,69,0.8381849315068494,0.26818853670553455,9798,10923.0,8.279251437891665,9.150188865166694,0.3622926588930859,36534,23298,36534,13236,0,11612,1888,0
0.1,70,0.8428938356164384,0.26814895648615467,9829,10982.0,8.090748404897395,8.9649706724867,0.36718046651207203,36655,23196,36655,13459,0,11529,1826,12
0.1,71,0.8351027397260274,0.2677050711499368,9745,10867.0,8.180525448712391,9.05494203615186,0.36635349706060105,36402,23066,36402,13336,0,11406,1905,10
0.1,72,0.8392979452054794,0.26586234069726367,9784,10917.0,8.229286843567063,9.113013233336051,0.3640661938534279,36801,23403,36801,13398,0,11732,1873,14
0.1,73,0.8373287671232876,0.2667503958936275,9770,10903.0,8.271182108626197,9.147982307650302,0.3590618686179217,36626,23475,36626,13151,0,11800,1897,8
0.1,74,0.8392123287671233,0.26804602727744825,9807,10938.0,8.183751833635343,9.055866837947905,0.36649629649875637,36587,23178,36587,13409,0,11497,1864,10
0.1,75,0.841181506849315,0.2673429319371728,9804,10954.0,8.217443249701315,9.088268979057592,0.36092931937172773,36672,23436,36672,13236,0,11746,1872,14
0.1,76,0.8371575342465754,0.2693281938325991,9782,10899.0,8.24510862523215,9.122081497797357,0.3625275330396476,36320,23153,36320,13167,0,11464,1895,12
0.1,77,0.8428938356164384,0.2721737927217379,9835,10952.0,8.12733107815075,8.99413311194133,0.361892901618929,36135,23058,36135,13077,0,11379,1835,9
0.1,78,0.8422945205479452,0.2707765198468446,9830,10969.0,8.176814481205612,9.051262981020852,0.3639093187890808,36303,23092,36303,13211,0,11423,1833,6
0.1,79,0.8391267123287671,0.266614010240767,9789,10923.0,8.239871382636656,9.123760758252534,0.3647183789083778,36716,23325,36716,13391,0,11644,1887,5
0.1,80,0.843236301369863,0.2700134198778517,9859,10979.0,8.20136089801933,9.068277052008874,0.36808807821871664,36513,23073,36513,13440,0,11373,1831,10
0.1,81,0.8455479452054795,0.2681220567819909,9850,11005.0,8.256078212769607,9.138171325911207,0.3651904074910853,36737,23321,36737,13416,0,11648,1801,22
0.1,82,0.8348458904109589,0.268917057040507,9759,10895.0,8.17519948242398,9.052714246348856,0.3611187655001378,36290,23185,36290,13105,0,11478,1925,23
0.1,83,0.8395547945205479,0.2689144736842105,9810,10932.0,8.234303873572104,9.10748355263158,0.3616776315789474,36480,23286,36480,13194,0,11601,1872,3
0.1,84,0.8421232876712329,0.2707932494090484,9852,10971.0,8.202932828760643,9.06404265845748,0.36083777692265406,36382,23254,36382,13128,0,11575,1813,14
0.1,85,0.8408390410958904,0.26595427300588537,9806,10974.0,8.310657692963026,9.200672615334545,0.36329364541238374,36871,23476,36871,13395,0,11830,1833,7
0.1,86,0.8394691780821918,0.2686534458200942,9808,10927.0,8.218727202506114,9.07885942807056,0.3617015448668785,36508,23303,36508,13205,0,11603,1876,16
0.1,87,0.8382705479452055,0.27043451838347005,9790,10921.0,8.080076098235905,8.95362006574404,0.361122620922074,36201,23128,36201,13073,0,11455,1882,1
0.1,88,0.8460616438356164,0.27029765327637667,9871,11016.0,8.156994685410595,9.032558394260523,0.36109970152523346,36519,23332,36519,13187,0,11646,1801,14
0.1,89,0.8384417808219178,0.2684370632245334,9795,10920.0,8.1872921108742,9.07418674120968,0.35734056839047385,36489,23450,36489,13039,0,11768,1875,12
0.1,90,0.8351883561643836,0.2657100849488129,9759,10879.0,8.24094148132153,9.136598780222174,0.36955456327597475,36728,23155,36728,13573,0,11460,1928,8
0.1,91,0.8446917808219178,0.2714486638537271,9843,10991.0,8.088180275808066,8.960867047240837,0.3660682275723229,36261,22987,36261,13274,0,11299,1837,8
0.1,92,0.8438356164383561,0.27260167992926615,9866,10973.0,8.159135983443994,9.020418877099912,0.35914014146772766,36192,23194,36192,12998,0,11501,1825,2
0.1,93,0.8382705479452055,0.2672969723467046,9782,10917.0,8.1490488077817,9.024647502459285,0.36512187124275874,36596,23234,36596,13362,0,11564,1883,5
0.1,94,0.8417808219178082,0.26577453365774534,9831,10953.0,8.312156331951611,9.194241686942418,0.36085428494187616,36990,23642,36990,13348,0,11938,1850,23
0.1,95,0.8396404109589041,0.26846610331719856,9817,10941.0,8.333261673402701,9.223890392977275,0.36396204227855716,36567,23258,36567,13309,0,11555,1870,16
0.1,96,0.8456335616438356,0.2711990111248455,9873,11003.0,8.128624120775433,8.996319186924874,0.3595385249278945,36405,23316,36405,13089,0,11632,1800,11
0.1,97,0.8399828767123287,0.26634053539883135,9800,10916.0,8.397443570451436,9.301046337817638,0.3642614485663813,36795,23392,36795,13403,0,11710,1871,11
0.1,98,0.8398116438356165,0.2691159146324758,9823,10939.0,8.203063983178131,9.072244596038464,0.3615791348182242,36501,23303,36501,13198,0,11614,1866,0
0.1,99,0.8488869863013698,0.27156033609765445,9922,11035.0,8.195907312669275,9.072200782768153,0.3633576922024249,36537,23261,36537,13276,0,11546,1778,15
0.1,100,0.8396404109589041,0.267260154633562,9817,10926.0,8.289560557341908,9.17597734945007,0.3649950996406403,36732,23325,36732,13407,0,11638,1862,8
0.15,1,0.844263698630137,0.2686335403726708,9861,10974.0,8.153044906426935,8.98509861610548,0.36970142748174784,36708,23137,36708,13571,0,11446,1826,4
0.15,2,0.8435787671232877,0.26702523565044956,9830,10969.0,8.214083175803403,9.055225056365957,0.3677233585961481,36813,23276,36813,13537,0,11599,1843,4
0.15,3,0.8434075342465753,0.27034214277881347,9861,10970.0,8.064391639927154,8.883676938260773,0.3677486566509486,36476,23062,36476,13414,0,11353,1831,17
0.15,4,0.8370719178082192,0.26663393076356495,9774,10898.0,8.206059303824667,9.039746842349347,0.3651962790190141,36657,23270,36657,13387,0,11573,1904,19
0.15,5,0.8446061643835616,0.2731781656968689,9859,11015.0,7.985748529091305,8.783651981158215,0.36422831809365475,36090,22945,36090,13145,0,11256,1809,21
0.15,6,0.8379280821917808,0.26599619461810275,9786,10900.0,8.269181311615945,9.123837999456374,0.36586028812177224,36790,23330,36790,13460,0,11648,1887,9
0.15,7,0.8406678082191781,0.2693403462634232,9832,10947.0,8.244529184902717,9.078895463510849,0.3678227043611659,36504,23077,36504,13427,0,11390,1848,7
0.15,8,0.8434075342465753,0.27085512912284565,9838,10979.0,8.152317592834159,8.971449810032487,0.36683002037332746,36322,22998,36322,13324,0,11331,1822,7
0.15,9,0.8403253424657534,0.2680713836735809,9809,10919.0,8.075760200987611,8.903992785111093,0.3690798283730972,36591,23086,36591,13505,0,11397,1864,16
0.15,10,0.8429794520547945,0.27043662242738986,9842,10954.0,8.08930042937069,8.906273184403593,0.36644409639216335,36393,23057,36393,13336,0,11373,1830,12
0.15,11,0.8416095890410958,0.2673077973881209,9784,10953.0,8.185068030158593,9.02437025299164,0.36948800611988414,36602,23078,36602,13524,0,11436,1855,3
0.15,12,0.8392979452054794,0.26885587984953735,9792,10927.0,8.065808422430722,8.898053320886302,0.37083001565031165,36421,22915,36421,13506,0,11229,1886,8
0.15,13,0.8363013698630137,0.269598523049792,9784,10923.0,8.045626879330632,8.867598027059051,0.3676944697032322,36291,22947,36291,13344,0,11244,1897,22
0.15,14,0.842208904109589,0.2698242429243337,9810,10992.0,8.111899917752478,8.936105839315674,0.3646065406936766,36357,23101,36357,13256,0,11444,1842,5
0.15,15,0.8423801369863013,0.2674564270152505,9821,10953.0,8.082714557071318,8.923720043572985,0.36917211328976035,36720,23164,36720,13556,0,11500,1841,2
0.15,16,0.841181506849315,0.26744471409483817,9808,10939.0,8.197324846243172,9.025931884492678,0.3659913287704851,36673,23251,36673,13422,0,11547,1874,22
0.15,17,0.8376712328767123,0.26717703349282296,9772,10931.0,8.056968066643526,8.881558441558441,0.3698427887901572,36575,23048,36575,13527,0,11369,1892,15
0.15,18,0.8399828767123287,0.26613604259480605,9797,10951.0,8.063518613827414,8.894355101597306,0.36661958057155275,36812,23316,36812,13496,0,11637,1869,13
0.15,19,0.8393835616438357,0.2681909258090193,9771,10952.0,8.160001731152082,8.986029149397524,0.3657947465210112,36433,23106,36433,13327,0,11448,1874,13
0.15,20,0.8377568493150684,0.26780962830887395,9763,10908.0,8.197594128631607,9.022027156768619,0.368344534357427,36455,23027,36455,13428,0,11348,1913,3
0.15,21,0.8398972602739726,0.27047345291727704,9786,10929.0,8.08918545391725,8.903457615875736,0.36005085542135373,36181,23154,36181,13027,0,11486,1878,4
0.15,22,0.8462328767123287,0.2674352520906065,9882,11010.0,8.222402389588222,9.046899948580553,0.36578171091445427,36951,23435,36951,13516,0,11742,1800,11
0.15,23,0.8363869863013699,0.26641052889724515,9777,10896.0,8.066969107798661,8.912150194828197,0.36932886454671787,36699,23145,36699,13554,0,11449,1905,14
0.15,24,0.8406678082191781,0.2696063598602591,9801,10948.0,8.166551515674929,8.996148873545511,0.36296866833548813,36353,23158,36353,13195,0,11476,1871,10
0.15,25,0.8407534246575342,0.2696225120109815,9821,10950.0,8.027023521272916,8.855264241592312,0.3650514756348662,36425,23128,36425,13297,0,11445,1857,5
0.15,26,0.8502568493150685,0.2733401205183942,9934,11060.0,8.041987706692062,8.856340973502462,0.36433425969237543,36343,23102,36343,13241,0,11416,1743,9
0.15,27,0.8412671232876713,0.2682454897258407,9843,10964.0,8.186420127311306,9.023927617594158,0.3706600534147272,36694,23093,36694,13601,0,11407,1830,13
0.15,28,0.8408390410958904,0.2672616123574041,9793,10941.0,8.081184170603787,8.921892909775668,0.37036733802740024,36642,23071,36642,13571,0,11412,1859,7
0.15,29,0.833304794520548,0.26826782714077174,9740,10862.0,8.119200974845505,8.940755226264908,0.367119288291514,36307,22978,36307,13329,0,11304,1924,10
0.15,30,0.8455479452054795,0.2679293408949068,9874,10991.0,8.287163178477803,9.140259951699997,0.3685995712696388,36853,23269,36853,13584,0,11577,1802,16
0.15,31,0.8458047945205479,0.2698282463625424,9866,11016.0,8.216499307479225,9.06014112241549,0.36812164971009737,36564,23104,36564,13460,0,11433,1800,5
0.15,32,0.8372431506849315,0.2671348928727591,9775,10902.0,8.243005114539907,9.071709663314385,0.36415063401836467,36592,23267,36592,13325,0,11592,1892,8
0.15,33,0.8370719178082192,0.2681097476906108,9723,10892.0,8.131550289671996,8.957396939197574,0.36696539363022196,36265,22957,36265,13308,0,11319,1907,8
0.15,34,0.8419520547945205,0.2714794664309978,9830,10952.0,8.089818007244796,8.896406970642659,0.36720152448286336,36209,22913,36209,13296,0,11223,1845,15
0.15,35,0.8386986301369863,0.27100817137809186,9817,10931.0,8.104524926176829,8.91320671378092,0.3642888692579505,36224,23028,36224,13196,0,11334,1867,10
0.15,36,0.8415239726027397,0.26894758450800604,9826,10964.0,8.07042920487322,8.88000547420282,0.36419871356233746,36535,23229,36535,13306,0,11567,1830,6
0.15,37,0.8396404109589041,0.2688813485113835,9826,10940.0,8.092038396386222,8.934298380035026,0.3699923380035026,36544,23023,36544,13521,0,11330,1857,10
0.15,38,0.8414383561643836,0.2711653730353838,9817,10939.0,8.10770430037677,8.926884512333231,0.3621799298400685,36203,23091,36203,13112,0,11404,1865,5
0.15,39,0.8448630136986301,0.2706884705235674,9849,11009.0,8.052702585081382,8.86920434244881,0.3684760203380514,36385,22978,36385,13407,0,11323,1806,0
0.15,40,0.838013698630137,0.267988172160771,9788,10912.0,8.284732725465624,9.10675172489322,0.36641660278173255,36524,23141,36524,13383,0,11461,1882,10
0.15,41,0.8376712328767123,0.2701041205139566,9754,10889.0,7.997553944264873,8.812195392113425,0.3660279131590607,36112,22894,36112,13218,0,11227,1901,12
0.15,42,0.8440924657534247,0.2673248528574141,9856,10996.0,8.222141327623126,9.070004610919742,0.3666766117876807,36869,23350,36869,13519,0,11663,1813,18
0.15,43,0.8396404109589041,0.26944345098902306,9794,10938.0,8.09216290063755,8.911029189248673,0.3656771850669895,36349,23057,36349,13292,0,11387,1863,13
0.15,44,0.8420376712328768,0.2688813485113835,9826,10974.0,8.083041239343979,8.903103108581437,0.3676390105078809,36544,23109,36544,13435,0,11446,1837,0
0.15,45,0.8376712328767123,0.2686981370555586,9779,10918.0,8.121472499672874,8.953975930098368,0.3700335220091224,36394,22927,36394,13467,0,11245,1896,7
0.15,46,0.8386130136986302,0.2664685352819282,9773,10925.0,8.198740890862835,9.026447813283891,0.3676791362198713,36676,23191,36676,13485,0,11525,1878,15
0.15,47,0.8439212328767123,0.27165191496401686,9852,10977.0,8.145592547869589,8.962720930873797,0.3606308765544434,36267,23188,36267,13079,0,11511,1822,3
0.15,48,0.8434075342465753,0.2705071149936817,9847,10983.0,8.123871417978803,8.943354760727432,0.3701719685731553,36402,22927,36402,13475,0,11252,1823,5
0.15,49,0.8445205479452055,0.2706847360912982,9867,10973.0,8.036881338302852,8.844425545923405,0.36700318226709094,36452,23074,36452,13378,0,11379,1820,8
0.15,50,0.8391267123287671,0.26802263593865333,9804,10938.0,8.111913201348663,8.952459061209984,0.3675606222149321,36579,23134,36579,13445,0,11453,1867,10
0.15,51,0.84375,0.26919704028500957,9823,10979.0,8.159513994358862,8.996601808714717,0.3684571115374075,36490,23045,36490,13445,0,11371,1833,18
0.15,52,0.8400684931506849,0.26916543372239576,9824,10974.0,8.03769737983689,8.87054085155351,0.3684037481505836,36498,23052,36498,13446,0,11355,1861,12
0.15,53,0.8433219178082192,0.26799575128686987,9840,10967.0,8.176571624871178,9.008742544325516,0.3657433886210747,36717,23288,36717,13429,0,11620,1826,2
0.15,54,0.8373287671232876,0.26619215140854674,9761,10910.0,8.227042910850871,9.053751124928414,0.36892197769232865,36669,23141,36669,13528,0,11494,1886,0
0.15,55,0.8345034246575342,0.2673984632272228,9744,10864.0,8.088900441902782,8.903979143798024,0.36657519209659717,36440,23082,36440,13358,0,11403,1922,13
0.15,56,0.8453767123287671,0.27025844386708603,9882,10989.0,8.123860149531094,8.96124709421578,0.36718173116368114,36565,23139,36565,13426,0,11454,1802,1
0.15,57,0.8374143835616439,0.26929972143310255,9764,10902.0,8.166127850338377,8.975646082135864,0.3601511432275147,36257,23199,36257,13058,0,11532,1901,2
0.15,58,0.8406678082191781,0.2693174324027259,9801,10928.0,8.091484016286927,8.910722136733348,0.36562980874917567,36392,23086,36392,13306,0,11390,1886,9
0.15,59,0.8392123287671233,0.26661955753655486,9810,10916.0,8.180805484147387,9.01682339511877,0.3656574441485025,36794,23340,36794,13454,0,11660,1867,3
0.15,60,0.8392979452054794,0.26957214695941306,9810,10940.0,8.174523396880415,9.005385947074826,0.3657772526174054,36391,23080,36391,13311,0,11392,1871,7
0.15,61,0.8383561643835616,0.2661582459485224,9772,10904.0,8.240864575693516,9.079912842162603,0.36867765218575516,36715,23179,36715,13536,0,11502,1899,6
0.15,62,0.8346746575342465,0.26659915704198367,9741,10877.0,8.065831672011788,8.890552301713285,0.36849307570200884,36538,23074,36538,13464,0,11404,1921,8
0.15,63,0.8374143835616439,0.26897385854476485,9785,10913.0,8.145060387522808,8.97355181040882,0.36716795425178017,36379,23018,36373,13355,6,11326,1900,7
0.15,64,0.8449486301369863,0.2688048873615884,9856,11022.0,8.196731885615996,9.036655211912944,0.3657611956581029,36666,23255,36666,13411,0,11597,1794,8
0.15,65,0.8425513698630137,0.2688462799082268,9843,10966.0,8.137297204004142,8.972058341527369,0.36698350267671803,36612,23176,36612,13436,0,11484,1840,9
0.15,66,0.8395547945205479,0.26891472229092805,9785,10931.0,8.188979113291936,9.009701266935993,0.3671091323824443,36387,23029,36387,13358,0,11359,1873,12
0.15,67,0.8392979452054794,0.2686971513012068,9819,10934.0,8.044045254339753,8.875051309416303,0.36628081985606,36543,23158,36543,13385,0,11468,1867,4
0.15,68,0.835445205479452,0.2669391561968508,9731,10886.0,8.134542149904794,8.953530476765238,0.3661052285071597,36454,23108,36454,13346,0,11429,1935,13
0.15,69,0.8417808219178082,0.2676290344545826,9826,10949.0,8.213638121428264,9.034182214353807,0.366117390712243,36715,23273,36715,13442,0,11585,1857,5
0.15,70,0.8454623287671232,0.26973918279099046,9856,11000.0,8.063542699487003,8.871862940967185,0.365144092613372,36539,23197,36539,13342,0,11522,1814,5
0.15,71,0.8382705479452055,0.2672331357066747,9781,10908.0,8.194839046005473,9.031829731428102,0.3710827573017131,36601,23019,36601,13582,0,11340,1882,16
0.15,72,0.8415239726027397,0.2713259668508287,9822,10941.0,8.043860801050558,8.849806629834253,0.36892265193370166,36200,22845,36200,13355,0,11155,1858,10
0.15,73,0.8392979452054794,0.270355078447564,9822,10958.0,8.068628727698918,8.88392513074594,0.36589595375722545,36330,23037,36330,13293,0,11339,1865,11
0.15,74,0.8480308219178082,0.2700819672131147,9885,11026.0,8.13089388845789,8.972868852459017,0.3660655737704918,36600,23202,36600,13398,0,11516,1785,16
0.15,75,0.8395547945205479,0.26666666666666666,9796,10957.0,8.2069157836029,9.04551517626242,0.3654825098679733,36735,23309,36735,13426,0,11637,1872,4
0.15,76,0.8424657534246576,0.26919182243630096,9836,10979.0,8.19564281408766,9.03680998385287,0.3643504200990722,36539,23226,36539,13313,0,11548,1829,13
0.15,77,0.844777397260274,0.27052663322093373,9868,11003.0,8.16306840306321,8.991912712119966,0.36636784823313323,36477,23113,36477,13364,0,11419,1811,15
0.15,78,0.8423801369863013,0.269910897875257,9845,10966.0,8.214605003008682,9.037943797121317,0.3621384509938314,36475,23266,36475,13209,0,11563,1841,17
0.15,79,0.8398116438356165,0.26836135028016944,9818,10927.0,8.079683514202948,8.911548448817822,0.3678010113434468,36585,23129,36585,13456,0,11432,1869,10
0.15,80,0.8383561643835616,0.26966818119234476,9793,10939.0,8.135828923776621,8.956904860250585,0.37031529670934876,36315,22867,36315,13448,0,11188,1882,4
0.15,81,0.8426369863013699,0.27001974550241337,9846,10969.0,8.102396798468833,8.93176831943835,0.3695425625274243,36464,22989,36464,13475,0,11292,1840,11
0.15,82,0.8336472602739726,0.26695518790402106,9746,10870.0,8.105080179044805,8.924044045140791,0.369699791826449,36508,23011,36508,13497,0,11320,1933,12
0.15,83,0.8385273972602739,0.2677972571366251,9822,10920.0,8.165760869565217,8.998664012869101,0.3678872317801347,36677,23184,36677,13493,0,11474,1871,17
0.15,84,0.8391267123287671,0.26843835616438355,9798,10925.0,8.197184315080325,9.025643835616439,0.3655890410958904,36500,23156,36500,13344,0,11501,1856,1
0.15,85,0.8363869863013699,0.2703016883476336,9766,10894.0,8.047852920723226,8.854968170495432,0.3631884860226958,36130,23008,36130,13122,0,11327,1904,11
0.15,86,0.839041095890411,0.2682799967149388,9800,10934.0,8.096032950357685,8.925894494784965,0.3685838648744833,36529,23065,36529,13464,0,11375,1881,9
0.15,87,0.8352739726027397,0.26714058297194926,9733,10877.0,8.070709699809127,8.89668990503376,0.36729428555744636,36434,23052,36434,13382,0,11376,1933,10
0.15,88,0.8383561643835616,0.26996501473788603,9800,10905.0,8.070414635198688,8.875513071265255,0.3615327401448996,36301,23177,36301,13124,0,11473,1894,10
0.15,89,0.838013698630137,0.2675709001233046,9765,10897.0,8.060260303687636,8.888806685847376,0.36840663104534865,36495,23050,36495,13445,0,11379,1902,4
0.15,90,0.8398116438356165,0.2693249003162381,9794,10940.0,8.194972649127378,9.029753884229342,0.36658875292176546,36365,23034,36365,13331,0,11364,1871,5
0.15,91,0.8403253424657534,0.2722656900283003,9813,10946.0,7.988929085124003,8.796043504799956,0.3634371011597581,36042,22943,36042,13099,0,11260,1863,7
0.15,92,0.8393835616438357,0.26972906065190483,9806,10925.0,8.126681614349776,8.946307247971394,0.36206849126667584,36355,23192,36355,13163,0,11501,1872,13
0.15,93,0.8344178082191781,0.2663585901397282,9741,10870.0,8.063065402761547,8.890486997894506,0.36826994066336716,36571,23103,36571,13468,0,11418,1929,15
0.15,94,0.8428938356164384,0.26938842433185767,9858,11001.0,8.069457659372027,8.898125375744657,0.3681477837896923,36594,23122,36594,13472,0,11427,1830,7
0.15,95,0.8418664383561644,0.27272475642161204,9853,10972.0,8.095489443378119,8.906277679362267,0.3654782993799823,36128,22924,36128,13204,0,11215,1841,15
0.15,96,0.834931506849315,0.268169943627114,9752,10866.0,8.139767703909161,8.96834868692424,0.3654887941702186,36365,23074,36365,13291,0,11402,1916,4
0.15,97,0.8348458904109589,0.2662521815008726,9764,10869.0,8.292755979632878,9.116873909249565,0.3627017888307155,36672,23371,36672,13301,0,11666,1926,15
0.15,98,0.841181506849315,0.27156125608137993,9824,10945.0,8.063357282821686,8.877764263600177,0.36518686421937196,36176,22965,36176,13211,0,11285,1850,6
0.15,99,0.844777397260274,0.2698564593301435,9870,11008.0,8.210306346675859,9.066056049213945,0.3654408749145591,36575,23209,36575,13366,0,11509,1798,32
0.15,100,0.839041095890411,0.26737077670432835,9797,10928.0,8.17713719407101,9.013372632498227,0.36662845914524317,36642,23208,36642,13434,0,11525,1875,11
0.2,1,0.8365582191780822,0.26765391471273825,9760,10890.0,8.019557972285565,8.799670917317977,0.37463320992732757,36465,22804,36465,13661,0,11112,1924,8
0.2,2,0.8370719178082192,0.2683456003515325,9771,10898.0,8.04865596090068,8.828984950016478,0.37064703943754806,36412,22916,36412,13496,0,11224,1902,19
0.2,3,0.8438356164383561,0.2693453601202679,9854,10992.0,8.07773054567537,8.865737324039907,0.36985103184365176,36585,23054,36585,13531,0,11355,1836,9
0.2,4,0.8458047945205479,0.27049584063047283,9885,11005.0,8.020927919747482,8.791566330998249,0.36714645359019266,36544,23127,36544,13417,0,11422,1799,21
0.2,5,0.8413527397260274,0.2711363824560435,9823,10950.0,7.918275333771066,8.688923238289767,0.3694278064533937,36229,22845,36229,13384,0,11159,1861,2
0.2,6,0.8416095890410958,0.2652351021068818,9832,10982.0,8.129995684074235,8.931640993822331,0.37494941865170356,37069,23170,37069,13899,0,11494,1835,9
0.2,7,0.8400684931506849,0.26783712090135914,9794,10947.0,8.215526224383467,9.01055596576148,0.3701424781907184,36567,23032,36567,13535,0,11351,1875,12
0.2,8,0.8426369863013699,0.26754159065537614,9826,10985.0,8.094486477084963,8.895744275328777,0.373812181773627,36727,22998,36727,13729,0,11343,1823,6
0.2,9,0.8421232876712329,0.27087980173482035,9837,10957.0,7.885450810716315,8.643480655376566,0.36992978108219743,36315,22881,36315,13434,0,11195,1839,10
0.2,10,0.8404965753424658,0.27130261739587075,9816,10917.0,7.9713286713286715,8.725104336530222,0.36762389099250986,36181,22880,36181,13301,0,11174,1860,30
0.2,11,0.8452054794520548,0.2696118683965621,9850,11003.0,8.170361931469635,8.954891334099743,0.3753216182186456,36534,22822,36534,13712,0,11153,1811,8
0.2,12,0.8396404109589041,0.2683854722609957,9806,10926.0,8.026326095470171,8.805019569203822,0.3710211566357391,36537,22981,36537,13556,0,11281,1882,12
0.2,13,0.833904109589041,0.26866288358768114,9753,10856.0,8.074370409233998,8.854167814445486,0.36995206875654235,36302,22872,36302,13430,0,11177,1935,7
0.2,14,0.8426369863013699,0.269916602655547,9839,10980.0,8.026420541533616,8.804482607264347,0.3728464830461977,36452,22861,36452,13591,0,11180,1840,2
0.2,15,0.8407534246575342,0.268624014022787,9808,10962.0,8.045563132519653,8.838327125328659,0.36944018404907975,36512,23023,36512,13489,0,11353,1852,10
0.2,16,0.8439212328767123,0.270745834362733,9863,10967.0,8.092710053001998,8.867879985725658,0.36814076697136894,36429,23018,36429,13411,0,11321,1826,8
0.2,17,0.8355308219178083,0.2695644965181828,9755,10883.0,7.871981736763543,8.625400685310048,0.3705648281198187,36188,22778,36188,13410,0,11092,1922,9
0.2,18,0.8482020547945206,0.2728399140921857,9909,11027.0,7.9552388862175984,8.715044881326063,0.37009196541659783,36318,22877,36318,13441,0,11183,1778,7
0.2,19,0.845291095890411,0.2672186778878784,9843,11004.0,8.134075068184769,8.923225193430161,0.3729062033392154,36835,23099,36835,13736,0,11427,1820,9
0.2,20,0.8325342465753425,0.26456409837405015,9714,10864.0,8.135125667746738,8.935506713511453,0.37799929188114495,36717,22838,36717,13879,0,11159,1953,12
0.2,21,0.8408390410958904,0.26667392606304785,9796,10954.0,8.145328870147372,8.930473131159145,0.37379539391299615,36734,23003,36734,13731,0,11339,1850,18
0.2,22,0.8413527397260274,0.2699288793695252,9830,10961.0,8.080111096645402,8.864294148337315,0.3672460663975616,36417,23043,36417,13374,0,11350,1845,18
0.2,23,0.8409246575342466,0.2693841626096763,9794,10952.0,8.00359286684485,8.779849822592624,0.37225293616084937,36357,22823,36357,13534,0,11163,1865,1
0.2,24,0.8423801369863013,0.27063297417950344,9821,10968.0,8.01365381259815,8.789550552509025,0.3682934222491664,36289,22924,36289,13365,0,11245,1852,6
0.2,25,0.8401541095890411,0.26700499304248176,9786,10922.0,8.02248463985359,8.797522577828708,0.3738506452757087,36651,22949,36651,13702,0,11290,1867,6
0.2,26,0.8391267123287671,0.2687004103967168,9821,10943.0,8.050732217573222,8.817729138166895,0.3722571819425445,36550,22944,36550,13606,0,11245,1878,0
0.2,27,0.8327054794520548,0.2653139147984509,9728,10847.0,8.204200043299416,8.999018163966618,0.37012491136202474,36666,23095,36666,13571,0,11417,1938,12
0.2,28,0.8398972602739726,0.269077519166827,9792,10932.0,8.0991202856894,8.86570855431288,0.36901981259102523,36391,22962,36391,13429,0,11314,1853,3
0.2,29,0.8434931506849315,0.2696733634003007,9866,10985.0,8.087086826217261,8.884160174935083,0.37069837365040315,36585,23023,36585,13562,0,11330,1818,9
0.2,30,0.8415239726027397,0.26886456908344736,9827,10955.0,8.150032644178454,8.918248974008208,0.37140902872777015,36550,22975,36550,13575,0,11295,1845,8
0.2,31,0.8395547945205479,0.2682679666958808,9795,10933.0,8.08396712999388,8.872069456617002,0.37341148115687994,36512,22878,36512,13634,0,11211,1866,6
0.2,32,0.8379280821917808,0.2682692571554019,9776,10911.0,8.14724327149203,8.928404818748113,0.369885568453116,36441,22962,36441,13479,0,11272,1905,9
0.2,33,0.8381849315068494,0.2679824561403509,9776,10926.0,8.120829694323143,8.918338815789474,0.37225877192982454,36480,22900,36480,13580,0,11235,1883,6
0.2,34,0.8450342465753424,0.27275988630405384,9884,11007.0,8.007669179484944,8.784612412727324,0.3666970223804399,36237,22949,36237,13288,0,11261,1797,7
0.2,35,0.8434075342465753,0.26723411198433633,9827,10977.0,8.146070811744387,8.9340548772197,0.37019008511679763,36773,23160,36773,13613,0,11476,1840,17
0.2,36,0.8416952054794521,0.26864571100854795,9837,10949.0,7.94895259574099,8.717508261190158,0.3703197968156867,36617,23057,36617,13560,0,11371,1838,11
0.2,37,0.8416952054794521,0.26925288143017495,9835,10957.0,8.070505287896593,8.85011087688559,0.37095846907766855,36527,22977,36527,13550,0,11278,1858,6
0.2,38,0.8404965753424658,0.268630088106936,9787,10950.0,8.074406838799721,8.852166991463783,0.3706804270853347,36433,22928,36433,13505,0,11266,1867,8
0.2,39,0.8416095890410958,0.27121170300855646,9826,10973.0,7.90439140181986,8.67659398288711,0.37209494893734474,36230,22749,36230,13481,0,11077,1833,13
0.2,40,0.8449486301369863,0.26812384170936443,9838,10997.0,8.181107831220698,8.969175842145427,0.3721792216286929,36692,23036,36692,13656,0,11368,1823,7
0.2,41,0.845291095890411,0.2701163586584531,9866,11002.0,7.996696226743175,8.777796030116358,0.37018480492813144,36525,23004,36525,13521,0,11321,1807,10
0.2,42,0.8397260273972603,0.268822512959763,9801,10940.0,8.032127111615523,8.810115472174223,0.3716503469650841,36459,22909,36459,13550,0,11243,1862,3
0.2,43,0.8386986301369863,0.26718473074301297,9799,10932.0,8.161980913077121,8.95102931152011,0.3657259713701432,36675,23262,36675,13413,0,11578,1867,18
0.2,44,0.8397260273972603,0.267734803613833,9809,10927.0,8.036607104038955,8.82506755465786,0.37219204629199987,36637,23001,36637,13636,0,11319,1869,4
