class1_low_balk,seed,class_id,arrivals,booked,balked,offered,no_offer,canceled,no_show,served,mean_accepted_booking_delay,mean_offered_booking_delay,percent_serviced,slot_utilization,balking_rate,total_booking_delay,total_offered_booking_delay
0.25,57,1,18082,10625,7457,18082,0,5341,894,4386,8.20404705882353,8.720440216790179,0.24256166353279504,0.375513698630137,0.41239907089923683,87168.0,157683.0
0.25,57,2,18335,12105,6230,18335,0,5710,1041,5351,7.7969434118133005,8.719280065448595,0.2918461958003818,0.4581335616438356,0.33978729206435776,94382.0,159868.0
0.25,58,1,18049,10578,7471,18049,0,5272,905,4393,8.164397806768765,8.678430938002105,0.24339298576098398,0.37611301369863015,0.4139287495152086,86363.0,156637.0
0.25,58,2,18437,12256,6181,18437,0,5867,972,5407,7.7753753263707575,8.69425611542008,0.29326897000596625,0.46292808219178083,0.3352497694852742,95295.0,160296.0
0.25,59,1,18120,10598,7522,18120,0,5357,856,4382,8.183242121154935,8.693432671081677,0.24183222958057396,0.37517123287671234,0.415121412803532,86726.0,157525.0
0.25,59,2,18368,12312,6056,18368,0,5890,966,5455,7.737816764132553,8.652602351916377,0.2969838850174216,0.4670376712328767,0.3297038327526132,95268.0,158931.0
0.25,60,1,18028,10482,7546,18028,0,5191,858,4433,8.130223239839726,8.643110716662969,0.24589527401819392,0.37953767123287674,0.41857111160417126,85221.0,155818.0
0.25,60,2,18336,12240,6096,18336,0,5851,1001,5388,7.762745098039216,8.662685427574171,0.293848167539267,0.4613013698630137,0.3324607329842932,95016.0,158839.0
0.25,61,1,18414,10723,7691,18414,0,5375,839,4505,8.18987223724704,8.745628326273488,0.2446508091669382,0.3857020547945205,0.41767133702617576,87820.0,161042.0
0.25,61,2,18304,12337,5967,18304,0,5997,977,5353,7.914646996838778,8.8085118006993,0.29244973776223776,0.45830479452054795,0.3259943181818182,97643.0,161231.0
0.25,62,1,17991,10560,7431,17991,0,5254,907,4398,8.159753787878788,8.66249791562448,0.24445556111389027,0.37654109589041096,0.41303985325996334,86167.0,155847.0
0.25,62,2,18236,12202,6034,18236,0,5833,961,5408,7.749713161776758,8.65579074358412,0.29655626233823207,0.46301369863013697,0.3308839657819697,94562.0,157847.0
0.25,63,1,18342,10767,7575,18342,0,5402,878,4484,8.246308163833937,8.774724675607894,0.24446625231708646,0.3839041095890411,0.4129865881583252,88788.0,160946.0
0.25,63,2,18439,12270,6169,18439,0,5968,896,5404,7.856560717196414,8.797114810998428,0.293074461738706,0.4626712328767123,0.33456261185530667,96400.0,162210.0
0.25,64,1,18257,10585,7672,18257,0,5212,865,4506,8.074822862541332,8.614832666922277,0.24680944295338775,0.3857876712328767,0.4202223804568111,85472.0,157281.0
0.25,64,2,18132,12116,6016,18132,0,5818,1024,5269,7.752888742159128,8.651500110302228,0.29059121994264286,0.45111301369863016,0.33178910213986323,93934.0,156869.0
0.25,65,1,18375,10673,7702,18375,0,5358,866,4448,8.313220275461445,8.85578231292517,0.24206802721088436,0.38082191780821917,0.41915646258503403,88727.0,162725.0
0.25,65,2,18334,12288,6046,18334,0,5940,988,5359,7.972819010416667,8.878804407112469,0.2922984618741137,0.45881849315068496,0.32976982655176174,97970.0,162784.0
0.25,66,1,18235,10619,7616,18235,0,5350,862,4407,8.271400320180808,8.824458459007403,0.24167809158212228,0.37731164383561644,0.417658349328215,87834.0,160914.0
0.25,66,2,18402,12281,6121,18402,0,5878,969,5432,7.9009852617864995,8.82175850451038,0.29518530594500597,0.46506849315068494,0.3326268883816976,97032.0,162338.0
0.25,67,1,18430,10726,7704,18430,0,5362,912,4450,8.221144881596121,8.751980466630494,0.24145415084102007,0.3809931506849315,0.4180141074335323,88180.0,161299.0
0.25,67,2,18376,12174,6202,18376,0,5859,995,5320,7.892065056678167,8.813452329124946,0.2895080539834567,0.4554794520547945,0.33750544188071396,96078.0,161956.0
0.25,68,1,18276,10624,7652,18276,0,5308,894,4418,8.154838102409638,8.692164587437077,0.24173779820529656,0.37825342465753425,0.4186911796892099,86637.0,158858.0
0.25,68,2,18309,12226,6083,18309,0,5846,976,5404,7.806314411909046,8.716969796275055,0.29515538806051667,0.4626712328767123,0.33224097438418265,95440.0,159599.0
0.25,69,1,18124,10702,7422,18124,0,5381,924,4397,8.322556531489441,8.824542043698962,0.24260648863385567,0.3764554794520548,0.4095122489516663,89068.0,159936.0
0.25,69,2,18414,12233,6181,18414,0,5869,961,5402,7.926019782555383,8.852883675464321,0.2933637449766482,0.4625,0.33566851308786794,96959.0,163017.0
0.25,70,1,18539,10744,7795,18539,0,5342,913,4485,8.150409530900967,8.679810129996223,0.24192243378823022,0.3839897260273973,0.42046496574788284,87568.0,160915.0
0.25,70,2,18284,12144,6140,18284,0,5844,983,5313,7.784420289855072,8.70061255742726,0.29058192955589585,0.45488013698630136,0.3358127324436666,94534.0,159082.0
0.25,71,1,18173,10471,7702,18173,0,5218,899,4354,8.176773947091968,8.732405216530017,0.23958619930666372,0.3727739726027397,0.42381555054201286,85619.0,158694.0
0.25,71,2,18249,12207,6042,18249,0,5795,1008,5404,7.81109199639551,8.696421721738178,0.2961258151131569,0.4626712328767123,0.3310866348841032,95350.0,158701.0
0.25,72,1,18371,10613,7758,18371,0,5248,875,4483,8.207858287006502,8.723259485057971,0.24402591040226443,0.38381849315068495,0.42229601001578576,87110.0,160255.0
0.25,72,2,18267,12170,6097,18267,0,5833,934,5398,7.80936729663106,8.72195762851043,0.2955055564679477,0.46215753424657535,0.3337712815459572,95040.0,159324.0
0.25,73,1,18168,10499,7669,18168,0,5187,878,4434,8.071244880464807,8.567095992954645,0.24405548216644649,0.3796232876712329,0.4221158080140907,84740.0,155647.0
0.25,73,2,18176,12163,6013,18176,0,5806,963,5394,7.666776288744553,8.57058758802817,0.2967649647887324,0.4618150684931507,0.3308208626760563,93251.0,155779.0
0.25,74,1,18408,10778,7630,18408,0,5380,919,4476,8.226108740025978,8.7290308561495,0.24315514993481094,0.3832191780821918,0.41449369839200345,88661.0,160684.0
0.25,74,2,18157,12126,6031,18157,0,5835,951,5340,7.808675573148606,8.72809384810266,0.29410144847717135,0.4571917808219178,0.33215839621082777,94688.0,158476.0
0.25,75,1,18537,10868,7669,18537,0,5527,886,4447,8.275671696724329,8.789609969250687,0.23989858121594648,0.38073630136986303,0.4137131143119167,89940.0,162933.0
0.25,75,2,18347,12172,6175,18347,0,5840,926,5404,7.814738744659875,8.768899547609964,0.29454406714994275,0.4626712328767123,0.3365672862048291,95121.0,160883.0
0.25,76,1,18130,10581,7549,18130,0,5265,925,4389,8.27152443058312,8.770932156646442,0.24208494208494208,0.3757705479452055,0.41638168781025925,87521.0,159017.0
0.25,76,2,18025,12063,5962,18025,0,5727,1010,5322,7.8813727928376025,8.781525658807212,0.2952565880721221,0.45565068493150684,0.33076282940360613,95073.0,158287.0
0.25,77,1,18328,10567,7761,18328,0,5195,942,4426,8.27074855682786,8.792776080314272,0.24148843299869052,0.37893835616438354,0.4234504583151462,87397.0,161154.0
0.25,77,2,18306,12148,6158,18306,0,5834,976,5333,7.82663812973329,8.761826723478642,0.2913252485523872,0.45659246575342466,0.3363924396372774,95078.0,160394.0
0.25,78,1,18323,10741,7582,18323,0,5458,868,4415,8.26692114328275,8.772908366533864,0.24095399225017738,0.3779965753424658,0.41379686732521964,88795.0,160746.0
0.25,78,2,18422,12259,6163,18422,0,5877,995,5387,7.813932620931561,8.761263706437955,0.2924221040060797,0.46121575342465754,0.3345456519379003,95791.0,161400.0
0.25,79,1,18249,10614,7635,18249,0,5233,902,4474,8.162615413604673,8.660638939119952,0.2451641185818401,0.38304794520547947,0.4183790892651652,86638.0,158048.0
0.25,79,2,18102,12085,6017,18102,0,5787,941,5350,7.769135291683906,8.682355540824219,0.29554745332007515,0.4580479452054795,0.33239421058446583,93890.0,157168.0
0.25,80,1,18149,10650,7499,18149,0,5286,921,4442,8.267793427230046,8.78307344757287,0.24475177695740813,0.3803082191780822,0.41319080941098685,88052.0,159404.0
0.25,80,2,18280,12136,6144,18280,0,5810,922,5397,7.834294660514173,8.750929978118162,0.2952407002188184,0.46207191780821916,0.3361050328227571,95077.0,159967.0
0.25,81,1,18087,10573,7514,18087,0,5301,923,4346,8.19143100349948,8.689777188035606,0.2402830762426052,0.3720890410958904,0.41543650135456406,86608.0,157172.0
0.25,81,2,18032,12004,6028,18032,0,5607,982,5412,7.718510496501167,8.643189884649512,0.30013309671694766,0.46335616438356164,0.3342945874001775,92653.0,155854.0
0.25,82,1,18367,10738,7629,18367,0,5411,879,4438,8.14695474017508,8.684706266673926,0.24162900854793923,0.37996575342465755,0.41536451244079053,87482.0,159512.0
0.25,82,2,18337,12232,6105,18337,0,5862,994,5370,7.764224983649444,8.679991274472378,0.2928505208049299,0.4597602739726027,0.33293341331733656,94972.0,159165.0
0.25,83,1,18408,10806,7602,18408,0,5359,904,4543,8.20497871552841,8.735332464146023,0.2467948717948718,0.3889554794520548,0.41297262059973927,88663.0,160800.0
0.25,83,2,18179,12094,6085,18179,0,5867,934,5293,7.887464858607574,8.80257439903185,0.2911601298201221,0.45316780821917807,0.33472688266681333,95391.0,160022.0
0.25,84,1,18381,10719,7662,18381,0,5309,927,4483,8.157290792051498,8.693270224688536,0.24389315053587943,0.38381849315068495,0.41684347968010443,87438.0,159791.0
0.25,84,2,18225,12140,6085,18225,0,5883,979,5278,7.843410214168039,8.754019204389575,0.28960219478738,0.45188356164383564,0.33388203017832646,95219.0,159542.0
0.25,85,1,18371,10694,7677,18371,0,5368,857,4468,8.21572844585749,8.752762506123782,0.2432094061292254,0.38253424657534246,0.417886886941375,87859.0,160797.0
0.25,85,2,18199,12235,5964,18199,0,5884,955,5390,7.810053126277074,8.730754437056982,0.29617011923732073,0.461472602739726,0.32771031375350296,95556.0,158891.0
0.25,86,1,18148,10533,7615,18148,0,5293,872,4368,8.225861577898035,8.767908309455587,0.24068767908309455,0.37397260273972605,0.41960546616707073,86643.0,159120.0
0.25,86,2,18232,12295,5937,18232,0,5842,993,5460,7.82944286295242,8.729431768319438,0.2994734532689776,0.4674657534246575,0.32563624396665203,96263.0,159155.0
0.25,87,1,18230,10746,7484,18230,0,5375,917,4454,8.190768658105341,8.711903455842018,0.24432254525507405,0.3813356164383562,0.41053208996160173,88018.0,158818.0
0.25,87,2,18307,12132,6175,18307,0,5833,967,5332,7.81998021760633,8.73785983503578,0.29125471131261266,0.4565068493150685,0.3373026711094117,94872.0,159964.0
0.25,88,1,18012,10509,7503,18012,0,5251,879,4376,8.061566276524884,8.601709971130358,0.24294914501443482,0.37465753424657533,0.4165556295802798,84719.0,154934.0
0.25,88,2,18369,12410,5959,18369,0,5980,1011,5418,7.761079774375504,8.641297838750068,0.294953454189123,0.46386986301369865,0.32440524797212694,96315.0,158732.0
0.25,89,1,18448,10801,7647,18448,0,5447,889,4463,8.223590408295529,8.761545967042498,0.2419232437120555,0.38210616438356165,0.4145164787510841,88823.0,161633.0
0.25,89,2,18316,12257,6059,18316,0,5919,918,5412,7.798482499796035,8.732310548154619,0.2954793623061804,0.46335616438356164,0.33080366892334573,95586.0,159941.0
0.25,90,1,18435,10759,7676,18435,0,5417,855,4487,8.209406078631844,8.703498779495526,0.24339571467317603,0.38416095890410956,0.41638188228912393,88325.0,160449.0
0.25,90,2,18080,12030,6050,18080,0,5721,937,5372,7.7886949293433085,8.713772123893806,0.29712389380530974,0.45993150684931505,0.3346238938053097,93698.0,157545.0
0.25,91,1,18102,10581,7521,18102,0,5251,862,4468,8.186749834609206,8.731521378853165,0.2468235554082422,0.38253424657534246,0.4154789526019224,86624.0,158058.0
0.25,91,2,18315,12298,6017,18315,0,5959,969,5369,7.826882419905676,8.724542724542724,0.2931476931476931,0.4596746575342466,0.32852852852852854,96255.0,159790.0
0.25,92,1,17998,10596,7402,17998,0,5312,871,4413,8.173084182710456,8.679742193577065,0.24519391043449273,0.37782534246575344,0.41126791865762863,86602.0,156218.0
0.25,92,2,18393,12356,6037,18393,0,5961,925,5470,7.80560051796698,8.714347849725439,0.29739574838253685,0.4683219178082192,0.3282226934159735,96446.0,160283.0
0.25,93,1,18157,10709,7448,18157,0,5383,863,4460,8.057054813708096,8.604394999173872,0.24563529217381727,0.3818493150684932,0.4101999228947513,86283.0,156230.0
0.25,93,2,18084,12206,5878,18084,0,5853,969,5382,7.784696051122399,8.664841849148418,0.2976111479761115,0.4607876712328767,0.3250387082503871,95020.0,156695.0
0.25,94,1,18426,10635,7791,18426,0,5366,913,4356,8.278044193700048,8.804840985563876,0.23640507977857375,0.37294520547945204,0.42282644089873006,88037.0,162238.0
0.25,94,2,18350,12311,6039,18350,0,5910,970,5431,7.869628787263423,8.787356948228883,0.29596730245231606,0.46498287671232874,0.3291008174386921,96883.0,161248.0
0.25,95,1,18034,10578,7456,18034,0,5286,848,4444,8.27320854603895,8.799656204946213,0.24642342242430965,0.3804794520547945,0.4134412775867805,87514.0,158693.0
0.25,95,2,18216,12244,5972,18216,0,5841,1017,5385,7.875694217575956,8.77239789196311,0.29561923583662714,0.4610445205479452,0.32784365393061043,96430.0,159798.0
0.25,96,1,18021,10548,7473,18021,0,5323,800,4425,8.104569586651499,8.62854447588924,0.24554686199433995,0.3788527397260274,0.41468286998501747,85487.0,155495.0
0.25,96,2,18203,12206,5997,18203,0,5770,941,5494,7.723906275602163,8.619293523045652,0.30181838158545293,0.4703767123287671,0.3294511893643905,94278.0,156897.0
0.25,97,1,18127,10614,7513,18127,0,5339,905,4367,8.18456755228943,8.703094830915209,0.24091134771335576,0.37388698630136985,0.4144646108015667,86871.0,157761.0
0.25,97,2,18242,12152,6090,18242,0,5728,972,5450,7.7270408163265305,8.648613090669883,0.298761100756496,0.4666095890410959,0.3338449731389102,93899.0,157768.0
0.25,98,1,18450,10806,7644,18450,0,5505,839,4455,8.342494910235054,8.85739837398374,0.24146341463414633,0.3814212328767123,0.4143089430894309,90149.0,163419.0
0.25,98,2,18272,12233,6039,18272,0,5842,1002,5382,7.899779285539116,8.82683887915937,0.2945490367775832,0.4607876712328767,0.3305056917688266,96638.0,161284.0
0.25,99,1,18210,10631,7579,18210,0,5269,904,4452,8.223967641802277,8.748050521691379,0.2444810543657331,0.38116438356164384,0.4161998901702361,87429.0,159302.0
0.25,99,2,18017,11969,6048,18017,0,5644,954,5366,7.850363438883783,8.760115446522729,0.29782982738524727,0.4594178082191781,0.33568296608758397,93961.0,157831.0
0.25,100,1,18300,10645,7655,18300,0,5362,844,4434,8.218600281822452,8.768415300546447,0.2422950819672131,0.3796232876712329,0.41830601092896175,87487.0,160462.0
0.25,100,2,18423,12209,6214,18423,0,5803,1024,5382,7.862396592677533,8.786028334147533,0.29213483146067415,0.4607876712328767,0.3372957715898605,95992.0,161865.0
0.3,1,1,18226,10463,7763,18226,0,5208,907,4346,8.154640160565803,8.593437945791726,0.238450565126742,0.3720890410958904,0.4259299901239987,85322.0,156624.0
0.3,1,2,18124,12134,5990,18124,0,5702,986,5442,7.697791330146695,8.605329949238579,0.3002648421981902,0.46592465753424656,0.3305009931582432,93405.0,155963.0
0.3,2,1,18343,10403,7940,18343,0,5241,842,4320,8.205806017494954,8.65621763070381,0.2355121844845445,0.3698630136986301,0.4328626724090934,85365.0,158781.0
0.3,2,2,18448,12358,6090,18448,0,5844,1025,5489,7.765172357986729,8.66652211621856,0.29753902862098874,0.4699486301369863,0.3301170858629662,95962.0,159880.0
0.3,3,1,18200,10446,7754,18200,0,5257,853,4334,8.185429829599848,8.616538461538461,0.23813186813186812,0.37106164383561646,0.42604395604395606,85505.0,156821.0
0.3,3,2,18416,12413,6003,18416,0,5901,944,5563,7.679529525497462,8.587043874891398,0.3020742832319722,0.47628424657534246,0.32596655082536924,95326.0,158139.0
0.3,4,1,18240,10543,7697,18240,0,5320,874,4347,8.147965474722564,8.564089912280702,0.23832236842105264,0.37217465753424656,0.42198464912280703,85904.0,156209.0
0.3,4,2,17915,12146,5769,17915,0,5687,957,5500,7.662604972830562,8.55221881105219,0.3070053028188669,0.4708904109589041,0.3220206530840078,93070.0,153213.0
0.3,5,1,18320,10410,7910,18320,0,5285,868,4254,8.186359269932757,8.62259825327511,0.23220524017467248,0.3642123287671233,0.4317685589519651,85220.0,157966.0
0.3,5,2,18422,12484,5938,18422,0,5925,965,5591,7.713553348285806,8.609217240256216,0.30349582021496035,0.47868150684931504,0.32233199435457605,96296.0,158599.0
0.3,6,1,18258,10500,7758,18258,0,5258,913,4323,8.132380952380952,8.561397743454924,0.23677292145908643,0.37011986301369865,0.4249096286559316,85390.0,156314.0
0.3,6,2,18200,12227,5973,18200,0,5791,996,5438,7.692892778277582,8.593571428571428,0.2987912087912088,0.46558219178082194,0.3281868131868132,94061.0,156403.0
0.3,7,1,18230,10310,7920,18230,0,5125,883,4300,8.232104752667313,8.650685682940209,0.235874931431706,0.3681506849315068,0.4344487109160724,84873.0,157702.0
0.3,7,2,18325,12263,6062,18325,0,5778,979,5502,7.77909157628639,8.691568894952251,0.30024556616643927,0.47106164383561644,0.3308049113233288,95395.0,159273.0
0.3,8,1,18138,10198,7940,18138,0,5089,863,4245,8.116885663855658,8.564836255375456,0.2340390340721138,0.3634417808219178,0.43775498952475467,82776.0,155349.0
0.3,8,2,18204,12330,5874,18204,0,5770,1007,5550,7.643795620437956,8.52125906394199,0.3048780487804878,0.4751712328767123,0.3226763348714568,94248.0,155121.0
0.3,9,1,18232,10466,7766,18232,0,5204,957,4305,8.172176571756163,8.606022378236068,0.23612329969284773,0.3685787671232877,0.42595436594997804,85530.0,156905.0
0.3,9,2,18286,12285,6001,18286,0,5885,954,5446,7.724867724867725,8.64048999234387,0.29782347150825766,0.4662671232876712,0.32817455977250354,94900.0,158000.0
0.3,10,1,18212,10360,7852,18212,0,5124,928,4304,8.259555984555984,8.676257412694927,0.23632769602459916,0.3684931506849315,0.43114430046123436,85569.0,158012.0
0.3,10,2,18540,12260,6280,18540,0,5826,975,5456,7.7380913539967375,8.684304207119741,0.2942826321467098,0.4671232876712329,0.33872707659115425,94869.0,161007.0
0.3,11,1,18255,10298,7957,18255,0,5139,917,4242,8.213925033987183,8.656313338811284,0.2323746918652424,0.36318493150684933,0.4358805806628321,84587.0,158021.0
0.3,11,2,18227,12228,5999,18227,0,5710,991,5525,7.723912332351979,8.631864815932408,0.30312174246996215,0.4730308219178082,0.3291271191090141,94448.0,157333.0
0.3,12,1,18272,10447,7825,18272,0,5275,848,4319,8.123001818703933,8.541210595446586,0.23637259194395796,0.369777397260274,0.4282508756567426,84861.0,156065.0
0.3,12,2,18200,12291,5909,18200,0,5780,1010,5497,7.61020258725897,8.522747252747253,0.30203296703296706,0.47063356164383563,0.32467032967032966,93537.0,155114.0
0.3,13,1,18488,10434,8054,18488,0,5339,859,4230,8.275253977381636,8.68092816962354,0.22879705755084379,0.3621575342465753,0.4356339247079187,86344.0,160493.0
0.3,13,2,18399,12395,6004,18399,0,5821,954,5610,7.74901169826543,8.66302516441111,0.3049078754280124,0.4803082191780822,0.32632208272188706,96049.0,159391.0
0.3,14,1,18216,10413,7803,18216,0,5214,875,4324,8.216652261596082,8.659694773825208,0.23737373737373738,0.3702054794520548,0.42835968379446643,85560.0,157745.0
0.3,14,2,18358,12421,5937,18358,0,5941,971,5509,7.717253039207793,8.62087373352217,0.30008715546355813,0.4716609589041096,0.3234012419653557,95856.0,158262.0
0.3,15,1,18368,10427,7941,18368,0,5196,896,4335,8.236501390620505,8.645797038327526,0.23600827526132404,0.3711472602739726,0.4323279616724739,85882.0,158806.0
0.3,15,2,18239,12384,5855,18239,0,5937,892,5554,7.685077519379845,8.58753221119579,0.30451230878885904,0.475513698630137,0.32101540654641153,95172.0,156628.0
0.3,16,1,18254,10275,7979,18254,0,5139,891,4245,8.228029197080293,8.669387531499945,0.23255176947518352,0.3634417808219178,0.4371096745918703,84543.0,158251.0
0.3,16,2,18280,12374,5906,18280,0,5822,982,5570,7.7459188621302735,8.638183807439825,0.30470459518599563,0.4768835616438356,0.32308533916849014,95848.0,157906.0
0.3,17,1,18292,10337,7955,18292,0,5236,818,4280,8.098384444229467,8.534987972884322,0.2339820686638968,0.3664383561643836,0.43488956921058386,83713.0,156122.0
0.3,17,2,18291,12363,5928,18291,0,5791,1017,5554,7.594273234651784,8.501722158438577,0.30364660215406486,0.475513698630137,0.32409381663113007,93888.0,155505.0
0.3,18,1,18221,10369,7852,18221,0,5193,859,4313,8.077635258944932,8.488941331430766,0.23670490093847757,0.36926369863013697,0.43093134295593,83757.0,154677.0
0.3,18,2,18125,12332,5793,18125,0,5819,964,5544,7.6246350956860205,8.502013793103448,0.3058758620689655,0.47465753424657536,0.3196137931034483,94027.0,154099.0
0.3,19,1,18266,10554,7712,18266,0,5244,860,4447,8.157191586128482,8.587539691229606,0.24345779043030769,0.38073630136986303,0.4222051899704369,86091.0,156860.0
0.3,19,2,18172,12211,5961,18172,0,5834,905,5468,7.719678977970682,8.629319832709664,0.3009024873431653,0.46815068493150686,0.32803213735417125,94265.0,156812.0
0.3,20,1,18449,10348,8101,18449,0,5190,864,4292,8.26720139157325,8.69884546587891,0.23264133557374383,0.36746575342465754,0.439102390373462,85549.0,160485.0
0.3,20,2,18351,12262,6089,18351,0,5740,1022,5493,7.750448540205513,8.673587270448477,0.29932973679908453,0.47029109589041096,0.33180753092474524,95036.0,159169.0
0.3,21,1,18158,10316,7842,18158,0,5114,877,4320,8.150252035672741,8.579799537393987,0.23791166428020707,0.3698630136986301,0.431875757241987,84078.0,155792.0
0.3,21,2,18376,12413,5963,18376,0,5922,942,5539,7.685652138886651,8.579124945581192,0.3014257727470614,0.4742294520547945,0.3244993469743143,95402.0,157650.0
0.3,22,1,18127,10179,7948,18127,0,5053,889,4237,8.167206994793201,8.582280575936448,0.23373972527169415,0.3627568493150685,0.43846196281789596,83134.0,155571.0
0.3,22,2,18504,12464,6040,18504,0,5917,1027,5520,7.655487804878049,8.563445741461306,0.29831387808041504,0.4726027397260274,0.32641591007349763,95418.0,158458.0
0.3,23,1,18388,10487,7901,18388,0,5366,906,4214,8.258129112234196,8.674951055035892,0.22917119860778767,0.3607876712328767,0.4296824015662388,86603.0,159515.0
0.3,23,2,18250,12402,5848,18250,0,5845,950,5606,7.656023222060958,8.567561643835617,0.30717808219178083,0.4799657534246575,0.32043835616438354,94950.0,156358.0
0.3,24,1,18165,10371,7794,18165,0,5222,860,4289,8.126603027673319,8.516267547481421,0.23611340489953206,0.36720890410958906,0.4290668868703551,84281.0,154698.0
0.3,24,2,18130,12260,5870,18130,0,5732,940,5588,7.565660685154976,8.478764478764479,0.3082184225041368,0.47842465753424657,0.3237727523441809,92755.0,153720.0
0.3,25,1,18453,10478,7975,18453,0,5265,909,4300,8.143538843290704,8.573673657399882,0.23302444047038423,0.3681506849315068,0.4321790494770498,85328.0,158210.0
0.3,25,2,18251,12361,5890,18251,0,5881,946,5525,7.705687242132513,8.59339214289628,0.3027231384581667,0.4730308219178082,0.32272204262780124,95250.0,156838.0
0.3,26,1,18074,10295,7779,18074,0,5142,877,4272,8.093054881010199,8.510401681974107,0.23636162443288702,0.36575342465753424,0.4303972557264579,83318.0,153817.0
0.3,26,2,18166,12306,5860,18166,0,5765,999,5540,7.617341134405981,8.499009137950017,0.3049653198282506,0.4743150684931507,0.3225806451612903,93739.0,154393.0
0.3,27,1,18270,10373,7897,18270,0,5146,888,4334,8.169767666056106,8.610290093048715,0.23721948549534758,0.37106164383561646,0.43223864258347017,84745.0,157310.0
0.3,27,2,18105,12255,5850,18105,0,5805,1003,5444,7.740758873929009,8.626953880143606,0.30069041701187516,0.4660958904109589,0.3231151615575808,94863.0,156191.0
0.3,28,1,18091,10293,7798,18091,0,5095,894,4304,8.085883610220538,8.501962301696976,0.2379083522193356,0.3684931506849315,0.4310430600851252,83228.0,153809.0
0.3,28,2,18134,12293,5841,18134,0,5808,991,5494,7.604978443016351,8.496029557736849,0.3029668026910775,0.4703767123287671,0.3221021285982133,93488.0,154067.0
0.3,29,1,18264,10326,7938,18264,0,5127,884,4311,8.187197365872555,8.612406920718353,0.23603810775295664,0.36909246575342464,0.43462549277266754,84541.0,157297.0
0.3,29,2,18234,12269,5965,18234,0,5786,947,5536,7.711712446002119,8.607272128989798,0.30360864319403313,0.473972602739726,0.32713611933750136,94615.0,156945.0
0.3,30,1,18452,10552,7900,18452,0,5180,922,4449,8.270470053070508,8.710600476913072,0.24111207457186212,0.38090753424657536,0.42813787123347063,87270.0,160728.0
0.3,30,2,18164,12156,6008,18164,0,5844,942,5368,7.8561204343534055,8.765525214710417,0.2955296190266461,0.45958904109589044,0.33076414886588856,95499.0,159217.0
0.3,31,1,18234,10349,7885,18234,0,5170,876,4299,8.234418784423616,8.659921026653505,0.2357683448502797,0.3680650684931507,0.4324339146649117,85218.0,157905.0
0.3,31,2,18228,12306,5922,18228,0,5806,987,5510,7.738745327482529,8.640882159315339,0.3022822032038622,0.4717465753424658,0.3248847926267281,95233.0,157506.0
0.3,32,1,18209,10406,7803,18209,0,5207,854,4344,8.254084182202575,8.67197539678181,0.2385633477950464,0.3719178082191781,0.42852435608764894,85892.0,157908.0
0.3,32,2,18299,12274,6025,18299,0,5806,1009,5459,7.721443702134594,8.638395540739932,0.2983223126946828,0.4673801369863014,0.3292529646428767,94773.0,158074.0
0.3,33,1,18307,10382,7925,18307,0,5212,868,4302,8.222885763822,8.646200906756977,0.2349920795324193,0.36832191780821916,0.4328945212213907,85370.0,158286.0
0.3,33,2,18324,12252,6072,18324,0,5753,970,5528,7.736532810969638,8.650294695481335,0.3016808557083606,0.47328767123287674,0.33136869679109365,94788.0,158508.0
0.3,34,1,18341,10485,7856,18341,0,5330,871,4280,8.309203624225084,8.765770677716592,0.23335695981680388,0.3664383561643836,0.4283299711029933,87122.0,160773.0
0.3,34,2,18593,12500,6093,18593,0,5984,971,5542,7.83856,8.76125423546496,0.2980691658150917,0.47448630136986303,0.32770397461410206,97982.0,162898.0
0.3,35,1,18448,10358,8090,18448,0,5143,895,4319,8.150704769260475,8.589440589765829,0.2341175195143105,0.369777397260274,0.438529921942758,84425.0,158458.0
0.3,35,2,18213,12248,5965,18213,0,5800,1012,5434,7.757348138471587,8.645473013781364,0.2983583154889365,0.46523972602739727,0.32751331466534894,95012.0,157460.0
0.3,36,1,18041,10448,7593,18041,0,5263,939,4246,8.055895865237366,8.448921900116401,0.23535280749404136,0.363527397260274,0.4208746743528629,84168.0,152427.0
0.3,36,2,18361,12397,5964,18361,0,5900,955,5542,7.600225861095426,8.493546103153424,0.3018354120145961,0.47448630136986303,0.32481890964544413,94220.0,155950.0
0.3,37,1,18483,10577,7906,18483,0,5295,891,4385,8.247612744634585,8.681815722555863,0.23724503597900773,0.3754280821917808,0.4277444137856409,87235.0,160466.0
0.3,37,2,18406,12431,5975,18406,0,6018,973,5434,7.80926715469391,8.710637835488427,0.29522981636422907,0.46523972602739727,0.3246224057372596,97077.0,160328.0
0.3,38,1,18322,10387,7935,18322,0,5140,868,4378,8.111004139790122,8.52204999454208,0.23894771313175417,0.37482876712328766,0.43308590765200305,84249.0,156141.0
0.3,38,2,18101,12242,5859,18101,0,5811,948,5482,7.647116484234602,8.539583448428264,0.30285619579028783,0.46934931506849314,0.3236837743771062,93616.0,154575.0
0.3,39,1,18211,10422,7789,18211,0,5128,921,4373,8.1042026482441,8.559057712371644,0.24012959200483225,0.37440068493150686,0.42770852781286034,84462.0,155869.0
0.3,39,2,18274,12328,5946,18274,0,5928,979,5420,7.698491239454899,8.59778920871183,0.296596256977126,0.464041095890411,0.325380321768633,94907.0,157116.0
0.3,40,1,18431,10420,8011,18431,0,5216,870,4333,8.285028790786948,8.711844175573761,0.2350930497531333,0.37097602739726027,0.4346481471433997,86330.0,160568.0
