h1,h2,tau1,tau2,balk_high,class_id,mean,std,n,se,ci95
10,10,5,9,0.5,1,0.28604543659046006,0.0068025634937372015,50,0.0009620277551747254,0.0018855744001424618
10,10,5,9,0.5,2,0.28673147809310523,0.006273393680324155,50,0.0008871918424820085,0.0017388960112647365
10,10,5,9,0.7,1,0.20012559180907247,0.006475565126170131,50,0.0009157832025460041,0.001794935076990168
10,10,5,9,0.7,2,0.1999105191353495,0.005533145257327277,50,0.0007825049065492604,0.0015337096168365504
10,10,5,12,0.3,1,0.35119318246680237,0.0058083013463787365,50,0.0008214178538398717,0.0016099789935261485
10,10,5,12,0.3,2,0.35042321359016504,0.006109034325436104,50,0.0008639479196034509,0.0016933379224227637
10,10,5,12,0.5,1,0.28604543659046006,0.0068025634937372015,50,0.0009620277551747254,0.0018855744001424618
10,10,5,12,0.5,2,0.28673147809310523,0.006273393680324155,50,0.0008871918424820085,0.0017388960112647365
10,10,5,12,0.7,1,0.20012559180907247,0.006475565126170131,50,0.0009157832025460041,0.001794935076990168
10,10,5,12,0.7,2,0.1999105191353495,0.005533145257327277,50,0.0007825049065492604,0.0015337096168365504
10,10,9,5,0.3,1,0.3507416917174625,0.005108981900308665,50,0.0007225191493335181,0.0014161375326936954
10,10,9,5,0.3,2,0.3501945194885295,0.005242207746636013,50,0.0007413601292069951,0.0014530658532457103
10,10,9,5,0.5,1,0.2850356445680531,0.006017667015062428,50,0.0008510266306546505,0.001668012196083115
10,10,9,5,0.5,2,0.2859722069017041,0.007096447504784004,50,0.0010035892305934248,0.0019670348919631126
10,10,9,5,0.7,1,0.2000840430069969,0.006008796791385675,50,0.0008497721915921558,0.0016655534955206254
10,10,9,5,0.7,2,0.19991349001108918,0.0069145529148117255,50,0.0009778654509873157,0.0019166162839351387
10,10,9,9,0.3,1,0.423729353461005,0.004393288045663818,50,0.0006213047537589361,0.0012177573173675147
10,10,9,9,0.3,2,0.42417397528564116,0.004486136294887449,50,0.0006344354790884016,0.001243493539013267
10,10,9,9,0.5,1,0.423729353461005,0.004393288045663818,50,0.0006213047537589361,0.0012177573173675147
10,10,9,9,0.5,2,0.42417397528564116,0.004486136294887449,50,0.0006344354790884016,0.001243493539013267
10,10,9,9,0.7,1,0.423729353461005,0.004393288045663818,50,0.0006213047537589361,0.0012177573173675147
10,10,9,9,0.7,2,0.42417397528564116,0.004486136294887449,50,0.0006344354790884016,0.001243493539013267
10,10,12,12,0.3,1,0.423729353461005,0.004393288045663818,50,0.0006213047537589361,0.0012177573173675147
10,10,12,12,0.3,2,0.42417397528564116,0.004486136294887449,50,0.0006344354790884016,0.001243493539013267
10,10,12,12,0.5,1,0.423729353461005,0.004393288045663818,50,0.0006213047537589361,0.0012177573173675147
10,10,12,12,0.5,2,0.42417397528564116,0.004486136294887449,50,0.0006344354790884016,0.001243493539013267
10,10,12,12,0.7,1,0.423729353461005,0.004393288045663818,50,0.0006213047537589361,0.0012177573173675147
10,10,12,12,0.7,2,0.42417397528564116,0.004486136294887449,50,0.0006344354790884016,0.001243493539013267
10,14,5,9,0.3,1,0.5568573043488947,0.0056076695257184245,50,0.0007930442296577297,0.0015543666901291502
10,14,5,9,0.3,2,0.0,0.0,50,0.0,0.0
10,14,5,9,0.5,1,0.40867107788047663,0.006666768119627945,50,0.0009428233891974416,0.0018479338428269855
10,14,5,9,0.5,2,0.0,0.0,50,0.0,0.0
10,14,5,9,0.7,1,0.2559516964917297,0.00752567764016509,50,0.0010642915384769418,0.002086011415414806
10,14,5,9,0.7,2,0.0,0.0,50,0.0,0.0
10,14,5,12,0.3,1,0.6865942188723853,0.004975214359066208,50,0.0007036015622304796,0.00137905906197174
10,14,5,12,0.3,2,0.0,0.0,50,0.0,0.0
10,14,5,12,0.5,1,0.6613248901568753,0.007772726009223256,50,0.001099229453885363,0.0021544897296153116
10,14,5,12,0.5,2,0.0,0.0,50,0.0,0.0
10,14,5,12,0.7,1,0.6082180692839136,0.014414103749411692,50,0.0020384621011870895,0.003995385718326696
10,14,5,12,0.7,2,0.0,0.0,50,0.0,0.0
10,14,9,5,0.3,1,0.5581820630776576,0.008670670369683232,50,0.0012262179631672564,0.0024033872078078225
10,14,9,5,0.3,2,0.0,0.0,50,0.0,0.0
10,14,9,5,0.5,1,0.40708581518587644,0.006636931602986084,50,0.0009386038685485526,0.001839663582355163
10,14,9,5,0.5,2,0.0,0.0,50,0.0,0.0
10,14,9,5,0.7,1,0.2531252577955393,0.0075107110290561375,50,0.0010621749400356374,0.0020818628824698492
10,14,9,5,0.7,2,0.0,0.0,50,0.0,0.0
10,14,9,9,0.3,1,0.6179074654696654,0.007027435228468002,50,0.0009938294208797918,0.001947905664924392
10,14,9,9,0.3,2,0.0,0.0,50,0.0,0.0
10,14,9,9,0.5,1,0.5472563396236996,0.006363731163154696,50,0.0008999674918229683,0.0017639362839730179
10,14,9,9,0.5,2,0.0,0.0,50,0.0,0.0
10,14,9,9,0.7,1,0.490603201928202,0.005366995794239277,50,0.0007590078241412546,0.001487655335316859
10,14,9,9,0.7,2,0.0,0.0,50,0.0,0.0
10,14,12,12,0.3,1,0.71116349958352,0.004373813450241777,50,0.000618550630062178,0.001212359234921869
10,14,12,12,0.3,2,0.0,0.0,50,0.0,0.0
10,14,12,12,0.5,1,0.7117775934683057,0.003979726234042834,50,0.0005628182814715378,0.001103123831684214
10,14,12,12,0.5,2,0.0,0.0,50,0.0,0.0
10,14,12,12,0.7,1,0.7111292640949913,0.004126259887696573,50,0.0005835412695056577,0.0011437408882310892
10,14,12,12,0.7,2,0.0,0.0,50,0.0,0.0
14,2,5,9,0.3,1,0.0,0.0,50,0.0,0.0
14,2,5,9,0.3,2,0.9679745531544844,0.0013158637313108003,50,0.00018609123350546,0.0003647388176707016
14,2,5,9,0.5,1,0.0,0.0,50,0.0,0.0
14,2,5,9,0.5,2,0.968116841611755,0.0013156368505347492,50,0.00018605914771840668,0.0003646759295280771
14,2,5,9,0.7,1,0.0,0.0,50,0.0,0.0
14,2,5,9,0.7,2,0.9678865461382388,0.0014473419834638622,50,0.00020468506624065697,0.00040118272983168763
14,2,5,12,0.3,1,0.0,0.0,50,0.0,0.0
14,2,5,12,0.3,2,0.9679745531544844,0.0013158637313108003,50,0.00018609123350546,0.0003647388176707016
14,2,5,12,0.5,1,0.0,0.0,50,0.0,0.0
14,2,5,12,0.5,2,0.968116841611755,0.0013156368505347492,50,0.00018605914771840668,0.0003646759295280771
14,2,5,12,0.7,1,0.0,0.0,50,0.0,0.0
14,2,5,12,0.7,2,0.9678865461382388,0.0014473419834638622,50,0.00020468506624065697,0.00040118272983168763
14,2,9,5,0.3,1,0.0,0.0,50,0.0,0.0
14,2,9,5,0.3,2,0.9681667370870141,0.001489242004686596,50,0.00021061062406834801,0.0004127968231739621
14,2,9,5,0.5,1,0.0,0.0,50,0.0,0.0
14,2,9,5,0.5,2,0.9681451963474598,0.0016123825089816499,50,0.0002280253211935008,0.0004469296295392616
14,2,9,5,0.7,1,0.0,0.0,50,0.0,0.0
14,2,9,5,0.7,2,0.9680709645721036,0.0015932412196961751,50,0.00022531833410261828,0.00044162393484113184
14,2,9,9,0.3,1,0.0,0.0,50,0.0,0.0
14,2,9,9,0.3,2,0.9681667370870141,0.001489242004686596,50,0.00021061062406834801,0.0004127968231739621
14,2,9,9,0.5,1,0.0,0.0,50,0.0,0.0
14,2,9,9,0.5,2,0.9681451963474598,0.0016123825089816499,50,0.0002280253211935008,0.0004469296295392616
14,2,9,9,0.7,1,0.0,0.0,50,0.0,0.0
14,2,9,9,0.7,2,0.9680709645721036,0.0015932412196961751,50,0.00022531833410261828,0.00044162393484113184
14,2,12,12,0.3,1,0.0,0.0,50,0.0,0.0
14,2,12,12,0.3,2,0.9681739072667754,0.0015201854907542216,50,0.00021498669383474193,0.00042137391991609415
14,2,12,12,0.5,1,0.0,0.0,50,0.0,0.0
14,2,12,12,0.5,2,0.9681739072667754,0.0015201854907542216,50,0.00021498669383474193,0.00042137391991609415
14,2,12,12,0.7,1,0.0,0.0,50,0.0,0.0
14,2,12,12,0.7,2,0.9681739072667754,0.0015201854907542216,50,0.00021498669383474193,0.00042137391991609415
14,5,5,9,0.3,1,0.0,0.0,50,0.0,0.0
14,5,5,9,0.3,2,0.8720738394555052,0.002618075151831393,50,0.0003702517387031956,0.0007256934078582633
14,5,5,9,0.5,1,0.0,0.0,50,0.0,0.0
14,5,5,9,0.5,2,0.8718829840331087,0.002847213365868811,50,0.0004026567756981621,0.0007892072803683978
14,5,5,9,0.7,1,0.0,0.0,50,0.0,0.0
14,5,5,9,0.7,2,0.8714910861911401,0.0031394653718635384,50,0.0004439874507490108,0.0008702154034680611
14,5,5,12,0.3,1,0.0,0.0,50,0.0,0.0
14,5,5,12,0.3,2,0.8720738394555052,0.002618075151831393,50,0.0003702517387031956,0.0007256934078582633
14,5,5,12,0.5,1,0.0,0.0,50,0.0,0.0
14,5,5,12,0.5,2,0.8718829840331087,0.002847213365868811,50,0.0004026567756981621,0.0007892072803683978
14,5,5,12,0.7,1,0.0,0.0,50,0.0,0.0
14,5,5,12,0.7,2,0.8714910861911401,0.0031394653718635384,50,0.0004439874507490108,0.0008702154034680611
14,5,9,5,0.3,1,0.0,0.0,50,0.0,0.0
14,5,9,5,0.3,2,0.8725203664360063,0.0025712149104185106,50,0.000363624699808978,0.0007127044116255969
14,5,9,5,0.5,1,0.0,0.0,50,0.0,0.0
14,5,9,5,0.5,2,0.8724845001289694,0.0028754489350398703,50,0.00040664988818446573,0.0007970337808415528
14,5,9,5,0.7,1,0.0,0.0,50,0.0,0.0
14,5,9,5,0.7,2,0.8718804787235946,0.0023071097366768717,50,0.0003262745879491452,0.0006394981923803245
14,5,9,9,0.3,1,0.0,0.0,50,0.0,0.0
14,5,9,9,0.3,2,0.8725203664360063,0.0025712149104185106,50,0.000363624699808978,0.0007127044116255969
14,5,9,9,0.5,1,0.0,0.0,50,0.0,0.0
14,5,9,9,0.5,2,0.8724845001289694,0.0028754489350398703,50,0.00040664988818446573,0.0007970337808415528
14,5,9,9,0.7,1,0.0,0.0,50,0.0,0.0
14,5,9,9,0.7,2,0.8718804787235946,0.0023071097366768717,50,0.0003262745879491452,0.0006394981923803245
14,5,12,12,0.3,1,0.0,0.0,50,0.0,0.0
14,5,12,12,0.3,2,0.8719260729363039,0.0029724075756314594,50,0.0004203619106358541,0.0008239093448462741
14,5,12,12,0.5,1,0.0,0.0,50,0.0,0.0
14,5,12,12,0.5,2,0.8719260729363039,0.0029724075756314594,50,0.0004203619106358541,0.0008239093448462741
14,5,12,12,0.7,1,0.0,0.0,50,0.0,0.0
14,5,12,12,0.7,2,0.8719260729363039,0.0029724075756314594,50,0.0004203619106358541,0.0008239093448462741
14,7,5,9,0.3,1,0.0,0.0,50,0.0,0.0
14,7,5,9,0.3,2,0.7376692241261825,0.006105363990387711,50,0.000863428855843062,0.0016923205574524015
14,7,5,9,0.5,1,0.0,0.0,50,0.0,0.0
14,7,5,9,0.5,2,0.591135891121273,0.007425167185885557,50,0.0010500772137167023,0.0020581513388847365
14,7,5,9,0.7,1,0.0,0.0,50,0.0,0.0
14,7,5,9,0.7,2,0.43956156781888284,0.0058299775238656575,50,0.0008244833282581127,0.001615987323385901
14,7,5,12,0.3,1,0.0,0.0,50,0.0,0.0
14,7,5,12,0.3,2,0.7376692241261825,0.006105363990387711,50,0.000863428855843062,0.0016923205574524015
14,7,5,12,0.5,1,0.0,0.0,50,0.0,0.0
14,7,5,12,0.5,2,0.591135891121273,0.007425167185885557,50,0.0010500772137167023,0.0020581513388847365
14,7,5,12,0.7,1,0.0,0.0,50,0.0,0.0
14,7,5,12,0.7,2,0.43956156781888284,0.0058299775238656575,50,0.0008244833282581127,0.001615987323385901
14,7,9,5,0.3,1,0.0,0.0,50,0.0,0.0
14,7,9,5,0.3,2,0.8027633063251075,0.003610585285513195,50,0.0005106138678877493,0.0010008031810599886
14,7,9,5,0.5,1,0.0,0.0,50,0.0,0.0
14,7,9,5,0.5,2,0.7964205509026222,0.0033442276343072287,50,0.0004729452076100174,0.000926972606915634
14,7,9,5,0.7,1,0.0,0.0,50,0.0,0.0
14,7,9,5,0.7,2,0.7908259270544934,0.00388452502334168,50,0.0005493547971387467,0.0010767354023919434
14,7,9,9,0.3,1,0.0,0.0,50,0.0,0.0
14,7,9,9,0.3,2,0.8079300306155415,0.0029659222807488254,50,0.00041944475143795314,0.0008221117128183881
14,7,9,9,0.5,1,0.0,0.0,50,0.0,0.0
14,7,9,9,0.5,2,0.8077373355600364,0.004005604164322473,50,0.0005664779734682988,0.0011102968279978658
14,7,9,9,0.7,1,0.0,0.0,50,0.0,0.0
14,7,9,9,0.7,2,0.8080999325092211,0.003243319222480445,50,0.00045867460315372066,0.0008990022221812924
14,7,12,12,0.3,1,0.0,0.0,50,0.0,0.0
14,7,12,12,0.3,2,0.8087446334510753,0.0032657992159985318,50,0.0004618537543252544,0.0009052333584774986
14,7,12,12,0.5,1,0.0,0.0,50,0.0,0.0
14,7,12,12,0.5,2,0.8087446334510753,0.0032657992159985318,50,0.0004618537543252544,0.0009052333584774986
14,7,12,12,0.7,1,0.0,0.0,50,0.0,0.0
14,7,12,12,0.7,2,0.8087446334510753,0.0032657992159985318,50,0.0004618537543252544,0.0009052333584774986
14,10,5,9,0.3,1,0.0,0.0,50,0.0,0.0
14,10,5,9,0.3,2,0.5587156948999955,0.007179187478124128,50,0.001015290429838224,0.001989969242482919
14,10,5,9,0.5,1,0.0,0.0,50,0.0,0.0
14,10,5,9,0.5,2,0.40757067058899915,0.007677591576497118,50,0.0010857754133843656,0.0021281198102333565
14,10,5,9,0.7,1,0.0,0.0,50,0.0,0.0
14,10,5,9,0.7,2,0.25498506220973455,0.00749142881524819,50,0.0010594480232076597,0.002076518125487013
14,10,5,12,0.3,1,0.0,0.0,50,0.0,0.0
14,10,5,12,0.3,2,0.5587156948999955,0.007179187478124128,50,0.001015290429838224,0.001989969242482919
14,10,5,12,0.5,1,0.0,0.0,50,0.0,0.0
14,10,5,12,0.5,2,0.40757067058899915,0.007677591576497118,50,0.0010857754133843656,0.0021281198102333565
14,10,5,12,0.7,1,0.0,0.0,50,0.0,0.0
14,10,5,12,0.7,2,0.25498506220973455,0.00749142881524819,50,0.0010594480232076597,0.002076518125487013
14,10,9,5,0.3,1,0.0,0.0,50,0.0,0.0
14,10,9,5,0.3,2,0.5572771642567109,0.008445523272371804,50,0.0011943773553125807,0.0023409796164126583
14,10,9,5,0.5,1,0.0,0.0,50,0.0,0.0
14,10,9,5,0.5,2,0.4060093628394857,0.008490066638565961,50,0.0012006767385711336,0.002353326407599422
14,10,9,5,0.7,1,0.0,0.0,50,0.0,0.0
14,10,9,5,0.7,2,0.252615400743661,0.010075507775095633,50,0.001424891974333581,0.0027927882696938185
14,10,9,9,0.3,1,0.0,0.0,50,0.0,0.0
14,10,9,9,0.3,2,0.6182016440161893,0.006601614239114956,50,0.0009336092390511711,0.0018298741085402952
14,10,9,9,0.5,1,0.0,0.0,50,0.0,0.0
14,10,9,9,0.5,2,0.5471188552990275,0.005347795989937066,50,0.000756292561777345,0.0014823334210835961
14,10,9,9,0.7,1,0.0,0.0,50,0.0,0.0
14,10,9,9,0.7,2,0.49043626038491217,0.005640802100560142,50,0.0007977298833274796,0.00156355057132186
14,10,12,12,0.3,1,0.0,0.0,50,0.0,0.0
14,10,12,12,0.3,2,0.7112985600043846,0.0045185062600605445,50,0.0006390132834645353,0.0012524660355904891
14,10,12,12,0.5,1,0.0,0.0,50,0.0,0.0
14,10,12,12,0.5,2,0.7114078974799312,0.003796422049240309,50,0.0005368951550527903,0.001052314503903469
14,10,12,12,0.7,1,0.0,0.0,50,0.0,0.0
14,10,12,12,0.7,2,0.7112870699049774,0.004664716103362897,50,0.0006596904777995986,0.0012929933364872132
14,14,5,9,0.3,1,0.09799912008329455,0.006899050147315128,50,0.0009756730285825153,0.00191231913602173
14,14,5,9,0.3,2,0.09761481642012498,0.006761847299821671,50,0.0009562696158103699,0.0018742884469883248
14,14,5,9,0.5,1,0.0,0.0,50,0.0,0.0
14,14,5,9,0.5,2,0.0,0.0,50,0.0,0.0
14,14,5,9,0.7,1,0.0,0.0,50,0.0,0.0
14,14,5,9,0.7,2,0.0,0.0,50,0.0,0.0
14,14,5,12,0.3,1,0.12324412221293658,0.005037203343040125,50,0.0007123681284158438,0.001396241531695054
14,14,5,12,0.3,2,0.12390902944702095,0.004584850938205154,50,0.0006483958378268737,0.0012708558421406725
14,14,5,12,0.5,1,0.0057505613686694755,0.0017120361956919343,50,0.00024211848072211716,0.00047455222221534963
14,14,5,12,0.5,2,0.005783952598481947,0.0018167767383223973,50,0.00025693103031394895,0.0005035848194153399
14,14,5,12,0.7,1,2.1934634788330774e-06,1.5510129001679045e-05,50,2.1934634788330778e-06,4.299188418512832e-06
14,14,5,12,0.7,2,0.0,0.0,50,0.0,0.0
14,14,9,5,0.3,1,0.0987884811551672,0.006058205624499111,50,0.0008567596557811608,0.0016792489253310752
14,14,9,5,0.3,2,0.09919092217673996,0.006434368316838382,50,0.0009099570938976584,0.0017835159040394104
14,14,9,5,0.5,1,0.0,0.0,50,0.0,0.0
14,14,9,5,0.5,2,0.0,0.0,50,0.0,0.0
14,14,9,5,0.7,1,0.0,0.0,50,0.0,0.0
14,14,9,5,0.7,2,0.0,0.0,50,0.0,0.0
14,14,9,9,0.3,1,0.11915242571960566,0.006464116707620802,50,0.0009141641516679856,0.001791761737269252
14,14,9,9,0.3,2,0.11930513028372224,0.006336733676015797,50,0.0008961494705767858,0.0017564529623305002
14,14,9,9,0.5,1,0.0,0.0,50,0.0,0.0
14,14,9,9,0.5,2,0.0,0.0,50,0.0,0.0
14,14,9,9,0.7,1,0.0,0.0,50,0.0,0.0
14,14,9,9,0.7,2,0.0,0.0,50,0.0,0.0
14,14,12,12,0.3,1,0.1613717258703966,0.006332561469189238,50,0.0008955594314288712,0.0017552964856005877
14,14,12,12,0.3,2,0.16219049570252053,0.006089277407654303,50,0.0008611538694956797,0.0016878615842115322
14,14,12,12,0.5,1,0.03133657845749965,0.0037138577652453372,50,0.000525218802033459,0.0010294288519855797
14,14,12,12,0.5,2,0.03078002175659605,0.004030186303548504,50,0.0005699544129368585,0.0011171106493562428
14,14,12,12,0.7,1,1.205787065665868e-05,4.46725153536882e-05,50,6.317647707850617e-06,1.238258950738721e-05
14,14,12,12,0.7,2,1.4187343126174468e-05,5.269580246398145e-05,50,7.452311852469612e-06,1.4606531230840439e-05
