h1,h2,tau1,tau2,balk_high,mean,std,n,se,ci95,metric
5,2,9,9,0.3,11678.66,6.069697232135763,50,0.8583848145184831,1.682434236456227,total_served
5,2,9,9,0.5,11678.66,6.069697232135763,50,0.8583848145184831,1.682434236456227,total_served
5,2,9,9,0.7,11678.66,6.069697232135763,50,0.8583848145184831,1.682434236456227,total_served
5,2,12,12,0.3,11678.66,6.069697232135763,50,0.8583848145184831,1.682434236456227,total_served
5,2,12,12,0.5,11678.66,6.069697232135763,50,0.8583848145184831,1.682434236456227,total_served
5,2,12,12,0.7,11678.66,6.069697232135763,50,0.8583848145184831,1.682434236456227,total_served
5,5,5,9,0.3,11680.6,5.617029500382023,50,0.7943679299690027,1.5569611427392454,total_served
5,5,5,9,0.5,11680.6,5.617029500382023,50,0.7943679299690027,1.5569611427392454,total_served
5,5,5,9,0.7,11680.6,5.617029500382023,50,0.7943679299690027,1.5569611427392454,total_served
5,5,5,12,0.3,11680.6,5.617029500382023,50,0.7943679299690027,1.5569611427392454,total_served
5,5,5,12,0.5,11680.6,5.617029500382023,50,0.7943679299690027,1.5569611427392454,total_served
5,5,5,12,0.7,11680.6,5.617029500382023,50,0.7943679299690027,1.5569611427392454,total_served
5,5,9,5,0.3,11680.6,5.617029500382023,50,0.7943679299690027,1.5569611427392454,total_served
5,5,9,5,0.5,11680.6,5.617029500382023,50,0.7943679299690027,1.5569611427392454,total_served
5,5,9,5,0.7,11680.6,5.617029500382023,50,0.7943679299690027,1.5569611427392454,total_served
5,5,9,9,0.3,11680.6,5.617029500382023,50,0.7943679299690027,1.5569611427392454,total_served
5,5,9,9,0.5,11680.6,5.617029500382023,50,0.7943679299690027,1.5569611427392454,total_served
5,5,9,9,0.7,11680.6,5.617029500382023,50,0.7943679299690027,1.5569611427392454,total_served
5,5,12,12,0.3,11680.6,5.617029500382023,50,0.7943679299690027,1.5569611427392454,total_served
5,5,12,12,0.5,11680.6,5.617029500382023,50,0.7943679299690027,1.5569611427392454,total_served
5,5,12,12,0.7,11680.6,5.617029500382023,50,0.7943679299690027,1.5569611427392454,total_served
5,7,5,9,0.3,11680.7,7.157841425845135,50,1.012271642174616,1.9840524186622475,total_served
5,7,5,9,0.5,11680.7,7.157841425845135,50,1.012271642174616,1.9840524186622475,total_served
5,7,5,9,0.7,11680.7,7.157841425845135,50,1.012271642174616,1.9840524186622475,total_served
5,7,5,12,0.3,11680.7,7.157841425845135,50,1.012271642174616,1.9840524186622475,total_served
5,7,5,12,0.5,11680.7,7.157841425845135,50,1.012271642174616,1.9840524186622475,total_served
5,7,5,12,0.7,11680.7,7.157841425845135,50,1.012271642174616,1.9840524186622475,total_served
5,7,9,5,0.3,11679.16,8.15502849755406,50,1.1532951902780035,2.260458572944887,total_served
5,7,9,5,0.5,11680.7,7.338047340779271,50,1.037756607066587,2.0340029498505103,total_served
5,7,9,5,0.7,11679.82,7.571940683489621,50,1.0708341208075625,2.0988348767828224,total_served
5,7,9,9,0.3,11680.7,7.157841425845135,50,1.012271642174616,1.9840524186622475,total_served
5,7,9,9,0.5,11680.7,7.157841425845135,50,1.012271642174616,1.9840524186622475,total_served
5,7,9,9,0.7,11680.7,7.157841425845135,50,1.012271642174616,1.9840524186622475,total_served
5,7,12,12,0.3,11680.7,7.157841425845135,50,1.012271642174616,1.9840524186622475,total_served
5,7,12,12,0.5,11680.7,7.157841425845135,50,1.012271642174616,1.9840524186622475,total_served
5,7,12,12,0.7,11680.7,7.157841425845135,50,1.012271642174616,1.9840524186622475,total_served
5,10,5,9,0.3,9827.3,36.641812850616404,50,5.181934868327848,10.156592341922583,total_served
5,10,5,9,0.5,9827.3,36.641812850616404,50,5.181934868327848,10.156592341922583,total_served
5,10,5,9,0.7,9827.3,36.641812850616404,50,5.181934868327848,10.156592341922583,total_served
5,10,5,12,0.3,9827.3,36.641812850616404,50,5.181934868327848,10.156592341922583,total_served
5,10,5,12,0.5,9827.3,36.641812850616404,50,5.181934868327848,10.156592341922583,total_served
5,10,5,12,0.7,9827.3,36.641812850616404,50,5.181934868327848,10.156592341922583,total_served
5,10,9,5,0.3,11651.56,17.793784743842597,50,2.516421171068967,4.932185495295175,total_served
5,10,9,5,0.5,11680.74,7.345163617744195,50,1.0387630006063269,2.0359754811884008,total_served
5,10,9,5,0.7,11679.82,7.571940683489621,50,1.0708341208075625,2.0988348767828224,total_served
5,10,9,9,0.3,9827.3,36.641812850616404,50,5.181934868327848,10.156592341922583,total_served
5,10,9,9,0.5,9827.3,36.641812850616404,50,5.181934868327848,10.156592341922583,total_served
5,10,9,9,0.7,9827.3,36.641812850616404,50,5.181934868327848,10.156592341922583,total_served
5,10,12,12,0.3,9827.3,36.641812850616404,50,5.181934868327848,10.156592341922583,total_served
5,10,12,12,0.5,9827.3,36.641812850616404,50,5.181934868327848,10.156592341922583,total_served
5,10,12,12,0.7,9827.3,36.641812850616404,50,5.181934868327848,10.156592341922583,total_served
5,14,5,9,0.3,9821.4,41.49797142816812,50,5.868699400468655,11.502650824918563,total_served
5,14,5,9,0.5,9818.54,41.58502968470224,50,5.881011297179366,11.526782142471559,total_served
5,14,5,9,0.7,9822.56,39.2366758874128,50,5.548903918241658,10.87585167975365,total_served
5,14,5,12,0.3,9840.3,38.635528747936725,50,5.463888874478772,10.709222193978393,total_served
5,14,5,12,0.5,9840.3,38.635528747936725,50,5.463888874478772,10.709222193978393,total_served
5,14,5,12,0.7,9840.3,38.635528747936725,50,5.463888874478772,10.709222193978393,total_served
5,14,9,5,0.3,11651.56,17.793784743842597,50,2.516421171068967,4.932185495295175,total_served
5,14,9,5,0.5,11680.74,7.345163617744195,50,1.0387630006063269,2.0359754811884008,total_served
5,14,9,5,0.7,11679.82,7.571940683489621,50,1.0708341208075625,2.0988348767828224,total_served
5,14,9,9,0.3,9821.4,41.49797142816812,50,5.868699400468655,11.502650824918563,total_served
5,14,9,9,0.5,9818.54,41.58502968470224,50,5.881011297179366,11.526782142471559,total_served
5,14,9,9,0.7,9822.56,39.2366758874128,50,5.548903918241658,10.87585167975365,total_served
5,14,12,12,0.3,9840.3,38.635528747936725,50,5.463888874478772,10.709222193978393,total_served
5,14,12,12,0.5,9840.3,38.635528747936725,50,5.463888874478772,10.709222193978393,total_served
5,14,12,12,0.7,9840.3,38.635528747936725,50,5.463888874478772,10.709222193978393,total_served
7,2,5,9,0.3,11679.9,10.882020370636166,50,1.538950079417396,3.016342155658096,total_served
7,2,5,9,0.5,11680.72,8.60479221013451,50,1.2169013844974583,2.3851267136150183,total_served
7,2,5,9,0.7,11680.82,7.230011149679702,50,1.0224779823985728,2.0040568455012027,total_served
7,2,5,12,0.3,11679.9,10.882020370636166,50,1.538950079417396,3.016342155658096,total_served
7,2,5,12,0.5,11680.72,8.60479221013451,50,1.2169013844974583,2.3851267136150183,total_served
7,2,5,12,0.7,11680.82,7.230011149679702,50,1.0224779823985728,2.0040568455012027,total_served
7,2,9,5,0.3,11680.8,8.79239003053096,50,1.2434317226850875,2.4371261764627716,total_served
7,2,9,5,0.5,11680.8,8.79239003053096,50,1.2434317226850875,2.4371261764627716,total_served
7,2,9,5,0.7,11680.8,8.79239003053096,50,1.2434317226850875,2.4371261764627716,total_served
7,2,9,9,0.3,11680.8,8.79239003053096,50,1.2434317226850875,2.4371261764627716,total_served
7,2,9,9,0.5,11680.8,8.79239003053096,50,1.2434317226850875,2.4371261764627716,total_served
7,2,9,9,0.7,11680.8,8.79239003053096,50,1.2434317226850875,2.4371261764627716,total_served
7,2,12,12,0.3,11680.8,8.79239003053096,50,1.2434317226850875,2.4371261764627716,total_served
7,2,12,12,0.5,11680.8,8.79239003053096,50,1.2434317226850875,2.4371261764627716,total_served
7,2,12,12,0.7,11680.8,8.79239003053096,50,1.2434317226850875,2.4371261764627716,total_served
7,5,5,9,0.3,11682.62,10.346822444300496,50,1.46326166281961,2.8679928591264354,total_served
7,5,5,9,0.5,11680.76,8.728466214002408,50,1.2343915298557546,2.419407398517279,total_served
7,5,5,9,0.7,11681.5,7.8122091782601935,50,1.1048132171991136,2.1654339057102625,total_served
7,5,5,12,0.3,11682.62,10.346822444300496,50,1.46326166281961,2.8679928591264354,total_served
7,5,5,12,0.5,11680.76,8.728466214002408,50,1.2343915298557546,2.419407398517279,total_served
7,5,5,12,0.7,11681.5,7.8122091782601935,50,1.1048132171991136,2.1654339057102625,total_served
7,5,9,5,0.3,11679.8,6.901641330960855,50,0.9760394772879539,1.9130373754843897,total_served
7,5,9,5,0.5,11679.8,6.901641330960855,50,0.9760394772879539,1.9130373754843897,total_served
7,5,9,5,0.7,11679.8,6.901641330960855,50,0.9760394772879539,1.9130373754843897,total_served
7,5,9,9,0.3,11679.8,6.901641330960855,50,0.9760394772879539,1.9130373754843897,total_served
7,5,9,9,0.5,11679.8,6.901641330960855,50,0.9760394772879539,1.9130373754843897,total_served
7,5,9,9,0.7,11679.8,6.901641330960855,50,0.9760394772879539,1.9130373754843897,total_served
7,5,12,12,0.3,11679.8,6.901641330960855,50,0.9760394772879539,1.9130373754843897,total_served
7,5,12,12,0.5,11679.8,6.901641330960855,50,0.9760394772879539,1.9130373754843897,total_served
7,5,12,12,0.7,11679.8,6.901641330960855,50,0.9760394772879539,1.9130373754843897,total_served
7,7,5,9,0.3,11679.52,7.8746298908816375,50,1.1136408390353376,2.182736044509262,total_served
7,7,5,9,0.5,11682.24,8.180514429211083,50,1.156899445297911,2.267522912783906,total_served
7,7,5,9,0.7,11680.76,6.912160240017322,50,0.9775270756728563,1.9159530683187984,total_served
7,7,5,12,0.3,11679.52,7.8746298908816375,50,1.1136408390353376,2.182736044509262,total_served
7,7,5,12,0.5,11682.24,8.180514429211083,50,1.156899445297911,2.267522912783906,total_served
7,7,5,12,0.7,11680.76,6.912160240017322,50,0.9775270756728563,1.9159530683187984,total_served
7,7,9,5,0.3,11679.78,7.967510557871421,50,1.1267761489292587,2.208481251901347,total_served
7,7,9,5,0.5,11680.84,6.996675595434811,50,0.989479351858876,1.9393795296433969,total_served
7,7,9,5,0.7,11678.44,7.418014476631407,50,1.049065667873209,2.05616870903149,total_served
7,7,9,9,0.3,11680.22,8.994987266159232,50,1.2720832985175674,2.493283265094432,total_served
7,7,9,9,0.5,11680.22,8.994987266159232,50,1.2720832985175674,2.493283265094432,total_served
7,7,9,9,0.7,11680.22,8.994987266159232,50,1.2720832985175674,2.493283265094432,total_served
7,7,12,12,0.3,11680.22,8.994987266159232,50,1.2720832985175674,2.493283265094432,total_served
7,7,12,12,0.5,11680.22,8.994987266159232,50,1.2720832985175674,2.493283265094432,total_served
7,7,12,12,0.7,11680.22,8.994987266159232,50,1.2720832985175674,2.493283265094432,total_served
7,10,5,9,0.3,9817.8,42.69301907280715,50,6.037704659141708,11.833901131917747,total_served
7,10,5,9,0.5,9817.14,43.40648404493083,50,6.138603843127254,12.031663532529418,total_served
7,10,5,9,0.7,9821.02,37.36280481539716,50,5.283898529823345,10.356441118453755,total_served
7,10,5,12,0.3,9817.8,42.69301907280715,50,6.037704659141708,11.833901131917747,total_served
7,10,5,12,0.5,9817.14,43.40648404493083,50,6.138603843127254,12.031663532529418,total_served
7,10,5,12,0.7,9821.02,37.36280481539716,50,5.283898529823345,10.356441118453755,total_served
7,10,9,5,0.3,10176.0,48.6037707447912,50,6.873611176975638,13.47227790687225,total_served
7,10,9,5,0.5,10813.62,29.78212722491156,50,4.211828823779092,8.25518449460702,total_served
7,10,9,5,0.7,11297.28,23.286187549967288,50,3.2931642249127253,6.454601880828942,total_served
7,10,9,9,0.3,9817.26,36.90960275470612,50,5.2198060797508745,10.230819916311713,total_served
7,10,9,9,0.5,9817.26,36.90960275470612,50,5.2198060797508745,10.230819916311713,total_served
7,10,9,9,0.7,9817.26,36.90960275470612,50,5.2198060797508745,10.230819916311713,total_served
7,10,12,12,0.3,9817.26,36.90960275470612,50,5.2198060797508745,10.230819916311713,total_served
7,10,12,12,0.5,9817.26,36.90960275470612,50,5.2198060797508745,10.230819916311713,total_served
7,10,12,12,0.7,9817.26,36.90960275470612,50,5.2198060797508745,10.230819916311713,total_served
7,14,5,9,0.3,9826.94,33.93656146520498,50,4.799354548440104,9.406734914942604,total_served
7,14,5,9,0.5,9809.66,47.20541736465673,50,6.675854145457995,13.08467412509767,total_served
7,14,5,9,0.7,9818.82,43.4011614628748,50,6.137851116354207,12.030188188054245,total_served
7,14,5,12,0.3,9814.1,35.53569633883249,50,5.025506371074884,9.849992487306771,total_served
7,14,5,12,0.5,9818.5,47.11828363874489,50,6.663531575765533,13.060521888500444,total_served
7,14,5,12,0.7,9816.96,38.06383467550408,50,5.383039123402517,10.550756681868933,total_served
7,14,9,5,0.3,10176.0,48.6037707447912,50,6.873611176975638,13.47227790687225,total_served
7,14,9,5,0.5,10813.62,29.78212722491156,50,4.211828823779092,8.25518449460702,total_served
7,14,9,5,0.7,11297.28,23.286187549967288,50,3.2931642249127253,6.454601880828942,total_served
7,14,9,9,0.3,9811.4,43.20194629024611,50,6.109677836458007,11.974968559457695,total_served
7,14,9,9,0.5,9823.88,31.75906748232557,50,4.491410396182716,8.803164376518124,total_served
7,14,9,9,0.7,9812.4,40.98083175618272,50,5.7955648066923615,11.359307021117028,total_served
7,14,12,12,0.3,9816.72,42.717410301387694,50,6.041154099767864,11.840662035545012,total_served
7,14,12,12,0.5,9816.72,42.717410301387694,50,6.041154099767864,11.840662035545012,total_served
7,14,12,12,0.7,9816.72,42.717410301387694,50,6.041154099767864,11.840662035545012,total_served
10,2,5,9,0.3,11679.56,10.88935072369663,50,1.539986747888905,3.018374025862254,total_served
10,2,5,9,0.5,11680.72,8.60479221013451,50,1.2169013844974583,2.3851267136150183,total_served
10,2,5,9,0.7,11680.82,7.230011149679702,50,1.0224779823985728,2.0040568455012027,total_served
10,2,5,12,0.3,11679.56,10.88935072369663,50,1.539986747888905,3.018374025862254,total_served
10,2,5,12,0.5,11680.72,8.60479221013451,50,1.2169013844974583,2.3851267136150183,total_served
10,2,5,12,0.7,11680.82,7.230011149679702,50,1.0224779823985728,2.0040568455012027,total_served
10,2,9,5,0.3,10128.18,117.86219729421475,50,16.6682317904572,32.66973430929611,total_served
10,2,9,5,0.5,10128.18,117.86219729421475,50,16.6682317904572,32.66973430929611,total_served
10,2,9,5,0.7,10128.18,117.86219729421475,50,16.6682317904572,32.66973430929611,total_served
10,2,9,9,0.3,10128.18,117.86219729421475,50,16.6682317904572,32.66973430929611,total_served
10,2,9,9,0.5,10128.18,117.86219729421475,50,16.6682317904572,32.66973430929611,total_served
10,2,9,9,0.7,10128.18,117.86219729421475,50,16.6682317904572,32.66973430929611,total_served
10,2,12,12,0.3,10128.18,117.86219729421475,50,16.6682317904572,32.66973430929611,total_served
10,2,12,12,0.5,10128.18,117.86219729421475,50,16.6682317904572,32.66973430929611,total_served
10,2,12,12,0.7,10128.18,117.86219729421475,50,16.6682317904572,32.66973430929611,total_served
10,5,5,9,0.3,11654.6,18.329189389426634,50,2.5921388221832173,5.080592091479106,total_served
10,5,5,9,0.5,11680.76,8.728466214002408,50,1.2343915298557546,2.419407398517279,total_served
10,5,5,9,0.7,11681.5,7.8122091782601935,50,1.1048132171991136,2.1654339057102625,total_served
10,5,5,12,0.3,11654.6,18.329189389426634,50,2.5921388221832173,5.080592091479106,total_served
10,5,5,12,0.5,11680.76,8.728466214002408,50,1.2343915298557546,2.419407398517279,total_served
10,5,5,12,0.7,11681.5,7.8122091782601935,50,1.1048132171991136,2.1654339057102625,total_served
10,5,9,5,0.3,9829.06,41.16041787931686,50,5.820962119787393,11.409085754783291,total_served
10,5,9,5,0.5,9829.06,41.16041787931686,50,5.820962119787393,11.409085754783291,total_served
10,5,9,5,0.7,9829.06,41.16041787931686,50,5.820962119787393,11.409085754783291,total_served
10,5,9,9,0.3,9829.06,41.16041787931686,50,5.820962119787393,11.409085754783291,total_served
10,5,9,9,0.5,9829.06,41.16041787931686,50,5.820962119787393,11.409085754783291,total_served
10,5,9,9,0.7,9829.06,41.16041787931686,50,5.820962119787393,11.409085754783291,total_served
10,5,12,12,0.3,9829.06,41.16041787931686,50,5.820962119787393,11.409085754783291,total_served
10,5,12,12,0.5,9829.06,41.16041787931686,50,5.820962119787393,11.409085754783291,total_served
10,5,12,12,0.7,9829.06,41.16041787931686,50,5.820962119787393,11.409085754783291,total_served
10,7,5,9,0.3,10169.62,47.215480858009315,50,6.677277338336403,13.087463583139348,total_served
10,7,5,9,0.5,10815.42,34.68169546028584,50,4.904732408602963,9.613275520861807,total_served
10,7,5,9,0.7,11293.62,21.309085922608997,50,3.013559831352724,5.906577269451339,total_served
10,7,5,12,0.3,10169.62,47.215480858009315,50,6.677277338336403,13.087463583139348,total_served
10,7,5,12,0.5,10815.42,34.68169546028584,50,4.904732408602963,9.613275520861807,total_served
10,7,5,12,0.7,11293.62,21.309085922608997,50,3.013559831352724,5.906577269451339,total_served
10,7,9,5,0.3,9824.26,31.44727365620367,50,4.4473160904261375,8.71673953723523,total_served
10,7,9,5,0.5,9824.32,39.78177205398352,50,5.625992157397847,11.02694462849978,total_served
10,7,9,5,0.7,9819.0,44.734591464205835,50,6.326426595589958,12.399796127356318,total_served
10,7,9,9,0.3,9823.94,43.43863135364182,50,6.143150159124541,12.0405743118841,total_served
10,7,9,9,0.5,9823.94,43.43863135364182,50,6.143150159124541,12.0405743118841,total_served
10,7,9,9,0.7,9823.94,43.43863135364182,50,6.143150159124541,12.0405743118841,total_served
10,7,12,12,0.3,9823.94,43.43863135364182,50,6.143150159124541,12.0405743118841,total_served
10,7,12,12,0.5,9823.94,43.43863135364182,50,6.143150159124541,12.0405743118841,total_served
10,7,12,12,0.7,9823.94,43.43863135364182,50,6.143150159124541,12.0405743118841,total_served
10,10,5,9,0.3,9816.76,45.85939469326468,50,6.485497793743566,12.711575675737388,total_served
10,10,5,9,0.5,9827.96,40.899558402885475,50,5.784071018843112,11.336779196932499,total_served
10,10,5,9,0.7,9819.38,44.724503624856254,50,6.324999959667636,12.396999920948566,total_served
10,10,5,12,0.3,9816.76,45.85939469326468,50,6.485497793743566,12.711575675737388,total_served
10,10,5,12,0.5,9827.96,40.899558402885475,50,5.784071018843112,11.336779196932499,total_served
10,10,5,12,0.7,9819.38,44.724503624856254,50,6.324999959667636,12.396999920948566,total_served
10,10,9,5,0.3,9821.28,42.65286554002567,50,6.032026092078033,11.822771140472945,total_served
10,10,9,5,0.5,9817.94,45.50730374211996,50,6.435704613913795,12.613981043271037,total_served
10,10,9,5,0.7,9825.14,44.363070687412254,50,6.273885623465471,12.296815821992324,total_served
10,10,9,9,0.3,9826.84,46.43905815635091,50,6.567474586854435,12.872250190234693,total_served
10,10,9,9,0.5,9826.84,46.43905815635091,50,6.567474586854435,12.872250190234693,total_served
10,10,9,9,0.7,9826.84,46.43905815635091,50,6.567474586854435,12.872250190234693,total_served
10,10,12,12,0.3,9826.84,46.43905815635091,50,6.567474586854435,12.872250190234693,total_served
10,10,12,12,0.5,9826.84,46.43905815635091,50,6.567474586854435,12.872250190234693,total_served
10,10,12,12,0.7,9826.84,46.43905815635091,50,6.567474586854435,12.872250190234693,total_served
10,14,5,9,0.3,9827.94,54.26782035912838,50,7.674628755230612,15.042272360251998,total_served
10,14,5,9,0.5,9819.72,35.58149025799242,50,5.031982609229904,9.862685914090612,total_served
10,14,5,9,0.7,9810.66,35.79853491472556,50,5.062677358949165,9.922847623540363,total_served
10,14,5,12,0.3,9805.16,45.43367446630526,50,6.425291861869309,12.593572049263845,total_served
10,14,5,12,0.5,9810.38,44.507687939437204,50,6.294337591382153,12.336901679109019,total_served
10,14,5,12,0.7,9823.58,41.52259773242708,50,5.872182085816069,11.509476888199496,total_served
10,14,9,5,0.3,9810.96,42.1711575678478,50,5.963902297342314,11.689248502790935,total_served
10,14,9,5,0.5,9819.74,41.36044151661068,50,5.8492497338530045,11.464529478351889,total_served
10,14,9,5,0.7,9822.28,41.436964667025656,50,5.860071741568242,11.485740613473753,total_served
10,14,9,9,0.3,9812.46,42.23366004523336,50,5.9727414824623715,11.706573305626248,total_served
10,14,9,9,0.5,9817.96,41.87150411846745,50,5.921524900129757,11.606188804254323,total_served
10,14,9,9,0.7,9822.06,38.15511306576391,50,5.395947837148221,10.576057760810512,total_served
10,14,12,12,0.3,9809.92,40.978760053351955,50,5.7952718236683145,11.358732774389896,total_served
10,14,12,12,0.5,9817.46,39.89230911504886,50,5.641624458488193,11.057583938636858,total_served
10,14,12,12,0.7,9816.82,31.401735295869297,50,4.440875993746827,8.704116947743781,total_served
14,2,5,9,0.3,11679.56,10.88935072369663,50,1.539986747888905,3.018374025862254,total_served
14,2,5,9,0.5,11680.72,8.60479221013451,50,1.2169013844974583,2.3851267136150183,total_served
14,2,5,9,0.7,11680.82,7.230011149679702,50,1.0224779823985728,2.0040568455012027,total_served
14,2,5,12,0.3,11679.56,10.88935072369663,50,1.539986747888905,3.018374025862254,total_served
14,2,5,12,0.5,11680.72,8.60479221013451,50,1.2169013844974583,2.3851267136150183,total_served
14,2,5,12,0.7,11680.82,7.230011149679702,50,1.0224779823985728,2.0040568455012027,total_served
14,2,9,5,0.3,10126.68,116.33807876799652,50,16.45268888141301,32.2472702075695,total_served
14,2,9,5,0.5,10121.0,120.90255816742963,50,17.0982037485981,33.512479347252274,total_served
14,2,9,5,0.7,10131.34,115.13108943765768,50,16.281994813352526,31.91270983417095,total_served
14,2,9,9,0.3,10126.68,116.33807876799652,50,16.45268888141301,32.2472702075695,total_served
14,2,9,9,0.5,10121.0,120.90255816742963,50,17.0982037485981,33.512479347252274,total_served
14,2,9,9,0.7,10131.34,115.13108943765768,50,16.281994813352526,31.91270983417095,total_served
14,2,12,12,0.3,10123.38,119.00486870506658,50,16.829829931113466,32.986466664982395,total_served
14,2,12,12,0.5,10123.38,119.00486870506658,50,16.829829931113466,32.986466664982395,total_served
14,2,12,12,0.7,10123.38,119.00486870506658,50,16.829829931113466,32.986466664982395,total_served
14,5,5,9,0.3,11654.6,18.329189389426634,50,2.5921388221832173,5.080592091479106,total_served
14,5,5,9,0.5,11680.76,8.728466214002408,50,1.2343915298557546,2.419407398517279,total_served
14,5,5,9,0.7,11681.5,7.8122091782601935,50,1.1048132171991136,2.1654339057102625,total_served
14,5,5,12,0.3,11654.6,18.329189389426634,50,2.5921388221832173,5.080592091479106,total_served
14,5,5,12,0.5,11680.76,8.728466214002408,50,1.2343915298557546,2.419407398517279,total_served
14,5,5,12,0.7,11681.5,7.8122091782601935,50,1.1048132171991136,2.1654339057102625,total_served
14,5,9,5,0.3,9812.2,40.47422964438139,50,5.723920448968733,11.218884079978716,total_served
14,5,9,5,0.5,9820.34,35.21166898420261,50,4.979681983125139,9.760176686925272,total_served
14,5,9,5,0.7,9829.46,41.236109596976966,50,5.831666545154817,11.43006642850344,total_served
14,5,9,9,0.3,9812.2,40.47422964438139,50,5.723920448968733,11.218884079978716,total_served
14,5,9,9,0.5,9820.34,35.21166898420261,50,4.979681983125139,9.760176686925272,total_served
14,5,9,9,0.7,9829.46,41.236109596976966,50,5.831666545154817,11.43006642850344,total_served
14,5,12,12,0.3,9818.18,39.252032314471705,50,5.551075644983287,10.880108264167243,total_served
14,5,12,12,0.5,9818.18,39.252032314471705,50,5.551075644983287,10.880108264167243,total_served
14,5,12,12,0.7,9818.18,39.252032314471705,50,5.551075644983287,10.880108264167243,total_served
14,7,5,9,0.3,10169.62,47.215480858009315,50,6.677277338336403,13.087463583139348,total_served
14,7,5,9,0.5,10815.42,34.68169546028584,50,4.904732408602963,9.613275520861807,total_served
14,7,5,9,0.7,11293.62,21.309085922608997,50,3.013559831352724,5.906577269451339,total_served
14,7,5,12,0.3,10169.62,47.215480858009315,50,6.677277338336403,13.087463583139348,total_served
14,7,5,12,0.5,10815.42,34.68169546028584,50,4.904732408602963,9.613275520861807,total_served
14,7,5,12,0.7,11293.62,21.309085922608997,50,3.013559831352724,5.906577269451339,total_served
14,7,9,5,0.3,9814.26,41.69706591742927,50,5.8968556131593415,11.55783700179231,total_served
14,7,9,5,0.5,9826.86,39.12773952070314,50,5.533497989518012,10.845656059455303,total_served
14,7,9,5,0.7,9827.06,33.910693033920985,50,4.79569619980419,9.399564551616212,total_served
14,7,9,9,0.3,9816.18,40.89293636923074,50,5.7831345218626105,11.334943662850716,total_served
14,7,9,9,0.5,9812.36,44.911141293056914,50,6.351394511829542,12.448733243185902,total_served
14,7,9,9,0.7,9818.2,35.038171604519306,50,4.955145748386707,9.712085666837947,total_served
14,7,12,12,0.3,9812.94,35.65561466505434,50,5.042465383406886,9.883232151477497,total_served
14,7,12,12,0.5,9812.94,35.65561466505434,50,5.042465383406886,9.883232151477497,total_served
14,7,12,12,0.7,9812.94,35.65561466505434,50,5.042465383406886,9.883232151477497,total_served
14,10,5,9,0.3,9819.58,37.02293277173534,50,5.235833364461544,10.262233394344626,total_served
14,10,5,9,0.5,9811.74,42.53872665355789,50,6.015884415954343,11.791133455270511,total_served
14,10,5,9,0.7,9828.0,43.54120731782548,50,6.157656591096745,12.06900691854962,total_served
14,10,5,12,0.3,9819.58,37.02293277173534,50,5.235833364461544,10.262233394344626,total_served
14,10,5,12,0.5,9811.74,42.53872665355789,50,6.015884415954343,11.791133455270511,total_served
14,10,5,12,0.7,9828.0,43.54120731782548,50,6.157656591096745,12.06900691854962,total_served
14,10,9,5,0.3,9816.0,39.30622841022477,50,5.558740130347452,10.895130655481006,total_served
14,10,9,5,0.5,9814.7,30.30070383772018,50,4.285166631675437,8.398926598083856,total_served
14,10,9,5,0.7,9821.24,38.61561490233847,50,5.461072631426366,10.703702357595677,total_served
14,10,9,9,0.3,9819.36,39.406702009497195,50,5.572949243022603,10.922980516324301,total_served
14,10,9,9,0.5,9812.42,40.296903208103565,50,5.698842703853594,11.169731699553044,total_served
14,10,9,9,0.7,9814.5,37.1451922342912,50,5.253123463469039,10.296121988399316,total_served
14,10,12,12,0.3,9806.16,44.3613915609563,50,6.273648159124776,12.29635039188456,total_served
14,10,12,12,0.5,9820.9,36.59667097606831,50,5.175550843206162,10.144079652684077,total_served
14,10,12,12,0.7,9803.94,44.215801958769944,50,6.253058680129532,12.255995013053882,total_served
14,14,5,9,0.3,9800.74,45.03912584789905,50,6.369494261152746,12.484208751859383,total_served
14,14,5,9,0.5,9799.46,41.72172634227398,50,5.900343123886269,11.564672522817087,total_served
14,14,5,9,0.7,9819.08,39.99328515067068,50,5.655904626393299,11.085573067730865,total_served
14,14,5,12,0.3,9793.88,40.95175857777348,50,5.791453238371599,11.351248347208333,total_served
14,14,5,12,0.5,9804.16,38.153481666360406,50,5.3957171224320115,10.575605559966743,total_served
14,14,5,12,0.7,9796.62,44.93527771888644,50,6.354807917905076,12.455423519093948,total_served
14,14,9,5,0.3,9797.22,37.741489106817056,50,5.337452575901711,10.461407048767354,total_served
14,14,9,5,0.5,9825.88,44.284626714756534,50,6.262791970463857,12.275072262109159,total_served
14,14,9,5,0.7,9823.24,41.00401174997219,50,5.798842952851642,11.365732187589217,total_served
14,14,9,9,0.3,9792.7,45.1800253859773,50,6.389420464920983,12.523264111245126,total_served
14,14,9,9,0.5,9818.48,44.83768458767319,50,6.341006164929452,12.428372083261724,total_served
14,14,9,9,0.7,9828.08,43.693664604043214,50,6.179217307281916,12.111265922272555,total_served
14,14,12,12,0.3,9803.5,43.606894231185535,50,6.166946123471166,12.087214402003486,total_served
14,14,12,12,0.5,9794.2,38.79459251188588,50,5.4863838877046724,10.753312419901158,total_served
14,14,12,12,0.7,9804.38,40.87256951520805,50,5.780254213744434,11.32929825893909,total_served
2,2,5,9,0.3,36498.1,168.33473091626993,50,23.806125948021446,46.66000685812203,total_arrivals
2,2,5,9,0.5,36498.1,168.33473091626993,50,23.806125948021446,46.66000685812203,total_arrivals
