selection_objective,comparison,noshow_level,balk_level,rho,delta_average_utilization,delta_priority_weighted_utilization,delta_class_1_percent_serviced,delta_class_2_percent_serviced,delta_class_1_slot_utilization,delta_class_2_slot_utilization,n_rows
priority_weighted_utilization,both_flexible_vs_horizon_only,high,medium,3.0,-0.00031707762557080856,0.12068100456621003,0.25465944448588407,-0.19947644461984132,0.24162575342465759,-0.24188949771689497,100
priority_weighted_utilization,both_flexible_vs_reservation_only,high,medium,3.0,0.032857899543378165,0.034440821917808215,0.01688657906350687,-0.003248970829386012,0.035975890410958916,-0.003070136986301361,100
priority_weighted_utilization,reservation_only_vs_horizon_only,high,medium,3.0,-0.033174977168948974,0.08624018264840182,0.2377728654223772,-0.19622747379045535,0.20564986301369864,-0.23881936073059362,100
average_utilization,horizon_only_vs_baseline,low,high,1.2,-2.684931506854449e-05,-9.214611872145673e-05,-0.0003432314499204414,0.0010698868739671696,-5.570776255708121e-05,-7.287671232877103e-05,100
average_utilization,reservation_only_vs_baseline,low,high,1.2,-0.000172602739726051,0.004587579908675794,0.02345090006424506,-0.0392409607999204,0.009375159817351592,-0.009575159817351598,100
average_utilization,both_flexible_vs_baseline,low,high,1.2,-0.0001923287671232521,0.004997990867579904,0.019764139609384328,-0.03896864439861751,0.010331324200913239,-0.010666666666666668,100
average_utilization,both_flexible_vs_horizon_only,low,high,1.2,-0.0001654794520547076,0.00509013698630136,0.020107371059304772,-0.04003853127258468,0.010387031963470319,-0.010593789954337898,100
average_utilization,both_flexible_vs_reservation_only,low,high,1.2,-1.9726027397201085e-05,0.0004104109589041094,-0.00368676045486073,0.00027231640130288116,0.0009561643835616462,-0.0010915068493150709,100
average_utilization,reservation_only_vs_horizon_only,low,high,1.2,-0.00014575342465750652,0.004679726027397251,0.023794131514165498,-0.04031084767388757,0.009430867579908674,-0.009502283105022826,100
priority_weighted_utilization,horizon_only_vs_baseline,low,high,1.2,1.8082191780767198e-05,-5.1689497716890244e-05,-0.0007769686501388783,-2.6606964514785945e-06,-8.63926940639287e-05,6.940639269405912e-05,100
priority_weighted_utilization,reservation_only_vs_baseline,low,high,1.2,-0.003286940639269421,0.013785388127853881,0.05902165223751089,-0.10667119740729517,0.030826118721461186,-0.03408146118721462,100
priority_weighted_utilization,both_flexible_vs_baseline,low,high,1.2,-0.002994885844748889,0.013843105022831051,0.05725261840402302,-0.10754104745875992,0.03060456621004566,-0.03352292237442923,100
priority_weighted_utilization,both_flexible_vs_horizon_only,low,high,1.2,-0.0030129680365296565,0.01389479452054794,0.0580295870541619,-0.10753838676230844,0.030690958904109597,-0.033592328767123286,100
priority_weighted_utilization,both_flexible_vs_reservation_only,low,high,1.2,0.0002920547945205321,5.77168949771667e-05,-0.0017690338334878696,-0.0008698500514647417,-0.00022155251141552145,0.0005585388127853897,100
priority_weighted_utilization,reservation_only_vs_horizon_only,low,high,1.2,-0.003305022831050188,0.013837077625570772,0.05979862088764976,-0.1066685367108437,0.030912511415525118,-0.03415086757990868,100
average_utilization,horizon_only_vs_baseline,low,high,1.4,-0.00022210045662110267,-0.0005408219178082174,-0.0008762281337783962,-0.0008123679661843797,-0.0007777168949771705,0.0004737899543378964,100
average_utilization,reservation_only_vs_baseline,low,high,1.4,-0.00024401826484023005,0.02669086757990868,0.09536633766376608,-0.1561298824506734,0.053778995433789965,-0.054176255707762556,100
average_utilization,both_flexible_vs_baseline,low,high,1.4,-0.00029205479452063866,0.028319360730593605,0.10118704921995715,-0.13570722460934415,0.057115799086758,-0.05759287671232877,100
average_utilization,both_flexible_vs_horizon_only,low,high,1.4,-6.995433789953598e-05,0.028860182648401827,0.10206327735373556,-0.13489485664315976,0.05789351598173517,-0.05806666666666667,100
average_utilization,both_flexible_vs_reservation_only,low,high,1.4,-4.803652968040861e-05,0.0016284931506849287,0.005820711556191068,0.02042265784132927,0.0033368036529680366,-0.0034166210045662084,100
average_utilization,reservation_only_vs_horizon_only,low,high,1.4,-2.1917808219127367e-05,0.027231689497716895,0.09624256579754448,-0.15531751448448902,0.05455671232876713,-0.05465004566210045,100
priority_weighted_utilization,horizon_only_vs_baseline,low,high,1.4,-0.00027780821917817165,-0.00031360730593607333,-9.648396838910056e-05,-0.000958934631756787,-0.00025278538812784995,-0.00012164383561644107,100
priority_weighted_utilization,reservation_only_vs_baseline,low,high,1.4,-0.0007408219178082265,0.03872794520547945,0.1337632567857135,-0.20691929766224706,0.07828803652968037,-0.07912018264840183,100
priority_weighted_utilization,both_flexible_vs_baseline,low,high,1.4,-0.000730958904109662,0.03879452054794521,0.13346879648684465,-0.2071788603748375,0.07840401826484018,-0.07921899543378996,100
priority_weighted_utilization,both_flexible_vs_horizon_only,low,high,1.4,-0.00045315068493149036,0.039108127853881285,0.13356528045523372,-0.20621992574308068,0.07865680365296805,-0.07909735159817352,100
priority_weighted_utilization,both_flexible_vs_reservation_only,low,high,1.4,9.86301369856446e-06,6.657534246575448e-05,-0.0002944602988688372,-0.0002595627125904099,0.00011598173515981746,-9.881278538812987e-05,100
priority_weighted_utilization,reservation_only_vs_horizon_only,low,high,1.4,-0.0004630136986300548,0.03904155251141553,0.13385974075410256,-0.20596036303049026,0.07854082191780823,-0.07899853881278539,100
average_utilization,horizon_only_vs_baseline,low,high,1.7,-0.0001375342465752416,-0.00028757990867579796,-0.0005650680636749539,0.0006780143015870277,-0.00039470319634703265,0.00021424657534246868,100
average_utilization,reservation_only_vs_baseline,low,high,1.7,-5.844748858447546e-05,0.037894520547945204,0.1463641165839532,-0.10525118119313728,0.07590703196347032,-0.07602502283105023,100
average_utilization,both_flexible_vs_baseline,low,high,1.7,0.0005609132420092799,0.046829680365296805,0.15277529383299515,-0.1622232438150333,0.09310703196347032,-0.09255470319634704,100
average_utilization,both_flexible_vs_horizon_only,low,high,1.7,0.0006984474885845215,0.0471172602739726,0.15334036189667008,-0.16290125811662035,0.09350173515981736,-0.09276894977168951,100
average_utilization,both_flexible_vs_reservation_only,low,high,1.7,0.0006193607305937554,0.008935159817351601,0.0064111772490419335,-0.05697206262189601,0.017200000000000007,-0.016529680365296815,100
average_utilization,reservation_only_vs_horizon_only,low,high,1.7,7.908675799076615e-05,0.038182100456621,0.14692918464762816,-0.10592919549472431,0.07630173515981736,-0.0762392694063927,100
priority_weighted_utilization,horizon_only_vs_baseline,low,high,1.7,0.00021990867579916752,0.0002795433789954338,0.0005391581515337729,0.0003172036245107579,0.00029716894977168935,-3.5251141552511e-05,100
priority_weighted_utilization,reservation_only_vs_baseline,low,high,1.7,-0.00016219178082184095,0.06533141552511415,0.19439072934115553,-0.24438048980294927,0.13084566210045664,-0.13102849315068493,100
priority_weighted_utilization,both_flexible_vs_baseline,low,high,1.7,-1.60730593607461e-05,0.06502310502283104,0.19470937018673273,-0.24385809516948548,0.1301696803652968,-0.13029315068493152,100
priority_weighted_utilization,both_flexible_vs_horizon_only,low,high,1.7,-0.00023598173515991362,0.06474356164383561,0.19417021203519894,-0.24417529879399627,0.1298725114155251,-0.13025789954337902,100
priority_weighted_utilization,both_flexible_vs_reservation_only,low,high,1.7,0.00014611872146109484,-0.0003083105022831001,0.0003186408455771805,0.0005223946334637662,-0.000675981735159821,0.0007353424657534284,100
priority_weighted_utilization,reservation_only_vs_horizon_only,low,high,1.7,-0.00038210045662100844,0.06505187214611871,0.19385157118962176,-0.24469769342746,0.13054849315068492,-0.13099324200913243,100
average_utilization,horizon_only_vs_baseline,low,high,2.0,-0.0001404566210046143,-0.0001066666666666649,-0.00028423882677575785,-0.0005201752896513767,-0.0001536073059360714,9.388127853881809e-05,100
average_utilization,reservation_only_vs_baseline,low,high,2.0,-3.324200913248365e-05,0.033956255707762555,0.09239640107484458,-0.12142834774339133,0.06787452054794521,-0.0678365296803653,100
average_utilization,both_flexible_vs_baseline,low,high,2.0,-5.1506849315026136e-05,0.05188904109589041,0.1683047503984294,-0.11261184483807743,0.10374301369863013,-0.10370794520547946,100
average_utilization,both_flexible_vs_horizon_only,low,high,2.0,8.894977168958817e-05,0.051995707762557075,0.16858898922520515,-0.11209166954842605,0.10389662100456622,-0.10380182648401828,100
average_utilization,both_flexible_vs_reservation_only,low,high,2.0,-1.8264840182542486e-05,0.017932785388127852,0.07590834932358483,0.00881650290531391,0.03586849315068494,-0.035871415525114164,100
average_utilization,reservation_only_vs_horizon_only,low,high,2.0,0.00010721461187213066,0.03406292237442922,0.09268063990162034,-0.12090817245373994,0.06802812785388128,-0.0679304109589041,100
priority_weighted_utilization,horizon_only_vs_baseline,low,high,2.0,-0.00030465753424651964,-0.00013963470319635184,0.000631008594034354,-0.00046398050170886495,-0.00014721461187214304,1.5159817351601962e-05,100
priority_weighted_utilization,reservation_only_vs_baseline,low,high,2.0,-0.0005974429223743882,0.0836158904109589,0.2260334291234182,-0.243104240756544,0.16781534246575344,-0.16839890410958905,100
priority_weighted_utilization,both_flexible_vs_baseline,low,high,2.0,-0.0004169863013698893,0.08402712328767123,0.2267588127785783,-0.24337632462559014,0.16844018264840183,-0.16882611872146122,100
priority_weighted_utilization,both_flexible_vs_horizon_only,low,high,2.0,-0.0001123287671233697,0.08416675799086759,0.22612780418454395,-0.2429123441238813,0.16858739726027397,-0.1688412785388128,100
priority_weighted_utilization,both_flexible_vs_reservation_only,low,high,2.0,0.0001804566210044989,0.000411232876712333,0.0007253836551601012,-0.00027208386904615687,0.0006248401826484018,-0.0004272146118721518,100
priority_weighted_utilization,reservation_only_vs_horizon_only,low,high,2.0,-0.0002927853881278686,0.08375552511415525,0.22540242052938386,-0.24264026025483512,0.16796255707762558,-0.16841406392694064,100
average_utilization,horizon_only_vs_baseline,low,high,2.5,9.004566210034204e-05,0.0036897716894977194,0.0063035883148774815,-0.00898233497550432,0.007134611872146119,-0.006889680365296803,100
average_utilization,reservation_only_vs_baseline,low,high,2.5,-0.00043305936073064654,0.04829360730593607,0.08228866147920691,-0.1019402896312341,0.0970566210045662,-0.09752602739726028,100
average_utilization,both_flexible_vs_baseline,low,high,2.5,-0.00014374429223750761,0.054527305936073064,0.1681716124182567,-0.10889139310704625,0.10913315068493151,-0.10921168949771691,100
average_utilization,both_flexible_vs_horizon_only,low,high,2.5,-0.00023378995433784967,0.05083753424657534,0.1618680241033792,-0.09990905813154193,0.1019985388127854,-0.10232200913242011,100
average_utilization,both_flexible_vs_reservation_only,low,high,2.5,0.00028931506849313895,0.0062336986301369905,0.08588295093904977,-0.006951103475812146,0.0120765296803653,-0.011685662100456629,100
average_utilization,reservation_only_vs_horizon_only,low,high,2.5,-0.0005231050228309886,0.04460383561643835,0.07598507316432944,-0.09295795465572977,0.0899220091324201,-0.09063634703196348,100
priority_weighted_utilization,horizon_only_vs_baseline,low,high,2.5,7.32420091322461e-05,0.0059623744292237445,0.012883107974240905,-0.0134178273463595,0.011810410958904108,-0.01169607305936073,100
priority_weighted_utilization,reservation_only_vs_baseline,low,high,2.5,-0.0006138812785388304,0.11224602739726026,0.2637659828757421,-0.23582237299994663,0.22501278538812788,-0.22553351598173518,100
priority_weighted_utilization,both_flexible_vs_baseline,low,high,2.5,-0.00045497716894976506,0.11246849315068493,0.2644645262080328,-0.2372830076120146,0.22543799086757993,-0.22593899543378995,100
priority_weighted_utilization,both_flexible_vs_horizon_only,low,high,2.5,-0.0005282191780820112,0.10650611872146118,0.25158141823379193,-0.22386518026565508,0.2136275799086758,-0.21424292237442924,100
priority_weighted_utilization,both_flexible_vs_reservation_only,low,high,2.5,0.0001589041095890653,0.00022246575342465657,0.0006985433322907247,-0.0014606346120679672,0.0004252054794520596,-0.0004054794520547942,100
priority_weighted_utilization,reservation_only_vs_horizon_only,low,high,2.5,-0.0006871232876710764,0.10628365296803652,0.2508828749015012,-0.2224045456535871,0.21320237442922377,-0.21383744292237444,100
average_utilization,horizon_only_vs_baseline,low,high,3.0,7.890410958894201e-05,0.0036875799086758063,0.007009907190434512,-0.008312872173817425,0.007134246575342467,-0.006893333333333332,100
average_utilization,reservation_only_vs_baseline,low,high,3.0,0.0001704109589039815,0.046496712328767134,0.09685363319125613,-0.06183683003879754,0.09274593607305938,-0.09249844748858449,100
average_utilization,both_flexible_vs_baseline,low,high,3.0,0.00027999999999995807,0.07822036529680365,0.16052737519078658,-0.12230336730478211,0.156169497716895,-0.15589826484018265,100
average_utilization,both_flexible_vs_horizon_only,low,high,3.0,0.00020109589041101606,0.07453278538812785,0.15351746800035207,-0.11399049513096468,0.14903525114155253,-0.14900493150684935,100
average_utilization,both_flexible_vs_reservation_only,low,high,3.0,0.00010958904109597655,0.03172365296803652,0.06367374199953044,-0.06046653726598458,0.06342356164383561,-0.06339981735159818,100
average_utilization,reservation_only_vs_horizon_only,low,high,3.0,9.15068493150395e-05,0.04280913242009133,0.08984372600082162,-0.05352395786498011,0.08561168949771691,-0.08560511415525114,100
priority_weighted_utilization,horizon_only_vs_baseline,low,high,3.0,0.00020347031963456442,0.006733607305936078,0.011788357304157122,-0.013410281495735437,0.013190136986301369,-0.012913059360730603,100
priority_weighted_utilization,reservation_only_vs_baseline,low,high,3.0,-0.00013698630136985468,0.1260605479452055,0.26441844487897453,-0.21063029037394987,0.25227196347031966,-0.25242283105022834,100
priority_weighted_utilization,both_flexible_vs_baseline,low,high,3.0,-0.00023397260273974152,0.1271407305936073,0.2668784619879515,-0.21259751036599184,0.2545262100456621,-0.2547709589041096,100
priority_weighted_utilization,both_flexible_vs_horizon_only,low,high,3.0,-0.0004374429223743059,0.12040712328767122,0.2550901046837944,-0.19918722887025642,0.24133607305936075,-0.241857899543379,100
priority_weighted_utilization,both_flexible_vs_reservation_only,low,high,3.0,-9.698630136988685e-05,0.0010801826484018106,0.0024600171089769773,-0.0019672199920419747,0.0022542465753424713,-0.00234812785388127,100
priority_weighted_utilization,reservation_only_vs_horizon_only,low,high,3.0,-0.0003404566210044191,0.11932694063926942,0.2526300875748174,-0.19722000887821445,0.23908182648401827,-0.23950977168949772,100
average_utilization,horizon_only_vs_baseline,low,low,1.2,-2.684931506854449e-05,-9.214611872145673e-05,-0.0003432314499204414,0.0010698868739671696,-5.570776255708121e-05,-7.287671232877103e-05,100
average_utilization,reservation_only_vs_baseline,low,low,1.2,-0.000172602739726051,0.004587579908675794,0.02345090006424506,-0.0392409607999204,0.009375159817351592,-0.009575159817351598,100
average_utilization,both_flexible_vs_baseline,low,low,1.2,-0.0001923287671232521,0.004997990867579904,0.019764139609384328,-0.03896864439861751,0.010331324200913239,-0.010666666666666668,100
average_utilization,both_flexible_vs_horizon_only,low,low,1.2,-0.0001654794520547076,0.00509013698630136,0.020107371059304772,-0.04003853127258468,0.010387031963470319,-0.010593789954337898,100
average_utilization,both_flexible_vs_reservation_only,low,low,1.2,-1.9726027397201085e-05,0.0004104109589041094,-0.00368676045486073,0.00027231640130288116,0.0009561643835616462,-0.0010915068493150709,100
average_utilization,reservation_only_vs_horizon_only,low,low,1.2,-0.00014575342465750652,0.004679726027397251,0.023794131514165498,-0.04031084767388757,0.009430867579908674,-0.009502283105022826,100
priority_weighted_utilization,horizon_only_vs_baseline,low,low,1.2,1.8082191780767198e-05,-5.1689497716890244e-05,-0.0007769686501388783,-2.6606964514785945e-06,-8.63926940639287e-05,6.940639269405912e-05,100
priority_weighted_utilization,reservation_only_vs_baseline,low,low,1.2,-0.003286940639269421,0.013785388127853881,0.05902165223751089,-0.10667119740729517,0.030826118721461186,-0.03408146118721462,100
priority_weighted_utilization,both_flexible_vs_baseline,low,low,1.2,-0.002994885844748889,0.013843105022831051,0.05725261840402302,-0.10754104745875992,0.03060456621004566,-0.03352292237442923,100
priority_weighted_utilization,both_flexible_vs_horizon_only,low,low,1.2,-0.0030129680365296565,0.01389479452054794,0.0580295870541619,-0.10753838676230844,0.030690958904109597,-0.033592328767123286,100
priority_weighted_utilization,both_flexible_vs_reservation_only,low,low,1.2,0.0002920547945205321,5.77168949771667e-05,-0.0017690338334878696,-0.0008698500514647417,-0.00022155251141552145,0.0005585388127853897,100
priority_weighted_utilization,reservation_only_vs_horizon_only,low,low,1.2,-0.003305022831050188,0.013837077625570772,0.05979862088764976,-0.1066685367108437,0.030912511415525118,-0.03415086757990868,100
average_utilization,horizon_only_vs_baseline,low,low,1.4,-0.00022210045662110267,-0.0005408219178082174,-0.0008762281337783962,-0.0008123679661843797,-0.0007777168949771705,0.0004737899543378964,100
average_utilization,reservation_only_vs_baseline,low,low,1.4,-0.00024401826484023005,0.02669086757990868,0.09536633766376608,-0.1561298824506734,0.053778995433789965,-0.054176255707762556,100
average_utilization,both_flexible_vs_baseline,low,low,1.4,-0.00029205479452063866,0.028319360730593605,0.10118704921995715,-0.13570722460934415,0.057115799086758,-0.05759287671232877,100
