clinic_context_id,selection_objective,comparison,factor,contrast,fixed_other_level,rho,class1_share,slots_per_day,effect_average_utilization,effect_priority_weighted_utilization,effect_class_1_percent_serviced,effect_class_2_percent_serviced,effect_class_1_slot_utilization,effect_class_2_slot_utilization,n_rows
C055,priority_weighted_utilization,horizon_only_vs_baseline,noshow,medium_to_high,high,3.0,0.5,30,0.01881278538812753,0.01880365296803651,0.012524715028314887,0.0,0.018803652968036537,0.0,10
C055,priority_weighted_utilization,horizon_only_vs_baseline,noshow,low_to_high,low,3.0,0.5,30,0.0411963470319626,0.039187214611872155,0.025967493571121703,0.0009373109463561679,0.03730593607305935,0.003762557077625561,10
C055,priority_weighted_utilization,horizon_only_vs_baseline,noshow,low_to_high,medium,3.0,0.5,30,0.03829223744292124,0.03631963470319636,0.02401351579178229,0.0009373109463561679,0.03443835616438354,0.003762557077625561,10
C055,priority_weighted_utilization,horizon_only_vs_baseline,noshow,low_to_high,high,3.0,0.5,30,0.03677625570776209,0.03476712328767121,0.022933868339582282,0.0009373109463561679,0.03288584474885843,0.003762557077625561,10
C055,priority_weighted_utilization,horizon_only_vs_baseline,balking,low_to_medium,low,3.0,0.5,30,0.0006666666666666377,0.005680365296803658,0.007855825479004857,-0.006335016595583526,0.01098630136986301,-0.010611872146118712,10
C055,priority_weighted_utilization,horizon_only_vs_baseline,balking,low_to_medium,medium,3.0,0.5,30,-0.0013515981735159777,0.0036986301369862805,0.006514054865507208,-0.006335016595583526,0.009004566210045677,-0.010611872146118712,10
C055,priority_weighted_utilization,horizon_only_vs_baseline,balking,low_to_medium,high,3.0,0.5,30,-0.002237442922374722,0.002812785388127859,0.005901847699665447,-0.006335016595583526,0.0081187214611872,-0.010611872146118712,10
C055,priority_weighted_utilization,horizon_only_vs_baseline,balking,medium_to_high,low,3.0,0.5,30,-1.8264840182924403e-05,0.004374429223744314,0.005912576795340169,-0.0048440160022899525,0.008073059360730588,-0.007397260273972611,10
C055,priority_weighted_utilization,horizon_only_vs_baseline,balking,medium_to_high,medium,3.0,0.5,30,-0.0006392694063928394,0.0037442922374429366,0.005468183728865833,-0.0048440160022899525,0.007442922374429223,-0.007397260273972611,10
C055,priority_weighted_utilization,horizon_only_vs_baseline,balking,medium_to_high,high,3.0,0.5,30,-0.0015342465753420687,0.0028219178082191654,0.0048329293431401575,-0.0048440160022899525,0.00652054794520548,-0.007397260273972611,10
C055,priority_weighted_utilization,horizon_only_vs_baseline,balking,low_to_high,low,3.0,0.5,30,0.0006484018264837132,0.010054794520547972,0.013768402274345027,-0.011179032597873478,0.0190593607305936,-0.018009132420091323,10
C055,priority_weighted_utilization,horizon_only_vs_baseline,balking,low_to_high,medium,3.0,0.5,30,-0.001990867579908817,0.007442922374429217,0.01198223859437304,-0.011179032597873478,0.016447488584474902,-0.018009132420091323,10
C055,priority_weighted_utilization,horizon_only_vs_baseline,balking,low_to_high,high,3.0,0.5,30,-0.0037716894977167905,0.005634703196347024,0.010734777042805604,-0.011179032597873478,0.01463926940639268,-0.018009132420091323,10
C055,priority_weighted_utilization,horizon_only_vs_baseline,interaction,NS_low_to_medium__x__BK_low_to_medium,,3.0,0.5,30,-0.0020182648401826154,-0.0019817351598173773,-0.0013417706134976504,0.0,-0.0019817351598173326,0.0,10
C055,priority_weighted_utilization,horizon_only_vs_baseline,interaction,NS_low_to_medium__x__BK_medium_to_high,,3.0,0.5,30,-0.0006210045662099151,-0.0006301369863013773,-0.00044439306647433565,0.0,-0.0006301369863013662,0.0,10
C055,priority_weighted_utilization,horizon_only_vs_baseline,interaction,NS_low_to_medium__x__BK_low_to_high,,3.0,0.5,30,-0.0026392694063925304,-0.0026118721461187546,-0.001786163679971986,0.0,-0.002611872146118699,0.0,10
C055,priority_weighted_utilization,horizon_only_vs_baseline,interaction,NS_medium_to_high__x__BK_low_to_medium,,3.0,0.5,30,-0.000885844748858744,-0.000885844748858422,-0.0006122071658417605,0.0,-0.0008858447488584775,0.0,10
C055,priority_weighted_utilization,horizon_only_vs_baseline,interaction,NS_medium_to_high__x__BK_medium_to_high,,3.0,0.5,30,-0.0008949771689492292,-0.0009223744292237712,-0.0006352543857256754,0.0,-0.0009223744292237435,0.0,10
C055,priority_weighted_utilization,horizon_only_vs_baseline,interaction,NS_medium_to_high__x__BK_low_to_high,,3.0,0.5,30,-0.0017808219178079732,-0.0018082191780821933,-0.0012474615515674359,0.0,-0.001808219178082221,0.0,10
C055,priority_weighted_utilization,horizon_only_vs_baseline,interaction,NS_low_to_high__x__BK_low_to_medium,,3.0,0.5,30,-0.0029041095890413593,-0.002867579908675799,-0.0019539777793394107,0.0,-0.0028675799086758103,0.0,10
C055,priority_weighted_utilization,horizon_only_vs_baseline,interaction,NS_low_to_high__x__BK_medium_to_high,,3.0,0.5,30,-0.0015159817351591443,-0.0015525114155251485,-0.001079647452200011,0.0,-0.0015525114155251097,0.0,10
C055,priority_weighted_utilization,horizon_only_vs_baseline,interaction,NS_low_to_high__x__BK_low_to_high,,3.0,0.5,30,-0.004420091324200503,-0.0044200913242009475,-0.003033625231539422,0.0,-0.00442009132420092,0.0,10
C055,priority_weighted_utilization,reservation_only_vs_baseline,noshow,low_to_medium,low,3.0,0.5,30,0.019433789954337068,0.01938812785388131,0.012955248461567693,0.0,0.019388127853881255,0.0,10
C055,priority_weighted_utilization,reservation_only_vs_baseline,noshow,low_to_medium,medium,3.0,0.5,30,0.01741552511415445,0.01740639269406393,0.011613477848070042,0.0,0.01740639269406392,0.0,10
C055,priority_weighted_utilization,reservation_only_vs_baseline,noshow,low_to_medium,high,3.0,0.5,30,0.016794520547944537,0.016776255707762554,0.011169084781595706,0.0,0.016776255707762554,0.0,10
C055,priority_weighted_utilization,reservation_only_vs_baseline,noshow,medium_to_high,low,3.0,0.5,30,0.01885844748858404,0.018885844748858405,0.012620503462738075,0.0,0.01888584474885847,0.0,10
C055,priority_weighted_utilization,reservation_only_vs_baseline,noshow,medium_to_high,medium,3.0,0.5,30,0.017972602739725296,0.01799999999999998,0.012008296296896315,0.0,0.017999999999999995,0.0,10
C055,priority_weighted_utilization,reservation_only_vs_baseline,noshow,medium_to_high,high,3.0,0.5,30,0.017077625570776068,0.01707762557077621,0.01137304191117064,0.0,0.01707762557077625,0.0,10
C055,priority_weighted_utilization,reservation_only_vs_baseline,noshow,low_to_high,low,3.0,0.5,30,0.03829223744292111,0.038273972602739716,0.025575751924305768,0.0,0.03827397260273972,0.0,10
C055,priority_weighted_utilization,reservation_only_vs_baseline,noshow,low_to_high,medium,3.0,0.5,30,0.03538812785387975,0.03540639269406391,0.023621774144966357,0.0,0.03540639269406391,0.0,10
C055,priority_weighted_utilization,reservation_only_vs_baseline,noshow,low_to_high,high,3.0,0.5,30,0.0338721461187206,0.033853881278538764,0.022542126692766347,0.0,0.033853881278538805,0.0,10
C055,priority_weighted_utilization,reservation_only_vs_baseline,balking,low_to_medium,low,3.0,0.5,30,0.0006666666666666377,0.005680365296803658,0.007855825479004857,-0.006335016595583526,0.01098630136986301,-0.0106118721461187,10
C055,priority_weighted_utilization,reservation_only_vs_baseline,balking,low_to_medium,medium,3.0,0.5,30,-0.0013515981735159777,0.0036986301369862805,0.006514054865507208,-0.006335016595583526,0.009004566210045677,-0.0106118721461187,10
C055,priority_weighted_utilization,reservation_only_vs_baseline,balking,low_to_medium,high,3.0,0.5,30,-0.002237442922374722,0.002812785388127859,0.005901847699665447,-0.006335016595583526,0.0081187214611872,-0.0106118721461187,10
C055,priority_weighted_utilization,reservation_only_vs_baseline,balking,medium_to_high,low,3.0,0.5,30,-1.8264840182924403e-05,0.004374429223744314,0.005912576795340169,-0.004844016002289958,0.008073059360730588,-0.007397260273972616,10
C055,priority_weighted_utilization,reservation_only_vs_baseline,balking,medium_to_high,medium,3.0,0.5,30,-0.0006392694063928394,0.0037442922374429366,0.005468183728865833,-0.004844016002289958,0.007442922374429223,-0.007397260273972616,10
C055,priority_weighted_utilization,reservation_only_vs_baseline,balking,medium_to_high,high,3.0,0.5,30,-0.0015342465753420687,0.0028219178082191654,0.0048329293431401575,-0.004844016002289958,0.00652054794520548,-0.007397260273972616,10
C055,priority_weighted_utilization,reservation_only_vs_baseline,balking,low_to_high,low,3.0,0.5,30,0.0006484018264837132,0.010054794520547972,0.013768402274345027,-0.011179032597873484,0.0190593607305936,-0.018009132420091317,10
C055,priority_weighted_utilization,reservation_only_vs_baseline,balking,low_to_high,medium,3.0,0.5,30,-0.001990867579908817,0.007442922374429217,0.01198223859437304,-0.011179032597873484,0.016447488584474902,-0.018009132420091317,10
C055,priority_weighted_utilization,reservation_only_vs_baseline,balking,low_to_high,high,3.0,0.5,30,-0.0037716894977167905,0.005634703196347024,0.010734777042805604,-0.011179032597873484,0.01463926940639268,-0.018009132420091317,10
C055,priority_weighted_utilization,reservation_only_vs_baseline,interaction,NS_low_to_medium__x__BK_low_to_medium,,3.0,0.5,30,-0.0020182648401826154,-0.0019817351598173773,-0.0013417706134976504,0.0,-0.0019817351598173326,0.0,10
C055,priority_weighted_utilization,reservation_only_vs_baseline,interaction,NS_low_to_medium__x__BK_medium_to_high,,3.0,0.5,30,-0.0006210045662099151,-0.0006301369863013773,-0.00044439306647433565,0.0,-0.0006301369863013662,0.0,10
C055,priority_weighted_utilization,reservation_only_vs_baseline,interaction,NS_low_to_medium__x__BK_low_to_high,,3.0,0.5,30,-0.0026392694063925304,-0.0026118721461187546,-0.001786163679971986,0.0,-0.002611872146118699,0.0,10
C055,priority_weighted_utilization,reservation_only_vs_baseline,interaction,NS_medium_to_high__x__BK_low_to_medium,,3.0,0.5,30,-0.000885844748858744,-0.000885844748858422,-0.0006122071658417605,0.0,-0.0008858447488584775,0.0,10
C055,priority_weighted_utilization,reservation_only_vs_baseline,interaction,NS_medium_to_high__x__BK_medium_to_high,,3.0,0.5,30,-0.0008949771689492292,-0.0009223744292237712,-0.0006352543857256754,0.0,-0.0009223744292237435,0.0,10
C055,priority_weighted_utilization,reservation_only_vs_baseline,interaction,NS_medium_to_high__x__BK_low_to_high,,3.0,0.5,30,-0.0017808219178079732,-0.0018082191780821933,-0.0012474615515674359,0.0,-0.001808219178082221,0.0,10
C055,priority_weighted_utilization,reservation_only_vs_baseline,interaction,NS_low_to_high__x__BK_low_to_medium,,3.0,0.5,30,-0.0029041095890413593,-0.002867579908675799,-0.0019539777793394107,0.0,-0.0028675799086758103,0.0,10
C055,priority_weighted_utilization,reservation_only_vs_baseline,interaction,NS_low_to_high__x__BK_medium_to_high,,3.0,0.5,30,-0.0015159817351591443,-0.0015525114155251485,-0.001079647452200011,0.0,-0.0015525114155251097,0.0,10
C055,priority_weighted_utilization,reservation_only_vs_baseline,interaction,NS_low_to_high__x__BK_low_to_high,,3.0,0.5,30,-0.004420091324200503,-0.0044200913242009475,-0.003033625231539422,0.0,-0.00442009132420092,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_baseline,noshow,low_to_medium,low,3.0,0.5,30,0.02240182648401714,0.02226027397260274,0.015049868584746773,-0.00020940496268282427,0.022347031963470286,-0.00017351598173513395,10
C055,priority_weighted_utilization,both_flexible_vs_baseline,noshow,low_to_medium,medium,3.0,0.5,30,0.020383561643834525,0.020278538812785362,0.013708097971249122,-0.00020940496268282427,0.020365296803652955,-0.00017351598173515615,10
C055,priority_weighted_utilization,both_flexible_vs_baseline,noshow,low_to_medium,high,3.0,0.5,30,0.019762557077624608,0.019648401826483985,0.013263704904774788,-0.00020940496268282983,0.019735159817351588,-0.00017351598173515615,10
C055,priority_weighted_utilization,both_flexible_vs_baseline,noshow,medium_to_high,low,3.0,0.5,30,0.020593607305935503,0.020611872146118704,0.013772176579882323,0.0,0.02061187214611876,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_baseline,noshow,medium_to_high,medium,3.0,0.5,30,0.019707762557076756,0.01972602739726028,0.013159969414040563,0.0,0.01972602739726028,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_baseline,noshow,medium_to_high,high,3.0,0.5,30,0.01881278538812753,0.01880365296803651,0.012524715028314887,0.0,0.018803652968036537,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_baseline,noshow,low_to_high,low,3.0,0.5,30,0.042995433789952645,0.04287214611872144,0.028822045164629096,-0.00020940496268282427,0.042958904109589045,-0.00017351598173513395,10
C055,priority_weighted_utilization,both_flexible_vs_baseline,noshow,low_to_high,medium,3.0,0.5,30,0.040091324200911285,0.040004566210045646,0.026868067385289685,-0.00020940496268282427,0.040091324200913235,-0.00017351598173515615,10
C055,priority_weighted_utilization,both_flexible_vs_baseline,noshow,low_to_high,high,3.0,0.5,30,0.03857534246575214,0.0384520547945205,0.025788419933089675,-0.00020940496268282983,0.03853881278538813,-0.00017351598173515615,10
C055,priority_weighted_utilization,both_flexible_vs_baseline,balking,low_to_medium,low,3.0,0.5,30,0.0006666666666666377,0.005680365296803658,0.007855825479004857,-0.006335016595583528,0.01098630136986301,-0.0106118721461187,10
C055,priority_weighted_utilization,both_flexible_vs_baseline,balking,low_to_medium,medium,3.0,0.5,30,-0.0013515981735159777,0.0036986301369862805,0.006514054865507208,-0.006335016595583528,0.009004566210045677,-0.010611872146118723,10
C055,priority_weighted_utilization,both_flexible_vs_baseline,balking,low_to_medium,high,3.0,0.5,30,-0.002237442922374722,0.002812785388127859,0.005901847699665447,-0.006335016595583528,0.0081187214611872,-0.010611872146118723,10
C055,priority_weighted_utilization,both_flexible_vs_baseline,balking,medium_to_high,low,3.0,0.5,30,-1.8264840182924403e-05,0.004374429223744314,0.005912576795340169,-0.004844016002289947,0.008073059360730588,-0.007397260273972616,10
C055,priority_weighted_utilization,both_flexible_vs_baseline,balking,medium_to_high,medium,3.0,0.5,30,-0.0006392694063928394,0.0037442922374429366,0.005468183728865833,-0.0048440160022899525,0.007442922374429223,-0.007397260273972616,10
C055,priority_weighted_utilization,both_flexible_vs_baseline,balking,medium_to_high,high,3.0,0.5,30,-0.0015342465753420687,0.0028219178082191654,0.0048329293431401575,-0.0048440160022899525,0.00652054794520548,-0.007397260273972616,10
C055,priority_weighted_utilization,both_flexible_vs_baseline,balking,low_to_high,low,3.0,0.5,30,0.0006484018264837132,0.010054794520547972,0.013768402274345027,-0.011179032597873475,0.0190593607305936,-0.018009132420091317,10
C055,priority_weighted_utilization,both_flexible_vs_baseline,balking,low_to_high,medium,3.0,0.5,30,-0.001990867579908817,0.007442922374429217,0.01198223859437304,-0.011179032597873482,0.016447488584474902,-0.01800913242009134,10
C055,priority_weighted_utilization,both_flexible_vs_baseline,balking,low_to_high,high,3.0,0.5,30,-0.0037716894977167905,0.005634703196347024,0.010734777042805604,-0.011179032597873482,0.01463926940639268,-0.01800913242009134,10
C055,priority_weighted_utilization,both_flexible_vs_baseline,interaction,NS_low_to_medium__x__BK_low_to_medium,,3.0,0.5,30,-0.0020182648401826154,-0.0019817351598173773,-0.0013417706134976504,0.0,-0.0019817351598173326,-2.2204460492503132e-17,10
C055,priority_weighted_utilization,both_flexible_vs_baseline,interaction,NS_low_to_medium__x__BK_medium_to_high,,3.0,0.5,30,-0.0006210045662099151,-0.0006301369863013773,-0.00044439306647433565,-5.551115123125783e-18,-0.0006301369863013662,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_baseline,interaction,NS_low_to_medium__x__BK_low_to_high,,3.0,0.5,30,-0.0026392694063925304,-0.0026118721461187546,-0.001786163679971986,-5.551115123125783e-18,-0.002611872146118699,-2.2204460492503132e-17,10
C055,priority_weighted_utilization,both_flexible_vs_baseline,interaction,NS_medium_to_high__x__BK_low_to_medium,,3.0,0.5,30,-0.000885844748858744,-0.000885844748858422,-0.0006122071658417605,0.0,-0.0008858447488584775,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_baseline,interaction,NS_medium_to_high__x__BK_medium_to_high,,3.0,0.5,30,-0.0008949771689492292,-0.0009223744292237712,-0.0006352543857256754,0.0,-0.0009223744292237435,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_baseline,interaction,NS_medium_to_high__x__BK_low_to_high,,3.0,0.5,30,-0.0017808219178079732,-0.0018082191780821933,-0.0012474615515674359,0.0,-0.001808219178082221,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_baseline,interaction,NS_low_to_high__x__BK_low_to_medium,,3.0,0.5,30,-0.0029041095890413593,-0.002867579908675799,-0.0019539777793394107,0.0,-0.0028675799086758103,-2.2204460492503132e-17,10
C055,priority_weighted_utilization,both_flexible_vs_baseline,interaction,NS_low_to_high__x__BK_medium_to_high,,3.0,0.5,30,-0.0015159817351591443,-0.0015525114155251485,-0.001079647452200011,-5.551115123125783e-18,-0.0015525114155251097,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_baseline,interaction,NS_low_to_high__x__BK_low_to_high,,3.0,0.5,30,-0.004420091324200503,-0.0044200913242009475,-0.003033625231539422,-5.551115123125783e-18,-0.00442009132420092,-2.2204460492503132e-17,10
C055,priority_weighted_utilization,both_flexible_vs_horizon_only,noshow,low_to_medium,low,3.0,0.5,30,0.0017990867579900428,0.003684931506849287,0.002854551593507393,-0.0011467159090389977,0.005652968036529699,-0.003936073059360718,10
C055,priority_weighted_utilization,both_flexible_vs_horizon_only,noshow,low_to_medium,medium,3.0,0.5,30,0.0017990867579900428,0.003684931506849287,0.002854551593507393,-0.0011467159090389977,0.005652968036529699,-0.003936073059360718,10
C055,priority_weighted_utilization,both_flexible_vs_horizon_only,noshow,low_to_medium,high,3.0,0.5,30,0.0017990867579900428,0.003684931506849287,0.002854551593507393,-0.0011467159090389977,0.005652968036529699,-0.003936073059360718,10
C055,priority_weighted_utilization,both_flexible_vs_horizon_only,noshow,medium_to_high,low,3.0,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_horizon_only,noshow,medium_to_high,medium,3.0,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_horizon_only,noshow,medium_to_high,high,3.0,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_horizon_only,noshow,low_to_high,low,3.0,0.5,30,0.0017990867579900428,0.003684931506849287,0.002854551593507393,-0.0011467159090389977,0.005652968036529699,-0.003936073059360718,10
C055,priority_weighted_utilization,both_flexible_vs_horizon_only,noshow,low_to_high,medium,3.0,0.5,30,0.0017990867579900428,0.003684931506849287,0.002854551593507393,-0.0011467159090389977,0.005652968036529699,-0.003936073059360718,10
C055,priority_weighted_utilization,both_flexible_vs_horizon_only,noshow,low_to_high,high,3.0,0.5,30,0.0017990867579900428,0.003684931506849287,0.002854551593507393,-0.0011467159090389977,0.005652968036529699,-0.003936073059360718,10
C055,priority_weighted_utilization,both_flexible_vs_horizon_only,balking,low_to_medium,low,3.0,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_horizon_only,balking,low_to_medium,medium,3.0,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_horizon_only,balking,low_to_medium,high,3.0,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_horizon_only,balking,medium_to_high,low,3.0,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_horizon_only,balking,medium_to_high,medium,3.0,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_horizon_only,balking,medium_to_high,high,3.0,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_horizon_only,balking,low_to_high,low,3.0,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_horizon_only,balking,low_to_high,medium,3.0,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_horizon_only,balking,low_to_high,high,3.0,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_horizon_only,interaction,NS_low_to_medium__x__BK_low_to_medium,,3.0,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_horizon_only,interaction,NS_low_to_medium__x__BK_medium_to_high,,3.0,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_horizon_only,interaction,NS_low_to_medium__x__BK_low_to_high,,3.0,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_horizon_only,interaction,NS_medium_to_high__x__BK_low_to_medium,,3.0,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_horizon_only,interaction,NS_medium_to_high__x__BK_medium_to_high,,3.0,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_horizon_only,interaction,NS_medium_to_high__x__BK_low_to_high,,3.0,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_horizon_only,interaction,NS_low_to_high__x__BK_low_to_medium,,3.0,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_horizon_only,interaction,NS_low_to_high__x__BK_medium_to_high,,3.0,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_horizon_only,interaction,NS_low_to_high__x__BK_low_to_high,,3.0,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_reservation_only,noshow,low_to_medium,low,3.0,0.5,30,0.0029680365296800735,0.00287214611872143,0.002094620123179081,-0.0002094049626828201,0.002958904109589033,-0.0001735159817351492,10
C055,priority_weighted_utilization,both_flexible_vs_reservation_only,noshow,low_to_medium,medium,3.0,0.5,30,0.0029680365296800735,0.00287214611872143,0.002094620123179081,-0.0002094049626828201,0.002958904109589033,-0.0001735159817351492,10
C055,priority_weighted_utilization,both_flexible_vs_reservation_only,noshow,low_to_medium,high,3.0,0.5,30,0.0029680365296800735,0.00287214611872143,0.002094620123179081,-0.0002094049626828201,0.002958904109589033,-0.0001735159817351492,10
C055,priority_weighted_utilization,both_flexible_vs_reservation_only,noshow,medium_to_high,low,3.0,0.5,30,0.0017351598173514615,0.001726027397260299,0.0011516731171442474,0.0,0.001726027397260288,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_reservation_only,noshow,medium_to_high,medium,3.0,0.5,30,0.0017351598173514615,0.001726027397260299,0.0011516731171442474,0.0,0.001726027397260288,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_reservation_only,noshow,medium_to_high,high,3.0,0.5,30,0.0017351598173514615,0.001726027397260299,0.0011516731171442474,0.0,0.001726027397260288,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_reservation_only,noshow,low_to_high,low,3.0,0.5,30,0.004703196347031535,0.004598173515981729,0.003246293240323328,-0.0002094049626828201,0.004684931506849321,-0.0001735159817351492,10
C055,priority_weighted_utilization,both_flexible_vs_reservation_only,noshow,low_to_high,medium,3.0,0.5,30,0.004703196347031535,0.004598173515981729,0.003246293240323328,-0.0002094049626828201,0.004684931506849321,-0.0001735159817351492,10
C055,priority_weighted_utilization,both_flexible_vs_reservation_only,noshow,low_to_high,high,3.0,0.5,30,0.004703196347031535,0.004598173515981729,0.003246293240323328,-0.0002094049626828201,0.004684931506849321,-0.0001735159817351492,10
C055,priority_weighted_utilization,both_flexible_vs_reservation_only,balking,low_to_medium,low,3.0,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_reservation_only,balking,low_to_medium,medium,3.0,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_reservation_only,balking,low_to_medium,high,3.0,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_reservation_only,balking,medium_to_high,low,3.0,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_reservation_only,balking,medium_to_high,medium,3.0,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_reservation_only,balking,medium_to_high,high,3.0,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_reservation_only,balking,low_to_high,low,3.0,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_reservation_only,balking,low_to_high,medium,3.0,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_reservation_only,balking,low_to_high,high,3.0,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_reservation_only,interaction,NS_low_to_medium__x__BK_low_to_medium,,3.0,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_reservation_only,interaction,NS_low_to_medium__x__BK_medium_to_high,,3.0,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_reservation_only,interaction,NS_low_to_medium__x__BK_low_to_high,,3.0,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_reservation_only,interaction,NS_medium_to_high__x__BK_low_to_medium,,3.0,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_reservation_only,interaction,NS_medium_to_high__x__BK_medium_to_high,,3.0,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_reservation_only,interaction,NS_medium_to_high__x__BK_low_to_high,,3.0,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_reservation_only,interaction,NS_low_to_high__x__BK_low_to_medium,,3.0,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_reservation_only,interaction,NS_low_to_high__x__BK_medium_to_high,,3.0,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C055,priority_weighted_utilization,both_flexible_vs_reservation_only,interaction,NS_low_to_high__x__BK_low_to_high,,3.0,0.5,30,0.0,0.0,0.0,0.0,0.0,0.0,10
C055,priority_weighted_utilization,reservation_only_vs_horizon_only,noshow,low_to_medium,low,3.0,0.5,30,-0.001168949771690031,0.0008127853881278568,0.0007599314703283123,-0.0009373109463561679,0.0026940639269406653,-0.003762557077625556,10
C055,priority_weighted_utilization,reservation_only_vs_horizon_only,noshow,low_to_medium,medium,3.0,0.5,30,-0.001168949771690031,0.0008127853881278568,0.0007599314703283123,-0.0009373109463561679,0.0026940639269406653,-0.003762557077625556,10
C055,priority_weighted_utilization,reservation_only_vs_horizon_only,noshow,low_to_medium,high,3.0,0.5,30,-0.001168949771690031,0.0008127853881278568,0.0007599314703283123,-0.0009373109463561679,0.0026940639269406653,-0.003762557077625556,10
C055,priority_weighted_utilization,reservation_only_vs_horizon_only,noshow,medium_to_high,low,3.0,0.5,30,-0.0017351598173514615,-0.001726027397260299,-0.0011516731171442474,0.0,-0.001726027397260288,0.0,10
C055,priority_weighted_utilization,reservation_only_vs_horizon_only,noshow,medium_to_high,medium,3.0,0.5,30,-0.0017351598173514615,-0.001726027397260299,-0.0011516731171442474,0.0,-0.001726027397260288,0.0,10
