background_id,selected_policy,search_constraints_feasible,selected_horizon_days,selected_Q,selected_window,n_seeds,average_utilization,priority_weighted_utilization,class_1_percent_serviced,class_2_percent_serviced,class_1_slot_utilization,class_2_slot_utilization,class_1_balking_rate,class_2_balking_rate,class_1_no_show_rate,class_2_no_show_rate,class_1_no_offer_rate,class_2_no_offer_rate,class_1_mean_offered_booking_delay,class_2_mean_offered_booking_delay,design_note,patient_characteristic,class2_reference,profile_id,noshow_level,noshow_level_code,balk_level,balk_level_code,clinic_context_id,open_horizon_days,rho,class1_share,slots_per_day,lambda_1,lambda_2,cancel_1,cancel_2,balk_threshold_1,balk_low_1,balk_high_1,balk_threshold_2,balk_low_2,balk_high_2,noshow_threshold_1,noshow_low_1,noshow_high_1,noshow_threshold_2,noshow_low_2,noshow_high_2,cap_thresholds_to_horizon
PBF_NS_LOW_BK_LOW_C056,both_flexible,True,12,10,3,10,0.9502684931506838,0.7167534246575341,0.32188623148222006,0.3109524131324367,0.4833369863013698,0.46683287671232876,0.07876359236853904,0.050070741451067304,0.01686400738390382,0.016234646253305153,0.0,0.0,5.797273050071271,5.9308612980010365,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_LOW,low,0,low,0,C056,100,3.0,0.5,50,75.0,75.0,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_LOW_C057,both_flexible,True,13,10,7,10,0.9498538812785375,0.8097579908675799,0.32028005451990094,0.3100158966080556,0.669917808219178,0.27968036529680357,0.07819822127429452,0.050486946143027844,0.01696483631053797,0.01612447751505327,0.0,0.0,5.73382925980418,6.014757415666934,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_LOW,low,0,low,0,C057,100,3.0,0.7,30,62.99999999999999,27.000000000000004,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_LOW_C058,both_flexible,True,6,10,3,10,0.949824657534245,0.8093506849315067,0.3185339869512714,0.3120720673406073,0.6685205479452054,0.28166027397260274,0.05016137626428757,0.04975865381823941,0.016844996939058443,0.01636433164774826,0.2984893633823171,0.2998184065618987,3.470494151267014,3.5681319682885984,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_LOW,low,0,low,0,C058,100,3.0,0.7,50,105.0,45.00000000000001,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_LOW_C059,both_flexible,True,2,25,2,10,0.9498264840182633,0.9045068493150685,0.318191526826327,0.3045820084990774,0.8592602739726025,0.09049315068493145,0.04979999792336916,0.054360279658009866,0.01673044141654165,0.01699714520879551,0.5769834753333646,0.591278679404551,0.8337199509070119,0.8311197465168615,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_LOW,low,0,low,0,C059,100,3.0,0.9,30,81.0,8.999999999999998,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_LOW_C060,both_flexible,True,12,25,9,10,0.9493917808219164,0.9026054794520547,0.31765747330012734,0.31445187166732,0.8556986301369862,0.09381369863013694,0.0787003157531996,0.049193815055485035,0.017029114944197222,0.01610543759882658,0.0,0.0,5.743873550470503,6.004505504055956,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_LOW,low,0,low,0,C060,100,3.0,0.9,50,135.0,14.999999999999996,0.2,0.2,5,0.05,0.1,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C001,reservation_only,True,100,19,5,10,0.9474977168949756,0.523324200913242,0.8326243407293792,0.7848912135626549,0.09900456621004562,0.8486392694063927,0.051908508318123284,0.04966139397170078,0.041877497538978535,0.04213769723684023,0.0,0.0,0.38730858195131557,0.7337853860159795,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C001,100,1.2,0.1,30,3.6,32.4,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C002,reservation_only,True,100,44,9,10,0.9473150684931493,0.5251068493150686,0.8590177047633208,0.7836329832818055,0.10271232876712325,0.8447890410958904,0.0511644127271826,0.049919448644179354,0.04655305842418396,0.041276496433060375,0.0,0.0,0.22924651375224675,1.0071395237554293,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C002,100,1.2,0.1,50,6.0,54.0,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C003,both_flexible,True,4,19,4,10,0.9484748858447478,0.621406392694064,0.8168941252774182,0.7812660769995191,0.2937442922374429,0.6553242009132421,0.05080168954460527,0.050502049394975004,0.04412104032426471,0.04097150631979132,0.0,0.0027509914341683995,0.46412504549774586,0.7221093201800779,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C003,100,1.2,0.3,30,10.8,25.2,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C004,both_flexible,True,4,30,3,10,0.950345205479451,0.6209068493150685,0.8098168901600614,0.7824257878435471,0.29154520547945206,0.6587232876712329,0.05069639931965479,0.05111378658541253,0.042608059564281604,0.04063638841998575,0.0,0.0,0.4991303231268141,0.7152037110359862,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C004,100,1.2,0.3,50,18.0,42.0,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C005,both_flexible,True,3,19,3,10,0.9477808219178068,0.714566210045662,0.8013784699683267,0.771119946338668,0.4817077625570776,0.46571689497716895,0.050130117467206116,0.0497336563459473,0.04268466767275201,0.04128717327004657,0.0,0.010936809662069221,0.5559214420094041,0.7124111663268609,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C005,100,1.2,0.5,30,18.0,18.0,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C006,both_flexible,True,2,30,2,10,0.9493534246575331,0.7164356164383562,0.8026001561439164,0.7767391883281706,0.4835999999999999,0.46567123287671236,0.05017153279236698,0.050712134354485225,0.042311530984638565,0.0416875322998947,0.0007933401974884082,0.03460822784375589,0.5528767981398859,0.5378162705282288,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C006,100,1.2,0.5,50,30.0,30.0,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C007,both_flexible,True,3,20,2,10,0.9475799086757976,0.8067260273972604,0.7917222483930375,0.7796417012682216,0.6659360730593609,0.281579908675799,0.04995742196283266,0.05220751659789772,0.04279439233705638,0.042471252687555236,3.228931223764e-05,0.0,0.6088486200459645,0.6731861000521286,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C007,100,1.2,0.7,30,25.2,10.8,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C008,both_flexible,True,2,35,2,10,0.9492109589041086,0.8074931506849314,0.7961009313852856,0.7869154673746963,0.6656876712328768,0.28361095890410953,0.05011729656093059,0.04877155633419392,0.04239390880916941,0.041504770317656,0.0046176326042813,0.0194188866600025,0.5676575833745189,0.5596155414142503,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C008,100,1.2,0.7,50,42.0,18.000000000000004,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C009,both_flexible,True,2,25,2,10,0.9477990867579893,0.9012420091324203,0.7917850492528171,0.7848280936224536,0.8548675799086759,0.09274885844748856,0.05069249722517301,0.05154120917239687,0.04268968658154427,0.040308952257594545,0.01086563980540227,0.021078325900779554,0.5522853879721695,0.5468567942592478,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C009,100,1.2,0.9,30,32.4,3.599999999999999,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C010,horizon_only,True,2,0,-1,10,0.9497698630136974,0.9020931506849316,0.7890841034912757,0.7920451740675609,0.8545917808219178,0.09500273972602737,0.04955290143483598,0.05138367373938857,0.04196692021117847,0.03921649571034149,0.007913566380662162,0.00816833968563375,0.5914677634055654,0.5953598689101215,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C010,100,1.2,0.9,50,54.0,5.999999999999998,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C011,both_flexible,True,2,15,2,10,0.9492694063926926,0.530876712328767,0.7968203287592258,0.6646481430889565,0.11241095890410957,0.836931506849315,0.04978946611927203,0.05098860104073277,0.042772654345509385,0.03554059472390126,0.0,0.18109143824692492,0.5787783518361114,0.49415437102089055,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C011,100,1.4,0.1,30,4.2,37.8,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C012,both_flexible,True,4,36,3,10,0.9497972602739713,0.5316904109589042,0.8063462048869354,0.6625785489852217,0.11345205479452052,0.8364767123287671,0.04880069964430439,0.050006282947213807,0.040902904649042816,0.03517095364890553,0.0,0.00170610600745797,0.5396168021621177,1.6220894231604717,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C012,100,1.4,0.1,50,7.0,63.0,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C013,reservation_only,True,100,5,2,10,0.95000913242009,0.6196347031963472,0.6899971450891227,0.6704360787892351,0.2892146118721461,0.6608401826484018,0.050713058289574155,0.05003076197951327,0.03573366686762987,0.0353731558014908,0.0,0.0,1.2486946049459324,1.409378346667253,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C013,100,1.4,0.3,30,12.6,29.4,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C014,both_flexible,True,4,15,3,10,0.949726027397259,0.6220301369863014,0.6987887679064853,0.6697799031349486,0.2943780821917808,0.6553041095890412,0.04987543534935581,0.05006546419707614,0.037401657905627265,0.035291976218232116,0.0,0.0,1.1976923715317234,1.4046267559717458,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C014,100,1.4,0.3,50,21.0,49.0,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C015,both_flexible,True,2,10,2,10,0.9492420091324185,0.7125251141552511,0.6787329626776556,0.6750581956206124,0.4756164383561643,0.47381735159817345,0.05165379155454752,0.04951521095157933,0.03605939152072743,0.03627780632055573,0.10493531853844376,0.10827635130416031,0.7917117951431983,0.7923335216310191,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C015,100,1.4,0.5,30,21.0,21.0,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C016,both_flexible,True,4,20,3,10,0.9500602739726014,0.7138739726027397,0.679491199204562,0.6784647659480595,0.47733698630136984,0.4730739726027397,0.050052222975536485,0.0503207789611672,0.0355636449570251,0.03580976106013397,0.0,0.0,1.3261454037266025,1.3416921845747063,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C016,100,1.4,0.5,50,35.0,35.0,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C017,both_flexible,True,4,20,4,10,0.949707762557076,0.8096575342465753,0.6852854493387631,0.6614298112406465,0.6696803652968036,0.2799543378995434,0.04973646676377935,0.05078304176990685,0.03592642975602588,0.035754536177972904,3.728213253798e-05,0.00139546641048752,1.295848135345755,1.4553793970028157,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C017,100,1.4,0.7,30,29.4,12.6,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C018,both_flexible,True,3,25,3,10,0.9487506849315055,0.8065479452054796,0.6771813170643329,0.6752316525606079,0.6644054794520547,0.2842849315068493,0.049779715046774996,0.05142196126717966,0.03642446472760701,0.036975347077694565,0.00599729099874154,0.0059751147654082196,1.3148445292150073,1.31796393609276,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C018,100,1.4,0.7,50,49.0,21.000000000000004,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C019,both_flexible,True,2,20,2,10,0.9500821917808204,0.9024520547945205,0.6803429753831061,0.6745947271550816,0.8547671232876712,0.09536986301369858,0.05039581852571716,0.051952987154485285,0.035792079814395576,0.03532420232412706,0.10302695649803317,0.10364623125862091,0.7893948331440006,0.791974428046217,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C019,100,1.4,0.9,30,37.8,4.199999999999999,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C020,both_flexible,True,3,35,3,10,0.9493205479452044,0.9022849315068493,0.6793620762534747,0.6736583176448863,0.8552,0.09416986301369859,0.04965602765656878,0.05095271985570515,0.0363744979460244,0.03536962242151217,0.006472270881707659,0.0066982839220476,1.3092594030158358,1.3103606118482274,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C020,100,1.4,0.9,50,63.0,6.999999999999998,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C021,horizon_only,True,4,0,-1,10,0.9501643835616426,0.5228630136986301,0.5671913833812872,0.5581643639941476,0.09557990867579905,0.8545662100456621,0.04911629382324184,0.05107307677017041,0.029781085498918225,0.029376209817929332,0.039598614278132695,0.038619962379970785,2.1172880798059213,2.11209656600295,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C021,100,1.7,0.1,30,5.1000000000000005,45.9,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C022,both_flexible,True,6,5,3,10,0.949512328767122,0.5288356164383562,0.6360188521346456,0.5496141964381476,0.10830684931506844,0.8410575342465751,0.04900231472057365,0.05003931607834924,0.03359606773320152,0.0292953010032375,0.0,0.0,1.6588400790215665,2.4050534207468126,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C022,100,1.7,0.1,50,8.5,76.5,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C023,both_flexible,True,6,5,3,10,0.9493972602739713,0.6234018264840182,0.5809925304221691,0.5467445349212007,0.2971872146118721,0.6524292237442924,0.04899709479098748,0.050200219515087005,0.030801509921837507,0.02918891357761664,0.0,0.0,2.1335926991044634,2.423917270333059,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C023,100,1.7,0.3,30,15.3,35.7,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C024,both_flexible,True,5,5,3,10,0.9491999999999987,0.6190767123287672,0.5667440389576739,0.5548032889688564,0.28886027397260267,0.6604328767123288,0.050476222888421476,0.04962724713622547,0.03001698518421843,0.02979658365132844,0.00010710280414696,7.323295716271e-05,2.257893234662565,2.3539051053675895,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C024,100,1.7,0.3,50,25.5,59.49999999999999,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C025,both_flexible,True,5,5,3,10,0.9506210045662085,0.7156986301369864,0.564697080683223,0.5507326939477583,0.4802922374429223,0.47081278538812776,0.05014262304465149,0.05035881209786184,0.028870195551430312,0.02898178105498404,0.00162948596165938,0.0016639919951782697,2.2736864718170255,2.3911814391204054,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C025,100,1.7,0.5,30,25.5,25.5,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C026,both_flexible,True,6,10,3,10,0.9499616438356151,0.715509589041096,0.5680354771654714,0.5523845277248004,0.4811835616438357,0.46865205479452043,0.049921963108257604,0.04958526768152432,0.03040684646057973,0.02862107859586672,0.0,0.0,2.229628955602235,2.4024419512584436,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C026,100,1.7,0.5,50,42.5,42.5,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C027,reservation_only,True,100,5,2,10,0.9499634703196331,0.8102922374429223,0.5636843812311113,0.5522089087297585,0.6703287671232877,0.2799269406392694,0.049989962439629075,0.05068596049192646,0.029644391246260792,0.02919688646246756,0.0,0.0,2.2913917431247555,2.3696608455011057,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C027,100,1.7,0.7,30,35.7,15.300000000000002,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C028,both_flexible,True,5,10,3,10,0.9490849315068477,0.8087589041095888,0.5623486615593795,0.5525690319596173,0.6681972602739725,0.2811232876712328,0.04994854586431083,0.04922734372347155,0.03007627611296359,0.029798441153250338,5.5490614204630006e-05,9.661381832782e-05,2.2846809839918087,2.380075760692439,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C028,100,1.7,0.7,50,59.49999999999999,25.500000000000004,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C029,reservation_only,True,100,7,3,10,0.94938812785388,0.9028675799086759,0.5594016778916211,0.5485504683911231,0.8559543378995433,0.0938264840182648,0.050429774349621835,0.0521592554272331,0.02954292387423476,0.0312177502844241,0.0,0.0,2.321648488277499,2.3989153515788453,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C029,100,1.7,0.9,30,45.9,5.099999999999999,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C030,both_flexible,True,2,40,2,10,0.9499397260273961,0.9024301369863013,0.5582826166521899,0.558682360763379,0.8549917808219177,0.09487671232876707,0.049828070947054263,0.0504895296558588,0.029448226013456598,0.02942150046001462,0.2577514641856341,0.25807670876189015,0.8333057986730251,0.8306712865932051,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C030,100,1.7,0.9,50,76.5,8.499999999999998,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C031,both_flexible,True,6,3,6,10,0.9494703196347016,0.5299863013698629,0.5470647339357178,0.46503386856312423,0.11036529680365292,0.8392420091324201,0.050253879062380845,0.050574093369815755,0.026866636643753484,0.02499621904522977,0.00084438502784605,0.015356355663985768,2.4826383786448325,3.2454128485815508,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C031,100,2.0,0.1,30,6.0,54.0,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C032,both_flexible,True,7,5,3,10,0.9503616438356154,0.5333506849315068,0.5778214158775855,0.46353165937118146,0.11629041095890406,0.8341205479452055,0.05059603528700955,0.05027435244845566,0.02974055789951819,0.024284839786332668,0.0,0.0,2.2429380301067647,3.326611865794363,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C032,100,2.0,0.1,50,10.0,90.0,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C033,both_flexible,True,6,5,5,10,0.9502739726027383,0.6207488584474886,0.4844342544807823,0.4707778669556979,0.29052054794520543,0.6604566210045661,0.050559008274228115,0.04948543689861648,0.02485379650664952,0.02478355555451329,0.00976490873049984,0.009483775505257228,3.058415222007697,3.2095141806245486,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C033,100,2.0,0.3,30,18.0,42.0,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C034,reservation_only,True,100,14,7,10,0.9510246575342455,0.6250191780821918,0.49838047033636385,0.46653322405671205,0.2993808219178082,0.6512767123287672,0.05069739593885312,0.05009624008112747,0.02610767577313819,0.023940673774218872,0.0,0.0,2.951965352576538,3.317704145884144,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C034,100,2.0,0.3,50,30.0,70.0,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C035,both_flexible,True,8,5,3,10,0.949196347031962,0.7172968036529681,0.4850025932748598,0.467551993309268,0.48503196347031957,0.46452968036529685,0.052673975921303316,0.04910592817060793,0.025668705700525752,0.025221729707035522,0.0,0.0,3.1260439805621827,3.2814023831732277,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C035,100,2.0,0.5,30,30.0,30.0,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C036,both_flexible,True,5,20,5,10,0.9501041095890397,0.7147808219178083,0.48084484546206535,0.46852267430414385,0.4797917808219177,0.4699780821917809,0.05003878881776891,0.05020370606889688,0.024882246746628596,0.02494739855822347,0.05819485079024509,0.06505392868344793,2.805461427533536,2.8723693675012063,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C036,100,2.0,0.5,50,50.0,50.0,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C037,both_flexible,True,5,16,5,10,0.9499452054794503,0.8087351598173516,0.47603254242846005,0.46837128574172926,0.6675707762557078,0.28232876712328764,0.05018781900344364,0.051021065023055236,0.025047393925797024,0.02494709329386635,0.06804120463108372,0.06906212285429322,2.7911269144833417,2.8562984440068027,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C037,100,2.0,0.7,30,42.0,18.000000000000004,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C038,both_flexible,True,2,32,2,10,0.9502246575342455,0.8096547945205479,0.48019127128659955,0.46982061822391924,0.6690630136986301,0.2811835616438356,0.05043224727745874,0.04916498195500469,0.02512649649611014,0.02470478396361949,0.3607530458695486,0.37726365457419025,0.8347296692001087,0.8304273686516964,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C038,100,2.0,0.7,50,70.0,30.000000000000004,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C039,both_flexible,True,4,20,4,10,0.9502557077625555,0.9037945205479453,0.47640047020711107,0.4709325360250949,0.8571141552511417,0.09336073059360726,0.05041024771123951,0.0514585597086071,0.025047049168855823,0.023692999883734096,0.15766174192010757,0.15737159590661812,2.2295786146287933,2.277738295481273,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C039,100,2.0,0.9,30,54.0,5.999999999999998,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C040,both_flexible,True,6,40,6,10,0.9500438356164371,0.903408219178082,0.47612801514936914,0.4666197186798463,0.8565369863013699,0.0937424657534246,0.05017455409259345,0.050630208878030214,0.02509880609528196,0.023461483744694277,0.00424651074653053,0.0046284858734795,3.1756761773007502,3.2767560787073635,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C040,100,2.0,0.9,50,90.0,9.999999999999998,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
