selection_objective,comparison,factor,contrast,fixed_other_level,rho,effect_average_utilization,effect_priority_weighted_utilization,effect_class_1_percent_serviced,effect_class_2_percent_serviced,effect_class_1_slot_utilization,effect_class_2_slot_utilization,n_rows
average_utilization,both_flexible_vs_horizon_only,noshow,medium_to_high,high,1.7,-0.00016018264840177209,-0.002415159817351592,-0.0036524825735169074,0.02483085745783751,-0.0046168036529680365,0.0044032876712328806,10
average_utilization,both_flexible_vs_horizon_only,noshow,low_to_high,low,1.7,-0.0003050228310501979,0.00032246575342465776,9.643963453648593e-05,-0.00835602407116144,0.0009265753424657467,-0.001208219178082184,10
average_utilization,both_flexible_vs_horizon_only,noshow,low_to_high,medium,1.7,-0.0003050228310501979,0.00032246575342465776,9.643963453648593e-05,-0.00835602407116144,0.0009265753424657467,-0.001208219178082184,10
average_utilization,both_flexible_vs_horizon_only,noshow,low_to_high,high,1.7,-0.0003050228310501979,0.00032246575342465776,9.643963453648593e-05,-0.00835602407116144,0.0009265753424657467,-0.001208219178082184,10
average_utilization,both_flexible_vs_horizon_only,balking,low_to_medium,low,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,both_flexible_vs_horizon_only,balking,low_to_medium,medium,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,both_flexible_vs_horizon_only,balking,low_to_medium,high,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,both_flexible_vs_horizon_only,balking,medium_to_high,low,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,both_flexible_vs_horizon_only,balking,medium_to_high,medium,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,both_flexible_vs_horizon_only,balking,medium_to_high,high,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,both_flexible_vs_horizon_only,balking,low_to_high,low,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,both_flexible_vs_horizon_only,balking,low_to_high,medium,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,both_flexible_vs_horizon_only,balking,low_to_high,high,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,both_flexible_vs_horizon_only,interaction,NS_low_to_medium__x__BK_low_to_medium,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,both_flexible_vs_horizon_only,interaction,NS_low_to_medium__x__BK_medium_to_high,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,both_flexible_vs_horizon_only,interaction,NS_low_to_medium__x__BK_low_to_high,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,both_flexible_vs_horizon_only,interaction,NS_medium_to_high__x__BK_low_to_medium,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,both_flexible_vs_horizon_only,interaction,NS_medium_to_high__x__BK_medium_to_high,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,both_flexible_vs_horizon_only,interaction,NS_medium_to_high__x__BK_low_to_high,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,both_flexible_vs_horizon_only,interaction,NS_low_to_high__x__BK_low_to_medium,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,both_flexible_vs_horizon_only,interaction,NS_low_to_high__x__BK_medium_to_high,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,both_flexible_vs_horizon_only,interaction,NS_low_to_high__x__BK_low_to_high,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,both_flexible_vs_reservation_only,noshow,low_to_medium,low,1.7,-0.00010557077625574009,-0.011525662100456626,-0.01944764002376214,0.04981698721756865,-0.02295817351598174,0.022865022831050234,10
average_utilization,both_flexible_vs_reservation_only,noshow,low_to_medium,medium,1.7,-0.00010557077625574009,-0.011525662100456626,-0.01944764002376214,0.04981698721756865,-0.02295817351598174,0.022865022831050234,10
average_utilization,both_flexible_vs_reservation_only,noshow,low_to_medium,high,1.7,-0.00010557077625574009,-0.011525662100456626,-0.01944764002376214,0.04981698721756865,-0.02295817351598174,0.022865022831050234,10
average_utilization,both_flexible_vs_reservation_only,noshow,medium_to_high,low,1.7,3.8173515981765326e-05,-0.0034054794520547867,-0.004993910128711551,0.029988706109122958,-0.006830319634703196,0.006849680365296805,10
average_utilization,both_flexible_vs_reservation_only,noshow,medium_to_high,medium,1.7,3.8173515981765326e-05,-0.0034054794520547867,-0.004993910128711551,0.029988706109122958,-0.006830319634703196,0.006849680365296805,10
average_utilization,both_flexible_vs_reservation_only,noshow,medium_to_high,high,1.7,3.8173515981765326e-05,-0.0034054794520547867,-0.004993910128711551,0.029988706109122958,-0.006830319634703196,0.006849680365296805,10
average_utilization,both_flexible_vs_reservation_only,noshow,low_to_high,low,1.7,-6.739726027397474e-05,-0.014931141552511412,-0.024441550152473693,0.0798056933266916,-0.02978849315068493,0.029714703196347038,10
average_utilization,both_flexible_vs_reservation_only,noshow,low_to_high,medium,1.7,-6.739726027397474e-05,-0.014931141552511412,-0.024441550152473693,0.0798056933266916,-0.02978849315068493,0.029714703196347038,10
average_utilization,both_flexible_vs_reservation_only,noshow,low_to_high,high,1.7,-6.739726027397474e-05,-0.014931141552511412,-0.024441550152473693,0.0798056933266916,-0.02978849315068493,0.029714703196347038,10
average_utilization,both_flexible_vs_reservation_only,balking,low_to_medium,low,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,both_flexible_vs_reservation_only,balking,low_to_medium,medium,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,both_flexible_vs_reservation_only,balking,low_to_medium,high,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,both_flexible_vs_reservation_only,balking,medium_to_high,low,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,both_flexible_vs_reservation_only,balking,medium_to_high,medium,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,both_flexible_vs_reservation_only,balking,medium_to_high,high,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,both_flexible_vs_reservation_only,balking,low_to_high,low,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,both_flexible_vs_reservation_only,balking,low_to_high,medium,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,both_flexible_vs_reservation_only,balking,low_to_high,high,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,both_flexible_vs_reservation_only,interaction,NS_low_to_medium__x__BK_low_to_medium,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,both_flexible_vs_reservation_only,interaction,NS_low_to_medium__x__BK_medium_to_high,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,both_flexible_vs_reservation_only,interaction,NS_low_to_medium__x__BK_low_to_high,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,both_flexible_vs_reservation_only,interaction,NS_medium_to_high__x__BK_low_to_medium,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,both_flexible_vs_reservation_only,interaction,NS_medium_to_high__x__BK_medium_to_high,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,both_flexible_vs_reservation_only,interaction,NS_medium_to_high__x__BK_low_to_high,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,both_flexible_vs_reservation_only,interaction,NS_low_to_high__x__BK_low_to_medium,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,both_flexible_vs_reservation_only,interaction,NS_low_to_high__x__BK_medium_to_high,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,both_flexible_vs_reservation_only,interaction,NS_low_to_high__x__BK_low_to_high,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,reservation_only_vs_horizon_only,noshow,low_to_medium,low,1.7,-3.926940639268572e-05,0.014263287671232878,0.023196562231815532,-0.08300386874656761,0.028501552511415524,-0.0284765296803653,10
average_utilization,reservation_only_vs_horizon_only,noshow,low_to_medium,medium,1.7,-3.926940639268572e-05,0.014263287671232878,0.023196562231815532,-0.08300386874656761,0.028501552511415524,-0.0284765296803653,10
average_utilization,reservation_only_vs_horizon_only,noshow,low_to_medium,high,1.7,-3.926940639268572e-05,0.014263287671232878,0.023196562231815532,-0.08300386874656761,0.028501552511415524,-0.0284765296803653,10
average_utilization,reservation_only_vs_horizon_only,noshow,medium_to_high,low,1.7,-0.00019835616438353745,0.000990319634703195,0.0013414275551946442,-0.005157848651285451,0.00221351598173516,-0.0024463926940639247,10
average_utilization,reservation_only_vs_horizon_only,noshow,medium_to_high,medium,1.7,-0.00019835616438353745,0.000990319634703195,0.0013414275551946442,-0.005157848651285451,0.00221351598173516,-0.0024463926940639247,10
average_utilization,reservation_only_vs_horizon_only,noshow,medium_to_high,high,1.7,-0.00019835616438353745,0.000990319634703195,0.0013414275551946442,-0.005157848651285451,0.00221351598173516,-0.0024463926940639247,10
average_utilization,reservation_only_vs_horizon_only,noshow,low_to_high,low,1.7,-0.00023762557077622315,0.01525360730593607,0.02453798978701018,-0.08816171739785306,0.03071506849315068,-0.030922922374429222,10
average_utilization,reservation_only_vs_horizon_only,noshow,low_to_high,medium,1.7,-0.00023762557077622315,0.01525360730593607,0.02453798978701018,-0.08816171739785306,0.03071506849315068,-0.030922922374429222,10
average_utilization,reservation_only_vs_horizon_only,noshow,low_to_high,high,1.7,-0.00023762557077622315,0.01525360730593607,0.02453798978701018,-0.08816171739785306,0.03071506849315068,-0.030922922374429222,10
average_utilization,reservation_only_vs_horizon_only,balking,low_to_medium,low,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,reservation_only_vs_horizon_only,balking,low_to_medium,medium,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,reservation_only_vs_horizon_only,balking,low_to_medium,high,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,reservation_only_vs_horizon_only,balking,medium_to_high,low,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,reservation_only_vs_horizon_only,balking,medium_to_high,medium,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,reservation_only_vs_horizon_only,balking,medium_to_high,high,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,reservation_only_vs_horizon_only,balking,low_to_high,low,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,reservation_only_vs_horizon_only,balking,low_to_high,medium,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,reservation_only_vs_horizon_only,balking,low_to_high,high,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,reservation_only_vs_horizon_only,interaction,NS_low_to_medium__x__BK_low_to_medium,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,reservation_only_vs_horizon_only,interaction,NS_low_to_medium__x__BK_medium_to_high,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,reservation_only_vs_horizon_only,interaction,NS_low_to_medium__x__BK_low_to_high,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,reservation_only_vs_horizon_only,interaction,NS_medium_to_high__x__BK_low_to_medium,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,reservation_only_vs_horizon_only,interaction,NS_medium_to_high__x__BK_medium_to_high,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,reservation_only_vs_horizon_only,interaction,NS_medium_to_high__x__BK_low_to_high,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,reservation_only_vs_horizon_only,interaction,NS_low_to_high__x__BK_low_to_medium,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,reservation_only_vs_horizon_only,interaction,NS_low_to_high__x__BK_medium_to_high,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
average_utilization,reservation_only_vs_horizon_only,interaction,NS_low_to_high__x__BK_low_to_high,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,horizon_only_vs_baseline,noshow,low_to_medium,low,1.7,0.003956347031963346,0.003780639269406392,0.004801789453605943,0.0005211896014086215,0.0037819178082191774,-2.5570776255744295e-06,10
priority_weighted_utilization,horizon_only_vs_baseline,noshow,low_to_medium,medium,1.7,0.003956347031963346,0.003780639269406392,0.004801789453605943,0.0005211896014086215,0.0037819178082191774,-2.5570776255744295e-06,10
priority_weighted_utilization,horizon_only_vs_baseline,noshow,low_to_medium,high,1.7,0.003956347031963346,0.003780639269406392,0.004801789453605943,0.0005211896014086215,0.0037819178082191774,-2.5570776255744295e-06,10
priority_weighted_utilization,horizon_only_vs_baseline,noshow,medium_to_high,low,1.7,0.004141735159817274,0.004144292237442927,0.005038252729869317,0.0,0.0041442922374429324,0.0,10
priority_weighted_utilization,horizon_only_vs_baseline,noshow,medium_to_high,medium,1.7,0.004141735159817274,0.004144292237442927,0.005038252729869317,0.0,0.0041442922374429324,0.0,10
priority_weighted_utilization,horizon_only_vs_baseline,noshow,medium_to_high,high,1.7,0.004141735159817274,0.004144292237442927,0.005038252729869317,0.0,0.0041442922374429324,0.0,10
priority_weighted_utilization,horizon_only_vs_baseline,noshow,low_to_high,low,1.7,0.008098082191780619,0.007924931506849319,0.00984004218347526,0.0005211896014086215,0.007926210045662109,-2.5570776255744295e-06,10
priority_weighted_utilization,horizon_only_vs_baseline,noshow,low_to_high,medium,1.7,0.008098082191780619,0.007924931506849319,0.00984004218347526,0.0005211896014086215,0.007926210045662109,-2.5570776255744295e-06,10
priority_weighted_utilization,horizon_only_vs_baseline,noshow,low_to_high,high,1.7,0.008098082191780619,0.007924931506849319,0.00984004218347526,0.0005211896014086215,0.007926210045662109,-2.5570776255744295e-06,10
priority_weighted_utilization,horizon_only_vs_baseline,balking,low_to_medium,low,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,horizon_only_vs_baseline,balking,low_to_medium,medium,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,horizon_only_vs_baseline,balking,low_to_medium,high,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,horizon_only_vs_baseline,balking,medium_to_high,low,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,horizon_only_vs_baseline,balking,medium_to_high,medium,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,horizon_only_vs_baseline,balking,medium_to_high,high,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,horizon_only_vs_baseline,balking,low_to_high,low,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,horizon_only_vs_baseline,balking,low_to_high,medium,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,horizon_only_vs_baseline,balking,low_to_high,high,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,horizon_only_vs_baseline,interaction,NS_low_to_medium__x__BK_low_to_medium,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,horizon_only_vs_baseline,interaction,NS_low_to_medium__x__BK_medium_to_high,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,horizon_only_vs_baseline,interaction,NS_low_to_medium__x__BK_low_to_high,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,horizon_only_vs_baseline,interaction,NS_medium_to_high__x__BK_low_to_medium,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,horizon_only_vs_baseline,interaction,NS_medium_to_high__x__BK_medium_to_high,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,horizon_only_vs_baseline,interaction,NS_medium_to_high__x__BK_low_to_high,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,horizon_only_vs_baseline,interaction,NS_low_to_high__x__BK_low_to_medium,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,horizon_only_vs_baseline,interaction,NS_low_to_high__x__BK_medium_to_high,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,horizon_only_vs_baseline,interaction,NS_low_to_high__x__BK_low_to_high,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,reservation_only_vs_baseline,noshow,low_to_medium,low,1.7,0.003913789954337791,0.003890776255707751,0.004727832004834016,0.0,0.0038907762557077647,0.0,10
priority_weighted_utilization,reservation_only_vs_baseline,noshow,low_to_medium,medium,1.7,0.003913789954337791,0.003890776255707751,0.004727832004834016,0.0,0.0038907762557077647,0.0,10
priority_weighted_utilization,reservation_only_vs_baseline,noshow,low_to_medium,high,1.7,0.003913789954337791,0.003890776255707751,0.004727832004834016,0.0,0.0038907762557077647,0.0,10
priority_weighted_utilization,reservation_only_vs_baseline,noshow,medium_to_high,low,1.7,0.004078173515981666,0.0040810958904109644,0.004997099816963,0.0,0.0040810958904109644,0.0,10
priority_weighted_utilization,reservation_only_vs_baseline,noshow,medium_to_high,medium,1.7,0.004078173515981666,0.0040810958904109644,0.004997099816963,0.0,0.0040810958904109644,0.0,10
priority_weighted_utilization,reservation_only_vs_baseline,noshow,medium_to_high,high,1.7,0.004078173515981666,0.0040810958904109644,0.004997099816963,0.0,0.0040810958904109644,0.0,10
priority_weighted_utilization,reservation_only_vs_baseline,noshow,low_to_high,low,1.7,0.007991963470319458,0.007971872146118716,0.009724931821797017,0.0,0.00797187214611873,0.0,10
priority_weighted_utilization,reservation_only_vs_baseline,noshow,low_to_high,medium,1.7,0.007991963470319458,0.007971872146118716,0.009724931821797017,0.0,0.00797187214611873,0.0,10
priority_weighted_utilization,reservation_only_vs_baseline,noshow,low_to_high,high,1.7,0.007991963470319458,0.007971872146118716,0.009724931821797017,0.0,0.00797187214611873,0.0,10
priority_weighted_utilization,reservation_only_vs_baseline,balking,low_to_medium,low,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,reservation_only_vs_baseline,balking,low_to_medium,medium,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,reservation_only_vs_baseline,balking,low_to_medium,high,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,reservation_only_vs_baseline,balking,medium_to_high,low,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,reservation_only_vs_baseline,balking,medium_to_high,medium,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,reservation_only_vs_baseline,balking,medium_to_high,high,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,reservation_only_vs_baseline,balking,low_to_high,low,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,reservation_only_vs_baseline,balking,low_to_high,medium,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,reservation_only_vs_baseline,balking,low_to_high,high,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,reservation_only_vs_baseline,interaction,NS_low_to_medium__x__BK_low_to_medium,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,reservation_only_vs_baseline,interaction,NS_low_to_medium__x__BK_medium_to_high,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,reservation_only_vs_baseline,interaction,NS_low_to_medium__x__BK_low_to_high,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,reservation_only_vs_baseline,interaction,NS_medium_to_high__x__BK_low_to_medium,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,reservation_only_vs_baseline,interaction,NS_medium_to_high__x__BK_medium_to_high,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,reservation_only_vs_baseline,interaction,NS_medium_to_high__x__BK_low_to_high,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,reservation_only_vs_baseline,interaction,NS_low_to_high__x__BK_low_to_medium,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,reservation_only_vs_baseline,interaction,NS_low_to_high__x__BK_medium_to_high,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,reservation_only_vs_baseline,interaction,NS_low_to_high__x__BK_low_to_high,,1.7,0.0,0.0,0.0,0.0,0.0,0.0,10
priority_weighted_utilization,both_flexible_vs_baseline,noshow,low_to_medium,low,1.7,0.004026118721461074,0.004002191780821908,0.004554354997891427,0.00014563474280287868,0.003983013698630132,3.835616438356101e-05,10
priority_weighted_utilization,both_flexible_vs_baseline,noshow,low_to_medium,medium,1.7,0.004026118721461074,0.004002191780821908,0.004554354997891427,0.00014563474280287868,0.003983013698630132,3.835616438356101e-05,10
