background_id,selection_objective,comparison,first_policy,second_policy,n_paired_seeds,delta_average_utilization,delta_average_utilization_ci_low,delta_average_utilization_ci_high,delta_priority_weighted_utilization,delta_priority_weighted_utilization_ci_low,delta_priority_weighted_utilization_ci_high,delta_class_1_percent_serviced,delta_class_1_percent_serviced_ci_low,delta_class_1_percent_serviced_ci_high,delta_class_2_percent_serviced,delta_class_2_percent_serviced_ci_low,delta_class_2_percent_serviced_ci_high,delta_class_1_slot_utilization,delta_class_1_slot_utilization_ci_low,delta_class_1_slot_utilization_ci_high,delta_class_2_slot_utilization,delta_class_2_slot_utilization_ci_low,delta_class_2_slot_utilization_ci_high,design_note,patient_characteristic,class2_reference,profile_id,noshow_level,noshow_level_code,balk_level,balk_level_code,clinic_context_id,open_horizon_days,rho,class1_share,slots_per_day,lambda_1,lambda_2,cancel_1,cancel_2,balk_threshold_1,balk_low_1,balk_high_1,balk_threshold_2,balk_low_2,balk_high_2,noshow_threshold_1,noshow_low_1,noshow_high_1,noshow_threshold_2,noshow_low_2,noshow_high_2,cap_thresholds_to_horizon
PBF_NS_LOW_BK_MEDIUM_C009,average_utilization,reservation_only_vs_baseline,reservation_only,baseline,10,-0.00047488584474908446,-0.0011509132420096416,7.305936073023738e-05,0.007077625570776247,0.005360730593607332,0.008570890410958907,0.012705655459342647,0.008521261794637854,0.016288279221612238,-0.12943589326135654,-0.13574982807398578,-0.12308072236314749,0.014803652968036518,0.012364840182648404,0.016977168949771672,-0.015452054794520543,-0.01700456621004565,-0.013871232876712328,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C009,100,1.2,0.9,30,32.4,3.599999999999999,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C009,average_utilization,both_flexible_vs_baseline,both_flexible,baseline,10,-0.00047488584474908446,-0.001095890410959081,0.00010958904109571454,0.007077625570776247,0.005502054794520505,0.00861187214611866,0.012705655459342647,0.00862981555707364,0.016225120671880422,-0.12943589326135654,-0.1358113361367928,-0.123495871506605,0.014803652968036518,0.012483561643835614,0.016995433789954318,-0.015452054794520543,-0.01699566210045662,-0.013890182648401814,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C009,100,1.2,0.9,30,32.4,3.599999999999999,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C009,average_utilization,both_flexible_vs_horizon_only,both_flexible,horizon_only,10,9.132420091332306e-05,-0.0013242009132420915,0.0015803652968037118,0.0075936073059360235,0.006246575342465743,0.00906415525114147,0.011694053628986855,0.007071286617764989,0.01701507945747703,-0.13062156914215706,-0.14006332111587835,-0.12127623992169617,0.015068493150684925,0.013643835616438393,0.016429452054794513,-0.014949771689497704,-0.016009132420091325,-0.013862785388127814,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C009,100,1.2,0.9,30,32.4,3.599999999999999,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C009,average_utilization,both_flexible_vs_reservation_only,both_flexible,reservation_only,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C009,100,1.2,0.9,30,32.4,3.599999999999999,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C009,average_utilization,reservation_only_vs_horizon_only,reservation_only,horizon_only,10,9.132420091332306e-05,-0.0013152968036531786,0.0015897260273972534,0.0075936073059360235,0.00624200913242009,0.009146118721461104,0.011694053628986855,0.0068316916256693375,0.01734940222631568,-0.13062156914215706,-0.1406144149450255,-0.12168103058827169,0.015068493150684925,0.013625570776255735,0.01654794520547943,-0.014949771689497704,-0.01595433789954336,-0.013908675799086733,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C009,100,1.2,0.9,30,32.4,3.599999999999999,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C009,priority_weighted_utilization,horizon_only_vs_baseline,horizon_only,baseline,10,-0.0005662100456624075,-0.002045662100457091,0.000840410958903967,-0.0005159817351597761,-0.0022606164383561353,0.001054908675799116,0.0010116018303557906,-0.005693681365271295,0.006897298207246021,0.0011856758808004963,-0.006298904973450726,0.008537569775627061,-0.00026484018264840705,-0.002621004566210039,0.0018632420091324155,-0.0005022831050228369,-0.002255707762557077,0.001342694063926924,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C009,100,1.2,0.9,30,32.4,3.599999999999999,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C009,priority_weighted_utilization,reservation_only_vs_baseline,reservation_only,baseline,10,-0.002063926940639471,-0.004027397260274216,-0.00042009132420133986,0.014406392694063875,0.011702968036529624,0.016954566210045586,0.03207382318774991,0.026309596949262787,0.038244789181515304,-0.2713877215704644,-0.29239240587937126,-0.2509432896547495,0.030922374429223742,0.02716826484018264,0.034611872146118695,-0.03303196347031963,-0.035844748858447475,-0.03026415525114153,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C009,100,1.2,0.9,30,32.4,3.599999999999999,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C009,priority_weighted_utilization,both_flexible_vs_baseline,both_flexible,baseline,10,-0.002063926940639471,-0.004027397260274337,-0.0003470319634706059,0.014406392694063875,0.011597945205479365,0.016867808219178028,0.03207382318774991,0.02621936590028598,0.038575598834521885,-0.2713877215704644,-0.2923272239297598,-0.2518336854888743,0.030922374429223742,0.026885616438356165,0.03466666666666666,-0.03303196347031963,-0.03589063926940641,-0.030292237442922355,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C009,100,1.2,0.9,30,32.4,3.599999999999999,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C009,priority_weighted_utilization,both_flexible_vs_horizon_only,both_flexible,horizon_only,10,-0.0014977168949770637,-0.0035433789954334967,0.00018287671232881207,0.01492237442922365,0.012127397260273808,0.01740194063926933,0.031062221357394115,0.026059229820517366,0.03551769616705401,-0.27257339745126496,-0.28966895461949504,-0.25495275022291175,0.031187214611872148,0.027734474885844747,0.03429269406392693,-0.03252968036529679,-0.03441095890410958,-0.030739726027397253,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C009,100,1.2,0.9,30,32.4,3.599999999999999,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C009,priority_weighted_utilization,both_flexible_vs_reservation_only,both_flexible,reservation_only,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C009,100,1.2,0.9,30,32.4,3.599999999999999,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C009,priority_weighted_utilization,reservation_only_vs_horizon_only,reservation_only,horizon_only,10,-0.0014977168949770637,-0.0033703196347029778,0.00022853881278549106,0.01492237442922365,0.01236038812785378,0.017378995433789866,0.031062221357394115,0.026591214747007458,0.03555565909459767,-0.27257339745126496,-0.2908210488936448,-0.2537028052917596,0.031187214611872148,0.027944063926940637,0.034292465753424664,-0.03252968036529679,-0.03437442922374427,-0.03073904109589041,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C009,100,1.2,0.9,30,32.4,3.599999999999999,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C010,average_utilization,horizon_only_vs_baseline,horizon_only,baseline,10,8.219178082151668e-05,-0.000734383561644113,0.0008273972602734047,-0.00043561643835617894,-0.0018580136986301597,0.0007836301369862907,0.0002552739830756212,-0.005177580315936931,0.005248912132311516,0.004722559881686672,-0.002813061250735278,0.012712501087206483,-0.0005917808219177978,-0.0026797260273972575,0.0013097260273972626,0.00031232876712328076,-0.0011343835616438268,0.0018028767123287606,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C010,100,1.2,0.9,50,54.0,5.999999999999998,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C010,average_utilization,reservation_only_vs_baseline,reservation_only,baseline,10,0.0002794520547940604,-0.0008110958904115078,0.0015563013698629545,0.01246575342465749,0.010838356164383523,0.013865821917808219,0.026174450273217208,0.02201868051056462,0.03021075838042253,-0.19898421478369027,-0.21244181738150464,-0.18650072193529726,0.02470136986301369,0.022383424657534234,0.02665205479452052,-0.02447123287671233,-0.0262958904109589,-0.02267917808219178,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C010,100,1.2,0.9,50,54.0,5.999999999999998,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C010,average_utilization,both_flexible_vs_baseline,both_flexible,baseline,10,0.0003232876712327415,-0.0009097260273975747,0.0014138356164381566,0.008191780821917728,0.006775273972602646,0.0095125342465753,0.015850536553770465,0.012037043394493855,0.02004206418417599,-0.13278963268049587,-0.14614062059382268,-0.12125219457625634,0.016652054794520553,0.014086712328767119,0.019206164383561652,-0.01692054794520551,-0.01972082191780825,-0.01427383561643838,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C010,100,1.2,0.9,50,54.0,5.999999999999998,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C010,average_utilization,both_flexible_vs_horizon_only,both_flexible,horizon_only,10,0.00024109589041122482,-0.001178219178081937,0.0019071232876715365,0.008627397260273905,0.007098561643835555,0.010257739726027304,0.015595262570694846,0.011882082288966209,0.01906098444103363,-0.13751219256218253,-0.15150059123370502,-0.12434667842480175,0.01724383561643835,0.014832876712328757,0.019446575342465754,-0.01723287671232879,-0.019222054794520597,-0.014980684931506855,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C010,100,1.2,0.9,50,54.0,5.999999999999998,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C010,average_utilization,both_flexible_vs_reservation_only,both_flexible,reservation_only,10,4.3835616438681055e-05,-0.001096301369862703,0.0012439726027402777,-0.004273972602739762,-0.005715273972602788,-0.0029615068493150758,-0.010323913719446742,-0.013386797258880496,-0.007943269920258065,0.06619458210319443,0.04931664917833081,0.0845939652804674,-0.008049315068493134,-0.010296164383561648,-0.006082191780821899,0.00755068493150682,0.005583561643835572,0.009649315068493118,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C010,100,1.2,0.9,50,54.0,5.999999999999998,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C010,average_utilization,reservation_only_vs_horizon_only,reservation_only,horizon_only,10,0.00019726027397254375,-0.0006193150684935967,0.0012167123287671082,0.012901369863013667,0.011375136986301326,0.014465753424657469,0.025919176290141586,0.02214028970728138,0.029772141954497348,-0.20370677466537696,-0.2186630398916952,-0.18972845244106737,0.025293150684931487,0.02289315068493151,0.02739739726027396,-0.024783561643835612,-0.026443835616438337,-0.022821780821917787,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C010,100,1.2,0.9,50,54.0,5.999999999999998,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C010,priority_weighted_utilization,horizon_only_vs_baseline,horizon_only,baseline,10,8.219178082151668e-05,-0.0007234246575347744,0.0008328767123284795,-0.00043561643835617894,-0.001909657534246578,0.0008633561643835862,0.0002552739830756212,-0.005230095974981593,0.00526500265813755,0.004722559881686672,-0.002646227060337189,0.012901704200116207,-0.0005917808219177978,-0.0027506849315068415,0.0014083561643835727,0.00031232876712328076,-0.0012384931506849268,0.0018467123287671096,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C010,100,1.2,0.9,50,54.0,5.999999999999998,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C010,priority_weighted_utilization,reservation_only_vs_baseline,reservation_only,baseline,10,-0.0008273972602744872,-0.001994657534247059,0.00030712328767087586,0.016416438356164388,0.015136849315068469,0.01787150684931511,0.030968764039402363,0.02839790300564594,0.03388286345548384,-0.2852784985109812,-0.294960941964387,-0.2767952388056082,0.03356712328767124,0.03176438356164385,0.035424794520547954,-0.03430136986301372,-0.03623027397260274,-0.03266835616438359,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C010,100,1.2,0.9,50,54.0,5.999999999999998,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C010,priority_weighted_utilization,both_flexible_vs_baseline,both_flexible,baseline,10,-0.0007123287671237488,-0.002033013698630498,0.0005863013698624187,0.016821917808219188,0.015065616438356156,0.01891267123287669,0.03323140371920008,0.028245074752424635,0.03856277372671891,-0.2887873315047664,-0.31011080563565263,-0.2674085093259778,0.03433424657534247,0.0311176712328767,0.03778123287671233,-0.0350246575342466,-0.03827424657534247,-0.03179164383561647,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C010,100,1.2,0.9,50,54.0,5.999999999999998,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C010,priority_weighted_utilization,both_flexible_vs_horizon_only,both_flexible,horizon_only,10,-0.0007945205479452655,-0.0016932876712329548,0.00010972602739718764,0.01725753424657537,0.015909452054794538,0.01867958904109589,0.03297612973612446,0.028325937788406485,0.03697394526057346,-0.29350989138645306,-0.3131742101641393,-0.27407506559862727,0.034926027397260265,0.032646438356164376,0.03727136986301365,-0.03533698630136988,-0.037578082191780826,-0.032969452054794554,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C010,100,1.2,0.9,50,54.0,5.999999999999998,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C010,priority_weighted_utilization,both_flexible_vs_reservation_only,both_flexible,reservation_only,10,0.00011506849315073842,-0.0011561643835616994,0.0014139726027398469,0.00040547945205480216,-0.0018739726027396822,0.0026739726027397047,0.0022626396797977176,-0.003123898771377934,0.007540836975454137,-0.003508832993785177,-0.033228678451726903,0.025870189295330574,0.0007671232876712231,-0.00304726027397259,0.004816438356164354,-0.0007232876712328807,-0.0044549315068493104,0.0027345205479451878,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C010,100,1.2,0.9,50,54.0,5.999999999999998,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C010,priority_weighted_utilization,reservation_only_vs_horizon_only,reservation_only,horizon_only,10,-0.0009095890410960039,-0.0020768493150685784,0.0003891780821915959,0.016852054794520566,0.015484863013698644,0.01839726027397264,0.03071349005632674,0.025602796119367926,0.035956993330951974,-0.2900010583926679,-0.30544676450556246,-0.2756579151795321,0.034158904109589036,0.03218068493150686,0.036213835616438345,-0.034613698630136996,-0.036383698630137,-0.032838219178082204,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C010,100,1.2,0.9,50,54.0,5.999999999999998,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C011,average_utilization,horizon_only_vs_baseline,horizon_only,baseline,10,-6.392694063942495e-05,-0.00158904109589042,0.0013335616438352365,-0.0007853881278538811,-0.002333447488584473,0.0007172374429223808,-0.001946951497031313,-0.009815703376279848,0.00593050832587083,0.0022854067564818557,-0.00015496760818749065,0.004812286084854827,-0.0016529680365296785,-0.0035159817351598263,0.00041164383561645234,0.0017351598173515948,-0.0002465753424657491,0.003461415525114142,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C011,100,1.4,0.1,30,4.2,37.8,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C011,average_utilization,reservation_only_vs_baseline,reservation_only,baseline,10,-3.3306690738754695e-17,-9.992007221626409e-17,0.0,0.008899543378995433,0.008246461187214605,0.009602739726027432,0.12637278194522056,0.11646533462545103,0.13605785902728837,-0.01470800899490351,-0.015721651286188895,-0.013691711934124749,0.017817351598173502,0.01649315068493149,0.019196575342465744,-0.017835616438356162,-0.019232876712328772,-0.016520547945205466,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C011,100,1.4,0.1,30,4.2,37.8,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C011,average_utilization,both_flexible_vs_baseline,both_flexible,baseline,10,0.00036529680365284813,-0.001159817351598184,0.0019360730593603248,0.010328767123287652,0.00875799086757988,0.011785502283104998,0.13650854845696836,0.1288248600714983,0.14326699737125587,-0.012990585923141862,-0.017629133578934482,-0.008012365207320252,0.02009132420091324,0.018219178082191794,0.021991095890410962,-0.019525114155251145,-0.0210961187214612,-0.01784474885844749,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C011,100,1.4,0.1,30,4.2,37.8,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C011,average_utilization,both_flexible_vs_horizon_only,both_flexible,horizon_only,10,0.00042922374429227306,-0.0006760273972603635,0.0014981735159816743,0.011114155251141533,0.010310502283105006,0.012315182648401802,0.13845549995399967,0.13322678725815687,0.1445531461780549,-0.015275992679623717,-0.020698951403262705,-0.009258954457290856,0.021744292237442918,0.02022831050228311,0.023735388127853908,-0.021260273972602738,-0.023424885844748868,-0.0191867579908676,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C011,100,1.4,0.1,30,4.2,37.8,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C011,average_utilization,both_flexible_vs_reservation_only,both_flexible,reservation_only,10,0.0003652968036528814,-0.001159817351598131,0.0018630136986298952,0.0014292237442922184,-0.0003745433789954519,0.0030002283105022725,0.010135766511747824,0.0020781823070415316,0.017161027602277158,0.0017174230717616479,-0.0027728152606402183,0.006386245092259581,0.002273972602739739,-0.0004659817351598434,0.004721461187214618,-0.0016894977168949831,-0.004091324200913238,0.0010047945205479576,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C011,100,1.4,0.1,30,4.2,37.8,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C011,average_utilization,reservation_only_vs_horizon_only,reservation_only,horizon_only,10,6.392694063939164e-05,-0.0013698630136983257,0.0015623287671232267,0.009684931506849315,0.008159817351598176,0.01135627853881278,0.12831973344225184,0.12124711249248295,0.1353822237175339,-0.016993415751385365,-0.01974400781601458,-0.014239725766574106,0.019470319634703182,0.01714109589041095,0.022027625570776244,-0.019570776255707755,-0.02205570776255706,-0.017013698630137,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C011,100,1.4,0.1,30,4.2,37.8,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C011,priority_weighted_utilization,horizon_only_vs_baseline,horizon_only,baseline,10,-6.392694063942495e-05,-0.0016075342465750335,0.0012878995433786308,-0.0007853881278538811,-0.0023660958904109853,0.0006897260273972534,-0.001946951497031313,-0.009945673894275583,0.005183726858892012,0.0022854067564818557,-0.00024953224978654183,0.0046538568573098035,-0.0016529680365296785,-0.003570776255707767,0.00034771689497717476,0.0017351598173515948,-0.0003292237442922099,0.0033518264840182387,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C011,100,1.4,0.1,30,4.2,37.8,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C011,priority_weighted_utilization,reservation_only_vs_baseline,reservation_only,baseline,10,-0.0028584474885844703,-0.0040639269406390986,-0.0017168949771690478,0.01165753424657533,0.010515867579908666,0.012671461187214595,0.17851962474341104,0.1709169801665231,0.1864870268316014,-0.023750817885398522,-0.027165610634485665,-0.019848575824284603,0.025936073059360732,0.023972374429223724,0.027881735159817334,-0.028557077625570783,-0.031031963470319633,-0.026127625570776247,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C011,100,1.4,0.1,30,4.2,37.8,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C011,priority_weighted_utilization,both_flexible_vs_baseline,both_flexible,baseline,10,-0.0028584474885844703,-0.004155251141552167,-0.0016984018264840641,0.01165753424657533,0.010579794520547936,0.012726027397260264,0.17851962474341104,0.17120664501711608,0.1861574723978349,-0.023750817885398522,-0.02723007987841806,-0.02005111873360511,0.025936073059360732,0.0241095890410959,0.027909360730593587,-0.028557077625570783,-0.031059589041095893,-0.026173515981735184,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C011,100,1.4,0.1,30,4.2,37.8,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C011,priority_weighted_utilization,both_flexible_vs_horizon_only,both_flexible,horizon_only,10,-0.0027945205479450452,-0.004009132420091044,-0.0015799086757991789,0.01244292237442921,0.010757876712328751,0.014251255707762544,0.18046657624044235,0.174061288715562,0.18685303079192858,-0.02603622464188038,-0.029739499796789335,-0.021476358368602587,0.02758904109589041,0.025149999999999995,0.030328995433789963,-0.030292237442922375,-0.032557305936073075,-0.028155251141552505,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C011,100,1.4,0.1,30,4.2,37.8,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C011,priority_weighted_utilization,both_flexible_vs_reservation_only,both_flexible,reservation_only,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C011,100,1.4,0.1,30,4.2,37.8,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C011,priority_weighted_utilization,reservation_only_vs_horizon_only,reservation_only,horizon_only,10,-0.0027945205479450452,-0.003999999999999605,-0.0016073059360731537,0.01244292237442921,0.010766780821917786,0.014224315068493134,0.18046657624044235,0.1743216695145411,0.1867611826380541,-0.02603622464188038,-0.029553632118465765,-0.021264320839959057,0.02758904109589041,0.02519634703196346,0.030374885844748862,-0.030292237442922375,-0.03259383561643836,-0.028374429223744314,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C011,100,1.4,0.1,30,4.2,37.8,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
PBF_NS_LOW_BK_MEDIUM_C012,average_utilization,horizon_only_vs_baseline,horizon_only,baseline,10,-0.00020821917808243605,-0.001698630136985963,0.0011015068493140606,-0.000923287671232853,-0.0022191780821917534,0.0002934931506849654,-0.007326776908207299,-0.017855888277755465,0.001775936406321207,-0.0015997682571298522,-0.004294516774266479,0.0010140642176573052,-0.0010684931506849502,-0.002991780821917807,0.0009153424657533954,0.0002904109589041082,-0.002076986301369857,0.002367260273972648,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_LOW_BK_MEDIUM,low,0,medium,1,C012,100,1.4,0.1,50,7.0,63.0,0.2,0.2,5,0.05,0.2,16,0.05,0.15,3,0.05,0.05,14,0.05,0.15,False
