background_id,selection_objective,policy,selected_source_stage,selected_horizon_days,selected_Q,selected_window,n_seeds,average_utilization,average_utilization_sd,priority_weighted_utilization,priority_weighted_utilization_sd,class_1_percent_serviced,class_1_percent_serviced_sd,class_2_percent_serviced,class_2_percent_serviced_sd,class_1_slot_utilization,class_1_slot_utilization_sd,class_2_slot_utilization,class_2_slot_utilization_sd,class_1_balking_rate,class_1_balking_rate_sd,class_2_balking_rate,class_2_balking_rate_sd,class_1_no_show_rate,class_1_no_show_rate_sd,class_2_no_show_rate,class_2_no_show_rate_sd,class_1_no_offer_rate,class_1_no_offer_rate_sd,class_2_no_offer_rate,class_2_no_offer_rate_sd,class_1_mean_offered_booking_delay,class_1_mean_offered_booking_delay_sd,class_2_mean_offered_booking_delay,class_2_mean_offered_booking_delay_sd,design_note,patient_characteristic,class2_reference,profile_id,noshow_level,noshow_level_code,balk_level,balk_level_code,clinic_context_id,open_horizon_days,rho,class1_share,slots_per_day,lambda_1,lambda_2,cancel_1,cancel_2,balk_threshold_1,balk_low_1,balk_high_1,balk_threshold_2,balk_low_2,balk_high_2,noshow_threshold_1,noshow_low_1,noshow_high_1,noshow_threshold_2,noshow_low_2,noshow_high_2,cap_thresholds_to_horizon
PBF_NS_HIGH_BK_HIGH_C031,average_utilization,reservation_only,reservation_only,100,25,19,10,0.9496347031963455,0.0021948439613530936,0.5540821917808219,0.002299504772818161,0.7967957805988138,0.007635447652505081,0.44063965726340476,0.0036552349646295328,0.15839269406392692,0.003238312610968619,0.79137899543379,0.003325282354852641,0.05038836253719844,0.0045168283613351125,0.08288541065319269,0.0025810528139859914,0.04340159961228089,0.003586899311410417,0.0232365592625321,0.0009712482997941314,0.0,0.0,0.0,0.0,0.5829385996908064,0.010708077559999914,8.12612373049335,0.13193762988333788,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C031,100,2.0,0.1,30,6.0,54.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C031,average_utilization,both_flexible,both_flexible,14,29,13,10,0.9503561643835601,0.002130550091186525,0.5558721461187214,0.0017071899891276199,0.8026923891376792,0.010355567751907236,0.4385575013179375,0.0026485469392393585,0.16132420091324198,0.002344284311834474,0.789095890410959,0.002881242758286491,0.050811808877406495,0.003966249358504572,0.04949451654340016,0.0014127713693967796,0.04100379703176521,0.00504293312050132,0.0230368174364807,0.0007598519020675775,0.0,0.0,0.03679285106587188,0.003794698577953477,0.5493305004797848,0.014705604502349728,6.8184902654116115,0.04046672374864839,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C031,100,2.0,0.1,30,6.0,54.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C031,priority_weighted_utilization,baseline,baseline,100,0,-1,10,0.9422648401826473,0.0023270454534518523,0.514552511415525,0.002212824941911903,0.4356126134944832,0.00963932366404296,0.47600197123473753,0.005038846207447143,0.08738812785388125,0.0025619472368350413,0.8543287671232876,0.003399215489470661,0.05673653221220302,0.004404767763269684,0.05028886576591919,0.0020109477801939332,0.0642531738294756,0.0031895384278179503,0.024971551297490537,0.0011467928512771378,0.0,0.0,0.0,0.0,3.209489631857737,0.08927726325391751,3.2093418057944185,0.06544838384336535,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C031,100,2.0,0.1,30,6.0,54.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C031,priority_weighted_utilization,horizon_only,horizon_only,3,0,-1,10,0.9492146118721447,0.0031663300265831556,0.5222465753424657,0.0022119610469628075,0.47380403083914036,0.011039151593627833,0.47273111407170854,0.0035658724685922174,0.09526027397260269,0.003765750099491988,0.853972602739726,0.00548418533936732,0.04881068082853467,0.005735566145345445,0.05083900691432217,0.001637655433389302,0.02500044648876672,0.0037168040057070236,0.025327582712262674,0.0015564117183199777,0.26959803276725014,0.010169399771409958,0.26581258321266776,0.005277172802705123,1.5678713958200974,0.01951013867546697,1.5707520934999302,0.005728323771691217,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C031,100,2.0,0.1,30,6.0,54.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C031,priority_weighted_utilization,reservation_only,reservation_only,100,30,25,10,0.9497625570776241,0.0018438796169797883,0.5557077625570777,0.0022515320700727762,0.8090595929046428,0.0066803038219139105,0.43820797689920726,0.002568703461549501,0.16163470319634698,0.003563451648028108,0.7881461187214611,0.0035056018413717168,0.049791433152478644,0.004517741157765524,0.10204315846266346,0.001714784861593229,0.04164974173548601,0.003389755221626071,0.02332251962174837,0.0007720794017134279,0.0,0.0,0.0,0.0,0.5075021497955422,0.01010967703310084,12.908513640813391,0.07024360907756277,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C031,100,2.0,0.1,30,6.0,54.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C031,priority_weighted_utilization,both_flexible,both_flexible,12,30,11,10,0.949223744292236,0.001907876969983991,0.5554246575342465,0.0016528026467990105,0.8053001048356248,0.005649628435462277,0.43781473300199475,0.0026028346930352304,0.16164383561643833,0.0022119819938611956,0.7875616438356164,0.002975107683341505,0.049026559345062094,0.004405778355195935,0.05046116364186263,0.0017059452053161713,0.04085942265326314,0.003108214897212306,0.023588698684170205,0.0010987016145774095,0.0,0.0,0.04405037356978966,0.0022470557290913927,0.5555202531638768,0.006850307403173215,5.924977331676973,0.017717441278059427,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C031,100,2.0,0.1,30,6.0,54.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C032,average_utilization,baseline,baseline,100,0,-1,10,0.9425479452054782,0.001371749082119542,0.5150986301369863,0.0016680334672043633,0.43537004181782313,0.006685217296897166,0.47619666644595815,0.0018682708328479282,0.08744109589041092,0.001812144625262025,0.8553150684931508,0.0015642318804132162,0.0515180190209518,0.0025104631612748317,0.049815722928379394,0.0010359341486514797,0.06481560474025319,0.0028374130366758434,0.02479642171050512,0.0005398647081085966,0.0,0.0,0.0,0.0,3.2023223504780844,0.0347552183672841,3.1992422116570776,0.02026785446672706,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C032,100,2.0,0.1,50,10.0,90.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C032,average_utilization,horizon_only,horizon_only,2,0,-1,10,0.9501917808219169,0.0019201551197735053,0.5228219178082192,0.0014675659855050809,0.47608418921633666,0.009559884594601532,0.47550531540573643,0.002963474505640569,0.09558904109589035,0.0026715723938315096,0.8544657534246575,0.0035466726677780905,0.04979613228066284,0.005020633258722626,0.050657895558195165,0.0009603675536577963,0.02417463156007498,0.00285041862795974,0.025034236477055223,0.0008306659839630196,0.36794497736924014,0.009846760648392454,0.3669647875936259,0.004080188562750126,0.8369169391259774,0.008059516458945655,0.8328480621254123,0.0028128634320226152,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C032,100,2.0,0.1,50,10.0,90.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C032,average_utilization,reservation_only,reservation_only,100,41,21,10,0.949726027397259,0.0011254017304310705,0.5545808219178082,0.0016195465820853594,0.7969445119166083,0.004606423993991266,0.43993841375064546,0.0022687777995838453,0.15951232876712326,0.0026177345837243783,0.7901369863013699,0.0022152472844504446,0.0479291420230234,0.003000259377585012,0.0769584790018553,0.0015117661339514464,0.04232365400543285,0.00340048119668042,0.02325912427937038,0.00042199481618721707,0.0,0.0,0.0,0.0,0.5957808293660871,0.009182607819680527,8.179585396478087,0.0963078713713491,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C032,100,2.0,0.1,50,10.0,90.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C032,average_utilization,both_flexible,both_flexible,6,45,6,10,0.9502136986301357,0.001964841827459452,0.5555232876712328,0.0017003575446027674,0.7979605115758885,0.008877936807438747,0.4382510505676148,0.002770363281554741,0.16098630136986297,0.002432037372183245,0.7890739726027396,0.002871846286736004,0.05047622570220729,0.0032432057528562234,0.050687584212681144,0.0010979124219320136,0.04304927404371235,0.0035444281720894096,0.022811946408992458,0.000941850332065209,0.0,0.0,0.4559909545071009,0.0036947765443098054,0.5594870685591344,0.007352429436808558,0.752318950607363,0.004376135386828422,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C032,100,2.0,0.1,50,10.0,90.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C032,priority_weighted_utilization,baseline,baseline,100,0,-1,10,0.9425479452054782,0.001371749082119542,0.5150986301369863,0.0016680334672043633,0.43537004181782313,0.006685217296897166,0.47619666644595815,0.0018682708328479282,0.08744109589041092,0.001812144625262025,0.8553150684931508,0.0015642318804132162,0.0515180190209518,0.0025104631612748317,0.049815722928379394,0.0010359341486514797,0.06481560474025319,0.0028374130366758434,0.02479642171050512,0.0005398647081085966,0.0,0.0,0.0,0.0,3.2023223504780844,0.0347552183672841,3.1992422116570776,0.02026785446672706,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C032,100,2.0,0.1,50,10.0,90.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C032,priority_weighted_utilization,horizon_only,horizon_only,3,0,-1,10,0.949002739726026,0.0019450211073041642,0.5220876712328767,0.0020121521515892144,0.4762350041660562,0.009167939660329612,0.474222912273487,0.0020641482704883887,0.09517808219178078,0.002776015370515183,0.8538191780821917,0.002720762375420699,0.05091255915376808,0.004265597645623019,0.050876214788775444,0.0010208567460068983,0.026209547252660094,0.003127481733814616,0.025401117057997503,0.0009969904881987446,0.2619681551841645,0.006581993160233486,0.2619540039398918,0.004833700713396066,1.559902167677158,0.017458625810007802,1.572161808381403,0.004027776863441083,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C032,100,2.0,0.1,50,10.0,90.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C032,priority_weighted_utilization,reservation_only,reservation_only,100,50,24,10,0.9495999999999987,0.0012352218521037301,0.5555150684931507,0.002309800099049908,0.8084784036891779,0.008041707505805067,0.43778189457194416,0.004220373988425302,0.16161095890410954,0.004263516069517733,0.7878082191780822,0.004338908798719315,0.051626496790033616,0.003264420121672102,0.10115899375467725,0.0014069852857669105,0.04158662751855708,0.00443673667374184,0.02338385503426032,0.0005700905217024097,0.0,0.0,0.0,0.0,0.5135417525325544,0.008422980476678736,12.4108615946912,0.09859019938772831,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C032,100,2.0,0.1,50,10.0,90.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C032,priority_weighted_utilization,both_flexible,both_flexible,6,49,6,10,0.9499945205479436,0.001439380660002412,0.5563589041095891,0.0013547692037777731,0.8098571146955337,0.004711973644653387,0.438785266340067,0.0030941498212187653,0.1626301369863013,0.00252781692901965,0.7874575342465754,0.0030347624204615587,0.050379359225801536,0.0037900400568245765,0.050878162063534585,0.001718563782390422,0.042112903758769984,0.0014968863869612341,0.02315008089165247,0.0008384808773131622,0.0,0.0,0.5016979319842669,0.0034459785683811804,0.5213421433539683,0.007054993920518306,0.16431679813009478,0.002816181219596101,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C032,100,2.0,0.1,50,10.0,90.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C033,average_utilization,baseline,baseline,100,0,-1,10,0.9253515981735155,0.0023268065084591765,0.5927853881278539,0.0021671198454256057,0.4316265707787245,0.005315024374246942,0.4756828393189739,0.0029052975256084524,0.2593881278538813,0.0028847302756544817,0.6667945205479452,0.0032989827394555374,0.055124970898459816,0.0036987171090278213,0.04995286838567381,0.0019232269598206551,0.06510971207239989,0.0025238289286903743,0.025354868084845487,0.0009920975839944153,0.0,0.0,0.0,0.0,3.2175432586837274,0.06334912101655313,3.2176269590075344,0.045168238038235636,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C033,100,2.0,0.3,30,18.0,42.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C033,average_utilization,horizon_only,horizon_only,3,0,-1,10,0.9496894977168935,0.001834305930186827,0.6165388127853882,0.0021472303003396034,0.4726558810295337,0.0059001529180762865,0.47595990216979345,0.004034193874746739,0.2831598173515981,0.0034341353712942493,0.6667579908675798,0.00382060797314758,0.0503608168578797,0.0028706119726883946,0.050245056288402555,0.0019587986448770037,0.024940327852440207,0.0016549322262592264,0.0252526212694911,0.001471030079313183,0.26480449389864225,0.007254374367978806,0.2635897724393618,0.006625663350175373,1.5761792582603769,0.008782083849374773,1.5681042232157285,0.00918674544579591,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C033,100,2.0,0.3,30,18.0,42.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C033,average_utilization,reservation_only,reservation_only,100,25,25,10,0.9492694063926926,0.0019176874161656503,0.7054383561643836,0.0033126936885216067,0.7722343368773049,0.0038941884190152806,0.34768738862683535,0.0034344507014206975,0.4614429223744293,0.005477388415731634,0.4879908675799086,0.005015953965560984,0.051088244133455474,0.0031549039550285074,0.08141877484548596,0.002299288908840142,0.040700829122339466,0.0022611717905492643,0.018864680828655292,0.000870216647070675,0.0,0.0,0.0,0.0,0.7165674216171987,0.006540402638094998,10.106461279846146,0.12545902506206358,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C033,100,2.0,0.3,30,18.0,42.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C033,average_utilization,both_flexible,both_flexible,6,15,5,10,0.94973515981735,0.002472396485717532,0.6846529680365296,0.002769201330190022,0.7034631383660785,0.006587593267918483,0.3776986603965751,0.002604918894654502,0.4196712328767124,0.003997501820379862,0.5299634703196348,0.003661696826451401,0.050673227359329456,0.00330289095724251,0.04920665643425441,0.0015947408945884683,0.03668982916976753,0.0022241465475838413,0.020225289978821177,0.0012162912948629843,4.484304932735e-05,0.00014180617310170757,0.08464038220104443,0.004665023446276393,1.1603557503010267,0.04019589247399194,3.969375649067797,0.01201226582080993,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C033,100,2.0,0.3,30,18.0,42.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C033,priority_weighted_utilization,baseline,baseline,100,0,-1,10,0.9253515981735155,0.0023268065084591765,0.5927853881278539,0.0021671198454256057,0.4316265707787245,0.005315024374246942,0.4756828393189739,0.0029052975256084524,0.2593881278538813,0.0028847302756544817,0.6667945205479452,0.0032989827394555374,0.055124970898459816,0.0036987171090278213,0.04995286838567381,0.0019232269598206551,0.06510971207239989,0.0025238289286903743,0.025354868084845487,0.0009920975839944153,0.0,0.0,0.0,0.0,3.2175432586837274,0.06334912101655313,3.2176269590075344,0.045168238038235636,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C033,100,2.0,0.3,30,18.0,42.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C033,priority_weighted_utilization,horizon_only,horizon_only,2,0,-1,10,0.949899543378994,0.0018682192671181828,0.6174885844748859,0.004029376730353431,0.474729452649654,0.007950812282060772,0.4733531654655866,0.0027721581373913473,0.2850593607305936,0.007011335852647515,0.6648584474885846,0.0063691383071195675,0.049678081320056786,0.0028561684010002778,0.050396710779794254,0.0024834115193374537,0.02454159660575034,0.0014449669642795347,0.02513739325460097,0.0010082024023898091,0.36967192842702057,0.007049898578788708,0.3691147914516618,0.0052962007183382466,0.8340001547200877,0.005611004298108951,0.8317982577090964,0.0014517621061786554,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C033,100,2.0,0.3,30,18.0,42.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C033,priority_weighted_utilization,reservation_only,reservation_only,100,30,25,10,0.9501095890410947,0.0011127154240040233,0.7114611872146119,0.0032203922707772364,0.7885630054260011,0.0039816581525772025,0.34047083929165955,0.004468259008245461,0.4729223744292237,0.006196788009045909,0.4770776255707762,0.0061792293563311985,0.049825937172613216,0.003123340755416505,0.1125356959646228,0.0021009860649969982,0.04133610176724027,0.0016358114715713272,0.0178975888574949,0.0009068856129121479,0.0,0.0,0.0,0.0,0.6295995760117749,0.013296651535124894,15.62599483361529,0.14479824959610071,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C033,100,2.0,0.3,30,18.0,42.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C033,priority_weighted_utilization,both_flexible,both_flexible,23,30,21,10,0.9491963470319622,0.0014901057675413849,0.7111552511415525,0.002273449904166387,0.7873754111616111,0.005152137551192325,0.3401770481351001,0.0039647598737438715,0.4731872146118722,0.004306613661027347,0.4759360730593607,0.004500439571811406,0.05011458113731534,0.0024588201919816433,0.11273693543281929,0.002296644040186918,0.04050191484759038,0.0017763750502036576,0.018903409897982438,0.0007920829817511172,0.0,0.0,0.0,0.0,0.6292159452105415,0.008981621001755835,13.16769565440151,0.09825129136526585,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C033,100,2.0,0.3,30,18.0,42.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C034,average_utilization,baseline,baseline,100,0,-1,10,0.9259999999999984,0.0023141271401275324,0.59306301369863,0.002059873985590624,0.43251095216910845,0.005342960186989678,0.4750415561210278,0.004668638826374251,0.26038904109589034,0.0029685226156227645,0.6653479452054795,0.0029621944611955614,0.0537118413622403,0.0019283859597120346,0.04965582155879701,0.0013981861360548569,0.06490263343780504,0.0023589774708672544,0.025051731703280216,0.0010542020739728068,0.0,0.0,0.0,0.0,3.2172619859004983,0.05695996685708095,3.216954109899124,0.05502758393204596,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C034,100,2.0,0.3,50,30.0,70.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C034,average_utilization,horizon_only,horizon_only,3,0,-1,10,0.9499178082191768,0.0020768978604127075,0.618468493150685,0.0019363508889997686,0.47836174908504675,0.0050730386889624,0.4743752244649464,0.0035361908225950795,0.28705205479452056,0.0023913761227876327,0.6628328767123288,0.002102924894796408,0.04841810971670148,0.0038085674948243227,0.049529879680486465,0.0019995508718445984,0.02463112956179981,0.0016740809381065285,0.025262694774191796,0.0009807661005352328,0.2607122182583154,0.009357030430820064,0.2627250060053119,0.005283224928414826,1.56376660403663,0.007844984289758024,1.5721162135975768,0.006244129593549721,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C034,100,2.0,0.3,50,30.0,70.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C034,average_utilization,reservation_only,reservation_only,100,34,17,10,0.9503561643835605,0.0016428205897182683,0.7022931506849316,0.0014450045666717772,0.7581717111316404,0.0044725640235527345,0.3535844280721168,0.003453332017967851,0.45397260273972595,0.0027540568876669594,0.49664109589041094,0.0035972045145399,0.05117990331636916,0.001437836669057105,0.050034410414683775,0.0015789177852946236,0.0398691658603816,0.0015614790674983881,0.01837428065264631,0.0008607495304765577,0.0,0.0,0.0,0.0,0.802345291880022,0.007351247312880944,6.633161887687189,0.11028763285983542,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C034,100,2.0,0.3,50,30.0,70.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C034,average_utilization,both_flexible,both_flexible,9,40,9,10,0.9505479452054783,0.0016353408108296561,0.705654794520548,0.003205003281964861,0.7714183769022729,0.004110511253052856,0.34918807143281694,0.003555994262680137,0.4608219178082192,0.005606859708867049,0.4896657534246575,0.005110775138694347,0.04972245669563247,0.00200650482456713,0.05095915606456125,0.0010716247185107476,0.039923083850894055,0.0019914163657145808,0.01824070068616187,0.0007749027468701267,0.0,0.0,0.37269883967374934,0.003971470312157498,0.7302552661408958,0.004973327631020081,3.2526287853378086,0.02354366688937551,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C034,100,2.0,0.3,50,30.0,70.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C034,priority_weighted_utilization,baseline,baseline,100,0,-1,10,0.9259999999999984,0.0023141271401275324,0.59306301369863,0.002059873985590624,0.43251095216910845,0.005342960186989678,0.4750415561210278,0.004668638826374251,0.26038904109589034,0.0029685226156227645,0.6653479452054795,0.0029621944611955614,0.0537118413622403,0.0019283859597120346,0.04965582155879701,0.0013981861360548569,0.06490263343780504,0.0023589774708672544,0.025051731703280216,0.0010542020739728068,0.0,0.0,0.0,0.0,3.2172619859004983,0.05695996685708095,3.216954109899124,0.05502758393204596,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C034,100,2.0,0.3,50,30.0,70.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C034,priority_weighted_utilization,horizon_only,horizon_only,3,0,-1,10,0.9499178082191768,0.0020768978604127075,0.618468493150685,0.0019363508889997686,0.47836174908504675,0.0050730386889624,0.4743752244649464,0.0035361908225950795,0.28705205479452056,0.0023913761227876327,0.6628328767123288,0.002102924894796408,0.04841810971670148,0.0038085674948243227,0.049529879680486465,0.0019995508718445984,0.02463112956179981,0.0016740809381065285,0.025262694774191796,0.0009807661005352328,0.2607122182583154,0.009357030430820064,0.2627250060053119,0.005283224928414826,1.56376660403663,0.007844984289758024,1.5721162135975768,0.006244129593549721,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C034,100,2.0,0.3,50,30.0,70.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C034,priority_weighted_utilization,reservation_only,reservation_only,100,47,26,10,0.9499726027397246,0.0015357678911107656,0.7111808219178083,0.0029358550378159225,0.7835409313859557,0.002976617362296062,0.33958361023276584,0.003060030704669677,0.4725534246575343,0.004931401994488177,0.477254794520548,0.004495930387147829,0.04937033104640767,0.0016602732404730662,0.10302057396030798,0.0015251507660465778,0.04147330614105728,0.0021981494076649595,0.01780643915634153,0.0007189983204478487,0.0,0.0,0.0,0.0,0.6568418901124058,0.004713443999258244,14.716064134597403,0.08265784896596769,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C034,100,2.0,0.3,50,30.0,70.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
PBF_NS_HIGH_BK_HIGH_C034,priority_weighted_utilization,both_flexible,both_flexible,20,50,19,10,0.9484986301369851,0.0018470892518675699,0.7103232876712329,0.002547660415173651,0.7891681743943355,0.004602926177573834,0.33972744321452375,0.004059273239623273,0.4720328767123288,0.003954428589973129,0.47658082191780815,0.003331038179002429,0.04990025743140891,0.0014968981453462678,0.11245631868754649,0.002295484633257962,0.041480972175845246,0.0018121438871186487,0.01902365839693878,0.0008025170672030515,0.0,0.0,0.0036376516497550796,0.0011888171730036602,0.6323338581832946,0.006668015410030919,11.953892624423633,0.07711886134806072,class1_balk_noshow_3x3_factorial,balk_noshow_factorial,fixed_late_thresholds,NS_HIGH_BK_HIGH,high,2,high,2,C034,100,2.0,0.3,50,30.0,70.0,0.2,0.2,5,0.05,0.3,16,0.05,0.15,3,0.05,0.25,14,0.05,0.15,False
