class1_high_balk,seed,class_id,arrivals,booked,balked,offered,no_offer,canceled,no_show,served,mean_accepted_booking_delay,mean_offered_booking_delay,percent_serviced,slot_utilization,balking_rate,total_booking_delay,total_offered_booking_delay
0.4,62,2,18333,11815,6320,18135,198,6128,896,4780,8.763013118916632,9.825420457678522,0.2607320133093329,0.4092465753424658,0.3484973807554453,103535.0,178184.0
0.4,63,1,18109,12894,5165,18059,50,6895,978,5003,9.123700946176516,9.928955091644056,0.2762714672262411,0.42833904109589044,0.28600697713051665,117641.0,179307.0
0.4,63,2,18401,11895,6458,18353,48,6186,915,4774,8.854728877679698,9.937230970413557,0.25944242160752135,0.4087328767123288,0.35187707731705986,105327.0,182378.0
0.4,64,1,18470,13230,5119,18349,121,7053,984,5184,9.11148904006047,9.90408196631969,0.28067135896047646,0.4438356164383562,0.27897978091449127,120545.0,181730.0
0.4,64,2,18338,11660,6551,18211,127,6156,810,4678,8.824871355060035,9.948273021800011,0.255098702148544,0.40051369863013697,0.3597276371423865,102898.0,181168.0
0.4,65,1,18050,12884,5136,18020,30,6898,967,5016,9.083747283452343,9.891620421753608,0.27789473684210525,0.42945205479452053,0.2850166481687014,117035.0,178247.0
0.4,65,2,18268,11822,6426,18248,20,6134,859,4825,8.840805278294704,9.931773345024112,0.26412305671118896,0.4130993150684932,0.352148180622534,104516.0,181235.0
0.4,66,1,18271,13161,4988,18149,122,7025,989,5129,9.180761340323684,9.939996694032729,0.2807180778282524,0.4391267123287671,0.27483607912281666,120828.0,180401.0
0.4,66,2,18180,11670,6397,18067,113,6143,830,4686,8.843616109682948,9.953451043338683,0.25775577557755774,0.4011986301369863,0.35407095810040407,103205.0,179829.0
0.4,67,1,18209,13031,5140,18171,38,6979,1017,5021,8.991251630726728,9.773485223708107,0.2757427645669724,0.42988013698630134,0.28286830664245227,117165.0,177594.0
0.4,67,2,17993,11655,6307,17962,31,6028,856,4758,8.688288288288287,9.771072263667744,0.2644361696215195,0.40736301369863015,0.3511301636788776,101262.0,175508.0
0.4,68,1,18275,13103,5152,18255,20,7004,1009,5078,9.064260093108448,9.832265132840318,0.2778659370725034,0.43476027397260275,0.28222404820597097,118769.0,179488.0
0.4,68,2,18068,11463,6588,18051,17,5877,838,4740,8.740469336124924,9.865492216497701,0.26234226256364845,0.4058219178082192,0.3649659298653814,100192.0,178082.0
0.4,69,1,18037,12837,5128,17965,72,6954,932,4941,9.097063176754693,9.890509323684944,0.2739369074679825,0.4230308219178082,0.28544391873086555,116779.0,177683.0
0.4,69,2,18490,11940,6480,18420,70,6140,868,4917,8.801340033500837,9.885396308360479,0.26592752839372635,0.42097602739726026,0.3517915309446254,105088.0,182089.0
0.4,70,1,18126,12903,5181,18084,42,6917,940,5033,8.979617143300008,9.777372262773723,0.2776674390378462,0.43090753424657535,0.2864963503649635,115864.0,176814.0
0.4,70,2,18439,11784,6605,18389,50,6070,903,4797,8.690597420230821,9.784708249496981,0.26015510602527253,0.41070205479452054,0.3591821197455,102410.0,179931.0
0.4,71,1,18265,12979,5181,18160,105,6921,989,5057,9.11857616149164,9.909966960352422,0.27686832740213524,0.43296232876712326,0.28529735682819385,118350.0,179965.0
0.4,71,2,18038,11580,6361,17941,97,5975,889,4707,8.867184801381693,9.939691210077477,0.2609491074398492,0.40299657534246575,0.35455102837077085,102682.0,178328.0
0.4,72,1,18390,13152,5158,18310,80,7009,966,5164,9.120970194647201,9.918678317859094,0.2808047852093529,0.4421232876712329,0.2817039868924085,119959.0,181611.0
0.4,72,2,18399,11682,6610,18292,107,6131,858,4683,8.841294298921417,9.968346818281216,0.2545247024294799,0.4009417808219178,0.36136015744587796,103284.0,182341.0
0.4,73,1,18342,13155,5109,18264,78,7035,1022,5078,9.11432915241353,9.883212877792378,0.27685094319049175,0.43476027397260275,0.27973061760841,119899.0,180507.0
0.4,73,2,18138,11675,6378,18053,85,6097,856,4714,8.719400428265525,9.825070625380823,0.2598963502039916,0.4035958904109589,0.3532930814823021,101799.0,177372.0
0.4,74,1,18143,12925,5185,18110,33,6874,1032,5005,9.0642166344294,9.855383765875207,0.2758639695750427,0.4285102739726027,0.28630590833793484,117155.0,178481.0
0.4,74,2,18169,11741,6400,18141,28,6083,838,4806,8.698492462311558,9.7913014718042,0.2645164841213055,0.411472602739726,0.3527920180805909,102129.0,177624.0
0.4,75,1,18211,12888,5228,18116,95,6883,1001,4996,9.12143078833023,9.92183705012144,0.27433968480588655,0.42773972602739724,0.28858467652903513,117557.0,179744.0
0.4,75,2,18347,11879,6374,18253,94,6207,855,4811,8.80798046973651,9.877992658741029,0.2622227067095438,0.41190068493150683,0.3492028707609708,104630.0,180303.0
0.4,76,1,18295,13067,5100,18167,128,6936,1016,5104,9.199739802556056,9.989101117410689,0.27898332877835474,0.436986301369863,0.28072879396708317,120213.0,181472.0
0.4,76,2,18325,11687,6504,18191,134,6131,834,4706,8.947634123384958,10.044582485844648,0.25680763983628924,0.4029109589041096,0.35753944258149634,104571.0,182721.0
0.4,77,1,18174,12902,5212,18114,60,6931,977,4972,9.16237792590296,9.953074969636745,0.27357763838450533,0.42568493150684933,0.28773324500386444,118213.0,180290.0
0.4,77,2,18242,11732,6455,18187,55,6020,920,4780,8.82381520627344,9.911200307912244,0.26203267185615614,0.4092465753424658,0.3549238467036894,103521.0,180255.0
0.4,78,1,18296,13074,5164,18238,58,7001,1035,5030,9.10004589261129,9.90311437657638,0.274923480542195,0.4306506849315068,0.28314508169755453,118974.0,180613.0
0.4,78,2,18332,11780,6497,18277,55,6176,891,4708,8.859932088285229,9.965530448104175,0.25681867772201616,0.40308219178082194,0.3554740931225037,104370.0,182140.0
0.4,79,1,18112,12998,5053,18051,61,6928,994,5065,9.019002923526697,9.800565065647332,0.279648851590106,0.4336472602739726,0.279929089801119,117229.0,176910.0
0.4,79,2,18195,11756,6367,18123,72,6162,888,4699,8.770415107179312,9.837278596258898,0.25825776312173676,0.40231164383561646,0.3513215251338079,103105.0,178281.0
0.4,80,1,18267,12957,5189,18146,121,6797,1061,5086,9.189858763602686,9.9726110437562,0.27842557617561725,0.43544520547945204,0.2859583379257137,119073.0,180963.0
0.4,80,2,18185,11526,6512,18038,147,5998,838,4683,8.882179420440742,9.998503159995565,0.257519934011548,0.4009417808219178,0.3610156336622685,102376.0,180353.0
0.4,81,1,18544,13232,5219,18451,93,7104,965,5146,9.211457073760581,10.004715191588533,0.27750215703192405,0.4405821917808219,0.28285729770744134,121886.0,184597.0
0.4,81,2,18396,11647,6668,18315,81,6090,848,4698,8.896625740534043,10.023696423696423,0.2553816046966732,0.40222602739726027,0.3640731640731641,103619.0,183584.0
0.4,82,1,18370,13058,5269,18327,43,6951,1033,5062,9.110736713126053,9.901893381349922,0.27555797495917256,0.4333904109589041,0.2874993179461996,118968.0,181472.0
0.4,82,2,18334,11678,6623,18301,33,6095,836,4733,8.776845350231204,9.904813944593192,0.2581542489364023,0.40522260273972605,0.36189279274356595,102496.0,181268.0
0.4,83,1,18385,13066,5286,18352,33,6988,979,5089,9.150007653451707,9.951939843068875,0.2768017405493609,0.43570205479452057,0.28803400174367916,119554.0,182638.0
0.4,83,2,18244,11668,6548,18216,28,6053,877,4726,8.815221117586562,9.937472551602987,0.25904406928305196,0.4046232876712329,0.35946420729029427,102856.0,181021.0
0.4,84,1,18243,12983,5236,18219,24,6946,971,5049,9.110760224909496,9.89845765409737,0.27676369018253577,0.432277397260274,0.2873922827817114,118285.0,180340.0
0.4,84,2,18244,11785,6433,18218,26,6101,871,4803,8.742893508697497,9.837907563947743,0.2632646349484762,0.41121575342465755,0.353112306510045,103035.0,179227.0
0.4,85,1,18325,13127,5050,18177,148,7184,943,4989,9.137502856707549,9.928976178687352,0.27225102319236016,0.4271404109589041,0.27782362326016397,119948.0,180479.0
0.4,85,2,18491,11852,6482,18334,157,6126,855,4858,8.810664866689166,9.939729464383113,0.26272240549456494,0.41592465753424657,0.3535507799716374,104424.0,182235.0
0.4,86,1,18289,13056,5164,18220,69,7044,977,5019,9.08233762254902,9.87854006586169,0.27442725135327245,0.42970890410958906,0.28342480790340285,118579.0,179987.0
0.4,86,2,18368,11736,6585,18321,47,6055,875,4795,8.810497614178596,9.921128759347198,0.2610518292682927,0.4105308219178082,0.3594236122482397,103400.0,181765.0
0.4,87,1,17912,12775,5116,17891,21,6845,1007,4913,9.004305283757338,9.788832373819238,0.27428539526574364,0.42063356164383564,0.2859538315354089,115030.0,175132.0
0.4,87,2,18333,11756,6565,18321,12,6006,924,4816,8.736389928547124,9.81010861852519,0.2626956853760977,0.4123287671232877,0.35833196877899676,102705.0,179731.0
0.4,88,1,18254,13005,5226,18231,23,6898,974,5111,8.976470588235294,9.7757116998519,0.2799934260983894,0.43758561643835614,0.2866545993088695,116739.0,178221.0
0.4,88,2,18105,11560,6531,18091,14,5972,868,4700,8.67733564013841,9.784146813332596,0.2595967964650649,0.4023972602739726,0.3610082361395169,100310.0,177005.0
0.4,89,1,18177,12946,5196,18142,35,6865,984,5079,8.977830990267265,9.771579759673685,0.2794190460472025,0.4348458904109589,0.2864072318377246,116227.0,177276.0
0.4,89,2,18268,11713,6519,18232,36,6103,873,4720,8.681977290190387,9.7858709960509,0.2583753010729144,0.4041095890410959,0.35755813953488375,101692.0,178416.0
0.4,90,1,18161,12949,5138,18087,74,6865,1040,5034,9.142945401189282,9.928678056062365,0.2771873795495843,0.4309931506849315,0.2840714325205949,118392.0,179580.0
0.4,90,2,18251,11696,6484,18180,71,6074,884,4719,8.802924076607388,9.896479647964796,0.2585611747301518,0.4040239726027397,0.35665566556655665,102959.0,179918.0
0.4,91,1,18130,12878,5156,18034,96,6871,972,5024,9.07454573691567,9.868581568149052,0.27710976282404853,0.4301369863013699,0.28590440279472107,116862.0,177970.0
0.4,91,2,18369,11690,6563,18253,116,5993,856,4820,8.79546621043627,9.899961650139703,0.26239860634765094,0.4126712328767123,0.3595573330411439,102819.0,180704.0
0.4,92,1,18358,13042,5222,18264,94,6960,1035,5032,9.1278944947094,9.93457074025405,0.27410393289029306,0.43082191780821916,0.28591765221200177,119046.0,181445.0
0.4,92,2,18297,11755,6409,18164,133,6142,850,4753,8.859378987664824,9.951112089848051,0.2597693610974477,0.40693493150684934,0.35284078396828894,104142.0,180752.0
0.4,93,1,18381,13038,5258,18296,85,6961,895,5168,8.986961190366621,9.78044381285527,0.2811598933681519,0.44246575342465755,0.28738522081329254,117172.0,178943.0
0.4,93,2,18181,11666,6438,18104,77,6045,843,4768,8.744899708554774,9.811533362792753,0.2622518013310599,0.40821917808219177,0.35561201944321696,102018.0,177628.0
0.4,94,1,18359,13156,5136,18292,67,7069,984,5090,9.15551839464883,9.954570303958015,0.27724821613377637,0.4357876712328767,0.28077848239667613,120450.0,182089.0
0.4,94,2,18207,11766,6355,18121,86,6186,848,4720,8.889257181710011,9.97616025605651,0.25924095128247376,0.4041095890410959,0.35069808509464157,104591.0,180778.0
0.4,95,1,18259,13036,5192,18228,31,6921,1011,5095,9.176587910401963,9.971801623875356,0.27904047319130293,0.4362157534246575,0.2848365152512618,119626.0,181766.0
0.4,95,2,18092,11656,6402,18058,34,6095,824,4727,8.855267673301304,9.967881271458634,0.26127570196772054,0.40470890410958904,0.3545243105548787,103217.0,180000.0
0.4,96,1,18194,12970,5133,18103,91,6976,997,4987,9.112567463377024,9.908302491299784,0.274101352094097,0.42696917808219176,0.2835441639507264,118190.0,179370.0
0.4,96,2,18492,11881,6522,18403,89,6188,862,4817,8.821227169430182,9.921806227245558,0.26049102314514383,0.41241438356164384,0.3543987393359778,104805.0,182591.0
0.4,97,1,18376,13122,5180,18302,74,7007,1071,5026,9.172687090382563,9.973718719265655,0.27350892468437094,0.4303082191780822,0.28302917713911047,120364.0,182539.0
0.4,97,2,18143,11661,6422,18083,60,6067,810,4770,8.856015779092703,9.981197810097882,0.26291131565893183,0.4083904109589041,0.35514018691588783,103270.0,180490.0
0.4,98,1,18183,13055,5057,18112,71,6903,969,5167,9.05277671390272,9.84827738515901,0.2841665291756036,0.44238013698630135,0.2792071554770318,118184.0,178372.0
0.4,98,2,18018,11619,6318,17937,81,6087,903,4617,8.866253550219469,9.94012376651614,0.2562437562437562,0.39529109589041095,0.35223281485198193,103017.0,178296.0
0.4,99,1,18365,13029,5305,18334,31,6986,934,5102,9.168470335405633,9.973819133849679,0.2778110536346311,0.43681506849315066,0.28935311443220246,119456.0,182860.0
0.4,99,2,18114,11697,6381,18078,36,6052,867,4764,8.790715568094383,9.904856731939374,0.26300099370652535,0.4078767123287671,0.3529704613342184,102825.0,179060.0
0.4,100,1,18370,12991,5278,18269,101,6863,1010,5104,9.151335539989223,9.964365865674093,0.2778443113772455,0.436986301369863,0.2889047019541299,118885.0,182039.0
0.4,100,2,18382,11782,6484,18266,116,6204,825,4734,8.885418434900696,9.971531807730209,0.25753454466325754,0.4053082191780822,0.3549764589948538,104688.0,182140.0
0.5,1,1,18446,11801,6645,18446,0,5912,908,4980,8.34454707228201,9.323105280277566,0.2699772308359536,0.4263698630136986,0.3602407025913477,98474.0,171974.0
0.5,1,2,18270,11694,6576,18270,0,5903,954,4836,8.402086540106037,9.354460864805693,0.26469622331691295,0.41404109589041094,0.35993431855500824,98254.0,170906.0
0.5,2,1,18207,11790,6417,18207,0,5923,930,4935,8.43952502120441,9.388367111550503,0.2710495963091119,0.4225171232876712,0.3524468610973801,99502.0,170934.0
0.5,2,2,18209,11784,6425,18209,0,5979,957,4843,8.407926001357774,9.376077763743204,0.2659673787687407,0.4146404109589041,0.352847492997968,99079.0,170729.0
0.5,3,1,18242,11798,6444,18242,0,5986,901,4899,8.36963892185116,9.324909549391514,0.2685560793772613,0.4194349315068493,0.35325074005043305,98745.0,170105.0
0.5,3,2,18150,11683,6467,18150,0,5800,902,4977,8.341265086022426,9.312231404958677,0.27421487603305783,0.42611301369863014,0.3563085399449036,97451.0,169017.0
0.5,4,1,18258,11638,6620,18258,0,5916,907,4812,8.375837772813199,9.352831635447474,0.26355570161025305,0.41198630136986303,0.36258078650454595,97478.0,170764.0
0.5,4,2,18519,11945,6574,18519,0,5997,981,4962,8.409543742151527,9.357146714185431,0.26794103353312815,0.42482876712328765,0.3549867703439711,100452.0,173285.0
0.5,5,1,17997,11646,6351,17997,0,5798,931,4911,8.2136355830328,9.16008223592821,0.2728788131355226,0.4204623287671233,0.3528921486914486,95656.0,164854.0
0.5,5,2,18270,11761,6509,18270,0,5925,947,4885,8.290026358302866,9.229666119321292,0.2673782156540777,0.418236301369863,0.3562671045429666,97499.0,168626.0
0.5,6,1,18243,11797,6446,18243,0,5887,920,4983,8.381961515639569,9.336951159348791,0.27314586416707776,0.42662671232876714,0.35334100750972974,98882.0,170334.0
0.5,6,2,18108,11763,6345,18108,0,5976,882,4883,8.37762475558956,9.323282527059863,0.26965981886459023,0.41806506849315067,0.3503976143141153,98546.0,168826.0
0.5,7,1,18204,11758,6446,18204,0,5908,901,4939,8.407637353291376,9.360195561415074,0.271313996923753,0.4228595890410959,0.3540980004394639,98857.0,170393.0
0.5,7,2,18177,11719,6458,18177,0,5885,940,4885,8.409164604488437,9.363096220498432,0.26874621774770313,0.418236301369863,0.35528415029982946,98547.0,170193.0
0.5,8,1,18210,11609,6601,18210,0,5780,900,4917,8.321819278146267,9.288248215266337,0.2700164744645799,0.42097602739726026,0.3624931356397584,96608.0,169139.0
0.5,8,2,18108,11597,6511,18108,0,5735,937,4915,8.334138139173925,9.293903247183565,0.2714269935939916,0.4208047945205479,0.3595648332228849,96651.0,168294.0
0.5,9,1,18127,11716,6411,18127,0,5901,947,4863,8.29540798907477,9.22949191813317,0.26827384564461854,0.4163527397260274,0.353671319026866,97189.0,167303.0
0.5,9,2,18497,11901,6596,18497,0,6022,963,4909,8.258465675153348,9.214683462183057,0.2653943882791804,0.42029109589041097,0.35659836730280586,98284.0,170444.0
0.5,10,1,18264,11764,6500,18264,0,6017,893,4850,8.37529751785107,9.320575996495839,0.2655497152869032,0.4152397260273973,0.3558913710030661,98527.0,170231.0
0.5,10,2,18216,11642,6574,18216,0,5726,913,5002,8.245060986084866,9.247310057092665,0.2745937637241985,0.42825342465753424,0.3608915239350022,95989.0,168449.0
0.5,11,1,18545,11901,6644,18545,0,6001,995,4900,8.532224182841778,9.509086007009977,0.2642221623078997,0.4195205479452055,0.3582636829334052,101542.0,176346.0
0.5,11,2,18217,11614,6603,18217,0,5843,933,4830,8.503444119166524,9.495087006642148,0.265136959982434,0.413527397260274,0.3624636328703958,98759.0,172972.0
0.5,12,1,18028,11616,6412,18028,0,5818,899,4899,8.360020661157025,9.320002218770801,0.27174395384956734,0.4194349315068493,0.35566895939649434,97110.0,168021.0
0.5,12,2,18202,11790,6412,18202,0,5930,890,4968,8.340542832909245,9.295462037138776,0.2729370398857268,0.42534246575342466,0.352268981430612,98335.0,169196.0
0.5,13,1,18266,11796,6470,18266,0,5931,918,4938,8.279671074940659,9.230975583050476,0.27033833351582176,0.42277397260273974,0.3542100076645133,97667.0,168613.0
0.5,13,2,18149,11579,6570,18149,0,5767,871,4936,8.26029881682356,9.232244200782413,0.2719709074880159,0.4226027397260274,0.36200341616618,95646.0,167556.0
0.5,14,1,18294,11799,6495,18294,0,5961,915,4920,8.315196203068057,9.291516344156554,0.26894063627418824,0.4212328767123288,0.3550344375204985,98111.0,169979.0
0.5,14,2,18231,11678,6553,18231,0,5845,949,4882,8.357252954272992,9.330481048763096,0.2677856398442214,0.41797945205479453,0.35944270747627666,97596.0,170104.0
0.5,15,1,18234,11815,6419,18234,0,6041,896,4870,8.354295387219636,9.315564330371833,0.26708347043983766,0.4169520547945205,0.3520346605242953,98706.0,169860.0
0.5,15,2,18371,11926,6445,18371,0,6029,953,4941,8.349404662082843,9.308801916063361,0.26895650753905614,0.4230308219178082,0.35082466931576944,99575.0,171012.0
0.5,16,1,18482,11965,6517,18482,0,6128,864,4968,8.422147931466778,9.400551888323774,0.2688020776972189,0.42534246575342466,0.3526133535331674,100771.0,173741.0
0.5,16,2,18322,11737,6585,18322,0,5909,961,4865,8.430518871943427,9.420805588909507,0.26552778080995526,0.4165239726027397,0.35940399519703087,98949.0,172608.0
0.5,17,1,18059,11636,6423,18059,0,5831,932,4860,8.167067720866276,9.118943463093194,0.26911789135611053,0.4160958904109589,0.35566753419347696,95032.0,164679.0
0.5,17,2,18330,11753,6577,18330,0,5873,943,4932,8.197141155449673,9.147626841243863,0.2690671031096563,0.42226027397260274,0.35881069285324607,96341.0,167676.0
0.5,18,1,18147,11626,6521,18147,0,5792,886,4943,8.181231722002408,9.150493194467405,0.2723866203780239,0.42320205479452055,0.35934314211715435,95115.0,166054.0
0.5,18,2,18396,11870,6526,18396,0,6010,871,4981,8.191069924178601,9.147532072189607,0.27076538377908244,0.4264554794520548,0.3547510328332246,97228.0,168278.0
0.5,19,1,18371,11805,6566,18371,0,6032,885,4877,8.47445997458704,9.440422404877252,0.2654727559740896,0.4175513698630137,0.35741113711828426,100041.0,173430.0
0.5,19,2,18576,11853,6723,18576,0,5942,931,4974,8.43575466126719,9.422319121447028,0.26776485788113696,0.42585616438356166,0.36191860465116277,99989.0,175029.0
0.5,20,1,18305,11781,6524,18305,0,5932,918,4925,8.33698327815975,9.28604206500956,0.2690521715378312,0.4216609589041096,0.35640535372848947,98218.0,169981.0
0.5,20,2,18120,11599,6521,18120,0,5761,914,4921,8.305112509699113,9.272350993377483,0.2715783664459161,0.4213184931506849,0.359878587196468,96331.0,168015.0
0.5,21,1,18155,11654,6501,18155,0,5873,935,4846,8.382615411017676,9.337813274580006,0.26692371247590196,0.4148972602739726,0.3580831726797026,97691.0,169528.0
0.5,21,2,18141,11776,6365,18141,0,5898,919,4959,8.326851222826088,9.283666832037925,0.2733586902596329,0.4245719178082192,0.35086268673171267,98057.0,168415.0
0.5,22,1,18194,11676,6518,18194,0,5852,945,4869,8.33958547447756,9.304880729910959,0.2676156974826866,0.4168664383561644,0.3582499725184127,97373.0,169293.0
0.5,22,2,18326,11918,6408,18326,0,6050,935,4922,8.361889578788388,9.301538797337116,0.26858015933646184,0.4214041095890411,0.34966713958310597,99657.0,170460.0
0.5,23,1,18190,11794,6396,18190,0,5927,919,4945,8.349075801254875,9.327707531610775,0.2718526663001649,0.4233732876712329,0.35162177020340846,98469.0,169671.0
0.5,23,2,18449,12000,6449,18449,0,6220,905,4872,8.428166666666666,9.367662203913492,0.26407935389452003,0.41712328767123286,0.34955824163911325,101138.0,172824.0
0.5,24,1,18437,11803,6634,18437,0,5917,870,5008,8.430737947979328,9.406899170146987,0.27162770515810597,0.42876712328767125,0.3598199273200629,99508.0,173435.0
0.5,24,2,18181,11836,6345,18181,0,6046,868,4909,8.3901655964853,9.356306033771519,0.2700071503217645,0.42029109589041097,0.34899070458170617,99306.0,170107.0
0.5,25,1,18397,11754,6643,18397,0,5942,929,4875,8.338182746299132,9.31939990215796,0.26498885687883894,0.4173801369863014,0.36109148230689786,98007.0,171449.0
0.5,25,2,18359,11829,6530,18359,0,5945,971,4909,8.349649167300703,9.304373876572798,0.26738929135573836,0.42029109589041097,0.35568386077673075,98768.0,170819.0
0.5,26,1,18075,11653,6422,18075,0,5877,885,4887,8.324894876855746,9.25399723374827,0.2703734439834025,0.41840753424657534,0.35529737206085754,97010.0,167266.0
0.5,26,2,18190,11798,6392,18190,0,5885,938,4970,8.202746228174266,9.163056624518967,0.2732270478284772,0.425513698630137,0.3514018691588785,96776.0,166676.0
0.5,27,1,18362,11795,6567,18362,0,5987,908,4896,8.474947011445527,9.46313037795447,0.266637621174164,0.4191780821917808,0.3576407798714737,99962.0,173762.0
0.5,27,2,18450,11851,6599,18450,0,6010,916,4917,8.483672263943971,9.467967479674797,0.2665040650406504,0.42097602739726026,0.3576693766937669,100540.0,174684.0
0.5,28,1,18467,11940,6527,18467,0,6023,880,5029,8.307621440536014,9.277413765094494,0.272323604267071,0.4305650684931507,0.3534412736232198,99193.0,171326.0
0.5,28,2,18116,11639,6477,18116,0,5862,921,4854,8.328120972592147,9.292283064694193,0.2679399425921837,0.4155821917808219,0.3575292559063811,96931.0,168339.0
0.5,29,1,18334,11785,6549,18334,0,5964,968,4841,8.344251166737378,9.30047998254609,0.2640449438202247,0.4144691780821918,0.3572051925384531,98337.0,170515.0
0.5,29,2,18256,11690,6566,18256,0,5840,928,4921,8.317536355859708,9.28429009640666,0.2695552147239264,0.4213184931506849,0.35966257668711654,97232.0,169494.0
0.5,30,1,18144,11768,6376,18144,0,5811,973,4976,8.421397008837525,9.36766975308642,0.2742504409171076,0.426027397260274,0.3514109347442681,99103.0,169967.0
0.5,30,2,18241,11633,6608,18241,0,5904,904,4815,8.41949626063784,9.396250205580834,0.2639657913491585,0.4122431506849315,0.36226084096266653,97944.0,171397.0
0.5,31,1,18147,11695,6452,18147,0,5815,934,4943,8.340829414279607,9.301592549732739,0.2723866203780239,0.42320205479452055,0.3555408607483331,97546.0,168796.0
0.5,31,2,18134,11636,6498,18134,0,5858,899,4877,8.380715022344448,9.336053821550678,0.26894231829712145,0.4175513698630137,0.35833241424947615,97518.0,169300.0
0.5,32,1,18375,11866,6509,18375,0,5930,958,4972,8.451879319062868,9.394122448979592,0.27058503401360545,0.42568493150684933,0.3542312925170068,100290.0,172617.0
0.5,32,2,18179,11610,6569,18179,0,5863,899,4843,8.417312661498707,9.394411133725727,0.2664062929754112,0.4146404109589041,0.361351009406458,97725.0,170781.0
0.5,33,1,18471,11817,6654,18471,0,5977,946,4884,8.428958280443428,9.381246277949218,0.26441448757511776,0.41815068493150687,0.3602403768068865,99605.0,173281.0
0.5,33,2,18349,11747,6602,18349,0,5914,947,4878,8.35702732612582,9.336857594419314,0.2658455501662216,0.41763698630136986,0.3598016240667066,98170.0,171322.0
0.5,34,1,18446,11902,6544,18446,0,6004,992,4896,8.49957990253739,9.466767862951317,0.2654233980266725,0.4191780821917808,0.3547652607611406,101162.0,174624.0
0.5,34,2,18450,11805,6645,18450,0,6003,916,4879,8.496908089792461,9.47669376693767,0.2644444444444444,0.417722602739726,0.36016260162601627,100306.0,174845.0
0.5,35,1,18290,11776,6514,18290,0,5945,937,4886,8.40319293478261,9.381137233460908,0.26714051394204485,0.4183219178082192,0.35615090213231276,98956.0,171581.0
0.5,35,2,18427,11814,6613,18427,0,5949,928,4929,8.448874217030642,9.419221794106473,0.26748792532696586,0.42200342465753427,0.3588755630325067,99815.0,173568.0
0.5,36,1,18085,11710,6375,18085,0,5879,954,4866,8.12399658411614,9.036328448990876,0.2690627591927011,0.4166095890410959,0.35250207354160906,95132.0,163422.0
0.5,36,2,18192,11696,6496,18192,0,5839,912,4941,8.018467852257182,8.977352682497802,0.27160290237467016,0.4230308219178082,0.357080035180299,93784.0,163316.0
0.5,37,1,18399,11789,6610,18399,0,5985,945,4851,8.392993468487573,9.372791999565194,0.26365563345834014,0.4153253424657534,0.3592586553617044,98945.0,172450.0
0.5,37,2,18402,11811,6591,18402,0,5942,924,4940,8.37278807890949,9.355722204108249,0.2684490816215629,0.4229452054794521,0.35816759047929575,98891.0,172164.0
0.5,38,1,18406,11838,6568,18406,0,5952,929,4956,8.367376245987497,9.340649788112572,0.2692600239052483,0.4243150684931507,0.35684016081712483,99053.0,171924.0
0.5,38,2,18291,11641,6650,18291,0,5864,906,4868,8.402113220513701,9.383521950686129,0.26614181838062434,0.41678082191780824,0.36356678147722926,97809.0,171634.0
0.5,39,1,18339,11871,6468,18339,0,6030,937,4898,8.380675595990228,9.32335459948743,0.267081084028573,0.41934931506849316,0.35269098642237856,99487.0,170981.0
0.5,39,2,18217,11655,6562,18217,0,5811,921,4920,8.33959673959674,9.314431574902564,0.2700774002305539,0.4212328767123288,0.3602129878684745,97198.0,169681.0
0.5,40,1,18495,11779,6716,18495,0,5899,937,4932,8.42083368707021,9.408056231413896,0.26666666666666666,0.42226027397260274,0.363125168964585,99189.0,174002.0
0.5,40,2,18144,11654,6490,18144,0,5841,940,4864,8.420542303071906,9.390652557319225,0.26807760141093473,0.41643835616438357,0.3576940035273369,98133.0,170384.0
0.5,41,1,18284,11755,6529,18284,0,5952,883,4911,8.251127179923436,9.227521330124699,0.26859549332749943,0.4204623287671233,0.3570881645154233,96992.0,168716.0
0.5,41,2,18196,11805,6391,18196,0,5932,936,4932,8.304108428631936,9.246207957792922,0.27104858210595734,0.42226027397260274,0.3512310397889646,98030.0,168244.0
0.5,42,1,18170,11691,6479,18170,0,5898,938,4853,8.253870498674194,9.210842047330765,0.2670886075949367,0.41549657534246576,0.3565767749036874,96496.0,167361.0
0.5,42,2,18052,11615,6437,18052,0,5742,926,4944,8.226947912182522,9.193385774429427,0.27387547086195435,0.4232876712328767,0.3565809882561489,95556.0,165959.0
0.5,43,1,18197,11782,6415,18197,0,5959,981,4836,8.388813444236972,9.331098532725175,0.2657580919931857,0.41404109589041094,0.3525306369181733,98837.0,169798.0
0.5,43,2,18196,11774,6422,18196,0,5918,899,4936,8.335569899779175,9.29511980655089,0.27126841063970103,0.4226027397260274,0.3529347109254781,98143.0,169134.0
0.5,44,1,18454,11968,6486,18454,0,6094,903,4969,8.26821524064171,9.228568332068928,0.26926411618077384,0.4254280821917808,0.35146851631082693,98954.0,170304.0
0.5,44,2,18162,11737,6425,18162,0,5920,905,4907,8.276902104455994,9.235932166061007,0.2701794956502588,0.42011986301369864,0.35376059905296775,97146.0,167743.0
0.5,45,1,18334,11768,6566,18334,0,5905,961,4886,8.416553365057784,9.371059234209666,0.2664994000218174,0.4183219178082192,0.3581324315479437,99046.0,171809.0
0.5,45,2,18220,11610,6610,18220,0,5778,1007,4816,8.390008613264428,9.365751920965971,0.26432491767288696,0.4123287671232877,0.362788144895719,97408.0,170644.0
