class1_high_balk,seed,average_utilization,overall_percent_serviced,total_served,mean_accepted_booking_delay,mean_offered_booking_delay,overall_balking_rate,total_arrivals,total_booked,total_offered,total_balked
0.2,11,0.8412671232876713,0.2701717567791462,9784,9.430861960289947,10.186983195518804,0.24768086304496015,36214,25384,33741,8357
0.2,12,0.8404109589041096,0.26936304856238824,9790,9.395548949818124,10.13652687501855,0.24117769269581218,36345,25567,33693,8126
0.2,13,0.8394691780821918,0.2678615473156294,9774,9.38463643471462,10.13038834663423,0.24110718841783607,36489,25580,33707,8127
0.2,14,0.8392979452054794,0.2679454600103834,9806,9.381386076691554,10.112925291458483,0.23914465857720676,36597,25583,33624,8041
0.2,15,0.8430650684931507,0.26979689170298493,9843,9.373408108423881,10.12100571563953,0.23958302484674388,36483,25677,33767,8090
0.2,16,0.8417808219178082,0.26699531539383375,9803,9.431882463859209,10.168364770533195,0.24384375464131888,36716,25456,33665,8209
0.2,17,0.8367294520547945,0.26587290750703185,9736,9.416874512860483,10.146837616960797,0.24019898140471396,36619,25660,33772,8112
0.2,18,0.8440068493150685,0.2713077961060777,9852,9.368853096794274,10.112540192926046,0.24174754417534441,36313,25704,33899,8195
0.2,19,0.8410958904109589,0.2683500670259623,9809,9.392111730971795,10.14814267124098,0.24189636815331836,36553,25633,33812,8179
0.2,20,0.843236301369863,0.27071975329037945,9832,9.412360609392179,10.159297287672858,0.24422814410350763,36318,25468,33698,8230
0.2,21,0.8357020547945205,0.265023743245456,9711,9.421709932058281,10.15524325611862,0.2418567260167927,36642,25463,33586,8123
0.2,22,0.8401541095890411,0.26690469052356164,9793,9.388532306375696,10.118060915513864,0.23686397910111026,36691,25707,33686,7979
0.2,23,0.8360445205479452,0.267200263143468,9748,9.390952899113945,10.133035346703522,0.24331000411692055,36482,25732,34006,8274
0.2,24,0.843236301369863,0.26564144071226226,9846,9.432146219014747,10.170167192241328,0.24150651514250016,37065,25496,33614,8118
0.2,25,0.8417808219178082,0.26890319046967,9819,9.371152497467467,10.119292860726619,0.24251099371366172,36515,25666,33883,8217
0.2,26,0.8404109589041096,0.2687356195902268,9811,9.390238179044937,10.11628046224777,0.23450691575354768,36508,25569,33402,7833
0.2,27,0.8383561643835616,0.26605404817573813,9786,9.435272413251688,10.1620287786895,0.2425972172672137,36782,25476,33636,8160
0.2,28,0.839041095890411,0.26709384156192667,9754,9.39934341657873,10.141886502614398,0.24412868157513812,36519,25587,33851,8264
0.2,29,0.8369006849315068,0.26889598942265314,9762,9.40025825637815,10.14469320066335,0.2431888178156835,36304,25556,33768,8212
0.2,30,0.8386986301369863,0.2683535966188215,9778,9.389757454645194,10.141948333779244,0.24132703112458753,36437,25521,33639,8118
0.2,31,0.839041095890411,0.26780579972069335,9780,9.440954180444024,10.162739035153553,0.23736903725496084,36519,25404,33311,7907
0.2,32,0.8416095890410958,0.2709461700011053,9805,9.390899445950724,10.130854486950303,0.24177690382552736,36188,25449,33564,8115
0.2,33,0.8360445205479452,0.26606455837812765,9751,9.422321709079485,10.165688018979834,0.24483985765124555,36649,25464,33720,8256
0.2,34,0.8420376712328768,0.27030002752546106,9820,9.362939070920033,10.124673861480076,0.2462345825426945,36330,25423,33728,8305
0.2,35,0.8446061643835616,0.271758044468996,9839,9.397121117037967,10.152567886658796,0.2474616292798111,36205,25496,33880,8384
0.2,36,0.8475171232876713,0.27271724137931036,9886,9.355069088650831,10.094483550790798,0.24118634583100168,36250,25764,33953,8189
0.2,37,0.8369006849315068,0.26797224279327464,9770,9.365001760081356,10.095447081653978,0.2366920435885953,36459,25567,33495,7928
0.2,38,0.8322773972602739,0.26541591566988915,9719,9.426358109433222,10.161333491940761,0.24180693510973653,36618,25495,33626,8131
0.2,39,0.8424657534246576,0.2670462284453404,9803,9.425625515534781,10.163321737579164,0.24303511432224303,36709,25459,33633,8174
0.2,40,0.8403253424657534,0.2678415061295972,9788,9.420357634112792,10.16085040495474,0.24234754645069082,36544,25445,33584,8139
0.2,41,0.8398116438356165,0.26864116275880984,9796,9.372847011144884,10.122693237427038,0.24349979364424268,36465,25662,33922,8260
0.2,42,0.8410102739726028,0.2678126625242931,9784,9.435804559234615,10.172118472701321,0.2447067919590817,36533,25399,33628,8229
0.2,43,0.8400684931506849,0.2714732847685788,9801,9.392540172811511,10.12668703467505,0.24133123720819863,36103,25577,33713,8136
0.2,44,0.8385273972602739,0.26766748085737024,9753,9.394272614236867,10.136842415838078,0.24066916472427935,36437,25736,33893,8157
0.2,45,0.8420376712328768,0.2687147472756147,9814,9.440104475839963,10.185567317727747,0.24648874310421948,36522,25269,33535,8266
0.2,46,0.8401541095890411,0.26529783026789827,9794,9.422619978114742,10.15497902472405,0.23870161554253072,36917,25588,33611,8023
0.2,47,0.8413527397260274,0.2685195316774264,9816,9.388285235814152,10.120322990919577,0.24052767014700227,36556,25677,33809,8132
0.2,48,0.8382705479452055,0.2676118134203527,9759,9.433066226726373,10.171954201204604,0.2409207466157791,36467,25458,33538,8080
0.2,49,0.8404965753424658,0.2700910666629983,9817,9.388354055423472,10.122914134977325,0.23954474050801744,36347,25657,33739,8082
0.2,50,0.8403253424657534,0.26922020867655133,9805,9.39533609828625,10.139749622658261,0.24359998816182782,36420,25558,33789,8231
0.2,51,0.8404109589041096,0.26814405946005027,9813,9.427159331607436,10.158827377058929,0.24201700660046382,36596,25494,33634,8140
0.2,52,0.8405821917808219,0.2669425763062597,9804,9.414755065905961,10.16815210932858,0.24494949494949494,36727,25415,33660,8245
0.2,53,0.8397260273972603,0.26931221296372687,9793,9.420898093411111,10.152798024573826,0.24008568113527504,36363,25543,33613,8070
0.2,54,0.8422945205479452,0.27190768121168407,9802,9.396565244667503,10.136893982127482,0.24282278894397769,36049,25504,33683,8179
0.2,55,0.8393835616438357,0.2664813452157087,9778,9.38859214784202,10.130687375878116,0.23973678750333463,36693,25649,33737,8088
0.2,56,0.8355308219178083,0.2674150518746226,9743,9.403245500019693,10.13934401766795,0.24227773301101263,36434,25389,33507,8118
0.2,57,0.8404965753424658,0.270100814804585,9779,9.389146130905667,10.141276620988313,0.2441122382393071,36205,25484,33714,8230
0.2,58,0.8386130136986302,0.265121214594727,9744,9.408740259231703,10.145906415363577,0.24082882454367086,36753,25537,33638,8101
0.2,59,0.8420376712328768,0.2691611842105263,9819,9.382921714818266,10.118935975699667,0.24055560470671503,36480,25752,33909,8157
0.2,60,0.8413527397260274,0.2665888040850694,9815,9.396554424432264,10.13506616817993,0.2421814729096196,36817,25540,33702,8162
0.2,61,0.8386130136986302,0.2686423949994517,9799,9.379056735932757,10.124390171786759,0.24017622187398363,36476,25698,33821,8123
0.2,62,0.8423801369863013,0.26743679163034,9816,9.372336273514948,10.113624922265984,0.24125677396428677,36704,25622,33769,8147
0.2,63,0.8400684931506849,0.269741015528036,9780,9.416578690127077,10.14606273436105,0.2388845902029641,36257,25575,33602,8027
0.2,64,0.8404109589041096,0.2669246702278426,9794,9.413712957582801,10.144109831709477,0.23782108060230292,36692,25815,33870,8055
0.2,65,0.8425513698630137,0.2686269146608315,9821,9.395737011206018,10.138554037562878,0.24034884067029794,36560,25522,33597,8075
0.2,66,0.8363869863013699,0.2689860342120486,9765,9.394729629194565,10.137921815589353,0.24135575095057035,36303,25539,33664,8125
0.2,67,0.8381849315068494,0.2708864972817042,9766,9.353122320106026,10.105019054089983,0.2421494195149331,36052,25654,33851,8197
0.2,68,0.8377568493150684,0.2657658884742161,9756,9.374422248335291,10.121285140562248,0.24051762605979474,36709,25530,33615,8085
0.2,69,0.844263698630137,0.2688075148139046,9844,9.403596559812353,10.139186295503212,0.2392338805615037,36621,25580,33624,8044
0.2,70,0.8421232876712329,0.2690579273305201,9819,9.370335929326979,10.116559367375135,0.24129111914630919,36494,25809,34017,8208
0.2,71,0.8361301369863013,0.2675414516306138,9746,9.382421031979597,10.134078212290502,0.24268988470224653,36428,25485,33652,8167
0.2,72,0.8457191780821918,0.2718610175109098,9843,9.358344719890688,10.111140701287173,0.2420476401834591,36206,25615,33795,8180
0.2,73,0.8351027397260274,0.26497005988023953,9735,9.420216097713748,10.168141854888843,0.24383529202806312,36740,25544,33781,8237
0.2,74,0.84375,0.26891238423080077,9843,9.36820441130786,10.101406189612629,0.23441448405030174,36603,25752,33637,7885
0.2,75,0.8449486301369863,0.27132103565224586,9840,9.405154236626318,10.139772491015474,0.23935964834120407,36267,25610,33669,8059
0.2,76,0.8401541095890411,0.267612564586238,9789,9.374480921413461,10.124781202717536,0.24270922953689145,36579,25526,33707,8181
0.2,77,0.8394691780821918,0.2651891686357587,9764,9.45821607254534,10.179749546387459,0.23900175495999287,36819,25584,33619,8035
0.2,78,0.8398116438356165,0.2684305868145139,9780,9.382444409889597,10.116303864948911,0.2381460091811047,36434,25724,33765,8041
0.2,79,0.8383561643835616,0.2670473172330893,9775,9.375248412110821,10.120880424787162,0.23873513096615348,36604,25663,33711,8048
0.2,80,0.8386986301369863,0.27101975233398895,9783,9.393881981448589,10.131366729621968,0.24048925263063226,36097,25335,33357,8022
0.2,81,0.8405821917808219,0.26896684233640755,9799,9.443645931511153,10.176963786644468,0.2429089611702444,36432,25464,33634,8170
0.2,82,0.839041095890411,0.2658661160617257,9786,9.408092983211365,10.14438836104513,0.24130047505938243,36808,25553,33680,8127
0.2,83,0.8386986301369863,0.26691996501202714,9765,9.403685484500663,10.142438504573306,0.24180800994583074,36584,25614,33783,8169
0.2,84,0.8490582191780822,0.2689762235476755,9876,9.38669787400039,10.118644571157045,0.23868496079828938,36717,25635,33672,8037
0.2,85,0.8428082191780822,0.2699582142071696,9820,9.396248488866357,10.125860431996202,0.2391704248753857,36376,25643,33704,8061
0.2,86,0.8440924657534247,0.2670952342203054,9847,9.38167463928752,10.11977377709345,0.2386296340163449,36867,25713,33772,8059
0.2,87,0.8422945205479452,0.2698068097501992,9818,9.386833197151862,10.125229493633402,0.23893988747408942,36389,25701,33770,8069
0.2,88,0.8428082191780822,0.26940676805041786,9832,9.378779035835182,10.116649369903632,0.23792438843587843,36495,25701,33725,8024
0.2,89,0.8435787671232877,0.26870813397129184,9828,9.418098912662224,10.153602978107365,0.24191213401483144,36575,25659,33847,8188
0.2,90,0.8305650684931507,0.2653117125013696,9686,9.415822460483266,10.156836381020677,0.2419923509023545,36508,25369,33468,8099
0.2,91,0.8421232876712329,0.27016627731207915,9830,9.378544958065145,10.12633041627247,0.2421061967833491,36385,25635,33824,8189
0.2,92,0.8405821917808219,0.2702247965797821,9797,9.373923257635083,10.137430694821282,0.24678541937006016,36255,25540,33908,8368
0.2,93,0.8422945205479452,0.2692307692307692,9814,9.386742054981477,10.119282404657241,0.2382974931685874,36452,25645,33668,8023
0.2,94,0.8499143835616438,0.27217570350034315,9914,9.336609813901084,10.088555213998582,0.2392113974934973,36425,25739,33832,8093
0.2,95,0.8422945205479452,0.2689140011492051,9828,9.401749294006903,10.152311017676842,0.2450774287152459,36547,25496,33773,8277
0.2,96,0.8420376712328768,0.267881075462925,9794,9.392319365005253,10.11616431841151,0.2360442304262529,36561,25701,33642,7941
0.2,97,0.8448630136986301,0.2701982753885868,9839,9.409337420419712,10.142434299040273,0.23921427930756123,36414,25446,33447,8001
0.2,98,0.8418664383561644,0.26885731526688245,9802,9.41152086347816,10.141284349219537,0.24117158288325716,36458,25571,33698,8127
0.2,99,0.846318493150685,0.27292805477334214,9886,9.392439349925414,10.127704658728026,0.23974094965231146,36222,25474,33507,8033
0.2,100,0.8352739726027397,0.26452595230974196,9729,9.417501565435192,10.156774882782361,0.2417354145646626,36779,25552,33698,8146
0.3,1,0.8419520547945205,0.26885075403016123,9823,9.339253366937072,10.182534285390457,0.2804601609429899,36537,25394,35292,9898
0.3,2,0.8468321917808219,0.27006700396554084,9875,9.31813556668754,10.16405433646813,0.2783755542376232,36565,25552,35409,9857
0.3,3,0.8428082191780822,0.2686501739678365,9806,9.291127760252365,10.146151228090078,0.280730614328663,36501,25360,35258,9898
0.3,4,0.8459760273972603,0.27018505825908157,9855,9.29002784204541,10.133016627078385,0.27889944576405384,36475,25501,35364,9863
0.3,5,0.8368150684931507,0.2662458326501612,9743,9.336482213438735,10.187008430939851,0.2842188649352119,36594,25300,35346,10046
0.3,6,0.8402397260273973,0.2680003283982376,9793,9.303678929765887,10.158414714005067,0.2764000797198417,36541,25415,35123,9708
0.3,7,0.8431506849315068,0.2711308375144732,9835,9.297166633643748,10.147611211983659,0.284072855197458,36274,25235,35248,10013
0.3,8,0.8429794520547945,0.2677135301654808,9820,9.337130020100107,10.199762288819084,0.2819707388855873,36681,25373,35337,9964
0.3,9,0.8387842465753425,0.269301647550678,9791,9.250323745241927,10.102136958310867,0.2768113062973579,36357,25483,35237,9754
0.3,10,0.8401541095890411,0.2683207046530076,9809,9.295332490917707,10.14053638099581,0.27825120414968507,36557,25324,35087,9763
0.3,11,0.8371575342465754,0.26415860892175186,9753,9.348457782541384,10.214251255711002,0.28513862481909247,36921,25191,35239,10048
0.3,12,0.8382705479452055,0.27079127139972897,9791,9.303338746088954,10.150816222057903,0.2819236675956999,36157,25249,35162,9913
0.3,13,0.8508561643835616,0.2724254314957605,9928,9.225418533364772,10.087528652686986,0.2799049155276339,36443,25446,35337,9891
0.3,14,0.8416952054794521,0.26852737760039364,9823,9.306137724550899,10.168450863777966,0.2811101670914755,36581,25384,35310,9926
0.3,15,0.8402397260273973,0.26559361598175996,9785,9.306939256929429,10.161811201445348,0.28198396567299006,36842,25435,35424,9989
0.3,16,0.8404109589041096,0.27018976169461606,9796,9.28723868459677,10.150450015615684,0.2842622299196502,36256,25209,35221,10012
0.3,17,0.8367294520547945,0.26844437106139407,9755,9.260333030099277,10.117065174382454,0.28542761856311116,36339,25283,35382,10099
0.3,18,0.841181506849315,0.2679342184341365,9808,9.25894224351172,10.116593070652174,0.2790704257246377,36606,25469,35328,9859
0.3,19,0.8421232876712329,0.26749207390401225,9787,9.305703993983295,10.155110935023771,0.2850633914421553,36588,25263,35336,10073
0.3,20,0.8353595890410959,0.2642346092113496,9713,9.378010264508488,10.226173259605842,0.28172408904012475,36759,25330,35265,9935
0.3,21,0.8425513698630137,0.2685672034176799,9807,9.294389022514885,10.14749807982249,0.2785537507467357,36516,25361,35153,9792
0.3,22,0.8438356164383561,0.26741719693261545,9834,9.300986393231705,10.157862235446023,0.28004827934654464,36774,25649,35626,9977
0.3,23,0.8428082191780822,0.2664314789687924,9818,9.286661466458659,10.136616786678667,0.2788028802880288,36850,25640,35552,9912
0.3,24,0.8378424657534247,0.26573769153308113,9764,9.365383856325241,10.218695886677832,0.2808073352825957,36743,25335,35227,9892
0.3,25,0.8399828767123287,0.26779133568094343,9810,9.259572293419295,10.115320460264059,0.28082327330298834,36633,25438,35371,9933
0.3,26,0.841181506849315,0.2693750171096937,9840,9.309495804908648,10.143810816926907,0.2785132382892057,36529,25506,35352,9846
0.3,27,0.8418664383561644,0.2671601981383703,9816,9.34328476088931,10.205106407095695,0.2824109495876902,36742,25323,35289,9966
0.3,28,0.8409246575342466,0.2694478865482583,9785,9.2360136433136,10.089486787755334,0.27836247383013635,36315,25507,35346,9839
0.3,29,0.8392123287671233,0.26873952811272556,9784,9.274805850120234,10.120917540718,0.2789573917739689,36407,25367,35181,9814
0.3,30,0.8404109589041096,0.27249450335365005,9791,9.32292203416703,10.152747504875531,0.2764425834576116,35931,25229,34868,9639
0.3,31,0.8391267123287671,0.2715251982036924,9795,9.24824578790882,10.100037177910602,0.27860554236851887,36074,25225,34967,9742
0.3,32,0.844777397260274,0.26996875171317364,9849,9.323183254344391,10.163641056525854,0.2738535662049385,36482,25320,34869,9549
0.3,33,0.8386130136986302,0.26790791776027995,9799,9.30853131321144,10.16870491433724,0.2895344905320108,36576,25213,35488,10275
0.3,34,0.8416095890410958,0.26680471921746,9792,9.32318011442099,10.17547995001704,0.2802169714869931,36701,25345,35212,9867
0.3,35,0.8351027397260274,0.26753025770508,9748,9.329959434445277,10.18237606402534,0.2819490399027177,36437,25391,35361,9970
0.3,36,0.8418664383561644,0.26863960250075075,9840,9.269675202998126,10.128706748742164,0.279984259493493,36629,25616,35577,9961
0.3,37,0.8389554794520548,0.2704485852311939,9797,9.254056395715185,10.11272685960976,0.27882075605669004,36225,25392,35209,9817
0.3,38,0.8387842465753425,0.2680485865482164,9776,9.295365805561033,10.14768219426499,0.28156522724696814,36471,25355,35292,9937
0.3,39,0.8456335616438356,0.2691086289969339,9830,9.30615136369003,10.156512605042018,0.278645241880536,36528,25409,35224,9815
0.3,40,0.8433219178082192,0.2688813485113835,9826,9.332357015634276,10.18009316148944,0.277998456834224,36544,25265,34993,9728
0.3,41,0.8347602739726028,0.2684917156011358,9739,9.268647903955914,10.11481261154075,0.28033200192629104,36273,25405,35301,9896
0.3,42,0.8398972602739726,0.2693121547720465,9800,9.343851068864874,10.180997665281021,0.278116280394055,36389,25354,35122,9768
0.3,43,0.8426369863013699,0.27083735421434285,9823,9.274247889333703,10.132194168154383,0.28507466916036156,36269,25229,35289,10060
0.3,44,0.8328767123287671,0.26632641861486117,9706,9.279174041297935,10.141127783564652,0.28422623236958416,36444,25425,35521,10096
0.3,45,0.8376712328767123,0.2675562374989725,9765,9.357187993680885,10.19420783645656,0.28109028960817717,36497,25320,35220,9900
0.3,46,0.8363869863013699,0.26469155844155845,9783,9.318880459137544,10.181044235773278,0.2804898744201833,36960,25439,35356,9917
0.3,47,0.8424657534246576,0.2675253090293885,9804,9.313936584024203,10.16366319493714,0.27771944263132503,36647,25451,35237,9786
0.3,48,0.8424657534246576,0.2706511845988361,9813,9.290264853256978,10.146666288050886,0.28594956837801,36257,25146,35216,10070
0.3,49,0.8412671232876713,0.2681979764834564,9808,9.323608475648324,10.186240189712608,0.28586753994692565,36570,25296,35422,10126
0.3,50,0.8440068493150685,0.26891902955544034,9854,9.297912415633338,10.151506553935198,0.27696759916018837,36643,25484,35246,9762
0.3,51,0.8357020547945205,0.2698381912889283,9739,9.30771674808372,10.162921028675466,0.2837107419208011,36092,25179,35152,9973
0.3,52,0.8369006849315068,0.2678149552222405,9749,9.29531552152808,10.140380202283481,0.2821202935093634,36402,25339,35297,9958
0.3,53,0.8433219178082192,0.26967614771825127,9851,9.270305367542893,10.131817409525967,0.2803987087274169,36529,25412,35314,9902
0.3,54,0.8433219178082192,0.2664026689088394,9822,9.336134783803951,10.188492903298625,0.28149778492621125,36869,25463,35439,9976
0.3,55,0.8340753424657534,0.26772390628011344,9724,9.331861372865985,10.190532778768073,0.28237557649322353,36321,25363,35343,9980
0.3,56,0.8436643835616439,0.26922235590068905,9846,9.362891793983305,10.205986463908475,0.2808314218559737,36572,25396,35313,9917
0.3,57,0.8392979452054794,0.2679523103126202,9754,9.32533827764409,10.17740424202845,0.28024645787785,36402,25349,35219,9870
0.3,58,0.843236301369863,0.2680091683038638,9822,9.321498936086375,10.182702916796334,0.2820324214219028,36648,25378,35347,9969
0.3,59,0.8396404109589041,0.2690374845530688,9797,9.24064906490649,10.100234152396535,0.2819702654667532,36415,25452,35447,9995
0.3,60,0.8404965753424658,0.2662327050877002,9775,9.294152438783959,10.150922571881367,0.28229001584786056,36716,25361,35336,9975
0.3,61,0.8344178082191781,0.26523043359694576,9726,9.316507611010332,10.165261191918049,0.2824155300243364,36670,25358,35338,9980
0.3,62,0.8408390410958904,0.2703253712428024,9812,9.217474034726076,10.079277328165963,0.28114670010258747,36297,25226,35092,9866
0.3,63,0.8431506849315068,0.26920755131160135,9811,9.318006304176517,10.173552079791454,0.2808568514110847,36444,25380,35292,9912
0.3,64,0.8451198630136987,0.26876109821062694,9838,9.324867724867724,10.173636440749851,0.27856476376282974,36605,25515,35367,9852
0.3,65,0.8360445205479452,0.2656845659514214,9757,9.318849714398267,10.162005949851254,0.2807763139254852,36724,25385,35295,9910
0.3,66,0.8398116438356165,0.2671903553991763,9796,9.35490957592876,10.195835694050992,0.27787535410764874,36663,25491,35300,9809
0.3,67,0.8381849315068494,0.2678204108499493,9765,9.297228329145728,10.142606132743865,0.27812730261293434,36461,25472,35286,9814
0.3,68,0.8439212328767123,0.2698782627769248,9843,9.249212970250275,10.114689954350846,0.27948056366781027,36472,25412,35269,9857
0.3,69,0.839041095890411,0.266212719596895,9774,9.332521602513747,10.17746813261355,0.28040473700573754,36715,25460,35381,9921
0.3,70,0.8410102739726028,0.2684819567840298,9791,9.256965822085405,10.111561004615341,0.28255514341535237,36468,25338,35317,9979
0.3,71,0.8394691780821918,0.26947989305697195,9777,9.308064005069708,10.172860184528034,0.283236337828247,36281,25248,35225,9977
0.3,72,0.8418664383561644,0.2663500678426052,9815,9.247189686345413,10.107690144805286,0.28463376915506816,36850,25442,35565,10123
0.3,73,0.8409246575342466,0.26958980835758606,9819,9.230681370618354,10.094151980506602,0.28061426871422906,36422,25390,35294,9904
0.3,74,0.8413527397260274,0.2674018671179778,9796,9.30997135345132,10.161368504114531,0.28184533874422274,36634,25483,35484,10001
0.3,75,0.839041095890411,0.2676252699488806,9790,9.326412285512811,10.17821195973949,0.28032930164368886,36581,25526,35469,9943
0.3,76,0.842208904109589,0.267411748671119,9810,9.349233189146677,10.199482969233829,0.2775773415527968,36685,25430,35201,9771
0.3,77,0.8395547945205479,0.2679955096788325,9788,9.332199636162303,10.186617417246769,0.2815456741014349,36523,25286,35195,9909
0.3,78,0.8405821917808219,0.26658677415840504,9788,9.27366011524193,10.110092784382715,0.28104871889453226,36716,25338,35243,9905
0.3,79,0.84375,0.2721976808393153,9859,9.257629131209182,10.112634644200051,0.2857142857142857,36220,25265,35371,10106
0.3,80,0.8392123287671233,0.2706409334734281,9788,9.31617122473246,10.15217827170395,0.277346547131441,36166,25230,34913,9683
0.3,81,0.8454623287671232,0.26940477488280823,9885,9.33852140077821,10.194475106846678,0.2798675384223486,36692,25443,35331,9888
0.3,82,0.8389554794520548,0.2690089001208658,9793,9.276383895057094,10.125205790519443,0.2816065852966222,36404,25309,35230,9921
0.3,83,0.8410958904109589,0.2686440445868595,9809,9.240234221488643,10.10461529754662,0.2799456690908062,36513,25446,35339,9893
0.3,84,0.8315068493150685,0.2645506984882036,9677,9.293487642212632,10.157728884137077,0.2828203252490012,36579,25490,35542,10052
0.3,85,0.8398972602739726,0.2686739375291888,9780,9.237995742332256,10.101048348356834,0.28322360055384443,36401,25366,35389,10023
0.3,86,0.8435787671232877,0.27101465241819983,9840,9.289175196617002,10.151984126984127,0.2827947845804989,36308,25303,35280,9977
0.3,87,0.8438356164383561,0.2692739264895044,9839,9.294168636721828,10.146339389473088,0.28063263512938974,36539,25380,35281,9901
0.3,88,0.836986301369863,0.26666666666666666,9760,9.292501973164956,10.150966354452589,0.28294518803588103,36600,25340,35339,9999
0.3,89,0.8363013698630137,0.26713117902013495,9738,9.27151716238101,10.114565866136138,0.28046042347591305,36454,25317,35185,9868
0.3,90,0.8348458904109589,0.26612507496864946,9762,9.357224702674937,10.206663433836324,0.2780614427931654,36682,25309,35057,9748
0.3,91,0.8337328767123288,0.2674558807409843,9760,9.311076074103271,10.159456083574632,0.27979333446885823,36492,25370,35226,9856
0.3,92,0.8474315068493151,0.27326530047844244,9881,9.258463234136357,10.110169971671388,0.2803399433427762,36159,25404,35300,9896
0.3,93,0.8410958904109589,0.2686501739678365,9806,9.28042701832882,10.141053880040664,0.28049813622500847,36501,25479,35412,9933
0.3,94,0.8470890410958904,0.27087912087912086,9860,9.294410035898853,10.14980572336141,0.2810629910093877,36400,25349,35259,9910
0.3,95,0.8367294520547945,0.26528286528286527,9777,9.360948847489738,10.203476337652763,0.28159469192162645,36855,25336,35267,9931
0.3,96,0.8352739726027397,0.26587940109635366,9749,9.30187198304619,10.151315417256011,0.27917963224893916,36667,25481,35350,9869
0.3,97,0.8386986301369863,0.26853558557319324,9761,9.302655007320064,10.149370262722973,0.2798484071351228,36349,25273,35094,9821
0.3,98,0.834931506849315,0.26733814529187366,9741,9.329757021142315,10.17999318530297,0.28014083707195186,36437,25352,35218,9866
0.3,99,0.836472602739726,0.2678223125738304,9749,9.293686047433965,10.14607667604513,0.2834285389490437,36401,25214,35187,9973
0.3,100,0.843236301369863,0.2695752513874389,9812,9.294725179059,10.162101811809265,0.28570620989852735,36398,25271,35379,10108
0.4,1,0.8400684931506849,0.2673437627979359,9792,9.054025680368246,10.01172932330827,0.3228708133971292,36627,24766,36575,11809
0.4,2,0.8383561643835616,0.2657700579891645,9762,8.99055877466672,9.943898634410662,0.32462165786376945,36731,24679,36541,11862
0.4,3,0.8433219178082192,0.2711281176017178,9849,8.955811407953947,9.885924004525512,0.31932448467121055,36326,24667,36239,11572
0.4,4,0.8404109589041096,0.26749713161776756,9792,8.960132220744145,9.89328540460445,0.31929314271602227,36606,24807,36443,11636
0.4,5,0.841181506849315,0.2688893759246069,9815,8.925448725740448,9.860198772127854,0.3205131734713542,36502,24681,36323,11642
0.4,6,0.8422945205479452,0.2696505951401459,9832,8.939590512872492,9.875598217723747,0.32160734913911654,36462,24665,36358,11693
0.4,7,0.8352739726027397,0.26722315274993824,9732,9.04046806435885,9.97790877038343,0.32205817540766857,36419,24612,36304,11692
0.4,8,0.8336472602739726,0.26684207641287067,9736,9.00949431563506,9.960123630543368,0.3227640257195684,36486,24541,36237,11696
0.4,9,0.8422945205479452,0.2690706971140682,9827,8.905159486077899,9.852806367503774,0.32282146287909974,36522,24673,36435,11762
0.4,10,0.8425513698630137,0.2675188748671264,9815,9.015344551282052,9.957716354063837,0.31556433037183285,36689,24960,36468,11508
0.4,11,0.8373287671232876,0.26804123711340205,9776,9.11437948219278,10.046742680024353,0.31695909669563294,36472,24681,36134,11453
0.4,12,0.842208904109589,0.26761715235940353,9817,8.980483271375464,9.922378063843219,0.3207257156973074,36683,24748,36433,11685
0.4,13,0.8392123287671233,0.26796079290329644,9787,8.986352257126706,9.91623884694578,0.32008236101578585,36524,24766,36425,11659
0.4,14,0.8444349315068493,0.26772572980312287,9859,8.993610482044646,9.937778144058019,0.3206966650184056,36825,24728,36402,11674
0.4,15,0.8435787671232877,0.2686665027456766,9834,8.968039286720606,9.908494399297167,0.3179497034922029,36603,24843,36424,11581
0.4,16,0.836986301369863,0.26901358014489163,9766,8.999271018953507,9.92905722974841,0.3173348078518109,36303,24692,36170,11478
0.4,17,0.8443493150684932,0.26883187772925765,9850,8.92433678421223,9.865479939750788,0.32279884978775847,36640,24728,36515,11787
0.4,18,0.842722602739726,0.2689080239126858,9806,8.937394315162251,9.86685910652921,0.3171683848797251,36466,24838,36375,11537
0.4,19,0.8428938356164384,0.2693172470523718,9822,8.92821973550356,9.877415625172054,0.323487309365193,36470,24575,36326,11751
0.4,20,0.8453767123287671,0.2705452145940447,9840,9.002476453393959,9.928506211437899,0.31848490717427996,36371,24632,36143,11511
0.4,21,0.8402397260273973,0.26895832189336116,9796,8.904944673553551,9.83049305095963,0.32464703287006397,36422,24491,36264,11773
0.4,22,0.8440924657534247,0.2693454416149238,9847,8.982751672442976,9.919959389748655,0.31911974536274834,36559,24814,36444,11630
0.4,23,0.8375856164383562,0.2663142693659573,9774,8.949493731918997,9.886435072566758,0.31975838412550905,36701,24888,36587,11699
0.4,24,0.8415239726027397,0.2672204820917881,9811,9.12567670529735,10.065833036911375,0.31767313322570934,36715,24937,36547,11610
0.4,25,0.8453767123287671,0.27004358194227446,9852,8.865526858251485,9.8080248953514,0.318654990085922,36483,24741,36312,11571
0.4,26,0.8404109589041096,0.2694101508916324,9820,8.924600923750102,9.861101184749444,0.32153165287665963,36450,24682,36379,11697
0.4,27,0.8440924657534247,0.26862487692812603,9822,9.028105496275417,9.974956607984131,0.31578367358183873,36564,24835,36297,11462
0.4,28,0.8464041095890411,0.2702021585492796,9864,8.877110580232417,9.813229464875578,0.3201662629376789,36506,24697,36328,11631
