h1,h2,tau1,tau2,balk_high,seed,average_utilization,overall_percent_serviced,total_served,total_value,mean_accepted_booking_delay,mean_offered_booking_delay,overall_balking_rate,total_arrivals,total_booked,total_offered,total_balked,total_no_offer,total_canceled,total_no_show,total_unresolved_booked
5,14,12,12,0.7,8,0.8402397260273973,0.270369962563312,9822,10969.0,6.749207123688705,6.749207123688705,0.0,36328,20495,20495,0,15833,8803,1870,0
5,14,12,12,0.7,9,0.8418664383561644,0.2676129102428148,9842,10999.0,6.6866323657897295,6.6866323657897295,0.0,36777,20602,20602,0,16175,8917,1843,0
5,14,12,12,0.7,10,0.8385273972602739,0.26896892500274516,9798,10948.0,6.741856955061103,6.741856955061103,0.0,36428,20539,20539,0,15889,8856,1885,0
5,14,12,12,0.7,11,0.8379280821917808,0.26844644227606623,9794,10913.0,6.762990818519242,6.762990818519242,0.0,36484,20476,20476,0,16008,8775,1907,0
5,14,12,12,0.7,12,0.8410958904109589,0.2705578313584252,9841,10991.0,6.68587333365887,6.68587333365887,0.0,36373,20479,20479,0,15894,8792,1846,0
5,14,12,12,0.7,13,0.8436643835616439,0.26884010484927917,9846,11002.0,6.746802694523089,6.746802694523089,0.0,36624,20486,20486,0,16138,8815,1825,0
5,14,12,12,0.7,14,0.8464897260273972,0.27066064833812065,9894,11042.0,6.7340694620099235,6.7340694620099235,0.0,36555,20558,20558,0,15997,8867,1797,0
5,14,12,12,0.7,15,0.8453767123287671,0.2707630720298319,9875,11015.0,6.6966663426960835,6.6966663426960835,0.0,36471,20578,20578,0,15893,8898,1805,0
5,14,12,12,0.7,16,0.8453767123287671,0.26906721910265496,9871,11038.0,6.919806763285024,6.919806763285024,0.0,36686,20700,20700,0,15986,9012,1817,0
5,14,12,12,0.7,17,0.8376712328767123,0.2686628609067955,9789,10927.0,6.783258594917788,6.783258594917788,0.0,36436,20739,20739,0,15697,9048,1902,0
5,14,12,12,0.7,18,0.8471746575342466,0.2699143994329644,9901,11048.0,6.706536388140162,6.706536388140162,0.0,36682,20776,20776,0,15906,9079,1796,0
5,14,12,12,0.7,19,0.8400684931506849,0.26959505833905284,9820,10956.0,6.759123020706456,6.759123020706456,0.0,36425,20525,20525,0,15900,8844,1861,0
5,14,12,12,0.7,20,0.8399828767123287,0.2716352791738002,9837,10957.0,6.803028090161141,6.803028090161141,0.0,36214,20541,20541,0,15673,8830,1874,0
5,14,12,12,0.7,21,0.8406678082191781,0.2709160052910053,9831,10971.0,6.613216334134026,6.613216334134026,0.0,36288,20399,20399,0,15889,8714,1854,0
5,14,12,12,0.7,22,0.8465753424657534,0.2730713969938108,9883,11045.0,6.658843620395218,6.658843620395218,0.0,36192,20495,20495,0,15697,8799,1813,0
5,14,12,12,0.7,23,0.8422945205479452,0.26909798334064006,9821,11000.0,6.76716966531244,6.76716966531244,0.0,36496,20676,20676,0,15820,9022,1833,0
5,14,12,12,0.7,24,0.8404109589041096,0.27018035851754096,9827,10994.0,6.7224388341943655,6.7224388341943655,0.0,36372,20518,20518,0,15854,8820,1871,0
5,14,12,12,0.7,25,0.8387842465753425,0.2687850979317902,9812,10947.0,6.65051045211473,6.65051045211473,0.0,36505,20570,20570,0,15935,8874,1884,0
5,14,12,12,0.7,26,0.8428938356164384,0.2694456617002629,9838,10976.0,6.774482291465067,6.774482291465067,0.0,36512,20668,20668,0,15844,8990,1840,0
5,14,12,12,0.7,27,0.8438356164383561,0.2685426862425231,9877,11020.0,6.892462747745576,6.892462747745576,0.0,36780,20737,20737,0,16043,9034,1826,0
5,14,12,12,0.7,28,0.8424657534246576,0.2700337439302077,9843,10997.0,6.7238907849829355,6.7238907849829355,0.0,36451,20510,20510,0,15941,8832,1835,0
5,14,12,12,0.7,29,0.8398972602739726,0.26457749514981677,9819,11005.0,6.785916574665195,6.785916574665195,0.0,37112,20833,20833,0,16279,9141,1873,0
5,14,12,12,0.7,30,0.8362157534246575,0.2680565080235907,9772,10924.0,6.8805840263005225,6.8805840263005225,0.0,36455,20684,20684,0,15771,8992,1920,0
5,14,12,12,0.7,31,0.8378424657534247,0.2669814152771334,9783,10935.0,6.917527265707943,6.917527265707943,0.0,36643,20722,20722,0,15921,9046,1893,0
5,14,12,12,0.7,32,0.8475171232876713,0.2731187544857285,9894,11087.0,6.716247922573077,6.716247922573077,0.0,36226,20458,20458,0,15768,8776,1788,0
5,14,12,12,0.7,33,0.8435787671232877,0.2690178108719963,9863,11022.0,6.814885402922347,6.814885402922347,0.0,36663,20463,20463,0,16200,8771,1829,0
5,14,12,12,0.7,34,0.8416095890410958,0.2717490273983942,9849,10993.0,6.842827928717499,6.842827928717499,0.0,36243,20538,20538,0,15705,8832,1857,0
5,14,12,12,0.7,35,0.8406678082191781,0.26988534821698607,9816,10964.0,6.738774910639965,6.738774910639965,0.0,36371,20423,20423,0,15948,8742,1865,0
5,14,12,12,0.7,36,0.8433219178082192,0.2732181425485961,9867,10996.0,6.570602645761881,6.570602645761881,0.0,36114,20410,20410,0,15704,8718,1825,0
5,14,12,12,0.7,37,0.8415239726027397,0.26972763926602483,9834,10983.0,6.802159848226881,6.802159848226881,0.0,36459,20557,20557,0,15902,8886,1837,0
5,14,12,12,0.7,38,0.8357876712328767,0.26772559222237435,9776,10904.0,6.883412644459551,6.883412644459551,0.0,36515,20594,20594,0,15921,8899,1919,0
5,14,12,12,0.7,39,0.842722602739726,0.2686037303039406,9836,11011.0,6.77389571893678,6.77389571893678,0.0,36619,20579,20579,0,16040,8935,1808,0
5,14,12,12,0.7,40,0.8424657534246576,0.2710259797446059,9848,10998.0,6.814167031045037,6.814167031045037,0.0,36336,20583,20583,0,15753,8900,1835,0
5,14,12,12,0.7,41,0.8423801369863013,0.2673461068079902,9837,10995.0,6.7824973422248,6.7824973422248,0.0,36795,20694,20694,0,16101,9005,1852,0
5,14,12,12,0.7,42,0.844777397260274,0.26881955051276457,9856,11017.0,6.916823830939601,6.916823830939601,0.0,36664,20679,20679,0,15985,9014,1809,0
5,14,12,12,0.7,43,0.8440924657534247,0.26774298407194713,9884,11034.0,6.912747495086054,6.912747495086054,0.0,36916,20859,20859,0,16057,9155,1820,0
5,14,12,12,0.7,44,0.8488869863013698,0.271615075129321,9924,11059.0,6.626310911662846,6.626310911662846,0.0,36537,20501,20501,0,16036,8819,1758,0
5,14,12,12,0.7,45,0.843236301369863,0.26591922193705253,9843,11032.0,7.061935915190297,7.061935915190297,0.0,37015,20941,20941,0,16074,9267,1831,0
5,14,12,12,0.7,46,0.8415239726027397,0.26833077597544935,9793,10963.0,6.711378940177613,6.711378940177613,0.0,36496,20494,20494,0,16002,8842,1859,0
5,14,12,12,0.7,47,0.849486301369863,0.27287981734657385,9920,11073.0,6.6410930878269765,6.6410930878269765,0.0,36353,20529,20529,0,15824,8849,1760,0
5,14,12,12,0.7,48,0.8408390410958904,0.26845068882571615,9821,10983.0,6.9146189287771165,6.9146189287771165,0.0,36584,20836,20836,0,15748,9156,1859,0
5,14,12,12,0.7,49,0.8422945205479452,0.2702665529667428,9825,10987.0,6.593849781401975,6.593849781401975,0.0,36353,20357,20357,0,15996,8680,1852,0
5,14,12,12,0.7,50,0.8370719178082192,0.26665031611074774,9785,10935.0,6.804414410034518,6.804414410034518,0.0,36696,20569,20569,0,16127,8888,1896,0
5,14,5,12,0.3,1,0.8424657534246576,0.26661430970048206,9845,11006.0,6.838740826573967,6.838740826573967,0.0,36926,20712,20712,0,16214,9029,1838,0
5,14,5,12,0.3,2,0.8361301369863013,0.2669293277517853,9756,10931.0,6.73416857602496,6.73416857602496,0.0,36549,20513,20513,0,16036,8839,1918,0
5,14,5,12,0.3,3,0.8444349315068493,0.2712581762216237,9870,11052.0,6.815868993079247,6.815868993079247,0.0,36386,20518,20518,0,15868,8836,1812,0
5,14,5,12,0.3,4,0.8476883561643835,0.27197802197802196,9900,11058.0,6.703040622719533,6.703040622719533,0.0,36400,20555,20555,0,15845,8875,1780,0
5,14,5,12,0.3,5,0.8395547945205479,0.2688893759246069,9815,10982.0,6.679765967820575,6.679765967820575,0.0,36502,20510,20510,0,15992,8833,1862,0
5,14,5,12,0.3,6,0.8439212328767123,0.27115247350793387,9877,10980.0,6.743022183389156,6.743022183389156,0.0,36426,20601,20601,0,15825,8887,1829,8
5,14,5,12,0.3,7,0.8416095890410958,0.269748198482067,9845,11009.0,6.788224444228716,6.788224444228716,0.0,36497,20602,20602,0,15895,8902,1855,0
5,14,5,12,0.3,8,0.8402397260273973,0.270369962563312,9822,10969.0,6.749207123688705,6.749207123688705,0.0,36328,20495,20495,0,15833,8803,1870,0
5,14,5,12,0.3,9,0.8418664383561644,0.2676129102428148,9842,10999.0,6.6866323657897295,6.6866323657897295,0.0,36777,20602,20602,0,16175,8917,1843,0
5,14,5,12,0.3,10,0.8385273972602739,0.26896892500274516,9798,10948.0,6.741856955061103,6.741856955061103,0.0,36428,20539,20539,0,15889,8856,1885,0
5,14,5,12,0.3,11,0.8379280821917808,0.26844644227606623,9794,10913.0,6.762990818519242,6.762990818519242,0.0,36484,20476,20476,0,16008,8775,1907,0
5,14,5,12,0.3,12,0.8410958904109589,0.2705578313584252,9841,10991.0,6.68587333365887,6.68587333365887,0.0,36373,20479,20479,0,15894,8792,1846,0
5,14,5,12,0.3,13,0.8436643835616439,0.26884010484927917,9846,11002.0,6.746802694523089,6.746802694523089,0.0,36624,20486,20486,0,16138,8815,1825,0
5,14,5,12,0.3,14,0.8464897260273972,0.27066064833812065,9894,11042.0,6.7340694620099235,6.7340694620099235,0.0,36555,20558,20558,0,15997,8867,1797,0
5,14,5,12,0.3,15,0.8453767123287671,0.2707630720298319,9875,11015.0,6.6966663426960835,6.6966663426960835,0.0,36471,20578,20578,0,15893,8898,1805,0
5,14,5,12,0.3,16,0.8453767123287671,0.26906721910265496,9871,11038.0,6.919806763285024,6.919806763285024,0.0,36686,20700,20700,0,15986,9012,1817,0
5,14,5,12,0.3,17,0.8376712328767123,0.2686628609067955,9789,10927.0,6.783258594917788,6.783258594917788,0.0,36436,20739,20739,0,15697,9048,1902,0
5,14,5,12,0.3,18,0.8471746575342466,0.2699143994329644,9901,11048.0,6.706536388140162,6.706536388140162,0.0,36682,20776,20776,0,15906,9079,1796,0
5,14,5,12,0.3,19,0.8400684931506849,0.26959505833905284,9820,10956.0,6.759123020706456,6.759123020706456,0.0,36425,20525,20525,0,15900,8844,1861,0
5,14,5,12,0.3,20,0.8399828767123287,0.2716352791738002,9837,10957.0,6.803028090161141,6.803028090161141,0.0,36214,20541,20541,0,15673,8830,1874,0
5,14,5,12,0.3,21,0.8406678082191781,0.2709160052910053,9831,10971.0,6.613216334134026,6.613216334134026,0.0,36288,20399,20399,0,15889,8714,1854,0
5,14,5,12,0.3,22,0.8465753424657534,0.2730713969938108,9883,11045.0,6.658843620395218,6.658843620395218,0.0,36192,20495,20495,0,15697,8799,1813,0
5,14,5,12,0.3,23,0.8422945205479452,0.26909798334064006,9821,11000.0,6.76716966531244,6.76716966531244,0.0,36496,20676,20676,0,15820,9022,1833,0
5,14,5,12,0.3,24,0.8404109589041096,0.27018035851754096,9827,10994.0,6.7224388341943655,6.7224388341943655,0.0,36372,20518,20518,0,15854,8820,1871,0
5,14,5,12,0.3,25,0.8387842465753425,0.2687850979317902,9812,10947.0,6.65051045211473,6.65051045211473,0.0,36505,20570,20570,0,15935,8874,1884,0
5,14,5,12,0.3,26,0.8428938356164384,0.2694456617002629,9838,10976.0,6.774482291465067,6.774482291465067,0.0,36512,20668,20668,0,15844,8990,1840,0
5,14,5,12,0.3,27,0.8438356164383561,0.2685426862425231,9877,11020.0,6.892462747745576,6.892462747745576,0.0,36780,20737,20737,0,16043,9034,1826,0
5,14,5,12,0.3,28,0.8424657534246576,0.2700337439302077,9843,10997.0,6.7238907849829355,6.7238907849829355,0.0,36451,20510,20510,0,15941,8832,1835,0
5,14,5,12,0.3,29,0.8398972602739726,0.26457749514981677,9819,11005.0,6.785916574665195,6.785916574665195,0.0,37112,20833,20833,0,16279,9141,1873,0
5,14,5,12,0.3,30,0.8362157534246575,0.2680565080235907,9772,10924.0,6.8805840263005225,6.8805840263005225,0.0,36455,20684,20684,0,15771,8992,1920,0
5,14,5,12,0.3,31,0.8378424657534247,0.2669814152771334,9783,10935.0,6.917527265707943,6.917527265707943,0.0,36643,20722,20722,0,15921,9046,1893,0
5,14,5,12,0.3,32,0.8475171232876713,0.2731187544857285,9894,11087.0,6.716247922573077,6.716247922573077,0.0,36226,20458,20458,0,15768,8776,1788,0
5,14,5,12,0.3,33,0.8435787671232877,0.2690178108719963,9863,11022.0,6.814885402922347,6.814885402922347,0.0,36663,20463,20463,0,16200,8771,1829,0
5,14,5,12,0.3,34,0.8416095890410958,0.2717490273983942,9849,10993.0,6.842827928717499,6.842827928717499,0.0,36243,20538,20538,0,15705,8832,1857,0
5,14,5,12,0.3,35,0.8406678082191781,0.26988534821698607,9816,10964.0,6.738774910639965,6.738774910639965,0.0,36371,20423,20423,0,15948,8742,1865,0
5,14,5,12,0.3,36,0.8433219178082192,0.2732181425485961,9867,10996.0,6.570602645761881,6.570602645761881,0.0,36114,20410,20410,0,15704,8718,1825,0
5,14,5,12,0.3,37,0.8415239726027397,0.26972763926602483,9834,10983.0,6.802159848226881,6.802159848226881,0.0,36459,20557,20557,0,15902,8886,1837,0
5,14,5,12,0.3,38,0.8357876712328767,0.26772559222237435,9776,10904.0,6.883412644459551,6.883412644459551,0.0,36515,20594,20594,0,15921,8899,1919,0
5,14,5,12,0.3,39,0.842722602739726,0.2686037303039406,9836,11011.0,6.77389571893678,6.77389571893678,0.0,36619,20579,20579,0,16040,8935,1808,0
5,14,5,12,0.3,40,0.8424657534246576,0.2710259797446059,9848,10998.0,6.814167031045037,6.814167031045037,0.0,36336,20583,20583,0,15753,8900,1835,0
5,14,5,12,0.3,41,0.8423801369863013,0.2673461068079902,9837,10995.0,6.7824973422248,6.7824973422248,0.0,36795,20694,20694,0,16101,9005,1852,0
5,14,5,12,0.3,42,0.844777397260274,0.26881955051276457,9856,11017.0,6.916823830939601,6.916823830939601,0.0,36664,20679,20679,0,15985,9014,1809,0
5,14,5,12,0.3,43,0.8440924657534247,0.26774298407194713,9884,11034.0,6.912747495086054,6.912747495086054,0.0,36916,20859,20859,0,16057,9155,1820,0
5,14,5,12,0.3,44,0.8488869863013698,0.271615075129321,9924,11059.0,6.626310911662846,6.626310911662846,0.0,36537,20501,20501,0,16036,8819,1758,0
5,14,5,12,0.3,45,0.843236301369863,0.26591922193705253,9843,11032.0,7.061935915190297,7.061935915190297,0.0,37015,20941,20941,0,16074,9267,1831,0
5,14,5,12,0.3,46,0.8415239726027397,0.26833077597544935,9793,10963.0,6.711378940177613,6.711378940177613,0.0,36496,20494,20494,0,16002,8842,1859,0
5,14,5,12,0.3,47,0.849486301369863,0.27287981734657385,9920,11073.0,6.6410930878269765,6.6410930878269765,0.0,36353,20529,20529,0,15824,8849,1760,0
5,14,5,12,0.3,48,0.8408390410958904,0.26845068882571615,9821,10983.0,6.9146189287771165,6.9146189287771165,0.0,36584,20836,20836,0,15748,9156,1859,0
5,14,5,12,0.3,49,0.8422945205479452,0.2702665529667428,9825,10987.0,6.593849781401975,6.593849781401975,0.0,36353,20357,20357,0,15996,8680,1852,0
5,14,5,12,0.3,50,0.8370719178082192,0.26665031611074774,9785,10935.0,6.804414410034518,6.804414410034518,0.0,36696,20569,20569,0,16127,8888,1896,0
5,14,5,12,0.5,1,0.8424657534246576,0.26661430970048206,9845,11006.0,6.838740826573967,6.838740826573967,0.0,36926,20712,20712,0,16214,9029,1838,0
5,14,5,12,0.5,2,0.8361301369863013,0.2669293277517853,9756,10931.0,6.73416857602496,6.73416857602496,0.0,36549,20513,20513,0,16036,8839,1918,0
5,14,5,12,0.5,3,0.8444349315068493,0.2712581762216237,9870,11052.0,6.815868993079247,6.815868993079247,0.0,36386,20518,20518,0,15868,8836,1812,0
5,14,5,12,0.5,4,0.8476883561643835,0.27197802197802196,9900,11058.0,6.703040622719533,6.703040622719533,0.0,36400,20555,20555,0,15845,8875,1780,0
5,14,5,12,0.5,5,0.8395547945205479,0.2688893759246069,9815,10982.0,6.679765967820575,6.679765967820575,0.0,36502,20510,20510,0,15992,8833,1862,0
5,14,5,12,0.5,6,0.8439212328767123,0.27115247350793387,9877,10980.0,6.743022183389156,6.743022183389156,0.0,36426,20601,20601,0,15825,8887,1829,8
5,14,5,12,0.5,7,0.8416095890410958,0.269748198482067,9845,11009.0,6.788224444228716,6.788224444228716,0.0,36497,20602,20602,0,15895,8902,1855,0
5,14,5,12,0.5,8,0.8402397260273973,0.270369962563312,9822,10969.0,6.749207123688705,6.749207123688705,0.0,36328,20495,20495,0,15833,8803,1870,0
5,14,5,12,0.5,9,0.8418664383561644,0.2676129102428148,9842,10999.0,6.6866323657897295,6.6866323657897295,0.0,36777,20602,20602,0,16175,8917,1843,0
5,14,5,12,0.5,10,0.8385273972602739,0.26896892500274516,9798,10948.0,6.741856955061103,6.741856955061103,0.0,36428,20539,20539,0,15889,8856,1885,0
5,14,5,12,0.5,11,0.8379280821917808,0.26844644227606623,9794,10913.0,6.762990818519242,6.762990818519242,0.0,36484,20476,20476,0,16008,8775,1907,0
5,14,5,12,0.5,12,0.8410958904109589,0.2705578313584252,9841,10991.0,6.68587333365887,6.68587333365887,0.0,36373,20479,20479,0,15894,8792,1846,0
5,14,5,12,0.5,13,0.8436643835616439,0.26884010484927917,9846,11002.0,6.746802694523089,6.746802694523089,0.0,36624,20486,20486,0,16138,8815,1825,0
5,14,5,12,0.5,14,0.8464897260273972,0.27066064833812065,9894,11042.0,6.7340694620099235,6.7340694620099235,0.0,36555,20558,20558,0,15997,8867,1797,0
5,14,5,12,0.5,15,0.8453767123287671,0.2707630720298319,9875,11015.0,6.6966663426960835,6.6966663426960835,0.0,36471,20578,20578,0,15893,8898,1805,0
5,14,5,12,0.5,16,0.8453767123287671,0.26906721910265496,9871,11038.0,6.919806763285024,6.919806763285024,0.0,36686,20700,20700,0,15986,9012,1817,0
5,14,5,12,0.5,17,0.8376712328767123,0.2686628609067955,9789,10927.0,6.783258594917788,6.783258594917788,0.0,36436,20739,20739,0,15697,9048,1902,0
5,14,5,12,0.5,18,0.8471746575342466,0.2699143994329644,9901,11048.0,6.706536388140162,6.706536388140162,0.0,36682,20776,20776,0,15906,9079,1796,0
5,14,5,12,0.5,19,0.8400684931506849,0.26959505833905284,9820,10956.0,6.759123020706456,6.759123020706456,0.0,36425,20525,20525,0,15900,8844,1861,0
5,14,5,12,0.5,20,0.8399828767123287,0.2716352791738002,9837,10957.0,6.803028090161141,6.803028090161141,0.0,36214,20541,20541,0,15673,8830,1874,0
5,14,5,12,0.5,21,0.8406678082191781,0.2709160052910053,9831,10971.0,6.613216334134026,6.613216334134026,0.0,36288,20399,20399,0,15889,8714,1854,0
5,14,5,12,0.5,22,0.8465753424657534,0.2730713969938108,9883,11045.0,6.658843620395218,6.658843620395218,0.0,36192,20495,20495,0,15697,8799,1813,0
5,14,5,12,0.5,23,0.8422945205479452,0.26909798334064006,9821,11000.0,6.76716966531244,6.76716966531244,0.0,36496,20676,20676,0,15820,9022,1833,0
5,14,5,12,0.5,24,0.8404109589041096,0.27018035851754096,9827,10994.0,6.7224388341943655,6.7224388341943655,0.0,36372,20518,20518,0,15854,8820,1871,0
5,14,5,12,0.5,25,0.8387842465753425,0.2687850979317902,9812,10947.0,6.65051045211473,6.65051045211473,0.0,36505,20570,20570,0,15935,8874,1884,0
5,14,5,12,0.5,26,0.8428938356164384,0.2694456617002629,9838,10976.0,6.774482291465067,6.774482291465067,0.0,36512,20668,20668,0,15844,8990,1840,0
5,14,5,12,0.5,27,0.8438356164383561,0.2685426862425231,9877,11020.0,6.892462747745576,6.892462747745576,0.0,36780,20737,20737,0,16043,9034,1826,0
5,14,5,12,0.5,28,0.8424657534246576,0.2700337439302077,9843,10997.0,6.7238907849829355,6.7238907849829355,0.0,36451,20510,20510,0,15941,8832,1835,0
5,14,5,12,0.5,29,0.8398972602739726,0.26457749514981677,9819,11005.0,6.785916574665195,6.785916574665195,0.0,37112,20833,20833,0,16279,9141,1873,0
5,14,5,12,0.5,30,0.8362157534246575,0.2680565080235907,9772,10924.0,6.8805840263005225,6.8805840263005225,0.0,36455,20684,20684,0,15771,8992,1920,0
5,14,5,12,0.5,31,0.8378424657534247,0.2669814152771334,9783,10935.0,6.917527265707943,6.917527265707943,0.0,36643,20722,20722,0,15921,9046,1893,0
5,14,5,12,0.5,32,0.8475171232876713,0.2731187544857285,9894,11087.0,6.716247922573077,6.716247922573077,0.0,36226,20458,20458,0,15768,8776,1788,0
5,14,5,12,0.5,33,0.8435787671232877,0.2690178108719963,9863,11022.0,6.814885402922347,6.814885402922347,0.0,36663,20463,20463,0,16200,8771,1829,0
5,14,5,12,0.5,34,0.8416095890410958,0.2717490273983942,9849,10993.0,6.842827928717499,6.842827928717499,0.0,36243,20538,20538,0,15705,8832,1857,0
5,14,5,12,0.5,35,0.8406678082191781,0.26988534821698607,9816,10964.0,6.738774910639965,6.738774910639965,0.0,36371,20423,20423,0,15948,8742,1865,0
5,14,5,12,0.5,36,0.8433219178082192,0.2732181425485961,9867,10996.0,6.570602645761881,6.570602645761881,0.0,36114,20410,20410,0,15704,8718,1825,0
5,14,5,12,0.5,37,0.8415239726027397,0.26972763926602483,9834,10983.0,6.802159848226881,6.802159848226881,0.0,36459,20557,20557,0,15902,8886,1837,0
5,14,5,12,0.5,38,0.8357876712328767,0.26772559222237435,9776,10904.0,6.883412644459551,6.883412644459551,0.0,36515,20594,20594,0,15921,8899,1919,0
5,14,5,12,0.5,39,0.842722602739726,0.2686037303039406,9836,11011.0,6.77389571893678,6.77389571893678,0.0,36619,20579,20579,0,16040,8935,1808,0
5,14,5,12,0.5,40,0.8424657534246576,0.2710259797446059,9848,10998.0,6.814167031045037,6.814167031045037,0.0,36336,20583,20583,0,15753,8900,1835,0
5,14,5,12,0.5,41,0.8423801369863013,0.2673461068079902,9837,10995.0,6.7824973422248,6.7824973422248,0.0,36795,20694,20694,0,16101,9005,1852,0
5,14,5,12,0.5,42,0.844777397260274,0.26881955051276457,9856,11017.0,6.916823830939601,6.916823830939601,0.0,36664,20679,20679,0,15985,9014,1809,0
5,14,5,12,0.5,43,0.8440924657534247,0.26774298407194713,9884,11034.0,6.912747495086054,6.912747495086054,0.0,36916,20859,20859,0,16057,9155,1820,0
5,14,5,12,0.5,44,0.8488869863013698,0.271615075129321,9924,11059.0,6.626310911662846,6.626310911662846,0.0,36537,20501,20501,0,16036,8819,1758,0
5,14,5,12,0.5,45,0.843236301369863,0.26591922193705253,9843,11032.0,7.061935915190297,7.061935915190297,0.0,37015,20941,20941,0,16074,9267,1831,0
5,14,5,12,0.5,46,0.8415239726027397,0.26833077597544935,9793,10963.0,6.711378940177613,6.711378940177613,0.0,36496,20494,20494,0,16002,8842,1859,0
5,14,5,12,0.5,47,0.849486301369863,0.27287981734657385,9920,11073.0,6.6410930878269765,6.6410930878269765,0.0,36353,20529,20529,0,15824,8849,1760,0
5,14,5,12,0.5,48,0.8408390410958904,0.26845068882571615,9821,10983.0,6.9146189287771165,6.9146189287771165,0.0,36584,20836,20836,0,15748,9156,1859,0
5,14,5,12,0.5,49,0.8422945205479452,0.2702665529667428,9825,10987.0,6.593849781401975,6.593849781401975,0.0,36353,20357,20357,0,15996,8680,1852,0
5,14,5,12,0.5,50,0.8370719178082192,0.26665031611074774,9785,10935.0,6.804414410034518,6.804414410034518,0.0,36696,20569,20569,0,16127,8888,1896,0
5,14,5,12,0.7,1,0.8424657534246576,0.26661430970048206,9845,11006.0,6.838740826573967,6.838740826573967,0.0,36926,20712,20712,0,16214,9029,1838,0
5,14,5,12,0.7,2,0.8361301369863013,0.2669293277517853,9756,10931.0,6.73416857602496,6.73416857602496,0.0,36549,20513,20513,0,16036,8839,1918,0
5,14,5,12,0.7,3,0.8444349315068493,0.2712581762216237,9870,11052.0,6.815868993079247,6.815868993079247,0.0,36386,20518,20518,0,15868,8836,1812,0
5,14,5,12,0.7,4,0.8476883561643835,0.27197802197802196,9900,11058.0,6.703040622719533,6.703040622719533,0.0,36400,20555,20555,0,15845,8875,1780,0
5,14,5,12,0.7,5,0.8395547945205479,0.2688893759246069,9815,10982.0,6.679765967820575,6.679765967820575,0.0,36502,20510,20510,0,15992,8833,1862,0
5,14,5,12,0.7,6,0.8439212328767123,0.27115247350793387,9877,10980.0,6.743022183389156,6.743022183389156,0.0,36426,20601,20601,0,15825,8887,1829,8
5,14,5,12,0.7,7,0.8416095890410958,0.269748198482067,9845,11009.0,6.788224444228716,6.788224444228716,0.0,36497,20602,20602,0,15895,8902,1855,0
5,14,5,12,0.7,8,0.8402397260273973,0.270369962563312,9822,10969.0,6.749207123688705,6.749207123688705,0.0,36328,20495,20495,0,15833,8803,1870,0
5,14,5,12,0.7,9,0.8418664383561644,0.2676129102428148,9842,10999.0,6.6866323657897295,6.6866323657897295,0.0,36777,20602,20602,0,16175,8917,1843,0
5,14,5,12,0.7,10,0.8385273972602739,0.26896892500274516,9798,10948.0,6.741856955061103,6.741856955061103,0.0,36428,20539,20539,0,15889,8856,1885,0
5,14,5,12,0.7,11,0.8379280821917808,0.26844644227606623,9794,10913.0,6.762990818519242,6.762990818519242,0.0,36484,20476,20476,0,16008,8775,1907,0
5,14,5,12,0.7,12,0.8410958904109589,0.2705578313584252,9841,10991.0,6.68587333365887,6.68587333365887,0.0,36373,20479,20479,0,15894,8792,1846,0
5,14,5,12,0.7,13,0.8436643835616439,0.26884010484927917,9846,11002.0,6.746802694523089,6.746802694523089,0.0,36624,20486,20486,0,16138,8815,1825,0
5,14,5,12,0.7,14,0.8464897260273972,0.27066064833812065,9894,11042.0,6.7340694620099235,6.7340694620099235,0.0,36555,20558,20558,0,15997,8867,1797,0
5,14,5,12,0.7,15,0.8453767123287671,0.2707630720298319,9875,11015.0,6.6966663426960835,6.6966663426960835,0.0,36471,20578,20578,0,15893,8898,1805,0
5,14,5,12,0.7,16,0.8453767123287671,0.26906721910265496,9871,11038.0,6.919806763285024,6.919806763285024,0.0,36686,20700,20700,0,15986,9012,1817,0
5,14,5,12,0.7,17,0.8376712328767123,0.2686628609067955,9789,10927.0,6.783258594917788,6.783258594917788,0.0,36436,20739,20739,0,15697,9048,1902,0
5,14,5,12,0.7,18,0.8471746575342466,0.2699143994329644,9901,11048.0,6.706536388140162,6.706536388140162,0.0,36682,20776,20776,0,15906,9079,1796,0
5,14,5,12,0.7,19,0.8400684931506849,0.26959505833905284,9820,10956.0,6.759123020706456,6.759123020706456,0.0,36425,20525,20525,0,15900,8844,1861,0
5,14,5,12,0.7,20,0.8399828767123287,0.2716352791738002,9837,10957.0,6.803028090161141,6.803028090161141,0.0,36214,20541,20541,0,15673,8830,1874,0
5,14,5,12,0.7,21,0.8406678082191781,0.2709160052910053,9831,10971.0,6.613216334134026,6.613216334134026,0.0,36288,20399,20399,0,15889,8714,1854,0
5,14,5,12,0.7,22,0.8465753424657534,0.2730713969938108,9883,11045.0,6.658843620395218,6.658843620395218,0.0,36192,20495,20495,0,15697,8799,1813,0
5,14,5,12,0.7,23,0.8422945205479452,0.26909798334064006,9821,11000.0,6.76716966531244,6.76716966531244,0.0,36496,20676,20676,0,15820,9022,1833,0
5,14,5,12,0.7,24,0.8404109589041096,0.27018035851754096,9827,10994.0,6.7224388341943655,6.7224388341943655,0.0,36372,20518,20518,0,15854,8820,1871,0
5,14,5,12,0.7,25,0.8387842465753425,0.2687850979317902,9812,10947.0,6.65051045211473,6.65051045211473,0.0,36505,20570,20570,0,15935,8874,1884,0
