background_id,source_scenario_ids,scenario_type,rho,class1_share,slots_per_day,lambda_total,lambda_class1,lambda_class2,horizon_class1,horizon_class2,cancel_class1,cancel_class2,balk_threshold_class1,balk_threshold_class2,balk_low_class1,balk_low_class2,balk_high_class1,balk_high_class2,noshow_threshold_class1,noshow_threshold_class2,noshow_low_class1,noshow_low_class2,noshow_high_class1,noshow_high_class2,gap_magnitude_focal,n_paired_seeds,mean_class2_low_regime_offer_share,mean_class2_high_regime_offer_share,exposure_active,pre_minus_post_absolute_served_gap,pre_minus_post_absolute_served_gap_ci_low,pre_minus_post_absolute_served_gap_ci_high,failure_component,classification
H7B0092,S060,sobol_symmetric,4.0,0.5,32,128.0,64.0,64.0,7,7,0.1,0.1,4,4,0.0,0.0,0.5,0.5,4,4,0.0,0.0,0.0,0.0,0.05,20,0.15913860813119562,0.8408613918688044,True,-0.009732272164912594,-0.012316355991814333,-0.007148188338010855,pre_minus_post_gap_effect,reversed
H7B0092,S060,sobol_symmetric,4.0,0.5,32,128.0,64.0,64.0,7,7,0.1,0.1,4,4,0.0,0.0,0.5,0.5,4,4,0.0,0.0,0.0,0.0,0.1,20,0.1635887921834097,0.8364112078165903,True,-0.0228370090220581,-0.025676024797245994,-0.019997993246870207,pre_minus_post_gap_effect,reversed
H7B0092,S060,sobol_symmetric,4.0,0.5,32,128.0,64.0,64.0,7,7,0.1,0.1,4,4,0.0,0.0,0.5,0.5,4,4,0.0,0.0,0.0,0.0,0.2,20,0.17374744493516617,0.8262525550648337,True,-0.03425258594551907,-0.03693268981372345,-0.03157248207731469,pre_minus_post_gap_effect,reversed
H7B0092,S060,sobol_symmetric,4.0,0.5,32,128.0,64.0,64.0,7,7,0.1,0.1,4,4,0.0,0.0,0.5,0.5,4,4,0.0,0.0,0.0,0.0,0.3,20,0.18331209317265781,0.816687906827342,True,-0.04503075099878549,-0.04763315766401401,-0.042428344333556973,pre_minus_post_gap_effect,reversed
H7B0092,S060,sobol_symmetric,4.0,0.5,32,128.0,64.0,64.0,7,7,0.1,0.1,4,4,0.0,0.0,0.5,0.5,4,4,0.0,0.0,0.0,0.0,0.5,20,0.2046245402653899,0.79537545973461,True,-0.0518471445865963,-0.05477403858144456,-0.04892025059174803,pre_minus_post_gap_effect,reversed
H7B0099,S067,sobol_symmetric,2.0,0.5,64,128.0,64.0,64.0,7,7,0.3,0.3,4,4,0.0,0.0,0.3,0.3,4,4,0.0,0.0,0.5,0.5,0.05,20,0.9081857204245161,0.09181427957548395,True,0.022236649027704454,0.019934617795744836,0.02453868025966407,,supported
H7B0099,S067,sobol_symmetric,2.0,0.5,64,128.0,64.0,64.0,7,7,0.3,0.3,4,4,0.0,0.0,0.3,0.3,4,4,0.0,0.0,0.5,0.5,0.1,20,0.9222044485001414,0.07779555149985866,True,0.04816740413663255,0.04559965187129009,0.05073515640197501,,supported
H7B0099,S067,sobol_symmetric,2.0,0.5,64,128.0,64.0,64.0,7,7,0.3,0.3,4,4,0.0,0.0,0.3,0.3,4,4,0.0,0.0,0.5,0.5,0.2,20,0.9342511421959145,0.06574885780408551,True,0.10595166354394032,0.10363265636022041,0.10827067072766024,,supported
H7B0099,S067,sobol_symmetric,2.0,0.5,64,128.0,64.0,64.0,7,7,0.3,0.3,4,4,0.0,0.0,0.3,0.3,4,4,0.0,0.0,0.5,0.5,0.3,20,0.9346651068946901,0.06533489310530996,True,0.17058772855407325,0.16791063436270506,0.17326482274544144,,supported
H7B0100,S068,sobol_symmetric,4.0,0.7,16,64.0,44.8,19.200000000000003,21,21,0.0,0.0,12,12,0.5,0.5,0.7,0.7,9,9,0.5,0.5,0.5,0.5,0.05,20,0.0,1.0,False,-0.015012971298302546,-0.017586513308274095,-0.012439429288330996,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0100,S068,sobol_symmetric,4.0,0.7,16,64.0,44.8,19.200000000000003,21,21,0.0,0.0,12,12,0.5,0.5,0.7,0.7,9,9,0.5,0.5,0.5,0.5,0.1,20,0.0,1.0,False,-0.03441238102610512,-0.03745109477960884,-0.031373667272601394,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0100,S068,sobol_symmetric,4.0,0.7,16,64.0,44.8,19.200000000000003,21,21,0.0,0.0,12,12,0.5,0.5,0.7,0.7,9,9,0.5,0.5,0.5,0.5,0.2,20,0.0,1.0,False,-0.06313261689051733,-0.06632501626088311,-0.05994021752015155,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0102,S070,sobol_symmetric,1.25,0.7,32,40.0,28.0,12.000000000000002,7,7,0.3,0.3,4,4,0.3,0.3,0.7,0.7,4,4,0.7,0.7,0.7,0.7,0.05,20,1.0,0.0,False,0.008521575044794175,0.004186399108935395,0.012856750980652955,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0102,S070,sobol_symmetric,1.25,0.7,32,40.0,28.0,12.000000000000002,7,7,0.3,0.3,4,4,0.3,0.3,0.7,0.7,4,4,0.7,0.7,0.7,0.7,0.1,20,1.0,0.0,False,0.024249175482570235,0.020109644883769276,0.028388706081371194,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0102,S070,sobol_symmetric,1.25,0.7,32,40.0,28.0,12.000000000000002,7,7,0.3,0.3,4,4,0.3,0.3,0.7,0.7,4,4,0.7,0.7,0.7,0.7,0.2,20,1.0,0.0,False,0.051470573951692244,0.04784701269582145,0.05509413520756304,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0102,S070,sobol_symmetric,1.25,0.7,32,40.0,28.0,12.000000000000002,7,7,0.3,0.3,4,4,0.3,0.3,0.7,0.7,4,4,0.7,0.7,0.7,0.7,0.3,20,1.0,0.0,False,0.08587429276850968,0.08306339169441501,0.08868519384260434,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0103,S071,sobol_symmetric,0.8,0.1,16,12.8,1.2800000000000002,11.52,28,28,0.5,0.5,4,4,0.0,0.0,0.7,0.7,12,12,0.3,0.3,0.7,0.7,0.05,20,1.0,0.0,False,0.006401571328767339,-0.004250771743895507,0.017053914401430184,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0103,S071,sobol_symmetric,0.8,0.1,16,12.8,1.2800000000000002,11.52,28,28,0.5,0.5,4,4,0.0,0.0,0.7,0.7,12,12,0.3,0.3,0.7,0.7,0.1,20,1.0,0.0,False,0.047365304384243176,0.036461954676478975,0.05826865409200738,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0103,S071,sobol_symmetric,0.8,0.1,16,12.8,1.2800000000000002,11.52,28,28,0.5,0.5,4,4,0.0,0.0,0.7,0.7,12,12,0.3,0.3,0.7,0.7,0.2,20,1.0,0.0,False,0.1193674511896357,0.10761671490320862,0.13111818747606277,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0103,S071,sobol_symmetric,0.8,0.1,16,12.8,1.2800000000000002,11.52,28,28,0.5,0.5,4,4,0.0,0.0,0.7,0.7,12,12,0.3,0.3,0.7,0.7,0.3,20,1.0,0.0,False,0.1790704474293366,0.16645123660417885,0.19168965825449433,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0103,S071,sobol_symmetric,0.8,0.1,16,12.8,1.2800000000000002,11.52,28,28,0.5,0.5,4,4,0.0,0.0,0.7,0.7,12,12,0.3,0.3,0.7,0.7,0.5,20,1.0,0.0,False,0.3271968918116598,0.3112873918501584,0.34310639177316116,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0104,S072,sobol_symmetric,3.1,0.9,64,198.4,178.56,19.84,14,14,0.1,0.1,12,12,0.1,0.1,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.05,20,0.5151451300058342,0.4848548699941658,True,0.00533291725507065,0.002023189062489033,0.008642645447652267,,supported
H7B0104,S072,sobol_symmetric,3.1,0.9,64,198.4,178.56,19.84,14,14,0.1,0.1,12,12,0.1,0.1,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.1,20,0.5157776483676562,0.4842223516323438,True,0.012394435083993977,0.009603133844466854,0.0151857363235211,,supported
H7B0104,S072,sobol_symmetric,3.1,0.9,64,198.4,178.56,19.84,14,14,0.1,0.1,12,12,0.1,0.1,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.2,20,0.5183832521868569,0.4816167478131431,True,0.03254499981857013,0.029058446904229363,0.0360315527329109,,supported
H7B0104,S072,sobol_symmetric,3.1,0.9,64,198.4,178.56,19.84,14,14,0.1,0.1,12,12,0.1,0.1,0.5,0.5,6,6,0.0,0.0,0.3,0.3,0.3,20,0.5198659431501824,0.48013405684981764,True,0.049415090957770844,0.04660223803324106,0.05222794388230063,,supported
H7B0105,S073,sobol_symmetric,2.0,0.5,16,32.0,16.0,16.0,7,7,0.5,0.5,4,4,0.0,0.0,0.1,0.1,4,4,0.3,0.3,0.3,0.3,0.05,20,0.9986577881175538,0.0013422118824461403,False,0.010798990430225405,0.006216212130973995,0.015381768729476816,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0105,S073,sobol_symmetric,2.0,0.5,16,32.0,16.0,16.0,7,7,0.5,0.5,4,4,0.0,0.0,0.1,0.1,4,4,0.3,0.3,0.3,0.3,0.1,20,0.9988291845935734,0.0011708154064265276,False,0.026092032623301443,0.02015781748385647,0.032026247762746415,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0107,S075,sobol_symmetric,1.25,0.1,32,40.0,4.0,36.0,14,14,0.0,0.0,6,6,0.0,0.0,0.7,0.7,12,12,0.5,0.5,0.5,0.5,0.05,20,0.728654618607822,0.271345381392178,True,0.011641984544200894,0.006208700312306003,0.017075268776095782,,supported
H7B0107,S075,sobol_symmetric,1.25,0.1,32,40.0,4.0,36.0,14,14,0.0,0.0,6,6,0.0,0.0,0.7,0.7,12,12,0.5,0.5,0.5,0.5,0.1,20,0.7483357692521546,0.2516642307478453,True,0.023915732374088363,0.013518515728980803,0.034312949019195925,,supported
H7B0107,S075,sobol_symmetric,1.25,0.1,32,40.0,4.0,36.0,14,14,0.0,0.0,6,6,0.0,0.0,0.7,0.7,12,12,0.5,0.5,0.5,0.5,0.2,20,0.7949365203606624,0.20506347963933758,True,0.0542310525050928,0.04490066937282147,0.06356143563736413,,supported
H7B0107,S075,sobol_symmetric,1.25,0.1,32,40.0,4.0,36.0,14,14,0.0,0.0,6,6,0.0,0.0,0.7,0.7,12,12,0.5,0.5,0.5,0.5,0.3,20,0.7671624150785943,0.23283758492140566,True,0.08812498338521255,0.08160361044115844,0.09464635632926666,,supported
H7B0107,S075,sobol_symmetric,1.25,0.1,32,40.0,4.0,36.0,14,14,0.0,0.0,6,6,0.0,0.0,0.7,0.7,12,12,0.5,0.5,0.5,0.5,0.5,20,0.6020012149868502,0.3979987850131498,True,0.05026718078020381,0.04129282326118432,0.05924153829922331,,supported
H7B0108,S076,sobol_symmetric,4.0,0.9,32,128.0,115.2,12.799999999999995,28,28,0.3,0.3,9,9,0.1,0.1,0.7,0.7,6,6,0.0,0.0,0.1,0.1,0.05,20,0.9212862417062727,0.07871375829372722,True,0.006928724180606011,0.002938877356601243,0.010918571004610779,,supported
H7B0108,S076,sobol_symmetric,4.0,0.9,32,128.0,115.2,12.799999999999995,28,28,0.3,0.3,9,9,0.1,0.1,0.7,0.7,6,6,0.0,0.0,0.1,0.1,0.1,20,0.9205371851919011,0.07946281480809894,True,0.021933904713251417,0.01833584071769363,0.025531968708809204,,supported
H7B0108,S076,sobol_symmetric,4.0,0.9,32,128.0,115.2,12.799999999999995,28,28,0.3,0.3,9,9,0.1,0.1,0.7,0.7,6,6,0.0,0.0,0.1,0.1,0.2,20,0.926812486441803,0.07318751355819704,True,0.05025981324888251,0.046601893773050726,0.0539177327247143,,supported
H7B0108,S076,sobol_symmetric,4.0,0.9,32,128.0,115.2,12.799999999999995,28,28,0.3,0.3,9,9,0.1,0.1,0.7,0.7,6,6,0.0,0.0,0.1,0.1,0.3,20,0.9321231226787432,0.06787687732125666,True,0.08081227530005879,0.07751270726859653,0.08411184333152104,,supported
H7B0108,S076,sobol_symmetric,4.0,0.9,32,128.0,115.2,12.799999999999995,28,28,0.3,0.3,9,9,0.1,0.1,0.7,0.7,6,6,0.0,0.0,0.1,0.1,0.5,20,0.9391269775809323,0.060873022419067356,True,0.14048764905984773,0.13806134516385613,0.14291395295583934,,supported
H7B0109,S077,sobol_symmetric,4.0,0.3,64,256.0,76.8,179.2,28,28,0.3,0.3,12,12,0.1,0.1,0.3,0.3,12,12,0.3,0.3,0.3,0.3,0.05,20,1.0,0.0,False,0.008711408111415499,0.0068484926767384624,0.010574323546092536,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0109,S077,sobol_symmetric,4.0,0.3,64,256.0,76.8,179.2,28,28,0.3,0.3,12,12,0.1,0.1,0.3,0.3,12,12,0.3,0.3,0.3,0.3,0.1,20,1.0,0.0,False,0.01709299533537215,0.015395471465080784,0.018790519205663516,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0109,S077,sobol_symmetric,4.0,0.3,64,256.0,76.8,179.2,28,28,0.3,0.3,12,12,0.1,0.1,0.3,0.3,12,12,0.3,0.3,0.3,0.3,0.2,20,1.0,0.0,False,0.042629859293410254,0.04091740277712916,0.04434231580969135,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0110,S078,sobol_symmetric,2.0,0.7,16,32.0,22.4,9.6,14,14,0.0,0.0,4,4,0.3,0.3,0.5,0.5,6,6,0.0,0.0,0.1,0.1,0.05,20,0.009963795919417786,0.990036204080582,False,-0.033949800654795546,-0.03917990583704222,-0.02871969547254887,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0110,S078,sobol_symmetric,2.0,0.7,16,32.0,22.4,9.6,14,14,0.0,0.0,4,4,0.3,0.3,0.5,0.5,6,6,0.0,0.0,0.1,0.1,0.1,20,0.016157021097947193,0.9838429789020526,True,-0.08041633410800311,-0.08494651822803345,-0.07588614998797277,pre_minus_post_gap_effect,reversed
H7B0110,S078,sobol_symmetric,2.0,0.7,16,32.0,22.4,9.6,14,14,0.0,0.0,4,4,0.3,0.3,0.5,0.5,6,6,0.0,0.0,0.1,0.1,0.2,20,0.017689731545841858,0.9823102684541581,True,-0.14950414525729458,-0.15663065954817712,-0.14237763096641204,pre_minus_post_gap_effect,reversed
H7B0111,S079,sobol_symmetric,0.8,0.3,64,51.2,15.36,35.84,21,21,0.1,0.1,6,6,0.0,0.0,0.5,0.5,4,4,0.0,0.0,0.3,0.3,0.05,20,1.0,0.0,False,0.050610882437865615,0.04982962769873099,0.05139213717700024,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0111,S079,sobol_symmetric,0.8,0.3,64,51.2,15.36,35.84,21,21,0.1,0.1,6,6,0.0,0.0,0.5,0.5,4,4,0.0,0.0,0.3,0.3,0.1,20,1.0,0.0,False,0.0994070602812884,0.09848979111314243,0.10032432944943437,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0111,S079,sobol_symmetric,0.8,0.3,64,51.2,15.36,35.84,21,21,0.1,0.1,6,6,0.0,0.0,0.5,0.5,4,4,0.0,0.0,0.3,0.3,0.2,20,1.0,0.0,False,0.19944933115039779,0.19779110608494743,0.20110755621584814,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0111,S079,sobol_symmetric,0.8,0.3,64,51.2,15.36,35.84,21,21,0.1,0.1,6,6,0.0,0.0,0.5,0.5,4,4,0.0,0.0,0.3,0.3,0.3,20,1.0,0.0,False,0.3001429101872327,0.29844393439050004,0.3018418859839654,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0111,S079,sobol_symmetric,0.8,0.3,64,51.2,15.36,35.84,21,21,0.1,0.1,6,6,0.0,0.0,0.5,0.5,4,4,0.0,0.0,0.3,0.3,0.5,20,1.0,0.0,False,0.4998243135930146,0.4975962627938963,0.5020523643921329,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0114,S082,sobol_symmetric,0.8,0.7,16,12.8,8.959999999999999,3.8400000000000007,14,14,0.3,0.3,12,12,0.1,0.1,0.3,0.3,9,9,0.0,0.0,0.7,0.7,0.05,20,1.0,0.0,False,0.04043991370190696,0.03656850242738267,0.04431132497643125,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0114,S082,sobol_symmetric,0.8,0.7,16,12.8,8.959999999999999,3.8400000000000007,14,14,0.3,0.3,12,12,0.1,0.1,0.3,0.3,9,9,0.0,0.0,0.7,0.7,0.1,20,1.0,0.0,False,0.09613755409746744,0.09031351626797025,0.10196159192696462,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0114,S082,sobol_symmetric,0.8,0.7,16,12.8,8.959999999999999,3.8400000000000007,14,14,0.3,0.3,12,12,0.1,0.1,0.3,0.3,9,9,0.0,0.0,0.7,0.7,0.2,20,1.0,0.0,False,0.18887703598434277,0.18335593005587952,0.19439814191280602,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0115,S083,sobol_symmetric,2.0,0.1,32,64.0,6.4,57.6,21,21,0.5,0.5,9,9,0.5,0.5,0.7,0.7,12,12,0.0,0.0,0.1,0.1,0.05,20,1.0,0.0,False,0.04102388649103491,0.03602963732112966,0.04601813566094016,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0115,S083,sobol_symmetric,2.0,0.1,32,64.0,6.4,57.6,21,21,0.5,0.5,9,9,0.5,0.5,0.7,0.7,12,12,0.0,0.0,0.1,0.1,0.1,20,1.0,0.0,False,0.09017534450018047,0.0845227815463572,0.09582790745400374,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0115,S083,sobol_symmetric,2.0,0.1,32,64.0,6.4,57.6,21,21,0.5,0.5,9,9,0.5,0.5,0.7,0.7,12,12,0.0,0.0,0.1,0.1,0.2,20,1.0,0.0,False,0.19109252284877698,0.18533978551262817,0.1968452601849258,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0116,S084,sobol_symmetric,4.0,0.7,32,128.0,89.6,38.400000000000006,7,7,0.1,0.1,4,4,0.0,0.0,0.3,0.3,4,4,0.3,0.3,0.7,0.7,0.05,20,0.20632231608323578,0.7936776839167642,True,-0.0004274020827046752,-0.0021267601124625914,0.001271955947053241,pre_minus_post_gap_effect,inconclusive
H7B0116,S084,sobol_symmetric,4.0,0.7,32,128.0,89.6,38.400000000000006,7,7,0.1,0.1,4,4,0.0,0.0,0.3,0.3,4,4,0.3,0.3,0.7,0.7,0.1,20,0.20945758027492883,0.7905424197250712,True,-0.00131652604497784,-0.00330191873361338,0.0006688666436577004,pre_minus_post_gap_effect,inconclusive
H7B0116,S084,sobol_symmetric,4.0,0.7,32,128.0,89.6,38.400000000000006,7,7,0.1,0.1,4,4,0.0,0.0,0.3,0.3,4,4,0.3,0.3,0.7,0.7,0.2,20,0.21491686087916034,0.7850831391208397,True,0.0013880917066773051,-0.000527385668218172,0.0033035690815727825,pre_minus_post_gap_effect,inconclusive
H7B0116,S084,sobol_symmetric,4.0,0.7,32,128.0,89.6,38.400000000000006,7,7,0.1,0.1,4,4,0.0,0.0,0.3,0.3,4,4,0.3,0.3,0.7,0.7,0.3,20,0.22130558676311543,0.7786944132368845,True,0.0026622500384512054,0.0003278701379322065,0.004996629938970204,,supported
H7B0117,S085,sobol_symmetric,4.0,0.1,16,64.0,6.4,57.6,7,7,0.1,0.1,4,4,0.3,0.3,0.7,0.7,4,4,0.0,0.0,0.1,0.1,0.05,20,0.16477758266831988,0.83522241733168,True,-0.0074527639776125285,-0.013578259673558003,-0.0013272682816670546,pre_minus_post_gap_effect,reversed
H7B0117,S085,sobol_symmetric,4.0,0.1,16,64.0,6.4,57.6,7,7,0.1,0.1,4,4,0.3,0.3,0.7,0.7,4,4,0.0,0.0,0.1,0.1,0.1,20,0.18019563061490854,0.8198043693850913,True,-0.01845556874390585,-0.023622930455362005,-0.013288207032449692,pre_minus_post_gap_effect,reversed
H7B0117,S085,sobol_symmetric,4.0,0.1,16,64.0,6.4,57.6,7,7,0.1,0.1,4,4,0.3,0.3,0.7,0.7,4,4,0.0,0.0,0.1,0.1,0.2,20,0.22303542855854017,0.7769645714414597,True,-0.018867523162390695,-0.025391315907546858,-0.012343730417234532,pre_minus_post_gap_effect,reversed
H7B0117,S085,sobol_symmetric,4.0,0.1,16,64.0,6.4,57.6,7,7,0.1,0.1,4,4,0.3,0.3,0.7,0.7,4,4,0.0,0.0,0.1,0.1,0.3,20,0.296464931699135,0.703535068300865,True,0.011969433702790716,0.00717597042203789,0.01676289698354354,,supported
H7B0119,S087,sobol_symmetric,0.8,0.5,32,25.6,12.8,12.8,14,14,0.3,0.3,9,9,0.1,0.1,0.7,0.7,4,4,0.5,0.5,0.7,0.7,0.05,20,1.0,0.0,False,0.01667025188040532,0.012081871903958093,0.021258631856852544,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0119,S087,sobol_symmetric,0.8,0.5,32,25.6,12.8,12.8,14,14,0.3,0.3,9,9,0.1,0.1,0.7,0.7,4,4,0.5,0.5,0.7,0.7,0.1,20,1.0,0.0,False,0.03747189854149809,0.032501256321026926,0.04244254076196926,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0119,S087,sobol_symmetric,0.8,0.5,32,25.6,12.8,12.8,14,14,0.3,0.3,9,9,0.1,0.1,0.7,0.7,4,4,0.5,0.5,0.7,0.7,0.2,20,1.0,0.0,False,0.08913337360365486,0.08352586739469103,0.0947408798126187,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0119,S087,sobol_symmetric,0.8,0.5,32,25.6,12.8,12.8,14,14,0.3,0.3,9,9,0.1,0.1,0.7,0.7,4,4,0.5,0.5,0.7,0.7,0.3,20,1.0,0.0,False,0.14111457944604583,0.1354519902906943,0.14677716860139736,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0119,S087,sobol_symmetric,0.8,0.5,32,25.6,12.8,12.8,14,14,0.3,0.3,9,9,0.1,0.1,0.7,0.7,4,4,0.5,0.5,0.7,0.7,0.5,20,1.0,0.0,False,0.2407534885973321,0.2360225124335695,0.24548446476109467,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0120,S088,sobol_symmetric,2.0,0.5,64,128.0,64.0,64.0,28,28,0.0,0.0,6,6,0.0,0.0,0.7,0.7,9,9,0.0,0.0,0.5,0.5,0.05,20,0.2781224931759391,0.7218775068240608,True,-0.022318396422945967,-0.025828953309868095,-0.01880783953602384,pre_minus_post_gap_effect,reversed
H7B0120,S088,sobol_symmetric,2.0,0.5,64,128.0,64.0,64.0,28,28,0.0,0.0,6,6,0.0,0.0,0.7,0.7,9,9,0.0,0.0,0.5,0.5,0.1,20,0.26855942290351553,0.7314405770964845,True,-0.04545329753893525,-0.0484779549432091,-0.0424286401346614,pre_minus_post_gap_effect,reversed
H7B0120,S088,sobol_symmetric,2.0,0.5,64,128.0,64.0,64.0,28,28,0.0,0.0,6,6,0.0,0.0,0.7,0.7,9,9,0.0,0.0,0.5,0.5,0.2,20,0.25120997761825165,0.7487900223817483,True,-0.10070571392869396,-0.10339835591604808,-0.09801307194133983,pre_minus_post_gap_effect,reversed
H7B0120,S088,sobol_symmetric,2.0,0.5,64,128.0,64.0,64.0,28,28,0.0,0.0,6,6,0.0,0.0,0.7,0.7,9,9,0.0,0.0,0.5,0.5,0.3,20,0.22943279063299232,0.7705672093670076,True,-0.16276036715360037,-0.16647873808497035,-0.1590419962222304,pre_minus_post_gap_effect,reversed
H7B0120,S088,sobol_symmetric,2.0,0.5,64,128.0,64.0,64.0,28,28,0.0,0.0,6,6,0.0,0.0,0.7,0.7,9,9,0.0,0.0,0.5,0.5,0.5,20,0.22337411066712837,0.7766258893328716,True,-0.010700443600920274,-0.014277511607302716,-0.007123375594537832,pre_minus_post_gap_effect,reversed
H7B0122,S090,sobol_symmetric,0.8,0.9,32,25.6,23.040000000000003,2.56,7,7,0.0,0.0,4,4,0.0,0.0,0.1,0.1,4,4,0.3,0.3,0.5,0.5,0.05,20,1.0,0.0,False,0.022438900765238592,0.013310384738723854,0.03156741679175333,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0122,S090,sobol_symmetric,0.8,0.9,32,25.6,23.040000000000003,2.56,7,7,0.0,0.0,4,4,0.0,0.0,0.1,0.1,4,4,0.3,0.3,0.5,0.5,0.1,20,1.0,0.0,False,0.05510633893569598,0.046080296226789996,0.06413238164460196,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0123,S091,sobol_symmetric,1.25,0.3,16,20.0,6.0,14.0,28,28,0.1,0.1,12,12,0.1,0.1,0.7,0.7,4,4,0.5,0.5,0.5,0.5,0.05,20,1.0,0.0,False,0.019108422249533533,0.013438183884053065,0.024778660615014,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0123,S091,sobol_symmetric,1.25,0.3,16,20.0,6.0,14.0,28,28,0.1,0.1,12,12,0.1,0.1,0.7,0.7,4,4,0.5,0.5,0.5,0.5,0.1,20,1.0,0.0,False,0.0399163017425559,0.0339101939394833,0.0459224095456285,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0123,S091,sobol_symmetric,1.25,0.3,16,20.0,6.0,14.0,28,28,0.1,0.1,12,12,0.1,0.1,0.7,0.7,4,4,0.5,0.5,0.5,0.5,0.2,20,1.0,0.0,False,0.08580349462849576,0.07863159013150524,0.09297539912548629,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0123,S091,sobol_symmetric,1.25,0.3,16,20.0,6.0,14.0,28,28,0.1,0.1,12,12,0.1,0.1,0.7,0.7,4,4,0.5,0.5,0.5,0.5,0.3,20,1.0,0.0,False,0.1398351583902549,0.13075761333308064,0.14891270344742916,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0123,S091,sobol_symmetric,1.25,0.3,16,20.0,6.0,14.0,28,28,0.1,0.1,12,12,0.1,0.1,0.7,0.7,4,4,0.5,0.5,0.5,0.5,0.5,20,1.0,0.0,False,0.23770602655498313,0.23161335368838945,0.2437986994215768,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0125,S093,sobol_symmetric,4.0,0.3,32,128.0,38.4,89.6,14,14,0.5,0.5,6,6,0.3,0.3,0.7,0.7,4,4,0.7,0.7,0.7,0.7,0.05,20,0.9999870471306818,1.2952869318195e-05,False,0.002791390288600831,0.0014327276475981832,0.004150052929603479,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0125,S093,sobol_symmetric,4.0,0.3,32,128.0,38.4,89.6,14,14,0.5,0.5,6,6,0.3,0.3,0.7,0.7,4,4,0.7,0.7,0.7,0.7,0.1,20,0.9999870471306818,1.2952869318195e-05,False,0.008390716455571016,0.006645187887854359,0.010136245023287672,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0125,S093,sobol_symmetric,4.0,0.3,32,128.0,38.4,89.6,14,14,0.5,0.5,6,6,0.3,0.3,0.7,0.7,4,4,0.7,0.7,0.7,0.7,0.2,20,0.9999869953734329,1.3004626566892503e-05,False,0.025542186341781663,0.023793228229367025,0.027291144454196302,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0125,S093,sobol_symmetric,4.0,0.3,32,128.0,38.4,89.6,14,14,0.5,0.5,6,6,0.3,0.3,0.7,0.7,4,4,0.7,0.7,0.7,0.7,0.3,20,0.9999870044151692,1.299558483071e-05,False,0.043482743574717174,0.04221063298533521,0.04475485416409914,insufficient_pre_or_post_threshold_offer_exposure,inactive
H7B0126,S094,sobol_symmetric,2.0,0.5,32,64.0,32.0,32.0,28,28,0.1,0.1,9,9,0.1,0.1,0.5,0.5,9,9,0.0,0.0,0.7,0.7,0.05,20,0.9707214631642584,0.0292785368357416,True,0.023988160649369622,0.020528906282932295,0.02744741501580695,,supported
