background_id,variant,selection_objective,comparison,first_policy,second_policy,delta_average_utilization,delta_average_utilization_ci_low,delta_average_utilization_ci_high,average_utilization_change_status,delta_weighted_utilization,delta_weighted_utilization_ci_low,delta_weighted_utilization_ci_high,weighted_utilization_change_status,delta_class_1_percent_serviced,delta_class_1_percent_serviced_ci_low,delta_class_1_percent_serviced_ci_high,class_1_percent_serviced_change_status,delta_class_2_percent_serviced,delta_class_2_percent_serviced_ci_low,delta_class_2_percent_serviced_ci_high,class_2_percent_serviced_change_status,delta_class_1_slot_utilization,delta_class_1_slot_utilization_ci_low,delta_class_1_slot_utilization_ci_high,class_1_slot_utilization_change_status,delta_class_2_slot_utilization,delta_class_2_slot_utilization_ci_low,delta_class_2_slot_utilization_ci_high,class_2_slot_utilization_change_status,n_paired_seeds,class_1_served_rate_direction,class_2_served_rate_direction,patient_group_tradeoff,patient_group_supported_tradeoff,design_note,patient_characteristic,class2_reference,contrast_level,profile_id,clinic_context_id,clinic_block,horizon_days,rho,class1_share,slots_per_day,lambda_1,lambda_2,cancel_1,cancel_2,balk_threshold_1,balk_low_1,balk_high_1,balk_threshold_2,balk_low_2,balk_high_2,noshow_threshold_1,noshow_low_1,noshow_high_1,noshow_threshold_2,noshow_low_2,noshow_high_2,cap_thresholds_to_horizon
PCP_BK_LOW_MILD_C18,release,weighted_utilization,horizon_only_vs_baseline,horizon_only,baseline,0.017260273972603303,0.016405479452054818,0.018071232876713396,supported_increase,0.006705900261994635,0.004865400639479495,0.00860535622404085,supported_increase,0.006522913052822987,0.0035067137587205476,0.00956008566453509,supported_increase,0.007071874680337986,0.00484191359498024,0.008856065324478624,supported_increase,0.008646575342465757,0.0035726027397260385,0.013446575342465749,supported_increase,0.008712328767123323,0.004438356164383639,0.013468493150684957,supported_increase,5,increase,increase,both_groups_gain,both_groups_gain,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C18,compact_balanced_block_1,22,3.0,0.5,50,75.0,75.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C18,release,weighted_utilization,reservation_only_vs_baseline,reservation_only,baseline,0.017435616438356692,0.01683287671232907,0.018005479452055485,supported_increase,0.0935633993191939,0.0914233472744266,0.09624872714207791,supported_increase,0.2670588826159168,0.2626187747548875,0.2719138079602848,supported_increase,-0.25342756727425186,-0.25536014652954586,-0.25143505210302985,supported_decrease,0.39895890410958906,0.39189041095890415,0.40484383561643844,supported_increase,-0.38170958904109586,-0.38707945205479455,-0.37633972602739724,supported_decrease,5,increase,decrease,priority_gains_general_loses,priority_gains_general_loses,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C18,compact_balanced_block_1,22,3.0,0.5,50,75.0,75.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C18,release,weighted_utilization,both_flexible_vs_baseline,both_flexible,baseline,0.017435616438356692,0.016865205479452108,0.018082191780823022,supported_increase,0.0935633993191939,0.09133265132079822,0.09624872714207791,supported_increase,0.2670588826159168,0.26318827195902395,0.2715404555813622,supported_increase,-0.25342756727425186,-0.2554200824454739,-0.25143505210302985,supported_decrease,0.39895890410958906,0.3928657534246575,0.40512876712328777,supported_increase,-0.38170958904109586,-0.38708164383561644,-0.375758904109589,supported_decrease,5,increase,decrease,priority_gains_general_loses,priority_gains_general_loses,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C18,compact_balanced_block_1,22,3.0,0.5,50,75.0,75.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C18,release,weighted_utilization,both_flexible_vs_horizon_only,both_flexible,horizon_only,0.00017534246575339195,-0.0004164383561641172,0.0007452054794518048,practical_tie,0.08685749905719926,0.08520492640748142,0.08850339967579737,supported_increase,0.2605359695630938,0.25842134045382,0.26271898539075916,supported_increase,-0.2604994419545898,-0.2631239979408691,-0.2581403163765307,supported_decrease,0.39031232876712335,0.3884712328767123,0.3921534246575343,supported_increase,-0.3904219178082192,-0.39175890410958913,-0.38901917808219183,supported_decrease,5,increase,decrease,priority_gains_general_loses,priority_gains_general_loses,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C18,compact_balanced_block_1,22,3.0,0.5,50,75.0,75.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C18,release,weighted_utilization,both_flexible_vs_reservation_only,both_flexible,reservation_only,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C18,compact_balanced_block_1,22,3.0,0.5,50,75.0,75.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C18,release,weighted_utilization,reservation_only_vs_horizon_only,reservation_only,horizon_only,0.00017534246575339195,-0.0004931506849318757,0.0007452054794518048,practical_tie,0.08685749905719926,0.08524946522948415,0.08850339967579737,supported_increase,0.2605359695630938,0.25842134045382,0.2626505986723677,supported_increase,-0.2604994419545898,-0.2631239979408691,-0.2582546774481728,supported_decrease,0.39031232876712335,0.38847123287671226,0.39215342465753433,supported_increase,-0.3904219178082192,-0.39175890410958913,-0.389041095890411,supported_decrease,5,increase,decrease,priority_gains_general_loses,priority_gains_general_loses,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C18,compact_balanced_block_1,22,3.0,0.5,50,75.0,75.0,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C19,release,average_utilization,horizon_only_vs_baseline,horizon_only,baseline,0.015598173515981206,0.01494063926940572,0.016310502283104444,supported_increase,0.005135575771859191,0.002733031102797012,0.007356567888503138,supported_increase,0.0035757090264967985,0.0009354444528128503,0.00618018882125212,practical_tie,0.00825530926258412,0.0031550470521464645,0.013322834128483873,supported_increase,0.00863926940639268,0.00544292237442916,0.012730593607305973,supported_increase,0.0068858447488584495,0.002575342465753383,0.010630136986301397,supported_increase,5,tie,increase,priority_tied_general_gains,priority_tied_general_gains,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C19,compact_balanced_block_1,6,3.0,0.7,30,62.99999999999999,27.000000000000004,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C19,release,average_utilization,reservation_only_vs_baseline,reservation_only,baseline,0.0055159817351596585,0.0031415525114155463,0.007999999999999563,supported_increase,-0.011256973636873169,-0.012911856836427016,-0.009777967066824355,supported_decrease,0.11214831644817884,0.1106466867341648,0.11385676357405586,supported_increase,-0.2580675538069773,-0.26247628156843944,-0.2536143457106284,supported_decrease,0.2376255707762557,0.23486757990867577,0.24067579908675799,supported_increase,-0.23260273972602735,-0.23587214611872148,-0.22843835616438352,supported_decrease,5,increase,decrease,priority_gains_general_loses,priority_gains_general_loses,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C19,compact_balanced_block_1,6,3.0,0.7,30,62.99999999999999,27.000000000000004,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C19,release,average_utilization,both_flexible_vs_baseline,both_flexible,baseline,0.016621004566209362,0.014648401826483836,0.018339269406391898,supported_increase,-0.006326928216929184,-0.008968219176465998,-0.004070234600217282,supported_decrease,0.10517360026226556,0.10281687043568422,0.10753146260982067,supported_increase,-0.22932798517531872,-0.23488695128544576,-0.22363953398215264,supported_decrease,0.22321461187214614,0.21749771689497716,0.2281461187214612,supported_increase,-0.20666666666666664,-0.21117808219178086,-0.20146118721461184,supported_decrease,5,increase,decrease,priority_gains_general_loses,priority_gains_general_loses,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C19,compact_balanced_block_1,6,3.0,0.7,30,62.99999999999999,27.000000000000004,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C19,release,average_utilization,both_flexible_vs_horizon_only,both_flexible,horizon_only,0.0010228310502281568,-0.001004566210045632,0.0034155251141548826,practical_tie,-0.011462503988788375,-0.012640667206177781,-0.010217117807982956,supported_decrease,0.10159789123576876,0.09953664620562322,0.10378913641364762,supported_increase,-0.23758329443790283,-0.2386307626405769,-0.23637744024528584,supported_decrease,0.21457534246575344,0.21113242009132427,0.21852054794520548,supported_increase,-0.2135525114155251,-0.21647488584474886,-0.21066666666666664,supported_decrease,5,increase,decrease,priority_gains_general_loses,priority_gains_general_loses,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C19,compact_balanced_block_1,6,3.0,0.7,30,62.99999999999999,27.000000000000004,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C19,release,average_utilization,both_flexible_vs_reservation_only,both_flexible,reservation_only,0.011105022831049704,0.008036529680365034,0.014027397260273267,supported_increase,0.004930045419943985,0.0030720224188036157,0.007045739176965582,practical_tie,-0.006974716185913277,-0.009117687284878795,-0.00424560150775658,supported_decrease,0.028739568631658587,0.02654883950325234,0.030833095053513483,supported_increase,-0.014410958904109572,-0.017735159817351565,-0.011671232876712323,supported_decrease,0.02593607305936072,0.02374429223744292,0.02812785388127852,supported_increase,5,decrease,increase,priority_loses_general_gains,priority_loses_general_gains,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C19,compact_balanced_block_1,6,3.0,0.7,30,62.99999999999999,27.000000000000004,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C19,release,average_utilization,reservation_only_vs_horizon_only,reservation_only,horizon_only,-0.010082191780821547,-0.01210958904109547,-0.008054794520547848,supported_decrease,-0.01639254940873236,-0.018698336282501338,-0.013767889525597243,supported_decrease,0.10857260742168204,0.10569285570068714,0.11227958292119367,supported_increase,-0.26632286306956143,-0.26811312975689233,-0.2641471449680003,supported_decrease,0.22898630136986303,0.22787214611872142,0.2301552511415525,supported_increase,-0.23948858447488583,-0.24210045662100454,-0.2368767123287671,supported_decrease,5,increase,decrease,priority_gains_general_loses,priority_gains_general_loses,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C19,compact_balanced_block_1,6,3.0,0.7,30,62.99999999999999,27.000000000000004,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C19,release,weighted_utilization,horizon_only_vs_baseline,horizon_only,baseline,0.015598173515981206,0.01494063926940572,0.01636529680365224,supported_increase,0.005135575771859191,0.002733031102797012,0.007351912694851415,supported_increase,0.0035757090264967985,0.0009354444528128503,0.00618018882125212,practical_tie,0.00825530926258412,0.0031550470521464645,0.013322834128483873,supported_increase,0.00863926940639268,0.0053698630136985726,0.012547945205479482,supported_increase,0.0068858447488584495,0.002575342465753383,0.010630136986301397,supported_increase,5,tie,increase,priority_tied_general_gains,priority_tied_general_gains,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C19,compact_balanced_block_1,6,3.0,0.7,30,62.99999999999999,27.000000000000004,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C19,release,weighted_utilization,reservation_only_vs_baseline,reservation_only,baseline,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C19,compact_balanced_block_1,6,3.0,0.7,30,62.99999999999999,27.000000000000004,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C19,release,weighted_utilization,both_flexible_vs_baseline,both_flexible,baseline,0.015926940639268937,0.01539726027397259,0.016511415525113215,supported_increase,0.005444073442421493,0.002722293745605675,0.008033124700398098,supported_increase,0.003993849733345179,0.0010829307080406415,0.007361106514014925,practical_tie,0.008344520860574212,0.00272108458370125,0.013192023251239315,supported_increase,0.00918721461187213,0.005570776255707699,0.012986301369863052,supported_increase,0.00664840182648403,0.002447488584474855,0.01037442922374432,supported_increase,5,tie,increase,priority_tied_general_gains,priority_tied_general_gains,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C19,compact_balanced_block_1,6,3.0,0.7,30,62.99999999999999,27.000000000000004,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C19,release,weighted_utilization,both_flexible_vs_horizon_only,both_flexible,horizon_only,0.00032876712328773207,0.0,0.0009863013698631963,practical_tie,0.00030849767056230216,-1.5616124378681207e-05,0.0009480403808690863,practical_tie,0.00041814070684838,5.2599775648123905e-05,0.0010718510948227733,practical_tie,8.921159799009093e-05,-0.0003247471736570917,0.0007345881651244501,practical_tie,0.0005479452054794498,0.00012785388127853903,0.0012602739726027545,practical_tie,-0.0002374429223744201,-0.00034703196347029007,-0.00010958904109589218,practical_tie,5,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C19,compact_balanced_block_1,6,3.0,0.7,30,62.99999999999999,27.000000000000004,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C19,release,weighted_utilization,both_flexible_vs_reservation_only,both_flexible,reservation_only,0.015926940639268937,0.015360730593607097,0.01654794520547871,supported_increase,0.005444073442421493,0.002722293745605675,0.00803644291136906,supported_increase,0.003993849733345179,0.0010829307080406415,0.006895057771862334,practical_tie,0.008344520860574212,0.001992196519968492,0.013192023251239315,supported_increase,0.00918721461187213,0.005625570776255651,0.013260273972602765,supported_increase,0.00664840182648403,0.002447488584474855,0.010231963470319632,supported_increase,5,tie,increase,priority_tied_general_gains,priority_tied_general_gains,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C19,compact_balanced_block_1,6,3.0,0.7,30,62.99999999999999,27.000000000000004,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C19,release,weighted_utilization,reservation_only_vs_horizon_only,reservation_only,horizon_only,-0.015598173515981206,-0.016310502283104444,-0.014977168949771384,supported_decrease,-0.005135575771859191,-0.0075381204409213694,-0.002733031102797012,supported_decrease,-0.0035757090264967985,-0.006352467586934973,-0.0009712292317414772,practical_tie,-0.00825530926258412,-0.013322834128483873,-0.0031550470521464645,supported_decrease,-0.00863926940639268,-0.012547945205479482,-0.0053680365296803175,supported_decrease,-0.0068858447488584495,-0.010630136986301397,-0.0022283105022830817,supported_decrease,5,tie,decrease,priority_tied_general_loses,priority_tied_general_loses,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C19,compact_balanced_block_1,6,3.0,0.7,30,62.99999999999999,27.000000000000004,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C20,release,average_utilization,horizon_only_vs_baseline,horizon_only,baseline,0.014334246575341946,0.012405479452054302,0.01628493150684862,supported_increase,0.004280713093776778,0.0015945224197168374,0.006966903767836719,practical_tie,0.005357345972855765,0.004180967582959505,0.0064558119843940885,supported_increase,0.002127447335618704,-0.004770583442685983,0.009025478113923392,practical_tie,0.0144328767123288,0.01347945205479455,0.015857534246575367,supported_increase,-0.00035068493150682,-0.0024238356164383375,0.0017205479452055195,practical_tie,5,increase,tie,priority_gains_general_tied,priority_gains_general_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C20,compact_balanced_block_1,14,3.0,0.9,50,135.0,14.999999999999996,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C20,release,average_utilization,reservation_only_vs_baseline,reservation_only,baseline,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C20,compact_balanced_block_1,14,3.0,0.9,50,135.0,14.999999999999996,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C20,release,average_utilization,both_flexible_vs_baseline,both_flexible,baseline,0.015068493150684592,0.012986301369862651,0.017446575342465142,supported_increase,-0.06469981701891109,-0.06738404114752648,-0.06184567697486445,supported_decrease,0.0335287404350859,0.03203686414691424,0.03502737383425512,supported_increase,-0.26115693192690514,-0.2666604998575296,-0.2554795635896087,supported_decrease,0.09446575342465753,0.09232876712328775,0.09649315068493147,supported_increase,-0.07981369863013696,-0.08133698630136983,-0.07822465753424657,supported_decrease,5,increase,decrease,priority_gains_general_loses,priority_gains_general_loses,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C20,compact_balanced_block_1,14,3.0,0.9,50,135.0,14.999999999999996,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C20,release,average_utilization,both_flexible_vs_horizon_only,both_flexible,horizon_only,0.0007342465753426453,-0.0008219178082190081,0.00209315068493201,practical_tie,-0.06898053011268787,-0.07018963856271351,-0.06785064954721827,supported_decrease,0.02817139446223014,0.02686645961502986,0.02949098565901982,supported_increase,-0.26328437926252385,-0.2672257143434736,-0.25921660227829435,supported_decrease,0.08003287671232873,0.07746849315068485,0.0825972602739726,supported_increase,-0.07946301369863014,-0.08140273972602743,-0.07758904109589039,supported_decrease,5,increase,decrease,priority_gains_general_loses,priority_gains_general_loses,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C20,compact_balanced_block_1,14,3.0,0.9,50,135.0,14.999999999999996,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C20,release,average_utilization,both_flexible_vs_reservation_only,both_flexible,reservation_only,0.015068493150684592,0.012986301369862651,0.017446575342465142,supported_increase,-0.06469981701891109,-0.06738499486850501,-0.061813578480476514,supported_decrease,0.0335287404350859,0.03180005912107209,0.035051489979245454,supported_increase,-0.26115693192690514,-0.26683276062912203,-0.2555890117088934,supported_decrease,0.09446575342465753,0.09243835616438359,0.09649315068493147,supported_increase,-0.07981369863013696,-0.08133698630136983,-0.07822465753424657,supported_decrease,5,increase,decrease,priority_gains_general_loses,priority_gains_general_loses,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C20,compact_balanced_block_1,14,3.0,0.9,50,135.0,14.999999999999996,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C20,release,average_utilization,reservation_only_vs_horizon_only,reservation_only,horizon_only,-0.014334246575341946,-0.01628493150684862,-0.012383561643835273,supported_decrease,-0.004280713093776778,-0.0070695997205202366,-0.0015945224197168374,practical_tie,-0.005357345972855765,-0.0064558119843940885,-0.004180967582959505,supported_decrease,-0.002127447335618704,-0.009025478113923392,0.004770583442685983,practical_tie,-0.0144328767123288,-0.015857534246575388,-0.01347945205479455,supported_decrease,0.00035068493150682,-0.0017205479452055195,0.0027835616438355777,practical_tie,5,decrease,tie,priority_loses_general_tied,priority_loses_general_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C20,compact_balanced_block_1,14,3.0,0.9,50,135.0,14.999999999999996,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C20,release,weighted_utilization,horizon_only_vs_baseline,horizon_only,baseline,0.014334246575341946,0.012383561643835273,0.016197260273971704,supported_increase,0.004280713093776778,0.0015945224197168374,0.0070695997205202366,practical_tie,0.005357345972855765,0.004180967582959505,0.0064558119843940885,supported_increase,0.002127447335618704,-0.004770583442685983,0.009164435898320588,practical_tie,0.0144328767123288,0.013457534246575387,0.015857534246575367,supported_increase,-0.00035068493150682,-0.0024986301369862825,0.0017205479452055195,practical_tie,5,increase,tie,priority_gains_general_tied,priority_gains_general_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C20,compact_balanced_block_1,14,3.0,0.9,50,135.0,14.999999999999996,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C20,release,weighted_utilization,reservation_only_vs_baseline,reservation_only,baseline,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C20,compact_balanced_block_1,14,3.0,0.9,50,135.0,14.999999999999996,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C20,release,weighted_utilization,both_flexible_vs_baseline,both_flexible,baseline,0.014334246575341946,0.012383561643835273,0.01628493150684862,supported_increase,0.004280713093776778,0.0015945224197168374,0.007076164782788137,practical_tie,0.005357345972855765,0.0041351183393514065,0.006401849746421639,supported_increase,0.002127447335618704,-0.004770583442685983,0.009164435898320588,practical_tie,0.0144328767123288,0.013457534246575387,0.015857534246575367,supported_increase,-0.00035068493150682,-0.0024219178082191596,0.0017205479452055195,practical_tie,5,increase,tie,priority_gains_general_tied,priority_gains_general_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C20,compact_balanced_block_1,14,3.0,0.9,50,135.0,14.999999999999996,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C20,release,weighted_utilization,both_flexible_vs_horizon_only,both_flexible,horizon_only,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C20,compact_balanced_block_1,14,3.0,0.9,50,135.0,14.999999999999996,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C20,release,weighted_utilization,both_flexible_vs_reservation_only,both_flexible,reservation_only,0.014334246575341946,0.012383561643835273,0.01628493150684862,supported_increase,0.004280713093776778,0.0015945224197168374,0.006966903767836719,practical_tie,0.005357345972855765,0.004180967582959505,0.0064558119843940885,supported_increase,0.002127447335618704,-0.004770583442685983,0.009164435898320588,practical_tie,0.0144328767123288,0.01347945205479455,0.015857534246575388,supported_increase,-0.00035068493150682,-0.0024238356164383375,0.0017205479452055195,practical_tie,5,increase,tie,priority_gains_general_tied,priority_gains_general_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C20,compact_balanced_block_1,14,3.0,0.9,50,135.0,14.999999999999996,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_MILD_C20,release,weighted_utilization,reservation_only_vs_horizon_only,reservation_only,horizon_only,-0.014334246575341946,-0.01628493150684862,-0.012383561643835273,supported_decrease,-0.004280713093776778,-0.0070695997205202366,-0.0015945224197168374,practical_tie,-0.005357345972855765,-0.0064558119843940885,-0.004180967582959505,supported_decrease,-0.002127447335618704,-0.009025478113923392,0.004770583442685983,practical_tie,-0.0144328767123288,-0.016010958904109595,-0.01347945205479455,supported_decrease,0.00035068493150682,-0.0017205479452055195,0.002641095890410916,practical_tie,5,decrease,tie,priority_loses_general_tied,priority_loses_general_tied,patient_characteristics_pilot,balking_sensitivity,low,mild,BK_LOW_MILD,C20,compact_balanced_block_1,14,3.0,0.9,50,135.0,14.999999999999996,0.2,0.2,16,0.1,0.2,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_SAME_C01,release,average_utilization,horizon_only_vs_baseline,horizon_only,baseline,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,same,BK_LOW_SAME,C01,compact_balanced_block_1,6,1.0,0.1,30,3.0,27.0,0.2,0.2,22,0.05,0.1,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_SAME_C01,release,average_utilization,reservation_only_vs_baseline,reservation_only,baseline,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,same,BK_LOW_SAME,C01,compact_balanced_block_1,6,1.0,0.1,30,3.0,27.0,0.2,0.2,22,0.05,0.1,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_SAME_C01,release,average_utilization,both_flexible_vs_baseline,both_flexible,baseline,0.001954337899543601,0.0005844748858447435,0.003324200913242459,practical_tie,0.0040414620551118665,0.0007125125853406633,0.0073770843834178625,practical_tie,0.005891626832536123,0.0005046985500164691,0.011278555115055777,supported_increase,0.0003411325002634413,-0.001990340081270925,0.0032608605059986527,practical_tie,0.001059360730593603,-0.00032876712328767655,0.002520547945205484,practical_tie,0.0009863013698630184,-0.00010958904109590329,0.0026118721461187546,practical_tie,5,increase,tie,priority_gains_general_tied,priority_gains_general_tied,patient_characteristics_pilot,balking_sensitivity,low,same,BK_LOW_SAME,C01,compact_balanced_block_1,6,1.0,0.1,30,3.0,27.0,0.2,0.2,22,0.05,0.1,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
