background_id,variant,policy,comparison,average_optimal_horizon_days,average_optimal_Q,average_optimal_window,weighted_optimal_horizon_days,weighted_optimal_Q,weighted_optimal_window,same_horizon,same_Q,same_window,same_policy_cell,delta_average_utilization,delta_average_utilization_ci_low,delta_average_utilization_ci_high,average_utilization_change_status,delta_weighted_utilization,delta_weighted_utilization_ci_low,delta_weighted_utilization_ci_high,weighted_utilization_change_status,delta_class_1_percent_serviced,delta_class_1_percent_serviced_ci_low,delta_class_1_percent_serviced_ci_high,class_1_percent_serviced_change_status,delta_class_2_percent_serviced,delta_class_2_percent_serviced_ci_low,delta_class_2_percent_serviced_ci_high,class_2_percent_serviced_change_status,delta_class_1_slot_utilization,delta_class_1_slot_utilization_ci_low,delta_class_1_slot_utilization_ci_high,class_1_slot_utilization_change_status,delta_class_2_slot_utilization,delta_class_2_slot_utilization_ci_low,delta_class_2_slot_utilization_ci_high,class_2_slot_utilization_change_status,n_paired_seeds,capacity_tradeoff,priority_weighted_access_tradeoff,class_1_served_rate_direction,class_2_served_rate_direction,patient_group_tradeoff,patient_group_supported_tradeoff,design_note,patient_characteristic,class2_reference,contrast_level,profile_id,clinic_context_id,clinic_block,horizon_days,rho,class1_share,slots_per_day,lambda_1,lambda_2,cancel_1,cancel_2,balk_threshold_1,balk_low_1,balk_high_1,balk_threshold_2,balk_low_2,balk_high_2,noshow_threshold_1,noshow_low_1,noshow_high_1,noshow_threshold_2,noshow_low_2,noshow_high_2,cap_thresholds_to_horizon
PCP_BK_LOW_SAME_C19,release,both_flexible,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,same,BK_LOW_SAME,C19,compact_balanced_block_1,6,3.0,0.7,30,62.99999999999999,27.000000000000004,0.2,0.2,22,0.05,0.1,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_SAME_C20,release,baseline,weighted_optimal_minus_average_optimal,14,0,-1,14,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,same,BK_LOW_SAME,C20,compact_balanced_block_1,14,3.0,0.9,50,135.0,14.999999999999996,0.2,0.2,22,0.05,0.1,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_SAME_C20,release,horizon_only,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,same,BK_LOW_SAME,C20,compact_balanced_block_1,14,3.0,0.9,50,135.0,14.999999999999996,0.2,0.2,22,0.05,0.1,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_SAME_C20,release,reservation_only,weighted_optimal_minus_average_optimal,14,0,-1,14,7,9,True,False,False,False,0.0,0.0,0.0,practical_tie,4.908059212667126e-05,-0.00010208595279356247,0.00019145994965225066,practical_tie,-1.985975347988944e-05,-8.073513567330437e-05,4.533837748033065e-05,practical_tie,0.00018696128333980377,-0.00039693461334139313,0.0007733327871396578,practical_tie,-5.4794520547951644e-05,-0.00021917808219178435,0.00010958904109588108,practical_tie,5.479452054791833e-05,-0.00012054794520549861,0.00021917808219179546,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,same,BK_LOW_SAME,C20,compact_balanced_block_1,14,3.0,0.9,50,135.0,14.999999999999996,0.2,0.2,22,0.05,0.1,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_SAME_C20,release,both_flexible,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,same,BK_LOW_SAME,C20,compact_balanced_block_1,14,3.0,0.9,50,135.0,14.999999999999996,0.2,0.2,22,0.05,0.1,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_STRONG_C01,release,baseline,weighted_optimal_minus_average_optimal,6,0,-1,6,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,strong,BK_LOW_STRONG,C01,compact_balanced_block_1,6,1.0,0.1,30,3.0,27.0,0.2,0.2,9,0.2,0.3,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_STRONG_C01,release,horizon_only,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,strong,BK_LOW_STRONG,C01,compact_balanced_block_1,6,1.0,0.1,30,3.0,27.0,0.2,0.2,9,0.2,0.3,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_STRONG_C01,release,reservation_only,weighted_optimal_minus_average_optimal,6,24,3,6,24,3,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,strong,BK_LOW_STRONG,C01,compact_balanced_block_1,6,1.0,0.1,30,3.0,27.0,0.2,0.2,9,0.2,0.3,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_STRONG_C01,release,both_flexible,weighted_optimal_minus_average_optimal,6,24,3,2,23,2,False,False,False,False,-0.008657534246574982,-0.015123287671232588,-0.002666666666666262,supported_decrease,0.00184533514524583,-0.005436024969516051,0.009070560310159893,practical_tie,0.0018973358326497935,-0.010121308721248367,0.015170035204435717,practical_tie,0.0017413337704378807,-0.0027636531388415043,0.004867471725101935,practical_tie,0.0017168949771689396,-0.00016438356164381884,0.0031963470319634397,practical_tie,-0.010666666666666647,-0.015561643835616446,-0.005406392694063888,supported_decrease,5,decrease,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,strong,BK_LOW_STRONG,C01,compact_balanced_block_1,6,1.0,0.1,30,3.0,27.0,0.2,0.2,9,0.2,0.3,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_STRONG_C02,release,baseline,weighted_optimal_minus_average_optimal,14,0,-1,14,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,strong,BK_LOW_STRONG,C02,compact_balanced_block_1,14,1.0,0.3,50,15.0,35.0,0.2,0.2,9,0.2,0.3,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_STRONG_C02,release,horizon_only,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,strong,BK_LOW_STRONG,C02,compact_balanced_block_1,14,1.0,0.3,50,15.0,35.0,0.2,0.2,9,0.2,0.3,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_STRONG_C02,release,reservation_only,weighted_optimal_minus_average_optimal,14,41,3,14,43,5,True,False,False,False,-0.004909589041095841,-0.012909589041095893,0.0012164383561643843,practical_tie,0.0024983053574117787,0.0008714957152512915,0.003955393480350233,practical_tie,0.003747643098510056,0.0010720576519986258,0.006552277903238535,practical_tie,-3.7012478470987986e-07,-0.0027932368019164986,0.002825985430155087,practical_tie,-0.00059178082191782,-0.003638356164383538,0.002564383561643785,practical_tie,-0.004460273972602758,-0.009917808219178093,6.575342465748868e-05,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,strong,BK_LOW_STRONG,C02,compact_balanced_block_1,14,1.0,0.3,50,15.0,35.0,0.2,0.2,9,0.2,0.3,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_STRONG_C02,release,both_flexible,weighted_optimal_minus_average_optimal,6,41,3,6,43,5,True,False,False,False,-0.004909589041095841,-0.013183561643835672,0.0014904109589041648,practical_tie,0.0024983053574117787,0.0009341014162305595,0.0038271349368872443,practical_tie,0.003747643098510056,0.0011242086338405066,0.00661853582586589,practical_tie,-3.7012478470987986e-07,-0.0028267256797245067,0.0026918376898442233,practical_tie,-0.00059178082191782,-0.0038794520547945355,0.002356164383561621,practical_tie,-0.004460273972602758,-0.009917808219178093,-5.479452054799605e-05,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,strong,BK_LOW_STRONG,C02,compact_balanced_block_1,14,1.0,0.3,50,15.0,35.0,0.2,0.2,9,0.2,0.3,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_STRONG_C03,release,baseline,weighted_optimal_minus_average_optimal,22,0,-1,22,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,strong,BK_LOW_STRONG,C03,compact_balanced_block_1,22,1.0,0.5,30,15.0,15.0,0.2,0.2,9,0.2,0.3,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_STRONG_C03,release,horizon_only,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,strong,BK_LOW_STRONG,C03,compact_balanced_block_1,22,1.0,0.5,30,15.0,15.0,0.2,0.2,9,0.2,0.3,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_STRONG_C03,release,reservation_only,weighted_optimal_minus_average_optimal,22,24,3,22,27,7,True,False,False,False,-0.005004566210045658,-0.010246575342466114,0.0004200913242013105,uncertain_decrease,0.0014629735025534218,-0.00027725021813127524,0.004120587060620684,practical_tie,0.0027962990390569377,-0.0005153623099121817,0.007731469281189995,practical_tie,-0.0012036775704535652,-0.0037630078037549364,0.001355652662847806,practical_tie,-0.0018995433789953942,-0.006703196347031926,0.0029041095890411373,practical_tie,-0.0031050228310502527,-0.006776255707762568,0.0018630136986301227,practical_tie,5,decrease,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,strong,BK_LOW_STRONG,C03,compact_balanced_block_1,22,1.0,0.5,30,15.0,15.0,0.2,0.2,9,0.2,0.3,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_STRONG_C03,release,both_flexible,weighted_optimal_minus_average_optimal,6,24,3,10,27,7,False,False,False,False,-0.005004566210045658,-0.010246575342466114,5.479452054828471e-05,uncertain_decrease,0.0014629735025534218,-0.00029465823897416587,0.004122621277315242,practical_tie,0.0027962990390569377,-0.0005866762146301774,0.0076601553764719995,practical_tie,-0.0012036775704535652,-0.0037630078037549364,0.001345947942679615,practical_tie,-0.0018995433789953942,-0.006703196347031926,0.0029041095890411373,practical_tie,-0.0031050228310502527,-0.006776255707762568,0.0018630136986301227,practical_tie,5,decrease,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,strong,BK_LOW_STRONG,C03,compact_balanced_block_1,22,1.0,0.5,30,15.0,15.0,0.2,0.2,9,0.2,0.3,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_STRONG_C04,release,baseline,weighted_optimal_minus_average_optimal,6,0,-1,6,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,strong,BK_LOW_STRONG,C04,compact_balanced_block_1,6,1.0,0.7,50,35.0,15.000000000000002,0.2,0.2,9,0.2,0.3,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_STRONG_C04,release,horizon_only,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,strong,BK_LOW_STRONG,C04,compact_balanced_block_1,6,1.0,0.7,50,35.0,15.000000000000002,0.2,0.2,9,0.2,0.3,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_STRONG_C04,release,reservation_only,weighted_optimal_minus_average_optimal,6,45,3,6,45,3,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,strong,BK_LOW_STRONG,C04,compact_balanced_block_1,6,1.0,0.7,50,35.0,15.000000000000002,0.2,0.2,9,0.2,0.3,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_STRONG_C04,release,both_flexible,weighted_optimal_minus_average_optimal,2,42,2,2,45,2,True,False,True,False,-0.004821917808218901,-0.008383561643834936,-0.0012821917808220728,practical_tie,0.0017608710732760935,-0.0006361656455554421,0.004944536438737357,practical_tie,0.0023260512051743953,-2.4323088230526757e-05,0.005601551998479582,practical_tie,0.0006305108094793787,-0.0023285295016988172,0.004138561874144164,practical_tie,-0.001906849315068504,-0.005128767123287648,0.0005260273972602647,practical_tie,-0.0029150684931506963,-0.005875890410958908,-0.00046027397260274273,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,strong,BK_LOW_STRONG,C04,compact_balanced_block_1,6,1.0,0.7,50,35.0,15.000000000000002,0.2,0.2,9,0.2,0.3,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_STRONG_C05,release,baseline,weighted_optimal_minus_average_optimal,14,0,-1,14,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,strong,BK_LOW_STRONG,C05,compact_balanced_block_1,14,1.0,0.9,30,27.0,2.999999999999999,0.2,0.2,9,0.2,0.3,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_STRONG_C05,release,horizon_only,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,strong,BK_LOW_STRONG,C05,compact_balanced_block_1,14,1.0,0.9,30,27.0,2.999999999999999,0.2,0.2,9,0.2,0.3,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_STRONG_C05,release,reservation_only,weighted_optimal_minus_average_optimal,14,0,-1,14,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,strong,BK_LOW_STRONG,C05,compact_balanced_block_1,14,1.0,0.9,30,27.0,2.999999999999999,0.2,0.2,9,0.2,0.3,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_STRONG_C05,release,both_flexible,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,strong,BK_LOW_STRONG,C05,compact_balanced_block_1,14,1.0,0.9,30,27.0,2.999999999999999,0.2,0.2,9,0.2,0.3,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_STRONG_C06,release,baseline,weighted_optimal_minus_average_optimal,22,0,-1,22,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,strong,BK_LOW_STRONG,C06,compact_balanced_block_1,22,1.6,0.1,50,8.0,72.0,0.2,0.2,9,0.2,0.3,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_STRONG_C06,release,horizon_only,weighted_optimal_minus_average_optimal,2,0,-1,2,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,strong,BK_LOW_STRONG,C06,compact_balanced_block_1,22,1.6,0.1,50,8.0,72.0,0.2,0.2,9,0.2,0.3,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_STRONG_C06,release,reservation_only,weighted_optimal_minus_average_optimal,22,50,22,22,50,22,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,strong,BK_LOW_STRONG,C06,compact_balanced_block_1,22,1.6,0.1,50,8.0,72.0,0.2,0.2,9,0.2,0.3,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_STRONG_C06,release,both_flexible,weighted_optimal_minus_average_optimal,2,35,2,2,50,2,True,False,True,False,-0.0008657534246572674,-0.0032767123287665177,0.001194520547945377,practical_tie,0.019053776854716542,0.014243130182994324,0.023372722801100566,supported_increase,0.029178473524335623,0.02280243323566613,0.03472814606404817,supported_increase,-0.001195616484521489,-0.0046550483688680535,0.003001700672864338,practical_tie,0.004832876712328784,0.002060273972602766,0.007605479452054803,practical_tie,-0.0057643835616438596,-0.008330684931506873,-0.0031978082191781196,supported_decrease,5,tie,increase,increase,tie,priority_gains_general_tied,priority_gains_general_tied,patient_characteristics_pilot,balking_sensitivity,low,strong,BK_LOW_STRONG,C06,compact_balanced_block_1,22,1.6,0.1,50,8.0,72.0,0.2,0.2,9,0.2,0.3,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_STRONG_C07,release,baseline,weighted_optimal_minus_average_optimal,6,0,-1,6,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,strong,BK_LOW_STRONG,C07,compact_balanced_block_1,6,1.6,0.3,30,14.4,33.599999999999994,0.2,0.2,9,0.2,0.3,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_STRONG_C07,release,horizon_only,weighted_optimal_minus_average_optimal,2,0,-1,6,0,-1,False,True,True,False,-0.0006757990867580776,-0.001315068493150795,5.47945205477518e-05,practical_tie,0.0011699703081615499,-0.006853726289829121,0.00782816512984572,practical_tie,-0.0005134729634545642,-0.010098586003375608,0.006314405353054919,practical_tie,0.0045368568513937555,-0.0027903876888450085,0.01186410139163252,practical_tie,0.0010958904109589162,-0.005278538812785371,0.007363470319634699,practical_tie,-0.0018447488584475203,-0.0075068493150685315,0.00420091324200913,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,strong,BK_LOW_STRONG,C07,compact_balanced_block_1,6,1.6,0.3,30,14.4,33.599999999999994,0.2,0.2,9,0.2,0.3,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_STRONG_C07,release,reservation_only,weighted_optimal_minus_average_optimal,6,30,6,6,30,6,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,strong,BK_LOW_STRONG,C07,compact_balanced_block_1,6,1.6,0.3,30,14.4,33.599999999999994,0.2,0.2,9,0.2,0.3,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_STRONG_C07,release,both_flexible,weighted_optimal_minus_average_optimal,2,11,2,14,29,14,False,False,False,False,-0.004365296803652763,-0.004931506849315181,-0.00339726027397218,practical_tie,0.04739040196441113,0.04405254062531587,0.050497972329004284,supported_increase,0.09400788493985461,0.08772600941723599,0.09882269426534099,supported_increase,-0.04584456398647574,-0.05560367075523183,-0.03686351656085014,supported_decrease,0.04798173515981735,0.040949771689497726,0.05426484018264839,supported_increase,-0.052219178082191786,-0.05771689497716896,-0.045826484018264814,supported_decrease,5,tie,increase,increase,decrease,priority_gains_general_loses,priority_gains_general_loses,patient_characteristics_pilot,balking_sensitivity,low,strong,BK_LOW_STRONG,C07,compact_balanced_block_1,6,1.6,0.3,30,14.4,33.599999999999994,0.2,0.2,9,0.2,0.3,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_STRONG_C08,release,baseline,weighted_optimal_minus_average_optimal,14,0,-1,14,0,-1,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,strong,BK_LOW_STRONG,C08,compact_balanced_block_1,14,1.6,0.5,50,40.0,40.0,0.2,0.2,9,0.2,0.3,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_STRONG_C08,release,horizon_only,weighted_optimal_minus_average_optimal,2,0,-1,6,0,-1,False,True,True,False,-0.0007561643835624299,-0.0022246575342478314,0.0012493150684925291,practical_tie,0.0011940784828657236,-0.003883497185643597,0.006371915867464595,practical_tie,0.0019141063695356174,-0.0020005103305796856,0.006652137868136866,practical_tie,-0.0002459772904740198,-0.007950256044040005,0.0074583014630919655,practical_tie,0.0029150684931507076,0.0005808219178082719,0.0052493150684931435,practical_tie,-0.0035726027397260385,-0.00621369863013701,-0.0011287671232876662,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,strong,BK_LOW_STRONG,C08,compact_balanced_block_1,14,1.6,0.5,50,40.0,40.0,0.2,0.2,9,0.2,0.3,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
PCP_BK_LOW_STRONG_C08,release,reservation_only,weighted_optimal_minus_average_optimal,14,50,14,14,50,14,True,True,True,True,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,0.0,0.0,0.0,practical_tie,5,tie,tie,tie,tie,both_groups_tied,both_groups_tied,patient_characteristics_pilot,balking_sensitivity,low,strong,BK_LOW_STRONG,C08,compact_balanced_block_1,14,1.6,0.5,50,40.0,40.0,0.2,0.2,9,0.2,0.3,22,0.05,0.1,4,0.05,0.1,4,0.05,0.1,False
