background_id,source_scenario_ids,scenario_type,rho,class1_share,slots_per_day,horizon_class1,horizon_class2,cancel_class1,cancel_class2,target_loss_share,balk_probability,noshow_probability,n_paired_seeds,mean_balk_loss_share,mean_noshow_loss_share,balk_target_error,noshow_target_error,loss_match_gap,loss_match_valid,delta_utilization_balk_minus_noshow,delta_utilization_balk_minus_noshow_ci_low,delta_utilization_balk_minus_noshow_ci_high,utilization_component,delta_class1_served_balk_vs_baseline,delta_class1_served_balk_vs_baseline_ci_low,delta_class1_served_balk_vs_baseline_ci_high,balk_served_component,delta_class1_served_noshow_vs_baseline,delta_class1_served_noshow_vs_baseline_ci_low,delta_class1_served_noshow_vs_baseline_ci_high,noshow_served_component,delta_utilization_balk_vs_baseline,delta_utilization_balk_vs_baseline_ci_low,delta_utilization_balk_vs_baseline_ci_high,delta_utilization_noshow_vs_baseline,delta_utilization_noshow_vs_baseline_ci_low,delta_utilization_noshow_vs_baseline_ci_high,failure_component,classification
H2B0062,S030,sobol_symmetric,1.25,0.9,64,7,7,0.5,0.5,0.2,0.2,0.2482016324587549,20,0.19984076227211708,0.20085323920710252,0.00015923772788292712,0.0008532392071025074,0.0010124769349854346,True,0.2143279109589041,0.21219133134997908,0.21646449056782913,supported,-0.020396754637977542,-0.022746492008693647,-0.018047017267261437,supported,-0.20085323920710252,-0.20237909635230594,-0.1993273820618991,supported,-0.011650256849315106,-0.012815986817077251,-0.01048452688155296,-0.22597816780821917,-0.22751716099848807,-0.22443917461795027,,supported
H2B0063,S031,sobol_symmetric,1.25,0.3,32,28,28,0.3,0.3,0.05,0.0496570284609789,0.0625894819088517,20,0.0490557123554413,0.04946763891395821,0.0009442876445587001,0.0005323610860417938,0.0004119265585169063,True,0.01495719178082191,0.012694195846773046,0.017220187714870775,supported,-0.02774120770611736,-0.03226844885820246,-0.023213966554032264,supported,-0.04946763891395825,-0.05051898943089755,-0.048416288397018954,supported,-0.0035958904109589076,-0.005812628777756755,-0.0013791520441610605,-0.01855308219178082,-0.018946350413131575,-0.018159813970430063,,supported
H2B0063,S031,sobol_symmetric,1.25,0.3,32,28,28,0.3,0.3,0.1,0.098625399146364,0.1251789638177035,20,0.09801908122397242,0.0997340493243872,0.0019809187760275876,0.0002659506756128027,0.0017149681004147849,True,0.031177226027397253,0.02844151929857563,0.03391293275621888,supported,-0.05692737475030836,-0.060769226921444826,-0.053085522579171894,supported,-0.09973404932438726,-0.10153567722596828,-0.09793242142280624,supported,-0.0062457191780821986,-0.009116070745563695,-0.0033753676106007035,-0.03742294520547945,-0.038171215905216736,-0.03667467450574217,,supported
H2B0063,S031,sobol_symmetric,1.25,0.3,32,28,28,0.3,0.3,0.2,0.2,0.2547507790575183,20,0.1999701818905018,0.2030584286598053,2.981810949820307e-05,0.0030584286598052957,0.0030882467693034987,True,0.06269263698630137,0.060427969689841016,0.06495730428276172,supported,-0.11428211186219894,-0.11885493008514686,-0.10970929363925103,supported,-0.2030584286598053,-0.2061011238430628,-0.2000157334765478,supported,-0.013488869863013698,-0.016158484187380077,-0.010819255538647318,-0.07618150684931506,-0.07760102210135097,-0.07476199159727914,,supported
H2B0064,S032,sobol_symmetric,3.1,0.7,32,14,14,0.0,0.0,0.05,0.1089599708544788,0.1242116612060012,20,0.049322687120234965,0.05047125642635775,0.000677312879765038,0.000471256426357744,0.001148569306122782,True,0.10865582191780825,0.10739942839291493,0.10991221544270156,supported,-0.005709505784975574,-0.007355883861720199,-0.004063127708230949,supported,-0.050471256426357816,-0.051094414597554164,-0.04984809825516147,supported,-0.0018065068493150148,-0.002382628586272668,-0.0012303851123573618,-0.11046232876712328,-0.11150751050407644,-0.10941714703017012,,supported
H2B0064,S032,sobol_symmetric,3.1,0.7,32,14,14,0.0,0.0,0.1,0.1985046982219792,0.2484233224120025,20,0.09888086508121016,0.10034500507572282,0.0011191349187898436,0.00034500507572281236,0.001464139994512656,True,0.21715325342465763,0.21542048492745833,0.21888602192185694,supported,-0.010134590732563595,-0.0123991025568172,-0.00787007890830999,supported,-0.10034500507572286,-0.10130389309208841,-0.0993861170593573,supported,-0.0027097602739725225,-0.0032857903299030747,-0.0021337302180419702,-0.21986301369863015,-0.22162094564554471,-0.21810508175171558,,supported
H2B0064,S032,sobol_symmetric,3.1,0.7,32,14,14,0.0,0.0,0.2,0.3162102652334833,0.496846644824005,0,0.1792240434808721,0.1985849211124694,,,0.0193608776315972,False,,,,inactive,,,,inactive,,,,inactive,,,,,,,target_unattainable,inactive
H2B0065,S033,sobol_symmetric,3.1,0.1,64,7,7,0.5,0.5,0.05,0.05,0.152199529484673,20,0.050329415688131665,0.048239995664464394,0.00032941568813166233,0.0017600043355356088,0.002089420023667271,True,0.012174657534246597,0.009831012072471564,0.01451830299602163,supported,-0.01328388999934973,-0.015717509705523693,-0.010850270293175767,supported,-0.04823999566446444,-0.0494161916837775,-0.04706379964515139,supported,-0.0028446061643835397,-0.005178433299267373,-0.0005107790294997068,-0.015019263698630136,-0.015379731567966086,-0.014658795829294186,,supported
H2B0065,S033,sobol_symmetric,3.1,0.1,64,7,7,0.5,0.5,0.1,0.1010073205785337,0.304399058969346,20,0.10076080306682686,0.09704592972317441,0.000760803066826854,0.0029540702768255933,0.0037148733436524473,True,0.025590753424657543,0.02372898457299326,0.027452522276321827,supported,-0.029376906261758835,-0.03247845484082925,-0.026275357682688422,supported,-0.09704592972317447,-0.09892683146238287,-0.09516502798396606,supported,-0.004616866438356149,-0.006411175087301547,-0.002822557789410751,-0.03020761986301369,-0.030862437991583384,-0.029552801734443995,,supported
H2B0065,S033,sobol_symmetric,3.1,0.1,64,7,7,0.5,0.5,0.2,0.2,0.5960072885673312,20,0.19947593289867924,0.19065887885220256,0.0005240671013207743,0.009341121147797449,0.008817054046476674,True,0.050254708904109636,0.04839511007415176,0.052114307734067514,supported,-0.056221744934724725,-0.05922061496606459,-0.05322287490338486,supported,-0.19065887885220262,-0.19328041858801445,-0.18803733911639078,supported,-0.0090732020547945,-0.010637711269451774,-0.0075086928401372245,-0.05932791095890413,-0.060210663926802015,-0.05844515799100624,,supported
H2B0066,S034,sobol_symmetric,1.25,0.9,16,21,21,0.1,0.1,0.05,0.05,0.0604002406570364,20,0.05124150856064671,0.05074299792397494,0.001241508560646705,0.0007429979239749404,0.0004985106366717645,True,0.05702910958904108,0.05605713122971981,0.058001087948362354,supported,-0.00024988027011385583,-0.006203480214111404,0.005703719673883692,inconclusive,-0.050742997923975,-0.05160271328327913,-0.04988328256467087,supported,-1.7123287671239052e-05,-5.2962740657695615e-05,1.8716165315217507e-05,-0.05704623287671233,-0.05802369043746737,-0.05606877531595729,balk_served,inconclusive
H2B0066,S034,sobol_symmetric,1.25,0.9,16,21,21,0.1,0.1,0.1,0.0984231364037311,0.1208004813140729,20,0.09863263774166856,0.10140888562285724,0.0013673622583314504,0.0014088856228572366,0.002776247881188687,True,0.11366438356164381,0.11210529689358165,0.11522347022970597,supported,-0.003293681019246003,-0.007141851455112997,0.0005544894166209908,inconclusive,-0.1014088856228573,-0.10289227737940629,-0.09992549386630831,supported,-0.00029109589041098616,-0.0005179135685336011,-6.427821228837118e-05,-0.1139554794520548,-0.11557348603858393,-0.11233747286552566,balk_served,inconclusive
H2B0066,S034,sobol_symmetric,1.25,0.9,16,21,21,0.1,0.1,0.2,0.2031151359750057,0.2416009626281459,20,0.20451588127550485,0.2032554364442026,0.0045158812755048405,0.003255436444202592,0.0012604448313022487,True,0.18829623287671238,0.18303616937965575,0.193556296373769,supported,-0.049359311759523156,-0.05353907363628764,-0.04517954988275867,supported,-0.2032554364442026,-0.20533272413023204,-0.20117814875817316,supported,-0.040179794520547894,-0.045127461765850946,-0.03523212727524484,-0.22847602739726022,-0.2308074193719345,-0.22614463542258595,,supported
H2B0067,S035,sobol_symmetric,1.25,0.3,32,14,14,0.0,0.0,0.05,0.05,0.050335057122881,20,0.04969009621112341,0.049573651653461046,0.0003099037888765893,0.00042634834653895726,0.00011644455766236794,True,0.018381849315068526,0.017829970123234735,0.018933728506902316,supported,-0.04912979529853823,-0.05116120588103541,-0.04709838471604105,supported,-0.049573651653461066,-0.05114061692855952,-0.04800668637836261,supported,0.0,0.0,0.0,-0.018381849315068526,-0.018933728506902316,-0.017829970123234735,,supported
H2B0067,S035,sobol_symmetric,1.25,0.3,32,14,14,0.0,0.0,0.1,0.1003190319285118,0.100670114245762,20,0.09931870888758626,0.09962080652694458,0.0006812911124137455,0.00037919347305542805,0.00030209763935831746,True,0.036913527397260254,0.03620476760753585,0.03762228718698466,supported,-0.09803494837376617,-0.100641757189373,-0.09542813955815933,supported,-0.0996208065269446,-0.10167613471986839,-0.09756547833402082,supported,0.0,0.0,0.0,-0.036913527397260254,-0.03762228718698466,-0.03620476760753585,,supported
H2B0067,S035,sobol_symmetric,1.25,0.3,32,14,14,0.0,0.0,0.2,0.2,0.201340228491524,20,0.20085760053975116,0.2003717726661863,0.0008576005397511466,0.000371772666186293,0.0004858278735648536,True,0.07433219178082191,0.07356202747473337,0.07510235608691046,supported,-0.19889446192282945,-0.20161437905224838,-0.1961745447934105,supported,-0.2003717726661863,-0.20256923461446127,-0.19817431071791133,supported,0.0,0.0,0.0,-0.07433219178082191,-0.07510235608691046,-0.07356202747473337,,supported
H2B0068,S036,sobol_symmetric,4.0,0.7,32,28,28,0.3,0.3,0.05,0.05,0.1874000645338166,20,0.049823190079378285,0.04990299651595266,0.00017680992062171774,9.700348404734216e-05,7.980643657437558e-05,True,0.13455051369863016,0.13260991252239013,0.1364911148748702,supported,-0.003826887755191613,-0.004826287264461328,-0.0028274882459218974,inconclusive,-0.04990299651595272,-0.05054183855059317,-0.04926415448131228,supported,-0.0050727739726027345,-0.006625640841683096,-0.003519907103522373,-0.1396232876712329,-0.14124174335155829,-0.1380048319909075,balk_served,inconclusive
H2B0068,S036,sobol_symmetric,4.0,0.7,32,28,28,0.3,0.3,0.1,0.1,0.3748001290676333,20,0.10072871792544677,0.09977336866886287,0.0007287179254467646,0.00022663133113713652,0.0009553492565839011,True,0.27204623287671237,0.2701647963345341,0.27392766941889063,supported,-0.007412113181600538,-0.00873724799029342,-0.006086978372907656,supported,-0.09977336866886291,-0.10048498649974621,-0.0990617508379796,supported,-0.007080479452054788,-0.008387326870025094,-0.0057736320340844825,-0.2791267123287671,-0.2807213931246313,-0.27753203153290296,,supported
H2B0068,S036,sobol_symmetric,4.0,0.7,32,28,28,0.3,0.3,0.2,0.2,0.7496002581352667,20,0.20015216574726233,0.2000107709938692,0.00015216574726231724,1.0770993869202439e-05,0.0001413947533931148,True,0.5444905821917808,0.5428074892370188,0.5461736751465428,supported,-0.016283942491561152,-0.01768284385630882,-0.014885041126813487,supported,-0.20001077099386927,-0.20098305114027779,-0.19903849084746075,supported,-0.015256849315068516,-0.016981078146749453,-0.013532620483387577,-0.5597474315068494,-0.5619033041157263,-0.5575915588979724,,supported
H2B0069,S037,sobol_symmetric,3.1,0.5,16,28,28,0.3,0.3,0.05,0.05,0.146397863708649,20,0.04952230694294472,0.049833515134996856,0.00047769305705528536,0.00016648486500314696,0.0003112081920521384,True,0.07696917808219175,0.0754801997098611,0.07845815645452241,supported,-0.010615687366790597,-0.013761369358650384,-0.007470005374930809,supported,-0.0498335151349969,-0.05068855785777194,-0.048978472412221856,supported,0.0,-3.6770502914678064e-05,3.6770502914678064e-05,-0.07696917808219175,-0.07847328942594343,-0.07546506673844007,,supported
H2B0069,S037,sobol_symmetric,3.1,0.5,16,28,28,0.3,0.3,0.1,0.1,0.2927957274172981,20,0.10019030279441735,0.09960614173297765,0.00019030279441734077,0.0003938582670223595,0.0005841610614397003,True,0.1538184931506849,0.15162731361360915,0.15600967268776067,supported,-0.01976469469953524,-0.02243672129725826,-0.017092668101812224,supported,-0.09960614173297767,-0.100820787439039,-0.09839149602691635,supported,1.7123287671239052e-05,-7.5431155539832306e-06,4.1789690896461335e-05,-0.1538013698630137,-0.1559992495875868,-0.15160349013844063,,supported
H2B0069,S037,sobol_symmetric,3.1,0.5,16,28,28,0.3,0.3,0.2,0.2017309225624635,0.5855914548345963,20,0.2023747701903566,0.1995367797134198,0.00237477019035659,0.0004632202865802182,0.002837990476936808,True,0.30869006849315067,0.3060931395222306,0.31128699746407074,supported,-0.038749546412906656,-0.04168922287477852,-0.035809869951034794,supported,-0.19953677971341982,-0.20127558343187493,-0.1977979759949647,supported,1.7123287671239052e-05,-7.5431155539832306e-06,4.1789690896461335e-05,-0.3086729452054794,-0.311271617741262,-0.3060742726696968,,supported
H2B0070,S038,sobol_symmetric,1.25,0.5,64,14,14,0.0,0.0,0.05,0.05,0.0517907965412062,20,0.04936589913763301,0.049856633543122905,0.0006341008623669958,0.0001433664568770976,0.0004907344054898982,True,0.053572345890410954,0.04405941838172946,0.06308527339909245,supported,-0.02237980741899353,-0.025942149670735902,-0.018817465167251156,supported,-0.04985663354312295,-0.05058003063070174,-0.049133236455544155,supported,0.02304152397260272,0.013495322125042465,0.03258772582016297,-0.030530821917808225,-0.03096660473725902,-0.03009503909835743,,supported
H2B0070,S038,sobol_symmetric,1.25,0.5,64,14,14,0.0,0.0,0.1,0.1,0.1035815930824125,20,0.10082919174980225,0.10004071946655975,0.0008291917498022411,4.071946655974379e-05,0.0007884722832424973,True,0.1882512842465754,0.18014081317307604,0.19636175532007474,supported,-0.06373175163484568,-0.06822959072469204,-0.059233912544999316,supported,-0.10004071946655975,-0.1012262483824473,-0.0988551905506722,supported,0.1270333904109589,0.11907850856749895,0.13498827225441884,-0.06121789383561645,-0.06187329887927296,-0.06056248879195995,,supported
H2B0070,S038,sobol_symmetric,1.25,0.5,64,14,14,0.0,0.0,0.2,0.202558791100516,0.2071631861648251,20,0.2027906390030682,0.19989104302874294,0.002790639003068196,0.00010895697125706816,0.002899595974325264,True,0.1930201198630137,0.18792007018414653,0.1981201695418809,supported,-0.16569319888811163,-0.17004542466981298,-0.16134097310641027,supported,-0.19989104302874297,-0.20178097517015567,-0.19800111088733027,supported,0.07068921232876714,0.06558818256508932,0.07579024209244496,-0.12233090753424655,-0.12343402788828242,-0.12122778718021068,,supported
H2B0071,S039,sobol_symmetric,0.8,0.1,16,21,21,0.1,0.1,0.05,0.05,0.044487757642102,20,0.04588132494049268,0.044589107490027556,0.004118675059507325,0.005410892509972447,0.0012922174504651218,True,0.00018835616438356572,-0.0026670929833986605,0.0030438053121657916,inconclusive,-0.04588132494049273,-0.05118221289748384,-0.040580436983501625,supported,-0.044589107490027605,-0.04775739026153419,-0.04142082471852102,supported,-0.0034075342465753416,-0.006317159304707783,-0.0004979091884429001,-0.0035958904109589076,-0.0038532839313615568,-0.0033384968905562583,utilization,inconclusive
H2B0071,S039,sobol_symmetric,0.8,0.1,16,21,21,0.1,0.1,0.1,0.1049010418428988,0.1,20,0.114017302455043,0.10354751936581952,0.014017302455042999,0.0035475193658195125,0.010469783089223486,False,0.0015924657534246822,-0.0006487408913926796,0.003833672398242044,inconclusive,-0.11401730245504305,-0.11998868723892255,-0.10804591767116355,supported,-0.10354751936581956,-0.10823662951630772,-0.0988584092153314,supported,-0.006738013698630132,-0.008979246736689397,-0.004496780660570868,-0.008330479452054815,-0.008670755640969356,-0.007990203263140275,loss_matching_failed,inconclusive
H2B0071,S039,sobol_symmetric,0.8,0.1,16,21,21,0.1,0.1,0.2,0.215556197694455,0.2078881089434769,20,0.21937229308145634,0.21352813264661372,0.019372293081456327,0.013528132646613705,0.005844160434842621,True,-0.0029965753424657598,-0.00654483361208193,0.0005516829271504102,inconclusive,-0.2193722930814564,-0.22815689911564083,-0.21058768704727196,supported,-0.21352813264661377,-0.22059780561332226,-0.20645845967990528,supported,-0.02017123287671234,-0.023862192879641954,-0.016480272873782724,-0.01717465753424658,-0.017694085628857756,-0.016655229439635405,utilization,inconclusive
H2B0072,S040,sobol_symmetric,2.0,0.9,32,7,7,0.5,0.5,0.05,0.05,0.0950642811204148,20,0.049530723113876365,0.05009467597056957,0.0004692768861236374,9.467597056956462e-05,0.000563952856693202,True,0.09047089041095893,0.08936983793212303,0.09157194288979484,supported,0.0008674295638273876,-0.0014513210813283937,0.0031861802089831687,inconclusive,-0.050094675970569644,-0.0507251741216432,-0.04946417781949609,supported,0.0,0.0,0.0,-0.09047089041095893,-0.09157194288979484,-0.08936983793212303,balk_served,inconclusive
H2B0072,S040,sobol_symmetric,2.0,0.9,32,7,7,0.5,0.5,0.1,0.1,0.1901285622408297,20,0.10032076358699007,0.09984812850713912,0.00032076358699006935,0.00015187149286088886,0.0004726350798509582,True,0.1803724315068493,0.17883454753218153,0.1819103154815171,supported,-0.0030352185958009035,-0.005927767186349532,-0.0001426700052522753,inconclusive,-0.09984812850713917,-0.10082124530267032,-0.09887501171160802,supported,0.0,0.0,0.0,-0.1803724315068493,-0.1819103154815171,-0.17883454753218153,balk_served,inconclusive
H2B0072,S040,sobol_symmetric,2.0,0.9,32,7,7,0.5,0.5,0.2,0.2,0.3802571244816594,20,0.19987059901861906,0.19966366077729503,0.00012940098138095046,0.0003363392227049844,0.00020693824132403393,True,0.36056934931506845,0.35909551738816664,0.36204318124197027,supported,-0.00550161341958369,-0.008313166040182616,-0.002690060798984763,supported,-0.1996636607772951,-0.20088067729923703,-0.1984466442553532,supported,0.0,0.0,0.0,-0.36056934931506845,-0.36204318124197027,-0.35909551738816664,,supported
H2B0073,S041,sobol_symmetric,2.0,0.3,16,14,14,0.1,0.1,0.05,0.0469241352236393,0.0841130689650414,20,0.04603932283589498,0.051169290187541724,0.003960677164105024,0.0011692901875417216,0.005129967351646746,True,0.030881849315068488,0.02982688987289416,0.031936808757242814,supported,-0.016724212868789567,-0.023045787723911797,-0.010402638013667335,supported,-0.05116929018754177,-0.052994385897705304,-0.04934419447737824,supported,0.00016267123287672103,-1.0726154816226833e-05,0.0003360686205696689,-0.030719178082191767,-0.031823946603116424,-0.029614409561267107,,supported
H2B0073,S041,sobol_symmetric,2.0,0.3,16,14,14,0.1,0.1,0.1,0.1,0.1682261379300828,20,0.10101601234252429,0.10321149595435934,0.0010160123425242834,0.0032114959543593363,0.002195483611835053,True,0.061909246575342414,0.06086194060619774,0.0629565525444871,supported,-0.038423190640803434,-0.04409591356899205,-0.03275046771261482,supported,-0.10321149595435938,-0.10516116986627848,-0.10126182204244029,supported,0.00020547945205481866,3.379624529240301e-05,0.0003771626588172343,-0.0617037671232876,-0.06278842684375704,-0.06061910740281816,,supported
H2B0073,S041,sobol_symmetric,2.0,0.3,16,14,14,0.1,0.1,0.2,0.2,0.3364522758601656,20,0.20077910220554843,0.20427386646784945,0.0007791022055484154,0.004273866467849441,0.0034947642623010255,True,0.1224143835616438,0.12123259653036665,0.12359617059292095,supported,-0.0803566513002717,-0.0854097293744373,-0.07530357322610609,supported,-0.20427386646784948,-0.20662965780235612,-0.20191807513334284,supported,0.00023116438356167722,6.821877190311482e-05,0.0003941099952202396,-0.12218321917808217,-0.12335684786470329,-0.12100959049146105,,supported
H2B0074,S042,sobol_symmetric,0.8,0.7,64,28,28,0.5,0.5,0.05,0.05,0.05,20,0.050782415295183146,0.050361245398332366,0.0007824152951831434,0.00036124539833236324,0.00042116989685078016,True,0.004276541095890396,0.0013212663299583954,0.007231815861822397,inconclusive,-0.05078241529518317,-0.05189933434746272,-0.04966549624290362,supported,-0.05036124539833244,-0.05129437775660598,-0.0494281130400589,supported,-0.023854880136986317,-0.02695776155685647,-0.020751998717116162,-0.028131421232876715,-0.02871286026036266,-0.02754998220539077,utilization,inconclusive
H2B0074,S042,sobol_symmetric,0.8,0.7,64,28,28,0.5,0.5,0.1,0.1,0.1,20,0.10039175600510589,0.09971219241461637,0.00039175600510588104,0.0002878075853836315,0.0006795635904895125,True,0.0027996575342465746,-0.00039814369456721115,0.00599745876306036,inconclusive,-0.10039175600510593,-0.10138494328425003,-0.09939856872596183,supported,-0.09971219241461642,-0.10125483783157563,-0.0981695469976572,supported,-0.052893835616438366,-0.05645951045466315,-0.04932816077821358,-0.05569349315068495,-0.056633368891761876,-0.05475361740960802,utilization,inconclusive
H2B0074,S042,sobol_symmetric,0.8,0.7,64,28,28,0.5,0.5,0.2,0.2,0.2050791654523658,20,0.2006603640788855,0.20466955138771098,0.0006603640788854781,0.0046695513877109684,0.00400918730882549,True,0.0021404109589041043,-0.0006878867551134756,0.004968708672921684,inconclusive,-0.20066036407888554,-0.20249204240350116,-0.19882868575426993,supported,-0.20466955138771104,-0.20637978628347176,-0.20295931649195031,supported,-0.11217251712328768,-0.11522748042164915,-0.10911755382492622,-0.1143129280821918,-0.11545794102246243,-0.11316791514192118,utilization,inconclusive
H2B0075,S043,sobol_symmetric,1.25,0.3,16,7,7,0.3,0.3,0.05,0.05,0.0630890799437998,20,0.04977732463992192,0.05066191944956681,0.00022267536007808397,0.0006619194495668043,0.0008845948096448883,True,0.014529109589041096,0.010070826371463643,0.01898739280661855,supported,-0.028804327121668305,-0.037275850539089286,-0.020332803704247327,supported,-0.05066191944956684,-0.053158420600022516,-0.04816541829911117,supported,-0.004383561643835615,-0.008526685300436126,-0.00024043798723510403,-0.01891267123287671,-0.019853189611816896,-0.017972152853936524,,supported
H2B0075,S043,sobol_symmetric,1.25,0.3,16,7,7,0.3,0.3,0.1,0.1,0.1208376206244886,20,0.10155892948600816,0.0977875128743441,0.001558929486008151,0.0022124871256559014,0.0037714166116640524,True,0.025881849315068484,0.02212457003682867,0.029639128593308296,supported,-0.06417316849495369,-0.0726551462869308,-0.05569119070297658,supported,-0.09778751287434415,-0.10087921563871993,-0.09469581010996836,supported,-0.010667808219178098,-0.014347624450695226,-0.006987991987660971,-0.036549657534246584,-0.037552446183861124,-0.035546868884632044,,supported
H2B0075,S043,sobol_symmetric,1.25,0.3,16,7,7,0.3,0.3,0.2,0.2,0.2523563197751992,20,0.2022430439956288,0.20334396612835812,0.0022430439956288017,0.0033439661283581057,0.001100922132729304,True,0.05377568493150684,0.05077832785154376,0.056773042011469925,supported,-0.12712286085939728,-0.13406415286866852,-0.12018156885012604,supported,-0.20334396612835817,-0.20792965362623356,-0.1987582786304828,supported,-0.022200342465753427,-0.025962117222674053,-0.0184385677088328,-0.07597602739726028,-0.07768814746118727,-0.0742639073333333,,supported
H2B0076,S044,sobol_symmetric,4.0,0.7,64,21,21,0.0,0.0,0.05,0.13478206994136,0.1619603513458404,20,0.04859688850926987,0.04983197804880969,0.0014031114907301356,0.00016802195119031138,0.0012350895395398243,True,0.13939426369863012,0.1380387195481766,0.14074980784908364,supported,-0.004991645978631981,-0.0058682243385243605,-0.004115067618739602,inconclusive,-0.04983197804880975,-0.050152209745120115,-0.04951174635249938,supported,-0.004287243150684916,-0.005014950674412608,-0.0035595356269572252,-0.14368150684931505,-0.14475604969636016,-0.14260696400226994,balk_served,inconclusive
H2B0076,S044,sobol_symmetric,4.0,0.7,64,21,21,0.0,0.0,0.1,0.2324760104429291,0.3239207026916809,20,0.09271342798208211,0.09944555702069732,0.0072865720179178944,0.0005544429793026828,0.006732129038615212,True,0.27821275684931507,0.2768779655142999,0.27954754818433025,supported,-0.009714801079347846,-0.010477524896197927,-0.008952077262497766,supported,-0.09944555702069738,-0.09990662143083255,-0.0989844926105622,supported,-0.00857876712328765,-0.009100702684862096,-0.008056831561713204,-0.28679152397260277,-0.2881155888063263,-0.2854674591388792,,supported
H2B0076,S044,sobol_symmetric,4.0,0.7,64,21,21,0.0,0.0,0.2,0.337503062788088,0.6478414053833619,0,0.1524519697538096,0.2003182186519553,,,0.0478662488981456,False,,,,inactive,,,,inactive,,,,inactive,,,,,,,target_unattainable,inactive
H2B0077,S045,sobol_symmetric,4.0,0.1,32,21,21,0.0,0.0,0.05,0.1798382040110851,0.1850930581838271,20,0.04990713687080456,0.04986652535203677,9.28631291954446e-05,0.00013347464796323316,4.061151876778857e-05,True,0.006348458904109605,0.004164314438252787,0.008532603369966424,supported,-0.04651868208065109,-0.049710890292953426,-0.04332647386834875,supported,-0.049866525352036825,-0.05132237439472703,-0.04841067630934662,supported,-0.014045376712328772,-0.016165925390819583,-0.01192482803383796,-0.02039383561643838,-0.020987539767438296,-0.01980013146543846,,supported
H2B0077,S045,sobol_symmetric,4.0,0.1,32,21,21,0.0,0.0,0.1,0.3581761876860236,0.3701861163676543,20,0.10313045142297199,0.09950393382619867,0.003130451422971983,0.0004960661738013378,0.003626517596773321,True,0.015124143835616447,0.012169339485332966,0.01807894818589993,supported,-0.09084474134974854,-0.09421082201679008,-0.087478660682707,supported,-0.09950393382619874,-0.10169890923904747,-0.09730895841335001,supported,-0.025552226027397262,-0.028646728609085424,-0.0224577234457091,-0.040676369863013706,-0.04153899872982824,-0.03981374099619917,,supported
H2B0077,S045,sobol_symmetric,4.0,0.1,32,21,21,0.0,0.0,0.2,0.6747911537628347,0.7403722327353086,20,0.2015053285203377,0.19842421812591376,0.0015053285203376898,0.0015757818740862461,0.003081110394423936,True,0.030492294520547948,0.028461648906967594,0.0325229401341283,supported,-0.17454855949758688,-0.17800571677158475,-0.171091402223589,supported,-0.19842421812591385,-0.20100275314637614,-0.19584568310545156,supported,-0.05078339041095892,-0.053022630827803806,-0.04854414999411403,-0.08127568493150686,-0.0824014794993335,-0.08014989036368021,,supported
H2B0078,S046,sobol_symmetric,2.0,0.9,32,7,7,0.3,0.3,0.05,0.05,0.0949564897053401,20,0.050195053799742796,0.05032993446437425,0.0001950537997427934,0.0003299344643742444,0.00013488066463145099,True,0.09146404109589043,0.08980936335772412,0.09311871883405674,supported,-0.0016284132247636307,-0.003404839028751707,0.00014801257922444563,inconclusive,-0.05032993446437432,-0.051343582504494285,-0.04931628642425435,supported,0.0007148972602740334,0.0005477658186716107,0.000882028701876456,-0.09074914383561637,-0.09247130688568268,-0.08902698078555006,balk_served,inconclusive
H2B0078,S046,sobol_symmetric,2.0,0.9,32,7,7,0.3,0.3,0.1,0.1,0.1899129794106802,20,0.09969073546750068,0.10027330632368839,0.00030926453249932595,0.0002733063236883826,0.0005825708561877085,True,0.1817679794520548,0.17987914762301468,0.18365681128109493,supported,-0.003169788014166647,-0.005439213050203522,-0.0009003629781297721,inconclusive,-0.10027330632368847,-0.10146582560556053,-0.09908078704181641,supported,0.0009631849315069219,0.0008122046241465209,0.001114165238867323,-0.1808047945205479,-0.1827767188052525,-0.1788328702358433,balk_served,inconclusive
H2B0078,S046,sobol_symmetric,2.0,0.9,32,7,7,0.3,0.3,0.2,0.2,0.3798259588213605,20,0.19934708765603107,0.20012585578933892,0.0006529123439689422,0.00012585578933890784,0.00077876813330785,True,0.3616523972602739,0.3592615757393323,0.3640432187812154,supported,-0.006743041649436165,-0.008820885749711918,-0.004665197549160413,supported,-0.20012585578933897,-0.20168816014736746,-0.1985635514313105,supported,0.0010402397260274477,0.0008756557805946325,0.0012048236714602629,-0.3606121575342466,-0.3630827507351659,-0.3581415643333273,,supported
H2B0079,S047,sobol_symmetric,0.8,0.5,64,28,28,0.5,0.5,0.05,0.05,0.05,20,0.05097154434378247,0.049728581065751495,0.0009715443437824656,0.0002714189342485074,0.001242963278030973,True,0.003283390410958903,0.0006805694147040287,0.005886211407213777,inconclusive,-0.05097154434378248,-0.051907891562536196,-0.05003519712502877,supported,-0.04972858106575151,-0.05097401297501287,-0.04848314915649015,supported,-0.016605308219178085,-0.01920199231418631,-0.01400862412416986,-0.019888698630136988,-0.02039689371947932,-0.019380503540794656,utilization,inconclusive
