regime_id,q,total_demand,class_1_share,n_pairs,offered_wait_difference,offered_wait_ci95_low,offered_wait_ci95_high,no_offer_rate_difference,no_offer_ci95_low,no_offer_ci95_high,composition_flag
t05_09_b05,24,50,0.25,20,2.4595756110112292,2.4238319608487258,2.495237393342464,0.19155210341288256,0.18826601439286283,0.1948177399562772,False
t05_09_b05,24,50,0.5,20,0.6475671762864643,0.6058119372768052,0.6857037409956909,0.00195308693070105,0.0014223291578177278,0.0025490535270595734,False
t05_09_b05,24,50,0.75,20,0.37560209103755354,0.3522234795367921,0.39867255237984434,0.0,0.0,0.0,False
t05_09_b05,24,100,0.25,20,-2.8555638957198544,-2.897985075958361,-2.8141116620518196,0.4693505920243902,0.4678534063424092,0.47083627748704676,True
t05_09_b05,24,100,0.5,20,-1.7158348778501988,-1.7413348596975406,-1.6907728156285076,0.22240956999607636,0.22032929430187934,0.2245190368846002,True
t05_09_b05,24,100,0.75,20,-0.3472913098775501,-0.3856905224943335,-0.3086942689834241,0.003555182630007766,0.0030410932473024354,0.004087880558503949,False
t05_09_b05,31,24,0.25,20,3.873697199093693,3.8235426028859942,3.926180140766899,0.605340688448667,0.6022364594041977,0.608854186150366,False
t05_09_b05,31,24,0.5,20,2.385448652821974,2.358754906109556,2.41137861047625,0.3524157462254194,0.34990867496805844,0.3550206539775928,False
t05_09_b05,31,24,0.75,20,1.641875588811692,1.6204757614045926,1.6629952469604397,0.10981955703665244,0.10740882804302163,0.11251553705695626,False
t05_09_b05,31,32,0.25,20,2.4738480216024605,2.403909260531414,2.5424547095941916,0.6378063442224524,0.635662530721475,0.6398997449584994,False
t05_09_b05,31,32,0.5,20,1.2138323917391294,1.152277897339416,1.2750207543080245,0.3910965985441516,0.38887109970794054,0.3934505049109518,False
t05_09_b05,31,32,0.75,20,0.6143624990244424,0.541024402143755,0.6885804688362419,0.14298125555219027,0.14122739747401758,0.1447761246524378,False
t05_09_b05,31,50,0.25,20,-2.5284019860751608,-2.5765539591504347,-2.4782872741206576,0.6795586126565352,0.6778570989019354,0.6813194923658867,True
t05_09_b05,31,50,0.5,20,-3.348565204200091,-3.368008257301511,-3.329229697334722,0.4322992015118154,0.43071473369514746,0.43366653998053284,True
t05_09_b05,31,50,0.75,20,-1.053822830669429,-1.083260248982523,-1.022846903220259,0.1796970625438345,0.17813120392800014,0.18133396517683625,True
t05_09_b05,31,100,0.25,20,-7.761115459831141,-7.793976819156235,-7.726729922456157,0.7149711248445556,0.7138037247574098,0.7161015205330347,True
t05_09_b05,31,100,0.5,20,-3.801303411512231,-3.8288112749584067,-3.7734721243387814,0.46545628325498234,0.46421814594754907,0.466647412851398,True
t05_09_b05,31,100,0.75,20,-2.774553488736191,-2.8020337757900124,-2.745302083457508,0.21542285084192855,0.21442912774613843,0.21631904967101395,True
t05_09_b05,32,24,0.25,20,-0.006217409563789815,-0.007026422435252424,-0.005430363339784493,0.7491334801019279,0.7480243526390621,0.7503160925829143,True
t05_09_b05,32,24,0.5,20,-0.006422689745018159,-0.007360748309098656,-0.005492263351658431,0.4996525361839888,0.49708956826532574,0.5024309416489319,True
t05_09_b05,32,24,0.75,20,-0.005701822056300125,-0.006550428691493812,-0.0048784595969109485,0.2505688210608726,0.24835463084350393,0.2527630741495281,False
t05_09_b05,32,32,0.25,20,-0.7665747320721852,-0.8367999004033071,-0.6994396998151281,0.7494580984108611,0.7477261114099558,0.7511679545917512,True
t05_09_b05,32,32,0.5,20,-0.6812830409113146,-0.744848016973618,-0.6213885867484316,0.5013360857260697,0.5000346647906971,0.5026693409331643,True
t05_09_b05,32,32,0.75,20,-0.7051031115941438,-0.7773382820698129,-0.6324257172249065,0.2505850624940585,0.24897183179681587,0.2521126163556278,True
t05_09_b05,32,50,0.25,20,-4.848727001581809,-4.879136068401525,-4.818259779851362,0.7497704857198559,0.7480039355008876,0.7514463932778382,True
t05_09_b05,32,50,0.5,20,-4.655397293198395,-4.6679330158555,-4.644025644096332,0.498682199907076,0.4972510746146592,0.5001063733884181,True
t05_09_b05,32,50,0.75,20,-2.060168460193724,-2.108509440246187,-2.013574154894141,0.249841710624376,0.24868730271576941,0.2509608261014514,True
t05_09_b05,32,100,0.25,20,-9.064805714310387,-9.100448182017486,-9.02986983616146,0.7500082891520258,0.7489435399775791,0.7511044976672646,True
t05_09_b05,32,100,0.5,20,-4.269567370841571,-4.292553980270108,-4.246604780787994,0.49980275718943945,0.49878816418261246,0.5008095379126555,True
t05_09_b05,32,100,0.75,20,-3.093661482078238,-3.11542302915269,-3.0724797255795018,0.24866891715468803,0.24753085164037594,0.24970115060806464,True
t05_09_b07,1,24,0.25,20,0.0,0.0,0.0,0.0,0.0,0.0,False
t05_09_b07,1,24,0.5,20,0.0,0.0,0.0,0.0,0.0,0.0,False
t05_09_b07,1,24,0.75,20,0.0,0.0,0.0,0.0,0.0,0.0,False
t05_09_b07,1,32,0.25,20,0.009995439858244737,0.0,0.02998631957473421,0.0,0.0,0.0,False
t05_09_b07,1,32,0.5,20,0.0,0.0,0.0,0.0,0.0,0.0,False
t05_09_b07,1,32,0.75,20,0.0,0.0,0.0,0.0,0.0,0.0,False
t05_09_b07,1,50,0.25,20,0.003535806683716425,-0.017624507304419078,0.022807546727833368,0.0,0.0,0.0,False
t05_09_b07,1,50,0.5,20,0.0,0.0,0.0,0.0,0.0,0.0,False
t05_09_b07,1,50,0.75,20,0.0,0.0,0.0,0.0,0.0,0.0,False
t05_09_b07,1,100,0.25,20,-0.0014542437068956638,-0.013638988337995593,0.010065606016207117,0.0,0.0,0.0,False
t05_09_b07,1,100,0.5,20,-0.003728901736476953,-0.010268032747235242,0.0030257633131498046,0.0,0.0,0.0,False
t05_09_b07,1,100,0.75,20,-0.010430577777064664,-0.030320502844129363,0.005012112157959461,0.0,0.0,0.0,False
t05_09_b07,4,24,0.25,20,0.00017902439891370498,-1.6834650707582284e-05,0.00044003467572609694,0.0,0.0,0.0,False
t05_09_b07,4,24,0.5,20,0.0,0.0,0.0,0.0,0.0,0.0,False
t05_09_b07,4,24,0.75,20,0.0,0.0,0.0,0.0,0.0,0.0,False
t05_09_b07,4,32,0.25,20,0.03337815690551139,-0.01785653855420737,0.08454865837351447,0.0,0.0,0.0,False
t05_09_b07,4,32,0.5,20,0.0,0.0,0.0,0.0,0.0,0.0,False
t05_09_b07,4,32,0.75,20,0.0,0.0,0.0,0.0,0.0,0.0,False
t05_09_b07,4,50,0.25,20,0.05032982062358191,0.025233997614629453,0.0753688908900133,0.0,0.0,0.0,False
t05_09_b07,4,50,0.5,20,2.7401764673751216e-06,0.0,8.220529402125364e-06,0.0,0.0,0.0,False
t05_09_b07,4,50,0.75,20,0.0,0.0,0.0,0.0,0.0,0.0,False
t05_09_b07,4,100,0.25,20,-0.1141920157888289,-0.1262022843134293,-0.10273139182867105,0.0,0.0,0.0,False
t05_09_b07,4,100,0.5,20,-0.015562691212738145,-0.02815454027642367,-0.002459493612412596,0.0,0.0,0.0,False
t05_09_b07,4,100,0.75,20,0.005870026215478852,-0.025289394349727067,0.03807289144666657,0.0,0.0,0.0,False
t05_09_b07,8,24,0.25,20,0.005070625579313555,0.003629671750621682,0.006582698040279216,0.0,0.0,0.0,False
t05_09_b07,8,24,0.5,20,1.4439295627310033e-05,-8.261544227560493e-05,0.00012593332915753502,0.0,0.0,0.0,False
t05_09_b07,8,24,0.75,20,0.0,0.0,0.0,0.0,0.0,0.0,False
t05_09_b07,8,32,0.25,20,0.1383662650242577,0.05733611967785905,0.209865368482253,0.0,0.0,0.0,False
t05_09_b07,8,32,0.5,20,-0.01018242002273106,-0.03349765146655917,0.0029503913983659922,0.0,0.0,0.0,False
t05_09_b07,8,32,0.75,20,0.0,0.0,0.0,0.0,0.0,0.0,False
t05_09_b07,8,50,0.25,20,0.5302355559978243,0.4956174531873314,0.5633715296296221,0.0,0.0,0.0,False
t05_09_b07,8,50,0.5,20,0.0060548741478970046,-0.005348260551319033,0.017547121409964003,0.0,0.0,0.0,False
t05_09_b07,8,50,0.75,20,0.0,0.0,0.0,0.0,0.0,0.0,False
t05_09_b07,8,100,0.25,20,-0.5630662524912439,-0.5745757227282521,-0.5526264174843573,0.0,0.0,0.0,False
t05_09_b07,8,100,0.5,20,-0.11016286375929543,-0.12483156896251017,-0.09585624933501623,0.0,0.0,0.0,False
t05_09_b07,8,100,0.75,20,-0.017856105645725196,-0.05060550704310289,0.01430622427060067,0.0,0.0,0.0,False
t05_09_b07,16,24,0.25,20,1.5716315631920175,1.52339212453861,1.6218469782324205,0.0,0.0,0.0,False
t05_09_b07,16,24,0.5,20,0.01179449538796266,0.009908163791395766,0.013798135589161622,0.0,0.0,0.0,False
